,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PNR,PNR_6m,PNR_12m,PNR_6m_ret,PNR_12m_ret
243,243,243,243,2020-01-23,43.97696685791016,42.67363739013672,42.74854278564453,0.030541794594586946,0.028736045540203703
244,244,244,244,2020-01-24,43.43172454833984,42.91706466674805,42.37404251098633,0.01199196369994393,0.024960612079418354
245,245,245,245,2020-01-27,42.19081497192383,43.73159408569336,42.53320693969727,-0.03523263091554196,-0.008049991816015178
246,246,246,246,2020-01-28,41.62676239013672,44.27461242675781,42.78600311279297,-0.05980515450025348,-0.02709392414150591
247,247,247,247,2020-01-29,41.10032653808594,43.74095153808594,42.37404251098633,-0.06036962862366557,-0.03005887324935197
248,248,248,248,2020-01-30,41.61736679077149,43.497535705566406,43.02005386352539,-0.043224722603177446,-0.0326054234428369
249,249,249,249,2020-01-31,40.35765838623047,43.97696685791016,42.67363739013672,-0.08230009321410692,-0.05427189116158049
250,250,250,250,2020-02-03,40.76189422607422,43.43172454833984,42.91706466674805,-0.06147189295451705,-0.05021709796345053
251,251,251,251,2020-02-04,41.29774475097656,42.19081497192383,43.73159408569336,-0.02116740863009081,-0.05565425604993035
252,252,252,252,2020-02-05,42.00279998779297,41.62676239013672,44.27461242675781,0.00903355380204518,-0.05131185377902603
253,253,253,253,2020-02-06,41.69257354736328,41.10032653808594,43.74095153808594,0.01440978841685192,-0.04682975378208454
254,254,254,254,2020-02-07,41.02511596679688,41.61736679077149,43.497535705566406,-0.014230857683815268,-0.05684045541120453
255,255,255,255,2020-02-10,41.213134765625,40.35765838623047,43.97696685791016,0.021197374020253124,-0.06284726505161486
256,256,256,256,2020-02-11,41.61736679077149,40.76189422607422,43.43172454833984,0.020987066007105426,-0.041774941622429784
257,257,257,257,2020-02-12,42.04041290283203,41.29774475097656,42.19081497192383,0.017983261709173748,-0.00356480597001696
258,258,258,258,2020-02-13,41.9651985168457,42.00279998779297,41.62676239013672,-0.0008952134371563725,0.00813025340613982
259,259,259,259,2020-02-14,41.58916473388672,41.69257354736328,41.10032653808594,-0.002480269378408284,0.011893778881483907
260,260,260,260,2020-02-18,40.85589599609375,41.02511596679688,41.61736679077149,-0.004124789576221755,-0.018296947966602084
261,261,261,261,2020-02-19,41.07212066650391,41.213134765625,40.35765838623047,-0.0034215814915079523,0.01770326398612876
262,262,262,262,2020-02-20,41.880592346191406,41.61736679077149,40.76189422607422,0.00632489692928595,0.027444703965734396
263,263,263,263,2020-02-21,41.88999557495117,42.04041290283203,41.29774475097656,-0.0035779222299390234,0.01434099676739864
264,264,264,264,2020-02-24,40.97811508178711,41.9651985168457,42.00279998779297,-0.023521476603103775,-0.024395633298343378
265,265,265,265,2020-02-25,39.86881637573242,41.58916473388672,41.69257354736328,-0.04136530197617949,-0.04374297426276763
266,266,266,266,2020-02-26,39.34237289428711,40.85589599609375,41.02511596679688,-0.03704540225849773,-0.04101738734563676
267,267,267,267,2020-02-27,37.23659133911133,41.07212066650391,41.213134765625,-0.09338522737932609,-0.09648728370525272
268,268,268,268,2020-02-28,37.02978515625,41.880592346191406,41.61736679077149,-0.11582470347706375,-0.11023238585913542
269,269,269,269,2020-03-02,38.61851119995117,41.88999557495117,42.04041290283203,-0.07809703319606554,-0.08139553031484015
270,270,270,270,2020-03-03,37.1049919128418,40.97811508178711,41.9651985168457,-0.09451686982710283,-0.11581517008796982
271,271,271,271,2020-03-04,38.43049240112305,39.86881637573242,41.58916473388672,-0.036076415237771164,-0.07594940540342221
272,272,272,272,2020-03-05,36.3623161315918,39.34237289428711,40.85589599609375,-0.07574674691591987,-0.1099860804651448
273,273,273,273,2020-03-06,35.98628616333008,37.23659133911133,41.07212066650391,-0.033577326248656836,-0.12382692738146228
274,274,274,274,2020-03-09,33.55147933959961,37.02978515625,41.880592346191406,-0.09393264913564614,-0.19887763137975867
275,275,275,275,2020-03-10,35.365821838378906,38.61851119995117,41.88999557495117,-0.0842261718669356,-0.15574539092273154
276,276,276,276,2020-03-11,34.218936920166016,37.1049919128418,40.97811508178711,-0.0777807740655223,-0.16494604859522288
277,277,277,277,2020-03-12,31.652507781982425,38.43049240112305,39.86881637573242,-0.17636996550537432,-0.2060835846321022
278,278,278,278,2020-03-13,33.664283752441406,36.3623161315918,39.34237289428711,-0.07419858430872406,-0.14432502983749151
279,279,279,279,2020-03-16,28.559646606445312,35.98628616333008,37.23659133911133,-0.20637415939999082,-0.23302199316918182
280,280,280,280,2020-03-17,28.56904602050781,33.55147933959961,37.02978515625,-0.14850115157847044,-0.22848469414665673
281,281,281,281,2020-03-18,24.06606101989746,35.365821838378906,38.61851119995117,-0.31951076579306215,-0.37682576898697506
282,282,282,282,2020-03-19,23.013172149658203,34.218936920166016,37.1049919128418,-0.3274726154307849,-0.3797823159828396
283,283,283,283,2020-03-20,22.35511779785156,31.652507781982425,38.43049240112305,-0.2937331237123406,-0.41829738832078356
284,284,284,284,2020-03-23,21.4808406829834,33.664283752441406,36.3623161315918,-0.3619100634682132,-0.4092554334205154
285,285,285,285,2020-03-24,25.391576766967773,28.559646606445312,35.98628616333008,-0.11092818770252477,-0.2944096356116426
286,286,286,286,2020-03-25,27.271738052368164,28.56904602050781,33.55147933959961,-0.045409565555965536,-0.18716734435669702
287,287,287,287,2020-03-26,28.58784866333008,24.06606101989746,35.365821838378906,0.18789064150107793,-0.19165320704334332
288,288,288,288,2020-03-27,28.13661003112793,23.013172149658203,34.218936920166016,0.22263066769549278,-0.17774739476063706
289,289,289,289,2020-03-30,27.85458755493164,22.35511779785156,31.652507781982425,0.2460049554115349,-0.11998797230255087
290,290,290,290,2020-03-31,27.97679901123047,21.4808406829834,33.664283752441406,0.3024070809944144,-0.16894714834972446
291,291,291,291,2020-04-01,25.72060775756836,25.391576766967773,28.559646606445312,0.012958273273860899,-0.09940735219868724
292,292,292,292,2020-04-02,26.07783317565918,27.271738052368164,28.56904602050781,-0.043778100039550294,-0.08719972109185425
293,293,293,293,2020-04-03,26.670085906982425,28.58784866333008,24.06606101989746,-0.06708314357377965,0.1082032030473119
294,294,294,294,2020-04-06,28.99208641052246,28.13661003112793,23.013172149658203,0.030404386969436148,0.2598040036368068
295,295,295,295,2020-04-07,29.42452049255371,27.85458755493164,22.35511779785156,0.056361736985910404,0.31623195899158074
296,296,296,296,2020-04-08,30.73123359680176,27.97679901123047,21.4808406829834,0.09845424362042299,0.4306345850396023
297,297,297,297,2020-04-09,30.87224769592285,25.72060775756836,25.391576766967773,0.20029230984398527,0.21584602560345734
298,298,298,298,2020-04-13,29.574934005737305,26.07783317565918,27.271738052368164,0.1341024312304555,0.08445358154095128
299,299,299,299,2020-04-14,30.279993057250977,26.670085906982425,28.58784866333008,0.13535416281967994,0.059191036508158934
300,300,300,300,2020-04-15,29.25530815124512,28.99208641052246,28.13661003112793,0.009079089272689522,0.03975952038570241
301,301,301,301,2020-04-16,28.829673767089844,29.42452049255371,27.85458755493164,-0.020216021043211296,0.035006305881760014
302,302,302,302,2020-04-17,29.945785522460938,30.73123359680176,27.97679901123047,-0.025558624969176824,0.07037926356192781
303,303,303,303,2020-04-20,29.66202735900879,30.87224769592285,25.72060775756836,-0.03920091432389905,0.15323975384215616
304,304,304,304,2020-04-21,27.66627311706543,29.574934005737305,26.07783317565918,-0.06453643779227403,0.06091150022728442
305,305,305,305,2020-04-22,28.413497924804688,30.279993057250977,26.670085906982425,-0.061641200805999885,0.06536956888338419
306,306,306,306,2020-04-23,28.943174362182617,29.25530815124512,28.99208641052246,-0.010669304436952909,-0.0016870827317240211
307,307,307,307,2020-04-24,29.955242156982425,28.829673767089844,29.42452049255371,0.03904200925011714,0.01803671412633623
308,308,308,308,2020-04-27,31.38348197937012,29.945785522460938,30.73123359680176,0.04800997642325444,0.02122428247189667
309,309,309,309,2020-04-28,32.594173431396484,29.66202735900879,30.87224769592285,0.09885184302809158,0.055775846074888724
310,310,310,310,2020-04-29,33.33194732666016,27.66627311706543,29.574934005737305,0.20478631818681658,0.1270337009101703
311,311,311,311,2020-04-30,32.71713638305664,28.413497924804688,30.279993057250977,0.151464577492056,0.08048691824987242
312,312,312,312,2020-05-01,31.61994361877441,28.943174362182617,29.25530815124512,0.09248361023209961,0.0808275700021519
313,313,313,313,2020-05-04,32.613094329833984,29.955242156982425,28.829673767089844,0.08872744740045535,0.13123355447272034
314,314,314,314,2020-05-05,32.30096435546875,31.38348197937012,29.945785522460938,0.029234562841106593,0.0786480899371067
315,315,315,315,2020-05-06,31.7239933013916,32.594173431396484,29.66202735900879,-0.02669741362935374,0.06951534085739297
316,316,316,316,2020-05-07,32.37662887573242,33.33194732666016,27.66627311706543,-0.0286607452473574,0.17025624444376275
317,317,317,317,2020-05-08,33.199520111083984,32.71713638305664,28.413497924804688,0.014744069358012535,0.1684418510858936
318,318,318,318,2020-05-11,32.63200759887695,31.61994361877441,28.943174362182617,0.032007140566235215,0.12745088671110638
319,319,319,319,2020-05-12,31.44023323059082,32.613094329833984,29.955242156982425,-0.035962889242626916,0.049573662794184736
320,320,320,320,2020-05-13,30.92001342773437,32.30096435546875,31.38348197937012,-0.042752622260349815,-0.014767913641335562
321,321,321,321,2020-05-14,31.60103416442871,31.7239933013916,32.594173431396484,-0.003875903509205969,-0.03046984053938695
322,322,322,322,2020-05-15,31.676700592041016,32.37662887573242,33.33194732666016,-0.021618318768697686,-0.04965946688914924
323,323,323,323,2020-05-18,33.72920608520508,33.199520111083984,32.71713638305664,0.015954627426805867,0.030933932918180584
324,324,324,324,2020-05-19,33.313026428222656,32.63200759887695,31.61994361877441,0.02086965772124727,0.053544776355735735
325,325,325,325,2020-05-20,33.965667724609375,31.44023323059082,32.613094329833984,0.08032492874643649,0.041473322987879646
326,326,326,326,2020-05-21,34.25888442993164,30.92001342773437,32.30096435546875,0.10798413816995289,0.060614910840313785
327,327,327,327,2020-05-22,34.50480270385742,31.60103416442871,31.7239933013916,0.09188840226935668,0.08765634817933954
328,328,328,328,2020-05-26,36.96403121948242,31.676700592041016,32.37662887573242,0.16691544664124147,0.141688696539634
329,329,329,329,2020-05-27,38.08013534545898,33.72920608520508,33.199520111083984,0.12899589896254282,0.14700860789688197
330,330,330,330,2020-05-28,37.191036224365234,33.313026428222656,32.63200759887695,0.11641121242761487,0.13971033230714203
331,331,331,331,2020-05-29,37.020782470703125,33.965667724609375,31.44023323059082,0.08994714223975664,0.17749706877754723
332,332,332,332,2020-06-01,36.86944580078125,34.25888442993164,30.92001342773437,0.07620100345616598,0.19241364131201855
333,333,333,333,2020-06-02,36.9167366027832,34.50480270385742,31.60103416442871,0.06990139661503236,0.16821292653574105
334,334,334,334,2020-06-03,38.25986099243164,36.96403121948242,31.676700592041016,0.035056505748924716,0.20782342470492932
335,335,335,335,2020-06-04,38.865196228027344,38.08013534545898,33.72920608520508,0.020616021330974288,0.15227130249813703
336,336,336,336,2020-06-05,39.593509674072266,37.191036224365234,33.313026428222656,0.06459818530501393,0.1885293508046093
337,337,337,337,2020-06-08,39.74484634399414,37.020782470703125,33.965667724609375,0.07358201776115192,0.17014765221875905
338,338,338,338,2020-06-09,38.18418502807617,36.86944580078125,34.25888442993164,0.03565931623705243,0.11457759537304235
339,339,339,339,2020-06-10,37.739627838134766,36.9167366027832,34.50480270385742,0.022290465276108007,0.09374999654513916
340,340,340,340,2020-06-11,34.86424255371094,38.25986099243164,36.96403121948242,-0.08875145781090021,-0.05680626805294875
341,341,341,341,2020-06-12,35.46957778930664,38.865196228027344,38.08013534545898,-0.08736913146657366,-0.06855431401358303
342,342,342,342,2020-06-15,35.75333404541016,39.593509674072266,37.191036224365234,-0.0969900284231896,-0.03865722294699547
343,343,343,343,2020-06-16,36.70864486694336,39.74484634399414,37.020782470703125,-0.07639233149305114,-0.008431415624636784
344,344,344,344,2020-06-17,36.16950988769531,38.18418502807617,36.86944580078125,-0.05276203063911156,-0.018984172337928262
345,345,345,345,2020-06-18,35.86683654785156,37.739627838134766,36.9167366027832,-0.04962399995875966,-0.028439676730594
346,346,346,346,2020-06-19,35.9425048828125,34.86424255371094,38.25986099243164,0.030927456044410606,-0.0605688585768136
347,347,347,347,2020-06-22,35.97087860107422,35.46957778930664,38.865196228027344,0.014133261318907131,-0.07447068091388942
348,348,348,348,2020-06-23,35.781707763671875,35.75333404541016,39.593509674072266,0.0007935964300749276,-0.09627340293342423
349,349,349,349,2020-06-24,34.32509231567383,36.70864486694336,39.74484634399414,-0.06493164103194538,-0.1363636930788964
350,350,350,350,2020-06-25,34.46697235107422,36.16950988769531,38.18418502807617,-0.0470710701335848,-0.09734953552809233
351,351,351,351,2020-06-26,33.86162185668945,35.86683654785156,37.739627838134766,-0.055907207999424835,-0.10275686867072664
352,352,352,352,2020-06-29,35.34661865234375,35.9425048828125,34.86424255371094,-0.016578873186818388,0.013835840485840967
353,353,353,353,2020-06-30,35.93304443359375,35.97087860107422,35.46957778930664,-0.0010517999268258027,0.013066596028860511
354,354,354,354,2020-07-01,34.911529541015625,35.781707763671875,35.75333404541016,-0.024319080251941405,-0.023544783357137167
355,355,355,355,2020-07-02,35.39390182495117,34.32509231567383,36.70864486694336,0.031137848063100382,-0.03581562454178555
356,356,356,356,2020-07-06,35.71549606323242,34.46697235107422,36.16950988769531,0.0362237709608193,-0.012552390836165106
357,357,357,357,2020-07-07,34.495338439941406,33.86162185668945,35.86683654785156,0.018714891623738295,-0.03823861371438153
358,358,358,358,2020-07-08,34.637229919433594,35.34661865234375,35.9425048828125,-0.020069493489248358,-0.03631563708858476
359,359,359,359,2020-07-09,36.22626495361328,35.93304443359375,35.97087860107422,0.008160191396012095,0.007099808580472988
360,360,360,360,2020-07-10,36.36814498901367,34.911529541015625,35.781707763671875,0.041723048721963085,0.016389302299796515
361,361,361,361,2020-07-13,37.08699417114258,35.39390182495117,34.32509231567383,0.04783570781670221,0.0804630568817899
362,362,362,362,2020-07-14,38.55306625366211,35.71549606323242,34.46697235107422,0.0794492728144085,0.11855099603666064
363,363,363,363,2020-07-15,39.97185134887695,34.495338439941406,33.86162185668945,0.15876095601933304,0.18044704172905424
364,364,364,364,2020-07-16,39.48946762084961,34.637229919433594,35.34661865234375,0.1400873485755747,0.11720637295616276
365,365,365,365,2020-07-17,39.43270492553711,36.22626495361328,35.93304443359375,0.08851147022828831,0.09739393216210579
366,366,366,366,2020-07-20,39.167877197265625,36.36814498901367,34.911529541015625,0.0769830908092155,0.12191810877977871
367,367,367,367,2020-07-21,39.7921257019043,37.08699417114258,35.39390182495117,0.07294016652518542,0.12426501883588781
368,368,368,368,2020-07-22,40.492069244384766,38.55306625366211,35.71549606323242,0.05029439105997113,0.1337395166707378
369,369,369,369,2020-07-23,40.3210563659668,39.97185134887695,34.495338439941406,0.008736273284966511,0.16888420840306684
370,370,370,370,2020-07-24,40.26405334472656,39.48946762084961,34.637229919433594,0.019614995353039122,0.16245015661994322
371,371,371,371,2020-07-27,40.843597412109375,39.43270492553711,36.22626495361328,0.03577975412126877,0.12745814299123737
372,372,372,372,2020-07-28,40.14055252075195,39.167877197265625,36.36814498901367,0.024833496045433723,0.10372834613582493
373,373,373,373,2020-07-29,41.499141693115234,39.7921257019043,37.08699417114258,0.042898336319068475,0.11896751463902011
374,374,374,374,2020-07-30,40.6060791015625,40.492069244384766,38.55306625366211,0.002815609557754284,0.053251609985895065
375,375,375,375,2020-07-31,40.71059036254883,40.3210563659668,39.97185134887695,0.009660808314308378,0.018481481060862448
376,376,376,376,2020-08-03,41.31863784790039,40.26405334472656,39.48946762084961,0.0261917123481048,0.04632045801714013
377,377,377,377,2020-08-04,40.9481086730957,40.843597412109375,39.43270492553711,0.0025588162553806804,0.03843012419310843
378,378,378,378,2020-08-05,41.43265151977539,40.14055252075195,39.167877197265625,0.03218936755679791,0.05782223813415843
379,379,379,379,2020-08-06,41.195125579833984,41.499141693115234,39.7921257019043,-0.007325840990385801,0.03525822893805719
380,380,380,380,2020-08-07,41.82217025756836,40.6060791015625,40.492069244384766,0.02994849990229831,0.03284843274261773
381,381,381,381,2020-08-10,42.30670547485352,40.71059036254883,40.3210563659668,0.03920638580994451,0.04924595950225963
382,382,382,382,2020-08-11,42.61073303222656,41.31863784790039,40.26405334472656,0.031271485499656526,0.058282251600666246
383,383,383,383,2020-08-12,42.93375396728516,40.9481086730957,40.843597412109375,0.04849174622548791,0.05117464394936211
384,384,384,384,2020-08-13,42.97176361083984,41.43265151977539,40.14055252075195,0.037147323055823245,0.0705324394482163
385,385,385,385,2020-08-14,42.82925033569336,41.195125579833984,41.499141693115234,0.03966791538704073,0.03205147355610949
386,386,386,386,2020-08-17,43.04777145385742,41.82217025756836,40.6060791015625,0.02930505970256947,0.06013120218250689
387,387,387,387,2020-08-18,43.26628112792969,42.30670547485352,40.71059036254883,0.0226814081197253,0.0627770499671243
388,388,388,388,2020-08-19,43.22827911376953,42.61073303222656,41.31863784790039,0.014492735458831785,0.04621743032523962
389,389,389,389,2020-08-20,43.69382095336914,42.93375396728516,40.9481086730957,0.01770325014353835,0.06705345788235295
390,390,390,390,2020-08-21,43.722312927246094,42.97176361083984,41.43265151977539,0.017466104561203677,0.055262246645688906
391,391,391,391,2020-08-24,44.13084030151367,42.82925033569336,41.195125579833984,0.030390211260260758,0.07126364297616772
392,392,392,392,2020-08-25,43.76031875610352,43.04777145385742,41.82217025756836,0.0165524782858939,0.046342609352856945
393,393,393,393,2020-08-26,43.6748161315918,43.26628112792969,42.30670547485352,0.009442341542000188,0.03233791526384522
394,394,394,394,2020-08-27,43.32328796386719,43.22827911376953,42.61073303222656,0.002197840211210167,0.016722428386803934
395,395,395,395,2020-08-28,43.551300048828125,43.69382095336914,42.93375396728516,-0.003261809139857963,0.014383696380557032
396,396,396,396,2020-08-31,42.88625717163086,43.722312927246094,42.97176361083984,-0.019121947116714333,-0.0019898284832648994
397,397,397,397,2020-09-01,43.30428695678711,44.13084030151367,42.82925033569336,-0.0187296081171201,0.011091406395639325
398,398,398,398,2020-09-02,43.90282440185547,43.76031875610352,43.04777145385742,0.0032565038327576623,0.019862885327631252
399,399,399,399,2020-09-03,42.658241271972656,43.6748161315918,43.26628112792969,-0.023275996321454717,-0.014053434686452038
400,400,400,400,2020-09-04,42.62973403930664,43.32328796386719,43.22827911376953,-0.01600880166664609,-0.013846146243472246
401,401,401,401,2020-09-08,41.499141693115234,43.551300048828125,43.69382095336914,-0.04712048442668959,-0.050228595539769993
402,402,402,402,2020-09-09,42.62023162841797,42.88625717163086,43.722312927246094,-0.006203048733030125,-0.025206381479909057
403,403,403,403,2020-09-10,41.28063583374024,43.30428695678711,44.13084030151367,-0.04673096511359831,-0.0645853205672059
404,404,404,404,2020-09-11,41.52764892578125,43.90282440185547,43.76031875610352,-0.05410074427862632,-0.05102041972696714
405,405,405,405,2020-09-14,42.56322860717773,42.658241271972656,43.6748161315918,-0.0022272991563145883,-0.025451452870800084
406,406,406,406,2020-09-15,42.85775375366211,42.62973403930664,43.32328796386719,0.005348842058109593,-0.010745588160191
407,407,407,407,2020-09-16,43.58930587768555,41.499141693115234,43.551300048828125,0.05036644372134269,0.0008726680676538479
408,408,408,408,2020-09-17,44.102333068847656,42.62023162841797,42.88625717163086,0.034774598443089166,0.028355841181245012
409,409,409,409,2020-09-18,44.225852966308594,41.28063583374024,43.30428695678711,0.07134621531582885,0.021281172703319307
410,410,410,410,2020-09-21,42.41121292114258,41.52764892578125,43.90282440185547,0.02127652342997899,-0.03397529660187082
411,411,411,411,2020-09-22,43.13327026367188,42.56322860717773,42.658241271972656,0.013392819932791067,0.011135690959939604
412,412,412,412,2020-09-23,42.68672943115234,42.85775375366211,42.62973403930664,-0.003990510643483214,0.0013369868034631693
413,413,413,413,2020-09-24,42.458717346191406,43.58930587768555,41.499141693115234,-0.025937291469303236,0.023122783120966828
414,414,414,414,2020-09-25,42.715240478515625,44.102333068847656,42.62023162841797,-0.031451682797974834,0.0022291960054554583
415,415,415,415,2020-09-28,43.56080627441406,44.225852966308594,41.28063583374024,-0.015037509675645322,0.055235836237051084
416,416,416,416,2020-09-29,43.50380325317383,42.41121292114258,41.52764892578125,0.02576182704471952,0.047586472591414575
417,417,417,417,2020-09-30,43.48479461669922,43.13327026367188,42.56322860717773,0.008149726438048566,0.02165169418952595
418,418,418,418,2020-10-01,43.14277267456055,42.68672943115234,42.85775375366211,0.010683489915612743,0.00665034669191189
419,419,419,419,2020-10-02,43.617801666259766,42.458717346191406,43.58930587768555,0.027299089386465747,0.0006537334788991878
420,420,420,420,2020-10-05,43.88383102416992,42.715240478515625,44.102333068847656,0.02735769558038803,-0.004954432781064777
421,421,421,421,2020-10-06,44.38736724853516,43.56080627441406,44.225852966308594,0.018974877758554998,0.003652033175021163
422,422,422,422,2020-10-07,45.70797348022461,43.50380325317383,42.41121292114258,0.05066615013458575,0.0777332297760942
423,423,423,423,2020-10-08,46.39202117919922,43.48479461669922,43.13327026367188,0.06685616404828454,0.07555074993402378
424,424,424,424,2020-10-09,47.114070892333984,43.14277267456055,42.68672943115234,0.09205013891272551,0.10371704555914318
425,425,425,425,2020-10-12,47.74112319946289,43.617801666259766,42.458717346191406,0.0945329974388116,0.1244127515723299
426,426,426,426,2020-10-13,46.85755157470703,43.88383102416992,42.715240478515625,0.06776346734402638,0.0969750152354838
427,427,427,427,2020-10-14,46.9715576171875,44.38736724853516,43.56080627441406,0.05821905034788055,0.07829862747000571
428,428,428,428,2020-10-15,47.29458236694336,45.70797348022461,43.50380325317383,0.03471186241510327,0.08713672898226377
429,429,429,429,2020-10-16,47.40859603881836,46.39202117919922,43.48479461669922,0.021912708991324248,0.09023387270667493
430,430,430,430,2020-10-19,46.80054473876953,47.114070892333984,43.14277267456055,-0.006654618198476792,0.08478296218466785
431,431,431,431,2020-10-20,48.691192626953125,47.74112319946289,43.617801666259766,0.019900441460516838,0.11631468728094663
432,432,432,432,2020-10-21,48.62469100952149,46.85755157470703,43.88383102416992,0.037713012639958965,0.10803204448445825
433,433,433,433,2020-10-22,49.28268051147461,46.9715576171875,44.38736724853516,0.04920260284154265,0.11028618200150175
434,434,434,434,2020-10-23,49.55923080444336,47.29458236694336,45.70797348022461,0.04788388699427193,0.08425788830662073
435,435,435,435,2020-10-26,48.07159805297852,47.40859603881836,46.39202117919922,0.013984848098376412,0.03620400299636817
436,436,436,436,2020-10-27,47.62339782714844,46.80054473876953,47.114070892333984,0.017582126297287726,0.010810505761184919
437,437,437,437,2020-10-28,46.76514053344727,48.691192626953125,47.74112319946289,-0.0395564780731964,-0.020443227988959367
438,438,438,438,2020-10-29,47.44221115112305,48.62469100952149,46.85755157470703,-0.024318506377076998,0.01247738212449856
439,439,439,439,2020-10-30,47.45174026489258,49.28268051147461,46.9715576171875,-0.03715179912252797,0.010222838501940057
440,440,440,440,2020-11-02,48.34814453125,49.55923080444336,47.29458236694336,-0.024437148307894563,0.02227659303833973
441,441,441,441,2020-11-03,50.36026382446289,48.07159805297852,47.40859603881836,0.047609521301166025,0.062260181322975505
442,442,442,442,2020-11-04,49.49247741699219,47.62339782714844,46.80054473876953,0.03924708599389892,0.057519259513931775
443,443,443,443,2020-11-05,51.275726318359375,46.76514053344727,48.691192626953125,0.09645188132570781,0.05308010652373252
444,444,444,444,2020-11-06,51.63810348510742,47.44221115112305,48.62469100952149,0.08844217485181538,0.061972886881602074
445,445,445,445,2020-11-09,50.379337310791016,47.45174026489258,49.28268051147461,0.06169630512085633,0.022252377263876078
446,446,446,446,2020-11-10,51.2852668762207,48.34814453125,49.55923080444336,0.06074943254693643,0.03482774134627187
447,447,447,447,2020-11-11,49.67366409301758,50.36026382446289,48.07159805297852,-0.013633759621247132,0.03332666491081615
448,448,448,448,2020-11-12,48.87263488769531,49.49247741699219,47.62339782714844,-0.012523974584551012,0.026231581901842604
449,449,449,449,2020-11-13,50.217227935791016,51.275726318359375,46.76514053344727,-0.02064326453410692,0.07381753509058209
450,450,450,450,2020-11-16,50.913352966308594,51.63810348510742,47.44221115112305,-0.01403518855040542,0.07316568370155685
451,451,451,451,2020-11-17,50.436553955078125,50.379337310791016,47.45174026489258,0.0011357164929370889,0.06290209112507261
452,452,452,452,2020-11-18,50.0169677734375,51.2852668762207,48.34814453125,-0.024730281814547284,0.03451680014542968
453,453,453,453,2020-11-19,50.798927307128906,49.67366409301758,50.36026382446289,0.022653114777363426,0.008710508034569298
454,454,454,454,2020-11-20,50.55098724365234,48.87263488769531,49.49247741699219,0.034341351961352684,0.02138728715763838
455,455,455,455,2020-11-23,50.798927307128906,50.217227935791016,51.275726318359375,0.011583661529100509,-0.009298727594225231
456,456,456,456,2020-11-24,51.58089447021485,50.913352966308594,51.63810348510742,0.013111324731411633,-0.0011078837337445968
457,457,457,457,2020-11-25,49.76901626586914,50.436553955078125,50.379337310791016,-0.013235196238893243,-0.012114511176611775
458,458,458,458,2020-11-27,50.636810302734375,50.0169677734375,51.2852668762207,0.012392645074059239,-0.012644110345597093
459,459,459,459,2020-11-30,49.41618347167969,50.798927307128906,49.67366409301758,-0.02721994161587682,-0.005183443300170842
460,460,460,460,2020-12-01,49.1491813659668,50.55098724365234,48.87263488769531,-0.02773053414226967,0.005658513786026997
461,461,461,461,2020-12-02,48.99659729003906,50.798927307128906,50.217227935791016,-0.035479686533398724,-0.024307009684259806
462,462,462,462,2020-12-03,48.55792617797852,51.58089447021485,50.913352966308594,-0.05860635654509494,-0.04626343878567085
463,463,463,463,2020-12-04,48.80587768554688,49.76901626586914,50.436553955078125,-0.019352172347090635,-0.03233123878732125
464,464,464,464,2020-12-07,48.49118423461914,50.636810302734375,50.0169677734375,-0.042372851988257465,-0.030505318629664213
465,465,465,465,2020-12-08,48.748661041259766,49.41618347167969,50.798927307128906,-0.01350817451943609,-0.040360424413556806
466,466,466,466,2020-12-09,50.16000747680664,49.1491813659668,50.55098724365234,0.020566489262825893,-0.00773436461213306
467,467,467,467,2020-12-10,48.748661041259766,48.99659729003906,50.798927307128906,-0.0050602748454473545,-0.040360424413556806
468,468,468,468,2020-12-11,49.0728874206543,48.55792617797852,51.58089447021485,0.010605091345711415,-0.048622790963983586
469,469,469,469,2020-12-14,48.97751998901367,48.80587768554688,49.76901626586914,0.0035168367337365947,-0.01590339404394181
470,470,470,470,2020-12-15,50.0169677734375,48.49118423461914,50.636810302734375,0.03146517378161007,-0.012240947358080456
471,471,471,471,2020-12-16,49.482940673828125,48.748661041259766,49.41618347167969,0.015062560014661441,0.001350917805837737
472,472,472,472,2020-12-17,50.32211685180664,50.16000747680664,49.1491813659668,0.003231845112362741,0.023864802082991243
473,473,473,473,2020-12-18,49.83576965332031,48.748661041259766,48.99659729003906,0.022300276332522184,0.017127155959702822
474,474,474,474,2020-12-21,50.007423400878906,49.0728874206543,48.55792617797852,0.01904383518772268,0.02985088814517267
475,475,475,475,2020-12-22,50.16000747680664,48.97751998901367,48.80587768554688,0.024143474150145172,0.02774521954065312
476,476,476,476,2020-12-23,50.007423400878906,50.0169677734375,48.49118423461914,-0.0001908226944469238,0.0312683468179209
477,477,477,477,2020-12-24,50.15046691894531,49.482940673828125,48.748661041259766,0.013490027795988402,0.02875578216392638
478,478,478,478,2020-12-28,50.0265007019043,50.32211685180664,50.16000747680664,-0.0058744776332224635,-0.0026616179226862657
479,479,479,479,2020-12-29,49.387577056884766,49.83576965332031,48.748661041259766,-0.008993391685397367,0.013106329527373894
480,480,480,480,2020-12-30,50.23629379272461,50.007423400878906,49.0728874206543,0.004576728339130476,0.023707721987042518
481,481,481,481,2020-12-31,50.62727355957031,50.16000747680664,48.97751998901367,0.00931551062825764,0.03368389356845136
482,482,482,482,2021-01-04,49.139644622802734,50.007423400878906,50.0169677734375,-0.017352999196133756,-0.01754051054451733
