,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CRM,CRM_6m,CRM_12m,CRM_6m_ret,CRM_12m_ret
488,488,488,488,2021-01-12,215.5200042724609,220.3099975585937,227.42999267578125,-0.021742060456692802,-0.05236771220539471
489,489,489,489,2021-01-13,218.17999267578125,221.5200042724609,225.77999877929688,-0.015077697419017655,-0.03366111322794685
490,490,490,490,2021-01-14,215.6000061035156,216.1499938964844,224.63999938964844,-0.002544472859121183,-0.0402421354642748
491,491,491,491,2021-01-15,213.13999938964844,217.97999572753903,222.4600067138672,-0.022203855549847273,-0.04189520382513667
492,492,492,492,2021-01-19,216.759994506836,222.0399932861328,222.3999938964844,-0.02377949441068805,-0.025359710181797612
493,493,493,493,2021-01-20,223.44000244140625,218.25,222.52999877929688,0.023780079914805352,0.0040893527483991665
494,494,494,494,2021-01-21,222.1699981689453,215.5200042724609,220.3099975585937,0.030855576116625594,0.008442651858579175
495,495,495,495,2021-01-22,225.7700042724609,218.17999267578125,221.5200042724609,0.034787844217955,0.019185626209959228
496,496,496,496,2021-01-25,225.9199981689453,215.6000061035156,216.1499938964844,0.047866381137646075,0.04520011357085596
497,497,497,497,2021-01-26,226.259994506836,213.13999938964844,217.97999572753903,0.06155576219742054,0.0379851313954811
498,498,498,498,2021-01-27,224.77999877929688,216.759994506836,222.0399932861328,0.0369994670405287,0.012340144010152043
499,499,499,499,2021-01-28,226.5,223.44000244140625,218.25,0.013694940588788285,0.037800687285223455
500,500,500,500,2021-01-29,225.5599975585937,222.1699981689453,215.5200042724609,0.015258583146184002,0.04658497163650854
501,501,501,501,2021-02-01,228.4600067138672,225.7700042724609,218.17999267578125,0.011914791117069612,0.04711712523229483
502,502,502,502,2021-02-02,234.1999969482422,225.9199981689453,215.6000061035156,0.036650136536850564,0.08627082707871647
503,503,503,503,2021-02-03,234.82000732421875,226.259994506836,213.13999938964844,0.037832639552743075,0.10171721871377293
504,504,504,504,2021-02-04,237.97999572753903,224.77999877929688,216.759994506836,0.058724072515022874,0.09789629894105678
505,505,505,505,2021-02-05,238.88999938964844,226.5,223.44000244140625,0.05470198406025806,0.0691460650708402
506,506,506,506,2021-02-08,238.92999267578125,225.5599975585937,222.1699981689453,0.05927467308876189,0.0754377037627334
507,507,507,507,2021-02-09,236.6999969482422,228.4600067138672,225.7700042724609,0.03606753914130412,0.04841206745334903
508,508,508,508,2021-02-10,236.72000122070312,234.1999969482422,225.9199981689453,0.010760052541836096,0.04780454647348864
509,509,509,509,2021-02-11,241.2400054931641,234.82000732421875,226.259994506836,0.027340081631465063,0.06620706863791392
510,510,510,510,2021-02-12,240.3699951171875,237.97999572753903,224.77999877929688,0.010042858360182372,0.06935668841780651
511,511,511,511,2021-02-16,248.58999633789065,238.88999938964844,226.5,0.04060444963382803,0.09752757765073139
512,512,512,512,2021-02-17,247.6600036621093,238.92999267578125,225.5599975585937,0.03653794523056941,0.09797839307820833
513,513,513,513,2021-02-18,247.009994506836,236.6999969482422,228.4600067138672,0.04355723570561865,0.0811957771506222
514,514,514,514,2021-02-19,246.5599975585937,236.72000122070312,234.1999969482422,0.04156808164560788,0.05277540893001387
515,515,515,515,2021-02-22,240.9499969482422,241.2400054931641,234.82000732421875,-0.0012021577612263412,0.026105056778912727
516,516,516,516,2021-02-23,235.63999938964844,240.3699951171875,237.97999572753903,-0.019677979047397542,-0.009832743843602887
517,517,517,517,2021-02-24,240.47000122070312,248.58999633789065,238.88999938964844,-0.03266420707513351,0.006613930407683544
518,518,518,518,2021-02-25,231.0800018310547,247.6600036621093,238.92999267578125,-0.06694662677012331,-0.03285477372185208
519,519,519,519,2021-02-26,216.5,247.009994506836,236.6999969482422,-0.12351724701565314,-0.08534008115200442
520,520,520,520,2021-03-01,217.5399932861328,246.5599975585937,236.72000122070312,-0.11769956424324035,-0.08102402769374806
521,521,521,521,2021-03-02,213.47000122070312,240.9499969482422,241.2400054931641,-0.11404854150482502,-0.1151135949267248
522,522,522,522,2021-03-03,206.0,235.63999938964844,240.3699951171875,-0.12578509364463408,-0.14298787625481757
523,523,523,523,2021-03-04,205.3300018310547,240.47000122070312,248.58999633789065,-0.1461304911684056,-0.1740214616200233
524,524,524,524,2021-03-05,210.759994506836,231.0800018310547,247.6600036621093,-0.08793494531419854,-0.14899462412032105
525,525,525,525,2021-03-08,207.72000122070312,216.5,247.009994506836,-0.04055426687896935,-0.15906236249499417
526,526,526,526,2021-03-09,211.52999877929688,217.5399932861328,246.5599975585937,-0.02762707866286873,-0.1420749477861758
527,527,527,527,2021-03-10,211.9600067138672,213.47000122070312,240.9499969482422,-0.007073567706006534,-0.12031537913072587
528,528,528,528,2021-03-11,215.9499969482422,206.0,235.63999938964844,0.04830095605942808,-0.0835596778662665
529,529,529,529,2021-03-12,212.2100067138672,205.3300018310547,240.47000122070312,0.033507060933420485,-0.11751983350679551
530,530,530,530,2021-03-15,212.8000030517578,210.759994506836,231.0800018310547,0.009679296821464067,-0.0791067969294097
531,531,531,531,2021-03-16,214.47999572753903,207.72000122070312,216.5,0.03254378233732713,-0.009330273775801201
532,532,532,532,2021-03-17,213.1199951171875,211.52999877929688,217.5399932861328,0.0075166470338308145,-0.020318094627922667
533,533,533,533,2021-03-18,209.47999572753903,211.9600067138672,213.47000122070312,-0.011700372276719273,-0.018691176607240845
534,534,534,534,2021-03-19,212.1999969482422,215.9499969482422,206.0,-0.017365131062718975,0.0300970725642824
535,535,535,535,2021-03-22,215.1699981689453,212.2100067138672,205.3300018310547,0.013948406585129636,0.04792283762792238
536,536,536,536,2021-03-23,215.0,212.8000030517578,210.759994506836,0.01033833137543283,0.020117695974918526
537,537,537,537,2021-03-24,209.52999877929688,214.47999572753903,207.72000122070312,-0.023079061203126416,0.008713641189856514
538,538,538,538,2021-03-25,205.44000244140625,213.1199951171875,211.52999877929688,-0.03603600249501826,-0.028790225372452793
539,539,539,539,2021-03-26,209.08999633789065,209.47999572753903,211.9600067138672,-0.001861750036292853,-0.013540339144501257
540,540,540,540,2021-03-29,210.7700042724609,212.1999969482422,215.9499969482422,-0.006738891123217461,-0.023987000458364438
541,541,541,541,2021-03-30,210.0,215.1699981689453,212.2100067138672,-0.024027504823818324,-0.010414243645197385
542,542,542,542,2021-03-31,211.8699951171875,215.0,212.8000030517578,-0.01455816224563955,-0.004370337975719507
543,543,543,543,2021-04-01,218.72000122070312,209.52999877929688,214.47999572753903,0.043860079678071706,0.01976876901168123
544,544,544,544,2021-04-05,220.2899932861328,205.44000244140625,213.1199951171875,0.07228383308144637,0.033643010197155654
545,545,545,545,2021-04-06,221.08999633789065,209.08999633789065,209.47999572753903,0.05739155488150627,0.055422956115829924
546,546,546,546,2021-04-07,220.7899932861328,210.7700042724609,212.1999969482422,0.047539919393459584,0.040480661929442885
547,547,547,547,2021-04-08,224.4499969482422,210.0,215.1699981689453,0.06880950927734375,0.04312868363743938
548,548,548,548,2021-04-09,231.27999877929688,211.8699951171875,215.0,0.09161280081860346,0.07572092455486912
549,549,549,549,2021-04-12,228.759994506836,218.72000122070312,209.52999877929688,0.045903407233442106,0.0917768140102675
550,550,550,550,2021-04-13,232.0,220.2899932861328,205.44000244140625,0.05315723396775973,0.1292834756764032
551,551,551,551,2021-04-14,228.0200042724609,221.08999633789065,209.08999633789065,0.03134473766049162,0.0905352157736865
552,552,552,552,2021-04-15,233.0,220.7899932861328,210.7700042724609,0.055301449726680385,0.10547039558248783
553,553,553,553,2021-04-16,231.9100036621093,224.4499969482422,210.0,0.03323683143371747,0.10433335077194905
554,554,554,554,2021-04-19,230.5,231.27999877929688,211.8699951171875,-0.0033725301946286868,0.08793130368699953
555,555,555,555,2021-04-20,227.9600067138672,228.759994506836,218.72000122070312,-0.0034970616024599943,0.04224581858812382
556,556,556,556,2021-04-21,230.5599975585937,232.0,220.2899932861328,-0.006206907075027135,0.046620384881129295
557,557,557,557,2021-04-22,231.3500061035156,228.0200042724609,221.08999633789065,0.01460398986343181,0.04640648575498929
558,558,558,558,2021-04-23,233.509994506836,233.0,220.7899932861328,0.0021888176259055037,0.05761131214048598
559,559,559,559,2021-04-26,235.4600067138672,231.9100036621093,224.4499969482422,0.01530767537277189,0.049053285432496097
560,560,560,560,2021-04-27,234.2100067138672,230.5,231.27999877929688,0.016095473812872907,0.01266866114681342
561,561,561,561,2021-04-28,236.8800048828125,227.9600067138672,228.759994506836,0.03912966268746243,0.035495762244101
562,562,562,562,2021-04-29,234.3600006103516,230.5599975585937,232.0,0.016481623403869827,0.010172416423929187
563,563,563,563,2021-04-30,230.32000732421875,231.3500061035156,228.0200042724609,-0.0044521234152722355,0.01008684768293211
564,564,564,564,2021-05-03,223.759994506836,233.509994506836,233.0,-0.04175410144902625,-0.03965667593632616
565,565,565,565,2021-05-04,217.17999267578125,235.4600067138672,231.9100036621093,-0.07763532454282118,-0.06351606551561062
566,566,566,566,2021-05-05,215.3999938964844,234.2100067138672,230.5,-0.08031259245196487,-0.06550978786774664
567,567,567,567,2021-05-06,218.0500030517578,236.8800048828125,227.9600067138672,-0.07949173185963976,-0.04347255382628712
568,568,568,568,2021-05-07,216.5,234.3600006103516,230.5599975585937,-0.07620754635534299,-0.06098194703103488
569,569,569,569,2021-05-10,213.88999938964844,230.32000732421875,231.3500061035156,-0.07133556535295682,-0.07547009402737959
570,570,570,570,2021-05-11,215.5599975585937,223.759994506836,233.509994506836,-0.0366463941256121,-0.07687035831657651
571,571,571,571,2021-05-12,210.5399932861328,217.17999267578125,235.4600067138672,-0.030573715874284146,-0.10583544006272527
572,572,572,572,2021-05-13,211.8600006103516,215.3999938964844,234.2100067138672,-0.01643450968635607,-0.09542720405973282
573,573,573,573,2021-05-14,217.6600036621093,218.0500030517578,236.8800048828125,-0.0017885777766118993,-0.08113813249122304
574,574,574,574,2021-05-17,215.0599975585937,216.5,234.3600006103516,-0.006651281484555738,-0.08235194999784201
575,575,575,575,2021-05-18,214.3300018310547,213.88999938964844,230.32000732421875,0.0020571435909197966,-0.0694251692631076
576,576,576,576,2021-05-19,221.33999633789065,215.5599975585937,223.759994506836,0.026813874766935086,-0.010815151181420846
577,577,577,577,2021-05-20,223.77999877929688,210.5399932861328,217.17999267578125,0.06288594051188334,0.03038956775990176
578,578,578,578,2021-05-21,222.5800018310547,211.8600006103516,215.3999938964844,0.05059945808467692,0.03333337111430379
579,579,579,579,2021-05-24,226.9900054931641,217.6600036621093,218.0500030517578,0.04286502652797197,0.04099978131751825
580,580,580,580,2021-05-25,227.7100067138672,215.0599975585937,216.5,0.05882083743550193,0.05177832200400556
581,581,581,581,2021-05-26,229.67999267578125,214.3300018310547,213.88999938964844,0.07161848884238875,0.07382296194862215
582,582,582,582,2021-05-27,225.8300018310547,221.33999633789065,215.5599975585937,0.020285558721658825,0.04764336791973367
583,583,583,583,2021-05-28,238.1000061035156,223.77999877929688,210.5399932861328,0.06399145322340383,0.13090155645596302
584,584,584,584,2021-06-01,236.1999969482422,222.5800018310547,211.8600006103516,0.06119145927371106,0.11488717203704812
585,585,585,585,2021-06-02,234.6199951171875,226.9900054931641,217.6600036621093,0.033613769061974,0.07791965069249263
586,586,586,586,2021-06-03,230.83999633789065,227.7100067138672,215.0599975585937,0.01374550758305726,0.07337486728557074
587,587,587,587,2021-06-04,237.47999572753903,229.67999267578125,214.3300018310547,0.033960306950933994,0.10801098165777234
588,588,588,588,2021-06-07,238.13999938964844,225.8300018310547,221.33999633789065,0.0545100184155467,0.07590134331669285
589,589,589,589,2021-06-08,236.4199981689453,238.1000061035156,223.77999877929688,-0.007055892026478494,0.05648404441236332
590,590,590,590,2021-06-09,236.08999633789065,236.1999969482422,222.5800018310547,-0.00046570961800496136,0.06069725220458255
591,591,591,591,2021-06-10,240.19000244140625,234.6199951171875,226.9900054931641,0.02374054829144745,0.0581523266610946
592,592,592,592,2021-06-11,240.3099975585937,230.83999633789065,227.7100067138672,0.041024091885885294,0.05533349643504781
593,593,593,593,2021-06-14,246.259994506836,237.47999572753903,229.67999267578125,0.03697152996991915,0.07218740142707714
594,594,594,594,2021-06-15,242.5800018310547,238.13999938964844,225.8300018310547,0.0186445051347357,0.07417083586852558
595,595,595,595,2021-06-16,242.38999938964844,236.4199981689453,238.1000061035156,0.02525167611428958,0.01801761098766086
596,596,596,596,2021-06-17,244.42999267578125,236.08999633789065,236.1999969482422,0.035325496493949116,0.034843335452465984
597,597,597,597,2021-06-18,242.77999877929688,240.19000244140625,234.6199951171875,0.010783114665742444,0.03477966001164412
598,598,598,598,2021-06-21,244.47999572753903,240.3099975585937,230.83999633789065,0.017352578799509022,0.05908854447252243
599,599,599,599,2021-06-22,243.1100006103516,246.259994506836,237.47999572753903,-0.012791334227033602,0.02370728054615534
600,600,600,600,2021-06-23,241.83999633789065,242.5800018310547,238.13999938964844,-0.003050562649758004,0.015537066253990428
601,601,601,601,2021-06-24,243.7700042724609,242.38999938964844,236.4199981689453,0.005693324337998185,0.03108876643448455
602,602,602,602,2021-06-25,241.8699951171875,244.42999267578125,236.08999633789065,-0.010473336477939577,0.024482184204978052
603,603,603,603,2021-06-28,244.57000732421875,242.77999877929688,240.19000244140625,0.007372965458118719,0.018235583655822563
604,604,604,604,2021-06-29,245.8099975585937,244.47999572753903,240.3099975585937,0.0054401253857059295,0.022887104389649693
605,605,605,605,2021-06-30,244.2700042724609,243.1100006103516,246.259994506836,0.004771517663596736,-0.008080850640642123
606,606,606,606,2021-07-01,244.97999572753903,241.83999633789065,242.5800018310547,0.012983788608982971,0.009893618098641976
607,607,607,607,2021-07-02,248.1999969482422,243.7700042724609,242.38999938964844,0.018172837503132255,0.023969625699177488
608,608,608,608,2021-07-06,250.25,241.8699951171875,244.42999267578125,0.034646731930317864,0.02381052857101129
609,609,609,609,2021-07-07,248.44000244140625,244.57000732421875,242.77999877929688,0.01582367012017616,0.023313302951511572
610,610,610,610,2021-07-08,245.8000030517578,245.8099975585937,244.47999572753903,-4.065948063602942e-05,0.0053992447123971665
611,611,611,611,2021-07-09,245.0599975585937,244.2700042724609,243.1100006103516,0.0032340986298571295,0.008021047852192265
612,612,612,612,2021-07-12,242.9100036621093,244.97999572753903,241.83999633789065,-0.008449637119481102,0.0044244431873199375
613,613,613,613,2021-07-13,244.0200042724609,248.1999969482422,243.7700042724609,-0.016841227748495724,0.0010255568594099707
614,614,614,614,2021-07-14,242.42999267578125,250.25,241.8699951171875,-0.0312487805163586,0.0023152832922597177
615,615,615,615,2021-07-15,237.5800018310547,248.44000244140625,244.57000732421875,-0.04371276969743576,-0.028580796024991084
616,616,616,616,2021-07-16,238.42999267578125,245.8000030517578,245.8099975585937,-0.029983768447816805,-0.030023208804000223
617,617,617,617,2021-07-19,237.5500030517578,245.0599975585937,244.2700042724609,-0.030645534080037895,-0.02751054612996018
618,618,618,618,2021-07-20,240.1100006103516,242.9100036621093,244.97999572753903,-0.011526915357724543,-0.019879154225325935
619,619,619,619,2021-07-21,242.1100006103516,244.0200042724609,248.1999969482422,-0.007827242146822955,-0.02453664952768131
620,620,620,620,2021-07-22,248.27999877929688,242.42999267578125,250.25,0.024130702801856918,-0.007872132750062488
621,621,621,621,2021-07-23,248.25,237.5800018310547,248.44000244140625,0.04491117975717862,-0.0007647819978228165
622,622,622,622,2021-07-26,247.6000061035156,238.42999267578125,245.8000030517578,0.03845998284370111,0.007323039175791912
623,623,623,623,2021-07-27,243.509994506836,237.5500030517578,245.0599975585937,0.02508941855824598,-0.006324994153266816
624,624,624,624,2021-07-28,243.9600067138672,240.1100006103516,242.9100036621093,0.016034342983336947,0.0043226011112267315
625,625,625,625,2021-07-29,244.0399932861328,242.1100006103516,244.0200042724609,0.00797155289296514,8.19154713627146e-05
626,626,626,626,2021-07-30,241.92999267578125,248.27999877929688,242.42999267578125,-0.025575987331787897,-0.002062451079098526
627,627,627,627,2021-08-02,240.8600006103516,248.25,237.5800018310547,-0.029768376191937174,0.013805870671006026
628,628,628,628,2021-08-03,241.1300048828125,247.6000061035156,238.42999267578125,-0.026130860505706677,0.011324129891253865
629,629,629,629,2021-08-04,244.1699981689453,243.509994506836,237.5500030517578,0.0027103760707891666,0.027867796388725496
630,630,630,630,2021-08-05,250.5599975585937,243.9600067138672,240.1100006103516,0.027053577074489077,0.043521706391564496
631,631,631,631,2021-08-06,250.58999633789065,244.0399932861328,242.1100006103516,0.026839875561208038,0.03502538394184973
632,632,632,632,2021-08-09,249.32000732421875,241.92999267578125,248.27999877929688,0.030546087182919512,0.004188853512305579
633,633,633,633,2021-08-10,243.38999938964844,240.8600006103516,248.25,0.010504022141018421,-0.019577041733541023
634,634,634,634,2021-08-11,242.27999877929688,241.1300048828125,247.6000061035156,0.004769186219870436,-0.021486297225673523
635,635,635,635,2021-08-12,248.38999938964844,244.1699981689453,243.509994506836,0.01728304563357219,0.020040265257676992
636,636,636,636,2021-08-13,251.5599975585937,250.5599975585937,243.9600067138672,0.00399106006443084,0.031152609589982116
637,637,637,637,2021-08-16,249.1999969482422,250.58999633789065,244.0399932861328,-0.005546906939470242,0.021144090329732856
638,638,638,638,2021-08-17,246.9900054931641,249.32000732421875,241.92999267578125,-0.009345426610808283,0.0209151943560959
639,639,639,639,2021-08-18,251.22000122070312,243.38999938964844,240.8600006103516,0.03217059801425726,0.043012540829107104
640,640,640,640,2021-08-19,253.07000732421875,242.27999877929688,241.1300048828125,0.04453528396601558,0.04951686724847448
641,641,641,641,2021-08-20,256.1300048828125,248.38999938964844,244.1699981689453,0.031160696937006405,0.04898229431771495
642,642,642,642,2021-08-23,260.5199890136719,251.5599975585937,250.5599975585937,0.03561771164746186,0.039750924138435284
643,643,643,643,2021-08-24,259.6600036621094,249.1999969482422,250.58999633789065,0.0419743452727237,0.03619461054618034
644,644,644,644,2021-08-25,260.8500061035156,246.9900054931641,249.32000732421875,0.056115633434953516,0.046245782290159854
645,645,645,645,2021-08-26,267.7900085449219,251.22000122070312,243.38999938964844,0.06595815318725995,0.1002506644334673
646,646,646,646,2021-08-27,266.5299987792969,253.07000732421875,242.27999877929688,0.05318682998982949,0.10009080453269426
647,647,647,647,2021-08-30,264.9700012207031,256.1300048828125,248.38999938964844,0.034513708543968624,0.06674987669308585
648,648,648,648,2021-08-31,265.2699890136719,260.5199890136719,251.5599975585937,0.018232766007642898,0.05449988705730058
649,649,649,649,2021-09-01,268.32000732421875,259.6600036621094,249.1999969482422,0.03335131918652534,0.07672556424608512
650,650,650,650,2021-09-02,264.1499938964844,260.8500061035156,246.9900054931641,0.01265090172801897,0.06947644852696366
651,651,651,651,2021-09-03,267.0799865722656,267.7900085449219,251.22000122070312,-0.002651413234251221,0.0631318576327411
652,652,652,652,2021-09-07,265.2099914550781,266.5299987792969,253.07000732421875,-0.0049525656784015215,0.04797085304267723
653,653,653,653,2021-09-08,262.6199951171875,264.9700012207031,256.1300048828125,-0.008868951551833315,0.02533865658318457
654,654,654,654,2021-09-09,260.739990234375,265.2699890136719,260.5199890136719,-0.017076936581255753,0.0008444696375737859
655,655,655,655,2021-09-10,257.20001220703125,268.32000732421875,259.6600036621094,-0.04144303374198588,-0.009473894401847316
656,656,656,656,2021-09-13,254.1100006103516,264.1499938964844,260.8500061035156,-0.038008682635318425,-0.025838625016130323
657,657,657,657,2021-09-14,254.3699951171875,267.0799865722656,267.7900085449219,-0.047588707855648726,-0.050113943760090485
658,658,658,658,2021-09-15,256.1600036621094,265.2099914550781,266.5299987792969,-0.03412385688531516,-0.03890742192129182
659,659,659,659,2021-09-16,260.3599853515625,262.6199951171875,264.9700012207031,-0.008605627170987229,-0.01739825583236787
660,660,660,660,2021-09-17,260.5299987792969,260.739990234375,265.2699890136719,-0.0008053672736942907,-0.01786855064909243
661,661,661,661,2021-09-20,258.2200012207031,257.20001220703125,268.32000732421875,0.003965742477690215,-0.03764164366361056
662,662,662,662,2021-09-21,257.9700012207031,254.1100006103516,264.1499938964844,0.015190274294912154,-0.023395770655225023
663,663,663,663,2021-09-22,259.1700134277344,254.3699951171875,267.0799865722656,0.018870222127949976,-0.029616495215716965
664,664,664,664,2021-09-23,277.8599853515625,256.1600036621094,265.2099914550781,0.08471260688330062,0.04769802912431764
665,665,665,665,2021-09-24,285.6300048828125,260.3599853515625,262.6199951171875,0.09705800028037359,0.08761712814501177
666,666,666,666,2021-09-27,279.67999267578125,260.5299987792969,260.739990234375,0.07350398797148472,0.07263942299139226
667,667,667,667,2021-09-28,272.2799987792969,258.2200012207031,257.20001220703125,0.054449684347172456,0.05863136025097493
668,668,668,668,2021-09-29,270.5,257.9700012207031,254.1100006103516,0.04857153436448214,0.0644996235893156
669,669,669,669,2021-09-30,271.2200012207031,259.1700134277344,254.3699951171875,0.04649452933847509,0.06624211356277643
670,670,670,670,2021-10-01,275.260009765625,277.8599853515625,256.1600036621094,-0.009357142888523073,0.07456279602771132
671,671,671,671,2021-10-04,270.8599853515625,285.6300048828125,260.3599853515625,-0.051710322020649735,0.040328777810545224
672,672,672,672,2021-10-05,271.7699890136719,279.67999267578125,260.5299987792969,-0.028282336489042437,0.043142786961346324
673,673,673,673,2021-10-06,275.2699890136719,272.2799987792969,258.2200012207031,0.01098130691853938,0.06602891996114568
674,674,674,674,2021-10-07,274.5799865722656,270.5,257.9700012207031,0.015083129657174288,0.06438727477212369
675,675,675,675,2021-10-08,272.4800109863281,271.2200012207031,259.1700134277344,0.004645711083083759,0.05135624057180932
676,676,676,676,2021-10-11,273.75,275.260009765625,277.8599853515625,-0.005485757872749963,-0.014791569741005817
677,677,677,677,2021-10-12,279.0,270.8599853515625,285.6300048828125,0.030052481313812995,-0.023211864193093623
678,678,678,678,2021-10-13,284.4100036621094,271.7699890136719,279.67999267578125,0.046509972253785614,0.016912225079365628
679,679,679,679,2021-10-14,290.0199890136719,275.2699890136719,272.2799987792969,0.05358375627089296,0.06515348286289147
680,680,680,680,2021-10-15,291.6600036621094,274.5799865722656,270.5,0.06220415880655783,0.07822552185622689
681,681,681,681,2021-10-18,291.70001220703125,272.4800109863281,271.2200012207031,0.07053728877626742,0.0755106957235896
682,682,682,682,2021-10-19,292.3399963378906,273.75,275.260009765625,0.06790866242151816,0.062050374069261505
683,683,683,683,2021-10-20,290.0899963378906,279.0,270.8599853515625,0.03974909081681233,0.07099613093963852
684,684,684,684,2021-10-21,289.8099975585937,284.4100036621094,271.7699890136719,0.018986652462828824,0.0663796933958527
685,685,685,685,2021-10-22,292.5599975585937,290.0199890136719,275.2699890136719,0.008758046483485993,0.06281109178255928
686,686,686,686,2021-10-25,293.9200134277344,291.6600036621094,274.5799865722656,0.0077487819284376425,0.07043494719662946
687,687,687,687,2021-10-26,295.1099853515625,291.70001220703125,272.4800109863281,0.01169000000627718,0.08305186968878187
688,688,688,688,2021-10-27,295.1499938964844,292.3399963378906,273.75,0.009612087274387004,0.07817349368578763
689,689,689,689,2021-10-28,298.3800048828125,290.0899963378906,279.0,0.028577367884364602,0.06946238309251784
690,690,690,690,2021-10-29,299.69000244140625,289.8099975585937,284.4100036621094,0.03409131833285017,0.05372525080886437
691,691,691,691,2021-11-01,302.760009765625,292.5599975585937,290.0199890136719,0.03486468516594954,0.04392807818275091
692,692,692,692,2021-11-02,302.95001220703125,293.9200134277344,291.6600036621094,0.030722640061109807,0.03870948502764704
693,693,693,693,2021-11-03,302.8900146484375,295.1099853515625,291.70001220703125,0.02636315164872083,0.03836133689793697
694,694,694,694,2021-11-04,308.0400085449219,295.1499938964844,292.3399963378906,0.0436727593257491,0.05370463297428851
695,695,695,695,2021-11-05,307.25,298.3800048828125,290.0899963378906,0.029727176660752308,0.05915406900871467
696,696,696,696,2021-11-08,309.9599914550781,299.69000244140625,289.8099975585937,0.034268707431038825,0.06952829117777592
697,697,697,697,2021-11-09,309.7099914550781,302.760009765625,292.5599975585937,0.02295541506565968,0.05862043355072721
698,698,698,698,2021-11-10,299.6700134277344,302.95001220703125,293.9200134277344,-0.010826864654672419,0.01956314554066174
699,699,699,699,2021-11-11,302.9800109863281,302.8900146484375,295.1099853515625,0.0002971254697685666,0.026668110282307422
700,700,700,700,2021-11-12,306.6499938964844,308.0400085449219,295.1499938964844,-0.00451244841539733,0.03896323983673633
701,701,701,701,2021-11-15,305.489990234375,307.25,298.3800048828125,-0.0057282661208299945,0.02382862536098873
702,702,702,702,2021-11-16,307.0899963378906,309.9599914550781,299.69000244140625,-0.009259243761475688,0.024692161354068487
703,703,703,703,2021-11-17,308.0199890136719,309.7099914550781,302.760009765625,-0.005456725607934976,0.01737342805649522
704,704,704,704,2021-11-18,302.989990234375,299.6700134277344,302.95001220703125,0.011078775512656458,0.00013196245496915893
705,705,705,705,2021-11-19,301.1700134277344,302.9800109863281,302.8900146484375,-0.0059739834080190235,-0.005678632960877006
706,706,706,706,2021-11-22,296.8399963378906,306.6499938964844,308.0400085449219,-0.03199086174417243,-0.03635895304618508
707,707,707,707,2021-11-23,291.4200134277344,305.489990234375,307.25,-0.04605707963081207,-0.05152151854276854
708,708,708,708,2021-11-24,289.1700134277344,307.0899963378906,309.9599914550781,-0.058354173447053403,-0.06707310169208336
709,709,709,709,2021-11-26,284.2099914550781,308.0199890136719,309.7099914550781,-0.07730017014427237,-0.0823350899342834
710,710,710,710,2021-11-29,296.739990234375,302.989990234375,299.6700134277344,-0.020627744154733896,-0.009777498788900219
711,711,711,711,2021-11-30,284.9599914550781,301.1700134277344,302.9800109863281,-0.05382349254550156,-0.05947593530209205
712,712,712,712,2021-12-01,251.5,296.8399963378906,306.6499938964844,-0.15274220757731205,-0.179846714476379
713,713,713,713,2021-12-02,261.20001220703125,291.4200134277344,305.489990234375,-0.103699127816412,-0.14498012845973784
714,714,714,714,2021-12-03,258.32000732421875,289.1700134277344,307.0899963378906,-0.10668466532137588,-0.1588133433041249
715,715,715,715,2021-12-06,258.75,284.2099914550781,308.0199890136719,-0.08958162000121761,-0.1599571156775964
716,716,716,716,2021-12-07,266.989990234375,296.739990234375,302.989990234375,-0.10025611976499182,-0.1188158063312671
717,717,717,717,2021-12-08,266.3099975585937,284.9599914550781,301.1700134277344,-0.06544776268855435,-0.1157486280668687
718,718,718,718,2021-12-09,264.32000732421875,251.5,296.8399963378906,0.050974184191724614,-0.10955393280848391
719,719,719,719,2021-12-10,266.0299987792969,261.20001220703125,291.4200134277344,0.018491525063319303,-0.0871251577741542
720,720,720,720,2021-12-13,265.760009765625,258.32000732421875,289.1700134277344,0.02880149516281283,-0.08095584803076306
721,721,721,721,2021-12-14,255.58999633789065,258.75,284.2099914550781,-0.012212574539553045,-0.10070017232913187
722,722,722,722,2021-12-15,260.0400085449219,266.989990234375,296.739990234375,-0.02603086985902403,-0.1236772356178426
723,723,723,723,2021-12-16,253.1199951171875,266.3099975585937,284.9599914550781,-0.04952875431762238,-0.1117349708473373
724,724,724,724,2021-12-17,252.92999267578125,264.32000732421875,251.5,-0.043091761247064264,0.005685855569706799
725,725,725,725,2021-12-20,247.2100067138672,266.0299987792969,261.20001220703125,-0.07074387156255668,-0.053560508573312626
726,726,726,726,2021-12-21,252.5500030517578,265.760009765625,258.32000732421875,-0.04970652554354271,-0.02233665263573248
727,727,727,727,2021-12-22,252.8000030517578,255.58999633789065,258.75,-0.010915893916460084,-0.022995157287892476
728,728,728,728,2021-12-23,253.13999938964844,260.0400085449219,266.989990234375,-0.02653441366150955,-0.05187456965172532
729,729,729,729,2021-12-27,258.29998779296875,253.1199951171875,266.3099975585937,0.020464573228926586,-0.030077765908366194
730,730,730,730,2021-12-28,255.4499969482422,252.92999267578125,264.32000732421875,0.009963248113841638,-0.03355784704218956
731,731,731,731,2021-12-29,254.5399932861328,247.2100067138672,266.0299987792969,0.029650848967249566,-0.04319063844636695
732,732,732,732,2021-12-30,255.3300018310547,252.5500030517578,265.760009765625,0.011007716276792756,-0.03924596459703844
