,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WM,WM_6m,WM_12m,WM_6m_ret,WM_12m_ret
245,245,245,245,2020-01-27,113.15128326416016,111.56402587890624,108.38023376464844,0.01422732258673376,0.044021398863857586
246,246,246,246,2020-01-28,113.02056121826172,111.7134246826172,108.4269027709961,0.011700800860399374,0.04236640842695372
247,247,247,247,2020-01-29,113.4126968383789,112.42300415039062,108.49226379394533,0.008803293378144783,0.045352847035976085
248,248,248,248,2020-01-30,114.61712646484376,112.33897399902344,109.85541534423828,0.02027927071721458,0.043345256177716784
249,249,249,249,2020-01-31,113.62743377685548,113.10456848144533,110.23822784423828,0.004622848594271645,0.030744379684749745
250,250,250,250,2020-02-03,114.5517578125,112.973876953125,110.3782958984375,0.013966776231196354,0.03781053041353921
251,251,251,251,2020-02-04,114.71051025390624,113.15128326416016,111.56402587890624,0.013780020383029612,0.028203395765004524
252,252,252,252,2020-02-05,115.41075134277344,113.02056121826172,111.7134246826172,0.021148276904198626,0.033096529541194464
253,253,253,253,2020-02-06,115.53213500976562,113.4126968383789,112.42300415039062,0.018687838579547034,0.02765564648331087
254,254,254,254,2020-02-07,115.69086456298828,114.61712646484376,112.33897399902344,0.009368042379546582,0.029837290164266506
255,255,255,255,2020-02-10,116.74590301513672,113.62743377685548,113.10456848144533,0.02744468597614702,0.03219440719840372
256,256,256,256,2020-02-11,116.68986511230467,114.5517578125,112.973876953125,0.018664989002651122,0.032892454958605155
257,257,257,257,2020-02-12,117.27806854248048,114.71051025390624,113.15128326416016,0.022382938432503607,0.036471396163365144
258,258,258,258,2020-02-13,115.98961639404295,115.41075134277344,113.02056121826172,0.005015694331200304,0.026270044527981762
259,259,259,259,2020-02-14,117.4087905883789,115.53213500976562,113.4126968383789,0.01624358087431399,0.035234976871193924
260,260,260,260,2020-02-18,117.84764099121094,115.69086456298828,114.61712646484376,0.018642581990978124,0.028185268868680557
261,261,261,261,2020-02-19,116.92328643798828,116.74590301513672,113.62743377685548,0.001519397411561041,0.0290057827725414
262,262,262,262,2020-02-20,115.82156372070312,116.68986511230467,114.5517578125,-0.007441103739094013,0.011084997144099384
263,263,263,263,2020-02-21,116.29772186279295,117.27806854248048,114.71051025390624,-0.008359164606572822,0.013836671159194625
264,264,264,264,2020-02-24,115.76553344726562,115.98961639404295,115.41075134277344,-0.001931922474991854,0.0030740819236023675
265,265,265,265,2020-02-25,113.86084747314452,117.4087905883789,115.53213500976562,-0.030218717844331167,-0.01446599715723973
266,266,266,266,2020-02-26,112.90853118896484,117.84764099121094,115.69086456298828,-0.041910977264402405,-0.024049724103397896
267,267,267,267,2020-02-27,106.08340454101562,116.92328643798828,116.74590301513672,-0.09270935009786718,-0.09133081503287221
268,268,268,268,2020-02-28,103.45977783203124,115.82156372070312,116.68986511230467,-0.10673129848671015,-0.11337820356155637
269,269,269,269,2020-03-02,109.26720428466795,116.29772186279295,117.27806854248048,-0.060452754065290715,-0.06830658414971114
270,270,270,270,2020-03-03,105.23375701904295,115.76553344726562,115.98961639404295,-0.09097506066449546,-0.09273122637512576
271,271,271,271,2020-03-04,112.31096649169922,113.86084747314452,117.4087905883789,-0.01361206258201142,-0.043419441347897436
272,272,272,272,2020-03-05,110.40230560302734,112.90853118896484,117.84764099121094,-0.02219695500017671,-0.06317763618822769
273,273,273,273,2020-03-06,109.85831451416016,106.08340454101562,116.92328643798828,0.035584359207523564,-0.06042399370612217
274,274,274,274,2020-03-09,105.1124496459961,103.45977783203124,115.82156372070312,0.01597405144874764,-0.09246217829118097
275,275,275,275,2020-03-10,106.4161605834961,109.26720428466795,116.29772186279295,-0.02609240091605336,-0.08496779748579286
276,276,276,276,2020-03-11,103.14281463623048,105.23375701904295,115.76553344726562,-0.019869502354022184,-0.10903693383648716
277,277,277,277,2020-03-12,91.67208862304688,112.31096649169922,113.86084747314452,-0.1837654728950956,-0.19487610835964608
278,278,278,278,2020-03-13,98.78150177001952,110.40230560302734,112.90853118896484,-0.10525870605268561,-0.12511923829123406
279,279,279,279,2020-03-16,93.68861389160156,109.85831451416016,106.08340454101562,-0.14718686240607126,-0.11684005338103376
280,280,280,280,2020-03-17,102.1673812866211,105.1124496459961,103.45977783203124,-0.028018263957253153,-0.012491777698463324
281,281,281,281,2020-03-18,96.09906005859376,106.4161605834961,109.26720428466795,-0.09695050515196268,-0.12051323461857721
282,282,282,282,2020-03-19,93.65108489990234,103.14281463623048,105.23375701904295,-0.09202511847096739,-0.11006612751690148
283,283,283,283,2020-03-20,92.20670318603516,91.67208862304688,112.31096649169922,0.00583181392524601,-0.1790053450136585
284,284,284,284,2020-03-23,82.41484832763672,98.78150177001952,110.40230560302734,-0.16568540818995858,-0.2535042825647581
285,285,285,285,2020-03-24,86.35408782958984,93.68861389160156,109.85831451416016,-0.07828620530663222,-0.21395036678394275
286,286,286,286,2020-03-25,85.29425048828125,102.1673812866211,105.1124496459961,-0.1651518379530923,-0.18854283412155026
287,287,287,287,2020-03-26,91.61581420898438,96.09906005859376,106.4161605834961,-0.046652338190153464,-0.13907987558806068
288,288,288,288,2020-03-27,89.38358306884766,93.65108489990234,103.14281463623048,-0.04556809817650209,-0.13339980701428023
289,289,289,289,2020-03-30,88.72702026367188,92.20670318603516,91.67208862304688,-0.03773785204469049,-0.032126118250507374
290,290,290,290,2020-03-31,86.81367492675781,82.41484832763672,98.78150177001952,0.05337420001834792,-0.12115453428846301
291,291,291,291,2020-04-01,82.9400863647461,86.35408782958984,93.68861389160156,-0.03953491433527623,-0.11472608122147687
292,292,292,292,2020-04-02,85.48182678222656,85.29425048828125,102.1673812866211,0.0021991669177172657,-0.16331586749380178
293,293,293,293,2020-04-03,83.49343872070312,91.61581420898438,96.09906005859376,-0.08865691538529952,-0.13117320117600217
294,294,294,294,2020-04-06,85.62250518798828,89.38358306884766,93.65108489990234,-0.04207794934739195,-0.08572863539696629
295,295,295,295,2020-04-07,85.75382995605469,88.72702026367188,92.20670318603516,-0.03350941233889859,-0.06998269113863909
296,296,296,296,2020-04-08,89.6837158203125,86.81367492675781,82.41484832763672,0.033059778842170484,0.08819851810900281
297,297,297,297,2020-04-09,93.65108489990234,82.9400863647461,86.35408782958984,0.12914139597169494,0.08450088760953989
298,298,298,298,2020-04-13,90.74354553222656,85.48182678222656,85.29425048828125,0.06155365354328168,0.06388818721953604
299,299,299,299,2020-04-14,93.44474792480467,83.49343872070312,91.61581420898438,0.1191867212151847,0.019963078772059273
300,300,300,300,2020-04-15,90.6310043334961,85.62250518798828,89.38358306884766,0.05849512502012666,0.013955820765068294
301,301,301,301,2020-04-16,91.49388885498048,85.75382995605469,88.72702026367188,0.06693647271343273,0.031184058509868162
302,302,302,302,2020-04-17,94.0450210571289,89.6837158203125,86.81367492675781,0.04862984541758486,0.08329731619438951
303,303,303,303,2020-04-20,92.10353088378906,93.65108489990234,82.9400863647461,-0.016524677933708487,0.11048269806164468
304,304,304,304,2020-04-21,90.7248077392578,90.74354553222656,85.48182678222656,-0.00020649174394571368,0.06133445147806982
305,305,305,305,2020-04-22,92.62876892089844,93.44474792480467,83.49343872070312,-0.008732208305199274,0.10941374963312067
306,306,306,306,2020-04-23,91.718994140625,90.6310043334961,85.62250518798828,0.012004609406350841,0.07120194555451964
307,307,307,307,2020-04-24,92.3661651611328,91.49388885498048,85.75382995605469,0.009533711126159305,0.077108336834246
308,308,308,308,2020-04-27,94.85163879394533,94.0450210571289,89.6837158203125,0.008576931854015202,0.05762387214181808
309,309,309,309,2020-04-28,95.34872436523438,92.10353088378906,93.65108489990234,0.03523419189585586,0.01812728028881394
310,310,310,310,2020-04-29,94.67342376708984,90.7248077392578,90.74354553222656,0.043523002431488544,0.04330752354686895
311,311,311,311,2020-04-30,93.810546875,92.62876892089844,93.44474792480467,0.012758217213388212,0.003914601497878589
312,312,312,312,2020-05-01,92.1129150390625,91.718994140625,90.6310043334961,0.004294867187853546,0.016351034797246644
313,313,313,313,2020-05-04,93.37908935546876,92.3661651611328,91.49388885498048,0.010966398708541325,0.02060466031208219
314,314,314,314,2020-05-05,92.87261962890624,94.85163879394533,94.0450210571289,-0.02086436449810103,-0.012466384876563263
315,315,315,315,2020-05-06,90.79044342041016,95.34872436523438,92.10353088378906,-0.04780641770689742,-0.014256646306379794
316,316,316,316,2020-05-07,95.1517562866211,94.67342376708984,90.7248077392578,0.005052447672200033,0.0487953477960108
317,317,317,317,2020-05-08,94.70155334472656,93.810546875,92.62876892089844,0.009497934927442664,0.02237732885771382
318,318,318,318,2020-05-11,94.26074981689452,92.1129150390625,91.718994140625,0.02331741186261649,0.027712424237584354
319,319,319,319,2020-05-12,92.20670318603516,93.37908935546876,92.3661651611328,-0.01255512532330072,-0.001726411124890359
320,320,320,320,2020-05-13,90.5278091430664,92.87261962890624,94.85163879394533,-0.02524759714121405,-0.04558518656985955
321,321,321,321,2020-05-14,91.14684295654295,90.79044342041016,95.34872436523438,0.003925518179071608,-0.044068564489610385
322,322,322,322,2020-05-15,89.97447204589844,95.1517562866211,94.67342376708984,-0.05441081113760393,-0.04963327124147854
323,323,323,323,2020-05-18,93.472900390625,94.70155334472656,93.810546875,-0.012973947213189785,-0.003599237992130133
324,324,324,324,2020-05-19,92.2254638671875,94.26074981689452,92.1129150390625,-0.021592083169937104,0.001221857196434195
325,325,325,325,2020-05-20,93.2759246826172,92.20670318603516,93.37908935546876,0.011595919381531372,-0.001104794162843481
326,326,326,326,2020-05-21,92.7882080078125,90.5278091430664,92.87261962890624,0.024969110443994635,-0.0009088967386837732
327,327,327,327,2020-05-22,92.7788314819336,91.14684295654295,90.79044342041016,0.01790504720134667,0.021900851968704504
328,328,328,328,2020-05-26,95.2924575805664,89.97447204589844,95.1517562866211,0.05910549307758228,0.0014787041189390226
329,329,329,329,2020-05-27,97.82481384277344,93.472900390625,94.70155334472656,0.04655802306295942,0.03298003451620035
330,330,330,330,2020-05-28,99.88824462890624,92.2254638671875,94.26074981689452,0.08308747324658405,0.059701358443926766
331,331,331,331,2020-05-29,100.12273406982422,93.2759246826172,92.20670318603516,0.07340382215994246,0.0858509263455367
332,332,332,332,2020-06-01,99.4286651611328,92.7882080078125,90.5278091430664,0.07156574413810413,0.0983217875514899
333,333,333,333,2020-06-02,100.7605209350586,92.7788314819336,91.14684295654295,0.08602920866360808,0.10547461290677118
334,334,334,334,2020-06-03,103.36793518066406,95.2924575805664,89.97447204589844,0.08474414245503237,0.14885847985785627
335,335,335,335,2020-06-04,101.78910064697266,97.82481384277344,93.472900390625,0.04052434805110616,0.08896910464524055
336,336,336,336,2020-06-05,105.75736236572266,99.88824462890624,92.2254638671875,0.05875684129419545,0.14672627201986477
337,337,337,337,2020-06-08,107.010986328125,100.12273406982422,93.2759246826172,0.0687980838946829,0.1472519483697754
338,338,338,338,2020-06-09,104.86190032958984,99.4286651611328,92.7882080078125,0.05464455506520194,0.1301209774496428
339,339,339,339,2020-06-10,103.0521469116211,100.7605209350586,92.7788314819336,0.022743292266615756,0.11072908836632611
340,340,340,340,2020-06-11,97.27415466308594,103.36793518066406,95.2924575805664,-0.05895232894927771,0.020795948943221232
341,341,341,341,2020-06-12,97.9245376586914,101.78910064697266,97.82481384277344,-0.03796637325330554,0.0010194122738453881
342,342,342,342,2020-06-15,98.49007415771484,105.75736236572266,99.88824462890624,-0.06871661741029989,-0.01399734749955528
343,343,343,343,2020-06-16,99.63059997558594,107.010986328125,100.12273406982422,-0.06896849198183053,-0.004915308184603395
344,344,344,344,2020-06-17,99.63059997558594,104.86190032958984,99.4286651611328,-0.049887521946116564,0.002030951679034221
345,345,345,345,2020-06-18,98.63146209716795,103.0521469116211,100.7605209350586,-0.04289755184085953,-0.021129891133282674
346,346,346,346,2020-06-19,95.92623901367188,97.27415466308594,103.36793518066406,-0.013856873432440908,-0.07199230742092089
347,347,347,347,2020-06-22,97.74542999267578,97.9245376586914,101.78910064697266,-0.0018290376477435588,-0.039725968975020454
348,348,348,348,2020-06-23,97.89625549316406,98.49007415771484,105.75736236572266,-0.006029223448445031,-0.07433153301775686
349,349,349,349,2020-06-24,95.54923248291016,99.63059997558594,107.010986328125,-0.04096499964544931,-0.10710819737769695
350,350,350,350,2020-06-25,96.51065063476562,99.63059997558594,104.86190032958984,-0.03131517165996034,-0.07964045729264424
351,351,351,351,2020-06-26,96.9065399169922,98.63146209716795,103.0521469116211,-0.017488559365331335,-0.059635894824194624
352,352,352,352,2020-06-29,97.61348724365234,95.92623901367188,97.27415466308594,0.017589016804255175,0.0034884145921565413
353,353,353,353,2020-06-30,99.82855224609376,97.74542999267578,97.9245376586914,0.021311709954870306,0.019443692387281386
354,354,354,354,2020-07-01,99.0556182861328,97.89625549316406,98.49007415771484,0.011842769543414233,0.005742143391143539
355,355,355,355,2020-07-02,98.94252014160156,95.54923248291016,99.63059997558594,0.03551349990486141,-0.006906310251599268
356,356,356,356,2020-07-06,99.1687240600586,96.51065063476562,99.63059997558594,0.02754176257035268,-0.004635884112316191
357,357,357,357,2020-07-07,98.61262512207033,96.9065399169922,98.63146209716795,0.017605470245243726,-0.00019098343162615716
358,358,358,358,2020-07-08,97.19874572753906,97.61348724365234,95.92623901367188,-0.004248813640660654,0.013265470709070692
359,359,359,359,2020-07-09,96.21846771240234,99.82855224609376,97.74542999267578,-0.03616284572365602,-0.015621827847991043
360,360,360,360,2020-07-10,97.8585433959961,99.0556182861328,97.89625549316406,-0.01208487626293775,-0.0003852251240661353
361,361,361,361,2020-07-13,98.33926391601562,98.94252014160156,95.54923248291016,-0.006097037196167943,0.029199935578807512
362,362,362,362,2020-07-14,100.10189056396484,99.1687240600586,96.51065063476562,0.009409887167057818,0.0372108146155794
363,363,363,363,2020-07-15,100.6580047607422,98.61262512207033,96.9065399169922,0.020741559573532742,0.03871219472868814
364,364,364,364,2020-07-16,101.2895278930664,97.19874572753906,97.61348724365234,0.04208677936024352,0.0376591468373455
365,365,365,365,2020-07-17,102.45832824707033,96.21846771240234,99.82855224609376,0.06485096554768432,0.026342924361897335
366,366,366,366,2020-07-20,100.45063018798828,97.8585433959961,99.0556182861328,0.026488099066660054,0.014083117404061207
367,367,367,367,2020-07-21,101.34608459472656,98.33926391601562,98.94252014160156,0.030575993341569463,0.024292533176688336
368,368,368,368,2020-07-22,101.9964599609375,100.10189056396484,99.1687240600586,0.01892640974409998,0.02851439229132735
369,369,369,369,2020-07-23,101.82682037353516,100.6580047607422,98.61262512207033,0.011611750258423648,0.03259415564169443
370,370,370,370,2020-07-24,101.119873046875,101.2895278930664,97.19874572753906,-0.0016749495206505038,0.04034133660867778
371,371,371,371,2020-07-27,100.92192840576172,102.45832824707033,96.21846771240234,-0.014995363164658548,0.048883138603059484
372,372,372,372,2020-07-28,101.34608459472656,100.45063018798828,97.8585433959961,0.008914373210625826,0.035638597078005985
373,373,373,373,2020-07-29,103.35379028320312,101.34608459472656,98.33926391601562,0.019810392246579545,0.05099210800957432
374,374,374,374,2020-07-30,103.09928894042967,101.9964599609375,100.10189056396484,0.010812424077409455,0.0299434741899256
375,375,375,375,2020-07-31,103.3066635131836,101.82682037353516,100.6580047607422,0.014532940675353156,0.026313443811419646
376,376,376,376,2020-08-03,102.72225952148438,101.119873046875,101.2895278930664,0.01584640512618707,0.014144913676866322
377,377,377,377,2020-08-04,102.57144165039062,100.92192840576172,102.45832824707033,0.016344448334329797,0.001103994231172134
378,378,378,378,2020-08-05,102.91077423095705,101.34608459472656,100.45063018798828,0.015439073374048151,0.024491076246756505
379,379,379,379,2020-08-06,104.03244018554688,103.35379028320312,101.34608459472656,0.006566279770525707,0.026506752594960048
380,380,380,380,2020-08-07,106.2475128173828,103.09928894042967,101.9964599609375,0.030535844711520266,0.04167843529151272
381,381,381,381,2020-08-10,105.20124053955078,103.3066635131836,101.82682037353516,0.01833934967927231,0.03313881503553895
382,382,382,382,2020-08-11,105.18238067626952,102.72225952148438,101.119873046875,0.02394925078795218,0.04017516544459365
383,383,383,383,2020-08-12,105.8044891357422,102.57144165039062,100.92192840576172,0.03151995753721826,0.04837958218901539
384,384,384,384,2020-08-13,104.94673919677734,102.91077423095705,101.34608459472656,0.019783788247973888,0.03552830498039916
385,385,385,385,2020-08-14,105.0692901611328,104.03244018554688,103.35379028320312,0.009966602472619712,0.01659832574334219
386,386,386,386,2020-08-17,104.50373077392578,106.2475128173828,103.09928894042967,-0.016412450486763097,0.013622226185358022
387,387,387,387,2020-08-18,104.63571166992188,105.20124053955078,103.3066635131836,-0.005375686320127526,0.012865076767953898
388,388,388,388,2020-08-19,104.2115249633789,105.18238067626952,102.72225952148438,-0.00923021238584354,0.014497981730854148
389,389,389,389,2020-08-20,103.82506561279295,105.8044891357422,102.57144165039062,-0.018708313221093453,0.01222195907780299
390,390,390,390,2020-08-21,104.7770767211914,104.94673919677734,102.91077423095705,-0.0016166531412454832,0.01813515158331147
391,391,391,391,2020-08-24,106.04955291748048,105.0692901611328,104.03244018554688,0.009329679060783302,0.019389266735798882
392,392,392,392,2020-08-25,106.6905288696289,104.50373077392578,106.2475128173828,0.0209255504995689,0.004169660451323276
393,393,393,393,2020-08-26,107.3597412109375,104.63571166992188,105.20124053955078,0.026033459299332762,0.02051782526818413
394,394,394,394,2020-08-27,107.70849609375,104.2115249633789,105.18238067626952,0.03355647210421275,0.024016526353927814
395,395,395,395,2020-08-28,107.4634246826172,103.82506561279295,105.8044891357422,0.03504316658361861,0.01567925482582
396,396,396,396,2020-08-31,107.45399475097656,104.7770767211914,104.94673919677734,0.02554869932960968,0.02389074280333814
397,397,397,397,2020-09-01,107.11467742919922,106.04955291748048,105.0692901611328,0.010043649241477937,0.01946703232628333
398,398,398,398,2020-09-02,107.59538269042967,106.6905288696289,104.50373077392578,0.008481107277164668,0.02958412961535406
399,399,399,399,2020-09-03,105.33655548095705,107.3597412109375,104.63571166992188,-0.01884491995938542,0.006697940883185316
400,400,400,400,2020-09-04,105.32707977294922,107.70849609375,104.2115249633789,-0.022109827981703356,0.010704716296612293
401,401,401,401,2020-09-08,104.6167449951172,107.4634246826172,103.82506561279295,-0.02648975403405751,0.007625127686186506
402,402,402,402,2020-09-09,106.60567474365234,107.45399475097656,104.7770767211914,-0.007894727499803023,0.01745227181062492
403,403,403,403,2020-09-10,105.77220916748048,107.11467742919922,106.04955291748048,-0.012533000088676749,-0.002615227904032791
404,404,404,404,2020-09-11,107.1644515991211,107.59538269042967,106.6905288696289,-0.004005107659205476,0.004442031870244945
405,405,405,405,2020-09-14,110.20465850830078,105.33655548095705,107.3597412109375,0.04621475427135846,0.02649892096678652
406,406,406,406,2020-09-15,110.8770980834961,105.32707977294922,107.70849609375,0.05269317560603515,0.02941831057587252
407,407,407,407,2020-09-16,110.6687240600586,104.6167449951172,107.4634246826172,0.05784904763786969,0.029826886560780475
408,408,408,408,2020-09-17,109.4469757080078,106.60567474365234,107.45399475097656,0.026652436384720923,0.01854729516245479
409,409,409,409,2020-09-18,109.17230224609376,105.77220916748048,107.11467742919922,0.03214542936537845,0.019209550607614867
410,410,410,410,2020-09-21,108.25362396240234,107.1644515991211,107.59538269042967,0.010163560276085004,0.006117746463772944
411,411,411,411,2020-09-22,108.88817596435548,110.20465850830078,105.33655548095705,-0.011945797589365426,0.03371688458182498
412,412,412,412,2020-09-23,105.81957244873048,110.8770980834961,105.32707977294922,-0.045613798721148346,0.004675840978815016
413,413,413,413,2020-09-24,105.41231536865234,110.6687240600586,104.6167449951172,-0.04749678589005557,0.00760461791821454
414,414,414,414,2020-09-25,107.61905670166016,109.4469757080078,106.60567474365234,-0.016701411752338635,0.009505891318118076
415,415,415,415,2020-09-28,108.00738525390624,109.17230224609376,105.77220916748048,-0.010670444501221565,0.02113197884414575
416,416,416,416,2020-09-29,107.41072082519533,108.25362396240234,107.1644515991211,-0.007786373391986956,0.0022980496087963154
417,417,417,417,2020-09-30,107.18338775634766,108.88817596435548,110.20465850830078,-0.015656320742905017,-0.027415091093681454
418,418,418,418,2020-10-01,106.918212890625,105.81957244873048,110.8770980834961,0.01038220450594629,-0.035705166001818056
419,419,419,419,2020-10-02,107.86530303955078,105.41231536865234,110.6687240600586,0.023270408797299913,-0.025331646716975187
420,420,420,420,2020-10-05,108.19679260253906,107.61905670166016,109.4469757080078,0.005368341988728709,-0.011422728653590952
421,421,421,421,2020-10-06,107.2591781616211,108.00738525390624,109.17230224609376,-0.006927369739821443,-0.017523896126694694
422,422,422,422,2020-10-07,107.85582733154295,107.41072082519533,108.25362396240234,0.0041439672215961565,-0.0036746726465023416
423,423,423,423,2020-10-08,108.6324462890625,107.18338775634766,108.88817596435548,0.013519432097153672,-0.0023485532109261964
424,424,424,424,2020-10-09,109.24807739257812,106.918212890625,105.81957244873048,0.021791090956005066,0.032399535024664194
425,425,425,425,2020-10-12,110.64031982421876,107.86530303955078,105.41231536865234,0.025726686028504142,0.04959576532668719
426,426,426,426,2020-10-13,109.39014434814452,108.19679260253906,107.61905670166016,0.011029455835989799,0.016457007715595884
427,427,427,427,2020-10-14,108.51880645751952,107.2591781616211,108.00738525390624,0.011743780975091767,0.004735057722312419
428,428,428,428,2020-10-15,109.17230224609376,107.85582733154295,107.41072082519533,0.012205876558751383,0.01640042453271784
429,429,429,429,2020-10-16,109.74057006835938,108.6324462890625,107.18338775634766,0.010200670399599154,0.02385800976756558
430,430,430,430,2020-10-19,107.68535614013672,109.24807739257812,106.918212890625,-0.014304336421645525,0.007175047438330084
431,431,431,431,2020-10-20,108.2630844116211,110.64031982421876,107.86530303955078,-0.021486158177909553,0.0036877602051927916
432,432,432,432,2020-10-21,108.13050079345705,109.39014434814452,108.19679260253906,-0.011515146654149544,-0.0006126966196265959
433,433,433,433,2020-10-22,109.64585876464844,108.51880645751952,107.2591781616211,0.010385778685928715,0.022251527971163698
434,434,434,434,2020-10-23,110.5266571044922,109.17230224609376,107.85582733154295,0.012405663621029905,0.02476296217856877
435,435,435,435,2020-10-26,107.40122985839844,109.74057006835938,108.6324462890625,-0.021317004354029834,-0.011333781689753075
436,436,436,436,2020-10-27,104.77776336669922,107.68535614013672,109.24807739257812,-0.02700081865963,-0.04091892628750826
437,437,437,437,2020-10-28,101.30188751220705,108.2630844116211,110.64031982421876,-0.06429889687002877,-0.08440351877912389
438,438,438,438,2020-10-29,101.86070251464844,108.13050079345705,109.39014434814452,-0.05798362379533151,-0.06883108051793874
439,439,439,439,2020-10-30,102.2016372680664,109.64585876464844,108.51880645751952,-0.0678933211017192,-0.05821266742300568
440,440,440,440,2020-11-02,104.81563568115234,110.5266571044922,109.17230224609376,-0.051670986646602746,-0.039906335904877466
441,441,441,441,2020-11-03,108.64192962646484,107.40122985839844,109.74057006835938,0.011552007083179383,-0.010011251456140347
442,442,442,442,2020-11-04,109.91104125976562,104.77776336669922,107.68535614013672,0.04899205449825317,0.020668410259353287
443,443,443,443,2020-11-05,113.35850524902344,101.30188751220705,108.2630844116211,0.11901671363589883,0.04706517336998561
444,444,444,444,2020-11-06,112.97017669677734,101.86070251464844,108.13050079345705,0.10906535992652588,0.04475773133211214
445,445,445,445,2020-11-09,114.56130981445312,102.2016372680664,109.64585876464844,0.12093419319661503,0.04483024808402081
446,446,446,446,2020-11-10,116.85327911376952,104.81563568115234,110.5266571044922,0.11484587537336033,0.05724068903392343
447,447,447,447,2020-11-11,116.30399322509766,108.64192962646484,107.40122985839844,0.07052584232419923,0.08289256443745519
448,448,448,448,2020-11-12,114.68443298339844,109.91104125976562,104.77776336669922,0.043429592413298135,0.09454935186990054
449,449,449,449,2020-11-13,115.47052764892578,113.35850524902344,101.30188751220705,0.018631353644463555,0.13986550976171497
450,450,450,450,2020-11-16,115.53683471679688,112.97017669677734,101.86070251464844,0.022719784062201542,0.13426308541492427
451,451,451,451,2020-11-17,114.88333129882812,114.56130981445312,102.2016372680664,0.0028109095897781433,0.12408503786978176
452,452,452,452,2020-11-18,114.1540756225586,116.85327911376952,104.81563568115234,-0.023099082128306803,0.08909395893770711
453,453,453,453,2020-11-19,114.201416015625,116.30399322509766,108.64192962646484,-0.018078289069604625,0.05117256669018033
454,454,454,454,2020-11-20,113.98358154296876,114.68443298339844,109.91104125976562,-0.006111129664225001,0.03705305887857091
455,455,455,455,2020-11-23,113.75629425048828,115.47052764892578,113.35850524902344,-0.014845635794177858,0.003509123559727545
456,456,456,456,2020-11-24,114.05934143066406,115.53683471679688,112.97017669677734,-0.012788071351915065,0.009641170490598983
457,457,457,457,2020-11-25,113.31112670898438,114.88333129882812,114.56130981445312,-0.013685228066325994,-0.010912786415357756
458,458,458,458,2020-11-27,112.88493347167967,114.1540756225586,116.85327911376952,-0.011117799727757727,-0.033960070887067095
459,459,459,459,2020-11-30,112.82810974121094,114.201416015625,116.30399322509766,-0.012025299880924156,-0.029886192103132703
460,460,460,460,2020-12-01,113.31112670898438,113.98358154296876,114.68443298339844,-0.005899576280035457,-0.011974652868649183
461,461,461,461,2020-12-02,110.93391418457033,113.75629425048828,115.47052764892578,-0.02481075956731804,-0.039288063861182665
462,462,462,462,2020-12-03,111.46202087402344,114.05934143066406,115.53683471679688,-0.022771660120618153,-0.035268525858109134
463,463,463,463,2020-12-04,111.84263610839844,113.31112670898438,114.88333129882812,-0.012959809360623908,-0.026467679480153605
464,464,464,464,2020-12-07,111.10993957519533,112.88493347167967,114.1540756225586,-0.01572392206732931,-0.02666690637860769
465,465,465,465,2020-12-08,111.0909194946289,112.82810974121094,114.201416015625,-0.015396785876910957,-0.027236934790462852
466,466,466,466,2020-12-09,110.92916107177734,113.31112670898438,113.98358154296876,-0.021021462820015935,-0.026797021376626873
467,467,467,467,2020-12-10,109.36865997314452,110.93391418457033,113.75629425048828,-0.014109789805321071,-0.0385704747702339
468,468,468,468,2020-12-11,109.81587982177734,111.46202087402344,114.05934143066406,-0.014768627370452925,-0.037203981328143065
469,469,469,469,2020-12-14,109.21641540527344,111.84263610839844,113.31112670898438,-0.02348139130572402,-0.03613688631150347
470,470,470,470,2020-12-15,111.11947631835938,111.10993957519533,112.88493347167967,8.583159346953195e-05,-0.015639440083146328
471,471,471,471,2020-12-16,110.45339965820312,111.0909194946289,112.82810974121094,-0.005738721394385471,-0.021047149406779764
472,472,472,472,2020-12-17,111.81409454345705,110.92916107177734,113.31112670898438,0.007977464745335006,-0.013211696053222921
473,473,473,473,2020-12-18,111.71893310546876,109.36865997314452,110.93391418457033,0.02148945715254591,0.0070764556237719045
474,474,474,474,2020-12-21,110.86256408691406,109.81587982177734,111.46202087402344,0.009531265121541566,-0.005378125951860269
475,475,475,475,2020-12-22,112.20420837402344,109.21641540527344,111.84263610839844,0.0273566291080245,0.003232866089409425
476,476,476,476,2020-12-23,110.61515045166016,111.11947631835938,111.10993957519533,-0.004538591103996126,-0.004453149065033135
477,477,477,477,2020-12-24,111.32880401611328,110.45339965820312,111.0909194946289,0.00792555376854942,0.002141349829190009
478,478,478,478,2020-12-28,112.365966796875,111.81409454345705,110.92916107177734,0.004935623327911198,0.012952461834340845
479,479,479,479,2020-12-29,111.15753173828124,111.71893310546876,109.36865997314452,-0.005025122882775235,0.01635634710689504
480,480,480,480,2020-12-30,111.26219177246094,110.86256408691406,109.81587982177734,0.0036047126353091485,0.013170335228664953
481,481,481,481,2020-12-31,112.2137222290039,112.20420837402344,109.21641540527344,8.479053609788956e-05,0.027443739227370312
482,482,482,482,2021-01-04,109.26399993896484,110.61515045166016,111.11947631835938,-0.012214877502569443,-0.016698030272195963
483,483,483,483,2021-01-05,109.62555694580078,111.32880401611328,110.45339965820312,-0.015299248791588393,-0.007494950041955217
484,484,484,484,2021-01-06,112.05196380615234,112.365966796875,111.81409454345705,-0.0027944670408103223,0.0021273638503851444
485,485,485,485,2021-01-07,112.3279037475586,111.15753173828124,111.71893310546876,0.010528949239651864,0.005450917093120955
