,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SYK,SYK_6m,SYK_12m,SYK_6m_ret,SYK_12m_ret
485,485,485,485,2021-01-07,235.7613525390625,232.3756866455078,231.55552673339844,0.014569794036669359,0.01816335746762987
486,486,486,486,2021-01-08,235.70330810546875,234.1555328369141,226.59640502929688,0.00661003073385702,0.0401899715707954
487,487,487,487,2021-01-11,233.95242309570312,237.03826904296875,227.01126098632807,-0.013018344926853276,0.030576289824640446
488,488,488,488,2021-01-12,231.3986053466797,231.21484375,228.01466369628903,0.0007947655682452037,0.01484089485971829
489,489,489,489,2021-01-13,235.25831604003903,231.8339385986328,228.7190093994141,0.01477082027810761,0.02859100630855438
490,490,490,490,2021-01-14,234.22325134277344,234.5328063964844,230.1469116210937,-0.0013198795446452971,0.01771190277100443
491,491,491,491,2021-01-15,234.08786010742188,235.7613525390625,232.3756866455078,-0.007098247501627131,0.0073681265309224475
492,492,492,492,2021-01-19,234.1652374267578,235.70330810546875,234.1555328369141,-0.00652545223515788,4.144505887238026e-05
493,493,493,493,2021-01-20,237.2027130126953,233.95242309570312,237.03826904296875,0.013892952566952443,0.0006937443915300268
494,494,494,494,2021-01-21,235.6452789306641,231.3986053466797,231.21484375,0.018352200427578458,0.019161551692824963
495,495,495,495,2021-01-22,232.09507751464844,235.25831604003903,231.8339385986328,-0.013445809604674008,0.0011264050362691513
496,496,496,496,2021-01-25,231.72750854492188,234.22325134277344,234.5328063964844,-0.010655401560450417,-0.01196121725853605
497,497,497,497,2021-01-26,230.2281188964844,234.08786010742188,235.7613525390625,-0.016488429639906377,-0.02346963818703629
498,498,498,498,2021-01-27,223.21490478515625,234.1652374267578,235.70330810546875,-0.0467632717901888,-0.05298357252892005
499,499,499,499,2021-01-28,222.4893951416016,237.2027130126953,233.95242309570312,-0.062028455257618575,-0.048997261077361576
500,500,500,500,2021-01-29,213.7929077148437,235.6452789306641,231.3986053466797,-0.09273417789223015,-0.07608385368381654
501,501,501,501,2021-02-01,219.1423797607422,232.09507751464844,235.25831604003903,-0.05580772282035473,-0.06850315240951588
502,502,502,502,2021-02-02,227.45187377929688,231.72750854492188,234.22325134277344,-0.01845113164368284,-0.02890992898722511
503,503,503,503,2021-02-03,226.3103485107422,230.2281188964844,234.08786010742188,-0.01701690655563981,-0.03322475412911474
504,504,504,504,2021-02-04,229.33819580078125,223.21490478515625,234.1652374267578,0.027432267668320076,-0.020613826710663474
505,505,505,505,2021-02-05,230.982666015625,222.4893951416016,237.2027130126953,0.0381738233798421,-0.026222495173305216
506,506,506,506,2021-02-08,234.5328063964844,213.7929077148437,235.6452789306641,0.09700929232555988,-0.004720962538388163
507,507,507,507,2021-02-09,234.2426147460937,219.1423797607422,232.09507751464844,0.06890604638791364,0.009252834030095691
508,508,508,508,2021-02-10,235.0938873291016,227.45187377929688,231.72750854492188,0.033598375879813513,0.014527316179758332
509,509,509,509,2021-02-11,237.3284606933593,226.3103485107422,230.2281188964844,0.048685852216316716,0.03084046306292998
510,510,510,510,2021-02-12,240.04669189453125,229.33819580078125,223.21490478515625,0.046693033649973126,0.07540619711562524
511,511,511,511,2021-02-16,239.76617431640625,230.982666015625,222.4893951416016,0.03802669893933541,0.07765214680820631
512,512,512,512,2021-02-17,238.5182647705078,234.5328063964844,213.7929077148437,0.016993180763316573,0.11565096952908616
513,513,513,513,2021-02-18,237.15432739257807,234.2426147460937,219.1423797607422,0.012430328485021791,0.08219289966414145
514,514,514,514,2021-02-19,234.18458557128903,235.0938873291016,227.45187377929688,-0.003867823907048873,0.029600599371298664
515,515,515,515,2021-02-22,235.2099609375,237.3284606933593,226.3103485107422,-0.008926446283223033,0.03932481428853163
516,516,516,516,2021-02-23,238.5086212158203,240.04669189453125,229.33819580078125,-0.006407381274750934,0.03998647230575192
517,517,517,517,2021-02-24,240.6948089599609,239.76617431640625,230.982666015625,0.0038730844590664226,0.042047064015093394
518,518,518,518,2021-02-25,237.75408935546875,238.5182647705078,234.5328063964844,-0.003203844434195968,0.013734892821512856
519,519,519,519,2021-02-26,234.7649841308593,237.15432739257807,234.2426147460937,-0.010075056559113671,0.00223003566337332
520,520,520,520,2021-03-01,237.7831115722656,234.18458557128903,235.0938873291016,0.015366194970510172,0.011438937327193921
521,521,521,521,2021-03-02,237.37681579589844,235.2099609375,237.3284606933593,0.009212428120653593,0.0002037475926732757
522,522,522,522,2021-03-03,234.9487762451172,238.5086212158203,240.04669189453125,-0.014925435200440429,-0.021237183521170655
523,523,523,523,2021-03-04,228.09996032714844,240.6948089599609,239.76617431640625,-0.0523270472148305,-0.04865662982912078
524,524,524,524,2021-03-05,232.1918334960937,237.75408935546875,238.5182647705078,-0.02339499553700153,-0.026523886044958256
525,525,525,525,2021-03-08,228.29342651367188,234.7649841308593,237.15432739257807,-0.027566111024377227,-0.03736343745580539
526,526,526,526,2021-03-09,229.4252319335937,237.7831115722656,234.18458557128903,-0.0351491726363915,-0.020323086705664184
527,527,527,527,2021-03-10,232.2401885986328,237.37681579589844,235.2099609375,-0.021639127561986493,-0.01262604834859149
528,528,528,528,2021-03-11,231.4469757080078,234.9487762451172,238.5086212158203,-0.014904527672261692,-0.02960750631073661
529,529,529,529,2021-03-12,232.89801025390625,228.09996032714844,240.6948089599609,0.021034856472032182,-0.03239288267056739
530,530,530,530,2021-03-15,233.3720092773437,232.1918334960937,237.75408935546875,0.005082761798639535,-0.018431144927956944
531,531,531,531,2021-03-16,230.25714111328125,228.29342651367188,234.7649841308593,0.008601713284511758,-0.019201513523266045
532,532,532,532,2021-03-17,228.4675750732422,229.4252319335937,237.7831115722656,-0.004174156662196116,-0.039176611145456786
533,533,533,533,2021-03-18,223.32130432128903,232.2401885986328,237.37681579589844,-0.03840370752005273,-0.05921181235615958
534,534,534,534,2021-03-19,222.4893951416016,231.4469757080078,234.9487762451172,-0.038702517235338796,-0.05303020216848031
535,535,535,535,2021-03-22,224.5014495849609,232.89801025390625,228.09996032714844,-0.036052522131002185,-0.015776025287450368
536,536,536,536,2021-03-23,221.93798828125,233.3720092773437,232.1918334960937,-0.04899482603547922,-0.04416109326694384
537,537,537,537,2021-03-24,226.1750030517578,230.25714111328125,228.29342651367188,-0.01772860568747836,-0.009279388786024412
538,538,538,538,2021-03-25,227.6549835205078,228.4675750732422,229.4252319335937,-0.0035567040639087333,-0.00771601448614101
539,539,539,539,2021-03-26,233.11080932617188,223.32130432128903,232.2401885986328,0.04383596555928593,0.003748794439035308
540,540,540,540,2021-03-29,234.1265411376953,222.4893951416016,231.4469757080078,0.05230427269887339,0.011577448447924521
541,541,541,541,2021-03-30,235.7753295898437,224.5014495849609,232.89801025390625,0.05021740405563069,0.012354417853551292
542,542,542,542,2021-03-31,236.2408599853516,221.93798828125,233.3720092773437,0.06444535167173071,0.012293036842299765
543,543,543,543,2021-04-01,235.62985229492188,226.1750030517578,230.25714111328125,0.041803245785744236,0.023333526837273633
544,544,544,544,2021-04-05,240.9932098388672,227.6549835205078,228.4675750732422,0.058589652254011915,0.054824562135828314
545,545,545,545,2021-04-06,240.90591430664065,233.11080932617188,223.32130432128903,0.03343948314967138,0.07874130074062657
546,546,546,546,2021-04-07,239.9845428466797,234.1265411376953,222.4893951416016,0.025020664810228244,0.07863362518444283
547,547,547,547,2021-04-08,242.34132385253903,235.7753295898437,224.5014495849609,0.02784852119226211,0.07946440568895641
548,548,548,548,2021-04-09,245.6873779296875,236.2408599853516,221.93798828125,0.039986808145388686,0.10700912373027904
549,549,549,549,2021-04-12,244.2422637939453,235.62985229492188,226.1750030517578,0.036550595839799804,0.07988177516705064
550,550,550,550,2021-04-13,245.92987060546875,240.9932098388672,227.6549835205078,0.020484646724703515,0.08027448730686215
551,551,551,551,2021-04-14,244.6884002685547,240.90591430664065,233.11080932617188,0.01570109215790949,0.0496656117142269
552,552,552,552,2021-04-15,249.1110076904297,239.9845428466797,234.1265411376953,0.038029386124174946,0.0640015714575548
553,553,553,553,2021-04-16,249.3825836181641,242.34132385253903,235.7753295898437,0.02905513452550723,0.0577127982473471
554,554,554,554,2021-04-19,249.01402282714844,245.6873779296875,236.2408599853516,0.013540153855249981,0.05406838953510773
555,555,555,555,2021-04-20,250.6434326171875,244.2422637939453,235.62985229492188,0.02620827666682013,0.06371680063472662
556,556,556,556,2021-04-21,255.9389190673828,245.92987060546875,240.9932098388672,0.04069879123374576,0.062017138318995135
557,557,557,557,2021-04-22,256.2104797363281,244.6884002685547,240.90591430664065,0.04708878498174629,0.06352922249225834
558,558,558,558,2021-04-23,258.9552001953125,249.1110076904297,239.9845428466797,0.03951729229531353,0.07904949678676898
559,559,559,559,2021-04-26,257.2870788574219,249.3825836181641,242.34132385253903,0.031696260117990205,0.06167233374518122
560,560,560,560,2021-04-27,257.0445861816406,249.01402282714844,245.6873779296875,0.03224944227364479,0.046226258539026066
561,561,561,561,2021-04-28,251.7587432861328,250.6434326171875,244.2422637939453,0.004449790115381713,0.030774688112655157
562,562,562,562,2021-04-29,255.4927978515625,255.9389190673828,245.92987060546875,-0.0017430768929006524,0.03888477321827666
563,563,563,563,2021-04-30,254.7168884277344,256.2104797363281,244.6884002685547,-0.005829548073641666,0.0409847305723241
564,564,564,564,2021-05-03,255.1726837158203,258.9552001953125,249.1110076904297,-0.014606837308690057,0.024333232327185872
565,565,565,565,2021-05-04,247.8889923095703,257.2870788574219,249.3825836181641,-0.03652762738644799,-0.00598915644759157
566,566,566,566,2021-05-05,245.4449462890625,257.0445861816406,249.01402282714844,-0.0451269566299336,-0.014332833539111078
567,567,567,567,2021-05-06,246.4729919433593,251.7587432861328,250.6434326171875,-0.020995303971493406,-0.01663893855219345
568,568,568,568,2021-05-07,247.10340881347656,255.4927978515625,255.9389190673828,-0.03283610774406265,-0.03452194877630188
569,569,569,569,2021-05-10,248.26724243164065,254.7168884277344,256.2104797363281,-0.02532084164463866,-0.031002780654647788
570,570,570,570,2021-05-11,243.9221954345703,255.1726837158203,258.9552001953125,-0.04408970473414542,-0.058052530898795585
571,571,571,571,2021-05-12,237.38528442382807,247.8889923095703,257.2870788574219,-0.042372627311441646,-0.07735248315607246
572,572,572,572,2021-05-13,240.3822021484375,245.4449462890625,257.0445861816406,-0.020626801313980092,-0.06482293317560339
573,573,573,573,2021-05-14,245.3285369873047,246.4729919433593,251.7587432861328,-0.0046433280459289294,-0.025541143933658583
574,574,574,574,2021-05-17,244.2616729736328,247.10340881347656,255.4927978515625,-0.01150018874077452,-0.043958675048268114
575,575,575,575,2021-05-18,245.22186279296875,248.26724243164065,254.7168884277344,-0.01226653830301605,-0.03727678087375619
576,576,576,576,2021-05-19,244.64962768554688,243.9221954345703,255.1726837158203,0.0029822306644975427,-0.04123895973909464
577,577,577,577,2021-05-20,246.6863555908203,237.38528442382807,247.8889923095703,0.039181330003531745,-0.004851513201716173
578,578,578,578,2021-05-21,247.9471740722656,240.3822021484375,245.4449462890625,0.03147059913843653,0.010194660028796099
579,579,579,579,2021-05-24,249.40196228027344,245.3285369873047,246.4729919433593,0.016603960317830957,0.011883534637284976
580,580,580,580,2021-05-25,249.05284118652344,244.2616729736328,247.10340881347656,0.019614899687548704,0.007889135898236033
581,581,581,581,2021-05-26,244.8242034912109,245.22186279296875,248.26724243164065,-0.001621630703024124,-0.01386827721090822
582,582,582,582,2021-05-27,246.84152221679688,244.64962768554688,243.9221954345703,0.008959320935764126,0.0119682703618893
583,583,583,583,2021-05-28,247.57862854003903,246.6863555908203,237.38528442382807,0.003617034055579227,0.04294008426407658
584,584,584,584,2021-06-01,248.0829620361328,247.9471740722656,240.3822021484375,0.0005476487658118145,0.0320354827390259
585,585,585,585,2021-06-02,243.1657257080078,249.40196228027344,245.3285369873047,-0.02500476145114472,-0.00881597920020527
586,586,586,586,2021-06-03,242.1764678955078,249.05284118652344,244.2616729736328,-0.027610097753776208,-0.008536767364031306
587,587,587,587,2021-06-04,244.2422637939453,244.8242034912109,245.22186279296875,-0.0023769696335864676,-0.003994745769672514
588,588,588,588,2021-06-07,242.0212860107422,246.84152221679688,244.64962768554688,-0.01952765548828994,-0.010743289085168528
589,589,589,589,2021-06-08,242.2152557373047,247.57862854003903,246.6863555908203,-0.021663310901922084,-0.018124633779631694
590,590,590,590,2021-06-09,245.5031280517578,248.0829620361328,247.9471740722656,-0.010399077644031252,-0.009857123920256727
591,591,591,591,2021-06-10,248.9267578125,243.1657257080078,249.40196228027344,0.023691793272749395,-0.0019053758175302526
592,592,592,592,2021-06-11,248.0829620361328,242.1764678955078,249.05284118652344,0.02438921581420317,-0.003894270572341152
593,593,593,593,2021-06-14,247.98599243164065,244.2422637939453,244.8242034912109,0.015327931290604724,0.012914527629794836
594,594,594,594,2021-06-15,248.94615173339844,242.0212860107422,246.84152221679688,0.028612630883834367,0.008526237797031211
595,595,595,595,2021-06-16,248.67459106445312,242.2152557373047,247.57862854003903,0.026667747691970112,0.0044267250807428216
596,596,596,596,2021-06-17,251.7296905517578,245.5031280517578,248.0829620361328,0.025362456883593287,0.014699633081186159
597,597,597,597,2021-06-18,247.2294921875,248.9267578125,243.1657257080078,-0.006818333392179743,0.016711921335377466
598,598,598,598,2021-06-21,251.90426635742188,248.0829620361328,242.1764678955078,0.015403332376902501,0.04016822338870396
599,599,599,599,2021-06-22,254.82354736328125,247.98599243164065,244.2422637939453,0.027572343359375084,0.043322901634513356
600,600,600,600,2021-06-23,254.7265625,248.94615173339844,242.0212860107422,0.02321952248047565,0.05249652499034263
601,601,601,601,2021-06-24,253.51426696777344,248.67459106445312,242.2152557373047,0.01946188343008437,0.04664863571897859
602,602,602,602,2021-06-25,255.07574462890625,251.7296905517578,245.5031280517578,0.013292250388956317,0.03899183139992535
603,603,603,603,2021-06-28,252.5152587890625,247.2294921875,248.9267578125,0.021380000237001484,0.014415890875280946
604,604,604,604,2021-06-29,253.2055206298828,251.90426635742188,248.0829620361328,0.005165669844648946,0.020648570751117923
605,605,605,605,2021-06-30,252.5152587890625,254.82354736328125,247.98599243164065,-0.009058380193287308,0.01826420239711868
606,606,606,606,2021-07-01,255.4027557373047,254.7265625,248.94615173339844,0.002654584707100227,0.02593574537685872
607,607,607,607,2021-07-02,258.0472412109375,253.51426696777344,248.67459106445312,0.017880548883429492,0.03769042147154922
608,608,608,608,2021-07-06,257.50274658203125,255.07574462890625,251.7296905517578,0.009514828454802338,0.022933552325987705
609,609,609,609,2021-07-07,257.9693908691406,252.5152587890625,247.2294921875,0.021599217830373663,0.043441009349707516
610,610,610,610,2021-07-08,256.6083068847656,253.2055206298828,251.90426635742188,0.013438831216704639,0.018673921626517043
611,611,611,611,2021-07-09,257.084716796875,252.5152587890625,254.82354736328125,0.018095769854563848,0.008873471298043611
612,612,612,612,2021-07-12,257.5611267089844,255.4027557373047,254.7265625,0.00845085232322118,0.011127870533660378
613,613,613,613,2021-07-13,254.3332977294922,258.0472412109375,253.51426696777344,-0.014392494428605018,0.0032307087546392665
614,614,614,614,2021-07-14,254.0999298095703,257.50274658203125,255.07574462890625,-0.013214681465065103,-0.0038255884374878146
615,615,615,615,2021-07-15,249.90969848632807,257.9693908691406,252.5152587890625,-0.031242824412842762,-0.01031842715259823
616,616,616,616,2021-07-16,250.43472290039065,256.6083068847656,253.2055206298828,-0.024058394910603242,-0.010942880402447064
617,617,617,617,2021-07-19,241.9860992431641,257.084716796875,252.5152587890625,-0.05873012500249275,-0.041697121973503726
618,618,618,618,2021-07-20,248.0916442871093,257.5611267089844,255.4027557373047,-0.036765961319056295,-0.028625812705463827
619,619,619,619,2021-07-21,251.4944000244141,254.3332977294922,258.0472412109375,-0.01116211573719117,-0.025393959477237216
620,620,620,620,2021-07-22,251.90280151367188,254.0999298095703,257.50274658203125,-0.008646709574241185,-0.021747127526561827
621,621,621,621,2021-07-23,255.3736267089844,249.90969848632807,257.9693908691406,0.021863610158992186,-0.010062295187078907
622,622,622,622,2021-07-26,256.209716796875,250.43472290039065,256.6083068847656,0.023059876959559356,-0.0015533015775269776
623,623,623,623,2021-07-27,260.8958435058594,241.9860992431641,257.084716796875,0.07814392777865109,0.014824400129532345
624,624,624,624,2021-07-28,261.2166748046875,248.0916442871093,257.5611267089844,0.05290396037034206,0.014192934090684783
625,625,625,625,2021-07-29,261.7027282714844,251.4944000244141,254.3332977294922,0.04059067814662787,0.028975484562113074
626,626,626,626,2021-07-30,263.4138488769531,251.90280151367188,254.0999298095703,0.04569638485206173,0.036654551909411914
627,627,627,627,2021-08-02,262.56805419921875,255.3736267089844,249.90969848632807,0.028172163206316103,0.050651718558986536
628,628,628,628,2021-08-03,260.5653076171875,256.209716796875,250.43472290039065,0.01700010005383845,0.04045199722893944
629,629,629,629,2021-08-04,255.28610229492188,260.8958435058594,241.9860992431641,-0.021501842020766104,0.0549618473679061
630,630,630,630,2021-08-05,257.1625366210937,261.2166748046875,248.0916442871093,-0.01552021204858034,0.03656266763860416
631,631,631,631,2021-08-06,255.2666473388672,261.7027282714844,251.4944000244141,-0.02459309834149126,0.014999329265728889
632,632,632,632,2021-08-09,250.39581298828125,263.4138488769531,251.90280151367188,-0.049420468757331415,-0.005982420665174071
633,633,633,633,2021-08-10,246.4680328369141,262.56805419921875,255.3736267089844,-0.06131751789609963,-0.034872801811358656
634,634,634,634,2021-08-11,250.3666229248047,260.5653076171875,256.209716796875,-0.03914060849330847,-0.02280590270002425
635,635,635,635,2021-08-12,253.6527404785156,255.28610229492188,260.8958435058594,-0.006398161912156586,-0.027762431666264242
636,636,636,636,2021-08-13,255.84022521972656,257.1625366210937,261.2166748046875,-0.005141928597925727,-0.02058233682432764
637,637,637,637,2021-08-16,257.6875,255.2666473388672,261.7027282714844,0.009483623052090717,-0.015342706963754171
638,638,638,638,2021-08-17,260.1471862792969,250.39581298828125,263.4138488769531,0.03894383526082357,-0.012401256090305957
639,639,639,639,2021-08-18,256.2583312988281,246.4680328369141,262.56805419921875,0.039722386506781504,-0.024030809534823394
640,640,640,640,2021-08-19,256.977783203125,250.3666229248047,260.5653076171875,0.02640591705510964,-0.0137682350995596
641,641,641,641,2021-08-20,257.9111022949219,253.6527404785156,255.28610229492188,0.016788156155430833,0.010282580901985083
642,642,642,642,2021-08-23,257.9111022949219,255.84022521972656,257.1625366210937,0.008094415463466564,0.00291086595918566
643,643,643,643,2021-08-24,263.5694580078125,257.6875,255.2666473388672,0.022825934544021376,0.03252603015513933
644,644,644,644,2021-08-25,263.9485778808594,260.1471862792969,250.39581298828125,0.014612464797068014,0.05412536547970315
645,645,645,645,2021-08-26,263.6180114746094,256.2583312988281,246.4680328369141,0.028719769376781557,0.06958297366313326
646,646,646,646,2021-08-27,265.8250427246094,256.977783203125,250.3666229248047,0.034428110520710486,0.06174313340659432
647,647,647,647,2021-08-30,266.4666442871094,257.9111022949219,253.6527404785156,0.033172445528941275,0.05051750587996939
648,648,648,648,2021-08-31,269.4027709960937,257.9111022949219,255.84022521972656,0.044556704224508525,0.053011780163651157
649,649,649,649,2021-09-01,268.9847412109375,263.5694580078125,257.6875,0.020545943540106526,0.043840858446519526
650,650,650,650,2021-09-02,269.9666748046875,263.9485778808594,260.1471862792969,0.022800262733541077,0.03774589556716679
651,651,651,651,2021-09-03,268.9652709960937,263.6180114746094,256.2583312988281,0.020284120540827955,0.04958644518155286
652,652,652,652,2021-09-07,270.9291687011719,265.8250427246094,256.977783203125,0.019201072721543033,0.05429023989602699
653,653,653,653,2021-09-08,272.3097229003906,266.4666442871094,257.9111022949219,0.02192799263455103,0.055827843304721014
654,654,654,654,2021-09-09,269.2277526855469,269.4027709960937,257.9111022949219,-0.000649652970901915,0.043878104858333655
655,655,655,655,2021-09-10,266.25274658203125,268.9847412109375,263.5694580078125,-0.010156689991436485,0.010180574769551587
656,656,656,656,2021-09-13,263.306884765625,269.9666748046875,263.9485778808594,-0.024668933837410312,-0.0024311292767185133
657,657,657,657,2021-09-14,267.6138610839844,268.9652709960937,263.6180114746094,-0.005024477350196399,0.01515772608640531
658,658,658,658,2021-09-15,269.4027709960937,270.9291687011719,265.8250427246094,-0.005633936398932948,0.013458958700105494
659,659,659,659,2021-09-16,268.4402160644531,272.3097229003906,266.4666442871094,-0.014209947389035915,0.0074064496238308575
660,660,660,660,2021-09-17,265.44586181640625,269.2277526855469,269.4027709960937,-0.014047180617214439,-0.014687707795495553
661,661,661,661,2021-09-20,260.8764038085937,266.25274658203125,268.9847412109375,-0.020192628404609225,-0.03014422812922779
662,662,662,662,2021-09-21,260.7986145019531,263.306884765625,269.9666748046875,-0.009526033722606742,-0.03395997046438115
663,663,663,663,2021-09-22,264.10418701171875,267.6138610839844,268.9652709960937,-0.01311469465015569,-0.018073277514127573
664,664,664,664,2021-09-23,268.4888610839844,269.4027709960937,270.9291687011719,-0.0033923552780478206,-0.009007179363101692
665,665,665,665,2021-09-24,268.9555358886719,268.4402160644531,272.3097229003906,0.0019196819007738508,-0.012317544067075747
666,666,666,666,2021-09-27,265.8833312988281,265.44586181640625,269.2277526855469,0.0016480553866176084,-0.012422275762279833
667,667,667,667,2021-09-28,260.39019775390625,260.8764038085937,266.25274658203125,-0.0018637410190772696,-0.02201873559384593
668,668,668,668,2021-09-29,261.06268310546875,260.7986145019531,263.306884765625,0.0010125383680428257,-0.008523140829203357
669,669,669,669,2021-09-30,256.9989929199219,264.10418701171875,267.6138610839844,-0.02690299677635022,-0.039664866838609925
670,670,670,670,2021-10-01,261.3843078613281,268.4888610839844,269.4027709960937,-0.026461258742625837,-0.029763848029914386
671,671,671,671,2021-10-04,255.6541290283203,268.9555358886719,268.4402160644531,-0.04945578389528815,-0.04763104136774665
672,672,672,672,2021-10-05,255.80029296875,265.8833312988281,265.44586181640625,-0.03792279222929451,-0.036337235704685944
673,673,673,673,2021-10-06,256.9989929199219,260.39019775390625,260.8764038085937,-0.013023550284290586,-0.014863018778489057
674,674,674,674,2021-10-07,259.1818542480469,261.06268310546875,260.7986145019531,-0.007204510560638089,-0.006199267035960965
675,675,675,675,2021-10-08,256.9599609375,256.9989929199219,264.10418701171875,-0.00015187601312527388,-0.027050786869583954
676,676,676,676,2021-10-11,252.1458740234375,261.3843078613281,268.4888610839844,-0.0353442557951561,-0.06087026104012083
677,677,677,677,2021-10-12,251.60015869140625,255.6541290283203,268.9555358886719,-0.015857245694885558,-0.06452879707391301
678,678,678,678,2021-10-13,249.96295166015625,255.80029296875,265.8833312988281,-0.022819916431084275,-0.059877313710872904
679,679,679,679,2021-10-14,257.1256103515625,256.9989929199219,260.39019775390625,0.0004926767618893546,-0.01253728992298353
680,680,680,680,2021-10-15,259.5326843261719,259.1818542480469,261.06268310546875,0.0013536058654370908,-0.005860656762953553
681,681,681,681,2021-10-18,255.3715209960937,256.9599609375,256.9989929199219,-0.006181663227263101,-0.006332600394022836
682,682,682,682,2021-10-19,263.9570007324219,252.1458740234375,261.3843078613281,0.04684243497827967,0.009842568179183164
683,683,683,683,2021-10-20,266.7831115722656,251.60015869140625,255.6541290283203,0.06034556162375737,0.04353140153160795
684,684,684,684,2021-10-21,269.3948059082031,249.96295166015625,255.80029296875,0.07773893738647297,0.053145024900788096
685,685,685,685,2021-10-22,268.702880859375,257.1256103515625,256.9989929199219,0.04502573855627667,0.045540598453239545
686,686,686,686,2021-10-25,266.09112548828125,259.5326843261719,259.1818542480469,0.025270193537038077,0.026658005284667663
687,687,687,687,2021-10-26,266.2178649902344,255.3715209960937,256.9599609375,0.04247280179024582,0.03602858600599701
688,688,688,688,2021-10-27,261.6571350097656,263.9570007324219,252.1458740234375,-0.008713031729693177,0.037721263626324664
689,689,689,689,2021-10-28,261.5986633300781,266.7831115722656,251.60015869140625,-0.01943319504609331,0.03973965950846359
690,690,690,690,2021-10-29,259.2890930175781,269.3948059082031,249.96295166015625,-0.037512649349551785,0.037310094537935656
691,691,691,691,2021-11-01,261.55963134765625,268.702880859375,257.1256103515625,-0.0265841939947683,0.017244571592970548
692,692,692,692,2021-11-02,265.70135498046875,266.09112548828125,259.5326843261719,-0.001464800853832604,0.023768376882135955
693,693,693,693,2021-11-03,264.9314880371094,266.2178649902344,255.3715209960937,-0.004832045937909535,0.03743552532297412
694,694,694,694,2021-11-04,263.1773681640625,261.6571350097656,263.9570007324219,0.005810019872915406,-0.0029536347442805644
695,695,695,695,2021-11-05,269.12188720703125,261.5986633300781,266.7831115722656,0.028758648003718967,0.008766580541707647
696,696,696,696,2021-11-08,268.5274353027344,259.2890930175781,269.3948059082031,0.03562950596047609,-0.003219700552668847
697,697,697,697,2021-11-09,268.1571655273437,261.55963134765625,268.702880859375,0.025223824279359874,-0.002030924753340879
698,698,698,698,2021-11-10,264.1518859863281,265.70135498046875,266.09112548828125,-0.005831618714381537,-0.007287877408141963
699,699,699,699,2021-11-11,256.7066345214844,264.9314880371094,266.2178649902344,-0.03104520937304711,-0.035727243433114064
700,700,700,700,2021-11-12,257.6031188964844,263.1773681640625,261.6571350097656,-0.021180579874570338,-0.015493619591645968
701,701,701,701,2021-11-15,255.21560668945312,269.12188720703125,261.5986633300781,-0.05167279652316137,-0.024400188286019753
702,702,702,702,2021-11-16,255.61512756347656,268.5274353027344,259.2890930175781,-0.04808561823375945,-0.01416937909475613
703,703,703,703,2021-11-17,255.3813018798828,268.1571655273437,261.55963134765625,-0.04764319320849231,-0.02362111246273091
704,704,704,704,2021-11-18,253.0814208984375,264.1518859863281,265.70135498046875,-0.04190946828395392,-0.047496686958780954
705,705,705,705,2021-11-19,256.9697265625,256.7066345214844,264.9314880371094,0.0010248743337157862,-0.030052152477602623
706,706,706,706,2021-11-22,253.66607666015625,257.6031188964844,263.1773681640625,-0.015283364010473033,-0.036140233372867314
707,707,707,707,2021-11-23,248.05291748046875,255.21560668945312,269.12188720703125,-0.02806524766214613,-0.0782878343534893
708,708,708,708,2021-11-24,248.64735412597656,255.61512756347656,268.5274353027344,-0.027258846156394623,-0.07403370592038483
709,709,709,709,2021-11-26,237.2747802734375,255.3813018798828,268.1571655273437,-0.07089995028281915,-0.11516524346151458
710,710,710,710,2021-11-29,237.29425048828125,253.0814208984375,264.1518859863281,-0.06237980786622699,-0.10167497157085215
711,711,711,711,2021-11-30,230.599349975586,256.9697265625,256.7066345214844,-0.10262055744726106,-0.10170085628898462
712,712,712,712,2021-12-01,233.00640869140625,253.66607666015625,257.6031188964844,-0.08144434699649794,-0.0954829674052281
713,713,713,713,2021-12-02,241.09487915039065,248.05291748046875,255.21560668945312,-0.02805062081410903,-0.055328620856030186
714,714,714,714,2021-12-03,240.578353881836,248.64735412597656,255.61512756347656,-0.03245158297583339,-0.058825836424358346
715,715,715,715,2021-12-06,247.9262084960937,237.2747802734375,255.3813018798828,0.04489068838408117,-0.029192009473330893
716,716,716,716,2021-12-07,253.9097595214844,237.29425048828125,253.0814208984375,0.07002069792678656,0.0032730123772275466
717,717,717,717,2021-12-08,254.6211853027344,230.599349975586,256.9697265625,0.10417130546851783,-0.00913936941593152
718,718,718,718,2021-12-09,253.8999938964844,233.00640869140625,253.66607666015625,0.08966957313500168,0.0009221463090689497
719,719,719,719,2021-12-10,253.56866455078125,241.09487915039065,248.05291748046875,0.051738076911246544,0.022236170920048925
720,720,720,720,2021-12-13,253.4419860839844,240.578353881836,248.64735412597656,0.053469616009038656,0.01928285935260199
721,721,721,721,2021-12-14,248.257568359375,247.9262084960937,237.2747802734375,0.0013365261595024158,0.04628721212292697
722,722,722,722,2021-12-15,245.7920379638672,253.9097595214844,237.29425048828125,-0.0319708922292542,0.03581118151029794
723,723,723,723,2021-12-16,245.0514068603516,254.6211853027344,230.599349975586,-0.03758437630005029,0.06267171562407126
724,724,724,724,2021-12-17,244.81753540039065,253.8999938964844,233.00640869140625,-0.03577179485792614,0.050690136701892374
