,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SRE,SRE_6m,SRE_12m,SRE_6m_ret,SRE_12m_ret
244,244,244,244,2020-01-24,62.28475570678711,60.093711853027344,58.04302215576172,0.03646045128845521,0.07307912981585374
245,245,245,245,2020-01-27,61.8091049194336,60.49917221069336,58.44068145751953,0.021652076563598133,0.05763833305678645
246,246,246,246,2020-01-28,62.308135986328125,61.28668594360352,58.01963806152344,0.016666752770162052,0.07391459285315105
247,247,247,247,2020-01-29,61.86369705200195,61.58299255371094,58.3861083984375,0.004558149687938551,0.05956191890428375
248,248,248,248,2020-01-30,62.8188591003418,61.42316055297852,58.935813903808594,0.02272267553147911,0.06588600274310075
249,249,249,249,2020-01-31,62.62781524658203,62.40171432495117,58.955299377441406,0.0036233126617877254,0.06229322737602572
250,250,250,250,2020-02-03,62.79156494140625,62.28475570678711,60.093711853027344,0.008136970738153115,0.04489409965184232
251,251,251,251,2020-02-04,61.97673797607422,61.8091049194336,60.49917221069336,0.0027121094353190767,0.024422908800059595
252,252,252,252,2020-02-05,62.00794219970703,62.308135986328125,61.28668594360352,-0.004817890663379232,0.011768563514222619
253,253,253,253,2020-02-06,62.57324600219727,61.86369705200195,61.58299255371094,0.011469552968987218,0.016079982596212128
254,254,254,254,2020-02-07,61.828590393066406,62.8188591003418,61.42316055297852,-0.015763876031139268,0.006600602060165883
255,255,255,255,2020-02-10,61.59078979492188,62.62781524658203,62.40171432495117,-0.01655854427584791,-0.01299522839719558
256,256,256,256,2020-02-11,61.81691360473633,62.79156494140625,62.28475570678711,-0.01552201060093683,-0.007511342008840849
257,257,257,257,2020-02-12,61.945560455322266,61.97673797607422,61.8091049194336,-0.0005030519799862354,0.0022076931233114827
258,258,258,258,2020-02-13,61.988468170166016,62.00794219970703,62.308135986328125,-0.0003140570199587911,-0.005130434590953747
259,259,259,259,2020-02-14,62.752586364746094,62.57324600219727,61.86369705200195,0.002866086930227718,0.014368512635074993
260,260,260,260,2020-02-18,62.72529220581055,61.828590393066406,62.8188591003418,0.014503028567261378,-0.0014894714082882565
261,261,261,261,2020-02-19,62.27303314208984,61.59078979492188,62.62781524658203,0.011077035209965835,-0.005664928643851375
262,262,262,262,2020-02-20,62.33543395996094,61.81691360473633,62.79156494140625,0.008388001357364505,-0.007264207889562058
263,263,263,263,2020-02-21,61.76621627807617,61.945560455322266,61.97673797607422,-0.002895190162585437,-0.0033967857114279854
264,264,264,264,2020-02-24,60.10150909423828,61.988468170166016,62.00794219970703,-0.030440485652069915,-0.03074498262381875
265,265,265,265,2020-02-25,58.31203079223633,62.752586364746094,62.57324600219727,-0.07076290922415962,-0.06809963494320415
266,266,266,266,2020-02-26,57.2593879699707,62.72529220581055,61.828590393066406,-0.08714035508842977,-0.0739011255803772
267,267,267,267,2020-02-27,55.1346321105957,62.27303314208984,61.59078979492188,-0.11463069440035589,-0.10482342742840567
268,268,268,268,2020-02-28,54.49525451660156,62.33543395996094,61.81691360473633,-0.1257740412683298,-0.1184410327398453
269,269,269,269,2020-03-02,55.450416564941406,61.76621627807617,61.945560455322266,-0.10225330437436153,-0.10485245177603053
270,270,270,270,2020-03-03,54.97869110107422,60.10150909423828,61.988468170166016,-0.08523609590453973,-0.11308195340218907
271,271,271,271,2020-03-04,57.6375617980957,58.31203079223633,62.752586364746094,-0.011566549560651285,-0.08151097608821378
272,272,272,272,2020-03-05,55.26717376708984,57.2593879699707,62.72529220581055,-0.03479279596781004,-0.11890129446108544
273,273,273,273,2020-03-06,55.3100700378418,55.1346321105957,62.27303314208984,0.003181991436782994,-0.11181345685154731
274,274,274,274,2020-03-09,49.80908203125,54.49525451660156,62.33543395996094,-0.08599230386058576,-0.20095074555439552
275,275,275,275,2020-03-10,50.91630172729492,55.450416564941406,61.76621627807617,-0.08176881470919706,-0.17566098758476822
276,276,276,276,2020-03-11,47.9338264465332,54.97869110107422,60.10150909423828,-0.1281380933858458,-0.2024521984735247
277,277,277,277,2020-03-12,40.65115737915039,57.6375617980957,58.31203079223633,-0.29471066937995505,-0.3028684333771704
278,278,278,278,2020-03-13,41.684303283691406,55.26717376708984,57.2593879699707,-0.24576741594640172,-0.27200927635565275
279,279,279,279,2020-03-16,34.5497932434082,55.3100700378418,55.1346321105957,-0.3753435275028565,-0.3733558759564396
280,280,280,280,2020-03-17,38.35486602783203,49.80908203125,54.49525451660156,-0.22996239915105532,-0.2961797065073343
281,281,281,281,2020-03-18,39.922122955322266,50.91630172729492,55.450416564941406,-0.21592649896013483,-0.28003925978505495
282,282,282,282,2020-03-19,39.79874038696289,47.9338264465332,54.97869110107422,-0.16971493124264603,-0.27610607691994926
283,283,283,283,2020-03-20,39.65546798706055,40.65115737915039,57.6375617980957,-0.02449350661293903,-0.3119856782635325
284,284,284,284,2020-03-23,37.17998504638672,41.684303283691406,55.26717376708984,-0.1080578990765323,-0.3272682043942976
285,285,285,285,2020-03-24,41.40263748168945,34.5497932434082,55.3100700378418,0.19834689573978026,-0.2514448552792867
286,286,286,286,2020-03-25,45.37853240966797,38.35486602783203,49.80908203125,0.1831232151023352,-0.08895063793390778
287,287,287,287,2020-03-26,49.19124984741211,39.922122955322266,50.91630172729492,0.23218021001696543,-0.033880148819961486
288,288,288,288,2020-03-27,48.20821380615234,39.79874038696289,47.9338264465332,0.21129998933192828,0.005724294928242335
289,289,289,289,2020-03-30,47.754520416259766,39.65546798706055,40.65115737915039,0.2042354520148877,0.17473950300742547
290,290,290,290,2020-03-31,44.968597412109375,37.17998504638672,41.684303283691406,0.20948401017389817,0.07878970906784755
291,291,291,291,2020-04-01,41.27527618408203,41.40263748168945,34.5497932434082,-0.003076163871534754,0.19466058431353983
292,292,292,292,2020-04-02,42.29015350341797,45.37853240966797,38.35486602783203,-0.06805814869394089,0.10260203940564705
293,293,293,293,2020-04-03,41.502140045166016,49.19124984741211,39.922122955322266,-0.15631051916951055,0.03957748167881703
294,294,294,294,2020-04-06,45.3864860534668,48.20821380615234,39.79874038696289,-0.058532095049857014,0.14040006322246112
295,295,295,295,2020-04-07,46.433197021484375,47.754520416259766,39.65546798706055,-0.027669074744293698,0.17091537128335954
296,296,296,296,2020-04-08,48.57437515258789,44.968597412109375,37.17998504638672,0.08018434970149935,0.30646569900405374
297,297,297,297,2020-04-09,51.94929504394531,41.27527618408203,41.40263748168945,0.2586056314259082,0.2547339542540057
298,298,298,298,2020-04-13,50.53644561767578,42.29015350341797,45.37853240966797,0.1949931941862384,0.11366416968806403
299,299,299,299,2020-04-14,50.91453170776367,41.502140045166016,49.19124984741211,0.22679292326502498,0.03503228451598739
300,300,300,300,2020-04-15,48.35945129394531,45.3864860534668,48.20821380615234,0.06550331384933084,0.0031371726071642847
301,301,301,301,2020-04-16,46.74761962890625,46.433197021484375,47.754520416259766,0.00677150460426823,-0.021084931407052254
302,302,302,302,2020-04-17,49.52555847167969,48.57437515258789,44.968597412109375,0.019581998041226845,0.10133651752151795
303,303,303,303,2020-04-20,48.78132247924805,51.94929504394531,41.27527618408203,-0.060982012595500956,0.1818533269575251
304,304,304,304,2020-04-21,47.46796417236328,50.53644561767578,42.29015350341797,-0.060718188780559124,0.12243537183015496
305,305,305,305,2020-04-22,49.21512222290039,50.91453170776367,41.502140045166016,-0.03337769057009998,0.18584540867869648
306,306,306,306,2020-04-23,49.94742584228516,48.35945129394531,45.3864860534668,0.03283690169864828,0.10049114142578541
307,307,307,307,2020-04-24,50.53246688842773,46.74761962890625,46.433197021484375,0.08096342208579821,0.08828317087549764
308,308,308,308,2020-04-27,51.26078414916992,49.52555847167969,48.57437515258789,0.03503697345447376,0.055305065441256795
309,309,309,309,2020-04-28,50.52848815917969,48.78132247924805,51.94929504394531,0.0358162835924527,-0.027349878060207056
310,310,310,310,2020-04-29,51.57121276855469,47.46796417236328,50.53644561767578,0.08644248110771913,0.020475661440601645
311,311,311,311,2020-04-30,49.290748596191406,49.21512222290039,50.91453170776367,0.0015366491004227267,-0.03189233126786595
312,312,312,312,2020-05-01,47.73063659667969,49.94742584228516,48.35945129394531,-0.04438245231306304,-0.013002932838163783
313,313,313,313,2020-05-04,49.39820861816406,50.53246688842773,46.74761962890625,-0.022446128995998404,0.056699977673704494
314,314,314,314,2020-05-05,49.43800354003906,51.26078414916992,49.52555847167969,-0.03555896850556428,-0.0017678736866882927
315,315,315,315,2020-05-06,48.56243133544922,50.52848815917969,48.78132247924805,-0.03890986838032451,-0.004487191668326451
316,316,316,316,2020-05-07,49.24298858642578,51.57121276855469,47.46796417236328,-0.045145810174712975,0.03739415508988597
317,317,317,317,2020-05-08,49.441986083984375,49.290748596191406,49.21512222290039,0.0030682732987474814,0.0046096372585746614
318,318,318,318,2020-05-11,49.66883087158203,47.73063659667969,49.94742584228516,0.04060692278797662,-0.005577764339304014
319,319,319,319,2020-05-12,48.31169128417969,49.39820861816406,50.53246688842773,-0.02199507561869063,-0.043947500310075105
320,320,320,320,2020-05-13,47.06201553344727,49.43800354003906,51.26078414916992,-0.04805995057360102,-0.08190995681033963
321,321,321,321,2020-05-14,47.89380645751953,48.56243133544922,50.52848815917969,-0.013768356722321018,-0.052142500154766735
322,322,322,322,2020-05-15,47.44010162353516,49.24298858642578,51.57121276855469,-0.03661205411459523,-0.0801049834441444
323,323,323,323,2020-05-18,49.35044860839844,49.441986083984375,49.290748596191406,-0.0018514117824969256,0.0012111808789132539
324,324,324,324,2020-05-19,50.18621444702149,49.66883087158203,47.73063659667969,0.010416665066611763,0.0514465765686567
325,325,325,325,2020-05-20,48.809173583984375,48.31169128417969,49.39820861816406,0.01029734804518423,-0.011924218522432306
326,326,326,326,2020-05-21,48.188323974609375,47.06201553344727,49.43800354003906,0.023932431035845303,-0.025277710990444624
327,327,327,327,2020-05-22,49.27482223510742,47.89380645751953,48.56243133544922,0.02883495549289483,0.014669588817275203
328,328,328,328,2020-05-26,49.839969635009766,47.44010162353516,49.24298858642578,0.050587328638521,0.012123168510299376
329,329,329,329,2020-05-27,49.70863342285156,49.35044860839844,49.441986083984375,0.007257984973862319,0.005393135672467686
330,330,330,330,2020-05-28,50.69962310791016,50.18621444702149,49.66883087158203,0.01023007346829563,0.0207533017838335
331,331,331,331,2020-05-29,50.26979446411133,48.809173583984375,48.31169128417969,0.02992513031620403,0.04053062784355155
332,332,332,332,2020-06-01,51.36824035644531,48.188323974609375,47.06201553344727,0.0659893542575054,0.09150107096321825
333,333,333,333,2020-06-02,51.86573028564453,49.27482223510742,47.89380645751953,0.052580769103031555,0.08293188873279433
334,334,334,334,2020-06-03,52.37514877319336,49.839969635009766,47.44010162353516,0.050866386090307136,0.10402690931863234
335,335,335,335,2020-06-04,51.256797790527344,49.70863342285156,49.35044860839844,0.031144778302516718,0.038628811609312974
336,336,336,336,2020-06-05,53.24673080444336,50.69962310791016,50.18621444702149,0.0502391840489993,0.06098320806110347
337,337,337,337,2020-06-08,53.64473342895508,50.26979446411133,48.809173583984375,0.06713651807852905,0.09907071744720919
338,338,338,338,2020-06-09,51.86173629760742,51.36824035644531,48.188323974609375,0.009607024452029655,0.07623034004946061
339,339,339,339,2020-06-10,51.16526794433594,51.86573028564453,49.27482223510742,-0.01350530181395071,0.038365348132734844
340,340,340,340,2020-06-11,49.143497467041016,52.37514877319336,49.839969635009766,-0.061701997642942596,-0.013974169187284557
341,341,341,341,2020-06-12,49.37034606933594,51.256797790527344,49.70863342285156,-0.03680393240523572,-0.006805404418141037
342,342,342,342,2020-06-15,49.847930908203125,53.24673080444336,50.69962310791016,-0.06383114690595448,-0.016798787594422104
343,343,343,343,2020-06-16,49.49371719360352,53.64473342895508,50.26979446411133,-0.07737975323987756,-0.015438242363649657
344,344,344,344,2020-06-17,49.41810607910156,51.86173629760742,51.36824035644531,-0.047118172143006176,-0.03796381312288932
345,345,345,345,2020-06-18,49.57331466674805,51.16526794433594,51.86573028564453,-0.031113943922268072,-0.04419904253292628
346,346,346,346,2020-06-19,46.664024353027344,49.143497467041016,52.37514877319336,-0.05045373735714631,-0.10904263861660057
347,347,347,347,2020-06-22,47.53959655761719,49.37034606933594,51.256797790527344,-0.03708196635177796,-0.07252113657394965
348,348,348,348,2020-06-23,47.55154037475586,49.847930908203125,53.24673080444336,-0.04606792080650568,-0.10695849949180813
349,349,349,349,2020-06-24,47.77441787719727,49.49371719360352,53.64473342895508,-0.03473772862282509,-0.1094294849937546
350,350,350,350,2020-06-25,47.51924133300781,49.41810607910156,51.86173629760742,-0.03842447428184148,-0.08373215543113133
351,351,351,351,2020-06-26,45.61150360107422,49.57331466674805,51.16526794433594,-0.07991821995980564,-0.1085455928678768
352,352,352,352,2020-06-29,47.84326553344727,46.664024353027344,49.143497467041016,0.02527088472907124,-0.02645786320897825
353,353,353,353,2020-06-30,47.482791900634766,47.53959655761719,49.37034606933594,-0.0011948914398879351,-0.03823254886749794
354,354,354,354,2020-07-01,49.15155029296875,47.55154037475586,49.847930908203125,0.03364790931278239,-0.013970100715249067
355,355,355,355,2020-07-02,48.9854850769043,47.77441787719727,49.49371719360352,0.025349700813101173,-0.010268618837239174
356,356,356,356,2020-07-06,48.78701019287109,47.51924133300781,49.41810607910156,0.02667906356035732,-0.012770539713122697
357,357,357,357,2020-07-07,47.69746017456055,45.61150360107422,49.57331466674805,0.04573312451460598,-0.037840005349607075
358,358,358,358,2020-07-08,47.49088287353516,47.84326553344727,46.664024353027344,-0.007365355520428607,0.017719400158297205
359,359,359,359,2020-07-09,47.10205841064453,47.482791900634766,47.53959655761719,-0.00801834674732227,-0.00920365713331972
360,360,360,360,2020-07-10,48.26856231689453,49.15155029296875,47.55154037475586,-0.017964600725941526,0.015078837330773975
361,361,361,361,2020-07-13,48.6735954284668,48.9854850769043,47.77441787719727,-0.006366980911750697,0.01882131884015492
362,362,362,362,2020-07-14,49.35002136230469,48.78701019287109,47.51924133300781,0.011540185947198411,0.038527130861939485
363,363,363,363,2020-07-15,49.88062286376953,47.69746017456055,45.61150360107422,0.04577104695342604,0.09359742445751706
364,364,364,364,2020-07-16,49.66999816894531,47.49088287353516,47.84326553344727,0.04588491861086208,0.038181604351838594
365,365,365,365,2020-07-17,50.55704116821289,47.10205841064453,47.482791900634766,0.07335099301706038,0.06474449257346704
366,366,366,366,2020-07-20,49.66595077514648,48.26856231689453,49.15155029296875,0.028950281325508698,0.010465600354650828
367,367,367,367,2020-07-21,50.743350982666016,48.6735954284668,48.9854850769043,0.042523169615465095,0.035885444494465624
368,368,368,368,2020-07-22,51.79645538330078,49.35002136230469,48.78701019287109,0.04957310966565798,0.06168537851637912
369,369,369,369,2020-07-23,51.577735900878906,49.88062286376953,47.69746017456055,0.03402349328604837,0.08135183114818978
370,370,370,370,2020-07-24,50.88107299804688,49.66999816894531,47.49088287353516,0.02438242145655556,0.0713861254914876
371,371,371,371,2020-07-27,49.81176376342773,50.55704116821289,47.10205841064453,-0.014741317679281996,0.05752838504762314
372,372,372,372,2020-07-28,50.48817825317383,49.66595077514648,48.26856231689453,0.01655515428970311,0.045984711989286
373,373,373,373,2020-07-29,50.63399505615234,50.743350982666016,48.6735954284668,-0.002155078929474641,0.0402764498991377
374,374,374,374,2020-07-30,50.12364196777344,51.79645538330078,49.35002136230469,-0.03229590525352166,0.015676195959251737
375,375,375,375,2020-07-31,50.411224365234375,51.577735900878906,49.88062286376953,-0.022616571186573786,0.010637427341554817
376,376,376,376,2020-08-03,50.24110412597656,50.88107299804688,49.66999816894531,-0.012577739311725677,0.011498006403960703
377,377,377,377,2020-08-04,50.63804244995117,49.81176376342773,50.55704116821289,0.0165880230711708,0.0016021760741253832
378,378,378,378,2020-08-05,51.4521713256836,50.48817825317383,49.66595077514648,0.019093441392870503,0.03596469055075402
379,379,379,379,2020-08-06,51.92607116699219,50.63399505615234,50.743350982666016,0.02551795704460913,0.023307884903584597
380,380,380,380,2020-08-07,52.614627838134766,50.12364196777344,51.79645538330078,0.04969682514217322,0.015795915932458993
381,381,381,381,2020-08-10,54.10113143920898,50.411224365234375,51.577735900878906,0.0731961407491486,0.0489241238347391
382,382,382,382,2020-08-11,53.10473251342773,50.24110412597656,50.88107299804688,0.05699772003956727,0.04370307826382125
383,383,383,383,2020-08-12,54.35226058959961,50.63804244995117,49.81176376342773,0.07334837525205362,0.09115310286413836
384,384,384,384,2020-08-13,54.54262161254883,51.4521713256836,50.48817825317383,0.06006452608779522,0.08030480598931344
385,385,385,385,2020-08-14,53.42066955566406,51.92607116699219,50.63399505615234,0.02878319801752971,0.0550356434727568
386,386,386,386,2020-08-17,52.5255241394043,52.614627838134766,50.12364196777344,-0.0016935157083043384,0.04791914707983769
387,387,387,387,2020-08-18,52.39591979980469,54.10113143920898,50.411224365234375,-0.03151896446602709,0.03937010972379862
388,388,388,388,2020-08-19,51.934173583984375,53.10473251342773,50.24110412597656,-0.022042459759068933,0.0336988903301676
389,389,389,389,2020-08-20,51.12408828735352,54.35226058959961,50.63804244995117,-0.05939352415571475,0.009598432599023488
390,390,390,390,2020-08-21,50.82435989379883,54.54262161254883,51.4521713256836,-0.0681716721495933,-0.012201845242076015
391,391,391,391,2020-08-24,51.58988952636719,53.42066955566406,51.92607116699219,-0.034271004922340254,-0.006474236025750035
392,392,392,392,2020-08-25,50.83651351928711,52.5255241394043,52.614627838134766,-0.032155997446774665,-0.03379505646828673
393,393,393,393,2020-08-26,49.55253982543945,52.39591979980469,54.10113143920898,-0.054267202202562204,-0.08407572065069602
394,394,394,394,2020-08-27,50.058837890625,51.934173583984375,53.10473251342773,-0.03610985915327436,-0.05735636879505157
395,395,395,395,2020-08-28,49.54443359375,51.12408828735352,54.35226058959961,-0.030898442329665543,-0.08845679910449933
396,396,396,396,2020-08-31,50.083133697509766,50.82435989379883,54.54262161254883,-0.014584073421444077,-0.08176152489914512
397,397,397,397,2020-09-01,49.51608276367188,51.58988952636719,53.42066955566406,-0.04019792989933424,-0.07309131136822655
398,398,398,398,2020-09-02,50.44768142700195,50.83651351928711,52.5255241394043,-0.007648677404630377,-0.039558724000310574
399,399,399,399,2020-09-03,49.70645523071289,49.55253982543945,52.39591979980469,0.003106105273627646,-0.051329656571881044
400,400,400,400,2020-09-04,48.96523284912109,50.058837890625,51.934173583984375,-0.02184639291653878,-0.05716738189858983
401,401,401,401,2020-09-08,48.23615646362305,49.54443359375,51.12408828735352,-0.026406137586604483,-0.05648867139690117
402,402,402,402,2020-09-09,48.98953628540039,50.083133697509766,50.82435989379883,-0.0218356426879045,-0.03610126349318388
403,403,403,403,2020-09-10,47.84326553344727,49.51608276367188,51.58988952636719,-0.033783311135667904,-0.07262322186220316
404,404,404,404,2020-09-11,47.713661193847656,50.44768142700195,50.83651351928711,-0.054195161319959495,-0.061429317418761564
405,405,405,405,2020-09-14,48.26045989990234,49.70645523071289,49.55253982543945,-0.02909069504351003,-0.02607494853117065
406,406,406,406,2020-09-15,47.64480972290039,48.96523284912109,50.058837890625,-0.026966544410998328,-0.048223815602733144
407,407,407,407,2020-09-16,48.94497680664063,48.23615646362305,49.54443359375,0.014694793179720556,-0.012099377137394285
408,408,408,408,2020-09-17,49.021934509277344,48.98953628540039,50.083133697509766,0.0006613294661172997,-0.021188753775708502
409,409,409,409,2020-09-18,48.59664535522461,47.84326553344727,49.51608276367188,0.0157468311031288,-0.018568460127096897
410,410,410,410,2020-09-21,47.25191879272461,47.713661193847656,50.44768142700195,-0.009677362616276941,-0.0633480577080956
411,411,411,411,2020-09-22,48.21995544433594,48.26045989990234,49.70645523071289,-0.0008392886360886198,-0.0299055681898327
412,412,412,412,2020-09-23,46.37702560424805,47.64480972290039,48.96523284912109,-0.02660907087310682,-0.052858060592670064
413,413,413,413,2020-09-24,47.75088119506836,48.94497680664063,48.23615646362305,-0.02439669378718068,-0.010060404976931614
414,414,414,414,2020-09-25,48.52239227294922,49.021934509277344,48.98953628540039,-0.010190177954596757,-0.009535587553425984
415,415,415,415,2020-09-28,48.15108108520508,48.59664535522461,47.84326553344727,-0.009168621964800505,0.0064338323968000655
416,416,416,416,2020-09-29,47.93241500854492,47.25191879272461,47.713661193847656,0.014401451479788108,0.004584720795340447
417,417,417,417,2020-09-30,48.831817626953125,48.21995544433594,48.26045989990234,0.01268898274540109,0.01183904439029071
418,418,418,418,2020-10-01,49.14949035644531,46.37702560424805,47.64480972290039,0.059780995354374644,0.03158120773901851
419,419,419,419,2020-10-02,49.7147216796875,47.75088119506836,48.94497680664063,0.04112679044804657,0.015726738947855257
420,420,420,420,2020-10-05,50.23868179321289,48.52239227294922,49.021934509277344,0.035371082089464156,0.024820466513929107
421,421,421,421,2020-10-06,50.428466796875,48.15108108520508,48.59664535522461,0.04729666832692714,0.03769440109004263
422,422,422,422,2020-10-07,50.63063049316406,47.93241500854492,47.25191879272461,0.05629208301184341,0.07150422219382291
423,423,423,423,2020-10-08,52.27677917480469,48.831817626953125,48.21995544433594,0.0705474773470256,0.08413163581521466
424,424,424,424,2020-10-09,51.98798370361328,49.14949035644531,46.37702560424805,0.057752243748255605,0.12098572571784949
425,425,425,425,2020-10-12,52.30566787719727,49.7147216796875,47.75088119506836,0.05211627682848685,0.09538644247259098
426,426,426,426,2020-10-13,52.21077728271485,50.23868179321289,48.52239227294922,0.03925452299125376,0.07601408003582444
427,427,427,427,2020-10-14,52.43355941772461,50.428466796875,48.15108108520508,0.03976112597129089,0.08893836308558756
428,428,428,428,2020-10-15,53.03178024291992,50.63063049316406,47.93241500854492,0.047424843940666594,0.10638657020444175
429,429,429,429,2020-10-16,52.85438537597656,52.27677917480469,48.831817626953125,0.011049001302097405,0.08237595781818996
430,430,430,430,2020-10-19,52.7966194152832,51.98798370361328,49.14949035644531,0.015554281086952892,0.07420481946787105
431,431,431,431,2020-10-20,53.50211334228516,52.30566787719727,49.7147216796875,0.022874107408338507,0.07618249755072282
432,432,432,432,2020-10-21,53.3453369140625,52.21077728271485,50.23868179321289,0.02173037235596298,0.06183791074847256
433,433,433,433,2020-10-22,54.574798583984375,52.43355941772461,50.428466796875,0.04083718881644227,0.08222204739657712
434,434,434,434,2020-10-23,55.226654052734375,53.03178024291992,50.63063049316406,0.04138789608345239,0.09077555453690911
435,435,435,435,2020-10-26,54.1787338256836,52.85438537597656,52.27677917480469,0.025056548104501974,0.03638239923923203
436,436,436,436,2020-10-27,53.74552917480469,52.7966194152832,51.98798370361328,0.017972926487160645,0.03380676352464995
437,437,437,437,2020-10-28,52.02511215209961,53.50211334228516,52.30566787719727,-0.02760640838122208,-0.005363772923354104
438,438,438,438,2020-10-29,52.48720169067383,53.3453369140625,52.21077728271485,-0.016086414915161162,0.005294393654822871
439,439,439,439,2020-10-30,51.71981430053711,54.574798583984375,52.43355941772461,-0.05231323536730548,-0.013612372021156838
440,440,440,440,2020-11-02,52.65221786499024,55.226654052734375,53.03178024291992,-0.046615827663321396,-0.0071572626110426585
441,441,441,441,2020-11-03,53.26282501220703,54.1787338256836,52.85438537597656,-0.016905319648544137,0.0077276395009620025
442,442,442,442,2020-11-04,52.98640060424805,53.74552917480469,52.7966194152832,-0.014124497092355526,0.0035945708468960724
443,443,443,443,2020-11-05,52.40055465698242,52.02511215209961,53.50211334228516,0.007216563104855522,-0.020589068664548016
444,444,444,444,2020-11-06,51.50114059448242,52.48720169067383,53.3453369140625,-0.018786695888316274,-0.03457090021853293
445,445,445,445,2020-11-09,53.79503631591797,51.71981430053711,54.574798583984375,0.04012431296295871,-0.014287955032329491
446,446,446,446,2020-11-10,56.093055725097656,52.65221786499024,55.226654052734375,0.06535029291511218,0.015688107259512307
447,447,447,447,2020-11-11,55.13589477539063,53.26282501220703,54.1787338256836,0.035166549328810914,0.017666727922927006
448,448,448,448,2020-11-12,54.58305358886719,52.98640060424805,53.74552917480469,0.030133259976355742,0.015583145741080884
449,449,449,449,2020-11-13,55.51132583618164,52.40055465698242,52.02511215209961,0.05936523381407954,0.06701020987498896
450,450,450,450,2020-11-16,55.87851333618164,51.50114059448242,52.48720169067383,0.08499564652686908,0.06461216327542174
451,451,451,451,2020-11-17,55.30916976928711,53.79503631591797,51.71981430053711,0.028146341318132206,0.0694000068889018
452,452,452,452,2020-11-18,54.88833999633789,56.093055725097656,52.65221786499024,-0.021477092185240743,0.04246966646460115
453,453,453,453,2020-11-19,53.737281799316406,55.13589477539063,53.26282501220703,-0.025366650559890513,0.008907841200699318
454,454,454,454,2020-11-20,53.80741882324219,54.58305358886719,52.98640060424805,-0.014210175404755998,0.01549488566181867
455,455,455,455,2020-11-23,54.063209533691406,55.51132583618164,52.40055465698242,-0.026086862107450703,0.03172971903814448
456,456,456,456,2020-11-24,54.58717727661133,55.87851333618164,51.50114059448242,-0.023109706799127827,0.059921715257303054
457,457,457,457,2020-11-25,54.442779541015625,55.30916976928711,53.79503631591797,-0.015664495270594103,0.012040947817075542
458,458,458,458,2020-11-27,53.82392501831055,54.88833999633789,56.093055725097656,-0.01939236963803903,-0.0404529701128733
459,459,459,459,2020-11-30,52.594459533691406,53.737281799316406,55.13589477539063,-0.021266841703919903,-0.04609402372179461
460,460,460,460,2020-12-01,52.7099838256836,53.80741882324219,54.58305358886719,-0.020395607549279937,-0.03431595779327412
461,461,461,461,2020-12-02,54.22411346435547,54.063209533691406,55.51132583618164,0.0029762186161699233,-0.023188283695922518
462,462,462,462,2020-12-03,54.4634017944336,54.58717727661133,55.87851333618164,-0.002267482737759341,-0.02532478867564547
463,463,463,463,2020-12-04,52.87913131713867,54.442779541015625,55.30916976928711,-0.028720947700676236,-0.04393554382184606
464,464,464,464,2020-12-07,52.90388488769531,53.82392501831055,54.88833999633789,-0.017093516132505093,-0.0361544019872887
465,465,465,465,2020-12-08,53.3453369140625,52.594459533691406,53.737281799316406,0.014276739166605434,-0.007293723689218878
466,466,466,466,2020-12-09,53.2050666809082,52.7099838256836,53.80741882324219,0.009392582188260334,-0.011194592781205825
467,467,467,467,2020-12-10,53.11017227172852,54.22411346435547,54.063209533691406,-0.02054328086634738,-0.017628203545129284
468,468,468,468,2020-12-11,52.80900192260742,54.4634017944336,54.58717727661133,-0.030376359487615856,-0.032574964354601166
469,469,469,469,2020-12-14,52.82550048828125,52.87913131713867,54.442779541015625,-0.001014215391243356,-0.02970603386471049
470,470,470,470,2020-12-15,54.02607727050781,52.90388488769531,53.82392501831055,0.021211908826633374,0.0037558065883989133
471,471,471,471,2020-12-16,53.27107238769531,53.3453369140625,52.594459533691406,-0.001392146542945727,0.01286471731058425
472,472,472,472,2020-12-17,55.24625396728516,53.2050666809082,52.7099838256836,0.03836452829988479,0.04811745247331567
473,473,473,473,2020-12-18,54.81011581420898,53.11017227172852,54.22411346435547,0.03200787099282976,0.01080704344274297
474,474,474,474,2020-12-21,53.13687896728516,52.80900192260742,54.4634017944336,0.0062087339798289065,-0.024356224243121227
475,475,475,475,2020-12-22,52.95235824584961,52.82550048828125,52.87913131713867,0.00240144923182517,0.0013847982538095494
476,476,476,476,2020-12-23,52.81816864013672,54.02607727050781,52.90388488769531,-0.022357881441643634,-0.0016202259577071665
477,477,477,477,2020-12-24,52.79719924926758,53.27107238769531,53.3453369140625,-0.008895505894437217,-0.010275268589604258
478,478,478,478,2020-12-28,53.04461669921875,55.24625396728516,53.2050666809082,-0.039851340316578665,-0.0030156898900575158
479,479,479,479,2020-12-29,53.002689361572266,54.81011581420898,53.11017227172852,-0.03297614730031562,-0.0020237725761148573
480,480,480,480,2020-12-30,52.763648986816406,53.13687896728516,52.80900192260742,-0.007023934934126341,-0.0008588106977950316
481,481,481,481,2020-12-31,53.43043518066406,52.95235824584961,52.82550048828125,0.009028435194421647,0.011451565755008941
482,482,482,482,2021-01-04,51.91654968261719,52.81816864013672,54.02607727050781,-0.01707024269740376,-0.03904646967663872
