,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PH,PH_6m,PH_12m,PH_6m_ret,PH_12m_ret
483,483,483,483,2021-01-05,259.7689208984375,257.31463623046875,260.5233154296875,0.009538068661475219,-0.0028956891248130834
484,484,484,484,2021-01-06,268.20123291015625,255.6435089111328,260.9912414550781,0.04912201390330928,0.027625415377469986
485,485,485,485,2021-01-07,268.688232421875,254.1441345214844,259.74981689453125,0.05722775356501919,0.03441163360270272
486,486,486,486,2021-01-08,268.019775390625,258.0499572753906,260.5042724609375,0.03863522482429471,0.028849825988226163
487,487,487,487,2021-01-11,271.2283935546875,260.1413269042969,255.5288543701172,0.04261939762638889,0.061439398784414845
488,488,488,488,2021-01-12,274.79998779296875,254.0391082763672,257.266845703125,0.08172316324625095,0.06815158028592716
489,489,489,489,2021-01-13,273.3293762207031,259.7689208984375,257.31463623046875,0.05220199273787407,0.06223796759034905
490,490,490,490,2021-01-14,278.0086975097656,268.20123291015625,255.6435089111328,0.036567559713249764,0.08748584579320351
491,491,491,491,2021-01-15,272.32666015625,268.688232421875,254.1441345214844,0.013541448025391034,0.0715441482409207
492,492,492,492,2021-01-19,275.79315185546875,268.019775390625,258.0499572753906,0.029002995967422285,0.06875875806149656
493,493,493,493,2021-01-20,273.9501037597656,271.2283935546875,260.1413269042969,0.01003475399241105,0.05308182678928541
494,494,494,494,2021-01-21,266.6255187988281,274.79998779296875,254.0391082763672,-0.029746977282616105,0.04954516888308502
495,495,495,495,2021-01-22,262.77703857421875,273.3293762207031,259.7689208984375,-0.03860667225890768,0.011579975254073283
496,496,496,496,2021-01-25,257.6202087402344,278.0086975097656,268.20123291015625,-0.07333759321977706,-0.03945181032581746
497,497,497,497,2021-01-26,255.0131378173828,272.32666015625,268.688232421875,-0.06357630328566943,-0.050895770466867885
498,498,498,498,2021-01-27,238.66421508789065,275.79315185546875,268.019775390625,-0.13462602866599005,-0.10952759086507746
499,499,499,499,2021-01-28,253.5806884765625,273.9501037597656,271.2283935546875,-0.07435447186786115,-0.06506584670887972
500,500,500,500,2021-01-29,252.6925811767578,266.6255187988281,274.79998779296875,-0.05225657950836604,-0.08044908150747954
501,501,501,501,2021-02-01,256.1113586425781,262.77703857421875,273.3293762207031,-0.025366295197660427,-0.0629936592114494
502,502,502,502,2021-02-02,256.2928771972656,257.6202087402344,278.0086975097656,-0.005152280364414841,-0.07811201774267218
503,503,503,503,2021-02-03,259.0049133300781,255.0131378173828,272.32666015625,0.01565321515142437,-0.04891826168810798
504,504,504,504,2021-02-04,256.8658142089844,238.66421508789065,275.79315185546875,0.07626446685520394,-0.06862874411183117
505,505,505,505,2021-02-05,266.8833923339844,253.5806884765625,273.9501037597656,0.05245945161416099,-0.025795615072948586
506,506,506,506,2021-02-08,266.0907897949219,252.6925811767578,266.6255187988281,0.053021772763451436,-0.002005543229002482
507,507,507,507,2021-02-09,264.0790100097656,256.1113586425781,262.77703857421875,0.031110105422176737,0.004954662106746888
508,508,508,508,2021-02-10,261.4636535644531,256.2928771972656,257.6202087402344,0.020175263642647545,0.014919034663519737
509,509,509,509,2021-02-11,261.5498962402344,259.0049133300781,255.0131378173828,0.009826002439239145,0.02563302612092322
510,510,510,510,2021-02-12,264.63458251953125,256.8658142089844,238.66421508789065,0.030244461819377344,0.1088155064305587
511,511,511,511,2021-02-16,264.615478515625,266.8833923339844,253.5806884765625,-0.00849777050016376,0.04351589273361567
512,512,512,512,2021-02-17,260.58233642578125,266.0907897949219,252.6925811767578,-0.020701405611919244,0.03122274192729302
513,513,513,513,2021-02-18,257.06646728515625,264.0790100097656,256.1113586425781,-0.026554714531647372,0.0037292709219938214
514,514,514,514,2021-02-19,267.97802734375,261.4636535644531,256.2928771972656,0.024915026201494772,0.045592957066420636
515,515,515,515,2021-02-22,270.4496154785156,261.5498962402344,259.0049133300781,0.03402685057885413,0.04418720093488071
516,516,516,516,2021-02-23,273.994140625,264.63458251953125,256.8658142089844,0.03536785712720669,0.06668200075110087
517,517,517,517,2021-02-24,284.5895080566406,264.615478515625,266.8833923339844,0.07548322438680088,0.06634401476918583
518,518,518,518,2021-02-25,277.232177734375,260.58233642578125,266.0907897949219,0.06389474258680594,0.041870625992127986
519,519,519,519,2021-02-26,274.9042358398437,257.06646728515625,264.0790100097656,0.06938971365293067,0.04099237508379683
520,520,520,520,2021-03-01,285.0780029296875,267.97802734375,261.4636535644531,0.06381111076693768,0.09031599246513711
521,521,521,521,2021-03-02,283.53570556640625,270.4496154785156,261.5498962402344,0.04838642519323599,0.08405971343218521
522,522,522,522,2021-03-03,284.0818176269531,273.994140625,264.63458251953125,0.03681712674198945,0.07348712674764113
523,523,523,523,2021-03-04,280.8246154785156,284.5895080566406,264.615478515625,-0.01322920371813463,0.061255437715951766
524,524,524,524,2021-03-05,287.3868103027344,277.232177734375,260.58233642578125,0.036628621725465216,0.10286374066872916
525,525,525,525,2021-03-08,286.2563781738281,274.9042358398437,257.06646728515625,0.041294897837071076,0.11355005262624296
526,526,526,526,2021-03-09,283.4591369628906,285.0780029296875,267.97802734375,-0.005678677239773444,0.05777007082480745
527,527,527,527,2021-03-10,293.4317321777344,283.53570556640625,270.4496154785156,0.0349022236601888,0.08497744268763596
528,528,528,528,2021-03-11,295.3189392089844,284.0818176269531,273.994140625,0.0395559338358904,0.07782939640731379
529,529,529,529,2021-03-12,299.42877197265625,280.8246154785156,284.5895080566406,0.06624831111204332,0.05214269499022506
530,530,530,530,2021-03-15,301.6800231933594,287.3868103027344,277.232177734375,0.04973510397212899,0.08818545400746602
531,531,531,531,2021-03-16,296.899658203125,286.2563781738281,274.9042358398437,0.03718093583519666,0.08001121661906874
532,532,532,532,2021-03-17,301.4501037597656,283.4591369628906,285.0780029296875,0.06346934866746001,0.057430249481985385
533,533,533,533,2021-03-18,301.8141174316406,293.4317321777344,283.53570556640625,0.028566730638487803,0.06446599672066156
534,534,534,534,2021-03-19,297.98211669921875,295.3189392089844,284.0818176269531,0.009017970528296448,0.04893061860973802
535,535,535,535,2021-03-22,297.9151306152344,299.42877197265625,280.8246154785156,-0.005055096567540662,0.06085832293439486
536,536,536,536,2021-03-23,292.85693359375,301.6800231933594,287.3868103027344,-0.02924651591515648,0.019034009547109543
537,537,537,537,2021-03-24,295.3764343261719,296.899658203125,286.2563781738281,-0.005130433245264965,0.03185974828063265
538,538,538,538,2021-03-25,301.0476989746094,301.4501037597656,283.4591369628906,-0.001334896820858078,0.062049726814843886
539,539,539,539,2021-03-26,304.2474060058594,301.8141174316406,293.4317321777344,0.008062209266171516,0.03685925086511732
540,540,540,540,2021-03-29,303.8546142578125,297.98211669921875,295.3189392089844,0.019707550317596523,0.028903242953841835
541,541,541,541,2021-03-30,303.99835205078125,297.9151306152344,299.42877197265625,0.020419310100108667,0.015260991948169433
542,542,542,542,2021-03-31,302.1781616210937,292.85693359375,301.6800231933594,0.03182860625138573,0.0016512144969407228
543,543,543,543,2021-04-01,302.92535400390625,295.3764343261719,296.899658203125,0.025556946324967855,0.02029539487262988
544,544,544,544,2021-04-05,305.7705993652344,301.0476989746094,301.4501037597656,0.01568821288689981,0.014332373920534103
545,545,545,545,2021-04-06,303.8450622558594,304.2474060058594,301.8141174316406,-0.001322422942834356,0.006729124672833597
546,546,546,546,2021-04-07,303.5289001464844,303.8546142578125,297.98211669921875,-0.0010719406454422487,0.01861448434794677
547,547,547,547,2021-04-08,305.0808410644531,303.99835205078125,297.9151306152344,0.0035608384268184246,0.024052858390980703
548,548,548,548,2021-04-09,307.6003723144531,302.1781616210937,292.85693359375,0.01794375432119555,0.050343485263542265
549,549,549,549,2021-04-12,307.6866149902344,302.92535400390625,295.3764343261719,0.01571760476102879,0.04167624506723122
550,550,550,550,2021-04-13,302.3505859375,305.7705993652344,301.0476989746094,-0.011184899512360458,0.004327842289870931
551,551,551,551,2021-04-14,304.32403564453125,303.8450622558594,304.2474060058594,0.001576373777858242,0.00025186620217354516
552,552,552,552,2021-04-15,304.9659423828125,303.5289001464844,303.8546142578125,0.00473444945649204,0.0036574337622434783
553,553,553,553,2021-04-16,307.6195373535156,305.0808410644531,303.99835205078125,0.008321388784050754,0.01191185833181585
554,554,554,554,2021-04-19,304.1802673339844,307.6003723144531,302.1781616210937,-0.011118663331695977,0.006625580426295574
555,555,555,555,2021-04-20,299.0455322265625,307.6866149902344,302.92535400390625,-0.02808403857264352,-0.012807847629993097
556,556,556,556,2021-04-21,304.2570495605469,302.3505859375,305.7705993652344,0.0063054735519545435,-0.0049499520484623805
557,557,557,557,2021-04-22,300.5879211425781,304.32403564453125,303.8450622558594,-0.012276764449578814,-0.010719743441275686
558,558,558,558,2021-04-23,304.7550964355469,304.9659423828125,303.5289001464844,-0.0006913753897179742,0.004039800784935821
559,559,559,559,2021-04-26,305.7227478027344,307.6195373535156,305.0808410644531,-0.006166024326996755,0.0021040545713770786
560,560,560,560,2021-04-27,306.1154479980469,304.1802673339844,307.6003723144531,0.0063619533279510865,-0.004827446420930359
561,561,561,561,2021-04-28,305.54071044921875,299.0455322265625,307.6866149902344,0.02171969657695927,-0.006974318792137724
562,562,562,562,2021-04-29,300.7412109375,304.2570495605469,302.3505859375,-0.0115554877960099,-0.005322877066732956
563,563,563,563,2021-04-30,300.626220703125,300.5879211425781,304.32403564453125,0.00012741550093320342,-0.012150913198737623
564,564,564,564,2021-05-03,298.2983093261719,304.7550964355469,304.9659423828125,-0.021186806012087667,-0.021863533365542143
565,565,565,565,2021-05-04,300.57830810546875,305.7227478027344,307.6195373535156,-0.016827140715695244,-0.022889408483685147
566,566,566,566,2021-05-05,302.43682861328125,306.1154479980469,304.1802673339844,-0.012017098153076833,-0.005731597042713088
567,567,567,567,2021-05-06,303.7823791503906,305.54071044921875,299.0455322265625,-0.005754818388171379,0.015839885279541388
568,568,568,568,2021-05-07,306.84832763671875,300.7412109375,304.2570495605469,0.020306883383827135,0.008516739644700344
569,569,569,569,2021-05-10,304.0226745605469,300.626220703125,300.5879211425781,0.011297929533485185,0.011426784565769399
570,570,570,570,2021-05-11,300.5337219238281,298.2983093261719,304.7550964355469,0.0074938828942940905,-0.013851694560952255
571,571,571,571,2021-05-12,292.2488708496094,300.57830810546875,305.7227478027344,-0.027711371816414254,-0.04407220937912981
572,572,572,572,2021-05-13,303.9169006347656,302.43682861328125,306.1154479980469,0.004893822052925101,-0.007182085640105584
573,573,573,573,2021-05-14,309.3280639648437,303.7823791503906,305.54071044921875,0.018255452570893338,0.012395577368582433
574,574,574,574,2021-05-17,304.4263000488281,306.84832763671875,300.7412109375,-0.007893240307172533,0.01225335596621635
575,575,575,575,2021-05-18,299.0151672363281,304.0226745605469,300.626220703125,-0.016470835050237276,-0.005358991850507366
576,576,576,576,2021-05-19,293.1139221191406,300.5337219238281,298.2983093261719,-0.024688742937699626,-0.017379874591788025
577,577,577,577,2021-05-20,293.2676696777344,292.2488708496094,300.57830810546875,0.0034860659175968145,-0.02432190956763647
578,578,578,578,2021-05-21,293.9308776855469,303.9169006347656,302.43682861328125,-0.03285774146933518,-0.028124719356222072
579,579,579,579,2021-05-24,293.9789428710937,309.3280639648437,303.7823791503906,-0.049620848806962714,-0.032271247287992466
580,580,580,580,2021-05-25,292.7870788574219,304.4263000488281,306.84832763671875,-0.03823329715448165,-0.04582475285947829
581,581,581,581,2021-05-26,293.0946655273437,299.0151672363281,304.0226745605469,-0.01980000467436205,-0.03594471711361402
582,582,582,582,2021-05-27,296.1029968261719,293.1139221191406,300.5337219238281,0.010197655182739185,-0.014742855042334413
583,583,583,583,2021-05-28,296.1702575683594,293.2676696777344,292.2488708496094,0.009897401557473318,0.013417970469312479
584,584,584,584,2021-06-01,301.0719909667969,293.9308776855469,303.9169006347656,0.024295213002050398,-0.009360814295048536
585,585,585,585,2021-06-02,298.4000549316406,293.9789428710937,309.3280639648437,0.015038873251835394,-0.03532821721098378
586,586,586,586,2021-06-03,297.2275085449219,292.7870788574219,304.4263000488281,0.015166071210616305,-0.023647074851126937
587,587,587,587,2021-06-04,297.02569580078125,293.0946655273437,299.0151672363281,0.01341215223540404,-0.006653413115912277
588,588,588,588,2021-06-07,295.43017578125,296.1029968261719,293.1139221191406,-0.002272253412270775,0.007902230113682185
589,589,589,589,2021-06-08,298.8902893066406,296.1702575683594,293.2676696777344,0.009184013818988701,0.01917231324913793
590,590,590,590,2021-06-09,293.52716064453125,301.0719909667969,293.9308776855469,-0.025059887829611105,-0.0013735101401886052
591,591,591,591,2021-06-10,291.374267578125,298.4000549316406,293.9789428710937,-0.02354485945093121,-0.008860074356110692
592,592,592,592,2021-06-11,290.2401733398437,297.2275085449219,292.7870788574219,-0.023508373229936597,-0.008698831681771213
593,593,593,593,2021-06-14,285.3672180175781,297.02569580078125,293.0946655273437,-0.03925073806079937,-0.026365022699618712
594,594,594,594,2021-06-15,284.386962890625,295.43017578125,296.1029968261719,-0.037380111430465046,-0.03956742775698685
595,595,595,595,2021-06-16,284.4445495605469,298.8902893066406,296.1702575683594,-0.04833124481763751,-0.039591105818942984
596,596,596,596,2021-06-17,274.1605224609375,293.52716064453125,301.0719909667969,-0.06597903288086937,-0.08938549354737968
597,597,597,597,2021-06-18,270.0661926269531,291.374267578125,298.4000549316406,-0.07312957018573585,-0.0949526041849369
598,598,598,598,2021-06-21,276.8517150878906,290.2401733398437,297.2275085449219,-0.04612889421161026,-0.06855285217973606
599,599,599,599,2021-06-22,278.0434265136719,285.3672180175781,297.02569580078125,-0.02566444581400773,-0.06390783543468581
600,600,600,600,2021-06-23,283.7621459960937,284.386962890625,295.43017578125,-0.002197065885793159,-0.039495050748627136
601,601,601,601,2021-06-24,287.25103759765625,284.4445495605469,298.8902893066406,0.00986655585928875,-0.03894155188509085
602,602,602,602,2021-06-25,290.0094299316406,274.1605224609375,293.52716064453125,0.05780886076682057,-0.011984344839388372
603,603,603,603,2021-06-28,292.0086364746094,270.0661926269531,291.374267578125,0.08124839186356692,0.0021771617025663215
604,604,604,604,2021-06-29,290.8840637207031,276.8517150878906,290.2401733398437,0.0506854314713483,0.0022184743533262274
605,605,605,605,2021-06-30,295.1706848144531,278.0434265136719,285.3672180175781,0.06159922036473353,0.03435386469748991
606,606,606,606,2021-07-01,295.09381103515625,283.7621459960937,284.386962890625,0.039933674025775634,0.037648871227086156
607,607,607,607,2021-07-02,296.2856140136719,287.25103759765625,284.4445495605469,0.03145184954447444,0.041628726834171736
608,608,608,608,2021-07-06,292.104736328125,290.0094299316406,274.1605224609375,0.00722495953658564,0.06545148698330272
609,609,609,609,2021-07-07,296.2567749023437,292.0086364746094,270.0661926269531,0.014547988987660299,0.09697838156132366
610,610,610,610,2021-07-08,294.9496765136719,290.8840637207031,276.8517150878906,0.013976746408742358,0.06537059530238332
611,611,611,611,2021-07-09,299.4573059082031,295.1706848144531,278.0434265136719,0.014522516341501257,0.07701631239060536
612,612,612,612,2021-07-12,301.20660400390625,295.09381103515625,283.7621459960937,0.02071474473594348,0.061475634625531406
613,613,613,613,2021-07-13,297.7561340332031,296.2856140136719,287.25103759765625,0.004963184002120924,0.03657113486309149
614,614,614,614,2021-07-14,294.901611328125,292.104736328125,290.0094299316406,0.009574904656315608,0.01686904249160981
615,615,615,615,2021-07-15,294.3345031738281,296.2567749023437,292.0086364746094,-0.006488532554738025,0.007965061332769752
616,616,616,616,2021-07-16,288.33709716796875,294.9496765136719,290.8840637207031,-0.02241934767945608,-0.008755950807878832
617,617,617,617,2021-07-19,278.6586608886719,299.4573059082031,295.1706848144531,-0.06945445847932308,-0.055940595646078006
618,618,618,618,2021-07-20,287.8853454589844,301.20660400390625,295.09381103515625,-0.04422631631525953,-0.02442770843239772
619,619,619,619,2021-07-21,293.31573486328125,297.7561340332031,296.2856140136719,-0.014912872187636372,-0.010023703514182691
620,620,620,620,2021-07-22,291.1340026855469,294.901611328125,292.104736328125,-0.012775815722437911,-0.0033232382835712837
621,621,621,621,2021-07-23,294.7574157714844,294.3345031738281,296.2567749023437,0.001436843431863899,-0.005061012128257825
622,622,622,622,2021-07-26,297.2083435058594,288.33709716796875,294.9496765136719,0.030766926715374288,0.007657804608857788
623,623,623,623,2021-07-27,297.1601867675781,278.6586608886719,299.4573059082031,0.06639494290219772,-0.007670940382163094
624,624,624,624,2021-07-28,294.41143798828125,287.8853454589844,301.20660400390625,0.022669068197591402,-0.022559817498347012
625,625,625,625,2021-07-29,297.31402587890625,293.31573486328125,297.7561340332031,0.01363135536349147,-0.0014847994844249257
626,626,626,626,2021-07-30,299.8994445800781,291.1340026855469,294.901611328125,0.03010792904186732,0.01694745996620628
627,627,627,627,2021-08-02,293.5848999023437,294.7574157714844,294.3345031738281,-0.003977901170261644,-0.0025467733595667674
628,628,628,628,2021-08-03,297.4005432128906,297.2083435058594,288.33709716796875,0.0006466834166365398,0.031433506593298466
629,629,629,629,2021-08-04,291.5569152832031,297.1601867675781,278.6586608886719,-0.018856063947616075,0.04628693166541953
630,630,630,630,2021-08-05,288.5582275390625,294.41143798828125,287.8853454589844,-0.01988105655545802,0.002337326615237556
631,631,631,631,2021-08-06,286.9242553710937,297.31402587890625,293.31573486328125,-0.03494544354945517,-0.021790441945321204
632,632,632,632,2021-08-09,285.597900390625,299.8994445800781,291.1340026855469,-0.04768779818674984,-0.01901564998885208
633,633,633,633,2021-08-10,287.0395812988281,293.5848999023437,294.7574157714844,-0.022294466117612877,-0.02618368210501487
634,634,634,634,2021-08-11,284.4926147460937,297.4005432128906,297.2083435058594,-0.043402504673829556,-0.04278388893720608
635,635,635,635,2021-08-12,283.1759033203125,291.5569152832031,297.1601867675781,-0.028745714896694308,-0.04705974780599842
636,636,636,636,2021-08-13,281.6092529296875,288.5582275390625,294.41143798828125,-0.024081706727403285,-0.04348399350946186
637,637,637,637,2021-08-16,287.3759460449219,286.9242553710937,297.31402587890625,0.001574250574403191,-0.033426205859632296
638,638,638,638,2021-08-17,284.81939697265625,285.597900390625,299.8994445800781,-0.002725872343262825,-0.05028367967982428
639,639,639,639,2021-08-18,281.6668395996094,287.0395812988281,293.5848999023437,-0.018717772910995745,-0.040594936274647164
640,640,640,640,2021-08-19,276.15966796875,284.4926147460937,297.4005432128906,-0.0292905556960793,-0.07142177688941076
641,641,641,641,2021-08-20,276.6593933105469,283.1759033203125,291.5569152832031,-0.02301223350347903,-0.051096445296746174
642,642,642,642,2021-08-23,283.1086120605469,281.6092529296875,288.5582275390625,0.0053242537852040694,-0.018885670060396764
643,643,643,643,2021-08-24,287.3471984863281,287.3759460449219,286.9242553710937,-0.00010003467231478602,0.0014740584224481879
644,644,644,644,2021-08-25,291.7106628417969,284.81939697265625,285.597900390625,0.02419521262381652,0.021403387219623093
645,645,645,645,2021-08-26,293.1861877441406,281.6668395996094,287.0395812988281,0.04089706889496125,0.02141379393566445
646,646,646,646,2021-08-27,293.6877136230469,276.15966796875,284.4926147460937,0.06347069354197066,0.032321045961631434
647,647,647,647,2021-08-30,290.81378173828125,276.6593933105469,283.1759033203125,0.05116178510464042,0.026972204655878462
648,648,648,648,2021-08-31,286.1075439453125,283.1086120605469,281.6092529296875,0.01059286703763096,0.01597351993525642
649,649,649,649,2021-09-01,283.4940490722656,287.3471984863281,287.3759460449219,-0.013409385699112097,-0.013508078967922499
650,650,650,650,2021-09-02,284.3812561035156,291.7106628417969,284.81939697265625,-0.02512560448383816,-0.0015383112028100054
651,651,651,651,2021-09-03,279.58819580078125,293.1861877441406,281.6668395996094,-0.0463800564685064,-0.007379795938289857
652,652,652,652,2021-09-07,279.5785522460937,293.6877136230469,276.15966796875,-0.04804137429821975,0.012380099898333441
653,653,653,653,2021-09-08,277.5147399902344,290.81378173828125,276.6593933105469,-0.04573043845637059,0.00309169578322388
654,654,654,654,2021-09-09,277.76544189453125,286.1075439453125,283.1086120605469,-0.029157225062110825,-0.0188732166327491
655,655,655,655,2021-09-10,273.93682861328125,283.4940490722656,287.3471984863281,-0.033712243661764285,-0.04666956888283336
656,656,656,656,2021-09-13,279.2120666503906,284.3812561035156,291.7106628417969,-0.01817696962152593,-0.04284586675593893
657,657,657,657,2021-09-14,275.5377197265625,279.58819580078125,293.1861877441406,-0.014487292865199786,-0.060195427872542506
658,658,658,658,2021-09-15,279.8582458496094,279.5785522460937,293.6877136230469,0.0010004115167943084,-0.04708902392555603
659,659,659,659,2021-09-16,279.2314147949219,277.5147399902344,290.81378173828125,0.0061858869361242075,-0.03982743484207696
660,660,660,660,2021-09-17,277.389404296875,277.76544189453125,286.1075439453125,-0.0013537954725089119,-0.030471547615339767
661,661,661,661,2021-09-20,274.60223388671875,273.93682861328125,283.4940490722656,0.002429046422147474,-0.03136508584446607
662,662,662,662,2021-09-21,269.5198974609375,279.2120666503906,284.3812561035156,-0.03471257279718132,-0.05225857303748793
663,663,663,663,2021-09-22,275.2387084960937,275.5377197265625,279.58819580078125,-0.0010851916418759266,-0.015556763017944952
664,664,664,664,2021-09-23,280.73583984375,279.8582458496094,279.5785522460937,0.0031358518362623045,0.004139400495348555
665,665,665,665,2021-09-24,277.59185791015625,279.2314147949219,277.5147399902344,-0.0058716777478987625,0.0002778876535516339
666,666,666,666,2021-09-27,280.6683044433594,277.389404296875,277.76544189453125,0.01182056738899484,0.010450769285872408
667,667,667,667,2021-09-28,275.77880859375,274.60223388671875,273.93682861328125,0.004284650894415654,0.006724104932488206
668,668,668,668,2021-09-29,278.3151550292969,269.5198974609375,279.2120666503906,0.03263305474370082,-0.003212295341865734
669,669,669,669,2021-09-30,269.66455078125,275.2387084960937,275.5377197265625,-0.02025208498216302,-0.021315299230685758
670,670,670,670,2021-10-01,281.3048095703125,280.73583984375,279.8582458496094,0.0020267085487879477,0.0051689158427745685
671,671,671,671,2021-10-04,278.66241455078125,277.59185791015625,279.2314147949219,0.003856585163140913,-0.002037737210043189
672,672,672,672,2021-10-05,281.5458984375,280.6683044433594,277.389404296875,0.0031268012107070753,0.014984329164125176
673,673,673,673,2021-10-06,283.1275329589844,275.77880859375,274.60223388671875,0.02664716844164694,0.031045993150159656
674,674,674,674,2021-10-07,279.4435729980469,278.3151550292969,269.5198974609375,0.0040544610969215356,0.036819825291554364
675,675,675,675,2021-10-08,280.5911865234375,269.66455078125,275.2387084960937,0.04051936270648748,0.019446676147369724
676,676,676,676,2021-10-11,277.196533203125,281.3048095703125,280.73583984375,-0.014604358785983096,-0.012607249015996302
677,677,677,677,2021-10-12,274.5733337402344,278.66241455078125,277.59185791015625,-0.014673958872920445,-0.010873965081853454
678,678,678,678,2021-10-13,275.6438293457031,281.5458984375,280.6683044433594,-0.02096307964190447,-0.017901825814001793
679,679,679,679,2021-10-14,284.0147705078125,283.1275329589844,275.77880859375,0.0031337028213240803,0.029864375569897073
680,680,680,680,2021-10-15,287.34197998046875,279.4435729980469,278.3151550292969,0.028264765217831833,0.032433824705742964
681,681,681,681,2021-10-18,285.24920654296875,280.5911865234375,269.66455078125,0.016600735316189885,0.05779274923814848
682,682,682,682,2021-10-19,285.6928405761719,277.196533203125,281.3048095703125,0.0306508428329475,0.015598848141139099
683,683,683,683,2021-10-20,289.6468505859375,274.5733337402344,278.66241455078125,0.05489796347071252,0.039418434139615766
684,684,684,684,2021-10-21,288.5474548339844,275.6438293457031,281.5458984375,0.046812676775354056,0.024868259261957126
685,685,685,685,2021-10-22,288.595703125,284.0147705078125,283.1275329589844,0.016129205565601046,0.01931345252391181
686,686,686,686,2021-10-25,293.08013916015625,287.34197998046875,279.4435729980469,0.019969790630932405,0.048798997292396784
687,687,687,687,2021-10-26,293.3694152832031,285.24920654296875,280.5911865234375,0.02846706863323445,0.04554037822103241
688,688,688,688,2021-10-27,287.37091064453125,285.6928405761719,277.196533203125,0.00587368610629202,0.03670456236893349
689,689,689,689,2021-10-28,290.9391174316406,289.6468505859375,274.5733337402344,0.004461525623665308,0.0596044177650894
690,690,690,690,2021-10-29,286.0303649902344,288.5474548339844,275.6438293457031,-0.008723313276834177,0.037681001853681284
691,691,691,691,2021-11-01,290.1098022460937,288.595703125,284.0147705078125,0.005246436813502786,0.0214602632369556
692,692,692,692,2021-11-02,291.1802673339844,293.08013916015625,287.34197998046875,-0.00648243115898639,0.01335790667892156
693,693,693,693,2021-11-03,293.253662109375,293.3694152832031,285.24920654296875,-0.00039456455853237316,0.02806127197833419
694,694,694,694,2021-11-04,314.0461120605469,287.37091064453125,285.6928405761719,0.09282498829191521,0.09924389924225419
695,695,695,695,2021-11-05,314.15216064453125,290.9391174316406,289.6468505859375,0.07978660077686106,0.08460409636431754
696,696,696,696,2021-11-08,317.7397766113281,286.0303649902344,288.5474548339844,0.11086029842382783,0.10116991603387926
697,697,697,697,2021-11-09,317.836181640625,290.1098022460937,288.595703125,0.09557201852494335,0.10131986789477598
698,698,698,698,2021-11-10,316.1431884765625,291.1802673339844,293.08013916015625,0.0857301264647361,0.07869195566269083
699,699,699,699,2021-11-11,316.2496032714844,293.253662109375,293.3694152832031,0.07841655240278822,0.07799104745187546
700,700,700,700,2021-11-12,323.1183166503906,314.0461120605469,287.37091064453125,0.02888812897672377,0.12439465750267886
701,701,701,701,2021-11-15,317.6330261230469,314.15216064453125,290.9391174316406,0.011080189521453843,0.09175084095619512
702,702,702,702,2021-11-16,321.6478576660156,317.7397766113281,286.0303649902344,0.012299628004925678,0.12452346685988136
703,703,703,703,2021-11-17,318.5908203125,317.836181640625,290.1098022460937,0.002374300710446642,0.09817323594687255
704,704,704,704,2021-11-18,321.4736328125,316.1431884765625,291.1802673339844,0.01686085460712894,0.10403646426963764
705,705,705,705,2021-11-19,319.0068054199219,316.2496032714844,293.253662109375,0.008718436702893184,0.08781865885426421
706,706,706,706,2021-11-22,315.94970703125,323.1183166503906,314.0461120605469,-0.022185711083958615,0.006061514209531493
707,707,707,707,2021-11-23,318.3005676269531,317.6330261230469,314.15216064453125,0.002101612392307217,0.01320508817736843
708,708,708,708,2021-11-24,314.4501953125,321.6478576660156,317.7397766113281,-0.022377460884534628,-0.010353067324183507
709,709,709,709,2021-11-26,299.5519714355469,318.5908203125,317.836181640625,-0.059759565132097237,-0.057527151599599646
710,710,710,710,2021-11-29,299.0682373046875,321.4736328125,316.1431884765625,-0.06969590417662797,-0.05401018207653352
711,711,711,711,2021-11-30,292.2189025878906,319.0068054199219,316.2496032714844,-0.08397282558523855,-0.07598650064697343
712,712,712,712,2021-12-01,283.5508117675781,315.94970703125,323.1183166503906,-0.10254447003005884,-0.12245515912867289
713,713,713,713,2021-12-02,294.995361328125,318.3005676269531,317.6330261230469,-0.07321760835230973,-0.07126987099305082
714,714,714,714,2021-12-03,295.4500732421875,314.4501953125,321.6478576660156,-0.060423311397311164,-0.08144865199453843
715,715,715,715,2021-12-06,301.50616455078125,299.5519714355469,318.5908203125,0.006523719760111346,-0.0536257000278938
716,716,716,716,2021-12-07,304.21490478515625,299.0682373046875,321.4736328125,0.017209007304996415,-0.05368629419573556
717,717,717,717,2021-12-08,305.9272155761719,292.2189025878906,319.0068054199219,0.04691110967456402,-0.04100097434138683
718,718,718,718,2021-12-09,307.9491577148437,283.5508117675781,315.94970703125,0.08604576299807776,-0.02532222419695107
719,719,719,719,2021-12-10,308.5392761230469,294.995361328125,318.3005676269531,0.04591229751527148,-0.030666899455066177
720,720,720,720,2021-12-13,303.8666687011719,295.4500732421875,314.4501953125,0.02848736968186527,-0.033657242924623576
721,721,721,721,2021-12-14,301.2546081542969,301.50616455078125,299.5519714355469,-0.0008343325147569525,0.0056839442938414475
722,722,722,722,2021-12-15,304.84375,304.21490478515625,299.0682373046875,0.002067108497816328,0.019311688688051776
723,723,723,723,2021-12-16,302.9379577636719,305.9272155761719,292.2189025878906,-0.009771140520695942,0.0366815941092562
