,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRNA,MRNA_6m,MRNA_12m,MRNA_6m_ret,MRNA_12m_ret
490,490,490,490,2021-01-14,129.72000122070312,116.26000213623048,111.4000015258789,0.11577497709573903,0.16445241870637117
491,491,491,491,2021-01-15,129.64999389648438,115.08999633789062,114.38999938964844,0.12650967088266585,0.13340322220700074
492,492,492,492,2021-01-19,125.01000213623048,112.75,111.12999725341795,0.10873616085348536,0.12489881423429638
493,493,493,493,2021-01-20,125.13999938964844,117.26000213623048,104.47000122070312,0.06720106694406436,0.19785582394392742
494,494,494,494,2021-01-21,132.97999572753906,124.5500030517578,111.7300033569336,0.06768360071639745,0.19019056414703628
495,495,495,495,2021-01-22,131.02000427246094,124.05999755859376,109.18000030517578,0.05610194140605196,0.2000366725246272
496,496,496,496,2021-01-25,147.0,129.72000122070312,116.26000213623048,0.13320998008546892,0.264407339574527
497,497,497,497,2021-01-26,151.92999267578125,129.64999389648438,115.08999633789062,0.1718472798161932,0.3200972935104869
498,498,498,498,2021-01-27,155.72999572753906,125.01000213623048,112.75,0.24574028530798087,0.3811973013528964
499,499,499,499,2021-01-28,159.5500030517578,125.13999938964844,117.26000213623048,0.27497206193015034,0.36065154481573014
500,500,500,500,2021-01-29,173.16000366210938,132.97999572753906,124.5500030517578,0.30215076872836266,0.3902850214315232
501,501,501,501,2021-02-01,157.47999572753906,131.02000427246094,124.05999755859376,0.20195382836390086,0.2693857716155521
502,502,502,502,2021-02-02,158.5800018310547,147.0,129.72000122070312,0.07877552266023602,0.2224791885504973
503,503,503,503,2021-02-03,165.86000061035156,151.92999267578125,129.64999389648438,0.09168701774571231,0.2792904621559651
504,504,504,504,2021-02-04,173.30999755859375,155.72999572753906,125.01000213623048,0.11288770508805634,0.3863690472521393
505,505,505,505,2021-02-05,176.24000549316406,159.5500030517578,125.13999938964844,0.10460671966262547,0.40834270699015685
506,506,506,506,2021-02-08,185.97999572753903,173.16000366210938,132.97999572753906,0.07403552664762914,0.3985561866657821
507,507,507,507,2021-02-09,179.52000427246094,157.47999572753906,131.02000427246094,0.13995433796590873,0.3701724806781601
508,508,508,508,2021-02-10,179.33999633789062,158.5800018310547,147.0,0.13091180645181777,0.2199999750876913
509,509,509,509,2021-02-11,183.44000244140625,165.86000061035156,151.92999267578125,0.10599301679947959,0.20739821815740744
510,510,510,510,2021-02-12,183.7400054931641,173.30999755859375,155.72999572753906,0.060181224865830885,0.1798626503183791
511,511,511,511,2021-02-16,178.52999877929688,176.24000549316406,159.5500030517578,0.012993606529487112,0.11895954474774895
512,512,512,512,2021-02-17,176.75999450683594,185.97999572753903,173.16000366210938,-0.04957523084477544,0.02078996747858297
513,513,513,513,2021-02-18,169.57000732421875,179.52000427246094,157.47999572753906,-0.05542556100400309,0.07677172926520126
514,514,514,514,2021-02-19,174.74000549316406,179.33999633789062,158.5800018310547,-0.025649553577885786,0.10190442348036832
515,515,515,515,2021-02-22,159.3699951171875,183.44000244140625,165.86000061035156,-0.1312146042513661,-0.03912941920463864
516,516,516,516,2021-02-23,150.1699981689453,183.7400054931641,173.30999755859375,-0.18270385501576425,-0.13351797193249115
517,517,517,517,2021-02-24,144.7899932861328,178.52999877929688,176.24000549316406,-0.18898787724114796,-0.17844990482737544
518,518,518,518,2021-02-25,148.3800048828125,176.75999450683594,185.97999572753903,-0.16055663332194703,-0.202172232006127
519,519,519,519,2021-02-26,154.80999755859375,169.57000732421875,179.52000427246094,-0.08704375259832231,-0.1376448647826698
520,520,520,520,2021-03-01,157.39999389648438,174.74000549316406,179.33999633789062,-0.09923320963474525,-0.1223374756853991
521,521,521,521,2021-03-02,146.80999755859375,159.3699951171875,183.44000244140625,-0.07881030271324385,-0.19968384428316133
522,522,522,522,2021-03-03,131.22000122070312,150.1699981689453,183.7400054931641,-0.12619029885665267,-0.2858386998057151
523,523,523,523,2021-03-04,132.3000030517578,144.7899932861328,178.52999877929688,-0.08626280001058073,-0.25894805379285135
524,524,524,524,2021-03-05,132.19000244140625,148.3800048828125,176.75999450683594,-0.10911175298985054,-0.2521497705958913
525,525,525,525,2021-03-08,123.47000122070312,154.80999755859375,169.57000732421875,-0.20244168226944648,-0.27186415116071894
526,526,526,526,2021-03-09,130.8699951171875,157.39999389648438,174.74000549316406,-0.16855146002575183,-0.2510587672935193
527,527,527,527,2021-03-10,129.75,146.80999755859375,159.3699951171875,-0.11620460351676587,-0.18585678625018098
528,528,528,528,2021-03-11,140.47000122070312,131.22000122070312,150.1699981689453,0.07049230234682091,-0.06459344121007071
529,529,529,529,2021-03-12,136.99000549316406,132.3000030517578,144.7899932861328,0.03544975308557974,-0.053871041885846904
530,530,530,530,2021-03-15,143.66000366210938,132.19000244140625,148.3800048828125,0.08676905218900544,-0.031810224190455316
531,531,531,531,2021-03-16,156.02000427246094,123.47000122070312,154.80999755859375,0.2636268140434741,0.007816076047732157
532,532,532,532,2021-03-17,147.5500030517578,130.8699951171875,157.39999389648438,0.1274547914488282,-0.0625793597629013
533,533,533,533,2021-03-18,141.4600067138672,129.75,146.80999755859375,0.0902505334402095,-0.03644159753215248
534,534,534,534,2021-03-19,143.74000549316406,140.47000122070312,131.22000122070312,0.023279022168748886,0.09541231638462744
535,535,535,535,2021-03-22,145.60000610351562,136.99000549316406,132.3000030517578,0.06285130494998925,0.10052912127715263
536,536,536,536,2021-03-23,136.52000427246094,143.66000366210938,132.19000244140625,-0.049700676650696995,0.03275589493217512
537,537,537,537,2021-03-24,131.61000061035156,156.02000427246094,123.47000122070312,-0.156454319918372,0.0659269402216831
538,538,538,538,2021-03-25,133.3300018310547,147.5500030517578,130.8699951171875,-0.09637411675088214,0.018797331746397417
539,539,539,539,2021-03-26,133.27999877929688,141.4600067138672,129.75,-0.05782558706586316,0.02720615629515888
540,540,540,540,2021-03-29,123.41999816894533,143.74000549316406,140.47000122070312,-0.14136640147258872,-0.12137825089763643
541,541,541,541,2021-03-30,118.48999786376952,145.60000610351562,136.99000549316406,-0.18619510373146553,-0.13504640402629753
542,542,542,542,2021-03-31,130.9499969482422,136.52000427246094,143.66000366210938,-0.04079993517362013,-0.08847282743888363
543,543,543,543,2021-04-01,132.5500030517578,131.61000061035156,156.02000427246094,0.007142332930984763,-0.15042943582873503
544,544,544,544,2021-04-05,129.91000366210938,133.3300018310547,147.5500030517578,-0.025650627180511587,-0.11955268739276581
545,545,545,545,2021-04-06,133.52999877929688,133.27999877929688,141.4600067138672,0.001875750317299918,-0.056058303111850116
546,546,546,546,2021-04-07,131.47000122070312,123.41999816894533,143.74000549316406,0.0652244625764653,-0.08536248645854172
547,547,547,547,2021-04-08,133.8800048828125,118.48999786376952,145.60000610351562,0.12988444000764687,-0.0804945105041458
548,548,548,548,2021-04-09,140.9199981689453,130.9499969482422,136.52000427246094,0.0761359408404092,0.032229664216117726
549,549,549,549,2021-04-12,139.39999389648438,132.5500030517578,131.61000061035156,0.05167854158442986,0.05918997986479835
550,550,550,550,2021-04-13,149.7100067138672,129.91000366210938,133.3300018310547,0.15241322833964976,0.1228531062616196
551,551,551,551,2021-04-14,160.02999877929688,133.52999877929688,133.27999877929688,0.19845727733286456,0.2007052839510921
552,552,552,552,2021-04-15,159.8699951171875,131.47000122070312,123.41999816894533,0.21601881518817634,0.2953329888916951
553,553,553,553,2021-04-16,170.80999755859375,133.8800048828125,118.48999786376952,0.27584397467050237,0.441556254857711
554,554,554,554,2021-04-19,161.91000366210938,140.9199981689453,130.9499969482422,0.1489497996444742,0.2364261736188058
555,555,555,555,2021-04-20,156.77999877929688,139.39999389648438,132.5500030517578,0.1246772284345905,0.18279890735330873
556,556,556,556,2021-04-21,169.5,149.7100067138672,129.91000366210938,0.13218884776323847,0.30474940514098203
557,557,557,557,2021-04-22,168.10000610351562,160.02999877929688,133.52999877929688,0.05042809089406042,0.2588931898468545
558,558,558,558,2021-04-23,173.6300048828125,159.8699951171875,131.47000122070312,0.08606999553317474,0.32068154917967906
559,559,559,559,2021-04-26,177.61000061035156,170.80999755859375,133.8800048828125,0.03981033399069722,0.3266357494221537
560,560,560,560,2021-04-27,183.4100036621093,161.91000366210938,140.9199981689453,0.13278981850231042,0.3015186350075296
561,561,561,561,2021-04-28,178.67999267578125,156.77999877929688,139.39999389648438,0.13968614661946477,0.281779056665278
562,562,562,562,2021-04-29,175.6699981689453,169.5,149.7100067138672,0.036401169138320366,0.1734018455071884
563,563,563,563,2021-04-30,178.82000732421875,168.10000610351562,160.02999877929688,0.06377156949120977,0.11741553888802958
564,564,564,564,2021-05-03,186.0200042724609,173.6300048828125,159.8699951171875,0.07135863065839776,0.16357046321359414
565,565,565,565,2021-05-04,173.58999633789062,177.61000061035156,170.80999755859375,-0.02263388468355565,0.016275386798382474
566,566,566,566,2021-05-05,162.83999633789062,183.4100036621093,161.91000366210938,-0.11215313730713494,0.005743886447696411
567,567,567,567,2021-05-06,160.5,178.67999267578125,156.77999877929688,-0.10174610152782604,0.02372752423566382
568,568,568,568,2021-05-07,163.14999389648438,175.6699981689453,169.5,-0.0712700199405718,-0.03746316285259954
569,569,569,569,2021-05-10,158.5500030517578,178.82000732421875,168.10000610351562,-0.1133542301880649,-0.05681143786441589
570,570,570,570,2021-05-11,158.99000549316406,186.0200042724609,173.6300048828125,-0.14530694634167618,-0.08431722039937373
571,571,571,571,2021-05-12,152.67999267578125,173.58999633789062,177.61000061035156,-0.12045627111719237,-0.14036376245087023
572,572,572,572,2021-05-13,149.8699951171875,162.83999633789062,183.4100036621093,-0.0796487442421121,-0.18286902499992064
573,573,573,573,2021-05-14,161.3800048828125,160.5,178.67999267578125,0.005482896466121545,-0.09682106840221305
574,574,574,574,2021-05-17,160.42999267578125,163.14999389648438,175.6699981689453,-0.0166717825464886,-0.0867536042125272
575,575,575,575,2021-05-18,159.52999877929688,158.5500030517578,178.82000732421875,0.006180988386478514,-0.1078738829819369
576,576,576,576,2021-05-19,157.99000549316406,158.99000549316406,186.0200042724609,-0.006289703537641578,-0.1506827122648685
577,577,577,577,2021-05-20,165.97000122070312,152.67999267578125,173.58999633789062,0.0870448597226714,-0.04389651061663302
578,578,578,578,2021-05-21,161.4499969482422,149.8699951171875,162.83999633789062,0.07726697943774519,-0.008535982687964516
579,579,579,579,2021-05-24,164.1699981689453,161.3800048828125,160.5,0.017288345530530824,0.02286603220526673
580,580,580,580,2021-05-25,169.25999450683594,160.42999267578125,163.14999389648438,0.05503959505190248,0.037450204345261806
581,581,581,581,2021-05-26,175.58999633789062,159.52999877929688,158.5500030517578,0.10067070570728265,0.1074739385565966
582,582,582,582,2021-05-27,179.5399932861328,157.99000549316406,158.99000549316406,0.13640095603326752,0.12925333091992575
583,583,583,583,2021-05-28,185.009994506836,165.97000122070312,152.67999267578125,0.11471948632942364,0.21175008764709657
584,584,584,584,2021-06-01,184.6600036621093,161.4499969482422,149.8699951171875,0.14375972222104028,0.2321345811596145
585,585,585,585,2021-06-02,191.6000061035156,164.1699981689453,161.3800048828125,0.16708295206498325,0.1872598854030747
586,586,586,586,2021-06-03,195.22000122070312,169.25999450683594,160.42999267578125,0.15337355285580334,0.21685476614856092
587,587,587,587,2021-06-04,206.07000732421875,175.58999633789062,159.52999877929688,0.17358626130201027,0.2917320184356551
588,588,588,588,2021-06-07,219.57000732421875,179.5399932861328,157.99000549316406,0.2229587586888795,0.3897715025633006
589,589,589,589,2021-06-08,213.0,185.009994506836,165.97000122070312,0.1512891536901797,0.2833644540181539
590,590,590,590,2021-06-09,217.44000244140625,184.6600036621093,161.4499969482422,0.17751542363920758,0.34679471385257066
591,591,591,591,2021-06-10,217.0,191.6000061035156,164.1699981689453,0.13256781360832304,0.32180058731978534
592,592,592,592,2021-06-11,218.8500061035156,195.22000122070312,169.25999450683594,0.1210429501846888,0.2929812903584661
593,593,593,593,2021-06-14,207.4100036621093,206.07000732421875,175.58999633789062,0.006502626730062078,0.18121765469478635
594,594,594,594,2021-06-15,201.58999633789065,219.57000732421875,179.5399932861328,-0.08188737253070577,0.12281387922643372
595,595,595,595,2021-06-16,197.83999633789065,213.0,185.009994506836,-0.0711737261131894,0.06934761478834917
596,596,596,596,2021-06-17,202.47000122070312,217.44000244140625,184.6600036621093,-0.06884658320741655,0.09644751004761454
597,597,597,597,2021-06-18,199.19000244140625,217.0,191.6000061035156,-0.08207372146817393,0.039613758330414806
598,598,598,598,2021-06-21,208.2400054931641,218.8500061035156,195.22000122070312,-0.04848069597646254,0.06669400774022827
599,599,599,599,2021-06-22,221.3600006103516,207.4100036621093,206.07000732421875,0.06725807194414868,0.07419805281064717
600,600,600,600,2021-06-23,212.0399932861328,201.58999633789065,219.57000732421875,0.05183787458742062,-0.0342943652908253
601,601,601,601,2021-06-24,220.13999938964844,197.83999633789065,213.0,0.11271736486322825,0.03352112389506301
602,602,602,602,2021-06-25,219.94000244140625,202.47000122070312,217.44000244140625,0.08628439331938309,0.011497424447802329
603,603,603,603,2021-06-28,222.94000244140625,199.19000244140625,217.0,0.11923289175613272,0.027373283140120996
604,604,604,604,2021-06-29,234.4600067138672,208.2400054931641,218.8500061035156,0.125912411299681,0.07132739399133525
605,605,605,605,2021-06-30,234.97999572753903,221.3600006103516,207.4100036621093,0.06152870925024079,0.13292508354777288
606,606,606,606,2021-07-01,235.1100006103516,212.0399932861328,201.58999633789065,0.10880026435903267,0.16627811340537502
607,607,607,607,2021-07-02,234.3000030517578,220.13999938964844,197.83999633789065,0.06432272054769173,0.18429037297188966
608,608,608,608,2021-07-06,233.33999633789065,219.94000244140625,202.47000122070312,0.060925678583886755,0.1524670071174523
609,609,609,609,2021-07-07,221.8999938964844,222.94000244140625,199.19000244140625,-0.004664970546033764,0.1140117032819381
610,610,610,610,2021-07-08,232.7899932861328,234.4600067138672,208.2400054931641,-0.007122807216210836,0.11789275425165413
611,611,611,611,2021-07-09,232.8099975585937,234.97999572753903,221.3600006103516,-0.009234820871566796,0.051725681770289356
612,612,612,612,2021-07-12,239.33999633789065,235.1100006103516,212.0399932861328,0.017991560191220612,0.12874931105528975
613,613,613,613,2021-07-13,235.1499938964844,234.3000030517578,220.13999938964844,0.0036277884492337265,0.06818385821955153
614,614,614,614,2021-07-14,246.6600036621093,233.33999633789065,219.94000244140625,0.05708411559641258,0.12148768265937182
615,615,615,615,2021-07-15,259.67498779296875,221.8999938964844,222.94000244140625,0.17023431696941027,0.16477520834879011
616,616,616,616,2021-07-16,286.42999267578125,232.7899932861328,234.4600067138672,0.23042227302149132,0.2216582123762274
617,617,617,617,2021-07-19,313.5899963378906,232.8099975585937,234.97999572753903,0.346978220980249,0.33453911839159467
618,618,618,618,2021-07-20,307.3299865722656,239.33999633789065,235.1100006103516,0.28407283059530686,0.30717530421687345
619,619,619,619,2021-07-21,321.1099853515625,235.1499938964844,234.3000030517578,0.3655538749149134,0.3705078154891359
620,620,620,620,2021-07-22,323.4800109863281,246.6600036621093,233.33999633789065,0.31144087482238025,0.38630331731860146
621,621,621,621,2021-07-23,348.8299865722656,259.67498779296875,221.8999938964844,0.34333302385818354,0.5720144036371342
622,622,622,622,2021-07-26,335.8699951171875,286.42999267578125,232.7899932861328,0.1726076308543878,0.4428025465182017
623,623,623,623,2021-07-27,328.5,313.5899963378906,232.8099975585937,0.04754617123067906,0.4110218781189714
624,624,624,624,2021-07-28,349.32000732421875,307.3299865722656,239.33999633789065,0.13662845341022267,0.45951371550563036
625,625,625,625,2021-07-29,345.6400146484375,321.1099853515625,235.1499938964844,0.07639136251094358,0.4698703960017623
626,626,626,626,2021-07-30,353.6000061035156,323.4800109863281,246.6600036621093,0.09311238436448721,0.43355226163014104
627,627,627,627,2021-08-02,346.6099853515625,348.8299865722656,259.67498779296875,-0.006364135269784854,0.334783870781981
628,628,628,628,2021-08-03,386.510009765625,335.8699951171875,286.42999267578125,0.15077266616438556,0.34940480972300736
629,629,629,629,2021-08-04,419.0499877929688,328.5,313.5899963378906,0.2756468425965566,0.33629896580452745
630,630,630,630,2021-08-05,416.260009765625,349.32000732421875,307.3299865722656,0.1916294544768986,0.35443994388014444
631,631,631,631,2021-08-06,413.7200012207031,345.6400146484375,321.1099853515625,0.19696789632853173,0.2884059048109262
632,632,632,632,2021-08-09,484.4700012207031,353.6000061035156,323.4800109863281,0.3701074458660376,0.49768141698616186
633,633,633,633,2021-08-10,456.760009765625,346.6099853515625,348.8299865722656,0.3177924153060352,0.3094058061175311
634,634,634,634,2021-08-11,385.3299865722656,386.510009765625,335.8699951171875,-0.003053021043555759,0.147259332998237
635,635,635,635,2021-08-12,391.4200134277344,419.0499877929688,328.5,-0.06593479339005492,0.19153733159127673
636,636,636,636,2021-08-13,389.7799987792969,416.260009765625,349.32000732421875,-0.06361411224978752,0.11582500459965206
637,637,637,637,2021-08-16,373.8599853515625,413.7200012207031,345.6400146484375,-0.09634539241886175,0.08164555464397982
638,638,638,638,2021-08-17,401.8599853515625,484.4700012207031,353.6000061035156,-0.1705162665613782,0.13648183940901548
639,639,639,639,2021-08-18,398.7999877929688,456.760009765625,346.6099853515625,-0.12689381892779306,0.15057270317377203
640,640,640,640,2021-08-19,375.5299987792969,385.3299865722656,386.510009765625,-0.025432715164852238,-0.0284080895938148
641,641,641,641,2021-08-20,382.9800109863281,391.4200134277344,419.0499877929688,-0.021562521465102513,-0.08607559445738733
642,642,642,642,2021-08-23,411.8900146484375,389.7799987792969,416.260009765625,0.056724346909498236,-0.010498234311886012
643,643,643,643,2021-08-24,394.9400024414063,373.8599853515625,413.7200012207031,0.05638479087303505,-0.04539301634894477
644,644,644,644,2021-08-25,397.8699951171875,401.8599853515625,484.4700012207031,-0.009928806997005157,-0.1787520504578456
645,645,645,645,2021-08-26,400.2999877929688,398.7999877929688,456.760009765625,0.0037612839666854025,-0.12360981864771226
646,646,646,646,2021-08-27,382.2200012207031,375.5299987792969,385.3299865722656,0.01781482827777503,-0.008070966340376518
647,647,647,647,2021-08-30,370.6900024414063,382.9800109863281,391.4200134277344,-0.032090469978498626,-0.052961039995864545
648,648,648,648,2021-08-31,376.6900024414063,411.8900146484375,389.7799987792969,-0.08545973671412166,-0.03358303755678971
649,649,649,649,2021-09-01,389.9400024414063,394.9400024414063,373.8599853515625,-0.012660150830737349,0.04301080008528557
650,650,650,650,2021-09-02,397.6600036621094,397.8699951171875,401.8599853515625,-0.0005277891212084329,-0.010451355801894047
651,651,651,651,2021-09-03,416.7000122070313,400.2999877929688,398.7999877929688,0.04096933528397817,0.04488471655459292
652,652,652,652,2021-09-07,436.3900146484375,382.2200012207031,375.5299987792969,0.14172469586816638,0.16206432526555292
653,653,653,653,2021-09-08,422.8999938964844,370.6900024414063,382.9800109863281,0.14084542639730535,0.10423516049139536
654,654,654,654,2021-09-09,455.9200134277344,376.6900024414063,411.8900146484375,0.21033213112326288,0.10689746586082705
655,655,655,655,2021-09-10,449.3800048828125,389.9400024414063,394.9400024414063,0.152433713056505,0.13784372842678283
656,656,656,656,2021-09-13,419.7200012207031,397.6600036621094,397.8699951171875,0.05547451932666103,0.054917451357647584
657,657,657,657,2021-09-14,427.7099914550781,416.7000122070313,400.2999877929688,0.026421835674381278,0.06847365600292132
658,658,658,658,2021-09-15,434.4599914550781,436.3900146484375,382.2200012207031,-0.00442270246470744,0.1366751872417329
659,659,659,659,2021-09-16,440.6499938964844,422.8999938964844,370.6900024414063,0.041972098028322025,0.18872910246921593
660,660,660,660,2021-09-17,430.0499877929688,455.9200134277344,376.6900024414063,-0.05674246550456841,0.14165490192393038
661,661,661,661,2021-09-20,423.3299865722656,449.3800048828125,389.9400024414063,-0.05796879707039948,0.0856285170072455
662,662,662,662,2021-09-21,434.0400085449219,419.7200012207031,397.6600036621094,0.03411800076853799,0.09148519978822023
663,663,663,663,2021-09-22,440.7200012207031,427.7099914550781,416.7000122070313,0.030417829897694704,0.05764336047520402
664,664,664,664,2021-09-23,454.6000061035156,434.4599914550781,436.3900146484375,0.04635643107432119,0.04172870790764627
665,665,665,665,2021-09-24,430.1400146484375,440.6499938964844,422.8999938964844,-0.0238510822503627,0.01711993581566551
666,666,666,666,2021-09-27,408.8399963378906,430.0499877929688,455.9200134277344,-0.049319828059822934,-0.10326376492201561
667,667,667,667,2021-09-28,384.2099914550781,423.3299865722656,449.3800048828125,-0.09241016785497524,-0.1450220586577481
668,668,668,668,2021-09-29,378.8999938964844,434.0400085449219,419.7200012207031,-0.12703901383028993,-0.09725533023324806
669,669,669,669,2021-09-30,384.8599853515625,440.7200012207031,427.7099914550781,-0.1267471766981756,-0.10018472086129915
670,670,670,670,2021-10-01,341.0899963378906,454.6000061035156,434.4599914550781,-0.24969205508496617,-0.21491045655199692
671,671,671,671,2021-10-04,325.8399963378906,430.1400146484375,440.6499938964844,-0.24247922713210834,-0.26054691739213875
672,672,672,672,2021-10-05,332.1099853515625,408.8399963378906,430.0499877929688,-0.18767735953826226,-0.22774097249493652
673,673,673,673,2021-10-06,302.4200134277344,384.2099914550781,423.3299865722656,-0.21287832135127238,-0.2856163677974912
674,674,674,674,2021-10-07,309.3599853515625,378.8999938964844,434.0400085449219,-0.18353130025101094,-0.28725467869042154
675,675,675,675,2021-10-08,304.9100036621094,384.8599853515625,440.7200012207031,-0.2077378390388398,-0.3081548311454624
676,676,676,676,2021-10-11,305.1000061035156,341.0899963378906,454.6000061035156,-0.10551464604878824,-0.3288605323202697
677,677,677,677,2021-10-12,311.1300048828125,325.8399963378906,430.1400146484375,-0.0451448306543194,-0.2766773741403584
678,678,678,678,2021-10-13,321.5,332.1099853515625,408.8399963378906,-0.031947203696182314,-0.21362879640011412
679,679,679,679,2021-10-14,331.8800048828125,302.4200134277344,384.2099914550781,0.09741415960262767,-0.136201524520697
680,680,680,680,2021-10-15,324.2099914550781,309.3599853515625,378.8999938964844,0.048002349388010845,-0.14433888446128496
681,681,681,681,2021-10-18,334.8399963378906,304.9100036621094,384.8599853515625,0.09816008762030859,-0.12996931590063732
682,682,682,682,2021-10-19,333.6099853515625,305.1000061035156,341.0899963378906,0.0934447023195859,-0.021929728419587735
683,683,683,683,2021-10-20,333.010009765625,311.1300048828125,325.8399963378906,0.07032431632896885,0.022004706323097256
684,684,684,684,2021-10-21,339.57000732421875,321.5,332.1099853515625,0.05620531049523714,0.02246250429585639
685,685,685,685,2021-10-22,326.5400085449219,331.8800048828125,302.4200134277344,-0.016090141796207935,0.07975661016545499
686,686,686,686,2021-10-25,349.5599975585937,324.2099914550781,309.3599853515625,0.0781900828834512,0.12994573994871095
687,687,687,687,2021-10-26,345.739990234375,334.8399963378906,304.9100036621094,0.03255284319584417,0.1339083207565468
688,688,688,688,2021-10-27,340.8800048828125,333.6099853515625,305.1000061035156,0.021791972214467048,0.11727301889059061
689,689,689,689,2021-10-28,347.9200134277344,333.010009765625,311.1300048828125,0.04477343991132021,0.11824641779174883
690,690,690,690,2021-10-29,345.2099914550781,339.57000732421875,321.5,0.016609194007745076,0.07374802940926317
691,691,691,691,2021-11-01,337.1700134277344,326.5400085449219,331.8800048828125,0.03255345318994851,0.015939521715958138
692,692,692,692,2021-11-02,348.6400146484375,349.5599975585937,324.2099914550781,-0.002631831206607038,0.07535246857666422
693,693,693,693,2021-11-03,345.9200134277344,345.739990234375,334.8399963378906,0.0005206895309892712,0.033090482651489506
694,694,694,694,2021-11-04,284.0199890136719,340.8800048828125,333.6099853515625,-0.16680361140187128,-0.14864661885234653
695,695,695,695,2021-11-05,236.9900054931641,347.9200134277344,333.010009765625,-0.3188376743311758,-0.2883396938729875
696,696,696,696,2021-11-08,244.67999267578125,345.2099914550781,339.57000732421875,-0.29121404729787137,-0.2794416838994772
697,697,697,697,2021-11-09,236.8500061035156,337.1700134277344,326.5400085449219,-0.29753537778863115,-0.2746677285918785
698,698,698,698,2021-11-10,228.9600067138672,348.6400146484375,349.5599975585937,-0.3432767407816155,-0.34500512554933116
699,699,699,699,2021-11-11,225.82000732421875,345.9200134277344,345.739990234375,-0.3471901059248933,-0.34685019464732225
700,700,700,700,2021-11-12,231.19000244140625,284.0199890136719,340.8800048828125,-0.18600798752133796,-0.32178479485505584
701,701,701,701,2021-11-15,235.07000732421875,236.9900054931641,347.9200134277344,-0.008101599748689514,-0.32435617885763113
702,702,702,702,2021-11-16,234.27999877929688,244.67999267578125,345.2099914550781,-0.04250447199524454,-0.32134061997512164
703,703,703,703,2021-11-17,242.22999572753903,236.8500061035156,337.1700134277344,0.022714754002041815,-0.2815790666999627
704,704,704,704,2021-11-18,251.4100036621093,228.9600067138672,348.6400146484375,0.09805204529146438,-0.2788836820247763
705,705,705,705,2021-11-19,263.7799987792969,225.82000732421875,345.9200134277344,0.1680984422278291,-0.23745377965995385
706,706,706,706,2021-11-22,282.69000244140625,231.19000244140625,284.0199890136719,0.2227604976692379,-0.004682721722806593
707,707,707,707,2021-11-23,276.3800048828125,235.07000732421875,236.9900054931641,0.17573487161897772,0.166209538278544
708,708,708,708,2021-11-24,273.3900146484375,234.27999877929688,244.67999267578125,0.16693706706898248,0.11733702318153627
709,709,709,709,2021-11-26,329.6300048828125,242.22999572753903,236.8500061035156,0.36081414645930643,0.3917247050386281
710,710,710,710,2021-11-29,368.510009765625,251.4100036621093,228.9600067138672,0.4657730575466523,0.6094951037722249
711,711,711,711,2021-11-30,352.42999267578125,263.7799987792969,225.82000732421875,0.3360754958932928,0.5606677054517295
712,712,712,712,2021-12-01,310.6099853515625,282.69000244140625,231.19000244140625,0.09876537079143177,0.34352689161065597
713,713,713,713,2021-12-02,301.489990234375,276.3800048828125,235.07000732421875,0.09085311856119738,0.2825540513067111
714,714,714,714,2021-12-03,306.7200012207031,273.3900146484375,234.27999877929688,0.12191369394059959,0.3092026755115713
715,715,715,715,2021-12-06,265.3299865722656,329.6300048828125,242.22999572753903,-0.19506724921296625,0.09536387421939896
716,716,716,716,2021-12-07,282.3500061035156,368.510009765625,251.4100036621093,-0.23380641333706986,0.12306591619555896
717,717,717,717,2021-12-08,283.3999938964844,352.42999267578125,263.7799987792969,-0.19586868374962962,0.07438014712253982
718,718,718,718,2021-12-09,272.2099914550781,310.6099853515625,282.69000244140625,-0.12362768651182132,-0.03707245001881643
719,719,719,719,2021-12-10,257.0599975585937,301.489990234375,276.3800048828125,-0.1473680523895401,-0.06990378096422223
720,720,720,720,2021-12-13,271.989990234375,306.7200012207031,273.3900146484375,-0.11323034314067393,-0.005120978598515569
721,721,721,721,2021-12-14,277.1600036621094,265.3299865722656,329.6300048828125,0.044586053927311076,-0.15917847417851672
722,722,722,722,2021-12-15,283.2799987792969,282.3500061035156,368.510009765625,0.003293758298841043,-0.23128275685248012
723,723,723,723,2021-12-16,282.0199890136719,283.3999938964844,352.42999267578125,-0.004869459818395594,-0.19978436888282436
724,724,724,724,2021-12-17,294.79998779296875,272.2099914550781,310.6099853515625,0.08298738858605992,-0.05089983678631349
725,725,725,725,2021-12-20,276.3800048828125,257.0599975585937,301.489990234375,0.0751575799724149,-0.08328629859997105
726,726,726,726,2021-12-21,268.1400146484375,271.989990234375,306.7200012207031,-0.014154842913961518,-0.12578242833438513
727,727,727,727,2021-12-22,251.3600006103516,277.1600036621094,265.3299865722656,-0.09308703532567064,-0.05265136497532352
728,728,728,728,2021-12-23,249.9900054931641,283.2799987792969,282.3500061035156,-0.11751621515668309,-0.11460952686676285
729,729,729,729,2021-12-27,246.8800048828125,282.0199890136719,283.3999938964844,-0.1246010407055077,-0.12886376076285766
730,730,730,730,2021-12-28,241.44000244140625,294.79998779296875,272.2099914550781,-0.18100402836188711,-0.11303769141313735
731,731,731,731,2021-12-29,247.8800048828125,276.3800048828125,257.0599975585937,-0.1031188924541927,-0.03571147888807058
732,732,732,732,2021-12-30,251.6000061035156,268.1400146484375,271.989990234375,-0.061684223321191944,-0.0749659357437723
