,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HON,HON_6m,HON_12m,HON_6m_ret,HON_12m_ret
118,118,118,118,2019-07-25,158.4508819580078,153.75489807128906,160.04661560058594,0.030542011640770195,-0.009970430406104014
119,119,119,119,2019-07-26,158.3049774169922,158.55120849609375,159.080078125,-0.0015530066370174067,-0.00487239330746847
120,120,120,120,2019-07-29,159.14389038085938,157.73965454101562,159.1529998779297,0.008902237322185869,-5.723735699170174e-05
121,121,121,121,2019-07-30,158.5785369873047,158.2776641845703,161.52383422851562,0.0019009176328474986,-0.0182344435747116
122,122,122,122,2019-07-31,157.2563934326172,159.44480895996094,159.58155822753906,-0.013725222800406778,-0.014570385329904734
123,123,123,123,2019-08-01,154.60289001464844,158.62411499023438,159.3718719482422,-0.025350653498262266,-0.029923611207519296
124,124,124,124,2019-08-02,153.19866943359375,158.4508819580078,153.75489807128906,-0.03314725963977905,-0.003617631988786507
125,125,125,125,2019-08-05,147.72760009765625,158.3049774169922,158.55120849609375,-0.06681645449134554,-0.06826569473107591
126,126,126,126,2019-08-06,150.01632690429688,159.14389038085938,157.73965454101562,-0.057354155756269565,-0.04896249874003955
127,127,127,127,2019-08-07,148.98597717285156,158.5785369873047,158.2776641845703,-0.06049090877425034,-0.05870497937651864
128,128,128,128,2019-08-08,152.2868194580078,157.2563934326172,159.44480895996094,-0.03160172929146299,-0.044893211316466286
129,129,129,129,2019-08-09,151.97677612304688,154.60289001464844,158.62411499023438,-0.01698618888270942,-0.04190623139235006
130,130,130,130,2019-08-12,150.17135620117188,153.19866943359375,158.4508819580078,-0.019760701862584495,-0.05225294838706007
131,131,131,131,2019-08-13,153.1713104248047,147.72760009765625,158.3049774169922,0.03684964978480565,-0.0324289676544085
132,132,132,132,2019-08-14,149.5786895751953,150.01632690429688,159.14389038085938,-0.002917264661337571,-0.060104103165838474
133,133,133,133,2019-08-15,148.7080841064453,148.98597717285156,158.5785369873047,-0.0018652296791922263,-0.062243309015075465
134,134,134,134,2019-08-16,151.23739624023438,152.2868194580078,157.2563934326172,-0.006891096823141707,-0.03827505553827859
135,135,135,135,2019-08-19,151.99801635742188,151.97677612304688,154.60289001464844,0.00013975973774971173,-0.016848803130263268
136,136,136,136,2019-08-20,149.80776977539062,150.17135620117188,153.19866943359375,-0.002421143652016955,-0.02213400201672744
137,137,137,137,2019-08-21,150.10101318359375,153.1713104248047,147.72760009765625,-0.020044858483587946,0.016066145286111277
138,138,138,138,2019-08-22,149.285400390625,149.5786895751953,150.01632690429688,-0.0019607685119000795,-0.0048723130925487634
139,139,139,139,2019-08-23,143.4111328125,148.7080841064453,148.98597717285156,-0.03561979381130187,-0.03741858439391044
140,140,140,140,2019-08-26,143.7960205078125,151.23739624023438,152.2868194580078,-0.04920327853701978,-0.05575531080374685
141,141,141,141,2019-08-27,144.3184051513672,151.99801635742188,151.97677612304688,-0.050524417292368784,-0.0503917188339299
142,142,142,142,2019-08-28,146.2153778076172,149.80776977539062,150.17135620117188,-0.023980011004499757,-0.026343095605097955
143,143,143,143,2019-08-29,149.9269256591797,150.10101318359375,153.1713104248047,-0.0011598024605012913,-0.02118141286789954
144,144,144,144,2019-08-30,150.86163330078125,149.285400390625,149.5786895751953,0.010558520163604923,0.008577048837835832
145,145,145,145,2019-09-03,149.86273193359375,143.4111328125,148.7080841064453,0.04498673843911938,0.007764526280373163
146,146,146,146,2019-09-04,153.1710205078125,143.7960205078125,151.23739624023438,0.06519651911709645,0.012785358090314114
147,147,147,147,2019-09-05,156.13108825683594,144.3184051513672,151.99801635742188,0.08185153579738569,0.02719161735436848
148,148,148,148,2019-09-06,156.85508728027344,146.2153778076172,149.80776977539062,0.07276737667535516,0.04704240317741171
149,149,149,149,2019-09-09,155.48045349121094,149.9269256591797,150.10101318359375,0.03704156413275461,0.03583880077503143
150,150,150,150,2019-09-10,155.43460083007812,150.86163330078125,149.285400390625,0.030312329445482566,0.04119090295074357
151,151,151,151,2019-09-11,156.96505737304688,149.86273193359375,143.4111328125,0.04739220583940962,0.09451096504667933
152,152,152,152,2019-09-12,154.53652954101562,153.1710205078125,143.7960205078125,0.008914930700833601,0.07469267226779475
153,153,153,153,2019-09-13,153.6934051513672,156.13108825683594,144.3184051513672,-0.015613053957958423,0.06496052939448105
154,154,154,154,2019-09-16,152.31878662109375,156.85508728027344,146.2153778076172,-0.028920328551882313,0.04174259168216299
155,155,155,155,2019-09-17,152.54788208007812,155.48045349121094,149.9269256591797,-0.018861351026986717,0.01748155916207139
156,156,156,156,2019-09-18,153.93167114257812,155.43460083007812,150.86163330078125,-0.009669209297503922,0.020350023890275404
157,157,157,157,2019-09-19,152.83197021484375,156.96505737304688,149.86273193359375,-0.02633125631509392,0.01981305320502047
158,158,158,158,2019-09-20,154.24325561523438,154.53652954101562,153.1710205078125,-0.0018977644098278068,0.00700024785280573
159,159,159,159,2019-09-23,153.1710205078125,153.6934051513672,156.13108825683594,-0.0033988748120988843,-0.018958861954219697
160,160,160,160,2019-09-24,151.9063720703125,152.31878662109375,156.85508728027344,-0.002707575079409996,-0.03154959967041693
161,161,161,161,2019-09-25,152.97857666015625,152.54788208007812,155.48045349121094,0.0028233402798214513,-0.016091262759251657
162,162,162,162,2019-09-26,153.07025146484375,153.93167114257812,155.43460083007812,-0.005596117233967357,-0.015211216502682645
163,163,163,163,2019-09-27,153.9958038330078,152.83197021484375,156.96505737304688,0.007615118855878178,-0.018916653105679804
164,164,164,164,2019-09-30,155.0588836669922,154.24325561523438,154.53652954101562,0.005287933326513894,0.0033801336650174374
165,165,165,165,2019-10-01,150.46759033203125,153.1710205078125,153.6934051513672,-0.017649749716483476,-0.0209886352388311
166,166,166,166,2019-10-02,147.61752319335938,151.9063720703125,152.31878662109375,-0.028233502113841236,-0.03086463286652341
167,167,167,167,2019-10-03,148.020751953125,152.97857666015625,152.54788208007812,-0.032408620966876356,-0.029676781252044315
168,168,168,168,2019-10-04,149.9543914794922,153.07025146484375,153.93167114257812,-0.020355751398678512,-0.025837955461433304
169,169,169,169,2019-10-07,149.54197692871094,153.9958038330078,152.83197021484375,-0.0289217419789346,-0.021526865625745017
170,170,170,170,2019-10-08,145.3631134033203,155.0588836669922,154.24325561523438,-0.06252960188011358,-0.05757232091927511
171,171,171,171,2019-10-09,146.4811248779297,150.46759033203125,153.1710205078125,-0.026493847913060753,-0.04367598784485216
172,172,172,172,2019-10-10,147.5166778564453,147.61752319335938,151.9063720703125,-0.0006831528854603919,-0.028897367200865998
173,173,173,173,2019-10-11,149.86273193359375,148.020751953125,152.97857666015625,0.012444065822960093,-0.020367850156459366
174,174,174,174,2019-10-14,149.3587188720703,149.9543914794922,153.07025146484375,-0.003972358538785081,-0.024247249594581577
175,175,175,175,2019-10-15,149.9635772705078,149.54197692871094,153.9958038330078,0.0028192775731314956,-0.02618400282434008
176,176,176,176,2019-10-16,149.9543914794922,145.3631134033203,155.0588836669922,0.031584890889293504,-0.0329197016435544
177,177,177,177,2019-10-17,153.51927185058594,146.4811248779297,150.46759033203125,0.048048149401648255,0.020281321125836138
178,178,178,178,2019-10-18,151.7322235107422,147.5166778564453,147.61752319335938,0.028576739359594372,0.0278740641921833
179,179,179,179,2019-10-21,154.82061767578125,149.86273193359375,148.020751953125,0.03308284640363035,0.045938597344848064
180,180,180,180,2019-10-22,154.82061767578125,149.3587188720703,149.9543914794922,0.03656899874984321,0.032451375036619545
181,181,181,181,2019-10-23,155.65455627441406,149.9635772705078,149.54197692871094,0.03794907475193621,0.04087534130043702
182,182,182,182,2019-10-24,157.12998962402344,149.9543914794922,145.3631134033203,0.04785187065036767,0.08094815765300156
183,183,183,183,2019-10-25,157.28578186035156,153.51927185058594,146.4811248779297,0.02453444420601092,0.07376142824835585
184,184,184,184,2019-10-28,158.24801635742188,151.7322235107422,147.5166778564453,0.042942709833935666,0.0727466118198492
185,185,185,185,2019-10-29,158.68789672851562,154.82061767578125,149.86273193359375,0.02497909587748226,0.05888832187332893
186,186,186,186,2019-10-30,160.00758361816406,154.82061767578125,149.3587188720703,0.03350306968316796,0.0712972421463709
187,187,187,187,2019-10-31,158.29383850097656,155.65455627441406,149.9635772705078,0.01695602293780296,0.055548563071701196
188,188,188,188,2019-11-01,161.40049743652344,157.12998962402344,149.9543914794922,0.02717818427098706,0.07633058187960184
189,189,189,189,2019-11-04,164.9562225341797,157.28578186035156,153.51927185058594,0.048767540098687556,0.07449846879631417
190,190,190,190,2019-11-05,165.5794219970703,158.24801635742188,151.7322235107422,0.04632857844542948,0.09126076298056618
191,191,191,191,2019-11-06,165.6985321044922,158.68789672851562,154.82061767578125,0.04417876549192923,0.07026140698838312
192,192,192,192,2019-11-07,164.6446990966797,160.00758361816406,154.82061767578125,0.028980598129532797,0.06345460681129445
193,193,193,193,2019-11-08,166.06512451171875,158.29383850097656,155.65455627441406,0.049094052455454396,0.06688251527280187
194,194,194,194,2019-11-11,165.71688842773438,161.40049743652344,157.12998962402344,0.026743356183945632,0.054648376317324665
195,195,195,195,2019-11-12,166.79824829101562,164.9562225341797,157.28578186035156,0.011166755206547307,0.060478870487542524
196,196,196,196,2019-11-13,166.7432403564453,165.5794219970703,158.24801635742188,0.007028762060756533,0.05368297306069203
197,197,197,197,2019-11-14,165.4539031982422,165.6985321044922,158.68789672851562,-0.0014763492660015975,0.04263719293792079
198,198,198,198,2019-11-15,167.38796997070312,164.6446990966797,160.00758361816406,0.01666176250480178,0.04612522847761591
199,199,199,199,2019-11-18,165.592041015625,166.06512451171875,158.29383850097656,-0.002848782954788076,0.04610541120084988
200,200,200,200,2019-11-19,165.88674926757812,165.71688842773438,161.40049743652344,0.0010250062106242908,0.027795774500751325
201,201,201,201,2019-11-20,163.21591186523438,166.79824829101562,164.9562225341797,-0.021477062633961763,-0.010550136528403531
202,202,202,202,2019-11-21,162.58045959472656,166.7432403564453,165.5794219970703,-0.02496521449877076,-0.018111926990521887
203,203,203,203,2019-11-22,162.8198699951172,165.4539031982422,165.6985321044922,-0.015920042695934278,-0.017372888418586974
204,204,204,204,2019-11-25,162.56202697753906,167.38796997070312,164.6446990966797,-0.028830883091590875,-0.012649493913664767
205,205,205,205,2019-11-26,164.4132080078125,165.592041015625,166.06512451171875,-0.007118898955423059,-0.009947401712210091
206,206,206,206,2019-11-27,165.24208068847656,165.88674926757812,165.71688842773438,-0.003886196950316445,-0.002865174115701974
207,207,207,207,2019-11-29,164.44082641601562,163.21591186523438,166.79824829101562,0.00750487214624429,-0.014133373096862356
208,208,208,208,2019-12-02,160.5450439453125,162.58045959472656,166.7432403564453,-0.012519435942596413,-0.0371721000376567
209,209,209,209,2019-12-03,158.91497802734375,162.8198699951172,165.4539031982422,-0.02398289574786261,-0.03952112971951882
210,210,210,210,2019-12-04,159.52279663085938,162.56202697753906,167.38796997070312,-0.01869581970148304,-0.04698768580095891
211,211,211,211,2019-12-05,160.2595672607422,164.4132080078125,165.592041015625,-0.025263424985132232,-0.03220247617081817
212,212,212,212,2019-12-06,161.5950164794922,165.24208068847656,165.88674926757812,-0.02207103779974795,-0.025871462350276708
213,213,213,213,2019-12-09,160.70167541503906,164.44082641601562,163.21591186523438,-0.022738580694778077,-0.015404358689435238
214,214,214,214,2019-12-10,160.2872314453125,160.5450439453125,162.58045959472656,-0.0016058577310416045,-0.014105189240641303
215,215,215,215,2019-12-11,162.10153198242188,158.91497802734375,162.8198699951172,0.02005194220603812,-0.004411857181293999
216,216,216,216,2019-12-12,163.37249755859375,159.52279663085938,162.56202697753906,0.024132606806303025,0.004985608239042705
217,217,217,217,2019-12-13,162.994873046875,160.2595672607422,164.4132080078125,0.017067971871423282,-0.00862664854073103
218,218,218,218,2019-12-16,162.46072387695312,161.5950164794922,165.24208068847656,0.0053572654424698385,-0.01683201276536217
219,219,219,219,2019-12-17,162.73703002929688,160.70167541503906,164.44082641601562,0.012665422491714429,-0.010361151934424995
220,220,220,220,2019-12-18,160.8397979736328,160.2872314453125,160.5450439453125,0.003447352127414094,0.0018359584393070616
221,221,221,221,2019-12-19,162.55282592773438,162.10153198242188,158.91497802734375,0.002784020235918838,0.022891787454828005
222,222,222,222,2019-12-20,162.4699249267578,163.37249755859375,159.52279663085938,-0.005524630187600743,0.01847465289063477
223,223,223,223,2019-12-23,162.4883575439453,162.994873046875,160.2595672607422,-0.0031075548172857514,0.01390737739592729
224,224,224,224,2019-12-24,162.37783813476562,162.46072387695312,161.5950164794922,-0.000510189418153062,0.0048443428041780034
225,225,225,225,2019-12-26,162.90280151367188,162.73703002929688,160.70167541503906,0.0010186463667498646,0.013696970445068679
226,226,226,226,2019-12-27,162.53439331054688,160.8397979736328,160.2872314453125,0.010535920576024704,0.014019593731650959
227,227,227,227,2019-12-30,162.4791259765625,162.55282592773438,162.10153198242188,-0.0004533907715922325,0.002329367215243572
228,228,228,228,2019-12-31,163.01329040527344,162.4699249267578,163.37249755859375,0.003344406534074418,-0.0021987002628240937
229,229,229,229,2020-01-02,166.5037841796875,162.4883575439453,162.994873046875,0.02471208827780913,0.021527739291550496
230,230,230,230,2020-01-03,164.726318359375,162.37783813476562,162.46072387695312,0.014463058823706243,0.013945490505987257
231,231,231,231,2020-01-06,163.4829864501953,162.90280151367188,162.73703002929688,0.003561540569790189,0.004583814886901516
232,232,232,232,2020-01-07,163.57510375976562,162.53439331054688,160.8397979736328,0.0064030167893776024,0.017006399041742393
233,233,233,233,2020-01-08,163.71324157714844,162.4791259765625,162.55282592773438,0.0075955332303052625,0.007138698714041158
234,234,234,234,2020-01-09,164.91976928710938,163.01329040527344,162.4699249267578,0.011695235873689702,0.015078756031037477
235,235,235,235,2020-01-10,164.560546875,166.5037841796875,162.4883575439453,-0.011670829670696214,0.01275284803401533
236,236,236,236,2020-01-13,166.94590759277344,164.726318359375,162.37783813476562,0.01347440564145952,0.028132345586572738
237,237,237,237,2020-01-14,166.19070434570312,163.4829864501953,162.90280151367188,0.016562689208841297,0.02018321846819382
238,238,238,238,2020-01-15,166.44854736328125,163.57510375976562,162.53439331054688,0.01756650943493021,0.024082004879150576
239,239,239,239,2020-01-16,167.85765075683594,163.71324157714844,162.4791259765625,0.0253150517316858,0.033102866278646115
240,240,240,240,2020-01-17,168.75099182128906,164.91976928710938,163.01329040527344,0.02323082642390739,0.035197752292165374
241,241,241,241,2020-01-21,166.6327667236328,164.560546875,166.5037841796875,0.01259244629398859,0.0007746523274576589
242,242,242,242,2020-01-22,165.82229614257812,166.94590759277344,164.726318359375,-0.006730392295306253,0.006653325310240321
243,243,243,243,2020-01-23,165.38941955566406,166.19070434570312,163.4829864501953,-0.004821477790793005,0.011661354779872068
