,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HPE,HPE_6m,HPE_12m,HPE_6m_ret,HPE_12m_ret
403,403,403,403,2020-09-10,8.30539608001709,8.423852920532227,8.557283401489258,-0.014062073689156018,-0.029435430574653032
404,404,404,404,2020-09-11,8.323413848876953,8.7440824508667,8.299320220947266,-0.048108947319915774,0.0029030845043038767
405,405,405,405,2020-09-14,8.44051742553711,8.468331336975098,8.60175895690918,-0.003284461876986944,-0.018745181326263127
406,406,406,406,2020-09-15,8.359442710876465,8.530597686767578,8.512805938720703,-0.02006365581588776,-0.018015590740376397
407,407,407,407,2020-09-16,8.530597686767578,8.494564056396484,8.7440824508667,0.0042419634641475135,-0.024414770251618645
408,408,408,408,2020-09-17,8.674725532531738,8.521589279174805,8.60175895690918,0.017970386548806117,0.008482750561610297
409,409,409,409,2020-09-18,8.557621002197266,8.30539608001709,8.423852920532227,0.03036880116855989,0.015879679159520155
410,410,410,410,2020-09-21,8.314403533935547,8.323413848876953,8.7440824508667,-0.0010825263653833073,-0.04913939448141447
411,411,411,411,2020-09-22,8.386469841003418,8.44051742553711,8.468331336975098,-0.006403349677374992,-0.009666779996461594
412,412,412,412,2020-09-23,8.170275688171387,8.359442710876465,8.530597686767578,-0.022629142784716172,-0.04223877526836284
413,413,413,413,2020-09-24,8.224323272705078,8.530597686767578,8.494564056396484,-0.03590304282401968,-0.031813378755783495
414,414,414,414,2020-09-25,8.206308364868164,8.674725532531738,8.521589279174805,-0.05399792372760703,-0.03699790074101894
415,415,415,415,2020-09-28,8.539606094360352,8.557621002197266,8.30539608001709,-0.0021051303665222676,0.02819974051650287
416,416,416,416,2020-09-29,8.449524879455566,8.314403533935547,8.323413848876953,0.016251477928454827,0.0151513589097374
417,417,417,417,2020-09-30,8.44051742553711,8.386469841003418,8.44051742553711,0.0064446168123613035,0.0
418,418,418,418,2020-10-01,8.314403533935547,8.170275688171387,8.359442710876465,0.01764051193190741,-0.005387820516111419
419,419,419,419,2020-10-02,8.485556602478027,8.224323272705078,8.530597686767578,0.03176350455969201,-0.005279944728775243
420,420,420,420,2020-10-05,8.800837516784668,8.206308364868164,8.674725532531738,0.07244782007726269,0.014537864486892094
421,421,421,421,2020-10-06,8.611669540405273,8.539606094360352,8.557621002197266,0.0084387318628798,0.006315836865658175
422,422,422,422,2020-10-07,8.800837516784668,8.449524879455566,8.314403533935547,0.04157779784556803,0.05850497643802388
423,423,423,423,2020-10-08,8.99901294708252,8.44051742553711,8.386469841003418,0.0661683986168502,0.0730394454033847
424,424,424,424,2020-10-09,8.836869239807129,8.314403533935547,8.170275688171387,0.06283862741796442,0.08158764490662307
425,425,425,425,2020-10-12,8.944965362548828,8.485556602478027,8.224323272705078,0.05414008551149618,0.0876232689241947
426,426,426,426,2020-10-13,8.809844970703125,8.800837516784668,8.206308364868164,0.0010234769022015033,0.07354544564992804
427,427,427,427,2020-10-14,8.791831016540527,8.611669540405273,8.539606094360352,0.020920621174552734,0.02953589654992972
428,428,428,428,2020-10-15,8.899927139282227,8.800837516784668,8.449524879455566,0.011259112818362782,0.053305039780613184
429,429,429,429,2020-10-16,8.539606094360352,8.99901294708252,8.44051742553711,-0.05105080472976842,0.011739643890011475
430,430,430,430,2020-10-19,8.422501564025879,8.836869239807129,8.314403533935547,-0.04689077823112542,0.013001297044234805
431,431,431,431,2020-10-20,8.413492202758789,8.944965362548828,8.485556602478027,-0.0594158991397814,-0.00849259548845549
432,432,432,432,2020-10-21,8.395477294921875,8.809844970703125,8.800837516784668,-0.04703461606409842,-0.0460592780050425
433,433,433,433,2020-10-22,8.521589279174805,8.791831016540527,8.611669540405273,-0.030737822059739628,-0.010460255216229508
434,434,434,434,2020-10-23,8.539606094360352,8.899927139282227,8.800837516784668,-0.04048584210667305,-0.029682563952135754
435,435,435,435,2020-10-26,8.161269187927246,8.539606094360352,8.99901294708252,-0.044303788986586046,-0.0930928496360115
436,436,436,436,2020-10-27,7.927058696746826,8.422501564025879,8.836869239807129,-0.058823719237427574,-0.10295620749506074
437,437,437,437,2020-10-28,7.5397138595581055,8.413492202758789,8.944965362548828,-0.10385441884811764,-0.15709971431239866
438,438,438,438,2020-10-29,7.683843612670898,8.395477294921875,8.809844970703125,-0.08476393387204062,-0.127811710850385
439,439,439,439,2020-10-30,7.782931327819824,8.521589279174805,8.791831016540527,-0.08668077363926996,-0.11475421750288506
440,440,440,440,2020-11-02,8.026147842407227,8.539606094360352,8.899927139282227,-0.060126690421027584,-0.09817825283291814
441,441,441,441,2020-11-03,8.395477294921875,8.161269187927246,8.539606094360352,0.028697510350606636,-0.016877687078993064
442,442,442,442,2020-11-04,7.9450764656066895,7.927058696746826,8.422501564025879,0.0022729450542933183,-0.05668447726485015
443,443,443,443,2020-11-05,8.359442710876465,7.5397138595581055,8.413492202758789,0.10872148022954309,-0.006424144764120787
444,444,444,444,2020-11-06,8.278372764587402,7.683843612670898,8.395477294921875,0.07737392662912956,-0.013948525643122767
445,445,445,445,2020-11-09,8.764805793762207,7.782931327819824,8.521589279174805,0.12615741095295374,0.028541215331954417
446,446,446,446,2020-11-10,8.92695140838623,8.026147842407227,8.539606094360352,0.11223361239615937,0.045358686307754414
447,447,447,447,2020-11-11,8.962982177734375,8.395477294921875,8.161269187927246,0.0675965002199177,0.09823386183525007
448,448,448,448,2020-11-12,8.710756301879883,7.9450764656066895,7.927058696746826,0.09637161323591181,0.0988636056718839
449,449,449,449,2020-11-13,9.13413429260254,8.359442710876465,7.5397138595581055,0.09267263482984633,0.21146962109486234
450,450,450,450,2020-11-16,9.575529098510742,8.278372764587402,7.683843612670898,0.15669218707717736,0.24619000349257436
451,451,451,451,2020-11-17,9.44040584564209,8.764805793762207,7.782931327819824,0.07708100644519678,0.21296275760492445
452,452,452,452,2020-11-18,9.458423614501951,8.92695140838623,8.026147842407227,0.05953568937503584,0.1784512072562512
453,453,453,453,2020-11-19,9.44941520690918,8.962982177734375,8.395477294921875,0.054271337321543545,0.12553639000665195
454,454,454,454,2020-11-20,9.431401252746582,8.710756301879883,7.9450764656066895,0.08273046861742372,0.18707495057775958
455,455,455,455,2020-11-23,9.971879959106444,9.13413429260254,8.359442710876465,0.09171593493894292,0.1928881271154641
456,456,456,456,2020-11-24,10.386250495910645,9.575529098510742,8.278372764587402,0.08466596352633848,0.2546246455994543
457,457,457,457,2020-11-25,10.125017166137695,9.44040584564209,8.764805793762207,0.07251926788842855,0.15519013248913427
458,458,458,458,2020-11-27,10.106999397277832,9.458423614501951,8.92695140838623,0.06857123440543145,0.13218935949209176
459,459,459,459,2020-11-30,9.944856643676758,9.44941520690918,8.962982177734375,0.05243090984141796,0.10954774275704038
460,460,460,460,2020-12-01,10.088983535766602,9.431401252746582,8.710756301879883,0.06972264941315265,0.15822130548977498
461,461,461,461,2020-12-02,10.377241134643556,9.971879959106444,9.13413429260254,0.04065042671988173,0.13609465355110562
462,462,462,462,2020-12-03,10.458314895629885,10.386250495910645,9.575529098510742,0.006938442294224911,0.09219185572277566
463,463,463,463,2020-12-04,11.115899085998535,10.125017166137695,9.44040584564209,0.09786471505201644,0.17748106042812672
464,464,464,464,2020-12-07,10.88169002532959,10.106999397277832,9.458423614501951,0.07664892393883083,0.15047606967459592
