,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LULU,LULU_6m,LULU_12m,LULU_6m_ret,LULU_12m_ret
107,107,107,107,2019-07-10,183.8699951171875,179.9499969482422,181.8699951171875,0.02178381903542226,0.010996866188462295
108,108,108,108,2019-07-11,183.07000732421875,180.8600006103516,182.63999938964844,0.012219433298733984,0.0023544017521206495
109,109,109,109,2019-07-12,189.5200042724609,183.9900054931641,177.25999450683594,0.03005597377137037,0.06916399721061794
110,110,110,110,2019-07-15,189.1699981689453,183.2100067138672,177.30999755859375,0.03253092755127884,0.06688850472987173
111,111,111,111,2019-07-16,190.17999267578125,186.8000030517578,180.11000061035156,0.018094162573899508,0.05591023280942076
112,112,112,112,2019-07-17,190.3800048828125,186.0500030517578,180.2100067138672,0.023273323085354125,0.05643414788332457
113,113,113,113,2019-07-18,189.38999938964844,183.8699951171875,179.9499969482422,0.03002123467150164,0.05245903085022796
114,114,114,114,2019-07-19,187.94000244140625,183.07000732421875,180.8600006103516,0.026601818552193013,0.03914631099835031
115,115,115,115,2019-07-22,187.75,189.5200042724609,183.9900054931641,-0.009339406039249987,0.020435862789164316
116,116,116,116,2019-07-23,189.07000732421875,189.1699981689453,183.2100067138672,-0.0005285766543026149,0.031985155808129884
117,117,117,117,2019-07-24,192.2100067138672,190.17999267578125,186.8000030517578,0.01067417244855351,0.028961475234078993
118,118,118,118,2019-07-25,191.2100067138672,190.3800048828125,186.0500030517578,0.00435971115541034,0.027734499207043184
119,119,119,119,2019-07-26,190.6100006103516,189.38999938964844,183.8699951171875,0.006441740454273592,0.036656364127645835
120,120,120,120,2019-07-29,192.08999633789065,187.94000244140625,183.07000732421875,0.022081482614528802,0.049270708760596804
121,121,121,121,2019-07-30,191.7700042724609,187.75,189.5200042724609,0.021411474154252597,0.01187209766397701
122,122,122,122,2019-07-31,191.08999633789065,189.07000732421875,189.1699981689453,0.010683815176502298,0.010149591306918726
123,123,123,123,2019-08-01,185.4499969482422,192.2100067138672,190.17999267578125,-0.03516991587065632,-0.024871153169107263
124,124,124,124,2019-08-02,178.92999267578125,191.2100067138672,190.3800048828125,-0.06422265366300706,-0.060142934727201225
125,125,125,125,2019-08-05,174.4600067138672,190.6100006103516,189.38999938964844,-0.08472794630276781,-0.07883200128780021
126,126,126,126,2019-08-06,179.6300048828125,192.08999633789065,187.94000244140625,-0.06486538441679568,-0.04421622566055117
127,127,127,127,2019-08-07,181.3600006103516,191.7700042724609,187.75,-0.05428379532869543,-0.03403461725511803
128,128,128,128,2019-08-08,186.3500061035156,191.08999633789065,189.07000732421875,-0.024805015046385104,-0.0143862120660887
129,129,129,129,2019-08-09,182.82000732421875,185.4499969482422,192.2100067138672,-0.014181664423307816,-0.04885281234929062
130,130,130,130,2019-08-12,178.82000732421875,178.92999267578125,191.2100067138672,-0.0006146837090738044,-0.06479786075312066
131,131,131,131,2019-08-13,179.58999633789062,174.4600067138672,190.6100006103516,0.029404960601871144,-0.05781440762380696
132,132,132,132,2019-08-14,174.67999267578125,179.6300048828125,192.08999633789065,-0.027556711420570035,-0.0906346191578078
133,133,133,133,2019-08-15,175.44000244140625,181.3600006103516,191.7700042724609,-0.03264224828530049,-0.08515409848900823
134,134,134,134,2019-08-16,177.8300018310547,186.3500061035156,191.08999633789065,-0.04572043999680975,-0.06939135884114667
135,135,135,135,2019-08-19,178.6699981689453,182.82000732421875,185.4499969482422,-0.02269997259060208,-0.03655971362021171
136,136,136,136,2019-08-20,179.6699981689453,178.82000732421875,178.92999267578125,0.004753331897506596,0.004135726392751504
137,137,137,137,2019-08-21,183.3300018310547,179.58999633789062,174.4600067138672,0.020825243997039777,0.05084257007816828
138,138,138,138,2019-08-22,183.97000122070312,174.67999267578125,179.6300048828125,0.05318301428008887,0.024160753882526365
139,139,139,139,2019-08-23,180.02999877929688,175.44000244140625,181.3600006103516,0.026162769459739277,-0.007333490442096968
140,140,140,140,2019-08-26,182.3500061035156,177.8300018310547,186.3500061035156,0.025417557363324406,-0.02146498453978074
141,141,141,141,2019-08-27,180.11000061035156,178.6699981689453,182.82000732421875,0.00805956487470616,-0.014823359617643916
142,142,142,142,2019-08-28,182.6999969482422,179.6699981689453,178.82000732421875,0.01686424450479329,0.02169773775363182
143,143,143,143,2019-08-29,186.0599975585937,183.3300018310547,179.58999633789062,0.014891156386147797,0.03602651234832721
144,144,144,144,2019-08-30,184.6699981689453,183.97000122070312,174.67999267578125,0.0038049515877451867,0.05719032466245988
145,145,145,145,2019-09-03,179.5399932861328,180.02999877929688,175.44000244140625,-0.0027217991250712004,0.02336976053164319
146,146,146,146,2019-09-04,180.6999969482422,182.3500061035156,177.8300018310547,-0.009048582945134331,0.01613898154212534
147,147,147,147,2019-09-05,188.4100036621093,180.11000061035156,178.6699981689453,0.04608296609644613,0.054513939626025465
148,148,148,148,2019-09-06,203.13999938964844,182.6999969482422,179.6699981689453,0.11187740986770112,0.13062838236706642
149,149,149,149,2019-09-09,194.38999938964844,186.0599975585937,183.3300018310547,0.04477051456711689,0.060328355687171875
150,150,150,150,2019-09-10,193.259994506836,184.6699981689453,183.97000122070312,0.04651538648975406,0.05049732687117814
151,151,151,151,2019-09-11,196.4100036621093,179.5399932861328,180.02999877929688,0.09396240952894952,0.09098486359983293
152,152,152,152,2019-09-12,198.72999572753903,180.6999969482422,182.3500061035156,0.09977863355726102,0.08982719537023165
153,153,153,153,2019-09-13,195.17999267578125,188.4100036621093,180.11000061035156,0.03593221634777488,0.0836710455519456
154,154,154,154,2019-09-16,193.6999969482422,203.13999938964844,182.6999969482422,-0.04647042665043588,0.06020799224816753
155,155,155,155,2019-09-17,195.47000122070312,194.38999938964844,186.0599975585937,0.005555850786798322,0.05057510365249818
156,156,156,156,2019-09-18,195.3600006103516,193.259994506836,184.6699981689453,0.010866222514775536,0.05788705554448814
157,157,157,157,2019-09-19,193.6100006103516,196.4100036621093,179.5399932861328,-0.01425590855634129,0.07836698145463017
158,158,158,158,2019-09-20,189.3000030517578,198.72999572753903,180.6999969482422,-0.04745128002070631,0.04759272965554562
159,159,159,159,2019-09-23,195.17999267578125,195.17999267578125,188.4100036621093,0.0,0.03593221634777488
160,160,160,160,2019-09-24,193.8500061035156,193.6999969482422,203.13999938964844,0.0007744406692660188,-0.04573197456948619
161,161,161,161,2019-09-25,193.0200042724609,195.47000122070312,194.38999938964844,-0.012533876978268133,-0.007047662541741273
162,162,162,162,2019-09-26,191.5399932861328,195.3600006103516,193.259994506836,-0.019553681983436544,-0.008899934128076104
163,163,163,163,2019-09-27,189.72000122070312,193.6100006103516,196.4100036621093,-0.02009193418410893,-0.03406141396400153
164,164,164,164,2019-09-30,192.52999877929688,189.3000030517578,198.72999572753903,0.017062840335274165,-0.031198093300129792
165,165,165,165,2019-10-01,192.69000244140625,195.17999267578125,195.17999267578125,-0.012757405102023944,-0.012757405102023944
166,166,166,166,2019-10-02,189.1300048828125,193.8500061035156,193.6999969482422,-0.024348728770132833,-0.0235931447466714
167,167,167,167,2019-10-03,190.1499938964844,193.0200042724609,195.47000122070312,-0.014868978926791954,-0.027216489952399225
168,168,168,168,2019-10-04,193.1199951171875,191.5399932861328,195.3600006103516,0.008248939576260605,-0.01146603954835057
169,169,169,169,2019-10-07,191.6600036621093,189.72000122070312,193.6100006103516,0.010225608417266052,-0.010071778018154953
170,170,170,170,2019-10-08,191.3699951171875,192.52999877929688,189.3000030517578,-0.006025054118652506,0.010934981680183586
171,171,171,171,2019-10-09,192.1600036621093,192.69000244140625,195.17999267578125,-0.002750525572587148,-0.015472841105638069
172,172,172,172,2019-10-10,198.1300048828125,189.1300048828125,193.8500061035156,0.047586315061835416,0.022078920013091974
173,173,173,173,2019-10-11,201.6199951171875,190.1499938964844,193.0200042724609,0.06032080772480719,0.04455491997910799
174,174,174,174,2019-10-14,203.0399932861328,193.1199951171875,191.5399932861328,0.05136701750083272,0.060039680500670656
175,175,175,175,2019-10-15,203.88999938964844,191.6600036621093,189.72000122070312,0.06381089165113574,0.0746890052591831
176,176,176,176,2019-10-16,203.0800018310547,191.3699951171875,192.52999877929688,0.06119040086036698,0.05479667126498877
177,177,177,177,2019-10-17,204.9600067138672,192.1600036621093,192.69000244140625,0.06661117198074784,0.06367743067620779
178,178,178,178,2019-10-18,207.1100006103516,198.1300048828125,189.1300048828125,0.04532375463701466,0.09506686016679233
179,179,179,179,2019-10-21,205.27999877929688,201.6199951171875,190.1499938964844,0.01815297961882245,0.07956878973684889
180,180,180,180,2019-10-22,204.3999938964844,203.0399932861328,193.1199951171875,0.006698190776804447,0.058409274360493146
181,181,181,181,2019-10-23,205.4600067138672,203.88999938964844,191.6600036621093,0.007700266461909022,0.07200251898193044
182,182,182,182,2019-10-24,206.83999633789065,203.0800018310547,191.3699951171875,0.018514843770603973,0.08083817534316151
183,183,183,183,2019-10-25,208.0,204.9600067138672,192.1600036621093,0.014832129130327276,0.08243128661541599
184,184,184,184,2019-10-28,205.97000122070312,207.1100006103516,198.1300048828125,-0.005504318411901354,0.039569959847968184
185,185,185,185,2019-10-29,205.5800018310547,205.27999877929688,201.6199951171875,0.0014614334252815997,0.019640942415287244
186,186,186,186,2019-10-30,205.8500061035156,204.3999938964844,203.0399932861328,0.00709399339691541,0.013839701094861656
187,187,187,187,2019-10-31,204.2700042724609,205.4600067138672,203.88999938964844,-0.00579189332483343,0.0018637740151554727
188,188,188,188,2019-11-01,200.69000244140625,206.83999633789065,203.0800018310547,-0.02973309807276281,-0.011768757967791976
189,189,189,189,2019-11-04,196.47999572753903,208.0,204.9600067138672,-0.05538463592529308,-0.04137397886684602
190,190,190,190,2019-11-05,194.33999633789065,205.97000122070312,207.1100006103516,-0.056464557041734253,-0.061658076552690955
191,191,191,191,2019-11-06,200.7400054931641,205.5800018310547,205.27999877929688,-0.023543128197207164,-0.022116101486408746
192,192,192,192,2019-11-07,202.82000732421875,205.8500061035156,204.3999938964844,-0.014719449548003194,-0.0077298758289876535
193,193,193,193,2019-11-08,204.1300048828125,204.2700042724609,205.4600067138672,-0.0006853644035845763,-0.006473288170903757
194,194,194,194,2019-11-11,207.19000244140625,200.69000244140625,206.83999633789065,0.032388260107265365,0.0016921587203271304
195,195,195,195,2019-11-12,207.8099975585937,196.47999572753903,208.0,0.05766491285334774,-0.000913473275991894
196,196,196,196,2019-11-13,211.1100006103516,194.33999633789065,205.97000122070312,0.08629208906283825,0.024955087435964973
197,197,197,197,2019-11-14,213.22000122070312,200.7400054931641,205.5800018310547,0.062169948122094754,0.03716314486623551
198,198,198,198,2019-11-15,215.9100036621093,202.82000732421875,205.8500061035156,0.06453996580803523,0.048870523489490836
199,199,199,199,2019-11-18,218.4600067138672,204.1300048828125,204.2700042724609,0.07020036980492561,0.06946689256675809
200,200,200,200,2019-11-19,216.8800048828125,207.19000244140625,200.69000244140625,0.046768677673753034,0.0806716938783889
201,201,201,201,2019-11-20,217.0399932861328,207.8099975585937,196.47999572753903,0.04441555187900259,0.10464168366078619
202,202,202,202,2019-11-21,216.7400054931641,211.1100006103516,194.33999633789065,0.0266685844656116,0.11526196139433642
203,203,203,203,2019-11-22,219.8999938964844,213.22000122070312,200.7400054931641,0.03132910907765574,0.0954467862858197
204,204,204,204,2019-11-25,222.1600036621093,215.9100036621093,202.82000732421875,0.02894724604692711,0.09535546612506773
205,205,205,205,2019-11-26,222.83999633789065,218.4600067138672,204.1300048828125,0.020049388855692296,0.09165723317265018
206,206,206,206,2019-11-27,228.8300018310547,216.8800048828125,207.19000244140625,0.055099578933978544,0.1044451910548545
207,207,207,207,2019-11-29,225.69000244140625,217.0399932861328,207.8099975585937,0.03985444813329764,0.0860401573209737
208,208,208,208,2019-12-02,225.52999877929688,216.7400054931641,211.1100006103516,0.04055547228640277,0.06830561379022715
209,209,209,209,2019-12-03,223.19000244140625,219.8999938964844,213.22000122070312,0.014961385339876676,0.046759221290798125
210,210,210,210,2019-12-04,225.5800018310547,222.1600036621093,215.9100036621093,0.01539430191109914,0.0447871706031675
211,211,211,211,2019-12-05,230.7899932861328,222.83999633789065,218.4600067138672,0.03567580810846738,0.05644047511366734
212,212,212,212,2019-12-06,229.3800048828125,228.8300018310547,216.8800048828125,0.0024035443226708697,0.05763555753677774
213,213,213,213,2019-12-09,230.8800048828125,225.69000244140625,217.0399932861328,0.022996155723617795,0.06376710295246757
214,214,214,214,2019-12-10,229.6499938964844,225.52999877929688,216.7400054931641,0.018268058083126038,0.05956440009284525
215,215,215,215,2019-12-11,233.19000244140625,223.19000244140625,219.8999938964844,0.04480487428026847,0.060436602609357015
216,216,216,216,2019-12-12,224.47000122070312,225.5800018310547,222.1600036621093,-0.004920651659462649,0.010397900254391468
217,217,217,217,2019-12-13,223.5500030517578,230.7899932861328,222.83999633789065,-0.031370468586126576,0.0031861727047894917
218,218,218,218,2019-12-16,225.3500061035156,229.3800048828125,228.8300018310547,-0.01756909361544301,-0.015207777387985955
219,219,219,219,2019-12-17,222.97999572753903,230.8800048828125,225.69000244140625,-0.03421694814708298,-0.012007650691442495
220,220,220,220,2019-12-18,224.3099975585937,229.6499938964844,225.52999877929688,-0.023252760634941416,-0.005409485333687569
221,221,221,221,2019-12-19,224.1300048828125,233.19000244140625,223.19000244140625,-0.03885242704978431,0.004211669121035211
222,222,222,222,2019-12-20,230.2899932861328,224.47000122070312,225.5800018310547,0.025927705411768365,0.020879472545645372
223,223,223,223,2019-12-23,228.1300048828125,223.5500030517578,230.7899932861328,0.02048759458077165,-0.011525579447556278
224,224,224,224,2019-12-24,229.02999877929688,225.3500061035156,229.3800048828125,0.016330120151365035,-0.001525878873768649
225,225,225,225,2019-12-26,231.1699981689453,222.97999572753903,230.8800048828125,0.036729763199985443,0.001256034650033877
226,226,226,226,2019-12-27,230.0200042724609,224.3099975585937,229.6499938964844,0.025455872569280613,0.0016111926227322382
227,227,227,227,2019-12-30,230.8300018310547,224.1300048828125,233.19000244140625,0.029893351190285022,-0.010120505105893463
228,228,228,228,2019-12-31,231.6699981689453,230.2899932861328,224.47000122070312,0.005992465686938786,0.032075541983728195
229,229,229,229,2020-01-02,233.4199981689453,228.1300048828125,223.5500030517578,0.02318850292775032,0.04415117415544079
230,230,230,230,2020-01-03,232.63999938964844,229.02999877929688,225.3500061035156,0.015762129981192086,0.03234964760899173
231,231,231,231,2020-01-06,235.42999267578125,231.1699981689453,222.97999572753903,0.018427973095897165,0.05583459138395064
232,232,232,232,2020-01-07,233.6999969482422,230.0200042724609,224.3099975585937,0.015998576677801912,0.04186170697628255
233,233,233,233,2020-01-08,237.2700042724609,230.8300018310547,224.1300048828125,0.0278993302011048,0.05862668586706499
234,234,234,234,2020-01-09,235.8999938964844,231.6699981689453,230.2899932861328,0.01825871179251437,0.0243605921833574
235,235,235,235,2020-01-10,234.83999633789065,233.4199981689453,228.1300048828125,0.006083446920077451,0.029413015874544923
236,236,236,236,2020-01-13,245.17999267578125,232.63999938964844,229.02999877929688,0.05390299741674953,0.07051475344960023
237,237,237,237,2020-01-14,243.7700042724609,235.42999267578125,231.1699981689453,0.03542459268630638,0.05450536922316007
238,238,238,238,2020-01-15,243.4900054931641,233.6999969482422,230.0200042724609,0.04189135076065109,0.05856012942573385
239,239,239,239,2020-01-16,243.7100067138672,237.2700042724609,230.8300018310547,0.027142084230803665,0.05579866040220982
240,240,240,240,2020-01-17,241.25,235.8999938964844,231.6699981689453,0.02267912777421799,0.04135193122446723
241,241,241,241,2020-01-21,242.5200042724609,234.83999633789065,233.4199981689453,0.03270315131294832,0.03898554611815719
242,242,242,242,2020-01-22,244.3000030517578,245.17999267578125,232.63999938964844,-0.003589157558982037,0.050120373507137383
243,243,243,243,2020-01-23,243.0599975585937,243.7700042724609,235.42999267578125,-0.002912609022534429,0.03240880567549431
244,244,244,244,2020-01-24,240.3500061035156,243.4900054931641,233.6999969482422,-0.012895804011703649,0.028455324099752488
245,245,245,245,2020-01-27,236.7400054931641,243.7100067138672,237.2700042724609,-0.02859956927778662,-0.0022337369652853933
