,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PSX,PSX_6m,PSX_12m,PSX_6m_ret,PSX_12m_ret
243,243,243,243,2020-01-23,85.385009765625,88.98174285888672,90.17787170410156,-0.04042102320883578,-0.05314898043062344
244,244,244,244,2020-01-24,83.912841796875,87.73544311523438,90.45391845703124,-0.043569635971846155,-0.07231391156662248
245,245,245,245,2020-01-27,81.06891632080078,86.81535339355469,87.07464599609375,-0.06619148397293206,-0.06897219743577698
246,246,246,246,2020-01-28,80.87654113769531,86.41385650634766,88.3460464477539,-0.06407902149634526,-0.08454826911214308
247,247,247,247,2020-01-29,80.13208770751953,85.60249328613281,87.71871948242188,-0.06390474586210981,-0.08648817287423627
248,248,248,248,2020-01-30,80.642333984375,85.20100402832031,88.07838439941406,-0.05350488642633877,-0.08442537253315618
249,249,249,249,2020-01-31,76.42660522460938,85.385009765625,88.98174285888672,-0.10491776677903686,-0.14109790650187792
250,250,250,250,2020-02-03,74.41912078857422,83.912841796875,87.73544311523438,-0.11313787979296319,-0.15177813952760344
251,251,251,251,2020-02-04,74.21001434326172,81.06891632080078,86.81535339355469,-0.08460581797340738,-0.14519711730193574
252,252,252,252,2020-02-05,77.4889144897461,80.87654113769531,86.41385650634766,-0.041886393758873264,-0.10328137612913924
253,253,253,253,2020-02-06,75.46469116210938,80.13208770751953,85.60249328613281,-0.05824628658679232,-0.11842881830716157
254,254,254,254,2020-02-07,75.55670166015625,80.642333984375,85.20100402832031,-0.06306405175728325,-0.11319470325676384
255,255,255,255,2020-02-10,75.49813842773438,76.42660522460938,85.385009765625,-0.01214847622953208,-0.11579165201279817
256,256,256,256,2020-02-11,75.50651550292969,74.41912078857422,83.912841796875,0.014611765132845012,-0.10017925878728107
257,257,257,257,2020-02-12,76.2342300415039,74.21001434326172,81.06891632080078,0.02727685361815313,-0.05963674486735904
258,258,258,258,2020-02-13,75.56505584716797,77.4889144897461,80.87654113769531,-0.024827533786561218,-0.06567399168918886
259,259,259,259,2020-02-14,75.59042358398438,75.46469116210938,80.13208770751953,0.001666109274931049,-0.056677221990173776
260,260,260,260,2020-02-18,74.34845733642578,75.55670166015625,80.642333984375,-0.01599122641913342,-0.07804680664585795
261,261,261,261,2020-02-19,74.65261840820312,75.49813842773438,76.42660522460938,-0.01119921679049829,-0.02321163960106165
262,262,262,262,2020-02-20,76.1987075805664,75.50651550292969,74.41912078857422,0.009167315867063985,0.023913031666257023
263,263,263,263,2020-02-21,75.404541015625,76.2342300415039,74.21001434326172,-0.010883418451622107,0.016096569754560974
264,264,264,264,2020-02-24,73.1318359375,75.56505584716797,77.4889144897461,-0.03220033231483621,-0.05622841126291234
265,265,265,265,2020-02-25,69.96357727050781,75.59042358398438,75.46469116210938,-0.07443861334134316,-0.07289652693051318
266,266,266,266,2020-02-26,67.86831665039062,74.34845733642578,75.55670166015625,-0.08715904698213983,-0.10175649334650594
267,267,267,267,2020-02-27,62.73995208740234,74.65261840820312,75.49813842773438,-0.15957466161015166,-0.16898676717100747
268,268,268,268,2020-02-28,63.24687576293945,76.1987075805664,75.50651550292969,-0.1699744290798203,-0.16236532249345492
269,269,269,269,2020-03-02,63.45808410644531,75.404541015625,76.2342300415039,-0.1584315314206899,-0.16759067321992926
270,270,270,270,2020-03-03,61.55713653564453,73.1318359375,75.56505584716797,-0.15827169184905254,-0.18537562309031796
271,271,271,271,2020-03-04,63.05255508422852,69.96357727050781,75.59042358398438,-0.09878028619889534,-0.16586583201013172
272,272,272,272,2020-03-05,60.81366729736328,67.86831665039062,74.34845733642578,-0.10394613718457002,-0.182045337912228
273,273,273,273,2020-03-06,58.54940414428711,62.73995208740234,74.65261840820312,-0.0667923357237733,-0.21570863296265208
274,274,274,274,2020-03-09,52.45790863037109,63.24687576293945,76.1987075805664,-0.17058498150971657,-0.3115643257478311
275,275,275,275,2020-03-10,53.530887603759766,63.45808410644531,75.404541015625,-0.1564370661747927,-0.2900840336304503
276,276,276,276,2020-03-11,46.59451675415039,61.55713653564453,73.1318359375,-0.24306880767317807,-0.36286958809606473
277,277,277,277,2020-03-12,39.2019157409668,63.05255508422852,69.96357727050781,-0.3782660244521564,-0.43968108449634935
278,278,278,278,2020-03-13,45.92706680297852,60.81366729736328,67.86831665039062,-0.2447903761763468,-0.32329149933742785
279,279,279,279,2020-03-16,40.78181457519531,58.54940414428711,62.73995208740234,-0.30346320050168174,-0.349986520257736
280,280,280,280,2020-03-17,39.43003082275391,52.45790863037109,63.24687576293945,-0.24834916503084803,-0.37656950881582374
281,281,281,281,2020-03-18,36.304012298583984,53.530887603759766,63.45808410644531,-0.32181187490651364,-0.427905635510722
282,282,282,282,2020-03-19,38.59360504150391,46.59451675415039,61.55713653564453,-0.17171358928051972,-0.373044179546
283,283,283,283,2020-03-20,40.849403381347656,39.2019157409668,63.05255508422852,0.042025692092878986,-0.3521372238321011
284,284,284,284,2020-03-23,35.56053161621094,45.92706680297852,60.81366729736328,-0.22571733638550762,-0.415254280878523
285,285,285,285,2020-03-24,38.50911331176758,40.78181457519531,58.54940414428711,-0.05572830162417686,-0.34228001335646285
286,286,286,286,2020-03-25,42.66587066650391,39.43003082275391,52.45790863037109,0.08206536429798295,-0.18666466543422133
287,287,287,287,2020-03-26,45.952415466308594,36.304012298583984,53.530887603759766,0.26576685486912255,-0.14157194989083077
288,288,288,288,2020-03-27,44.20352935791016,38.59360504150391,46.59451675415039,0.14535890882371016,-0.05131478042482862
289,289,289,289,2020-03-30,45.758087158203125,40.849403381347656,39.2019157409668,0.12016537257669802,0.16724109761771144
290,290,290,290,2020-03-31,45.32721328735352,35.56053161621094,45.92706680297852,0.27464948433701863,-0.013061002092694007
291,291,291,291,2020-04-01,41.82944869995117,38.50911331176758,40.78181457519531,0.08622206804146204,0.02568875700281037
292,292,292,292,2020-04-02,43.69662094116211,42.66587066650391,39.43003082275391,0.024158660272399324,0.10820661382658803
293,293,293,293,2020-04-03,43.61212539672852,45.952415466308594,36.304012298583984,-0.05092855393631979,0.20130317933011455
294,294,294,294,2020-04-06,48.51236724853516,44.20352935791016,38.59360504150391,0.09747723661920538,0.25700533019303395
295,295,295,295,2020-04-07,49.53466033935547,45.758087158203125,40.849403381347656,0.08253345836103887,0.21261649471173438
296,296,296,296,2020-04-08,53.818145751953125,45.32721328735352,35.56053161621094,0.1873252699381942,0.5134235430670309
297,297,297,297,2020-04-09,51.976318359375,41.82944869995117,38.50911331176758,0.24257717887244534,0.3497147529359532
298,298,298,298,2020-04-13,52.0101203918457,43.69662094116211,42.66587066650391,0.19025497330509356,0.21900993884270514
299,299,299,299,2020-04-14,51.59613800048828,43.61212539672852,45.952415466308594,0.18306864274857526,0.12281666756598586
300,300,300,300,2020-04-15,47.70974349975586,48.51236724853516,44.20352935791016,-0.016544724454845894,0.07931977814387503
301,301,301,301,2020-04-16,45.22582244873047,49.53466033935547,45.758087158203125,-0.08698632151922947,-0.011632145103277924
302,302,302,302,2020-04-17,50.295040130615234,53.818145751953125,45.32721328735352,-0.06546315507739386,0.10959921166492181
303,303,303,303,2020-04-20,49.1037712097168,51.976318359375,41.82944869995117,-0.05526646057915874,0.173904336199729
304,304,304,304,2020-04-21,47.98855972290039,52.0101203918457,43.69662094116211,-0.0773226564108439,0.0982212969629257
305,305,305,305,2020-04-22,49.15446472167969,51.59613800048828,43.61212539672852,-0.04732279146135876,0.12708253208331177
306,306,306,306,2020-04-23,50.666786193847656,47.70974349975586,48.51236724853516,0.061979848919266,0.04440968494229769
307,307,307,307,2020-04-24,51.13991165161133,45.22582244873047,49.53466033935547,0.1307679746362882,0.032406628030928086
308,308,308,308,2020-04-27,53.640724182128906,50.295040130615234,53.818145751953125,0.06652115283783444,-0.003296686783709535
309,309,309,309,2020-04-28,56.89346694946289,49.1037712097168,51.976318359375,0.1586374233147423,0.09460363383357984
310,310,310,310,2020-04-29,62.09786605834961,47.98855972290039,52.0101203918457,0.2940139570122624,0.19395736042336664
311,311,311,311,2020-04-30,61.81905746459961,49.15446472167969,51.59613800048828,0.2576488791939622,0.19813342355225472
312,312,312,312,2020-05-01,56.06548690795898,50.666786193847656,47.70974349975586,0.10655305219984279,0.1751370431963415
313,313,313,313,2020-05-04,62.080963134765625,51.13991165161133,45.22582244873047,0.2139434959858708,0.3726884282788383
314,314,314,314,2020-05-05,63.534122467041016,53.640724182128906,50.295040130615234,0.18443819384914684,0.2632283879691544
315,315,315,315,2020-05-06,60.7545166015625,56.89346694946289,49.1037712097168,0.06786455210277986,0.2372678330975162
316,316,316,316,2020-05-07,61.93733596801758,62.09786605834961,47.98855972290039,-0.002585114441471914,0.2906687828445236
317,317,317,317,2020-05-08,65.10558319091797,61.81905746459961,49.15446472167969,0.05316363369338606,0.3245100635223275
318,318,318,318,2020-05-11,64.77607727050781,56.06548690795898,50.666786193847656,0.15536457173463503,0.2784721932565246
319,319,319,319,2020-05-12,62.12318420410156,62.080963134765625,51.13991165161133,0.0006800968800095841,0.21476909516999854
320,320,320,320,2020-05-13,60.01102828979492,63.534122467041016,53.640724182128906,-0.05545200028651909,0.11875872678445987
321,321,321,321,2020-05-14,60.61933517456055,60.7545166015625,56.89346694946289,-0.002225043248858305,0.06548850729042854
322,322,322,322,2020-05-15,60.68778610229492,61.93733596801758,62.09786605834961,-0.02017442058482921,-0.022707381840298968
323,323,323,323,2020-05-18,65.26525115966797,65.10558319091797,61.81905746459961,0.0024524466401258938,0.05574646130834027
324,324,324,324,2020-05-19,64.35831451416016,64.77607727050781,56.06548690795898,-0.00644933706934836,0.14791323617353513
325,325,325,325,2020-05-20,66.95079040527344,62.12318420410156,62.080963134765625,0.07771021822241275,0.07844316557938003
326,326,326,326,2020-05-21,65.95828247070312,60.01102828979492,63.534122467041016,0.0991026874625236,0.038155244922437825
327,327,327,327,2020-05-22,65.41925811767578,60.61933517456055,60.7545166015625,0.07918138543244146,0.07678016017649147
328,328,328,328,2020-05-26,67.56683349609375,60.68778610229492,61.93733596801758,0.11335143091566313,0.09089021088964921
329,329,329,329,2020-05-27,69.92826080322266,65.26525115966797,65.10558319091797,0.07144704970408955,0.07407471642120922
330,330,330,330,2020-05-28,67.21601867675781,64.35831451416016,64.77607727050781,0.04440302988309153,0.037667322707126916
331,331,331,331,2020-05-29,66.9593505859375,66.95079040527344,62.12318420410156,0.00012785779842539036,0.07784801187825519
332,332,332,332,2020-06-01,67.447021484375,65.95828247070312,60.01102828979492,0.022570918433680198,0.1239104445714787
333,333,333,333,2020-06-02,69.79137420654297,65.41925811767578,60.61933517456055,0.0668322480973822,0.1513055035257389
334,334,334,334,2020-06-03,71.63948059082031,67.56683349609375,60.68778610229492,0.060275831854130324,0.18045961456009096
335,335,335,335,2020-06-04,71.1261215209961,69.92826080322266,65.26525115966797,0.01712985142221979,0.08980077847229628
336,336,336,336,2020-06-05,74.77952575683594,67.21601867675781,64.35831451416016,0.11252536566396576,0.16192486272124018
337,337,337,337,2020-06-08,76.77308654785156,66.9593505859375,66.95079040527344,0.1465625917222546,0.14670918869098903
338,338,338,338,2020-06-09,73.29933166503906,67.447021484375,65.95828247070312,0.08676899367631563,0.11129836798883641
339,339,339,339,2020-06-10,72.15284729003906,69.79137420654297,65.41925811767578,0.03383617403072581,0.10292976970559553
340,340,340,340,2020-06-11,64.17007446289062,71.63948059082031,67.56683349609375,-0.10426382305299398,-0.050272579865674794
341,341,341,341,2020-06-12,66.1037368774414,71.1261215209961,69.92826080322266,-0.0706123789144345,-0.054692107051588446
342,342,342,342,2020-06-15,64.68344116210938,74.77952575683594,67.21601867675781,-0.13501134826070538,-0.03767818392856048
343,343,343,343,2020-06-16,65.91551208496094,76.77308654785156,66.9593505859375,-0.14142422756603978,-0.015589137168181888
344,344,344,344,2020-06-17,62.35619735717773,73.29933166503906,67.447021484375,-0.14929378016526695,-0.07547885755602457
345,345,345,345,2020-06-18,65.23101806640625,72.15284729003906,69.79137420654297,-0.0959328631316313,-0.06534269015309324
346,346,346,346,2020-06-19,63.91339874267578,64.17007446289062,71.63948059082031,-0.003999928663995567,-0.10784670386254214
347,347,347,347,2020-06-22,63.6567268371582,66.1037368774414,71.1261215209961,-0.03701772631734945,-0.10501619551451236
348,348,348,348,2020-06-23,63.91339874267578,64.68344116210938,74.77952575683594,-0.01190478437137743,-0.14530885164335017
349,349,349,349,2020-06-24,59.88350677490234,65.91551208496094,76.77308654785156,-0.09151116511518154,-0.21999349684113834
350,350,350,350,2020-06-25,59.951961517333984,62.35619735717773,73.29933166503906,-0.03855648583046567,-0.18209402247621387
351,351,351,351,2020-06-26,58.24075698852539,65.23101806640625,72.15284729003906,-0.10716161245198808,-0.19281415528329793
352,352,352,352,2020-06-29,58.745567321777344,63.91339874267578,64.17007446289062,-0.08085677686622239,-0.08453328419075246
353,353,353,353,2020-06-30,61.517723083496094,63.6567268371582,66.1037368774414,-0.03360216366659796,-0.06937601428566642
354,354,354,354,2020-07-01,59.13058471679688,63.91339874267578,64.68344116210938,-0.0748327286604672,-0.08584664553321997
355,355,355,355,2020-07-02,58.540225982666016,59.88350677490234,65.91551208496094,-0.022431565293689504,-0.11188999173348824
356,356,356,356,2020-07-06,58.25788497924805,59.951961517333984,62.35619735717773,-0.028257232877962224,-0.06572421910936055
357,357,357,357,2020-07-07,55.280391693115234,58.24075698852539,65.23101806640625,-0.05082978739430544,-0.15254439786852803
358,358,358,358,2020-07-08,54.74134826660156,58.745567321777344,63.91339874267578,-0.06816206290498095,-0.14350747506015393
359,359,359,359,2020-07-09,50.46334838867188,61.517723083496094,63.6567268371582,-0.1796941456988005,-0.20725819727169792
360,360,360,360,2020-07-10,52.24300765991211,59.13058471679688,63.91339874267578,-0.11648078722496136,-0.1825969407408654
361,361,361,361,2020-07-13,51.56707763671875,58.540225982666016,59.88350677490234,-0.11911720921630953,-0.13887678905386136
362,362,362,362,2020-07-14,53.01304626464844,58.25788497924805,59.951961517333984,-0.09002796302110638,-0.11574125478245256
363,363,363,363,2020-07-15,56.00764465332031,55.280391693115234,58.24075698852539,0.013155712865465352,-0.03834277661681229
364,364,364,364,2020-07-16,55.50284576416016,54.74134826660156,58.745567321777344,0.01391082831664936,-0.05519942534311151
365,365,365,365,2020-07-17,54.621578216552734,50.46334838867188,61.517723083496094,0.0824009892457771,-0.11210013182027945
366,366,366,366,2020-07-20,53.32960891723633,52.24300765991211,59.13058471679688,0.02079897972945388,-0.09810448902787028
367,367,367,367,2020-07-21,56.82902908325195,51.56707763671875,58.540225982666016,0.10204090841840507,-0.0292311290346019
368,368,368,368,2020-07-22,55.827972412109375,53.01304626464844,58.25788497924805,0.05309874353208155,-0.04170959120819828
369,369,369,369,2020-07-23,55.7680778503418,56.00764465332031,55.280391693115234,-0.004277394710336391,0.008822045978507331
370,370,370,370,2020-07-24,55.6654052734375,55.50284576416016,54.74134826660156,0.002928849990288418,0.016880421036317816
371,371,371,371,2020-07-27,55.26327133178711,54.621578216552734,50.46334838867188,0.011747978293309647,0.09511701257209326
372,372,372,372,2020-07-28,54.39911651611328,53.32960891723633,52.24300765991211,0.020054667952595473,0.041270764314276454
373,373,373,373,2020-07-29,56.11031723022461,56.82902908325195,51.56707763671875,-0.012646914167308121,0.08810349164077524
374,374,374,374,2020-07-30,53.97987365722656,55.827972412109375,53.01304626464844,-0.033103454684697664,0.018237536997055104
375,375,375,375,2020-07-31,53.06437683105469,55.7680778503418,56.00764465332031,-0.048481158460270235,-0.05255118011985782
376,376,376,376,2020-08-03,52.29433441162109,55.6654052734375,55.50284576416016,-0.0605595314586711,-0.05780805125150734
377,377,377,377,2020-08-04,52.918922424316406,55.26327133178711,54.621578216552734,-0.04242146458170759,-0.031171852733474226
378,378,378,378,2020-08-05,53.01304626464844,54.39911651611328,53.32960891723633,-0.025479646366210473,-0.0059359642610388175
379,379,379,379,2020-08-06,52.16599655151367,56.11031723022461,56.82902908325195,-0.07029581854843392,-0.0820537075322394
380,380,380,380,2020-08-07,53.791629791259766,53.97987365722656,55.827972412109375,-0.0034872972686477155,-0.03647531036624063
381,381,381,381,2020-08-10,55.50284576416016,53.06437683105469,55.7680778503418,0.045953030615417,-0.004755984003849023
382,382,382,382,2020-08-11,54.85258483886719,52.29433441162109,55.6654052734375,0.04892022158862375,-0.01460189556830871
383,383,383,383,2020-08-12,55.1092643737793,52.918922424316406,55.26327133178711,0.041390524393150274,-0.002786786853119727
384,384,384,384,2020-08-13,53.5862922668457,53.01304626464844,54.39911651611328,0.010813300547483085,-0.014941864892728862
385,385,385,385,2020-08-14,54.467559814453125,52.16599655151367,56.11031723022461,0.04411999032102587,-0.029277279061373562
386,386,386,386,2020-08-17,54.12041473388672,53.791629791259766,53.97987365722656,0.0061121952226175225,0.0026035829122645904
387,387,387,387,2020-08-18,53.20915603637695,55.50284576416016,53.06437683105469,-0.041325623870340555,0.002728369086161253
388,388,388,388,2020-08-19,53.30461883544922,54.85258483886719,52.29433441162109,-0.028220475078161056,0.019319194616302937
389,389,389,389,2020-08-20,52.91407775878906,55.1092643737793,52.918922424316406,-0.03983334998089161,-9.154883178641438e-05
390,390,390,390,2020-08-21,52.91407775878906,53.5862922668457,53.01304626464844,-0.012544523601468627,-0.0018668707579132526
391,391,391,391,2020-08-24,55.23997116088867,54.467559814453125,52.16599655151367,0.014181126326694438,0.058926787803995406
392,392,392,392,2020-08-25,53.48686981201172,54.12041473388672,53.791629791259766,-0.011706209662105893,-0.005665565078259882
393,393,393,393,2020-08-26,52.0982780456543,53.20915603637695,55.50284576416016,-0.020877572084834317,-0.06134041726387107
394,394,394,394,2020-08-27,52.29788589477539,53.30461883544922,54.85258483886719,-0.01888641102155897,-0.04657390260817029
395,395,395,395,2020-08-28,53.62572860717773,52.91407775878906,55.1092643737793,0.013449177960405123,-0.02691989783313875
396,396,396,396,2020-08-31,50.74440383911133,52.91407775878906,53.5862922668457,-0.041003717943800866,-0.05303386943777555
397,397,397,397,2020-09-01,51.02212142944336,55.23997116088867,54.467559814453125,-0.07635503138045918,-0.06325670539944972
398,398,398,398,2020-09-02,52.11564254760742,53.48686981201172,54.12041473388672,-0.025636708022430454,-0.037042809005379596
399,399,399,399,2020-09-03,51.80320358276367,52.0982780456543,53.20915603637695,-0.005663804524058347,-0.026423130121667193
400,400,400,400,2020-09-04,51.18701553344727,52.29788589477539,53.30461883544922,-0.0212412097032606,-0.039726450507768685
401,401,401,401,2020-09-08,50.30178451538086,53.62572860717773,52.91407775878906,-0.06198412922546215,-0.04936858684973111
402,402,402,402,2020-09-09,50.22367858886719,50.74440383911133,52.91407775878906,-0.010261727616214356,-0.050844676575223846
403,403,403,403,2020-09-10,48.04532623291016,51.02212142944336,55.23997116088867,-0.058343226685501515,-0.1302434591615519
404,404,404,404,2020-09-11,49.52938079833984,52.11564254760742,53.48686981201172,-0.049625441092951084,-0.07398991617159723
405,405,405,405,2020-09-14,50.65761184692383,51.80320358276367,52.0982780456543,-0.022114302911973027,-0.0276528563471522
406,406,406,406,2020-09-15,50.3798942565918,51.18701553344727,52.29788589477539,-0.01576808627039561,-0.036674362746567546
407,407,407,407,2020-09-16,52.51485443115234,50.30178451538086,53.62572860717773,0.04399585297207076,-0.02071532088939676
408,408,408,408,2020-09-17,52.37599182128906,50.22367858886719,50.74440383911133,0.04285455173526387,0.03215306238202742
409,409,409,409,2020-09-18,51.9160270690918,48.04532623291016,51.02212142944336,0.08056352489766794,0.01751996221647878
410,410,410,410,2020-09-21,48.53132629394531,49.52938079833984,52.11564254760742,-0.020150756748971488,-0.068776207649898
411,411,411,411,2020-09-22,48.04532623291016,50.65761184692383,51.80320358276367,-0.051567484505732675,-0.0725414084449375
412,412,412,412,2020-09-23,45.67603302001953,50.3798942565918,51.18701553344727,-0.09336782670910038,-0.10766368103306756
413,413,413,413,2020-09-24,45.866966247558594,52.51485443115234,50.30178451538086,-0.12659062384547237,-0.08816423334774981
414,414,414,414,2020-09-25,45.89300537109375,52.37599182128906,50.22367858886719,-0.12377782691573203,-0.08622771846770683
415,415,415,415,2020-09-28,46.847652435302734,51.9160270690918,48.04532623291016,-0.09762639631580206,-0.02492799802839185
416,416,416,416,2020-09-29,45.29417037963867,48.53132629394531,49.52938079833984,-0.06670239949140855,-0.08550905241365592
417,417,417,417,2020-09-30,44.99041366577149,48.04532623291016,50.65761184692383,-0.06358396969414504,-0.11187258882786189
418,418,418,418,2020-10-01,43.63653945922852,45.67603302001953,50.3798942565918,-0.044651284841157546,-0.13385011812487002
419,419,419,419,2020-10-02,44.31348037719727,45.866966247558594,52.51485443115234,-0.033869383511799356,-0.15617246096925153
420,420,420,420,2020-10-05,45.60660552978516,45.89300537109375,52.37599182128906,-0.006240598953865417,-0.12924597809243532
421,421,421,421,2020-10-06,44.31348037719727,46.847652435302734,51.9160270690918,-0.05409389641466433,-0.14643930056082233
422,422,422,422,2020-10-07,45.06852722167969,45.29417037963867,48.53132629394531,-0.004981726258980523,-0.07135183265530576
423,423,423,423,2020-10-08,46.552581787109375,44.99041366577149,48.04532623291016,0.034722244008313474,-0.03106950379656881
424,424,424,424,2020-10-09,46.031864166259766,43.63653945922852,45.67603302001953,0.05489263669199285,0.007790325094219064
425,425,425,425,2020-10-12,46.39635848999024,44.31348037719727,45.866966247558594,0.04700326165003221,0.011541906643102395
426,426,426,426,2020-10-13,44.495731353759766,45.60660552978516,45.89300537109375,-0.024357747372798833,-0.030446339393891075
427,427,427,427,2020-10-14,45.198707580566406,44.31348037719727,46.847652435302734,0.01997647658983359,-0.0351980252802111
428,428,428,428,2020-10-15,45.57188415527344,45.06852722167969,45.29417037963867,0.011168701633356592,0.006131335960170459
429,429,429,429,2020-10-16,43.89690017700195,46.552581787109375,44.99041366577149,-0.05704692431994807,-0.02430547753779555
430,430,430,430,2020-10-19,42.48227310180664,46.031864166259766,43.63653945922852,-0.07711160798599348,-0.026451830775911178
431,431,431,431,2020-10-20,43.0377082824707,46.39635848999024,44.31348037719727,-0.07239038400490305,-0.02878970651519963
432,432,432,432,2020-10-21,42.28266525268555,44.495731353759766,45.60660552978516,-0.04973659346060444,-0.07288286945470623
433,433,433,433,2020-10-22,43.40221405029297,45.198707580566406,44.31348037719727,-0.03974656857325398,-0.020564088380050194
434,434,434,434,2020-10-23,43.81011581420898,45.57188415527344,45.06852722167969,-0.038659106897176554,-0.027922177294166572
435,435,435,435,2020-10-26,41.77930068969727,43.89690017700195,46.552581787109375,-0.048240296667100724,-0.10253526043390881
436,436,436,436,2020-10-27,40.85066986083984,42.48227310180664,46.031864166259766,-0.03840668405517633,-0.11255669087626519
437,437,437,437,2020-10-28,38.37724685668945,43.0377082824707,46.39635848999024,-0.10828786224380493,-0.1728392463178089
438,438,438,438,2020-10-29,39.904693603515625,42.28266525268555,44.495731353759766,-0.056239871232310445,-0.1031792850811567
439,439,439,439,2020-10-30,40.49484252929688,43.40221405029297,45.198707580566406,-0.06698670988597788,-0.10407078660125213
440,440,440,440,2020-11-02,41.62308120727539,43.81011581420898,45.57188415527344,-0.04992076752794761,-0.08664998213687203
441,441,441,441,2020-11-03,41.2412223815918,41.77930068969727,43.89690017700195,-0.012879064494206949,-0.06049807126931239
442,442,442,442,2020-11-04,41.58836364746094,40.85066986083984,42.48227310180664,0.018058303306508705,-0.021041940298333284
443,443,443,443,2020-11-05,41.82268524169922,38.37724685668945,43.0377082824707,0.08977815417233859,-0.028231592462983568
444,444,444,444,2020-11-06,40.51220703125,39.904693603515625,42.28266525268555,0.015224109568926725,-0.04187196362516665
445,445,445,445,2020-11-09,49.49467086791992,40.49484252929688,43.40221405029297,0.22224628561308557,0.1403720282695078
446,446,446,446,2020-11-10,50.4579963684082,41.62308120727539,43.81011581420898,0.21225999865643153,0.15174304908007374
447,447,447,447,2020-11-11,51.18701553344727,41.2412223815918,41.77930068969727,0.24116145394116217,0.22517645552813037
448,448,448,448,2020-11-12,47.60270690917969,41.58836364746094,40.85066986083984,0.14461601116844958,0.16528583426761556
449,449,449,449,2020-11-13,50.9960823059082,41.82268524169922,38.37724685668945,0.21934022196792546,0.3288103364042956
450,450,450,450,2020-11-16,55.191402435302734,40.51220703125,39.904693603515625,0.36234005697911265,0.38308047127670064
451,451,451,451,2020-11-17,56.70735931396485,49.49467086791992,40.49484252929688,0.14572656650839244,0.40036004024311667
452,452,452,452,2020-11-18,53.543235778808594,50.4579963684082,41.62308120727539,0.06114470713173348,0.2863832812417946
453,453,453,453,2020-11-19,54.16020965576172,51.18701553344727,41.2412223815918,0.0580849282055067,0.31325422788477697
454,454,454,454,2020-11-20,54.283599853515625,47.60270690917969,41.58836364746094,0.14034691256281473,0.3052593344059056
455,455,455,455,2020-11-23,58.0294189453125,50.9960823059082,41.82268524169922,0.13791915616603045,0.3875105964610419
456,456,456,456,2020-11-24,59.68639373779297,55.191402435302734,40.51220703125,0.08144368695394943,0.47329405410454517
457,457,457,457,2020-11-25,58.399600982666016,56.70735931396485,49.49467086791992,0.029841658810665805,0.1799169477964515
458,458,458,458,2020-11-27,57.49178695678711,53.543235778808594,50.4579963684082,0.07374509815376684,0.13939892771451312
459,459,459,459,2020-11-30,53.39340591430664,54.16020965576172,51.18701553344727,-0.014158064496589406,0.04310449354910406
460,460,460,460,2020-12-01,54.53919219970703,54.283599853515625,47.60270690917969,0.00470846345638698,0.14571619432822036
461,461,461,461,2020-12-02,56.78668212890625,58.0294189453125,50.9960823059082,-0.021415634328122768,0.11354989562261286
462,462,462,462,2020-12-03,57.30668640136719,59.68639373779297,55.191402435302734,-0.039870181249013315,0.03832633114449413
463,463,463,463,2020-12-04,61.096588134765625,58.399600982666016,56.70735931396485,0.04618160238629243,0.07740139681869951
464,464,464,464,2020-12-07,59.09588623046875,57.49178695678711,53.543235778808594,0.027901363978951377,0.10370405095796986
465,465,465,465,2020-12-08,59.39554214477539,53.39340591430664,54.16020965576172,0.11241343622285194,0.09666381504593602
466,466,466,466,2020-12-09,60.6118278503418,54.53919219970703,54.283599853515625,0.11134443701326746,0.11657716168240317
467,467,467,467,2020-12-10,62.45389175415039,56.78668212890625,58.0294189453125,0.09979821699002467,0.07624534054024501
468,468,468,468,2020-12-11,61.26405334472656,57.30668640136719,59.68639373779297,0.06905593730620874,0.02643248332047632
469,469,469,469,2020-12-14,59.219268798828125,61.096588134765625,58.399600982666016,-0.03072707320082335,0.01403550370841411
470,470,470,470,2020-12-15,60.15351867675781,59.09588623046875,57.49178695678711,0.017896887816596818,0.046297599376609266
471,471,471,471,2020-12-16,59.307403564453125,59.39554214477539,53.39340591430664,-0.0014839258493074547,0.11076269716972376
472,472,472,472,2020-12-17,59.20164489746094,60.6118278503418,54.53919219970703,-0.023265804759473263,0.08548811432118986
473,473,473,473,2020-12-18,58.91960525512695,62.45389175415039,56.78668212890625,-0.05659033247977807,0.03756027022989206
474,474,474,474,2020-12-21,58.60230255126953,61.26405334472656,57.30668640136719,-0.04344718718625473,0.022608463885488872
475,475,475,475,2020-12-22,59.501312255859375,59.219268798828125,61.096588134765625,0.004762697391441417,-0.026110719560762052
476,476,476,476,2020-12-23,61.13183975219727,60.15351867675781,59.09588623046875,0.016263738131373273,0.03445169624478561
477,477,477,477,2020-12-24,60.57658386230469,59.307403564453125,59.39554214477539,0.02140003138853075,0.01988434947946982
478,478,478,478,2020-12-28,61.10540008544922,59.20164489746094,60.6118278503418,0.032157133324346665,0.008143166979324823
479,479,479,479,2020-12-29,60.2680892944336,58.91960525512695,62.45389175415039,0.02288684782370143,-0.03499865898383392
480,480,480,480,2020-12-30,62.22473907470703,58.60230255126953,61.26405334472656,0.061813894091760746,0.015681067078189947
481,481,481,481,2020-12-31,61.64303970336914,59.501312255859375,59.219268798828125,0.035994625434481176,0.040928754334585316
