,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LUV,LUV_6m,LUV_12m,LUV_6m_ret,LUV_12m_ret
483,483,483,483,2021-01-05,44.3966178894043,45.01918029785156,44.48416519165039,-0.013828825943260847,-0.001968055416324277
484,484,484,484,2021-01-06,45.476375579833984,44.86354064941406,45.12618637084961,0.013659976933361406,0.0077602216616865505
485,485,485,485,2021-01-07,46.04058074951172,44.89272689819336,44.77599334716797,0.02556881549925527,0.028242531495367373
486,486,486,486,2021-01-08,45.70011520385742,45.14563751220703,44.5522575378418,0.012281977223169482,0.025764298588924595
487,487,487,487,2021-01-11,46.1475830078125,45.3401985168457,44.0853385925293,0.017807255313776915,0.046778463795958514
488,488,488,488,2021-01-12,46.81878280639648,43.81296157836914,45.476375579833984,0.06860575317764717,0.029518782212665462
489,489,489,489,2021-01-13,46.68259811401367,44.3966178894043,45.01918029785156,0.0514899632738679,0.03694909159066784
490,490,490,490,2021-01-14,47.48998260498047,45.476375579833984,44.86354064941406,0.044278089435944246,0.05854290404965412
491,491,491,491,2021-01-15,45.38883209228516,46.04058074951172,44.89272689819336,-0.01415596082013948,0.01105090352869098
492,492,492,492,2021-01-19,45.632022857666016,45.70011520385742,45.14563751220703,-0.0014899819374122325,0.010773695361538937
493,493,493,493,2021-01-20,46.8966064453125,46.1475830078125,45.3401985168457,0.016231043722770844,0.034327329376128146
494,494,494,494,2021-01-21,46.46859359741211,46.81878280639648,43.81296157836914,-0.0074796734984003965,0.06061293104536625
495,495,495,495,2021-01-22,46.09894180297852,46.68259811401367,44.3966178894043,-0.012502652693187177,0.03834354945268248
496,496,496,496,2021-01-25,44.37715911865234,47.48998260498047,45.476375579833984,-0.06554694938973671,-0.024171153641124432
497,497,497,497,2021-01-26,44.561988830566406,45.38883209228516,46.04058074951172,-0.01821688780265618,-0.03211497107279637
498,498,498,498,2021-01-27,42.947208404541016,45.632022857666016,45.70011520385742,-0.058836191888739786,-0.06023850896297178
499,499,499,499,2021-01-28,43.38494873046875,46.8966064453125,46.1475830078125,-0.07488084919190896,-0.05986519980637017
500,500,500,500,2021-01-29,42.7429313659668,46.46859359741211,46.81878280639648,-0.08017591975610816,-0.08705590355229886
501,501,501,501,2021-02-01,43.56977462768555,46.09894180297852,46.68259811401367,-0.054863887897955266,-0.0666805964553564
502,502,502,502,2021-02-02,44.37715911865234,44.37715911865234,47.48998260498047,0.0,-0.06554694938973671
503,503,503,503,2021-02-03,45.281829833984375,44.561988830566406,45.38883209228516,0.016153700099763135,-0.002357457845208022
504,504,504,504,2021-02-04,47.791542053222656,42.947208404541016,45.632022857666016,0.11279740473584376,0.04732464309751383
505,505,505,505,2021-02-05,48.68647384643555,43.38494873046875,46.8966064453125,0.12219733504591179,0.03816624563677684
506,506,506,506,2021-02-08,50.81681823730469,42.7429313659668,46.46859359741211,0.18889408408162112,0.09357340739778142
507,507,507,507,2021-02-09,49.78569030761719,43.56977462768555,46.09894180297852,0.14266577536946579,0.0799746883647654
508,508,508,508,2021-02-10,49.88296508789063,44.37715911865234,44.37715911865234,0.12406846401585292,0.12406846401585292
509,509,509,509,2021-02-11,50.01914978027344,45.281829833984375,44.561988830566406,0.10461856253727775,0.12246223952113655
510,510,510,510,2021-02-12,49.94133377075195,47.791542053222656,42.947208404541016,0.044982681561837934,0.16285401603591576
511,511,511,511,2021-02-16,50.54444122314453,48.68647384643555,43.38494873046875,0.03816188008540711,0.16502249517809742
512,512,512,512,2021-02-17,51.01136779785156,50.81681823730469,42.7429313659668,0.0038284482833688127,0.1934457035969308
513,513,513,513,2021-02-18,50.53471755981445,49.78569030761719,43.56977462768555,0.015045030963097172,0.15985721734037095
514,514,514,514,2021-02-19,51.37128448486328,49.88296508789063,44.37715911865234,0.029836225540128325,0.15760642423077553
515,515,515,515,2021-02-22,53.29734802246094,50.01914978027344,45.281829833984375,0.0655388637469474,0.1770140079997573
516,516,516,516,2021-02-23,55.17476272583008,49.94133377075195,47.791542053222656,0.10479153358421267,0.1544880193316458
517,517,517,517,2021-02-24,57.67475128173828,50.54444122314453,48.68647384643555,0.14107011346934728,0.18461549430860646
518,518,518,518,2021-02-25,56.7214469909668,51.01136779785156,50.81681823730469,0.1119373865006561,0.1161943812792181
519,519,519,519,2021-02-26,56.54635238647461,50.53471755981445,49.78569030761719,0.11896049126117303,0.13579528649867978
520,520,520,520,2021-03-01,56.47825622558594,51.37128448486328,49.88296508789063,0.09941296566620683,0.13221529887156502
521,521,521,521,2021-03-02,56.23507308959961,53.29734802246094,50.01914978027344,0.05511953551423665,0.12427087098904677
522,522,522,522,2021-03-03,56.24479293823242,55.17476272583008,49.94133377075195,0.019393471934251005,0.12621727718397624
523,523,523,523,2021-03-04,54.55220031738281,57.67475128173828,50.54444122314453,-0.05414069233002783,0.07929178752901334
524,524,524,524,2021-03-05,55.36931610107422,56.7214469909668,51.01136779785156,-0.02383808879396032,0.08543092434792943
525,525,525,525,2021-03-08,58.90042495727539,56.54635238647461,50.53471755981445,0.04163084746318413,0.1655437647901965
526,526,526,526,2021-03-09,57.32455825805664,56.47825622558594,51.37128448486328,0.014984563777790783,0.11588718936836218
527,527,527,527,2021-03-10,56.91600036621094,56.23507308959961,53.29734802246094,0.012108587029421969,0.06789554223645422
528,528,528,528,2021-03-11,56.87709426879883,56.24479293823242,55.17476272583008,0.011241953210865185,0.03085344564919712
529,529,529,529,2021-03-12,59.36734771728516,54.55220031738281,57.67475128173828,0.08826678615872496,0.029347268916317226
530,530,530,530,2021-03-15,60.40819549560547,55.36931610107422,56.7214469909668,0.09100490577367792,0.06499743395519886
531,531,531,531,2021-03-16,58.89069747924805,58.90042495727539,56.54635238647461,-0.00016515123675930887,0.041458820840478916
532,532,532,532,2021-03-17,60.087181091308594,57.32455825805664,56.47825622558594,0.04819265803698847,0.06389936777275596
533,533,533,533,2021-03-18,59.2797966003418,56.91600036621094,56.23507308959961,0.04153131314431158,0.05414278569338782
534,534,534,534,2021-03-19,59.38679885864258,56.87709426879883,56.24479293823242,0.04412504932096195,0.05586305427172045
535,535,535,535,2021-03-22,57.84011459350586,59.36734771728516,54.55220031738281,-0.025725136501839052,0.06027097453437391
536,536,536,536,2021-03-23,56.05024719238281,60.40819549560547,55.36931610107422,-0.07214167328569987,0.012297986308257514
537,537,537,537,2021-03-24,56.1280632019043,58.89069747924805,58.90042495727539,-0.04691121680664845,-0.04706862059793426
538,538,538,538,2021-03-25,58.27785873413086,60.087181091308594,57.32455825805664,-0.030111619888246843,0.01662987914852776
539,539,539,539,2021-03-26,59.62026596069336,59.2797966003418,56.91600036621094,0.005743429969015779,0.04751327530189298
540,540,540,540,2021-03-29,59.29925155639648,59.38679885864258,56.87709426879883,-0.0014741879328179497,0.04258581277289997
541,541,541,541,2021-03-30,60.22337341308594,57.84011459350586,59.36734771728516,0.04120425480359713,0.014419133222479008
542,542,542,542,2021-03-31,59.39652633666992,56.05024719238281,60.40819549560547,0.05970141635239501,-0.016747217006492843
543,543,543,543,2021-04-01,59.62998962402344,56.1280632019043,58.89069747924805,0.06239172033287499,0.012553632006751192
544,544,544,544,2021-04-05,61.254493713378906,58.27785873413086,60.087181091308594,0.051076601712972014,0.019426982608760746
545,545,545,545,2021-04-06,62.35370635986328,59.62026596069336,59.2797966003418,0.045847504286076646,0.051854256185213776
546,546,546,546,2021-04-07,61.789512634277344,59.29925155639648,59.38679885864258,0.04199481464808219,0.04045871846626903
547,547,547,547,2021-04-08,61.731143951416016,60.22337341308594,57.84011459350586,0.025036301569955732,0.06727215852278112
548,548,548,548,2021-04-09,61.692230224609375,59.39652633666992,56.05024719238281,0.03865047384971643,0.10065937823363069
549,549,549,549,2021-04-12,60.952938079833984,59.62998962402344,56.1280632019043,0.02218595817560831,0.08596189860629266
550,550,550,550,2021-04-13,61.50741195678711,61.254493713378906,58.27785873413086,0.004128974513962325,0.0554164702136668
551,551,551,551,2021-04-14,61.3128547668457,62.35370635986328,59.62026596069336,-0.01669269805728124,0.028389487683067927
552,552,552,552,2021-04-15,61.22530746459961,61.789512634277344,59.29925155639648,-0.00913108302078991,0.03248027348829785
553,553,553,553,2021-04-16,60.6902961730957,61.731143951416016,60.22337341308594,-0.01686098315526907,0.007753181755645544
554,554,554,554,2021-04-19,60.3400993347168,61.692230224609375,59.39652633666992,-0.021917361148555248,0.015885996307234196
555,555,555,555,2021-04-20,58.219486236572266,60.952938079833984,59.62998962402344,-0.044845284400918284,-0.023654261829402
556,556,556,556,2021-04-21,60.34983444213867,61.50741195678711,61.254493713378906,-0.018820130417155356,-0.01476886374203501
557,557,557,557,2021-04-22,59.40625762939453,61.3128547668457,62.35370635986328,-0.031096205595080972,-0.04726982408163638
558,558,558,558,2021-04-23,59.85372161865234,61.22530746459961,61.789512634277344,-0.022402269629112515,-0.031328795666064835
559,559,559,559,2021-04-26,60.28174209594727,60.6902961730957,61.731143951416016,-0.006731785852275074,-0.02347926447968407
560,560,560,560,2021-04-27,60.70002365112305,60.3400993347168,61.692230224609375,0.005964927475669013,-0.016083169142595444
561,561,561,561,2021-04-28,60.087181091308594,58.219486236572266,60.952938079833984,0.03208023593933884,-0.014203695765927726
562,562,562,562,2021-04-29,60.57356643676758,60.34983444213867,61.50741195678711,0.003707251174705606,-0.015182650193046987
563,563,563,563,2021-04-30,61.06966781616211,59.40625762939453,61.3128547668457,0.02800058871145783,-0.003966328946977904
564,564,564,564,2021-05-03,60.45683670043945,59.85372161865234,61.22530746459961,0.010076484226490656,-0.012551521519177045
565,565,565,565,2021-05-04,59.163063049316406,60.28174209594727,60.6902961730957,-0.018557510246640208,-0.025164370913983602
566,566,566,566,2021-05-05,59.17279052734375,60.70002365112305,60.3400993347168,-0.02516033819949004,-0.01934549031644428
567,567,567,567,2021-05-06,59.03660583496094,60.087181091308594,58.219486236572266,-0.01748418277021846,0.014035156460645126
568,568,568,568,2021-05-07,59.98017883300781,60.57356643676758,60.34983444213867,-0.009796147703787561,-0.00612521330916449
569,569,569,569,2021-05-10,59.67862319946289,61.06966781616211,59.40625762939453,-0.02277799546718806,0.004584795961521504
570,570,570,570,2021-05-11,58.15140151977539,60.45683670043945,59.85372161865234,-0.038133572751868794,-0.028441340869712062
571,571,571,571,2021-05-12,56.62417221069336,59.163063049316406,60.28174209594727,-0.04291344477054393,-0.06067458832613615
572,572,572,572,2021-05-13,58.29730987548828,59.17279052734375,60.70002365112305,-0.014795324743910987,-0.03958340756907286
573,573,573,573,2021-05-14,60.60274505615234,59.03660583496094,60.087181091308594,0.02652827341682884,0.008580265465612191
574,574,574,574,2021-05-17,60.40819549560547,59.98017883300781,60.57356643676758,0.007135968430326045,-0.002730084274214506
575,575,575,575,2021-05-18,60.37900924682617,59.67862319946289,61.06966781616211,0.011735961887431534,-0.011309355266431509
576,576,576,576,2021-05-19,58.74478149414063,58.15140151977539,60.45683670043945,0.010204052849241307,-0.028318636894318017
577,577,577,577,2021-05-20,58.28758239746094,56.62417221069336,59.163063049316406,0.029376326784578577,-0.014797757362996822
578,578,578,578,2021-05-21,58.45295715332031,58.29730987548828,59.17279052734375,0.002669887824403361,-0.012164938776899503
579,579,579,579,2021-05-24,59.02688217163086,60.60274505615234,59.03660583496094,-0.02600316013839532,-0.00016470566341941772
580,580,580,580,2021-05-25,58.90042495727539,60.40819549560547,59.98017883300781,-0.024959701675574153,-0.01800184488843537
581,581,581,581,2021-05-26,59.542442321777344,60.37900924682617,59.67862319946289,-0.013855260884275022,-0.002281903810521735
582,582,582,582,2021-05-27,60.04827499389648,58.74478149414063,58.15140151977539,0.022189094360421713,0.03261956590119364
583,583,583,583,2021-05-28,59.78562927246094,58.28758239746094,56.62417221069336,0.025700960880224333,0.055832287490298116
584,584,584,584,2021-06-01,59.67862319946289,58.45295715332031,58.29730987548828,0.020968418123443966,0.02369428927209216
585,585,585,585,2021-06-02,59.211700439453125,59.02688217163086,60.60274505615234,0.0031310863969551406,-0.022953491882427457
586,586,586,586,2021-06-03,56.67280578613281,58.90042495727539,60.40819549560547,-0.03782008657422131,-0.06183581017155848
587,587,587,587,2021-06-04,56.95490646362305,59.542442321777344,60.37900924682617,-0.043456999028874566,-0.056710151854356794
588,588,588,588,2021-06-07,56.692264556884766,60.04827499389648,58.74478149414063,-0.05588854030116319,-0.03493956203515014
589,589,589,589,2021-06-08,57.295372009277344,59.78562927246094,58.28758239746094,-0.04165310783691423,-0.01702267185174622
590,590,590,590,2021-06-09,56.82844543457031,59.67862319946289,58.45295715332031,-0.04775877210448498,-0.02779177988359005
591,591,591,591,2021-06-10,55.93351745605469,59.211700439453125,59.02688217163086,-0.05536377032020112,-0.052406032671379776
592,592,592,592,2021-06-11,56.001609802246094,56.67280578613281,58.90042495727539,-0.01184335193178232,-0.049215521910614624
593,593,593,593,2021-06-14,55.719505310058594,56.95490646362305,59.542442321777344,-0.021690864409609767,-0.06420524356490043
594,594,594,594,2021-06-15,55.56386184692383,56.692264556884766,60.04827499389648,-0.019903997816645758,-0.07468013273367902
595,595,595,595,2021-06-16,55.12612533569336,57.295372009277344,59.78562927246094,-0.037860766018462,-0.07793685528562111
596,596,596,596,2021-06-17,54.056095123291016,56.82844543457031,59.67862319946289,-0.048784553054002755,-0.09421343480696243
597,597,597,597,2021-06-18,53.68644332885742,55.93351745605469,59.211700439453125,-0.0401740178232618,-0.09331360304785619
598,598,598,598,2021-06-21,54.76620101928711,56.001609802246094,56.67280578613281,-0.022060236970356417,-0.033642321752000326
599,599,599,599,2021-06-22,54.23118591308594,55.719505310058594,56.95490646362305,-0.02671092265968089,-0.04782240406762395
600,600,600,600,2021-06-23,53.68644332885742,55.56386184692383,56.692264556884766,-0.033788481499695155,-0.053019953454343294
601,601,601,601,2021-06-24,53.17089080810547,55.12612533569336,57.295372009277344,-0.035468383015882066,-0.07198628888392644
602,602,602,602,2021-06-25,53.06388092041016,54.056095123291016,56.82844543457031,-0.01835526966233525,-0.06624436908967535
603,603,603,603,2021-06-28,51.77984619140625,53.68644332885742,55.93351745605469,-0.03551356765752334,-0.07426086278074417
604,604,604,604,2021-06-29,51.47828674316406,54.76620101928711,56.001609802246094,-0.060035463751906715,-0.08077130416527079
605,605,605,605,2021-06-30,51.64365768432617,54.23118591308594,55.719505310058594,-0.04771291988537163,-0.07314938643212687
606,606,606,606,2021-07-01,52.392677307128906,53.68644332885742,55.56386184692383,-0.024098560856481543,-0.05707278857850817
607,607,607,607,2021-07-02,52.19812774658203,53.17089080810547,55.12612533569336,-0.018295030358512432,-0.053114518230351515
608,608,608,608,2021-07-06,50.93354034423828,53.06388092041016,54.056095123291016,-0.04014671635810341,-0.05776508221562837
609,609,609,609,2021-07-07,49.98023986816406,51.77984619140625,53.68644332885742,-0.03475495691103203,-0.06903425205486113
610,610,610,610,2021-07-08,49.79541778564453,51.47828674316406,54.76620101928711,-0.032690850142618744,-0.09076370354576924
611,611,611,611,2021-07-09,51.40046691894531,51.64365768432617,54.23118591308594,-0.004709015129551242,-0.05219725415330767
612,612,612,612,2021-07-12,51.536651611328125,52.392677307128906,53.68644332885742,-0.016338651502436297,-0.040043474371373455
613,613,613,613,2021-07-13,50.16506576538086,52.19812774658203,53.17089080810547,-0.038948944511411066,-0.056531402747655224
614,614,614,614,2021-07-14,50.56389617919922,50.93354034423828,53.06388092041016,-0.00725738212071636,-0.047112738417317
615,615,615,615,2021-07-15,50.36933898925781,49.98023986816406,51.77984619140625,0.007785059097757507,-0.027240467206766983
616,616,616,616,2021-07-16,48.550289154052734,49.79541778564453,51.47828674316406,-0.0250048837214647,-0.056878302957511395
617,617,617,617,2021-07-19,47.17870330810547,51.40046691894531,51.64365768432617,-0.08213473269605209,-0.08645697412667608
618,618,618,618,2021-07-20,50.02888488769531,51.536651611328125,52.392677307128906,-0.029256202653674013,-0.045116847256667314
619,619,619,619,2021-07-21,51.68256759643555,50.16506576538086,52.19812774658203,0.030250171267629966,-0.009876985485944845
620,620,620,620,2021-07-22,49.89269256591797,50.56389617919922,50.93354034423828,-0.0132743649916236,-0.020435409973185936
621,621,621,621,2021-07-23,49.31876373291016,50.36933898925781,49.98023986816406,-0.020857435841508787,-0.01323475311440514
622,622,622,622,2021-07-26,50.36933898925781,48.550289154052734,49.79541778564453,0.03746733267505653,0.011525582656698452
623,623,623,623,2021-07-27,49.75650787353516,47.17870330810547,51.40046691894531,0.05463915675246667,-0.03198334847818696
624,624,624,624,2021-07-28,50.349891662597656,50.02888488769531,51.536651611328125,0.006416428741574665,-0.023027494251675606
625,625,625,625,2021-07-29,50.14561080932617,51.68256759643555,50.16506576538086,-0.02973839843079651,-0.00038781880892324594
626,626,626,626,2021-07-30,49.143672943115234,49.89269256591797,50.56389617919922,-0.015012611752976301,-0.02808769385671328
627,627,627,627,2021-08-02,48.38492584228516,49.31876373291016,50.36933898925781,-0.018934738422931252,-0.039397244172607926
628,628,628,628,2021-08-03,49.27013397216797,50.36933898925781,48.550289154052734,-0.021822899389731254,0.014826787453955825
629,629,629,629,2021-08-04,47.56781005859375,49.75650787353516,47.17870330810547,-0.04398817176849246,0.008247508371461043
630,630,630,630,2021-08-05,49.07558441162109,50.349891662597656,50.02888488769531,-0.025309036601625645,-0.019055001489923118
631,631,631,631,2021-08-06,49.338226318359375,50.14561080932617,51.68256759643555,-0.016100800806610915,-0.045360387207965536
632,632,632,632,2021-08-09,48.35573959350586,49.143672943115234,49.89269256591797,-0.016033261301438007,-0.030805171927361763
633,633,633,633,2021-08-10,49.71759796142578,48.38492584228516,49.31876373291016,0.027543126210104685,0.008086865897035445
634,634,634,634,2021-08-11,50.427711486816406,49.27013397216797,50.36933898925781,0.02349450714508583,0.0011588894897160973
635,635,635,635,2021-08-12,49.600868225097656,47.56781005859375,49.75650787353516,0.042740209481991975,-0.0031280259626156326
636,636,636,636,2021-08-13,49.03666687011719,49.07558441162109,50.349891662597656,-0.0007930122885033697,-0.026081978513093684
637,637,637,637,2021-08-16,48.74484252929688,49.338226318359375,50.14561080932617,-0.012026856929019503,-0.027934015707886672
638,638,638,638,2021-08-17,47.402435302734375,48.35573959350586,49.143672943115234,-0.019714397893306423,-0.035431573101920466
639,639,639,639,2021-08-18,47.12033462524414,49.71759796142578,48.38492584228516,-0.052240322193295996,-0.026136057770617782
640,640,640,640,2021-08-19,46.16703414916992,50.427711486816406,49.27013397216797,-0.08449079309816343,-0.06298135549521633
641,641,641,641,2021-08-20,46.06976318359375,49.600868225097656,47.56781005859375,-0.07119038774642239,-0.03149287034981674
642,642,642,642,2021-08-23,47.38298416137695,49.03666687011719,49.07558441162109,-0.03372339137813596,-0.0344896606028664
643,643,643,643,2021-08-24,49.42577362060547,48.74484252929688,49.338226318359375,0.013969295129004244,0.0017744314860690391
644,644,644,644,2021-08-25,49.85378646850586,47.402435302734375,48.35573959350586,0.05171361239387795,0.030979711769338447
645,645,645,645,2021-08-26,48.900482177734375,47.12033462524414,49.71759796142578,0.03777875447294776,-0.016435142026076544
646,646,646,646,2021-08-27,49.49386215209961,46.16703414916992,50.427711486816406,0.0720606827846122,-0.01851857455321837
647,647,647,647,2021-08-30,47.830448150634766,46.06976318359375,49.600868225097656,0.038217799384478335,-0.03569332831894001
648,648,648,648,2021-08-31,48.42383193969727,47.38298416137695,49.03666687011719,0.021966699580917126,-0.012497483404472098
649,649,649,649,2021-09-01,48.20009994506836,49.42577362060547,48.74484252929688,-0.024798269925837446,-0.011175389148115888
650,650,650,650,2021-09-02,48.24873352050781,49.85378646850586,47.402435302734375,-0.0321952064566251,0.017853475509614247
651,651,651,651,2021-09-03,47.52889633178711,48.900482177734375,47.12033462524414,-0.028048513733710867,0.00867060282555987
652,652,652,652,2021-09-07,47.207889556884766,49.49386215209961,46.16703414916992,-0.04618699159483297,0.02254542503968837
653,653,653,653,2021-09-08,46.80905532836914,47.830448150634766,46.06976318359375,-0.021354448092330336,0.016047231278989216
654,654,654,654,2021-09-09,47.88881301879883,48.42383193969727,47.38298416137695,-0.011048669621287033,0.010675327153290448
655,655,655,655,2021-09-10,46.59505081176758,48.20009994506836,49.42577362060547,-0.03329970550123318,-0.05727220034160008
656,656,656,656,2021-09-13,47.402435302734375,48.24873352050781,49.85378646850586,-0.01754031983893889,-0.049170812077034
657,657,657,657,2021-09-14,46.72150802612305,47.52889633178711,48.900482177734375,-0.016987314412434285,-0.04455935922454912
658,658,658,658,2021-09-15,47.13978958129883,47.207889556884766,49.49386215209961,-0.0014425549675097793,-0.047562919288183236
659,659,659,659,2021-09-16,47.78181076049805,46.80905532836914,47.830448150634766,0.020781351499297607,-0.0010168708849129793
660,660,660,660,2021-09-17,47.74290084838867,47.88881301879883,48.42383193969727,-0.0030468946965312993,-0.014061900184945575
661,661,661,661,2021-09-20,48.229286193847656,46.59505081176758,48.20009994506836,0.035073153770815324,0.0006055225780146056
662,662,662,662,2021-09-21,47.810997009277344,47.402435302734375,48.24873352050781,0.008619002461238479,-0.009072497437562999
663,663,663,663,2021-09-22,49.27013397216797,46.72150802612305,47.52889633178711,0.054549308310423816,0.03663534764673937
664,664,664,664,2021-09-23,50.89463424682617,47.13978958129883,47.207889556884766,0.0796534031839835,0.07809594380403162
665,665,665,665,2021-09-24,51.410186767578125,47.78181076049805,46.80905532836914,0.07593634375363001,0.09829575510404331
666,666,666,666,2021-09-27,51.51719665527344,47.74290084838867,47.88881301879883,0.07905459743366539,0.07576683170347698
667,667,667,667,2021-09-28,51.6047477722168,48.229286193847656,46.59505081176758,0.06998779879930561,0.10751564539948988
668,668,668,668,2021-09-29,51.10863876342773,47.810997009277344,47.402435302734375,0.06897245321009526,0.07818592941530933
669,669,669,669,2021-09-30,50.02888488769531,49.27013397216797,46.72150802612305,0.015399814336935824,0.0707891718675484
670,670,670,670,2021-10-01,52.869327545166016,50.89463424682617,47.13978958129883,0.03879963629884986,0.12154356255633769
671,671,671,671,2021-10-04,53.55998992919922,51.410186767578125,47.78181076049805,0.041816676748135606,0.12092842604194654
672,672,672,672,2021-10-05,52.986061096191406,51.51719665527344,47.74290084838867,0.02851211898711914,0.10982073050929197
673,673,673,673,2021-10-06,52.96660614013672,51.6047477722168,48.229286193847656,0.026390175840625307,0.0982249649569431
674,674,674,674,2021-10-07,52.56777572631836,51.10863876342773,47.810997009277344,0.028549712889922585,0.09949130983647958
675,675,675,675,2021-10-08,52.45104217529297,50.02888488769531,49.27013397216797,0.0484151764132843,0.0645605754780747
676,676,676,676,2021-10-11,50.2623405456543,52.869327545166016,50.89463424682617,-0.049310008667777794,-0.01242358277113087
677,677,677,677,2021-10-12,50.75844955444336,53.55998992919922,51.410186767578125,-0.05230658890076734,-0.012677199872492717
678,678,678,678,2021-10-13,49.85378646850586,52.986061096191406,51.51719665527344,-0.059115068432793794,-0.03228844531076225
679,679,679,679,2021-10-14,50.10669708251953,52.96660614013672,51.6047477722168,-0.053994568767546935,-0.02902931909113593
680,680,680,680,2021-10-15,48.98803329467773,52.56777572631836,51.10863876342773,-0.06809765835019743,-0.04149211405464903
681,681,681,681,2021-10-18,48.41410827636719,52.45104217529297,50.02888488769531,-0.07696575189934696,-0.03227688594205069
682,682,682,682,2021-10-19,48.03472900390625,50.2623405456543,52.869327545166016,-0.0443196937819611,-0.09144429796519715
683,683,683,683,2021-10-20,48.12228012084961,50.75844955444336,53.55998992919922,-0.05193557834673812,-0.10152559430159902
684,684,684,684,2021-10-21,47.33434677124024,49.85378646850586,52.986061096191406,-0.05053657657191646,-0.10666417182230226
685,685,685,685,2021-10-22,46.3324089050293,50.10669708251953,52.96660614013672,-0.07532502434304233,-0.1252524509037818
686,686,686,686,2021-10-25,46.18648910522461,48.98803329467773,52.56777572631836,-0.057188337661995714,-0.12139160413247085
687,687,687,687,2021-10-26,46.293495178222656,48.41410827636719,52.45104217529297,-0.043801552349972406,-0.11739608483834518
688,688,688,688,2021-10-27,45.3012809753418,48.03472900390625,50.2623405456543,-0.05690566149217091,-0.0987033137823391
689,689,689,689,2021-10-28,45.95302963256836,48.12228012084961,50.75844955444336,-0.045077882486731835,-0.09467231493587525
690,690,690,690,2021-10-29,45.99193954467773,47.33434677124024,49.85378646850586,-0.02836010884548945,-0.07746346260514791
691,691,691,691,2021-11-01,47.791542053222656,46.3324089050293,50.10669708251953,0.031492710667909485,-0.04620450287282163
692,692,692,692,2021-11-02,47.57752990722656,46.18648910522461,48.98803329467773,0.03011791606053471,-0.028792815154806584
693,693,693,693,2021-11-03,48.112548828125,46.293495178222656,48.41410827636719,0.03929393628412092,-0.006228751473036809
694,694,694,694,2021-11-04,47.73317337036133,45.3012809753418,48.03472900390625,0.05368264081413621,-0.006277866864209836
695,695,695,695,2021-11-05,50.80708312988281,45.95302963256836,48.12228012084961,0.10563076115169201,0.05579126762678022
696,696,696,696,2021-11-08,49.970516204833984,45.99193954467773,47.33434677124024,0.08650595516397752,0.055692528014254616
697,697,697,697,2021-11-09,49.523048400878906,47.791542053222656,46.3324089050293,0.03623039293705932,0.06886409688712014
698,698,698,698,2021-11-10,48.33628463745117,47.57752990722656,46.18648910522461,0.015947753733834835,0.046545982902679084
699,699,699,699,2021-11-11,47.74290084838867,48.112548828125,46.293495178222656,-0.007682984766756773,0.031309056803467294
700,700,700,700,2021-11-12,47.10087966918945,47.73317337036133,45.3012809753418,-0.013246420812333404,0.03972511715126137
701,701,701,701,2021-11-15,47.791542053222656,50.80708312988281,45.95302963256836,-0.05935276915919874,0.04000851380974635
702,702,702,702,2021-11-16,46.303218841552734,49.970516204833984,45.99193954467773,-0.07338922312206353,0.006768127196997709
703,703,703,703,2021-11-17,46.10867691040039,49.523048400878906,47.791542053222656,-0.06894509931698634,-0.03521261441926604
704,704,704,704,2021-11-18,45.10673141479492,48.33628463745117,47.57752990722656,-0.06681426276098135,-0.05193204643556648
705,705,705,705,2021-11-19,45.55419921875,47.74290084838867,48.112548828125,-0.04584349904898044,-0.053174268910889055
706,706,706,706,2021-11-22,46.419952392578125,47.10087966918945,47.73317337036133,-0.014456784701130543,-0.027511704859719543
707,707,707,707,2021-11-23,45.70011520385742,47.791542053222656,50.80708312988281,-0.04376144312389285,-0.1005168494512857
708,708,708,708,2021-11-24,45.7098388671875,46.303218841552734,49.970516204833984,-0.012815091244428367,-0.08526382477582495
709,709,709,709,2021-11-26,43.73514175415039,46.10867691040039,49.523048400878906,-0.051476973864644116,-0.11687298810599456
710,710,710,710,2021-11-29,43.32658767700195,45.10673141479492,48.33628463745117,-0.03946514593183503,-0.10364257406262634
711,711,711,711,2021-11-30,43.190406799316406,45.55419921875,47.74290084838867,-0.05188967120424459,-0.09535436616072135
712,712,712,712,2021-12-01,41.39080047607422,46.419952392578125,47.10087966918945,-0.1083403075033742,-0.12123083970447424
713,713,713,713,2021-12-02,44.104793548583984,45.70011520385742,47.791542053222656,-0.03490848213745379,-0.07714227970574694
714,714,714,714,2021-12-03,43.07366943359375,45.7098388671875,46.303218841552734,-0.057671816373128904,-0.06974783802850382
715,715,715,715,2021-12-06,44.31880187988281,43.73514175415039,46.10867691040039,0.013345335177221251,-0.03881861615755555
716,716,716,716,2021-12-07,43.97833633422852,43.32658767700195,45.10673141479492,0.015042695309525289,-0.025016112787908384
717,717,717,717,2021-12-08,44.03669738769531,43.190406799316406,45.55419921875,0.019594411145770874,-0.033312007610268535
718,718,718,718,2021-12-09,42.42192077636719,41.39080047607422,46.419952392578125,0.024911823120913112,-0.08612743895985042
719,719,719,719,2021-12-10,40.826602935791016,44.104793548583984,45.70011520385742,-0.07432730887135552,-0.10664113747474857
720,720,720,720,2021-12-13,39.37719345092773,43.07366943359375,45.7098388671875,-0.08581753148207727,-0.1385400949379767
721,721,721,721,2021-12-14,39.14373779296875,44.31880187988281,43.73514175415039,-0.11676904310139136,-0.10498202994268158
