,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RCL,RCL_6m,RCL_12m,RCL_6m_ret,RCL_12m_ret
243,243,243,243,2020-01-23,128.31629943847656,131.64328002929688,130.3362579345703,-0.025272695955918967,-0.015498055016339274
244,244,244,244,2020-01-24,125.26658630371094,131.3165283203125,129.157958984375,-0.04607144351124104,-0.03012878734894553
245,245,245,245,2020-01-27,115.7609405517578,132.73248291015625,130.9204559326172,-0.1278627656644239,-0.11579180100519793
246,246,246,246,2020-01-28,119.246337890625,133.72264099121094,132.60374450683594,-0.10825618603761655,-0.10073174529036277
247,247,247,247,2020-01-29,120.44444274902344,128.40541076660156,131.88092041015625,-0.06199869592760798,-0.08671821235069332
248,248,248,248,2020-01-30,118.52351379394533,127.86083221435548,131.8017120361328,-0.07302719885911879,-0.10074374632210648
249,249,249,249,2020-01-31,115.92926788330078,128.31629943847656,131.64328002929688,-0.09653513707442096,-0.11936812986199508
250,250,250,250,2020-02-03,115.30545043945312,125.26658630371094,131.3165283203125,-0.07951949644502065,-0.12192736196775256
251,251,251,251,2020-02-04,116.84022521972656,115.7609405517578,132.73248291015625,0.009323392353452808,-0.1197314880426581
252,252,252,252,2020-02-05,117.09767150878906,119.246337890625,133.72264099121094,-0.018018720070101746,-0.12432426819564957
253,253,253,253,2020-02-06,115.5232925415039,120.44444274902344,128.40541076660156,-0.04085825875564886,-0.10032379592253382
254,254,254,254,2020-02-07,110.45362091064452,118.52351379394533,127.86083221435548,-0.06808685150298888,-0.13614185831770753
255,255,255,255,2020-02-10,108.62179565429688,115.92926788330078,128.31629943847656,-0.06303388576869051,-0.15348403804009758
256,256,256,256,2020-02-11,111.9487762451172,115.30545043945312,125.26658630371094,-0.029111149399641878,-0.10631574190346726
257,257,257,257,2020-02-12,116.07779693603516,116.84022521972656,115.7609405517578,-0.0065253921092466305,0.0027371614533115984
258,258,258,258,2020-02-13,112.5032730102539,117.09767150878906,119.246337890625,-0.03923560937922077,-0.056547353987138504
259,259,259,259,2020-02-14,112.04779815673828,115.5232925415039,120.44444274902344,-0.030084793363355566,-0.06971383984715418
260,260,260,260,2020-02-18,110.31499481201172,110.45362091064452,118.52351379394533,-0.0012550616040459817,-0.06925645991397311
261,261,261,261,2020-02-19,109.9189224243164,108.62179565429688,115.92926788330078,0.01194168041695609,-0.05184493587102301
262,262,262,262,2020-02-20,108.72081756591795,111.9487762451172,115.30545043945312,-0.028834247121482415,-0.057105998445344586
263,263,263,263,2020-02-21,105.06708526611328,116.07779693603516,116.84022521972656,-0.09485631154758511,-0.10076272902994698
264,264,264,264,2020-02-24,95.66045379638672,112.5032730102539,117.09767150878906,-0.1497095930029705,-0.1830712552708046
265,265,265,265,2020-02-25,88.66985321044922,112.04779815673828,115.5232925415039,-0.20864260905499254,-0.23245043263813736
266,266,266,266,2020-02-26,81.53070831298828,110.31499481201172,110.45362091064452,-0.26092814080329574,-0.26185572151640446
267,267,267,267,2020-02-27,76.24319458007812,109.9189224243164,108.62179565429688,-0.3063687953038784,-0.298085673130169
268,268,268,268,2020-02-28,79.61968231201172,108.72081756591795,111.9487762451172,-0.26766847330100396,-0.28878470151669533
269,269,269,269,2020-03-02,79.76820373535156,105.06708526611328,116.07779693603516,-0.2407878877260644,-0.312803948378621
270,270,270,270,2020-03-03,77.42150115966797,95.66045379638672,112.5032730102539,-0.19066345509441507,-0.31182889983466056
271,271,271,271,2020-03-04,78.58000183105469,88.66985321044922,112.04779815673828,-0.11379122682708465,-0.2986921374293059
272,272,272,272,2020-03-05,65.77999877929688,81.53070831298828,110.31499481201172,-0.19318744874907745,-0.4037075477237445
273,273,273,273,2020-03-06,65.01000213623047,76.24319458007812,109.9189224243164,-0.14733370638148502,-0.4085640515536124
274,274,274,274,2020-03-09,48.27000045776367,79.61968231201172,108.72081756591795,-0.39374286538089487,-0.556018787032232
275,275,275,275,2020-03-10,51.66999816894531,79.76820373535156,105.06708526611328,-0.3522481922700451,-0.5082189818240808
276,276,276,276,2020-03-11,44.369998931884766,77.42150115966797,95.66045379638672,-0.4269034019324994,-0.5361719794229043
277,277,277,277,2020-03-12,30.270000457763672,78.58000183105469,88.66985321044922,-0.6147874808803959,-0.6586212860201676
278,278,278,278,2020-03-13,32.33000183105469,65.77999877929688,81.53070831298828,-0.508513188947793,-0.6034622720687888
279,279,279,279,2020-03-16,29.940000534057617,65.01000213623047,76.24319458007812,-0.5394554753079777,-0.6073092070845527
280,280,280,280,2020-03-17,27.65999984741211,48.27000045776367,79.61968231201172,-0.42697328392166367,-0.6525984650501523
281,281,281,281,2020-03-18,22.32999992370605,51.66999816894531,79.76820373535156,-0.5678343194305198,-0.720063899172273
282,282,282,282,2020-03-19,22.40999984741211,44.369998931884766,77.42150115966797,-0.4949289973656493,-0.710545526607712
283,283,283,283,2020-03-20,23.809999465942383,30.270000457763672,78.58000183105469,-0.21341264929397852,-0.696996705126918
284,284,284,284,2020-03-23,28.190000534057617,32.33000183105469,65.77999877929688,-0.12805447146682125,-0.5714502727699968
285,285,285,285,2020-03-24,34.470001220703125,29.940000534057617,65.01000213623047,0.15130262544559736,-0.46977387958747996
286,286,286,286,2020-03-25,42.40999984741211,27.65999984741211,48.27000045776367,0.5332610296951981,-0.12140046726287212
287,287,287,287,2020-03-26,40.61000061035156,22.32999992370605,51.66999816894531,0.8186296797627408,-0.2140506667414791
288,288,288,288,2020-03-27,34.5,22.40999984741211,44.369998931884766,0.5394913090097158,-0.2224475810115938
289,289,289,289,2020-03-30,29.770000457763672,23.809999465942383,30.270000457763672,0.2503150409703463,-0.016518004375244755
290,290,290,290,2020-03-31,32.16999816894531,28.190000534057617,32.33000183105469,0.14118473073738613,-0.0049490768031965615
291,291,291,291,2020-04-01,25.770000457763672,34.470001220703125,29.940000534057617,-0.25239339874795597,-0.1392785571780618
292,292,292,292,2020-04-02,24.81999969482422,42.40999984741211,27.65999984741211,-0.4147606747435828,-0.10267534953922286
293,293,293,293,2020-04-03,24.38999938964844,40.61000061035156,22.32999992370605,-0.3994090366147055,0.09225255140979405
294,294,294,294,2020-04-06,29.61000061035156,34.5,22.40999984741211,-0.1417391127434331,0.32128517679445223
295,295,295,295,2020-04-07,33.54999923706055,29.770000457763672,23.809999465942383,0.1269734202611037,0.40907181812625293
296,296,296,296,2020-04-08,37.560001373291016,32.16999816894531,28.190000534057617,0.16754751355717645,0.332387394881851
297,297,297,297,2020-04-09,40.220001220703125,25.770000457763672,34.470001220703125,0.5607295501070173,0.166811714429139
298,298,298,298,2020-04-13,33.369998931884766,24.81999969482422,42.40999984741211,0.34448023135324624,-0.21315729658223448
299,299,299,299,2020-04-14,37.84000015258789,24.38999938964844,40.61000061035156,0.551455559635966,-0.06820981078876398
300,300,300,300,2020-04-15,36.97999954223633,29.61000061035156,34.5,0.24890235663515115,0.0718840447025022
301,301,301,301,2020-04-16,34.0099983215332,33.54999923706055,29.770000457763672,0.013710852307994292,0.14242518638133883
302,302,302,302,2020-04-17,37.38999938964844,37.560001373291016,32.16999816894531,-0.004526144233942042,0.16226302511083612
303,303,303,303,2020-04-20,35.9900016784668,40.220001220703125,25.770000457763672,-0.10517154186606414,0.39658521688633375
304,304,304,304,2020-04-21,34.43000030517578,33.369998931884766,24.81999969482422,0.03176510060592763,0.38718778116486297
305,305,305,305,2020-04-22,34.0099983215332,37.84000015258789,24.38999938964844,-0.1012156928015433,0.3944239103166056
306,306,306,306,2020-04-23,36.880001068115234,36.97999954223633,29.61000061035156,-0.0027041231843953906,0.24552517081752812
307,307,307,307,2020-04-24,35.68000030517578,34.0099983215332,33.54999923706055,0.049103265688349884,0.0634873656200372
308,308,308,308,2020-04-27,39.470001220703125,37.38999938964844,37.560001373291016,0.05562989743269542,0.050851964259253535
309,309,309,309,2020-04-28,41.59000015258789,35.9900016784668,40.220001220703125,0.15559872778421213,0.0340626278046845
310,310,310,310,2020-04-29,48.060001373291016,34.43000030517578,33.369998931884766,0.3958757173193015,0.4402158499133204
311,311,311,311,2020-04-30,46.77000045776367,34.0099983215332,37.84000015258789,0.37518385080753025,0.23599366461855187
312,312,312,312,2020-05-01,40.77000045776367,36.880001068115234,36.97999954223633,0.10547720382284775,0.10248785728616983
313,313,313,313,2020-05-04,41.369998931884766,35.68000030517578,34.0099983215332,0.1594730543173113,0.2164069677619369
314,314,314,314,2020-05-05,37.20000076293945,39.470001220703125,37.38999938964844,-0.057512044275615404,-0.0050815359671171345
315,315,315,315,2020-05-06,36.11000061035156,41.59000015258789,35.9900016784668,-0.1317624314049285,0.003334229682922185
316,316,316,316,2020-05-07,38.02999877929688,48.060001373291016,34.43000030517578,-0.20869750951709776,0.10455993151937104
317,317,317,317,2020-05-08,39.91999816894531,46.77000045776367,34.0099983215332,-0.14646145438900204,0.17377242396599102
318,318,318,318,2020-05-11,38.06999969482422,40.77000045776367,36.880001068115234,-0.06622518353259677,0.03226677310857795
319,319,319,319,2020-05-12,36.34000015258789,41.369998931884766,35.68000030517578,-0.12158566374581514,0.018497753412753504
320,320,320,320,2020-05-13,34.529998779296875,37.20000076293945,39.470001220703125,-0.07177424540008537,-0.12515840609640216
321,321,321,321,2020-05-14,35.150001525878906,36.11000061035156,41.59000015258789,-0.026585407594744148,-0.15484488105509808
322,322,322,322,2020-05-15,37.45000076293945,38.02999877929688,48.060001373291016,-0.015251065868378988,-0.22076571592126482
323,323,323,323,2020-05-18,43.70000076293945,39.91999816894531,46.77000045776367,0.09468944808055357,-0.06564036058961831
324,324,324,324,2020-05-19,42.150001525878906,38.06999969482422,40.77000045776367,0.1071710497441738,0.03384844377288809
325,325,325,325,2020-05-20,40.72999954223633,36.34000015258789,41.369998931884766,0.12080350498666159,-0.015470133095777716
326,326,326,326,2020-05-21,43.34999847412109,34.529998779296875,37.20000076293945,0.2554300610086442,0.1653225157271656
327,327,327,327,2020-05-22,43.13999938964844,35.150001525878906,36.11000061035156,0.2273114514059682,0.19468287622464353
328,328,328,328,2020-05-26,49.560001373291016,37.45000076293945,38.02999877929688,0.32336449569142944,0.3031817765997653
329,329,329,329,2020-05-27,54.290000915527344,43.70000076293945,39.91999816894531,0.24233409537074713,0.3599700251930569
330,330,330,330,2020-05-28,51.70000076293945,42.150001525878906,38.06999969482422,0.22657174119429424,0.358024722284626
331,331,331,331,2020-05-29,51.869998931884766,40.72999954223633,36.34000015258789,0.2735084585035765,0.4273527439209692
332,332,332,332,2020-06-01,55.63999938964844,43.34999847412109,34.529998779296875,0.28350637481254326,0.611352486435895
333,333,333,333,2020-06-02,56.0,43.13999938964844,35.150001525878906,0.2980992302340495,0.5931720503275213
334,334,334,334,2020-06-03,58.11000061035156,49.560001373291016,37.45000076293945,0.17251813963161688,0.5516688765426478
335,335,335,335,2020-06-04,57.68999862670898,54.290000915527344,43.70000076293945,0.06262659152413486,0.32013724529803644
336,336,336,336,2020-06-05,69.44000244140625,51.70000076293945,42.150001525878906,0.34313348968426927,0.6474495830984028
337,337,337,337,2020-06-08,75.12000274658203,51.869998931884766,40.72999954223633,0.448236057325333,0.8443408689136822
338,338,338,338,2020-06-09,69.91000366210938,55.63999938964844,43.34999847412109,0.25647024494963966,0.6126875691551403
339,339,339,339,2020-06-10,63.59000015258789,56.0,43.13999938964844,0.13553571701049805,0.47403804015459694
340,340,340,340,2020-06-11,54.5099983215332,58.11000061035156,49.560001373291016,-0.061951510084428785,0.09987887028005304
341,341,341,341,2020-06-12,61.18000030517578,57.68999862670898,54.290000915527344,0.06049578369812991,0.12691101995685994
342,342,342,342,2020-06-15,60.83000183105469,69.44000244140625,51.70000076293945,-0.12399193991412538,0.1765957627346879
343,343,343,343,2020-06-16,62.5,75.12000274658203,51.869998931884766,-0.16799790049470198,0.20493544027395227
344,344,344,344,2020-06-17,58.02999877929688,69.91000366210938,55.63999938964844,-0.16993283164783113,0.04295469834410337
345,345,345,345,2020-06-18,59.34999847412109,63.59000015258789,56.0,-0.06667717673050277,0.05982140132359093
346,346,346,346,2020-06-19,55.27000045776367,54.5099983215332,58.11000061035156,0.013942435509674889,-0.04887282950883298
347,347,347,347,2020-06-22,51.86000061035156,61.18000030517578,57.68999862670898,-0.15233735940396442,-0.10105734364948094
348,348,348,348,2020-06-23,54.36000061035156,60.83000183105469,69.44000244140625,-0.10636200930377226,-0.21716591735115864
349,349,349,349,2020-06-24,48.2400016784668,62.5,75.12000274658203,-0.2281599731445313,-0.3578274771740244
350,350,350,350,2020-06-25,48.58000183105469,58.02999877929688,69.91000366210938,-0.1628467542138503,-0.30510657579346356
351,351,351,351,2020-06-26,46.40999984741211,59.34999847412109,63.59000015258789,-0.21802862610605322,-0.2701682696013741
352,352,352,352,2020-06-29,50.29999923706055,55.27000045776367,54.5099983215332,-0.08992222144997286,-0.07723352071375078
353,353,353,353,2020-06-30,50.29999923706055,51.86000061035156,61.18000030517578,-0.03008101340013536,-0.17783591065452797
354,354,354,354,2020-07-01,50.83000183105469,54.36000061035156,60.83000183105469,-0.06493743082527981,-0.16439256450745066
355,355,355,355,2020-07-02,49.5099983215332,48.2400016784668,62.5,0.02632662932997576,-0.20784002685546876
356,356,356,356,2020-07-06,50.02000045776367,48.58000183105469,58.02999877929688,0.02964179852682647,-0.1380320263661784
357,357,357,357,2020-07-07,47.560001373291016,46.40999984741211,59.34999847412109,0.024779175385906127,-0.19865202028557705
358,358,358,358,2020-07-08,50.06999969482422,50.29999923706055,55.27000045776367,-0.0045725555810121055,-0.09408360267543692
359,359,359,359,2020-07-09,47.119998931884766,50.29999923706055,51.86000061035156,-0.06322068297036454,-0.09139995415890267
360,360,360,360,2020-07-10,51.77000045776367,50.83000183105469,54.36000061035156,0.01849298825196355,-0.04764532971868085
361,361,361,361,2020-07-13,49.540000915527344,49.5099983215332,48.2400016784668,0.0006059906081856692,0.026948573628280625
362,362,362,362,2020-07-14,48.150001525878906,50.02000045776367,48.58000183105469,-0.03738502428571089,-0.008851385116682042
363,363,363,363,2020-07-15,58.36000061035156,47.560001373291016,46.40999984741211,0.22708155856205803,0.2574876277144784
364,364,364,364,2020-07-16,53.93999862670898,50.06999969482422,50.29999923706055,0.0772917706305638,0.07236579413238875
365,365,365,365,2020-07-17,53.13999938964844,47.119998931884766,50.29999923706055,0.1277589260234493,0.056461236494322
366,366,366,366,2020-07-20,52.400001525878906,51.77000045776367,50.83000183105469,0.0121692304914931,0.03088726417997134
367,367,367,367,2020-07-21,52.79999923706055,49.540000915527344,49.5099983215332,0.06580537467272074,0.0664512427199262
368,368,368,368,2020-07-22,51.45000076293945,48.150001525878906,50.02000045776367,0.06853580752820787,0.028588570413613956
369,369,369,369,2020-07-23,50.45000076293945,58.36000061035156,47.560001373291016,-0.13553803572114909,0.06076533444491061
370,370,370,370,2020-07-24,50.83000183105469,53.93999862670898,50.06999969482422,-0.057656597605368565,0.015178792507742456
371,371,371,371,2020-07-27,49.29999923706055,53.13999938964844,47.119998931884766,-0.07226195326859408,0.04626486321290302
372,372,372,372,2020-07-28,50.83000183105469,52.400001525878906,51.77000045776367,-0.02996182536462022,-0.018157207231935035
373,373,373,373,2020-07-29,51.0,52.79999923706055,49.540000915527344,-0.0340908951338984,0.02947111541160763
374,374,374,374,2020-07-30,50.29999923706055,51.45000076293945,48.150001525878906,-0.0223518271880625,0.04465207981408037
375,375,375,375,2020-07-31,48.709999084472656,50.45000076293945,58.36000061035156,-0.034489626405417195,-0.1653530059108198
376,376,376,376,2020-08-03,47.38999938964844,50.83000183105469,53.93999862670898,-0.0676766145482327,-0.1214312088213001
377,377,377,377,2020-08-04,49.130001068115234,49.29999923706055,53.13999938964844,-0.003448238774363288,-0.07546101557378537
378,378,378,378,2020-08-05,49.52999877929688,50.83000183105469,52.400001525878906,-0.02557550668753994,-0.054771043187176405
379,379,379,379,2020-08-06,51.09999847412109,51.0,52.79999923706055,0.001960754394531028,-0.03219698461181464
380,380,380,380,2020-08-07,52.09999847412109,50.29999923706055,51.45000076293945,0.035785273645378535,0.012633580204916894
381,381,381,381,2020-08-10,57.310001373291016,48.709999084472656,50.45000076293945,0.1765551724586214,0.1359762241151623
382,382,382,382,2020-08-11,58.66999816894531,47.38999938964844,50.83000183105469,0.23802487707482012,0.15423954466790457
383,383,383,383,2020-08-12,57.18999862670898,49.130001068115234,49.29999923706055,0.16405449589588117,0.16004055804766093
384,384,384,384,2020-08-13,58.5,49.52999877929688,50.83000183105469,0.18110239131385764,0.15089509920614064
385,385,385,385,2020-08-14,60.5,51.09999847412109,51.0,0.18395306862170302,0.18627450980392157
386,386,386,386,2020-08-17,60.290000915527344,52.09999847412109,50.29999923706055,0.15719774820097854,0.19860838628216637
387,387,387,387,2020-08-18,60.400001525878906,57.310001373291016,48.709999084472656,0.053917293291637636,0.23999184276586627
388,388,388,388,2020-08-19,61.09000015258789,58.66999816894531,47.38999938964844,0.041247691480643445,0.2890905452497641
389,389,389,389,2020-08-20,61.52999877929688,57.18999862670898,49.130001068115234,0.07588739739121153,0.25239156201095825
390,390,390,390,2020-08-21,61.52999877929688,58.5,49.52999877929688,0.05179485092815184,0.2422774136028425
391,391,391,391,2020-08-24,64.43000030517578,60.5,51.09999847412109,0.06495868273017824,0.2608611003737211
392,392,392,392,2020-08-25,64.06999969482422,60.290000915527344,52.09999847412109,0.06269694347148969,0.22975051000527036
393,393,393,393,2020-08-26,62.84000015258789,60.400001525878906,57.310001373291016,0.040397327236217695,0.09649273506864886
394,394,394,394,2020-08-27,66.5999984741211,61.09000015258789,58.66999816894531,0.0901947668647991,0.13516278426225048
395,395,395,395,2020-08-28,70.12000274658203,61.52999877929688,57.18999862670898,0.13960676316761833,0.2260885544738318
396,396,396,396,2020-08-31,68.83999633789062,61.52999877929688,58.5,0.11880379820604436,0.17675207415197658
397,397,397,397,2020-09-01,68.51000213623047,64.43000030517578,60.5,0.06332456637792272,0.13239672952447057
398,398,398,398,2020-09-02,68.37000274658203,64.06999969482422,60.290000915527344,0.06711414191102572,0.13401893694404854
399,399,399,399,2020-09-03,70.19999694824219,62.84000015258789,60.400001525878906,0.11712280041029244,0.16225157574150706
400,400,400,400,2020-09-04,71.94999694824219,66.5999984741211,61.09000015258789,0.08033030925969098,0.17777044964034494
401,401,401,401,2020-09-08,71.51000213623047,70.12000274658203,61.52999877929688,0.019823150815780455,0.16219735990457362
402,402,402,402,2020-09-09,70.11000061035156,68.83999633789062,61.52999877929688,0.018448639454123672,0.13944420609905173
403,403,403,403,2020-09-10,70.13999938964844,68.51000213623047,64.43000030517578,0.02379210629970152,0.08862329749227027
404,404,404,404,2020-09-11,69.33999633789062,68.37000274658203,64.06999969482422,0.014187414836063894,0.08225373291974791
405,405,405,405,2020-09-14,70.94000244140625,70.19999694824219,62.84000015258789,0.010541389249769662,0.12889882668921016
406,406,406,406,2020-09-15,67.69000244140625,71.94999694824219,66.5999984741211,-0.05920770934709563,0.016366426310185256
407,407,407,407,2020-09-16,69.61000061035156,71.51000213623047,70.12000274658203,-0.02656973107425309,-0.00727327604469219
408,408,408,408,2020-09-17,68.75,70.11000061035156,68.83999633789062,-0.01939809725448438,-0.0013073263027048032
409,409,409,409,2020-09-18,65.44999694824219,70.13999938964844,68.51000213623047,-0.06686630285455097,-0.04466508674023295
410,410,410,410,2020-09-21,60.709999084472656,69.33999633789062,68.37000274658203,-0.12445915357947801,-0.1120374923853914
411,411,411,411,2020-09-22,62.369998931884766,70.94000244140625,70.19999694824219,-0.12080636051006599,-0.11153843813028097
412,412,412,412,2020-09-23,61.2400016784668,67.69000244140625,71.94999694824219,-0.0952873471754222,-0.14885331096649956
413,413,413,413,2020-09-24,59.970001220703125,69.61000061035156,71.51000213623047,-0.1384858397518085,-0.16137603930626387
414,414,414,414,2020-09-25,64.58999633789062,68.75,70.11000061035156,-0.0605091441761364,-0.07873347916710649
415,415,415,415,2020-09-28,66.08999633789062,65.44999694824219,70.13999938964844,0.009778447967760062,-0.057741703550050594
416,416,416,416,2020-09-29,64.4000015258789,60.709999084472656,69.33999633789062,0.060780802125724565,-0.07124307864020285
417,417,417,417,2020-09-30,64.7300033569336,62.369998931884766,70.94000244140625,0.037838776101731586,-0.08753874923533977
418,418,418,418,2020-10-01,65.55000305175781,61.2400016784668,67.69000244140625,0.07037885785699616,-0.03161470398085542
419,419,419,419,2020-10-02,65.26000213623047,59.970001220703125,69.61000061035156,0.08821078552356454,-0.06249099893664145
420,420,420,420,2020-10-05,65.25,64.58999633789062,68.75,0.010218357323581229,-0.050909090909090904
421,421,421,421,2020-10-06,66.18000030517578,66.08999633789062,65.44999694824219,0.001361839495723327,0.011153604140132778
422,422,422,422,2020-10-07,68.0199966430664,64.4000015258789,60.709999084472656,0.0562111029723007,0.12040846102505331
423,423,423,423,2020-10-08,69.29000091552734,64.7300033569336,62.369998931884766,0.07044642858195216,0.11095081132196305
424,424,424,424,2020-10-09,71.08999633789062,65.55000305175781,61.2400016784668,0.08451553056005912,0.16084249492905034
425,425,425,425,2020-10-12,69.83000183105469,65.26000213623047,59.970001220703125,0.0700275750111734,0.16441554793478397
426,426,426,426,2020-10-13,60.61000061035156,65.25,64.58999633789062,-0.07111110175706414,-0.061619383080910084
427,427,427,427,2020-10-14,59.90999984741211,66.18000030517578,66.08999633789062,-0.09474162026066524,-0.09350880364530156
428,428,428,428,2020-10-15,59.380001068115234,68.0199966430664,64.4000015258789,-0.12702140548887964,-0.07795031582020073
429,429,429,429,2020-10-16,58.83000183105469,69.29000091552734,64.7300033569336,-0.1509597192418084,-0.0911478637401758
430,430,430,430,2020-10-19,59.709999084472656,71.08999633789062,65.55000305175781,-0.16007874299681857,-0.08909235233252288
431,431,431,431,2020-10-20,61.790000915527344,69.83000183105469,65.26000213623047,-0.11513677079629991,-0.05317194463860864
432,432,432,432,2020-10-21,60.68999862670898,60.61000061035156,65.25,0.0013198814643098356,-0.06988507851787007
433,433,433,433,2020-10-22,63.38999938964844,59.90999984741211,66.18000030517578,0.05808712320313347,-0.042157765226077615
434,434,434,434,2020-10-23,64.4800033569336,59.380001068115234,68.0199966430664,0.08588754121051823,-0.05204342047690558
435,435,435,435,2020-10-26,58.2599983215332,58.83000183105469,69.29000091552734,-0.00968899357097408,-0.15918606506357258
436,436,436,436,2020-10-27,57.380001068115234,59.709999084472656,71.08999633789062,-0.03902190675067907,-0.19285407196550985
437,437,437,437,2020-10-28,53.119998931884766,61.790000915527344,69.83000183105469,-0.1403139966852448,-0.23929546700568283
438,438,438,438,2020-10-29,53.83000183105469,60.68999862670898,60.61000061035156,-0.11303339843272431,-0.11186270765585371
439,439,439,439,2020-10-30,56.41999816894531,63.38999938964844,59.90999984741211,-0.10995427177494699,-0.05825407590311571
440,440,440,440,2020-11-02,57.02000045776367,64.4800033569336,59.380001068115234,-0.11569482802093778,-0.03974403111991176
441,441,441,441,2020-11-03,57.56999969482422,58.2599983215332,58.83000183105469,-0.011843437119598343,-0.0214176797044624
442,442,442,442,2020-11-04,56.97999954223633,57.380001068115234,59.709999084472656,-0.006971096522010667,-0.04572097779425777
443,443,443,443,2020-11-05,60.16999816894531,53.119998931884766,61.790000915527344,0.13271836180005736,-0.02621787866287173
444,444,444,444,2020-11-06,58.56999969482422,53.83000183105469,60.68999862670898,0.08805494524495838,-0.0349316028976111
445,445,445,445,2020-11-09,75.43000030517578,56.41999816894531,63.38999938964844,0.3369373050900586,0.18993533730012113
446,446,446,446,2020-11-10,73.7300033569336,57.02000045776367,64.4800033569336,0.29305511688916064,0.14345532751907553
447,447,447,447,2020-11-11,70.87999725341797,57.56999969482422,58.2599983215332,0.2311967627088658,0.21661516126787017
448,448,448,448,2020-11-12,68.0999984741211,56.97999954223633,57.380001068115234,0.19515617797859197,0.18682462890302598
449,449,449,449,2020-11-13,70.61000061035156,60.16999816894531,53.119998931884766,0.1735084387420589,0.3292545562904481
450,450,450,450,2020-11-16,75.5,58.56999969482422,53.83000183105469,0.28905583734657037,0.40256357852181646
451,451,451,451,2020-11-17,75.33999633789062,75.43000030517578,56.41999816894531,-0.0011932118112292223,0.33534205570675213
452,452,452,452,2020-11-18,74.12999725341797,73.7300033569336,57.02000045776367,0.005425117025262605,0.300070092218399
453,453,453,453,2020-11-19,74.44000244140625,70.87999725341797,57.56999969482422,0.050225808774514435,0.2930346158764825
454,454,454,454,2020-11-20,72.58000183105469,68.0999984741211,56.97999954223633,0.06578566016614595,0.2737803161485617
455,455,455,455,2020-11-23,75.77999877929688,70.61000061035156,60.16999816894531,0.07321906421549285,0.25943162847573653
456,456,456,456,2020-11-24,81.62999725341797,75.5,58.56999969482422,0.0811920166015625,0.393716880292754
457,457,457,457,2020-11-25,80.08000183105469,75.33999633789062,75.43000030517578,0.0629148622719029,0.06164657970390919
458,458,458,458,2020-11-27,81.4800033569336,74.12999725341797,73.7300033569336,0.09915022765196091,0.10511324626531682
459,459,459,459,2020-11-30,78.80999755859375,74.44000244140625,70.87999725341797,0.05870492979399411,0.11187924114646286
460,460,460,460,2020-12-01,78.29000091552734,72.58000183105469,68.0999984741211,0.0786717958173091,0.14963293200775318
461,461,461,461,2020-12-02,80.63999938964844,75.77999877929688,70.61000061035156,0.06413302571442259,0.14204785005803355
462,462,462,462,2020-12-03,84.4000015258789,81.62999725341797,75.5,0.033933656323196226,0.1178808149123034
463,463,463,463,2020-12-04,82.7300033569336,80.08000183105469,75.33999633789062,0.0330919263896825,0.09808876265270428
464,464,464,464,2020-12-07,81.62000274658203,81.4800033569336,74.12999725341797,0.0017182054968156724,0.10103879361493862
465,465,465,465,2020-12-08,82.83000183105469,78.80999755859375,74.44000244140625,0.0510088110264455,0.11270820949062221
466,466,466,466,2020-12-09,82.37000274658203,78.29000091552734,72.58000183105469,0.05211395814718278,0.1348856526390787
467,467,467,467,2020-12-10,80.63999938964844,80.63999938964844,75.77999877929688,0.0,0.06413302571442259
468,468,468,468,2020-12-11,76.45999908447266,84.4000015258789,81.62999725341797,-0.09407585660969053,-0.06333453807299783
469,469,469,469,2020-12-14,74.05999755859375,82.7300033569336,80.08000183105469,-0.1047988087336783,-0.07517487680833701
470,470,470,470,2020-12-15,74.05000305175781,81.62000274658203,81.4800033569336,-0.09274686890575023,-0.09118802158890094
471,471,471,471,2020-12-16,73.6500015258789,82.83000183105469,78.80999755859375,-0.11082941086853881,-0.06547387631725887
472,472,472,472,2020-12-17,73.94000244140625,82.37000274658203,78.29000091552734,-0.1023430863673922,-0.055562631539813334
473,473,473,473,2020-12-18,72.29000091552734,80.63999938964844,80.63999938964844,-0.10354660884574562,-0.10354660884574562
474,474,474,474,2020-12-21,71.81999969482422,76.45999908447266,84.4000015258789,-0.06068531840449265,-0.14905215170164876
475,475,475,475,2020-12-22,69.69000244140625,74.05999755859375,82.7300033569336,-0.05900614719478092,-0.15762118199448205
476,476,476,476,2020-12-23,71.41999816894531,74.05000305175781,81.62000274658203,-0.035516607352119034,-0.12496942213180529
477,477,477,477,2020-12-24,70.66000366210938,73.6500015258789,82.83000183105469,-0.040597390384559784,-0.14692741639397777
478,478,478,478,2020-12-28,72.88999938964844,73.94000244140625,82.37000274658203,-0.01420074407746863,-0.11509048246725928
479,479,479,479,2020-12-29,71.5999984741211,72.29000091552734,80.63999938964844,-0.009544922294475233,-0.11210318680493181
480,480,480,480,2020-12-30,73.75,71.81999969482422,76.45999908447266,0.02687274176241572,-0.035443357532330855
481,481,481,481,2020-12-31,74.69000244140625,69.69000244140625,74.05999755859375,0.07174630255184566,0.008506682468009341
482,482,482,482,2021-01-04,70.72000122070312,71.41999816894531,74.05000305175781,-0.009801133662679873,-0.04496963799889597
483,483,483,483,2021-01-05,72.55000305175781,70.66000366210938,73.6500015258789,0.026747796372701416,-0.01493548474312767
484,484,484,484,2021-01-06,72.19999694824219,72.88999938964844,73.94000244140625,-0.009466352684648793,-0.0235326675102957
