,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IT,IT_6m,IT_12m,IT_6m_ret,IT_12m_ret
490,490,490,490,2021-01-14,162.8800048828125,163.7899932861328,159.2100067138672,-0.005555824168883228,0.023051303399170386
491,491,491,491,2021-01-15,160.41000366210938,166.1999969482422,158.3800048828125,-0.03483750536972585,0.012817266805862815
492,492,492,492,2021-01-19,159.44000244140625,169.10000610351562,158.5500030517578,-0.0571259805644001,0.005613367218655352
493,493,493,493,2021-01-20,161.5800018310547,167.17999267578125,160.19000244140625,-0.03349677646886162,0.008677191887532798
494,494,494,494,2021-01-21,161.36000061035156,168.5800018310547,158.07000732421875,-0.04282833753874771,0.020813520172645372
495,495,495,495,2021-01-22,160.41000366210938,165.22999572753906,159.7100067138672,-0.029171410700619793,0.004382924793787657
496,496,496,496,2021-01-25,159.52000427246094,162.8800048828125,163.7899932861328,-0.0206286868223573,-0.026069901634420467
497,497,497,497,2021-01-26,157.08999633789062,160.41000366210938,166.1999969482422,-0.020697009216532836,-0.05481348241654049
498,498,498,498,2021-01-27,151.5800018310547,159.44000244140625,169.10000610351562,-0.04929754446811485,-0.10360735446535674
499,499,499,499,2021-01-28,157.19000244140625,161.5800018310547,167.17999267578125,-0.027169200024137585,-0.059755895872952824
500,500,500,500,2021-01-29,151.91000366210938,161.36000061035156,168.5800018310547,-0.05856468091532685,-0.09888479053198396
501,501,501,501,2021-02-01,154.00999450683594,160.41000366210938,165.22999572753906,-0.03989781814826543,-0.06790535320962354
502,502,502,502,2021-02-02,155.5500030517578,159.52000427246094,162.8800048828125,-0.02488716847024619,-0.04500246568833555
503,503,503,503,2021-02-03,159.4499969482422,157.08999633789062,160.41000366210938,0.015023239323752602,-0.005984706015526031
504,504,504,504,2021-02-04,163.07000732421875,151.5800018310547,159.44000244140625,0.0758015922573374,0.02276721542416249
505,505,505,505,2021-02-05,164.5,157.19000244140625,161.5800018310547,0.04650421429517193,0.018071531970883514
506,506,506,506,2021-02-08,168.11000061035156,151.91000366210938,161.36000061035156,0.10664206805152565,0.04183192844861061
507,507,507,507,2021-02-09,183.72000122070312,154.00999450683594,160.41000366210938,0.1929096018021641,0.1453151114421416
508,508,508,508,2021-02-10,180.63999938964844,155.5500030517578,159.52000427246094,0.161298591100266,0.13239715741929414
509,509,509,509,2021-02-11,181.52999877929688,159.4499969482422,157.08999633789062,0.13847602542270288,0.15557962321698282
510,510,510,510,2021-02-12,182.92999267578125,163.07000732421875,151.5800018310547,0.12178809382203881,0.20682141750907257
511,511,511,511,2021-02-16,178.77000427246094,164.5,157.19000244140625,0.08674774633714866,0.13728609641760636
512,512,512,512,2021-02-17,178.24000549316406,168.11000061035156,151.91000366210938,0.060258193123751136,0.17332631950704203
513,513,513,513,2021-02-18,180.7899932861328,183.72000122070312,154.00999450683594,-0.015948225098531776,0.17388481095042319
514,514,514,514,2021-02-19,183.9499969482422,180.63999938964844,155.5500030517578,0.018323724367679706,0.1825779063921622
515,515,515,515,2021-02-22,184.47999572753903,181.52999877929688,159.4499969482422,0.016250740748523507,0.1569771041602568
516,516,516,516,2021-02-23,182.9199981689453,182.92999267578125,163.07000732421875,-5.463569253871814e-05,0.12172680415265114
517,517,517,517,2021-02-24,183.1600036621093,178.77000427246094,164.5,0.024556688956373307,0.11343467271798957
518,518,518,518,2021-02-25,177.86000061035156,178.24000549316406,168.11000061035156,-0.0021319842409176504,0.057997739364707535
519,519,519,519,2021-02-26,179.0399932861328,180.7899932861328,183.72000122070312,-0.009679739283082522,-0.025473589720632628
520,520,520,520,2021-03-01,184.19000244140625,183.9499969482422,180.63999938964844,0.0013047322486861024,0.01965236417046423
521,521,521,521,2021-03-02,183.2700042724609,184.47999572753903,181.52999877929688,-0.0065589304157680495,0.009585222854981312
522,522,522,522,2021-03-03,182.6300048828125,182.9199981689453,182.92999267578125,-0.0015853558333461804,-0.0016399049088710038
523,523,523,523,2021-03-04,177.77000427246094,183.1600036621093,178.77000427246094,-0.029427818747982393,-0.005593779583267899
524,524,524,524,2021-03-05,183.47000122070312,177.86000061035156,178.24000549316406,0.031541665304734456,0.029342434730454725
525,525,525,525,2021-03-08,186.6000061035156,179.0399932861328,180.7899932861328,0.04222527424529532,0.03213680531636176
526,526,526,526,2021-03-09,183.6100006103516,184.19000244140625,183.9499969482422,-0.00314893220786594,-0.001848308472580551
527,527,527,527,2021-03-10,184.02999877929688,183.2700042724609,184.47999572753903,0.004146857036714691,-0.0024392723258014337
528,528,528,528,2021-03-11,186.22999572753903,182.6300048828125,182.9199981689453,0.019711935325394725,0.018095329060394016
529,529,529,529,2021-03-12,186.82000732421875,177.77000427246094,183.1600036621093,0.050908493189251613,0.01998254853096304
530,530,530,530,2021-03-15,185.72000122070312,183.47000122070312,177.86000061035156,0.012263585245706699,0.04419206445169732
531,531,531,531,2021-03-16,187.4100036621093,186.6000061035156,179.0399932861328,0.004340822787242349,0.04674938946517915
532,532,532,532,2021-03-17,184.5,183.6100006103516,184.19000244140625,0.004847227202711801,0.0016830314049882666
533,533,533,533,2021-03-18,183.1000061035156,184.02999877929688,183.2700042724609,-0.005053484116448903,-0.0009275831559024672
534,534,534,534,2021-03-19,182.8500061035156,186.22999572753903,182.6300048828125,-0.018149544657502292,0.0012046280174184965
535,535,535,535,2021-03-22,183.0399932861328,186.82000732421875,177.77000427246094,-0.020233454072859924,0.02964498445752839
536,536,536,536,2021-03-23,181.6199951171875,185.72000122070312,183.47000122070312,-0.022076276526852512,-0.010083425580240668
537,537,537,537,2021-03-24,181.1000061035156,187.4100036621093,186.6000061035156,-0.03366948100577538,-0.029474811468917617
538,538,538,538,2021-03-25,181.8000030517578,184.5,183.6100006103516,-0.014634129800770612,-0.009857837550117265
539,539,539,539,2021-03-26,185.83999633789065,183.1000061035156,184.02999877929688,0.014964446439319046,0.009835339730477788
540,540,540,540,2021-03-29,181.69000244140625,182.8500061035156,186.22999572753903,-0.006344017628594711,-0.0243784212548388
541,541,541,541,2021-03-30,181.72999572753903,183.0399932861328,186.82000732421875,-0.007156892518816682,-0.0272455379355927
542,542,542,542,2021-03-31,182.5500030517578,181.6199951171875,185.72000122070312,0.005120625259185996,-0.017068695606878626
543,543,543,543,2021-04-01,187.2700042724609,181.1000061035156,187.4100036621093,0.03406956356157487,-0.0007470219674121648
544,544,544,544,2021-04-05,189.88999938964844,181.8000030517578,184.5,0.044499429054395634,0.02921408883278276
545,545,545,545,2021-04-06,189.27999877929688,185.83999633789065,183.1000061035156,0.018510560208748972,0.03375200693487379
546,546,546,546,2021-04-07,187.1000061035156,181.69000244140625,182.8500061035156,0.029776011830117355,0.023243094657563024
547,547,547,547,2021-04-08,186.6000061035156,181.72999572753903,183.0399932861328,0.026798054754141987,0.019449371437736396
548,548,548,548,2021-04-09,188.19000244140625,182.5500030517578,181.6199951171875,0.030895641168788845,0.036174471428542576
549,549,549,549,2021-04-12,188.4499969482422,187.2700042724609,181.1000061035156,0.006301023382604853,0.04058526006081631
550,550,550,550,2021-04-13,189.07000732421875,189.88999938964844,181.8000030517578,-0.004318247764839356,0.03998902172950558
551,551,551,551,2021-04-14,188.6100006103516,189.27999877929688,185.83999633789065,-0.0035397198503076543,0.014905318161030134
552,552,552,552,2021-04-15,190.6000061035156,187.1000061035156,181.69000244140625,0.018706573414345895,0.04903959239574984
553,553,553,553,2021-04-16,191.97999572753903,186.6000061035156,181.72999572753903,0.028831669067786114,0.05640235646825986
554,554,554,554,2021-04-19,191.94000244140625,188.19000244140625,182.5500030517578,0.019926669596423308,0.05143795799875228
555,555,555,555,2021-04-20,191.42999267578125,188.4499969482422,187.2700042724609,0.015813190638350072,0.02221385330492076
556,556,556,556,2021-04-21,193.4199981689453,189.07000732421875,189.88999938964844,0.023007302460549273,0.0185897034632847
557,557,557,557,2021-04-22,195.6000061035156,188.6100006103516,189.27999877929688,0.037060630245183024,0.03338972614633162
558,558,558,558,2021-04-23,199.4199981689453,190.6000061035156,187.1000061035156,0.046274878189875635,0.06584709601032035
559,559,559,559,2021-04-26,197.6300048828125,191.97999572753903,186.6000061035156,0.029430197317495743,0.059110388094939514
560,560,560,560,2021-04-27,198.1300048828125,191.94000244140625,188.19000244140625,0.03224967366193443,0.05281897185001161
561,561,561,561,2021-04-28,197.47000122070312,191.42999267578125,188.4499969482422,0.0315520491877761,0.04786417839496315
562,562,562,562,2021-04-29,198.0,193.4199981689453,189.07000732421875,0.023679050121043987,0.0472311436497066
563,563,563,563,2021-04-30,195.8800048828125,195.6000061035156,188.6100006103516,0.0014314865570541624,0.03854516859622925
564,564,564,564,2021-05-03,197.4100036621093,199.4199981689453,190.6000061035156,-0.010079202313166169,0.03572926201741655
565,565,565,565,2021-05-04,225.4900054931641,197.6300048828125,191.97999572753903,0.14097050003551614,0.17454948698500328
566,566,566,566,2021-05-05,230.94000244140625,198.1300048828125,191.94000244140625,0.16559832811794362,0.20318849382064363
567,567,567,567,2021-05-06,231.42999267578125,197.47000122070312,191.42999267578125,0.17197544561273692,0.20895367251957575
568,568,568,568,2021-05-07,234.0,198.0,193.4199981689453,0.18181818181818188,0.2098025137794155
569,569,569,569,2021-05-10,231.1600036621093,195.8800048828125,195.6000061035156,0.18011026087324966,0.18179957284753145
570,570,570,570,2021-05-11,225.3099975585937,197.4100036621093,199.4199981689453,0.14133019289254745,0.1298264949722585
571,571,571,571,2021-05-12,223.009994506836,225.4900054931641,197.6300048828125,-0.010998318887367575,0.12842174263504624
572,572,572,572,2021-05-13,229.6000061035156,230.94000244140625,198.1300048828125,-0.0058023569919665174,0.15883511050896404
573,573,573,573,2021-05-14,231.1000061035156,231.42999267578125,197.47000122070312,-0.0014258591483773397,0.17030437370193652
574,574,574,574,2021-05-17,228.6999969482422,234.0,198.0,-0.022649585691272733,0.15505048963758683
575,575,575,575,2021-05-18,225.5399932861328,231.1600036621093,195.8800048828125,-0.02431220923577826,0.1514191732896104
576,576,576,576,2021-05-19,227.1300048828125,225.3099975585937,197.4100036621093,0.00807779212613724,0.1505496209380175
577,577,577,577,2021-05-20,231.8699951171875,223.009994506836,225.4900054931641,0.03972916384283365,0.028293890942393984
578,578,578,578,2021-05-21,231.9499969482422,229.6000061035156,230.94000244140625,0.010235151490662897,0.004373406495880694
579,579,579,579,2021-05-24,232.7100067138672,231.1000061035156,231.42999267578125,0.006966683547513286,0.0055308908896658515
580,580,580,580,2021-05-25,231.72999572753903,228.6999969482422,234.0,0.0132487923905944,-0.00970087295923494
581,581,581,581,2021-05-26,232.1499938964844,225.5399932861328,231.1600036621093,0.02930744350056691,0.0042827055662371105
582,582,582,582,2021-05-27,233.1100006103516,227.1300048828125,225.3099975585937,0.026328514942904446,0.03461898333974034
583,583,583,583,2021-05-28,231.83999633789065,231.8699951171875,223.009994506836,-0.00012937758195785687,0.03959464619772457
584,584,584,584,2021-06-01,233.009994506836,231.9499969482422,229.6000061035156,0.004569939954904845,0.01485186547330919
585,585,585,585,2021-06-02,234.0,232.7100067138672,231.1000061035156,0.005543351162027754,0.012548653482879812
586,586,586,586,2021-06-03,233.0399932861328,231.72999572753903,228.6999969482422,0.005653120367438369,0.018976809776140247
587,587,587,587,2021-06-04,234.4100036621093,232.1499938964844,225.5399932861328,0.009735127396266918,0.03932788259297082
588,588,588,588,2021-06-07,231.1000061035156,233.1100006103516,227.1300048828125,-0.008622515128365316,0.017478981796136495
589,589,589,589,2021-06-08,232.1100006103516,231.83999633789065,231.8699951171875,0.0011646147201771484,0.0010350864631829548
590,590,590,590,2021-06-09,230.2899932861328,233.009994506836,231.9499969482422,-0.011673324255725759,-0.007156730691743829
591,591,591,591,2021-06-10,230.97999572753903,234.0,232.7100067138672,-0.012906001164363134,-0.007434192498886882
592,592,592,592,2021-06-11,232.9900054931641,233.0399932861328,231.72999572753903,-0.00021450306560621968,0.005437404690183278
593,593,593,593,2021-06-14,229.6199951171875,234.4100036621093,232.1499938964844,-0.02043431794756656,-0.01089812123977496
594,594,594,594,2021-06-15,234.8000030517578,231.1000061035156,233.1100006103516,0.016010371486467667,0.007249806687749549
595,595,595,595,2021-06-16,233.75,232.1100006103516,231.83999633789065,0.007065612792796161,0.008238456229638924
596,596,596,596,2021-06-17,233.8699951171875,230.2899932861328,233.009994506836,0.015545624801015956,0.0036908314262300568
597,597,597,597,2021-06-18,233.0,230.97999572753903,234.0,0.00874536457626296,-0.004273504273504258
598,598,598,598,2021-06-21,238.8699951171875,232.9900054931641,233.0399932861328,0.025237089511961575,0.025017173013288208
599,599,599,599,2021-06-22,239.759994506836,229.6199951171875,234.4100036621093,0.04415991466454616,0.022823218980186688
600,600,600,600,2021-06-23,238.2700042724609,234.8000030517578,231.1000061035156,0.014778539930164314,0.031025521330941386
601,601,601,601,2021-06-24,238.2700042724609,233.75,232.1100006103516,0.019336916673629467,0.02653915663224815
602,602,602,602,2021-06-25,241.9499969482422,233.8699951171875,230.2899932861328,0.03454911702976671,0.05063182944133371
603,603,603,603,2021-06-28,240.3699951171875,233.0,230.97999572753903,0.03163088033127681,0.040652868487904836
604,604,604,604,2021-06-29,243.19000244140625,238.8699951171875,232.9900054931641,0.01808518195053921,0.043778688818226774
605,605,605,605,2021-06-30,242.1999969482422,239.759994506836,229.6199951171875,0.01017685392604828,0.054786177591522156
606,606,606,606,2021-07-01,248.42999267578125,238.2700042724609,234.8000030517578,0.042640652290006464,0.05804935880268669
607,607,607,607,2021-07-02,253.69000244140625,238.2700042724609,233.75,0.06471648924517015,0.08530482327874322
608,608,608,608,2021-07-06,254.3800048828125,241.9499969482422,233.8699951171875,0.05137428432052982,0.08769833751160694
609,609,609,609,2021-07-07,257.0299987792969,240.3699951171875,233.0,0.06930983067993624,0.1031330419712313
610,610,610,610,2021-07-08,254.22999572753903,243.19000244140625,238.8699951171875,0.04539657541552411,0.06430276269238444
611,611,611,611,2021-07-09,256.8699951171875,242.1999969482422,239.759994506836,0.06056977024686039,0.07136303387704523
612,612,612,612,2021-07-12,256.6400146484375,248.42999267578125,238.2700042724609,0.03304762796242122,0.0770974526653827
613,613,613,613,2021-07-13,255.6699981689453,253.69000244140625,238.2700042724609,0.0078047842188671,0.07302637169799842
614,614,614,614,2021-07-14,254.3500061035156,254.3800048828125,241.9499969482422,-0.00011792899882490104,0.05125029680378956
615,615,615,615,2021-07-15,253.97999572753903,257.0299987792969,240.3699951171875,-0.01186633103623358,0.056621046248789275
616,616,616,616,2021-07-16,253.3600006103516,254.22999572753903,243.19000244140625,-0.0034220789513752514,0.04181914579895474
617,617,617,617,2021-07-19,253.8699951171875,256.8699951171875,242.1999969482422,-0.011679059668418534,0.04818331261762632
618,618,618,618,2021-07-20,255.67999267578125,256.6400146484375,248.42999267578125,-0.003740733782186534,0.029183271801894506
619,619,619,619,2021-07-21,256.5799865722656,255.6699981689453,253.69000244140625,0.003559230296231286,0.01139179353954578
620,620,620,620,2021-07-22,257.0899963378906,254.3500061035156,254.3800048828125,0.010772518846568824,0.010653319455381505
621,621,621,621,2021-07-23,260.6099853515625,253.97999572753903,257.0299987792969,0.026104377256293443,0.013928283038042055
622,622,622,622,2021-07-26,263.20001220703125,253.3600006103516,254.22999572753903,0.03883806272882384,0.03528307686047194
623,623,623,623,2021-07-27,264.739990234375,253.8699951171875,256.8699951171875,0.042817171490352246,0.030638047521265088
624,624,624,624,2021-07-28,262.1000061035156,255.67999267578125,256.6400146484375,0.025109565126886446,0.021274903146173862
625,625,625,625,2021-07-29,263.2200012207031,256.5799865722656,255.6699981689453,0.025878926634705923,0.02953026599064934
626,626,626,626,2021-07-30,264.7300109863281,257.0899963378906,254.3500061035156,0.02971727705187055,0.04080992582554943
627,627,627,627,2021-08-02,264.9700012207031,260.6099853515625,253.97999572753903,0.016730041495758297,0.043271146066770516
628,628,628,628,2021-08-03,293.6700134277344,263.20001220703125,253.3600006103516,0.11576747647236285,0.15910172371437792
629,629,629,629,2021-08-04,289.8800048828125,264.739990234375,253.8699951171875,0.09496115273775207,0.14184429218979822
630,630,630,630,2021-08-05,295.2300109863281,262.1000061035156,255.67999267578125,0.12640215227514306,0.15468562047676082
631,631,631,631,2021-08-06,292.8800048828125,263.2200012207031,256.5799865722656,0.11268142057806707,0.14147642142900718
632,632,632,632,2021-08-09,289.54998779296875,264.7300109863281,257.0899963378906,0.09375581073776496,0.12625925519255254
633,633,633,633,2021-08-10,291.5599975585937,264.9700012207031,260.6099853515625,0.10035096884700834,0.11875988621571687
634,634,634,634,2021-08-11,295.45001220703125,293.6700134277344,263.20001220703125,0.006061220750871454,0.12253038945390471
635,635,635,635,2021-08-12,304.0899963378906,289.8800048828125,264.739990234375,0.04902025395239895,0.14863642651296827
636,636,636,636,2021-08-13,304.8699951171875,295.2300109863281,262.1000061035156,0.03265245324705757,0.16318194588969215
637,637,637,637,2021-08-16,308.6199951171875,292.8800048828125,263.2200012207031,0.05374211271497664,0.1724792708986338
638,638,638,638,2021-08-17,309.8299865722656,289.54998779296875,264.7300109863281,0.07003971553884947,0.17036215659080178
639,639,639,639,2021-08-18,302.20001220703125,291.5599975585937,264.9700012207031,0.0364933966851857,0.14050651324607077
640,640,640,640,2021-08-19,302.6600036621094,295.45001220703125,293.6700134277344,0.024403422430816724,0.030612557712118127
641,641,641,641,2021-08-20,302.3999938964844,304.0899963378906,289.8800048828125,-0.0055575732900084995,0.043190247008355165
642,642,642,642,2021-08-23,302.3900146484375,304.8699951171875,295.2300109863281,-0.008134550819921538,0.024252289386802683
643,643,643,643,2021-08-24,300.9700012207031,308.6199951171875,292.8800048828125,-0.024787745504239123,0.027622221397898494
644,644,644,644,2021-08-25,307.19000244140625,309.8299865722656,289.54998779296875,-0.008520750880398165,0.060922173690610926
645,645,645,645,2021-08-26,306.0,302.20001220703125,291.5599975585937,0.012574413102159232,0.04952669283276534
646,646,646,646,2021-08-27,307.79998779296875,302.6600036621094,295.45001220703125,0.016982700286350516,0.041800558726271086
647,647,647,647,2021-08-30,307.2099914550781,302.3999938964844,304.0899963378906,0.015906076903692945,0.01026010442553571
648,648,648,648,2021-08-31,308.739990234375,302.3900146484375,304.8699951171875,0.020999289918088193,0.012693919307145807
649,649,649,649,2021-09-01,309.3099975585937,300.9700012207031,308.6199951171875,0.027710390750122604,0.00223576713214646
650,650,650,650,2021-09-02,311.79998779296875,307.19000244140625,309.8299865722656,0.015006951121209866,0.006358329748833436
651,651,651,651,2021-09-03,313.3500061035156,306.0,302.20001220703125,0.024019627789266806,0.0368960736138082
652,652,652,652,2021-09-07,311.7799987792969,307.79998779296875,302.6600036621094,0.012930510539867601,0.030132805811266428
653,653,653,653,2021-09-08,312.5799865722656,307.2099914550781,302.3999938964844,0.01747988433498837,0.033663997623181174
654,654,654,654,2021-09-09,315.8699951171875,308.739990234375,302.3900146484375,0.0230938819341151,0.04457812697427199
655,655,655,655,2021-09-10,313.6600036621094,309.3099975585937,300.9700012207031,0.01406358067262814,0.042163678738535104
656,656,656,656,2021-09-13,309.3399963378906,311.79998779296875,307.19000244140625,-0.007889645770966291,0.006998905821794965
657,657,657,657,2021-09-14,310.6000061035156,313.3500061035156,306.0,-0.008776128758368418,0.015032699684691675
658,658,658,658,2021-09-15,316.9700012207031,311.7799987792969,307.79998779296875,0.016646361093484163,0.029792117580921706
659,659,659,659,2021-09-16,315.92999267578125,312.5799865722656,307.2099914550781,0.010717276369007545,0.02838449745531202
660,660,660,660,2021-09-17,310.3299865722656,315.8699951171875,308.739990234375,-0.017538888246940165,0.00514995267274454
661,661,661,661,2021-09-20,311.7799987792969,313.6600036621094,309.3099975585937,-0.005993766692796831,0.00798552015841425
662,662,662,662,2021-09-21,307.5,309.3399963378906,311.79998779296875,-0.005948135901187479,-0.013790852986895863
663,663,663,663,2021-09-22,316.54998779296875,310.6000061035156,313.3500061035156,0.01915641201716567,0.01021216412038628
664,664,664,664,2021-09-23,324.25,316.9700012207031,311.7799987792969,0.02296746932283944,0.03999615520407507
665,665,665,665,2021-09-24,324.69000244140625,315.92999267578125,312.5799865722656,0.027727692744306198,0.03874213445952934
666,666,666,666,2021-09-27,315.1099853515625,310.3299865722656,315.8699951171875,0.01540295487424248,-0.002406084076909676
667,667,667,667,2021-09-28,303.7799987792969,311.7799987792969,313.6600036621094,-0.025659118709738138,-0.03149909063144607
668,668,668,668,2021-09-29,307.8500061035156,307.5,309.3399963378906,0.0011382312309451414,-0.004816675024291062
669,669,669,669,2021-09-30,303.8800048828125,316.54998779296875,310.6000061035156,-0.04002522002446807,-0.02163554761316877
670,670,670,670,2021-10-01,306.20001220703125,324.25,316.9700012207031,-0.055666886023033935,-0.03397794419722655
671,671,671,671,2021-10-04,305.1300048828125,324.69000244140625,315.92999267578125,-0.060242069085953975,-0.034184749923544255
672,672,672,672,2021-10-05,311.4599914550781,315.1099853515625,310.3299865722656,-0.011583237809529079,0.0036413009754354686
673,673,673,673,2021-10-06,304.20001220703125,303.7799987792969,311.7799987792969,0.0013826237060443614,-0.024311971909498076
674,674,674,674,2021-10-07,305.29998779296875,307.8500061035156,307.5,-0.008283314146465881,-0.007154511242378092
675,675,675,675,2021-10-08,304.1000061035156,303.8800048828125,316.54998779296875,0.0007239739935767098,-0.039330223249276264
676,676,676,676,2021-10-11,301.4800109863281,306.20001220703125,324.25,-0.015414764965821726,-0.07022355902443134
677,677,677,677,2021-10-12,301.0599975585937,305.1300048828125,324.69000244140625,-0.013338600790118726,-0.07277712496576438
678,678,678,678,2021-10-13,306.3999938964844,311.4599914550781,315.1099853515625,-0.016246059517803446,-0.02764111535647007
679,679,679,679,2021-10-14,310.3099975585937,304.20001220703125,303.7799987792969,0.020085421125506597,0.021495815410944807
680,680,680,680,2021-10-15,311.2799987792969,305.29998779296875,307.8500061035156,0.019587327957521383,0.011141765820293248
681,681,681,681,2021-10-18,315.8599853515625,304.1000061035156,303.8800048828125,0.03867142062484463,0.03942339172124831
682,682,682,682,2021-10-19,319.9599914550781,301.4800109863281,306.20001220703125,0.061297531495672075,0.04493787948885952
683,683,683,683,2021-10-20,315.1600036621094,301.0599975585937,305.1300048828125,0.046834538689489946,0.032871230684602626
684,684,684,684,2021-10-21,319.8299865722656,306.3999938964844,311.4599914550781,0.04383156965831558,0.02687341985108449
685,685,685,685,2021-10-22,324.510009765625,310.3099975585937,304.20001220703125,0.04576073062019215,0.06676527529121623
686,686,686,686,2021-10-25,323.19000244140625,311.2799987792969,305.29998779296875,0.03826138431256476,0.0585981505527251
687,687,687,687,2021-10-26,326.4200134277344,315.8599853515625,304.1000061035156,0.03343262383938317,0.07339693152331273
688,688,688,688,2021-10-27,320.8800048828125,319.9599914550781,301.4800109863281,0.0028754014636342973,0.06434918797108624
689,689,689,689,2021-10-28,326.8399963378906,315.1600036621094,301.0599975585937,0.03706051700742985,0.0856307679145567
690,690,690,690,2021-10-29,331.9100036621094,319.8299865722656,306.3999938964844,0.03777012036710414,0.08325721368729333
691,691,691,691,2021-11-01,328.3999938964844,324.510009765625,310.3099975585937,0.011987254672572112,0.05829653082471142
692,692,692,692,2021-11-02,339.69000244140625,323.19000244140625,311.2799987792969,0.05105355943982648,0.09126832361064285
693,693,693,693,2021-11-03,325.6199951171875,326.4200134277344,315.8599853515625,-0.002450886212968073,0.03089979806958376
694,694,694,694,2021-11-04,330.7099914550781,320.8800048828125,319.9599914550781,0.030634462798190265,0.03359795064099225
695,695,695,695,2021-11-05,331.4599914550781,326.8399963378906,315.1600036621094,0.014135341968402493,0.051719722057258055
696,696,696,696,2021-11-08,333.8500061035156,331.9100036621094,319.8299865722656,0.005844965261671442,0.04383585067025031
697,697,697,697,2021-11-09,339.3399963378906,328.3999938964844,324.510009765625,0.03331304094011234,0.04569962751835144
698,698,698,698,2021-11-10,329.5299987792969,339.69000244140625,323.19000244140625,-0.029909634046006106,0.019616932114229213
699,699,699,699,2021-11-11,329.5799865722656,325.6199951171875,326.4200134277344,0.012161389086849494,0.009680696693037838
700,700,700,700,2021-11-12,332.0400085449219,330.7099914550781,320.8800048828125,0.004021702168694352,0.034779367652356674
701,701,701,701,2021-11-15,333.6600036621094,331.4599914550781,326.8399963378906,0.006637338634365442,0.020866501654124736
702,702,702,702,2021-11-16,332.6199951171875,333.8500061035156,331.9100036621094,-0.003684322192124667,0.0021391083343209605
703,703,703,703,2021-11-17,335.0199890136719,339.3399963378906,328.3999938964844,-0.012730616404902584,0.020158328989720475
704,704,704,704,2021-11-18,335.1099853515625,329.5299987792969,339.69000244140625,0.0169331672167512,-0.013482931663947872
705,705,705,705,2021-11-19,334.54998779296875,329.5799865722656,325.6199951171875,0.015079802849659263,0.027424583286316473
706,706,706,706,2021-11-22,321.8299865722656,332.0400085449219,330.7099914550781,-0.03074937269577538,-0.026851335345937755
707,707,707,707,2021-11-23,324.0,333.6600036621094,331.4599914550781,-0.0289516380629542,-0.02250646125443212
708,708,708,708,2021-11-24,326.1099853515625,332.6199951171875,333.8500061035156,-0.019571913478416803,-0.02318412643537049
709,709,709,709,2021-11-26,321.2200012207031,335.0199890136719,339.3399963378906,-0.041191535566570625,-0.053397758333046275
710,710,710,710,2021-11-29,325.0,335.1099853515625,329.5299987792969,-0.030169155780172208,-0.013746847923034933
711,711,711,711,2021-11-30,312.25,334.54998779296875,329.5799865722656,-0.06665666897817601,-0.05258203555532259
712,712,712,712,2021-12-01,306.5299987792969,321.8299865722656,332.0400085449219,-0.047540591092599116,-0.07682812043469078
713,713,713,713,2021-12-02,318.510009765625,324.0,333.6600036621094,-0.016944414303626587,-0.04540548381647347
714,714,714,714,2021-12-03,309.3999938964844,326.1099853515625,332.6199951171875,-0.05124035511229119,-0.06980939679384679
715,715,715,715,2021-12-06,307.4200134277344,321.2200012207031,335.0199890136719,-0.04296117222005447,-0.08238307113314114
716,716,716,716,2021-12-07,316.010009765625,325.0,335.1099853515625,-0.02766150841346149,-0.05699613983719343
717,717,717,717,2021-12-08,319.0400085449219,312.25,334.54998779296875,0.021745423682696163,-0.046360722803687526
718,718,718,718,2021-12-09,311.1600036621094,306.5299987792969,321.8299865722656,0.015104573455292147,-0.03315409798757318
719,719,719,719,2021-12-10,321.989990234375,318.510009765625,324.0,0.010925811943275354,-0.006203733844521553
720,720,720,720,2021-12-13,320.44000244140625,309.3999938964844,326.1099853515625,0.03568199341534406,-0.017386719710663634
721,721,721,721,2021-12-14,313.989990234375,307.4200134277344,321.2200012207031,0.021371337322464434,-0.02250797260087345
722,722,722,722,2021-12-15,327.489990234375,316.010009765625,325.0,0.03632790137649233,0.007661508413461471
723,723,723,723,2021-12-16,326.6000061035156,319.0400085449219,312.25,0.023696079977785223,0.04595678495921729
724,724,724,724,2021-12-17,320.07000732421875,311.1600036621094,306.5299987792969,0.028634797394413214,0.044171887250326725
725,725,725,725,2021-12-20,308.7099914550781,321.989990234375,318.510009765625,-0.041243514339158294,-0.030768321277432342
726,726,726,726,2021-12-21,316.239990234375,320.44000244140625,309.3999938964844,-0.01310701590011143,0.022107293060190214
727,727,727,727,2021-12-22,324.6600036621094,313.989990234375,307.4200134277344,0.03398201776996079,0.05607959625708503
728,728,728,728,2021-12-23,325.5299987792969,327.489990234375,316.010009765625,-0.005984889656246994,0.030125593239064052
729,729,729,729,2021-12-27,335.5799865722656,326.6000061035156,319.0400085449219,0.02749534691038491,0.0518429588275755
730,730,730,730,2021-12-28,332.8399963378906,320.07000732421875,311.1600036621094,0.039897487179223035,0.0696747410355596
731,731,731,731,2021-12-29,336.29998779296875,308.7099914550781,321.989990234375,0.08937189304384852,0.04444236775241861
732,732,732,732,2021-12-30,332.79998779296875,316.239990234375,320.44000244140625,0.052365286080108486,0.03857191754273126
733,733,733,733,2021-12-31,334.32000732421875,324.6600036621094,313.989990234375,0.029754215342654433,0.06474734138712068
