,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WFC,WFC_6m,WFC_12m,WFC_6m_ret,WFC_12m_ret
243,243,243,243,2020-01-23,43.02563095092773,43.989288330078125,47.37994766235352,-0.02190663717765784,-0.09190210049314984
244,244,244,244,2020-01-24,42.445648193359375,43.11486053466797,46.98735046386719,-0.01552161674674768,-0.0966579776401808
245,245,245,245,2020-01-27,42.026275634765625,43.944671630859375,47.13010787963867,-0.043654803299214784,-0.10829239470249596
246,246,246,246,2020-01-28,42.267189025878906,43.8822135925293,47.049800872802734,-0.036803625761607894,-0.10164999124764484
247,247,247,247,2020-01-29,42.1779670715332,43.66806411743164,46.84457778930664,-0.034123267793399026,-0.09961901543360052
248,248,248,248,2020-01-30,42.74902725219727,43.329010009765625,46.49658966064453,-0.013385552945650803,-0.08059865112256304
249,249,249,249,2020-01-31,41.88351058959961,43.02563095092773,43.989288330078125,-0.02654511592475539,-0.04787023887901065
250,250,250,250,2020-02-03,42.04412078857422,42.445648193359375,43.11486053466797,-0.009459801460823813,-0.02483458679479633
251,251,251,251,2020-02-04,42.16904067993164,42.026275634765625,43.944671630859375,0.003397042517084614,-0.040406058005012624
252,252,252,252,2020-02-05,43.10594177246094,42.267189025878906,43.8822135925293,0.019844062638480375,-0.01768989657806408
253,253,253,253,2020-02-06,43.26825714111328,42.1779670715332,43.66806411743164,0.025849753918460783,-0.009155591950291253
254,254,254,254,2020-02-07,43.14200210571289,42.74902725219727,43.329010009765625,0.009192603405856925,-0.004315997619391387
255,255,255,255,2020-02-10,43.078887939453125,41.88351058959961,43.02563095092773,0.02854052425467768,0.001237796805028557
256,256,256,256,2020-02-11,43.27727890014648,42.04412078857422,42.445648193359375,0.029330096299870156,0.019592837951222686
257,257,257,257,2020-02-12,43.09692001342773,42.16904067993164,42.026275634765625,0.022003804652299452,0.025475595029325504
258,258,258,258,2020-02-13,43.39450454711914,43.10594177246094,42.267189025878906,0.006694269114485785,0.026671173248592694
259,259,259,259,2020-02-14,43.48468780517578,43.26825714111328,42.1779670715332,0.00500206567961925,0.030981121764982245
260,260,260,260,2020-02-18,42.3754768371582,43.14200210571289,42.74902725219727,-0.01776749411574441,-0.00873822023680948
261,261,261,261,2020-02-19,42.46565628051758,43.078887939453125,41.88351058959961,-0.014235085636319922,0.01389916181148676
262,262,262,262,2020-02-20,42.69110870361328,43.27727890014648,42.04412078857422,-0.013544525243504024,0.01538830882663822
263,263,263,263,2020-02-21,43.0157470703125,43.09692001342773,42.16904067993164,-0.0018834975466909265,0.020078862993528013
264,264,264,264,2020-02-24,41.83440017700195,43.39450454711914,43.10594177246094,-0.03595165762114361,-0.02949805857788579
265,265,265,265,2020-02-25,40.68911743164063,43.48468780517578,43.26825714111328,-0.06428861547908837,-0.059608125676547385
266,266,266,266,2020-02-26,39.80535125732422,42.3754768371582,43.14200210571289,-0.060651248591503615,-0.07734112200478593
267,267,267,267,2020-02-27,38.299354553222656,42.46565628051758,43.078887939453125,-0.09810991027133475,-0.1109483929331706
268,268,268,268,2020-02-28,36.83843612670898,42.69110870361328,43.27727890014648,-0.13709347811828898,-0.14878113728670006
269,269,269,269,2020-03-02,38.10996627807617,43.0157470703125,43.09692001342773,-0.11404616044950833,-0.11571485233278311
270,270,270,270,2020-03-03,36.54986953735352,41.83440017700195,43.39450454711914,-0.12632022013676558,-0.15773045645292472
271,271,271,271,2020-03-04,37.33442687988281,40.68911743164063,43.48468780517578,-0.08244687433670284,-0.14143509441410618
272,272,272,272,2020-03-05,35.07993698120117,39.80535125732422,42.3754768371582,-0.11871304050491371,-0.17216419496570057
273,273,273,273,2020-03-06,33.44768142700195,38.299354553222656,42.46565628051758,-0.12667767336597224,-0.21235924846999
274,274,274,274,2020-03-09,29.29039192199707,36.83843612670898,42.69110870361328,-0.20489589131172015,-0.31389947903793847
275,275,275,275,2020-03-10,31.63507080078125,38.10996627807617,43.0157470703125,-0.16990032030072377,-0.2645700015607929
276,276,276,276,2020-03-11,29.15512657165528,36.54986953735352,41.83440017700195,-0.20231927115747717,-0.3030824764237202
277,277,277,277,2020-03-12,24.528902053833008,37.33442687988281,40.68911743164063,-0.34299508245430976,-0.3971630843297951
278,278,278,278,2020-03-13,27.85653114318848,35.07993698120117,39.80535125732422,-0.20591273701214485,-0.3001812504276582
279,279,279,279,2020-03-16,23.89764404296875,33.44768142700195,38.299354553222656,-0.2855216558097077,-0.3760301101221062
280,280,280,280,2020-03-17,26.72026634216309,29.29039192199707,36.83843612670898,-0.08774637043705169,-0.27466339096870374
281,281,281,281,2020-03-18,25.358551025390625,31.63507080078125,38.10996627807617,-0.19840384789768262,-0.33459529089169404
282,282,282,282,2020-03-19,25.511857986450195,29.15512657165528,36.54986953735352,-0.12496150809878781,-0.30199865801497905
283,283,283,283,2020-03-20,23.89764404296875,24.528902053833008,37.33442687988281,-0.025735273820200022,-0.3599032839085661
284,284,284,284,2020-03-23,22.770395278930664,27.85653114318848,35.07993698120117,-0.18258324549147908,-0.35089976669191314
285,285,285,285,2020-03-24,26.07999420166016,23.89764404296875,33.44768142700195,0.09132072411688252,-0.22027497605241897
286,286,286,286,2020-03-25,26.12508201599121,26.72026634216309,29.29039192199707,-0.022274640475147933,-0.10806649205771512
287,287,287,287,2020-03-26,27.86554908752441,25.358551025390625,31.63507080078125,0.09886203906617608,-0.11915641779324704
288,288,288,288,2020-03-27,27.30643844604492,25.511857986450195,29.15512657165528,0.07034299346397499,-0.0634086811822544
289,289,289,289,2020-03-30,26.981794357299805,23.89764404296875,24.528902053833008,0.1290566680458396,0.10000008553515727
290,290,290,290,2020-03-31,25.881595611572266,22.770395278930664,27.85653114318848,0.13663356716167252,-0.07089667846526282
291,291,291,291,2020-04-01,23.96076774597168,26.07999420166016,23.89764404296875,-0.0812587011830539,0.002641419500994724
292,292,292,292,2020-04-02,24.54693603515625,26.12508201599121,26.72026634216309,-0.06040731201796701,-0.08133640133584463
293,293,293,293,2020-04-03,23.654157638549805,27.86554908752441,25.358551025390625,-0.15113254850090407,-0.06721178134879513
294,294,294,294,2020-04-06,25.81847381591797,27.30643844604492,25.511857986450195,-0.05449134763828811,0.012018561314923515
295,295,295,295,2020-04-07,25.944719314575195,26.981794357299805,23.89764404296875,-0.03843610358122951,0.08566012900375175
296,296,296,296,2020-04-08,27.30643844604492,25.881595611572266,22.770395278930664,0.055052356734743624,0.1992079237777411
297,297,297,297,2020-04-09,29.939685821533203,23.96076774597168,26.07999420166016,0.24952948665706698,0.14799434348138574
298,298,298,298,2020-04-13,28.343505859375,24.54693603515625,26.12508201599121,0.15466573175492382,0.08491547862034987
299,299,299,299,2020-04-14,27.21625709533692,23.654157638549805,27.86554908752441,0.15059083951405938,-0.02330088634349503
300,300,300,300,2020-04-15,25.64713287353516,25.81847381591797,27.30643844604492,-0.006636369895619887,-0.06076609279486955
301,301,301,301,2020-04-16,24.249343872070312,25.944719314575195,26.981794357299805,-0.06534568448973188,-0.10127015457332766
302,302,302,302,2020-04-17,25.593021392822266,27.30643844604492,25.881595611572266,-0.06274773096492281,-0.011149784699555854
303,303,303,303,2020-04-20,24.96176147460937,29.939685821533203,23.96076774597168,-0.16626508296034326,0.041776362896634556
304,304,304,304,2020-04-21,24.204252243041992,28.343505859375,24.54693603515625,-0.14603887172143504,-0.013960348925970423
305,305,305,305,2020-04-22,24.168182373046875,27.21625709533692,23.654157638549805,-0.11199463289947709,0.021730840825181286
306,306,306,306,2020-04-23,23.92469596862793,25.64713287353516,25.81847381591797,-0.0671590432115936,-0.07334972085462543
307,307,307,307,2020-04-24,24.27639579772949,24.249343872070312,25.944719314575195,0.001115573510025225,-0.06430300889431773
308,308,308,308,2020-04-27,25.62007522583008,25.593021392822266,27.30643844604492,0.001057078513418741,-0.06175698172967303
309,309,309,309,2020-04-28,26.03490447998047,24.96176147460937,29.939685821533203,0.042991477442915205,-0.1304215870810621
310,310,310,310,2020-04-29,27.053936004638672,24.204252243041992,28.343505859375,0.11773483985302136,-0.04549789504285284
311,311,311,311,2020-04-30,26.19722557067871,24.168182373046875,27.21625709533692,0.08395514260496029,-0.037442015670582585
312,312,312,312,2020-05-01,24.88060188293457,23.92469596862793,25.64713287353516,0.03995477792320146,-0.029887589945446047
313,313,313,313,2020-05-04,24.664167404174805,24.27639579772949,24.249343872070312,0.015973195101786297,0.017106587885137525
314,314,314,314,2020-05-05,23.735321044921875,25.62007522583008,25.593021392822266,-0.07356552095553581,-0.0725862069736477
315,315,315,315,2020-05-06,23.09504127502441,26.03490447998047,24.96176147460937,-0.11292006879520777,-0.07478319194275429
316,316,316,316,2020-05-07,23.214656829833984,27.053936004638672,24.204252243041992,-0.1419120372779179,-0.04088518840702826
317,317,317,317,2020-05-08,23.398679733276367,26.19722557067871,24.168182373046875,-0.10682603888156084,-0.03183949160482513
318,318,318,318,2020-05-11,22.80060768127441,24.88060188293457,23.92469596862793,-0.08359903074076414,-0.04698443352540482
319,319,319,319,2020-05-12,22.11971664428711,24.664167404174805,24.27639579772949,-0.10316386189695603,-0.08883852328870367
320,320,320,320,2020-05-13,20.730329513549805,23.735321044921875,25.62007522583008,-0.12660420837303077,-0.1908560247844413
321,321,321,321,2020-05-14,22.13811111450196,23.09504127502441,26.03490447998047,-0.04143444253365769,-0.14967573122747369
322,322,322,322,2020-05-15,21.494029998779297,23.214656829833984,27.053936004638672,-0.07411812475485091,-0.20551190794958907
323,323,323,323,2020-05-18,23.38028144836425,23.398679733276367,26.19722557067871,-0.0007862958560842515,-0.10752833786595062
324,324,324,324,2020-05-19,22.036901473999023,22.80060768127441,24.88060188293457,-0.033494993552413144,-0.11429387529752733
325,325,325,325,2020-05-20,22.56137084960937,22.11971664428711,24.664167404174805,0.019966539916610015,-0.0852571473468633
326,326,326,326,2020-05-21,22.50616455078125,20.730329513549805,23.735321044921875,0.08566361842298353,-0.051785964546858354
327,327,327,327,2020-05-22,22.23932838439941,22.13811111450196,23.09504127502441,0.004572082476862471,-0.03705180174544176
328,328,328,328,2020-05-26,24.16238212585449,21.494029998779297,23.214656829833984,0.12414387284407513,0.040824437034216565
329,329,329,329,2020-05-27,25.71738624572754,23.38028144836425,23.398679733276367,0.0999605074269454,0.09909561303809933
330,330,330,330,2020-05-28,25.045698165893555,22.036901473999023,22.80060768127441,0.1365344713023544,0.09846625651398688
331,331,331,331,2020-05-29,24.35560607910156,22.56137084960937,22.11971664428711,0.07952687101560829,0.10108128737679456
332,332,332,332,2020-06-01,24.926082611083984,22.50616455078125,20.730329513549805,0.10752245478533706,0.20239683574695433
333,333,333,333,2020-06-02,25.211322784423828,22.23932838439941,22.13811111450196,0.1336368773667298,0.13881995866886343
334,334,334,334,2020-06-03,26.5270938873291,24.16238212585449,21.494029998779297,0.09786749291346974,0.2341610153533631
335,335,335,335,2020-06-04,27.806058883666992,25.71738624572754,23.38028144836425,0.08121636537952792,0.18929530190118316
336,336,336,336,2020-06-05,29.14023780822754,25.045698165893555,22.036901473999023,0.16348275121792377,0.3223382535248718
337,337,337,337,2020-06-08,30.658435821533203,24.35560607910156,22.56137084960937,0.2587835310671993,0.3588906465789523
338,338,338,338,2020-06-09,30.023550033569336,24.926082611083984,22.50616455078125,0.20450335104877815,0.3340145081507073
339,339,339,339,2020-06-10,27.336803436279297,25.211322784423828,22.23932838439941,0.08430658994095475,0.22920993672883117
340,340,340,340,2020-06-11,24.650047302246094,26.5270938873291,24.16238212585449,-0.07075960122339653,0.02018282691878248
341,341,341,341,2020-06-12,25.73578834533692,27.806058883666992,25.71738624572754,-0.0744539363522001,0.0007155509286034256
342,342,342,342,2020-06-15,25.95661735534668,29.14023780822754,25.045698165893555,-0.10925169773261034,0.03637028536475717
343,343,343,343,2020-06-16,26.24185562133789,30.658435821533203,24.35560607910156,-0.14405758421286752,0.0774462165347154
344,344,344,344,2020-06-17,25.25732421875,30.023550033569336,24.926082611083984,-0.15874957523311595,0.01328895570291988
345,345,345,345,2020-06-18,25.349336624145508,27.336803436279297,25.211322784423828,-0.07270297043933738,0.005474279985298924
346,346,346,346,2020-06-19,25.39534950256348,24.650047302246094,26.5270938873291,0.03023532535978024,-0.04266371542893388
347,347,347,347,2020-06-22,25.16531181335449,25.73578834533692,27.806058883666992,-0.022166662405187165,-0.09497020348553076
348,348,348,348,2020-06-23,25.05489730834961,25.95661735534668,29.14023780822754,-0.034739505331241816,-0.14019585312802296
349,349,349,349,2020-06-24,24.033565521240234,26.24185562133789,30.658435821533203,-0.08415144614628711,-0.21608637631930128
350,350,350,350,2020-06-25,25.1837215423584,25.25732421875,30.023550033569336,-0.0029141121899588507,-0.1612010733507372
351,351,351,351,2020-06-26,23.31587028503418,25.349336624145508,27.336803436279297,-0.08021773387057518,-0.14708863677560946
352,352,352,352,2020-06-29,23.647113800048828,25.39534950256348,24.650047302246094,-0.0688407813540105,-0.040686879416490185
353,353,353,353,2020-06-30,23.55510139465332,25.16531181335449,25.73578834533692,-0.06398531560601117,-0.08473363712127047
354,354,354,354,2020-07-01,23.08583641052246,25.05489730834961,25.95661735534668,-0.0785898610397,-0.11059919347437164
355,355,355,355,2020-07-02,23.31587028503418,24.033565521240234,26.24185562133789,-0.029862203990155933,-0.11150070248555599
356,356,356,356,2020-07-06,23.45388984680176,25.1837215423584,25.25732421875,-0.06868848564129426,-0.07140243187793593
357,357,357,357,2020-07-07,22.50616455078125,23.31587028503418,25.349336624145508,-0.03472766507766423,-0.11215962435309279
358,358,358,358,2020-07-08,22.588972091674805,23.647113800048828,25.39534950256348,-0.04474718214329554,-0.11050753251517142
359,359,359,359,2020-07-09,22.11971664428711,23.55510139465332,25.16531181335449,-0.06093731995957463,-0.1210235419157879
360,360,360,360,2020-07-10,23.43548393249512,23.08583641052246,25.05489730834961,0.015145542736900497,-0.06463460440186342
361,361,361,361,2020-07-13,23.38028144836425,23.31587028503418,24.033565521240234,0.0027625459630136184,-0.02718215373822197
362,362,362,362,2020-07-14,22.31293487548828,23.45388984680176,25.1837215423584,-0.04864672678033677,-0.1139937424276839
363,363,363,363,2020-07-15,23.325071334838867,22.50616455078125,23.31587028503418,0.036385888062352656,0.00039462605050566424
364,364,364,364,2020-07-16,23.426284790039062,22.588972091674805,23.647113800048828,0.03706732183147232,-0.0093385185133803
365,365,365,365,2020-07-17,22.9570255279541,22.11971664428711,23.55510139465332,0.03785350857481462,-0.025390502748375954
366,366,366,366,2020-07-20,22.607378005981445,23.43548393249512,23.08583641052246,-0.03533555905647168,-0.02072519253939331
367,367,367,367,2020-07-21,24.10717391967773,23.38028144836425,23.31587028503418,0.031089979516236044,0.033938412976652454
368,368,368,368,2020-07-22,24.16238212585449,22.31293487548828,23.45388984680176,0.08288677669193145,0.030207879532159643
369,369,369,369,2020-07-23,24.24519157409668,23.325071334838867,22.50616455078125,0.03944769240141621,0.07726891978380479
370,370,370,370,2020-07-24,24.16238212585449,23.426284790039062,22.588972091674805,0.03142185551028631,0.0696539013725006
371,371,371,371,2020-07-27,23.45388984680176,22.9570255279541,22.11971664428711,0.02164323589058359,0.06031601688076926
372,372,372,372,2020-07-28,23.490694046020508,22.607378005981445,23.43548393249512,0.03907202506214369,0.0023558341566325414
373,373,373,373,2020-07-29,23.720727920532227,24.10717391967773,23.38028144836425,-0.016030331901744188,0.014561264924028317
374,374,374,374,2020-07-30,22.680986404418945,24.16238212585449,22.31293487548828,-0.06131000303361667,0.01649498512788572
375,375,375,375,2020-07-31,22.322139739990234,24.24519157409668,23.325071334838867,-0.07931683394743783,-0.04299800761383443
376,376,376,376,2020-08-03,22.349742889404297,24.16238212585449,23.426284790039062,-0.07501906173856143,-0.04595444434674145
377,377,377,377,2020-08-04,22.285329818725582,23.45388984680176,22.9570255279541,-0.049823719464408,-0.02925883008713892
378,378,378,378,2020-08-05,22.45095443725586,23.490694046020508,22.607378005981445,-0.044261766243589906,-0.006919138021410531
379,379,379,379,2020-08-06,22.3955192565918,23.720727920532227,24.10717391967773,-0.05586711623606411,-0.07100187972215088
380,380,380,380,2020-08-07,23.162363052368164,22.680986404418945,24.16238212585449,0.021223796856358668,-0.0413874372269063
381,381,381,381,2020-08-10,22.820518493652344,22.322139739990234,24.24519157409668,0.02232665682892665,-0.058761056850812565
382,382,382,382,2020-08-11,23.39334297180176,22.349742889404297,24.16238212585449,0.046694053151377535,-0.031827952643370905
383,383,383,383,2020-08-12,23.273237228393555,22.285329818725582,23.45388984680176,0.04432994340688956,-0.0077024587216965035
384,384,384,384,2020-08-13,23.11617088317871,22.45095443725586,23.490694046020508,0.02962976241308346,-0.015943469448287506
385,385,385,385,2020-08-14,23.374860763549805,22.3955192565918,23.720727920532227,0.04372935031054248,-0.014580798622248259
386,386,386,386,2020-08-17,22.608015060424805,23.162363052368164,22.680986404418945,-0.023933136299177482,-0.0032172914657681018
387,387,387,387,2020-08-18,22.21074104309082,22.820518493652344,22.322139739990234,-0.026720578269557538,-0.004990502621925796
388,388,388,388,2020-08-19,22.23845672607422,23.39334297180176,22.349742889404297,-0.04936815773272074,-0.004979303962500459
389,389,389,389,2020-08-20,21.942806243896484,23.273237228393555,22.285329818725582,-0.057165703741202445,-0.015369912745975545
390,390,390,390,2020-08-21,21.841175079345703,23.11617088317871,22.45095443725586,-0.05515601222522559,-0.027160509350028672
391,391,391,391,2020-08-24,22.62649917602539,23.374860763549805,22.3955192565918,-0.03201565969074738,0.010313666621755369
392,392,392,392,2020-08-25,22.73736953735352,22.608015060424805,23.162363052368164,0.005721620256488036,-0.018348452360140044
393,393,393,393,2020-08-26,22.21074104309082,22.21074104309082,22.820518493652344,0.0,-0.026720578269557538
394,394,394,394,2020-08-27,22.718889236450195,22.23845672607422,23.39334297180176,0.021603680340492204,-0.028831011290885167
395,395,395,395,2020-08-28,22.811283111572266,21.942806243896484,23.273237228393555,0.03957911572579076,-0.019849156019331127
396,396,396,396,2020-08-31,22.31237030029297,21.841175079345703,23.11617088317871,0.021573712002009193,-0.034772220146142674
397,397,397,397,2020-09-01,22.219980239868164,22.62649917602539,23.374860763549805,-0.017966497291280747,-0.04940694771891574
398,398,398,398,2020-09-02,22.700410842895508,22.73736953735352,22.608015060424805,-0.001625460429681369,0.004086859559486067
399,399,399,399,2020-09-03,22.65421485900879,22.21074104309082,22.21074104309082,0.019966637540710153,0.019966637540710153
400,400,400,400,2020-09-04,22.90367126464844,22.718889236450195,22.23845672607422,0.008133409440712613,0.029912801358840113
401,401,401,401,2020-09-08,22.14606666564941,22.811283111572266,21.942806243896484,-0.029161728547632104,0.009263191749207644
402,402,402,402,2020-09-09,22.02595901489257,22.31237030029297,21.841175079345703,-0.01283643474654228,0.008460347709112526
403,403,403,403,2020-09-10,22.127588272094727,22.219980239868164,22.62649917602539,-0.004158058052979863,-0.022049849605514815
404,404,404,404,2020-09-11,22.423240661621094,22.700410842895508,22.73736953735352,-0.012209919159289595,-0.013815532848527878
405,405,405,405,2020-09-14,22.922149658203125,22.65421485900879,22.21074104309082,0.01182715008495605,0.032029936044551954
406,406,406,406,2020-09-15,22.98681831359864,22.90367126464844,22.718889236450195,0.0036302935013976523,0.011793229605546962
407,407,407,407,2020-09-16,23.75366401672364,22.14606666564941,22.811283111572266,0.07259064895563427,0.041312051608061395
408,408,408,408,2020-09-17,23.199323654174805,22.02595901489257,22.31237030029297,0.05327189787690423,0.03975164188944058
409,409,409,409,2020-09-18,23.217792510986328,22.127588272094727,22.219980239868164,0.04926900417188551,0.0449060827393466
410,410,410,410,2020-09-21,22.21074104309082,22.423240661621094,22.700410842895508,-0.009476757696936344,-0.021570966410854098
411,411,411,411,2020-09-22,21.850414276123047,22.922149658203125,22.65421485900879,-0.04675544824813316,-0.03548128186689725
412,412,412,412,2020-09-23,21.092809677124023,22.98681831359864,22.90367126464844,-0.08239542378747344,-0.07906424985759652
413,413,413,413,2020-09-24,21.545528411865234,23.75366401672364,22.14606666564941,-0.09295978941622562,-0.027117151901094316
414,414,414,414,2020-09-25,21.841175079345703,23.199323654174805,22.02595901489257,-0.05854259352878577,-0.008389370715796263
415,415,415,415,2020-09-28,22.00747871398925,23.217792510986328,22.127588272094727,-0.05212871966292121,-0.005428045597583142
416,416,416,416,2020-09-29,21.49009323120117,22.21074104309082,22.423240661621094,-0.032445914816238264,-0.041615190440205674
417,417,417,417,2020-09-30,21.721067428588867,21.850414276123047,22.922149658203125,-0.005919651952572935,-0.05239832422019053
418,418,418,418,2020-10-01,21.76726150512696,21.092809677124023,22.98681831359864,0.03197543799650382,-0.05305461555548163
419,419,419,419,2020-10-02,22.1645450592041,21.545528411865234,23.75366401672364,0.02873063196714032,-0.06689995094654566
420,420,420,420,2020-10-05,22.589542388916016,21.841175079345703,23.199323654174805,0.03426405890945006,-0.026284441492718136
421,421,421,421,2020-10-06,22.340087890625,22.00747871398925,23.217792510986328,0.015113461244623316,-0.03780310380265528
422,422,422,422,2020-10-07,22.922149658203125,21.49009323120117,22.21074104309082,0.06663798111972707,0.032029936044551954
423,423,423,423,2020-10-08,23.374860763549805,21.721067428588867,21.850414276123047,0.07613775613919627,0.06976739516982944
424,424,424,424,2020-10-09,23.374860763549805,21.76726150512696,21.092809677124023,0.07385399665659365,0.10819094854398448
425,425,425,425,2020-10-12,23.725948333740234,22.1645450592041,21.545528411865234,0.07044598796706358,0.10120057768804736
426,426,426,426,2020-10-13,22.85747337341309,22.589542388916016,21.841175079345703,0.011860841617957751,0.04653130110332104
427,427,427,427,2020-10-14,21.48085021972656,22.340087890625,22.00747871398925,-0.03846169608218142,-0.023929524190698714
428,428,428,428,2020-10-15,21.20368194580078,22.922149658203125,21.49009323120117,-0.07496974489857056,-0.013327596223945193
429,429,429,429,2020-10-16,21.12053108215332,23.374860763549805,21.721067428588867,-0.09644248597672211,-0.02764764431627942
430,430,430,430,2020-10-19,20.82487678527832,23.374860763549805,21.76726150512696,-0.10909087348438318,-0.04329367383337013
431,431,431,431,2020-10-20,21.07433319091797,23.725948333740234,22.1645450592041,-0.11176013306289856,-0.049187198084781336
432,432,432,432,2020-10-21,20.972705841064453,22.85747337341309,22.589542388916016,-0.08245738719927476,-0.07157455959111836
433,433,433,433,2020-10-22,21.48085021972656,21.48085021972656,22.340087890625,0.0,-0.03846169608218142
434,434,434,434,2020-10-23,21.508569717407227,21.20368194580078,22.922149658203125,0.014379001363337585,-0.061668733599338554
435,435,435,435,2020-10-26,20.972705841064453,21.12053108215332,23.374860763549805,-0.006999125188370758,-0.10276659813226419
436,436,436,436,2020-10-27,20.15966415405273,20.82487678527832,23.374860763549805,-0.03194317248954126,-0.13754933738517805
437,437,437,437,2020-10-28,19.5683650970459,21.07433319091797,23.725948333740234,-0.07145982177604893,-0.1752335956486053
438,438,438,438,2020-10-29,19.531408309936523,20.972705841064453,22.85747337341309,-0.06872253594983802,-0.1455132423929809
439,439,439,439,2020-10-30,19.81781768798828,21.48085021972656,21.48085021972656,-0.07741930671864472,-0.07741930671864472
440,440,440,440,2020-11-02,20.23357582092285,21.508569717407227,21.20368194580078,-0.05927841382463017,-0.0457517768544935
441,441,441,441,2020-11-03,20.409120559692383,20.972705841064453,21.12053108215332,-0.026872320893786328,-0.033683363344119366
442,442,442,442,2020-11-04,20.215097427368164,20.15966415405273,20.82487678527832,0.0027497121426147686,-0.029281294876194686
443,443,443,443,2020-11-05,20.72558212280273,19.5683650970459,21.07433319091797,0.059137133839123335,-0.016548616981415742
444,444,444,444,2020-11-06,20.33575820922852,19.531408309936523,20.972705841064453,0.041182381041247496,-0.03037031257019751
445,445,445,445,2020-11-09,22.479782104492188,19.81781768798828,21.48085021972656,0.13432177338664997,0.046503368095191844
446,446,446,446,2020-11-10,22.45193862915039,20.23357582092285,21.508569717407227,0.10963770456893762,0.04386014152208739
447,447,447,447,2020-11-11,22.45193862915039,20.409120559692383,20.972705841064453,0.1000933902802521,0.070531327683508
448,448,448,448,2020-11-12,22.0992431640625,20.215097427368164,20.15966415405273,0.09320488033579744,0.09621087906962233
449,449,449,449,2020-11-13,22.340560913085938,20.72558212280273,19.5683650970459,0.07792199904032482,0.1416672165657078
450,450,450,450,2020-11-16,23.110929489135746,20.33575820922852,19.531408309936523,0.13646755883672101,0.18326999888575135
451,451,451,451,2020-11-17,23.240873336791992,22.479782104492188,19.81781768798828,0.03385669971185856,0.17272616504482463
452,452,452,452,2020-11-18,23.259429931640625,22.45193862915039,20.23357582092285,0.035965326461467884,0.14954618686771326
453,453,453,453,2020-11-19,24.2803897857666,22.45193862915039,20.409120559692383,0.08143845334773214,0.18968329452273913
454,454,454,454,2020-11-20,23.649253845214844,22.0992431640625,20.215097427368164,0.07013863188188041,0.1698807750091451
455,455,455,455,2020-11-23,24.41033363342285,22.340560913085938,20.72558212280273,0.0926464079567737,0.17778760030899576
456,456,456,456,2020-11-24,26.55436134338379,23.110929489135746,20.33575820922852,0.148995818444549,0.305796472901277
457,457,457,457,2020-11-25,26.53579902648925,23.240873336791992,22.479782104492188,0.1417728861540306,0.1804295478996898
458,458,458,458,2020-11-27,26.41513633728028,23.259429931640625,22.45193862915039,0.13567427984753988,0.1765191760761491
459,459,459,459,2020-11-30,25.38489151000977,24.2803897857666,22.45193862915039,0.045489456058511735,0.1306325003512787
460,460,460,460,2020-12-01,26.043880462646484,23.649253845214844,22.0992431640625,0.10125590570867704,0.17849648828692488
461,461,461,461,2020-12-02,26.79568290710449,24.41033363342285,22.340560913085938,0.09771883127462022,0.19941853793872166
462,462,462,462,2020-12-03,27.064844131469727,26.55436134338379,23.110929489135746,0.019224065737627916,0.1710841895905868
463,463,463,463,2020-12-04,27.426820755004883,26.53579902648925,23.240873336791992,0.0335781005737259,0.180111450957664
464,464,464,464,2020-12-07,27.231914520263672,26.41513633728028,23.259429931640625,0.030920839194407357,0.17079028163193
465,465,465,465,2020-12-08,26.86064910888672,25.38489151000977,24.2803897857666,0.058135273034159995,0.10626927104080885
466,466,466,466,2020-12-09,26.96274757385254,26.043880462646484,23.649253845214844,0.03528149779845369,0.14010986352147192
467,467,467,467,2020-12-10,27.37113380432129,26.79568290710449,24.41033363342285,0.021475507797721782,0.12129290059536446
468,468,468,468,2020-12-11,26.990589141845703,27.064844131469727,26.55436134338379,-0.0027435956868372413,0.016427726986949498
469,469,469,469,2020-12-14,26.582204818725582,27.426820755004883,26.53579902648925,-0.030795254901178182,0.0017487995062823725
470,470,470,470,2020-12-15,27.59388732910156,27.231914520263672,26.41513633728028,0.013292227712030202,0.04462407374205668
471,471,471,471,2020-12-16,27.519636154174805,26.86064910888672,25.38489151000977,0.024533548784197556,0.08409508637542396
472,472,472,472,2020-12-17,27.352569580078125,26.96274757385254,26.043880462646484,0.014457799790538406,0.050249390420472606
473,473,473,473,2020-12-18,26.92562294006348,27.37113380432129,26.79568290710449,-0.016276668238985104,0.00484928984304922
474,474,474,474,2020-12-21,27.426820755004883,26.990589141845703,27.064844131469727,0.016162359808695514,0.013374421141197912
475,475,475,475,2020-12-22,26.87921142578125,26.582204818725582,27.426820755004883,0.011173136655934668,-0.01996619783660869
476,476,476,476,2020-12-23,28.169342041015625,27.59388732910156,27.231914520263672,0.02085442710738228,0.0344238566133277
477,477,477,477,2020-12-24,27.695985794067383,27.519636154174805,26.86064910888672,0.006408138498074756,0.031098901660730816
478,478,478,478,2020-12-28,27.779521942138672,27.352569580078125,26.96274757385254,0.015609223141196615,0.030292697954796388
479,479,479,479,2020-12-29,27.64029884338379,26.92562294006348,27.37113380432129,0.026542594944272135,0.009833901693177438
480,480,480,480,2020-12-30,27.612455368041992,27.426820755004883,26.990589141845703,0.006768360602029899,0.023040113090090353
481,481,481,481,2020-12-31,28.01155471801757,26.87921142578125,26.582204818725582,0.042127102402648386,0.05377093093064644
