,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,COO,COO_6m,COO_12m,COO_6m_ret,COO_12m_ret
488,488,488,488,2021-01-12,357.8355712890625,357.0859375,355.8265380859375,0.002099309186776699,0.005646102772244088
489,489,489,489,2021-01-13,381.5740051269531,361.2939147949219,358.1954040527344,0.0561318347792894,0.06526773043346168
490,490,490,490,2021-01-14,374.9671936035156,366.1315307617188,359.7846069335937,0.024132482726671123,0.042199100176412596
491,491,491,491,2021-01-15,376.7063903808594,364.8821105957031,357.0959167480469,0.03240575364424436,0.05491654402379775
492,492,492,492,2021-01-19,387.2312622070313,363.0530395507813,356.2763366699219,0.06659694320743492,0.08688459589104891
493,493,493,493,2021-01-20,384.5725708007813,359.4747619628906,363.1429748535156,0.06981799974174985,0.05901145672970798
494,494,494,494,2021-01-21,376.7357482910156,357.8355712890625,357.0859375,0.05281804973683135,0.05502824034064813
495,495,495,495,2021-01-22,379.8444519042969,381.5740051269531,361.2939147949219,-0.00453268094633652,0.05134472613496599
496,496,496,496,2021-01-25,383.4929809570313,374.9671936035156,366.1315307617188,0.02273742209706664,0.047418615269744224
497,497,497,497,2021-01-26,377.2655944824219,376.7063903808594,364.8821105957031,0.001484456106510823,0.03393831466963837
498,498,498,498,2021-01-27,360.5623779296875,387.2312622070313,363.0530395507813,-0.06887069015384772,-0.006860324387245487
499,499,499,499,2021-01-28,364.5507507324219,384.5725708007813,359.4747619628906,-0.052062527565782224,0.014120570639824859
500,500,500,500,2021-01-29,363.89105224609375,376.7357482910156,357.8355712890625,-0.03409470989463892,0.016922523759214547
501,501,501,501,2021-02-01,364.9605407714844,379.8444519042969,381.5740051269531,-0.039184226749118256,-0.043539298097472034
502,502,502,502,2021-02-02,374.9664306640625,383.4929809570313,374.9671936035156,-0.022233914872940463,-2.0346832100281986e-06
503,503,503,503,2021-02-03,375.2863159179688,377.2655944824219,376.7063903808594,-0.005246379721343231,-0.003769711635246864
504,504,504,504,2021-02-04,383.9527587890625,360.5623779296875,387.2312622070313,0.0648719397561115,-0.008466525660358437
505,505,505,505,2021-02-05,386.8116149902344,364.5507507324219,384.5725708007813,0.06106382777456365,0.005822162991995894
506,506,506,506,2021-02-08,384.762451171875,363.89105224609375,376.7357482910156,0.057356175143504995,0.02130592309668211
507,507,507,507,2021-02-09,380.57415771484375,364.9605407714844,379.8444519042969,0.042781657738543366,0.0019210648118950235
508,508,508,508,2021-02-10,378.83489990234375,374.9664306640625,383.4929809570313,0.010316841514133035,-0.012146457134790345
509,509,509,509,2021-02-11,384.8424072265625,375.2863159179688,377.2655944824219,0.025463468565910974,0.020083497819448404
510,510,510,510,2021-02-12,385.24224853515625,383.9527587890625,360.5623779296875,0.0033584593848488,0.06844826891584765
511,511,511,511,2021-02-16,386.30181884765625,386.8116149902344,364.5507507324219,-0.001317944246816416,0.05966540480724314
512,512,512,512,2021-02-17,384.4925537109375,384.762451171875,363.89105224609375,-0.0007014651770604896,0.056614476606891895
513,513,513,513,2021-02-18,388.59088134765625,380.57415771484375,364.9605407714844,0.021064813441219687,0.06474765881873168
514,514,514,514,2021-02-19,388.3509826660156,378.83489990234375,374.9664306640625,0.025119340288143777,0.03569533405496905
515,515,515,515,2021-02-22,390.5101318359375,384.8424072265625,375.2863159179688,0.014727391012389957,0.04056587003640266
516,516,516,516,2021-02-23,391.27978515625,385.24224853515625,383.9527587890625,0.015672052180286222,0.019083145515859767
517,517,517,517,2021-02-24,392.4093017578125,386.30181884765625,386.8116149902344,0.015810132420227774,0.014471351300346713
518,518,518,518,2021-02-25,391.969482421875,384.4925537109375,384.762451171875,0.019446225001690687,0.018731118974966154
519,519,519,519,2021-02-26,385.9719848632813,388.59088134765625,380.57415771484375,-0.0067394697356059075,0.014183378032940563
520,520,520,520,2021-03-01,390.6900024414063,388.3509826660156,378.83489990234375,0.006022953152669874,0.03129358605059496
521,521,521,521,2021-03-02,387.7612609863281,390.5101318359375,384.8424072265625,-0.007039179333672818,0.007584542932263849
522,522,522,522,2021-03-03,380.9539794921875,391.27978515625,385.24224853515625,-0.02638982655324018,-0.011131357111724971
523,523,523,523,2021-03-04,371.4078979492188,392.4093017578125,386.30181884765625,-0.053519128406276595,-0.03855514049316733
524,524,524,524,2021-03-05,388.0111389160156,391.969482421875,384.4925537109375,-0.010098601251816386,0.009151244077729048
525,525,525,525,2021-03-08,385.322265625,385.9719848632813,388.59088134765625,-0.0016833326349099398,-0.008411457601167793
526,526,526,526,2021-03-09,382.2234802246094,390.6900024414063,388.3509826660156,-0.021670690736619758,-0.015778259139042627
527,527,527,527,2021-03-10,382.7932434082031,387.7612609863281,390.5101318359375,-0.012812052357907278,-0.01976104535740042
528,528,528,528,2021-03-11,379.464599609375,380.9539794921875,391.27978515625,-0.00390960578702404,-0.030196258521653085
529,529,529,529,2021-03-12,376.2359619140625,371.4078979492188,392.4093017578125,0.012999357287506674,-0.04121548539063902
530,530,530,530,2021-03-15,386.87158203125,388.0111389160156,391.969482421875,-0.0029369179656779654,-0.013005860454049722
531,531,531,531,2021-03-16,382.0335693359375,385.322265625,385.9719848632813,-0.008534924094584007,-0.010203889613228934
532,532,532,532,2021-03-17,375.5662536621094,382.2234802246094,390.6900024414063,-0.017417105193506033,-0.038710355229950144
533,533,533,533,2021-03-18,378.6249694824219,382.7932434082031,387.7612609863281,-0.010889100049595979,-0.0235616406875373
534,534,534,534,2021-03-19,383.8628234863281,379.464599609375,380.9539794921875,0.01159060392321365,0.007635683444016328
535,535,535,535,2021-03-22,386.21185302734375,376.2359619140625,371.4078979492188,0.02651498560246579,0.0398590206612921
536,536,536,536,2021-03-23,383.18310546875,386.87158203125,388.0111389160156,-0.009534110887995051,-0.012443027952119268
537,537,537,537,2021-03-24,380.1543273925781,382.0335693359375,385.322265625,-0.004919049251682073,-0.01341198963428547
538,538,538,538,2021-03-25,382.2634887695313,375.5662536621094,382.2234802246094,0.017832366572123615,0.0001046731741818352
539,539,539,539,2021-03-26,383.6929016113281,378.6249694824219,382.7932434082031,0.013385097490622666,0.0023502457752777595
540,540,540,540,2021-03-29,384.4625549316406,383.8628234863281,379.464599609375,0.0015623587610427148,0.013171071365841724
541,541,541,541,2021-03-30,384.73248291015625,386.21185302734375,376.2359619140625,-0.0038304627514442746,0.02258295818631617
542,542,542,542,2021-03-31,383.9328308105469,383.18310546875,386.87158203125,0.0019565720176513146,-0.00759619304492043
543,543,543,543,2021-04-01,385.3322143554688,380.1543273925781,382.0335693359375,0.013620486707083046,0.008634437610456791
544,544,544,544,2021-04-05,387.5812683105469,382.2634887695313,375.5662536621094,0.01391129338073327,0.03199173123591459
545,545,545,545,2021-04-06,389.1306762695313,383.6929016113281,378.6249694824219,0.014172205520005976,0.027746999363171154
546,546,546,546,2021-04-07,382.5333862304688,384.4625549316406,383.8628234863281,-0.005017832494805252,-0.0034633133883220646
547,547,547,547,2021-04-08,380.8640441894531,384.73248291015625,386.21185302734375,-0.010054879409822304,-0.013846827320216915
548,548,548,548,2021-04-09,385.8919982910156,383.9328308105469,383.18310546875,0.005102891243587093,0.007069447435454679
549,549,549,549,2021-04-12,387.8611755371094,385.3322143554688,380.1543273925781,0.006563067107873799,0.02027294598325735
550,550,550,550,2021-04-13,390.7300109863281,387.5812683105469,382.2634887695313,0.008124083729604603,0.022148393622549944
551,551,551,551,2021-04-14,390.8899536132813,389.1306762695313,383.6929016113281,0.004521045116811617,0.01875732381737838
552,552,552,552,2021-04-15,399.8362731933594,382.5333862304688,384.4625549316406,0.04523235771234346,0.03998755682319244
553,553,553,553,2021-04-16,399.3564758300781,380.8640441894531,384.73248291015625,0.048553891927446635,0.038010808989416445
554,554,554,554,2021-04-19,399.1665344238281,385.8919982910156,383.9328308105469,0.03439961489639831,0.03967804363362304
555,555,555,555,2021-04-20,400.3161010742188,387.8611755371094,385.3322143554688,0.03211181299562105,0.03888563208714069
556,556,556,556,2021-04-21,403.8546142578125,390.7300109863281,387.5812683105469,0.03358995445052626,0.04198692578256047
557,557,557,557,2021-04-22,405.1141662597656,390.8899536132813,389.1306762695313,0.03638930219362124,0.041074864987419746
558,558,558,558,2021-04-23,411.1416320800781,399.8362731933594,382.5333862304688,0.0282749706434251,0.07478627194221787
559,559,559,559,2021-04-26,409.4823303222656,399.3564758300781,380.8640441894531,0.025355428307855865,0.07514042496113627
560,560,560,560,2021-04-27,407.2532958984375,399.1665344238281,385.8919982910156,0.020259116877826777,0.05535563759296336
561,561,561,561,2021-04-28,406.8933715820313,400.3161010742188,387.8611755371094,0.01643019226596909,0.049069608523117036
562,562,562,562,2021-04-29,407.4231567382813,403.8546142578125,390.7300109863281,0.008836205789122697,0.04272296798962105
563,563,563,563,2021-04-30,410.7218322753906,405.1141662597656,390.8899536132813,0.013842186925720368,0.050735196642402336
564,564,564,564,2021-05-03,411.90130615234375,411.1416320800781,399.8362731933594,0.0018477186764624953,0.030174933511221802
565,565,565,565,2021-05-04,411.43157958984375,409.4823303222656,399.3564758300781,0.004760276874570035,0.030236404041444453
566,566,566,566,2021-05-05,400.7159118652344,407.2532958984375,399.1665344238281,-0.01605237845597063,0.003881531410549366
567,567,567,567,2021-05-06,405.3340148925781,406.8933715820313,400.3161010742188,-0.0038323472397455705,0.012534878824244533
568,568,568,568,2021-05-07,404.1744689941406,407.4231567382813,403.8546142578125,-0.007973743491039631,0.0007920046596865404
569,569,569,569,2021-05-10,401.655517578125,410.7218322753906,405.1141662597656,-0.02207409975515162,-0.00853746664445909
570,570,570,570,2021-05-11,388.1510620117188,411.90130615234375,411.1416320800781,-0.05766003599862535,-0.05591885684756304
571,571,571,571,2021-05-12,384.56256103515625,411.43157958984375,409.4823303222656,-0.06530616483419482,-0.060856763385851886
572,572,572,572,2021-05-13,387.7212524414063,400.7159118652344,407.2532958984375,-0.0324286084955826,-0.04796043065518163
573,573,573,573,2021-05-14,389.0307312011719,405.3340148925781,406.8933715820313,-0.04022184936965367,-0.04390005251599005
574,574,574,574,2021-05-17,388.0611267089844,404.1744689941406,407.4231567382813,-0.039867293758700684,-0.04752314567562643
575,575,575,575,2021-05-18,384.9124145507813,401.655517578125,410.7218322753906,-0.04168523098674237,-0.06283916679477608
576,576,576,576,2021-05-19,381.8136901855469,388.1510620117188,411.90130615234375,-0.016327075838273974,-0.07304569205631217
577,577,577,577,2021-05-20,388.9507446289063,384.56256103515625,411.43157958984375,0.011410844524069264,-0.05464051880351184
578,578,578,578,2021-05-21,388.27099609375,387.7212524414063,400.7159118652344,0.0014178837215708118,-0.03105670477011091
579,579,579,579,2021-05-24,394.3385314941406,389.0307312011719,405.3340148925781,0.013643652974613119,-0.027126969349837382
580,580,580,580,2021-05-25,394.3285217285156,388.0611267089844,404.1744689941406,0.016150535542384548,-0.024360636361144716
581,581,581,581,2021-05-26,391.949462890625,384.9124145507813,401.655517578125,0.01828220674060721,-0.024165122257064686
582,582,582,582,2021-05-27,394.9083251953125,381.8136901855469,388.1510620117188,0.03429587609444318,0.017408848886235173
583,583,583,583,2021-05-28,393.28900146484375,388.9507446289063,384.56256103515625,0.011153743490262658,0.022691861647160527
584,584,584,584,2021-06-01,390.230224609375,388.27099609375,387.7212524414063,0.005046033660345728,0.006471072070901807
585,585,585,585,2021-06-02,384.5325622558594,394.3385314941406,389.0307312011719,-0.024866880751233333,-0.011562502868151192
586,586,586,586,2021-06-03,383.9328308105469,394.3285217285156,388.0611267089844,-0.026363020540334903,-0.010638261898191614
587,587,587,587,2021-06-04,381.8036804199219,391.949462890625,384.9124145507813,-0.02588543532086518,-0.00807647146036461
588,588,588,588,2021-06-07,374.2467346191406,394.9083251953125,381.8136901855469,-0.052319967085913244,-0.019818450099913898
589,589,589,589,2021-06-08,372.2075805664063,393.28900146484375,388.9507446289063,-0.053602874272907775,-0.04304700349262591
590,590,590,590,2021-06-09,372.257568359375,390.230224609375,388.27099609375,-0.04605654589669683,-0.04124291511722522
591,591,591,591,2021-06-10,373.96685791015625,384.5325622558594,394.3385314941406,-0.02747674809051137,-0.051660367823546216
592,592,592,592,2021-06-11,375.0364379882813,383.9328308105469,394.3285217285156,-0.023171742837109766,-0.0489238862450746
593,593,593,593,2021-06-14,376.3859252929688,381.8036804199219,391.949462890625,-0.014189897596048384,-0.03970802124048134
594,594,594,594,2021-06-15,376.71575927734375,374.2467346191406,394.9083251953125,0.006597317838232586,-0.046067820699832396
595,595,595,595,2021-06-16,381.3738403320313,372.2075805664063,393.28900146484375,0.024626741217028014,-0.03029619716908749
596,596,596,596,2021-06-17,381.7237243652344,372.257568359375,390.230224609375,0.02542904915964206,-0.021798670906785222
597,597,597,597,2021-06-18,383.8028259277344,373.96685791015625,384.5325622558594,0.026301710457832028,-0.0018977231052788035
598,598,598,598,2021-06-21,389.2806091308594,375.0364379882813,383.9328308105469,0.03798076586633736,0.013928942489816354
599,599,599,599,2021-06-22,390.580078125,376.3859252929688,381.8036804199219,0.037711699291047784,0.02298667654388642
600,600,600,600,2021-06-23,387.53131103515625,376.71575927734375,374.2467346191406,0.02871011231003462,0.03549683988434782
601,601,601,601,2021-06-24,390.4501037597656,381.3738403320313,372.2075805664063,0.023798862081972683,0.04901169171675335
602,602,602,602,2021-06-25,396.2677307128906,381.7237243652344,372.257568359375,0.03810087091610925,0.06449878899530215
603,603,603,603,2021-06-28,395.338134765625,383.8028259277344,373.96685791015625,0.030055299384540213,0.057147515624507816
604,604,604,604,2021-06-29,396.9574279785156,389.2806091308594,375.0364379882813,0.019720527217618633,0.058450293810969
605,605,605,605,2021-06-30,396.1078186035156,390.580078125,376.3859252929688,0.014152643178965585,0.05239806269375191
606,606,606,606,2021-07-01,402.83502197265625,387.53131103515625,376.71575927734375,0.03949025666241379,0.06933413867637839
607,607,607,607,2021-07-02,407.5831298828125,390.4501037597656,381.3738403320313,0.04388019354603223,0.06872335430233734
608,608,608,608,2021-07-06,409.3823547363281,396.2677307128906,381.7237243652344,0.03309536206706554,0.07245719510121384
609,609,609,609,2021-07-07,413.650634765625,395.338134765625,383.8028259277344,0.04632110689462454,0.07776860101470606
610,610,610,610,2021-07-08,410.48193359375,396.9574279785156,389.2806091308594,0.03407041829172264,0.054462832120578675
611,611,611,611,2021-07-09,411.0617065429688,396.1078186035156,390.580078125,0.037752064557001974,0.05243899923491213
612,612,612,612,2021-07-12,410.6818237304688,402.83502197265625,387.53131103515625,0.01947894629267166,0.0597384315436964
613,613,613,613,2021-07-13,408.9125671386719,407.5831298828125,390.4501037597656,0.0032617573162108116,0.047285077404578546
614,614,614,614,2021-07-14,405.3440246582031,409.3823547363281,396.2677307128906,-0.009864445869255833,0.022904448790175502
615,615,615,615,2021-07-15,402.59515380859375,413.650634765625,395.338134765625,-0.026726614267847837,0.018356486270344474
616,616,616,616,2021-07-16,403.7247009277344,410.48193359375,396.9574279785156,-0.016461705407729843,0.01704785569495626
617,617,617,617,2021-07-19,396.59759521484375,411.0617065429688,396.1078186035156,-0.03518720206211445,0.0012364729710583333
618,618,618,618,2021-07-20,402.15533447265625,410.6818237304688,402.83502197265625,-0.020761788725786157,-0.0016872602006439141
619,619,619,619,2021-07-21,401.3356628417969,408.9125671386719,407.5831298828125,-0.018529399450581074,-0.015328080538593136
620,620,620,620,2021-07-22,403.9146118164063,405.3440246582031,409.3823547363281,-0.003526418930196784,-0.013356078630803347
621,621,621,621,2021-07-23,409.9021606445313,402.59515380859375,413.650634765625,0.018149763520033613,-0.009061932476466694
622,622,622,622,2021-07-26,405.4736328125,403.7247009277344,410.48193359375,0.004331991282046088,-0.012201026089997624
623,623,623,623,2021-07-27,409.8621826171875,396.59759521484375,411.0617065429688,0.03344596024380353,-0.0029181115795711143
624,624,624,624,2021-07-28,413.5009460449219,402.15533447265625,410.6818237304688,0.028212013119614632,0.006864492537909994
625,625,625,625,2021-07-29,416.75982666015625,401.3356628417969,408.9125671386719,0.038432078796943214,0.019190556006617454
626,626,626,626,2021-07-30,421.6282043457031,403.9146118164063,405.3440246582031,0.043854795075718433,0.040173725765986656
627,627,627,627,2021-08-02,423.4675598144531,409.9021606445313,402.59515380859375,0.033094236801756605,0.05184465289361828
628,628,628,628,2021-08-03,423.8374938964844,405.4736328125,403.7247009277344,0.04528990197613236,0.049818088718703635
629,629,629,629,2021-08-04,413.9907836914063,409.8621826171875,396.59759521484375,0.010073144704045411,0.04385601094515046
630,630,630,630,2021-08-05,411.56158447265625,413.5009460449219,402.15533447265625,-0.004690101898956578,0.023389594004352476
631,631,631,631,2021-08-06,412.8611450195313,416.75982666015625,401.3356628417969,-0.009354744366481649,0.028717812157843747
632,632,632,632,2021-08-09,407.1430969238281,421.6282043457031,403.9146118164063,-0.034355167117801066,0.007992989144174123
633,633,633,633,2021-08-10,406.4132995605469,423.4675598144531,409.9021606445313,-0.04027288480227098,-0.008511448386850473
634,634,634,634,2021-08-11,408.0627746582031,423.8374938964844,405.4736328125,-0.03721879131848105,0.006385475247167038
635,635,635,635,2021-08-12,439.9720458984375,413.9907836914063,409.8621826171875,0.0627580690936298,0.07346338490900162
636,636,636,636,2021-08-13,436.8430786132813,411.56158447265625,413.5009460449219,0.06142821656452413,0.05645001007040884
637,637,637,637,2021-08-16,439.3922119140625,412.8611450195313,416.75982666015625,0.0642614768054186,0.05430558275080988
638,638,638,638,2021-08-17,438.4425659179688,407.1430969238281,421.6282043457031,0.07687584348260845,0.039879593914640354
639,639,639,639,2021-08-18,432.4645385742188,406.4132995605469,423.4675598144531,0.06410036049962198,0.021245969263165687
640,640,640,640,2021-08-19,441.8913879394531,408.0627746582031,423.8374938964844,0.08290051281836508,0.042596264613102175
641,641,641,641,2021-08-20,444.03070068359375,439.9720458984375,413.9907836914063,0.009224801491350076,0.07256180131434897
642,642,642,642,2021-08-23,444.6904602050781,436.8430786132813,411.56158447265625,0.01796384554542474,0.08049554910444501
643,643,643,643,2021-08-24,447.6394653320313,439.3922119140625,412.8611450195313,0.018769685020229243,0.08423732950422047
644,644,644,644,2021-08-25,446.5898132324219,438.4425659179688,407.1430969238281,0.018582245310500678,0.09688661457515457
645,645,645,645,2021-08-26,445.9200744628906,432.4645385742188,406.4132995605469,0.031113616697991064,0.0972083712444014
646,646,646,646,2021-08-27,446.4298400878906,441.8913879394531,408.0627746582031,0.010270515045790685,0.09402245882836069
647,647,647,647,2021-08-30,449.2289123535156,444.03070068359375,439.9720458984375,0.011706874461426153,0.02103966954576686
648,648,648,648,2021-08-31,450.5584716796875,444.6904602050781,436.8430786132813,0.013195721518071801,0.03139661296670759
649,649,649,649,2021-09-01,450.818359375,447.6394653320313,439.3922119140625,0.00710146063777195,0.026004437837355843
650,650,650,650,2021-09-02,450.2185668945313,446.5898132324219,438.4425659179688,0.008125473431300323,0.026858708282365473
651,651,651,651,2021-09-03,455.7667541503906,445.9200744628906,432.4645385742188,0.0220817143057761,0.05388237299871168
652,652,652,652,2021-09-07,447.6794128417969,446.4298400878906,441.8913879394531,0.0027990350144611043,0.013098297591481511
653,653,653,653,2021-09-08,453.8673706054688,449.2289123535156,444.03070068359375,0.010325377829428328,0.02215313019287035
654,654,654,654,2021-09-09,447.9893798828125,450.5584716796875,444.6904602050781,-0.00570201640487944,0.007418462892621935
655,655,655,655,2021-09-10,451.2082214355469,450.818359375,447.6394653320313,0.0008647874525060661,0.007972389344331976
656,656,656,656,2021-09-13,440.4219055175781,450.2185668945313,446.5898132324219,-0.021759789793938333,-0.013811124956479293
657,657,657,657,2021-09-14,441.3215637207031,455.7667541503906,445.9200744628906,-0.031694260930934415,-0.010312410240167824
658,658,658,658,2021-09-15,444.88037109375,447.6794128417969,446.4298400878906,-0.006252335192898473,-0.0034708006835644234
659,659,659,659,2021-09-16,442.6011352539063,453.8673706054688,449.2289123535156,-0.02482274796827344,-0.014753674390382221
660,660,660,660,2021-09-17,436.4532165527344,447.9893798828125,450.5584716796875,-0.02575097501886281,-0.031306158941743045
661,661,661,661,2021-09-20,429.7554626464844,451.2082214355469,450.818359375,-0.04754514162177548,-0.04672147061117149
662,662,662,662,2021-09-21,426.6065368652344,440.4219055175781,450.2185668945313,-0.03136848662445191,-0.052445704743288135
663,663,663,663,2021-09-22,433.6141662597656,441.3215637207031,455.7667541503906,-0.01746435727263773,-0.04860509830718207
664,664,664,664,2021-09-23,439.19232177734375,444.88037109375,447.6794128417969,-0.012785570427443327,-0.018957965948396938
665,665,665,665,2021-09-24,439.2323303222656,442.6011352539063,453.8673706054688,-0.007611378876622443,-0.032245191505350435
666,666,666,666,2021-09-27,431.3349304199219,436.4532165527344,447.9893798828125,-0.01172699830978119,-0.03717599168812258
667,667,667,667,2021-09-28,423.85748291015625,429.7554626464844,451.2082214355469,-0.01372403668823119,-0.06061666704204227
668,668,668,668,2021-09-29,422.1580200195313,426.6065368652344,440.4219055175781,-0.010427680922077243,-0.041469066977000923
669,669,669,669,2021-09-30,413.1710510253906,433.6141662597656,441.3215637207031,-0.047145865668346554,-0.06378685069902446
670,670,670,670,2021-10-01,416.7398376464844,439.19232177734375,444.88037109375,-0.0511222146143121,-0.06325415836639725
671,671,671,671,2021-10-04,408.442626953125,439.2323303222656,442.6011352539063,-0.07009890038501987,-0.07717672997197722
672,672,672,672,2021-10-05,414.8204956054688,431.3349304199219,436.4532165527344,-0.03828680139207741,-0.049564810446646845
673,673,673,673,2021-10-06,414.5006408691406,423.85748291015625,429.7554626464844,-0.022075443794863814,-0.035496516282545354
674,674,674,674,2021-10-07,414.7405090332031,422.1580200195313,426.6065368652344,-0.01757046090462766,-0.027814922666737685
675,675,675,675,2021-10-08,410.4519653320313,413.1710510253906,433.6141662597656,-0.006581016958015828,-0.05341661488489868
676,676,676,676,2021-10-11,403.8641662597656,416.7398376464844,439.19232177734375,-0.030896185638103146,-0.08043891881946053
677,677,677,677,2021-10-12,401.7048645019531,408.442626953125,439.2323303222656,-0.016496227392899243,-0.08543876037717557
678,678,678,678,2021-10-13,400.9651794433594,414.8204956054688,431.3349304199219,-0.033400751189707534,-0.07040874465463842
679,679,679,679,2021-10-14,401.16510009765625,414.5006408691406,423.85748291015625,-0.03217254560456628,-0.05353776617719885
680,680,680,680,2021-10-15,398.1760864257813,414.7405090332031,422.1580200195313,-0.0399392445315625,-0.05680795450158793
681,681,681,681,2021-10-18,396.5666198730469,410.4519653320313,413.1710510253906,-0.033829404246492056,-0.04018778932148215
682,682,682,682,2021-10-19,402.0647583007813,403.8641662597656,416.7398376464844,-0.004455478126838663,-0.035214006485628446
683,683,683,683,2021-10-20,410.46197509765625,401.7048645019531,408.442626953125,0.021799861962240596,0.00494401908927844
684,684,684,684,2021-10-21,411.4216613769531,400.9651794433594,414.8204956054688,0.026078279286271044,-0.008193506021332841
685,685,685,685,2021-10-22,416.87982177734375,401.16510009765625,414.5006408691406,0.039172703896380945,0.005739872689254133
686,686,686,686,2021-10-25,414.8105163574219,398.1760864257813,414.7405090332031,0.041776566947953064,0.00016879789336687878
687,687,687,687,2021-10-26,416.3999633789063,396.5666198730469,410.4519653320313,0.05001263977338466,0.014491337718564479
688,688,688,688,2021-10-27,411.8115234375,402.0647583007813,403.8641662597656,0.024241779304186695,0.019678292459902602
689,689,689,689,2021-10-28,416.5998840332031,410.46197509765625,401.7048645019531,0.014953660285064396,0.037079509977349545
690,690,690,690,2021-10-29,416.7798461914063,411.4216613769531,400.9651794433594,0.013023584603008898,0.0394414965658656
691,691,691,691,2021-11-01,421.7981567382813,416.87982177734375,401.16510009765625,0.011797968392829539,0.05143283061164183
692,692,692,692,2021-11-02,420.4986267089844,414.8105163574219,398.1760864257813,0.01371255097752,0.05606198122941253
693,693,693,693,2021-11-03,422.3779296875,416.3999633789063,396.5666198730469,0.014356308439811283,0.0650869450956717
694,694,694,694,2021-11-04,420.5185546875,411.8115234375,402.0647583007813,0.021143243339380335,0.045897572482374915
695,695,695,695,2021-11-05,424.0773620605469,416.5998840332031,410.46197509765625,0.017948824072999026,0.033170884975767256
696,696,696,696,2021-11-08,431.46490478515625,416.7798461914063,411.4216613769531,0.03523456982851769,0.04871703483263867
697,697,697,697,2021-11-09,433.4842224121094,421.7981567382813,416.87982177734375,0.027705350265622597,0.039830185505198346
698,698,698,698,2021-11-10,433.97406005859375,420.4986267089844,414.8105163574219,0.03204631952088488,0.046198307288476625
699,699,699,699,2021-11-11,410.7018737792969,422.3779296875,416.3999633789063,-0.027643622186513728,-0.01368417411320566
700,700,700,700,2021-11-12,417.5795593261719,420.5185546875,411.8115234375,-0.00698897903211948,0.014006494622891053
701,701,701,701,2021-11-15,416.2999877929688,424.0773620605469,416.5998840332031,-0.018339517652601445,-0.0007198663555326723
702,702,702,702,2021-11-16,415.57025146484375,431.46490478515625,416.7798461914063,-0.03683880923809335,-0.0029022390060747805
703,703,703,703,2021-11-17,408.442626953125,433.4842224121094,421.7981567382813,-0.0577681820105036,-0.03166331946169032
704,704,704,704,2021-11-18,404.7539367675781,433.97406005859375,420.4986267089844,-0.06733149738735633,-0.037442904545566424
705,705,705,705,2021-11-19,404.9338073730469,410.7018737792969,422.3779296875,-0.014044412198980227,-0.041299795960833774
706,706,706,706,2021-11-22,402.7345886230469,417.5795593261719,420.5185546875,-0.035550041594659465,-0.04229056213148297
707,707,707,707,2021-11-23,398.3060607910156,416.2999877929688,424.0773620605469,-0.043223462718191996,-0.06077028291326669
708,708,708,708,2021-11-24,390.7085876464844,415.57025146484375,431.46490478515625,-0.059825417557499594,-0.09446032965060291
709,709,709,709,2021-11-26,379.812255859375,408.442626953125,433.4842224121094,-0.07009643265524235,-0.12381527118583091
710,710,710,710,2021-11-29,381.0618591308594,404.7539367675781,433.97406005859375,-0.058534520568044424,-0.12192480103670333
711,711,711,711,2021-11-30,376.3434448242188,404.9338073730469,410.7018737792969,-0.07060502736065477,-0.08365783345206168
712,712,712,712,2021-12-01,373.4044189453125,402.7345886230469,417.5795593261719,-0.07282754078316067,-0.10578856027374206
713,713,713,713,2021-12-02,377.8229370117188,398.3060607910156,416.2999877929688,-0.051425589002131566,-0.0924262596913289
714,714,714,714,2021-12-03,391.4283752441406,390.7085876464844,415.57025146484375,0.0018422620347098295,-0.0580933696182665
715,715,715,715,2021-12-06,399.8355407714844,379.812255859375,408.442626953125,0.05271890151834113,-0.021072938066839964
716,716,716,716,2021-12-07,406.0334777832031,381.0618591308594,404.7539367675781,0.06553166645777675,0.003161281211601308
717,717,717,717,2021-12-08,414.7904968261719,376.3434448242188,404.9338073730469,0.10215948365969485,0.02434148316009699
718,718,718,718,2021-12-09,408.292724609375,373.4044189453125,402.7345886230469,0.0934330283573106,0.013800989890963677
719,719,719,719,2021-12-10,399.4456481933594,377.8229370117188,398.3060607910156,0.0572297472267278,0.0028610847650185622
720,720,720,720,2021-12-13,394.2174377441406,391.4283752441406,390.7085876464844,0.00712534572451573,0.008980734513138078
721,721,721,721,2021-12-14,392.1981201171875,399.8355407714844,379.812255859375,-0.01910140514162506,0.03261049128019278
722,722,722,722,2021-12-15,400.4153137207031,406.0334777832031,381.0618591308594,-0.013836701577350619,0.050788222767783386
723,723,723,723,2021-12-16,394.7372131347656,414.7904968261719,376.3434448242188,-0.048345571667737786,0.04887495335314829
724,724,724,724,2021-12-17,393.3377380371094,408.292724609375,373.4044189453125,-0.036628099573837614,0.053382654517316386
725,725,725,725,2021-12-20,389.5989685058594,399.4456481933594,377.8229370117188,-0.024650862343938984,0.031168122261924225
726,726,726,726,2021-12-21,395.6569519042969,394.2174377441406,391.4283752441406,0.0036515740358764592,0.010802938487836533
727,727,727,727,2021-12-22,404.4839172363281,392.1981201171875,399.8355407714844,0.03132548701526083,0.011625721054898452
728,728,728,728,2021-12-23,411.07177734375,400.4153137207031,406.0334777832031,0.026613526650681285,0.012408581647144423
