,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,URI,URI_6m,URI_12m,URI_6m_ret,URI_12m_ret
485,485,485,485,2021-01-07,260.9889221191406,223.2723693847656,224.3668670654297,0.16892619914548423,0.1632239890528544
486,486,486,486,2021-01-08,256.5221252441406,226.8517303466797,226.34884643554688,0.1307920149082311,0.13330431890310357
487,487,487,487,2021-01-11,253.8598022460937,228.67593383789065,224.21896362304688,0.11012907211327261,0.13219594874623763
488,488,488,488,2021-01-12,258.484375,226.4474334716797,227.70957946777344,0.14147628452731809,0.13514932311656191
489,489,489,489,2021-01-13,250.901611328125,232.284912109375,229.3760223388672,0.08014596837001631,0.09384411138430648
490,490,490,490,2021-01-14,256.7390441894531,252.97232055664065,223.8245391845703,0.014889864727192892,0.14705494368399363
491,491,491,491,2021-01-15,251.5819854736328,260.9889221191406,223.2723693847656,-0.03604343268337484,0.12679408637475076
492,492,492,492,2021-01-19,257.1925964355469,256.5221252441406,226.8517303466797,0.002613697320525965,0.133747562967669
493,493,493,493,2021-01-20,256.5714416503906,253.8598022460937,228.67593383789065,0.01068164152144191,0.1219870729041177
494,494,494,494,2021-01-21,255.60508728027344,258.484375,226.4474334716797,-0.011139117092576867,0.12876124653556875
495,495,495,495,2021-01-22,254.98390197753903,250.901611328125,232.284912109375,0.01627048398694919,0.09772046605194862
496,496,496,496,2021-01-25,249.984603881836,256.7390441894531,252.97232055664065,-0.02630858243217926,-0.011810448938565643
497,497,497,497,2021-01-26,244.74864196777344,251.5819854736328,260.9889221191406,-0.027161497644574206,-0.06222593671601717
498,498,498,498,2021-01-27,232.97515869140625,257.1925964355469,256.5221252441406,-0.09416071099935253,-0.09179312127686434
499,499,499,499,2021-01-28,250.0240173339844,256.5714416503906,253.8598022460937,-0.025518913072671068,-0.015109855432688168
500,500,500,500,2021-01-29,239.6211395263672,255.60508728027344,258.484375,-0.0625337622344726,-0.07297630842728042
501,501,501,501,2021-02-01,249.74790954589844,254.98390197753903,250.901611328125,-0.02053459999251961,-0.004598223885927011
502,502,502,502,2021-02-02,247.17431640625,249.984603881836,256.7390441894531,-0.011241842225269139,-0.03725466772457531
503,503,503,503,2021-02-03,247.30252075195312,244.74864196777344,251.5819854736328,0.010434700530497665,-0.017010219207957533
504,504,504,504,2021-02-04,256.2065734863281,232.97515869140625,257.1925964355469,0.09971627415304685,-0.00383379211876278
505,505,505,505,2021-02-05,262.0243225097656,250.0240173339844,256.5714416503906,0.04799660970070363,0.02125287531729736
506,506,506,506,2021-02-08,268.43365478515625,239.6211395263672,255.60508728027344,0.12024195910152002,0.05018901478598581
507,507,507,507,2021-02-09,273.41326904296875,249.74790954589844,254.98390197753903,0.09475698731612847,0.07227659049257595
508,508,508,508,2021-02-10,272.9695129394531,247.17431640625,249.984603881836,0.10436034337324407,0.09194529863319811
509,509,509,509,2021-02-11,275.9178161621094,247.30252075195312,244.74864196777344,0.11570967947737865,0.12735177586170243
510,510,510,510,2021-02-12,282.22857666015625,256.2065734863281,232.97515869140625,0.10156649308303844,0.2114105995051172
511,511,511,511,2021-02-16,284.0625915527344,262.0243225097656,250.0240173339844,0.08410772264146349,0.13614121787860456
512,512,512,512,2021-02-17,273.93585205078125,268.43365478515625,239.6211395263672,0.020497419632529823,0.14320402862719117
513,513,513,513,2021-02-18,270.9579772949219,273.41326904296875,249.74790954589844,-0.008980148464049154,0.08492590703797442
514,514,514,514,2021-02-19,285.9657287597656,272.9695129394531,247.17431640625,0.047610503020515615,0.15693949483715364
515,515,515,515,2021-02-22,294.3274230957031,275.9178161621094,247.30252075195312,0.06672134184614453,0.19015132640284094
516,516,516,516,2021-02-23,302.08770751953125,282.22857666015625,256.2065734863281,0.07036541477969549,0.17907867627624108
517,517,517,517,2021-02-24,308.1617736816406,284.0625915527344,262.0243225097656,0.0848375775112662,0.17608079559162082
518,518,518,518,2021-02-25,290.9945983886719,273.93585205078125,268.43365478515625,0.06227277740457393,0.08404662828724851
519,519,519,519,2021-02-26,293.23291015625,270.9579772949219,273.41326904296875,0.08220807183352696,0.07248968267946965
520,520,520,520,2021-03-01,298.2716369628906,285.9657287597656,272.9695129394531,0.0430328076601898,0.09269212429979201
521,521,521,521,2021-03-02,289.3281555175781,294.3274230957031,275.9178161621094,-0.01698539512745112,0.048602658364002904
522,522,522,522,2021-03-03,290.81707763671875,302.08770751953125,282.22857666015625,-0.03730913109757639,0.03043101119736824
523,523,523,523,2021-03-04,284.57537841796875,308.1617736816406,284.0625915527344,-0.07653900411424419,0.0018051897028446007
524,524,524,524,2021-03-05,296.76300048828125,290.9945983886719,273.93585205078125,0.01982305558780406,0.08333026972047586
525,525,525,525,2021-03-08,298.380126953125,293.23291015625,270.9579772949219,0.01755333940563597,0.10120443742593976
526,526,526,526,2021-03-09,291.1326599121094,298.2716369628906,285.9657287597656,-0.023934481747821867,0.018068357962867543
527,527,527,527,2021-03-10,298.833740234375,289.3281555175781,294.3274230957031,0.03285399134347067,0.015310558191536927
528,528,528,528,2021-03-11,306.446044921875,290.81707763671875,302.08770751953125,0.053741573267164,0.014427390767173032
529,529,529,529,2021-03-12,313.42730712890625,284.57537841796875,308.1617736816406,0.10138589245258367,0.01708691309878496
530,530,530,530,2021-03-15,318.9689636230469,296.76300048828125,290.9945983886719,0.07482726316363175,0.0961336237486119
531,531,531,531,2021-03-16,310.4691772460937,298.380126953125,293.23291015625,0.04051560141224764,0.058780124920696286
532,532,532,532,2021-03-17,317.4110107421875,291.1326599121094,298.2716369628906,0.09026246261072646,0.06416759559903484
533,533,533,533,2021-03-18,313.6837158203125,298.833740234375,289.3281555175781,0.04969310217209966,0.08417971026416282
534,534,534,534,2021-03-19,311.59326171875,306.446044921875,290.81707763671875,0.016796486305402425,0.07144072917197919
535,535,535,535,2021-03-22,307.1363220214844,313.42730712890625,284.57537841796875,-0.02007159224590005,0.0792793239138887
536,536,536,536,2021-03-23,295.7473449707031,318.9689636230469,296.76300048828125,-0.07280212591400193,-0.003422446585008898
537,537,537,537,2021-03-24,301.1509704589844,310.4691772460937,298.380126953125,-0.03001330718161188,0.009286287039802277
538,538,538,538,2021-03-25,309.8578186035156,317.4110107421875,291.1326599121094,-0.023796251179222128,0.06431830319916432
539,539,539,539,2021-03-26,325.2599792480469,313.6837158203125,298.833740234375,0.03690425369216688,0.0884312427135765
540,540,540,540,2021-03-29,319.9451599121094,311.59326171875,306.446044921875,0.02680384725680618,0.04405054401558961
541,541,541,541,2021-03-30,328.56329345703125,307.1363220214844,313.42730712890625,0.06976371695317773,0.0482918558270351
542,542,542,542,2021-03-31,324.7176818847656,295.7473449707031,318.9689636230469,0.09795637190566264,0.018022813870105958
543,543,543,543,2021-04-01,327.08416748046875,301.1509704589844,310.4691772460937,0.08611360933673762,0.05351574794558478
544,544,544,544,2021-04-05,326.9067077636719,309.8578186035156,317.4110107421875,0.0550216523081235,0.029916092070281453
545,545,545,545,2021-04-06,320.8917541503906,325.2599792480469,313.6837158203125,-0.013429949506099548,0.02297868192242114
546,546,546,546,2021-04-07,317.50958251953125,319.9451599121094,311.59326171875,-0.007612483943333248,0.018987319456610807
547,547,547,547,2021-04-08,316.7700500488281,328.56329345703125,307.1363220214844,-0.035893368623496014,0.031366293520536104
548,548,548,548,2021-04-09,320.1817932128906,324.7176818847656,295.7473449707031,-0.013968714747984334,0.08261933254078069
549,549,549,549,2021-04-12,323.2976989746094,327.08416748046875,301.1509704589844,-0.011576434698831739,0.07354028606273832
550,550,550,550,2021-04-13,321.02984619140625,326.9067077636719,309.8578186035156,-0.017977182580524276,0.036055335438174074
551,551,551,551,2021-04-14,320.52691650390625,320.8917541503906,325.2599792480469,-0.0011369492726615027,-0.014551629607438277
552,552,552,552,2021-04-15,320.85235595703125,317.50958251953125,319.9451599121094,0.010528102525202865,0.0028354735704427814
553,553,553,553,2021-04-16,323.56402587890625,316.7700500488281,328.56329345703125,0.02144765841666807,-0.015215538916488192
554,554,554,554,2021-04-19,320.0634765625,320.1817932128906,324.7176818847656,-0.00036952960130354207,-0.014333082495696314
555,555,555,555,2021-04-20,306.4065856933594,323.2976989746094,327.08416748046875,-0.05224631457267681,-0.06321792322260322
556,556,556,556,2021-04-21,312.3327941894531,321.02984619140625,326.9067077636719,-0.027091101045999655,-0.04458126195671264
557,557,557,557,2021-04-22,305.6670837402344,320.52691650390625,320.8917541503906,-0.046360639305282114,-0.04744487888280535
558,558,558,558,2021-04-23,314.4923095703125,320.85235595703125,317.50958251953125,-0.019822345912805073,-0.0095029350776622
559,559,559,559,2021-04-26,320.4382019042969,323.56402587890625,316.7700500488281,-0.009660604160547814,0.011579856917986131
560,560,560,560,2021-04-27,320.2902526855469,320.0634765625,320.1817932128906,0.0007085348365345467,0.00033874341063522273
561,561,561,561,2021-04-28,320.3198547363281,306.4065856933594,323.2976989746094,0.04540786553750076,-0.009210842662122132
562,562,562,562,2021-04-29,322.7652587890625,312.3327941894531,321.02984619140625,0.033401758616744326,0.005405767152944163
563,563,563,563,2021-04-30,315.4881896972656,305.6670837402344,320.52691650390625,0.032130073794198744,-0.01572013627310831
564,564,564,564,2021-05-03,317.3124084472656,314.4923095703125,320.85235595703125,0.008967147339170811,-0.011032948470042436
565,565,565,565,2021-05-04,325.3487243652344,320.4382019042969,323.56402587890625,0.015324397752063623,0.005515750650834317
566,566,566,566,2021-05-05,328.0702514648437,320.2902526855469,320.0634765625,0.02429046377173094,0.025016209248043264
567,567,567,567,2021-05-06,337.8026123046875,320.3198547363281,306.4065856933594,0.05457906311411875,0.10246524741066798
568,568,568,568,2021-05-07,342.486328125,322.7652587890625,312.3327941894531,0.0611003470755378,0.09654296473669843
569,569,569,569,2021-05-10,343.2850952148437,315.4881896972656,305.6670837402344,0.08810759459570039,0.12306857190608822
570,570,570,570,2021-05-11,335.583984375,317.3124084472656,314.4923095703125,0.05758229253354563,0.06706578877399205
571,571,571,571,2021-05-12,324.6979675292969,325.3487243652344,320.4382019042969,-0.0020001825340091317,0.013293563625326632
572,572,572,572,2021-05-13,328.4153747558594,328.0702514648437,320.2902526855469,0.0010519798411305903,0.02536799669108114
573,573,573,573,2021-05-14,337.02362060546875,337.8026123046875,320.3198547363281,-0.0023060558765487515,0.052147144868339046
574,574,574,574,2021-05-17,336.2840881347656,342.486328125,322.7652587890625,-0.018109452789516034,0.04188440043523434
575,575,575,575,2021-05-18,326.70947265625,343.2850952148437,315.4881896972656,-0.04828529636050727,0.03556799691852808
576,576,576,576,2021-05-19,316.8587646484375,335.583984375,317.3124084472656,-0.05579890757133965,-0.0014296440566190505
577,577,577,577,2021-05-20,314.85711669921875,324.6979675292969,325.3487243652344,-0.030307706897457543,-0.03224726848548454
578,578,578,578,2021-05-21,316.9673156738281,328.4153747558594,328.0702514648437,-0.0348584748522861,-0.03384316542399268
579,579,579,579,2021-05-24,321.3749389648437,337.02362060546875,337.8026123046875,-0.0464320026368239,-0.04863098372083208
580,580,580,580,2021-05-25,319.8564453125,336.2840881347656,342.486328125,-0.0488504910041484,-0.06607528813308017
581,581,581,581,2021-05-26,322.2624206542969,326.70947265625,343.2850952148437,-0.013611640843460115,-0.06123969509188809
582,582,582,582,2021-05-27,328.9774169921875,316.8587646484375,335.583984375,0.03824622732843119,-0.01968677794656004
583,583,583,583,2021-05-28,329.30279541015625,314.85711669921875,324.6979675292969,0.04588010861046343,0.014181880828816329
584,584,584,584,2021-06-01,334.7162475585937,316.9673156738281,328.4153747558594,0.05599609488768209,0.019185681569927393
585,585,585,585,2021-06-02,333.7499389648437,321.3749389648437,337.02362060546875,0.03850642504938362,-0.009713508016867878
586,586,586,586,2021-06-03,331.4327087402344,319.8564453125,336.2840881347656,0.03619205927341662,-0.014426431596689326
587,587,587,587,2021-06-04,327.4391784667969,322.2624206542969,326.70947265625,0.016063796088881643,0.0022335006224769582
588,588,588,588,2021-06-07,311.6129455566406,328.9774169921875,316.8587646484375,-0.05278317154505241,-0.016555701394648903
589,589,589,589,2021-06-08,319.7183837890625,329.30279541015625,314.85711669921875,-0.02910516325607282,0.015439597303076757
590,590,590,590,2021-06-09,310.3212585449219,334.7162475585937,316.9673156738281,-0.07288259590506241,-0.02096764177334076
591,591,591,591,2021-06-10,299.0901184082031,333.7499389648437,321.3749389648437,-0.10384966859961442,-0.0693421230305652
592,592,592,592,2021-06-11,301.0819396972656,331.4327087402344,319.8564453125,-0.09157445310190149,-0.058696661863079425
593,593,593,593,2021-06-14,298.7548828125,327.4391784667969,322.2624206542969,-0.08760190453875549,-0.07294532758138217
594,594,594,594,2021-06-15,305.50933837890625,311.6129455566406,328.9774169921875,-0.01958714252654481,-0.07133644256754124
595,595,595,595,2021-06-16,302.738525390625,319.7183837890625,329.30279541015625,-0.05310879592598006,-0.08066821900629384
596,596,596,596,2021-06-17,290.0775756835937,310.3212585449219,334.7162475585937,-0.06523459899669659,-0.13336272798405402
597,597,597,597,2021-06-18,284.9205017089844,299.0901184082031,333.7499389648437,-0.04737574338674677,-0.14630545673598727
598,598,598,598,2021-06-21,295.03741455078125,301.0819396972656,331.4327087402344,-0.020076013700994766,-0.10981201682776132
599,599,599,599,2021-06-22,299.5140991210937,298.7548828125,327.4391784667969,0.0025412682847101298,-0.08528325619572996
600,600,600,600,2021-06-23,303.8231201171875,305.50933837890625,311.6129455566406,-0.005519367331506708,-0.024998401223472966
601,601,601,601,2021-06-24,312.3821105957031,302.738525390625,319.7183837890625,0.03185450280117119,-0.022946047413399784
602,602,602,602,2021-06-25,308.60552978515625,290.0775756835937,310.3212585449219,0.06387241088146767,-0.005528879226033623
603,603,603,603,2021-06-28,313.6146545410156,284.9205017089844,299.0901184082031,0.10070933000581062,0.04856240724405736
604,604,604,604,2021-06-29,310.6269226074219,295.03741455078125,301.0819396972656,0.05283908849451158,0.031702276528952966
605,605,605,605,2021-06-30,314.5613098144531,299.5140991210937,298.7548828125,0.050238739136202915,0.052907677535343645
606,606,606,606,2021-07-01,316.8686828613281,303.8231201171875,305.50933837890625,0.0429380184730801,0.03718166044513338
607,607,607,607,2021-07-02,315.1134948730469,312.3821105957031,302.738525390625,0.008743728224817726,0.04087675814121905
608,608,608,608,2021-07-06,307.0870056152344,308.60552978515625,290.0775756835937,-0.004920599352121302,0.05863752098574482
609,609,609,609,2021-07-07,308.4280700683594,313.6146545410156,284.9205017089844,-0.016538080722812376,0.0825057102538218
610,610,610,610,2021-07-08,301.9496459960937,310.6269226074219,295.03741455078125,-0.02793472162197208,0.023428321644686667
611,611,611,611,2021-07-09,313.0526733398437,314.5613098144531,299.5140991210937,-0.004796001375691472,0.04520179269850111
612,612,612,612,2021-07-12,317.1053466796875,316.8686828613281,303.8231201171875,0.0007468829554952983,0.04371697110271566
613,613,613,613,2021-07-13,310.0649108886719,315.1134948730469,312.3821105957031,-0.01602147818648314,-0.007417837412687978
614,614,614,614,2021-07-14,308.2308349609375,307.0870056152344,308.60552978515625,0.0037247728649785206,-0.001214154602088957
615,615,615,615,2021-07-15,310.3212585449219,308.4280700683594,313.6146545410156,0.006138184751287135,-0.010501409766433656
616,616,616,616,2021-07-16,301.81158447265625,301.9496459960937,310.6269226074219,-0.00045723359927118956,-0.028379182527931368
617,617,617,617,2021-07-19,294.68243408203125,313.0526733398437,314.5613098144531,-0.0586809850937452,-0.06319555238420016
618,618,618,618,2021-07-20,307.254638671875,317.1053466796875,316.8686828613281,-0.031064465203618385,-0.030340783767705215
619,619,619,619,2021-07-21,318.6830139160156,310.0649108886719,315.1134948730469,0.027794512454323073,0.011327725092848961
620,620,620,620,2021-07-22,315.5079040527344,308.2308349609375,307.0870056152344,0.023609153486279455,0.027421865085528907
621,621,621,621,2021-07-23,319.5408935546875,310.3212585449219,308.4280700683594,0.0297099691235978,0.03603051915432043
622,622,622,622,2021-07-26,323.3371887207031,301.81158447265625,301.9496459960937,0.07132133210081304,0.07083148799216055
623,623,623,623,2021-07-27,322.193359375,294.68243408203125,313.0526733398437,0.09335787312422728,0.029198556069295556
624,624,624,624,2021-07-28,321.3453674316406,307.254638671875,317.1053466796875,0.045860100992042296,0.013371016276922054
625,625,625,625,2021-07-29,317.9631652832031,318.6830139160156,310.0649108886719,-0.002258823349154726,0.025472906211458035
626,626,626,626,2021-07-30,324.9543151855469,315.5079040527344,308.2308349609375,0.0299403311659463,0.05425635052615285
627,627,627,627,2021-08-02,321.72003173828125,319.5408935546875,310.3212585449219,0.006819590942968912,0.036732169902917944
628,628,628,628,2021-08-03,333.51324462890625,323.3371887207031,301.81158447265625,0.03147196259256502,0.10503791698930676
629,629,629,629,2021-08-04,319.15631103515625,322.193359375,294.68243408203125,-0.009426166776792422,0.08305169946543933
630,630,630,630,2021-08-05,320.85235595703125,321.3453674316406,307.254638671875,-0.0015342106175352255,0.04425553132064386
631,631,631,631,2021-08-06,326.82781982421875,317.9631652832031,318.6830139160156,0.027879501492319214,0.025557703274230903
632,632,632,632,2021-08-09,328.19842529296875,324.9543151855469,315.5079040527344,0.009983280589979326,0.04022251448291225
633,633,633,633,2021-08-10,335.79107666015625,321.72003173828125,319.5408935546875,0.043736925070683164,0.05085478395173748
634,634,634,634,2021-08-11,352.5145568847656,333.51324462890625,323.3371887207031,0.05697318640823923,0.09023820699222362
635,635,635,635,2021-08-12,356.3009948730469,319.15631103515625,322.193359375,0.11638398663468386,0.10586076498972496
636,636,636,636,2021-08-13,348.185791015625,320.85235595703125,321.3453674316406,0.08519007123093791,0.08352516110161168
637,637,637,637,2021-08-16,346.3122253417969,326.82781982421875,317.9631652832031,0.059616728857591283,0.08915831503106286
638,638,638,638,2021-08-17,340.2874755859375,328.19842529296875,324.9543151855469,0.036834577381586575,0.047185587892979663
639,639,639,639,2021-08-18,335.4163513183594,335.79107666015625,321.72003173828125,-0.0011159478849883664,0.042572169056666276
640,640,640,640,2021-08-19,326.8179626464844,352.5145568847656,333.51324462890625,-0.07289512939654652,-0.020075010783669467
641,641,641,641,2021-08-20,325.5262145996094,356.3009948730469,319.15631103515625,-0.08637298440438768,0.019958569967778228
642,642,642,642,2021-08-23,333.2864685058594,348.185791015625,320.85235595703125,-0.04279129962858541,0.03875337773892906
643,643,643,643,2021-08-24,339.11407470703125,346.3122253417969,326.82781982421875,-0.02078514735557291,0.037592439007855916
644,644,644,644,2021-08-25,345.4839782714844,340.2874755859375,328.19842529296875,0.015270919614655432,0.05266799486647611
645,645,645,645,2021-08-26,342.7920837402344,335.4163513183594,335.79107666015625,0.0219897819318724,0.020849294596245738
646,646,646,646,2021-08-27,350.2663269042969,326.8179626464844,352.5145568847656,0.07174747699891992,-0.006377694017338675
647,647,647,647,2021-08-30,349.40850830078125,325.5262145996094,356.3009948730469,0.07336519343164616,-0.01934456168083809
648,648,648,648,2021-08-31,347.7321472167969,333.2864685058594,348.185791015625,0.043343129937732705,-0.0013028785508589769
649,649,649,649,2021-09-01,342.486328125,339.11407470703125,346.3122253417969,0.00994430390682588,-0.011047537270799102
650,650,650,650,2021-09-02,348.8168640136719,345.4839782714844,340.2874755859375,0.009647005221088634,0.025065243476997567
651,651,651,651,2021-09-03,346.47003173828125,342.7920837402344,335.4163513183594,0.010729384290081745,0.03295510304275617
652,652,652,652,2021-09-07,340.92840576171875,350.2663269042969,326.8179626464844,-0.026659488581468826,0.043175237373649145
653,653,653,653,2021-09-08,334.9726257324219,349.40850830078125,325.5262145996094,-0.04131520047569226,0.029018895281387458
654,654,654,654,2021-09-09,337.3095703125,347.7321472167969,333.2864685058594,-0.029973003611307836,0.012071002536275799
655,655,655,655,2021-09-10,336.5306091308594,342.486328125,339.11407470703125,-0.017389654725040393,-0.007618278829635061
656,656,656,656,2021-09-13,338.68017578125,348.8168640136719,345.4839782714844,-0.029060201149060716,-0.01969353984018296
657,657,657,657,2021-09-14,326.6799011230469,346.47003173828125,342.7920837402344,-0.057119314233167406,-0.04700278501587918
658,658,658,658,2021-09-15,336.8362731933594,340.92840576171875,350.2663269042969,-0.012002908819570335,-0.03834240599041938
659,659,659,659,2021-09-16,341.37213134765625,334.9726257324219,349.40850830078125,0.019104562951201665,-0.02299994637281999
660,660,660,660,2021-09-17,336.6982421875,337.3095703125,347.7321472167969,-0.001812365194481802,-0.031731046777270455
661,661,661,661,2021-09-20,325.0233154296875,336.5306091308594,342.486328125,-0.03419389912522719,-0.050988933750776955
662,662,662,662,2021-09-21,325.6544189453125,338.68017578125,348.8168640136719,-0.038460346271789736,-0.06640288202192979
663,663,663,663,2021-09-22,341.0762939453125,326.6799011230469,346.47003173828125,0.04406880488445819,-0.015567689262784845
664,664,664,664,2021-09-23,350.31561279296875,336.8362731933594,340.92840576171875,0.04001748229731672,0.027534247286542968
665,665,665,665,2021-09-24,351.5383605957031,341.37213134765625,334.9726257324219,0.029780489719277936,0.04945399591103916
666,666,666,666,2021-09-27,360.73822021484375,336.6982421875,337.3095703125,0.07139917889430625,0.06945741231308178
667,667,667,667,2021-09-28,357.77020263671875,325.0233154296875,336.5306091308594,0.10075242498754022,0.0631134076056672
668,668,668,668,2021-09-29,357.0405578613281,325.6544189453125,338.68017578125,0.0963786673543845,0.05421156416293149
669,669,669,669,2021-09-30,346.0361633300781,341.0762939453125,326.6799011230469,0.014541817982697047,0.059251463406500005
670,670,670,670,2021-10-01,353.155517578125,350.31561279296875,336.8362731933594,0.008106703445257546,0.04844859560418424
671,671,671,671,2021-10-04,343.8963928222656,351.5383605957031,341.37213134765625,-0.021738645422615388,0.007394456790143389
672,672,672,672,2021-10-05,348.1265869140625,360.73822021484375,336.6982421875,-0.03496062405938072,0.033942394983453195
673,673,673,673,2021-10-06,341.8356018066406,357.77020263671875,325.0233154296875,-0.04453864718929146,0.05172640108826321
674,674,674,674,2021-10-07,347.51519775390625,357.0405578613281,325.6544189453125,-0.0266786500796401,0.06712876453325456
675,675,675,675,2021-10-08,337.78289794921875,346.0361633300781,341.0762939453125,-0.023850875299951557,-0.009655892404594413
676,676,676,676,2021-10-11,338.1280212402344,353.155517578125,350.31561279296875,-0.042552064430272596,-0.03479031795233478
677,677,677,677,2021-10-12,337.940673828125,343.8963928222656,351.5383605957031,-0.01731835261563408,-0.038680520511434446
678,678,678,678,2021-10-13,334.7162475585937,348.1265869140625,360.73822021484375,-0.038521445530327325,-0.07213533581429832
679,679,679,679,2021-10-14,347.4264831542969,341.8356018066406,357.77020263671875,0.016355468295601083,-0.028911629325723665
680,680,680,680,2021-10-15,344.4683532714844,347.51519775390625,357.0405578613281,-0.00876751434790346,-0.03521225898018765
681,681,681,681,2021-10-18,345.3854064941406,337.78289794921875,346.0361633300781,0.022507085441799912,-0.0018806035463893034
682,682,682,682,2021-10-19,348.5111999511719,338.1280212402344,353.155517578125,0.030707832710381577,-0.013150913395897024
683,683,683,683,2021-10-20,360.817138671875,337.940673828125,343.8963928222656,0.06769373033618575,0.04920303382872193
684,684,684,684,2021-10-21,360.3043823242188,334.7162475585937,348.1265869140625,0.07644724435178718,0.034980940462219
685,685,685,685,2021-10-22,363.154052734375,347.4264831542969,341.8356018066406,0.04526877006406349,0.06236463029322836
686,686,686,686,2021-10-25,361.15240478515625,344.4683532714844,347.51519775390625,0.048434206960436654,0.03924204500807815
687,687,687,687,2021-10-26,352.2088623046875,345.3854064941406,337.78289794921875,0.019756062885831982,0.042707799722996986
688,688,688,688,2021-10-27,342.7032775878906,348.5111999511719,338.1280212402344,-0.016664951841131592,0.013531136315986014
689,689,689,689,2021-10-28,362.0595397949219,360.817138671875,337.940673828125,0.003443298529609784,0.07137011858792586
690,690,690,690,2021-10-29,373.82318115234375,360.3043823242188,334.7162475585937,0.03752049514612921,0.11683607795855266
691,691,691,691,2021-11-01,377.9843444824219,363.154052734375,347.4264831542969,0.040837467285252504,0.08795489926585076
692,692,692,692,2021-11-02,380.8044738769531,361.15240478515625,344.4683532714844,0.05441489197195737,0.10548464107189348
693,693,693,693,2021-11-03,375.95306396484375,352.2088623046875,345.3854064941406,0.06741511699843517,0.08850303717514385
694,694,694,694,2021-11-04,380.5875549316406,342.7032775878906,348.5111999511719,0.11054541879610147,0.0920382328744751
695,695,695,695,2021-11-05,386.4939880371094,362.0595397949219,360.817138671875,0.06748737584991593,0.07116305356155705
696,696,696,696,2021-11-08,387.3124084472656,373.82318115234375,360.3043823242188,0.03608451261192558,0.07495891653836106
697,697,697,697,2021-11-09,386.0404052734375,377.9843444824219,363.154052734375,0.02131321285818566,0.06302105777627776
698,698,698,698,2021-11-10,374.6810607910156,380.8044738769531,361.15240478515625,-0.016080202586895354,0.03745968689840895
699,699,699,699,2021-11-11,377.11663818359375,375.95306396484375,352.2088623046875,0.0030949986322197365,0.07071876532555588
700,700,700,700,2021-11-12,377.6194763183594,380.5875549316406,342.7032775878906,-0.007798674903635172,0.10188463610918941
701,701,701,701,2021-11-15,378.9309387207031,386.4939880371094,362.0595397949219,-0.01956834918653405,0.046598410127068
702,702,702,702,2021-11-16,376.3474731445313,387.3124084472656,373.82318115234375,-0.028310312459889242,0.0067526363250298704
703,703,703,703,2021-11-17,374.4345397949219,386.0404052734375,377.9843444824219,-0.030063862020596077,-0.009391406652994538
704,704,704,704,2021-11-18,372.6004943847656,374.6810607910156,380.8044738769531,-0.005552899849961879,-0.021543810682325137
705,705,705,705,2021-11-19,370.0268859863281,377.11663818359375,375.95306396484375,-0.018799892339446678,-0.015763079348303455
706,706,706,706,2021-11-22,371.6933288574219,377.6194763183594,380.5875549316406,-0.015693436998311383,-0.023369723888675975
707,707,707,707,2021-11-23,369.9578247070313,378.9309387207031,386.4939880371094,-0.023680077546493483,-0.042785046706833474
708,708,708,708,2021-11-24,368.6759643554688,376.3474731445313,387.3124084472656,-0.020384111323942244,-0.048117343223033515
709,709,709,709,2021-11-26,357.1786193847656,374.4345397949219,386.0404052734375,-0.046085279471299145,-0.07476364000868951
710,710,710,710,2021-11-29,352.0412292480469,372.6004943847656,374.6810607910156,-0.055177772028096816,-0.06042427523604266
711,711,711,711,2021-11-30,334.0161437988281,370.0268859863281,377.11663818359375,-0.09731925854931134,-0.11428955930547613
712,712,712,712,2021-12-01,328.1787109375,371.6933288574219,377.6194763183594,-0.1170712911466153,-0.13092747721300635
713,713,713,713,2021-12-02,334.6866760253906,369.9578247070313,378.9309387207031,-0.09533829622220269,-0.11676075552100385
714,714,714,714,2021-12-03,328.1885681152344,368.6759643554688,376.3474731445313,-0.10981837753110868,-0.12796393882204204
715,715,715,715,2021-12-06,340.08038330078125,357.1786193847656,374.4345397949219,-0.04787026758050583,-0.09174943239199151
716,716,716,716,2021-12-07,351.7749938964844,352.0412292480469,372.6004943847656,-0.0007562618507246377,-0.05589230503482856
717,717,717,717,2021-12-08,351.9820861816406,334.0161437988281,370.0268859863281,0.05378764684389936,-0.04876618561537238
718,718,718,718,2021-12-09,351.5580444335937,328.1787109375,371.6933288574219,0.0712396408326017,-0.054171767047107466
719,719,719,719,2021-12-10,342.959716796875,334.6866760253906,369.9578247070313,0.02471876344087498,-0.07297617757250041
720,720,720,720,2021-12-13,333.5428466796875,328.1885681152344,368.6759643554688,0.016314640681125425,-0.09529538421958739
721,721,721,721,2021-12-14,332.8723449707031,340.08038330078125,357.1786193847656,-0.021195101758348267,-0.06805075414628592
722,722,722,722,2021-12-15,336.392578125,351.7749938964844,352.0412292480469,-0.04372799669782923,-0.044451188732842706
723,723,723,723,2021-12-16,332.763916015625,351.9820861816406,334.0161437988281,-0.054599853005297794,-0.0037490037725761427
724,724,724,724,2021-12-17,327.695556640625,351.5580444335937,328.1787109375,-0.06787638107219052,-0.0014722292481885724
725,725,725,725,2021-12-20,317.4898986816406,342.959716796875,334.6866760253906,-0.07426475142070232,-0.051381720802191055
726,726,726,726,2021-12-21,324.3627014160156,333.5428466796875,328.1885681152344,-0.027523136397789028,-0.011657525797411084
