,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CB,CB_6m,CB_12m,CB_6m_ret,CB_12m_ret
481,481,481,481,2020-12-31,146.2892303466797,142.7251434326172,142.65545654296875,0.024971682132133743,0.0254723786371005
482,482,482,482,2021-01-04,142.30694580078125,143.571044921875,145.99349975585938,-0.008804694022959914,-0.02525149380789582
483,483,483,483,2021-01-05,142.4210205078125,143.35243225097656,145.77603149414062,-0.006497355702576257,-0.023014832767367377
484,484,484,484,2021-01-06,149.1975555419922,144.3503875732422,145.80453491210938,0.033579182226238125,0.023271022618933657
485,485,485,485,2021-01-07,148.133056640625,143.41896057128906,144.80657958984375,0.03286940618282275,0.022971863987142793
486,486,486,486,2021-01-08,147.6958465576172,144.3978729248047,144.22682189941406,0.02283948901747279,0.024052562571353686
487,487,487,487,2021-01-11,146.4888458251953,146.2892303466797,142.7251434326172,0.001364526137997757,0.026370282783110488
488,488,488,488,2021-01-12,148.8458709716797,142.30694580078125,143.571044921875,0.0459494449417277,0.03674018011553115
489,489,489,489,2021-01-13,149.33059692382812,142.4210205078125,143.35243225097656,0.048515144684254,0.041702568829702136
490,490,490,490,2021-01-14,148.0950469970703,149.1975555419922,144.3503875732422,-0.0073895885285572005,0.02594145735790354
491,491,491,491,2021-01-15,147.4962921142578,148.133056640625,143.41896057128906,-0.0042985984412108325,0.028429515363430857
492,492,492,492,2021-01-19,147.6578826904297,147.6958465576172,144.3978729248047,-0.00025704085844213687,0.022576577477167126
493,493,493,493,2021-01-20,148.0950469970703,146.4888458251953,146.2892303466797,0.010964665349276315,0.012344153059737684
494,494,494,494,2021-01-21,149.3781280517578,148.8458709716797,142.30694580078125,0.0035758941555013024,0.0496896494488448
495,495,495,495,2021-01-22,144.96815490722656,149.33059692382812,142.4210205078125,-0.029213316670975265,0.017884539728279414
496,496,496,496,2021-01-25,145.12022399902344,148.0950469970703,149.1975555419922,-0.020087255167323237,-0.027328407145525757
497,497,497,497,2021-01-26,142.753662109375,147.4962921142578,148.133056640625,-0.032154232061704535,-0.03631461237109668
498,498,498,498,2021-01-27,137.906494140625,147.6578826904297,147.6958465576172,-0.06604041973328878,-0.06628048550555066
499,499,499,499,2021-01-28,139.83587646484375,148.0950469970703,146.4888458251953,-0.05576939066969577,-0.04541621802584572
500,500,500,500,2021-01-29,138.44825744628906,149.3781280517578,148.8458709716797,-0.07316914964740806,-0.06985490062649391
501,501,501,501,2021-02-01,140.70074462890625,144.96815490722656,149.33059692382812,-0.029436880679424182,-0.057790248433305824
502,502,502,502,2021-02-02,143.17185974121094,145.12022399902344,148.0950469970703,-0.013425863081810041,-0.033243429511567446
503,503,503,503,2021-02-03,147.61984252929688,142.753662109375,147.4962921142578,0.034087955069016074,0.0008376509895133832
504,504,504,504,2021-02-04,154.66249084472656,137.906494140625,147.6578826904297,0.12150259354004933,0.04743809153069267
505,505,505,505,2021-02-05,154.49139404296875,139.83587646484375,148.0950469970703,0.10480513262138103,0.0431908235663343
506,506,506,506,2021-02-08,157.94143676757812,138.44825744628906,149.3781280517578,0.14079757796049863,0.05732638926130629
507,507,507,507,2021-02-09,156.37322998046875,140.70074462890625,144.96815490722656,0.11138878754976167,0.07867296842220939
508,508,508,508,2021-02-10,156.13560485839844,143.17185974121094,145.12022399902344,0.09054673970583327,0.07590520849422844
509,509,509,509,2021-02-11,157.6278076171875,147.61984252929688,142.753662109375,0.06779552746037121,0.10419449342333675
510,510,510,510,2021-02-12,156.02159118652344,154.66249084472656,137.906494140625,0.008787523945682052,0.13135782443592725
511,511,511,511,2021-02-16,156.4017333984375,154.49139404296875,139.83587646484375,0.012365344796729794,0.11846642901944104
512,512,512,512,2021-02-17,158.1315460205078,157.94143676757812,138.44825744628906,0.0012036692638768276,0.1421707209413947
513,513,513,513,2021-02-18,156.61082458496094,156.37322998046875,140.70074462890625,0.0015194071550601596,0.11307743962561823
514,514,514,514,2021-02-19,156.53480529785156,156.13560485839844,143.17185974121094,0.002556754686512175,0.09333500019343677
515,515,515,515,2021-02-22,160.20343017578125,157.6278076171875,147.61984252929688,0.016339899650503753,0.0852431992263305
516,516,516,516,2021-02-23,160.384033203125,156.02159118652344,154.66249084472656,0.027960502026839862,0.03699372955361602
517,517,517,517,2021-02-24,162.19931030273438,156.4017333984375,154.49139404296875,0.037068495203486096,0.04989220472450273
518,518,518,518,2021-02-25,156.7628936767578,158.1315460205078,157.94143676757812,-0.008655150589449767,-0.007461899264311622
519,519,519,519,2021-02-26,154.51992797851562,156.61082458496094,156.37322998046875,-0.013350907333426365,-0.011851785642495227
520,520,520,520,2021-03-01,159.06292724609375,156.53480529785156,156.13560485839844,0.016150542005221924,0.018748589665695592
521,521,521,521,2021-03-02,159.30056762695312,160.20343017578125,157.6278076171875,-0.00563572545130564,0.010612087010865912
522,522,522,522,2021-03-03,159.1959991455078,160.384033203125,156.02159118652344,-0.00740743348256212,0.020345952985374893
523,523,523,523,2021-03-04,157.77035522460938,162.19931030273438,156.4017333984375,-0.02730563446822709,0.008750681954945216
524,524,524,524,2021-03-05,163.15924072265625,156.7628936767578,158.1315460205078,0.04080268548172872,0.031794381504980596
525,525,525,525,2021-03-08,164.6419219970703,154.51992797851562,156.61082458496094,0.06550607517731977,0.05128060230442455
526,526,526,526,2021-03-09,161.23939514160156,159.06292724609375,156.53480529785156,0.013683062000616308,0.030054592873439256
527,527,527,527,2021-03-10,164.8795166015625,159.30056762695312,160.20343017578125,0.035021526022895655,0.029188428866039118
528,528,528,528,2021-03-11,163.10226440429688,159.1959991455078,160.384033203125,0.024537458728586925,0.01694826565266161
529,529,529,529,2021-03-12,166.3717041015625,157.77035522460938,162.19931030273438,0.054518156244928395,0.0257238689303958
530,530,530,530,2021-03-15,165.56381225585938,163.15924072265625,156.7628936767578,0.014737574914867935,0.0561415930306115
531,531,531,531,2021-03-16,163.8720703125,164.6419219970703,154.51992797851562,-0.004675915315080048,0.060523859002087343
532,532,532,532,2021-03-17,164.8509979248047,161.23939514160156,159.06292724609375,0.022399009745920795,0.036388558785642955
533,533,533,533,2021-03-18,160.51661682128906,164.8795166015625,159.30056762695312,-0.026461138837618914,0.007633677722879595
534,534,534,534,2021-03-19,152.01962280273438,163.10226440429688,159.1959991455078,-0.06794903579076572,-0.04507887372354191
535,535,535,535,2021-03-22,149.93833923339844,166.3717041015625,157.77035522460938,-0.09877499877101836,-0.04964187334218084
536,536,536,536,2021-03-23,150.25338745117188,165.56381225585938,163.15924072265625,-0.0924744640515226,-0.07909973847832619
537,537,537,537,2021-03-24,149.52781677246094,163.8720703125,164.6419219970703,-0.08753324170912669,-0.09179985899872034
538,538,538,538,2021-03-25,151.71412658691406,164.8509979248047,161.23939514160156,-0.07968936496145984,-0.05907531807795696
539,539,539,539,2021-03-26,152.54469299316406,160.51661682128906,164.8795166015625,-0.049664165529980764,-0.07481113398825645
540,540,540,540,2021-03-29,153.079345703125,152.01962280273438,163.10226440429688,0.006970961253901731,-0.06145174463260139
541,541,541,541,2021-03-30,154.1963653564453,149.93833923339844,166.3717041015625,0.028398514648202866,-0.07318154737229043
542,542,542,542,2021-03-31,150.81668090820312,150.25338745117188,165.56381225585938,0.0037489567895052645,-0.08907219003187905
543,543,543,543,2021-04-01,151.7904815673828,149.52781677246094,163.8720703125,0.015132066017957024,-0.07372573448347786
544,544,544,544,2021-04-05,152.66885375976562,151.71412658691406,164.8509979248047,0.00629293523503649,-0.07389790973904709
545,545,545,545,2021-04-06,153.74766540527344,152.54469299316406,160.51661682128906,0.007886032535810994,-0.04216978621940326
546,546,546,546,2021-04-07,153.6617431640625,153.079345703125,152.01962280273438,0.003804546317221602,0.010802028916089279
547,547,547,547,2021-04-08,152.66885375976562,154.1963653564453,149.93833923339844,-0.009906274983516261,0.018210916169458136
548,548,548,548,2021-04-09,153.41351318359375,150.81668090820312,150.25338745117188,0.017218468539108356,0.021031976623148152
549,549,549,549,2021-04-12,153.6521759033203,151.7904815673828,149.52781677246094,0.012264895115383423,0.02758255433592982
550,550,550,550,2021-04-13,153.6331024169922,152.66885375976562,151.71412658691406,0.006315948757589229,0.012648629849104864
551,551,551,551,2021-04-14,156.6786651611328,153.74766540527344,152.54469299316406,0.01906370251628453,0.027100072030391775
552,552,552,552,2021-04-15,154.75965881347656,153.6617431640625,153.079345703125,0.0071450162337534096,0.010976746096173384
553,553,553,553,2021-04-16,155.3993377685547,152.66885375976562,154.1963653564453,0.017885010213580577,0.00780156140080579
554,554,554,554,2021-04-19,154.38734436035156,153.41351318359375,150.81668090820312,0.006347753574956538,0.023675520709289355
555,555,555,555,2021-04-20,154.38734436035156,153.6521759033203,151.7904815673828,0.004784627700253452,0.01710820577254668
556,556,556,556,2021-04-21,157.5951690673828,153.6331024169922,152.66885375976562,0.025789146922495565,0.03226797861054931
557,557,557,557,2021-04-22,159.36143493652344,156.6786651611328,153.74766540527344,0.017122751030790306,0.036512876578986164
558,558,558,558,2021-04-23,161.59542846679688,154.75965881347656,153.6617431640625,0.0441702295399804,0.05163084278084562
559,559,559,559,2021-04-26,158.51171875,155.3993377685547,152.66885375976562,0.020028276993565797,0.03827149314573686
560,560,560,560,2021-04-27,159.05587768554688,154.38734436035156,153.41351318359375,0.030239093395496353,0.036778797283657516
561,561,561,561,2021-04-28,156.63092041015625,154.38734436035156,153.6521759033203,0.014532124113541434,0.019386282617372075
562,562,562,562,2021-04-29,161.82455444335938,157.5951690673828,153.6331024169922,0.026837024262896136,0.05331827514706999
563,563,563,563,2021-04-30,163.81991577148438,159.36143493652344,156.6786651611328,0.027977162961269952,0.04557895998799388
564,564,564,564,2021-05-03,164.22091674804688,161.59542846679688,154.75965881347656,0.016247293046346645,0.06113516924958762
565,565,565,565,2021-05-04,164.8892364501953,158.51171875,155.3993377685547,0.04023373003893638,0.06106781932220651
566,566,566,566,2021-05-05,163.58123779296875,159.05587768554688,154.38734436035156,0.028451385596504064,0.05955082309828419
567,567,567,567,2021-05-06,165.3952178955078,156.63092041015625,154.38734436035156,0.05595509151322897,0.0713003619614252
568,568,568,568,2021-05-07,168.40257263183594,161.82455444335938,157.5951690673828,0.0406490733813758,0.06857699781287208
569,569,569,569,2021-05-10,165.95849609375,163.81991577148438,159.36143493652344,0.013054458685284542,0.04139684836456392
570,570,570,570,2021-05-11,160.16336059570312,164.22091674804688,161.59542846679688,-0.024707913173868,-0.008862056833420895
571,571,571,571,2021-05-12,157.4519805908203,164.8892364501953,158.51171875,-0.045104556364547244,-0.006685550869908075
572,572,572,572,2021-05-13,161.1466827392578,163.58123779296875,159.05587768554688,-0.014882850176205165,0.01314509771116068
573,573,573,573,2021-05-14,162.4737548828125,165.3952178955078,156.63092041015625,-0.017663527699700587,0.03730319950464511
574,574,574,574,2021-05-17,160.8603057861328,168.40257263183594,161.82455444335938,-0.044787123663437955,-0.005958605358397984
575,575,575,575,2021-05-18,158.3112030029297,165.95849609375,163.81991577148438,-0.04607955163982902,-0.03362663655766307
576,576,576,576,2021-05-19,158.57855224609375,160.16336059570312,164.22091674804688,-0.009894949404875897,-0.03435837902798844
577,577,577,577,2021-05-20,158.63583374023438,157.4519805908203,164.8892364501953,0.007518820309352581,-0.037924869109632664
578,578,578,578,2021-05-21,159.16091918945312,161.1466827392578,163.58123779296875,-0.012322708206272792,-0.027022161362478814
579,579,579,579,2021-05-24,159.11317443847656,162.4737548828125,165.3952178955078,-0.02068383565554832,-0.03798201385121103
580,580,580,580,2021-05-25,158.16798400878906,160.8603057861328,168.40257263183594,-0.016737017651348052,-0.060774538435477865
581,581,581,581,2021-05-26,158.62623596191406,158.3112030029297,165.95849609375,0.001989959983934586,-0.04418128811973532
582,582,582,582,2021-05-27,161.68136596679688,158.57855224609375,160.16336059570312,0.01956641473109144,0.009477856642416516
583,583,583,583,2021-05-28,162.2923583984375,158.63583374023438,157.4519805908203,0.023049802632806538,0.030741930266321438
584,584,584,584,2021-06-01,163.7244415283203,159.16091918945312,161.1466827392578,0.028672379891417465,0.015996350314163355
585,585,585,585,2021-06-02,163.62899780273438,159.11317443847656,162.4737548828125,0.028381203380515307,0.007110335578537796
586,586,586,586,2021-06-03,165.54795837402344,158.16798400878906,160.8603057861328,0.04665909103845123,0.02914113935679663
587,587,587,587,2021-06-04,165.1756134033203,158.62623596191406,158.3112030029297,0.041288109761229874,0.043360231431401663
588,588,588,588,2021-06-07,161.77684020996094,161.68136596679688,158.57855224609375,0.0005905086377342439,0.020168477505733806
589,589,589,589,2021-06-08,162.1300811767578,162.2923583984375,158.63583374023438,-0.0009999067317839616,0.02202684824820378
590,590,590,590,2021-06-09,159.7241973876953,163.7244415283203,159.16091918945312,-0.024432785375744004,0.003539048411574708
591,591,591,591,2021-06-10,157.96751403808594,163.62899780273438,159.11317443847656,-0.03459951378223147,-0.007200286239236631
592,592,592,592,2021-06-11,159.52371215820312,165.54795837402344,158.16798400878906,-0.036389734279958286,0.008571444833859188
593,593,593,593,2021-06-14,158.9222412109375,165.1756134033203,158.62623596191406,-0.0378589312522396,0.0018660548000049015
594,594,594,594,2021-06-15,160.48797607421875,161.77684020996094,161.68136596679688,-0.007966926131512064,-0.007381122032474652
595,595,595,595,2021-06-16,159.91513061523438,162.1300811767578,162.2923583984375,-0.013661564500844547,-0.014647810942317374
596,596,596,596,2021-06-17,153.74685668945312,159.7241973876953,163.7244415283203,-0.0374228876776479,-0.060941327670623435
597,597,597,597,2021-06-18,149.66021728515625,157.96751403808594,163.62899780273438,-0.05258864016133591,-0.08536861256351647
598,598,598,598,2021-06-21,152.55731201171875,159.52371215820312,165.54795837402344,-0.04366999772156532,-0.07847059238842946
599,599,599,599,2021-06-22,152.83551025390625,158.9222412109375,165.1756134033203,-0.0383000573780754,-0.07470898939108161
600,600,600,600,2021-06-23,152.9985809326172,160.48797607421875,161.77684020996094,-0.04666639411128248,-0.054261532528085854
601,601,601,601,2021-06-24,154.6389923095703,159.91513061523438,162.1300811767578,-0.03299336520168794,-0.04620418871572973
602,602,602,602,2021-06-25,155.68463134765625,153.74685668945312,159.7241973876953,0.012603670084242236,-0.025290883323294544
603,603,603,603,2021-06-28,152.4805908203125,149.66021728515625,157.96751403808594,0.018845178674185892,-0.03473450380722298
604,604,604,604,2021-06-29,151.9529571533203,152.55731201171875,159.52371215820312,-0.00396149388337419,-0.04745849317607864
605,605,605,605,2021-06-30,152.4709930419922,152.83551025390625,158.9222412109375,-0.0023850295740073246,-0.0405937401825498
606,606,606,606,2021-07-01,155.2337646484375,152.9985809326172,160.48797607421875,0.01460917939366202,-0.03273897244084756
607,607,607,607,2021-07-02,154.80206298828125,154.6389923095703,159.91513061523438,0.0010545249699021042,-0.031973632559232135
608,608,608,608,2021-07-06,154.53346252441406,155.68463134765625,153.74685668945312,-0.007394235469983745,0.005116240109869441
609,609,609,609,2021-07-07,155.3776397705078,152.4805908203125,149.66021728515625,0.01899946042056766,0.03820268732109233
610,610,610,610,2021-07-08,151.52125549316406,151.9529571533203,152.55731201171875,-0.0028410217757108835,-0.006791260968698087
611,611,611,611,2021-07-09,156.10675048828125,152.4709930419922,152.83551025390625,0.02384556808971361,0.021403666130603183
612,612,612,612,2021-07-12,157.91021728515625,155.2337646484375,152.9985809326172,0.017241433542375173,0.032102496131661606
613,613,613,613,2021-07-13,156.38491821289062,154.80206298828125,154.6389923095703,0.010225026682811,0.011290334198668095
614,614,614,614,2021-07-14,157.6223907470703,154.53346252441406,155.68463134765625,0.019988733651575608,0.012446696778225297
615,615,615,615,2021-07-15,159.39712524414062,155.3776397705078,152.4805908203125,0.02586913715235717,0.04536009722036538
616,616,616,616,2021-07-16,159.96307373046875,151.52125549316406,151.9529571533203,0.05571375586764149,0.05271445009830411
617,617,617,617,2021-07-19,154.2456817626953,156.10675048828125,152.4709930419922,-0.01192176968494163,0.011639517033999791
618,618,618,618,2021-07-20,160.84567260742188,157.91021728515625,155.2337646484375,0.018589394484618715,0.03615133583659347
619,619,619,619,2021-07-21,162.52439880371094,156.38491821289062,154.80206298828125,0.03925877674765599,0.04988522547024643
620,620,620,620,2021-07-22,160.44273376464844,157.6223907470703,154.53346252441406,0.01789303540068632,0.03823942817110426
621,621,621,621,2021-07-23,160.1069793701172,159.39712524414062,155.3776397705078,0.004453368433648519,0.030437710384805694
622,622,622,622,2021-07-26,161.2965087890625,159.96307373046875,151.52125549316406,0.008335892950147583,0.06451407272255238
623,623,623,623,2021-07-27,162.4285125732422,154.2456817626953,156.10675048828125,0.05305063141499189,0.04049640432067991
624,624,624,624,2021-07-28,159.26280212402344,160.84567260742188,157.91021728515625,-0.00984092675754955,0.008565530857478798
625,625,625,625,2021-07-29,160.6154022216797,162.52439880371094,156.38491821289062,-0.01174590766729644,0.02705173911355052
626,626,626,626,2021-07-30,161.8721160888672,160.44273376464844,157.6223907470703,0.008908987591270456,0.026961431822311477
627,627,627,627,2021-08-02,163.4165802001953,160.1069793701172,159.39712524414062,0.020671183998964615,0.02521660883092025
628,628,628,628,2021-08-03,165.5941619873047,161.2965087890625,159.96307373046875,0.026644427895599954,0.03520242594440326
629,629,629,629,2021-08-04,165.0857391357422,162.4285125732422,154.2456817626953,0.01635936031429086,0.07027786612350129
630,630,630,630,2021-08-05,165.49827575683594,159.26280212402344,160.84567260742188,0.03915210299990024,0.02892588326432466
631,631,631,631,2021-08-06,167.84854125976562,160.6154022216797,162.52439880371094,0.045033906699077475,0.032759034921796104
632,632,632,632,2021-08-09,168.61598205566406,161.8721160888672,160.44273376464844,0.041661690288242736,0.050941841361322515
633,633,633,633,2021-08-10,170.8511505126953,163.4165802001953,160.1069793701172,0.0454945899821928,0.06710620102163678
634,634,634,634,2021-08-11,173.7098388671875,165.5941619873047,161.2965087890625,0.04900943839134264,0.07695969473436448
635,635,635,635,2021-08-12,174.28543090820312,165.0857391357422,162.4285125732422,0.055726750357863786,0.07299776466040364
636,636,636,636,2021-08-13,175.29269409179688,165.49827575683594,159.26280212402344,0.05918139201251704,0.10065057096816865
637,637,637,637,2021-08-16,176.73162841796875,167.84854125976562,160.6154022216797,0.05292323121507203,0.10034047777090271
638,638,638,638,2021-08-17,177.19212341308594,168.61598205566406,161.8721160888672,0.05086197199616982,0.09464265800916638
639,639,639,639,2021-08-18,176.96185302734375,170.8511505126953,163.4165802001953,0.03576623567538917,0.08288799588484008
640,640,640,640,2021-08-19,177.8924102783203,173.7098388671875,165.5941619873047,0.024077918892842165,0.07426740256675513
641,641,641,641,2021-08-20,178.6310577392578,174.28543090820312,165.0857391357422,0.02493396498152256,0.08205020418134334
642,642,642,642,2021-08-23,177.94033813476562,175.29269409179688,165.49827575683594,0.015104132301043016,0.07517940788827682
643,643,643,643,2021-08-24,177.7964630126953,176.73162841796875,167.84854125976562,0.006025150134463919,0.059267251763207796
644,644,644,644,2021-08-25,179.08192443847656,177.19212341308594,168.61598205566406,0.010665265413547509,0.062069693840512974
645,645,645,645,2021-08-26,176.80838012695312,176.96185302734375,170.8511505126953,-0.0008672654459993545,0.034867951409055076
646,646,646,646,2021-08-27,178.73658752441406,177.8924102783203,173.7098388671875,0.004745437114337836,0.028937616257129983
647,647,647,647,2021-08-30,176.36708068847656,178.6310577392578,174.28543090820312,-0.012674039326833642,0.011943911601939083
648,648,648,648,2021-08-31,176.43423461914062,177.94033813476562,175.29269409179688,-0.008464092692036629,0.006512196833177386
649,649,649,649,2021-09-01,175.57090759277344,177.7964630126953,176.73162841796875,-0.0125174335991316,-0.006567702881400628
650,650,650,650,2021-09-02,175.57090759277344,179.08192443847656,177.19212341308594,-0.01960564616843463,-0.0091494801748776
651,651,651,651,2021-09-03,175.9929962158203,176.80838012695312,176.96185302734375,-0.0046116813611851715,-0.005474947255291962
652,652,652,652,2021-09-07,174.37176513671875,178.73658752441406,177.8924102783203,-0.024420419166272356,-0.019790867615393837
653,653,653,653,2021-09-08,175.00489807128906,176.36708068847656,178.6310577392578,-0.007723565031920954,-0.020299715591796663
654,654,654,654,2021-09-09,173.7098388671875,176.43423461914062,177.94033813476562,-0.015441423586721292,-0.02377481863822295
655,655,655,655,2021-09-10,172.904052734375,175.57090759277344,177.7964630126953,-0.015189617089546803,-0.02751691566536385
656,656,656,656,2021-09-13,175.87786865234375,175.57090759277344,179.08192443847656,0.0017483594735541175,-0.017891564412094274
657,657,657,657,2021-09-14,173.90170288085938,175.9929962158203,176.80838012695312,-0.011882821361802298,-0.01643970293719499
658,658,658,658,2021-09-15,175.3214569091797,174.37176513671875,178.73658752441406,0.005446362097191182,-0.019107059514425928
659,659,659,659,2021-09-16,174.53140258789062,175.00489807128906,176.36708068847656,-0.0027056127492246507,-0.010408280805125791
660,660,660,660,2021-09-17,173.96292114257812,173.7098388671875,176.43423461914062,0.0014569253937546378,-0.014006995195105953
661,661,661,661,2021-09-20,171.39996337890625,172.904052734375,175.57090759277344,-0.008698982653572718,-0.02375646552754318
662,662,662,662,2021-09-21,169.38619995117188,175.87786865234375,175.57090759277344,-0.03691009420863467,-0.03522626684796004
663,663,663,663,2021-09-22,170.4749755859375,173.90170288085938,175.9929962158203,-0.019704966875853658,-0.03135363763632992
664,664,664,664,2021-09-23,171.01455688476562,175.3214569091797,174.37176513671875,-0.024565732571142918,-0.019253164348716933
665,665,665,665,2021-09-24,170.3015594482422,174.53140258789062,175.00489807128906,-0.02423542741838891,-0.026875468486207477
666,666,666,666,2021-09-27,171.92022705078125,173.96292114257812,173.7098388671875,-0.011742123427110673,-0.010302305431153624
667,667,667,667,2021-09-28,169.0682373046875,171.39996337890625,172.904052734375,-0.013604005673350739,-0.022184647317551875
668,668,668,668,2021-09-29,169.95468139648438,169.38619995117188,175.87786865234375,0.0033561260921868286,-0.03367784304668653
669,669,669,669,2021-09-30,167.15086364746094,170.4749755859375,173.90170288085938,-0.01949911960421935,-0.03881985697416346
670,670,670,670,2021-10-01,169.0104217529297,171.01455688476562,175.3214569091797,-0.011719090867722937,-0.0359969353866324
671,671,671,671,2021-10-04,167.27610778808594,170.3015594482422,174.53140258789062,-0.017765261046101766,-0.04157013976983914
672,672,672,672,2021-10-05,168.75991821289062,171.92022705078125,173.96292114257812,-0.018382414286581494,-0.029908689136250888
673,673,673,673,2021-10-06,170.2726593017578,169.0682373046875,171.39996337890625,0.007123880962334406,-0.006577038028044102
674,674,674,674,2021-10-07,171.81427001953125,169.95468139648438,169.38619995117188,0.01094167343768948,0.014334521165592529
675,675,675,675,2021-10-08,176.1115264892578,167.15086364746094,170.4749755859375,0.05360823537649129,0.0330638023788945
676,676,676,676,2021-10-11,176.09228515625,169.0104217529297,171.01455688476562,0.04190193320547442,0.029691789774983324
677,677,677,677,2021-10-12,175.00352478027344,167.27610778808594,170.3015594482422,0.04619558103286936,0.027609643430542175
678,678,678,678,2021-10-13,175.59124755859375,168.75991821289062,171.92022705078125,0.04047957250776468,0.02135304594920151
679,679,679,679,2021-10-14,177.24850463867188,170.2726593017578,169.0682373046875,0.04096867556729378,0.0483844124975541
680,680,680,680,2021-10-15,174.69517517089844,171.81427001953125,169.95468139648438,0.016767554586936795,0.02789269313126508
681,681,681,681,2021-10-18,171.21690368652344,176.1115264892578,167.15086364746094,-0.027792745314900946,0.024325570028990162
682,682,682,682,2021-10-19,175.54307556152344,176.09228515625,169.0104217529297,-0.003118873687392054,0.038652372681156955
683,683,683,683,2021-10-20,178.71302795410156,175.00352478027344,167.27610778808594,0.02119673405713174,0.0683715105357694
684,684,684,684,2021-10-21,179.426025390625,175.59124755859375,168.75991821289062,0.021839231085544863,0.0632028463315506
685,685,685,685,2021-10-22,181.24710083007807,177.24850463867188,170.2726593017578,0.022559266153232116,0.0644521649765939
686,686,686,686,2021-10-25,181.20855712890625,174.69517517089844,171.81427001953125,0.03728426930873163,0.05467698991653647
687,687,687,687,2021-10-26,180.39923095703125,171.21690368652344,176.1115264892578,0.053629793979451224,0.024346529459188915
688,688,688,688,2021-10-27,183.32830810546875,175.54307556152344,176.09228515625,0.04434941406285642,0.04109222015489267
689,689,689,689,2021-10-28,188.9359588623047,178.71302795410156,175.00352478027344,0.05720305355034694,0.07961230552084131
690,690,690,690,2021-10-29,188.2518768310547,179.426025390625,175.59124755859375,0.04918936046883449,0.07210284936460831
691,691,691,691,2021-11-01,185.29383850097656,181.24710083007807,177.24850463867188,0.02232718566181302,0.04539013673884251
692,692,692,692,2021-11-02,183.5788116455078,181.20855712890625,174.69517517089844,0.013080257103506687,0.050852214240712845
693,693,693,693,2021-11-03,185.18788146972656,180.39923095703125,171.21690368652344,0.02654473906175303,0.08159812192832439
694,694,694,694,2021-11-04,183.06814575195312,183.32830810546875,175.54307556152344,-0.0014191062809894017,0.042867371249812436
695,695,695,695,2021-11-05,186.14175415039065,188.9359588623047,178.71302795410156,-0.014789163104469871,0.041567905156847385
696,696,696,696,2021-11-08,184.8988037109375,188.2518768310547,179.426025390625,-0.01781163182307277,0.03050158586747842
697,697,697,697,2021-11-09,186.4597320556641,185.29383850097656,181.24710083007807,0.0062921334250485295,0.028759804718051507
698,698,698,698,2021-11-10,186.0068817138672,183.5788116455078,181.20855712890625,0.013226308889328742,0.026479569513638168
699,699,699,699,2021-11-11,186.05503845214844,185.18788146972656,180.39923095703125,0.004682579527017339,0.031351616440451036
700,700,700,700,2021-11-12,185.8045196533203,183.06814575195312,183.32830810546875,0.014947296757322315,0.013506978673620829
701,701,701,701,2021-11-15,186.1128692626953,186.14175415039065,188.9359588623047,-0.00015517683191057507,-0.014942045000903348
702,702,702,702,2021-11-16,186.1031951904297,184.8988037109375,188.2518768310547,0.006513787300512108,-0.011413865703731152
703,703,703,703,2021-11-17,184.783203125,186.4597320556641,185.29383850097656,-0.008991372626040217,-0.0027558141172291384
704,704,704,704,2021-11-18,184.92770385742188,186.0068817138672,183.5788116455078,-0.005801816827967654,0.00734775543987487
705,705,705,705,2021-11-19,181.3819732666016,186.05503845214844,185.18788146972656,-0.025116574237513678,-0.02055160506680964
706,706,706,706,2021-11-22,183.8004150390625,185.8045196533203,183.06814575195312,-0.010786091845328305,0.003999981996330337
707,707,707,707,2021-11-23,185.91050720214844,186.1128692626953,186.14175415039065,-0.001087308262714748,-0.001242316369573837
708,708,708,708,2021-11-24,183.4728240966797,186.1031951904297,184.8988037109375,-0.014133938383263489,-0.00771221655109855
709,709,709,709,2021-11-26,177.81700134277344,184.783203125,186.4597320556641,-0.03769932366371065,-0.04635172762294071
710,710,710,710,2021-11-29,178.28907775878906,184.92770385742188,186.0068817138672,-0.035898494169111395,-0.04149203450951
711,711,711,711,2021-11-30,172.9222869873047,181.3819732666016,186.05503845214844,-0.046640171164432975,-0.07058530408044483
712,712,712,712,2021-12-01,168.7503204345703,183.8004150390625,185.8045196533203,-0.08188281077218262,-0.09178570709996847
713,713,713,713,2021-12-02,175.70689392089844,185.91050720214844,186.1128692626953,-0.05488454329348458,-0.055912175138780995
714,714,714,714,2021-12-03,174.8397216796875,183.4728240966797,186.1031951904297,-0.04705384821701464,-0.06052273040888345
715,715,715,715,2021-12-06,180.6882476806641,177.81700134277344,184.783203125,0.01614719805310294,-0.0221608640562736
716,716,716,716,2021-12-07,181.1796417236328,178.28907775878906,184.92770385742188,0.016212793297155637,-0.02026771573759867
717,717,717,717,2021-12-08,182.2587738037109,172.9222869873047,181.3819732666016,0.0539923857072957,0.0048340004318983
718,718,718,718,2021-12-09,183.26084899902344,168.7503204345703,183.8004150390625,0.0859881541385239,-0.0029356083876328487
719,719,719,719,2021-12-10,184.48452758789065,175.70689392089844,185.91050720214844,0.049956114248675076,-0.007670247560065291
720,720,720,720,2021-12-13,183.28976440429688,174.8397216796875,183.4728240966797,0.048330222923198995,-0.0009977482675382898
721,721,721,721,2021-12-14,185.51544189453125,180.6882476806641,177.81700134277344,0.026715595927403246,0.04329417599905261
