,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MCD,MCD_6m,MCD_12m,MCD_6m_ret,MCD_12m_ret
361,361,361,361,2020-07-13,170.88475036621094,169.59103393554688,170.3025665283203,0.007628448277258171,0.0034185265070201254
362,362,362,362,2020-07-14,176.24456787109375,174.19305419921875,168.88870239257812,0.011777241528406535,0.04355451474437344
363,363,363,363,2020-07-15,177.21490478515625,171.71649169921875,166.0979461669922,0.03202029712771326,0.06693013896142497
364,364,364,364,2020-07-16,176.4293975830078,171.74420166015625,168.92572021484375,0.027280082107939307,0.04441998150797111
365,365,365,365,2020-07-17,176.94688415527344,170.33958435058594,170.4689178466797,0.03878898630566474,0.03800086485220766
366,366,366,366,2020-07-20,177.06700134277344,170.8478240966797,170.64453125,0.03640185222712833,0.03763654214833467
367,367,367,367,2020-07-21,178.3330535888672,170.88475036621094,169.59103393554688,0.04358670511379348,0.05154765231658831
368,368,368,368,2020-07-22,183.54498291015625,176.24456787109375,174.19305419921875,0.041422071200526656,0.053687150466068534
369,369,369,369,2020-07-23,182.55618286132807,177.21490478515625,171.71649169921875,0.030140117630891305,0.06312551028061009
370,370,370,370,2020-07-24,183.6373443603516,176.4293975830078,171.74420166015625,0.04085456775395113,0.06924916582470275
371,371,371,371,2020-07-27,185.9753570556641,176.94688415527344,170.33958435058594,0.051023633128617574,0.09179177444097353
372,372,372,372,2020-07-28,181.3456115722656,177.06700134277344,170.8478240966797,0.02416379222015208,0.06144525124092537
373,373,373,373,2020-07-29,181.31787109375,178.3330535888672,170.88475036621094,0.016737320675078493,0.061053550449531535
374,374,374,374,2020-07-30,180.57858276367188,183.54498291015625,176.24456787109375,-0.016161706517123453,0.024590913325329034
375,375,375,375,2020-07-31,179.5343475341797,182.55618286132807,177.21490478515625,-0.016552905959059228,0.013088305139093093
376,376,376,376,2020-08-03,179.64527893066406,183.6373443603516,176.4293975830078,-0.02173885406365872,0.018227582204055404
377,377,377,377,2020-08-04,184.2287750244141,185.9753570556641,176.94688415527344,-0.009391470240475153,0.04115297595605405
378,378,378,378,2020-08-05,184.1363525390625,181.3456115722656,177.06700134277344,0.015389073618055527,0.039924724215574914
379,379,379,379,2020-08-06,187.7588653564453,181.31787109375,178.3330535888672,0.03552321800295677,0.05285510216916145
380,380,380,380,2020-08-07,189.07110595703125,180.57858276367188,183.54498291015625,0.04702951514728504,0.030107731408708593
381,381,381,381,2020-08-10,188.6275329589844,179.5343475341797,182.55618286132807,0.05064872293071132,0.033257433424033644
382,382,382,382,2020-08-11,189.4407196044922,179.64527893066406,183.6373443603516,0.05452656887025009,0.03160236968332897
383,383,383,383,2020-08-12,190.38331604003903,184.2287750244141,185.9753570556641,0.03340705606281835,0.023701844449507403
384,384,384,384,2020-08-13,190.81765747070312,184.1363525390625,181.3456115722656,0.03628455130946118,0.0522320105588161
385,385,385,385,2020-08-14,191.316650390625,187.7588653564453,181.31787109375,0.018948692661864497,0.05514502920511988
386,386,386,386,2020-08-17,192.8321990966797,189.07110595703125,180.57858276367188,0.019892479713442768,0.06785752853672822
387,387,387,387,2020-08-18,194.35696411132807,188.6275329589844,179.5343475341797,0.03037430995606294,0.0825614528959504
388,388,388,388,2020-08-19,193.6083984375,189.4407196044922,179.64527893066406,0.021999910271186307,0.07772605876397765
389,389,389,389,2020-08-20,193.95034790039065,190.38331604003903,184.2287750244141,0.018736052793625335,0.05276902522251614
