,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ECL,ECL_6m,ECL_12m,ECL_6m_ret,ECL_12m_ret
485,485,485,485,2021-01-07,218.0438537597656,207.15806579589844,211.12796020507807,0.05254822167818629,0.03275688140959554
486,486,486,486,2021-01-08,214.1898803710937,207.9018402099609,208.452392578125,0.030245235707305307,0.027524211749300864
487,487,487,487,2021-01-11,213.52340698242188,208.983642578125,207.87286376953125,0.02172306094530696,0.027182688064351535
488,488,488,488,2021-01-12,215.5228271484375,207.00352478027344,206.0472869873047,0.04115534929758802,0.0459872114779003
489,489,489,489,2021-01-13,209.5631866455078,209.17681884765625,208.7518310546875,0.0018470870719806687,0.0038866992769408526
490,490,490,490,2021-01-14,205.18760681152344,217.74441528320312,207.3802032470703,-0.05766764881362407,-0.010572833863677134
491,491,491,491,2021-01-15,203.584228515625,218.0438537597656,207.15806579589844,-0.0663152159293231,-0.017251740918427738
492,492,492,492,2021-01-19,208.54898071289065,214.1898803710937,207.9018402099609,-0.02633597651032782,0.003112721379840533
493,493,493,493,2021-01-20,210.93478393554688,213.52340698242188,208.983642578125,-0.012123368971384552,0.009336335290894615
494,494,494,494,2021-01-21,206.7137451171875,215.5228271484375,207.00352478027344,-0.040873081277756684,-0.001399877917023562
495,495,495,495,2021-01-22,205.14898681640625,209.5631866455078,209.17681884765625,-0.02106381325728035,-0.0192556328824538
496,496,496,496,2021-01-25,204.05751037597656,205.18760681152344,217.74441528320312,-0.005507625207525013,-0.06285766222488454
497,497,497,497,2021-01-26,202.19332885742188,203.584228515625,218.0438537597656,-0.006832059970187543,-0.07269420636734558
498,498,498,498,2021-01-27,200.3001403808593,208.54898071289065,214.1898803710937,-0.03955349148115728,-0.06484778816893588
499,499,499,499,2021-01-28,203.90298461914065,210.93478393554688,213.52340698242188,-0.0333363667443054,-0.04505558664148335
500,500,500,500,2021-01-29,197.53762817382807,206.7137451171875,215.5228271484375,-0.044390453756025905,-0.08344916040945605
501,501,501,501,2021-02-01,201.3240203857422,205.14898681640625,209.5631866455078,-0.01864482242891663,-0.039315904628339116
502,502,502,502,2021-02-02,203.1109313964844,204.05751037597656,205.18760681152344,-0.004638785300026815,-0.010120861816701132
503,503,503,503,2021-02-03,201.84559631347656,202.19332885742188,203.584228515625,-0.0017198022600959373,-0.008540112438105707
504,504,504,504,2021-02-04,201.0342254638672,200.3001403808593,208.54898071289065,0.0036649254544309784,-0.03603352662446735
505,505,505,505,2021-02-05,205.52569580078125,203.90298461914065,210.93478393554688,0.007958251247138781,-0.02564341467938458
506,506,506,506,2021-02-08,209.6501007080078,197.53762817382807,206.7137451171875,0.061317292538923596,0.014204936344003993
507,507,507,507,2021-02-09,208.2108917236328,201.3240203857422,205.14898681640625,0.03420789692504256,0.014925274332291627
508,508,508,508,2021-02-10,208.2978363037109,203.1109313964844,204.05751037597656,0.025537300585271705,0.020780053230687434
509,509,509,509,2021-02-11,209.0222930908203,201.84559631347656,202.19332885742188,0.035555379500070705,0.03377442901795202
510,510,510,510,2021-02-12,212.38365173339844,201.0342254638672,200.3001403808593,0.05645519434983548,0.06032702388307398
511,511,511,511,2021-02-16,203.71945190429688,205.52569580078125,203.90298461914065,-0.008788409105960127,-0.0009000982265492397
512,512,512,512,2021-02-17,201.6717224121093,209.6501007080078,197.53762817382807,-0.038055685491944935,0.020928135446899976
513,513,513,513,2021-02-18,202.6473083496093,208.2108917236328,201.3240203857422,-0.02672090459805676,0.006572926376751553
514,514,514,514,2021-02-19,200.98594665527344,208.2978363037109,203.1109313964844,-0.0351030513719609,-0.010462187961035263
515,515,515,515,2021-02-22,199.49842834472656,209.0222930908203,201.84559631347656,-0.04556387074921053,-0.011628531965120148
516,516,516,516,2021-02-23,203.9609375,212.38365173339844,201.0342254638672,-0.03965801588142637,0.014558277474294279
517,517,517,517,2021-02-24,208.8194274902344,203.71945190429688,205.52569580078125,0.02503430839944243,0.016025887549583118
518,518,518,518,2021-02-25,204.7336578369141,201.6717224121093,209.6501007080078,0.015182770237603505,-0.023450705983400155
519,519,519,519,2021-02-26,202.2222595214844,202.6473083496093,208.2108917236328,-0.0020974807491229708,-0.0287623387641861
520,520,520,520,2021-03-01,204.0188751220703,200.98594665527344,208.2978363037109,0.015090251419413336,-0.020542513823339048
521,521,521,521,2021-03-02,204.3279571533203,199.49842834472656,209.0222930908203,0.024208355166831064,-0.02245854194825192
522,522,522,522,2021-03-03,201.2177581787109,203.9609375,212.38365173339844,-0.013449532812081166,-0.05257416690764827
523,523,523,523,2021-03-04,197.5956115722656,208.8194274902344,203.71945190429688,-0.05374890666479626,-0.030060164970933334
524,524,524,524,2021-03-05,200.82174682617188,204.7336578369141,201.6717224121093,-0.0191073175367108,-0.004214649311124141
525,525,525,525,2021-03-08,204.3762664794922,202.2222595214844,202.6473083496093,0.010651680794709684,0.008531858350173893
526,526,526,526,2021-03-09,207.167724609375,204.0188751220703,200.98594665527344,0.015434108659900359,0.030757264659426298
527,527,527,527,2021-03-10,209.5728454589844,204.3279571533203,199.49842834472656,0.025668970505727362,0.05049872922732801
528,528,528,528,2021-03-11,207.09043884277344,201.2177581787109,203.9609375,0.02918569770987478,0.015343630898801086
529,529,529,529,2021-03-12,207.3995513916016,197.5956115722656,208.8194274902344,0.049616181965409956,-0.006799540232908741
530,530,530,530,2021-03-15,208.4934844970703,200.82174682617188,204.7336578369141,0.03820172761239338,0.018364477535741663
531,531,531,531,2021-03-16,206.1507110595703,204.3762664794922,202.2222595214844,0.00868224383703664,0.019426405121680146
532,532,532,532,2021-03-17,202.5011138916016,207.167724609375,204.0188751220703,-0.022525761320073112,-0.007439317708033633
533,533,533,533,2021-03-18,202.8593139648437,209.5728454589844,204.3279571533203,-0.03203435769284635,-0.007187676169906565
534,534,534,534,2021-03-19,200.9521942138672,207.09043884277344,201.2177581787109,-0.029640405724218444,-0.0013197839358087826
535,535,535,535,2021-03-22,201.4265594482422,207.3995513916016,197.5956115722656,-0.02879944485550745,0.01938781861344885
536,536,536,536,2021-03-23,201.27166748046875,208.4934844970703,200.82174682617188,-0.03463809449020472,0.002240398071461369
537,537,537,537,2021-03-24,201.80409240722656,206.1507110595703,204.3762664794922,-0.02108466485515892,-0.012585483219617055
538,538,538,538,2021-03-25,202.1429138183593,202.5011138916016,207.167724609375,-0.0017688795205049734,-0.024254795482695157
539,539,539,539,2021-03-26,206.5186309814453,202.8593139648437,209.5728454589844,0.018038693639848224,-0.014573522017368612
540,540,540,540,2021-03-29,207.6802673339844,200.9521942138672,207.09043884277344,0.03348096370103204,0.0028481686286772057
541,541,541,541,2021-03-30,208.13528442382807,201.4265594482422,207.3995513916016,0.033306059508551256,0.003547418628873089
542,542,542,542,2021-03-31,207.2349853515625,201.27166748046875,208.4934844970703,0.029628203242626938,-0.006036155751070971
543,543,543,543,2021-04-01,209.9262237548828,201.80409240722656,206.1507110595703,0.04024760474761013,0.01831433263512494
544,544,544,544,2021-04-05,211.8914031982422,202.1429138183593,202.5011138916016,0.04822572899410482,0.04637154396922072
545,545,545,545,2021-04-06,213.7791442871093,206.5186309814453,202.8593139648437,0.035156698798358255,0.05382957335721872
546,546,546,546,2021-04-07,207.80615234375,207.6802673339844,200.9521942138672,0.0006061481496610899,0.034107406274889174
547,547,547,547,2021-04-08,209.0743560791016,208.13528442382807,201.4265594482422,0.004511833050667491,0.03796816393929703
548,548,548,548,2021-04-09,212.4335021972656,207.2349853515625,201.27166748046875,0.025085131436104247,0.05545656205128813
549,549,549,549,2021-04-12,212.7239532470703,209.9262237548828,201.80409240722656,0.013327203443883384,0.054111196208094015
550,550,550,550,2021-04-13,210.9813995361328,211.8914031982422,202.1429138183593,-0.0042946700450040565,0.04372394535539126
551,551,551,551,2021-04-14,211.41705322265625,213.7791442871093,206.5186309814453,-0.011049211897306122,0.023719033086419428
552,552,552,552,2021-04-15,212.8788299560547,207.80615234375,207.6802673339844,0.024410622857371056,0.025031567460909177
553,553,553,553,2021-04-16,216.0250701904297,209.0743560791016,208.13528442382807,0.03324517765678703,0.037907007398781944
554,554,554,554,2021-04-19,213.2757263183593,212.4335021972656,207.2349853515625,0.003964648289381367,0.02914923344892273
555,555,555,555,2021-04-20,213.788818359375,212.7239532470703,209.9262237548828,0.005005854282276845,0.01839977176459051
556,556,556,556,2021-04-21,216.8285522460937,210.9813995361328,211.8914031982422,0.027714067319756674,0.023300374500009324
557,557,557,557,2021-04-22,214.456787109375,211.41705322265625,213.7791442871093,0.014377903013894633,0.00316982661954901
558,558,558,558,2021-04-23,219.53916931152344,212.8788299560547,207.80615234375,0.03128699719386696,0.05646135514007722
559,559,559,559,2021-04-26,219.5682067871093,216.0250701904297,209.0743560791016,0.01640150651753647,0.05019195517233799
560,560,560,560,2021-04-27,211.4364318847656,213.2757263183593,212.4335021972656,-0.008624021426836714,-0.004693564349252832
561,561,561,561,2021-04-28,214.9795684814453,213.788818359375,212.7239532470703,0.005569749303112159,0.010603484938789265
562,562,562,562,2021-04-29,217.5739898681641,216.8285522460937,210.9813995361328,0.003437912647336061,0.031247258509640385
563,563,563,563,2021-04-30,216.964096069336,214.456787109375,211.41705322265625,0.01169144140298184,0.02623744282746121
564,564,564,564,2021-05-03,219.7037506103516,219.53916931152344,212.8788299560547,0.0007496671293067969,0.03206011915654461
565,565,565,565,2021-05-04,221.6786193847656,219.5682067871093,216.0250701904297,0.009611649284463786,0.02617080133038363
566,566,566,566,2021-05-05,220.66213989257807,211.4364318847656,213.2757263183593,0.04363348324398775,0.03463316572272723
567,567,567,567,2021-05-06,221.2042388916016,214.9795684814453,213.788818359375,0.028954706971111577,0.03468572673319792
568,568,568,568,2021-05-07,221.13644409179688,217.5739898681641,216.8285522460937,0.016373529877313997,0.019867733290096723
569,569,569,569,2021-05-10,217.7772979736328,216.964096069336,214.456787109375,0.0037480943576808645,0.01548335638621845
570,570,570,570,2021-05-11,218.1064300537109,219.7037506103516,219.53916931152344,-0.007270338135799803,-0.006526121340012403
571,571,571,571,2021-05-12,210.4974060058593,221.6786193847656,219.5682067871093,-0.050438844350158885,-0.04131199554790255
572,572,572,572,2021-05-13,214.40838623046875,220.66213989257807,211.4364318847656,-0.028340854779862812,0.014056018251967561
573,573,573,573,2021-05-14,216.9060211181641,221.2042388916016,214.9795684814453,-0.01943099189678632,0.008961096397795743
574,574,574,574,2021-05-17,214.5632781982422,221.13644409179688,217.5739898681641,-0.029724480379299534,-0.01383764516956365
575,575,575,575,2021-05-18,210.9717254638672,217.7772979736328,216.964096069336,-0.03125014670073467,-0.027619180841579438
576,576,576,576,2021-05-19,206.5186309814453,218.1064300537109,219.7037506103516,-0.05312910338962484,-0.06001317497893022
577,577,577,577,2021-05-20,207.5157012939453,210.4974060058593,221.6786193847656,-0.014165042546087192,-0.06388941852005059
578,578,578,578,2021-05-21,207.39956665039065,214.40838623046875,220.66213989257807,-0.03268911120176188,-0.0601035286281727
579,579,579,579,2021-05-24,208.4256896972656,216.9060211181641,221.2042388916016,-0.03909680043542296,-0.057768102719758296
580,580,580,580,2021-05-25,208.06753540039065,214.5632781982422,221.13644409179688,-0.030274252203817964,-0.05909884616748717
581,581,581,581,2021-05-26,208.193359375,210.9717254638672,217.7772979736328,-0.013169376525495768,-0.04400797827785141
582,582,582,582,2021-05-27,209.3260040283203,206.5186309814453,218.1064300537109,0.013593800392407429,-0.040257529423723626
583,583,583,583,2021-05-28,208.2127227783203,207.5157012939453,210.4974060058593,0.0033588855206077017,-0.010853735781786278
584,584,584,584,2021-06-01,208.2417907714844,207.39956665039065,214.40838623046875,0.004060876956958559,-0.02876098070322608
585,585,585,585,2021-06-02,208.0965576171875,208.4256896972656,216.9060211181641,-0.001579133937645416,-0.0406141952886474
586,586,586,586,2021-06-03,207.0220184326172,208.06753540039065,214.5632781982422,-0.005024892354117405,-0.03514701969950973
587,587,587,587,2021-06-04,208.5806121826172,208.193359375,210.9717254638672,0.0018600632065293166,-0.011333809191694355
588,588,588,588,2021-06-07,206.16043090820312,209.3260040283203,206.5186309814453,-0.015122694071439402,-0.0017344685636346835
589,589,589,589,2021-06-08,205.6182861328125,208.2127227783203,207.5157012939453,-0.012460509669575015,-0.009143477574475867
590,590,590,590,2021-06-09,205.966796875,208.2417907714844,207.39956665039065,-0.010924771094486418,-0.006908258288725544
591,591,591,591,2021-06-10,206.74124145507807,208.0965576171875,208.4256896972656,-0.0065129196639699405,-0.0080817688291408
592,592,592,592,2021-06-11,207.6512451171875,207.0220184326172,208.06753540039065,0.003039419136835031,-0.002000745971263984
593,593,593,593,2021-06-14,206.8944702148437,208.5806121826172,208.193359375,-0.008083886369540605,-0.006238859702612953
594,594,594,594,2021-06-15,208.5244598388672,206.16043090820312,209.3260040283203,0.011466938249254488,-0.0038291668212645513
595,595,595,595,2021-06-16,204.1680450439453,205.6182861328125,208.2127227783203,-0.007053074491295219,-0.01942569925797133
596,596,596,596,2021-06-17,203.40158081054688,205.966796875,208.2417907714844,-0.012454512588307765,-0.023243220983673596
597,597,597,597,2021-06-18,198.9093780517578,206.74124145507807,208.0965576171875,-0.037882443523112985,-0.04414863787574197
598,598,598,598,2021-06-21,203.54714965820312,207.6512451171875,207.0220184326172,-0.01976436720458019,-0.016785020263654138
599,599,599,599,2021-06-22,203.8672790527344,206.8944702148437,208.5806121826172,-0.014631571152993073,-0.022597177563924986
600,600,600,600,2021-06-23,201.87831115722656,208.5244598388672,206.16043090820312,-0.03187227381754776,-0.0207708129640225
601,601,601,601,2021-06-24,202.04327392578125,204.1680450439453,205.6182861328125,-0.010406971951495758,-0.01738664529438827
602,602,602,602,2021-06-25,201.30584716796875,203.40158081054688,205.966796875,-0.01030342848972321,-0.022629616898202976
603,603,603,603,2021-06-28,202.04327392578125,198.9093780517578,206.74124145507807,0.015755395269538175,-0.0227239011250574
604,604,604,604,2021-06-29,201.897705078125,203.54714965820312,207.6512451171875,-0.008103501242085032,-0.027707707872473897
605,605,605,605,2021-06-30,199.8408203125,203.8672790527344,206.8944702148437,-0.019750392308874987,-0.03409298419150131
606,606,606,606,2021-07-01,202.95526123046875,201.87831115722656,208.5244598388672,0.0053346497058985864,-0.026707651527796417
607,607,607,607,2021-07-02,204.52706909179688,202.04327392578125,204.1680450439453,0.012293382094610283,0.001758473260466742
608,608,608,608,2021-07-06,203.246337890625,201.30584716796875,203.40158081054688,0.009639514946811811,-0.0007632335958415171
609,609,609,609,2021-07-07,204.9442596435547,202.04327392578125,198.9093780517578,0.014358239506844894,0.03033985451518806
610,610,610,610,2021-07-08,203.5859222412109,201.897705078125,203.54714965820312,0.008361745183941727,0.00019048452937253657
611,611,611,611,2021-07-09,206.42874145507807,199.8408203125,203.8672790527344,0.03296584317596496,0.012564362531571671
612,612,612,612,2021-07-12,207.0594024658203,202.95526123046875,201.87831115722656,0.02022190117402789,0.02566442763907717
613,613,613,613,2021-07-13,206.4190216064453,204.52706909179688,202.04327392578125,0.00925037709213572,0.021657477606858988
614,614,614,614,2021-07-14,207.38926696777344,203.246337890625,201.30584716796875,0.020383782163779562,0.030219786883431743
615,615,615,615,2021-07-15,208.2042999267578,204.9442596435547,202.04327392578125,0.01590696069688935,0.03049359615524616
616,616,616,616,2021-07-16,208.8737945556641,203.5859222412109,201.897705078125,0.02597366387734823,0.03455259422012591
617,617,617,617,2021-07-19,204.0807647705078,206.42874145507807,199.8408203125,-0.011374272148441111,0.02121660855563756
618,618,618,618,2021-07-20,207.82586669921875,207.0594024658203,202.95526123046875,0.00370166350463097,0.023998419352229128
619,619,619,619,2021-07-21,208.0878753662109,206.4190216064453,204.52706909179688,0.00808478669638979,0.017409951114176758
620,620,620,620,2021-07-22,208.5438690185547,207.38926696777344,203.246337890625,0.00556731824969825,0.02606458341591611
621,621,621,621,2021-07-23,211.40606689453125,208.2042999267578,204.9442596435547,0.015378005972497943,0.031529584005988376
622,622,622,622,2021-07-26,212.618881225586,208.8737945556641,203.5859222412109,0.017929902015179966,0.04436927114082434
623,623,623,623,2021-07-27,214.2294921875,204.0807647705078,206.42874145507807,0.04972897582192326,0.037789072768820375
624,624,624,624,2021-07-28,212.6091766357422,207.82586669921875,207.0594024658203,0.023015950865472368,0.026802811675446625
625,625,625,625,2021-07-29,213.8316650390625,208.0878753662109,206.4190216064453,0.027602711896323573,0.03591066063063697
626,626,626,626,2021-07-30,214.25860595703125,208.5438690185547,207.38926696777344,0.027403044574607405,0.033122924294463285
627,627,627,627,2021-08-02,211.5807342529297,211.40606689453125,208.2042999267578,0.0008262173407047602,0.01621692888840265
628,628,628,628,2021-08-03,212.8323516845703,212.618881225586,208.8737945556641,0.0010040051840825015,0.018951908913835913
629,629,629,629,2021-08-04,211.3187713623047,214.2294921875,204.0807647705078,-0.013586928650550889,0.03546638312501482
630,630,630,630,2021-08-05,211.6874389648437,212.6091766357422,207.82586669921875,-0.0043353616503472026,0.01858080674439666
631,631,631,631,2021-08-06,213.11373901367188,213.8316650390625,208.0878753662109,-0.003357435510121798,0.024152602061105366
632,632,632,632,2021-08-09,212.04644775390625,214.25860595703125,208.5438690185547,-0.010324711081003857,0.016795404975630923
633,633,633,633,2021-08-10,212.541259765625,211.5807342529297,211.40606689453125,0.004539758858890686,0.005369727027087157
634,634,634,634,2021-08-11,214.0645446777344,212.8323516845703,212.618881225586,0.005789500437368922,0.00679931830990399
635,635,635,635,2021-08-12,213.03610229492188,211.3187713623047,214.2294921875,0.008126731579717772,-0.00557061439296902
636,636,636,636,2021-08-13,214.9862365722656,211.6874389648437,212.6091766357422,0.015583341286346863,0.011180420215802567
637,637,637,637,2021-08-16,214.6951904296875,213.11373901367188,213.8316650390625,0.0074206919898025525,0.004038341984884397
638,638,638,638,2021-08-17,214.7049102783203,212.04644775390625,214.25860595703125,0.012537170759395977,0.00208301701252811
639,639,639,639,2021-08-18,212.80322265625,212.541259765625,211.5807342529297,0.0012325272321895842,0.005777881467501356
640,640,640,640,2021-08-19,213.9384155273437,214.0645446777344,212.8323516845703,-0.0005892108409666363,0.00519687835998095
641,641,641,641,2021-08-20,215.4519958496093,213.03610229492188,211.3187713623047,0.011340301144558751,0.019559192307711415
642,642,642,642,2021-08-23,215.8983154296875,214.9862365722656,211.6874389648437,0.0042424988313860545,0.01989195242492925
643,643,643,643,2021-08-24,215.71397399902344,214.6951904296875,213.11373901367188,0.004745255668266113,0.012201160738795735
644,644,644,644,2021-08-25,217.411865234375,214.7049102783203,212.04644775390625,0.012607792493174452,0.025303029299956314
645,645,645,645,2021-08-26,216.3834228515625,212.80322265625,212.541259765625,0.016823994254521857,0.01807725751778433
646,646,646,646,2021-08-27,218.2947998046875,213.9384155273437,214.0645446777344,0.020362795838258396,0.01976158701723163
647,647,647,647,2021-08-30,218.7702178955078,215.4519958496093,213.03610229492188,0.015401212844715184,0.026916168380924255
648,648,648,648,2021-08-31,218.65382385253903,215.8983154296875,214.9862365722656,0.01276299176937723,0.017059637578429987
649,649,649,649,2021-09-01,218.27540588378903,215.71397399902344,214.6951904296875,0.011874204703943736,0.01667580650938727
650,650,650,650,2021-09-02,220.16737365722656,217.411865234375,214.7049102783203,0.01267414002396361,0.025441725444589558
651,651,651,651,2021-09-03,218.44032287597656,216.3834228515625,212.80322265625,0.009505811477180881,0.026489731449379494
652,652,652,652,2021-09-07,220.38082885742188,218.2947998046875,213.9384155273437,0.009556018075560058,0.03011340115891792
653,653,653,653,2021-09-08,222.76763916015625,218.7702178955078,215.4519958496093,0.01827223697586544,0.03395486443139495
654,654,654,654,2021-09-09,220.73980712890625,218.65382385253903,215.8983154296875,0.009540117980163965,0.02242487019680106
655,655,655,655,2021-09-10,219.1195068359375,218.27540588378903,215.71397399902344,0.003867137246776453,0.015787261130006724
656,656,656,656,2021-09-13,218.24444580078125,220.16737365722656,217.411865234375,-0.008733936479794147,0.003829508410264193
657,657,657,657,2021-09-14,217.36935424804688,218.44032287597656,216.3834228515625,-0.004902797312462126,0.004556409097755676
658,658,658,658,2021-09-15,217.63186645507807,220.38082885742188,218.2947998046875,-0.012473691185372004,-0.003036871928248308
659,659,659,659,2021-09-16,217.3791046142578,222.76763916015625,218.7702178955078,-0.02418903646065218,-0.006358787291213641
660,660,660,660,2021-09-17,212.2938995361328,220.73980712890625,218.65382385253903,-0.03826182374002551,-0.029086728072477586
661,661,661,661,2021-09-20,211.07850646972656,219.1195068359375,218.27540588378903,-0.036696871411962095,-0.03297164600346292
662,662,662,662,2021-09-21,211.8758239746093,218.24444580078125,220.16737365722656,-0.029181140453789056,-0.03766021070645187
663,663,663,663,2021-09-22,214.7441253662109,217.36935424804688,218.44032287597656,-0.012077272304173325,-0.01692085719844061
664,664,664,664,2021-09-23,217.69992065429688,217.63186645507807,220.38082885742188,0.0003127032834266963,-0.012164888466135393
665,665,665,665,2021-09-24,217.5735626220703,217.3791046142578,222.76763916015625,0.000894557037382171,-0.02331611789606347
666,666,666,666,2021-09-27,212.2355499267578,212.2938995361328,220.73980712890625,-0.00027485297270668507,-0.03852616033673606
667,667,667,667,2021-09-28,206.9267578125,211.07850646972656,219.1195068359375,-0.019669215623439262,-0.05564428835889379
668,668,668,668,2021-09-29,206.8101043701172,211.8758239746093,218.24444580078125,-0.0239089081022249,-0.05239235935058617
669,669,669,669,2021-09-30,202.84304809570312,214.7441253662109,217.36935424804688,-0.055419803685956226,-0.06682775592997037
670,670,670,670,2021-10-01,207.73374938964844,217.69992065429688,217.63186645507807,-0.045779397781566145,-0.0454810098661389
671,671,671,671,2021-10-04,206.4892120361328,217.5735626220703,217.3791046142578,-0.05094530076336179,-0.0500963172032991
672,672,672,672,2021-10-05,208.44354248046875,212.2355499267578,212.2938995361328,-0.01786697585582475,-0.018136918037104155
673,673,673,673,2021-10-06,210.6215209960937,206.9267578125,211.07850646972656,0.01785541523315981,-0.0021650024025464676
674,674,674,674,2021-10-07,210.47564697265625,206.8101043701172,211.8758239746093,0.017724194926080683,-0.006608479323817695
675,675,675,675,2021-10-08,209.104721069336,202.84304809570312,214.7441253662109,0.030869546836421735,-0.026261041075083313
676,676,676,676,2021-10-11,206.29473876953125,207.73374938964844,217.69992065429688,-0.0069271874423160185,-0.05238946275445289
677,677,677,677,2021-10-12,206.25587463378903,206.4892120361328,217.5735626220703,-0.0011300222420479455,-0.05201775368241923
678,678,678,678,2021-10-13,207.3643035888672,208.44354248046875,212.2355499267578,-0.005177607704986542,-0.02295207536895527
679,679,679,679,2021-10-14,213.2759246826172,210.6215209960937,206.9267578125,0.0126027182501105,0.03068316025069251
680,680,680,680,2021-10-15,214.1121063232422,210.47564697265625,206.8101043701172,0.017277340171608424,0.03530776204269492
681,681,681,681,2021-10-18,212.6342163085937,209.104721069336,202.84304809570312,0.016879079636309857,0.04826967601212062
682,682,682,682,2021-10-19,213.45095825195312,206.29473876953125,207.73374938964844,0.034689297095534144,0.027521810389995238
683,683,683,683,2021-10-20,214.5301971435547,206.25587463378903,206.4892120361328,0.04011678467077284,0.03894142956976765
684,684,684,684,2021-10-21,216.1442413330078,207.3643035888672,208.44354248046875,0.04234064201111609,0.036943811071818766
685,685,685,685,2021-10-22,215.3177795410156,213.2759246826172,210.6215209960937,0.009573770979715457,0.022297144768074206
686,686,686,686,2021-10-25,215.4247283935547,214.1121063232422,210.47564697265625,0.006130536441180334,0.02351379597631742
687,687,687,687,2021-10-26,223.90328979492188,212.6342163085937,209.104721069336,0.05299746053087473,0.0707710885240076
688,688,688,688,2021-10-27,214.9774627685547,213.45095825195312,206.29473876953125,0.007151546796054786,0.04208892602308989
689,689,689,689,2021-10-28,214.88023376464844,214.5301971435547,206.25587463378903,0.0016316426580240684,0.041813883585968714
690,690,690,690,2021-10-29,216.0664520263672,216.1442413330078,207.3643035888672,-0.0003598953465560051,0.041965508464530066
691,691,691,691,2021-11-01,216.3581695556641,215.3177795410156,213.2759246826172,0.004831881588535092,0.014451911895980274
692,692,692,692,2021-11-02,220.62657165527344,215.4247283935547,214.1121063232422,0.024146918046546784,0.030425488048753557
693,693,693,693,2021-11-03,221.822509765625,223.90328979492188,212.6342163085937,-0.009293208827805599,0.043211735235012316
694,694,694,694,2021-11-04,221.7836456298828,214.9774627685547,213.45095825195312,0.031659983207894093,0.03903794785542236
695,695,695,695,2021-11-05,224.2921905517578,214.88023376464844,214.5301971435547,0.043800942609816707,0.04550405275426472
696,696,696,696,2021-11-08,224.4672088623047,216.0664520263672,216.1442413330078,0.038880431261546944,0.03850654302870793
697,697,697,697,2021-11-09,224.55471801757807,216.3581695556641,215.3177795410156,0.037884164386985164,0.042899097771918804
698,698,698,698,2021-11-10,226.9174194335937,220.62657165527344,215.4247283935547,0.02851355451486426,0.053348987025497285
699,699,699,699,2021-11-11,226.03260803222656,221.822509765625,223.90328979492188,0.018979580886763436,0.0095099908503129
700,700,700,700,2021-11-12,229.14401245117188,221.7836456298828,214.9774627685547,0.03318714867539052,0.06589783645306557
701,701,701,701,2021-11-15,228.9398498535156,224.2921905517578,214.88023376464844,0.02072144950889543,0.06543001113944347
702,702,702,702,2021-11-16,226.966049194336,224.4672088623047,216.0664520263672,0.011132317921608736,0.05044557850488829
703,703,703,703,2021-11-17,225.95486450195312,224.55471801757807,216.3581695556641,0.0062352129438021375,0.044355593162938245
704,704,704,704,2021-11-18,224.4866638183593,226.9174194335937,220.62657165527344,-0.010712071472087858,0.017496043808889805
705,705,705,705,2021-11-19,228.3564300537109,226.03260803222656,221.822509765625,0.01028091496052208,0.029455623304368794
706,706,706,706,2021-11-22,228.0453186035156,229.14401245117188,221.7836456298828,-0.004794774412403169,0.02823324937169791
707,707,707,707,2021-11-23,226.966049194336,228.9398498535156,224.2921905517578,-0.008621481408511933,0.011921318508685053
708,708,708,708,2021-11-24,224.9436492919922,226.966049194336,224.4672088623047,-0.00891058336488093,0.002122539109842725
709,709,709,709,2021-11-26,219.9654083251953,225.95486450195312,224.55471801757807,-0.026507312378335812,-0.020437378171780374
710,710,710,710,2021-11-29,220.8599395751953,224.4866638183593,226.9174194335937,-0.01615563339699544,-0.026694644569457915
711,711,711,711,2021-11-30,215.33721923828125,228.3564300537109,226.03260803222656,-0.057012674494725024,-0.04731790199235508
712,712,712,712,2021-12-01,214.1996154785156,228.0453186035156,229.14401245117188,-0.060714700085873874,-0.06521836120784852
713,713,713,713,2021-12-02,218.42916870117188,226.966049194336,228.9398498535156,-0.03761302857175153,-0.0459102299537143
714,714,714,714,2021-12-03,214.7149353027344,224.9436492919922,226.966049194336,-0.04547233950125984,-0.05397773779421866
715,715,715,715,2021-12-06,223.2323608398437,219.9654083251953,225.95486450195312,0.014852119428790056,-0.012048882718724951
716,716,716,716,2021-12-07,224.3699645996093,220.8599395751953,224.4866638183593,0.015892538190335426,-0.0005198492274107736
717,717,717,717,2021-12-08,225.8673248291016,215.33721923828125,228.3564300537109,0.04890053669341876,-0.010900088182425494
718,718,718,718,2021-12-09,223.9713287353516,214.1996154785156,228.0453186035156,0.04561965825665126,-0.017864825698295173
719,719,719,719,2021-12-10,225.5853576660156,218.42916870117188,226.966049194336,0.03276205740925531,-0.006083251363899866
720,720,720,720,2021-12-13,225.52688598632807,214.7149353027344,224.9436492919922,0.05035490739547055,0.002592812449569548
721,721,721,721,2021-12-14,223.0323028564453,223.2323608398437,219.9654083251953,-0.000896187195466247,0.013942621954066148
722,722,722,722,2021-12-15,223.3246307373047,224.3699645996093,220.8599395751953,-0.004658974137514371,0.011159521128412786
723,723,723,723,2021-12-16,223.9775390625,225.8673248291016,215.33721923828125,-0.00836679571970611,0.04012460017261499
724,724,724,724,2021-12-17,219.68991088867188,223.9713287353516,214.1996154785156,-0.019115919304737106,0.025631677245970375
725,725,725,725,2021-12-20,218.2964782714844,225.5853576660156,218.42916870117188,-0.03231095967373265,-0.000607475780256217
