,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HWM,HWM_6m,HWM_12m,HWM_6m_ret,HWM_12m_ret
244,244,244,244,2020-01-24,28.86296272277832,28.942285537719727,31.14344596862793,-0.0027407239431048724,-0.07322514175685102
245,245,245,245,2020-01-27,30.409727096557617,29.74540901184082,30.45929908752441,0.022333466130936452,-0.0016274829839106886
246,246,246,246,2020-01-28,31.20293426513672,29.07118034362793,29.517364501953125,0.07332877084146472,0.057104344904236326
247,247,247,247,2020-01-29,30.885648727416992,29.15050506591797,28.60517120361328,0.059523622577905444,0.07972256161556035
248,248,248,248,2020-01-30,30.191591262817383,28.595252990722656,29.2000789642334,0.05582528934479569,0.03395580881128679
249,249,249,249,2020-01-31,29.695838928222656,29.279401779174805,29.328977584838867,0.014222870815074007,0.012508494110392343
250,250,250,250,2020-02-03,29.804903030395508,28.86296272277832,28.942285537719727,0.0326349140476081,0.029804746814191763
251,251,251,251,2020-02-04,30.221336364746094,30.409727096557617,29.74540901184082,-0.0061950813045227315,0.016000027187920596
252,252,252,252,2020-02-05,30.994718551635746,31.20293426513672,29.07118034362793,-0.006672952989988934,0.066166498410837
253,253,253,253,2020-02-06,31.153461456298828,30.885648727416992,29.15050506591797,0.008671105834474613,0.06871086404340443
254,254,254,254,2020-02-07,31.054248809814453,30.191591262817383,28.595252990722656,0.02857277509779621,0.08599314787981016
255,255,255,255,2020-02-10,31.40149688720703,29.695838928222656,29.279401779174805,0.05743760811429155,0.07247740660950197
256,256,256,256,2020-02-11,31.76859474182129,29.804903030395508,28.86296272277832,0.0658848548986446,0.10066991552290916
257,257,257,257,2020-02-12,32.55238723754883,30.221336364746094,30.409727096557617,0.07713262063162629,0.07045969647105976
258,258,258,258,2020-02-13,32.69129180908203,30.994718551635746,31.20293426513672,0.05473749518389326,0.047699281461752285
259,259,259,259,2020-02-14,33.09807205200195,31.153461456298828,30.885648727416992,0.06242037015472479,0.07163272962503808
260,260,260,260,2020-02-18,32.91947937011719,31.054248809814453,30.191591262817383,0.06006361872495991,0.09035257809214414
261,261,261,261,2020-02-19,33.802494049072266,31.40149688720703,29.695838928222656,0.07646123273962147,0.1382905911759469
262,262,262,262,2020-02-20,33.43540573120117,31.76859474182129,29.804903030395508,0.05246725588354817,0.1218089083230105
263,263,263,263,2020-02-21,33.207210540771484,32.55238723754883,30.221336364746094,0.02011598407342996,0.09880020327322403
264,264,264,264,2020-02-24,32.81034469604492,32.69129180908203,30.994718551635746,0.0036417308822840333,0.05857856529280725
265,265,265,265,2020-02-25,31.46102523803711,33.09807205200195,31.153461456298828,-0.04946048855633656,0.009872539594668162
266,266,266,266,2020-02-26,31.59992790222168,32.91947937011719,31.054248809814453,-0.04008421436620102,0.017571801390177777
267,267,267,267,2020-02-27,30.141468048095703,33.802494049072266,31.40149688720703,-0.10830638696842076,-0.04012639408997931
268,268,268,268,2020-02-28,29.119558334350582,33.43540573120117,31.76859474182129,-0.12908015627347802,-0.08338538197861878
269,269,269,269,2020-03-02,29.7148494720459,33.207210540771484,32.55238723754883,-0.10516875738290932,-0.0871683463580164
270,270,270,270,2020-03-03,28.563953399658203,32.81034469604492,32.69129180908203,-0.12942233114968138,-0.12625192156760245
271,271,271,271,2020-03-04,28.931047439575195,31.46102523803711,33.09807205200195,-0.08041625405783381,-0.1258993154005994
272,272,272,272,2020-03-05,26.53997230529785,31.59992790222168,32.91947937011719,-0.16012554245631938,-0.193791250253197
273,273,273,273,2020-03-06,25.74625396728516,30.141468048095703,33.802494049072266,-0.14581950931511534,-0.2383327120801081
274,274,274,274,2020-03-09,22.859102249145508,29.119558334350582,33.43540573120117,-0.21499145053378066,-0.3163204767748966
275,275,275,275,2020-03-10,24.109203338623047,29.7148494720459,33.207210540771484,-0.18864797342138095,-0.2739768578567596
276,276,276,276,2020-03-11,21.936403274536133,28.563953399658203,32.81034469604492,-0.23202495930417588,-0.3314180793358009
277,277,277,277,2020-03-12,19.72391128540039,28.931047439575195,31.46102523803711,-0.3182441345549153,-0.3730683874359656
278,278,278,278,2020-03-13,20.35888862609864,26.53997230529785,31.59992790222168,-0.23289714126662286,-0.35572990264109816
279,279,279,279,2020-03-16,17.30306625366211,25.74625396728516,30.141468048095703,-0.3279384925026959,-0.4259381717555295
280,280,280,280,2020-03-17,17.511415481567383,22.859102249145508,29.119558334350582,-0.2339412418428648,-0.398637325453174
281,281,281,281,2020-03-18,15.556889533996582,24.109203338623047,29.7148494720459,-0.354732327091274,-0.47646076589983566
282,282,282,282,2020-03-19,15.725552558898926,21.936403274536133,28.563953399658203,-0.28312985670019974,-0.44946162252571464
283,283,283,283,2020-03-20,13.145968437194824,19.72391128540039,28.931047439575195,-0.33350093462824226,-0.5456103528691372
284,284,284,284,2020-03-23,11.895859718322754,20.35888862609864,26.53997230529785,-0.41569208728451357,-0.5517757297754178
285,285,285,285,2020-03-24,15.031048774719238,17.30306625366211,25.74625396728516,-0.13130721720851124,-0.41618501884512393
286,286,286,286,2020-03-25,16.04304313659668,17.511415481567383,22.859102249145508,-0.08385229318077225,-0.29817702542555524
287,287,287,287,2020-03-26,17.580869674682617,15.556889533996582,24.109203338623047,0.13010185206130154,-0.2707818077705625
288,288,288,288,2020-03-27,16.549036026000977,15.725552558898926,21.936403274536133,0.05236594797020655,-0.2455902720747678
289,289,289,289,2020-03-30,16.271236419677734,13.145968437194824,19.72391128540039,0.23773585015162269,-0.17505021269682552
290,290,290,290,2020-03-31,15.933905601501465,11.895859718322754,20.35888862609864,0.33944968911822815,-0.2173489479639209
291,291,291,291,2020-04-01,13.096359252929688,15.031048774719238,17.30306625366211,-0.1287128763126303,-0.24311916391362676
292,292,292,292,2020-04-02,12.40185546875,16.04304313659668,17.511415481567383,-0.22696365252179396,-0.29178452296992985
293,293,293,293,2020-04-03,12.441542625427246,17.580869674682617,15.556889533996582,-0.2923249614128176,-0.20025512823507208
294,294,294,294,2020-04-06,12.59036350250244,16.549036026000977,15.725552558898926,-0.2392086473966749,-0.19936908701006606
295,295,295,295,2020-04-07,12.014918327331545,16.271236419677734,13.145968437194824,-0.2615854125995478,-0.08603779289954161
296,296,296,296,2020-04-08,12.977303504943848,15.933905601501465,11.895859718322754,-0.1855541366003206,0.09090925853432741
297,297,297,297,2020-04-09,13.145968437194824,13.096359252929688,15.031048774719238,0.0037880133941834426,-0.12541242901792293
298,298,298,298,2020-04-13,12.501070976257324,12.40185546875,16.04304313659668,0.008000053520808015,-0.2207793203684384
299,299,299,299,2020-04-14,12.104211807250977,12.441542625427246,17.580869674682617,-0.027113263068106463,-0.3115123409007643
300,300,300,300,2020-04-15,11.280728340148926,12.59036350250244,16.549036026000977,-0.1040188523622223,-0.3183452907815756
301,301,301,301,2020-04-16,10.65567398071289,12.014918327331545,16.271236419677734,-0.11312972003535338,-0.34512204814218195
302,302,302,302,2020-04-17,11.5585298538208,12.977303504943848,15.933905601501465,-0.10932730752444442,-0.2745953099702291
303,303,303,303,2020-04-20,11.548606872558594,13.145968437194824,13.096359252929688,-0.12150961507839175,-0.1181818817336473
304,304,304,304,2020-04-21,10.506853103637695,12.501070976257324,12.40185546875,-0.15952376211663388,-0.15279990723059966
305,305,305,305,2020-04-22,10.744967460632324,12.104211807250977,12.441542625427246,-0.11229515546021784,-0.13636373043705752
306,306,306,306,2020-04-23,10.913633346557615,11.280728340148926,12.59036350250244,-0.0325417812150296,-0.133175674841442
307,307,307,307,2020-04-24,10.725125312805176,10.65567398071289,12.014918327331545,0.006517779374443533,-0.10734929521679282
308,308,308,308,2020-04-27,11.320415496826172,11.5585298538208,12.977303504943848,-0.020600747673452435,-0.12767583092176782
309,309,309,309,2020-04-28,11.895859718322754,11.548606872558594,13.145968437194824,0.03006880826373015,-0.09509445613265344
310,310,310,310,2020-04-29,13.780942916870115,10.506853103637695,12.501070976257324,0.3116146938514692,0.10238098344082602
311,311,311,311,2020-04-30,12.967379570007324,10.744967460632324,12.104211807250977,0.2068328375602373,0.07131135645191455
312,312,312,312,2020-05-01,12.441542625427246,10.913633346557615,11.280728340148926,0.1400000559256065,0.10290242352055401
313,313,313,313,2020-05-04,11.85617446899414,10.725125312805176,10.65567398071289,0.10545789659339055,0.11266302727112287
314,314,314,314,2020-05-05,12.114130973815918,11.320415496826172,11.5585298538208,0.0701136347170539,0.048068493746326935
315,315,315,315,2020-05-06,11.399785995483398,11.895859718322754,11.548606872558594,-0.041701376326359285,-0.01288647875172011
316,316,316,316,2020-05-07,11.776803016662598,13.780942916870115,10.506853103637695,-0.1454283580083714,0.12086872258499737
317,317,317,317,2020-05-08,12.520915985107422,12.967379570007324,10.744967460632324,-0.0344297460014622,0.16528188949681444
318,318,318,318,2020-05-11,11.667665481567385,12.441542625427246,10.913633346557615,-0.062201060363548444,0.06909084363252926
319,319,319,319,2020-05-12,11.03269100189209,11.85617446899414,10.725125312805176,-0.06945608545619808,0.028677118459371043
320,320,320,320,2020-05-13,10.566380500793455,12.114130973815918,11.320415496826172,-0.12776405310193917,-0.06660842053404492
321,321,321,321,2020-05-14,11.161669731140137,11.399785995483398,11.895859718322754,-0.02088778372134381,-0.061718110718115726
322,322,322,322,2020-05-15,10.685439109802246,11.776803016662598,13.780942916870115,-0.0926706428999634,-0.22462206147581298
323,323,323,323,2020-05-18,12.243111610412598,12.520915985107422,12.967379570007324,-0.02218722456290334,-0.055853070058187404
324,324,324,324,2020-05-19,11.955389022827148,11.667665481567385,12.441542625427246,0.024659906620935423,-0.039075026082901254
325,325,325,325,2020-05-20,12.649892807006836,11.03269100189209,11.85617446899414,0.14658271538987155,0.06694556832715315
326,326,326,326,2020-05-21,12.332406997680664,10.566380500793455,12.114130973815918,0.16713637150910787,0.018018298162413737
327,327,327,327,2020-05-22,12.272876739501951,11.161669731140137,11.399785995483398,0.099555625200201,0.07658834511143198
328,328,328,328,2020-05-26,12.957459449768066,10.685439109802246,11.776803016662598,0.21262769986509888,0.10025271132029623
329,329,329,329,2020-05-27,13.909923553466797,12.243111610412598,12.520915985107422,0.13614283656751103,0.11093498031705362
330,330,330,330,2020-05-28,13.175731658935549,11.955389022827148,11.667665481567385,0.10207469065024366,0.12925174961097508
331,331,331,331,2020-05-29,12.977303504943848,12.649892807006836,11.03269100189209,0.02588248793346759,0.1762591286856725
332,332,332,332,2020-06-01,13.304709434509276,12.332406997680664,10.566380500793455,0.07884125434811473,0.2591548670341932
333,333,333,333,2020-06-02,13.880154609680176,12.272876739501951,11.161669731140137,0.13096178706048422,0.24355539484882716
334,334,334,334,2020-06-03,15.050891876220703,12.957459449768066,10.685439109802246,0.16156195082594738,0.40854219668088576
335,335,335,335,2020-06-04,15.408065795898438,13.909923553466797,12.243111610412598,0.10770312551849037,0.25850897110127535
336,336,336,336,2020-06-05,17.025266647338867,13.175731658935549,11.955389022827148,0.2921685935970495,0.4240663030564287
337,337,337,337,2020-06-08,17.590791702270508,12.977303504943848,12.649892807006836,0.3555043769739299,0.39058820265472005
338,338,338,338,2020-06-09,16.092649459838867,13.304709434509276,12.332406997680664,0.20954535227190552,0.3049074250359549
339,339,339,339,2020-06-10,14.852462768554688,13.880154609680176,12.272876739501951,0.07005023980038483,0.21018593144914277
340,340,340,340,2020-06-11,12.878087997436523,15.050891876220703,12.957459449768066,-0.14436379562443402,-0.006125541248208521
341,341,341,341,2020-06-12,13.8900785446167,15.408065795898438,13.909923553466797,-0.09851900111212009,-0.0014266799363646943
342,342,342,342,2020-06-15,14.405996322631836,17.025266647338867,13.175731658935549,-0.15384606766886888,0.0933735367069306
343,343,343,343,2020-06-16,15.11042022705078,17.590791702270508,12.977303504943848,-0.14100397055463842,0.1643728777164144
344,344,344,344,2020-06-17,14.683796882629396,16.092649459838867,13.304709434509276,-0.08754634100030767,0.10365408240657192
345,345,345,345,2020-06-18,14.465523719787598,14.852462768554688,13.880154609680176,-0.026052181028610844,0.042173097243396684
346,346,346,346,2020-06-19,13.830551147460938,12.878087997436523,15.050891876220703,0.07395998149834115,-0.0810809577795063
347,347,347,347,2020-06-22,14.534975051879885,13.8900785446167,15.408065795898438,0.046428571673781116,-0.05666452594270244
348,348,348,348,2020-06-23,14.92191219329834,14.405996322631836,17.025266647338867,0.03581257825645845,-0.12354311375025029
349,349,349,349,2020-06-24,14.505210876464844,15.11042022705078,17.590791702270508,-0.04005244999755109,-0.17540886607209372
350,350,350,350,2020-06-25,15.08065700531006,14.683796882629396,16.092649459838867,0.027027077931739862,-0.06288538484942174
351,351,351,351,2020-06-26,15.298928260803224,14.465523719787598,14.852462768554688,0.057613160585095136,0.030060031067290938
352,352,352,352,2020-06-29,16.092649459838867,13.830551147460938,12.878087997436523,0.16355807431385072,0.24961480796234858
353,353,353,353,2020-06-30,15.725552558898926,14.534975051879885,13.8900785446167,0.08191121778809363,0.13214281030783592
354,354,354,354,2020-07-01,15.160028457641602,14.92191219329834,14.405996322631836,0.015957489982430184,0.05234154709766092
355,355,355,355,2020-07-02,15.189793586730955,14.505210876464844,15.11042022705078,0.047195639973553805,0.005252888965859626
356,356,356,356,2020-07-06,15.61641788482666,15.08065700531006,14.683796882629396,0.03552636197003567,0.06351361365537089
357,357,357,357,2020-07-07,15.02112865447998,15.298928260803224,14.465523719787598,-0.01815810895950032,0.038408905578189545
358,358,358,358,2020-07-08,15.209635734558104,16.092649459838867,13.830551147460938,-0.05487062447264701,0.09971291616605926
359,359,359,359,2020-07-09,14.654032707214355,15.725552558898926,14.534975051879885,-0.06813877271855917,0.008191115217571099
360,360,360,360,2020-07-10,15.209635734558104,15.160028457641602,14.92191219329834,0.0032722416752124506,0.01928194842139508
361,361,361,361,2020-07-13,15.11042022705078,15.189793586730955,14.505210876464844,-0.005225440308123219,0.04172358166594514
362,362,362,362,2020-07-14,15.566807746887209,15.61641788482666,15.08065700531006,-0.003176793699126934,0.03223670834804948
363,363,363,363,2020-07-15,16.568880081176758,15.02112865447998,15.298928260803224,0.10303829108308493,0.08300920160709735
364,364,364,364,2020-07-16,16.07280731201172,15.209635734558104,16.092649459838867,0.05675162722617921,-0.0012329944722071495
365,365,365,365,2020-07-17,16.320842742919922,14.654032707214355,15.725552558898926,0.11374411870153511,0.0378549613306991
366,366,366,366,2020-07-20,15.556889533996582,15.209635734558104,15.160028457641602,0.022831171337619693,0.02617812212317694
367,367,367,367,2020-07-21,15.973590850830078,15.11042022705078,15.189793586730955,0.05712419713080141,0.05160025774042176
368,368,368,368,2020-07-22,16.013275146484375,15.566807746887209,15.61641788482666,0.028680729334917388,0.0254128228755528
369,369,369,369,2020-07-23,15.626338005065918,16.568880081176758,15.02112865447998,-0.0568862875156918,0.040290537715715224
370,370,370,370,2020-07-24,15.427908897399902,16.07280731201172,15.209635734558104,-0.04012357033172809,0.014350978988001417
371,371,371,371,2020-07-27,15.120342254638672,16.320842742919922,14.654032707214355,-0.07355628059108865,0.03182124379965012
372,372,372,372,2020-07-28,15.199715614318848,15.556889533996582,15.209635734558104,-0.02295921166613668,-0.0006522260238432942
373,373,373,373,2020-07-29,15.150108337402344,15.973590850830078,15.11042022705078,-0.05155274860348269,0.0026265391534587845
374,374,374,374,2020-07-30,15.01120662689209,16.013275146484375,15.566807746887209,-0.06257736224636623,-0.03569139730052995
375,375,375,375,2020-07-31,14.66395378112793,15.626338005065918,16.568880081176758,-0.06158731646697979,-0.11497013019081104
376,376,376,376,2020-08-03,15.01120662689209,15.427908897399902,16.07280731201172,-0.027009640339400787,-0.0660494874673363
377,377,377,377,2020-08-04,14.902071952819824,15.120342254638672,16.320842742919922,-0.014435539761137761,-0.08692999573907234
378,378,378,378,2020-08-05,15.95374870300293,15.199715614318848,15.556889533996582,0.04960836819695147,0.02551018750496925
379,379,379,379,2020-08-06,17.144325256347656,15.150108337402344,15.973590850830078,0.1316305385105414,0.07329187384668367
380,380,380,380,2020-08-07,16.82683563232422,15.01120662689209,16.013275146484375,0.12095156975452515,0.05080537731336343
381,381,381,381,2020-08-10,17.769378662109375,14.66395378112793,15.626338005065918,0.21177268609357136,0.13714285818908456
382,382,382,382,2020-08-11,18.136472702026367,15.01120662689209,15.427908897399902,0.20819552703614552,0.1755626003912263
383,383,383,383,2020-08-12,17.947965621948242,14.902071952819824,15.120342254638672,0.20439397144046545,0.18700789437766208
384,384,384,384,2020-08-13,17.342756271362305,15.95374870300293,15.199715614318848,0.08706465133789698,0.14099215481535787
385,385,385,385,2020-08-14,17.41220474243164,17.144325256347656,15.150108337402344,0.015624965233601351,0.1493122263320501
386,386,386,386,2020-08-17,17.213773727416992,16.82683563232422,15.01120662689209,0.022995297722494534,0.146728184833528
387,387,387,387,2020-08-18,16.797069549560547,17.769378662109375,14.66395378112793,-0.05471823922702124,0.14546661836713315
388,388,388,388,2020-08-19,16.98558235168457,18.136472702026367,15.01120662689209,-0.06345723169275408,0.13152678354686365
389,389,389,389,2020-08-20,16.806995391845703,17.947965621948242,14.902071952819824,-0.06357100599230403,0.12782943506492894
390,390,390,390,2020-08-21,16.77722930908203,17.342756271362305,15.95374870300293,-0.03260882834489898,0.05161674672261207
391,391,391,391,2020-08-24,17.30306625366211,17.41220474243164,17.144325256347656,-0.006267930476579586,0.00925909856123841
392,392,392,392,2020-08-25,17.30306625366211,17.213773727416992,16.82683563232422,0.005187271986903053,0.028301852573103803
393,393,393,393,2020-08-26,17.055028915405273,16.797069549560547,17.769378662109375,0.015357402973394052,-0.04020116630343129
394,394,394,394,2020-08-27,17.293148040771484,16.98558235168457,18.136472702026367,0.018107456236636565,-0.046498824501892244
395,395,395,395,2020-08-28,17.868595123291016,16.806995391845703,17.947965621948242,0.06316415913104678,-0.00442225599987589
396,396,396,396,2020-08-31,17.382442474365234,16.77722930908203,17.342756271362305,0.03607348711360725,0.0022883446196186874
397,397,397,397,2020-09-01,17.402284622192383,17.30306625366211,17.41220474243164,0.0057341494897920064,-0.0005697222371319199
398,398,398,398,2020-09-02,18.19600296020508,17.30306625366211,17.213773727416992,0.05160569193069975,0.057060656677719646
399,399,399,399,2020-09-03,17.590791702270508,17.055028915405273,16.797069549560547,0.03141377182780958,0.04725360875407736
400,400,400,400,2020-09-04,17.56102752685547,17.293148040771484,16.98558235168457,0.015490498632892757,0.03387844839560805
401,401,401,401,2020-09-08,17.164167404174805,17.868595123291016,16.806995391845703,-0.039422669451949055,0.021251389912464225
402,402,402,402,2020-09-09,16.98558235168457,17.382442474365234,16.77722930908203,-0.022831090812809207,0.012418799240572431
403,403,403,403,2020-09-10,16.8466796875,17.402284622192383,17.30306625366211,-0.031927126050095955,-0.02637605147385469
404,404,404,404,2020-09-11,17.660242080688477,18.19600296020508,17.30306625366211,-0.029443877355280867,0.0206423429113769
405,405,405,405,2020-09-14,18.2456111907959,17.590791702270508,17.055028915405273,0.0372251288974601,0.06980828243071513
406,406,406,406,2020-09-15,18.067018508911133,17.56102752685547,17.293148040771484,0.028813290183724805,0.044750121048817704
407,407,407,407,2020-09-16,18.63254737854004,17.164167404174805,17.868595123291016,0.08554915247494521,0.04275390706308202
408,408,408,408,2020-09-17,18.344825744628903,16.98558235168457,17.382442474365234,0.08002336127201004,0.05536524983085345
409,409,409,409,2020-09-18,17.56102752685547,16.8466796875,17.402284622192383,0.042402886064575984,0.009121957726208496
410,410,410,410,2020-09-21,16.74746322631836,17.660242080688477,18.19600296020508,-0.051685523346718054,-0.07960757849153466
411,411,411,411,2020-09-22,16.945892333984375,18.2456111907959,17.590791702270508,-0.07123460229532752,-0.0366611906502704
412,412,412,412,2020-09-23,16.310922622680664,18.067018508911133,17.56102752685547,-0.0971989863941477,-0.07118631881096149
413,413,413,413,2020-09-24,16.340682983398438,18.63254737854004,17.164167404174805,-0.12300327746818163,-0.047976951132279955
414,414,414,414,2020-09-25,16.539113998413086,18.344825744628903,16.98558235168457,-0.09843166522006908,-0.026285136654570218
415,415,415,415,2020-09-28,17.055028915405273,17.56102752685547,16.8466796875,-0.02881372463407328,0.012367376347747872
416,416,416,416,2020-09-29,17.164167404174805,16.74746322631836,17.660242080688477,0.024881629666850147,-0.028089913730918292
417,417,417,417,2020-09-30,16.58871841430664,16.945892333984375,18.2456111907959,-0.021077315530999563,-0.09081048363702315
418,418,418,418,2020-10-01,17.09471893310547,16.310922622680664,18.067018508911133,0.048053462612526854,-0.05381627164028757
419,419,419,419,2020-10-02,17.739612579345703,16.340682983398438,18.63254737854004,0.08561022800384355,-0.0479233880936093
420,420,420,420,2020-10-05,18.037260055541992,16.539113998413086,18.344825744628903,0.09058200199071442,-0.01676580052426835
421,421,421,421,2020-10-06,17.392362594604492,17.055028915405273,17.56102752685547,0.01977913264600306,-0.009604502469632958
422,422,422,422,2020-10-07,17.967811584472656,17.164167404174805,16.74746322631836,0.04682104068166937,0.07286765414337726
423,423,423,423,2020-10-08,18.582942962646484,16.58871841430664,16.945892333984375,0.12021570916653568,0.09660456920165039
424,424,424,424,2020-10-09,18.15631484985352,17.09471893310547,16.310922622680664,0.06210081142031387,0.11313843305263438
425,425,425,425,2020-10-12,18.04718017578125,17.739612579345703,16.340682983398438,0.017337898167722576,0.10443242758681226
426,426,426,426,2020-10-13,17.70985221862793,18.037260055541992,16.539113998413086,-0.018151750094298036,0.07078603003323969
427,427,427,427,2020-10-14,18.11663055419922,17.392362594604492,17.055028915405273,0.041642873741570385,0.06224566631106865
428,428,428,428,2020-10-15,18.3547477722168,17.967811584472656,17.164167404174805,0.02153496467419136,0.06936429481294937
429,429,429,429,2020-10-16,18.44403839111328,18.582942962646484,16.58871841430664,-0.0074748424839066185,0.11184227319251816
430,430,430,430,2020-10-19,18.46388435363769,18.15631484985352,17.09471893310547,0.01694008428074012,0.08009288868041642
431,431,431,431,2020-10-20,18.07694625854492,18.04718017578125,17.739612579345703,0.0016493481238477603,0.019015842521384885
432,432,432,432,2020-10-21,17.997570037841797,17.70985221862793,18.037260055541992,0.016246201022007023,-0.0022004460532241144
433,433,433,433,2020-10-22,18.70199966430664,18.11663055419922,17.392362594604492,0.03231114684136127,0.07529954959129181
434,434,434,434,2020-10-23,18.80121421813965,18.3547477722168,17.967811584472656,0.024324302979453316,0.046383090659031456
435,435,435,435,2020-10-26,18.136472702026367,18.44403839111328,18.582942962646484,-0.01667561531617201,-0.024025810202268016
436,436,436,436,2020-10-27,17.392362594604492,18.46388435363769,18.15631484985352,-0.058033387694073846,-0.042076393891968156
437,437,437,437,2020-10-28,16.549036026000977,18.07694625854492,18.04718017578125,-0.0845225853244822,-0.08301264436816203
438,438,438,438,2020-10-29,17.074874877929688,17.997570037841797,17.70985221862793,-0.051267763257597854,-0.03585446862342234
439,439,439,439,2020-10-30,17.11456298828125,18.70199966430664,18.11663055419922,-0.08488058520581965,-0.055312027417024345
440,440,440,440,2020-11-02,17.70985221862793,18.80121421813965,18.3547477722168,-0.058047421131915966,-0.03513508121125131
441,441,441,441,2020-11-03,18.48372459411621,18.136472702026367,18.44403839111328,0.019146605726208632,0.002151708978335831
442,442,442,442,2020-11-04,18.02733993530273,17.392362594604492,18.46388435363769,0.03650897554856769,-0.0236431516778296
443,443,443,443,2020-11-05,18.69207572937012,16.549036026000977,18.07694625854492,0.12949634649426778,0.034028395174015236
444,444,444,444,2020-11-06,18.70199966430664,17.074874877929688,17.997570037841797,0.09529351154895482,0.03914026310128005
445,445,445,445,2020-11-09,22.25389289855957,17.11456298828125,18.70199966430664,0.3002898709010182,0.18992050572174013
446,446,446,446,2020-11-10,22.819414138793945,17.70985221862793,18.80121421813965,0.28851522062908996,0.2137202349823495
447,447,447,447,2020-11-11,22.105070114135746,18.48372459411621,18.136472702026367,0.19592076811035652,0.2188185915371499
448,448,448,448,2020-11-12,21.27166557312012,18.02733993530273,17.392362594604492,0.1799669640368884,0.22304634907502896
449,449,449,449,2020-11-13,22.1844425201416,18.69207572937012,16.549036026000977,0.1868367559245474,0.3405277797018853
450,450,450,450,2020-11-16,22.998003005981445,18.70199966430664,17.074874877929688,0.22970823541794116,0.3468914513515857
451,451,451,451,2020-11-17,23.315488815307617,22.25389289855957,17.11456298828125,0.047703829688906296,0.3623186774486904
452,452,452,452,2020-11-18,23.007925033569336,22.819414138793945,17.70985221862793,0.008260987492002103,0.29915962874996116
453,453,453,453,2020-11-19,23.38494110107422,22.105070114135746,18.48372459411621,0.05789943123139074,0.2651639003817541
454,454,454,454,2020-11-20,23.7619571685791,21.27166557312012,18.02733993530273,0.11707083241313421,0.31810667873668574
455,455,455,455,2020-11-23,24.12905502319336,22.1844425201416,18.69207572937012,0.08765658642475294,0.2908708145923209
456,456,456,456,2020-11-24,25.041831970214844,22.998003005981445,18.70199966430664,0.08886984507749784,0.3389922157900567
457,457,457,457,2020-11-25,24.35724830627441,23.315488815307617,22.25389289855957,0.044681005799150686,0.09451629057902866
458,458,458,458,2020-11-27,24.406856536865234,23.007925033569336,22.819414138793945,0.060802158441267906,0.06956543180364005
459,459,459,459,2020-11-30,23.27580642700196,23.38494110107422,22.105070114135746,-0.00466687829576129,0.05296234333667882
460,460,460,460,2020-12-01,23.583370208740234,23.7619571685791,21.27166557312012,-0.007515667104855184,0.10867529990417357
461,461,461,461,2020-12-02,24.069520950317383,24.12905502319336,22.1844425201416,-0.002467318874226576,0.08497299080039045
462,462,462,462,2020-12-03,24.853315353393555,25.041831970214844,22.998003005981445,-0.0075280681160033724,0.08067275871429236
463,463,463,463,2020-12-04,25.17080879211425,24.35724830627441,23.315488815307617,0.03340116566575646,0.07957456914171734
464,464,464,464,2020-12-07,25.379159927368164,24.406856536865234,23.007925033569336,0.03983730510458483,0.10306165768269482
465,465,465,465,2020-12-08,25.25018310546875,23.27580642700196,23.38494110107422,0.08482527489042613,0.07976252736034684
466,466,466,466,2020-12-09,25.25018310546875,23.583370208740234,23.7619571685791,0.07067746814705811,0.06263061271979553
467,467,467,467,2020-12-10,25.92483711242676,24.069520950317383,24.12905502319336,0.07708155745762424,0.0744240538018277
468,468,468,468,2020-12-11,26.22248649597168,24.853315353393555,25.041831970214844,0.05509008046249142,0.04714729046825039
469,469,469,469,2020-12-14,26.59950065612793,25.17080879211425,24.35724830627441,0.056759871159216546,0.092056882684729
470,470,470,470,2020-12-15,26.72848129272461,25.379159927368164,24.406856536865234,0.05316651020829788,0.09512182580139661
471,471,471,471,2020-12-16,26.61934280395508,25.25018310546875,23.27580642700196,0.054223753260220775,0.14364857292653577
472,472,472,472,2020-12-17,26.74831771850586,25.25018310546875,23.583370208740234,0.0593316336273475,0.13420251142021522
473,473,473,473,2020-12-18,27.055889129638672,25.92483711242676,24.069520950317383,0.04362812434681618,0.12407260557804789
474,474,474,474,2020-12-21,26.25224494934082,26.22248649597168,24.853315353393555,0.001134844835317672,0.056287443991099195
475,475,475,475,2020-12-22,26.25224494934082,26.59950065612793,25.17080879211425,-0.013054970891233975,0.04296390180220877
476,476,476,476,2020-12-23,27.551963806152344,26.72848129272461,25.379159927368164,0.03080917708750941,0.08561370372393973
477,477,477,477,2020-12-24,27.165023803710938,26.61934280395508,25.25018310546875,0.020499416675109572,0.07583472524709989
478,478,478,478,2020-12-28,27.51227760314941,26.74831771850586,25.25018310546875,0.028561044200361208,0.08958725123821898
479,479,479,479,2020-12-29,27.750391006469727,27.055889129638672,25.92483711242676,0.02566915740611364,0.0704171789441217
480,480,480,480,2020-12-30,28.1373291015625,26.25224494934082,26.22248649597168,0.07180658857401889,0.07302292274552147
481,481,481,481,2020-12-31,28.31591796875,26.25224494934082,26.59950065612793,0.07860939220213226,0.06452817798392196
482,482,482,482,2021-01-04,26.65903091430664,27.551963806152344,26.72848129272461,-0.0324090470693168,-0.002598366052203427
483,483,483,483,2021-01-05,27.69086265563965,27.165023803710938,26.61934280395508,0.01935720195676316,0.040253429980448674
484,484,484,484,2021-01-06,27.80992317199707,27.51227760314941,26.74831771850586,0.010818645156938533,0.039688681159815165
