,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PPL,PPL_6m,PPL_12m,PPL_6m_ret,PPL_12m_ret
482,482,482,482,2021-01-04,24.31441879272461,23.60914421081543,24.622982025146484,0.029872941416745347,-0.012531513531007343
483,483,483,483,2021-01-05,24.34086799621582,23.706117630004883,24.085205078125,0.026775804293130312,0.01061493631719257
484,484,484,484,2021-01-06,24.78166580200196,24.023494720458984,24.111656188964844,0.031559566597831434,0.027787788934372726
485,485,485,485,2021-01-07,24.455480575561523,24.06757354736328,23.75901985168457,0.016117413225511523,0.029313529271182137
486,486,486,486,2021-01-08,24.51718711853028,24.3232364654541,23.54743385314941,0.007973883465370424,0.04118297014564787
487,487,487,487,2021-01-11,24.481922149658203,24.86101150512696,23.212427139282227,-0.015248348016353996,0.054690317507884334
488,488,488,488,2021-01-12,24.64061164855957,24.31441879272461,23.60914421081543,0.013415613945605198,0.04368931921181707
489,489,489,489,2021-01-13,24.764039993286133,24.34086799621582,23.706117630004883,0.01738524678479436,0.044626555043421945
490,490,490,490,2021-01-14,24.869823455810547,24.78166580200196,24.023494720458984,0.003557374008387404,0.03522920978814992
491,491,491,491,2021-01-15,25.18720436096192,24.455480575561523,24.06757354736328,0.029920646340992896,0.046520302987556494
492,492,492,492,2021-01-19,24.80811309814453,24.51718711853028,24.3232364654541,0.011866205458552326,0.019934708663425393
493,493,493,493,2021-01-20,24.65824317932129,24.481922149658203,24.86101150512696,0.007202090938172034,-0.008156077067252632
494,494,494,494,2021-01-21,24.473108291625977,24.64061164855957,24.31441879272461,-0.006797857103656213,0.006526559415388933
495,495,495,495,2021-01-22,24.5260066986084,24.764039993286133,24.34086799621582,-0.009612054202071563,0.007606084648310807
496,496,496,496,2021-01-25,24.78166580200196,24.869823455810547,24.78166580200196,-0.003544763957220143,0.0
497,497,497,497,2021-01-26,24.905088424682617,25.18720436096192,24.455480575561523,-0.01120076417518412,0.01838474806217416
498,498,498,498,2021-01-27,24.50837135314941,24.80811309814453,24.51718711853028,-0.012082408033585512,-0.00035957491119387175
499,499,499,499,2021-01-28,24.799299240112305,24.65824317932129,24.481922149658203,0.005720442440494189,0.012963732525329119
500,500,500,500,2021-01-29,24.393762588500977,24.473108291625977,24.64061164855957,-0.0032421587883116887,-0.010017976159817588
501,501,501,501,2021-02-01,24.64061164855957,24.5260066986084,24.764039993286133,0.004672792899370615,-0.004984176441324872
502,502,502,502,2021-02-02,24.543636322021484,24.78166580200196,24.869823455810547,-0.00960506375488479,-0.013115780028299828
503,503,503,503,2021-02-03,24.499555587768555,24.905088424682617,25.18720436096192,-0.01628313178411167,-0.027301512440148556
504,504,504,504,2021-02-04,24.59653282165528,24.50837135314941,24.80811309814453,0.003597198166925164,-0.008528672682690863
505,505,505,505,2021-02-05,24.5700798034668,24.799299240112305,24.65824317932129,-0.009242980393363132,-0.0035754118901878407
506,506,506,506,2021-02-08,24.5700798034668,24.393762588500977,24.473108291625977,0.007227963063350495,0.003962370071071142
507,507,507,507,2021-02-09,24.64061164855957,24.64061164855957,24.5260066986084,0.0,0.004672792899370615
508,508,508,508,2021-02-10,24.737586975097656,24.543636322021484,24.78166580200196,0.007902278640844695,-0.001778687004194146
509,509,509,509,2021-02-11,24.63179397583008,24.499555587768555,24.905088424682617,0.005397583135244632,-0.010973438206373975
510,510,510,510,2021-02-12,24.69350814819336,24.59653282165528,24.50837135314941,0.003942642129328933,0.0075540227612944655
511,511,511,511,2021-02-16,24.69350814819336,24.5700798034668,24.799299240112305,0.005023522337487263,-0.004265890374346992
512,512,512,512,2021-02-17,24.746400833129883,24.5700798034668,24.393762588500977,0.007176249775070032,0.01445608250672814
513,513,513,513,2021-02-18,24.481922149658203,24.64061164855957,24.64061164855957,-0.006440160705614817,-0.006440160705614817
514,514,514,514,2021-02-19,24.40258026123047,24.737586975097656,24.543636322021484,-0.013542416817146519,-0.005747154127461296
515,515,515,515,2021-02-22,24.226259231567383,24.63179397583008,24.499555587768555,-0.01646387366915414,-0.011155155660766969
516,516,516,516,2021-02-23,24.226259231567383,24.69350814819336,24.59653282165528,-0.01892193340135684,-0.015053893683824482
517,517,517,517,2021-02-24,24.235078811645508,24.69350814819336,24.5700798034668,-0.01856477150985092,-0.013634509716733745
518,518,518,518,2021-02-25,23.794279098510746,24.746400833129883,24.5700798034668,-0.038475160126900554,-0.03157501771103688
519,519,519,519,2021-02-26,23.08900260925293,24.481922149658203,24.64061164855957,-0.05689584060803499,-0.06296958295665289
520,520,520,520,2021-03-01,23.706117630004883,24.40258026123047,24.737586975097656,-0.02854053234411813,-0.04169644137607731
521,521,521,521,2021-03-02,23.9265193939209,24.226259231567383,24.63179397583008,-0.01237251838104314,-0.028632692470602517
522,522,522,522,2021-03-03,24.226259231567383,24.226259231567383,24.69350814819336,0.0,-0.01892193340135684
523,523,523,523,2021-03-04,24.6053466796875,24.235078811645508,24.69350814819336,0.015278178829939204,-0.0035702285789761534
524,524,524,524,2021-03-05,24.905088424682617,23.794279098510746,24.746400833129883,0.046683882355628814,0.006412552379750025
525,525,525,525,2021-03-08,24.957984924316406,23.08900260925293,24.481922149658203,0.08094686230900594,0.019445481925317365
526,526,526,526,2021-03-09,24.407733917236328,23.706117630004883,24.40258026123047,0.02959642309137145,0.00021119307674388743
527,527,527,527,2021-03-10,24.56878662109375,23.9265193939209,24.226259231567383,0.026843320442840213,0.014138682586209761
528,528,528,528,2021-03-11,24.34510803222656,24.226259231567383,24.226259231567383,0.0049057842369784055,0.0049057842369784055
529,529,529,529,2021-03-12,24.792461395263672,24.6053466796875,24.235078811645508,0.0076046364236208586,0.02299900024877699
530,530,530,530,2021-03-15,25.27560806274414,24.905088424682617,23.794279098510746,0.014877266514513376,0.06225567742987881
531,531,531,531,2021-03-16,25.32034111022949,24.957984924316406,23.08900260925293,0.014518647519497607,0.09664074879017726
532,532,532,532,2021-03-17,25.06982612609864,24.407733917236328,23.706117630004883,0.027126328527973476,0.05752559391537426
533,533,533,533,2021-03-18,26.56399726867676,24.56878662109375,23.9265193939209,0.0812091650415494,0.1102324091244955
534,534,534,534,2021-03-19,26.47452163696289,24.34510803222656,24.226259231567383,0.08746782318310298,0.09280270568829585
535,535,535,535,2021-03-22,26.00926971435547,24.792461395263672,24.6053466796875,0.04907977064851887,0.057057640883676486
536,536,536,536,2021-03-23,25.56191635131836,25.27560806274414,24.905088424682617,0.011327454036456297,0.026373242103600925
537,537,537,537,2021-03-24,25.42770767211914,25.32034111022949,24.957984924316406,0.004240328415096917,0.01882053976822018
538,538,538,538,2021-03-25,25.7050724029541,25.06982612609864,24.407733917236328,0.025339077888304473,0.05315276256767176
539,539,539,539,2021-03-26,26.188215255737305,26.56399726867676,24.56878662109375,-0.01414629015124036,0.06591406647869125
540,540,540,540,2021-03-29,26.00032424926757,26.47452163696289,24.34510803222656,-0.01791146197834448,0.06798968461548571
541,541,541,541,2021-03-30,26.00926971435547,26.00926971435547,24.792461395263672,0.0,0.04907977064851887
542,542,542,542,2021-03-31,25.803485870361328,25.56191635131836,25.27560806274414,0.009450368107104312,0.020884870753921536
543,543,543,543,2021-04-01,25.740856170654297,25.42770767211914,25.32034111022949,0.012315246917775191,0.0166077960243165
544,544,544,544,2021-04-05,25.776649475097656,25.7050724029541,25.06982612609864,0.002784550497330285,0.028194186327570314
545,545,545,545,2021-04-06,25.68717765808105,26.188215255737305,26.56399726867676,-0.01913217807183276,-0.0330078188808437
546,546,546,546,2021-04-07,25.946643829345703,26.00032424926757,26.47452163696289,-0.0020646057874982304,-0.01993908765777963
547,547,547,547,2021-04-08,25.696121215820312,26.00926971435547,26.00926971435547,-0.012039880472396236,-0.012039880472396236
548,548,548,548,2021-04-09,25.62454414367676,25.803485870361328,25.56191635131836,-0.006934788872464126,0.002450042927050422
549,549,549,549,2021-04-12,25.7050724029541,25.740856170654297,25.42770767211914,-0.0013901545256677084,0.01090797229587026
550,550,550,550,2021-04-13,25.68717765808105,25.776649475097656,25.7050724029541,-0.0034710413819701857,-0.0006961561746464673
551,551,551,551,2021-04-14,25.714014053344727,25.68717765808105,26.188215255737305,0.0010447389596821566,-0.018107427243965746
552,552,552,552,2021-04-15,25.937694549560547,25.946643829345703,26.00032424926757,-0.00034491088111499035,-0.0024088045636119215
553,553,553,553,2021-04-16,26.071897506713867,25.696121215820312,26.00926971435547,0.014623852671670878,0.002407902761061731
554,554,554,554,2021-04-19,25.83927726745605,25.62454414367676,25.803485870361328,0.008379978296405355,0.0013870760436998086
555,555,555,555,2021-04-20,25.946643829345703,25.7050724029541,25.740856170654297,0.009397811552705138,0.00799459261677593
556,556,556,556,2021-04-21,26.35820579528809,25.68717765808105,25.776649475097656,0.02612307767474542,0.022561362009141828
557,557,557,557,2021-04-22,25.90190887451172,25.714014053344727,25.68717765808105,0.007307098019671221,0.008359470989336648
558,558,558,558,2021-04-23,26.089794158935547,25.937694549560547,25.946643829345703,0.005864037340881367,0.005517103889480346
559,559,559,559,2021-04-26,26.107690811157227,26.071897506713867,25.696121215820312,0.0013728691758680966,0.016016798484104422
560,560,560,560,2021-04-27,25.848222732543945,25.83927726745605,25.62454414367676,0.00034619641235722476,0.008729075827184296
561,561,561,561,2021-04-28,25.946643829345703,25.946643829345703,25.7050724029541,0.0,0.009397811552705138
562,562,562,562,2021-04-29,26.188215255737305,26.35820579528809,25.68717765808105,-0.006449245478657439,0.019505358055505573
563,563,563,563,2021-04-30,26.062952041625977,25.90190887451172,25.714014053344727,0.0062174246652813014,0.01356995401641159
564,564,564,564,2021-05-03,26.071897506713867,26.089794158935547,25.937694549560547,-0.0006859637187114354,0.005174051105308886
565,565,565,565,2021-05-04,26.01822090148925,26.107690811157227,26.071897506713867,-0.003426956076473142,-0.002058791662969406
566,566,566,566,2021-05-05,25.87506484985352,25.848222732543945,25.83927726745605,0.0010384511765979543,0.0013850070970267137
567,567,567,567,2021-05-06,25.803485870361328,25.946643829345703,25.946643829345703,-0.005517397931152246,-0.005517397931152246
568,568,568,568,2021-05-07,26.17032241821289,26.188215255737305,26.35820579528809,-0.0006832400509039216,-0.007128079146752286
569,569,569,569,2021-05-10,26.3761043548584,26.062952041625977,25.90190887451172,0.012015228080544116,0.018307356521252593
570,570,570,570,2021-05-11,26.250843048095703,26.071897506713867,26.089794158935547,0.006863541149459973,0.006172869290538285
571,571,571,571,2021-05-12,25.588756561279297,26.01822090148925,26.107690811157227,-0.01650629156528427,-0.019876681305577626
572,572,572,572,2021-05-13,25.982431411743164,25.87506484985352,25.848222732543945,0.00414942194397061,0.005192182092668363
573,573,573,573,2021-05-14,26.17926597595215,25.803485870361328,25.946643829345703,0.014563152725905582,0.008965404086032525
574,574,574,574,2021-05-17,26.089794158935547,26.17032241821289,26.188215255737305,-0.003077083193338881,-0.0037582208577652265
575,575,575,575,2021-05-18,26.24189758300781,26.3761043548584,26.062952041625977,-0.005088195362173309,0.006865896890576151
576,576,576,576,2021-05-19,26.27768516540528,26.250843048095703,26.071897506713867,0.0010225240103869382,0.007893083295468672
577,577,577,577,2021-05-20,26.250843048095703,25.588756561279297,26.01822090148925,0.025874117221399873,0.00894073993326483
578,578,578,578,2021-05-21,26.393999099731445,25.982431411743164,25.87506484985352,0.015840229941000317,0.02005537968268567
579,579,579,579,2021-05-24,26.349262237548828,26.17926597595215,25.803485870361328,0.006493545760711372,0.021151264985262985
580,580,580,580,2021-05-25,26.045061111450195,26.089794158935547,26.17032241821289,-0.001714580314924774,-0.004786387601993014
581,581,581,581,2021-05-26,26.080848693847656,26.24189758300781,26.3761043548584,-0.0061370900732588,-0.011194058722184153
582,582,582,582,2021-05-27,25.99137687683105,26.27768516540528,26.250843048095703,-0.010895491241791566,-0.00988410813280427
583,583,583,583,2021-05-28,26.045061111450195,26.250843048095703,25.588756561279297,-0.007839060112030838,0.01783222834912479
584,584,584,584,2021-06-01,25.946643829345703,26.393999099731445,25.982431411743164,-0.016949128045938844,-0.001377376190485613
585,585,585,585,2021-06-02,25.90190887451172,26.349262237548828,26.17926597595215,-0.016977832586128838,-0.01059453315823311
586,586,586,586,2021-06-03,25.96453857421875,26.045061111450195,26.089794158935547,-0.0030916624417535177,-0.004800941853115304
587,587,587,587,2021-06-04,25.937694549560547,26.080848693847656,26.24189758300781,-0.005488860656627237,-0.011592265097636889
588,588,588,588,2021-06-07,26.01822090148925,25.99137687683105,26.27768516540528,0.0010328050255055121,-0.009873939134395937
589,589,589,589,2021-06-08,25.85717010498047,26.045061111450195,26.250843048095703,-0.007214074317803187,-0.01499658286760408
590,590,590,590,2021-06-09,26.315582275390625,25.946643829345703,26.393999099731445,0.014219120147926478,-0.002971009586100082
591,591,591,591,2021-06-10,26.39727783203125,25.90190887451172,26.349262237548828,0.01912480504504388,0.0018222747206180223
592,592,592,592,2021-06-11,26.62421417236328,25.96453857421875,26.045061111450195,0.025406790737253937,0.022236579074812468
593,593,593,593,2021-06-14,26.56067276000977,25.937694549560547,26.080848693847656,0.024018256875485422,0.0183975633536535
594,594,594,594,2021-06-15,26.596981048583984,26.01822090148925,25.99137687683105,0.022244416683448343,0.023300195854293992
595,595,595,595,2021-06-16,26.0341796875,25.85717010498047,26.045061111450195,0.0068456672482282155,-0.00041779222185855946
596,596,596,596,2021-06-17,25.96156120300293,26.315582275390625,25.946643829345703,-0.013452906672666076,0.0005749249789428479
597,597,597,597,2021-06-18,25.062891006469727,26.39727783203125,25.90190887451172,-0.05055016786398858,-0.03239212492433763
598,598,598,598,2021-06-21,25.52584457397461,26.62421417236328,25.96453857421875,-0.041254535862651376,-0.01689589048502249
599,599,599,599,2021-06-22,25.407835006713867,26.56067276000977,25.937694549560547,-0.04340393647828211,-0.020428166498539402
600,600,600,600,2021-06-23,25.22628402709961,26.596981048583984,26.01822090148925,-0.05153581224051551,-0.03043777963866512
601,601,601,601,2021-06-24,25.35337448120117,26.0341796875,25.85717010498047,-0.026150438172849788,-0.019483788122748313
602,602,602,602,2021-06-25,25.68923568725586,25.96156120300293,26.315582275390625,-0.010489566232849357,-0.02380135774994807
603,603,603,603,2021-06-28,25.643848419189453,25.062891006469727,26.39727783203125,0.023179984007820842,-0.028541935938847574
604,604,604,604,2021-06-29,25.2081298828125,25.52584457397461,26.62421417236328,-0.012446784679008838,-0.053187834216745444
605,605,605,605,2021-06-30,25.38968086242676,25.407835006713867,26.56067276000977,-0.0007145096889329405,-0.04408743363406342
606,606,606,606,2021-07-01,25.65292739868164,25.22628402709961,26.596981048583984,0.01691265234006334,-0.0354947671759388
607,607,607,607,2021-07-02,25.643848419189453,25.35337448120117,26.0341796875,0.011457012880224715,-0.01499303119959483
608,608,608,608,2021-07-06,25.57122802734375,25.68923568725586,25.96156120300293,-0.00459366177136411,-0.015035042484811356
609,609,609,609,2021-07-07,25.562150955200195,25.643848419189453,25.062891006469727,-0.003185850370575505,0.019920285676604088
610,610,610,610,2021-07-08,25.562150955200195,25.2081298828125,25.52584457397461,0.01404392448124736,0.00142233809817216
611,611,611,611,2021-07-09,25.81632232666016,25.38968086242676,25.407835006713867,0.01680373481435793,0.016077218694089845
612,612,612,612,2021-07-12,25.75278091430664,25.65292739868164,25.22628402709961,0.003892480342424065,0.020870964849259543
613,613,613,613,2021-07-13,25.35337448120117,25.643848419189453,25.35337448120117,-0.011327236584775635,0.0
614,614,614,614,2021-07-14,25.48045539855957,25.57122802734375,25.68923568725586,-0.0035497954453777014,-0.008127150657108229
615,615,615,615,2021-07-15,25.60753631591797,25.562150955200195,25.643848419189453,0.0017754906774987145,-0.0014160161407096306
616,616,616,616,2021-07-16,25.95248413085937,25.562150955200195,25.2081298828125,0.015269965987732004,0.029528340718142365
617,617,617,617,2021-07-19,25.42599105834961,25.81632232666016,25.38968086242676,-0.015119553566599997,0.0014301162791132693
618,618,618,618,2021-07-20,25.598464965820312,25.75278091430664,25.65292739868164,-0.005992205230177627,-0.002123049428819801
619,619,619,619,2021-07-21,25.498611450195312,25.35337448120117,25.643848419189453,0.005728506440112469,-0.0056636182923878176
620,620,620,620,2021-07-22,25.48045539855957,25.48045539855957,25.57122802734375,0.0,-0.0035497954453777014
621,621,621,621,2021-07-23,25.65292739868164,25.60753631591797,25.562150955200195,0.001772567349068055,0.003551205203370378
622,622,622,622,2021-07-26,25.75278091430664,25.95248413085937,25.562150955200195,-0.007694955733168918,0.007457508542240365
623,623,623,623,2021-07-27,26.08864402770996,25.42599105834961,25.81632232666016,0.02606203108620786,0.01054843124454563
624,624,624,624,2021-07-28,25.95248413085937,25.598464965820312,25.75278091430664,0.013829702894753826,0.007754627246558288
625,625,625,625,2021-07-29,25.95248413085937,25.498611450195312,25.35337448120117,0.01779989791015013,0.02363037118007405
626,626,626,626,2021-07-30,25.75278091430664,25.48045539855957,25.48045539855957,0.01068762357216202,0.01068762357216202
627,627,627,627,2021-08-02,25.83447265625,25.65292739868164,25.60753631591797,0.007076980133569055,0.00886209190655185
628,628,628,628,2021-08-03,25.925249099731445,25.75278091430664,25.95248413085937,0.006697070347419842,-0.001049419045614286
629,629,629,629,2021-08-04,25.8072452545166,26.08864402770996,25.42599105834961,-0.010786255234057851,0.014994664132936153
630,630,630,630,2021-08-05,26.19757461547852,25.95248413085937,25.598464965820312,0.009443815990150872,0.023404124054241304
631,631,631,631,2021-08-06,26.5334415435791,25.95248413085937,25.498611450195312,0.022385425988139973,0.04058378219555414
632,632,632,632,2021-08-09,26.36096954345703,25.75278091430664,25.48045539855957,0.023616425393986118,0.034556452430879014
633,633,633,633,2021-08-10,26.24296188354492,25.83447265625,25.65292739868164,0.015811788873348442,0.023000668722650275
634,634,634,634,2021-08-11,26.515283584594727,25.925249099731445,25.75278091430664,0.022759067139277445,0.029608556560370758
635,635,635,635,2021-08-12,26.39727783203125,25.8072452545166,26.08864402770996,0.022863059257027363,0.011830197230391581
636,636,636,636,2021-08-13,26.696836471557617,26.19757461547852,25.95248413085937,0.01905756022865246,0.028681352310824026
637,637,637,637,2021-08-16,26.642370223999023,26.5334415435791,25.95248413085937,0.004105335534442922,0.02658266120734587
638,638,638,638,2021-08-17,26.63329315185547,26.36096954345703,25.75278091430664,0.010330561171109531,0.03419095749227097
639,639,639,639,2021-08-18,26.488056182861328,26.24296188354492,25.83447265625,0.009339429764217755,0.025298891729195416
640,640,640,640,2021-08-19,26.497133255004883,26.515283584594727,25.925249099731445,-0.0006845233064144418,0.022058964720973906
641,641,641,641,2021-08-20,26.99638938903809,26.39727783203125,25.8072452545166,0.022695959819003075,0.046077918150267294
642,642,642,642,2021-08-23,26.497133255004883,26.696836471557617,26.19757461547852,-0.007480407529390054,0.011434594382236263
643,643,643,643,2021-08-24,26.5334415435791,26.642370223999023,26.5334415435791,-0.004088550662125434,0.0
644,644,644,644,2021-08-25,26.52436065673828,26.63329315185547,26.36096954345703,-0.004090087339034043,0.006198220934624299
645,645,645,645,2021-08-26,26.38820075988769,26.488056182861328,26.24296188354492,-0.0037698282684195394,0.0055343934494620495
646,646,646,646,2021-08-27,26.52436065673828,26.497133255004883,26.515283584594727,0.0010275602825167152,0.0003423335871401978
647,647,647,647,2021-08-30,26.488056182861328,26.99638938903809,26.39727783203125,-0.018829673807534086,0.003438928491328097
648,648,648,648,2021-08-31,26.642370223999023,26.497133255004883,26.696836471557617,0.005481233294047261,-0.0020401760941458624
649,649,649,649,2021-09-01,27.26871490478516,26.5334415435791,26.642370223999023,0.027711194569254305,0.023509345284224548
650,650,650,650,2021-09-02,27.613656997680664,26.52436065673828,26.63329315185547,0.04106776992815675,0.036809711823297286
651,651,651,651,2021-09-03,27.31410217285156,26.38820075988769,26.488056182861328,0.03508770534940431,0.031185602457484585
652,652,652,652,2021-09-07,27.332260131835938,26.52436065673828,26.497133255004883,0.030458772807118173,0.03151763131482577
653,653,653,653,2021-09-08,27.64996719360352,26.488056182861328,26.99638938903809,0.04386546912770384,0.024209822845080664
654,654,654,654,2021-09-09,27.406095504760746,26.642370223999023,26.497133255004883,0.02866581592931139,0.03430417324803137
655,655,655,655,2021-09-10,27.24964904785156,27.26871490478516,26.5334415435791,-0.0006991842850010421,0.02699263505249183
656,656,656,656,2021-09-13,27.185226440429688,27.613656997680664,26.52436065673828,-0.015515169080537294,0.024915427453423566
657,657,657,657,2021-09-14,27.03797912597656,27.31410217285156,26.38820075988769,-0.010109175294418016,0.024623822290930297
658,658,658,658,2021-09-15,27.11160469055176,27.332260131835938,26.52436065673828,-0.008073077023994846,0.022139799764195
659,659,659,659,2021-09-16,26.78030204772949,27.64996719360352,26.488056182861328,-0.031452664655429174,0.011033118581847967
660,660,660,660,2021-09-17,26.393779754638672,27.406095504760746,26.642370223999023,-0.0369376130191994,-0.009330643905564595
661,661,661,661,2021-09-20,26.338563919067383,27.24964904785156,27.26871490478516,-0.03343474725800211,-0.03411055449314748
662,662,662,662,2021-09-21,26.15450668334961,27.185226440429688,27.613656997680664,-0.03791470191865676,-0.0528416179882879
663,663,663,663,2021-09-22,26.2097225189209,27.03797912597656,27.31410217285156,-0.03063308108925633,-0.04043258119713489
664,664,664,664,2021-09-23,26.274145126342773,27.11160469055176,27.332260131835938,-0.030889339593419107,-0.038713044599655966
665,665,665,665,2021-09-24,26.15450668334961,26.78030204772949,27.64996719360352,-0.023367748551325063,-0.05408543524781706
666,666,666,666,2021-09-27,26.09928703308105,26.393779754638672,27.406095504760746,-0.011157656246861158,-0.047683132077412704
667,667,667,667,2021-09-28,25.970447540283203,26.338563919067383,27.24964904785156,-0.013976326876261047,-0.0469437791775601
668,668,668,668,2021-09-29,26.20051956176757,26.15450668334961,27.185226440429688,0.0017592715081586885,-0.036222132665323925
669,669,669,669,2021-09-30,25.65755081176757,26.2097225189209,27.03797912597656,-0.021067438114032444,-0.05105515866319865
670,670,670,670,2021-10-01,25.731172561645508,26.274145126342773,27.11160469055176,-0.020665660560460042,-0.050916651546904834
671,671,671,671,2021-10-04,26.03487014770508,26.15450668334961,26.78030204772949,-0.004574222603123679,-0.02783508187084116
672,672,672,672,2021-10-05,26.007259368896484,26.09928703308105,26.393779754638672,-0.0035260604654802075,-0.014644374141761785
673,673,673,673,2021-10-06,26.274145126342773,25.970447540283203,26.338563919067383,0.01169396813776502,-0.002445797459669996
674,674,674,674,2021-10-07,26.136098861694336,26.20051956176757,26.15450668334961,-0.002458756587683797,-0.0007038106999354143
675,675,675,675,2021-10-08,26.09928703308105,25.65755081176757,26.2097225189209,0.01721661683744502,-0.004213531286343164
676,676,676,676,2021-10-11,25.942842483520508,25.731172561645508,26.274145126342773,0.008226205835272005,-0.012609454702680267
677,677,677,677,2021-10-12,26.007259368896484,26.03487014770508,26.15450668334961,-0.001060530690260797,-0.00562990218992987
678,678,678,678,2021-10-13,26.2097225189209,26.007259368896484,26.09928703308105,0.007784870645253461,0.00423136025516202
679,679,679,679,2021-10-14,26.421390533447266,26.274145126342773,25.970447540283203,0.005604194024065867,0.01736369742818633
680,680,680,680,2021-10-15,26.55023002624512,26.136098861694336,26.20051956176757,0.015845178989498887,0.013347462963591683
681,681,681,681,2021-10-18,26.274145126342773,26.09928703308105,25.65755081176757,0.0066997268178279334,0.024031690284811225
682,682,682,682,2021-10-19,26.5870418548584,25.942842483520508,25.731172561645508,0.024831487596129964,0.03326196235956358
683,683,683,683,2021-10-20,26.890729904174805,26.007259368896484,26.03487014770508,0.03397015128533343,0.03287359420708169
684,684,684,684,2021-10-21,26.697473526000977,26.2097225189209,26.007259368896484,0.018609544863665395,0.026539288408449435
685,685,685,685,2021-10-22,26.807907104492188,26.421390533447266,26.274145126342773,0.014628926155707989,0.02031510352031418
686,686,686,686,2021-10-25,26.68827247619629,26.55023002624512,26.136098861694336,0.005199293935107541,0.02112685666762726
687,687,687,687,2021-10-26,26.77109909057617,26.274145126342773,26.09928703308105,0.01891418205402018,0.025740628724592707
688,688,688,688,2021-10-27,26.697473526000977,26.5870418548584,25.942842483520508,0.004153589998670659,0.029088217413332007
689,689,689,689,2021-10-28,26.7526912689209,26.890729904174805,26.007259368896484,-0.005133316787822695,0.02866245494963282
690,690,690,690,2021-10-29,26.504213333129883,26.697473526000977,26.2097225189209,-0.007238894447554212,0.011235937885126113
691,691,691,691,2021-11-01,26.96435737609864,26.807907104492188,26.421390533447266,0.005835974848638514,0.020550275049453726
692,692,692,692,2021-11-02,26.909141540527344,26.68827247619629,26.55023002624512,0.008275884642891418,0.013518207334830556
693,693,693,693,2021-11-03,26.97356033325196,26.77109909057617,26.274145126342773,0.007562679514606208,0.026619903465781913
694,694,694,694,2021-11-04,26.5870418548584,26.697473526000977,26.5870418548584,-0.004136409051404333,0.0
695,695,695,695,2021-11-05,26.43058967590332,26.7526912689209,26.890729904174805,-0.012039969727896893,-0.01711148153699049
696,696,696,696,2021-11-08,26.384580612182617,26.504213333129883,26.697473526000977,-0.004513724646100892,-0.011719944717376696
697,697,697,697,2021-11-09,26.45820045471192,26.96435737609864,26.807907104492188,-0.018771332627247395,-0.013044906803696965
698,698,698,698,2021-11-10,26.485811233520508,26.909141540527344,26.68827247619629,-0.015731839916530488,-0.0075861501660087205
699,699,699,699,2021-11-11,26.4674015045166,26.97356033325196,26.77109909057617,-0.01876499885376215,-0.011344233011579052
700,700,700,700,2021-11-12,26.320161819458008,26.5870418548584,26.697473526000977,-0.010037974019724283,-0.014132861904535665
701,701,701,701,2021-11-15,26.54102897644043,26.43058967590332,26.7526912689209,0.004178465251488461,-0.007911813071545426
702,702,702,702,2021-11-16,26.41218948364257,26.384580612182617,26.504213333129883,0.0010464017550919635,-0.0034720460604006353
703,703,703,703,2021-11-17,26.21892738342285,26.45820045471192,26.96435737609864,-0.009043437088574136,-0.027645012350138276
704,704,704,704,2021-11-18,26.01646423339844,26.485811233520508,26.909141540527344,-0.017720695657909902,-0.03317375642714049
705,705,705,705,2021-11-19,26.136098861694336,26.4674015045166,26.97356033325196,-0.012517384555704503,-0.0310474947026268
706,706,706,706,2021-11-22,26.23733329772949,26.320161819458008,26.5870418548584,-0.0031469609608283378,-0.013153345868186728
707,707,707,707,2021-11-23,26.43979454040528,26.54102897644043,26.43058967590332,-0.003814261915957018,0.0003482655746553931
708,708,708,708,2021-11-24,26.37537384033203,26.41218948364257,26.384580612182617,-0.0013938883534566626,-0.0003489451655841469
709,709,709,709,2021-11-26,25.933637619018555,26.21892738342285,26.45820045471192,-0.010881061617519672,-0.01982609650989875
710,710,710,710,2021-11-29,26.172910690307617,26.01646423339844,26.485811233520508,0.006013363518795778,-0.011813893123910901
711,711,711,711,2021-11-30,25.61153793334961,26.136098861694336,26.4674015045166,-0.020070360581377122,-0.03233651671551285
712,712,712,712,2021-12-01,25.6667537689209,26.23733329772949,26.320161819458008,-0.021746856753081967,-0.02482538120468758
713,713,713,713,2021-12-02,25.97965431213379,26.43979454040528,26.54102897644043,-0.017403320875595485,-0.021151201967525624
714,714,714,714,2021-12-03,26.37537384033203,26.37537384033203,26.41218948364257,0.0,-0.0013938883534566626
715,715,715,715,2021-12-06,26.890729904174805,25.933637619018555,26.21892738342285,0.03690543915267641,0.025622807177714924
716,716,716,716,2021-12-07,26.982765197753903,26.172910690307617,26.01646423339844,0.030942470137499622,0.03714190197740175
717,717,717,717,2021-12-08,26.8447208404541,25.61153793334961,26.136098861694336,0.048149506301170764,0.027112767766513945
718,718,718,718,2021-12-09,26.70001983642578,25.6667537689209,26.23733329772949,0.040256982897308724,0.017634663303847775
719,719,719,719,2021-12-10,26.821382522583008,25.97965431213379,26.43979454040528,0.03239951541834363,0.014432335379708894
720,720,720,720,2021-12-13,26.96141815185547,26.37537384033203,26.37537384033203,0.022219374598106523,0.022219374598106523
721,721,721,721,2021-12-14,26.914737701416016,26.890729904174805,25.933637619018555,0.0008927908363500769,0.03783117882691345
