,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KO,KO_6m,KO_12m,KO_6m_ret,KO_12m_ret
485,485,485,485,2021-01-07,45.60262298583984,49.40893173217773,49.05294418334961,-0.07703685574442443,-0.07033871778650425
486,486,486,486,2021-01-08,46.62493515014648,49.691890716552734,48.20405960083008,-0.06171943796424373,-0.0327591589538323
487,487,487,487,2021-01-11,45.82168960571289,50.0570068359375,48.15840911865234,-0.08460987777607076,-0.048521526265169035
488,488,488,488,2021-01-12,45.73954772949219,48.15840911865234,48.45050811767578,-0.050227186350790265,-0.05595318797481463
489,489,489,489,2021-01-13,45.78517532348633,47.629005432128906,48.77910614013672,-0.03871233698696541,-0.061377320200357355
490,490,490,490,2021-01-14,44.9362907409668,46.11378479003906,49.43630599975586,-0.02553453494293567,-0.0910265273220715
491,491,491,491,2021-01-15,44.452518463134766,45.60262298583984,49.40893173217773,-0.02522013970692416,-0.10031411518689204
492,492,492,492,2021-01-19,44.27909469604492,46.62493515014648,49.691890716552734,-0.05031300197088184,-0.10892714973118889
493,493,493,493,2021-01-20,44.43426132202149,45.82168960571289,50.0570068359375,-0.030278854743898798,-0.11232684232088885
494,494,494,494,2021-01-21,44.68072128295898,45.73954772949219,48.15840911865234,-0.023149036208123586,-0.07221351160344724
495,495,495,495,2021-01-22,44.26083755493164,45.78517532348633,47.629005432128906,-0.03329326048846104,-0.07071673755600227
496,496,496,496,2021-01-25,44.52553939819336,44.9362907409668,46.11378479003906,-0.009140748735608661,-0.03444187891055028
497,497,497,497,2021-01-26,44.99106597900391,44.452518463134766,45.60262298583984,0.012115118209011566,-0.013410566471709684
498,498,498,498,2021-01-27,44.297340393066406,44.27909469604492,46.62493515014648,0.0004120612028482018,-0.04992167280414461
499,499,499,499,2021-01-28,44.86326599121094,44.43426132202149,45.82168960571289,0.009654817170930086,-0.020916374379666314
500,500,500,500,2021-01-29,43.95048522949219,44.68072128295898,45.73954772949219,-0.01634342581092796,-0.03911412746318954
501,501,501,501,2021-02-01,44.25170135498047,44.26083755493164,45.78517532348633,-0.0002064172405195075,-0.03349280542602262
502,502,502,502,2021-02-02,44.68983840942383,44.52553939819336,44.9362907409668,0.0036899948535409344,-0.0054844831978596575
503,503,503,503,2021-02-03,44.51641845703125,44.99106597900391,44.452518463134766,-0.010549817205801837,0.0014374887206778375
504,504,504,504,2021-02-04,44.7354736328125,44.297340393066406,44.27909469604492,0.009890734654911082,0.010306871445778354
505,505,505,505,2021-02-05,45.31966781616211,44.86326599121094,44.43426132202149,0.010173174307920085,0.01992621161684105
506,506,506,506,2021-02-08,45.56611251831055,43.95048522949219,44.68072128295898,0.03676016954948702,0.019815956634730014
507,507,507,507,2021-02-09,45.36529922485352,44.25170135498047,44.26083755493164,0.025165085991608382,0.024953474243480933
508,508,508,508,2021-02-10,45.274017333984375,44.68983840942383,44.52553939819336,0.013071851350381358,0.016810081268131327
509,509,509,509,2021-02-11,45.91297149658203,44.51641845703125,44.99106597900391,0.031371639677140184,0.02049085740729817
510,510,510,510,2021-02-12,46.26895904541016,44.7354736328125,44.297340393066406,0.03427895779498091,0.0445087365256891
511,511,511,511,2021-02-16,45.885589599609375,45.31966781616211,44.86326599121094,0.012487332999502776,0.02278754312266784
512,512,512,512,2021-02-17,45.75779724121094,45.56611251831055,43.95048522949219,0.004206738567468671,0.041121548539946096
513,513,513,513,2021-02-18,46.34197998046875,45.36529922485352,44.25170135498047,0.02152924751524954,0.0472361188719137
514,514,514,514,2021-02-19,45.73954772949219,45.274017333984375,44.68983840942383,0.010282506897358212,0.023488769649411045
515,515,515,515,2021-02-22,46.21419143676758,45.91297149658203,44.51641845703125,0.006560671861719269,0.03813813057254545
516,516,516,516,2021-02-23,46.13203430175781,46.26895904541016,44.7354736328125,-0.002959321896954026,0.031218193427619445
517,517,517,517,2021-02-24,46.287208557128906,45.885589599609375,45.31966781616211,0.008752616257609258,0.02134924609093769
518,518,518,518,2021-02-25,45.79430770874024,45.75779724121094,45.56611251831055,0.0007979070176136194,0.005008002171306369
519,519,519,519,2021-02-26,44.71723175048828,46.34197998046875,45.36529922485352,-0.0350599657301055,-0.014285532894935615
520,520,520,520,2021-03-01,45.54785919189453,45.73954772949219,45.274017333984375,-0.0041908708571261055,0.006048543381737881
521,521,521,521,2021-03-02,45.73041534423828,46.21419143676758,45.91297149658203,-0.01046812845771028,-0.003976134551808341
522,522,522,522,2021-03-03,45.620880126953125,46.13203430175781,46.26895904541016,-0.01108024353448489,-0.014006775424123763
523,523,523,523,2021-03-04,45.58436584472656,46.287208557128906,45.885589599609375,-0.015184383208913466,-0.006564670030640207
524,524,524,524,2021-03-05,46.36023712158203,45.79430770874024,45.75779724121094,0.012358073331759867,0.013165840942809037
525,525,525,525,2021-03-08,47.13610458374024,44.71723175048828,46.34197998046875,0.054092633612668806,0.017136182001851852
526,526,526,526,2021-03-09,46.42413330078125,45.54785919189453,45.73954772949219,0.019238535563108394,0.014967038487957218
527,527,527,527,2021-03-10,46.95354461669922,45.73041534423828,46.21419143676758,0.026746515710687646,0.01599840129072172
528,528,528,528,2021-03-11,46.44238662719727,45.620880126953125,46.13203430175781,0.018007247952211092,0.00672747972502985
529,529,529,529,2021-03-12,46.35034942626953,45.58436584472656,46.287208557128906,0.016803646762403757,0.0013641105417427912
530,530,530,530,2021-03-15,46.96699523925781,46.36023712158203,45.79430770874024,0.01308789935833432,0.025607713910123175
531,531,531,531,2021-03-16,47.141876220703125,47.13610458374024,44.71723175048828,0.00012244620156565134,0.05422170325175313
532,532,532,532,2021-03-17,47.1602783203125,46.42413330078125,45.54785919189453,0.015856946962515828,0.03540054696368489
533,533,533,533,2021-03-18,46.54362487792969,46.95354461669922,45.73041534423828,-0.00873032573186694,0.01778268418447393
534,534,534,534,2021-03-19,46.76452255249024,46.44238662719727,45.620880126953125,0.006936248300045911,0.025068398995254038
535,535,535,535,2021-03-22,46.93938446044922,46.35034942626953,45.58436584472656,0.012708319170639193,0.02972551203933027
536,536,536,536,2021-03-23,47.29833984375,46.96699523925781,46.36023712158203,0.007054839314379446,0.020235071699649554
537,537,537,537,2021-03-24,47.4179801940918,47.141876220703125,47.13610458374024,0.005856872817196379,0.005980036170591507
538,538,538,538,2021-03-25,47.87818145751953,47.1602783203125,46.42413330078125,0.01522262299494992,0.03132095428292714
539,539,539,539,2021-03-26,48.81696319580078,46.54362487792969,46.95354461669922,0.04884317291215279,0.03968643037098474
540,540,540,540,2021-03-29,49.56246948242188,46.76452255249024,46.44238662719727,0.05983054626060014,0.06718179408543667
541,541,541,541,2021-03-30,48.91820526123047,46.93938446044922,46.35034942626953,0.04215693971122669,0.05540100272697357
542,542,542,542,2021-03-31,48.51323699951172,47.29833984375,46.96699523925781,0.025685830829900835,0.03292187955344161
543,543,543,543,2021-04-01,48.32915878295898,47.4179801940918,47.141876220703125,0.019215887837009005,0.025185305665336166
544,544,544,544,2021-04-05,48.605281829833984,47.87818145751953,47.1602783203125,0.015186465947115924,0.030640266787804515
545,545,545,545,2021-04-06,48.955020904541016,48.81696319580078,46.54362487792969,0.002828068353750268,0.051809373097512657
546,546,546,546,2021-04-07,49.0378532409668,49.56246948242188,46.76452255249024,-0.010584949598630211,0.04861229334534278
547,547,547,547,2021-04-08,48.89059448242188,48.91820526123047,46.93938446044922,-0.0005644274695103535,0.04156871770691284
548,548,548,548,2021-04-09,48.94581604003906,48.51323699951172,47.29833984375,0.008916721853289289,0.03483158609227077
549,549,549,549,2021-04-12,49.10227966308594,48.32915878295898,47.4179801940918,0.015996986076231234,0.0355202702034112
550,550,550,550,2021-04-13,48.86298751831055,48.605281829833984,47.87818145751953,0.005302009962184551,0.020568994703042298
551,551,551,551,2021-04-14,48.85377883911133,48.955020904541016,48.81696319580078,-0.002068062959815764,0.0007541567705242613
552,552,552,552,2021-04-15,49.0838737487793,49.0378532409668,49.56246948242188,0.0009384690554532504,-0.009656414190828966
553,553,553,553,2021-04-16,49.406009674072266,48.89059448242188,48.91820526123047,0.01054221567781699,0.009971837892188473
554,554,554,554,2021-04-19,49.700531005859375,48.94581604003906,48.51323699951172,0.015419396934825524,0.024473609261727924
555,555,555,555,2021-04-20,49.85699844360352,49.10227966308594,48.32915878295898,0.015370340963720475,0.03161320617033514
556,556,556,556,2021-04-21,50.261966705322266,48.86298751831055,48.605281829833984,0.02863065191188885,0.034084461875733885
557,557,557,557,2021-04-22,50.1054916381836,48.85377883911133,48.955020904541016,0.025621616767752986,0.023500566691329272
558,558,558,558,2021-04-23,50.13311004638672,49.0838737487793,49.0378532409668,0.021376395493510003,0.022334925634651004
559,559,559,559,2021-04-26,49.38759994506836,49.406009674072266,48.89059448242188,-0.0003726212484139735,0.010165666175836252
560,560,560,560,2021-04-27,49.31397247314453,49.700531005859375,48.94581604003906,-0.007777754581118512,0.00752171406855906
561,561,561,561,2021-04-28,49.32317352294922,49.85699844360352,49.10227966308594,-0.010707121112759066,0.004498647748718332
562,562,562,562,2021-04-29,49.9398307800293,50.261966705322266,48.86298751831055,-0.006409138885901555,0.02203801520149007
563,563,563,563,2021-04-30,49.68212127685547,50.1054916381836,48.85377883911133,-0.008449580025784997,0.016955544840698833
564,564,564,564,2021-05-03,50.14231491088867,50.13311004638672,49.0838737487793,0.0001836084873536592,0.021563928868505444
565,565,565,565,2021-05-04,49.82938003540039,49.38759994506836,49.406009674072266,0.008945162162635967,0.008569207756729647
566,566,566,566,2021-05-05,49.700531005859375,49.31397247314453,49.700531005859375,0.007838722238922458,0.0
567,567,567,567,2021-05-06,50.197532653808594,49.32317352294922,49.85699844360352,0.017727146661650872,0.006830218842601932
568,568,568,568,2021-05-07,50.169918060302734,49.9398307800293,50.261966705322266,0.004607289946313653,-0.0018313777007413767
569,569,569,569,2021-05-10,50.53807830810547,49.68212127685547,50.1054916381836,0.017228673197751565,0.008633518119044004
570,570,570,570,2021-05-11,49.99505233764648,50.14231491088867,50.13311004638672,-0.0029368921938267567,-0.0027538229448063056
571,571,571,571,2021-05-12,49.737342834472656,49.82938003540039,49.38759994506836,-0.0018470468800203532,0.007081593148752008
572,572,572,572,2021-05-13,50.169918060302734,49.700531005859375,49.31397247314453,0.009444306628997978,0.017357060164324256
573,573,573,573,2021-05-14,50.37240982055664,50.197532653808594,49.32317352294922,0.0034837801282805447,0.021272684271202325
574,574,574,574,2021-05-17,50.28956985473633,50.169918060302734,49.9398307800293,0.0023849310315751104,0.0070032090466531915
575,575,575,575,2021-05-18,50.01345443725586,50.53807830810547,49.68212127685547,-0.010380764136919463,0.006669062267974146
576,576,576,576,2021-05-19,49.85699844360352,49.99505233764648,50.14231491088867,-0.002761351125519229,-0.005690133528781116
577,577,577,577,2021-05-20,50.29878234863281,49.737342834472656,49.82938003540039,0.011288088228368798,0.009420191720204807
578,578,578,578,2021-05-21,50.27116775512695,50.169918060302734,49.700531005859375,0.0020181355429467196,0.011481502062831161
579,579,579,579,2021-05-24,50.436824798583984,50.37240982055664,50.197532653808594,0.0012787749932317016,0.004767010092421975
580,580,580,580,2021-05-25,50.42763137817383,50.28956985473633,50.169918060302734,0.002745331165812326,0.005136809622876548
581,581,581,581,2021-05-26,50.64852523803711,50.01345443725586,50.53807830810547,0.012697999126974446,0.0021854200561071124
582,582,582,582,2021-05-27,51.0718994140625,49.85699844360352,49.99505233764648,0.024367711823511273,0.021539072889521726
583,583,583,583,2021-05-28,50.887821197509766,50.29878234863281,49.737342834472656,0.011710797386588423,0.02313107812908166
584,584,584,584,2021-06-01,50.87861633300781,50.27116775512695,50.169918060302734,0.0120834387782629,0.014125960338488897
585,585,585,585,2021-06-02,51.08110427856445,50.436824798583984,50.37240982055664,0.012773989690139098,0.014069099741950364
586,586,586,586,2021-06-03,51.209957122802734,50.42763137817383,50.28956985473633,0.01551383087502134,0.018301752644235947
587,587,587,587,2021-06-04,51.76218032836914,50.64852523803711,50.01345443725586,0.021987907547121877,0.03496510910493367
588,588,588,588,2021-06-07,51.57810592651367,51.0718994140625,49.85699844360352,0.00991164452974691,0.034520880450855884
589,589,589,589,2021-06-08,51.21915817260742,50.887821197509766,50.29878234863281,0.00651112520246544,0.01829817305705861
590,590,590,590,2021-06-09,51.062686920166016,50.87861633300781,50.27116775512695,0.0036178379135438643,0.015744992614744602
591,591,591,591,2021-06-10,51.45845413208008,51.08110427856445,50.436824798583984,0.007387268909806455,0.02025562349683785
592,592,592,592,2021-06-11,51.68854904174805,51.209957122802734,50.42763137817383,0.009345680915093135,0.025004499103242983
593,593,593,593,2021-06-14,51.51236343383789,51.76218032836914,50.64852523803711,-0.004826243657946039,0.01705554488982508
594,594,594,594,2021-06-15,51.38254165649414,51.57810592651367,51.0718994140625,-0.003791614028986645,0.006082449370310883
595,595,595,595,2021-06-16,50.696319580078125,51.21915817260742,50.887821197509766,-0.010207871647701428,-0.0037632111755849795
596,596,596,596,2021-06-17,50.95597076416016,51.062686920166016,50.87861633300781,-0.0020899048295812683,0.0015203721470342657
597,597,597,597,2021-06-18,49.86174011230469,51.45845413208008,51.08110427856445,-0.031029187462123353,-0.023871139504152317
598,598,598,598,2021-06-21,50.40885925292969,51.68854904174805,51.209957122802734,-0.02475770383464959,-0.015643400519785522
599,599,599,599,2021-06-22,50.59432220458984,51.51236343383789,51.76218032836914,-0.017821764874507817,-0.02256199635275491
600,600,600,600,2021-06-23,50.18629837036133,51.38254165649414,51.57810592651367,-0.02328112326809395,-0.026984464263486774
601,601,601,601,2021-06-24,50.43667984008789,50.696319580078125,51.21915817260742,-0.005121471186485538,-0.015277063513667977
602,602,602,602,2021-06-25,50.37176132202149,50.95597076416016,51.062686920166016,-0.011464985032717201,-0.013530929134707548
603,603,603,603,2021-06-28,50.31612777709961,49.86174011230469,51.45845413208008,0.009112952411437947,-0.022199002559393333
604,604,604,604,2021-06-29,49.94520568847656,50.40885925292969,51.68854904174805,-0.009197858696359584,-0.03372784466949175
605,605,605,605,2021-06-30,50.177024841308594,50.59432220458984,51.51236343383789,-0.008247908956934058,-0.025922681537305037
606,606,606,606,2021-07-01,50.03792953491211,50.18629837036133,51.38254165649414,-0.002956361402753682,-0.02616865725660511
607,607,607,607,2021-07-02,50.241943359375,50.43667984008789,50.696319580078125,-0.003861009117378744,-0.008962706256918862
608,608,608,608,2021-07-06,49.963748931884766,50.37176132202149,50.95597076416016,-0.008100022302741094,-0.01947214070099268
609,609,609,609,2021-07-07,50.37176132202149,50.31612777709961,49.86174011230469,0.0011056801741251565,0.010228708596372149
610,610,610,610,2021-07-08,50.19557189941406,49.94520568847656,50.40885925292969,0.005012817696639527,-0.004231148188564293
611,611,611,611,2021-07-09,50.5015869140625,50.177024841308594,50.59432220458984,0.006468340316716281,-0.0018329189222525688
612,612,612,612,2021-07-12,50.52013397216797,50.03792953491211,50.18629837036133,0.009636778374681132,0.00665192717229357
613,613,613,613,2021-07-13,51.0208854675293,50.241943359375,50.43667984008789,0.01550382123124927,0.011582951718742462
614,614,614,614,2021-07-14,52.17075729370117,49.963748931884766,50.37176132202149,0.044172193019887285,0.035714374968524254
615,615,615,615,2021-07-15,52.337677001953125,50.37176132202149,50.31612777709961,0.039028130610000655,0.04017696341437427
616,616,616,616,2021-07-16,52.30057907104492,50.19557189941406,49.94520568847656,0.041936112927432045,0.047159148713082466
617,617,617,617,2021-07-19,51.67927932739258,50.5015869140625,50.177024841308594,0.023319909042346154,0.02993909046690324
618,618,618,618,2021-07-20,51.77201843261719,50.52013397216797,50.03792953491211,0.024779911730616,0.03465548862278922
619,619,619,619,2021-07-21,52.439674377441406,51.0208854675293,50.241943359375,0.027808002485865346,0.04374295401645356
620,620,620,620,2021-07-22,52.36548614501953,52.17075729370117,49.963748931884766,0.0037325287463647605,0.04806959574648895
621,621,621,621,2021-07-23,52.866241455078125,52.337677001953125,50.37176132202149,0.010099119475732055,0.049521399839677516
622,622,622,622,2021-07-26,52.9126091003418,52.30057907104492,50.19557189941406,0.011702165447642576,0.05412902170678224
623,623,623,623,2021-07-27,53.09807205200195,51.67927932739258,50.5015869140625,0.027453802434457497,0.05141393165244179
624,624,624,624,2021-07-28,52.61587142944336,51.77201843261719,50.52013397216797,0.01629940308246769,0.04148321258272891
625,625,625,625,2021-07-29,52.90332794189453,52.439674377441406,51.0208854675293,0.008841656054458191,0.03689552733386514
626,626,626,626,2021-07-30,52.8847885131836,52.36548614501953,52.17075729370117,0.00991688240468025,0.013686426199694735
627,627,627,627,2021-08-02,52.74568939208984,52.866241455078125,52.337677001953125,-0.002280322180473582,0.0077957680491147485
628,628,628,628,2021-08-03,52.78278350830078,52.9126091003418,52.30057907104492,-0.0024535851519780216,0.009219868036276058
629,629,629,629,2021-08-04,52.02237701416016,53.09807205200195,51.67927932739258,-0.0202586458654902,0.006638979707786374
630,630,630,630,2021-08-05,52.393314361572266,52.61587142944336,51.77201843261719,-0.004229846657002323,0.012000612449825754
631,631,631,631,2021-08-06,52.52313995361328,52.90332794189453,52.439674377441406,-0.007186466392035351,0.001591649398337669
632,632,632,632,2021-08-09,52.532413482666016,52.8847885131836,52.36548614501953,-0.0066630696732339345,0.0031877358530425504
633,633,633,633,2021-08-10,52.67150115966797,52.74568939208984,52.866241455078125,-0.0014065269271652525,-0.003683641773089441
634,634,634,634,2021-08-11,52.60660171508789,52.78278350830078,52.9126091003418,-0.003337864763899412,-0.005783260180453498
635,635,635,635,2021-08-12,52.7086067199707,52.02237701416016,53.09807205200195,0.013191048644773717,-0.007334830003805526
636,636,636,636,2021-08-13,53.07025146484375,52.393314361572266,52.61587142944336,0.012920295490372435,0.008635797964682723
637,637,637,637,2021-08-16,53.30207824707031,52.52313995361328,52.90332794189453,0.014830383220518772,0.007537338777888314
638,638,638,638,2021-08-17,53.11661148071289,52.532413482666016,52.8847885131836,0.011120714989415914,0.004383547217391204
639,639,639,639,2021-08-18,52.393314361572266,52.67150115966797,52.74568939208984,-0.005281542997083166,-0.006680641291806011
640,640,640,640,2021-08-19,52.72713851928711,52.60660171508789,52.78278350830078,0.0022912866497637463,-0.0010542261191079927
641,641,641,641,2021-08-20,52.52313995361328,52.7086067199707,52.02237701416016,-0.003518718818404154,0.009625914235268596
642,642,642,642,2021-08-23,52.337677001953125,53.07025146484375,52.393314361572266,-0.01380386266637379,-0.001061917160559478
643,643,643,643,2021-08-24,51.93892288208008,53.30207824707031,52.52313995361328,-0.025574150386249883,-0.011123041616498242
644,644,644,644,2021-08-25,51.99456405639648,53.11661148071289,52.532413482666016,-0.021124228241175325,-0.010238429773400948
645,645,645,645,2021-08-26,51.50308609008789,52.393314361572266,52.67150115966797,-0.016991257039797203,-0.02218305998225023
646,646,646,646,2021-08-27,51.60509490966797,52.72713851928711,52.60660171508789,-0.021280191588790798,-0.019037663957918838
647,647,647,647,2021-08-30,52.0965690612793,52.52313995361328,52.7086067199707,-0.00812158017800757,-0.011611721439404143
648,648,648,648,2021-08-31,52.21712493896485,52.337677001953125,53.07025146484375,-0.002303351426617084,-0.01607541894622544
649,649,649,649,2021-09-01,52.56949996948242,51.93892288208008,53.30207824707031,0.012140742480046818,-0.013743897080188527
650,650,650,650,2021-09-02,52.64368438720703,51.99456405639648,53.11661148071289,0.012484388370031851,-0.008903562940523524
651,651,651,651,2021-09-03,52.60660171508789,51.50308609008789,52.393314361572266,0.021426203918533338,0.004070888740569156
652,652,652,652,2021-09-07,51.62363815307617,51.60509490966797,52.72713851928711,0.000359329702632305,-0.020928508491074083
653,653,653,653,2021-09-08,52.31912612915039,52.0965690612793,52.52313995361328,0.004272010074392929,-0.003884265575955115
654,654,654,654,2021-09-09,51.799835205078125,52.21712493896485,52.337677001953125,-0.007991434503038741,-0.010276378847592471
655,655,655,655,2021-09-10,51.5680046081543,52.56949996948242,51.93892288208008,-0.019050882392062207,-0.007141431769155049
656,656,656,656,2021-09-13,51.99456405639648,52.64368438720703,51.99456405639648,-0.012330450240452762,0.0
657,657,657,657,2021-09-14,52.03193664550781,52.60660171508789,51.50308609008789,-0.010923820411217755,0.010268327503615504
658,658,658,658,2021-09-15,52.2094612121582,51.62363815307617,51.60509490966797,0.011347961516097183,0.011711368878366546
659,659,659,659,2021-09-16,51.71426773071289,52.31912612915039,52.0965690612793,-0.01156094230137561,-0.007338320688963562
660,660,660,660,2021-09-17,50.86404037475586,51.799835205078125,52.21712493896485,-0.018065594738234325,-0.02591265922416397
661,661,661,661,2021-09-20,50.509010314941406,51.5680046081543,52.56949996948242,-0.020535878812061648,-0.03919553459205749
662,662,662,662,2021-09-21,50.49966430664063,51.99456405639648,52.64368438720703,-0.028751077672934944,-0.04072701418078217
663,663,663,663,2021-09-22,50.57440948486328,52.03193664550781,52.60660171508789,-0.028012164347727908,-0.038629984906281556
664,664,664,664,2021-09-23,50.490325927734375,52.2094612121582,51.62363815307617,-0.032927658024241135,-0.021953358304218296
665,665,665,665,2021-09-24,50.35017395019531,51.71426773071289,52.31912612915039,-0.026377513215902093,-0.03763350660893483
666,666,666,666,2021-09-27,50.088565826416016,50.86404037475586,51.799835205078125,-0.015246027303893017,-0.03303619349148712
667,667,667,667,2021-09-28,49.18227767944336,50.509010314941406,51.5680046081543,-0.026267246719454684,-0.04626370453615902
668,668,668,668,2021-09-29,49.481258392333984,50.49966430664063,51.99456405639648,-0.02016658780388625,-0.048337854344473574
669,669,669,669,2021-09-30,49.0234489440918,50.57440948486328,52.03193664550781,-0.03066690360933788,-0.05782002161312505
670,670,670,670,2021-10-01,49.53731536865234,50.490325927734375,52.2094612121582,-0.018875112045148246,-0.05118125683479746
671,671,671,671,2021-10-04,49.50929260253906,50.35017395019531,51.71426773071289,-0.016700664202034754,-0.0426376554272333
672,672,672,672,2021-10-05,49.5933837890625,50.088565826416016,50.86404037475586,-0.00988612928287047,-0.024981432389787006
673,673,673,673,2021-10-06,50.18200302124024,49.18227767944336,50.509010314941406,0.020326942731542896,-0.006474236807693545
674,674,674,674,2021-10-07,50.3408317565918,49.481258392333984,50.49966430664063,0.017371695712390833,-0.003145219918381681
675,675,675,675,2021-10-08,50.565059661865234,49.0234489440918,50.57440948486328,0.031446394551545076,-0.00018487260836619335
676,676,676,676,2021-10-11,50.66784286499024,49.53731536865234,50.490325927734375,0.022821735249975106,0.0035158603949188016
677,677,677,677,2021-10-12,50.66784286499024,49.50929260253906,50.35017395019531,0.02340066281600972,0.006309192002179609
678,678,678,678,2021-10-13,50.67718124389648,49.5933837890625,50.088565826416016,0.021853670228346056,0.011751492736292946
679,679,679,679,2021-10-14,51.02287673950195,50.18200302124024,49.18227767944336,0.016756479766377508,0.03742403050251375
680,680,680,680,2021-10-15,50.90141296386719,50.3408317565918,49.481258392333984,0.01113571603238328,0.02870085801522837
681,681,681,681,2021-10-18,50.39688491821289,50.565059661865234,49.0234489440918,-0.003325908142439604,0.02801589858941611
682,682,682,682,2021-10-19,50.59310150146485,50.66784286499024,49.53731536865234,-0.001475124246448467,0.02131294610851331
683,683,683,683,2021-10-20,51.04156875610352,50.66784286499024,49.50929260253906,0.007375997673891854,0.030949263724399767
684,684,684,684,2021-10-21,50.77996063232422,50.67718124389648,49.5933837890625,0.002028119676449558,0.023926111763388214
685,685,685,685,2021-10-22,50.87339019775391,51.02287673950195,50.18200302124024,-0.0029297944628101646,0.013777592261931648
686,686,686,686,2021-10-25,50.66784286499024,50.90141296386719,50.3408317565918,-0.004588676134447356,0.006495941703538177
687,687,687,687,2021-10-26,50.89207458496094,50.39688491821289,50.565059661865234,0.009825799105473987,0.0064672112577834895
688,688,688,688,2021-10-27,51.87310409545898,50.59310150146485,50.66784286499024,0.025299943193975993,0.023787498387888295
689,689,689,689,2021-10-28,52.35895156860352,51.04156875610352,50.66784286499024,0.02580999848956389,0.03337637065227783
690,690,690,690,2021-10-29,52.667274475097656,50.77996063232422,50.67718124389648,0.03716650858472814,0.039270006388543166
691,691,691,691,2021-11-01,52.48040390014648,50.87339019775391,51.02287673950195,0.03158849245442097,0.028566150201329243
692,692,692,692,2021-11-02,52.41500473022461,50.66784286499024,50.90141296386719,0.03448265737086653,0.02973575148948937
693,693,693,693,2021-11-03,52.59252548217773,50.89207458496094,50.39688491821289,0.033412882282446654,0.043566989656762534
694,694,694,694,2021-11-04,52.88216400146485,51.87310409545898,50.59310150146485,0.019452468164406822,0.045244557697925014
695,695,695,695,2021-11-05,53.10639953613281,52.35895156860352,51.04156875610352,0.014275457111663892,0.04045390512771774
696,696,696,696,2021-11-08,52.6298942565918,52.667274475097656,50.77996063232422,-0.0007097427933836498,0.03643038712972135
697,697,697,697,2021-11-09,52.779388427734375,52.48040390014648,50.87339019775391,0.005697069865483018,0.03746552416836213
698,698,698,698,2021-11-10,52.99428176879883,52.41500473022461,50.66784286499024,0.011051740652427755,0.04591549140956386
699,699,699,699,2021-11-11,53.012969970703125,52.59252548217773,50.89207458496094,0.007994377236512085,0.04167437470448365
700,700,700,700,2021-11-12,52.89151382446289,52.88216400146485,51.87310409545898,0.0001768048485644158,0.01963271230365926
701,701,701,701,2021-11-15,52.90084838867188,53.10639953613281,52.35895156860352,-0.0038705532526466246,0.010349649942060779
702,702,702,702,2021-11-16,52.52713394165039,52.6298942565918,52.667274475097656,-0.0019525084819742577,-0.002660865496533882
703,703,703,703,2021-11-17,52.23748397827149,52.779388427734375,52.48040390014648,-0.010267349918327673,-0.004628773862662805
704,704,704,704,2021-11-18,51.77032470703125,52.99428176879883,52.41500473022461,-0.023096021323723237,-0.012299531909068184
705,705,705,705,2021-11-19,51.50872421264648,53.012969970703125,52.59252548217773,-0.028375051593750533,-0.020607515223784456
706,706,706,706,2021-11-22,51.82638931274414,52.89151382446289,52.88216400146485,-0.02013790936772386,-0.019964664999175596
707,707,707,707,2021-11-23,52.2094612121582,52.90084838867188,53.10639953613281,-0.013069491276093248,-0.016889458366770804
708,708,708,708,2021-11-24,51.78901290893555,52.52713394165039,52.6298942565918,-0.01405218555299026,-0.015977257023482072
709,709,709,709,2021-11-26,50.20068740844727,52.23748397827149,52.779388427734375,-0.03899109250115185,-0.048858107229072245
710,710,710,710,2021-11-29,50.99485397338867,51.77032470703125,52.99428176879883,-0.014979058718116445,-0.03772912338227685
711,711,711,711,2021-11-30,49.3847885131836,51.50872421264648,53.012969970703125,-0.04123448468058555,-0.06843950564408274
712,712,712,712,2021-12-01,49.24355697631836,51.82638931274414,52.89151382446289,-0.0498362392340278,-0.06897055093282867
713,713,713,713,2021-12-02,49.968544006347656,52.2094612121582,52.90084838867188,-0.04292166886580884,-0.055430195765105106
714,714,714,714,2021-12-03,50.41108703613281,51.78901290893555,52.52713394165039,-0.026606528979914,-0.040284834650757495
715,715,715,715,2021-12-06,51.70102310180664,50.20068740844727,52.23748397827149,0.02988675595519652,-0.010269653811963764
716,716,716,716,2021-12-07,51.98348617553711,50.99485397338867,51.77032470703125,0.019386901326638784,0.004117445075188186
717,717,717,717,2021-12-08,51.785762786865234,49.3847885131836,51.50872421264648,0.048617688684455374,0.005378478664605391
718,718,718,718,2021-12-09,51.6539421081543,49.24355697631836,51.82638931274414,0.04894823363379519,-0.003327401481689529
719,719,719,719,2021-12-10,52.99095153808594,49.968544006347656,52.2094612121582,0.0604862037075633,0.01496836603526841
720,720,720,720,2021-12-13,54.38445663452149,50.41108703613281,51.78901290893555,0.07881935962897835,0.05011572107291773
721,721,721,721,2021-12-14,54.42212677001953,51.70102310180664,50.20068740844727,0.05263152458036768,0.0840912660662474
722,722,722,722,2021-12-15,54.66693878173828,51.98348617553711,50.99485397338867,0.05162125135547324,0.07200892878849818
723,723,723,723,2021-12-16,55.22245407104492,51.785762786865234,49.3847885131836,0.06636363160902126,0.11820776667501409
724,724,724,724,2021-12-17,54.356224060058594,51.6539421081543,49.24355697631836,0.052315115586845096,0.10382408172096413
