,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WYNN,WYNN_6m,WYNN_12m,WYNN_6m_ret,WYNN_12m_ret
244,244,244,244,2020-01-24,132.5878448486328,147.62265014648438,139.583740234375,-0.10184619557319075,-0.05011970143510547
245,245,245,245,2020-01-27,121.90209197998048,149.76766967773438,140.45947265625,-0.18605869850091283,-0.13211911112385755
246,246,246,246,2020-01-28,122.96475219726562,149.1871337890625,139.86907958984375,-0.17576838515359516,-0.12085821571249966
247,247,247,247,2020-01-29,121.86273956298828,140.0265350341797,140.71530151367188,-0.1297168102228462,-0.13397663045800234
248,248,248,248,2020-01-30,124.58828735351562,137.84213256835938,144.84791564941406,-0.0961523517366567,-0.13986827635776466
249,249,249,249,2020-01-31,124.13567352294922,136.87786865234375,147.62265014648438,-0.09309171201195754,-0.1591014427679579
250,250,250,250,2020-02-03,126.51683807373048,132.5878448486328,147.62265014648438,-0.04578856215540128,-0.14297136687229783
251,251,251,251,2020-02-04,130.57073974609375,121.90209197998048,149.76766967773438,0.07111155867232277,-0.1281780638835338
252,252,252,252,2020-02-05,130.157470703125,122.96475219726562,149.1871337890625,0.05849414874858194,-0.12755565847148564
253,253,253,253,2020-02-06,132.0368194580078,121.86273956298828,140.0265350341797,0.08348802867475968,-0.05705858231956984
254,254,254,254,2020-02-07,124.8736343383789,124.58828735351562,137.84213256835938,0.0022903195069503557,-0.09408225183652807
255,255,255,255,2020-02-10,125.82805633544922,124.13567352294922,136.87786865234375,0.013633331696445206,-0.0807275305035613
256,256,256,256,2020-02-11,129.8721160888672,126.51683807373048,132.5878448486328,0.02652040681874568,-0.020482486632662278
257,257,257,257,2020-02-12,134.6246337890625,130.57073974609375,121.90209197998048,0.031047492346691907,0.10436688659265503
258,258,258,258,2020-02-13,131.47596740722656,130.157470703125,122.96475219726562,0.01013001172332939,0.06921670688448067
259,259,259,259,2020-02-14,130.0196990966797,132.0368194580078,121.86273956298828,-0.01527695357710157,0.06693563235934996
260,260,260,260,2020-02-18,131.3185272216797,124.8736343383789,124.58828735351562,0.051611318253432126,0.05401984416935757
261,261,261,261,2020-02-19,133.98504638671875,125.82805633544922,124.13567352294922,0.06482648058651996,0.0793436131955143
262,262,262,262,2020-02-20,131.19061279296875,129.8721160888672,126.51683807373048,0.010152269353949306,0.03694191848609529
263,263,263,263,2020-02-21,125.89694213867188,134.6246337890625,130.57073974609375,-0.06482982649420366,-0.03579513768942788
264,264,264,264,2020-02-24,118.24177551269533,131.47596740722656,130.157470703125,-0.10065863865097391,-0.09154830011723314
265,265,265,265,2020-02-25,113.0029067993164,130.0196990966797,132.0368194580078,-0.13087857005967984,-0.1441560977977422
266,266,266,266,2020-02-26,109.88735961914062,131.3185272216797,124.8736343383789,-0.1631998778539525,-0.120011520435362
267,267,267,267,2020-02-27,110.2941665649414,133.98504638671875,125.82805633544922,-0.17681734238758828,-0.12345330781471742
268,268,268,268,2020-02-28,107.1389389038086,131.19061279296875,129.8721160888672,-0.1833338024506066,-0.17504278724081956
269,269,269,269,2020-03-02,107.0992431640625,125.89694213867188,134.6246337890625,-0.14931021083819696,-0.20446028226994728
270,270,270,270,2020-03-03,101.64208984375,118.24177551269533,131.47596740722656,-0.14038765569080158,-0.22691506403653772
271,271,271,271,2020-03-04,104.8370132446289,113.0029067993164,130.0196990966797,-0.07226268585452789,-0.19368361892089525
272,272,272,272,2020-03-05,94.83551788330078,109.88735961914062,131.3185272216797,-0.13697518793797692,-0.2778207318514294
273,273,273,273,2020-03-06,93.29759216308594,110.2941665649414,133.98504638671875,-0.15410220622908333,-0.30367160605518106
274,274,274,274,2020-03-09,81.29183959960938,107.1389389038086,131.19061279296875,-0.2412484160161904,-0.380353229023363
275,275,275,275,2020-03-10,89.4676513671875,107.0992431640625,125.89694213867188,-0.16462853775601038,-0.2893580269118733
276,276,276,276,2020-03-11,80.24009704589844,101.64208984375,118.24177551269533,-0.21056230574117396,-0.3213896129521223
277,277,277,277,2020-03-12,67.49018096923828,104.8370132446289,113.0029067993164,-0.35623708764236484,-0.4027571247428605
278,278,278,278,2020-03-13,71.95513916015625,94.83551788330078,109.88735961914062,-0.24126381374644712,-0.3451918454538714
279,279,279,279,2020-03-16,54.3731575012207,93.29759216308594,110.2941665649414,-0.4172072800531078,-0.5070169239711722
280,280,280,280,2020-03-17,53.9564323425293,81.29183959960938,107.1389389038086,-0.33626262355134884,-0.49638821427032775
281,281,281,281,2020-03-18,42.68491363525391,89.4676513671875,107.0992431640625,-0.5229011493766704,-0.6014452355198625
282,282,282,282,2020-03-19,46.21718597412109,80.24009704589844,101.64208984375,-0.4240138325395566,-0.5452948080350495
283,283,283,283,2020-03-20,51.56520080566406,67.49018096923828,104.8370132446289,-0.2359599564688195,-0.5081393564185128
284,284,284,284,2020-03-23,57.12158203125,71.95513916015625,94.83551788330078,-0.20615007214272807,-0.3976773332799154
285,285,285,285,2020-03-24,66.04155731201172,54.3731575012207,93.29759216308594,0.2145985325669022,-0.2921408175618312
286,286,286,286,2020-03-25,74.47534942626953,53.9564323425293,81.29183959960938,0.38028676457851907,-0.08385208413185663
287,287,287,287,2020-03-26,70.9530029296875,42.68491363525391,89.4676513671875,0.6622501227479742,-0.20694237698845297
288,288,288,288,2020-03-27,62.81687545776367,46.21718597412109,80.24009704589844,0.3591670313492785,-0.21713859067454078
289,289,289,289,2020-03-30,60.62408447265625,51.56520080566406,67.49018096923828,0.17567823891800183,-0.10173474715842834
290,290,290,290,2020-03-31,59.72117233276367,57.12158203125,71.95513916015625,0.04550977422319091,-0.17002214115884717
291,291,291,291,2020-04-01,53.57939147949219,66.04155731201172,54.3731575012207,-0.18870187711719655,-0.014598490472264691
292,292,292,292,2020-04-02,52.25974655151367,74.47534942626953,53.9564323425293,-0.29829471155082354,-0.031445477718849646
293,293,293,293,2020-04-03,48.12222671508789,70.9530029296875,42.68491363525391,-0.3217732199047909,0.1273825484642246
294,294,294,294,2020-04-06,56.288124084472656,62.81687545776367,46.21718597412109,-0.1039330804933265,0.2179046148761783
295,295,295,295,2020-04-07,60.37603378295898,60.62408447265625,51.56520080566406,-0.004091619557721415,0.17086781084205738
296,296,296,296,2020-04-08,68.5320053100586,59.72117233276367,57.12158203125,0.14753282015633173,0.1997567797153481
297,297,297,297,2020-04-09,70.09970092773438,53.57939147949219,66.04155731201172,0.3083332787488904,0.06144833315407827
298,298,298,298,2020-04-13,68.76022338867188,52.25974655151367,74.47534942626953,0.315739702658016,-0.07673849242232322
299,299,299,299,2020-04-14,73.89987182617188,48.12222671508789,70.9530029296875,0.5356702478400039,0.04153268748053751
300,300,300,300,2020-04-15,71.29035186767578,56.288124084472656,62.81687545776367,0.26652563088954606,0.1348917205474418
301,301,301,301,2020-04-16,71.7269287109375,60.37603378295898,60.62408447265625,0.1880033221258448,0.18314246449839677
302,302,302,302,2020-04-17,77.84886169433594,68.5320053100586,59.72117233276367,0.1359489824079303,0.3035387393362876
303,303,303,303,2020-04-20,72.71914672851562,70.09970092773438,53.57939147949219,0.03736743190219349,0.3572223334479132
304,304,304,304,2020-04-21,69.85165405273438,68.76022338867188,52.25974655151367,0.01587299473844217,0.3366244320354661
305,305,305,305,2020-04-22,69.48453521728516,73.89987182617188,48.12222671508789,-0.05974755435669121,0.4439177062332298
306,306,306,306,2020-04-23,75.4576416015625,71.29035186767578,56.288124084472656,0.05845517134803524,0.34056060365987295
307,307,307,307,2020-04-24,76.0132827758789,71.7269287109375,60.37603378295898,0.0597593420208411,0.25899761897465856
308,308,308,308,2020-04-27,82.12528991699219,77.84886169433594,68.5320053100586,0.05493244383517282,0.19834943608367572
309,309,309,309,2020-04-28,81.52005004882812,72.71914672851562,70.09970092773438,0.1210259431834253,0.16291580377592418
310,310,310,310,2020-04-29,88.33653259277344,69.85165405273438,68.76022338867188,0.2646305057584455,0.28470397912242285
311,311,311,311,2020-04-30,84.8637924194336,69.48453521728516,73.89987182617188,0.22133352628834535,0.14836183503878297
312,312,312,312,2020-05-01,80.20040893554688,75.4576416015625,71.29035186767578,0.06285337353938947,0.12498264960747174
313,313,313,313,2020-05-04,79.8233642578125,76.0132827758789,71.7269287109375,0.05012389075692747,0.11287860350892709
314,314,314,314,2020-05-05,79.04944610595703,82.12528991699219,77.84886169433594,-0.03745306487373201,0.015421990578809552
315,315,315,315,2020-05-06,78.6327133178711,81.52005004882812,72.71914672851562,-0.03541873108796667,0.08132062675917728
316,316,316,316,2020-05-07,78.97998809814453,88.33653259277344,69.85165405273438,-0.10591930903335389,0.13068171640601012
317,317,317,317,2020-05-08,86.2628173828125,84.8637924194336,69.48453521728516,0.016485534330876073,0.2414678620654216
318,318,318,318,2020-05-11,82.02607727050781,80.20040893554688,75.4576416015625,0.02276382825464318,0.08704798519450807
319,319,319,319,2020-05-12,78.04730987548828,79.8233642578125,76.0132827758789,-0.02224980616687544,0.02675883773638077
320,320,320,320,2020-05-13,76.17202758789062,79.04944610595703,82.12528991699219,-0.03640023630538214,-0.07249000076734946
321,321,321,321,2020-05-14,77.69012451171875,78.6327133178711,81.52005004882812,-0.011987234910004307,-0.04698139334820528
322,322,322,322,2020-05-15,77.09478759765625,78.97998809814453,88.33653259277344,-0.02386934394248874,-0.12726042855837472
323,323,323,323,2020-05-18,80.8354263305664,86.2628173828125,84.8637924194336,-0.0629169231531207,-0.047468607918878525
324,324,324,324,2020-05-19,81.39105224609375,82.02607727050781,80.20040893554688,-0.007741745619747942,0.014845850867216015
325,325,325,325,2020-05-20,86.18344116210938,78.04730987548828,79.8233642578125,0.10424614633868812,0.07967688362213332
326,326,326,326,2020-05-21,82.5023422241211,76.17202758789062,79.04944610595703,0.08310550259314375,0.04368020635509362
327,327,327,327,2020-05-22,77.64051055908203,77.69012451171875,78.6327133178711,-0.000638613375233188,-0.012618193076691986
328,328,328,328,2020-05-26,84.22879028320312,77.09478759765625,78.97998809814453,0.09253547364029258,0.06645736865060248
329,329,329,329,2020-05-27,86.25289154052734,80.8354263305664,86.2628173828125,0.06701845287246821,-0.00011506512987058404
330,330,330,330,2020-05-28,82.55194854736328,81.39105224609375,82.02607727050781,0.014263193179508749,0.006411025546439797
331,331,331,331,2020-05-29,82.6313247680664,86.18344116210938,78.04730987548828,-0.041215764259882715,0.058733797486308914
332,332,332,332,2020-06-01,85.79647827148438,82.5023422241211,76.17202758789062,0.03992778821254084,0.12635150971252052
333,333,333,333,2020-06-02,83.44493865966797,77.64051055908203,77.69012451171875,0.07476030307875092,0.07407394677403523
334,334,334,334,2020-06-03,92.77172088623048,84.22879028320312,77.09478759765625,0.10142530332328636,0.20334621544570974
335,335,335,335,2020-06-04,94.63706970214844,86.25289154052734,80.8354263305664,0.09720460394862984,0.17073755898981635
336,336,336,336,2020-06-05,100.8185577392578,82.55194854736328,81.39105224609375,0.2212741130079352,0.2386933816069008
337,337,337,337,2020-06-08,107.95254516601562,82.6313247680664,86.18344116210938,0.306436093927116,0.252590331859214
338,338,338,338,2020-06-09,101.9595947265625,85.79647827148438,82.5023422241211,0.18838904324176853,0.23583878927443003
339,339,339,339,2020-06-10,98.159423828125,83.44493865966797,77.64051055908203,0.17633765935727252,0.2642810192937708
340,340,340,340,2020-06-11,89.04100799560547,92.77172088623048,84.22879028320312,-0.04021390198420627,0.0571326941325192
341,341,341,341,2020-06-12,91.59098815917967,94.63706970214844,86.25289154052734,-0.032186980773556306,0.06188890045667783
342,342,342,342,2020-06-15,91.28340911865234,100.8185577392578,82.55194854736328,-0.09457731626419164,0.10576928497671356
343,343,343,343,2020-06-16,89.80500793457031,107.95254516601562,82.6313247680664,-0.16810661762107593,0.08681554103893818
344,344,344,344,2020-06-17,88.00910949707031,101.9595947265625,85.79647827148438,-0.13682366300989046,0.025789301264610653
345,345,345,345,2020-06-18,87.68168640136719,98.159423828125,83.44493865966797,-0.10674204287409128,0.05077297448775031
346,346,346,346,2020-06-19,86.1139907836914,89.04100799560547,92.77172088623048,-0.0328726872909898,-0.07176465025051881
347,347,347,347,2020-06-22,82.67101287841797,91.59098815917967,94.63706970214844,-0.0973892242024873,-0.12644153988908657
348,348,348,348,2020-06-23,83.85175323486328,91.28340911865234,100.8185577392578,-0.08141299668299218,-0.16829049021188092
349,349,349,349,2020-06-24,74.62418365478516,89.80500793457031,107.95254516601562,-0.16904206824240275,-0.3087315955355773
350,350,350,350,2020-06-25,72.9870376586914,88.00910949707031,101.9595947265625,-0.170687692719797,-0.28415724038105816
351,351,351,351,2020-06-26,68.51216125488281,87.68168640136719,98.159423828125,-0.21862632817912442,-0.3020317501573144
352,352,352,352,2020-06-29,73.64189910888672,86.1139907836914,89.04100799560547,-0.14483235025227403,-0.1729440089838017
353,353,353,353,2020-06-30,73.9097900390625,82.67101287841797,91.59098815917967,-0.10597696259316869,-0.19304517262537124
354,354,354,354,2020-07-01,73.21524810791016,83.85175323486328,91.28340911865234,-0.12684892940951353,-0.19793477462324793
355,355,355,355,2020-07-02,76.71774291992188,74.62418365478516,89.80500793457031,0.028054702411508092,-0.14572979075046122
356,356,356,356,2020-07-06,76.10257720947266,72.9870376586914,88.00910949707031,0.04268620361536546,-0.13528749871050572
357,357,357,357,2020-07-07,72.79852294921875,68.51216125488281,87.68168640136719,0.06256351596309417,-0.16974084398901768
358,358,358,358,2020-07-08,73.60221099853516,73.64189910888672,86.1139907836914,-0.0005389338247901998,-0.1452932290245893
359,359,359,359,2020-07-09,70.57595825195312,73.9097900390625,82.67101287841797,-0.04510676847204398,-0.1463034527501521
360,360,360,360,2020-07-10,73.55259704589844,73.21524810791016,83.85175323486328,0.004607632244735038,-0.12282577038213593
361,361,361,361,2020-07-13,80.63697814941406,76.71774291992188,74.62418365478516,0.05108642512571171,0.08057434199138935
362,362,362,362,2020-07-14,78.68233489990234,76.10257720947266,72.9870376586914,0.03389842742551141,0.07803162621620308
363,363,363,363,2020-07-15,86.06437683105469,72.79852294921875,68.51216125488281,0.1822269648395154,0.25619124042625274
364,364,364,364,2020-07-16,83.94104766845703,73.60221099853516,73.64189910888672,0.14046910452360795,0.13985446714705185
365,365,365,365,2020-07-17,82.1153793334961,70.57595825195312,73.9097900390625,0.16350356930823007,0.11102168319104688
366,366,366,366,2020-07-20,79.34710693359375,73.55259704589844,73.21524810791016,0.07878049342131876,0.08375111720779804
367,367,367,367,2020-07-21,78.57318115234375,80.63697814941406,76.71774291992188,-0.02559367977860305,0.02418525574140773
368,368,368,368,2020-07-22,75.50724792480469,78.68233489990234,76.10257720947266,-0.04035323785366718,-0.007822721732922644
369,369,369,369,2020-07-23,73.32439422607422,86.06437683105469,72.79852294921875,-0.14802852322964233,0.007223653112059525
370,370,370,370,2020-07-24,72.83820343017578,83.94104766845703,73.60221099853516,-0.13226954567131788,-0.010380225783904518
371,371,371,371,2020-07-27,70.13938903808594,82.1153793334961,70.57595825195312,-0.1458434509176647,-0.006185806394702453
372,372,372,372,2020-07-28,72.79852294921875,79.34710693359375,73.55259704589844,-0.08253084753115902,-0.010252175000824648
373,373,373,373,2020-07-29,74.70355987548828,78.57318115234375,80.63697814941406,-0.04924862682284359,-0.07358185301700693
374,374,374,374,2020-07-30,75.82476043701172,75.50724792480469,78.68233489990234,0.004205060056264198,-0.03631786558604233
375,375,375,375,2020-07-31,71.86583709716797,73.32439422607422,86.06437683105469,-0.019891840148167028,-0.1649758036563561
376,376,376,376,2020-08-03,72.48101806640625,72.83820343017578,83.94104766845703,-0.004903818970657836,-0.1365247387346724
377,377,377,377,2020-08-04,72.183349609375,70.13938903808594,82.1153793334961,0.029141408263182678,-0.12095212620018514
378,378,378,378,2020-08-05,70.72479248046875,72.79852294921875,79.34710693359375,-0.028485886591360532,-0.10866576975945808
379,379,379,379,2020-08-06,75.97359466552734,74.70355987548828,78.57318115234375,0.017000994225119692,-0.033084908217934195
380,380,380,380,2020-08-07,73.52283477783203,75.82476043701172,75.50724792480469,-0.030358495640641303,-0.026281094881763778
381,381,381,381,2020-08-10,80.84534454345703,71.86583709716797,73.32439422607422,0.12494820639392401,0.10257091649736894
382,382,382,382,2020-08-11,87.60230255126953,72.48101806640625,72.83820343017578,0.2086240630755123,0.20269718946660897
383,383,383,383,2020-08-12,85.13169860839844,72.183349609375,70.13938903808594,0.1793813818435177,0.21375021618981638
384,384,384,384,2020-08-13,85.99491119384766,70.72479248046875,72.79852294921875,0.21590899284145482,0.18127274716595787
385,385,385,385,2020-08-14,84.31808471679688,75.97359466552734,74.70355987548828,0.10983408232828817,0.12870236515279254
386,386,386,386,2020-08-17,82.849609375,73.52283477783203,75.82476043701172,0.12685548136645153,0.09264584414775534
387,387,387,387,2020-08-18,80.99417877197266,80.84534454345703,71.86583709716797,0.0018409746331853327,0.12701920750554252
388,388,388,388,2020-08-19,80.62705993652344,87.60230255126953,72.48101806640625,-0.07962396434344643,0.1123886237725562
389,389,389,389,2020-08-20,79.6546859741211,85.13169860839844,72.183349609375,-0.06433576122416318,0.10350498286900955
390,390,390,390,2020-08-21,82.1451416015625,85.99491119384766,70.72479248046875,-0.04476741168564147,0.16147589438664767
391,391,391,391,2020-08-24,86.1139907836914,84.31808471679688,75.97359466552734,0.021299180038618415,0.13347263826079314
392,392,392,392,2020-08-25,85.53850555419922,82.849609375,73.52283477783203,0.03245514613145062,0.16342774068322585
393,393,393,393,2020-08-26,84.13949584960938,80.99417877197266,80.84534454345703,0.03883386590648574,0.04074633270171324
394,394,394,394,2020-08-27,85.84608459472656,80.62705993652344,87.60230255126953,0.06473043494717512,-0.02004762324044096
395,395,395,395,2020-08-28,90.83690643310548,79.6546859741211,85.13169860839844,0.14038371154482188,0.06701625737494932
396,396,396,396,2020-08-31,86.76884460449219,82.1451416015625,85.99491119384766,0.056286992910141054,0.008999758240344491
397,397,397,397,2020-09-01,85.60795593261719,86.1139907836914,84.31808471679688,-0.005876337241706997,0.015297681632032711
398,398,398,398,2020-09-02,88.63420867919922,85.53850555419922,82.849609375,0.036190755320578916,0.06982047770456634
399,399,399,399,2020-09-03,86.67955017089844,84.13949584960938,80.99417877197266,0.03018860875787932,0.0701948150487719
400,400,400,400,2020-09-04,87.0367431640625,85.84608459472656,80.62705993652344,0.013869689863631463,0.07949791586826205
401,401,401,401,2020-09-08,82.03600311279297,90.83690643310548,79.6546859741211,-0.09688686752882447,0.029895505952349577
402,402,402,402,2020-09-09,82.30389404296875,86.76884460449219,82.1451416015625,-0.0514579925764308,0.0019325846703905913
403,403,403,403,2020-09-10,82.68093872070312,85.60795593261719,86.1139907836914,-0.03419094849336135,-0.03986636819110756
404,404,404,404,2020-09-11,81.47044372558594,88.63420867919922,85.53850555419922,-0.08082392859783583,-0.04755825230118926
405,405,405,405,2020-09-14,83.14727783203125,86.67955017089844,84.13949584960938,-0.040750930662456386,-0.011792535806865456
406,406,406,406,2020-09-15,81.63911437988281,87.0367431640625,85.84608459472656,-0.06201551882525369,-0.049005964974460636
407,407,407,407,2020-09-16,79.0395278930664,82.03600311279297,90.83690643310548,-0.036526343386167226,-0.12987428792202382
408,408,408,408,2020-09-17,78.68233489990234,82.30389404296875,86.76884460449219,-0.044002281850427205,-0.0931960053340527
409,409,409,409,2020-09-18,77.09478759765625,82.68093872070312,85.60795593261719,-0.06756274432148068,-0.09944365850367609
410,410,410,410,2020-09-21,71.73685455322266,81.47044372558594,88.63420867919922,-0.119473869629931,-0.19064145071949012
411,411,411,411,2020-09-22,72.84812927246094,83.14727783203125,86.67955017089844,-0.1238663348711907,-0.1595695971098985
412,412,412,412,2020-09-23,70.13938903808594,81.63911437988281,87.0367431640625,-0.14086048616703994,-0.19414046886066716
413,413,413,413,2020-09-24,70.51642608642578,79.0395278930664,82.03600311279297,-0.10783340986261503,-0.14042099309163913
414,414,414,414,2020-09-25,71.79637908935547,78.68233489990234,82.30389404296875,-0.08751590581681401,-0.12766728811309436
415,415,415,415,2020-09-28,73.04656982421875,77.09478759765625,82.68093872070312,-0.052509617051731405,-0.11652466754192703
416,416,416,416,2020-09-29,70.42713165283203,71.73685455322266,81.47044372558594,-0.018257322662773356,-0.13554991930510052
417,417,417,417,2020-09-30,71.25066375732422,72.84812927246094,83.14727783203125,-0.0219287101960024,-0.14307881610676176
418,418,418,418,2020-10-01,71.50863647460938,70.13938903808594,81.63911437988281,0.01952180444257845,-0.12408853258910102
419,419,419,419,2020-10-02,72.62983703613281,70.51642608642578,79.0395278930664,0.029970477334129386,-0.08109475129463506
420,420,420,420,2020-10-05,73.2747802734375,71.79637908935547,78.68233489990234,0.020591584183403677,-0.06872641277542402
421,421,421,421,2020-10-06,73.74111938476562,73.04656982421875,77.09478759765625,0.009508311782719714,-0.04350058307953075
422,422,422,422,2020-10-07,74.47534942626953,70.42713165283203,71.73685455322266,0.05748094063227005,0.03817416988941358
423,423,423,423,2020-10-08,73.74111938476562,71.25066375732422,72.84812927246094,0.03495343756970115,0.01225824357087868
424,424,424,424,2020-10-09,72.10396575927734,71.50863647460938,70.13938903808594,0.008325278092518928,0.028009606985949675
425,425,425,425,2020-10-12,73.53275299072266,72.62983703613281,70.51642608642578,0.012431749697313199,0.042774812503969306
426,426,426,426,2020-10-13,71.18120574951172,73.2747802734375,71.79637908935547,-0.028571556490694983,-0.00856830591802027
427,427,427,427,2020-10-14,71.14151763916016,73.74111938476562,73.04656982421875,-0.035253082232740374,-0.026079967747191457
428,428,428,428,2020-10-15,72.13372802734375,74.47534942626953,70.42713165283203,-0.03144156310732027,0.024232086902592043
429,429,429,429,2020-10-16,70.56604766845703,73.74111938476562,71.25066375732422,-0.04305700459660422,-0.009608557349008784
430,430,430,430,2020-10-19,69.12733459472656,72.10396575927734,71.50863647460938,-0.04128248887846764,-0.033300898986213245
431,431,431,431,2020-10-20,71.8757553100586,73.53275299072266,72.62983703613281,-0.02253414449032143,-0.010382533636955182
432,432,432,432,2020-10-21,72.2825698852539,71.18120574951172,73.2747802734375,0.015472681646022002,-0.013540953442384818
433,433,433,433,2020-10-22,75.83467864990234,71.14151763916016,73.74111938476562,0.06596936875238679,0.028390662938176492
434,434,434,434,2020-10-23,75.96366882324219,72.13372802734375,74.47534942626953,0.053095007018722606,0.019984053897539544
435,435,435,435,2020-10-26,72.94734191894531,70.56604766845703,73.74111938476562,0.03374560896022416,-0.01076438047649575
436,436,436,436,2020-10-27,71.2705078125,69.12733459472656,72.10396575927734,0.031003267091639586,-0.011559113815734934
437,437,437,437,2020-10-28,68.47248077392578,71.8757553100586,73.53275299072266,-0.047349409010753685,-0.06881657507689543
438,438,438,438,2020-10-29,71.62771606445312,72.2825698852539,71.18120574951172,-0.009059636670919913,0.0062728681010641996
439,439,439,439,2020-10-30,71.86583709716797,75.83467864990234,71.14151763916016,-0.05233544367026188,0.010181388899821675
440,440,440,440,2020-11-02,75.25920104980469,75.96366882324219,72.13372802734375,-0.009273746046635889,0.043328871360650556
441,441,441,441,2020-11-03,73.98916625976562,72.94734191894531,70.56604766845703,0.01428186844666568,0.04850942775471223
442,442,442,442,2020-11-04,75.527099609375,71.2705078125,69.12733459472656,0.05972444882914729,0.09257936895973784
443,443,443,443,2020-11-05,79.505859375,68.47248077392578,71.8757553100586,0.1611359552971785,0.10615685403272024
444,444,444,444,2020-11-06,79.44632720947266,71.62771606445312,72.2825698852539,0.10915622575462369,0.09910767333799786
445,445,445,445,2020-11-09,101.44364166259766,71.86583709716797,75.83467864990234,0.4115697494128996,0.33769462030585506
446,446,446,446,2020-11-10,95.90711212158205,75.25920104980469,75.96366882324219,0.27435729829384026,0.2625392323367861
447,447,447,447,2020-11-11,90.99566650390624,73.98916625976562,72.94734191894531,0.22985122152117743,0.24741579487591392
448,448,448,448,2020-11-12,85.99491119384766,75.527099609375,71.2705078125,0.13859676379222852,0.20659882794837015
449,449,449,449,2020-11-13,91.47193145751952,79.505859375,68.47248077392578,0.15050553728474192,0.3358933461098126
450,450,450,450,2020-11-16,94.00206756591795,79.44632720947266,71.62771606445312,0.18321476734936804,0.3123700256103601
451,451,451,451,2020-11-17,93.49604034423828,101.44364166259766,71.86583709716797,-0.07834499223512859,0.3009803283558037
452,452,452,452,2020-11-18,94.89505004882812,95.90711212158205,75.25920104980469,-0.010552523690536386,0.26090961271338653
453,453,453,453,2020-11-19,97.98082733154295,90.99566650390624,73.98916625976562,0.07676366464480888,0.3242591082530375
454,454,454,454,2020-11-20,94.54777526855467,85.99491119384766,75.527099609375,0.09945779297832358,0.25183908501126506
455,455,455,455,2020-11-23,94.7363052368164,91.47193145751952,79.505859375,0.03568716356244095,0.19156381657331667
456,456,456,456,2020-11-24,101.9595947265625,94.00206756591795,79.44632720947266,0.08465268229408274,0.28337707113546107
457,457,457,457,2020-11-25,99.61798095703124,93.49604034423828,101.44364166259766,0.06547807361951263,-0.017996797784907814
458,458,458,458,2020-11-27,100.4315948486328,94.89505004882812,95.90711212158205,0.05834387354193771,0.04717567474365225
459,459,459,459,2020-11-30,99.71719360351562,97.98082733154295,90.99566650390624,0.017721490206418,0.09584552138243851
460,460,460,460,2020-12-01,101.56271362304688,94.54777526855467,85.99491119384766,0.07419464217499439,0.18103167051485936
461,461,461,461,2020-12-02,104.3111343383789,94.7363052368164,91.47193145751952,0.10106821326447024,0.14036221468464394
462,462,462,462,2020-12-03,107.64495849609376,101.9595947265625,94.00206756591795,0.05576094907770468,0.14513394527847878
463,463,463,463,2020-12-04,112.61593627929688,99.61798095703124,93.49604034423828,0.13047800404499377,0.2044995260190916
464,464,464,464,2020-12-07,110.45291900634766,100.4315948486328,94.89505004882812,0.09978258508011018,0.16394816114764943
465,465,465,465,2020-12-08,110.4429931640625,99.71719360351562,97.98082733154295,0.1075621883543334,0.12718984082825346
466,466,466,466,2020-12-09,110.2941665649414,101.56271362304688,94.54777526855467,0.08597104813781953,0.16654428146680855
467,467,467,467,2020-12-10,112.00077056884766,104.3111343383789,94.7363052368164,0.07371826870872722,0.18223705567653847
468,468,468,468,2020-12-11,110.11557006835938,107.64495849609376,101.9595947265625,0.022951484275552714,0.07999222989920418
469,469,469,469,2020-12-14,106.7023696899414,112.61593627929688,99.61798095703124,-0.05251092149772951,0.07111556231967708
470,470,470,470,2020-12-15,113.21126556396484,110.45291900634766,100.4315948486328,0.02497305261311089,0.12724751344029883
471,471,471,471,2020-12-16,114.33246612548828,110.4429931640625,99.71719360351562,0.03521701875326744,0.14656722671201794
472,472,472,472,2020-12-17,113.91573333740234,110.2941665649414,101.56271362304688,0.032835524173697284,0.12162947674088431
473,473,473,473,2020-12-18,115.02700805664062,112.00077056884766,104.3111343383789,0.02701979167127888,0.10272991264288311
474,474,474,474,2020-12-21,111.66341400146484,110.11557006835938,107.64495849609376,0.01405654016180069,0.03733064289784549
475,475,475,475,2020-12-22,111.73287200927734,106.7023696899414,112.61593627929688,0.04714517900543069,-0.007841379286049333
476,476,476,476,2020-12-23,114.40192413330078,113.21126556396484,110.45291900634766,0.010517138585145469,0.03575283625348269
477,477,477,477,2020-12-24,113.49900817871094,114.33246612548828,110.4429931640625,-0.0072897749433880055,0.027670519668991034
478,478,478,478,2020-12-28,114.57059478759766,113.91573333740234,110.2941665649414,0.005748647978727428,0.03877293202209642
479,479,479,479,2020-12-29,113.41962432861328,115.02700805664062,112.00077056884766,-0.01397396798529138,0.01266824998220395
480,480,480,480,2020-12-30,112.5167236328125,111.66341400146484,110.11557006835938,0.007641801381215618,0.021805758831039856
481,481,481,481,2020-12-31,111.95116424560548,111.73287200927734,106.7023696899414,0.001953697532361076,0.0491909839576774
482,482,482,482,2021-01-04,106.06734466552734,114.40192413330078,113.21126556396484,-0.07285349027925447,-0.0631025619477874
483,483,483,483,2021-01-05,109.33172607421876,113.49900817871094,114.33246612548828,-0.03671646273710638,-0.04373858293042365
