,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EXPE,EXPE_6m,EXPE_12m,EXPE_6m_ret,EXPE_12m_ret
64,64,64,64,2019-05-08,120.34374237060548,128.2139434814453,122.7926788330078,-0.06138334799739453,-0.01994366834958261
65,65,65,65,2019-05-09,117.8059310913086,127.1968231201172,124.30352020263672,-0.07382961145138356,-0.05227196382480481
66,66,66,66,2019-05-10,117.27268981933594,126.62408447265624,122.9309310913086,-0.0738516269812769,-0.04602780782462246
67,67,67,67,2019-05-13,115.3076171875,125.50823974609376,123.65179443359376,-0.08127452491748643,-0.06748124670827105
68,68,68,68,2019-05-14,118.06266784667967,122.53594207763672,126.15998840332033,-0.03650581335656489,-0.0641829526074017
69,69,69,69,2019-05-15,117.64794158935548,121.33122253417967,128.3521728515625,-0.030357239199387376,-0.08339735139962379
70,70,70,70,2019-05-16,116.69007110595705,120.34374237060548,128.2139434814453,-0.030360292880013184,-0.08988002445425103
71,71,71,71,2019-05-17,114.8040008544922,117.8059310913086,127.1968231201172,-0.025481995762078102,-0.09743028136734155
72,72,72,72,2019-05-20,115.02124786376952,117.27268981933594,126.62408447265624,-0.019198348388144493,-0.09163214610560355
73,73,73,73,2019-05-21,116.00872039794922,115.3076171875,125.50823974609376,0.006080285305949618,-0.07568841191114073
74,74,74,74,2019-05-22,115.56314086914062,118.06266784667967,122.53594207763672,-0.021171188345371128,-0.05690413025166319
75,75,75,75,2019-05-23,115.2957992553711,117.64794158935548,121.33122253417967,-0.019993059820752612,-0.049743364920833644
76,76,76,76,2019-05-24,114.7809066772461,116.69007110595705,120.34374237060548,-0.01636098436324873,-0.04622455296618844
77,77,77,77,2019-05-28,114.8502197265625,114.8040008544922,117.8059310913086,0.0004025893847452444,-0.02508966515832889
78,78,78,78,2019-05-29,114.8799285888672,115.02124786376952,117.27268981933594,-0.001228636252231352,-0.020403396853563183
79,79,79,79,2019-05-30,114.95914459228516,116.00872039794922,115.3076171875,-0.009047387145239227,-0.003022112534406096
80,80,80,80,2019-05-31,113.86994934082033,115.56314086914062,118.06266784667967,-0.014651657228991422,-0.035512652579595794
81,81,81,81,2019-06-03,115.02845001220705,115.2957992553711,117.64794158935548,-0.0023188116556778215,-0.022265511336285404
82,82,82,82,2019-06-04,118.96934509277344,114.7809066772461,116.69007110595705,0.03649072425699562,0.019532715724774663
83,83,83,83,2019-06-05,119.38521575927734,114.8502197265625,114.8040008544922,0.03948617637399243,0.03990466247419011
84,84,84,84,2019-06-06,119.33570098876952,114.8799285888672,115.02124786376952,0.03878634374720624,0.03751005318695566
85,85,85,85,2019-06-07,121.395263671875,114.95914459228516,116.00872039794922,0.05598614275024594,0.04643222729677654
86,86,86,86,2019-06-10,120.5536117553711,113.86994934082033,115.56314086914062,0.058695577307636526,0.043183932599075714
87,87,87,87,2019-06-11,121.85074615478516,115.02845001220705,115.2957992553711,0.05930964158739971,0.05685330204351491
88,88,88,88,2019-06-12,122.99935150146484,118.96934509277344,114.7809066772461,0.03387432624386366,0.07160114919921567
89,89,89,89,2019-06-13,124.3954849243164,119.38521575927734,114.8502197265625,0.04196724974004762,0.08311055233920706
90,90,90,90,2019-06-14,125.56388854980467,119.33570098876952,114.8799285888672,0.05219048037955787,0.0930011020390975
91,91,91,91,2019-06-17,125.81143188476562,121.395263671875,114.95914459228516,0.036378422677405986,0.09440125299269808
92,92,92,92,2019-06-18,126.3362274169922,120.5536117553711,113.86994934082033,0.04796717060087152,0.10947820867874003
93,93,93,93,2019-06-19,128.3660888671875,121.85074615478516,115.02845001220705,0.05346986307433843,0.11595078307640438
94,94,94,94,2019-06-20,128.32647705078125,122.99935150146484,118.96934509277344,0.043310192161890804,0.07865162198473086
95,95,95,95,2019-06-21,129.1978302001953,124.3954849243164,119.38521575927734,0.03860546288155642,0.08219287772368444
96,96,96,96,2019-06-24,128.95028686523438,125.56388854980467,119.33570098876952,0.026969524076872586,0.08056755687361039
97,97,97,97,2019-06-25,128.47500610351562,125.81143188476562,121.395263671875,0.021171162102261443,0.058319758263195576
98,98,98,98,2019-06-26,126.40554809570312,126.3362274169922,120.5536117553711,0.0005486999266024473,0.0485421901104619
99,99,99,99,2019-06-27,128.86117553710938,128.3660888671875,121.85074615478516,0.0038568337969235866,0.057532921246284285
100,100,100,100,2019-06-28,131.7227783203125,128.32647705078125,122.99935150146484,0.02646609918378151,0.07092254318709768
101,101,101,101,2019-07-01,131.93072509765625,129.1978302001953,124.3954849243164,0.021152792529303577,0.06057486875769147
102,102,102,102,2019-07-02,132.69314575195312,128.95028686523438,125.56388854980467,0.02902559565943741,0.05677792623729272
103,103,103,103,2019-07-03,133.55459594726562,128.47500610351562,125.81143188476562,0.03953757230925703,0.06154579076400779
104,104,104,104,2019-07-05,133.792236328125,126.40554809570312,126.3362274169922,0.05843642422110551,0.05901718820938906
105,105,105,105,2019-07-08,131.1781768798828,128.86117553710938,128.3660888671875,0.01798060069773455,0.021906782683118076
106,106,106,106,2019-07-09,132.13864135742188,131.7227783203125,128.32647705078125,0.003157107999180786,0.029706763516402557
107,107,107,107,2019-07-10,131.99012756347656,131.93072509765625,129.1978302001953,0.0004502549787119836,0.021612571658165658
108,108,108,108,2019-07-11,132.62384033203125,132.69314575195312,128.95028686523438,-0.0005222984166147748,0.028488137220168408
109,109,109,109,2019-07-12,133.25755310058594,133.55459594726562,128.47500610351562,-0.0022241304731810407,0.037225505116667446
110,110,110,110,2019-07-15,133.41598510742188,133.792236328125,126.40554809570312,-0.002812205184913541,0.05545988382100964
111,111,111,111,2019-07-16,135.0299530029297,131.1781768798828,128.86117553710938,0.02936293379480248,0.04787149768041532
112,112,112,112,2019-07-17,133.81204223632812,132.13864135742188,131.7227783203125,0.012663978240701423,0.01586106778688734
113,113,113,113,2019-07-18,135.12896728515625,131.99012756347656,131.93072509765625,0.023780867399875394,0.024241829832532424
114,114,114,114,2019-07-19,133.77244567871094,132.62384033203125,132.69314575195312,0.008660624996260857,0.008133803148923535
115,115,115,115,2019-07-22,134.6833953857422,133.25755310058594,133.55459594726562,0.010699898444630707,0.00845197000125908
116,116,116,116,2019-07-23,135.96070861816406,133.41598510742188,133.792236328125,0.01907360282722692,0.016207758757547763
117,117,117,117,2019-07-24,136.46571350097656,135.0299530029297,131.1781768798828,0.010632903782583192,0.040308050827200015
118,118,118,118,2019-07-25,136.8518829345703,133.81204223632812,132.13864135742188,0.022717243137754917,0.035668912051241675
119,119,119,119,2019-07-26,138.04998779296875,135.12896728515625,131.99012756347656,0.021616538381799444,0.045911465814576724
120,120,120,120,2019-07-29,137.3469696044922,133.77244567871094,132.62384033203125,0.026720928272227162,0.035612973207805654
121,121,121,121,2019-07-30,133.92095947265625,134.6833953857422,133.25755310058594,-0.005660949598889076,0.00497837725993322
122,122,122,122,2019-07-31,131.43563842773438,135.96070861816406,133.41598510742188,-0.03328219039471192,-0.014843398848293887
123,123,123,123,2019-08-01,130.1186981201172,136.46571350097656,135.0299530029297,-0.04650996369732063,-0.036371595883662566
124,124,124,124,2019-08-02,127.90069580078124,136.8518829345703,133.81204223632812,-0.06540784782675357,-0.044176490671196444
125,125,125,125,2019-08-05,125.25695037841795,138.04998779296875,135.12896728515625,-0.09266960192518303,-0.07305625955022543
126,126,126,126,2019-08-06,125.81143188476562,137.3469696044922,133.77244567871094,-0.08398829441191591,-0.05951161133037619
127,127,127,127,2019-08-07,125.9203643798828,133.92095947265625,134.6833953857422,-0.059741172138234266,-0.0650639299726703
128,128,128,128,2019-08-08,129.1879425048828,131.43563842773438,135.96070861816406,-0.017101114657630534,-0.04981414249834548
129,129,129,129,2019-08-09,127.65316009521484,130.1186981201172,136.46571350097656,-0.01894837606372546,-0.06457705147819903
130,130,130,130,2019-08-12,126.7620086669922,127.90069580078124,136.8518829345703,-0.008902900227866328,-0.0737284285112989
131,131,131,131,2019-08-13,127.88089752197266,125.25695037841795,138.04998779296875,0.020948515316933758,-0.07366237718359314
132,132,132,132,2019-08-14,125.4054718017578,125.81143188476562,137.3469696044922,-0.0032267344622518568,-0.08694402095016318
133,133,133,133,2019-08-15,125.5540008544922,125.9203643798828,133.92095947265625,-0.0029094859055944777,-0.062476841945508954
134,134,134,134,2019-08-16,127.33631134033205,129.1879425048828,131.43563842773438,-0.014332848164067546,-0.031188855141873972
135,135,135,135,2019-08-19,129.5146942138672,127.65316009521484,130.1186981201172,0.014582749986477905,-0.0046419455080346506
136,136,136,136,2019-08-20,129.33644104003906,126.7620086669922,127.90069580078124,0.020309179383627196,0.011225468557998663
137,137,137,137,2019-08-21,129.94204711914062,127.88089752197266,125.25695037841795,0.016117728582674573,0.037403886383696516
138,138,138,138,2019-08-22,129.76336669921875,125.4054718017578,125.81143188476562,0.03475043660255883,0.03141157170894315
139,139,139,139,2019-08-23,126.59644317626952,125.5540008544922,125.9203643798828,0.0083027407703673,0.005369098157523622
140,140,140,140,2019-08-26,127.5693588256836,127.33631134033205,129.1879425048828,0.0018301730503931246,-0.012528906706119614
141,141,141,141,2019-08-27,127.52964782714844,129.5146942138672,127.65316009521484,-0.015326804412176154,-0.0009675613825328444
142,142,142,142,2019-08-28,128.44297790527344,129.33644104003906,126.7620086669922,-0.006908054122882756,0.013260828350371012
143,143,143,143,2019-08-29,129.0684051513672,129.94204711914062,127.88089752197266,-0.006723320027214985,0.009286043908086405
144,144,144,144,2019-08-30,129.15777587890625,129.76336669921875,125.4054718017578,-0.004666885853202407,0.029921374428383274
145,145,145,145,2019-09-03,127.84732818603516,126.59644317626952,125.5540008544922,0.009880885895221736,0.018265665099758577
146,146,146,146,2019-09-04,127.76789855957033,127.5693588256836,127.33631134033205,0.0015563277554606625,0.0033893491549694676
147,147,147,147,2019-09-05,130.59727478027344,127.52964782714844,129.5146942138672,0.02405422586348549,0.00835874703621342
148,148,148,148,2019-09-06,130.756103515625,128.44297790527344,129.33644104003906,0.018008969023261656,0.010976507967668914
149,149,149,149,2019-09-09,130.2597198486328,129.0684051513672,129.94204711914062,0.009230103183412552,0.0024447262186113594
150,150,150,150,2019-09-10,129.22726440429688,129.15777587890625,129.76336669921875,0.0005380127128835621,-0.004131383984237402
151,151,151,151,2019-09-11,129.60450744628906,127.84732818603516,126.59644317626952,0.013744356532011226,0.023761048845828858
152,152,152,152,2019-09-12,130.696533203125,127.76789855957033,127.5693588256836,0.02292152157601013,0.024513522731697046
153,153,153,153,2019-09-13,131.3418426513672,130.59727478027344,127.52964782714844,0.005701251211761349,0.029892616259598936
154,154,154,154,2019-09-16,130.32920837402344,130.756103515625,128.44297790527344,-0.0032648199978714265,0.014685352983182076
155,155,155,155,2019-09-17,131.72900390625,130.2597198486328,129.0684051513672,0.011279650066225777,0.020613865583622548
156,156,156,156,2019-09-18,132.8408966064453,129.22726440429688,129.15777587890625,0.027963388521813126,0.02851644589321678
157,157,157,157,2019-09-19,133.50604248046875,129.60450744628906,127.84732818603516,0.030103390005911335,0.04426149826298609
158,158,158,158,2019-09-20,133.2082061767578,130.696533203125,127.76789855957033,0.019217594469236987,0.04257961255151277
159,159,159,159,2019-09-23,131.41131591796875,131.3418426513672,130.59727478027344,0.0005289499918619267,0.0062332168804051236
160,160,160,160,2019-09-24,131.63966369628906,130.32920837402344,130.756103515625,0.010054962648931465,0.00675731500792609
161,161,161,161,2019-09-25,132.63241577148438,131.72900390625,130.2597198486328,0.006858108984695077,0.01821511612038429
162,162,162,162,2019-09-26,131.90769958496094,132.8408966064453,129.22726440429688,-0.00702492263545218,0.020742025245370277
163,163,163,163,2019-09-27,131.2127685546875,133.50604248046875,129.60450744628906,-0.017177304361461698,0.012408990552006394
164,164,164,164,2019-09-30,133.43655395507812,133.2082061767578,130.696533203125,0.0017142170506920795,0.020964754648041595
165,165,165,165,2019-10-01,132.94017028808594,131.41131591796875,131.3418426513672,0.01163411506412082,0.012169218921051161
166,166,166,166,2019-10-02,131.7091522216797,131.63966369628906,130.32920837402344,0.0005278692108401373,0.01058813956497029
167,167,167,167,2019-10-03,132.28494262695312,132.63241577148438,131.72900390625,-0.002619820671365236,0.004220321297645047
168,168,168,168,2019-10-04,132.2551727294922,131.90769958496094,132.8408966064453,0.002634214269709334,-0.0044092135171925895
169,169,169,169,2019-10-07,131.3914794921875,131.2127685546875,133.50604248046875,0.0013619934970392489,-0.015838706241259493
170,170,170,170,2019-10-08,130.59727478027344,133.43655395507812,133.2082061767578,-0.021278121254244442,-0.01960037952181304
171,171,171,171,2019-10-09,132.58279418945312,132.94017028808594,131.41131591796875,-0.002688247636950969,0.008914592044840797
172,172,172,172,2019-10-10,135.00511169433594,131.7091522216797,131.63966369628906,0.025024528797428003,0.02556560768653604
173,173,173,173,2019-10-11,137.2686004638672,132.28494262695312,132.63241577148438,0.037673659132680726,0.03495514023035362
174,174,174,174,2019-10-14,135.7198944091797,132.2551727294922,131.90769958496094,0.026197248910438065,0.028900472347054507
175,175,175,175,2019-10-15,136.2559814453125,131.3914794921875,131.2127685546875,0.03702296352796797,0.0384353820605734
176,176,176,176,2019-10-16,137.2586669921875,130.59727478027344,133.43655395507812,0.05100713030284654,0.02864367314518712
177,177,177,177,2019-10-17,137.47708129882812,132.58279418945312,132.94017028808594,0.03691494917795546,0.03412746501610875
178,178,178,178,2019-10-18,135.04481506347656,135.00511169433594,131.7091522216797,0.00029408789520890544,0.025325976103639514
179,179,179,179,2019-10-21,135.2731475830078,137.2686004638672,132.28494262695312,-0.014536848733914476,0.022589154114701415
180,180,180,180,2019-10-22,135.6603240966797,135.7198944091797,132.2551727294922,-0.00043892100534947964,0.025746829382259584
181,181,181,181,2019-10-23,137.3083038330078,136.2559814453125,131.3914794921875,0.007723128016348113,0.04503202463118727
182,182,182,182,2019-10-24,136.1467742919922,137.2586669921875,130.59727478027344,-0.008100710319870696,0.04249322599614458
183,183,183,183,2019-10-25,136.06735229492188,137.47708129882812,132.58279418945312,-0.01025428377288562,0.026282129040737567
184,184,184,184,2019-10-28,137.0898895263672,135.04481506347656,135.00511169433594,0.015143672579575496,0.015442214045578995
185,185,185,185,2019-10-29,136.1566925048828,135.2731475830078,137.2686004638672,0.0065315617893257905,-0.008100235270316336
186,186,186,186,2019-10-30,135.46177673339844,135.6603240966797,135.7198944091797,-0.0014635625014410847,-0.00190184111846603
187,187,187,187,2019-10-31,135.67025756835938,137.3083038330078,136.2559814453125,-0.01192969557500767,-0.0042987021247813395
188,188,188,188,2019-11-01,136.802001953125,136.1467742919922,137.2586669921875,0.004812656521171466,-0.003327039735046333
189,189,189,189,2019-11-04,134.2208251953125,136.06735229492188,137.47708129882812,-0.013570684432861468,-0.023685810556580256
190,190,190,190,2019-11-05,134.04212951660156,137.0898895263672,135.04481506347656,-0.022231836500090196,-0.0074248355733146365
191,191,191,191,2019-11-06,134.3796844482422,136.1566925048828,135.2731475830078,-0.013051198761874327,-0.006604881683686448
192,192,192,192,2019-11-07,97.5781478881836,135.46177673339844,135.6603240966797,-0.27966286696337517,-0.2807171253796832
193,193,193,193,2019-11-08,100.5862045288086,135.67025756835938,137.3083038330078,-0.2585979688427523,-0.26744266937315064
194,194,194,194,2019-11-11,98.3524932861328,136.802001953125,136.1467742919922,-0.2810595467759811,-0.27759953331543863
195,195,195,195,2019-11-12,94.96719360351562,134.2208251953125,136.06735229492188,-0.29245559721955694,-0.3020574590319278
196,196,196,196,2019-11-13,94.90762329101562,134.04212951660156,137.0898895263672,-0.2919567628977351,-0.30769786437998725
197,197,197,197,2019-11-14,94.88777160644533,134.3796844482422,136.1566925048828,-0.2938830598088479,-0.3030987323444091
198,198,198,198,2019-11-15,94.97711944580078,97.5781478881836,135.46177673339844,-0.026655849682281074,-0.2988640653021648
199,199,199,199,2019-11-18,94.7878189086914,100.5862045288086,135.67025756835938,-0.05764593313048694,-0.3013367807536502
200,200,200,200,2019-11-19,94.52877807617188,98.3524932861328,136.802001953125,-0.038877664227959574,-0.3090102723163217
201,201,201,201,2019-11-20,93.9608917236328,94.96719360351562,134.2208251953125,-0.01059631059631072,-0.2999529574720997
202,202,202,202,2019-11-21,94.34944915771484,94.90762329101562,134.04212951660156,-0.005881236026628267,-0.2961209322921914
203,203,203,203,2019-11-22,96.27230072021484,94.88777160644533,134.3796844482422,0.014591228040552684,-0.28357994651122154
204,204,204,204,2019-11-25,98.06564331054688,94.97711944580078,97.5781478881836,0.03251860956373376,0.004995948713044873
205,205,205,205,2019-11-26,98.93242645263672,94.7878189086914,100.5862045288086,0.043725107209585445,-0.016441400527228534
206,206,206,206,2019-11-27,101.13424682617188,94.52877807617188,98.3524932861328,0.06987786031336696,0.02828350809517599
207,207,207,207,2019-11-29,101.28369140625,93.9608917236328,94.96719360351562,0.0779345486008769,0.06651241932140817
208,208,208,208,2019-12-02,100.3770523071289,94.34944915771484,94.90762329101562,0.06388593895591588,0.05762897464350525
209,209,209,209,2019-12-03,99.02208709716795,96.27230072021484,94.88777160644533,0.028562591278923577,0.0435705826022561
210,210,210,210,2019-12-04,105.16925048828124,98.06564331054688,94.97711944580078,0.07243726689518759,0.10731143565894996
211,211,211,211,2019-12-05,105.28880310058594,98.93242645263672,94.7878189086914,0.06424967905737455,0.11078411037192515
212,212,212,212,2019-12-06,107.18177795410156,101.13424682617188,94.52877807617188,0.059797064967756164,0.1338534162340892
213,213,213,213,2019-12-09,108.3972625732422,101.28369140625,93.9608917236328,0.07023412227798431,0.15364233549497497
214,214,214,214,2019-12-10,111.43596649169922,100.3770523071289,94.34944915771484,0.11017372925768698,0.18109822035550516
215,215,215,215,2019-12-11,111.5455551147461,99.02208709716795,96.27230072021484,0.12647146091042472,0.15864640483578096
216,216,216,216,2019-12-12,113.0798568725586,105.16925048828124,98.06564331054688,0.07521786403867936,0.1531037074265229
217,217,217,217,2019-12-13,112.34259796142578,105.28880310058594,98.93242645263672,0.06699472928855621,0.13554879820125598
218,218,218,218,2019-12-16,113.80715942382812,107.18177795410156,101.13424682617188,0.06181443894841676,0.12530782593791678
219,219,219,219,2019-12-17,111.09722900390624,108.3972625732422,101.28369140625,0.024908068401078953,0.0968915870008531
220,220,220,220,2019-12-18,110.0909652709961,111.43596649169922,100.3770523071289,-0.012069722756909984,0.09677424013354186
221,221,221,221,2019-12-19,108.6961441040039,111.5455551147461,99.02208709716795,-0.025544818955905657,0.09769595138247333
222,222,222,222,2019-12-20,109.67252349853516,113.0798568725586,105.16925048828124,-0.030132098397184115,0.04281929356105585
223,223,223,223,2019-12-23,107.6002197265625,112.34259796142578,105.28880310058594,-0.0422135353901254,0.02195310952265639
224,224,224,224,2019-12-24,108.36736297607422,113.80715942382812,107.18177795410156,-0.04779836765361667,0.01106144201564141
225,225,225,225,2019-12-26,108.666259765625,111.09722900390624,108.3972625732422,-0.021881456991116877,0.002481586582512074
226,226,226,226,2019-12-27,107.91902923583984,110.0909652709961,111.43596649169922,-0.019728558377246408,-0.031560162904149536
227,227,227,227,2019-12-30,107.37106323242188,108.6961441040039,111.5455551147461,-0.01219068884646135,-0.037424098862836375
228,228,228,228,2019-12-31,107.7397003173828,109.67252349853516,113.0798568725586,-0.017623586286661608,-0.047224649047744816
229,229,229,229,2020-01-02,110.5691909790039,107.6002197265625,112.34259796142578,0.027592613286350653,-0.015785703861244116
230,230,230,230,2020-01-03,108.7260284423828,108.36736297607422,113.80715942382812,0.0033097185024957287,-0.044646848292933305
231,231,231,231,2020-01-06,108.33747863769533,108.666259765625,111.09722900390624,-0.003025604531146975,-0.024840856886843454
232,232,232,232,2020-01-07,109.61273956298828,107.91902923583984,110.0909652709961,0.015694269482790624,-0.004343914206135113
233,233,233,233,2020-01-08,108.21792602539062,107.37106323242188,108.6961441040039,0.007887253487800283,-0.004399586411783951
234,234,234,234,2020-01-09,109.35370635986328,107.7397003173828,109.67252349853516,0.014980606384887851,-0.0029069919110243925
235,235,235,235,2020-01-10,110.28026580810548,110.5691909790039,107.6002197265625,-0.0026130712211983598,0.02490744060145622
236,236,236,236,2020-01-13,110.18062591552734,108.7260284423828,108.36736297607422,0.013378557958781512,0.016732555722090092
237,237,237,237,2020-01-14,110.00129699707033,108.33747863769533,108.666259765625,0.015357735663566352,0.012285664697807563
238,238,238,238,2020-01-15,110.33007049560548,109.61273956298828,107.91902923583984,0.0065442295802213835,0.022341205965601185
239,239,239,239,2020-01-16,111.3263702392578,108.21792602539062,107.37106323242188,0.02872393075744073,0.036837737168291085
240,240,240,240,2020-01-17,111.40607452392578,109.35370635986328,107.7397003173828,0.018768162802900612,0.03402992764730617
241,241,241,241,2020-01-21,109.7621841430664,110.28026580810548,110.5691909790039,-0.004697863767762156,-0.0072986591363478626
242,242,242,242,2020-01-22,109.6227035522461,110.18062591552734,108.7260284423828,-0.005063706605814677,0.008247106260654613
243,243,243,243,2020-01-23,113.30901336669922,110.00129699707033,108.33747863769533,0.030069794265398464,0.04588933388075067
244,244,244,244,2020-01-24,111.72489166259766,110.33007049560548,109.61273956298828,0.01264225755251136,0.019269220968568535
245,245,245,245,2020-01-27,108.6762237548828,111.3263702392578,108.21792602539062,-0.02380519978042417,0.004234952066856756
246,246,246,246,2020-01-28,108.70610809326172,111.40607452392578,109.35370635986328,-0.024235360972926223,-0.005922051370352621
247,247,247,247,2020-01-29,109.1444854736328,109.7621841430664,110.28026580810548,-0.005627609128372346,-0.010299035155111214
248,248,248,248,2020-01-30,108.6961441040039,109.6227035522461,110.18062591552734,-0.008452258685634262,-0.013473165533308462
249,249,249,249,2020-01-31,108.04854583740234,113.30901336669922,110.00129699707033,-0.046425852392453115,-0.017752073957091552
250,250,250,250,2020-02-03,107.40096282958984,111.72489166259766,110.33007049560548,-0.03870157105245453,-0.026548588728875222
251,251,251,251,2020-02-04,110.25037384033205,108.6762237548828,111.3263702392578,0.01448476981496638,-0.009665242804676621
252,252,252,252,2020-02-05,110.6887435913086,108.70610809326172,111.40607452392578,0.01823849214016504,-0.006438885273380102
253,253,253,253,2020-02-06,111.33633422851562,109.1444854736328,109.7621841430664,0.020082084269959166,0.014341461020832336
254,254,254,254,2020-02-07,109.68247985839844,108.6961441040039,109.6227035522461,0.009074247872590258,0.000545291296559336
255,255,255,255,2020-02-10,108.30758666992188,108.04854583740234,113.30901336669922,0.002397448577506456,-0.044139707408724416
256,256,256,256,2020-02-11,108.7957763671875,107.40096282958984,111.72489166259766,0.012986974239800553,-0.026217213118952087
257,257,257,257,2020-02-12,110.5592269897461,110.25037384033205,108.6762237548828,0.0028013796112957845,0.017326726765096057
258,258,258,258,2020-02-13,110.18062591552734,110.6887435913086,108.70610809326172,-0.004590509019212985,0.013564259158285852
259,259,259,259,2020-02-14,122.3454360961914,111.33633422851562,109.1444854736328,0.09888148324588997,0.12094931379513163
260,260,260,260,2020-02-18,120.65172576904295,109.68247985839844,108.6961441040039,0.10000909830636551,0.10999085352650195
261,261,261,261,2020-02-19,121.4288330078125,108.30758666992188,108.04854583740234,0.12114798917899372,0.12383588383082533
262,262,262,262,2020-02-20,121.20965576171876,108.7957763671875,107.40096282958984,0.11410258567974396,0.1285714072604618
263,263,263,263,2020-02-21,119.67535400390624,110.5592269897461,110.25037384033205,0.08245469204488587,0.08548705854933192
264,264,264,264,2020-02-24,111.8942642211914,110.18062591552734,110.6887435913086,0.015552991203533928,0.010891086037925435
265,265,265,265,2020-02-25,108.50685119628906,122.3454360961914,111.33633422851562,-0.11311075706184959,-0.025413833245300665
266,266,266,266,2020-02-26,100.8154296875,120.65172576904295,109.68247985839844,-0.16440955116974043,-0.08084290382881498
267,267,267,267,2020-02-27,98.3446044921875,121.4288330078125,108.30758666992188,-0.19010500178437695,-0.09198785130442944
268,268,268,268,2020-02-28,98.25494384765624,121.20965576171876,108.7957763671875,-0.189380225278325,-0.09688641297945044
269,269,269,269,2020-03-02,96.37194061279295,119.67535400390624,110.5592269897461,-0.19472190899349795,-0.1283229519890633
270,270,270,270,2020-03-03,94.83763885498048,111.8942642211914,110.18062591552734,-0.15243520733550353,-0.1392530395707675
271,271,271,271,2020-03-04,96.7804183959961,108.50685119628906,122.3454360961914,-0.10807089756092758,-0.20895767358330697
272,272,272,272,2020-03-05,91.17125701904295,100.8154296875,120.65172576904295,-0.09566167300334205,-0.2443435314504565
273,273,273,273,2020-03-06,91.51000213623048,98.3446044921875,121.4288330078125,-0.06949646491790973,-0.24638984111505957
274,274,274,274,2020-03-09,86.30000305175781,98.25494384765624,121.20965576171876,-0.12167266427259371,-0.288010492980761
275,275,275,275,2020-03-10,85.93000030517578,96.37194061279295,119.67535400390624,-0.10835042068490885,-0.2819741289223928
276,276,276,276,2020-03-11,76.66999816894531,94.83763885498048,111.8942642211914,-0.19156572121977788,-0.3147995681227693
277,277,277,277,2020-03-12,65.04000091552734,96.7804183959961,108.50685119628906,-0.32796321824727603,-0.40059083644525006
278,278,278,278,2020-03-13,69.62999725341797,91.17125701904295,100.8154296875,-0.23627248839100312,-0.309331939870199
279,279,279,279,2020-03-16,54.70000076293945,91.51000213623048,98.3446044921875,-0.40225112571292665,-0.4437925593845382
280,280,280,280,2020-03-17,54.119998931884766,86.30000305175781,98.25494384765624,-0.37288531844631934,-0.44918803255541484
281,281,281,281,2020-03-18,45.650001525878906,85.93000030517578,96.37194061279295,-0.4687536208104809,-0.5263143894829999
282,282,282,282,2020-03-19,48.43000030517578,76.66999816894531,94.83763885498048,-0.3683317925943027,-0.48933776831757936
283,283,283,283,2020-03-20,48.79999923706055,65.04000091552734,96.7804183959961,-0.24969251921688906,-0.49576577528952437
284,284,284,284,2020-03-23,50.84999847412109,69.62999725341797,91.17125701904295,-0.269711324430291,-0.4422584470509161
285,285,285,285,2020-03-24,59.47999954223633,54.70000076293945,91.51000213623048,0.087385716867036,-0.3500164118268869
286,286,286,286,2020-03-25,65.88999938964844,54.119998931884766,86.30000305175781,0.21747968754724756,-0.23650061344573325
287,287,287,287,2020-03-26,64.41000366210938,45.650001525878906,85.93000030517578,0.41095293557866497,-0.25043636176701145
288,288,288,288,2020-03-27,60.02999877929688,48.43000030517578,76.66999816894531,0.2395209250676258,-0.2170340392206812
289,289,289,289,2020-03-30,56.38999938964844,48.79999923706055,65.04000091552734,0.15553279244364737,-0.13299510153933358
290,290,290,290,2020-03-31,56.27000045776367,50.84999847412109,69.62999725341797,0.10658804614125938,-0.19187128138222764
291,291,291,291,2020-04-01,52.0,59.47999954223633,54.70000076293945,-0.12575655009756403,-0.049360159511529056
292,292,292,292,2020-04-02,47.86000061035156,65.88999938964844,54.119998931884766,-0.2736378653257273,-0.11566885523061476
293,293,293,293,2020-04-03,48.709999084472656,64.41000366210938,45.650001525878906,-0.24375102755773626,0.06703170769576072
294,294,294,294,2020-04-06,52.83000183105469,60.02999877929688,48.43000030517578,-0.11993998158676167,0.09085280813860885
295,295,295,295,2020-04-07,56.5099983215332,56.38999938964844,48.79999923706055,0.002128017967434115,0.15799178698792682
296,296,296,296,2020-04-08,60.54999923706055,56.27000045776367,50.84999847412109,0.07606182236499981,0.19075714953808798
297,297,297,297,2020-04-09,62.41999816894531,52.0,59.47999954223633,0.2003845801720252,0.049428356579278576
298,298,298,298,2020-04-13,58.790000915527344,47.86000061035156,65.88999938964844,0.22837442887143955,-0.10775532766565077
299,299,299,299,2020-04-14,61.58000183105469,48.709999084472656,64.41000366210938,0.26421685461875977,-0.04393730275037233
300,300,300,300,2020-04-15,60.560001373291016,52.83000183105469,60.02999877929688,0.14631836597235282,0.008828962265062135
301,301,301,301,2020-04-16,58.220001220703125,56.5099983215332,56.38999938964844,0.030260183152727604,0.032452595333608336
302,302,302,302,2020-04-17,63.220001220703125,60.54999923706055,56.27000045776367,0.04409582192047923,0.12351165285943311
303,303,303,303,2020-04-20,59.95000076293945,62.41999816894531,52.0,-0.0395706100362353,0.15288463005652786
