,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WEC,WEC_6m,WEC_12m,WEC_6m_ret,WEC_12m_ret
485,485,485,485,2021-01-07,80.2415771484375,82.10533905029297,83.0235824584961,-0.022699643207293008,-0.03350861559665086
486,486,486,486,2021-01-08,79.9597396850586,82.32352447509766,81.87805938720703,-0.028713357513672655,-0.023428983496989964
487,487,487,487,2021-01-11,79.05968475341797,83.6690673828125,81.34166717529297,-0.055090641901207604,-0.028054286334668777
488,488,488,488,2021-01-12,77.52323150634766,82.16898345947266,80.62342834472656,-0.056538997533252644,-0.03845280338517987
489,489,489,489,2021-01-13,79.87793731689453,81.90533447265625,81.30529022216797,-0.0247529317695242,-0.01755547395960555
490,490,490,490,2021-01-14,78.96878814697266,82.9417724609375,82.25990295410156,-0.047900885115952585,-0.040008736807837564
491,491,491,491,2021-01-15,80.63252258300781,80.2415771484375,82.10533905029297,0.004872105565012941,-0.017938132700274112
492,492,492,492,2021-01-19,79.88702392578125,79.9597396850586,82.32352447509766,-0.0009094046524382726,-0.02959665010520085
493,493,493,493,2021-01-20,80.32340240478516,79.05968475341797,83.6690673828125,0.01598434973917029,-0.039986880249541557
494,494,494,494,2021-01-21,79.85065460205078,77.52323150634766,82.16898345947266,0.030022266235284034,-0.028214160134587996
495,495,495,495,2021-01-22,79.4415283203125,79.87793731689453,81.90533447265625,-0.005463448497057377,-0.03008114389870764
496,496,496,496,2021-01-25,81.31437683105469,78.96878814697266,82.9417724609375,0.029702731156473483,-0.019620941072235443
497,497,497,497,2021-01-26,81.22346496582031,80.63252258300781,80.2415771484375,0.007328834121543837,0.012236646540065399
498,498,498,498,2021-01-27,82.5871810913086,79.88702392578125,79.9597396850586,0.03379969653189119,0.032859554278175995
499,499,499,499,2021-01-28,81.36893463134766,80.32340240478516,79.05968475341797,0.013016533105677075,0.0292089436623999
500,500,500,500,2021-01-29,80.82343292236328,79.85065460205078,77.52323150634766,0.012182471454498467,0.042570483091193045
501,501,501,501,2021-02-01,80.50523376464844,79.4415283203125,79.87793731689453,0.01338979079112157,0.007853187861690536
502,502,502,502,2021-02-02,79.81429290771484,81.31437683105469,78.96878814697266,-0.018447954492187058,0.01070682203161799
503,503,503,503,2021-02-03,79.29607391357422,81.22346496582031,80.63252258300781,-0.02372948572259459,-0.01657456106570121
504,504,504,504,2021-02-04,78.86875915527344,82.5871810913086,79.88702392578125,-0.045024202144931635,-0.012746309982129556
505,505,505,505,2021-02-05,78.93241119384766,81.36893463134766,80.32340240478516,-0.02994414820028035,-0.01731738409097361
506,506,506,506,2021-02-08,77.43231201171875,80.82343292236328,79.85065460205078,-0.04195715014854595,-0.03028582047804429
507,507,507,507,2021-02-09,77.69596862792969,80.50523376464844,79.4415283203125,-0.034895434810256476,-0.021972886590809537
508,508,508,508,2021-02-10,78.0868911743164,79.81429290771484,81.31437683105469,-0.021642761847126102,-0.03969145165367205
509,509,509,509,2021-02-11,76.930419921875,79.29607391357422,81.22346496582031,-0.029833179310713054,-0.05285473903079452
510,510,510,510,2021-02-12,76.10568237304688,78.86875915527344,82.5871810913086,-0.03503385639409817,-0.07848068710682543
511,511,511,511,2021-02-16,74.39204406738281,78.93241119384766,81.36893463134766,-0.057522214991181486,-0.08574390946095756
512,512,512,512,2021-02-17,75.17096710205078,77.43231201171875,80.82343292236328,-0.02920415070811433,-0.06993597792043926
513,513,513,513,2021-02-18,76.4997329711914,77.69596862792969,80.50523376464844,-0.015396367119982934,-0.049754539005089304
514,514,514,514,2021-02-19,76.2706298828125,78.0868911743164,79.81429290771484,-0.023259490347098066,-0.04439885258395637
515,515,515,515,2021-02-22,75.18013000488281,76.930419921875,79.29607391357422,-0.022751597076548613,-0.051906023912071886
516,516,516,516,2021-02-23,76.99456024169922,76.10568237304688,78.86875915527344,0.011679520384500819,-0.023763514649499884
517,517,517,517,2021-02-24,75.07931518554688,74.39204406738281,78.93241119384766,0.009238502944502347,-0.04881513119924952
518,518,518,518,2021-02-25,74.94185638427734,75.17096710205078,77.43231201171875,-0.003047861782360717,-0.0321630022756455
519,519,519,519,2021-02-26,73.89718627929688,76.4997329711914,77.69596862792969,-0.034020336945157825,-0.0488929144679876
520,520,520,520,2021-03-01,75.86741638183594,76.2706298828125,78.0868911743164,-0.005286615589724208,-0.02842314195254425
521,521,521,521,2021-03-02,76.08735656738281,75.18013000488281,76.930419921875,0.012067371557366036,-0.010958777494628813
522,522,522,522,2021-03-03,75.38172912597656,76.99456024169922,76.10568237304688,-0.020947338495858725,-0.009512472978321251
523,523,523,523,2021-03-04,75.40006256103516,75.07931518554688,74.39204406738281,0.004272113759903107,0.013550084639955662
524,524,524,524,2021-03-05,77.4161148071289,74.94185638427734,75.17096710205078,0.0330157076729507,0.029867218576956178
525,525,525,525,2021-03-08,79.11141967773438,73.89718627929688,76.4997329711914,0.07056064866570333,0.03413981467786931
526,526,526,526,2021-03-09,79.49629211425781,75.86741638183594,76.2706298828125,0.04783180850864843,0.04229232453437781
527,527,527,527,2021-03-10,79.927001953125,76.08735656738281,75.18013000488281,0.050463645459174256,0.06313998057643544
528,528,528,528,2021-03-11,79.59709930419922,75.38172912597656,76.99456024169922,0.05592031686057508,0.03380159655864223
529,529,529,529,2021-03-12,81.09081268310547,75.40006256103516,75.07931518554688,0.07547407692750574,0.08006862452996688
530,530,530,530,2021-03-15,81.47570037841797,77.4161148071289,74.94185638427734,0.05243850820210927,0.08718551033266664
531,531,531,531,2021-03-16,81.45735931396484,79.11141967773438,73.89718627929688,0.029653615695266478,0.10230664271971124
532,532,532,532,2021-03-17,80.13777160644531,79.49629211425781,75.86741638183594,0.008069300782802769,0.056287078541293
533,533,533,533,2021-03-18,80.67841339111328,79.927001953125,76.08735656738281,0.009401221359822243,0.060339286720582086
534,534,534,534,2021-03-19,81.3932113647461,79.59709930419922,75.38172912597656,0.022565044156729996,0.07974720543652225
535,535,535,535,2021-03-22,81.33822631835938,81.09081268310547,75.40006256103516,0.003051068636107601,0.07875542215256615
536,536,536,536,2021-03-23,84.64637756347656,81.47570037841797,77.4161148071289,0.038915617421295234,0.09339480254674126
537,537,537,537,2021-03-24,84.2614974975586,81.45735931396484,79.11141967773438,0.034424614389789276,0.0650990443706283
538,538,538,538,2021-03-25,85.3978042602539,80.13777160644531,79.49629211425781,0.06563737109687162,0.0742363195696476
539,539,539,539,2021-03-26,85.25119018554688,80.67841339111328,79.927001953125,0.0566790619972366,0.0666131357653621
540,540,540,540,2021-03-29,86.86402130126953,81.3932113647461,79.59709930419922,0.06721457287152832,0.09129631683308004
541,541,541,541,2021-03-30,85.5810775756836,81.33822631835938,81.09081268310547,0.05216306587160657,0.055373287601958365
542,542,542,542,2021-03-31,85.76436614990234,84.64637756347656,81.47570037841797,0.013207754644755987,0.05263735999280095
543,543,543,543,2021-04-01,85.51693725585938,84.2614974975586,81.45735931396484,0.014899328822599589,0.04983684686177359
544,544,544,544,2021-04-05,85.96597290039062,85.3978042602539,80.13777160644531,0.006653199635030305,0.07272726926532802
545,545,545,545,2021-04-06,85.95679473876953,85.25119018554688,80.67841339111328,0.00827677070181565,0.06542495229879752
546,546,546,546,2021-04-07,85.60858154296875,86.86402130126953,81.3932113647461,-0.014452931599224006,0.0517901936481211
547,547,547,547,2021-04-08,85.09539794921875,85.5810775756836,81.33822631835938,-0.0056750819249189455,0.04619195427441136
548,548,548,548,2021-04-09,84.6280517578125,85.76436614990234,84.64637756347656,-0.013249260072694446,-0.0002164984042030138
549,549,549,549,2021-04-12,85.17786407470703,85.51693725585938,84.2614974975586,-0.003964982751169743,0.010875270489644429
550,550,550,550,2021-04-13,86.1858901977539,85.96597290039062,85.3978042602539,0.0025581900598985463,0.009228409844101781
551,551,551,551,2021-04-14,86.13090515136719,85.95679473876953,85.25119018554688,0.002025557294531355,0.010319093069617313
552,552,552,552,2021-04-15,87.91786193847656,85.60858154296875,86.86402130126953,0.026974870438061682,0.012132072881498424
553,553,553,553,2021-04-16,88.85258483886719,85.09539794921875,85.5810775756836,0.0441526449161278,0.03822699311410793
554,554,554,554,2021-04-19,88.75177764892578,84.6280517578125,85.76436614990234,0.04872764769434257,0.03483278234461529
555,555,555,555,2021-04-20,90.85944366455078,85.17786407470703,85.51693725585938,0.06670253652827696,0.06247307937031321
556,556,556,556,2021-04-21,89.14581298828125,86.1858901977539,85.96597290039062,0.0343434729714549,0.03698952016253143
557,557,557,557,2021-04-22,89.03585052490234,86.13090515136719,85.95679473876953,0.03372709677705088,0.03582097023848241
558,558,558,558,2021-04-23,88.69678497314453,87.91786193847656,85.60858154296875,0.008859667620364275,0.03607352644460948
559,559,559,559,2021-04-26,87.78955841064453,88.85258483886719,85.09539794921875,-0.01196393363401227,0.03166047196857269
560,560,560,560,2021-04-27,87.03813934326172,88.75177764892578,84.6280517578125,-0.019308213886629733,0.02847858996383823
561,561,561,561,2021-04-28,86.74488067626953,90.85944366455078,85.17786407470703,-0.04528492385967098,0.01839699338067602
562,562,562,562,2021-04-29,87.74374389648438,89.14581298828125,86.1858901977539,-0.015727817659604293,0.018075507431158044
563,563,563,563,2021-04-30,89.04502868652344,89.03585052490234,86.13090515136719,0.00010308388774848964,0.0338336573850575
564,564,564,564,2021-05-03,89.80562591552734,88.69678497314453,87.91786193847656,0.012501478410052336,0.02147190497389273
565,565,565,565,2021-05-04,89.67733001708984,87.78955841064453,88.85258483886719,0.021503372845493418,0.009282174285850209
566,566,566,566,2021-05-05,88.48601531982422,87.03813934326172,88.75177764892578,0.01663496011618948,-0.002994445138359225
567,567,567,567,2021-05-06,89.75979614257812,86.74488067626953,90.85944366455078,0.034756119817147546,-0.01210273228210057
568,568,568,568,2021-05-07,89.47571563720703,87.74374389648438,89.14581298828125,0.019738976977845324,0.003700708287546206
569,569,569,569,2021-05-10,90.96025848388672,89.04502868652344,89.03585052490234,0.0215085538812696,0.021613854954371847
570,570,570,570,2021-05-11,88.37606048583984,89.80562591552734,88.69678497314453,-0.015918439575625,-0.0036159651942491156
571,571,571,571,2021-05-12,87.07477569580078,89.67733001708984,87.78955841064453,-0.029021318105624805,-0.00814200148382438
572,572,572,572,2021-05-13,88.45738220214844,88.48601531982422,87.03813934326172,-0.00032358918606845144,0.01630598803691674
573,573,573,573,2021-05-14,88.78966522216797,89.75979614257812,86.74488067626953,-0.010808078472784866,0.023572394473969416
574,574,574,574,2021-05-17,88.3835678100586,89.47571563720703,87.74374389648438,-0.012206080939064168,0.007291960488135185
575,575,575,575,2021-05-18,88.05130004882812,90.96025848388672,89.04502868652344,-0.03198054275069928,-0.011159844096335414
576,576,576,576,2021-05-19,87.56212615966797,88.37606048583984,89.80562591552734,-0.009209896002348783,-0.0249817284049626
577,577,577,577,2021-05-20,88.16204071044922,87.07477569580078,89.67733001708984,0.012486566930092868,-0.016897127806457357
578,578,578,578,2021-05-21,88.80813598632812,88.45738220214844,88.48601531982422,0.003965229079220478,0.003640356787901755
579,579,579,579,2021-05-24,88.01437377929688,88.78966522216797,89.75979614257812,-0.00873177571884265,-0.019445480474451493
580,580,580,580,2021-05-25,86.95294952392578,88.3835678100586,89.47571563720703,-0.01618647358983394,-0.02819498112214258
581,581,581,581,2021-05-26,86.74990844726562,88.05130004882812,90.96025848388672,-0.014779924894247176,-0.04628779762501378
582,582,582,582,2021-05-27,86.1592025756836,87.56212615966797,88.37606048583984,-0.016022036530110806,-0.025084371242271475
583,583,583,583,2021-05-28,86.67607879638672,88.16204071044922,87.07477569580078,-0.016854894715321422,-0.004578787556191122
584,584,584,584,2021-06-01,85.8084716796875,88.80813598632812,88.45738220214844,-0.03377690876320627,-0.02994561286481978
585,585,585,585,2021-06-02,86.0022964477539,88.01437377929688,88.78966522216797,-0.022860781087739257,-0.03139294159336625
586,586,586,586,2021-06-03,86.60222625732422,86.95294952392578,88.3835678100586,-0.0040334832633257545,-0.020154668982842794
587,587,587,587,2021-06-04,86.3807144165039,86.74990844726562,88.05130004882812,-0.004255843462776077,-0.018972867310281694
588,588,588,588,2021-06-07,86.35301971435547,86.1592025756836,87.56212615966797,0.002249523357666039,-0.013808555117856725
589,589,589,589,2021-06-08,84.84858703613281,86.67607879638672,88.16204071044922,-0.02108415361690419,-0.037583677142850935
590,590,590,590,2021-06-09,85.75310516357422,85.8084716796875,88.80813598632812,-0.0006452336818205673,-0.03440034844582507
591,591,591,591,2021-06-10,85.95614624023438,86.0022964477539,88.01437377929688,-0.000536615990801681,-0.02338512961784711
592,592,592,592,2021-06-11,85.7438735961914,86.60222625732422,86.95294952392578,-0.00991143874965017,-0.013904944390663698
593,593,593,593,2021-06-14,85.55003356933594,86.3807144165039,86.74990844726562,-0.009616508184485006,-0.01383142529376935
594,594,594,594,2021-06-15,85.92845916748047,86.35301971435547,86.1592025756836,-0.004916568618901662,-0.002678105197183478
595,595,595,595,2021-06-16,84.84858703613281,84.84858703613281,86.67607879638672,0.0,-0.02108415361690419
596,596,596,596,2021-06-17,85.263916015625,85.75310516357422,85.8084716796875,-0.005704623138906628,-0.006346176005735837
597,597,597,597,2021-06-18,82.5411605834961,85.95614624023438,86.0022964477539,-0.039729394651941696,-0.04024469121426821
598,598,598,598,2021-06-21,83.6856460571289,85.7438735961914,86.60222625732422,-0.02400436850748855,-0.03367788942895278
599,599,599,599,2021-06-22,83.22416687011719,85.55003356933594,86.3807144165039,-0.027187209661743705,-0.0365422718220032
600,600,600,600,2021-06-23,82.11659240722656,85.92845916748047,86.35301971435547,-0.04436093463312685,-0.04905939967290607
601,601,601,601,2021-06-24,82.21812438964844,84.84858703613281,84.84858703613281,-0.03100184385350091,-0.03100184385350091
602,602,602,602,2021-06-25,83.15955352783203,85.263916015625,85.75310516357422,-0.024680575161564633,-0.030244404920323098
603,603,603,603,2021-06-28,83.95331573486328,82.5411605834961,85.95614624023438,0.017108496432379328,-0.023300608426225722
604,604,604,604,2021-06-29,82.1627426147461,83.6856460571289,85.7438735961914,-0.018197905066577147,-0.041765444354783354
605,605,605,605,2021-06-30,82.09813690185547,83.22416687011719,85.55003356933594,-0.013530083996143194,-0.04034944842754273
606,606,606,606,2021-07-01,83.24262237548828,82.11659240722656,85.92845916748047,0.013712575440023134,-0.03125666185585041
607,607,607,607,2021-07-02,83.08570861816406,82.21812438964844,84.84858703613281,0.010552225983701202,-0.020776756332053337
608,608,608,608,2021-07-06,83.71333312988281,83.15955352783203,85.263916015625,0.0066592421262272605,-0.018185686961152858
609,609,609,609,2021-07-07,84.7193603515625,83.95331573486328,82.5411605834961,0.009124649931856244,0.026389255405041334
610,610,610,610,2021-07-08,85.10702514648438,82.1627426147461,83.6856460571289,0.03583476449348533,0.016984741784572543
611,611,611,611,2021-07-09,84.76551818847656,82.09813690185547,83.22416687011719,0.03249015613849826,0.018520477600753482
612,612,612,612,2021-07-12,85.25469970703125,83.24262237548828,82.11659240722656,0.024171239133564892,0.03821526451368573
613,613,613,613,2021-07-13,84.8116683959961,83.08570861816406,82.21812438964844,0.02077324496038191,0.03154467491931978
614,614,614,614,2021-07-14,85.97460174560547,83.71333312988281,83.15955352783203,0.027012048513398224,0.033851170411001386
615,615,615,615,2021-07-15,87.45135498046875,84.7193603515625,83.95331573486328,0.03224758328638466,0.04166648112687743
616,616,616,616,2021-07-16,88.08821105957031,85.10702514648438,82.1627426147461,0.035028670170938137,0.07211867881051903
617,617,617,617,2021-07-19,86.97140502929688,84.76551818847656,82.09813690185547,0.0260233982869722,0.059359058699068656
618,618,618,618,2021-07-20,86.59300231933594,85.25469970703125,83.24262237548828,0.01569769897616924,0.04024837094553391
619,619,619,619,2021-07-21,85.00548553466797,84.8116683959961,83.08570861816406,0.0022852650152680454,0.02310598234561123
620,620,620,620,2021-07-22,85.34699249267578,85.97460174560547,83.71333312988281,-0.007299937890805852,0.019514924346140994
621,621,621,621,2021-07-23,86.78681945800781,87.45135498046875,84.7193603515625,-0.0075989162501753915,0.02440362035154564
622,622,622,622,2021-07-26,86.90680694580078,88.08821105957031,85.10702514648438,-0.01341160297795807,0.02114727657580162
623,623,623,623,2021-07-27,89.0665512084961,86.97140502929688,84.76551818847656,0.024090057858596747,0.05074036131597959
624,624,624,624,2021-07-28,87.16524505615234,86.59300231933594,85.25469970703125,0.006608417787687948,0.02240985371699722
625,625,625,625,2021-07-29,87.29446411132812,85.00548553466797,84.8116683959961,0.026927421945335928,0.02927422325592688
626,626,626,626,2021-07-30,86.88834381103516,85.34699249267578,85.97460174560547,0.018059819957822798,0.01062804650300575
627,627,627,627,2021-08-02,87.40520477294922,86.78681945800781,87.45135498046875,0.007125336759697953,-0.0005277243277687083
628,628,628,628,2021-08-03,88.24512481689453,86.90680694580078,88.08821105957031,0.01539945969857559,0.001781325281065227
629,629,629,629,2021-08-04,88.44817352294922,89.0665512084961,86.97140502929688,-0.006942872236057607,0.016979931428667605
630,630,630,630,2021-08-05,89.04810333251953,87.16524505615234,86.59300231933594,0.021601020855895436,0.02835218721403976
631,631,631,631,2021-08-06,88.89118957519531,87.29446411132812,85.00548553466797,0.018291256841107995,0.04571121517731491
632,632,632,632,2021-08-09,88.90966033935547,86.88834381103516,85.34699249267578,0.023263379639463233,0.04174333204518521
633,633,633,633,2021-08-10,88.6973648071289,87.40520477294922,86.78681945800781,0.014783559371965405,0.022014233970695463
634,634,634,634,2021-08-11,88.98348999023438,88.24512481689453,86.90680694580078,0.00836720640230193,0.023895516558659402
635,635,635,635,2021-08-12,88.86079406738281,88.44817352294922,89.0665512084961,0.004665110968363084,-0.002310150537114919
636,636,636,636,2021-08-13,89.42778778076172,89.04810333251953,87.16524505615234,0.0042638128610599235,0.02595693642749275
637,637,637,637,2021-08-16,90.32941436767578,88.89118957519531,87.29446411132812,0.0161796101430709,0.0347668123888949
638,638,638,638,2021-08-17,90.49673461914062,88.90966033935547,86.88834381103516,0.017850414383853375,0.041529054989849934
639,639,639,639,2021-08-18,89.66017150878906,88.6973648071289,87.40520477294922,0.010854963997563694,0.02579899837426769
640,640,640,640,2021-08-19,90.13421630859376,88.98348999023438,88.24512481689453,0.012931908138078985,0.0214073184849477
641,641,641,641,2021-08-20,90.71051025390624,88.86079406738281,88.44817352294922,0.02081588630775455,0.025578105695648112
642,642,642,642,2021-08-23,89.03739929199219,89.42778778076172,89.04810333251953,-0.004365404741159318,-0.00012020514897859158
643,643,643,643,2021-08-24,87.79186248779297,90.32941436767578,88.89118957519531,-0.028092198954750125,-0.0123671096388287
644,644,644,644,2021-08-25,87.98705291748047,90.49673461914062,88.90966033935547,-0.02773229014529921,-0.010376908632352633
645,645,645,645,2021-08-26,87.72679138183594,89.66017150878906,88.6973648071289,-0.02156342213514062,-0.010942528308518162
646,646,646,646,2021-08-27,87.75468444824219,90.13421630859376,88.98348999023438,-0.026399872965054083,-0.013809365559016018
647,647,647,647,2021-08-30,88.32167053222656,90.71051025390624,88.86079406738281,-0.0263347622562492,-0.006067057365562567
648,648,648,648,2021-08-31,87.81974792480469,89.03739929199219,89.42778778076172,-0.013675729265118064,-0.017981433912904632
649,649,649,649,2021-09-01,89.1396484375,87.79186248779297,90.32941436767578,0.015352060105735088,-0.013171411975870573
650,650,650,650,2021-09-02,89.97621154785156,87.98705291748047,90.49673461914062,0.022607401480268408,-0.005751843682313074
651,651,651,651,2021-09-03,89.30696105957031,87.72679138183594,89.66017150878906,0.01801239567575874,-0.003939435351003384
652,652,652,652,2021-09-07,87.42935943603516,87.75468444824219,90.13421630859376,-0.0037072096407446686,-0.03000921274222823
653,653,653,653,2021-09-08,89.62299346923828,88.32167053222656,90.71051025390624,0.014733903119924507,-0.0119888729720945
654,654,654,654,2021-09-09,89.22329711914062,87.81974792480469,89.03739929199219,0.015982159223888015,0.002087862276151986
655,655,655,655,2021-09-10,88.20084381103516,89.1396484375,87.79186248779297,-0.010531841250451923,0.004658533395382136
656,656,656,656,2021-09-13,87.0761489868164,89.97621154785156,87.98705291748047,-0.03223143663359096,-0.010352704181584071
657,657,657,657,2021-09-14,86.83447265625,89.30696105957031,87.72679138183594,-0.02768528202041376,-0.010171564598801641
658,658,658,658,2021-09-15,85.53316497802734,87.42935943603516,87.75468444824219,-0.021688303222615946,-0.025315109776562372
659,659,659,659,2021-09-16,85.12418365478516,89.62299346923828,88.32167053222656,-0.05019704922037971,-0.036202744560574374
660,660,660,660,2021-09-17,84.35269927978516,89.22329711914062,87.81974792480469,-0.05458885735697172,-0.03947914594321289
661,661,661,661,2021-09-20,84.5757827758789,88.20084381103516,89.1396484375,-0.04110007204605337,-0.05119905386233414
662,662,662,662,2021-09-21,84.93827056884766,87.0761489868164,89.97621154785156,-0.024551825532528215,-0.05599192155722854
663,663,663,663,2021-09-22,84.79884338378906,86.83447265625,89.30696105957031,-0.023442639889336814,-0.05047890581311132
664,664,664,664,2021-09-23,83.91580963134766,85.53316497802734,87.42935943603516,-0.018909102066960504,-0.040187298950280836
665,665,665,665,2021-09-24,83.65555572509766,85.12418365478516,89.62299346923828,-0.017252769620010877,-0.06658378071458704
666,666,666,666,2021-09-27,82.10328674316406,84.35269927978516,89.22329711914062,-0.026666752289219997,-0.07979990210930166
667,667,667,667,2021-09-28,81.58274841308594,84.5757827758789,88.20084381103516,-0.03538878700921211,-0.07503437735956442
668,668,668,668,2021-09-29,82.7353515625,84.93827056884766,87.0761489868164,-0.025935529315516903,-0.04985059025719685
669,669,669,669,2021-09-30,81.98243713378906,84.79884338378906,86.83447265625,-0.03321279085439044,-0.05587683524800802
670,670,670,670,2021-10-01,81.44332885742188,83.91580963134766,85.53316497802734,-0.02946382552689042,-0.04781579310967987
671,671,671,671,2021-10-04,83.0699691772461,83.65555572509766,85.12418365478516,-0.006999972001571209,-0.024131972717292394
672,672,672,672,2021-10-05,82.6238021850586,82.10328674316406,84.35269927978516,0.006339763760284223,-0.020496049438703423
673,673,673,673,2021-10-06,84.1946792602539,81.58274841308594,84.5757827758789,0.03201572511314188,-0.0045060595730447295
674,674,674,674,2021-10-07,83.39529418945312,82.7353515625,84.93827056884766,0.007976549497763274,-0.01816585585108954
675,675,675,675,2021-10-08,82.54944610595703,81.98243713378906,84.79884338378906,0.006916224889029099,-0.02652627309610267
676,676,676,676,2021-10-11,81.17378234863281,81.44332885742188,83.91580963134766,-0.0033096204756185577,-0.03267593192225515
677,677,677,677,2021-10-12,81.62924194335938,83.0699691772461,83.65555572509766,-0.01734353880416939,-0.024222106519703135
678,678,678,678,2021-10-13,82.70746612548828,82.6238021850586,82.10328674316406,0.00101258884506783,0.007358772179416162
679,679,679,679,2021-10-14,83.56261444091797,84.1946792602539,81.58274841308594,-0.007507182459620343,0.024268194763520157
680,680,680,680,2021-10-15,83.72061157226562,83.39529418945312,82.7353515625,0.0039009081504461918,0.011908573435157832
681,681,681,681,2021-10-18,82.57733154296875,82.54944610595703,81.98243713378906,0.0003378028360836449,0.007256364045495012
682,682,682,682,2021-10-19,83.52543640136719,81.17378234863281,81.44332885742188,0.028970610764868177,0.025565108562671135
683,683,683,683,2021-10-20,84.64083862304688,81.62924194335938,83.0699691772461,0.036893600969333695,0.01891019656512727
684,684,684,684,2021-10-21,84.78026580810547,82.70746612548828,82.6238021850586,0.025061820651985922,0.026099786817083137
685,685,685,685,2021-10-22,85.19853210449219,83.56261444091797,84.1946792602539,0.019577147920986526,0.011922996239884354
686,686,686,686,2021-10-25,84.00878143310547,83.72061157226562,83.39529418945312,0.0034420419945344616,0.0073563772346514344
687,687,687,687,2021-10-26,84.35269927978516,82.57733154296875,82.54944610595703,0.02149945637190509,0.021844521785325366
688,688,688,688,2021-10-27,83.62767028808594,83.52543640136719,81.17378234863281,0.0012239850651900586,0.03023005542496393
689,689,689,689,2021-10-28,84.12960815429688,84.64083862304688,81.62924194335938,-0.006039997678033315,0.030630766027111234
690,690,690,690,2021-10-29,83.71131896972656,84.78026580810547,82.70746612548828,-0.012608439336559751,0.012137390870071929
691,691,691,691,2021-11-01,83.97158813476562,85.19853210449219,83.56261444091797,-0.01440099893061264,0.0048942185040992126
692,692,692,692,2021-11-02,84.4828109741211,84.00878143310547,83.72061157226562,0.0056426189373199875,0.009104083063195878
693,693,693,693,2021-11-03,83.53472137451172,84.35269927978516,82.57733154296875,-0.009697115945991541,0.01159385770469945
694,694,694,694,2021-11-04,83.39529418945312,83.62767028808594,83.52543640136719,-0.0027786986990347984,-0.0015581147195530276
695,695,695,695,2021-11-05,84.46422576904297,84.12960815429688,84.64083862304688,0.003977406077208867,-0.002086615124295532
696,696,696,696,2021-11-08,82.6795654296875,83.71131896972656,84.78026580810547,-0.012325137779900297,-0.024778176364447457
697,697,697,697,2021-11-09,83.46035766601562,83.97158813476562,85.19853210449219,-0.006088136238766029,-0.0204014599259148
698,698,698,698,2021-11-10,84.89144897460938,84.4828109741211,84.00878143310547,0.004836936600197461,0.010506848527576329
699,699,699,699,2021-11-11,83.39292907714844,83.53472137451172,84.35269927978516,-0.0016974055222808149,-0.011378061530115446
700,700,700,700,2021-11-12,83.1213150024414,83.39529418945312,83.62767028808594,-0.003285307518543057,-0.00605487733785004
701,701,701,701,2021-11-15,84.80716705322266,84.46422576904297,84.12960815429688,0.004060195675236633,0.008053750799398962
702,702,702,702,2021-11-16,84.44190979003906,82.6795654296875,83.71131896972656,0.021315355870493713,0.008727503392661928
703,703,703,703,2021-11-17,85.04131317138672,83.46035766601562,83.97158813476562,0.018942592023120985,0.012739130703402823
704,704,704,704,2021-11-18,84.41380310058594,84.89144897460938,84.4828109741211,-0.005626548725376268,-0.0008168273846415053
705,705,705,705,2021-11-19,84.77906036376953,83.39292907714844,83.53472137451172,0.01662168845680867,0.014896069188751637
706,706,706,706,2021-11-22,85.71563720703125,83.1213150024414,83.39529418945312,0.03121127480374497,0.027823428649425885
707,707,707,707,2021-11-23,85.22862243652344,84.80716705322266,84.46422576904297,0.004969572713545478,0.00904994582642149
708,708,708,708,2021-11-24,84.93829345703125,84.44190979003906,82.6795654296875,0.00587840407951945,0.027319060224918923
709,709,709,709,2021-11-26,83.51468658447266,85.04131317138672,83.46035766601562,-0.017951587645846923,0.0006509547763315915
710,710,710,710,2021-11-29,84.75096893310547,84.41380310058594,84.89144897460938,0.003994202608283981,-0.001654819692686882
711,711,711,711,2021-11-30,81.416748046875,84.77906036376953,83.39292907714844,-0.039659702554705634,-0.023697225318051074
712,712,712,712,2021-12-01,82.11918640136719,85.71563720703125,83.1213150024414,-0.04195793116461888,-0.012056216880649506
713,713,713,713,2021-12-02,83.23371887207031,85.22862243652344,84.80716705322266,-0.023406497810508298,-0.01855324538980163
714,714,714,714,2021-12-03,85.38785552978516,84.93829345703125,84.44190979003906,0.005292807925100673,0.011202325268319324
715,715,715,715,2021-12-06,86.4087142944336,83.51468658447266,85.04131317138672,0.03465291948421201,0.016079256917059803
716,716,716,716,2021-12-07,86.48363494873047,84.75096893310547,84.41380310058594,0.020444203027255137,0.024520063924594826
717,717,717,717,2021-12-08,86.6896743774414,81.416748046875,84.77906036376953,0.06476463942689725,0.022536390536458173
718,718,718,718,2021-12-09,86.91446685791016,82.11918640136719,85.71563720703125,0.058394154480604143,0.013986125401872052
719,719,719,719,2021-12-10,87.55133819580078,83.23371887207031,85.22862243652344,0.05187344002214567,0.02725276665133536
720,720,720,720,2021-12-13,89.07796478271484,85.38785552978516,84.93829345703125,0.043215855815028625,0.048737396964277035
721,721,721,721,2021-12-14,88.75016784667969,86.4087142944336,83.51468658447266,0.027097423811534904,0.06268934814131755
722,722,722,722,2021-12-15,90.82936096191406,86.48363494873047,84.75096893310547,0.050249113786207555,0.07172061989764766
723,723,723,723,2021-12-16,92.12183380126952,86.6896743774414,81.416748046875,0.06266212744296196,0.13148505695942503
724,724,724,724,2021-12-17,90.18312072753906,86.91446685791016,82.11918640136719,0.0376077077590844,0.09819793253623388
