,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CINF,CINF_6m,CINF_12m,CINF_6m_ret,CINF_12m_ret
244,244,244,244,2020-01-24,95.16954040527344,94.61299896240234,93.07801818847656,0.0058822936485953825,0.022470635467997324
245,245,245,245,2020-01-27,94.02952575683594,94.72970581054688,92.54839324951172,-0.007391346227879736,0.016003870573215284
246,246,246,246,2020-01-28,94.568115234375,96.32752990722656,94.20008087158205,-0.01826492047025463,0.003906943172317101
247,247,247,247,2020-01-29,94.28984832763672,95.44782257080078,93.9846649169922,-0.01213201319815449,0.0032471617674443287
248,248,248,248,2020-01-30,95.8697280883789,96.17491912841795,94.334716796875,-0.0031732913612492197,0.016271965863947413
249,249,249,249,2020-01-31,94.20906066894533,95.13365936279295,94.1282730102539,-0.009718943852686901,0.0008582719740606315
250,250,250,250,2020-02-03,95.42987060546876,95.16954040527344,94.61299896240234,0.002735436139406966,0.008633820426631189
251,251,251,251,2020-02-04,95.18750762939452,94.02952575683594,94.72970581054688,0.012315087875197417,0.004832716569005413
252,252,252,252,2020-02-05,96.95589447021484,94.568115234375,96.32752990722656,0.025249305539420286,0.006523208511558964
253,253,253,253,2020-02-06,101.29156494140624,94.28984832763672,95.44782257080078,0.07425737487072914,0.06122447022058264
254,254,254,254,2020-02-07,101.2825927734375,95.8697280883789,96.17491912841795,0.05646062415102149,0.053108166778903065
255,255,255,255,2020-02-10,102.4046630859375,94.20906066894533,95.13365936279295,0.0869937812647541,0.07642934973642213
256,256,256,256,2020-02-11,103.15869903564452,95.42987060546876,95.16954040527344,0.08098961447960762,0.08394659253737857
257,257,257,257,2020-02-12,102.0994644165039,95.18750762939452,94.02952575683594,0.0726141166971257,0.0858234538004281
258,258,258,258,2020-02-13,103.09586334228516,96.95589447021484,94.568115234375,0.063327442912267,0.09017572240680938
259,259,259,259,2020-02-14,103.41901397705078,101.29156494140624,94.28984832763672,0.02100322012869693,0.09682023899001502
260,260,260,260,2020-02-18,102.1981964111328,101.2825927734375,95.8697280883789,0.009040088850642336,0.06601112206055171
261,261,261,261,2020-02-19,101.45315551757812,102.4046630859375,94.20906066894533,-0.009291642974899261,0.07689382313330628
262,262,262,262,2020-02-20,100.64527130126952,103.15869903564452,95.42987060546876,-0.024364670724536075,0.05465165846616871
263,263,263,263,2020-02-21,99.92713928222656,102.0994644165039,95.18750762939452,-0.021276557587173728,0.04979258067440373
264,264,264,264,2020-02-24,96.48014068603516,103.09586334228516,96.95589447021484,-0.06417059270637615,-0.004906909340368526
265,265,265,265,2020-02-25,94.00260162353516,103.41901397705078,101.29156494140624,-0.09105107456937445,-0.07196022020281256
266,266,266,266,2020-02-26,92.57532501220705,102.1981964111328,101.2825927734375,-0.09415891607532811,-0.08597003219208699
267,267,267,267,2020-02-27,87.66514587402344,101.45315551757812,102.4046630859375,-0.13590518277340058,-0.14393404331153092
268,268,268,268,2020-02-28,83.697509765625,100.64527130126952,103.15869903564452,-0.16839103632512875,-0.1886529148966397
269,269,269,269,2020-03-02,90.98646545410156,99.92713928222656,102.0994644165039,-0.08947192817032068,-0.10884483112534304
270,270,270,270,2020-03-03,89.5592041015625,96.48014068603516,103.09586334228516,-0.07173431273275921,-0.1313016720736897
271,271,271,271,2020-03-04,93.7422866821289,94.00260162353516,103.41901397705078,-0.0027692312437135325,-0.09356816433261672
272,272,272,272,2020-03-05,90.78900146484376,92.57532501220705,102.1981964111328,-0.01929589280002786,-0.11163792852459964
273,273,273,273,2020-03-06,88.15885925292969,87.66514587402344,101.45315551757812,0.005631809243958008,-0.13103876559408767
274,274,274,274,2020-03-09,81.4174575805664,83.697509765625,100.64527130126952,-0.027241577335375244,-0.191045376221869
275,275,275,275,2020-03-10,86.16605377197266,90.98646545410156,99.92713928222656,-0.05297943664555893,-0.13771119246582397
276,276,276,276,2020-03-11,80.78911590576172,89.5592041015625,96.48014068603516,-0.09792503499534533,-0.16263476264338206
277,277,277,277,2020-03-12,72.31521606445312,93.7422866821289,94.00260162353516,-0.22857422595560228,-0.230710482311292
278,278,278,278,2020-03-13,81.30972290039062,90.78900146484376,92.57532501220705,-0.10440998812090474,-0.12169119698289943
279,279,279,279,2020-03-16,70.48399353027344,88.15885925292969,87.66514587402344,-0.20048882066346474,-0.19598612621302947
280,280,280,280,2020-03-17,76.87025451660156,81.4174575805664,83.697509765625,-0.05585046744385469,-0.0815705899511413
281,281,281,281,2020-03-18,77.22303771972656,86.16605377197266,90.98646545410156,-0.1037881585701097,-0.15126895704414423
282,282,282,282,2020-03-19,74.111328125,80.78911590576172,89.5592041015625,-0.08265702261863062,-0.1724878657814355
283,283,283,283,2020-03-20,67.86978149414062,72.31521606445312,93.7422866821289,-0.06147301788257631,-0.27599609635851385
284,284,284,284,2020-03-23,60.40710067749024,81.30972290039062,90.78900146484376,-0.25707408016268085,-0.3346429666276075
285,285,285,285,2020-03-24,70.57447052001953,70.48399353027344,88.15885925292969,0.0012836529999855628,-0.19946252573958745
286,286,286,286,2020-03-25,67.14614868164062,76.87025451660156,81.4174575805664,-0.12650024246844194,-0.17528561223867312
287,287,287,287,2020-03-26,71.20765686035156,77.22303771972656,86.16605377197266,-0.07789619570790829,-0.1735996515658772
288,288,288,288,2020-03-27,68.70198822021484,74.111328125,80.78911590576172,-0.0729893801884306,-0.14961331795790633
289,289,289,289,2020-03-30,72.13030242919922,67.86978149414062,72.31521606445312,0.06277493224913977,-0.0025570501661655864
290,290,290,290,2020-03-31,68.24970245361328,60.40710067749024,81.30972290039062,0.12982913743856384,-0.16062064880945004
291,291,291,291,2020-04-01,66.54912567138672,70.57447052001953,70.48399353027344,-0.0570368409280656,-0.05582640344004719
292,292,292,292,2020-04-02,65.96115112304688,67.14614868164062,76.87025451660156,-0.01764803465068665,-0.14191579645672514
293,293,293,293,2020-04-03,64.25151062011719,71.20765686035156,77.22303771972656,-0.09768817774577776,-0.16797483604165198
294,294,294,294,2020-04-06,70.02266693115234,68.70198822021484,74.111328125,0.019223296809173007,-0.05516917989853731
295,295,295,295,2020-04-07,72.25695037841797,72.13030242919922,67.86978149414062,0.0017558216859421272,0.0646409755224584
296,296,296,296,2020-04-08,73.34243774414062,68.24970245361328,60.40710067749024,0.07461915740934821,0.21413603569076
297,297,297,297,2020-04-09,75.60385131835938,66.54912567138672,70.57447052001953,0.1360607754891332,0.07126345775294451
298,298,298,298,2020-04-13,74.75355529785156,65.96115112304688,67.14614868164062,0.13329670609299926,0.11329624655436099
299,299,299,299,2020-04-14,78.78792572021484,64.25151062011719,71.20765686035156,0.2262423865182448,0.10645300230464372
300,300,300,300,2020-04-15,75.02494812011719,70.02266693115234,68.70198822021484,0.07143802725884729,0.09203459846947881
301,301,301,301,2020-04-16,74.59979248046875,72.25695037841797,72.13030242919922,0.032423761171500365,0.03423651320044718
302,302,302,302,2020-04-17,77.61200714111328,73.34243774414062,68.24970245361328,0.05821417351666569,0.137177223503109
303,303,303,303,2020-04-20,74.60884094238281,75.60385131835938,66.54912567138672,-0.013160842452148214,0.1211092586068554
304,304,304,304,2020-04-21,72.51927185058594,74.75355529785156,65.96115112304688,-0.02988865798239615,0.09942398845200939
305,305,305,305,2020-04-22,72.08507537841797,78.78792572021484,64.25151062011719,-0.08507458827637471,0.1219203203581658
306,306,306,306,2020-04-23,70.9181900024414,75.02494812011719,70.02266693115234,-0.05473856657789,0.012789045469655758
307,307,307,307,2020-04-24,71.0357894897461,74.59979248046875,72.25695037841797,-0.047774971916386466,-0.016900255024278166
308,308,308,308,2020-04-27,74.2017822265625,77.61200714111328,73.34243774414062,-0.04393939855659634,0.011716879188277796
309,309,309,309,2020-04-28,64.95708465576172,74.60884094238281,75.60385131835938,-0.12936477989350792,-0.14082307285862083
310,310,310,310,2020-04-29,63.69973373413086,72.51927185058594,74.75355529785156,-0.12161647368200679,-0.1478701784774964
311,311,311,311,2020-04-30,59.520633697509766,72.08507537841797,78.78792572021484,-0.17430018093134925,-0.24454625307849187
312,312,312,312,2020-05-01,55.13346099853516,70.9181900024414,75.02494812011719,-0.22257659146916808,-0.2651316344762432
313,313,313,313,2020-05-04,54.40982055664063,71.0357894897461,74.59979248046875,-0.23405059692488384,-0.2706438081461705
314,314,314,314,2020-05-05,53.36955261230469,74.2017822265625,77.61200714111328,-0.2807510680895797,-0.3123544335701979
315,315,315,315,2020-05-06,48.050689697265625,64.95708465576172,74.60884094238281,-0.26027022376529163,-0.3559652034485685
316,316,316,316,2020-05-07,49.76033020019531,63.69973373413086,72.51927185058594,-0.21882985558645585,-0.31383301389569507
317,317,317,317,2020-05-08,50.41161346435547,59.520633697509766,72.08507537841797,-0.15303970517933851,-0.3006650378082487
318,318,318,318,2020-05-11,48.711029052734375,55.13346099853516,70.9181900024414,-0.11648882238630776,-0.3131377288244741
319,319,319,319,2020-05-12,46.5400619506836,54.40982055664063,71.0357894897461,-0.1446385693877562,-0.34483642280907445
320,320,320,320,2020-05-13,43.90776824951172,53.36955261230469,74.2017822265625,-0.17728805844648388,-0.40826531476768535
321,321,321,321,2020-05-14,45.66263198852539,48.050689697265625,64.95708465576172,-0.04969871866118358,-0.2970338457996806
322,322,322,322,2020-05-15,44.55001449584961,49.76033020019531,63.69973373413086,-0.1047082220592912,-0.3006247925337978
323,323,323,323,2020-05-18,48.09592056274414,50.41161346435547,59.520633697509766,-0.04593570295560334,-0.1919454216974107
324,324,324,324,2020-05-19,47.11899185180664,48.711029052734375,55.13346099853516,-0.03268330051504764,-0.14536488371265965
325,325,325,325,2020-05-20,48.448707580566406,46.5400619506836,54.40982055664063,0.04101080982456162,-0.10955950442565243
326,326,326,326,2020-05-21,51.96747589111328,43.90776824951172,53.36955261230469,0.18355994765666983,-0.026271097518403175
327,327,327,327,2020-05-22,51.84988021850586,45.66263198852539,48.050689697265625,0.13549915895201292,0.07906630571124618
328,328,328,328,2020-05-26,53.58665466308594,44.55001449584961,49.76033020019531,0.20284258646151976,0.07689507781593474
329,329,329,329,2020-05-27,55.54052734375,48.09592056274414,50.41161346435547,0.1547866574524528,0.10174072057862293
330,330,330,330,2020-05-28,54.78972625732422,47.11899185180664,48.711029052734375,0.1627949602496317,0.12479098312641002
331,331,331,331,2020-05-29,53.3243293762207,48.448707580566406,46.5400619506836,0.10063471326962681,0.1457726341818386
332,332,332,332,2020-06-01,53.94848251342773,51.96747589111328,43.90776824951172,0.03812012394954922,0.228677399563064
333,333,333,333,2020-06-02,54.98873901367188,51.84988021850586,45.66263198852539,0.0605374358038675,0.20423936639241602
334,334,334,334,2020-06-03,57.77479934692383,53.58665466308594,44.55001449584961,0.0781564870986986,0.29685253755206453
335,335,335,335,2020-06-04,58.46227645874024,55.54052734375,48.09592056274414,0.052605714326531716,0.21553503446248712
336,336,336,336,2020-06-05,62.21623992919922,54.78972625732422,47.11899185180664,0.13554573419468818,0.3204068568545513
337,337,337,337,2020-06-08,64.61335754394531,53.3243293762207,48.448707580566406,0.2117050190744416,0.3336446062363658
338,338,338,338,2020-06-09,62.24338150024414,53.94848251342773,51.96747589111328,0.15375592788456682,0.19773724686305383
339,339,339,339,2020-06-10,59.00502395629883,54.98873901367188,51.84988021850586,0.07303831683844164,0.13799730505913899
340,340,340,340,2020-06-11,53.06200408935547,57.77479934692383,53.58665466308594,-0.08157181523503276,-0.009790694661368393
341,341,341,341,2020-06-12,55.20582962036133,58.46227645874024,55.54052734375,-0.05570167697245165,-0.006026189152241401
342,342,342,342,2020-06-15,56.02898025512695,62.21623992919922,54.78972625732422,-0.09944766320036758,0.022618364471880703
343,343,343,343,2020-06-16,57.74620819091797,64.61335754394531,53.3243293762207,-0.106280645582561,0.08292422739158067
344,344,344,344,2020-06-17,56.686649322509766,62.24338150024414,53.94848251342773,-0.08927426569381647,0.05075521463278432
345,345,345,345,2020-06-18,57.66400909423828,59.00502395629883,54.98873901367188,-0.022727130202569668,0.04865123529930826
346,346,346,346,2020-06-19,57.70053863525391,53.06200408935547,57.77479934692383,0.0874172512988245,-0.0012853478075103286
347,347,347,347,2020-06-22,57.36257553100586,55.20582962036133,58.46227645874024,0.03906735802135408,-0.01881043630777013
348,348,348,348,2020-06-23,58.2668571472168,56.02898025512695,62.21623992919922,0.03994141749322777,-0.06347832634175155
349,349,349,349,2020-06-24,56.6409797668457,57.74620819091797,64.61335754394531,-0.01913941120459728,-0.12338590780826364
350,350,350,350,2020-06-25,58.22119140625,56.686649322509766,62.24338150024414,0.027070608372170568,-0.06462036600595622
351,351,351,351,2020-06-26,56.63183975219727,57.66400909423828,59.00502395629883,-0.0178997152340582,-0.040220036277914595
352,352,352,352,2020-06-29,58.23031997680664,57.70053863525391,53.06200408935547,0.009181566655757978,0.09740144527424599
353,353,353,353,2020-06-30,58.4860725402832,57.36257553100586,55.20582962036133,0.019585888514891847,0.059418415455023466
354,354,354,354,2020-07-01,58.55001449584961,58.2668571472168,56.02898025512695,0.0048596640096338906,0.0449951833719473
355,355,355,355,2020-07-02,59.25335311889648,56.6409797668457,57.74620819091797,0.046121613058323296,0.026099461335983287
356,356,356,356,2020-07-06,62.16714477539063,58.22119140625,56.686649322509766,0.06777520819879745,0.0966805326894602
357,357,357,357,2020-07-07,62.38636016845703,56.63183975219727,57.66400909423828,0.10161281076934259,0.081894255158381
358,358,358,358,2020-07-08,63.15363311767578,58.23031997680664,57.70053863525391,0.08454896251351718,0.09450682110426833
359,359,359,359,2020-07-09,61.52776336669922,58.4860725402832,57.36257553100586,0.05200709663520331,0.07261159034677545
360,360,360,360,2020-07-10,64.37760925292969,58.55001449584961,58.2668571472168,0.0995319097229801,0.10487526537210501
361,361,361,361,2020-07-13,64.02137756347656,59.25335311889648,56.6409797668457,0.08046843247862578,0.13030137944313802
362,362,362,362,2020-07-14,66.4145278930664,62.16714477539063,58.22119140625,0.0683219911903874,0.1407277365666697
363,363,363,363,2020-07-15,67.1543960571289,62.38636016845703,56.63183975219727,0.07642753761875376,0.1858063653057178
364,364,364,364,2020-07-16,69.24612426757812,63.15363311767578,58.23031997680664,0.09647095264574967,0.18917643411815566
365,365,365,365,2020-07-17,70.02253723144531,61.52776336669922,58.4860725402832,0.1380640770918018,0.19725148552616845
366,366,366,366,2020-07-20,70.38790130615234,64.37760925292969,58.55001449584961,0.09335997597564005,0.20218418239916702
367,367,367,367,2020-07-21,71.38351440429688,64.02137756347656,59.25335311889648,0.11499497700624817,0.20471687502748215
368,368,368,368,2020-07-22,73.2742919921875,66.4145278930664,62.16714477539063,0.10328710173421629,0.17866587337936934
369,369,369,369,2020-07-23,75.51216888427734,67.1543960571289,62.38636016845703,0.12445607909329426,0.21039548837883326
370,370,370,370,2020-07-24,76.02369689941406,69.24612426757812,63.15363311767578,0.0978765628188274,0.20378976072140076
371,371,371,371,2020-07-27,75.31121826171875,70.02253723144531,61.52776336669922,0.07552826903133725,0.22402008688129205
372,372,372,372,2020-07-28,76.17896270751953,70.38790130615234,64.37760925292969,0.08227353414301919,0.18331456528968237
373,373,373,373,2020-07-29,76.21549987792969,71.38351440429688,64.02137756347656,0.06769049568315944,0.19046953968403413
374,374,374,374,2020-07-30,72.89979553222656,73.2742919921875,66.4145278930664,-0.005110884728860565,0.09764832853441408
375,375,375,375,2020-07-31,71.18257904052734,75.51216888427734,67.1543960571289,-0.05733631953261875,0.05998390604200532
376,376,376,376,2020-08-03,71.61187744140625,76.02369689941406,69.24612426757812,-0.0580321615225452,0.03416441279350857
377,377,377,377,2020-08-04,70.75326538085938,75.31121826171875,70.02253723144531,-0.06052156618977733,0.010435613708180691
378,378,378,378,2020-08-05,72.67143249511719,76.17896270751953,70.38790130615234,-0.04604329184513978,0.03244209795420128
379,379,379,379,2020-08-06,72.57096099853516,76.21549987792969,71.38351440429688,-0.04781886735941898,0.016634745489174207
380,380,380,380,2020-08-07,74.59874725341797,72.89979553222656,73.2742919921875,0.023305301596358463,0.018075306157467663
381,381,381,381,2020-08-10,76.19722747802734,71.18257904052734,75.51216888427734,0.07044769247044202,0.009072161532002188
382,382,382,382,2020-08-11,75.92320251464844,71.61187744140625,76.02369689941406,0.06020405032349241,-0.0013218823717371375
383,383,383,383,2020-08-12,73.99590301513672,70.75326538085938,75.31121826171875,0.04583021881495464,-0.01746506399632386
384,384,384,384,2020-08-13,72.6897201538086,72.67143249511719,76.17896270751953,0.00025164852354642164,-0.04580323004800535
385,385,385,385,2020-08-14,73.1738052368164,72.57096099853516,76.21549987792969,0.008306962316420474,-0.03990913457216705
386,386,386,386,2020-08-17,71.45660400390625,74.59874725341797,72.89979553222656,-0.04212059002596391,-0.019796921483577035
387,387,387,387,2020-08-18,72.14165496826172,76.19722747802734,71.18257904052734,-0.05322467291785793,0.013473464163026971
388,388,388,388,2020-08-19,71.43831634521484,75.92320251464844,71.61187744140625,-0.05907135132462693,-0.002423635608959085
389,389,389,389,2020-08-20,71.2282485961914,73.99590301513672,70.75326538085938,-0.037402806184812065,0.0067132338383992796
390,390,390,390,2020-08-21,70.64366149902344,72.6897201538086,72.67143249511719,-0.028147840581251082,-0.027903275420227858
391,391,391,391,2020-08-24,72.63489532470703,73.1738052368164,72.57096099853516,-0.007364792774754214,0.0008809904856181827
392,392,392,392,2020-08-25,72.4796142578125,71.45660400390625,74.59874725341797,0.014316524947789677,-0.028407085556096612
393,393,393,393,2020-08-26,71.70321655273438,72.14165496826172,76.19722747802734,-0.006077465449333408,-0.05897866725648104
394,394,394,394,2020-08-27,73.49351501464844,71.43831634521484,75.92320251464844,0.02876885647055505,-0.032001910081851714
395,395,395,395,2020-08-28,73.4295883178711,71.2282485961914,73.99590301513672,0.03090543099212728,-0.007653325038141312
396,396,396,396,2020-08-31,72.53443145751953,70.64366149902344,72.6897201538086,0.02676489182999431,-0.0021363226596619045
397,397,397,397,2020-09-01,73.0733413696289,72.63489532470703,73.1738052368164,0.006036300361717872,-0.0013729485143264553
398,398,398,398,2020-09-02,74.59874725341797,72.4796142578125,71.45660400390625,0.02923764174665222,0.04397274812192231
399,399,399,399,2020-09-03,73.61225891113281,71.70321655273438,72.14165496826172,0.026624222038831746,0.020384948799941904
400,400,400,400,2020-09-04,74.0598373413086,73.49351501464844,71.43831634521484,0.007705745555200094,0.03669628751363119
401,401,401,401,2020-09-08,72.29694366455078,73.4295883178711,71.2282485961914,-0.015424908123101266,0.015003809435467641
402,402,402,402,2020-09-09,72.01377868652344,72.53443145751953,70.64366149902344,-0.007178008575155381,0.019394764631770034
403,403,403,403,2020-09-10,70.54319763183594,73.0733413696289,72.63489532470703,-0.034624716625378804,-0.028797421453151006
404,404,404,404,2020-09-11,70.26001739501953,74.59874725341797,72.4796142578125,-0.05816089436005434,-0.03062374000636625
405,405,405,405,2020-09-14,70.94508361816406,73.61225891113281,71.70321655273438,-0.03623275976612339,-0.01057320676838458
406,406,406,406,2020-09-15,69.94171142578125,74.0598373413086,73.49351501464844,-0.05560538698658957,-0.04832812239500661
407,407,407,407,2020-09-16,71.06475067138672,72.29694366455078,73.4295883178711,-0.01704350046775549,-0.032205514162045645
408,408,408,408,2020-09-17,71.28568267822266,72.01377868652344,72.53443145751953,-0.01011050970495786,-0.01721594495475187
409,409,409,409,2020-09-18,71.81037902832031,70.54319763183594,73.0733413696289,0.017963197572893996,-0.01728348967813198
410,410,410,410,2020-09-21,69.44462585449219,70.26001739501953,74.59874725341797,-0.011605342138516828,-0.06909125942044059
411,411,411,411,2020-09-22,69.84964752197266,70.94508361816406,73.61225891113281,-0.015440620270281036,-0.05111392375151136
412,412,412,412,2020-09-23,68.99356079101562,69.94171142578125,74.0598373413086,-0.01355629731439667,-0.06840788114271401
413,413,413,413,2020-09-24,70.24547576904297,71.06475067138672,72.29694366455078,-0.01152856929214019,-0.028375582583772596
414,414,414,414,2020-09-25,70.76099395751953,71.28568267822266,72.01377868652344,-0.007360366078999703,-0.017396458731283704
415,415,415,415,2020-09-28,72.7401123046875,71.81037902832031,70.54319763183594,0.012947059867216781,0.03114282803449364
416,416,416,416,2020-09-29,71.69991302490234,69.44462585449219,70.26001739501953,0.03247605041656754,0.020493812601658723
417,417,417,417,2020-09-30,71.7735595703125,69.84964752197266,70.94508361816406,0.027543618566359118,0.011677707740925358
418,418,418,418,2020-10-01,70.41117858886719,68.99356079101562,69.94171142578125,0.020547102970168263,0.006712263018958442
419,419,419,419,2020-10-02,71.59866333007812,70.24547576904297,71.06475067138672,0.019263697002839697,0.0075130448449793885
420,420,420,420,2020-10-05,75.51091003417969,70.76099395751953,71.28568267822266,0.06712619214353754,0.05927175271687224
421,421,421,421,2020-10-06,73.5685806274414,72.7401123046875,71.81037902832031,0.011389428700407933,0.02448394818286226
422,422,422,422,2020-10-07,73.1267318725586,71.69991302490234,69.44462585449219,0.01989986859761883,0.05302218815004567
423,423,423,423,2020-10-08,74.23137664794922,71.7735595703125,69.84964752197266,0.0342440460296376,0.06273086953800577
424,424,424,424,2020-10-09,73.35686492919922,70.41117858886719,68.99356079101562,0.04183549259318564,0.06324219373747386
425,425,425,425,2020-10-12,74.7652816772461,71.59866333007812,70.24547576904297,0.04422733888996633,0.06434301794842412
426,426,426,426,2020-10-13,72.85978698730469,75.51091003417969,70.76099395751953,-0.03510913913863545,0.029660310185087857
427,427,427,427,2020-10-14,72.50997924804688,73.5685806274414,72.7401123046875,-0.014389313622283906,-0.003163770983424685
428,428,428,428,2020-10-15,72.5560073852539,73.1267318725586,71.69991302490234,-0.007804594471681248,0.011939963721493418
429,429,429,429,2020-10-16,72.3350830078125,74.23137664794922,71.7735595703125,-0.025545715649732736,0.007823541717335347
430,430,430,430,2020-10-19,71.49739837646484,73.35686492919922,70.41117858886719,-0.02534822820644056,0.01542680877336422
431,431,431,431,2020-10-20,73.4765396118164,74.7652816772461,71.59866333007812,-0.017237172608979834,0.02622781200650426
432,432,432,432,2020-10-21,77.59129333496094,72.85978698730469,75.51091003417969,0.06493988719018184,0.02755076451653915
433,433,433,433,2020-10-22,70.64128875732422,72.50997924804688,73.5685806274414,-0.025771493939201306,-0.03978997345267932
434,434,434,434,2020-10-23,71.24886322021484,72.5560073852539,73.1267318725586,-0.01801565731281851,-0.025679646885032437
435,435,435,435,2020-10-26,70.70574951171875,72.3350830078125,74.23137664794922,-0.022524803018720174,-0.04749510645547039
436,436,436,436,2020-10-27,67.98098754882812,71.49739837646484,73.35686492919922,-0.0491823605821472,-0.07328390308882005
437,437,437,437,2020-10-28,65.51397705078125,73.4765396118164,74.7652816772461,-0.10836877461979211,-0.12373797595522695
438,438,438,438,2020-10-29,65.95582580566406,77.59129333496094,72.85978698730469,-0.14995841710057167,-0.09475681260011903
439,439,439,439,2020-10-30,65.1181411743164,70.64128875732422,72.50997924804688,-0.07818582701657129,-0.10194235538868357
440,440,440,440,2020-11-02,66.48052215576172,71.24886322021484,72.5560073852539,-0.06692515289282885,-0.0837351095855221
441,441,441,441,2020-11-03,67.83370208740234,70.70574951171875,72.3350830078125,-0.040619715428381054,-0.06222956735840046
442,442,442,442,2020-11-04,66.54496765136719,67.98098754882812,71.49739837646484,-0.021123845787463735,-0.06926728576921015
443,443,443,443,2020-11-05,68.6253662109375,65.51397705078125,73.4765396118164,0.04749199026254414,-0.0660234331462548
444,444,444,444,2020-11-06,68.34920501708984,65.95582580566406,77.59129333496094,0.03628760889868565,-0.11911244059269743
445,445,445,445,2020-11-09,78.91685485839844,65.1181411743164,70.64128875732422,0.21190275759168098,0.11714913822571216
446,446,446,446,2020-11-10,79.7545394897461,66.48052215576172,71.24886322021484,0.19966776588913948,0.11937981723641045
447,447,447,447,2020-11-11,77.80301666259766,67.83370208740234,70.70574951171875,0.14696698349664095,0.1003775110212588
448,448,448,448,2020-11-12,76.39461517333984,66.54496765136719,67.98098754882812,0.14801491186494387,0.12376442190500003
449,449,449,449,2020-11-13,72.51919555664062,68.6253662109375,65.51397705078125,0.05674037984343072,0.10692708367299208
450,450,450,450,2020-11-16,73.49493408203125,68.34920501708984,65.95582580566406,0.07528586563157225,0.11430541857789533
451,451,451,451,2020-11-17,73.37528228759766,78.91685485839844,65.1181411743164,-0.07022039310542849,0.1268024695480403
452,452,452,452,2020-11-18,73.18196105957031,79.7545394897461,66.48052215576172,-0.08241008564811292,0.10080304255293515
453,453,453,453,2020-11-19,72.12335205078125,77.80301666259766,67.83370208740234,-0.07300057061343734,0.06323773922661302
454,454,454,454,2020-11-20,71.24886322021484,76.39461517333984,66.54496765136719,-0.06735752175005083,0.07068747246961826
455,455,455,455,2020-11-23,71.4605712890625,72.51919555664062,68.6253662109375,-0.014597849017110143,0.04131424332819256
456,456,456,456,2020-11-24,73.23719024658203,73.49493408203125,68.34920501708984,-0.003506960563588457,0.07151488050621824
457,457,457,457,2020-11-25,72.2890625,73.37528228759766,78.91685485839844,-0.014803619880332075,-0.08398449697838029
458,458,458,458,2020-11-27,71.62626647949219,73.18196105957031,79.7545394897461,-0.021257896858103975,-0.10191611740544182
459,459,459,459,2020-11-30,70.28229522705078,72.12335205078125,77.80301666259766,-0.02552650107602039,-0.09666362254514382
460,460,460,460,2020-12-01,73.6422348022461,71.24886322021484,76.39461517333984,0.033591716047929765,-0.036028460446440924
461,461,461,461,2020-12-02,73.57779693603516,71.4605712890625,72.51919555664062,0.029627885822635536,0.014597533401590423
462,462,462,462,2020-12-03,75.20712280273438,73.23719024658203,73.49493408203125,0.026897981060166165,0.023296690337759385
463,463,463,463,2020-12-04,76.36699676513672,72.2890625,73.37528228759766,0.05641149745352858,0.04077278320801425
464,464,464,464,2020-12-07,73.80792999267578,71.62626647949219,73.18196105957031,0.03045898691101323,0.008553596050752565
465,465,465,465,2020-12-08,74.8021011352539,70.28229522705078,72.12335205078125,0.06430930995639295,0.03714121721057251
466,466,466,466,2020-12-09,74.86653137207031,73.6422348022461,71.24886322021484,0.016624924177163658,0.05077509995737106
467,467,467,467,2020-12-10,74.53514862060547,73.57779693603516,71.4605712890625,0.013011420896477555,0.043024807611824256
468,468,468,468,2020-12-11,73.79871368408203,75.20712280273438,73.23719024658203,-0.01872707086995673,0.007667189792636808
469,469,469,469,2020-12-14,73.2832260131836,76.36699676513672,72.2890625,-0.04038093525449382,0.01375261317275478
470,470,470,470,2020-12-15,75.0640640258789,73.80792999267578,71.62626647949219,0.017018957628641918,0.047996324747304975
471,471,471,471,2020-12-16,76.0936050415039,74.8021011352539,70.28229522705078,0.01726561001160598,0.08268525943382143
472,472,472,472,2020-12-17,78.18052673339844,74.86653137207031,73.6422348022461,0.04426537867579694,0.0616262114171191
473,473,473,473,2020-12-18,77.02113342285156,74.53514862060547,73.57779693603516,0.03335318770074647,0.046798580960637715
474,474,474,474,2020-12-21,77.95792388916016,73.79871368408203,75.20712280273438,0.05635884417827253,0.036576337239240475
475,475,475,475,2020-12-22,77.87443542480469,73.2832260131836,76.36699676513672,0.06265020880487904,0.019739399524954848
476,476,476,476,2020-12-23,79.49760437011719,75.0640640258789,73.80792999267578,0.05906342005023579,0.07708757552211543
477,477,477,477,2020-12-24,79.0523910522461,76.0936050415039,74.8021011352539,0.038883504193662155,0.05682046162456045
478,478,478,478,2020-12-28,81.03727722167969,78.18052673339844,74.86653137207031,0.03654043542099661,0.08242329030768247
479,479,479,479,2020-12-29,79.97992706298828,77.02113342285156,74.53514862060547,0.038415347952525325,0.07304980996412191
480,480,480,480,2020-12-30,80.19324493408203,77.95792388916016,73.79871368408203,0.028673429632374958,0.08664827516335505
481,481,481,481,2020-12-31,81.03727722167969,77.87443542480469,73.2832260131836,0.04061463533728005,0.10580935952657367
482,482,482,482,2021-01-04,78.37530517578125,79.49760437011719,75.0640640258789,-0.014117396407454574,0.04411220192875209
483,483,483,483,2021-01-05,77.63329315185547,79.0523910522461,76.0936050415039,-0.017951359617354723,0.020234132809344052
