,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HPQ,HPQ_6m,HPQ_12m,HPQ_6m_ret,HPQ_12m_ret
484,484,484,484,2021-01-06,22.73385429382324,22.105398178100582,22.059852600097656,0.028429983964064265,0.03055331809980455
485,485,485,485,2021-01-07,23.45339775085449,21.905017852783203,22.278451919555664,0.07068608245277241,0.05273911470785264
486,486,486,486,2021-01-08,23.25302124023437,22.15093421936035,21.85947799682617,0.04975352325820981,0.06375006958585816
487,487,487,487,2021-01-11,23.4807243347168,22.3968563079834,22.00520896911621,0.048393757223287315,0.06705300402606684
488,488,488,488,2021-01-12,23.5991268157959,21.95966529846192,22.05074882507324,0.07465785543866232,0.07021883941474338
489,489,489,489,2021-01-13,23.41696548461914,22.278451919555664,22.09628868103028,0.05110380062198616,0.05976916859900849
490,490,490,490,2021-01-14,23.33499336242676,22.73385429382324,22.105398178100582,0.026442461574448073,0.05562420429704429
491,491,491,491,2021-01-15,22.92512893676757,23.45339775085449,21.905017852783203,-0.022524191151265915,0.04656974446860618
492,492,492,492,2021-01-19,22.89780235290528,23.25302124023437,22.15093421936035,-0.0152762466287375,0.0337172295375312
493,493,493,493,2021-01-20,22.95245361328125,23.4807243347168,22.3968563079834,-0.022498058999589232,0.024806932618476774
494,494,494,494,2021-01-21,23.098182678222656,23.5991268157959,21.95966529846192,-0.021227231900713295,0.05184584392734237
495,495,495,495,2021-01-22,23.016206741333008,23.41696548461914,22.278451919555664,-0.017114033991695532,0.0331151744493412
496,496,496,496,2021-01-25,22.78850746154785,23.33499336242676,22.73385429382324,-0.02341915818835605,0.0024040431955905106
497,497,497,497,2021-01-26,22.424182891845703,22.92512893676757,23.45339775085449,-0.021851394873441454,-0.043883401029656266
498,498,498,498,2021-01-27,22.633665084838867,22.89780235290528,23.25302124023437,-0.011535485545533075,-0.02663551325209479
499,499,499,499,2021-01-28,22.65188407897949,22.95245361328125,23.4807243347168,-0.01309531169808531,-0.03529875160247298
500,500,500,500,2021-01-29,22.169153213500977,23.098182678222656,23.5991268157959,-0.04022089000090834,-0.06059434374231931
501,501,501,501,2021-02-01,22.296667098999023,23.016206741333008,23.41696548461914,-0.03126230357680182,-0.04784131344242526
502,502,502,502,2021-02-02,22.67009925842285,22.78850746154785,23.33499336242676,-0.005195961311849628,-0.028493434460302836
503,503,503,503,2021-02-03,22.979774475097656,22.424182891845703,22.92512893676757,0.02477644719237415,0.0023836523877709404
504,504,504,504,2021-02-04,23.63555908203125,22.633665084838867,22.89780235290528,0.044265654432763535,0.03221954307035779
505,505,505,505,2021-02-05,23.81772422790528,22.65188407897949,22.95245361328125,0.05146769005442997,0.037698392912701495
506,506,506,506,2021-02-08,24.865154266357425,22.169153213500977,23.098182678222656,0.12161046598814562,0.07649829481176895
507,507,507,507,2021-02-09,24.67388916015625,22.296667098999023,23.016206741333008,0.10661782097755546,0.07202239871465621
508,508,508,508,2021-02-10,24.72853279113769,22.67009925842285,22.78850746154785,0.09079949360830653,0.08513174164053261
509,509,509,509,2021-02-11,24.93802070617676,22.979774475097656,22.424182891845703,0.08521607699854439,0.11210387582261405
510,510,510,510,2021-02-12,25.0382080078125,23.63555908203125,22.633665084838867,0.05934485919766552,0.10623745266003404
511,511,511,511,2021-02-16,24.73764038085937,23.81772422790528,22.65188407897949,0.03862317592359643,0.09207871162537984
512,512,512,512,2021-02-17,23.936128616333008,24.865154266357425,22.169153213500977,-0.03736255323705717,0.079704235241423
513,513,513,513,2021-02-18,24.05453109741211,24.67388916015625,22.296667098999023,-0.025101760761100045,0.078839765181407
514,514,514,514,2021-02-19,24.682992935180664,24.72853279113769,22.67009925842285,-0.0018415915065267408,0.08879068652555366
515,515,515,515,2021-02-22,24.701210021972656,24.93802070617676,22.979774475097656,-0.009495969507533952,0.07491089822228059
516,516,516,516,2021-02-23,24.93802070617676,25.0382080078125,23.63555908203125,-0.004001376680171309,0.05510602138181264
517,517,517,517,2021-02-24,25.475399017333984,24.73764038085937,23.81772422790528,0.0298233228843221,0.06959837025430593
518,518,518,518,2021-02-25,25.67578125,23.936128616333008,24.865154266357425,0.07267894744181502,0.032600923161749895
519,519,519,519,2021-02-26,26.386211395263672,24.05453109741211,24.67388916015625,0.09693310122775234,0.06939814894980167
520,520,520,520,2021-03-01,26.94181060791016,24.682992935180664,24.72853279113769,0.09151311912057492,0.08950299783113991
521,521,521,521,2021-03-02,27.36077880859375,24.701210021972656,24.93802070617676,0.10766957506354169,0.09715117855431532
522,522,522,522,2021-03-03,27.160404205322266,24.93802070617676,25.0382080078125,0.08911627451632742,0.08475831005348278
523,523,523,523,2021-03-04,25.566482543945312,25.475399017333984,24.73764038085937,0.0035753523055459535,0.03350530407610153
524,524,524,524,2021-03-05,27.09664535522461,25.67578125,23.936128616333008,0.055338690238475596,0.13203959543963162
525,525,525,525,2021-03-08,27.47007751464844,26.386211395263672,24.05453109741211,0.041076989157273314,0.1419918103331388
526,526,526,526,2021-03-09,27.59291648864746,26.94181060791016,24.682992935180664,0.0241671166876265,0.11789184403643715
527,527,527,527,2021-03-10,27.739591598510746,27.36077880859375,24.701210021972656,0.013845102603512682,0.12300537398108569
528,528,528,528,2021-03-11,27.81292533874512,27.160404205322266,24.93802070617676,0.02402472100525621,0.11528198915386612
529,529,529,529,2021-03-12,27.757925033569336,25.566482543945312,25.475399017333984,0.08571544739708448,0.08959726262510248
530,530,530,530,2021-03-15,28.22544479370117,27.09664535522461,25.67578125,0.0416582725897805,0.09930227707097194
531,531,531,531,2021-03-16,27.895427703857425,27.47007751464844,26.386211395263672,0.01548412773797847,0.05719715824245464
532,532,532,532,2021-03-17,28.179611206054688,27.59291648864746,26.94181060791016,0.021262511980153054,0.04594348227587597
533,533,533,533,2021-03-18,27.785425186157227,27.739591598510746,27.36077880859375,0.0016522805493985881,0.015520259146647453
534,534,534,534,2021-03-19,27.574583053588867,27.81292533874512,27.160404205322266,-0.008569479199091234,0.015249362459246463
535,535,535,535,2021-03-22,27.93209648132324,27.757925033569336,25.566482543945312,0.006274656608635798,0.09252793900419265
536,536,536,536,2021-03-23,27.116230010986328,28.22544479370117,27.09664535522461,-0.03929839869033258,0.000722770494464342
537,537,537,537,2021-03-24,26.92371940612793,27.895427703857425,27.47007751464844,-0.03483396304388353,-0.01988920883929668
538,538,538,538,2021-03-25,27.40040779113769,28.179611206054688,27.59291648864746,-0.027651318863816554,-0.006976743382272499
539,539,539,539,2021-03-26,29.02297782897949,27.785425186157227,27.739591598510746,0.044539633082124386,0.046265505600942
540,540,540,540,2021-03-29,28.482120513916016,27.574583053588867,27.81292533874512,0.03291210092146901,0.024060582158133004
541,541,541,541,2021-03-30,28.93130874633789,27.93209648132324,27.757925033569336,0.03577290611475492,0.04227202542515385
542,542,542,542,2021-03-31,29.10548591613769,27.116230010986328,28.22544479370117,0.07336034191867391,0.031178999263562268
543,543,543,543,2021-04-01,29.38049697875977,26.92371940612793,27.895427703857425,0.0912495608638928,0.05323701398910563
544,544,544,544,2021-04-05,29.756345748901367,27.40040779113769,28.179611206054688,0.08598185748628429,0.055953026864611344
545,545,545,545,2021-04-06,29.60050773620605,29.02297782897949,27.785425186157227,0.019899057589118252,0.06532498739494197
546,546,546,546,2021-04-07,29.59133720397949,28.482120513916016,27.574583053588867,0.03894431559340972,0.0731381557600066
547,547,547,547,2021-04-08,29.68301010131836,28.93130874633789,27.93209648132324,0.025982279667027486,0.06268464743295832
548,548,548,548,2021-04-09,30.2330322265625,29.10548591613769,27.116230010986328,0.03873999264858985,0.11494231367389118
549,549,549,549,2021-04-12,30.01302719116211,29.38049697875977,26.92371940612793,0.021528914669469934,0.11474297954282808
550,550,550,550,2021-04-13,30.288036346435547,29.756345748901367,27.40040779113769,0.017868141539315596,0.10538633502497796
551,551,551,551,2021-04-14,30.434715270996094,29.60050773620605,29.02297782897949,0.028182203569760977,0.048642060450702074
552,552,552,552,2021-04-15,30.819725036621094,29.59133720397949,28.482120513916016,0.04151173784996809,0.08207269966303787
553,553,553,553,2021-04-16,31.149742126464844,29.68301010131836,28.93130874633789,0.049413183505986114,0.07667933032610419
554,554,554,554,2021-04-19,30.89306831359864,30.2330322265625,29.10548591613769,0.02183162052982035,0.06141736999724201
555,555,555,555,2021-04-20,30.590553283691406,30.01302719116211,29.38049697875977,0.019242513887414825,0.041185698996393016
556,556,556,556,2021-04-21,31.07640838623047,30.288036346435547,29.756345748901367,0.02602915655467042,0.04436239074745396
557,557,557,557,2021-04-22,30.957231521606445,30.434715270996094,29.60050773620605,0.017168429077051517,0.04583447681003494
558,558,558,558,2021-04-23,31.55309295654297,30.819725036621094,29.59133720397949,0.023795407618025788,0.06629493419106658
559,559,559,559,2021-04-26,31.470592498779297,31.149742126464844,29.68301010131836,0.010300257736061802,0.06022240976771909
560,560,560,560,2021-04-27,31.5622615814209,30.89306831359864,30.2330322265625,0.02166159932801781,0.04396612767443653
561,561,561,561,2021-04-28,31.461423873901367,30.590553283691406,30.01302719116211,0.028468611931718346,0.048258933479584654
562,562,562,562,2021-04-29,31.809778213500977,31.07640838623047,30.288036346435547,0.023598924887196837,0.050242341552278136
563,563,563,563,2021-04-30,31.268917083740234,30.957231521606445,30.434715270996094,0.010068263433577807,0.027409548777317605
564,564,564,564,2021-05-03,31.60809898376465,31.55309295654297,30.819725036621094,0.0017432847961191822,0.025580174586463
565,565,565,565,2021-05-04,31.13141250610352,31.470592498779297,31.149742126464844,-0.010777680550149604,-0.0005884357015512043
566,566,566,566,2021-05-05,31.580596923828125,31.5622615814209,30.89306831359864,0.0005809261278673095,0.022255109244906146
567,567,567,567,2021-05-06,32.06645202636719,31.461423873901367,30.590553283691406,0.019230793713939764,0.048246879649039176
568,568,568,568,2021-05-07,32.60730743408203,31.809778213500977,31.07640838623047,0.02507182587782264,0.04926241890069516
569,569,569,569,2021-05-10,32.313961029052734,31.268917083740234,30.957231521606445,0.03342117485277152,0.04382593147902658
570,570,570,570,2021-05-11,30.792224884033203,31.60809898376465,31.55309295654297,-0.02581218503999605,-0.024113898233611653
571,571,571,571,2021-05-12,29.288827896118164,31.13141250610352,31.470592498779297,-0.05918731151771872,-0.06932709013170824
572,572,572,572,2021-05-13,29.69217872619629,31.580596923828125,31.5622615814209,-0.05979678605146921,-0.059250597438981756
573,573,573,573,2021-05-14,30.17803192138672,32.06645202636719,31.461423873901367,-0.058890834053847985,-0.04079255782123958
574,574,574,574,2021-05-17,30.288036346435547,32.60730743408203,31.809778213500977,-0.07112734138919796,-0.047838807829837626
575,575,575,575,2021-05-18,29.64634132385254,32.313961029052734,31.268917083740234,-0.08255316340828045,-0.051891012264426384
576,576,576,576,2021-05-19,29.151317596435547,30.792224884033203,31.60809898376465,-0.05328966301647531,-0.07772632541397118
577,577,577,577,2021-05-20,29.3713321685791,29.288827896118164,31.13141250610352,0.002816919569248899,-0.05653711784453541
578,578,578,578,2021-05-21,29.02297782897949,29.69217872619629,31.580596923828125,-0.022537951943095047,-0.08098704090418463
579,579,579,579,2021-05-24,29.61884498596192,30.17803192138672,32.06645202636719,-0.018529602489700814,-0.07632921279824412
580,580,580,580,2021-05-25,29.20631980895996,30.288036346435547,32.60730743408203,-0.03571431720111784,-0.10430139415826978
581,581,581,581,2021-05-26,29.4905014038086,29.64634132385254,32.313961029052734,-0.005256632457326327,-0.08737584422737976
582,582,582,582,2021-05-27,29.42633056640625,29.151317596435547,30.792224884033203,0.009433980781861084,-0.04435841589138356
583,583,583,583,2021-05-28,26.795381546020508,29.3713321685791,29.288827896118164,-0.08770288687532868,-0.08513301928439854
584,584,584,584,2021-06-01,27.37290382385254,29.02297782897949,29.69217872619629,-0.05685405594319648,-0.07811063390567363
585,585,585,585,2021-06-02,27.299570083618164,29.61884498596192,30.17803192138672,-0.07830402918962553,-0.09538268914510073
586,586,586,586,2021-06-03,27.437074661254883,29.20631980895996,30.288036346435547,-0.06057747635709676,-0.09412831035235403
587,587,587,587,2021-06-04,28.078771591186523,29.4905014038086,29.64634132385254,-0.04787066158324993,-0.05287565556714402
588,588,588,588,2021-06-07,28.00543594360352,29.42633056640625,29.151317596435547,-0.048286503802987046,-0.039308056970026595
589,589,589,589,2021-06-08,28.064477920532227,26.795381546020508,29.3713321685791,0.04736250433053435,-0.04449421090422734
590,590,590,590,2021-06-09,27.723127365112305,27.37290382385254,29.02297782897949,0.012794533729906465,-0.04478694334973721
591,591,591,591,2021-06-10,27.64932441711425,27.299570083618164,29.61884498596192,0.012811715804490476,-0.06649552235345912
592,592,592,592,2021-06-11,27.75080680847168,27.437074661254883,29.20631980895996,0.011434606316096607,-0.04983554963476622
593,593,593,593,2021-06-14,27.114233016967773,28.078771591186523,29.4905014038086,-0.03435116707603769,-0.08057741556520093
594,594,594,594,2021-06-15,27.298748016357425,28.00543594360352,29.42633056640625,-0.02523395560309072,-0.07230199991288477
595,595,595,595,2021-06-16,26.782114028930664,28.064477920532227,26.795381546020508,-0.045693488232089075,-0.0004951419358241171
596,596,596,596,2021-06-17,26.42230796813965,27.723127365112305,27.37290382385254,-0.04692181296290732,-0.034727621951623155
597,597,597,597,2021-06-18,26.44998550415039,27.64932441711425,27.299570083618164,-0.043376789062574694,-0.031120804352065212
598,598,598,598,2021-06-21,26.948171615600582,27.75080680847168,27.437074661254883,-0.028922949823068644,-0.01781906605169914
599,599,599,599,2021-06-22,26.88359260559082,27.114233016967773,28.078771591186523,-0.008506248774679426,-0.0425652162778678
600,600,600,600,2021-06-23,26.938945770263672,27.298748016357425,28.00543594360352,-0.013180173899482894,-0.03808154157955301
601,601,601,601,2021-06-24,27.188037872314453,26.782114028930664,28.064477920532227,0.015156527335568049,-0.031229515499968108
602,602,602,602,2021-06-25,27.40945816040039,26.42230796813965,27.723127365112305,0.03736048317395513,-0.011314351392644362
603,603,603,603,2021-06-28,27.501708984375,26.44998550415039,27.64932441711425,0.039762724257810245,-0.005338844107448781
604,604,604,604,2021-06-29,27.8061580657959,26.948171615600582,27.75080680847168,0.03183839194858851,0.001994581912743598
605,605,605,605,2021-06-30,27.85228729248047,26.88359260559082,27.114233016967773,0.036032932841282284,0.02722017897577378
606,606,606,606,2021-07-01,27.999895095825195,26.938945770263672,27.298748016357425,0.039383476050226296,0.02568422108763535
607,607,607,607,2021-07-02,28.322797775268555,27.188037872314453,26.782114028930664,0.041737469554933515,0.057526591988728226
608,608,608,608,2021-07-06,27.843063354492188,27.40945816040039,26.42230796813965,0.015819546360761105,0.053771055430347214
609,609,609,609,2021-07-07,27.93531990051269,27.501708984375,26.44998550415039,0.015766689858584648,0.05615634065770014
610,610,610,610,2021-07-08,27.60319709777832,27.8061580657959,26.948171615600582,-0.007299137390261667,0.024306861761208998
611,611,611,611,2021-07-09,27.713905334472656,27.85228729248047,26.88359260559082,-0.004968423474691508,0.030885482497200245
612,612,612,612,2021-07-12,26.948171615600582,27.999895095825195,26.938945770263672,-0.03756169359296724,0.0003424723972345056
613,613,613,613,2021-07-13,26.00715446472168,28.322797775268555,27.188037872314453,-0.08175898895725953,-0.043433932714771806
614,614,614,614,2021-07-14,26.37618064880371,27.843063354492188,27.40945816040039,-0.05268395531814962,-0.03769784523101227
615,615,615,615,2021-07-15,25.92412376403809,27.93531990051269,27.501708984375,-0.07199474155431784,-0.05736317045726902
616,616,616,616,2021-07-16,25.389036178588867,27.60319709777832,27.8061580657959,-0.08021392997870025,-0.08692757487343461
617,617,617,617,2021-07-19,25.45361518859864,27.713905334472656,27.85228729248047,-0.0815579803205323,-0.08612118921125089
618,618,618,618,2021-07-20,26.025606155395508,26.948171615600582,27.999895095825195,-0.03423480722050143,-0.07051058347443795
619,619,619,619,2021-07-21,26.311599731445312,26.00715446472168,28.322797775268555,0.011706212117000625,-0.07100986490746397
620,620,620,620,2021-07-22,25.64735221862793,26.37618064880371,27.843063354492188,-0.02763206848937161,-0.07886025714587908
621,621,621,621,2021-07-23,26.01637840270996,25.92412376403809,27.93531990051269,0.003558640573991134,-0.06869230438873597
622,622,622,622,2021-07-26,26.27470016479492,25.389036178588867,27.60319709777832,0.03488371830959669,-0.04812837180698637
623,623,623,623,2021-07-27,26.200889587402344,25.45361518859864,27.713905334472656,0.029358281456947077,-0.05459410100489548
624,624,624,624,2021-07-28,26.265474319458008,26.025606155395508,26.948171615600582,0.009216621608360676,-0.025333714876127345
625,625,625,625,2021-07-29,26.55147171020508,26.311599731445312,26.00715446472168,0.009116586646500835,0.020929519460568535
626,626,626,626,2021-07-30,26.63450050354004,25.64735221862793,26.37618064880371,0.038489286398739164,0.009793679311490555
627,627,627,627,2021-08-02,26.88359260559082,26.01637840270996,25.92412376403809,0.033333394427816465,0.03701065657168723
628,628,628,628,2021-08-03,27.243396759033203,26.27470016479492,25.389036178588867,0.036868036101748825,0.07303784859734685
629,629,629,629,2021-08-04,26.81901359558105,26.200889587402344,25.45361518859864,0.02359171836958951,0.05364261213448418
630,630,630,630,2021-08-05,26.966625213623047,26.265474319458008,26.025606155395508,0.02669477374126883,0.036157430978123406
631,631,631,631,2021-08-06,27.04965591430664,26.55147171020508,26.311599731445312,0.018762960092719938,0.028050600890650923
632,632,632,632,2021-08-09,27.04965591430664,26.63450050354004,25.64735221862793,0.015587129584480941,0.05467635347793154
633,633,633,633,2021-08-10,27.42790603637696,26.88359260559082,26.01637840270996,0.02024704952093881,0.05425534683643618
634,634,634,634,2021-08-11,27.769258499145508,27.243396759033203,26.27470016479492,0.01930235589796414,0.05688203195380792
635,635,635,635,2021-08-12,28.0460262298584,26.81901359558105,26.200889587402344,0.045751594476223456,0.0704226715776557
636,636,636,636,2021-08-13,26.763660430908203,26.966625213623047,26.265474319458008,-0.007526517727264981,0.018967337326214917
637,637,637,637,2021-08-16,27.16036605834961,27.04965591430664,26.55147171020508,0.00409284851510483,0.02293260256117935
638,638,638,638,2021-08-17,26.459211349487305,27.04965591430664,26.63450050354004,-0.021828172849586935,-0.006581281823904939
639,639,639,639,2021-08-18,26.034832000732425,27.42790603637696,26.88359260559082,-0.05079038967819616,-0.031571695692259594
640,640,640,640,2021-08-19,25.62890243530273,27.769258499145508,27.243396759033203,-0.07707645718767164,-0.05926185849769805
641,641,641,641,2021-08-20,26.034832000732425,28.0460262298584,26.81901359558105,-0.07171048806140001,-0.029239762754653786
642,642,642,642,2021-08-23,26.3485050201416,26.763660430908203,26.966625213623047,-0.015511906969465028,-0.022921674053940633
643,643,643,643,2021-08-24,26.662181854248047,27.16036605834961,27.04965591430664,-0.018342322891793716,-0.01432454672570005
644,644,644,644,2021-08-25,27.114233016967773,26.459211349487305,27.04965591430664,0.024755902918971895,0.002387353941422088
645,645,645,645,2021-08-26,26.84669303894043,26.034832000732425,27.42790603637696,0.031183648052161894,-0.02119057126219126
646,646,646,646,2021-08-27,26.680627822875977,25.62890243530273,27.769258499145508,0.04103669246969144,-0.03920272758824406
647,647,647,647,2021-08-30,27.437131881713867,26.034832000732425,28.0460262298584,0.05386245169325421,-0.02171053906725262
648,648,648,648,2021-08-31,27.437131881713867,26.3485050201416,26.763660430908203,0.04131645650256388,0.025163652503523037
649,649,649,649,2021-09-01,26.957395553588867,26.662181854248047,27.16036605834961,0.011072375882613006,-0.007473040102798811
650,650,650,650,2021-09-02,27.307973861694336,27.114233016967773,26.459211349487305,0.007145355895013639,0.0320781485508439
651,651,651,651,2021-09-03,27.54783821105957,26.84669303894043,26.034832000732425,0.026116630867799806,0.05811469074525166
652,652,652,652,2021-09-07,26.60438346862793,26.680627822875977,25.62890243530273,-0.0028576671716351587,0.03806175608915319
653,653,653,653,2021-09-08,26.177230834960938,27.437131881713867,26.034832000732425,-0.04591956084129267,0.005469550724372052
654,654,654,654,2021-09-09,26.19579696655273,27.437131881713867,26.3485050201416,-0.045242881818432834,-0.00579570087457093
655,655,655,655,2021-09-10,26.00079345703125,26.957395553588867,26.662181854248047,-0.03548570167529641,-0.024806236820090533
656,656,656,656,2021-09-13,26.353660583496094,27.307973861694336,27.114233016967773,-0.03494632311542101,-0.02805067113628923
657,657,657,657,2021-09-14,25.59221076965332,27.54783821105957,26.84669303894043,-0.07099023257008708,-0.04672762740153935
658,658,658,658,2021-09-15,25.95436286926269,26.60438346862793,26.680627822875977,-0.024432838300190163,-0.02722068455190496
659,659,659,659,2021-09-16,26.03793716430664,26.177230834960938,27.437131881713867,-0.005321176694834451,-0.050996391439141364
660,660,660,660,2021-09-17,25.70363998413086,26.19579696655273,27.437131881713867,-0.018787631582664388,-0.06318050680575449
661,661,661,661,2021-09-20,25.295055389404297,26.00079345703125,26.957395553588867,-0.0271429434949072,-0.061665458774753934
662,662,662,662,2021-09-21,24.91433334350586,26.353660583496094,27.307973861694336,-0.05461583734942721,-0.08765353776561591
663,663,663,663,2021-09-22,25.620067596435547,25.59221076965332,27.54783821105957,0.0010884884871009692,-0.06997901613383539
664,664,664,664,2021-09-23,25.982221603393555,25.95436286926269,26.60438346862793,0.00107337383973527,-0.02338569002991675
665,665,665,665,2021-09-24,25.898645401000977,26.03793716430664,26.177230834960938,-0.0053495698382975965,-0.010642280526781178
666,666,666,666,2021-09-27,26.660097122192383,25.70363998413086,26.19579696655273,0.037210960729765485,0.017724223326073263
667,667,667,667,2021-09-28,26.539379119873047,25.295055389404297,26.00079345703125,0.04919237026023593,0.020714201038974478
668,668,668,668,2021-09-29,25.36005973815918,24.91433334350586,26.353660583496094,0.01789036007939182,-0.03770257426625412
669,669,669,669,2021-09-30,25.40649032592773,25.620067596435547,25.59221076965332,-0.00833632736150669,-0.007256912870763466
670,670,670,670,2021-10-01,26.065793991088867,25.982221603393555,25.95436286926269,0.003216522011512568,0.004293348381829931
671,671,671,671,2021-10-04,26.075082778930664,25.898645401000977,26.03793716430664,0.006812610281264675,0.0014265959084862612
672,672,672,672,2021-10-05,26.279373168945312,26.660097122192383,25.70363998413086,-0.014280666402004538,0.02239889701108111
673,673,673,673,2021-10-06,25.768644332885746,26.539379119873047,25.295055389404297,-0.029041176265128366,0.018722589699480485
674,674,674,674,2021-10-07,26.04722023010254,25.36005973815918,24.91433334350586,0.0270961700815473,0.04547129040047038
675,675,675,675,2021-10-08,25.898645401000977,25.40649032592773,25.620067596435547,0.019371234230294077,0.010873421918847326
676,676,676,676,2021-10-11,25.70363998413086,26.065793991088867,25.982221603393555,-0.013893841372406235,-0.010722009207492444
677,677,677,677,2021-10-12,24.654321670532227,26.075082778930664,25.898645401000977,-0.054487309606796264,-0.04804590013115728
678,678,678,678,2021-10-13,24.589324951171875,26.279373168945312,26.660097122192383,-0.06431082685680611,-0.07767309179443149
679,679,679,679,2021-10-14,25.52720642089844,25.768644332885746,26.539379119873047,-0.009369445628118811,-0.03813852217125446
680,680,680,680,2021-10-15,26.260799407958984,26.04722023010254,25.36005973815918,0.008199691789360752,0.035518042114248916
681,681,681,681,2021-10-18,26.557954788208008,25.898645401000977,25.40649032592773,0.025457292340917093,0.04532166574401608
682,682,682,682,2021-10-19,26.799392700195312,25.70363998413086,26.065793991088867,0.04263025457643188,0.0281441152092754
683,683,683,683,2021-10-20,26.54866600036621,24.654321670532227,26.075082778930664,0.07683619752954618,0.018162290238948442
684,684,684,684,2021-10-21,28.387296676635746,24.589324951171875,26.279373168945312,0.15445612000352482,0.08021209235619797
685,685,685,685,2021-10-22,28.294437408447266,25.52720642089844,25.768644332885746,0.10840320487569555,0.09801808131358003
686,686,686,686,2021-10-25,28.443010330200195,26.260799407958984,26.04722023010254,0.08309765778035838,0.09197872475193591
687,687,687,687,2021-10-26,27.98799514770508,26.557954788208008,25.898645401000977,0.053846027335358926,0.08067409373554923
688,688,688,688,2021-10-27,27.57941436767578,26.799392700195312,25.70363998413086,0.0291059456535665,0.07297699410289771
689,689,689,689,2021-10-28,28.275863647460938,26.54866600036621,24.654321670532227,0.06505779413063162,0.1468927851808357
690,690,690,690,2021-10-29,28.16443252563477,28.387296676635746,24.589324951171875,-0.007850840942681403,0.14539266863007194
691,691,691,691,2021-11-01,29.018741607666016,28.294437408447266,25.52720642089844,0.025598819611182932,0.13677701857376556
692,692,692,692,2021-11-02,28.795881271362305,28.443010330200195,26.260799407958984,0.012406244524245658,0.09653483216641923
693,693,693,693,2021-11-03,29.018741607666016,27.98799514770508,26.557954788208008,0.036828163450837614,0.0926572410820814
694,694,694,694,2021-11-04,29.0930290222168,27.57941436767578,26.799392700195312,0.05488204478754399,0.08558538425405326
695,695,695,695,2021-11-05,29.668760299682617,28.275863647460938,26.54866600036621,0.04926097641395133,0.11752358100679583
696,696,696,696,2021-11-08,29.34375190734864,28.16443252563477,28.387296676635746,0.04187264844198357,0.03369307199653515
697,697,697,697,2021-11-09,29.501615524291992,29.018741607666016,28.294437408447266,0.016640070860219902,0.042664856643671145
698,698,698,698,2021-11-10,29.26946830749512,28.795881271362305,28.443010330200195,0.01644634632536146,0.029056628243649962
699,699,699,699,2021-11-11,29.42732620239257,29.018741607666016,27.98799514770508,0.014080024566558658,0.051426729463525334
700,700,700,700,2021-11-12,29.54804420471192,29.0930290222168,27.57941436767578,0.01564000716967806,0.07138040753118591
701,701,701,701,2021-11-15,29.11160087585449,29.668760299682617,28.275863647460938,-0.018779329442831116,0.0295565588663671
702,702,702,702,2021-11-16,28.981597900390625,29.34375190734864,28.16443252563477,-0.01234177579273088,0.029014089810333932
703,703,703,703,2021-11-17,28.721593856811523,29.501615524291992,29.018741607666016,-0.026439964511034586,-0.01023985653381998
704,704,704,704,2021-11-18,29.16731834411621,29.26946830749512,28.795881271362305,-0.0034899835660066048,0.012898965280958574
705,705,705,705,2021-11-19,29.20446014404297,29.42732620239257,29.018741607666016,-0.007573438946399502,0.006399951413740501
706,706,706,706,2021-11-22,29.650192260742188,29.54804420471192,29.0930290222168,0.003457015812030617,0.019151090733794396
707,707,707,707,2021-11-23,29.89162826538086,29.11160087585449,29.668760299682617,0.02679438320320382,0.007511873210982234
708,708,708,708,2021-11-24,32.909576416015625,28.981597900390625,29.34375190734864,0.1355335385276344,0.12151903818999998
709,709,709,709,2021-11-26,32.11098098754883,28.721593856811523,29.501615524291992,0.11800832320221288,0.0884482228137049
710,710,710,710,2021-11-29,33.364585876464844,29.16731834411621,29.26946830749512,0.1439031001352007,0.1399108971146248
711,711,711,711,2021-11-30,32.76100158691406,29.20446014404297,29.42732620239257,0.12178076312075037,0.11328502500000992
712,712,712,712,2021-12-01,33.85675048828125,29.650192260742188,29.54804420471192,0.14187288198831283,0.1458203545966752
713,713,713,713,2021-12-02,34.95249557495117,29.89162826538086,29.11160087585449,0.169307180747714,0.20063804543092623
714,714,714,714,2021-12-03,34.86892318725586,32.909576416015625,28.981597900390625,0.05953728320510088,0.20314012039984464
715,715,715,715,2021-12-06,34.29318618774414,32.11098098754883,28.721593856811523,0.06795822279741226,0.19398618191975014
716,716,716,716,2021-12-07,34.863494873046875,33.364585876464844,29.16731834411621,0.0449251491426228,0.19529311751348333
717,717,717,717,2021-12-08,34.32123947143555,32.76100158691406,29.20446014404297,0.04762485299425956,0.1752054070561644
718,718,718,718,2021-12-09,33.79767608642578,33.85675048828125,29.650192260742188,-0.0017448337777105083,0.1398805036139681
719,719,719,719,2021-12-10,34.05945587158203,34.95249557495117,29.89162826538086,-0.025550098460183746,0.13943126714941
720,720,720,720,2021-12-13,32.98428726196289,34.86892318725586,32.909576416015625,-0.05404915761728424,0.0022701855837594653
721,721,721,721,2021-12-14,33.28346252441406,34.29318618774414,32.11098098754883,-0.02944385680007,0.03651341381690787
722,722,722,722,2021-12-15,33.90052032470703,34.863494873046875,33.364585876464844,-0.027621285583859345,0.016062973184397755
723,723,723,723,2021-12-16,34.3118896484375,34.32123947143555,32.76100158691406,-0.0002724209015186885,0.0473394580873534
724,724,724,724,2021-12-17,34.19034194946289,33.79767608642578,33.85675048828125,0.011618132028752504,0.00985302654184439
