,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BIIB,BIIB_6m,BIIB_12m,BIIB_6m_ret,BIIB_12m_ret
488,488,488,488,2021-01-12,267.3900146484375,242.9499969482422,251.1999969482422,0.10059690474250949,0.06445070818822951
489,489,489,489,2021-01-13,266.6700134277344,246.38999938964844,248.88999938964844,0.08230859242795208,0.0714372376619703
490,490,490,490,2021-01-14,280.2900085449219,247.75,244.1499938964844,0.13134211319847378,0.14802381958592337
491,491,491,491,2021-01-15,275.8399963378906,250.44000244140625,243.4600067138672,0.10142147280335956,0.13299921437231732
492,492,492,492,2021-01-19,273.8399963378906,252.5399932861328,243.5800018310547,0.08434308869100393,0.12423020888153236
493,493,493,493,2021-01-20,270.2799987792969,267.5199890136719,244.8600006103516,0.010317022573905543,0.10381441683240222
494,494,494,494,2021-01-21,270.1199951171875,267.3900146484375,242.9499969482422,0.010209732298116503,0.11183370450806618
495,495,495,495,2021-01-22,269.44000244140625,266.6700134277344,246.38999938964844,0.010387328436620491,0.09355088724727767
496,496,496,496,2021-01-25,275.5400085449219,280.2900085449219,247.75,-0.016946733223416777,0.11216956022168256
497,497,497,497,2021-01-26,271.6700134277344,275.8399963378906,250.44000244140625,-0.015117397641813413,0.08477084642775945
498,498,498,498,2021-01-27,265.1499938964844,273.8399963378906,252.5399932861328,-0.031733868527677234,0.04993268767558812
499,499,499,499,2021-01-28,267.8699951171875,270.2799987792969,267.5199890136719,-0.008916692589144626,0.0013083362660339937
500,500,500,500,2021-01-29,282.6099853515625,270.1199951171875,267.3900146484375,0.046238673404967345,0.0569204901803686
501,501,501,501,2021-02-01,278.4599914550781,269.44000244140625,266.6700134277344,0.03347679977709839,0.04421186272801059
502,502,502,502,2021-02-02,277.7200012207031,275.5400085449219,280.2900085449219,0.007911710126211391,-0.009169100738055214
503,503,503,503,2021-02-03,263.25,271.6700134277344,275.8399963378906,-0.03099353263724902,-0.04564238872186066
504,504,504,504,2021-02-04,267.3900146484375,265.1499938964844,273.8399963378906,0.008448126733985983,-0.02355383353677276
505,505,505,505,2021-02-05,265.0899963378906,267.8699951171875,270.2799987792969,-0.010378164146681246,-0.01920231783649018
506,506,506,506,2021-02-08,268.92999267578125,282.6099853515625,270.1199951171875,-0.04840590702682901,-0.0044054585477464325
507,507,507,507,2021-02-09,269.3099975585937,278.4599914550781,269.44000244140625,-0.03285927665468791,-0.0004825003029786945
508,508,508,508,2021-02-10,275.0,277.7200012207031,275.5400085449219,-0.009794041512125595,-0.001959819003322094
509,509,509,509,2021-02-11,278.8099975585937,263.25,271.6700134277344,0.059107303166547664,0.026281826399506603
510,510,510,510,2021-02-12,278.0299987792969,267.3900146484375,265.1499938964844,0.03979200249810666,0.04857629711219569
511,511,511,511,2021-02-16,279.32000732421875,265.0899963378906,267.8699951171875,0.05367992448945591,0.04274466127504173
512,512,512,512,2021-02-17,276.6700134277344,268.92999267578125,282.6099853515625,0.028780801557096725,-0.02101826627406278
513,513,513,513,2021-02-18,275.8999938964844,269.3099975585937,278.4599914550781,0.02446992832658168,-0.009193412472709661
514,514,514,514,2021-02-19,278.3500061035156,275.0,277.7200012207031,0.01218184037642045,0.002268489413954189
515,515,515,515,2021-02-22,284.6300048828125,278.8099975585937,263.25,0.020874457068189134,0.08121559309710347
516,516,516,516,2021-02-23,279.0799865722656,278.0299987792969,267.3900146484375,0.00377652698478137,0.04371880505410064
517,517,517,517,2021-02-24,282.739990234375,279.32000732421875,265.0899963378906,0.012243959689527406,0.06658113901056928
518,518,518,518,2021-02-25,277.260009765625,276.6700134277344,268.92999267578125,0.0021324910877800196,0.03097466744769628
519,519,519,519,2021-02-26,272.8800048828125,275.8999938964844,269.3099975585937,-0.01094595534788212,0.013256126235871024
520,520,520,520,2021-03-01,273.239990234375,278.3500061035156,275.0,-0.018358238753694356,-0.006400035511363589
521,521,521,521,2021-03-02,269.8500061035156,284.6300048828125,278.8099975585937,-0.05192705802531983,-0.03213655010055749
522,522,522,522,2021-03-03,266.6000061035156,279.0799865722656,278.0299987792969,-0.04471829249396353,-0.041110645347498975
523,523,523,523,2021-03-04,263.57000732421875,282.739990234375,279.32000732421875,-0.06780074829268212,-0.05638693823217
524,524,524,524,2021-03-05,270.7099914550781,277.260009765625,276.6700134277344,-0.02362410041059937,-0.021541987506401683
525,525,525,525,2021-03-08,270.010009765625,272.8800048828125,275.8999938964844,-0.010517425483116738,-0.021348257561286
526,526,526,526,2021-03-09,266.489990234375,273.239990234375,278.3500061035156,-0.02470355819516057,-0.042608283129442426
527,527,527,527,2021-03-10,262.6099853515625,269.8500061035156,284.6300048828125,-0.026829796509901915,-0.07736366213504464
528,528,528,528,2021-03-11,267.44000244140625,266.6000061035156,279.0799865722656,0.003150773888446423,-0.04170841583384299
529,529,529,529,2021-03-12,266.1300048828125,263.57000732421875,282.739990234375,0.009712780238476437,-0.05874650182237673
530,530,530,530,2021-03-15,260.1300048828125,270.7099914550781,277.260009765625,-0.03908236454590286,-0.06178317925218613
531,531,531,531,2021-03-16,259.9200134277344,270.010009765625,272.8800048828125,-0.03736897141942619,-0.047493371530258344
532,532,532,532,2021-03-17,264.1499938964844,266.489990234375,273.239990234375,-0.008780803871217158,-0.03326744496694489
533,533,533,533,2021-03-18,262.2699890136719,262.6099853515625,269.8500061035156,-0.0012946816833162567,-0.028089742147109797
534,534,534,534,2021-03-19,267.07000732421875,267.44000244140625,266.6000061035156,-0.001383469614903876,0.0017629452736045437
535,535,535,535,2021-03-22,272.3399963378906,266.1300048828125,263.57000732421875,0.02333442806575925,0.03327385047602882
536,536,536,536,2021-03-23,267.2099914550781,260.1300048828125,270.7099914550781,0.027217108520238398,-0.01292896498273799
537,537,537,537,2021-03-24,265.69000244140625,259.9200134277344,270.010009765625,0.022199094781426343,-0.015999433976424116
538,538,538,538,2021-03-25,273.9700012207031,264.1499938964844,266.489990234375,0.03717587564309022,0.028068637699110388
539,539,539,539,2021-03-26,276.6300048828125,262.2699890136719,262.6099853515625,0.05475279853079962,0.05338722940211538
540,540,540,540,2021-03-29,276.0799865722656,267.07000732421875,267.44000244140625,0.03373639495620684,0.032306252063964536
541,541,541,541,2021-03-30,276.010009765625,272.3399963378906,266.1300048828125,0.013475851792187798,0.037124731152216484
542,542,542,542,2021-03-31,279.75,267.2099914550781,260.1300048828125,0.04692941486445146,0.07542380636184665
543,543,543,543,2021-04-01,278.7099914550781,265.69000244140625,259.9200134277344,0.0490044371035121,0.07229138602890983
544,544,544,544,2021-04-05,277.8800048828125,273.9700012207031,264.1499938964844,0.0142716488837753,0.051978085570990595
545,545,545,545,2021-04-06,271.760009765625,276.6300048828125,262.2699890136719,-0.017604724835436958,0.03618416574325778
546,546,546,546,2021-04-07,268.0199890136719,276.0799865722656,267.07000732421875,-0.02919442897206892,0.003557051197815131
547,547,547,547,2021-04-08,265.7300109863281,276.010009765625,272.3399963378906,-0.03724502161362253,-0.024271078212696806
548,548,548,548,2021-04-09,268.1700134277344,279.75,267.2099914550781,-0.04139405387762507,0.0035927622594817965
549,549,549,549,2021-04-12,262.79998779296875,278.7099914550781,265.69000244140625,-0.0570844395604444,-0.01087739328496129
550,550,550,550,2021-04-13,266.19000244140625,277.8800048828125,273.9700012207031,-0.04206852683170259,-0.02839726519192698
551,551,551,551,2021-04-14,265.7900085449219,271.760009765625,276.6300048828125,-0.021967916566723145,-0.039185902275795104
552,552,552,552,2021-04-15,270.44000244140625,268.0199890136719,276.0799865722656,0.009029227396956996,-0.020428804713024995
553,553,553,553,2021-04-16,270.3099975585937,265.7300109863281,276.010009765625,0.017235488589586456,-0.020651469169076453
554,554,554,554,2021-04-19,269.04998779296875,268.1700134277344,279.75,0.003281404784922115,-0.038248479739164454
555,555,555,555,2021-04-20,273.20001220703125,262.79998779296875,278.7099914550781,0.039573915133723325,-0.0197695791933421
556,556,556,556,2021-04-21,269.8500061035156,266.19000244140625,277.8800048828125,0.013749591000943084,-0.028897360868707644
557,557,557,557,2021-04-22,259.0,265.7900085449219,271.760009765625,-0.025546515394216818,-0.04695322824218939
558,558,558,558,2021-04-23,262.6300048828125,270.44000244140625,268.0199890136719,-0.02887885478512331,-0.020110381134984756
559,559,559,559,2021-04-26,269.4599914550781,270.3099975585937,265.7300109863281,-0.0031445603610399386,0.014036730194324498
560,560,560,560,2021-04-27,267.3900146484375,269.04998779296875,268.1700134277344,-0.006169757367945228,-0.002908598054372158
561,561,561,561,2021-04-28,267.6000061035156,273.20001220703125,262.79998779296875,-0.02049782523169119,0.018264910705887427
562,562,562,562,2021-04-29,265.3299865722656,269.8500061035156,266.19000244140625,-0.016750118321346652,-0.0032308345965395002
563,563,563,563,2021-04-30,267.3299865722656,259.0,265.7900085449219,0.032162110317627945,0.005793965077071306
564,564,564,564,2021-05-03,275.3099975585937,262.6300048828125,270.44000244140625,0.048280822602273066,0.018007672952312426
565,565,565,565,2021-05-04,271.0199890136719,269.4599914550781,270.3099975585937,0.005789347613980755,0.0026265822999176347
566,566,566,566,2021-05-05,271.57000732421875,267.3900146484375,269.04998779296875,0.015632568333851404,0.009366361812248591
567,567,567,567,2021-05-06,272.1099853515625,267.6000061035156,273.20001220703125,0.016853434772726716,-0.003989849219489527
568,568,568,568,2021-05-07,274.0400085449219,265.3299865722656,269.8500061035156,0.032827130039762675,0.015527153406099892
569,569,569,569,2021-05-10,275.6099853515625,267.3299865722656,259.0,0.030972951764461243,0.06413121757360041
570,570,570,570,2021-05-11,278.3900146484375,275.3099975585937,262.6300048828125,0.011187450935879362,0.06000841287215919
571,571,571,571,2021-05-12,274.0199890136719,271.0199890136719,269.4599914550781,0.011069294227772586,0.016922725833879326
572,572,572,572,2021-05-13,281.7099914550781,271.57000732421875,267.3900146484375,0.03733838000289036,0.053554643113612244
573,573,573,573,2021-05-14,280.2099914550781,272.1099853515625,267.6000061035156,0.02976739752144897,0.04712251518665722
574,574,574,574,2021-05-17,280.3999938964844,274.0400085449219,265.3299865722656,0.023208236583162734,0.05679722642323459
575,575,575,575,2021-05-18,281.010009765625,275.6099853515625,267.3299865722656,0.01959299263839931,0.051172797218771215
576,576,576,576,2021-05-19,281.75,278.3900146484375,275.3099975585937,0.012069345791032138,0.023391821940776714
577,577,577,577,2021-05-20,286.57000732421875,274.0199890136719,271.0199890136719,0.045799645331424,0.05737590930889769
578,578,578,578,2021-05-21,283.19000244140625,281.7099914550781,271.57000732421875,0.005253668777183362,0.042788212261285485
579,579,579,579,2021-05-24,278.8599853515625,280.2099914550781,272.1099853515625,-0.004817837138873182,0.02480614590926944
580,580,580,580,2021-05-25,273.45001220703125,280.3999938964844,274.0400085449219,-0.024785955209467136,-0.0021529569387453984
581,581,581,581,2021-05-26,267.8399963378906,281.010009765625,275.6099853515625,-0.04686670570460727,-0.028191972086064387
582,582,582,582,2021-05-27,267.3699951171875,281.75,278.3900146484375,-0.051038171722493364,-0.03958482327452206
583,583,583,583,2021-05-28,267.4800109863281,286.57000732421875,274.0199890136719,-0.06661547213589813,-0.02386679180188367
584,584,584,584,2021-06-01,267.1499938964844,283.19000244140625,281.7099914550781,-0.05664044777936905,-0.05168434915420994
585,585,585,585,2021-06-02,269.3500061035156,278.8599853515625,280.2099914550781,-0.03410306156352094,-0.03875659570584411
586,586,586,586,2021-06-03,272.54998779296875,273.45001220703125,280.3999938964844,-0.003291367247704069,-0.027995742775991705
587,587,587,587,2021-06-04,286.1400146484375,267.8399963378906,281.010009765625,0.06832444205778998,0.018255594834828637
588,588,588,588,2021-06-07,395.8500061035156,267.3699951171875,281.75,0.4805326451459735,0.40496896576225594
589,589,589,589,2021-06-08,395.3699951171875,267.4800109863281,286.57000732421875,0.4781291269551964,0.37966285728525295
590,590,590,590,2021-06-09,406.9400024414063,267.1499938964844,283.19000244140625,0.5232641277884063,0.43698576550422086
591,591,591,591,2021-06-10,414.7099914550781,269.3500061035156,278.8599853515625,0.5396695082891452,0.48716206426048436
592,592,592,592,2021-06-11,396.6400146484375,272.54998779296875,273.45001220703125,0.45529272578697966,0.4505028229735024
593,593,593,593,2021-06-14,406.1400146484375,286.1400146484375,267.8399963378906,0.41937510958555224,0.5163531220186994
594,594,594,594,2021-06-15,396.0799865722656,395.8500061035156,267.3699951171875,0.0005809788182493669,0.48139280325252987
595,595,595,595,2021-06-16,391.30999755859375,395.3699951171875,267.4800109863281,-0.010268856030388407,0.4629504317561697
596,596,596,596,2021-06-17,383.5199890136719,406.9400024414063,267.1499938964844,-0.05755151444249229,0.4355979703382613
597,597,597,597,2021-06-18,388.4400024414063,414.7099914550781,269.3500061035156,-0.06334544514227702,0.4421384579145784
598,598,598,598,2021-06-21,380.9100036621094,396.6400146484375,272.54998779296875,-0.039658154511390986,0.39757850200841616
599,599,599,599,2021-06-22,374.3999938964844,406.1400146484375,286.1400146484375,-0.07815043976749714,0.308450320576402
600,600,600,600,2021-06-23,371.8999938964844,396.0799865722656,395.8500061035156,-0.06104825665401192,-0.060502745579769646
601,601,601,601,2021-06-24,349.1600036621094,391.30999755859375,395.3699951171875,-0.10771509585612604,-0.11687784107486843
602,602,602,602,2021-06-25,347.92999267578125,383.5199890136719,406.9400024414063,-0.09279828263820145,-0.14500911537720274
603,603,603,603,2021-06-28,340.2699890136719,388.4400024414063,414.7099914550781,-0.12400888972551316,-0.17949893654652804
604,604,604,604,2021-06-29,345.7200012207031,380.9100036621094,396.6400146484375,-0.09238403324429867,-0.1283784074909018
605,605,605,605,2021-06-30,346.2699890136719,374.3999938964844,406.1400146484375,-0.07513356127508375,-0.14741228018763497
606,606,606,606,2021-07-01,348.9200134277344,371.8999938964844,396.0799865722656,-0.0617907524761786,-0.1190667914141802
607,607,607,607,2021-07-02,348.7200012207031,349.1600036621094,391.30999755859375,-0.0012601742375740743,-0.10883953030490434
608,608,608,608,2021-07-06,344.8900146484375,347.92999267578125,383.5199890136719,-0.008737326736233841,-0.10072480045846388
609,609,609,609,2021-07-07,355.3299865722656,340.2699890136719,388.4400024414063,0.0442589650713765,-0.08523842977303842
610,610,610,610,2021-07-08,369.0499877929688,345.7200012207031,380.9100036621094,0.06748231658535753,-0.031136005237765163
611,611,611,611,2021-07-09,358.1600036621094,346.2699890136719,374.3999938964844,0.03433741018765568,-0.04337604299978992
612,612,612,612,2021-07-12,349.0400085449219,348.9200134277344,371.8999938964844,0.00034390436939601976,-0.06146809821654742
613,613,613,613,2021-07-13,351.9200134277344,348.7200012207031,349.1600036621094,0.009176451582443068,0.007904713416992504
614,614,614,614,2021-07-14,352.0599975585937,344.8900146484375,347.92999267578125,0.020789186713523478,0.0118702180603929
615,615,615,615,2021-07-15,328.1600036621094,355.3299865722656,340.2699890136719,-0.0764640867275369,-0.03558934299984928
616,616,616,616,2021-07-16,324.6199951171875,369.0499877929688,345.7200012207031,-0.12039017516701778,-0.06103206649604764
617,617,617,617,2021-07-19,324.1600036621094,358.1600036621094,346.2699890136719,-0.09492963941355059,-0.06385186719340419
618,618,618,618,2021-07-20,322.489990234375,349.0400085449219,348.9200134277344,-0.07606583102386633,-0.07574808602612115
619,619,619,619,2021-07-21,322.9599914550781,351.9200134277344,348.7200012207031,-0.08229148916704931,-0.07387018145059487
620,620,620,620,2021-07-22,326.3599853515625,352.0599975585937,344.8900146484375,-0.07299895581790405,-0.05372735802677131
621,621,621,621,2021-07-23,325.3999938964844,328.1600036621094,355.3299865722656,-0.008410561112946802,-0.08423154196611604
622,622,622,622,2021-07-26,331.92999267578125,324.6199951171875,369.0499877929688,0.022518629993678818,-0.10058256698279933
623,623,623,623,2021-07-27,333.9599914550781,324.1600036621094,358.1600036621094,0.030231946206367377,-0.06756760095932346
624,624,624,624,2021-07-28,334.17999267578125,322.489990234375,349.0400085449219,0.036249194689454756,-0.04257396145241077
625,625,625,625,2021-07-29,329.1700134277344,322.9599914550781,351.9200134277344,0.019228455960372592,-0.06464537148203886
626,626,626,626,2021-07-30,326.7300109863281,326.3599853515625,352.0599975585937,0.0011337959657249375,-0.07194792577378772
627,627,627,627,2021-08-02,331.70001220703125,325.3999938964844,328.1600036621094,0.019360843358070312,0.010787446688862445
628,628,628,628,2021-08-03,338.0,331.92999267578125,324.6199951171875,0.018287010689473027,0.04121743911055864
629,629,629,629,2021-08-04,338.1000061035156,333.9599914550781,324.1600036621094,0.012396738394917506,0.04300346212957451
630,630,630,630,2021-08-05,336.5899963378906,334.17999267578125,322.489990234375,0.007211693443441858,0.04372230621256867
631,631,631,631,2021-08-06,340.0,329.1700134277344,322.9599914550781,0.032900890513962944,0.05276197979864028
632,632,632,632,2021-08-09,340.20001220703125,326.7300109863281,326.3599853515625,0.04122670329560507,0.042407241931206485
633,633,633,633,2021-08-10,337.2200012207031,331.70001220703125,325.3999938964844,0.01664150982975121,0.036324546852877004
634,634,634,634,2021-08-11,339.04998779296875,338.0,331.92999267578125,0.0031064727602625464,0.021450291550309197
635,635,635,635,2021-08-12,340.67999267578125,338.1000061035156,333.9599914550781,0.007630838585302335,0.020122174489895617
636,636,636,636,2021-08-13,342.25,336.5899963378906,334.17999267578125,0.016815721571319386,0.024148684843763757
637,637,637,637,2021-08-16,343.5,340.0,329.1700134277344,0.010294117647058787,0.043533693798665674
638,638,638,638,2021-08-17,349.7900085449219,340.20001220703125,326.7300109863281,0.028189288635458887,0.0705781433697521
639,639,639,639,2021-08-18,341.8699951171875,337.2200012207031,331.70001220703125,0.013789199571946575,0.03066018250191882
640,640,640,640,2021-08-19,338.6199951171875,339.04998779296875,338.0,-0.0012682279642015626,0.0018343050804363603
641,641,641,641,2021-08-20,341.739990234375,340.67999267578125,338.1000061035156,0.003111417111020476,0.010765998418068357
642,642,642,642,2021-08-23,346.42999267578125,342.25,336.5899963378906,0.012213272975255762,0.029234369544401506
643,643,643,643,2021-08-24,349.3999938964844,343.5,340.0,0.01717611032455424,0.027647040872012862
644,644,644,644,2021-08-25,342.75,349.7900085449219,340.20001220703125,-0.020126385468262287,0.0074955546780430815
645,645,645,645,2021-08-26,342.239990234375,341.8699951171875,337.2200012207031,0.0010822684718518882,0.014886391659747478
646,646,646,646,2021-08-27,343.19000244140625,338.6199951171875,339.04998779296875,0.013495975991131948,0.012210632052774173
647,647,647,647,2021-08-30,344.4200134277344,341.739990234375,340.67999267578125,0.007842287323533093,0.010978105061521637
648,648,648,648,2021-08-31,338.9100036621094,346.42999267578125,342.25,-0.021707095726869463,-0.009758937437226112
649,649,649,649,2021-09-01,338.239990234375,349.3999938964844,343.5,-0.03194048041516484,-0.015312983306040806
650,650,650,650,2021-09-02,335.57000732421875,342.75,349.7900085449219,-0.02094819161424144,-0.04065296570321253
651,651,651,651,2021-09-03,333.6000061035156,342.239990234375,341.8699951171875,-0.025245396147137833,-0.024190449971595362
652,652,652,652,2021-09-07,327.239990234375,343.19000244140625,338.6199951171875,-0.04647574840049262,-0.03360700799394367
653,653,653,653,2021-09-08,321.54998779296875,344.4200134277344,341.739990234375,-0.06640155839714057,-0.059080011173288094
654,654,654,654,2021-09-09,300.1499938964844,338.9100036621094,346.42999267578125,-0.11436667359122399,-0.13359120098648514
655,655,655,655,2021-09-10,299.8099975585937,338.239990234375,349.3999938964844,-0.11361753129531549,-0.14192901317732298
656,656,656,656,2021-09-13,301.94000244140625,335.57000732421875,342.75,-0.10021755266798948,-0.11906636778583146
657,657,657,657,2021-09-14,295.95001220703125,333.6000061035156,342.239990234375,-0.1128596918694349,-0.13525590038628488
658,658,658,658,2021-09-15,299.2099914550781,327.239990234375,343.19000244140625,-0.08565578662687678,-0.12815061823905238
659,659,659,659,2021-09-16,299.69000244140625,321.54998779296875,344.4200134277344,-0.06798316336941412,-0.1298705337740581
660,660,660,660,2021-09-17,300.19000244140625,300.1499938964844,338.9100036621094,0.00013329517153248815,-0.11424862294506555
661,661,661,661,2021-09-20,298.489990234375,299.8099975585937,338.239990234375,-0.004402812898061215,-0.11752010746114383
662,662,662,662,2021-09-21,295.5400085449219,301.94000244140625,335.57000732421875,-0.021196243772722223,-0.11928956076405528
663,663,663,663,2021-09-22,289.32000732421875,295.95001220703125,333.6000061035156,-0.02240244841812844,-0.13273380686197245
664,664,664,664,2021-09-23,293.20001220703125,299.2099914550781,327.239990234375,-0.020086158282415445,-0.10402144922129997
665,665,665,665,2021-09-24,291.7099914550781,299.69000244140625,321.54998779296875,-0.0266275515409905,-0.09280048972386601
666,666,666,666,2021-09-27,286.6199951171875,300.19000244140625,300.1499938964844,-0.04520472771863038,-0.0450774581190333
667,667,667,667,2021-09-28,284.7099914550781,298.489990234375,299.8099975585937,-0.046165698114287834,-0.05036525208124354
668,668,668,668,2021-09-29,285.5599975585937,295.5400085449219,301.94000244140625,-0.03376873079033982,-0.054249204313334465
669,669,669,669,2021-09-30,282.989990234375,289.32000732421875,295.95001220703125,-0.02187894694316861,-0.043791253380959794
670,670,670,670,2021-10-01,283.94000244140625,293.20001220703125,299.2099914550781,-0.03158256950919369,-0.05103435530148204
671,671,671,671,2021-10-04,278.32000732421875,291.7099914550781,299.69000244140625,-0.045901698683918246,-0.0713070003773838
672,672,672,672,2021-10-05,280.44000244140625,286.6199951171875,300.19000244140625,-0.021561624384420552,-0.06579166474358178
673,673,673,673,2021-10-06,283.54998779296875,284.7099914550781,298.489990234375,-0.004074334224032361,-0.05005193785451678
674,674,674,674,2021-10-07,287.7699890136719,285.5599975585937,295.5400085449219,0.007739149299525794,-0.026290922740055844
675,675,675,675,2021-10-08,285.8299865722656,282.989990234375,289.32000732421875,0.01003567771262337,-0.012062839290758465
676,676,676,676,2021-10-11,285.5899963378906,283.94000244140625,293.20001220703125,0.005811065303575447,-0.025955032579490944
677,677,677,677,2021-10-12,284.7900085449219,278.32000732421875,291.7099914550781,0.02324662636691488,-0.023722131955915216
678,678,678,678,2021-10-13,283.6499938964844,280.44000244140625,286.6199951171875,0.011446268104168933,-0.010362156413717072
679,679,679,679,2021-10-14,285.260009765625,283.54998779296875,284.7099914550781,0.006030760170248284,0.0019318546136575243
680,680,680,680,2021-10-15,281.19000244140625,287.7699890136719,285.5599975585937,-0.022865437062490224,-0.015303246794189929
681,681,681,681,2021-10-18,269.7300109863281,285.8299865722656,282.989990234375,-0.056327104720578336,-0.0468567076774159
682,682,682,682,2021-10-19,268.1300048828125,285.5899963378906,283.94000244140625,-0.06113656528228195,-0.055680768551998217
683,683,683,683,2021-10-20,266.57000732421875,284.7900085449219,278.32000732421875,-0.06397696785008233,-0.042217590150866346
684,684,684,684,2021-10-21,270.2099914550781,283.6499938964844,280.44000244140625,-0.04738234701429633,-0.03647842995745776
685,685,685,685,2021-10-22,264.79998779296875,285.260009765625,283.54998779296875,-0.07172411579690607,-0.06612590656745199
686,686,686,686,2021-10-25,269.94000244140625,281.19000244140625,287.7699890136719,-0.04000853480679578,-0.06195915923469886
687,687,687,687,2021-10-26,271.1199951171875,269.7300109863281,285.8299865722656,0.005153242406273462,-0.0514641295389735
688,688,688,688,2021-10-27,259.95001220703125,268.1300048828125,285.5899963378906,-0.030507561730573007,-0.08977899947351065
689,689,689,689,2021-10-28,264.8699951171875,266.57000732421875,284.7900085449219,-0.006377357393262839,-0.0699463212544279
690,690,690,690,2021-10-29,266.67999267578125,270.2099914550781,283.6499938964844,-0.013063909148169794,-0.059827257485844276
691,691,691,691,2021-11-01,272.1000061035156,264.79998779296875,285.260009765625,0.027568046250267653,-0.04613336328818707
692,692,692,692,2021-11-02,272.510009765625,269.94000244140625,281.19000244140625,0.009520661261669172,-0.030868781252597954
693,693,693,693,2021-11-03,279.5899963378906,271.1199951171875,269.7300109863281,0.03124078405593833,0.036555017795414146
694,694,694,694,2021-11-04,280.4100036621094,259.95001220703125,268.1300048828125,0.07870740717174196,0.04579867435822371
695,695,695,695,2021-11-05,278.67999267578125,264.8699951171875,266.57000732421875,0.05213877680816115,0.045428911801145055
696,696,696,696,2021-11-08,272.70001220703125,266.67999267578125,270.2099914550781,0.022573945164941156,0.009215132048020935
697,697,697,697,2021-11-09,270.0299987792969,272.1000061035156,264.79998779296875,-0.007607523990393661,0.019750797686656885
698,698,698,698,2021-11-10,266.92999267578125,272.510009765625,269.94000244140625,-0.020476374774794137,-0.011150662141222845
699,699,699,699,2021-11-11,266.57000732421875,279.5899963378906,271.1199951171875,-0.04656815044962104,-0.01678219192576369
700,700,700,700,2021-11-12,270.42999267578125,280.4100036621094,259.95001220703125,-0.03559078084230516,0.040315368250121386
701,701,701,701,2021-11-15,271.82000732421875,278.67999267578125,264.8699951171875,-0.0246159951623921,0.02623933376808618
702,702,702,702,2021-11-16,261.54998779296875,272.70001220703125,266.67999267578125,-0.040887509772451036,-0.019236557011044098
703,703,703,703,2021-11-17,258.3800048828125,270.0299987792969,272.1000061035156,-0.043143332034031645,-0.05042264209095093
704,704,704,704,2021-11-18,256.7900085449219,266.92999267578125,272.510009765625,-0.03798742894799245,-0.057685958890916655
705,705,705,705,2021-11-19,257.19000244140625,266.57000732421875,279.5899963378906,-0.035187772911766335,-0.08011729385844513
706,706,706,706,2021-11-22,252.2100067138672,270.42999267578125,280.4100036621094,-0.06737413177301688,-0.10056701465694795
707,707,707,707,2021-11-23,254.1499938964844,271.82000732421875,278.67999267578125,-0.06500630178652778,-0.08802210213861772
708,708,708,708,2021-11-24,250.1300048828125,261.54998779296875,272.70001220703125,-0.043662716280437386,-0.08276496631428021
709,709,709,709,2021-11-26,242.8999938964844,258.3800048828125,270.0299987792969,-0.059911799263836274,-0.10047033664947203
710,710,710,710,2021-11-29,236.1100006103516,256.7900085449219,266.92999267578125,-0.0805327592446129,-0.11546095572281478
711,711,711,711,2021-11-30,235.7400054931641,257.19000244140625,266.57000732421875,-0.08340136375685503,-0.11565442842021356
712,712,712,712,2021-12-01,229.5,252.2100067138672,270.42999267578125,-0.09004403516642279,-0.15135152824876286
713,713,713,713,2021-12-02,228.5200042724609,254.1499938964844,271.82000732421875,-0.10084591870760629,-0.15929660026868775
714,714,714,714,2021-12-03,223.9199981689453,250.1300048828125,261.54998779296875,-0.10478553632998466,-0.14387303146735242
715,715,715,715,2021-12-06,224.1100006103516,242.8999938964844,258.3800048828125,-0.07735691131445832,-0.13263411883595233
716,716,716,716,2021-12-07,226.8300018310547,236.1100006103516,256.7900085449219,-0.039303709098758244,-0.11667123220110065
717,717,717,717,2021-12-08,234.72000122070312,235.7400054931641,257.19000244140625,-0.004326818735441718,-0.08736731990903224
718,718,718,718,2021-12-09,232.42999267578125,229.5,252.2100067138672,0.01276685261778332,-0.07842676147471983
719,719,719,719,2021-12-10,232.6199951171875,228.5200042724609,254.1499938964844,0.01794149644701659,-0.08471374895277828
720,720,720,720,2021-12-13,234.5,223.9199981689453,250.1300048828125,0.04724902606989212,-0.062487524797895655
721,721,721,721,2021-12-14,230.759994506836,224.1100006103516,242.8999938964844,0.029672901157349107,-0.049979414140380984
722,722,722,722,2021-12-15,235.8800048828125,226.8300018310547,236.1100006103516,0.0398977338919142,-0.0009741041334316858
723,723,723,723,2021-12-16,235.5200042724609,234.72000122070312,235.7400054931641,0.0034083292757209893,-0.0009332366826875216
724,724,724,724,2021-12-17,237.42999267578125,232.42999267578125,229.5,0.02151185370889097,0.03455334499251084
725,725,725,725,2021-12-20,236.9600067138672,232.6199951171875,228.5200042724609,0.018657087472180978,0.03693331998779148
726,726,726,726,2021-12-21,234.6499938964844,234.5,223.9199981689453,0.0006396328208289059,0.04791888091854757
727,727,727,727,2021-12-22,234.47999572753903,230.759994506836,224.1100006103516,0.01612065049946443,0.046271898125676225
728,728,728,728,2021-12-23,235.4100036621093,235.8800048828125,226.8300018310547,-0.001992543712794559,0.03782569220029841
729,729,729,729,2021-12-27,234.19000244140625,235.5200042724609,234.72000122070312,-0.0056470864764254225,-0.002258004330864538
