,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AIZ,AIZ_6m,AIZ_12m,AIZ_6m_ret,AIZ_12m_ret
244,244,244,244,2020-01-24,119.16631317138672,120.59613800048828,121.96141815185548,-0.01185630694986084,-0.02291794423863247
245,245,245,245,2020-01-27,118.07775115966795,121.37102508544922,122.42264556884766,-0.027133938462352902,-0.03549093706471351
246,246,246,246,2020-01-28,119.4522705078125,123.40049743652344,124.2030258178711,-0.03199522701066815,-0.038249916044919896
247,247,247,247,2020-01-29,120.07955169677734,121.3341293334961,122.17356872558594,-0.010339857743326686,-0.017139689465173635
248,248,248,248,2020-01-30,121.31565856933594,121.1127471923828,122.20125579833984,0.001675392406307319,-0.0072470386921829055
249,249,249,249,2020-01-31,120.43931579589844,120.22714233398438,119.9227294921875,0.0017647717295372622,0.00430765965633384
250,250,250,250,2020-02-03,122.45956420898438,119.16631317138672,120.59613800048828,0.027635755021314212,0.015451790077129601
251,251,251,251,2020-02-04,123.90782165527344,118.07775115966795,121.37102508544922,0.04937484359540267,0.020901171165343957
252,252,252,252,2020-02-05,126.2232894897461,119.4522705078125,123.40049743652344,0.05668388682064229,0.0228750459833007
253,253,253,253,2020-02-06,125.72513580322266,120.07955169677734,121.3341293334961,0.04701536628568892,0.03618937634321795
254,254,254,254,2020-02-07,125.78972625732422,121.31565856933594,121.1127471923828,0.036879556528403246,0.03861673666366627
255,255,255,255,2020-02-10,126.4815902709961,120.43931579589844,120.22714233398438,0.05016862172595826,0.0520219296208273
256,256,256,256,2020-02-11,128.78781127929688,122.45956420898438,119.16631317138672,0.051676217461569474,0.0807400837690797
257,257,257,257,2020-02-12,126.09410858154295,123.90782165527344,118.07775115966795,0.017644462609891054,0.06789049878698195
258,258,258,258,2020-02-13,129.46119689941406,126.2232894897461,119.4522705078125,0.025652218562494333,0.08379017283683154
259,259,259,259,2020-02-14,131.47219848632812,125.72513580322266,120.07955169677734,0.04571132611143436,0.09487582713765685
260,260,260,260,2020-02-18,130.80804443359375,125.78972625732422,121.31565856933594,0.03989449953968194,0.078245347519031
261,261,261,261,2020-02-19,129.77484130859375,126.4815902709961,120.43931579589844,0.026037394300163497,0.07751227621149637
262,262,262,262,2020-02-20,130.5958709716797,128.78781127929688,122.45956420898438,0.01403905908814429,0.0664407620201084
263,263,263,263,2020-02-21,129.8175048828125,126.09410858154295,123.90782165527344,0.029528709494478056,0.04769419031496258
264,264,264,264,2020-02-24,127.16741180419922,129.46119689941406,126.2232894897461,-0.01771793518174425,0.0074797790349918625
265,265,265,265,2020-02-25,124.03548431396484,131.47219848632812,125.72513580322266,-0.05656491834763555,-0.01343924966525667
266,266,266,266,2020-02-26,122.78455352783205,130.80804443359375,125.78972625732422,-0.061337901200984035,-0.02389044653252992
267,267,267,267,2020-02-27,117.5770263671875,129.77484130859375,126.4815902709961,-0.09399213914198412,-0.07040205522977627
268,268,268,268,2020-02-28,111.73939514160156,130.5958709716797,128.78781127929688,-0.14438799396779733,-0.1323760064585856
269,269,269,269,2020-03-02,118.50363159179688,129.8175048828125,126.09410858154295,-0.08715213946862377,-0.06019692018233702
270,270,270,270,2020-03-03,114.20418548583984,127.16741180419922,129.46119689941406,-0.10193827282039025,-0.11785007229176381
271,271,271,271,2020-03-04,117.53995513916016,124.03548431396484,131.47219848632812,-0.052368313879944894,-0.10597102282895798
272,272,272,272,2020-03-05,111.93399810791016,122.78455352783205,130.80804443359375,-0.08837068758377942,-0.1442881162806866
273,273,273,273,2020-03-06,110.90547943115234,117.5770263671875,129.77484130859375,-0.05674192605620276,-0.14540077018912811
274,274,274,274,2020-03-09,101.04637908935548,111.73939514160156,130.5958709716797,-0.09569602590648874,-0.2262666626629578
275,275,275,275,2020-03-10,105.5311508178711,118.50363159179688,129.8175048828125,-0.10946905676790897,-0.18708073373359724
276,276,276,276,2020-03-11,100.42554473876952,114.20418548583984,127.16741180419922,-0.1206491748831634,-0.21028867919875882
277,277,277,277,2020-03-12,89.51940155029297,117.53995513916016,124.03548431396484,-0.23839173288515003,-0.2782758736709814
278,278,278,278,2020-03-13,96.85812377929688,111.93399810791016,122.78455352783205,-0.13468539124350187,-0.21115383819560274
279,279,279,279,2020-03-16,77.74225616455078,110.90547943115234,117.5770263671875,-0.2990224057161085,-0.33879722453801997
280,280,280,280,2020-03-17,85.71105194091797,101.04637908935548,111.73939514160156,-0.15176523183355695,-0.23293792818279735
281,281,281,281,2020-03-18,74.50840759277344,105.5311508178711,118.50363159179688,-0.2939676387935697,-0.3712563354224572
282,282,282,282,2020-03-19,77.31600952148438,100.42554473876952,114.20418548583984,-0.2301161051941365,-0.3230019618583001
283,283,283,283,2020-03-20,84.36747741699219,89.51940155029297,117.53995513916016,-0.057550922415476324,-0.2822229911768621
284,284,284,284,2020-03-23,86.34114837646484,96.85812377929688,111.93399810791016,-0.1085812422589999,-0.22864232640714288
285,285,285,285,2020-03-24,90.91859436035156,77.74225616455078,110.90547943115234,0.16948746853849328,-0.18021548775872875
286,286,286,286,2020-03-25,92.3270263671875,85.71105194091797,101.04637908935548,0.07718928045393758,-0.08629060042277659
287,287,287,287,2020-03-26,97.61791229248048,74.50840759277344,105.5311508178711,0.3101596913198348,-0.07498485957996914
288,288,288,288,2020-03-27,97.01564025878906,77.31600952148438,100.42554473876952,0.2547936819195331,-0.03395455298599992
289,289,289,289,2020-03-30,99.45262145996094,84.36747741699219,89.51940155029297,0.17880283380299922,0.11096164337165915
290,290,290,290,2020-03-31,96.4504165649414,86.34114837646484,96.85812377929688,0.1170851717699899,-0.004209323889903915
291,291,291,291,2020-04-01,94.625,90.91859436035156,77.74225616455078,0.04076620042054624,0.21716302907025065
292,292,292,292,2020-04-02,92.71617889404295,92.3270263671875,85.71105194091797,0.004214936212802778,0.08172956456016589
293,293,293,293,2020-04-03,91.50235748291016,97.61791229248048,74.50840759277344,-0.06264787543547379,0.22808097017745088
294,294,294,294,2020-04-06,96.30215454101562,97.01564025878906,77.31600952148438,-0.0073543370519455475,0.2455655062520452
295,295,295,295,2020-04-07,96.4504165649414,99.45262145996094,84.36747741699219,-0.030187287684801722,0.1432179735353285
296,296,296,296,2020-04-08,98.88739013671876,96.4504165649414,86.34114837646484,0.025266594573352785,0.14531010990900617
297,297,297,297,2020-04-09,104.1412353515625,94.625,90.91859436035156,0.10056787689894309,0.14543384754502053
298,298,298,298,2020-04-13,100.60163116455078,92.71617889404295,92.3270263671875,0.08504936640582872,0.08962278027297144
299,299,299,299,2020-04-14,99.78619384765624,91.50235748291016,97.61791229248048,0.09053139823521206,0.022211923040099446
300,300,300,300,2020-04-15,93.96712493896484,96.30215454101562,97.01564025878906,-0.024246909253274107,-0.0314229263621032
301,301,301,301,2020-04-16,93.19802856445312,96.4504165649414,99.45262145996094,-0.03372082896395168,-0.06289017628384863
302,302,302,302,2020-04-17,98.04418182373048,98.88739013671876,96.4504165649414,-0.008526954870813008,0.016524192590873676
303,303,303,303,2020-04-20,95.45894622802734,104.1412353515625,94.625,-0.08337032967032965,0.008813170177303542
304,304,304,304,2020-04-21,93.7261962890625,100.60163116455078,92.71617889404295,-0.06834317491574626,0.010893647765335635
305,305,305,305,2020-04-22,95.44041442871094,99.78619384765624,91.50235748291016,-0.043550908711680214,0.04303776486344946
306,306,306,306,2020-04-23,93.81886291503906,93.96712493896484,96.30215454101562,-0.0015778073876591137,-0.025786459688385444
307,307,307,307,2020-04-24,96.96932220458984,93.19802856445312,96.4504165649414,0.04046537998954136,0.005380024868000932
308,308,308,308,2020-04-27,100.41629028320312,98.04418182373048,98.88739013671876,0.02419428073495844,0.015461022324186668
309,309,309,309,2020-04-28,101.53749084472656,95.45894622802734,104.1412353515625,0.06367705549754454,-0.02500205128205124
310,310,310,310,2020-04-29,101.67647552490234,93.7261962890625,100.60163116455078,0.0848245159903882,0.010684164341167257
311,311,311,311,2020-04-30,98.44261932373048,95.44041442871094,99.78619384765624,0.03145632710199564,-0.01346453323970842
312,312,312,312,2020-05-01,94.81031799316406,93.81886291503906,93.96712493896484,0.010567758415733985,0.00897327714077556
313,313,313,313,2020-05-04,92.6605987548828,96.96932220458984,93.19802856445312,-0.04443388230162448,-0.005766536243828946
314,314,314,314,2020-05-05,94.59720611572266,100.41629028320312,98.04418182373048,-0.05794960310791164,-0.03515737133902552
315,315,315,315,2020-05-06,90.73326110839844,101.53749084472656,95.45894622802734,-0.10640631008747492,-0.04950489510265954
316,316,316,316,2020-05-07,91.35407257080078,101.67647552490234,93.7261962890625,-0.101522037431101,-0.025309079128164047
317,317,317,317,2020-05-08,91.54867553710938,98.44261932373048,95.44041442871094,-0.0700300726857972,-0.0407766344571826
318,318,318,318,2020-05-11,91.17803192138672,94.81031799316406,93.81886291503906,-0.038311084158996644,-0.028148188025299725
319,319,319,319,2020-05-12,86.26702880859375,92.6605987548828,96.96932220458984,-0.06899987731788892,-0.11036782719194382
320,320,320,320,2020-05-13,81.3189468383789,94.59720611572266,100.41629028320312,-0.14036629433960435,-0.19018172640080766
321,321,321,321,2020-05-14,82.5142593383789,90.73326110839844,101.53749084472656,-0.0905842209308485,-0.18735179831692328
322,322,322,322,2020-05-15,84.4230728149414,91.35407257080078,101.67647552490234,-0.07586963077631537,-0.16968922871185954
323,323,323,323,2020-05-18,91.07611083984376,91.54867553710938,98.44261932373048,-0.005161895510700787,-0.0748304802786871
324,324,324,324,2020-05-19,90.7888412475586,91.17803192138672,94.81031799316406,-0.004268469779690864,-0.04241602423372759
325,325,325,325,2020-05-20,93.52232360839844,86.26702880859375,92.6605987548828,0.0841027551314244,0.009299798027370576
326,326,326,326,2020-05-21,93.66130828857422,81.3189468383789,94.59720611572266,0.15177719252471022,-0.009893503894856437
327,327,327,327,2020-05-22,94.51914978027344,82.5142593383789,90.73326110839844,0.14548867720746572,0.04172547779751934
328,328,328,328,2020-05-26,95.88047790527344,84.4230728149414,91.35407257080078,0.13571414434827678,0.04954793154913406
329,329,329,329,2020-05-27,97.31641387939452,91.07611083984376,91.54867553710938,0.06851745185435343,0.063001876416521
330,330,330,330,2020-05-28,96.49588775634766,90.7888412475586,91.17803192138672,0.06286066030105353,0.05832387169253628
331,331,331,331,2020-05-29,95.64739227294922,93.52232360839844,86.26702880859375,0.02272258197357213,0.10873636885267368
332,332,332,332,2020-06-01,96.0949249267578,93.66130828857422,81.3189468383789,0.02598315870930934,0.1817040021158427
333,333,333,333,2020-06-02,97.10194396972656,94.51914978027344,82.5142593383789,0.027325618093870796,0.17678986333169022
334,334,334,334,2020-06-03,101.01810455322266,95.88047790527344,84.4230728149414,0.0535836570717243,0.19656986159054157
335,335,335,335,2020-06-04,102.92955780029295,97.31641387939452,91.07611083984376,0.05767931325392728,0.13014880467714884
336,336,336,336,2020-06-05,107.1161117553711,96.49588775634766,90.7888412475586,0.11005882474328366,0.17983785543965802
337,337,337,337,2020-06-08,109.47515106201172,95.64739227294922,93.52232360839844,0.1445701598387772,0.1705777491202185
338,338,338,338,2020-06-09,108.81312561035156,96.0949249267578,93.66130828857422,0.13235038888148765,0.1617724287503437
339,339,339,339,2020-06-10,106.7058563232422,97.10194396972656,94.51914978027344,0.09890545915857096,0.12893373005680786
340,340,340,340,2020-06-11,97.72667694091795,101.01810455322266,95.88047790527344,-0.03258255168082835,0.019255213115108694
341,341,341,341,2020-06-12,99.79662322998048,102.92955780029295,97.31641387939452,-0.030437656949727554,0.025486033154280774
342,342,342,342,2020-06-15,99.88055419921876,107.1161117553711,96.49588775634766,-0.06754873228293334,0.03507575837239196
343,343,343,343,2020-06-16,101.18594360351562,109.47515106201172,95.64739227294922,-0.07571770742568518,0.05790593134793509
344,344,344,344,2020-06-17,98.87354278564452,108.81312561035156,96.0949249267578,-0.09134543989021737,0.028915344499249596
345,345,345,345,2020-06-18,99.79662322998048,106.7058563232422,97.10194396972656,-0.0647502708036164,0.027751033090481103
346,346,346,346,2020-06-19,99.0973129272461,97.72667694091795,101.01810455322266,0.014025197921717636,-0.019014330495228937
347,347,347,347,2020-06-22,98.07167053222656,99.79662322998048,102.92955780029295,-0.01728468000143435,-0.047196231790792464
348,348,348,348,2020-06-23,97.77330017089844,99.88055419921876,107.1161117553711,-0.02109774064846759,-0.08722134729656283
349,349,349,349,2020-06-24,93.87578582763672,101.18594360351562,109.47515106201172,-0.07224479523087557,-0.1424922923882408
350,350,350,350,2020-06-25,93.52147674560548,98.87354278564452,108.81312561035156,-0.05413041638087335,-0.14053128957533922
351,351,351,351,2020-06-26,92.5051498413086,99.79662322998048,106.7058563232422,-0.07306332772271007,-0.13308272827046763
352,352,352,352,2020-06-29,93.80119323730467,99.0973129272461,97.72667694091795,-0.053443625598906586,-0.040167985103867654
353,353,353,353,2020-06-30,96.30939483642578,98.07167053222656,99.79662322998048,-0.0179692635624239,-0.03494335059332032
354,354,354,354,2020-07-01,94.23943328857422,97.77330017089844,99.88055419921876,-0.03614347553112507,-0.056478670506702744
355,355,355,355,2020-07-02,93.7079620361328,93.87578582763672,101.18594360351562,-0.0017877218286306285,-0.07390336346206694
356,356,356,356,2020-07-06,95.34901428222656,93.52147674560548,98.87354278564452,0.019541367397269527,-0.0356468313374696
357,357,357,357,2020-07-07,92.70094299316406,92.5051498413086,99.79662322998048,0.002116564885212835,-0.07110140611135196
358,358,358,358,2020-07-08,93.9317398071289,93.80119323730467,99.0973129272461,0.0013917367713431883,-0.05212626828650313
359,359,359,359,2020-07-09,90.96663665771484,96.30939483642578,98.07167053222656,-0.055474942894046975,-0.07244736258649731
360,360,360,360,2020-07-10,93.58674621582033,94.23943328857422,97.77330017089844,-0.006925838260882555,-0.04281898992629285
361,361,361,361,2020-07-13,93.4002456665039,93.7079620361328,93.87578582763672,-0.00328378040609012,-0.0050656317488083635
362,362,362,362,2020-07-14,94.66834259033205,95.34901428222656,93.52147674560548,-0.007138738633204689,0.012263128049680327
363,363,363,363,2020-07-15,96.83153533935548,92.70094299316406,92.5051498413086,0.044558255966134164,0.04676913129127125
364,364,364,364,2020-07-16,97.96908569335938,93.9317398071289,93.80119323730467,0.042981700270008805,0.04443325625411276
365,365,365,365,2020-07-17,97.12993621826172,90.96663665771484,96.30939483642578,0.06775340704018618,0.00851984775970771
366,366,366,366,2020-07-20,96.23479461669922,93.58674621582033,94.23943328857422,0.0282951219905887,0.021173316291227318
367,367,367,367,2020-07-21,97.62409973144533,93.4002456665039,93.7079620361328,0.045223157977797745,0.04179087465163844
368,368,368,368,2020-07-22,98.77098846435548,94.66834259033205,95.34901428222656,0.04333704131461591,0.03588893087032985
369,369,369,369,2020-07-23,100.0949935913086,96.83153533935548,92.70094299316406,0.03370243217270086,0.07976240973826743
370,370,370,370,2020-07-24,99.57286071777344,97.96908569335938,93.9317398071289,0.016370215288461942,0.060055535245354896
371,371,371,371,2020-07-27,98.52852630615234,97.12993621826172,90.96663665771484,0.01439916613090153,0.08312816573499404
372,372,372,372,2020-07-28,98.81759643554688,96.23479461669922,93.58674621582033,0.02683854451121226,0.055893066392795454
373,373,373,373,2020-07-29,100.3094711303711,97.62409973144533,93.4002456665039,0.027507259030433717,0.07397438212890095
374,374,374,374,2020-07-30,98.1648941040039,98.77098846435548,94.66834259033205,-0.0061363601779717,0.03693474944209019
375,375,375,375,2020-07-31,100.20689392089844,100.0949935913086,96.83153533935548,0.0011179413232866864,0.03485805083760862
376,376,376,376,2020-08-03,100.03905487060548,99.57286071777344,97.96908569335938,0.004681939932944301,0.021128799586076052
377,377,377,377,2020-08-04,99.90853881835938,98.52852630615234,97.12993621826172,0.014006223009151553,0.028607067072028425
378,378,378,378,2020-08-05,114.04397583007812,98.81759643554688,96.23479461669922,0.15408570885917627,0.18505968952614738
379,379,379,379,2020-08-06,110.83646392822266,100.3094711303711,97.62409973144533,0.10494515302717278,0.13533916556591352
380,380,380,380,2020-08-07,113.9507293701172,98.1648941040039,98.77098846435548,0.16080937498275594,0.1536862305598956
381,381,381,381,2020-08-10,115.80623626708984,100.20689392089844,100.0949935913086,0.1556713489044501,0.15696332166152893
382,382,382,382,2020-08-11,116.51487731933594,100.03905487060548,99.57286071777344,0.164693903496399,0.17014693039283557
383,383,383,383,2020-08-12,116.0580062866211,99.90853881835938,98.52852630615234,0.16164251483672043,0.17791273895643522
384,384,384,384,2020-08-13,116.03003692626952,114.04397583007812,98.81759643554688,0.017414870726276233,0.17418396228600175
385,385,385,385,2020-08-14,116.61746215820312,110.83646392822266,100.3094711303711,0.05215790927545494,0.16257678207311765
386,386,386,386,2020-08-17,116.1512451171875,113.9507293701172,98.1648941040039,0.019311115946637925,0.18322589941499223
387,387,387,387,2020-08-18,115.25611877441406,115.80623626708984,100.20689392089844,-0.004750327015265565,0.15018153207498108
388,388,388,388,2020-08-19,115.19085693359376,116.51487731933594,100.03905487060548,-0.011363530702722113,0.15145886856474422
389,389,389,389,2020-08-20,113.7829132080078,116.0580062866211,99.90853881835938,-0.019603068770582155,0.13887075673154414
390,390,390,390,2020-08-21,112.4868392944336,116.03003692626952,114.04397583007812,-0.030536899976059018,-0.013653825415246956
391,391,391,391,2020-08-24,115.3213882446289,116.61746215820312,110.83646392822266,-0.011113892290126937,0.040464339599562305
392,392,392,392,2020-08-25,114.54749298095705,116.1512451171875,113.9507293701172,-0.013807446787267752,0.005237031953534199
393,393,393,393,2020-08-26,113.48452758789062,115.25611877441406,115.80623626708984,-0.015370907899396657,-0.020048218075618518
394,394,394,394,2020-08-27,115.30274200439452,115.19085693359376,116.51487731933594,0.0009713016621211157,-0.010403266456860183
395,395,395,395,2020-08-28,114.97471618652344,113.7829132080078,116.0580062866211,0.01047435809924191,-0.009334040233487384
396,396,396,396,2020-08-31,113.92506408691406,112.4868392944336,116.03003692626952,0.012785716102449385,-0.01814162000735242
397,397,397,397,2020-09-01,115.41520690917967,115.3213882446289,116.61746215820312,0.0008135408875911132,-0.010309393008334111
398,398,398,398,2020-09-02,116.23055267333984,114.54749298095705,116.1512451171875,0.014693116790103877,0.0006827955746175896
399,399,399,399,2020-09-03,114.33743286132812,113.48452758789062,115.25611877441406,0.0075156084407801416,-0.007970821183767574
400,400,400,400,2020-09-04,114.9653549194336,115.30274200439452,115.19085693359376,-0.002926097672057648,-0.001957638133468942
401,401,401,401,2020-09-08,112.7535629272461,114.97471618652344,113.7829132080078,-0.019318623545666935,-0.009046615627426702
402,402,402,402,2020-09-09,113.72825622558594,113.92506408691406,112.4868392944336,-0.0017275203038550346,0.01103610821442813
403,403,403,403,2020-09-10,110.92605590820312,115.41520690917967,115.3213882446289,-0.038895663068984176,-0.038113765393649746
404,404,404,404,2020-09-11,111.24470520019533,116.23055267333984,114.54749298095705,-0.04289618657460048,-0.028833348463687347
405,405,405,405,2020-09-14,111.94758605957033,114.33743286132812,113.48452758789062,-0.020901700711229654,-0.013543181268741544
406,406,406,406,2020-09-15,109.89513397216795,114.9653549194336,115.30274200439452,-0.044102164089510176,-0.04689921452189283
407,407,407,407,2020-09-16,110.33560943603516,112.7535629272461,114.97471618652344,-0.021444586126037724,-0.04034892978524307
408,408,408,408,2020-09-17,111.9663314819336,113.72825622558594,113.92506408691406,-0.015492409732876578,-0.017193166584362318
409,409,409,409,2020-09-18,112.39744567871094,110.92605590820312,115.41520690917967,0.013264600083910505,-0.026146998400682242
410,410,410,410,2020-09-21,112.52864074707033,111.24470520019533,116.23055267333984,0.011541542984580211,-0.031849731771245726
411,411,411,411,2020-09-22,113.31590270996094,111.94758605957033,114.33743286132812,0.012222833010999468,-0.008934345697669599
412,412,412,412,2020-09-23,111.27281951904295,109.89513397216795,114.9653549194336,0.012536365324636867,-0.03211867960550663
413,413,413,413,2020-09-24,110.4386978149414,110.33560943603516,112.7535629272461,0.0009343164861568276,-0.02053030567023717
414,414,414,414,2020-09-25,110.4199676513672,111.9663314819336,113.72825622558594,-0.013810971656385007,-0.029089416157551673
415,415,415,415,2020-09-28,112.55677032470705,112.39744567871094,110.92605590820312,0.0014175112702430326,0.014700914074267768
416,416,416,416,2020-09-29,113.01598358154295,112.52864074707033,111.24470520019533,0.004330833743633633,0.01592236123202495
417,417,417,417,2020-09-30,113.69076538085938,113.31590270996094,111.94758605957033,0.0033081205897280697,0.015571388206275794
418,418,418,418,2020-10-01,114.77792358398438,111.27281951904295,109.89513397216795,0.03150009211675964,0.04443135410393184
419,419,419,419,2020-10-02,115.67760467529295,110.4386978149414,110.33560943603516,0.047437238612956234,0.048415876493207
420,420,420,420,2020-10-05,117.48639678955078,110.4199676513672,111.9663314819336,0.06399593559468042,0.04930111788567326
421,421,421,421,2020-10-06,115.18089294433594,112.55677032470705,112.39744567871094,0.023313769683145136,0.02476432848466592
422,422,422,422,2020-10-07,116.03374481201172,113.01598358154295,112.52864074707033,0.026702074652045882,0.031148550641607597
423,423,423,423,2020-10-08,117.73942565917967,113.69076538085938,113.31590270996094,0.03561116212699811,0.039037088735382586
424,424,424,424,2020-10-09,117.68319702148438,114.77792358398438,111.27281951904295,0.02531212751356482,0.057609553978672734
425,425,425,425,2020-10-12,118.41421508789062,115.67760467529295,110.4386978149414,0.02365721887377714,0.07221669062336766
426,426,426,426,2020-10-13,114.82476806640624,117.48639678955078,110.4199676513672,-0.022654782135435036,0.039891339480794485
427,427,427,427,2020-10-14,114.74978637695312,115.18089294433594,112.55677032470705,-0.0037428652996391865,0.0194836440839552
428,428,428,428,2020-10-15,115.38710021972656,116.03374481201172,113.01598358154295,-0.005572901170541322,0.020980365458420414
429,429,429,429,2020-10-16,115.715087890625,117.73942565917967,113.69076538085938,-0.017193372204944546,0.01780551395695351
430,430,430,430,2020-10-19,114.14063262939452,117.68319702148438,114.77792358398438,-0.030102550591339927,-0.005552382676826784
431,431,431,431,2020-10-20,114.89973449707033,118.41421508789062,115.67760467529295,-0.02967954977543652,-0.006724466506772053
432,432,432,432,2020-10-21,115.21839141845705,114.82476806640624,117.48639678955078,0.0034280352460469565,-0.019304408281039853
433,433,433,433,2020-10-22,116.7647476196289,114.74978637695312,115.18089294433594,0.017559607789217502,0.013751019242908669
434,434,434,434,2020-10-23,118.07683563232422,115.38710021972656,116.03374481201172,0.023310538244532664,0.017607729748122303
435,435,435,435,2020-10-26,115.42459106445312,115.715087890625,117.73942565917967,-0.002510448995609371,-0.019660658116570917
436,436,436,436,2020-10-27,113.1097183227539,114.14063262939452,117.68319702148438,-0.00903196594317035,-0.038862631322766794
437,437,437,437,2020-10-28,114.53424072265624,114.89973449707033,118.41421508789062,-0.0031809801477252764,-0.03276611986453282
438,438,438,438,2020-10-29,117.33643341064452,115.21839141845705,114.82476806640624,0.018382846402489994,0.021873898693927307
439,439,439,439,2020-10-30,116.5585708618164,116.7647476196289,114.74978637695312,-0.0017657449017415283,0.01576285709954539
440,440,440,440,2020-11-02,121.76935577392578,118.07683563232422,115.38710021972656,0.03127218071036042,0.05531169031933181
441,441,441,441,2020-11-03,118.37672424316406,115.42459106445312,115.715087890625,0.025576293158036556,0.02300163618295703
442,442,442,442,2020-11-04,117.98310089111328,113.1097183227539,114.14063262939452,0.0430854451821141,0.03366433296541249
443,443,443,443,2020-11-05,119.36078643798828,114.53424072265624,114.89973449707033,0.042140635716261476,0.03882560704291005
444,444,444,444,2020-11-06,119.10773468017578,117.33643341064452,115.21839141845705,0.01509591878706762,0.03375627114592494
445,445,445,445,2020-11-09,123.52191925048828,116.5585708618164,116.7647476196289,0.05974119566828873,0.05786996305487202
446,446,446,446,2020-11-10,125.73368072509766,121.76935577392578,118.07683563232422,0.032556014819787205,0.06484629310880119
447,447,447,447,2020-11-11,123.3250961303711,118.37672424316406,115.42459106445312,0.04180189913890775,0.06844732992388369
448,448,448,448,2020-11-12,122.60347747802734,117.98310089111328,113.1097183227539,0.03916134219237222,0.08393407123677377
449,449,449,449,2020-11-13,125.12450408935548,119.36078643798828,114.53424072265624,0.0482882010362895,0.0924637322418147
450,450,450,450,2020-11-16,128.49839782714844,119.10773468017578,117.33643341064452,0.07884175760867396,0.09512786516563176
451,451,451,451,2020-11-17,129.8854522705078,123.52191925048828,116.5585708618164,0.05151743964660249,0.11433634875714804
452,452,452,452,2020-11-18,127.10198974609376,125.73368072509766,121.76935577392578,0.010882597352635859,0.043792906173113266
453,453,453,453,2020-11-19,126.44593811035156,123.3250961303711,118.37672424316406,0.02530581429007217,0.06816554452556134
454,454,454,454,2020-11-20,125.48065185546876,122.60347747802734,117.98310089111328,0.02346731460334861,0.06354766833323855
455,455,455,455,2020-11-23,126.83018493652344,125.12450408935548,119.36078643798828,0.013631868989865348,0.06257832845643785
456,456,456,456,2020-11-24,127.53311157226562,128.49839782714844,119.10773468017578,-0.007512048953180583,0.07073744551278205
457,457,457,457,2020-11-25,127.06450653076172,129.8854522705078,123.52191925048828,-0.021718719767561123,0.028679827044214568
458,458,458,458,2020-11-27,126.00025939941406,127.10198974609376,125.73368072509766,-0.008668081033826325,0.0021201850830983027
459,459,459,459,2020-11-30,121.6021957397461,126.44593811035156,123.3250961303711,-0.038306824584418475,-0.013970395683321923
460,460,460,460,2020-12-01,123.7117691040039,125.48065185546876,122.60347747802734,-0.014096856569587257,0.009039642665724434
461,461,461,461,2020-12-02,123.91896057128906,126.83018493652344,125.12450408935548,-0.022953718522853217,-0.00963475161672167
462,462,462,462,2020-12-03,124.4840316772461,127.53311157226562,128.49839782714844,-0.023908143206337384,-0.031240593017372364
463,463,463,463,2020-12-04,124.8607406616211,127.06450653076172,129.8854522705078,-0.017343677863393747,-0.03868571515170094
464,464,464,464,2020-12-07,123.68353271484376,126.00025939941406,127.10198974609376,-0.01838668186568093,-0.026895385651152348
465,465,465,465,2020-12-08,124.2485580444336,121.6021957397461,126.44593811035156,0.02176245493421236,-0.017378020193897226
466,466,466,466,2020-12-09,123.54225158691406,123.7117691040039,125.48065185546876,-0.0013702618458825144,-0.015447802030765567
467,467,467,467,2020-12-10,124.80422973632812,123.91896057128906,126.83018493652344,0.007143936335148426,-0.01597376209148693
468,468,468,468,2020-12-11,124.52169799804688,124.4840316772461,127.53311157226562,0.0003025795380602325,-0.023612797783204353
469,469,469,469,2020-12-14,123.9849090576172,124.8607406616211,127.06450653076172,-0.007014467472825858,-0.024236488671987688
470,470,470,470,2020-12-15,124.68180084228516,123.68353271484376,126.00025939941406,0.008071148240428538,-0.01046393526023992
471,471,471,471,2020-12-16,126.3958511352539,124.2485580444336,121.6021957397461,0.01728223751339142,0.03942079636265139
472,472,472,472,2020-12-17,124.66295623779295,123.54225158691406,123.7117691040039,0.009071428086207867,0.00768873600853115
473,473,473,473,2020-12-18,123.64586639404295,124.80422973632812,123.91896057128906,-0.00928144298260103,-0.0022038126852186313
474,474,474,474,2020-12-21,123.20323181152344,124.52169799804688,124.4840316772461,-0.010588244520598478,-0.010288868768674075
475,475,475,475,2020-12-22,123.83421325683594,123.9849090576172,124.8607406616211,-0.0012154366360122015,-0.008221378468089457
476,476,476,476,2020-12-23,124.72891235351562,124.68180084228516,123.68353271484376,0.00037785395231870744,0.008452051908009572
477,477,477,477,2020-12-24,124.8983917236328,126.3958511352539,124.2485580444336,-0.011847377885993327,0.005230110428861678
478,478,478,478,2020-12-28,125.61414337158205,124.66295623779295,123.54225158691406,0.007630070411411616,0.01677071413264941
479,479,479,479,2020-12-29,124.81365203857422,123.64586639404295,124.80422973632812,0.009444599149070587,7.549665797390581e-05
480,480,480,480,2020-12-30,126.22633361816406,123.20323181152344,124.52169799804688,0.02453752034090617,0.013689466555008911
481,481,481,481,2020-12-31,128.28883361816406,123.83421325683594,123.9849090576172,0.03597245255710635,0.03471329368436904
482,482,482,482,2021-01-04,124.4181137084961,124.72891235351562,124.68180084228516,-0.002491793114804408,-0.0021148806963624533
483,483,483,483,2021-01-05,124.45579528808594,124.8983917236328,126.3958511352539,-0.003543651999348474,-0.015349046901009022
