,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VLO,VLO_6m,VLO_12m,VLO_6m_ret,VLO_12m_ret
243,243,243,243,2020-01-23,73.81876373291016,78.67623138427734,75.4846420288086,-0.061739963466754255,-0.022069102417716424
244,244,244,244,2020-01-24,73.61259460449219,76.08668518066406,76.47430419921875,-0.03251673496219831,-0.03742053784852606
245,245,245,245,2020-01-27,70.14060974121094,75.85576629638672,76.77117919921875,-0.07534241408682485,-0.0863679511917056
246,246,246,246,2020-01-28,70.88282012939453,75.22898864746094,78.49480438232422,-0.05777252354718576,-0.09697437063291525
247,247,247,247,2020-01-29,71.30342864990234,74.42903137207031,79.90503692626953,-0.0419944027827408,-0.10764788563084093
248,248,248,248,2020-01-30,72.73017120361328,73.90946197509766,79.37722778320312,-0.015955883590137776,-0.08374009480079647
249,249,249,249,2020-01-31,69.53031158447266,73.81876373291016,78.67623138427734,-0.058094337151918585,-0.116247558365288
250,250,250,250,2020-02-03,66.18206024169922,73.61259460449219,76.08668518066406,-0.10094107404739572,-0.13017553485799527
251,251,251,251,2020-02-04,66.99848937988281,70.14060974121094,75.85576629638672,-0.04479744862386015,-0.11676471478643291
252,252,252,252,2020-02-05,69.0932388305664,70.88282012939453,75.22898864746094,-0.025247038641539654,-0.08156097705431031
253,253,253,253,2020-02-06,68.6726303100586,71.30342864990234,74.42903137207031,-0.03689581819074772,-0.07734080312338742
254,254,254,254,2020-02-07,69.30766296386719,72.73017120361328,73.90946197509766,-0.04705761286006793,-0.06226265065738068
255,255,255,255,2020-02-10,69.57979583740234,69.53031158447266,73.81876373291016,0.0007116932428754552,-0.05742398925624348
256,256,256,256,2020-02-11,70.2890396118164,66.18206024169922,73.61259460449219,0.062055779997152616,-0.045149271134004576
257,257,257,257,2020-02-12,70.95655059814453,66.99848937988281,70.14060974121094,0.05907687255184868,0.011632930764988725
258,258,258,258,2020-02-13,69.83847045898438,69.0932388305664,70.88282012939453,0.010785883554329523,-0.014733466706089327
259,259,259,259,2020-02-14,68.95401763916016,68.6726303100586,71.30342864990234,0.004097517858731914,-0.03294948160596489
260,260,260,260,2020-02-18,68.8538818359375,69.30766296386719,72.73017120361328,-0.006547344240510067,-0.053296854710046415
261,261,261,261,2020-02-19,69.44629669189453,69.57979583740234,69.53031158447266,-0.0019186481348663076,-0.0012083203809040155
262,262,262,262,2020-02-20,70.23065185546875,70.2890396118164,66.18206024169922,-0.0008306808098405005,0.0611735506417288
263,263,263,263,2020-02-21,69.17095947265625,70.95655059814453,66.99848937988281,-0.025164570577856926,0.03242565784514162
264,264,264,264,2020-02-24,65.16588592529297,69.83847045898438,69.0932388305664,-0.06690559662866014,-0.05684134904870031
265,265,265,265,2020-02-25,62.11202621459961,68.95401763916016,68.6726303100586,-0.09922542092275222,-0.09553448099829143
266,266,266,266,2020-02-26,59.84247589111328,68.8538818359375,69.30766296386719,-0.13087723893761383,-0.1365676848415518
267,267,267,267,2020-02-27,55.22829055786133,69.44629669189453,69.57979583740234,-0.20473382759505254,-0.2062596635534596
268,268,268,268,2020-02-28,55.27835464477539,70.23065185546875,70.2890396118164,-0.2129027257423789,-0.2135565523435825
269,269,269,269,2020-03-02,56.63006591796875,69.17095947265625,70.95655059814453,-0.181302871180282,-0.20190503286035455
270,270,270,270,2020-03-03,53.76811218261719,65.16588592529297,69.83847045898438,-0.1749039943344335,-0.2301075348694126
271,271,271,271,2020-03-04,53.5261344909668,62.11202621459961,68.95401763916016,-0.1382323560652844,-0.223741613272315
272,272,272,272,2020-03-05,51.48188018798828,59.84247589111328,68.8538818359375,-0.13971005675529824,-0.2523024292129612
273,273,273,273,2020-03-06,52.64168930053711,55.22829055786133,69.44629669189453,-0.04683471516494431,-0.24197989225995375
274,274,274,274,2020-03-09,48.7283935546875,55.27835464477539,70.23065185546875,-0.11849052187205356,-0.30616629253323535
275,275,275,275,2020-03-10,50.43889617919922,56.63006591796875,69.17095947265625,-0.10932655010039583,-0.27080820385124116
276,276,276,276,2020-03-11,45.40752029418945,53.76811218261719,65.16588592529297,-0.15549349882383723,-0.3032010591209451
277,277,277,277,2020-03-12,36.6797981262207,53.5261344909668,62.11202621459961,-0.31473104727166734,-0.40945738914569474
278,278,278,278,2020-03-13,41.636077880859375,51.48188018798828,59.84247589111328,-0.1912479161828694,-0.30423871571392636
279,279,279,279,2020-03-16,34.73566818237305,52.64168930053711,55.22829055786133,-0.3401490597297637,-0.37105299056864094
280,280,280,280,2020-03-17,32.55790710449219,48.7283935546875,55.27835464477539,-0.3318493648276605,-0.411018882278375
281,281,281,281,2020-03-18,29.220348358154297,50.43889617919922,56.63006591796875,-0.42067827467238184,-0.48401352030065947
282,282,282,282,2020-03-19,31.21453666687012,45.40752029418945,53.76811218261719,-0.31256900917215535,-0.4194600591359141
283,283,283,283,2020-03-20,32.25753402709961,36.6797981262207,53.5261344909668,-0.12056402502280461,-0.3973498304357571
284,284,284,284,2020-03-23,27.217809677124023,41.636077880859375,51.48188018798828,-0.3462926610184772,-0.4713128273921421
285,285,285,285,2020-03-24,28.911630630493164,34.73566818237305,52.64168930053711,-0.1676673533758406,-0.4507845205074341
286,286,286,286,2020-03-25,33.06688690185547,32.55790710449219,48.7283935546875,0.015633062522408148,-0.32140412417362463
287,287,287,287,2020-03-26,38.04819869995117,29.220348358154297,50.43889617919922,0.3021131108224231,-0.2456575860666419
288,288,288,288,2020-03-27,37.5809440612793,31.21453666687012,45.40752029418945,0.2039564918855974,-0.1723629958694679
289,289,289,289,2020-03-30,39.37487030029297,32.25753402709961,36.6797981262207,0.2206410529463929,0.07347565449510163
290,290,290,290,2020-03-31,37.84794616699219,27.217809677124023,41.636077880859375,0.3905581167614145,-0.09098195379273799
291,291,291,291,2020-04-01,34.21001052856445,28.911630630493164,34.73566818237305,0.1832611922097218,-0.015133080240424035
292,292,292,292,2020-04-02,34.627201080322266,33.06688690185547,32.55790710449219,0.04718660644099648,0.063557340132117
293,293,293,293,2020-04-03,33.659305572509766,38.04819869995117,29.220348358154297,-0.1153508780284791,0.1519132201966622
294,294,294,294,2020-04-06,38.46539306640625,37.5809440612793,31.21453666687012,0.0235345073738642,0.23229101482169057
295,295,295,295,2020-04-07,40.05907440185547,39.37487030029297,32.25753402709961,0.01737666934124249,0.2418517289077886
296,296,296,296,2020-04-08,43.05453872680664,37.84794616699219,27.217809677124023,0.13756605277448863,0.581851708037809
297,297,297,297,2020-04-09,41.80294799804688,34.21001052856445,28.911630630493164,0.22195074927388658,0.445886900407382
298,298,298,298,2020-04-13,41.469200134277344,34.627201080322266,33.06688690185547,0.1975903001251582,0.254100522294719
299,299,299,299,2020-04-14,42.51218795776367,33.659305572509766,38.04819869995117,0.26301440967588574,0.117324588557151
300,300,300,300,2020-04-15,38.96602630615234,38.46539306640625,37.5809440612793,0.013015159857636238,0.036855972607141796
301,301,301,301,2020-04-16,37.54755783081055,40.05907440185547,39.37487030029297,-0.06269532205987749,-0.046408088599312225
302,302,302,302,2020-04-17,43.18804168701172,43.05453872680664,37.84794616699219,0.00310078714470019,0.1410934029671791
303,303,303,303,2020-04-20,41.97817993164063,41.80294799804688,34.21001052856445,0.004191855885425477,0.2270729907139304
304,304,304,304,2020-04-21,41.26060104370117,41.469200134277344,34.627201080322266,-0.005030217363747758,0.19156616060281273
305,305,305,305,2020-04-22,42.19512176513672,42.51218795776367,33.659305572509766,-0.007458242162035056,0.25359454235438306
306,306,306,306,2020-04-23,43.44670486450195,38.96602630615234,38.46539306640625,0.1149893633788921,0.12950112818283221
307,307,307,307,2020-04-24,43.80549240112305,37.54755783081055,40.05907440185547,0.1666668867922323,0.0935223305881987
308,308,308,308,2020-04-27,46.36705780029297,43.18804168701172,43.05453872680664,0.07360871178924744,0.07693774388120178
309,309,309,309,2020-04-28,48.28616714477539,41.97817993164063,41.80294799804688,0.1502682399143318,0.15508999860563466
310,310,310,310,2020-04-29,55.30338668823242,41.26060104370117,41.469200134277344,0.3403437005112415,0.33360148035554005
311,311,311,311,2020-04-30,52.8586311340332,42.19512176513672,42.51218795776367,0.2527190092791034,0.24337592754691517
312,312,312,312,2020-05-01,49.02878189086914,43.44670486450195,38.96602630615234,0.1284810216051162,0.25824433586465023
313,313,313,313,2020-05-04,53.117286682128906,43.80549240112305,37.54755783081055,0.21257138707033763,0.4146668851666897
314,314,314,314,2020-05-05,52.583274841308594,46.36705780029297,43.18804168701172,0.13406537606482227,0.21754246748174233
315,315,315,315,2020-05-06,50.82271194458008,48.28616714477539,41.97817993164063,0.052531500216188576,0.2106935562080663
316,316,316,316,2020-05-07,51.11474990844727,55.30338668823242,41.26060104370117,-0.07573924547149691,0.238827079962046
317,317,317,317,2020-05-08,55.00301742553711,52.8586311340332,42.19512176513672,0.04056832811402944,0.3035397250822198
318,318,318,318,2020-05-11,54.71097183227539,49.02878189086914,43.44670486450195,0.11589498499175388,0.2592663126675203
319,319,319,319,2020-05-12,52.85028076171875,53.117286682128906,43.80549240112305,-0.005026723635339403,0.20647612581941477
320,320,320,320,2020-05-13,50.0450439453125,52.583274841308594,46.36705780029297,-0.0482706888008827,0.07932325921694106
321,321,321,321,2020-05-14,50.35014724731445,50.82271194458008,48.28616714477539,-0.00929829753636402,0.04274474916078286
322,322,322,322,2020-05-15,49.81622695922852,51.11474990844727,55.30338668823242,-0.025404075174867535,-0.09921923516071884
323,323,323,323,2020-05-18,54.53681182861328,55.00301742553711,52.8586311340332,-0.008476000385887472,0.03174847056339258
324,324,324,324,2020-05-19,54.282562255859375,54.71097183227539,49.02878189086914,-0.007830414303905409,0.10715706493961807
325,325,325,325,2020-05-20,57.070838928222656,52.85028076171875,53.117286682128906,0.07985876528324898,0.07443061370497128
326,326,326,326,2020-05-21,55.70637130737305,50.0450439453125,52.583274841308594,0.11312463564318276,0.059393342759454626
327,327,327,327,2020-05-22,55.66399002075195,50.35014724731445,50.82271194458008,0.10553778020422633,0.095258160986196
328,328,328,328,2020-05-26,58.22343826293945,49.81622695922852,51.11474990844727,0.16876451343036702,0.13907313186946446
329,329,329,329,2020-05-27,59.47775268554688,54.53681182861328,55.00301742553711,0.09059827098916129,0.08135435962340898
330,330,330,330,2020-05-28,56.89286804199219,54.282562255859375,54.71097183227539,0.04808737240201011,0.039880414049410895
331,331,331,331,2020-05-29,56.47759246826172,57.070838928222656,52.85028076171875,-0.010394913954341112,0.06863372633528853
332,332,332,332,2020-06-01,56.4267463684082,55.70637130737305,50.0450439453125,0.012931645772802591,0.12751916913230033
333,333,333,333,2020-06-02,57.79123306274414,55.66399002075195,50.35014724731445,0.03821578440925877,0.14778677366880144
334,334,334,334,2020-06-03,59.7828483581543,58.22343826293945,49.81622695922852,0.026783201778165067,0.20006776922473146
335,335,335,335,2020-06-04,59.36757659912109,59.47775268554688,54.53681182861328,-0.0018523915489592202,0.0885780559686713
336,336,336,336,2020-06-05,63.25762176513672,56.89286804199219,54.282562255859375,0.11187261149230077,0.16533964382472677
337,337,337,337,2020-06-08,64.08818054199219,56.47759246826172,57.070838928222656,0.1347541164756152,0.12295844507551679
338,338,338,338,2020-06-09,60.40152740478516,56.4267463684082,55.70637130737305,0.07044143588265328,0.08428400535201774
339,339,339,339,2020-06-10,58.52008819580078,57.79123306274414,55.66399002075195,0.012611863329950346,0.05130961998922556
340,340,340,340,2020-06-11,51.42647171020508,59.7828483581543,58.22343826293945,-0.1397788308426997,-0.11673935369531074
341,341,341,341,2020-06-12,54.06220626831055,59.36757659912109,59.47775268554688,-0.08936477846544078,-0.09105163145399597
342,342,342,342,2020-06-15,53.8927116394043,63.25762176513672,56.89286804199219,-0.14804398054202095,-0.0527334357686714
343,343,343,343,2020-06-16,56.070796966552734,64.08818054199219,56.47759246826172,-0.12509925399093302,-0.0072027769586245904
344,344,344,344,2020-06-17,52.81637954711914,60.40152740478516,56.4267463684082,-0.12557874251810908,-0.06398325357476942
345,345,345,345,2020-06-18,54.77410507202149,58.52008819580078,57.79123306274414,-0.06401191862947486,-0.0522073648687672
346,346,346,346,2020-06-19,53.52827835083008,51.42647171020508,59.7828483581543,0.04087013109647031,-0.1046214788872819
347,347,347,347,2020-06-22,53.10453414916992,54.06220626831055,59.36757659912109,-0.017714262610513898,-0.10549600992208741
348,348,348,348,2020-06-23,53.0960578918457,53.8927116394043,63.25762176513672,-0.014782216803062354,-0.16063777912832278
349,349,349,349,2020-06-24,49.17211151123047,56.070796966552734,64.08818054199219,-0.12303526663688158,-0.23274290055696523
350,350,350,350,2020-06-25,48.54496383666992,52.81637954711914,60.40152740478516,-0.0808729365222498,-0.19629575736814786
351,351,351,351,2020-06-26,47.73136138916016,54.77410507202149,58.52008819580078,-0.12857797810846838,-0.18435937366572153
352,352,352,352,2020-06-29,48.26528930664063,53.52827835083008,51.42647171020508,-0.0983216573807073,-0.0614699453110088
353,353,353,353,2020-06-30,49.850128173828125,53.10453414916992,54.06220626831055,-0.061283015235577,-0.07791169442064372
354,354,354,354,2020-07-01,47.83306503295898,53.0960578918457,53.8927116394043,-0.0991221018631403,-0.11243907426648647
355,355,355,355,2020-07-02,47.74831008911133,49.17211151123047,56.070796966552734,-0.02895546638858404,-0.14842818949775094
356,356,356,356,2020-07-06,47.85849380493164,48.54496383666992,52.81637954711914,-0.014140911383679566,-0.09387023087723034
357,357,357,357,2020-07-07,45.01935195922852,47.73136138916016,54.77410507202149,-0.056818187267282494,-0.17809059773713543
358,358,358,358,2020-07-08,44.90070343017578,48.26528930664063,53.52827835083008,-0.06971026020560767,-0.16117788926645926
359,359,359,359,2020-07-09,42.56159591674805,49.850128173828125,53.10453414916992,-0.1462088970296096,-0.19853179020094414
360,360,360,360,2020-07-10,45.468528747558594,47.83306503295898,53.0960578918457,-0.04943309160245368,-0.14365528152436557
361,361,361,361,2020-07-13,45.11258316040039,47.74831008911133,49.17211151123047,-0.05520042329858277,-0.08255753568570912
362,362,362,362,2020-07-14,46.10416030883789,47.85849380493164,48.54496383666992,-0.03665668007113443,-0.05027923259030831
363,363,363,363,2020-07-15,48.50259399414063,45.01935195922852,47.73136138916016,0.07737210517971649,0.016157775151069087
364,364,364,364,2020-07-16,47.95171356201172,44.90070343017578,48.26528930664063,0.06795016333275283,-0.006496920439794551
365,365,365,365,2020-07-17,47.01098251342773,42.56159591674805,49.850128173828125,0.10453993796150951,-0.0569536280929962
366,366,366,366,2020-07-20,46.04483413696289,45.468528747558594,47.83306503295898,0.012674819381202074,-0.03738482772876717
367,367,367,367,2020-07-21,48.79921722412109,45.11258316040039,47.74831008911133,0.08172074852403499,0.022009305314648397
368,368,368,368,2020-07-22,48.36699295043945,46.10416030883789,47.85849380493164,0.049080877440203396,0.010625055347132761
369,369,369,369,2020-07-23,48.87549591064453,48.50259399414063,45.01935195922852,0.00768828810576494,0.08565525232145288
370,370,370,370,2020-07-24,49.13821792602539,47.95171356201172,44.90070343017578,0.024743732306443444,0.09437523629088096
371,371,371,371,2020-07-27,49.18059539794922,47.01098251342773,42.56159591674805,0.046151192094353366,0.15551577281425644
372,372,372,372,2020-07-28,48.21443939208984,46.04483413696289,45.468528747558594,0.04711940646095791,0.060391455808401995
373,373,373,373,2020-07-29,50.58745193481445,48.79921722412109,45.11258316040039,0.03664474170723908,0.12136012595305945
374,374,374,374,2020-07-30,47.73983383178711,48.36699295043945,46.10416030883789,-0.012966675833971708,0.03547778577881777
375,375,375,375,2020-07-31,47.65509414672852,48.87549591064453,48.50259399414063,-0.024969603707902577,-0.01747328910933077
376,376,376,376,2020-08-03,46.499290466308594,49.13821792602539,47.95171356201172,-0.053704175102351925,-0.030289284528379423
377,377,377,377,2020-08-04,45.73162460327149,49.18059539794922,47.01098251342773,-0.07012869134198296,-0.027214021953078982
378,378,378,378,2020-08-05,44.52408599853516,48.21443939208984,46.04483413696289,-0.07654041901314979,-0.03302755166636451
379,379,379,379,2020-08-06,44.40332794189453,50.58745193481445,48.79921722412109,-0.1222462044715873,-0.09008114335189987
380,380,380,380,2020-08-07,45.42112350463867,47.73983383178711,48.36699295043945,-0.04856971926878695,-0.06090660729765329
381,381,381,381,2020-08-10,46.188777923583984,47.65509414672852,48.87549591064453,-0.03076934899404038,-0.054970654251211615
382,382,382,382,2020-08-11,46.27503204345703,46.499290466308594,49.13821792602539,-0.004822835372381706,-0.058268004079405356
383,383,383,383,2020-08-12,47.5429573059082,45.73162460327149,49.18059539794922,0.039607880068777135,-0.033298460069259406
384,384,384,384,2020-08-13,45.878265380859375,44.52408599853516,48.21443939208984,0.030414535233104223,-0.048453825050877586
385,385,385,385,2020-08-14,46.97369003295898,44.40332794189453,50.58745193481445,0.05788669926785617,-0.07143593447861474
386,386,386,386,2020-08-17,47.956974029541016,45.42112350463867,47.73983383178711,0.05582976221720637,0.004548407070686711
387,387,387,387,2020-08-18,47.2151985168457,46.188777923583984,47.65509414672852,0.02222229379958618,-0.009230820707821774
388,388,388,388,2020-08-19,46.80117416381836,46.27503204345703,46.499290466308594,0.011369892080619781,0.006492221590531422
389,389,389,389,2020-08-20,45.45562362670898,47.5429573059082,45.73162460327149,-0.04390416157262966,-0.006035232269941515
390,390,390,390,2020-08-21,45.38661575317383,45.878265380859375,44.52408599853516,-0.010716395304053217,0.019372205746504
391,391,391,391,2020-08-24,47.43082809448242,46.97369003295898,44.40332794189453,0.009731789459220597,0.06818182989684085
392,392,392,392,2020-08-25,46.79255294799805,47.956974029541016,45.42112350463867,-0.0242805369835406,0.03019364862736862
393,393,393,393,2020-08-26,46.318153381347656,47.2151985168457,46.188777923583984,-0.01899907579924698,0.002801014956007597
394,394,394,394,2020-08-27,46.09389877319336,46.80117416381836,46.27503204345703,-0.015112342868777606,-0.003914276495661229
395,395,395,395,2020-08-28,47.344573974609375,45.45562362670898,47.5429573059082,0.04155592195616653,-0.004172717528326264
396,396,396,396,2020-08-31,45.36074447631836,45.38661575317383,45.878265380859375,-0.0005700199591034405,-0.011280306703943643
397,397,397,397,2020-09-01,45.25724029541016,47.43082809448242,46.97369003295898,-0.04582647797635875,-0.03654066215246177
398,398,398,398,2020-09-02,45.636749267578125,46.79255294799805,47.956974029541016,-0.024700590320523852,-0.04838138370727174
399,399,399,399,2020-09-03,45.1364860534668,46.318153381347656,47.2151985168457,-0.025511969748705843,-0.04402634170090913
400,400,400,400,2020-09-04,44.17907333374024,46.09389877319336,46.80117416381836,-0.04154184155423879,-0.056026389870048265
401,401,401,401,2020-09-08,42.03135299682617,47.344573974609375,45.45562362670898,-0.11222449653116862,-0.07533216699442136
402,402,402,402,2020-09-09,41.186073303222656,45.36074447631836,45.38661575317383,-0.09203268644047913,-0.09255024593142158
403,403,403,403,2020-09-10,39.35749435424805,45.25724029541016,47.43082809448242,-0.13036026727772987,-0.1702127933366936
404,404,404,404,2020-09-11,40.01301956176758,45.636749267578125,46.79255294799805,-0.12322809569186022,-0.14488487930472116
405,405,405,405,2020-09-14,40.97906112670898,45.1364860534668,46.318153381347656,-0.09210785531317411,-0.1152699722435121
406,406,406,406,2020-09-15,40.1596565246582,44.17907333374024,46.09389877319336,-0.09098010677404467,-0.12874246714808835
407,407,407,407,2020-09-16,42.350494384765625,42.03135299682617,47.344573974609375,0.007592936348338686,-0.1054836736417154
408,408,408,408,2020-09-17,42.26424407958984,41.186073303222656,45.36074447631836,0.02617804247638289,-0.06826387953895074
409,409,409,409,2020-09-18,42.01410675048828,39.35749435424805,45.25724029541016,0.06749953064411707,-0.07165999348950114
410,410,410,410,2020-09-21,40.84968185424805,40.01301956176758,45.636749267578125,0.020909751417008682,-0.10489501312335958
411,411,411,411,2020-09-22,40.90142822265625,40.97906112670898,45.1364860534668,-0.0018944529698394774,-0.09382781428296993
412,412,412,412,2020-09-23,38.391448974609375,40.1596565246582,44.17907333374024,-0.04402944903084871,-0.13100375183086443
413,413,413,413,2020-09-24,38.45183181762695,42.350494384765625,42.03135299682617,-0.09205707332996571,-0.08516312047983587
414,414,414,414,2020-09-25,37.88255310058594,42.26424407958984,41.186073303222656,-0.10367370987997626,-0.08020964218451554
415,415,415,415,2020-09-28,38.658836364746094,42.01410675048828,39.35749435424805,-0.07986056696786004,-0.017751587111046407
416,416,416,416,2020-09-29,37.442665100097656,40.84968185424805,40.01301956176758,-0.08340375247735465,-0.06423795279189315
417,417,417,417,2020-09-30,37.36504364013672,40.90142822265625,40.97906112670898,-0.08646115150963474,-0.08819180789422099
418,418,418,418,2020-10-01,34.74293899536133,38.391448974609375,40.1596565246582,-0.09503444326003507,-0.13487957811519102
419,419,419,419,2020-10-02,35.131072998046875,38.45183181762695,42.350494384765625,-0.08636152460382363,-0.17046840873044755
420,420,420,420,2020-10-05,37.14940643310547,37.88255310058594,42.26424407958984,-0.0193531482826359,-0.12102044548229396
421,421,421,421,2020-10-06,36.51113128662109,38.658836364746094,42.01410675048828,-0.05555534723966882,-0.13097923267887257
422,422,422,422,2020-10-07,36.52837753295898,37.442665100097656,40.84968185424805,-0.024418335732631746,-0.10578550738063308
423,423,423,423,2020-10-08,38.26207733154297,37.36504364013672,40.90142822265625,0.02400729676768454,-0.06452955326511756
424,424,424,424,2020-10-09,37.64104843139648,34.74293899536133,38.391448974609375,0.0834157823096684,-0.01954603338126637
425,425,425,425,2020-10-12,37.16665649414063,35.131072998046875,38.45183181762695,0.05794253697309282,-0.03342299346314048
426,426,426,426,2020-10-13,35.73484802246094,37.14940643310547,37.88255310058594,-0.03807755079994912,-0.056693778595714006
427,427,427,427,2020-10-14,35.97636032104492,36.51113128662109,38.658836364746094,-0.014646792546034404,-0.0693884321398609
428,428,428,428,2020-10-15,35.846981048583984,36.52837753295898,37.442665100097656,-0.018653894051554265,-0.04261673273651423
429,429,429,429,2020-10-16,34.69118118286133,38.26207733154297,37.36504364013672,-0.09332729422241326,-0.0715605335036511
430,430,430,430,2020-10-19,33.88903045654297,37.64104843139648,34.74293899536133,-0.09967889129581053,-0.024577901683342618
431,431,431,431,2020-10-20,35.105194091796875,37.16665649414063,35.131072998046875,-0.055465371297758526,-0.0007366386518122825
432,432,432,432,2020-10-21,34.967185974121094,35.73484802246094,37.14940643310547,-0.02148216911003331,-0.058741731524401986
433,433,433,433,2020-10-22,35.60546875,35.97636032104492,36.51113128662109,-0.010309313330619574,-0.02480510750300835
434,434,434,434,2020-10-23,36.20061874389648,35.846981048583984,36.52837753295898,0.00986520161441784,-0.008972716862849173
435,435,435,435,2020-10-26,34.10465240478516,34.69118118286133,38.26207733154297,-0.016907143489421794,-0.10865653975693723
436,436,436,436,2020-10-27,33.0006103515625,33.88903045654297,37.64104843139648,-0.026215565715865474,-0.1232813184864261
437,437,437,437,2020-10-28,31.21515846252441,35.105194091796875,37.16665649414063,-0.11081082813843379,-0.16013003570968198
438,438,438,438,2020-10-29,32.37095260620117,34.967185974121094,35.73484802246094,-0.07424770668824687,-0.09413487400717102
439,439,439,439,2020-10-30,33.3025016784668,35.60546875,35.97636032104492,-0.06468015033598462,-0.074322655730519
440,440,440,440,2020-11-02,34.4151725769043,36.20061874389648,35.846981048583984,-0.04932087430945398,-0.039942233063898325
441,441,441,441,2020-11-03,34.05289840698242,34.10465240478516,34.69118118286133,-0.0015175055059490905,-0.01839899231203579
442,442,442,442,2020-11-04,33.613014221191406,33.0006103515625,33.88903045654297,0.018557349791559652,-0.008144707347278901
443,443,443,443,2020-11-05,34.09601974487305,31.21515846252441,35.105194091796875,0.09229045836199345,-0.02874715189680843
444,444,444,444,2020-11-06,32.9229736328125,32.37095260620117,34.967185974121094,0.017052974415883604,-0.05846087651495602
445,445,445,445,2020-11-09,43.19578170776367,33.3025016784668,35.60546875,0.2970731786102967,0.21317829042100933
446,446,446,446,2020-11-10,43.092281341552734,34.4151725769043,36.20061874389648,0.25213032842588623,0.19037416587853784
447,447,447,447,2020-11-11,42.94564437866211,34.05289840698242,34.10465240478516,0.26114505336368854,0.25923125880140874
448,448,448,448,2020-11-12,40.78067779541016,33.613014221191406,33.0006103515625,0.21324072655465343,0.235755259098694
449,449,449,449,2020-11-13,43.92030715942383,34.09601974487305,31.21515846252441,0.28813590231534403,0.40701855517256713
450,450,450,450,2020-11-16,48.01735305786133,32.9229736328125,32.37095260620117,0.4584755798001521,0.48334692654867495
451,451,451,451,2020-11-17,47.543243408203125,43.19578170776367,33.3025016784668,0.10064551510727893,0.42761777680336577
452,452,452,452,2020-11-18,44.99706268310547,43.092281341552734,34.4151725769043,0.044202378761414085,0.3074774674616212
453,453,453,453,2020-11-19,44.96194076538086,42.94564437866211,34.05289840698242,0.04694996235102633,0.32035576613829675
454,454,454,454,2020-11-20,44.61952209472656,40.78067779541016,33.613014221191406,0.09413390131903254,0.32744780938438045
455,455,455,455,2020-11-23,49.24653244018555,43.92030715942383,34.09601974487305,0.12127021929578863,0.44434842567190413
456,456,456,456,2020-11-24,51.35372543334961,48.01735305786133,32.9229736328125,0.06948263831760837,0.55981431100647
457,457,457,457,2020-11-25,49.54505920410156,47.543243408203125,43.19578170776367,0.04210515842831719,0.14698836889428768
458,458,458,458,2020-11-27,49.711875915527344,44.99706268310547,43.092281341552734,0.10478046679682707,0.15361439143839228
459,459,459,459,2020-11-30,47.20960235595703,44.96194076538086,42.94564437866211,0.04999031519357344,0.09928732096085402
460,460,460,460,2020-12-01,47.762733459472656,44.61952209472656,40.78067779541016,0.07044475640221126,0.17120989746885273
461,461,461,461,2020-12-02,50.984962463378906,49.24653244018555,43.92030715942383,0.035300556954032114,0.1608516825328996
462,462,462,462,2020-12-03,50.844482421875,51.35372543334961,48.01735305786133,-0.009916379136612807,0.058877242996026036
463,463,463,463,2020-12-04,53.79453659057617,49.54505920410156,47.543243408203125,0.08576995274077337,0.13148646861763003
464,464,464,464,2020-12-07,52.20536422729492,49.711875915527344,44.99706268310547,0.05015880543322537,0.16019493527731687
465,465,465,465,2020-12-08,51.783939361572266,47.20960235595703,44.96194076538086,0.09689420747764532,0.15172829464345794
466,466,466,466,2020-12-09,51.62589645385742,47.762733459472656,44.61952209472656,0.08088236820999195,0.15702486333798982
467,467,467,467,2020-12-10,52.56534576416016,50.984962463378906,49.24653244018555,0.03099704745132259,0.06739181744431688
468,468,468,468,2020-12-11,51.82783508300781,50.844482421875,51.35372543334961,0.019340400654953793,0.009232234772792447
469,469,469,469,2020-12-14,49.50993347167969,53.79453659057617,49.54505920410156,-0.0796475514141165,-0.0007089653940501872
470,470,470,470,2020-12-15,50.46695327758789,52.20536422729492,49.711875915527344,-0.03329946980425669,0.015189074002027292
471,471,471,471,2020-12-16,49.97527694702149,51.783939361572266,47.20960235595703,-0.034927092006695526,0.05858288257146227
472,472,472,472,2020-12-17,49.46603012084961,51.62589645385742,47.762733459472656,-0.04183687802764402,0.03566162440895937
473,473,473,473,2020-12-18,48.08759689331055,52.56534576416016,50.984962463378906,-0.08518442722586661,-0.05682784550737796
474,474,474,474,2020-12-21,47.45544052124024,51.82783508300781,50.844482421875,-0.084363827946213,-0.06665505752452461
475,475,475,475,2020-12-22,47.14813995361328,49.50993347167969,53.79453659057617,-0.047703427422648104,-0.1235515176484896
476,476,476,476,2020-12-23,48.9831428527832,50.46695327758789,52.20536422729492,-0.029401624794806902,-0.06172203608201288
477,477,477,477,2020-12-24,48.88655471801758,49.97527694702149,51.783939361572266,-0.02178521652132237,-0.05595141426619188
478,478,478,478,2020-12-28,48.36855697631836,49.46603012084961,51.62589645385742,-0.022186400280152507,-0.06309506858540326
479,479,479,479,2020-12-29,48.68463134765625,48.08759689331055,52.56534576416016,0.01241556020506307,-0.07382647940556009
480,480,480,480,2020-12-30,49.79967880249024,47.45544052124024,51.82783508300781,0.04939872553075886,-0.03913256799689324
481,481,481,481,2020-12-31,49.66798400878906,47.14813995361328,49.50993347167969,0.053445248479684127,0.0031922995250999175
