,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HOLX,HOLX_6m,HOLX_12m,HOLX_6m_ret,HOLX_12m_ret
492,492,492,492,2021-01-19,75.98999786376953,80.48999786376953,71.75,-0.055907567641091394,0.05909404688180531
493,493,493,493,2021-01-20,77.22000122070312,78.5199966430664,72.83000183105469,-0.01655623379956006,0.060277348335539216
494,494,494,494,2021-01-21,75.91999816894531,77.6500015258789,73.12000274658203,-0.022279501905187016,0.0382931525873631
495,495,495,495,2021-01-22,75.69999694824219,77.8499984741211,76.0199966430664,-0.027617232729858165,-0.004209414745526718
496,496,496,496,2021-01-25,76.33999633789062,76.4800033569336,78.02999877929688,-0.0018306356288918524,-0.021658368164099495
497,497,497,497,2021-01-26,74.5199966430664,76.0999984741211,77.97000122070312,-0.02076217953659998,-0.04424784562810358
498,498,498,498,2021-01-27,72.51000213623047,75.98999786376953,80.48999786376953,-0.04579544447122896,-0.09914270020289129
499,499,499,499,2021-01-28,75.77999877929688,77.22000122070312,78.5199966430664,-0.01864804996947056,-0.034895542293830184
500,500,500,500,2021-01-29,79.7300033569336,75.91999816894531,77.6500015258789,0.050184474181754535,0.026786887188424258
501,501,501,501,2021-02-01,82.88999938964844,75.69999694824219,77.8499984741211,0.09498022102064563,0.06473989742212694
502,502,502,502,2021-02-02,82.13999938964844,76.33999633789062,76.4800033569336,0.0759759409220595,0.07400622102877707
503,503,503,503,2021-02-03,82.31999969482422,74.5199966430664,76.0999984741211,0.10466993294589133,0.08173457746938495
504,504,504,504,2021-02-04,83.72000122070312,72.51000213623047,75.98999786376953,0.15459934842384238,0.10172395807658119
505,505,505,505,2021-02-05,82.80000305175781,75.77999877929688,77.22000122070312,0.09263663744448092,0.07226109483094212
506,506,506,506,2021-02-08,82.27999877929688,79.7300033569336,75.91999816894531,0.031982883669871676,0.08377240205141478
507,507,507,507,2021-02-09,81.1500015258789,82.88999938964844,75.69999694824219,-0.02099165009750048,0.07199477935729659
508,508,508,508,2021-02-10,79.5999984741211,82.13999938964844,76.33999633789062,-0.030922826082312338,0.04270372403217415
509,509,509,509,2021-02-11,80.0199966430664,82.31999969482422,74.5199966430664,-0.027939784502968412,0.07380569307247464
510,510,510,510,2021-02-12,82.9800033569336,83.72000122070312,72.51000213623047,-0.008838961454608052,0.14439388928760866
511,511,511,511,2021-02-16,83.43000030517578,82.80000305175781,75.77999877929688,0.007608662200460969,0.10095014052664375
512,512,512,512,2021-02-17,82.5,82.27999877929688,79.7300033569336,0.0026738116670765866,0.03474221154445134
513,513,513,513,2021-02-18,82.33000183105469,81.1500015258789,82.88999938964844,0.014540976993074661,-0.006755912205540282
514,514,514,514,2021-02-19,75.69000244140625,79.5999984741211,82.13999938964844,-0.0491205541164178,-0.07852443384672148
515,515,515,515,2021-02-22,74.56999969482422,80.0199966430664,82.31999969482422,-0.06810793772651846,-0.0941448011264664
516,516,516,516,2021-02-23,75.5,82.9800033569336,83.72000122070312,-0.09014223974851865,-0.09818443742055749
517,517,517,517,2021-02-24,75.1500015258789,83.43000030517578,82.80000305175781,-0.09924486094941565,-0.09239131937105038
518,518,518,518,2021-02-25,72.36000061035156,82.5,82.27999877929688,-0.12290908351089014,-0.12056390758529478
519,519,519,519,2021-02-26,72.08999633789062,82.33000183105469,81.1500015258789,-0.12437756911723463,-0.1116451634951483
520,520,520,520,2021-03-01,74.63999938964844,75.69000244140625,79.5999984741211,-0.013872414029457159,-0.06231154748181578
521,521,521,521,2021-03-02,74.81999969482422,74.56999969482422,80.0199966430664,0.0033525546603609957,-0.06498371865019015
522,522,522,522,2021-03-03,71.97000122070312,75.5,82.9800033569336,-0.04675495071916391,-0.13268259449052555
523,523,523,523,2021-03-04,70.41000366210938,75.1500015258789,83.43000030517578,-0.06307382258850991,-0.15605893078558075
524,524,524,524,2021-03-05,72.3499984741211,72.36000061035156,82.5,-0.0001382274204823064,-0.12303032152580495
525,525,525,525,2021-03-08,70.91000366210938,72.08999633789062,82.33000183105469,-0.016368327586681275,-0.13871004390817
526,526,526,526,2021-03-09,71.87999725341797,74.63999938964844,75.69000244140625,-0.03697752088424111,-0.050336967434209234
527,527,527,527,2021-03-10,68.76000213623047,74.81999969482422,74.56999969482422,-0.0809943542276298,-0.07791333756699759
528,528,528,528,2021-03-11,71.02999877929688,71.97000122070312,75.5,-0.013061031338927442,-0.059205314181498325
529,529,529,529,2021-03-12,70.77999877929688,70.41000366210938,75.1500015258789,0.005254865756904037,-0.058150401302083266
530,530,530,530,2021-03-15,71.91999816894531,72.3499984741211,72.36000061035156,-0.005943335373111092,-0.006080741261675793
531,531,531,531,2021-03-16,71.94999694824219,70.91000366210938,72.08999633789062,0.014666383195923283,-0.0019420085554208155
532,532,532,532,2021-03-17,71.66999816894531,71.87999725341797,74.63999938964844,-0.002921523267902848,-0.03979101346449132
533,533,533,533,2021-03-18,70.80000305175781,68.76000213623047,74.81999969482422,0.02966842426045302,-0.053728904831103486
534,534,534,534,2021-03-19,72.02999877929688,71.02999877929688,71.97000122070312,0.014078558597574897,0.0008336467635974287
535,535,535,535,2021-03-22,73.93000030517578,70.77999877929688,70.41000366210938,0.044504119528189,0.049992848458842776
536,536,536,536,2021-03-23,72.7300033569336,71.91999816894531,72.3499984741211,0.01126258632662247,0.005252313625803584
537,537,537,537,2021-03-24,71.9800033569336,71.94999694824219,70.91000366210938,0.0004170453087439796,0.01508954505097515
538,538,538,538,2021-03-25,71.05000305175781,71.66999816894531,71.87999725341797,-0.008650692521660286,-0.011546942590077602
539,539,539,539,2021-03-26,73.41999816894531,70.80000305175781,68.76000213623047,0.037005579156150104,0.06777190063901162
540,540,540,540,2021-03-29,74.19999694824219,72.02999877929688,71.02999877929688,0.030126311338617207,0.044629004975701436
541,541,541,541,2021-03-30,73.87000274658203,73.93000030517578,70.77999877929688,-0.0008115454936573618,0.04365645691687958
542,542,542,542,2021-03-31,74.37999725341797,72.7300033569336,71.91999816894531,0.022686564283336708,0.03420465999865496
543,543,543,543,2021-04-01,74.33999633789062,71.9800033569336,71.94999694824219,0.03278678620302822,0.033217505087146826
544,544,544,544,2021-04-05,74.36000061035156,71.05000305175781,71.66999816894531,0.046586874263503164,0.037533173017044064
545,545,545,545,2021-04-06,74.72000122070312,73.41999816894531,70.80000305175781,0.01770638905174593,0.05536720338952006
546,546,546,546,2021-04-07,72.9000015258789,74.19999694824219,72.02999877929688,-0.017520154660789045,0.012078339043816388
547,547,547,547,2021-04-08,73.58000183105469,73.87000274658203,73.93000030517578,-0.003925827869835308,-0.00473418737557596
548,548,548,548,2021-04-09,73.62999725341797,74.37999725341797,72.7300033569336,-0.010083356113132047,0.012374451463552427
549,549,549,549,2021-04-12,74.41999816894531,74.33999633789062,71.9800033569336,0.001076161353184224,0.03389823142841908
550,550,550,550,2021-04-13,75.6500015258789,74.36000061035156,71.05000305175781,0.017348048748506484,0.06474311437777325
551,551,551,551,2021-04-14,75.01000213623047,74.72000122070312,73.41999816894531,0.0038811685062847268,0.021656279037578052
552,552,552,552,2021-04-15,75.98999786376953,72.9000015258789,74.19999694824219,0.04238678015382069,0.024124002549163803
553,553,553,553,2021-04-16,76.66000366210938,73.58000183105469,73.87000274658203,0.04185922471334824,0.037769064732523505
554,554,554,554,2021-04-19,76.68000030517578,73.62999725341797,74.37999725341797,0.041423375873020696,0.030922333109552724
555,555,555,555,2021-04-20,73.81999969482422,74.41999816894531,74.33999633789062,-0.008062328525714313,-0.006994843538906226
556,556,556,556,2021-04-21,75.08999633789062,75.6500015258789,74.36000061035156,-0.00740257999593974,0.009817048433932385
557,557,557,557,2021-04-22,74.68000030517578,75.01000213623047,74.72000122070312,-0.004399437697060082,-0.0005353441498106015
558,558,558,558,2021-04-23,73.36000061035156,75.98999786376953,72.9000015258789,-0.03460978191015185,0.006310001026671674
559,559,559,559,2021-04-26,74.08000183105469,76.66000366210938,73.58000183105469,-0.03365512272118376,0.006795324647423051
560,560,560,560,2021-04-27,72.8499984741211,76.68000030517578,73.62999725341797,-0.04994785883948627,-0.010593491897226248
561,561,561,561,2021-04-28,72.4000015258789,73.81999969482422,74.41999816894531,-0.019235954684579504,-0.027143196624121013
562,562,562,562,2021-04-29,66.2300033569336,75.08999633789062,75.6500015258789,-0.11799165552078017,-0.12452079284787387
563,563,563,563,2021-04-30,65.55000305175781,74.68000030517578,75.01000213623047,-0.1222549171948143,-0.1261165020005165
564,564,564,564,2021-05-03,65.66999816894531,73.36000061035156,75.98999786376953,-0.10482555040111519,-0.13580734287327278
565,565,565,565,2021-05-04,65.91999816894531,74.08000183105469,76.66000366210938,-0.11015123461685261,-0.14009920401911624
566,566,566,566,2021-05-05,65.5,72.8499984741211,76.68000030517578,-0.10089222550542776,-0.14580073370736735
567,567,567,567,2021-05-06,65.16000366210938,72.4000015258789,73.81999969482422,-0.09999996838648739,-0.11731232821072513
568,568,568,568,2021-05-07,65.62999725341797,66.2300033569336,75.08999633789062,-0.009059430365449428,-0.125982148699335
569,569,569,569,2021-05-10,65.08999633789062,65.55000305175781,74.68000030517578,-0.007017645956537533,-0.12841462142603277
570,570,570,570,2021-05-11,64.47000122070312,65.66999816894531,73.36000061035156,-0.0182731381407234,-0.12118319677868161
571,571,571,571,2021-05-12,62.95000076293945,65.91999816894531,74.08000183105469,-0.045054573551323585,-0.1502429912663621
572,572,572,572,2021-05-13,62.79999923706055,65.5,72.8499984741211,-0.04122138569373213,-0.13795469385810166
573,573,573,573,2021-05-14,63.7400016784668,65.16000366210938,72.4000015258789,-0.021792539960649338,-0.11961325504001064
574,574,574,574,2021-05-17,62.63999938964844,65.62999725341797,66.2300033569336,-0.04555840300014358,-0.05420510018605218
575,575,575,575,2021-05-18,62.27000045776367,65.08999633789062,65.55000305175781,-0.04332456658144501,-0.05003817606849348
576,576,576,576,2021-05-19,62.709999084472656,64.47000122070312,65.66999816894531,-0.027299551774559006,-0.045073841434526085
577,577,577,577,2021-05-20,63.0,62.95000076293945,65.91999816894531,0.000794269046140883,-0.044296089958341556
578,578,578,578,2021-05-21,62.41999816894531,62.79999923706055,65.5,-0.006050972495728613,-0.0470229287183922
579,579,579,579,2021-05-24,62.7400016784668,63.7400016784668,65.16000366210938,-0.015688735074787852,-0.037139377649387906
580,580,580,580,2021-05-25,62.68000030517578,62.63999938964844,65.62999725341797,0.0006385842260074881,-0.044948911651654155
581,581,581,581,2021-05-26,62.7599983215332,62.27000045776367,65.08999633789062,0.007868923400793815,-0.03579656087645322
582,582,582,582,2021-05-27,63.290000915527344,62.709999084472656,64.47000122070312,0.009248952950444256,-0.01830309109404593
583,583,583,583,2021-05-28,63.060001373291016,63.0,62.95000076293945,0.0009524027506511157,0.0017474282608163083
584,584,584,584,2021-06-01,61.34999847412109,62.41999816894531,62.79999923706055,-0.017141937299135712,-0.023089184403743745
585,585,585,585,2021-06-02,61.22999954223633,62.7400016784668,63.7400016784668,-0.02406761389597989,-0.039378758552471416
586,586,586,586,2021-06-03,60.97999954223633,62.68000030517578,62.63999938964844,-0.027121900999720894,-0.02650063639187128
587,587,587,587,2021-06-04,60.720001220703125,62.7599983215332,62.27000045776367,-0.0325047347894869,-0.024891588656914765
588,588,588,588,2021-06-07,60.88999938964844,63.290000915527344,62.709999084472656,-0.03792070613306153,-0.029022480009489593
589,589,589,589,2021-06-08,60.52000045776367,63.060001373291016,63.0,-0.04027911291170949,-0.03936507209898932
590,590,590,590,2021-06-09,61.0,61.34999847412109,62.41999816894531,-0.005704946745332395,-0.02274909020506477
591,591,591,591,2021-06-10,62.29999923706055,61.22999954223633,62.7400016784668,0.01747508905477191,-0.007013108537376134
592,592,592,592,2021-06-11,63.38999938964844,60.97999954223633,62.68000030517578,0.03952115227129327,0.011327362492275395
593,593,593,593,2021-06-14,63.38999938964844,60.720001220703125,62.7599983215332,0.04397230097608995,0.010038258205291806
594,594,594,594,2021-06-15,62.459999084472656,60.88999938964844,63.290000915527344,0.02578419626476669,-0.013114264797728259
595,595,595,595,2021-06-16,61.88999938964844,60.52000045776367,63.060001373291016,0.022637126925352247,-0.018553789377780294
596,596,596,596,2021-06-17,62.86000061035156,61.0,61.34999847412109,0.03049181328445183,0.024612912368163098
597,597,597,597,2021-06-18,62.61000061035156,62.29999923706055,61.22999954223633,0.004975945057581921,0.02253798919536676
598,598,598,598,2021-06-21,63.16999816894531,63.38999938964844,60.97999954223633,-0.0034705982461178397,0.03591339198341803
599,599,599,599,2021-06-22,64.0199966430664,63.38999938964844,60.720001220703125,0.009938432867706348,0.05434774960508593
600,600,600,600,2021-06-23,64.47000122070312,62.459999084472656,60.88999938964844,0.032180630254446285,0.05879457820561762
601,601,601,601,2021-06-24,65.0,61.88999938964844,60.52000045776367,0.05025045469416711,0.07402510754048786
602,602,602,602,2021-06-25,65.88999938964844,62.86000061035156,61.0,0.048202334551010306,0.08016392442046616
603,603,603,603,2021-06-28,67.47000122070312,62.61000061035156,62.29999923706055,0.0776233918379492,0.08298558662850009
604,604,604,604,2021-06-29,68.8499984741211,63.16999816894531,63.38999938964844,0.0899161068516241,0.08613344592276917
605,605,605,605,2021-06-30,66.72000122070312,64.0199966430664,63.38999938964844,0.04217439423950897,0.052531974493100764
606,606,606,606,2021-07-01,67.98999786376953,64.47000122070312,62.459999084472656,0.054598985208891726,0.08853664521861337
607,607,607,607,2021-07-02,67.70999908447266,65.0,61.88999938964844,0.04169229360727167,0.09403780501244685
608,608,608,608,2021-07-06,69.0199966430664,65.88999938964844,62.86000061035156,0.047503373537892246,0.09799548159247773
609,609,609,609,2021-07-07,69.63999938964844,67.47000122070312,62.61000061035156,0.0321624148463695,0.11228236241439316
610,610,610,610,2021-07-08,69.8499984741211,68.8499984741211,63.16999816894531,0.014524328571712042,0.10574640650313816
611,611,611,611,2021-07-09,69.30999755859375,66.72000122070312,64.0199966430664,0.03881888924616739,0.08263044662468388
612,612,612,612,2021-07-12,69.18000030517578,67.98999786376953,64.47000122070312,0.017502610366169513,0.07305722033956075
613,613,613,613,2021-07-13,68.6500015258789,67.70999908447266,65.0,0.013882771438728403,0.05615386962890634
614,614,614,614,2021-07-14,67.55999755859375,69.0199966430664,65.88999938964844,-0.021153276665934584,0.025345244868945516
615,615,615,615,2021-07-15,68.37000274658203,69.63999938964844,67.47000122070312,-0.018236597561705037,0.013339284268498508
616,616,616,616,2021-07-16,69.54000091552734,69.8499984741211,68.8499984741211,-0.004438046748255875,0.010021822174267836
617,617,617,617,2021-07-19,70.37000274658203,69.30999755859375,66.72000122070312,0.015293683816568704,0.0547062568809773
618,618,618,618,2021-07-20,70.16999816894531,69.18000030517578,67.98999786376953,0.01431046342009723,0.03206354425166791
619,619,619,619,2021-07-21,70.0,68.6500015258789,67.70999908447266,0.01966494456103085,0.033820719930455434
620,620,620,620,2021-07-22,71.7699966430664,67.55999755859375,69.0199966430664,0.062314967978224,0.03984352555421711
621,621,621,621,2021-07-23,72.30000305175781,68.37000274658203,69.63999938964844,0.05748135362437523,0.03819649174932027
622,622,622,622,2021-07-26,71.52999877929688,69.54000091552734,69.8499984741211,0.02861659242982828,0.024051543906593142
623,623,623,623,2021-07-27,72.19000244140625,70.37000274658203,69.30999755859375,0.02586328867114651,0.041552517447108306
624,624,624,624,2021-07-28,72.08000183105469,70.16999816894531,69.18000030517578,0.02721966241912588,0.04191965182257951
625,625,625,625,2021-07-29,73.81999969482422,70.0,68.6500015258789,0.05457142421177452,0.07530951280454645
626,626,626,626,2021-07-30,75.04000091552734,71.7699966430664,67.55999755859375,0.04556227428466575,0.11071645392595375
627,627,627,627,2021-08-02,75.83000183105469,72.30000305175781,68.37000274658203,0.04882432407049597,0.10911216593223849
628,628,628,628,2021-08-03,75.73999786376953,71.52999877929688,69.54000091552734,0.05885641208330572,0.08915727446960409
629,629,629,629,2021-08-04,76.58999633789062,72.19000244140625,70.37000274658203,0.060950183511292666,0.088389844373151
630,630,630,630,2021-08-05,76.3499984741211,72.08000183105469,70.16999816894531,0.05923968555209913,0.08807183221376835
631,631,631,631,2021-08-06,75.94000244140625,73.81999969482422,70.0,0.028718541795532904,0.08485717773437496
632,632,632,632,2021-08-09,75.83999633789062,75.04000091552734,71.7699966430664,0.010660919677544234,0.05670892970868513
633,633,633,633,2021-08-10,76.69999694824219,75.83000183105469,72.30000305175781,0.011472967113014265,0.06085745104788631
634,634,634,634,2021-08-11,76.63999938964844,75.73999786376953,71.52999877929688,0.011882777281004175,0.07143856700065498
635,635,635,635,2021-08-12,76.80999755859375,76.58999633789062,72.19000244140625,0.002872453730544011,0.06399771382384101
636,636,636,636,2021-08-13,76.91999816894531,76.3499984741211,72.08000183105469,0.007465615012650195,0.06714756125055166
637,637,637,637,2021-08-16,76.80000305175781,75.94000244140625,73.81999969482422,0.011324737723245715,0.04036850947240711
638,638,638,638,2021-08-17,77.2300033569336,75.83999633789062,75.04000091552734,0.018328152507419038,0.02918446714668277
639,639,639,639,2021-08-18,76.27999877929688,76.69999694824219,75.83000183105469,-0.005475856397083478,0.005934286395571364
640,640,640,640,2021-08-19,76.55999755859375,76.63999938964844,75.73999786376953,-0.001043865236062258,0.010826508026830384
641,641,641,641,2021-08-20,77.08999633789062,76.80999755859375,76.58999633789062,0.003645342900620241,0.006528267709978275
642,642,642,642,2021-08-23,77.47000122070312,76.91999816894531,76.3499984741211,0.007150325856090101,0.014669322448796818
643,643,643,643,2021-08-24,77.13999938964844,76.80000305175781,75.94000244140625,0.004427035473702823,0.015801908212579763
644,644,644,644,2021-08-25,77.5999984741211,77.2300033569336,75.83999633789062,0.00479082093881944,0.023206780343041133
645,645,645,645,2021-08-26,78.05999755859375,76.27999877929688,76.69999694824219,0.023335065650000875,0.017731429784401564
646,646,646,646,2021-08-27,79.19000244140625,76.55999755859375,76.63999938964844,0.03435220698380603,0.033272482673091464
647,647,647,647,2021-08-30,79.63999938964844,77.08999633789062,76.80999755859375,0.033078261420340205,0.036844185926393935
648,648,648,648,2021-08-31,79.1500015258789,77.47000122070312,76.91999816894531,0.021685817461002177,0.028991203978394164
649,649,649,649,2021-09-01,79.51000213623047,77.13999938964844,76.80000305175781,0.03072339597270024,0.035286445010247025
650,650,650,650,2021-09-02,80.31999969482422,77.5999984741211,77.2300033569336,0.035051562811695414,0.040010309511571585
651,651,651,651,2021-09-03,80.25,78.05999755859375,76.27999877929688,0.028055374198063143,0.05204511384681121
652,652,652,652,2021-09-07,79.79000091552734,79.19000244140625,76.55999755859375,0.007576694729426681,0.042189177898831254
653,653,653,653,2021-09-08,80.73999786376953,79.63999938964844,77.08999633789062,0.01381213564228223,0.04734727849617104
654,654,654,654,2021-09-09,79.94999694824219,79.1500015258789,77.47000122070312,0.010107332999882646,0.03201233623933786
655,655,655,655,2021-09-10,79.98999786376953,79.51000213623047,77.13999938964844,0.006036922583861237,0.03694579331956205
656,656,656,656,2021-09-13,78.5,80.31999969482422,77.5999984741211,-0.022659358836395693,0.011597958035773015
657,657,657,657,2021-09-14,78.05000305175781,80.25,78.05999755859375,-0.027414292189933853,-0.000128036217634242
658,658,658,658,2021-09-15,77.62000274658203,79.79000091552734,79.19000244140625,-0.027196367264648358,-0.019825731107735223
659,659,659,659,2021-09-16,77.1500015258789,80.73999786376953,79.63999938964844,-0.044463666495854204,-0.03126566904636596
660,660,660,660,2021-09-17,77.62999725341797,79.94999694824219,79.1500015258789,-0.02901813362577277,-0.019204096565480833
661,661,661,661,2021-09-20,76.7300033569336,79.98999786376953,79.51000213623047,-0.0407550268020761,-0.03496413915992225
662,662,662,662,2021-09-21,76.44000244140625,78.5,80.31999969482422,-0.0262420071158439,-0.04830673889641457
663,663,663,663,2021-09-22,76.73999786376953,78.05000305175781,80.25,-0.01678417856203762,-0.04373834437670365
664,664,664,664,2021-09-23,77.3499984741211,77.62000274658203,79.79000091552734,-0.003478539846777151,-0.030580303464207925
665,665,665,665,2021-09-24,76.4800033569336,77.1500015258789,80.73999786376953,-0.00868435717036986,-0.05276188530526982
666,666,666,666,2021-09-27,74.02999877929688,77.62999725341797,79.94999694824219,-0.0463738065372995,-0.07404625884823712
667,667,667,667,2021-09-28,72.87000274658203,76.7300033569336,79.98999786376953,-0.05030627448816294,-0.08901106772516132
668,668,668,668,2021-09-29,73.98999786376953,76.44000244140625,78.5,-0.03205134091295625,-0.057452256512490085
669,669,669,669,2021-09-30,73.80999755859375,76.73999786376953,78.05000305175781,-0.0381808755113231,-0.054324219441123645
670,670,670,670,2021-10-01,72.22000122070312,77.3499984741211,77.62000274658203,-0.06632187918057042,-0.06956971572790482
671,671,671,671,2021-10-04,70.69999694824219,76.4800033569336,77.1500015258789,-0.07557539428595483,-0.08360342773905394
672,672,672,672,2021-10-05,70.30999755859375,74.02999877929688,77.62999725341797,-0.05024991600760986,-0.09429344266145678
673,673,673,673,2021-10-06,71.33999633789062,72.87000274658203,76.7300033569336,-0.020996381927036123,-0.0702464066627192
674,674,674,674,2021-10-07,71.72000122070312,73.98999786376953,76.44000244140625,-0.03067977711319747,-0.06174779003076514
675,675,675,675,2021-10-08,71.37000274658203,73.80999755859375,76.73999786376953,-0.03305778204469845,-0.06997648249509247
676,676,676,676,2021-10-11,69.94999694824219,72.22000122070312,77.3499984741211,-0.031431794988812656,-0.09566905845970664
677,677,677,677,2021-10-12,69.83000183105469,70.69999694824219,76.4800033569336,-0.012305447733249597,-0.0869508529548989
678,678,678,678,2021-10-13,70.16000366210938,70.30999755859375,74.02999877929688,-0.002133322453316433,-0.05227603918682999
679,679,679,679,2021-10-14,70.26000213623047,71.33999633789062,72.87000274658203,-0.015138691576951246,-0.035817215753762066
680,680,680,680,2021-10-15,69.66999816894531,71.72000122070312,73.98999786376953,-0.028583421874873727,-0.05838626597581753
681,681,681,681,2021-10-18,70.0199966430664,71.37000274658203,73.80999755859375,-0.01891559551019184,-0.051348069921268724
682,682,682,682,2021-10-19,70.93000030517578,69.94999694824219,72.22000122070312,0.01401005574966252,-0.0178621004392554
683,683,683,683,2021-10-20,72.93000030517578,69.83000183105469,70.69999694824219,0.044393504121927,0.031541774444009185
684,684,684,684,2021-10-21,73.63999938964844,70.16000366210938,70.30999755859375,0.04960084871572601,0.047361711658140626
685,685,685,685,2021-10-22,73.61000061035156,70.26000213623047,71.33999633789062,0.0476800223778191,0.03181951764770807
686,686,686,686,2021-10-25,73.02999877929688,69.66999816894531,71.72000122070312,0.048227367570812474,0.018265442502747753
687,687,687,687,2021-10-26,72.43000030517578,70.0199966430664,71.37000274658203,0.03441879145459836,0.014852144007301726
688,688,688,688,2021-10-27,71.66000366210938,70.93000030517578,69.94999694824219,0.01029188430555128,0.0244461299281038
689,689,689,689,2021-10-28,72.66000366210938,72.93000030517578,69.83000183105469,-0.0037021341277472253,0.04052701928751978
690,690,690,690,2021-10-29,73.30999755859375,73.63999938964844,70.16000366210938,-0.004481285086771369,0.04489728808531357
691,691,691,691,2021-11-01,72.68000030517578,73.61000061035156,70.26000213623047,-0.012634157009434932,0.03444346847944946
692,692,692,692,2021-11-02,70.91000366210938,73.02999877929688,69.66999816894531,-0.02902909972098333,0.017798270787335646
693,693,693,693,2021-11-03,72.30999755859375,72.43000030517578,70.0199966430664,-0.001656809969300177,0.03270495608848489
694,694,694,694,2021-11-04,71.83000183105469,71.66000366210938,70.93000030517578,0.002372288030389802,0.012688587649889449
695,695,695,695,2021-11-05,68.97000122070312,72.66000366210938,72.93000030517578,-0.05078450668081247,-0.054298629753215866
696,696,696,696,2021-11-08,71.12999725341797,73.30999755859375,73.63999938964844,-0.02973673956861611,-0.03408476584782938
697,697,697,697,2021-11-09,71.26000213623047,72.68000030517578,73.61000061035156,-0.01953767422926378,-0.031924989194886955
698,698,698,698,2021-11-10,71.44000244140625,70.91000366210938,73.02999877929688,0.007474245549645708,-0.02177182479073747
699,699,699,699,2021-11-11,72.61000061035156,72.30999755859375,72.43000030517578,0.004148846105474169,0.0024851622865853518
700,700,700,700,2021-11-12,73.54000091552734,71.83000183105469,71.66000366210938,0.023806195752223536,0.026234958935845487
701,701,701,701,2021-11-15,73.25,68.97000122070312,72.66000366210938,0.06205594756481059,0.008119960200308807
702,702,702,702,2021-11-16,73.18000030517578,71.12999725341797,73.30999755859375,0.028820513579582707,-0.0017732540955831544
703,703,703,703,2021-11-17,73.25,71.26000213623047,72.68000030517578,0.02792587432098559,0.007842593456671043
704,704,704,704,2021-11-18,73.26000213623047,71.44000244140625,70.91000366210938,0.025475918709786605,0.033140577531471926
705,705,705,705,2021-11-19,75.33000183105469,72.61000061035156,72.30999755859375,0.03746042139979466,0.041764685028702786
706,706,706,706,2021-11-22,73.58999633789062,73.54000091552734,71.83000183105469,0.0006798398387390936,0.02450221999124369
707,707,707,707,2021-11-23,74.3499984741211,73.25,68.97000122070312,0.015017044015305014,0.07800488847610776
708,708,708,708,2021-11-24,74.91000366210938,73.18000030517578,71.12999725341797,0.023640384664103786,0.05314222627092491
709,709,709,709,2021-11-26,76.83000183105469,73.25,71.26000213623047,0.04887374513385234,0.07816446151904177
710,710,710,710,2021-11-29,75.97000122070312,73.26000213623047,71.44000244140625,0.03699152341591905,0.06340983516920073
711,711,711,711,2021-11-30,74.7300033569336,75.33000183105469,72.61000061035156,-0.007964933751982817,0.029197117873041245
712,712,712,712,2021-12-01,73.05999755859375,73.58999633789062,73.54000091552734,-0.00720204926853607,-0.006527105669810296
713,713,713,713,2021-12-02,73.7699966430664,74.3499984741211,73.25,-0.0078009662805382796,0.007098930280770022
714,714,714,714,2021-12-03,73.94000244140625,74.91000366210938,73.18000030517578,-0.012948887642275864,0.010385380336992434
715,715,715,715,2021-12-06,74.41999816894531,76.83000183105469,73.25,-0.03136800214334046,0.015972671248400072
716,716,716,716,2021-12-07,76.1500015258789,75.97000122070312,73.26000213623047,0.0023693603038501543,0.039448529966929824
717,717,717,717,2021-12-08,76.05000305175781,74.7300033569336,75.33000183105469,0.017663584042937774,0.009557961014230454
718,718,718,718,2021-12-09,75.19000244140625,73.05999755859375,73.58999633789062,0.029154187708591683,0.021742168543794405
719,719,719,719,2021-12-10,74.75,73.7699966430664,74.3499984741211,0.013284579117921247,0.005379980283632957
720,720,720,720,2021-12-13,75.38999938964844,73.94000244140625,74.91000366210938,0.01961045307499476,0.006407631879236542
721,721,721,721,2021-12-14,74.83000183105469,74.41999816894531,76.83000183105469,0.005509321045380933,-0.026031497492319478
722,722,722,722,2021-12-15,77.2300033569336,76.1500015258789,75.97000122070312,0.014182558232617382,0.01658552212695108
723,723,723,723,2021-12-16,77.91999816894531,76.05000305175781,74.7300033569336,0.024589020935539274,0.04268693521630551
724,724,724,724,2021-12-17,77.70999908447266,75.19000244140625,73.05999755859375,0.03351504935819327,0.06364634110683665
725,725,725,725,2021-12-20,77.18000030517578,74.75,73.7699966430664,0.03250836528663248,0.04622480435519827
726,726,726,726,2021-12-21,76.13999938964844,75.38999938964844,73.94000244140625,0.009948269081734296,0.0297538122207337
727,727,727,727,2021-12-22,77.22000122070312,74.83000183105469,74.41999816894531,0.03193905293553767,0.0376243364774258
728,728,728,728,2021-12-23,76.12000274658203,77.2300033569336,76.1500015258789,-0.014372660392379832,-0.0003939432527348963
729,729,729,729,2021-12-27,76.8499984741211,77.91999816894531,76.05000305175781,-0.013732029260373646,0.010519334520194823
730,730,730,730,2021-12-28,75.20999908447266,77.70999908447266,75.19000244140625,-0.032170892156136,0.00026594816354719164
731,731,731,731,2021-12-29,75.08999633789062,77.18000030517578,74.75,-0.027079605584621858,0.004548445991847894
732,732,732,732,2021-12-30,76.62000274658203,76.13999938964844,75.38999938964844,0.00630422065644054,0.016315205821615608
733,733,733,733,2021-12-31,76.55999755859375,77.22000122070312,74.83000183105469,-0.008547055836259476,0.023119012230480962
