,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KR,KR_6m,KR_12m,KR_6m_ret,KR_12m_ret
243,243,243,243,2020-01-23,26.13751983642578,26.505136489868164,26.46837615966797,-0.013869638195709966,-0.012500061252202599
244,244,244,244,2020-01-24,25.907760620117188,25.99966621398925,26.27537727355957,-0.0035348759140074737,-0.013990918174648148
245,245,245,245,2020-01-27,26.036422729492188,25.806665420532227,26.11914253234864,0.008903021960255275,-0.003167018318231629
246,246,246,246,2020-01-28,26.036422729492188,25.870996475219727,26.13751983642578,0.006394274547210088,-0.0038678921170134384
247,247,247,247,2020-01-29,25.22766876220703,26.10995101928711,26.063995361328125,-0.03379103455339105,-0.03208742894276195
248,248,248,248,2020-01-30,25.31957244873047,26.073184967041016,26.11914253234864,-0.02890373842947014,-0.030612417028158645
249,249,249,249,2020-01-31,24.685434341430664,26.13751983642578,26.505136489868164,-0.05555559609643834,-0.06865469827454385
250,250,250,250,2020-02-03,24.79571914672852,25.907760620117188,25.99966621398925,-0.04292310283757894,-0.046306250909211366
251,251,251,251,2020-02-04,25.17252349853516,26.036422729492188,25.806665420532227,-0.033180411914977226,-0.02457279589065131
252,252,252,252,2020-02-05,25.806665420532227,26.036422729492188,25.870996475219727,-0.008824457620274728,-0.0024866090778188354
253,253,253,253,2020-02-06,25.77909278869629,25.22766876220703,26.10995101928711,0.021857906558347295,-0.012671729270821608
254,254,254,254,2020-02-07,25.69637680053711,25.31957244873047,26.073184967041016,0.01488193975508989,-0.01445194236838454
255,255,255,255,2020-02-10,25.86180686950684,24.685434341430664,26.13751983642578,0.047654520143557644,-0.010548551226145841
256,256,256,256,2020-02-11,26.13751983642578,24.79571914672852,25.907760620117188,0.05411420744674378,0.008868354917954013
257,257,257,257,2020-02-12,26.367280960083008,25.17252349853516,26.036422729492188,0.04746276080017853,0.012707514931229236
258,258,258,258,2020-02-13,26.45969581604004,25.806665420532227,26.036422729492188,0.025304718175183094,0.016256960141778576
259,259,259,259,2020-02-14,26.090017318725582,25.77909278869629,25.22766876220703,0.01206111218024053,0.034182649401613086
260,260,260,260,2020-02-18,27.45783233642578,25.69637680053711,25.31957244873047,0.06854878995438196,0.08445086867185725
261,261,261,261,2020-02-19,27.30071830749512,25.86180686950684,24.685434341430664,0.055638472796921024,0.10594441766313634
262,262,262,262,2020-02-20,27.52252578735352,26.13751983642578,24.79571914672852,0.05298918794114371,0.10997086329656902
263,263,263,263,2020-02-21,28.012346267700195,26.367280960083008,25.17252349853516,0.06239040385345862,0.11281438546796041
264,264,264,264,2020-02-24,27.97538185119629,26.45969581604004,25.806665420532227,0.057282821605130874,0.08403706543731126
265,265,265,265,2020-02-25,27.42085838317871,26.090017318725582,25.77909278869629,0.05100958915416065,0.06368593371145748
266,266,266,266,2020-02-26,26.570602416992188,27.45783233642578,25.69637680053711,-0.03231245309399711,0.03402135730033362
267,267,267,267,2020-02-27,26.21016311645508,27.30071830749512,25.86180686950684,-0.03994602554983462,0.013469911391186695
268,268,268,268,2020-02-28,25.99760055541992,27.52252578735352,26.13751983642578,-0.055406442116380794,-0.00535319654969213
269,269,269,269,2020-03-02,27.43010139465332,28.012346267700195,26.367280960083008,-0.0207852947226429,0.040308306198856725
270,270,270,270,2020-03-03,27.115875244140625,27.97538185119629,26.45969581604004,-0.030723677397057947,0.024799205276683667
271,271,271,271,2020-03-04,28.61307144165039,27.42085838317871,26.090017318725582,0.043478327403603245,0.09670572817573175
272,272,272,272,2020-03-05,30.932804107666016,26.570602416992188,27.45783233642578,0.16417398530204763,0.12655666800872356
273,273,273,273,2020-03-06,29.611207962036133,26.21016311645508,27.30071830749512,0.12976053718055014,0.08463109389714085
274,274,274,274,2020-03-09,28.881092071533203,25.99760055541992,27.52252578735352,0.110913755673969,0.04936197697392797
275,275,275,275,2020-03-10,30.128751754760746,27.43010139465332,28.012346267700195,0.0983828065846466,0.07555259623150112
276,276,276,276,2020-03-11,28.27112197875977,27.115875244140625,27.97538185119629,0.04260407323081994,0.010571442032017542
277,277,277,277,2020-03-12,26.91255569458008,28.61307144165039,27.42085838317871,-0.059431429811305336,-0.018537081571102343
278,278,278,278,2020-03-13,28.38202476501465,30.932804107666016,26.570602416992188,-0.08246194990189115,0.06817392844898529
279,279,279,279,2020-03-16,28.74246025085449,29.611207962036133,26.21016311645508,-0.02933847590059302,0.09661508488703752
280,280,280,280,2020-03-17,30.498432159423828,28.881092071533203,25.99760055541992,0.05599996301679888,0.17312488490656452
281,281,281,281,2020-03-18,31.339445114135746,30.128751754760746,27.43010139465332,0.04018398668586376,0.14252020666042586
282,282,282,282,2020-03-19,31.588979721069336,28.27112197875977,27.115875244140625,0.11735854504827548,0.16496257032659445
283,283,283,283,2020-03-20,29.361671447753903,26.91255569458008,28.61307144165039,0.09100271936147064,0.02616286782179622
284,284,284,284,2020-03-23,28.723976135253903,28.38202476501465,30.932804107666016,0.012048166861610365,-0.07140729837243254
285,285,285,285,2020-03-24,27.864473342895508,28.74246025085449,29.611207962036133,-0.030546685993342537,-0.05898896868307679
286,286,286,286,2020-03-25,25.822002410888672,30.498432159423828,28.881092071533203,-0.15333344757167022,-0.1059201519481231
287,287,287,287,2020-03-26,26.801652908325195,31.339445114135746,30.128751754760746,-0.14479491226740848,-0.11042936240827916
288,288,288,288,2020-03-27,26.92179679870605,31.588979721069336,28.27112197875977,-0.14774718789826413,-0.0477280378567031
289,289,289,289,2020-03-30,27.40237808227539,29.361671447753903,26.91255569458008,-0.06672962637583069,0.018200515523464578
290,290,290,290,2020-03-31,27.83675003051757,28.723976135253903,28.38202476501465,-0.030887997558506908,-0.019211974445502378
291,291,291,291,2020-04-01,28.18794631958008,27.864473342895508,28.74246025085449,0.011608795641100844,-0.019292500587451356
292,292,292,292,2020-04-02,29.20455741882324,25.822002410888672,30.498432159423828,0.130995069790103,-0.04242430344737547
293,293,293,293,2020-04-03,29.84225273132324,26.801652908325195,31.339445114135746,0.11344822027948753,-0.04777341709018312
294,294,294,294,2020-04-06,30.156476974487305,26.92179679870605,31.588979721069336,0.12015097654762497,-0.04534818025878107
295,295,295,295,2020-04-07,29.44484519958496,27.40237808227539,29.361671447753903,0.0745361264331541,0.0028327321889374257
296,296,296,296,2020-04-08,28.66852569580078,27.83675003051757,28.723976135253903,0.029880487642103715,-0.0019304583457394608
297,297,297,297,2020-04-09,28.70549201965332,28.18794631958008,27.864473342895508,0.01836053234263968,0.030182471651567955
298,298,298,298,2020-04-13,28.955028533935547,29.20455741882324,25.822002410888672,-0.008544176215691035,0.12133164861473844
299,299,299,299,2020-04-14,29.657413482666016,29.84225273132324,26.801652908325195,-0.006193877195578179,0.10655165873944128
300,300,300,300,2020-04-15,29.60196304321289,30.156476974487305,26.92179679870605,-0.018387888338002423,0.09955376546916272
301,301,301,301,2020-04-16,29.528026580810547,29.44484519958496,27.40237808227539,0.0028249895919560952,0.0775716798065087
302,302,302,302,2020-04-17,29.5095443725586,28.66852569580078,27.83675003051757,0.02933595838452918,0.06009301876861106
303,303,303,303,2020-04-20,29.5095443725586,28.70549201965332,28.18794631958008,0.02801040136691557,0.046885219589782645
304,304,304,304,2020-04-21,29.731346130371094,28.955028533935547,29.20455741882324,0.026811149418336733,0.018037894017470135
305,305,305,305,2020-04-22,29.86073875427246,29.657413482666016,29.84225273132324,0.006855799199255275,0.0006194580253593429
306,306,306,306,2020-04-23,30.387529373168945,29.60196304321289,30.156476974487305,0.02653764308837503,0.007661783532509903
307,307,307,307,2020-04-24,30.46145820617676,29.528026580810547,29.44484519958496,0.03161171718711553,0.03452600955110907
308,308,308,308,2020-04-27,30.757211685180664,29.5095443725586,28.66852569580078,0.04228012797724823,0.07285641443661062
309,309,309,309,2020-04-28,29.906944274902344,29.5095443725586,28.70549201965332,0.013466826099602258,0.04185443867070604
310,310,310,310,2020-04-29,29.13062286376953,29.731346130371094,28.955028533935547,-0.020205047695028955,0.006064381170551636
311,311,311,311,2020-04-30,29.213802337646484,29.86073875427246,29.657413482666016,-0.021665117596376016,-0.014957850092989777
312,312,312,312,2020-05-01,29.537267684936523,30.387529373168945,29.60196304321289,-0.027980612631942736,-0.002185509054988155
313,313,313,313,2020-05-04,30.06405639648437,30.46145820617676,29.528026580810547,-0.013046053376781774,0.018153255660579015
314,314,314,314,2020-05-05,30.32284164428711,30.757211685180664,29.5095443725586,-0.014122542880011468,0.027560482176905765
315,315,315,315,2020-05-06,30.29510307312012,29.906944274902344,29.5095443725586,0.012978885259886441,0.026620495750250273
316,316,316,316,2020-05-07,30.202686309814453,29.13062286376953,29.731346130371094,0.03680194038618634,0.015853307730384847
317,317,317,317,2020-05-08,30.81265640258789,29.213802337646484,29.86073875427246,0.05472940654770686,0.03187856992249505
318,318,318,318,2020-05-11,31.17308807373047,29.537267684936523,30.387529373168945,0.055381574431415226,0.025851351418359814
319,319,319,319,2020-05-12,31.006731033325195,30.06405639648437,30.46145820617676,0.031355537137399025,0.017900417749465047
320,320,320,320,2020-05-13,31.51504135131836,30.32284164428711,30.757211685180664,0.03931688596394678,0.024639088676000842
321,321,321,321,2020-05-14,30.43791961669922,30.29510307312012,29.906944274902344,0.004714179160717702,0.01775424921102564
322,322,322,322,2020-05-15,30.187217712402344,30.202686309814453,29.13062286376953,-0.0005121596553840924,0.03627093226169653
323,323,323,323,2020-05-18,29.95507431030273,30.81265640258789,29.213802337646484,-0.02783213758269587,0.025374032592156093
324,324,324,324,2020-05-19,29.490800857543945,31.17308807373047,29.537267684936523,-0.05396601107364096,-0.001573159301267224
325,325,325,325,2020-05-20,29.99221992492676,31.006731033325195,30.06405639648437,-0.032719060493931584,-0.0023894470729508566
326,326,326,326,2020-05-21,29.82508087158203,31.51504135131836,30.32284164428711,-0.05362393343855254,-0.016415373550547785
327,327,327,327,2020-05-22,30.05721473693848,30.43791961669922,30.29510307312012,-0.012507585424855083,-0.007852369262698167
328,328,328,328,2020-05-26,29.128671646118164,30.187217712402344,30.202686309814453,-0.03506603610737136,-0.03556023635378702
329,329,329,329,2020-05-27,30.90220642089844,29.95507431030273,30.81265640258789,0.031618419663541175,0.0029062738746221672
330,330,330,330,2020-05-28,29.76936912536621,29.490800857543945,31.17308807373047,0.00944593770674107,-0.04502983294578278
331,331,331,331,2020-05-29,30.28934860229492,29.99221992492676,31.006731033325195,0.00990685844902095,-0.02313634514580898
332,332,332,332,2020-06-01,30.168643951416016,29.82508087158203,31.51504135131836,0.011519267334538563,-0.042722374528822216
333,333,333,333,2020-06-02,30.642208099365234,30.05721473693848,30.43791961669922,0.019462660381097452,0.006711644068930989
334,334,334,334,2020-06-03,30.34506797790528,29.128671646118164,30.187217712402344,0.041759416514594916,0.00522904319990003
335,335,335,335,2020-06-04,30.74435043334961,30.90220642089844,29.95507431030273,-0.005108243256121581,0.026348661828403896
336,336,336,336,2020-06-05,30.15935707092285,29.76936912536621,29.490800857543945,0.013100309378888841,0.02266999179196194
337,337,337,337,2020-06-08,30.651491165161133,30.28934860229492,29.99221992492676,0.011956102708619465,0.021981408574776706
338,338,338,338,2020-06-09,30.567916870117188,30.168643951416016,29.82508087158203,0.013234698892802932,0.024906420261979756
339,339,339,339,2020-06-10,30.2429256439209,30.642208099365234,30.05721473693848,-0.013030472678390526,0.006178580038362247
340,340,340,340,2020-06-11,30.363643646240234,30.34506797790528,29.128671646118164,0.0006121478570579875,0.04239712730898426
341,341,341,341,2020-06-12,29.95507431030273,30.74435043334961,30.90220642089844,-0.025672232846745024,-0.03064933609255771
342,342,342,342,2020-06-15,29.78794288635254,30.15935707092285,29.76936912536621,-0.012315056441584371,0.0006239218879011688
343,343,343,343,2020-06-16,30.20578384399414,30.651491165161133,30.28934860229492,-0.01454113011224678,-0.002758882648748906
344,344,344,344,2020-06-17,30.46578788757324,30.567916870117188,30.168643951416016,-0.0033410514356569943,0.009849429647409647
345,345,345,345,2020-06-18,29.5372257232666,30.2429256439209,30.642208099365234,-0.0233343800452106,-0.03606079472195489
346,346,346,346,2020-06-19,29.936506271362305,30.363643646240234,30.34506797790528,-0.01406739519981226,-0.013463858668580242
347,347,347,347,2020-06-22,29.77865219116211,29.95507431030273,30.74435043334961,-0.0058895570517727425,-0.03141059181852057
348,348,348,348,2020-06-23,29.80650520324707,29.78794288635254,30.15935707092285,0.0006231486667391817,-0.011699581885847632
349,349,349,349,2020-06-24,30.47506523132324,30.20578384399414,30.651491165161133,0.008914894866488998,-0.005755867891948485
350,350,350,350,2020-06-25,30.43791961669922,30.46578788757324,30.567916870117188,-0.0009147398707317622,-0.004252735113430384
351,351,351,351,2020-06-26,30.34506797790528,29.5372257232666,30.2429256439209,0.027349970583132155,0.00337739593010955
352,352,352,352,2020-06-29,31.69146728515625,29.936506271362305,30.363643646240234,0.058622773074651136,0.043730708158288945
353,353,353,353,2020-06-30,31.43147659301757,29.77865219116211,29.95507431030273,0.055503667232662535,0.04928721816614057
354,354,354,354,2020-07-01,31.17148208618164,29.80650520324707,29.78794288635254,0.045794596636772766,0.04644628214534996
355,355,355,355,2020-07-02,31.10648536682129,30.47506523132324,30.20578384399414,0.02071923819375643,0.029818842890456443
356,356,356,356,2020-07-06,31.320043563842773,30.43791961669922,30.46578788757324,0.028981085378108284,0.028039835353083964
357,357,357,357,2020-07-07,31.27362632751465,30.34506797790528,29.5372257232666,0.03059997592641639,0.05878685495098068
358,358,358,358,2020-07-08,30.10364532470703,31.69146728515625,29.936506271362305,-0.05010250696700713,0.005583118211246019
359,359,359,359,2020-07-09,30.41935157775879,31.43147659301757,29.77865219116211,-0.032201001192658674,0.021515392385248022
360,360,360,360,2020-07-10,31.050764083862305,31.17148208618164,29.80650520324707,-0.0038727065330285138,0.04174454107017178
361,361,361,361,2020-07-13,30.90220642089844,31.10648536682129,30.47506523132324,-0.006567085400806305,0.014016087786292042
362,362,362,362,2020-07-14,31.79361343383789,31.320043563842773,30.43791961669922,0.01512034518821137,0.0445396345811655
363,363,363,363,2020-07-15,31.3571891784668,31.27362632751465,30.34506797790528,0.0026719910916961354,0.033353729881193894
364,364,364,364,2020-07-16,31.320043563842773,30.10364532470703,31.69146728515625,0.040407008055513005,-0.011719991314111389
365,365,365,365,2020-07-17,31.43147659301757,30.41935157775879,31.43147659301757,0.03327240597721359,0.0
366,366,366,366,2020-07-20,31.71004104614257,31.050764083862305,31.17148208618164,0.021232229921933188,0.01727729719337523
367,367,367,367,2020-07-21,32.30431365966797,30.90220642089844,31.10648536682129,0.04537239896958667,0.03850734914990772
368,368,368,368,2020-07-22,32.64787292480469,31.79361343383789,31.320043563842773,0.02686890223234606,0.04239551449713885
369,369,369,369,2020-07-23,32.62002182006836,31.3571891784668,31.27362632751465,0.0402725076668784,0.04305210654030067
370,370,370,370,2020-07-24,32.23003005981445,31.320043563842773,30.10364532470703,0.0290544454102295,0.0706354566754821
371,371,371,371,2020-07-27,32.276451110839844,31.43147659301757,30.41935157775879,0.026883067848297637,0.06104993817287285
372,372,372,372,2020-07-28,32.7128791809082,31.71004104614257,31.050764083862305,0.0316252550195808,0.05352895962742932
373,373,373,373,2020-07-29,32.60144805908203,32.30431365966797,30.90220642089844,0.009197979023619851,0.05498771236718003
374,374,374,374,2020-07-30,31.951465606689453,32.64787292480469,31.79361343383789,-0.02133086341395707,0.004964901934787935
375,375,375,375,2020-07-31,32.30431365966797,32.62002182006836,31.3571891784668,-0.009678355279522322,0.030204380750158633
376,376,376,376,2020-08-03,32.592159271240234,32.23003005981445,31.320043563842773,0.011235770204176765,0.0406166646864452
377,377,377,377,2020-08-04,32.861446380615234,32.276451110839844,31.43147659301757,0.01812452266720621,0.04549483328808446
378,378,378,378,2020-08-05,32.582881927490234,32.7128791809082,31.71004104614257,-0.003973886025105289,0.027525693835512843
379,379,379,379,2020-08-06,32.52717208862305,32.60144805908203,32.30431365966797,-0.0022783028018994456,0.006898720440339234
380,380,380,380,2020-08-07,32.7221565246582,31.951465606689453,32.64787292480469,0.024120675009267734,0.002275296771235613
381,381,381,381,2020-08-10,32.52717208862305,32.30431365966797,32.62002182006836,0.006898720440339234,-0.0028464031065787987
382,382,382,382,2020-08-11,31.81218147277832,32.592159271240234,32.23003005981445,-0.023931455169040494,-0.012964573295794812
383,383,383,383,2020-08-12,32.137168884277344,32.861446380615234,32.276451110839844,-0.022040341376000305,-0.004315289375656395
384,384,384,384,2020-08-13,32.28651809692383,32.582881927490234,32.7128791809082,-0.009095691143157114,-0.013033431928339945
385,385,385,385,2020-08-14,33.03323745727539,32.52717208862305,32.60144805908203,0.015558234428542539,0.013244485257551952
386,386,386,386,2020-08-17,33.60262680053711,32.7221565246582,31.951465606689453,0.026907464830913996,0.051677166054691526
387,387,387,387,2020-08-18,33.826637268066406,32.52717208862305,32.30431365966797,0.039950143095835555,0.04712446840494433
388,388,388,388,2020-08-19,33.80797576904297,31.81218147277832,32.592159271240234,0.06273679464492088,0.037303956687386064
389,389,389,389,2020-08-20,33.52794647216797,32.137168884277344,32.861446380615234,0.043276294588943776,0.02028212890671477
390,390,390,390,2020-08-21,33.518611907958984,32.28651809692383,32.582881927490234,0.03816124759369899,0.0287184535287921
391,391,391,391,2020-08-24,33.658626556396484,33.03323745727539,32.52717208862305,0.01893211647601789,0.0347849012109227
392,392,392,392,2020-08-25,33.677303314208984,33.60262680053711,32.7221565246582,0.002222341548330453,0.029189603956298438
393,393,393,393,2020-08-26,33.94797897338867,33.826637268066406,32.52717208862305,0.0035871642918765545,0.04368061511448085
394,394,394,394,2020-08-27,33.75196838378906,33.80797576904297,31.81218147277832,-0.001656632317667217,0.06097623052573797
395,395,395,395,2020-08-28,32.949241638183594,33.52794647216797,32.137168884277344,-0.017260372163406035,0.025268957475079512
396,396,396,396,2020-08-31,33.30392837524414,33.518611907958984,32.28651809692383,-0.006404905230095959,0.03151192318930329
397,397,397,397,2020-09-01,33.04257583618164,33.658626556396484,33.03323745727539,-0.018302907255666634,0.0002826964483371164
398,398,398,398,2020-09-02,34.16267013549805,33.677303314208984,33.60262680053711,0.014412282858891512,0.016666653422225508
399,399,399,399,2020-09-03,33.70529556274414,33.94797897338867,33.826637268066406,-0.007148685075914707,-0.0035871642918764435
400,400,400,400,2020-09-04,33.1079216003418,33.75196838378906,33.80797576904297,-0.01908175476238594,-0.020706775628435925
401,401,401,401,2020-09-08,32.31451416015625,32.949241638183594,33.52794647216797,-0.019263796265701738,-0.03619166813628172
402,402,402,402,2020-09-09,32.83722686767578,33.30392837524414,33.518611907958984,-0.01401340713653687,-0.020328557821972626
403,403,403,403,2020-09-10,32.42653274536133,33.04257583618164,33.658626556396484,-0.018643918496987877,-0.036605587841522014
404,404,404,404,2020-09-11,32.08116149902344,34.16267013549805,33.677303314208984,-0.06092933099839104,-0.04739517889225142
405,405,405,405,2020-09-14,30.653059005737305,33.70529556274414,33.94797897338867,-0.09055658780160947,-0.097057912349781
406,406,406,406,2020-09-15,30.54104995727539,33.1079216003418,33.75196838378906,-0.0775304373996073,-0.0951327753689134
407,407,407,407,2020-09-16,29.887664794921875,32.31451416015625,32.949241638183594,-0.0751009083165074,-0.09291797598503071
408,408,408,408,2020-09-17,30.34503173828125,32.83722686767578,33.30392837524414,-0.07589542014121153,-0.088845273855511
409,409,409,409,2020-09-18,30.9984188079834,32.42653274536133,33.04257583618164,-0.044041524531549636,-0.06186433643468825
410,410,410,410,2020-09-21,31.23176956176757,32.08116149902344,34.16267013549805,-0.026476346166011577,-0.08579249110522569
411,411,411,411,2020-09-22,31.493127822875977,30.653059005737305,33.70529556274414,0.027405709067451767,-0.06563264623358966
412,412,412,412,2020-09-23,31.06376075744629,30.54104995727539,33.1079216003418,0.017115023907237292,-0.0617423487820028
413,413,413,413,2020-09-24,31.20376777648925,29.887664794921875,32.31451416015625,0.044034988701793454,-0.03437298726392579
414,414,414,414,2020-09-25,31.297107696533203,30.34503173828125,32.83722686767578,0.03137501935945841,-0.046901621057977794
415,415,415,415,2020-09-28,31.455785751342773,30.9984188079834,32.42653274536133,0.014754524938594082,-0.029936811364990046
416,416,416,416,2020-09-29,31.5211238861084,31.23176956176757,32.08116149902344,0.009264743189417057,-0.017456899524416758
417,417,417,417,2020-09-30,31.65180015563965,31.493127822875977,30.653059005737305,0.0050383160941041005,0.03258210378662074
418,418,418,418,2020-10-01,31.754470825195312,31.06376075744629,30.54104995727539,0.022235236523428847,0.03973081703534764
419,419,419,419,2020-10-02,31.801145553588867,31.20376777648925,29.887664794921875,0.019144411706259357,0.0640224243612404
420,420,420,420,2020-10-05,32.230506896972656,31.297107696533203,30.34503173828125,0.029823816612384535,0.062134558795429395
421,421,421,421,2020-10-06,31.689132690429688,31.455785751342773,30.9984188079834,0.007418251794169661,0.022282229513861607
422,422,422,422,2020-10-07,31.76380729675293,31.5211238861084,31.23176956176757,0.0076990722640915,0.017035145380832173
423,423,423,423,2020-10-08,32.006492614746094,31.65180015563965,31.493127822875977,0.011206075400524984,0.016300851244671177
424,424,424,424,2020-10-09,32.155845642089844,31.754470825195312,31.06376075744629,0.012639946642601929,0.03515623536927248
425,425,425,425,2020-10-12,32.3238525390625,31.801145553588867,31.20376777648925,0.01643673447526628,0.03589581779342654
426,426,426,426,2020-10-13,32.4825325012207,32.230506896972656,31.297107696533203,0.007819473800200205,0.03787649696520701
427,427,427,427,2020-10-14,31.58646774291992,31.689132690429688,31.455785751342773,-0.0032397525206101507,0.004154465973610799
428,428,428,428,2020-10-15,31.71713829040528,31.76380729675293,31.5211238861084,-0.001469251022449658,0.006218509371845871
429,429,429,429,2020-10-16,31.801145553588867,32.006492614746094,31.65180015563965,-0.006415793933716385,0.0047183855962331656
430,430,430,430,2020-10-19,31.6238021850586,32.155845642089844,31.754470825195312,-0.01654577718008554,-0.004114968278200126
431,431,431,431,2020-10-20,31.11042594909668,32.3238525390625,31.801145553588867,-0.03753966481871018,-0.02171995984635966
432,432,432,432,2020-10-21,31.11042594909668,32.4825325012207,32.230506896972656,-0.04224136625038266,-0.03475219770686211
433,433,433,433,2020-10-22,30.46637535095215,31.58646774291992,31.689132690429688,-0.03546114751051388,-0.03858601468909306
434,434,434,434,2020-10-23,30.5783805847168,31.71713829040528,31.76380729675293,-0.03590354512005156,-0.03732004482212403
435,435,435,435,2020-10-26,30.95174598693848,31.801145553588867,32.006492614746094,-0.026709716013816,-0.03295414591355972
436,436,436,436,2020-10-27,30.18635368347168,31.6238021850586,32.155845642089844,-0.04545463866663313,-0.0612483335235392
437,437,437,437,2020-10-28,30.01833915710449,31.11042594909668,32.3238525390625,-0.03510356283064331,-0.07132545166674864
438,438,438,438,2020-10-29,30.11167907714844,31.11042594909668,32.4825325012207,-0.03210328503963278,-0.07298856466881587
439,439,439,439,2020-10-30,30.06501197814941,30.46637535095215,31.58646774291992,-0.01317397846574464,-0.048167961582584407
440,440,440,440,2020-11-02,29.92500305175781,30.5783805847168,31.71713829040528,-0.021367303319049902,-0.05650368650029214
441,441,441,441,2020-11-03,30.55971336364746,30.95174598693848,31.801145553588867,-0.012665929200131543,-0.03903734184196095
442,442,442,442,2020-11-04,29.953001022338867,30.18635368347168,31.6238021850586,-0.007730402405660031,-0.052833658424196184
443,443,443,443,2020-11-05,30.54104995727539,30.01833915710449,31.11042594909668,0.017413048651200747,-0.018301774226843093
444,444,444,444,2020-11-06,30.961078643798828,30.11167907714844,31.11042594909668,0.028208309622129057,-0.004800554821789205
445,445,445,445,2020-11-09,28.94492530822754,30.06501197814941,30.46637535095215,-0.03725548723333039,-0.04993866271253233
446,446,446,446,2020-11-10,29.794322967529297,29.92500305175781,30.5783805847168,-0.0043669196625474305,-0.025640913684597755
447,447,447,447,2020-11-11,29.953001022338867,30.55971336364746,30.95174598693848,-0.019853338743363813,-0.03226780696058562
448,448,448,448,2020-11-12,30.065645217895508,29.953001022338867,30.18635368347168,0.0037606981508340187,-0.003998775964858092
449,449,449,449,2020-11-13,30.16889953613281,30.54104995727539,30.01833915710449,-0.012185253017273245,0.005015613230310523
450,450,450,450,2020-11-16,30.31908416748047,30.961078643798828,30.11167907714844,-0.020735533270800466,0.006887862008645884
451,451,451,451,2020-11-17,29.943618774414062,28.94492530822754,30.06501197814941,0.034503231760029784,-0.004037690183645193
452,452,452,452,2020-11-18,30.07503318786621,29.794322967529297,29.92500305175781,0.009421600908429362,0.005013537871622287
453,453,453,453,2020-11-19,30.750871658325195,29.953001022338867,30.55971336364746,0.02663741891476179,0.00625523847043441
454,454,454,454,2020-11-20,30.450498580932617,30.065645217895508,29.953001022338867,0.012800435854542602,0.016609272580824896
455,455,455,455,2020-11-23,31.00431251525879,30.16889953613281,30.54104995727539,0.02769119828601707,0.015168521011277303
456,456,456,456,2020-11-24,30.685169219970703,30.31908416748047,30.961078643798828,0.012074409981119638,-0.008911492619569583
457,457,457,457,2020-11-25,30.33785820007324,29.943618774414062,28.94492530822754,0.013166058138438519,0.04812356145378471
458,458,458,458,2020-11-27,30.44111633300781,30.07503318786621,29.794322967529297,0.01217232722088224,0.021708610938513617
459,459,459,459,2020-11-30,30.976150512695312,30.750871658325195,29.953001022338867,0.00732593394012393,0.03415849682619054
460,460,460,460,2020-12-01,30.985546112060547,30.450498580932617,30.065645217895508,0.017571059787604426,0.030596412865854683
461,461,461,461,2020-12-02,30.3096981048584,31.00431251525879,30.16889953613281,-0.022403799795868262,0.004667010427641172
462,462,462,462,2020-12-03,28.98617172241211,30.685169219970703,30.31908416748047,-0.05536868594007438,-0.04396282017311093
463,463,463,463,2020-12-04,28.704570770263672,30.33785820007324,29.943618774414062,-0.05383660965907022,-0.041379367453379445
464,464,464,464,2020-12-07,29.0518798828125,30.44111633300781,30.07503318786621,-0.04563684311041305,-0.03402002247719893
465,465,465,465,2020-12-08,29.38041114807129,30.976150512695312,30.750871658325195,-0.051515095911289,-0.04456655816073041
466,466,466,466,2020-12-09,29.295934677124023,30.985546112060547,30.450498580932617,-0.05452901907315011,-0.03791609193983947
467,467,467,467,2020-12-10,29.295934677124023,30.3096981048584,31.00431251525879,-0.033446833558922084,-0.055101297191930576
468,468,468,468,2020-12-11,29.4179630279541,28.98617172241211,30.685169219970703,0.014896458548478542,-0.04129702472658592
469,469,469,469,2020-12-14,29.38041114807129,28.704570770263672,30.33785820007324,0.02354469548479532,-0.03155948075463144
470,470,470,470,2020-12-15,29.277158737182617,29.0518798828125,30.44111633300781,0.007754364098944144,-0.038236363709273524
471,471,471,471,2020-12-16,29.07065391540528,29.38041114807129,30.976150512695312,-0.010542984953644585,-0.06151495798385531
472,472,472,472,2020-12-17,29.098812103271484,29.295934677124023,30.985546112060547,-0.006728666486495949,-0.060890777976467136
473,473,473,473,2020-12-18,28.976789474487305,29.295934677124023,30.3096981048584,-0.010893839235855629,-0.043976308367038475
474,474,474,474,2020-12-21,28.91107749938965,29.4179630279541,28.98617172241211,-0.01723047676967948,-0.002590691304171
475,475,475,475,2020-12-22,28.99555778503418,29.38041114807129,28.704570770263672,-0.013098978128574412,0.01013730590502182
476,476,476,476,2020-12-23,29.46489715576172,29.277158737182617,29.0518798828125,0.006412453485135083,0.01421654208317058
477,477,477,477,2020-12-24,29.596309661865234,29.07065391540528,29.38041114807129,0.01808200627304757,0.007348382999334602
478,478,478,478,2020-12-28,29.46489715576172,29.098812103271484,29.295934677124023,0.012580755915086783,0.005767437717890234
479,479,479,479,2020-12-29,29.53059959411621,28.976789474487305,29.295934677124023,0.01911219737150338,0.008010152930038705
480,480,480,480,2020-12-30,29.615079879760746,28.91107749938965,29.4179630279541,0.02435061025954366,0.006700560865459559
481,481,481,481,2020-12-31,29.81220054626465,28.99555778503418,29.38041114807129,0.02816440943419174,0.014696506322434688
482,482,482,482,2021-01-04,30.15950965881348,29.46489715576172,29.277158737182617,0.02357423816481674,0.030137860355631485
