,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MMM,MMM_6m,MMM_12m,MMM_6m_ret,MMM_12m_ret
244,244,244,244,2020-01-24,150.59498596191406,151.97283935546875,150.3836669921875,-0.009066445026613246,0.0014051989418342181
245,245,245,245,2020-01-27,148.4647674560547,153.01263427734375,152.69140625,-0.02972216538044703,-0.027680921263015135
246,246,246,246,2020-01-28,139.96923828125,153.30006408691406,153.17324829101562,-0.0869590360908532,-0.08620310763847727
247,247,247,247,2020-01-29,136.94297790527344,151.6431884765625,152.55615234375,-0.0969394716569223,-0.1023437875078016
248,248,248,248,2020-01-30,137.37408447265625,150.49356079101562,152.93655395507812,-0.08717632999977898,-0.10175768369276206
249,249,249,249,2020-01-31,134.1195526123047,150.24839782714844,153.3169403076172,-0.10734786825080822,-0.12521374126560703
250,250,250,250,2020-02-03,132.3697509765625,150.59498596191406,151.97283935546875,-0.12102152584257209,-0.12899073585809684
251,251,251,251,2020-02-04,132.919189453125,148.4647674560547,153.01263427734375,-0.10470886978306926,-0.13131886081902422
252,252,252,252,2020-02-05,137.22190856933594,139.96923828125,153.30006408691406,-0.019628096470694967,-0.10488029221215822
253,253,253,253,2020-02-06,137.6953125,136.94297790527344,151.6431884765625,0.00549378001146561,-0.09197825577716756
254,254,254,254,2020-02-07,135.3199462890625,137.37408447265625,150.49356079101562,-0.014952879878901926,-0.10082567268791065
255,255,255,255,2020-02-10,135.3791046142578,134.1195526123047,150.24839782714844,0.009391263074028267,-0.0989647372479594
256,256,256,256,2020-02-11,137.32334899902344,132.3697509765625,150.59498596191406,0.03742243213359231,-0.0881280135465271
257,257,257,257,2020-02-12,138.4645233154297,132.919189453125,148.4647674560547,0.04171958830865652,-0.06735769241402711
258,258,258,258,2020-02-13,136.27236938476562,137.22190856933594,139.96923828125,-0.0069197345705953595,-0.026412009823587046
259,259,259,259,2020-02-14,137.33860778808594,137.6953125,136.94297790527344,-0.0025905363475177134,0.002889011827142962
260,260,260,260,2020-02-18,135.52175903320312,135.3199462890625,137.37408447265625,0.0014913746988158838,-0.013483805526811832
261,261,261,261,2020-02-19,135.9141387939453,135.3791046142578,134.1195526123047,0.0039521178782500055,0.013380496330972491
262,262,262,262,2020-02-20,135.248779296875,137.32334899902344,132.3697509765625,-0.015107188378891023,0.021749896022863036
263,263,263,263,2020-02-21,133.8584442138672,138.4645233154297,132.919189453125,-0.03326540973292924,0.007066359376750597
264,264,264,264,2020-02-24,130.12240600585938,136.27236938476562,137.22190856933594,-0.04512993651370223,-0.051737383902434986
265,265,265,265,2020-02-25,125.2603988647461,137.33860778808594,137.6953125,-0.0879447456026099,-0.09030745789007089
266,266,266,266,2020-02-26,127.06018829345705,135.52175903320312,135.3199462890625,-0.06243699019338267,-0.06103873244201152
267,267,267,267,2020-02-27,128.08377075195312,135.9141387939453,135.3791046142578,-0.05761260830901149,-0.05388818225007197
268,268,268,268,2020-02-28,127.2990264892578,135.248779296875,137.32334899902344,-0.058778739807826774,-0.07299794669176707
269,269,269,269,2020-03-02,130.52330017089844,133.8584442138672,138.4645233154297,-0.024915454998417186,-0.057352041912141716
270,270,270,270,2020-03-03,123.88706970214844,130.12240600585938,136.27236938476562,-0.04791900561253193,-0.09088636044514087
271,271,271,271,2020-03-04,131.34217834472656,125.2603988647461,137.33860778808594,0.04855309048271095,-0.04366164431062158
272,272,272,272,2020-03-05,129.15000915527344,127.06018829345705,135.52175903320312,0.0164474875244931,-0.04701643428616209
273,273,273,273,2020-03-06,131.06065368652344,128.08377075195312,135.9141387939453,0.02324168719497921,-0.03570993533483724
274,274,274,274,2020-03-09,122.88054656982422,127.2990264892578,135.248779296875,-0.034709455690978386,-0.09144801743387387
275,275,275,275,2020-03-10,130.76211547851562,130.52330017089844,133.8584442138672,0.0018296756770974643,-0.023131366523314156
276,276,276,276,2020-03-11,125.5930633544922,123.88706970214844,130.12240600585938,0.013770554557835268,-0.03480832233584141
277,277,277,277,2020-03-12,113.94132995605467,131.34217834472656,125.2603988647461,-0.13248484689359152,-0.0903643051696933
278,278,278,278,2020-03-13,120.85047149658205,129.15000915527344,127.06018829345705,-0.0642627725152779,-0.04887224614001906
279,279,279,279,2020-03-16,111.66384887695312,131.06065368652344,128.08377075195312,-0.14799868811858996,-0.12819674013813043
280,280,280,280,2020-03-17,114.67489624023438,122.88054656982422,127.2990264892578,-0.06677745630735099,-0.09916910283747316
281,281,281,281,2020-03-18,116.87557220458984,130.76211547851562,130.52330017089844,-0.10619699156065854,-0.10456162193600049
282,282,282,282,2020-03-19,117.29352569580078,125.5930633544922,123.88706970214844,-0.06608277111026106,-0.05322221295733265
283,283,283,283,2020-03-20,106.52890014648438,113.94132995605467,131.34217834472656,-0.06505479453705831,-0.1889208669367135
284,284,284,284,2020-03-23,100.54097747802734,120.85047149658205,129.15000915527344,-0.168054735468112,-0.22151784474788738
285,285,285,285,2020-03-24,113.20775604248048,111.66384887695312,131.06065368652344,0.013826383212248494,-0.13621859148317916
286,286,286,286,2020-03-25,112.20122528076172,114.67489624023438,122.88054656982422,-0.021571163703436147,-0.08690815256908224
287,287,287,287,2020-03-26,116.15906524658205,116.87557220458984,130.76211547851562,-0.006130510803006417,-0.11167646055965563
288,288,288,288,2020-03-27,113.65131378173828,117.29352569580078,125.5930633544922,-0.031052113852460428,-0.09508287523051961
289,289,289,289,2020-03-30,117.48973083496094,106.52890014648438,113.94132995605467,0.10289067730357382,0.031142350894752813
290,290,290,290,2020-03-31,116.44054412841795,100.54097747802734,120.85047149658205,0.15814016383384955,-0.03649077503424403
291,291,291,291,2020-04-01,113.56600952148438,113.20775604248048,111.66384887695312,0.003164566559109794,0.01703470428130527
292,292,292,292,2020-04-02,117.63473510742188,112.20122528076172,114.67489624023438,0.048426474961069665,0.025810695838667908
293,293,293,293,2020-04-03,114.12042999267578,116.15906524658205,116.87557220458984,-0.01755037585382302,-0.02357329388806073
294,294,294,294,2020-04-06,120.0145492553711,113.65131378173828,117.29352569580078,0.05598910616953434,0.02319841221780017
295,295,295,295,2020-04-07,123.34117889404295,117.48973083496094,106.52890014648438,0.049803910669449225,0.15781894607416924
296,296,296,296,2020-04-08,127.0857925415039,116.44054412841795,100.54097747802734,0.09142218024458648,0.2640198626403625
297,297,297,297,2020-04-09,126.0536651611328,113.56600952148438,113.20775604248048,0.10995944730527851,0.11347198785418877
298,298,298,298,2020-04-13,124.87654876708984,117.63473510742188,112.20122528076172,0.06156186481021009,0.11296956387606816
299,299,299,299,2020-04-14,128.0666961669922,114.12042999267578,116.15906524658205,0.12220656875558111,0.10251142168829164
300,300,300,300,2020-04-15,123.81884765625,120.0145492553711,113.65131378173828,0.03169864341017514,0.08946252829103196
301,301,301,301,2020-04-16,123.59707641601562,123.34117889404295,117.48973083496094,0.002074712794763345,0.05198195227490765
302,302,302,302,2020-04-17,124.92774200439452,127.0857925415039,116.44054412841795,-0.01698105267278094,0.07288868271361171
303,303,303,303,2020-04-20,122.54788970947266,126.0536651611328,113.56600952148438,-0.027811769274449505,0.0790895112528287
304,304,304,304,2020-04-21,120.80780792236328,124.87654876708984,117.63473510742188,-0.03258210516624116,0.02697394449049262
305,305,305,305,2020-04-22,122.49673461914062,128.0666961669922,114.12042999267578,-0.043492662140582006,0.07339881760875278
306,306,306,306,2020-04-23,123.11089324951172,123.81884765625,120.0145492553711,-0.005717662699492476,0.025799738559631802
307,307,307,307,2020-04-24,125.38832092285156,123.59707641601562,123.34117889404295,0.014492612275121886,0.01659739307800212
308,308,308,308,2020-04-27,131.06065368652344,124.92774200439452,127.0857925415039,0.049091671583347596,0.03127699064961509
309,309,309,309,2020-04-28,134.43846130371094,122.54788970947266,126.0536651611328,0.09702795880392201,0.06651767032604683
310,310,310,310,2020-04-29,133.2869415283203,120.80780792236328,124.87654876708984,0.10329740950168298,0.06734965727565778
311,311,311,311,2020-04-30,129.5850067138672,122.49673461914062,128.0666961669922,0.057864988130214234,0.011855623611115806
312,312,312,312,2020-05-01,126.75312042236328,123.11089324951172,123.81884765625,0.029584930112315666,0.023698110761452895
313,313,313,313,2020-05-04,126.5824737548828,125.38832092285156,123.59707641601562,0.009523636836687333,0.024154271487932366
314,314,314,314,2020-05-05,125.7551040649414,131.06065368652344,124.92774200439452,-0.04048163558127882,0.006622724842956007
315,315,315,315,2020-05-06,124.7059555053711,134.43846130371094,122.54788970947266,-0.07239376071370729,0.01760997925802399
316,316,316,316,2020-05-07,124.3135986328125,133.2869415283203,120.80780792236328,-0.0673234961551068,0.02901957059515725
317,317,317,317,2020-05-08,126.6763153076172,129.5850067138672,122.49673461914062,-0.02244620330708924,0.03411993553519177
318,318,318,318,2020-05-11,124.30504608154295,126.75312042236328,123.11089324951172,-0.019313720503786547,0.0096998145372158
319,319,319,319,2020-05-12,120.71399688720705,126.5824737548828,125.38832092285156,-0.046360895735373386,-0.037278783233093304
320,320,320,320,2020-05-13,116.1078872680664,125.7551040649414,131.06065368652344,-0.07671431603995227,-0.11409043063543467
321,321,321,321,2020-05-14,115.99699401855467,124.7059555053711,134.43846130371094,-0.0698359709568267,-0.13717404309987602
322,322,322,322,2020-05-15,118.30007934570312,124.3135986328125,133.2869415283203,-0.0483737849539021,-0.11244058878365693
323,323,323,323,2020-05-18,127.32461547851562,126.6763153076172,129.5850067138672,0.0051177694056234735,-0.017443308394023305
324,324,324,324,2020-05-19,126.56546783447266,124.30504608154295,126.75312042236328,0.018184472989510647,-0.0014804573431039803
325,325,325,325,2020-05-20,127.67432403564452,120.71399688720705,126.5824737548828,0.057659652798515815,0.0086256039116126
326,326,326,326,2020-05-21,125.60682678222656,116.1078872680664,125.7551040649414,0.08181131995132507,-0.001179095543018871
327,327,327,327,2020-05-22,126.14958190917967,115.99699401855467,124.7059555053711,0.08752457748173215,0.011576242673882575
328,328,328,328,2020-05-26,131.0081024169922,118.30007934570312,124.3135986328125,0.10742193193423799,0.053851741545616116
329,329,329,329,2020-05-27,136.237060546875,127.32461547851562,126.6763153076172,0.06999781648555792,0.07547381857485158
330,330,330,330,2020-05-28,135.09133911132812,126.56546783447266,124.30504608154295,0.06736332921398391,0.08677276884406981
331,331,331,331,2020-05-29,134.76400756835938,127.67432403564452,120.71399688720705,0.05552943856382231,0.11639089951002446
332,332,332,332,2020-06-01,134.0231475830078,125.60682678222656,116.1078872680664,0.06700528161079355,0.15429839209440788
333,333,333,333,2020-06-02,135.79769897460938,126.14958190917967,115.99699401855467,0.07648156196328726,0.17070015584099885
334,334,334,334,2020-06-03,138.87307739257812,131.0081024169922,118.30007934570312,0.060034263762954954,0.17390519229285917
335,335,335,335,2020-06-04,140.0273895263672,136.237060546875,127.32461547851562,0.02782157046164424,0.09976683613071646
336,336,336,336,2020-06-05,144.2140350341797,135.09133911132812,126.56546783447266,0.06752983561243409,0.1394421993745445
337,337,337,337,2020-06-08,143.7488250732422,134.76400756835938,127.67432403564452,0.06667075035094405,0.12590237825038297
338,338,338,338,2020-06-09,143.60235595703125,134.0231475830078,125.60682678222656,0.0714742829636239,0.14326871903232474
339,339,339,339,2020-06-10,141.19033813476562,135.79769897460938,126.14958190917967,0.039710828687638866,0.11922953685581317
340,340,340,340,2020-06-11,131.26657104492188,138.87307739257812,131.0081024169922,-0.05477308122260105,0.0019729209351264654
341,341,341,341,2020-06-12,133.41152954101562,140.0273895263672,136.237060546875,-0.047246899393963204,-0.020739811872902192
342,342,342,342,2020-06-15,135.87522888183594,144.2140350341797,135.09133911132812,-0.05782243143233179,0.005802664890765641
343,343,343,343,2020-06-16,137.5464324951172,143.7488250732422,134.76400756835938,-0.043147431465716646,0.02064664725369214
344,344,344,344,2020-06-17,137.1588134765625,143.60235595703125,134.0231475830078,-0.04487072957491578,0.023396450166286442
345,345,345,345,2020-06-18,137.1502227783203,141.19033813476562,135.79769897460938,-0.028614672999713653,0.00995984331048061
346,346,346,346,2020-06-19,136.237060546875,131.26657104492188,138.87307739257812,0.03786561546010159,-0.018981482193639376
347,347,347,347,2020-06-22,134.97938537597656,133.41152954101562,140.0273895263672,0.011752026532901194,-0.0360501196763372
348,348,348,348,2020-06-23,135.96998596191406,135.87522888183594,144.2140350341797,0.0006973830392627001,-0.05716537277603895
349,349,349,349,2020-06-24,131.1287384033203,137.5464324951172,143.7488250732422,-0.0466583827394047,-0.08779262483357164
350,350,350,350,2020-06-25,133.23924255371094,137.1588134765625,143.60235595703125,-0.028576879775365938,-0.07216534390578644
351,351,351,351,2020-06-26,131.3871307373047,137.1502227783203,141.19033813476562,-0.04202028931685131,-0.06943256547840981
352,352,352,352,2020-06-29,134.01455688476562,136.237060546875,131.26657104492188,-0.016313502751658993,0.020934391886441084
353,353,353,353,2020-06-30,134.37635803222656,134.97938537597656,133.41152954101562,-0.004467551412167925,0.007231972338000325
354,354,354,354,2020-07-01,133.8939666748047,135.96998596191406,135.87522888183594,-0.015268217264440054,-0.014581482020937453
355,355,355,355,2020-07-02,135.28086853027344,131.1287384033203,137.5464324951172,0.03166453195166241,-0.016471266638807047
356,356,356,356,2020-07-06,136.19398498535156,133.23924255371094,137.1588134765625,0.02217621756930588,-0.0070343893094103604
357,357,357,357,2020-07-07,133.3684539794922,131.3871307373047,137.1502227783203,0.015080040420008434,-0.027573916558201295
358,358,358,358,2020-07-08,133.16172790527344,134.01455688476562,136.237060546875,-0.0063637040581009385,-0.022573392506097356
359,359,359,359,2020-07-09,130.46539306640625,134.37635803222656,134.97938537597656,-0.029104561420561614,-0.03344208670825455
360,360,360,360,2020-07-10,131.67141723632812,133.8939666748047,135.96998596191406,-0.016599324776706226,-0.03161409994401254
361,361,361,361,2020-07-13,133.3512420654297,135.28086853027344,131.1287384033203,-0.0142638533135373,0.016949020399124715
362,362,362,362,2020-07-14,136.57302856445312,136.19398498535156,133.23924255371094,0.00278311541542986,0.025021051957708984
363,363,363,363,2020-07-15,137.25357055664062,133.3684539794922,131.3871307373047,0.02913070116075467,0.044650033731730376
364,364,364,364,2020-07-16,138.26144409179688,133.16172790527344,134.01455688476562,0.03829716140474826,0.03168974554520232
365,365,365,365,2020-07-17,137.6842803955078,130.46539306640625,134.37635803222656,0.05533181757577044,0.02461684787206342
366,366,366,366,2020-07-20,134.70370483398438,131.67141723632812,133.8939666748047,0.023029201487319018,0.0060476075157764875
367,367,367,367,2020-07-21,135.93553161621094,133.3512420654297,135.28086853027344,0.019379568654585455,0.004839288016479593
368,368,368,368,2020-07-22,136.71946716308594,136.57302856445312,136.19398498535156,0.001072236591456388,0.0038583361650728065
369,369,369,369,2020-07-23,137.21910095214844,137.25357055664062,133.3684539794922,-0.00025113812596933016,0.02887224720508752
370,370,370,370,2020-07-24,137.69290161132812,138.26144409179688,133.16172790527344,-0.004112082614233903,0.03402759769892749
371,371,371,371,2020-07-27,140.621826171875,137.6842803955078,130.46539306640625,0.021335375163590742,0.07784771782582345
372,372,372,372,2020-07-28,133.80780029296875,134.70370483398438,131.67141723632812,-0.0066509272489556626,0.016225108694669643
373,373,373,373,2020-07-29,134.60031127929688,135.93553161621094,133.3512420654297,-0.009822452754176259,0.009366761002903345
374,374,374,374,2020-07-30,131.04258728027344,136.71946716308594,136.57302856445312,-0.04152210362289399,-0.0404943885502963
375,375,375,375,2020-07-31,129.62118530273438,137.21910095214844,137.25357055664062,-0.05537068525222033,-0.055607917688061725
376,376,376,376,2020-08-03,129.5695037841797,137.69290161132812,138.26144409179688,-0.05899648952186887,-0.06286597369723901
377,377,377,377,2020-08-04,130.25863647460938,140.621826171875,137.6842803955078,-0.07369545666829291,-0.05393240172057223
378,378,378,378,2020-08-05,133.8250274658203,133.80780029296875,134.70370483398438,0.00012874565469167543,-0.006523037872247062
379,379,379,379,2020-08-06,134.38497924804688,134.60031127929688,135.93553161621094,-0.0015997885086846964,-0.011406527415817713
380,380,380,380,2020-08-07,136.3921356201172,131.04258728027344,136.71946716308594,0.0408229755751246,-0.0023941838697943973
381,381,381,381,2020-08-10,139.07118225097656,129.62118530273438,137.21910095214844,0.0729047256138835,0.013497255746297121
382,382,382,382,2020-08-11,140.74241638183594,129.5695037841797,137.69290161132812,0.08623103640395713,0.0221472184464222
383,383,383,383,2020-08-12,141.50050354003906,130.25863647460938,140.621826171875,0.08630419732376837,0.0062485134213099425
384,384,384,384,2020-08-13,142.8787841796875,133.8250274658203,133.80780029296875,0.06765368844164499,0.06779114421474719
385,385,385,385,2020-08-14,143.08551025390625,134.38497924804688,134.60031127929688,0.0647433296082891,0.063039965464883
386,386,386,386,2020-08-17,141.8881072998047,136.3921356201172,131.04258728027344,0.04029537080491963,0.08276332331820413
387,387,387,387,2020-08-18,141.6038360595703,139.07118225097656,129.62118530273438,0.018211204993016983,0.0924436135100144
388,388,388,388,2020-08-19,141.25067138671875,140.74241638183594,129.5695037841797,0.003611242566021522,0.0901536801591527
389,389,389,389,2020-08-20,140.38922119140625,141.50050354003906,130.25863647460938,-0.007853557555138724,0.0777728447876973
390,390,390,390,2020-08-21,140.57177734375,142.8787841796875,133.8250274658203,-0.016146601814837402,0.05041470945823523
391,391,391,391,2020-08-24,142.15386962890625,143.08551025390625,134.38497924804688,-0.006511075952741807,0.05781070491903417
392,392,392,392,2020-08-25,141.78005981445312,141.8881072998047,136.3921356201172,-0.0007614978267577177,0.03950318814086562
393,393,393,393,2020-08-26,142.47549438476562,141.6038360595703,139.07118225097656,0.006155612372171992,0.024478918483956225
394,394,394,394,2020-08-27,142.63197326660156,141.25067138671875,140.74241638183594,0.009779081871413187,0.013425639074145401
395,395,395,395,2020-08-28,144.00546264648438,140.38922119140625,141.50050354003906,0.0257586830697476,0.017702828214575916
396,396,396,396,2020-08-31,141.7104949951172,140.57177734375,142.8787841796875,0.008100613600286133,-0.008176785596810787
397,397,397,397,2020-09-01,143.25782775878906,142.15386962890625,143.08551025390625,0.007765937942911361,0.0012042973783790156
398,398,398,398,2020-09-02,147.35215759277344,141.78005981445312,141.8881072998047,0.03930099751412497,0.03850957206317096
399,399,399,399,2020-09-03,144.57046508789062,142.47549438476562,141.6038360595703,0.014704077442731167,0.02095020241593093
400,400,400,400,2020-09-04,144.10105895996094,142.63197326660156,141.25067138671875,0.01029983431985082,0.020179639114339842
401,401,401,401,2020-09-08,141.8408966064453,144.00546264648438,140.38922119140625,-0.015031138404470124,0.01034036233493918
402,402,402,402,2020-09-09,144.04022216796875,141.7104949951172,140.57177734375,0.016440046821739163,0.02467383488889885
403,403,403,403,2020-09-10,141.8235321044922,143.25782775878906,142.15386962890625,-0.010011988013052031,-0.002323802547735121
404,404,404,404,2020-09-11,144.44874572753906,147.35215759277344,141.78005981445312,-0.01970389787748017,0.018822716795143357
405,405,405,405,2020-09-14,146.439453125,144.57046508789062,142.47549438476562,0.012927869022024252,0.027822038852024722
406,406,406,406,2020-09-15,144.79647827148438,144.10105895996094,142.63197326660156,0.004825913956098438,0.015175454390138787
407,407,407,407,2020-09-16,147.35215759277344,141.8408966064453,144.00546264648438,0.03885523229326293,0.02324005551445496
408,408,408,408,2020-09-17,149.84701538085938,144.04022216796875,141.7104949951172,0.040313692422101255,0.05741649823481709
409,409,409,409,2020-09-18,147.38693237304688,141.8235321044922,143.25782775878906,0.03922762454157258,0.028822890021829695
410,410,410,410,2020-09-21,140.26751708984375,144.44874572753906,147.35215759277344,-0.02894610553131416,-0.04807965230145461
411,411,411,411,2020-09-22,141.119384765625,146.439453125,144.57046508789062,-0.036329474372140735,-0.023871268036438575
412,412,412,412,2020-09-23,138.65933227539062,144.79647827148438,144.10105895996094,-0.04238463579609297,-0.03776326644540706
413,413,413,413,2020-09-24,139.4503936767578,147.35215759277344,141.8408966064453,-0.0536250303022584,-0.016853411018122877
414,414,414,414,2020-09-25,139.3199920654297,149.84701538085938,144.04022216796875,-0.07025180507381901,-0.03277022231356108
415,415,415,415,2020-09-28,140.52828979492188,147.38693237304688,141.8235321044922,-0.04653494355093357,-0.00913277430304027
416,416,416,416,2020-09-29,138.92010498046875,140.26751708984375,144.44874572753906,-0.00960601668390526,-0.03827406544255152
417,417,417,417,2020-09-30,139.24172973632812,141.119384765625,146.439453125,-0.013305436616063315,-0.04915153146965068
418,418,418,418,2020-10-01,138.033447265625,138.65933227539062,144.79647827148438,-0.0045138325671622015,-0.046707151213851494
419,419,419,419,2020-10-02,139.39820861816406,139.4503936767578,147.35215759277344,-0.0003742195143221494,-0.05397918228378529
420,420,420,420,2020-10-05,141.47581481933594,139.3199920654297,149.84701538085938,0.015473893745944212,-0.05586498029504783
421,421,421,421,2020-10-06,141.02378845214844,140.52828979492188,147.38693237304688,0.003525970877107154,-0.04317305352955492
422,422,422,422,2020-10-07,144.72694396972656,138.92010498046875,140.26751708984375,0.0417998459623552,0.03179229926075089
423,423,423,423,2020-10-08,145.78744506835938,139.24172973632812,141.119384765625,0.047009724343602954,0.03307880281994713
424,424,424,424,2020-10-09,147.16961669921875,138.033447265625,138.65933227539062,0.06618808422579314,0.06137548972849438
425,425,425,425,2020-10-12,146.60458374023438,139.39820861816406,139.4503936767578,0.051696325178825164,0.05130275989080224
426,426,426,426,2020-10-13,144.8486328125,141.47581481933594,139.3199920654297,0.023840244337671068,0.03968303949137364
427,427,427,427,2020-10-14,146.3872528076172,141.02378845214844,140.52828979492188,0.03803233776611137,0.04169240955857001
428,428,428,428,2020-10-15,146.97836303710938,144.72694396972656,138.92010498046875,0.015556322863099714,0.058006420724873164
429,429,429,429,2020-10-16,148.62132263183594,145.78744506835938,139.24172973632812,0.01943841983202166,0.0673619389336031
430,430,430,430,2020-10-19,147.38693237304688,147.16961669921875,138.033447265625,0.0014766340954210921,0.06776245390309255
431,431,431,431,2020-10-20,148.60391235351562,146.60458374023438,139.39820861816406,0.013637558678409434,0.06603889552531905
432,432,432,432,2020-10-21,147.05662536621094,144.8486328125,141.47581481933594,0.015243447665599152,0.03944709952016656
433,433,433,433,2020-10-22,148.39532470703125,146.3872528076172,141.02378845214844,0.013717532509835983,0.052271580105679005
434,434,434,434,2020-10-23,147.60427856445312,146.97836303710938,144.72694396972656,0.004258555575188394,0.019881125903746355
435,435,435,435,2020-10-26,144.44007873535156,148.62132263183594,145.78744506835938,-0.028133539807354113,-0.009241991533468719
436,436,436,436,2020-10-27,139.98065185546875,147.38693237304688,147.16961669921875,-0.050250591408146694,-0.048848159049313944
437,437,437,437,2020-10-28,137.8074493408203,148.60391235351562,146.60458374023438,-0.0726526162178791,-0.06000586185628087
438,438,438,438,2020-10-29,137.76400756835938,147.05662536621094,144.8486328125,-0.06319074556967708,-0.04891054272711948
439,439,439,439,2020-10-30,139.050537109375,148.39532470703125,146.3872528076172,-0.0629722507505216,-0.050118542137573496
440,440,440,440,2020-11-02,141.64100646972656,147.60427856445312,146.97836303710938,-0.040400401348275494,-0.03631389312748856
441,441,441,441,2020-11-03,143.8750457763672,144.44007873535156,148.62132263183594,-0.003911884872478177,-0.03193536951105058
442,442,442,442,2020-11-04,139.224365234375,139.98065185546875,147.38693237304688,-0.005402793965230468,-0.055381891781367876
443,443,443,443,2020-11-05,141.8669891357422,137.8074493408203,148.60391235351562,0.02945805770544352,-0.04533476347343324
444,444,444,444,2020-11-06,141.7104949951172,137.76400756835938,147.05662536621094,0.028646723454234246,-0.036354229928644344
445,445,445,445,2020-11-09,142.06692504882812,139.050537109375,148.39532470703125,0.02169274568914803,-0.042645546082377805
446,446,446,446,2020-11-10,147.030517578125,141.64100646972656,147.60427856445312,0.03805049994155718,-0.003887156875859721
447,447,447,447,2020-11-11,147.09141540527344,143.8750457763672,144.44007873535156,0.022355298735443174,0.018355962508022072
448,448,448,448,2020-11-12,145.2136993408203,139.224365234375,139.98065185546875,0.04301929548296135,0.037384077127707194
449,449,449,449,2020-11-13,147.59555053710938,141.8669891357422,137.8074493408203,0.04037980531105756,0.07102737365148881
450,450,450,450,2020-11-16,151.13356018066406,141.7104949951172,137.76400756835938,0.06649518220842832,0.09704677475842605
451,451,451,451,2020-11-17,150.9423065185547,142.06692504882812,139.050537109375,0.06247324256983888,0.08552120442243094
452,452,452,452,2020-11-18,148.99513244628906,147.030517578125,141.64100646972656,0.013361953018496076,0.05192088195260269
453,453,453,453,2020-11-19,150.4681396484375,147.09141540527344,143.8750457763672,0.022956637094424304,0.04582513831007451
454,454,454,454,2020-11-20,151.59043884277344,145.2136993408203,139.224365234375,0.04391279563084982,0.08882118864453759
455,455,455,455,2020-11-23,152.68646240234375,147.59555053710938,141.8669891357422,0.034492312584683216,0.0762649107626383
456,456,456,456,2020-11-24,155.2642822265625,151.13356018066406,141.7104949951172,0.027331600214807406,0.09564420215956715
457,457,457,457,2020-11-25,155.29933166503906,150.9423065185547,142.06692504882812,0.028865499984583654,0.0931420639368592
458,458,458,458,2020-11-27,155.09768676757812,148.99513244628906,147.030517578125,0.04095807843581034,0.05486731137409362
459,459,459,459,2020-11-30,151.45016479492188,150.4681396484375,147.09141540527344,0.006526465660962044,0.02963292845907417
460,460,460,460,2020-12-01,149.512451171875,151.59043884277344,145.2136993408203,-0.013707907218697857,0.029602935883930703
461,461,461,461,2020-12-02,150.67860412597656,152.68646240234375,147.59555053710938,-0.013150204967590895,0.0208885266367973
462,462,462,462,2020-12-03,150.66104125976562,155.2642822265625,151.13356018066406,-0.02964777797433027,-0.0031264989743746696
463,463,463,463,2020-12-04,151.2134552001953,155.29933166503906,150.9423065185547,-0.026309684794113997,0.0017963729844507892
464,464,464,464,2020-12-07,149.18801879882812,155.09768676757812,148.99513244628906,-0.03810287627052711,0.0012945815703651053
465,465,465,465,2020-12-08,151.2134552001953,151.45016479492188,150.4681396484375,-0.0015629536953432055,0.0049533114019966185
466,466,466,466,2020-12-09,153.69476318359375,149.512451171875,151.59043884277344,0.02797300143859527,0.013881642911548475
467,467,467,467,2020-12-10,152.11654663085938,150.67860412597656,152.68646240234375,0.009543110073415573,-0.003732588747669019
468,468,468,468,2020-12-11,152.58123779296875,150.66104125976562,155.2642822265625,0.012745143118268798,-0.017280500029482893
469,469,469,469,2020-12-14,151.75706481933594,151.2134552001953,155.29933166503906,0.003594981798550334,-0.02280928583352404
470,470,470,470,2020-12-15,153.159912109375,149.18801879882812,155.09768676757812,0.026623406775732716,-0.012493897869069959
471,471,471,471,2020-12-16,153.80001831054688,151.2134552001953,151.45016479492188,0.017105376680449202,0.015515688073413081
472,472,472,472,2020-12-17,154.88722229003906,153.69476318359375,149.512451171875,0.007758618977934173,0.03594865227636057
473,473,473,473,2020-12-18,154.68560791015625,152.11654663085938,150.67860412597656,0.01688876940870343,0.026593050867590895
474,474,474,474,2020-12-21,154.01919555664062,152.58123779296875,150.66104125976562,0.009424210895595087,0.02228946693050493
475,475,475,475,2020-12-22,153.2476043701172,151.75706481933594,151.2134552001953,0.009821879149782609,0.013452170425104049
476,476,476,476,2020-12-23,152.55494689941406,153.159912109375,149.18801879882812,-0.003949892642461927,0.02256835453473016
477,477,477,477,2020-12-24,153.0196533203125,153.80001831054688,151.2134552001953,-0.005073894000836132,0.011944691811492048
478,478,478,478,2020-12-28,153.18624877929688,154.88722229003906,153.69476318359375,-0.010982013142162073,-0.0033085994198086555
479,479,479,479,2020-12-29,152.4321746826172,154.68560791015625,152.11654663085938,-0.014567827336903205,0.0020749093951215603
480,480,480,480,2020-12-30,152.66017150878906,154.01919555664062,152.58123779296875,-0.008823731632540466,0.0005173225552634886
481,481,481,481,2020-12-31,153.25640869140625,153.2476043701172,151.75706481933594,5.7451607972991425e-05,0.009879895040506126
482,482,482,482,2021-01-04,150.69613647460938,152.55494689941406,153.159912109375,-0.012184530640165225,-0.01608629569469966
483,483,483,483,2021-01-05,150.4418487548828,153.0196533203125,153.80001831054688,-0.016846231902209463,-0.02183464990806039
484,484,484,484,2021-01-06,152.7303009033203,153.18624877929688,154.88722229003906,-0.0029764282343219817,-0.013925754202497975
