,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GEN,GEN_6m,GEN_12m,GEN_6m_ret,GEN_12m_ret
123,123,123,123,2019-08-01,11.272311210632324,11.87412929534912,12.334649085998535,-0.05068313387428891,-0.08612631522465486
124,124,124,124,2019-08-02,11.068215370178224,11.764232635498049,11.868894577026367,-0.05916384747608805,-0.06746030151771265
125,125,125,125,2019-08-05,10.644325256347656,11.895058631896973,12.036357879638672,-0.10514730647862769,-0.11565231253599151
126,126,126,126,2019-08-06,10.707124710083008,11.565369606018066,11.65433406829834,-0.07420816845217548,-0.08127528803141948
127,127,127,127,2019-08-07,10.680959701538086,11.476404190063477,11.88459300994873,-0.06931129954573267,-0.10127677972674953
128,128,128,128,2019-08-08,11.994491577148438,11.282773971557615,11.936927795410156,0.06308001980585343,0.004822328049970626
129,129,129,129,2019-08-09,12.031122207641602,11.272311210632324,11.87412929534912,0.06731636332871549,0.013221425199906989
130,130,130,130,2019-08-12,11.340340614318848,11.068215370178224,11.764232635498049,0.02458618982729832,-0.03603227123375019
131,131,131,131,2019-08-13,12.099156379699709,10.644325256347656,11.895058631896973,0.13667668812398182,0.017158196030698125
132,132,132,132,2019-08-14,12.062521934509276,10.707124710083008,11.565369606018066,0.12658834758409765,0.042986289710318815
133,133,133,133,2019-08-15,12.109623908996582,10.680959701538086,11.476404190063477,0.1337580374217464,0.05517579447762566
134,134,134,134,2019-08-16,12.303252220153809,11.994491577148438,11.282773971557615,0.025741870009197587,0.09044568748507098
135,135,135,135,2019-08-19,12.481178283691406,12.031122207641602,11.272311210632324,0.03740765560206438,0.10724216626656369
136,136,136,136,2019-08-20,12.434081077575684,11.340340614318848,11.068215370178224,0.09644687937113883,0.12340433048290644
137,137,137,137,2019-08-21,12.407914161682127,12.099156379699709,10.644325256347656,0.025518951263450163,0.16568348513051778
138,138,138,138,2019-08-22,12.313716888427734,12.062521934509276,10.707124710083008,0.02082441427110049,0.15004889004718347
139,139,139,139,2019-08-23,12.190340995788574,12.109623908996582,10.680959701538086,0.006665532092373638,0.1413151380051676
140,140,140,140,2019-08-26,12.242842674255373,12.303252220153809,11.994491577148438,-0.0049100469386037515,0.020705429280561294
141,141,141,141,2019-08-27,12.111594200134276,12.481178283691406,12.031122207641602,-0.029611313544014473,0.006688652239070558
142,142,142,142,2019-08-28,12.048596382141112,12.434081077575684,11.340340614318848,-0.031002266514875587,0.062454540997471275
143,143,143,143,2019-08-29,12.185093879699709,12.407914161682127,12.099156379699709,-0.017957916139565766,0.007102767937125609
144,144,144,144,2019-08-30,12.20609188079834,12.313716888427734,12.062521934509276,-0.008740253540386211,0.011902150070154827
145,145,145,145,2019-09-03,12.069594383239746,12.190340995788574,12.109623908996582,-0.009905105410139337,-0.003305596115755205
146,146,146,146,2019-09-04,12.237592697143556,12.242842674255373,12.303252220153809,-0.00042882010751110755,-0.00533676151925877
147,147,147,147,2019-09-05,12.321592330932615,12.111594200134276,12.481178283691406,0.017338603599847513,-0.012786128771777427
148,148,148,148,2019-09-06,12.872836112976074,12.048596382141112,12.434081077575684,0.06840960595681356,0.03528648660588729
149,149,149,149,2019-09-09,12.815085411071776,12.185093879699709,12.407914161682127,0.05170182007556212,0.03281544698681649
150,150,150,150,2019-09-10,12.82558536529541,12.20609188079834,12.313716888427734,0.05075281183747338,0.04156896585374015
151,151,151,151,2019-09-11,12.983080863952637,12.069594383239746,12.190340995788574,0.07568493618819438,0.06503016350715152
152,152,152,152,2019-09-12,12.883334159851074,12.237592697143556,12.242842674255373,0.052767033409948594,0.052315585737497505
153,153,153,153,2019-09-13,12.841334342956545,12.321592330932615,12.111594200134276,0.04218139977891888,0.06025136994881963
154,154,154,154,2019-09-16,12.736334800720217,12.872836112976074,12.048596382141112,-0.010603825843650827,0.05708037656556386
155,155,155,155,2019-09-17,12.82558536529541,12.815085411071776,12.185093879699709,0.0008193432885403862,0.05256352490338667
156,156,156,156,2019-09-18,12.61033821105957,12.82558536529541,12.20609188079834,-0.016782637837199577,0.033118407939985994
157,157,157,157,2019-09-19,12.589338302612305,12.983080863952637,12.069594383239746,-0.03032735954326171,0.04306225237314454
158,158,158,158,2019-09-20,12.53683853149414,12.883334159851074,12.237592697143556,-0.026894872403196213,0.024452998376096602
159,159,159,159,2019-09-23,12.473841667175291,12.841334342956545,12.321592330932615,-0.028617950904986977,0.01235630364595508
160,160,160,160,2019-09-24,12.269092559814451,12.736334800720217,12.872836112976074,-0.03668576935331058,-0.046900585687798646
161,161,161,161,2019-09-25,12.49483871459961,12.82558536529541,12.815085411071776,-0.025788035499008433,-0.02498982146427864
162,162,162,162,2019-09-26,12.463338851928713,12.61033821105957,12.82558536529541,-0.011657051275748898,-0.02824405304313793
163,163,163,163,2019-09-27,12.337342262268066,12.589338302612305,12.983080863952637,-0.020016623136733802,-0.04973693135328572
164,164,164,164,2019-09-30,12.40558910369873,12.53683853149414,12.883334159851074,-0.010469100919318297,-0.037082408189113236
165,165,165,165,2019-10-01,12.342591285705566,12.473841667175291,12.841334342956545,-0.010522049659737798,-0.03883888106414257
166,166,166,166,2019-10-02,12.227089881896973,12.269092559814451,12.736334800720217,-0.0034234543192748212,-0.039983631617036886
167,167,167,167,2019-10-03,12.332091331481934,12.49483871459961,12.82558536529541,-0.01302516877849036,-0.03847731076265848
168,168,168,168,2019-10-04,12.326841354370115,12.463338851928713,12.61033821105957,-0.010951920603320064,-0.02248130477902821
169,169,169,169,2019-10-07,12.321592330932615,12.337342262268066,12.589338302612305,-0.0012766065008684713,-0.021267676286380488
170,170,170,170,2019-10-08,12.19559383392334,12.40558910369873,12.53683853149414,-0.0169274726109363,-0.027219358111181702
171,171,171,171,2019-10-09,12.347840309143066,12.342591285705566,12.473841667175291,0.0004252772627721946,-0.010101247185443696
172,172,172,172,2019-10-10,12.332091331481934,12.227089881896973,12.269092559814451,0.008587607566410638,0.005134753964920469
173,173,173,173,2019-10-11,12.368840217590332,12.332091331481934,12.49483871459961,0.002979939502603557,-0.010084043490857897
174,174,174,174,2019-10-14,12.295342445373535,12.326841354370115,12.463338851928713,-0.0025553106502350653,-0.013479245694196895
175,175,175,175,2019-10-15,12.384591102600098,12.321592330932615,12.337342262268066,0.005112875834183184,0.0038297422027866457
176,176,176,176,2019-10-16,12.337342262268066,12.19559383392334,12.40558910369873,0.011622921382510976,-0.005501297911786884
177,177,177,177,2019-10-17,12.326841354370115,12.347840309143066,12.342591285705566,-0.0017006176179167332,-0.0012760635891501115
178,178,178,178,2019-10-18,12.08009147644043,12.332091331481934,12.227089881896973,-0.020434478489320562,-0.01202235420500053
179,179,179,179,2019-10-21,12.116843223571776,12.368840217590332,12.332091331481934,-0.02037353459058988,-0.017454306988520463
180,180,180,180,2019-10-22,12.15359115600586,12.295342445373535,12.326841354370115,-0.011528860623236548,-0.01405471145313597
181,181,181,181,2019-10-23,12.08009147644043,12.384591102600098,12.321592330932615,-0.02458697454256198,-0.01959980885635315
182,182,182,182,2019-10-24,12.090595245361328,12.337342262268066,12.19559383392334,-0.02000001391396733,-0.008609551120827508
183,183,183,183,2019-10-25,11.91209888458252,12.326841354370115,12.347840309143066,-0.033645478015384755,-0.035288877540625374
184,184,184,184,2019-10-28,11.996092796325684,12.08009147644043,12.332091331481934,-0.006953480466482143,-0.027245868208784496
185,185,185,185,2019-10-29,12.127344131469728,12.116843223571776,12.368840217590332,0.0008666372671657374,-0.019524553787764187
186,186,186,186,2019-10-30,12.069594383239746,12.15359115600586,12.295342445373535,-0.006911271877415803,-0.01836045341044834
187,187,187,187,2019-10-31,12.011847496032717,12.08009147644043,12.384591102600098,-0.005649293346892903,-0.030097368857751383
188,188,188,188,2019-11-01,12.290090560913086,12.090595245361328,12.337342262268066,0.016500040858476117,-0.00382997410224184
189,189,189,189,2019-11-04,12.46859073638916,11.91209888458252,12.326841354370115,0.04671652386355629,0.011499246071564828
190,190,190,190,2019-11-05,12.46859073638916,11.996092796325684,12.08009147644043,0.039387652970490405,0.032160291228457316
191,191,191,191,2019-11-06,12.59983730316162,12.127344131469728,12.116843223571776,0.038960976663126035,0.039861378964633376
192,192,192,192,2019-11-07,12.77833652496338,12.069594383239746,12.15359115600586,0.05872128915183916,0.05140417848010248
193,193,193,193,2019-11-08,13.035582542419434,12.011847496032717,12.08009147644043,0.08522710987837945,0.07909634358667561
194,194,194,194,2019-11-11,12.783586502075195,12.290090560913086,12.090595245361328,0.04015397109697494,0.05731655411918113
195,195,195,195,2019-11-12,12.704837799072266,12.46859073638916,11.91209888458252,0.018947374861990385,0.06654905421543855
196,196,196,196,2019-11-13,12.89908504486084,12.46859073638916,11.996092796325684,0.03452630033122328,0.07527386323751473
197,197,197,197,2019-11-14,12.872836112976074,12.59983730316162,12.127344131469728,0.021666851979584845,0.061471990357050865
198,198,198,198,2019-11-15,13.035582542419434,12.77833652496338,12.069594383239746,0.020131416710892358,0.08003484860444798
199,199,199,199,2019-11-18,12.888582229614258,13.035582542419434,12.011847496032717,-0.01127685029240677,0.07298916622701968
200,200,200,200,2019-11-19,12.967333793640137,12.783586502075195,12.290090560913086,0.014373688599448542,0.05510482037300268
201,201,201,201,2019-11-20,12.89383316040039,12.704837799072266,12.46859073638916,0.014875857867459485,0.03410509118485816
202,202,202,202,2019-11-21,12.89908504486084,12.89908504486084,12.46859073638916,0.0,0.03452630033122328
203,203,203,203,2019-11-22,12.938658714294434,12.872836112976074,12.59983730316162,0.005113294439599736,0.026890935412935413
204,204,204,204,2019-11-25,13.144454956054688,13.035582542419434,12.77833652496338,0.008351940795968904,0.028651493907369652
205,205,205,205,2019-11-26,13.191946029663086,12.888582229614258,13.035582542419434,0.023537406569962727,0.011995128467394922
206,206,206,206,2019-11-27,13.149731636047363,12.967333793640137,12.783586502075195,0.014065947966626968,0.028641816122003894
207,207,207,207,2019-11-29,13.13917636871338,12.89383316040039,12.704837799072266,0.01902794966096577,0.03418686460309095
208,208,208,208,2019-12-02,13.18666648864746,12.89908504486084,12.89908504486084,0.0222947164691496,0.0222947164691496
209,209,209,209,2019-12-03,13.165562629699709,12.938658714294434,12.872836112976074,0.017536896243703692,0.022739861997354227
210,210,210,210,2019-12-04,13.392461776733398,13.144454956054688,13.035582542419434,0.018867790373040316,0.027377313837155803
211,211,211,211,2019-12-05,13.450509071350098,13.191946029663086,12.888582229614258,0.01960006818596849,0.04359880952962336
212,212,212,212,2019-12-06,13.434677124023438,13.149731636047363,12.967333793640137,0.02166930062625405,0.03604004784796322
213,213,213,213,2019-12-09,13.403016090393066,13.13917636871338,12.89383316040039,0.020080385122764,0.03949042334101871
214,214,214,214,2019-12-10,13.867374420166016,13.18666648864746,12.89908504486084,0.05162092573620369,0.07506651610851689
215,215,215,215,2019-12-11,13.92013931274414,13.165562629699709,12.938658714294434,0.057314427363871934,0.07585644077352338
216,216,216,216,2019-12-12,13.814604759216309,13.392461776733398,13.144454956054688,0.031520939878006304,0.05098346073702609
217,217,217,217,2019-12-13,13.719622611999512,13.450509071350098,13.191946029663086,0.020007684409702575,0.039999904574344436
218,218,218,218,2019-12-16,13.703795433044434,13.434677124023438,13.149731636047363,0.020031617175210625,0.042134988936064266
219,219,219,219,2019-12-17,13.677407264709473,13.403016090393066,13.13917636871338,0.02047234536359932,0.040963823065630844
220,220,220,220,2019-12-18,13.70906925201416,13.867374420166016,13.18666648864746,-0.011415655433781868,0.03961598360104457
221,221,221,221,2019-12-19,13.73017692565918,13.92013931274414,13.165562629699709,-0.013646586633730529,0.042885694431757715
222,222,222,222,2019-12-20,13.461061477661133,13.814604759216309,13.392461776733398,-0.025591993959820813,0.0051222622152196084
223,223,223,223,2019-12-23,13.577149391174316,13.719622611999512,13.450509071350098,-0.010384631185159865,0.009415280801078785
224,224,224,224,2019-12-24,13.550764083862305,13.703795433044434,13.434677124023438,-0.01116707775811654,0.008640844790477553
225,225,225,225,2019-12-26,13.429400444030762,13.677407264709473,13.403016090393066,-0.018132590181665464,0.0019685385333982897
226,226,226,226,2019-12-27,13.508549690246582,13.70906925201416,13.867374420166016,-0.01462678159118036,-0.025875462726212106
227,227,227,227,2019-12-30,13.445229530334473,13.73017692565918,13.92013931274414,-0.02075336660754845,-0.03411674062592751
228,228,228,228,2019-12-31,13.466339111328123,13.461061477661133,13.814604759216309,0.00039206667882396573,-0.02520996104907325
229,229,229,229,2020-01-02,13.73017692565918,13.577149391174316,13.719622611999512,0.01127096197264632,0.0007692860042984861
230,230,230,230,2020-01-03,13.62992000579834,13.550764083862305,13.703795433044434,0.00584143605822951,-0.005390873470568214
231,231,231,231,2020-01-06,13.9254150390625,13.429400444030762,13.677407264709473,0.03693497688887604,0.01813265990791524
232,232,232,232,2020-01-07,14.11538028717041,13.508549690246582,13.70906925201416,0.044921965039812495,0.029638119677348307
233,233,233,233,2020-01-08,14.04150676727295,13.445229530334473,13.73017692565918,0.04434860971270038,0.022674860149249243
234,234,234,234,2020-01-09,14.083720207214355,13.466339111328123,13.461061477661133,0.045846246019965564,0.04625628748420296
235,235,235,235,2020-01-10,13.97818660736084,13.73017692565918,13.577149391174316,0.018063108949322837,0.02953765953604459
236,236,236,236,2020-01-13,14.036230087280272,13.62992000579834,13.550764083862305,0.02981015892309591,0.03582572911856041
237,237,237,237,2020-01-14,14.13120937347412,13.9254150390625,13.429400444030762,0.014778326809961495,0.05225914085801975
238,238,238,238,2020-01-15,14.511140823364258,14.11538028717041,13.508549690246582,0.028037539771674336,0.07421900619291244
239,239,239,239,2020-01-16,14.711657524108888,14.04150676727295,13.445229530334473,0.04772641340727657,0.09419162320116303
240,240,240,240,2020-01-17,14.84357452392578,14.083720207214355,13.466339111328123,0.05395267056797892,0.10227244399623814
241,241,241,241,2020-01-21,14.801362037658691,13.97818660736084,13.73017692565918,0.05889000150165202,0.07801684696412492
242,242,242,242,2020-01-22,14.885788917541504,14.036230087280272,13.62992000579834,0.06052614020848157,0.09214059299019373
243,243,243,243,2020-01-23,14.986048698425291,14.13120937347412,13.9254150390625,0.06049300540092495,0.07616531761441814
244,244,244,244,2020-01-24,14.811914443969728,14.511140823364258,14.11538028717041,0.020727083023079684,0.04934575920936424
245,245,245,245,2020-01-27,14.474201202392578,14.711657524108888,14.04150676727295,-0.016140691239391325,0.030815384865114703
246,246,246,246,2020-01-28,14.606121063232422,14.84357452392578,14.083720207214355,-0.015997053830303143,0.037092532962311076
247,247,247,247,2020-01-29,14.606121063232422,14.801362037658691,13.97818660736084,-0.013190743793005222,0.04492245478686874
248,248,248,248,2020-01-30,14.933281898498535,14.885788917541504,14.036230087280272,0.0031904913619369424,0.0639097396979249
249,249,249,249,2020-01-31,14.99660301208496,14.986048698425291,14.13120937347412,0.0007042759483877337,0.06123988511806222
250,250,250,250,2020-02-03,15.663321495056152,14.811914443969728,14.511140823364258,0.05748122933784905,0.0793997305736831
251,251,251,251,2020-02-04,16.0103816986084,14.474201202392578,14.711657524108888,0.10613231602458928,0.0882785758417235
252,252,252,252,2020-02-05,16.11084747314453,14.606121063232422,14.84357452392578,0.1030202613957456,0.08537518689828283
253,253,253,253,2020-02-06,16.083446502685547,14.606121063232422,14.801362037658691,0.10114426910865171,0.08661935717570346
254,254,254,254,2020-02-07,18.019670486450195,14.933281898498535,14.885788917541504,0.20667851909110357,0.21052841648289844
255,255,255,255,2020-02-10,18.44893264770508,14.99660301208496,14.986048698425291,0.23020744316816777,0.2310738486819186
256,256,256,256,2020-02-11,18.82338523864746,15.663321495056152,14.811914443969728,0.20174927422569522,0.27082729986405596
257,257,257,257,2020-02-12,18.82338523864746,16.0103816986084,14.474201202392578,0.17569871805639492,0.30047834595086087
258,258,258,258,2020-02-13,18.96038246154785,16.11084747314453,14.606121063232422,0.17687058319888282,0.2981120983089953
259,259,259,259,2020-02-14,18.869047164916992,16.083446502685547,14.606121063232422,0.1731967499482352,0.29185887774239494
260,260,260,260,2020-02-18,18.750320434570312,18.019670486450195,14.933281898498535,0.040547353441869216,0.2556061394954019
261,261,261,261,2020-02-19,18.90558624267578,18.44893264770508,14.99660301208496,0.024752304303496064,0.26065791215789225
262,262,262,262,2020-02-20,18.987781524658203,18.82338523864746,15.663321495056152,0.008733619586832386,0.21224489522553425
263,263,263,263,2020-02-21,18.8086051940918,18.82338523864746,16.0103816986084,-0.0007851958809892423,0.17477556426569274
264,264,264,264,2020-02-24,18.30324935913086,18.96038246154785,16.11084747314453,-0.03465821977745831,0.13608234387675022
265,265,265,265,2020-02-25,17.57736587524414,18.869047164916992,16.083446502685547,-0.0684550352958182,0.09288552502158942
266,266,266,266,2020-02-26,17.73356819152832,18.750320434570312,18.019670486450195,-0.05422585958410542,-0.015877221236482053
267,267,267,267,2020-02-27,17.39360237121582,18.90558624267578,18.44893264770508,-0.07997550840539103,-0.057202782222771975
268,268,268,268,2020-02-28,17.485483169555664,18.987781524658203,18.82338523864746,-0.07911921427743418,-0.07107659181011006
269,269,269,269,2020-03-02,18.31243705749512,18.8086051940918,18.82338523864746,-0.026379847494089392,-0.027144330027485175
270,270,270,270,2020-03-03,17.724380493164062,18.30324935913086,18.96038246154785,-0.03162656283639709,-0.06518866224826603
271,271,271,271,2020-03-04,18.11029052734375,17.57736587524414,18.869047164916992,0.030318800660011247,-0.040211709205115076
272,272,272,272,2020-03-05,17.779510498046875,17.73356819152832,18.750320434570312,0.0025906972597034006,-0.051775645110231694
273,273,273,273,2020-03-06,17.16388702392578,17.39360237121582,18.90558624267578,-0.013206887359353936,-0.09212616823372788
274,274,274,274,2020-03-09,15.79482364654541,17.485483169555664,18.987781524658203,-0.09668932260069862,-0.16815855364494825
275,275,275,275,2020-03-10,16.48394775390625,18.31243705749512,18.8086051940918,-0.09984958844352643,-0.12359541902212812
276,276,276,276,2020-03-11,16.401254653930664,17.724380493164062,18.30324935913086,-0.07465004713387313,-0.10391568556385078
277,277,277,277,2020-03-12,15.859137535095217,18.11029052734375,17.57736587524414,-0.12430242291528337,-0.09775232263719713
278,278,278,278,2020-03-13,16.033716201782227,17.779510498046875,17.73356819152832,-0.09819135889350994,-0.09585504571821857
279,279,279,279,2020-03-16,15.47322940826416,17.16388702392578,17.39360237121582,-0.09850085900151351,-0.11040685661123484
280,280,280,280,2020-03-17,15.289456367492676,15.79482364654541,17.485483169555664,-0.031995753188625575,-0.12559142808741686
281,281,281,281,2020-03-18,15.261896133422852,16.48394775390625,18.31243705749512,-0.07413585863822003,-0.1665830121078128
282,282,282,282,2020-03-19,15.454849243164062,16.401254653930664,17.724380493164062,-0.05770323251092191,-0.1280457306180779
283,283,283,283,2020-03-20,15.583490371704102,15.859137535095217,18.11029052734375,-0.017380968087396087,-0.1395228945568029
284,284,284,284,2020-03-23,15.234329223632812,16.033716201782227,17.779510498046875,-0.049856625132267074,-0.1431524942541954
285,285,285,285,2020-03-24,15.941832542419434,15.47322940826416,17.16388702392578,0.03028476614616693,-0.07119916833540396
286,286,286,286,2020-03-25,16.438011169433594,15.289456367492676,15.79482364654541,0.07512070896012313,0.04072141210825486
287,287,287,287,2020-03-26,17.209827423095703,15.261896133422852,16.48394775390625,0.12763363560095065,0.04403554779633656
288,288,288,288,2020-03-27,17.39360237121582,15.454849243164062,16.401254653930664,0.12544626592907737,0.0605043783676229
289,289,289,289,2020-03-30,17.5498046875,15.583490371704102,15.859137535095217,0.12617932625455053,0.10660523932423493
290,290,290,290,2020-03-31,17.191455841064453,15.234329223632812,16.033716201782227,0.12846818449975306,0.07220656925145885
291,291,291,291,2020-04-01,17.237398147583008,15.941832542419434,15.47322940826416,0.08126829846670502,0.11401425602703319
292,292,292,292,2020-04-02,16.97093391418457,16.438011169433594,15.289456367492676,0.032420147380234354,0.1099762807961524
293,293,293,293,2020-04-03,16.805543899536133,17.209827423095703,15.261896133422852,-0.02349143391275499,0.10114390457243139
294,294,294,294,2020-04-06,17.43035316467285,17.39360237121582,15.454849243164062,0.0021128914340280414,0.12782421170381775
295,295,295,295,2020-04-07,17.402788162231445,17.5498046875,15.583490371704102,-0.008377103214901815,0.11674520580002756
296,296,296,296,2020-04-08,17.990848541259766,17.191455841064453,15.234329223632812,0.04649941852427886,0.18094129890214017
297,297,297,297,2020-04-09,17.79788589477539,17.237398147583008,15.941832542419434,0.03251579747671918,0.11642659947764522
298,298,298,298,2020-04-13,17.329282760620117,16.97093391418457,16.438011169433594,0.021115446459669007,0.05422015972612537
299,299,299,299,2020-04-14,17.522235870361328,16.805543899536133,17.209827423095703,0.04264616337975102,0.018152909938327966
300,300,300,300,2020-04-15,18.101104736328125,17.43035316467285,17.39360237121582,0.03848181188977429,0.040676011214510144
301,301,301,301,2020-04-16,18.762664794921875,17.402788162231445,17.5498046875,0.07814130816358,0.06910960714484449
302,302,302,302,2020-04-17,18.48701286315918,17.990848541259766,17.191455841064453,0.0275787059605066,0.07536051827560097
303,303,303,303,2020-04-20,18.38594627380371,17.79788589477539,17.237398147583008,0.03304102422641941,0.06663117695530807
304,304,304,304,2020-04-21,17.807077407836914,17.329282760620117,16.97093391418457,0.027571518903399816,0.04926915029428525
305,305,305,305,2020-04-22,18.2940616607666,17.522235870361328,16.805543899536133,0.04404836209920049,0.08857301912564419
306,306,306,306,2020-04-23,18.56970977783203,18.101104736328125,17.43035316467285,0.025888201208152495,0.06536623798698371
307,307,307,307,2020-04-24,19.25884056091309,18.762664794921875,17.402788162231445,0.02644484519733603,0.10665258815881917
308,308,308,308,2020-04-27,19.552865982055664,18.48701286315918,17.990848541259766,0.05765415574630284,0.08682288871553823
309,309,309,309,2020-04-28,19.26803207397461,18.38594627380371,17.79788589477539,0.0479760892931409,0.08260229264818375
310,310,310,310,2020-04-29,19.552865982055664,17.807077407836914,17.329282760620117,0.09803902876563142,0.12831363260391382
311,311,311,311,2020-04-30,19.543684005737305,18.2940616607666,17.522235870361328,0.0683075397985915,0.11536473714494577
312,312,312,312,2020-05-01,19.16695785522461,18.56970977783203,18.101104736328125,0.03216248851156278,0.058883318693657705
313,313,313,313,2020-05-04,19.387475967407227,19.25884056091309,18.762664794921875,0.006679291314930502,0.033300769337117675
314,314,314,314,2020-05-05,19.78257942199707,19.552865982055664,18.48701286315918,0.01174832580309304,0.07007982135500579
315,315,315,315,2020-05-06,19.773387908935547,19.26803207397461,18.38594627380371,0.026227682880158865,0.07546207382911052
316,316,316,316,2020-05-07,19.460981369018555,19.552865982055664,17.807077407836914,-0.004699291301921371,0.09287902350858301
317,317,317,317,2020-05-08,19.552865982055664,19.543684005737305,18.2940616607666,0.000469818091392904,0.06880945000796035
318,318,318,318,2020-05-11,19.755014419555664,19.16695785522461,18.56970977783203,0.03068074593646375,0.0638300035867343
319,319,319,319,2020-05-12,19.111825942993164,19.387475967407227,19.25884056091309,-0.01421794280377009,-0.007633617270724979
320,320,320,320,2020-05-13,18.77185821533203,19.78257942199707,19.552865982055664,-0.05109147725908669,-0.03994339077659459
321,321,321,321,2020-05-14,19.231273651123047,19.773387908935547,19.26803207397461,-0.027416356787676177,-0.001907741419073683
322,322,322,322,2020-05-15,18.395132064819336,19.460981369018555,19.552865982055664,-0.05476852806077015,-0.05921044609515658
323,323,323,323,2020-05-18,18.32162857055664,19.552865982055664,19.543684005737305,-0.06296966453045671,-0.06252943072666928
324,324,324,324,2020-05-19,18.58808898925781,19.755014419555664,19.16695785522461,-0.05906983439823288,-0.030201395043450208
325,325,325,325,2020-05-20,19.295589447021484,19.111825942993164,19.387475967407227,0.009615172541673989,-0.004739478235341932
326,326,326,326,2020-05-21,18.58808898925781,18.77185821533203,19.78257942199707,-0.009789612939017811,-0.06038092441125542
327,327,327,327,2020-05-22,18.59727668762207,19.231273651123047,19.773387908935547,-0.03296697738290222,-0.059479499756437515
328,328,328,328,2020-05-26,18.257307052612305,18.395132064819336,19.460981369018555,-0.0074924720149534,-0.06185064841192811
329,329,329,329,2020-05-27,18.24811553955078,18.32162857055664,19.552865982055664,-0.004012363350930359,-0.06672937070720464
330,330,330,330,2020-05-28,19.240463256835938,18.58808898925781,19.755014419555664,0.035096360252801606,-0.02604661033354483
331,331,331,331,2020-05-29,20.931123733520508,19.295589447021484,19.111825942993164,0.08476207948918035,0.09519225405013376
332,332,332,332,2020-06-01,19.94796562194824,18.58808898925781,18.77185821533203,0.07315849593125545,0.06265268963386994
333,333,333,333,2020-06-02,19.350725173950195,18.59727668762207,19.231273651123047,0.04051391496635648,0.006211316265065658
334,334,334,334,2020-06-03,19.029130935668945,18.257307052612305,18.395132064819336,0.04227479336533402,0.03446557864415278
335,335,335,335,2020-06-04,19.387475967407227,18.24811553955078,18.32162857055664,0.06243715551816886,0.05817427161270117
336,336,336,336,2020-06-05,19.341535568237305,19.240463256835938,18.58808898925781,0.005253112154950612,0.04053383752439088
337,337,337,337,2020-06-08,20.186866760253903,20.931123733520508,19.295589447021484,-0.035557430300538595,0.04619072745507635
338,338,338,338,2020-06-09,19.535377502441406,19.94796562194824,18.58808898925781,-0.020683217894303607,0.05096212492478602
339,339,339,339,2020-06-10,19.784881591796875,19.350725173950195,18.59727668762207,0.022436183344236582,0.06385907593477103
340,340,340,340,2020-06-11,18.463424682617188,19.029130935668945,18.257307052612305,-0.02972843347203924,0.011289596511189215
341,341,341,341,2020-06-12,18.34329414367676,19.387475967407227,18.24811553955078,-0.0538585747565008,0.005215804553609482
342,342,342,342,2020-06-15,18.7221736907959,19.341535568237305,19.240463256835938,-0.03202237357299198,-0.02693747853788786
343,343,343,343,2020-06-16,18.78686141967773,20.186866760253903,20.931123733520508,-0.06935228518635961,-0.10244372644020117
344,344,344,344,2020-06-17,18.68521308898925,19.535377502441406,19.94796562194824,-0.04351922113334683,-0.06330232149435899
345,345,345,345,2020-06-18,18.537353515625,19.784881591796875,19.350725173950195,-0.06305461422064407,-0.04203313576176204
346,346,346,346,2020-06-19,19.23042678833008,18.463424682617188,19.029130935668945,0.041541703064166935,0.010578299836269345
347,347,347,347,2020-06-22,19.13801956176757,18.34329414367676,19.387475967407227,0.04332511989754928,-0.01286688406778802
348,348,348,348,2020-06-23,18.92547416687012,18.7221736907959,19.341535568237305,0.010858807285511363,-0.021511291070934413
349,349,349,349,2020-06-24,18.24164581298828,18.78686141967773,20.186866760253903,-0.02902111185630929,-0.09636071661678491
350,350,350,350,2020-06-25,18.047582626342773,18.68521308898925,19.535377502441406,-0.03412486973574935,-0.07615900311691948
351,351,351,351,2020-06-26,17.668704986572266,18.537353515625,19.784881591796875,-0.046859360389311044,-0.10695927571798103
352,352,352,352,2020-06-29,17.95517349243164,19.23042678833008,18.463424682617188,-0.06631435224684268,-0.027527460312606666
353,353,353,353,2020-06-30,18.324817657470703,19.13801956176757,18.34329414367676,-0.042491434480578016,-0.0010072610765186063
354,354,354,354,2020-07-01,18.269363403320312,18.92547416687012,18.7221736907959,-0.03466812814118858,-0.02418577537811195
355,355,355,355,2020-07-02,18.491146087646484,18.24164581298828,18.78686141967773,0.013677508993215737,-0.01574053938150144
356,356,356,356,2020-07-06,18.417224884033203,18.047582626342773,18.68521308898925,0.020481538461050608,-0.014342261106669807
357,357,357,357,2020-07-07,18.29709243774414,17.668704986572266,18.537353515625,0.03556499764127774,-0.012960915789751004
358,358,358,358,2020-07-08,18.58356094360352,17.95517349243164,19.23042678833008,0.03499757055740793,-0.033637622911162346
359,359,359,359,2020-07-09,18.555837631225582,18.324817657470703,19.13801956176757,0.012606945295343674,-0.03042017637525185
360,360,360,360,2020-07-10,18.75914001464844,18.269363403320312,18.92547416687012,0.02680863041123338,-0.008788902764341522
361,361,361,361,2020-07-13,18.62976455688477,18.491146087646484,18.24164581298828,0.007496477967414483,0.021276520105447005
362,362,362,362,2020-07-14,18.639005661010746,18.417224884033203,18.047582626342773,0.01204203013070737,0.03277020789502938
