,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TJX,TJX_6m,TJX_12m,TJX_6m_ret,TJX_12m_ret
485,485,485,485,2021-01-07,66.62047576904297,64.80007934570312,64.523681640625,0.028092502998772195,0.032496504773184
486,486,486,486,2021-01-08,66.92545318603516,65.09554290771484,64.08528900146484,0.02811114550368754,0.044318504743037
487,487,487,487,2021-01-11,65.16226196289062,65.08601379394531,63.82794952392578,0.0011714985217361473,0.020904830077060232
488,488,488,488,2021-01-12,65.19085693359375,63.67543411254883,64.18057250976562,0.02379917533607001,0.015741280956544923
489,489,489,489,2021-01-13,64.93351745605469,63.58967971801758,63.83747482299805,0.02113295339741028,0.01716926673706376
490,490,490,490,2021-01-14,64.82868194580078,66.38219451904297,65.19085693359375,-0.023402549200095102,-0.00555561017033257
491,491,491,491,2021-01-15,65.24803924560547,66.62047576904297,64.80007934570312,-0.02060082140805186,0.0069129529535374434
492,492,492,492,2021-01-19,64.02809143066406,66.92545318603516,65.09554290771484,-0.04329237408848308,-0.016398226811996874
493,493,493,493,2021-01-20,65.08601379394531,65.16226196289062,65.08601379394531,-0.0011701277188433945,0.0
494,494,494,494,2021-01-21,64.86680603027344,65.19085693359375,63.67543411254883,-0.004970802940209906,0.018710071385124927
495,495,495,495,2021-01-22,63.77076721191406,64.93351745605469,63.58967971801758,-0.017906780499416852,0.0028477497402015217
496,496,496,496,2021-01-25,62.59846878051758,64.82868194580078,66.38219451904297,-0.03440164288929626,-0.05699910594911051
497,497,497,497,2021-01-26,61.44524002075195,65.24803924560547,66.62047576904297,-0.05828219926332323,-0.07768235949308289
498,498,498,498,2021-01-27,60.93056488037109,64.02809143066406,66.92545318603516,-0.0483776180279758,-0.08957561017928195
499,499,499,499,2021-01-28,62.41738128662109,65.08601379394531,65.16226196289062,-0.04100162771947913,-0.04212377829721026
500,500,500,500,2021-01-29,61.0354118347168,64.86680603027344,65.19085693359375,-0.05906555956783999,-0.06374275925088502
501,501,501,501,2021-02-01,61.064002990722656,63.77076721191406,64.93351745605469,-0.042445219644240195,-0.05959194291223813
502,502,502,502,2021-02-02,62.741432189941406,62.59846878051758,64.82868194580078,0.0022838163969327585,-0.032196393528475475
503,503,503,503,2021-02-03,63.59920120239258,61.44524002075195,65.24803924560547,0.03505497221449816,-0.025270307924600832
504,504,504,504,2021-02-04,65.36241912841797,60.93056488037109,64.02809143066406,0.072736142472144,0.02083972312682225
505,505,505,505,2021-02-05,65.12413787841797,62.41738128662109,65.08601379394531,0.0433654302055293,0.0005857492608680737
506,506,506,506,2021-02-08,66.68719482421875,61.0354118347168,64.86680603027344,0.0925984247440963,0.028063487403645837
507,507,507,507,2021-02-09,65.76268768310547,61.064002990722656,63.77076721191406,0.07694688297943175,0.031235635986190058
508,508,508,508,2021-02-10,65.62875366210938,62.741432189941406,62.59846878051758,0.046019374620378084,0.04840829081964548
509,509,509,509,2021-02-11,66.03057098388672,63.59920120239258,61.44524002075195,0.038229564766965485,0.07462467331214206
510,510,510,510,2021-02-12,65.05475616455078,65.36241912841797,60.93056488037109,-0.004707031471138157,0.06768673968930017
511,511,511,511,2021-02-16,64.57640838623047,65.12413787841797,62.41738128662109,-0.008410544999614022,0.034590158303744234
512,512,512,512,2021-02-17,63.935428619384766,66.68719482421875,61.0354118347168,-0.04126378702968969,0.0475136760364816
513,513,513,513,2021-02-18,65.34176635742188,65.76268768310547,61.064002990722656,-0.006400610140995355,0.07005376583892042
514,514,514,514,2021-02-19,64.7581787109375,65.62875366210938,62.741432189941406,-0.01326514526931355,0.03214377566152238
515,515,515,515,2021-02-22,66.53760528564453,66.03057098388672,63.59920120239258,0.007678781119150768,0.04620190234624233
516,516,516,516,2021-02-23,67.18817138671875,65.05475616455078,65.36241912841797,0.03279414677647341,0.02793275222438929
517,517,517,517,2021-02-24,66.83419036865234,64.57640838623047,65.12413787841797,0.03496295379139269,0.026258351295596727
518,518,518,518,2021-02-25,64.74860382080078,63.935428619384766,66.68719482421875,0.012718694767136718,-0.02906991377471968
519,519,519,519,2021-02-26,63.131797790527344,65.34176635742188,65.76268768310547,-0.03382168389519691,-0.04000581462326702
520,520,520,520,2021-03-01,64.33723449707031,64.7581787109375,65.62875366210938,-0.006500247879826393,-0.01967916641672751
521,521,521,521,2021-03-02,63.34226989746094,66.53760528564453,66.03057098388672,-0.04802299954238043,-0.040712976525400624
522,522,522,522,2021-03-03,60.90272903442383,67.18817138671875,65.05475616455078,-0.09354983507613934,-0.06382357532206773
523,523,523,523,2021-03-04,59.84080505371094,66.83419036865234,64.57640838623047,-0.10463783994937947,-0.07333333412096821
524,524,524,524,2021-03-05,60.00344467163086,64.74860382080078,63.935428619384766,-0.073285891419415,-0.06149929753597927
525,525,525,525,2021-03-08,62.35689163208008,63.131797790527344,65.34176635742188,-0.01227441931906359,-0.045680961684054
526,526,526,526,2021-03-09,63.21791458129883,64.33723449707031,64.7581787109375,-0.017397700173489072,-0.023784858689648858
527,527,527,527,2021-03-10,62.75870132446289,63.34226989746094,66.53760528564453,-0.009212940646786683,-0.05679350714470244
528,528,528,528,2021-03-11,63.21791458129883,60.90272903442383,67.18817138671875,0.03801447954107928,-0.059091603826633254
529,529,529,529,2021-03-12,63.94499588012695,59.84080505371094,66.83419036865234,0.06858515393855824,-0.043229288371547714
530,530,530,530,2021-03-15,65.07388305664062,60.00344467163086,64.74860382080078,0.08450245503000309,0.005023725866585282
531,531,531,531,2021-03-16,63.83019256591797,62.35689163208008,63.131797790527344,0.023626914287689482,0.011062488315443098
532,532,532,532,2021-03-17,64.42333221435547,63.21791458129883,64.33723449707031,0.019067658922953923,0.0013382253365130659
533,533,533,533,2021-03-18,63.63884735107422,62.75870132446289,63.34226989746094,0.0140242868006617,0.004682141231966863
534,534,534,534,2021-03-19,63.72494888305664,63.21791458129883,60.90272903442383,0.008020421190986227,0.0463397928693412
535,535,535,535,2021-03-22,63.61972427368164,63.94499588012695,59.84080505371094,-0.005086740595856454,0.06314953845588955
536,536,536,536,2021-03-23,61.73503875732422,65.07388305664062,60.00344467163086,-0.051308514913890435,0.02885824464194542
537,537,537,537,2021-03-24,61.54370880126953,63.83019256591797,62.35689163208008,-0.03582135150676802,-0.013040785220798212
538,538,538,538,2021-03-25,62.26123428344727,64.42333221435547,63.21791458129883,-0.03356079011427504,-0.015133056890404895
539,539,539,539,2021-03-26,63.17964553833008,63.63884735107422,62.75870132446289,-0.0072157468568039285,0.006707344240456825
540,540,540,540,2021-03-29,62.69172668457031,63.72494888305664,63.21791458129883,-0.01621377838030791,-0.008323398521028924
541,541,541,541,2021-03-30,63.63884735107422,63.61972427368164,63.94499588012695,0.00030058409732047764,-0.004787685491866256
542,542,542,542,2021-03-31,63.284889221191406,61.73503875732422,65.07388305664062,0.025104875530402415,-0.027491733264051077
543,543,543,543,2021-04-01,63.12224578857422,61.54370880126953,63.83019256591797,0.02564903900091453,-0.011091095747716051
544,544,544,544,2021-04-05,64.82515716552734,62.26123428344727,64.42333221435547,0.041180084390998184,0.0062372581075886835
545,545,545,545,2021-04-06,64.7103500366211,63.17964553833008,63.63884735107422,0.02422781079647507,0.0168372421900691
546,546,546,546,2021-04-07,64.84426879882812,62.69172668457031,63.72494888305664,0.03433534579591657,0.017564861728262438
547,547,547,547,2021-04-08,66.04014587402344,63.63884735107422,63.61972427368164,0.03773321835485266,0.03804514445755114
548,548,548,548,2021-04-09,66.44194030761719,63.284889221191406,61.73503875732422,0.04988633345618032,0.07624359917866808
549,549,549,549,2021-04-12,66.50891876220703,63.12224578857422,61.54370880126953,0.05365260584955034,0.0806777826304006
550,550,550,550,2021-04-13,65.49483489990234,64.82515716552734,62.26123428344727,0.010330522341272852,0.0519360185140878
551,551,551,551,2021-04-14,65.6383285522461,64.7103500366211,63.17964553833008,0.014340495996387537,0.0389157456165905
552,552,552,552,2021-04-15,66.24103546142578,64.84426879882812,62.69172668457031,0.021540325590392095,0.05661526591401134
553,553,553,553,2021-04-16,66.95855712890625,66.04014587402344,63.63884735107422,0.013906862904796702,0.05216483195426691
554,554,554,554,2021-04-19,66.01142120361328,66.44194030761719,63.284889221191406,-0.006479628710580387,0.04308345982707151
555,555,555,555,2021-04-20,64.8155746459961,66.50891876220703,63.12224578857422,-0.02546040663005278,0.02682618205780618
556,556,556,556,2021-04-21,65.51395416259766,65.49483489990234,64.82515716552734,0.0002919201601856436,0.010625458189195136
557,557,557,557,2021-04-22,66.174072265625,65.6383285522461,64.7103500366211,0.008162055999833662,0.02261959992760909
558,558,558,558,2021-04-23,67.34123229980469,66.24103546142578,64.84426879882812,0.016608992155920932,0.03850708084507981
559,559,559,559,2021-04-26,66.27931213378906,66.95855712890625,66.04014587402344,-0.010144259736802996,0.003621528338563218
560,560,560,560,2021-04-27,66.77678680419922,66.01142120361328,66.44194030761719,0.011594442092454749,0.005039685702008967
561,561,561,561,2021-04-28,66.9202880859375,64.8155746459961,66.50891876220703,0.03247234096799634,0.006185175332668713
562,562,562,562,2021-04-29,68.32659912109375,65.51395416259766,65.49483489990234,0.04293199814371529,0.0432364510196761
563,563,563,563,2021-04-30,67.92481231689453,66.174072265625,65.6383285522461,0.026456586263000403,0.03483458240147708
564,564,564,564,2021-05-03,68.9580307006836,67.34123229980469,66.24103546142578,0.024009040904996892,0.04101679903298017
565,565,565,565,2021-05-04,67.75260162353516,66.27931213378906,66.95855712890625,0.022228496982168,0.01185874559841893
566,566,566,566,2021-05-05,67.9535140991211,66.77678680419922,66.01142120361328,0.017621801695434147,0.029420558747211167
567,567,567,567,2021-05-06,68.65190887451172,66.9202880859375,64.8155746459961,0.02587587169903549,0.059188462795687125
568,568,568,568,2021-05-07,70.58440399169922,68.32659912109375,65.51395416259766,0.03304430338474784,0.07739495950003761
569,569,569,569,2021-05-10,69.82861328125,67.92481231689453,66.174072265625,0.028028063669480963,0.055226176816737915
570,570,570,570,2021-05-11,68.89105987548828,68.9580307006836,67.34123229980469,-0.00097118239188132,0.023014541355342644
571,571,571,571,2021-05-12,66.759521484375,67.75260162353516,66.27931213378906,-0.014657446583057676,0.00724523739197247
572,572,572,572,2021-05-13,68.074951171875,67.9535140991211,66.77678680419922,0.0017870609690142647,0.019440353898461993
573,573,573,573,2021-05-14,69.54397583007812,68.65190887451172,66.9202880859375,0.0129940590173101,0.039206163320327336
574,574,574,574,2021-05-17,69.14070892333984,70.58440399169922,68.32659912109375,-0.02045345694962808,0.011914976198409422
575,575,575,575,2021-05-18,68.30537414550781,69.82861328125,67.92481231689453,-0.02181396800201385,0.005602692383422703
576,576,576,576,2021-05-19,64.6951904296875,68.89105987548828,68.9580307006836,-0.06090586287080324,-0.06181789456110198
577,577,577,577,2021-05-20,64.68558502197266,66.759521484375,67.75260162353516,-0.031065777828976016,-0.04526787943294441
578,578,578,578,2021-05-21,64.36873626708984,68.074951171875,67.9535140991211,-0.05444315186400561,-0.052753384126717484
579,579,579,579,2021-05-24,63.71583557128906,69.54397583007812,68.65190887451172,-0.0838051058948569,-0.0719000153694963
580,580,580,580,2021-05-25,64.58956909179688,69.14070892333984,70.58440399169922,-0.06582431540569056,-0.08493143755392962
581,581,581,581,2021-05-26,65.15606689453125,68.30537414550781,69.82861328125,-0.04610628798061678,-0.06691449489192991
582,582,582,582,2021-05-27,64.56078338623047,64.6951904296875,68.89105987548828,-0.002077543053267794,-0.06285687137176044
583,583,583,583,2021-05-28,64.84882354736328,64.68558502197266,66.759521484375,0.002523568818851629,-0.028620605638386976
584,584,584,584,2021-06-01,64.51277160644531,64.36873626708984,68.074951171875,0.00223765989063085,-0.05232731723062023
585,585,585,585,2021-06-02,63.35098648071289,63.71583557128906,69.54397583007812,-0.005726191727768448,-0.08905141351850543
586,586,586,586,2021-06-03,63.21654510498047,64.58956909179688,69.14070892333984,-0.021257673740863958,-0.08568271732544464
587,587,587,587,2021-06-04,63.02451705932617,65.15606689453125,68.30537414550781,-0.032714525857667875,-0.07731246848794171
588,588,588,588,2021-06-07,62.71728897094727,64.56078338623047,64.6951904296875,-0.02855439972366225,-0.030572619782143873
589,589,589,589,2021-06-08,63.1301383972168,64.84882354736328,64.68558502197266,-0.02650295034097605,-0.02404626354121242
590,590,590,590,2021-06-09,62.43882751464844,64.51277160644531,64.36873626708984,-0.03214780639791448,-0.029982082364231832
591,591,591,591,2021-06-10,62.18918228149414,63.35098648071289,63.71583557128906,-0.018339165082653652,-0.0239603432350316
592,592,592,592,2021-06-11,63.139739990234375,63.21654510498047,64.58956909179688,-0.0012149527409089922,-0.022446799412796148
593,593,593,593,2021-06-14,62.53484344482422,63.02451705932617,65.15606689453125,-0.007769573450931988,-0.040229921397036295
594,594,594,594,2021-06-15,62.79408264160156,62.71728897094727,64.56078338623047,0.0012244418072639984,-0.027364921117201124
595,595,595,595,2021-06-16,62.60205459594727,63.1301383972168,64.84882354736328,-0.008365003066313603,-0.03464625614642103
596,596,596,596,2021-06-17,62.12198257446289,62.43882751464844,64.51277160644531,-0.0050744857454476655,-0.03705915855804842
597,597,597,597,2021-06-18,60.84497833251953,62.18918228149414,63.35098648071289,-0.02161475516578082,-0.039557523685228024
598,598,598,598,2021-06-21,62.32361602783203,63.139739990234375,63.21654510498047,-0.012925678226241799,-0.014124926878961719
599,599,599,599,2021-06-22,63.28377151489258,62.53484344482422,63.02451705932617,0.011976172463422863,0.00411354926087526
600,600,600,600,2021-06-23,63.23575973510742,62.79408264160156,62.71728897094727,0.007033737494450465,0.00826679170396405
601,601,601,601,2021-06-24,64.30152893066406,62.60205459594727,63.1301383972168,0.027147261310922044,0.018555171320500552
602,602,602,602,2021-06-25,64.8392105102539,62.12198257446289,62.43882751464844,0.04374019989677547,0.03844375513044862
603,603,603,603,2021-06-28,63.84065246582031,60.84497833251953,62.18918228149414,0.0492345336525446,0.026555586096162598
604,604,604,604,2021-06-29,64.04228973388672,62.32361602783203,63.139739990234375,0.02757660443333676,0.01429447989161714
605,605,605,605,2021-06-30,64.73360443115234,63.28377151489258,62.53484344482422,0.02291002703463363,0.03516057393296479
606,606,606,606,2021-07-01,65.1752700805664,63.23575973510742,62.79408264160156,0.03067110055423594,0.03792057051865094
607,607,607,607,2021-07-02,65.53053283691406,64.30152893066406,62.60205459594727,0.019113136603255976,0.04677926722801806
608,608,608,608,2021-07-06,65.4153060913086,64.8392105102539,62.12198257446289,0.008884987595022986,0.05301381862528509
609,609,609,609,2021-07-07,64.95442962646484,63.84065246582031,60.84497833251953,0.017446205789341418,0.06753969524793058
610,610,610,610,2021-07-08,64.20551300048828,64.04228973388672,62.32361602783203,0.0025486794316662564,0.030195567789517375
611,611,611,611,2021-07-09,65.63615417480469,64.73360443115234,63.28377151489258,0.013942522613772379,0.037171973218418586
612,612,612,612,2021-07-12,65.50172424316406,65.1752700805664,63.23575973510742,0.0050088655128563975,0.035833593484899895
613,613,613,613,2021-07-13,64.94483947753906,65.53053283691406,64.30152893066406,-0.008937717030817027,0.010004591765907733
614,614,614,614,2021-07-14,65.90499877929688,65.4153060913086,64.8392105102539,0.007485903792986193,0.016437403550347396
615,615,615,615,2021-07-15,65.35771179199219,64.95442962646484,63.84065246582031,0.006208693815749067,0.023763217755083055
616,616,616,616,2021-07-16,64.72400665283203,64.20551300048828,64.04228973388672,0.008075531650059586,0.010644793023141919
617,617,617,617,2021-07-19,62.43882751464844,65.63615417480469,64.73360443115234,-0.04871288850411637,-0.03544954643989462
618,618,618,618,2021-07-20,63.85026168823242,65.50172424316406,65.1752700805664,-0.02521250507545214,-0.02032992560976077
619,619,619,619,2021-07-21,64.79120635986328,64.94483947753906,65.53053283691406,-0.002365593924193332,-0.011282167945906085
620,620,620,620,2021-07-22,64.58956909179688,65.90499877929688,65.4153060913086,-0.019959482768600267,-0.012622993743377608
621,621,621,621,2021-07-23,65.46331787109375,65.35771179199219,64.95442962646484,0.0016158166527870943,0.007834542579395753
622,622,622,622,2021-07-26,65.98180389404297,64.72400665283203,64.20551300048828,0.019433241331265894,0.027665706736759166
623,623,623,623,2021-07-27,65.7225570678711,62.43882751464844,65.63615417480469,0.052591146950225376,0.001316391768419134
624,624,624,624,2021-07-28,65.1752700805664,63.85026168823242,65.50172424316406,0.02075180832936474,-0.004983901818916281
625,625,625,625,2021-07-29,66.09701538085938,64.79120635986328,64.94483947753906,0.020154108780493507,0.01774083841902163
626,626,626,626,2021-07-30,66.06819915771484,64.58956909179688,65.90499877929688,0.022892706774626292,0.0024762974196310683
627,627,627,627,2021-08-02,65.24246215820312,65.46331787109375,65.35771179199219,-0.003373732344662428,-0.0017633670247798605
628,628,628,628,2021-08-03,66.23143768310547,65.98180389404297,64.72400665283203,0.00378337320791311,0.02329013774377464
629,629,629,629,2021-08-04,64.57038116455078,65.7225570678711,62.43882751464844,-0.017530904984881635,0.03413827156511351
630,630,630,630,2021-08-05,65.84738159179688,65.1752700805664,63.85026168823242,0.010312370173528151,0.031278178832155445
631,631,631,631,2021-08-06,66.54828643798828,66.09701538085938,64.79120635986328,0.006827404452812713,0.027119113485336577
632,632,632,632,2021-08-09,66.18342590332031,66.06819915771484,64.58956909179688,0.0017440576112934814,0.02467669058541322
633,633,633,633,2021-08-10,68.58380889892578,65.24246215820312,65.46331787109375,0.05121429557058099,0.04766777990044302
634,634,634,634,2021-08-11,69.10418701171875,66.23143768310547,65.98180389404297,0.04337440691471017,0.04732188169165341
635,635,635,635,2021-08-12,68.95000457763672,64.57038116455078,65.7225570678711,0.06782712652609146,0.04910715063068327
636,636,636,636,2021-08-13,67.92852020263672,65.84738159179688,65.1752700805664,0.0316054877282943,0.04224378539079132
637,637,637,637,2021-08-16,67.79361724853516,66.54828643798828,66.09701538085938,0.018713191236070514,0.025668358214054665
638,638,638,638,2021-08-17,66.63721466064453,66.18342590332031,66.06819915771484,0.006856531694009016,0.008612547491590572
639,639,639,639,2021-08-18,70.34732818603516,68.58380889892578,65.24246215820312,0.025713347150321253,0.07824453368196771
640,640,640,640,2021-08-19,70.91586303710938,69.10418701171875,66.23143768310547,0.026216588367987015,0.07072812425448571
641,641,641,641,2021-08-20,71.34953308105469,68.95000457763672,64.57038116455078,0.03480099121264213,0.10498856897294684
642,642,642,642,2021-08-23,72.39990997314453,67.92852020263672,65.84738159179688,0.06582492533576856,0.0995108419339783
643,643,643,643,2021-08-24,72.57337188720703,67.79361724853516,66.54828643798828,0.07050449338245257,0.09053704868619139
644,644,644,644,2021-08-25,73.0551986694336,66.63721466064453,66.18342590332031,0.09631230899240273,0.1038292090855415
645,645,645,645,2021-08-26,71.15677642822266,70.34732818603516,68.58380889892578,0.011506453237952297,0.037515669814849995
646,646,646,646,2021-08-27,70.96404266357422,70.91586303710938,69.10418701171875,0.0006793913858120781,0.026913791078101656
647,647,647,647,2021-08-30,70.15460205078125,71.34953308105469,68.95000457763672,-0.016747566223257127,0.01747059308441634
648,648,648,648,2021-08-31,70.07749938964844,72.39990997314453,67.92852020263672,-0.0320775341344699,0.03163588991194155
649,649,649,649,2021-09-01,69.46076202392578,72.57337188720703,67.79361724853516,-0.042889144907292454,0.024591471041864876
650,650,650,650,2021-09-02,69.25838470458984,73.0551986694336,66.63721466064453,-0.05197185188728182,0.0393349280472457
651,651,651,651,2021-09-03,68.4874496459961,71.15677642822266,70.34732818603516,-0.0375133180030881,-0.026438510004538784
652,652,652,652,2021-09-07,67.31177520751953,70.96404266357422,70.91586303710938,-0.0514664514445623,-0.05082202592251994
653,653,653,653,2021-09-08,67.28288269042969,70.15460205078125,71.34953308105469,-0.04093415508611786,-0.0569961738362772
654,654,654,654,2021-09-09,66.92632293701172,70.07749938964844,72.39990997314453,-0.04496702194117097,-0.07560212489439755
655,655,655,655,2021-09-10,66.36740112304688,69.46076202392578,72.57337188720703,-0.044533932694452716,-0.08551305530912123
656,656,656,656,2021-09-13,66.20357513427734,69.25838470458984,73.0551986694336,-0.044107433104919824,-0.09378694001174459
657,657,657,657,2021-09-14,66.95523071289062,68.4874496459961,71.15677642822266,-0.02237225858205172,-0.05904631893450396
658,658,658,658,2021-09-15,66.95523071289062,67.31177520751953,70.96404266357422,-0.0052969111798001345,-0.05649074940232113
659,659,659,659,2021-09-16,67.91888427734375,67.28288269042969,70.15460205078125,0.009452650681456731,-0.031868440673630816
660,660,660,660,2021-09-17,67.85143280029297,66.92632293701172,70.07749938964844,0.013822810258856233,-0.031765782294513434
661,661,661,661,2021-09-20,66.59867095947266,66.36740112304688,69.46076202392578,0.00348469026227205,-0.04120442939378177
662,662,662,662,2021-09-21,66.77213287353516,66.20357513427734,69.25838470458984,0.008588021690741465,-0.035898207006406224
663,663,663,663,2021-09-22,67.00341796875,66.95523071289062,68.4874496459961,0.000719693672119659,-0.021668666082864663
664,664,664,664,2021-09-23,68.13089752197266,66.95523071289062,67.31177520751953,0.01755899870054045,0.01216907906421727
665,665,665,665,2021-09-24,68.516357421875,67.91888427734375,67.28288269042969,0.008796863359702645,0.018332667717591233
666,666,666,666,2021-09-27,68.55491638183594,67.85143280029297,66.92632293701172,0.01036799891335427,0.024334124053953854
667,667,667,667,2021-09-28,67.53343963623047,66.59867095947266,66.36740112304688,0.014035845810296266,0.017569446647786036
668,668,668,668,2021-09-29,67.35997009277344,66.77213287353516,66.20357513427734,0.008803631005042556,0.017467258469812785
669,669,669,669,2021-09-30,63.58241653442383,67.00341796875,66.95523071289062,-0.05105711824912729,-0.05037417006192835
670,670,670,670,2021-10-01,64.18951416015625,68.13089752197266,66.95523071289062,-0.05785016057575465,-0.041306952769589955
671,671,671,671,2021-10-04,63.46677017211914,68.516357421875,67.91888427734375,-0.07369900327105972,-0.06555045997287878
672,672,672,672,2021-10-05,62.74402618408203,68.55491638183594,67.85143280029297,-0.08476255977599789,-0.07527337899029429
673,673,673,673,2021-10-06,61.992374420166016,67.53343963623047,66.59867095947266,-0.08204920770971325,-0.06916499192768744
674,674,674,674,2021-10-07,62.61875534057617,67.35997009277344,66.77213287353516,-0.0703862360043701,-0.062202259448943864
675,675,675,675,2021-10-08,62.38746643066406,63.58241653442383,67.00341796875,-0.018793719535853293,-0.06889128462429772
676,676,676,676,2021-10-11,60.72997283935547,64.18951416015625,68.13089752197266,-0.05389573929737246,-0.10862802270042515
677,677,677,677,2021-10-12,60.681785583496094,63.46677017211914,68.516357421875,-0.04388098813080121,-0.11434600631407166
678,678,678,678,2021-10-13,61.192527770996094,62.74402618408203,68.55491638183594,-0.024727428369579973,-0.10739402802029463
679,679,679,679,2021-10-14,61.80928039550781,61.992374420166016,67.53343963623047,-0.0029534926895563585,-0.08476036866411507
680,680,680,680,2021-10-15,62.01164627075195,62.61875534057617,67.35997009277344,-0.00969532317469779,-0.07939914187395503
681,681,681,681,2021-10-18,62.29110336303711,62.38746643066406,63.58241653442383,-0.001544590173958249,-0.020309281115284405
682,682,682,682,2021-10-19,61.57799911499024,60.72997283935547,64.18951416015625,0.013963883663804522,-0.040684449467091155
683,683,683,683,2021-10-20,61.53944778442383,60.681785583496094,63.46677017211914,0.014133766709083062,-0.030367425070922938
684,684,684,684,2021-10-21,62.32964706420898,61.192527770996094,62.74402618408203,0.018582649461195366,-0.0066042800418533165
685,685,685,685,2021-10-22,61.82855224609375,61.80928039550781,61.992374420166016,0.000311795420730121,-0.002642618154322096
686,686,686,686,2021-10-25,62.88858413696289,62.01164627075195,62.61875534057617,0.014141502749049684,0.004309073135023933
687,687,687,687,2021-10-26,62.95603942871094,62.29110336303711,62.38746643066406,0.010674655444751657,0.00911357730288298
688,688,688,688,2021-10-27,62.214012145996094,61.57799911499024,60.72997283935547,0.010328575792437844,0.02443668648702091
689,689,689,689,2021-10-28,62.83075714111328,61.53944778442383,60.681785583496094,0.02098344075515568,0.03541378252062599
690,690,690,690,2021-10-29,63.11021423339844,62.32964706420898,61.192527770996094,0.012523208552510434,0.03133857240836657
691,691,691,691,2021-11-01,64.22807312011719,61.82855224609375,61.80928039550781,0.038809268321094104,0.039133164293968514
692,692,692,692,2021-11-02,64.87372589111328,62.88858413696289,62.01164627075195,0.0315660112466043,0.046153904830474435
693,693,693,693,2021-11-03,65.94337463378906,62.95603942871094,62.29110336303711,0.04745112990249134,0.05863230980941614
694,694,694,694,2021-11-04,67.20578002929688,62.214012145996094,61.57799911499024,0.08023542785806392,0.09139272134837251
695,695,695,695,2021-11-05,68.61271667480469,62.83075714111328,61.53944778442383,0.09202434916876068,0.11493877740273062
696,696,696,696,2021-11-08,67.35032653808594,63.11021423339844,62.32964706420898,0.06718583285118362,0.08055042360026365
697,697,697,697,2021-11-09,67.39868927001953,64.22807312011719,61.82855224609375,0.04936495827880072,0.09009004451139635
698,698,698,698,2021-11-10,66.70227813720703,64.87372589111328,62.88858413696289,0.028186329996875203,0.060642071253161456
699,699,699,699,2021-11-11,65.98649597167969,65.94337463378906,62.95603942871094,0.0006539146370669879,0.0481360735279468
700,700,700,700,2021-11-12,66.5475082397461,67.20578002929688,62.214012145996094,-0.009794868674447677,0.06965466370470841
701,701,701,701,2021-11-15,67.05047607421875,68.61271667480469,62.83075714111328,-0.02276896581708454,0.06716008409111307
702,702,702,702,2021-11-16,67.22457885742188,67.35032653808594,63.11021423339844,-0.0018670686116563084,0.06519332367986297
703,703,703,703,2021-11-17,71.1419906616211,67.39868927001953,64.22807312011719,0.05553967639644686,0.10764634848337629
704,704,704,704,2021-11-18,70.70671081542969,66.70227813720703,64.87372589111328,0.06003442146286986,0.089912901474269
705,705,705,705,2021-11-19,68.69480895996094,65.98649597167969,65.94337463378906,0.04104344303179275,0.04172419657701365
706,706,706,706,2021-11-22,67.59215545654297,66.5475082397461,67.20578002929688,0.015697766068616614,0.0057491398370446145
707,707,707,707,2021-11-23,68.62710571289062,67.05047607421875,68.61271667480469,0.02351407075658485,0.00020971386622292698
708,708,708,708,2021-11-24,69.13976287841797,67.22457885742188,67.35032653808594,0.028489342046426946,0.02656908187846896
709,709,709,709,2021-11-26,67.08916473388672,71.1419906616211,67.39868927001953,-0.05696812655989891,-0.004592441477500597
710,710,710,710,2021-11-29,68.35628509521484,70.70671081542969,66.70227813720703,-0.03324190438373398,0.02479685858113445
711,711,711,711,2021-11-30,67.12787628173828,68.69480895996094,65.98649597167969,-0.022810059478234335,0.01729718017681159
712,712,712,712,2021-12-01,65.78336334228516,67.59215545654297,66.5475082397461,-0.026760385166600287,-0.011482697364235017
713,713,713,713,2021-12-02,67.95003509521484,68.62710571289062,67.05047607421875,-0.009865935779200474,0.01341614666539237
714,714,714,714,2021-12-03,68.3756103515625,69.13976287841797,67.22457885742188,-0.011052287353071066,0.017122182298558997
715,715,715,715,2021-12-06,70.26177978515625,67.08916473388672,71.1419906616211,0.047289529745285996,-0.012372592730100385
716,716,716,716,2021-12-07,71.69332885742188,68.35628509521484,70.70671081542969,0.048818389670515216,0.013953669045186023
717,717,717,717,2021-12-08,71.9061279296875,67.12787628173828,68.69480895996094,0.07118133199827015,0.04674762210341532
718,718,718,718,2021-12-09,71.59660339355469,65.78336334228516,67.59215545654297,0.08836945628672077,0.059244270432924795
719,719,719,719,2021-12-10,72.28336334228516,67.95003509521484,68.62710571289062,0.06377227386267337,0.0532771649250503
720,720,720,720,2021-12-13,70.73573303222656,68.3756103515625,69.13976287841797,0.034517025420748304,0.0230832459841539
721,721,721,721,2021-12-14,70.55196380615234,70.26177978515625,67.08916473388672,0.004130040854123163,0.05161487828922939
722,722,722,722,2021-12-15,70.66803741455078,71.69332885742188,68.35628509521484,-0.01430107179023743,0.03381916258491602
723,723,723,723,2021-12-16,71.06462097167969,71.9061279296875,67.12787628173828,-0.011702854572153698,0.058645452649488616
724,724,724,724,2021-12-17,71.59660339355469,71.59660339355469,65.78336334228516,0.0,0.08836945628672077
725,725,725,725,2021-12-20,70.10702514648438,72.28336334228516,67.95003509521484,-0.03010842461072427,0.03174376655210054
