,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VTRS,VTRS_6m,VTRS_12m,VTRS_6m_ret,VTRS_12m_ret
99,99,99,99,2019-06-27,16.963871002197266,16.185874938964844,15.658270835876465,0.048066358239277074,0.08338086497580499
100,100,100,100,2019-06-28,17.026470184326172,16.28424072265625,15.345282554626465,0.0455796173927383,0.10955729382727109
101,101,101,101,2019-07-01,17.38416862487793,16.382610321044922,15.542016983032228,0.06113545303256207,0.11852719269685807
102,102,102,102,2019-07-02,17.303688049316406,16.060680389404297,15.220088958740234,0.0773944583775017,0.13689795744456879
103,103,103,103,2019-07-03,17.598785400390625,16.67771339416504,15.443649291992188,0.05522771524229686,0.1395483714795256
104,104,104,104,2019-07-05,17.428882598876953,16.686656951904297,15.872888565063477,0.04448018851900426,0.09802841035740961
105,105,105,105,2019-07-08,17.232145309448242,16.963871002197266,16.185874938964844,0.015814451030441656,0.06464095233830536
106,106,106,106,2019-07-09,17.545135498046875,17.026470184326172,16.28424072265625,0.030462292425012638,0.07743036945138893
107,107,107,107,2019-07-10,17.106952667236328,17.38416862487793,16.382610321044922,-0.01594646046201409,0.04421409848593694
108,108,108,108,2019-07-11,17.026470184326172,17.303688049316406,16.060680389404297,-0.0160207387118948,0.060133803270192354
109,109,109,109,2019-07-12,17.18743324279785,17.598785400390625,16.67771339416504,-0.023373894745238655,0.030562933693964567
110,110,110,110,2019-07-15,16.963871002197266,17.428882598876953,16.686656951904297,-0.026680516897259476,0.01661291720037017
111,111,111,111,2019-07-16,16.48097801208496,17.232145309448242,16.963871002197266,-0.043591049394843595,-0.028465966880422355
112,112,112,112,2019-07-17,16.015968322753906,17.545135498046875,17.026470184326172,-0.08715619069816793,-0.059348875640853005
113,113,113,113,2019-07-18,15.962315559387209,17.106952667236328,17.38416862487793,-0.0669106374533529,-0.081790110080729
114,114,114,114,2019-07-19,16.185874938964844,17.026470184326172,17.303688049316406,-0.04936990675466857,-0.06459970309021623
115,115,115,115,2019-07-22,16.141162872314453,17.18743324279785,17.598785400390625,-0.060874148903055314,-0.0828251776991279
116,116,116,116,2019-07-23,16.400495529174805,16.963871002197266,17.428882598876953,-0.03321031343314795,-0.059004762001691025
117,117,117,117,2019-07-24,16.910215377807617,16.48097801208496,17.232145309448242,0.026044411042106308,-0.01868194156093339
118,118,118,118,2019-07-25,16.48992347717285,16.015968322753906,17.545135498046875,0.029592663076487113,-0.06014271140804184
119,119,119,119,2019-07-26,16.50780487060547,15.962315559387209,17.106952667236328,0.034173570193421376,-0.0350236426256304
120,120,120,120,2019-07-29,18.582460403442383,16.185874938964844,17.026470184326172,0.148066476079594,0.09138654120738354
121,121,121,121,2019-07-30,19.163721084594727,16.141162872314453,17.18743324279785,0.1872577729492222,0.11498446649240135
122,122,122,122,2019-07-31,18.68976783752441,16.400495529174805,16.963871002197266,0.13958555729473088,0.10173956375308424
123,123,123,123,2019-08-01,18.171104431152344,16.910215377807617,16.48097801208496,0.07456374890407802,0.10255012887148252
124,124,124,124,2019-08-02,17.741865158081055,16.48992347717285,16.015968322753906,0.0759216185958218,0.1077610045516364
125,125,125,125,2019-08-05,17.303688049316406,16.50780487060547,15.962315559387209,0.048212538550665984,0.08403370331445159
126,126,126,126,2019-08-06,16.275300979614258,18.582460403442383,16.185874938964844,-0.12415790878804867,0.005524943259887394
127,127,127,127,2019-08-07,16.534635543823242,19.163721084594727,16.141162872314453,-0.137190764213582,0.024376971759803023
128,128,128,128,2019-08-08,17.071184158325195,18.68976783752441,16.400495529174805,-0.0866026637286259,0.04089441248633641
129,129,129,129,2019-08-09,17.419937133789062,18.171104431152344,16.910215377807617,-0.04133856036155337,0.030142830507669638
130,130,130,130,2019-08-12,17.106952667236328,17.741865158081055,16.48992347717285,-0.03578611860633696,0.03741855994162946
131,131,131,131,2019-08-13,17.634553909301758,17.303688049316406,16.50780487060547,0.019121117939850052,0.06825553412632268
132,132,132,132,2019-08-14,16.13222312927246,16.275300979614258,18.582460403442383,-0.008791103188875549,-0.1318575269890535
133,133,133,133,2019-08-15,15.747697830200195,16.534635543823242,19.163721084594727,-0.04759329055287331,-0.17825469486406753
134,134,134,134,2019-08-16,16.570402145385742,17.071184158325195,18.68976783752441,-0.029334931208930493,-0.11339711175456701
135,135,135,135,2019-08-19,17.16061019897461,17.419937133789062,18.171104431152344,-0.014886789362255626,-0.0556099512831677
136,136,136,136,2019-08-20,17.071184158325195,17.106952667236328,17.741865158081055,-0.0020908755408926005,-0.03780216982713214
137,137,137,137,2019-08-21,17.071184158325195,17.634553909301758,17.303688049316406,-0.031946923856089104,-0.013436666815106912
138,138,138,138,2019-08-22,17.026470184326172,16.13222312927246,16.275300979614258,0.05543235100877508,0.046153936302179455
139,139,139,139,2019-08-23,16.400495529174805,15.747697830200195,16.534635543823242,0.041453532193302944,-0.008112668361689224
140,140,140,140,2019-08-26,16.802907943725586,16.570402145385742,17.071184158325195,0.014031391411015726,-0.01571514969972232
141,141,141,141,2019-08-27,16.69559669494629,17.16061019897461,17.419937133789062,-0.027097725467600586,-0.041581116698623855
142,142,142,142,2019-08-28,17.124835968017578,17.071184158325195,17.106952667236328,0.0031428288275021643,0.001045382022684782
143,143,143,143,2019-08-29,17.795520782470703,17.071184158325195,17.634553909301758,0.04243036788940424,0.009127924301166379
144,144,144,144,2019-08-30,17.410993576049805,17.026470184326172,16.13222312927246,0.022583858401702628,0.07926808577653333
145,145,145,145,2019-09-03,17.232145309448242,16.400495529174805,15.747697830200195,0.05070882027887613,0.09426441218609383
146,146,146,146,2019-09-04,17.652442932128906,16.802907943725586,16.570402145385742,0.05055880751406172,0.0652996093425815
147,147,147,147,2019-09-05,18.08168029785156,16.69559669494629,17.16061019897461,0.08302090834075027,0.05367350509086122
148,148,148,148,2019-09-06,18.34995460510254,17.124835968017578,17.071184158325195,0.07154045967932188,0.07490812792583679
149,149,149,149,2019-09-09,18.9491024017334,17.795520782470703,17.071184158325195,0.06482426861027979,0.11000515406497957
150,150,150,150,2019-09-10,19.56612968444824,17.410993576049805,17.026470184326172,0.12378019088830139,0.14915948359396114
151,151,151,151,2019-09-11,20.14739227294922,17.232145309448242,16.400495529174805,0.1691749292470608,0.22846241060881778
152,152,152,152,2019-09-12,19.888063430786133,17.652442932128906,16.802907943725586,0.12664652180170566,0.1836084264338651
153,153,153,153,2019-09-13,19.396223068237305,18.08168029785156,16.69559669494629,0.07270025510527023,0.16175680466146436
154,154,154,154,2019-09-16,19.494590759277344,18.34995460510254,17.124835968017578,0.06237814636645034,0.138381167310772
155,155,155,155,2019-09-17,19.163721084594727,18.9491024017334,17.795520782470703,0.011326060639246682,0.07688453284670116
156,156,156,156,2019-09-18,19.03852653503418,19.56612968444824,17.410993576049805,-0.02696512585385824,0.09347731660892555
157,157,157,157,2019-09-19,18.779193878173828,20.14739227294922,17.232145309448242,-0.06790945330490217,0.08977689898409524
158,158,158,158,2019-09-20,18.779193878173828,19.888063430786133,17.652442932128906,-0.055755531777709866,0.06382974585314427
159,159,159,159,2019-09-23,18.65400123596192,19.396223068237305,18.08168029785156,-0.038266307294167246,0.03165197750888038
160,160,160,160,2019-09-24,17.822349548339844,19.494590759277344,18.34995460510254,-0.08577975457841769,-0.028752390298338093
161,161,161,161,2019-09-25,17.99225616455078,19.163721084594727,18.9491024017334,-0.06112930337864597,-0.05049559693630068
162,162,162,162,2019-09-26,17.67032814025879,19.03852653503418,19.56612968444824,-0.07186472084684015,-0.09689200545861099
163,163,163,163,2019-09-27,17.250032424926758,18.779193878173828,20.14739227294922,-0.08142849278660158,-0.14380818166292342
164,164,164,164,2019-09-30,17.688209533691406,18.779193878173828,19.888063430786133,-0.058095376806904464,-0.1106117699569189
165,165,165,165,2019-10-01,16.83867645263672,18.65400123596192,19.396223068237305,-0.09731557108646205,-0.13185797083292727
166,166,166,166,2019-10-02,16.570402145385742,17.822349548339844,19.494590759277344,-0.07024592349950409,-0.15000000000000002
167,167,167,167,2019-10-03,16.83867645263672,17.99225616455078,19.163721084594727,-0.06411534503309824,-0.12132532203398938
168,168,168,168,2019-10-04,16.910215377807617,17.67032814025879,19.03852653503418,-0.0430163354306583,-0.11178969933992011
169,169,169,169,2019-10-07,16.847618103027344,17.250032424926758,18.779193878173828,-0.023328322636536836,-0.10285722527160568
170,170,170,170,2019-10-08,16.436264038085938,17.688209533691406,18.779193878173828,-0.07077853149697488,-0.12476200284672323
171,171,171,171,2019-10-09,16.48097801208496,16.83867645263672,18.65400123596192,-0.02124266960992338,-0.11649099817189468
172,172,172,172,2019-10-10,16.516746520996094,16.570402145385742,17.822349548339844,-0.0032380399654083902,-0.07325650435721409
173,173,173,173,2019-10-11,16.901273727416992,16.83867645263672,17.99225616455078,0.003717470013533619,-0.06063622189213247
174,174,174,174,2019-10-14,16.561460494995117,16.910215377807617,17.67032814025879,-0.020623917260698788,-0.06275308734857665
175,175,175,175,2019-10-15,16.83867645263672,16.847618103027344,17.250032424926758,-0.0005307367686010478,-0.023846678206564942
176,176,176,176,2019-10-16,16.758193969726562,16.436264038085938,17.688209533691406,0.019586563643334776,-0.05257827606538734
177,177,177,177,2019-10-17,16.883386611938477,16.48097801208496,16.83867645263672,0.02441654855424491,0.0026552062703690815
178,178,178,178,2019-10-18,16.391551971435547,16.516746520996094,16.570402145385742,-0.007579855354769793,-0.010793351445607446
179,179,179,179,2019-10-21,16.230587005615234,16.901273727416992,16.83867645263672,-0.03968261402179296,-0.03611266293594384
180,180,180,180,2019-10-22,16.373668670654297,16.561460494995117,16.910215377807617,-0.011339085969958473,-0.03172914685980088
181,181,181,181,2019-10-23,16.561460494995117,16.83867645263672,16.847618103027344,-0.01646304912511065,-0.01698504834821768
182,182,182,182,2019-10-24,16.32001495361328,16.758193969726562,16.436264038085938,-0.026147150277938347,-0.007072719457614229
183,183,183,183,2019-10-25,16.72242546081543,16.883386611938477,16.48097801208496,-0.009533700484547825,0.014650068008914552
184,184,184,184,2019-10-28,16.963871002197266,16.391551971435547,16.516746520996094,0.03491548767066477,0.02707097796971003
185,185,185,185,2019-10-29,17.51830291748047,16.230587005615234,16.901273727416992,0.07933883792494556,0.036507851420839454
186,186,186,186,2019-10-30,17.35733985900879,16.373668670654297,16.561460494995117,0.06007640731838415,0.04805610980107633
187,187,187,187,2019-10-31,17.124835968017578,16.561460494995117,16.83867645263672,0.03401725790987542,0.01699418099669292
188,188,188,188,2019-11-01,17.598785400390625,16.32001495361328,16.758193969726562,0.07835596048239046,0.05016002513054674
189,189,189,189,2019-11-04,17.652442932128906,16.72242546081543,16.883386611938477,0.05561498680276533,0.04555106969158773
190,190,190,190,2019-11-05,15.908658981323242,16.963871002197266,16.391551971435547,-0.06220349239494605,-0.02945986999606931
191,191,191,191,2019-11-06,15.354228019714355,17.51830291748047,16.230587005615234,-0.1235322227249942,-0.05399428779733528
192,192,192,192,2019-11-07,15.211146354675291,17.35733985900879,16.373668670654297,-0.12364760509195094,-0.07099950166101354
193,193,193,193,2019-11-08,15.747697830200195,17.124835968017578,16.561460494995117,-0.08041759584671837,-0.04913592403525291
194,194,194,194,2019-11-11,15.416825294494627,17.598785400390625,16.32001495361328,-0.12398356228876839,-0.05534245291354256
195,195,195,195,2019-11-12,15.676155090332031,17.652442932128906,16.72242546081543,-0.11195548680686385,-0.06256690292535949
196,196,196,196,2019-11-13,15.443649291992188,15.908658981323242,16.963871002197266,-0.0292299740585914,-0.08961525998447939
197,197,197,197,2019-11-14,15.434707641601562,15.354228019714355,17.51830291748047,0.005241528377973426,-0.11893819199802802
198,198,198,198,2019-11-15,15.828179359436035,15.211146354675291,17.35733985900879,0.040564530139511445,-0.0880987819558704
199,199,199,199,2019-11-18,15.407881736755373,15.747697830200195,17.124835968017578,-0.02157877914022066,-0.10026106144717517
200,200,200,200,2019-11-19,15.443649291992188,15.416825294494627,17.598785400390625,0.0017399170701597466,-0.12245936633505417
201,201,201,201,2019-11-20,15.416825294494627,15.676155090332031,17.652442932128906,-0.016542946554371718,-0.12664635972652094
202,202,202,202,2019-11-21,15.533075332641602,15.443649291992188,15.908658981323242,0.005790473414582387,-0.023608756031704203
203,203,203,203,2019-11-22,15.506247520446776,15.434707641601562,15.354228019714355,0.004635000578332216,0.009900823443368845
204,204,204,204,2019-11-25,16.150104522705078,15.828179359436035,15.211146354675291,0.02033873612110204,0.06172829753499731
205,205,205,205,2019-11-26,16.364727020263672,15.407881736755373,15.747697830200195,0.06210102724411182,0.03918218375260962
206,206,206,206,2019-11-27,16.793964385986328,15.443649291992188,15.416825294494627,0.08743497527454891,0.08932702195071762
207,207,207,207,2019-11-29,16.793964385986328,15.416825294494627,15.676155090332031,0.08932702195071762,0.0713063432463541
208,208,208,208,2019-12-02,16.686656951904297,15.533075332641602,15.443649291992188,0.07426614463386594,0.08048665418455414
209,209,209,209,2019-12-03,16.570402145385742,15.506247520446776,15.434707641601562,0.06862747570201977,0.07358056466992058
210,210,210,210,2019-12-04,16.883386611938477,16.150104522705078,15.828179359436035,0.045404169874101674,0.06666636942507065
211,211,211,211,2019-12-05,16.901273727416992,16.364727020263672,15.407881736755373,0.03278678015764891,0.09692390012957763
212,212,212,212,2019-12-06,17.250032424926758,16.793964385986328,15.443649291992188,0.027156663457080787,0.11696608092953853
213,213,213,213,2019-12-09,17.00858497619629,16.793964385986328,15.416825294494627,0.01277962637511898,0.10324821429156894
214,214,214,214,2019-12-10,16.72242546081543,16.686656951904297,15.533075332641602,0.0021435395366626864,0.07656887658778677
215,215,215,215,2019-12-11,16.820789337158203,16.570402145385742,15.506247520446776,0.015110507854644073,0.08477497956730362
216,216,216,216,2019-12-12,17.598785400390625,16.883386611938477,16.150104522705078,0.04237294358622812,0.08970102178898465
217,217,217,217,2019-12-13,17.115894317626953,16.901273727416992,16.364727020263672,0.0126984861420123,0.045901608773134095
218,218,218,218,2019-12-16,17.017528533935547,17.250032424926758,16.793964385986328,-0.013478461098730299,0.01331217232637294
219,219,219,219,2019-12-17,16.83867645263672,17.00858497619629,16.793964385986328,-0.00998957431187597,0.0026623890358907776
220,220,220,220,2019-12-18,16.874446868896484,16.72242546081543,16.686656951904297,0.009090870725498412,0.011253896902983618
221,221,221,221,2019-12-19,17.330514907836914,16.820789337158203,16.570402145385742,0.03030330862967845,0.045871714867393054
222,222,222,222,2019-12-20,17.69715690612793,17.598785400390625,16.883386611938477,0.0055896758497391286,0.04819947045541362
223,223,223,223,2019-12-23,17.81340789794922,17.115894317626953,16.901273727416992,0.04075238882515908,0.05396836861192167
224,224,224,224,2019-12-24,17.741865158081055,17.017528533935547,17.250032424926758,0.04256414923595231,0.028511988907544694
225,225,225,225,2019-12-26,17.50935935974121,16.83867645263672,17.00858497619629,0.03982990640570638,0.02944244828395548
226,226,226,226,2019-12-27,17.634553909301758,16.874446868896484,16.72242546081543,0.04504485665875824,0.05454522435298981
227,227,227,227,2019-12-30,17.375226974487305,17.330514907836914,16.820789337158203,0.0025799618123389934,0.03296145182106969
228,228,228,228,2019-12-31,17.97437286376953,17.69715690612793,17.598785400390625,0.015664434638402946,0.021341669600140056
229,229,229,229,2020-01-02,18.46620750427246,17.81340789794922,17.115894317626953,0.03664653108843918,0.0788923535976076
230,230,230,230,2020-01-03,18.063796997070312,17.741865158081055,17.017528533935547,0.01814532103140376,0.061481810419670824
231,231,231,231,2020-01-06,18.662940979003903,17.50935935974121,16.83867645263672,0.06588371370771506,0.10833776226406022
232,232,232,232,2020-01-07,18.93121719360352,17.634553909301758,16.874446868896484,0.07352969011695865,0.12188668112719836
233,233,233,233,2020-01-08,18.97592544555664,17.375226974487305,17.330514907836914,0.09212532725009592,0.09494296888868936
234,234,234,234,2020-01-09,18.716596603393555,17.97437286376953,17.69715690612793,0.041293442906155775,0.05760471598195682
235,235,235,235,2020-01-10,18.645055770874023,18.46620750427246,17.81340789794922,0.009685164999915896,0.046686623788620984
236,236,236,236,2020-01-13,18.582460403442383,18.063796997070312,17.741865158081055,0.028712867314451662,0.04737919254100831
237,237,237,237,2020-01-14,18.95804214477539,18.662940979003903,17.50935935974121,0.01581214697637856,0.08273762364858972
238,238,238,238,2020-01-15,19.718151092529297,18.93121719360352,17.634553909301758,0.0415680561306786,0.1181542325336904
239,239,239,239,2020-01-16,19.6466121673584,18.97592544555664,17.375226974487305,0.03534408499474817,0.13072549764134034
240,240,240,240,2020-01-17,19.369394302368164,18.716596603393555,17.97437286376953,0.03487801296397275,0.07761168910713656
241,241,241,241,2020-01-21,19.36045837402344,18.645055770874023,18.46620750427246,0.0383695609142114,0.04842634144255564
242,242,242,242,2020-01-22,19.48564910888672,18.582460403442383,18.063796997070312,0.048604365936225635,0.07871280396070723
