,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RVTY,RVTY_6m,RVTY_12m,RVTY_6m_ret,RVTY_12m_ret
75,75,75,75,2019-05-23,85.18305206298828,86.9435043334961,92.521484375,-0.020248232274548195,-0.07931598116463656
76,76,76,76,2019-05-24,85.41056060791016,87.02261352539062,92.3039093017578,-0.018524528880187185,-0.07468100480243
77,77,77,77,2019-05-28,83.7490005493164,84.99514770507812,91.6313705444336,-0.014661391731274898,-0.08602261374334563
78,78,78,78,2019-05-29,83.93692779541016,83.13581848144531,91.3940200805664,0.009636151163215478,-0.08159278121897484
79,79,79,79,2019-05-30,84.96548461914062,84.55998229980469,87.14128112792969,0.004795439974174087,-0.024968608225931832
80,80,80,80,2019-05-31,85.39075469970703,85.3511962890625,88.06107330322266,0.00046347810416813573,-0.030323484637995057
81,81,81,81,2019-06-03,85.10392761230469,85.18305206298828,86.9435043334961,-0.0009288755071265031,-0.021158299694652216
82,82,82,82,2019-06-04,87.12150573730469,85.41056060791016,87.02261352539062,0.020032009124127947,0.0011363967123925178
83,83,83,83,2019-06-05,89.05007934570312,83.7490005493164,84.99514770507812,0.06329721861295678,0.04770780156409726
84,84,84,84,2019-06-06,90.3258819580078,83.93692779541016,83.13581848144531,0.0761161306519369,0.08648574835607348
85,85,85,85,2019-06-07,91.8983917236328,84.96548461914062,84.55998229980469,0.08159674643849857,0.08678347871230652
86,86,86,86,2019-06-10,92.69950103759766,85.39075469970703,85.3511962890625,0.08559177587308175,0.08609492389126383
87,87,87,87,2019-06-11,92.09619903564452,85.10392761230469,85.18305206298828,0.08216155963087246,0.08115636626337763
88,88,88,88,2019-06-12,92.29399871826172,87.12150573730469,85.41056060791016,0.05937102368907077,0.0805923537014468
89,89,89,89,2019-06-13,92.08631134033205,89.05007934570312,83.7490005493164,0.03409578090146215,0.09955116761191829
90,90,90,90,2019-06-14,91.9181900024414,90.3258819580078,83.93692779541016,0.017628480452301254,0.0950864228255408
91,91,91,91,2019-06-17,92.35335540771484,91.8983917236328,84.96548461914062,0.0049507252036604665,0.08695143471128874
92,92,92,92,2019-06-18,93.45113372802734,92.69950103759766,85.39075469970703,0.00810827115590218,0.09439404835647824
93,93,93,93,2019-06-19,94.74674987792967,92.09619903564452,85.10392761230469,0.02878024142189939,0.11330643057454837
94,94,94,94,2019-06-20,95.0038604736328,92.29399871826172,87.12150573730469,0.029361191334262626,0.09047541900957934
95,95,95,95,2019-06-21,94.30169677734376,92.08631134033205,89.05007934570312,0.024057706349254415,0.05897375353539247
96,96,96,96,2019-06-24,94.43025207519533,91.9181900024414,90.3258819580078,0.02732932483425965,0.04543957975517632
97,97,97,97,2019-06-25,93.47093963623048,92.35335540771484,91.8983917236328,0.012101176222366838,0.017111811024145274
98,98,98,98,2019-06-26,92.87752532958984,93.45113372802734,92.69950103759766,-0.0061380571380427185,0.0019204449862140205
99,99,99,99,2019-06-27,93.95555114746094,94.74674987792967,92.09619903564452,-0.008350668824926522,0.020189238332157355
100,100,100,100,2019-06-28,95.28079986572266,95.0038604736328,92.29399871826172,0.0029150330387544,0.03236181321581366
101,101,101,101,2019-07-01,96.56651306152344,94.30169677734376,92.08631134033205,0.024016707668867765,0.0486522009186956
102,102,102,102,2019-07-02,97.35770416259766,94.43025207519533,91.9181900024414,0.031001210132015622,0.05917777710822825
103,103,103,103,2019-07-03,97.70386505126952,93.47093963623048,92.35335540771484,0.045286004735939356,0.05793519488202281
104,104,104,104,2019-07-05,97.37749481201172,92.87752532958984,93.45113372802734,0.04845057473757031,0.04201512520341755
105,105,105,105,2019-07-08,95.38956451416016,93.95555114746094,94.74674987792967,0.015262678460036705,0.006784556061909086
106,106,106,106,2019-07-09,95.14232635498048,95.28079986572266,95.0038604736328,-0.0014533201960659214,0.0014574763663011137
107,107,107,107,2019-07-10,94.76654052734376,96.56651306152344,94.30169677734376,-0.018639717611351414,0.004929325408614238
108,108,108,108,2019-07-11,94.77640533447266,97.35770416259766,94.43025207519533,-0.026513554837056974,0.0036657030101083787
109,109,109,109,2019-07-12,94.13357543945312,97.70386505126952,93.47093963623048,-0.036541948570232186,0.0070892173096952504
110,110,110,110,2019-07-15,93.96543884277344,97.37749481201172,92.87752532958984,-0.035039471654362164,0.011713420543053576
111,111,111,111,2019-07-16,94.2522430419922,95.38956451416016,93.95555114746094,-0.011922912930366958,0.0031577899433063994
112,112,112,112,2019-07-17,94.05443572998048,95.14232635498048,95.28079986572266,-0.011434349638887675,-0.012871052063694544
113,113,113,113,2019-07-18,94.3513412475586,94.76654052734376,96.56651306152344,-0.004381285604335927,-0.022939337289247796
114,114,114,114,2019-07-19,92.86675262451172,94.77640533447266,97.35770416259766,-0.020149030797503187,-0.04612836320159697
115,115,115,115,2019-07-22,93.2626495361328,94.13357543945312,97.70386505126952,-0.009252021919431974,-0.045455883580513556
116,116,116,116,2019-07-23,93.53978729248048,93.96543884277344,97.37749481201172,-0.004529873488966163,-0.03941062076961388
117,117,117,117,2019-07-24,94.08412170410156,94.2522430419922,95.38956451416016,-0.0017837383224474923,-0.013685383896105408
118,118,118,118,2019-07-25,93.6288604736328,94.05443572998048,95.14232635498048,-0.004524776030441213,-0.015907387798159034
119,119,119,119,2019-07-26,94.05442810058594,94.3513412475586,94.76654052734376,-0.0031468884601609792,-0.007514386647388016
120,120,120,120,2019-07-29,94.36125183105467,92.86675262451172,94.77640533447266,0.016092941384368897,-0.004380346584710315
121,121,121,121,2019-07-30,86.63142395019531,93.2626495361328,94.13357543945312,-0.07110269351042131,-0.07969687175096418
122,122,122,122,2019-07-31,85.23591613769531,93.53978729248048,93.96543884277344,-0.08877368011133702,-0.09290142006024893
123,123,123,123,2019-08-01,85.2953109741211,94.08412170410156,94.2522430419922,-0.09341438885534414,-0.09503150035252239
124,124,124,124,2019-08-02,83.73150634765625,93.6288604736328,94.05443572998048,-0.10570836893570634,-0.10975483827217014
125,125,125,125,2019-08-05,80.47528076171875,94.05442810058594,94.3513412475586,-0.14437541765014028,-0.14706797277456718
126,126,126,126,2019-08-06,81.94998931884766,94.36125183105467,92.86675262451172,-0.13152922700122993,-0.11755297775732321
127,127,127,127,2019-08-07,81.76193237304688,86.63142395019531,93.2626495361328,-0.05620929860217838,-0.1233153595816533
128,128,128,128,2019-08-08,83.23664093017578,85.23591613769531,93.53978729248048,-0.023455783642775452,-0.11014720752024798
129,129,129,129,2019-08-09,81.37593841552734,85.2953109741211,94.08412170410156,-0.04595062159727514,-0.13507256121858668
130,130,130,130,2019-08-12,80.00021362304688,83.73150634765625,93.6288604736328,-0.04456258924946255,-0.14556031956005644
131,131,131,131,2019-08-13,81.30667877197266,80.47528076171875,94.05442810058594,0.0103310979767266,-0.13553587625858798
132,132,132,132,2019-08-14,78.62447357177734,81.94998931884766,94.36125183105467,-0.040579819164240916,-0.16677161391894857
133,133,133,133,2019-08-15,79.83194732666016,81.76193237304688,86.63142395019531,-0.02360493435479205,-0.0784874161533371
134,134,134,134,2019-08-16,81.49470520019531,83.23664093017578,85.23591613769531,-0.02092751113589164,-0.04389242360528178
135,135,135,135,2019-08-19,81.84110260009766,81.37593841552734,85.2953109741211,0.0057162374238324265,-0.04049704883626548
136,136,136,136,2019-08-20,81.1977767944336,80.00021362304688,83.73150634765625,0.014969499669457376,-0.030260169245045265
137,137,137,137,2019-08-21,82.6230239868164,81.30667877197266,80.47528076171875,0.016189878060761664,0.026688235253965242
138,138,138,138,2019-08-22,81.75203704833984,78.62447357177734,81.94998931884766,0.03977849815054468,-0.002415525275270336
139,139,139,139,2019-08-23,79.9309310913086,79.83194732666016,81.76193237304688,0.00123990166798027,-0.02239430048429092
140,140,140,140,2019-08-26,79.46575164794922,81.49470520019531,83.23664093017578,-0.024896753074471256,-0.04530323713314943
141,141,141,141,2019-08-27,79.37667846679688,81.84110260009766,81.37593841552734,-0.03011230365923545,-0.024568195312497765
142,142,142,142,2019-08-28,81.00975036621094,81.1977767944336,80.00021362304688,-0.0023156598080101842,0.012619175592716525
143,143,143,143,2019-08-29,82.22711944580078,82.6230239868164,81.30667877197266,-0.004791697542791407,0.011320603519048289
144,144,144,144,2019-08-30,81.85102081298828,81.75203704833984,78.62447357177734,0.0012107804064858119,0.04103744158319067
145,145,145,145,2019-09-03,80.65345764160156,79.9309310913086,79.83194732666016,0.009039386135357264,0.010290495753284334
146,146,146,146,2019-09-04,81.10868835449219,79.46575164794922,81.49470520019531,0.020674777152068557,-0.004736710744027595
147,147,147,147,2019-09-05,82.85065460205078,79.37667846679688,81.84110260009766,0.04376570300440408,0.012335513206440218
148,148,148,148,2019-09-06,82.88034057617188,81.00975036621094,81.1977767944336,0.023090926728014605,0.02072179618905068
149,149,149,149,2019-09-09,82.91993713378906,82.22711944580078,82.6230239868164,0.008425659230893334,0.003593588477468934
150,150,150,150,2019-09-10,84.62226104736328,81.85102081298828,81.75203704833984,0.033857124894100865,0.03510889884402846
151,151,151,151,2019-09-11,86.01779174804688,80.65345764160156,79.9309310913086,0.06651090062725795,0.07615150447559516
152,152,152,152,2019-09-12,85.23591613769531,81.10868835449219,79.46575164794922,0.05088515012306383,0.07261196641427614
153,153,153,153,2019-09-13,85.78026580810547,82.85065460205078,79.37667846679688,0.035360145554989675,0.08067341018794583
154,154,154,154,2019-09-16,85.34479522705078,82.88034057617188,81.00975036621094,0.02973509319274492,0.053512630778923986
155,155,155,155,2019-09-17,85.33488464355469,82.91993713378906,82.22711944580078,0.02912384636603349,0.03779489320189988
156,156,156,156,2019-09-18,85.176513671875,84.62226104736328,81.85102081298828,0.00654972601360182,0.040628605799367445
157,157,157,157,2019-09-19,85.21609497070312,86.01779174804688,80.65345764160156,-0.009320127395178734,0.05657088316506509
158,158,158,158,2019-09-20,85.67137908935547,85.23591613769531,81.10868835449219,0.005108913840459861,0.05625403181126121
159,159,159,159,2019-09-23,84.32533264160156,85.78026580810547,82.85065460205078,-0.016961164118547534,0.01779923220442825
160,160,160,160,2019-09-24,83.8997573852539,85.34479522705078,82.88034057617188,-0.01693176294995502,0.012299862693555541
161,161,161,161,2019-09-25,83.62262725830078,85.33488464355469,82.91993713378906,-0.02006515146069554,0.008474320516885347
162,162,162,162,2019-09-26,84.42431640625,85.176513671875,84.62226104736328,-0.008831040778713772,-0.0023391556626274346
163,163,163,163,2019-09-27,84.2857666015625,85.21609497070312,86.01779174804688,-0.010917284692058105,-0.020135661603097432
164,164,164,164,2019-09-30,84.29566192626953,85.67137908935547,85.23591613769531,-0.016058071875451718,-0.01103119734064728
165,165,165,165,2019-10-01,82.61310577392578,84.32533264160156,85.78026580810547,-0.02030501172112853,-0.03692177920344497
166,166,166,166,2019-10-02,82.59333038330078,83.8997573852539,85.34479522705078,-0.015571284621887838,-0.03223939827179878
167,167,167,167,2019-10-03,82.48445129394531,83.62262725830078,85.33488464355469,-0.013610861099111027,-0.03340290857034245
168,168,168,168,2019-10-04,84.5628890991211,84.42431640625,85.176513671875,0.0016413836530730919,-0.007204152251614415
169,169,169,169,2019-10-07,83.48407745361328,84.2857666015625,85.21609497070312,-0.00951156025831712,-0.020325004539169522
170,170,170,170,2019-10-08,78.2879867553711,84.29566192626953,85.67137908935547,-0.0712690906461253,-0.08618271834148339
171,171,171,171,2019-10-09,79.85174560546875,82.61310577392578,84.32533264160156,-0.033425207085345576,-0.05305151958482501
172,172,172,172,2019-10-10,79.67359161376953,82.59333038330078,83.8997573852539,-0.03535078142485926,-0.05037160896757442
173,173,173,173,2019-10-11,81.15821075439453,82.48445129394531,83.62262725830078,-0.016078673237754026,-0.029470689748767986
174,174,174,174,2019-10-14,81.01963806152344,84.5628890991211,84.42431640625,-0.041900780299078955,-0.04032817190183979
175,175,175,175,2019-10-15,81.3165512084961,83.48407745361328,84.2857666015625,-0.025963349074816566,-0.03522795737390094
176,176,176,176,2019-10-16,80.85140991210938,78.2879867553711,84.29566192626953,0.03274350590657393,-0.04085918463007887
177,177,177,177,2019-10-17,82.23819732666016,79.85174560546875,82.61310577392578,0.029886030707235722,-0.004538123143458361
178,178,178,178,2019-10-18,82.31742095947266,79.67359161376953,82.59333038330078,0.033183257992428716,-0.0033405775326854625
179,179,179,179,2019-10-21,83.30802917480469,81.15821075439453,82.48445129394531,0.026489228883027627,0.009984643989743525
180,180,180,180,2019-10-22,83.17925262451172,81.01963806152344,84.5628890991211,0.02665544570007028,-0.016362218573061416
181,181,181,181,2019-10-23,84.06085968017578,81.3165512084961,83.48407745361328,0.033748461179117895,0.006908889025970089
182,182,182,182,2019-10-24,84.05096435546875,80.85140991210938,78.2879867553711,0.03957326714323828,0.07361254055625954
183,183,183,183,2019-10-25,85.41798400878906,82.23819732666016,79.85174560546875,0.038665568865747346,0.06970715995141763
184,184,184,184,2019-10-28,86.55712890625,82.31742095947266,79.67359161376953,0.0515043826368744,0.08639672384608343
185,185,185,185,2019-10-29,87.16138458251953,83.30802917480469,81.15821075439453,0.04625431000929536,0.07396877989698591
186,186,186,186,2019-10-30,86.93355560302734,83.17925262451172,81.01963806152344,0.04513508910044339,0.07299363071719833
187,187,187,187,2019-10-31,85.15050506591797,84.06085968017578,81.3165512084961,0.012962577231400374,0.047148505444993605
188,188,188,188,2019-11-01,87.26045989990234,84.05096435546875,80.85140991210938,0.038185112675923394,0.07926948948398072
189,189,189,189,2019-11-04,86.80477905273438,85.41798400878906,82.23819732666016,0.016235398903849285,0.055528718703976354
190,190,190,190,2019-11-05,86.25997161865234,86.55712890625,82.31742095947266,-0.003433076990336681,0.04789448713560551
191,191,191,191,2019-11-06,85.23968505859375,87.16138458251953,83.30802917480469,-0.022047602078950734,0.02318691130882322
192,192,192,192,2019-11-07,86.28968048095703,86.93355560302734,83.17925262451172,-0.0074065200440034396,0.03739427511432969
193,193,193,193,2019-11-08,86.47789001464844,85.15050506591797,84.06085968017578,0.015588691431752455,0.028753338279773333
194,194,194,194,2019-11-11,86.66609191894531,87.26045989990234,84.05096435546875,-0.006811423887048473,0.03111359380026446
195,195,195,195,2019-11-12,87.092041015625,86.80477905273438,85.41798400878906,0.0033092874151101626,0.019598413920231206
196,196,196,196,2019-11-13,86.49769592285156,86.25997161865234,86.55712890625,0.0027559051984178407,-0.0006866330266431797
197,197,197,197,2019-11-14,87.29017639160156,85.23968505859375,87.16138458251953,0.02405559489806075,0.0014776246350252098
198,198,198,198,2019-11-15,90.0935287475586,86.28968048095703,86.93355560302734,0.04408230793531587,0.03634929139400356
199,199,199,199,2019-11-18,88.70671081542969,86.47789001464844,85.15050506591797,0.02577330229037411,0.04176376577870844
200,200,200,200,2019-11-19,90.32134246826172,86.66609191894531,87.26045989990234,0.04217624757713767,0.03507754338987623
201,201,201,201,2019-11-20,89.66757202148438,87.092041015625,86.80477905273438,0.02957251863459387,0.032979670013454365
202,202,202,202,2019-11-21,89.83596801757812,86.49769592285156,86.25997161865234,0.03859376899130362,0.04145603495831107
203,203,203,203,2019-11-22,90.65814971923828,87.29017639160156,85.23968505859375,0.038583646715608655,0.06356739418875001
204,204,204,204,2019-11-25,91.23267364501952,90.0935287475586,86.28968048095703,0.012644025750759402,0.05728371152276246
205,205,205,205,2019-11-26,91.73788452148438,88.70671081542969,86.47789001464844,0.03417073723273978,0.06082473226329821
206,206,206,206,2019-11-27,92.64923095703124,90.32134246826172,86.66609191894531,0.025773404437467562,0.06903667750106557
207,207,207,207,2019-11-29,92.02516174316406,89.66757202148438,87.092041015625,0.0262925567017116,0.05664261245931779
208,208,208,208,2019-12-02,91.28221893310548,89.83596801757812,86.49769592285156,0.01609879592152197,0.055313878123658844
209,209,209,209,2019-12-03,90.62843322753906,90.65814971923828,87.29017639160156,-0.00032778621438056543,0.03824321331373426
210,210,210,210,2019-12-04,91.51004791259766,91.23267364501952,90.0935287475586,0.003040295285627437,0.015722762608268326
211,211,211,211,2019-12-05,91.9558334350586,91.73788452148438,88.70671081542969,0.002375778716841692,0.0366276980598379
212,212,212,212,2019-12-06,93.2336654663086,92.64923095703124,90.32134246826172,0.006308034111458527,0.03224401806328614
213,213,213,213,2019-12-09,92.77801513671876,92.02516174316406,89.66757202148438,0.008180951592955177,0.03468860642829852
214,214,214,214,2019-12-10,93.4813232421875,91.28221893310548,89.83596801757812,0.024091267004514805,0.04057790331703326
215,215,215,215,2019-12-11,93.42186737060548,90.62843322753906,90.65814971923828,0.030822933196395397,0.03048504364942617
216,216,216,216,2019-12-12,94.94738006591795,91.51004791259766,91.23267364501952,0.03756234677751813,0.040716842688970356
217,217,217,217,2019-12-13,93.5010986328125,91.9558334350586,91.73788452148438,0.016804428169804098,0.019220130489440157
218,218,218,218,2019-12-16,94.7690658569336,93.2336654663086,92.64923095703124,0.01646830447934966,0.022880221217221886
219,219,219,219,2019-12-17,94.29359436035156,92.77801513671876,92.02516174316406,0.016335542654145163,0.024650134530798562
220,220,220,220,2019-12-18,93.75868225097656,93.4813232421875,91.28221893310548,0.0029669991734122547,0.027129744947215872
221,221,221,221,2019-12-19,94.7987823486328,93.42186737060548,90.62843322753906,0.014738679677265276,0.0460159022127562
222,222,222,222,2019-12-20,95.65068817138672,94.94738006591795,91.51004791259766,0.007407346100339884,0.045247930180780216
223,223,223,223,2019-12-23,96.29457092285156,93.5010986328125,91.9558334350586,0.029876357934672804,0.04718284121536542
224,224,224,224,2019-12-24,96.53231048583984,94.7690658569336,93.2336654663086,0.018605698103726143,0.03538040688449895
225,225,225,225,2019-12-26,96.25494384765624,94.29359436035156,92.77801513671876,0.020800453101927463,0.03747578244494476
226,226,226,226,2019-12-27,96.13607788085938,93.75868225097656,93.4813232421875,0.025356538432557363,0.028398770434539644
227,227,227,227,2019-12-30,95.74974822998048,94.7987823486328,93.42186737060548,0.01003141451596301,0.02491794399848879
228,228,228,228,2019-12-31,96.18560028076172,95.65068817138672,94.94738006591795,0.005592349826240017,0.013041120397257133
229,229,229,229,2020-01-02,97.92903900146484,96.29457092285156,93.5010986328125,0.016973626477060355,0.04735709455181136
230,230,230,230,2020-01-03,96.0766372680664,96.53231048583984,94.7690658569336,-0.004720421747703596,0.013797449614062485
231,231,231,231,2020-01-06,97.07713317871094,96.25494384765624,94.29359436035156,0.008541788070189904,0.02951991423427791
232,232,232,232,2020-01-07,97.86961364746094,96.13607788085938,93.75868225097656,0.018032104125881965,0.043845874299727194
233,233,233,233,2020-01-08,97.66156005859376,95.74974822998048,94.7987823486328,0.019966755672519598,0.030198464991172402
234,234,234,234,2020-01-09,98.91961669921876,96.18560028076172,95.65068817138672,0.028424383800450093,0.03417569272449761
235,235,235,235,2020-01-10,99.39510345458984,97.92903900146484,96.29457092285156,0.014970681506463857,0.03219841473952201
236,236,236,236,2020-01-13,99.68235778808594,96.0766372680664,96.53231048583984,0.03752962866465759,0.03263205124162205
237,237,237,237,2020-01-14,100.73239135742188,97.07713317871094,96.25494384765624,0.03765313271027382,0.046516545860253666
238,238,238,238,2020-01-15,100.7719955444336,97.86961364746094,96.13607788085938,0.02965559777754323,0.04822245473046527
239,239,239,239,2020-01-16,100.33582305908205,97.66156005859376,95.74974822998048,0.0273829641763228,0.04789646880414056
240,240,240,240,2020-01-17,100.43498992919922,98.91961669921876,96.18560028076172,0.015319238797580459,0.044179062521143564
241,241,241,241,2020-01-21,100.4547882080078,99.39510345458984,97.92903900146484,0.010661337596998388,0.025791626593059558
242,242,242,242,2020-01-22,99.93932342529295,99.68235778808594,96.0766372680664,0.0025778446949789036,0.04020421891379433
243,243,243,243,2020-01-23,98.52182006835938,100.73239135742188,97.07713317871094,-0.021944989682801008,0.01488184541862081
244,244,244,244,2020-01-24,98.90843200683594,100.7719955444336,97.86961364746094,-0.01849287123401211,0.010614309392463328
245,245,245,245,2020-01-27,97.80812072753906,100.33582305908205,97.66156005859376,-0.02519242135537736,0.0015006996494564273
246,246,246,246,2020-01-28,96.6780776977539,100.43498992919922,98.91961669921876,-0.03740640820588237,-0.02266020710816763
247,247,247,247,2020-01-29,97.63961029052734,100.4547882080078,99.39510345458984,-0.02802432783643105,-0.017661767059425904
248,248,248,248,2020-01-30,94.59642028808594,99.93932342529295,99.68235778808594,-0.053461469960830454,-0.05102144063257574
249,249,249,249,2020-01-31,91.67219543457033,98.52182006835938,100.73239135742188,-0.06952393519563926,-0.08994322283786427
250,250,250,250,2020-02-03,92.05878448486328,98.90843200683594,100.7719955444336,-0.0692524123878463,-0.08646460767692532
251,251,251,251,2020-02-04,93.41683197021484,97.80812072753906,100.33582305908205,-0.04489697506362367,-0.06895833290561637
252,252,252,252,2020-02-05,95.37953186035156,96.6780776977539,100.43498992919922,-0.013431647259909418,-0.05033562578551021
253,253,253,253,2020-02-06,94.76493072509766,97.63961029052734,100.4547882080078,-0.029441735345686615,-0.05664097833871673
254,254,254,254,2020-02-07,92.25704193115234,94.59642028808594,99.93932342529295,-0.024730093906399464,-0.07686945669472434
255,255,255,255,2020-02-10,93.43665313720705,91.67219543457033,98.52182006835938,0.01924746859472859,-0.05161462636017067
256,256,256,256,2020-02-11,95.0226593017578,92.05878448486328,98.90843200683594,0.03219545895027376,-0.039286566637812825
257,257,257,257,2020-02-12,95.65706634521484,93.41683197021484,97.80812072753906,0.023981057029575537,-0.021992594953504363
258,258,258,258,2020-02-13,95.15151977539062,95.37953186035156,96.6780776977539,-0.0023905766836304077,-0.015790114560777502
259,259,259,259,2020-02-14,94.72528076171876,94.76493072509766,97.63961029052734,-0.0004184033384028174,-0.02984782016373244
260,260,260,260,2020-02-18,93.33751678466795,92.25704193115234,94.59642028808594,0.011711570530539284,-0.013308151614871755
261,261,261,261,2020-02-19,93.50603485107422,93.43665313720705,91.67219543457033,0.0007425535005549655,0.020004314370465348
262,262,262,262,2020-02-20,92.48503112792967,95.0226593017578,92.05878448486328,-0.02670550574436703,0.004630157191967577
263,263,263,263,2020-02-21,92.03895568847656,95.65706634521484,93.41683197021484,-0.037823767704530664,-0.014749764605350824
264,264,264,264,2020-02-24,87.8459243774414,95.15151977539062,95.37953186035156,-0.0767785466295694,-0.078985578309824
265,265,265,265,2020-02-25,85.00096893310547,94.72528076171876,94.76493072509766,-0.10265804176474047,-0.10303349263575501
266,266,266,266,2020-02-26,85.24878692626953,93.33751678466795,92.25704193115234,-0.08666107838565418,-0.07596444518688106
267,267,267,267,2020-02-27,83.58348083496094,93.50603485107422,93.43665313720705,-0.10611672318173682,-0.10545296702544793
268,268,268,268,2020-02-28,85.68495178222656,92.48503112792967,95.0226593017578,-0.07352626974085053,-0.09826821926629137
269,269,269,269,2020-03-02,86.03189086914062,92.03895568847656,95.65706634521484,-0.06526654691376543,-0.10062168790895298
270,270,270,270,2020-03-03,85.46687316894531,87.8459243774414,95.15151977539062,-0.027082089753807992,-0.10178131289238834
271,271,271,271,2020-03-04,88.35144805908203,85.00096893310547,94.72528076171876,0.03941695215984353,-0.06728755672596098
272,272,272,272,2020-03-05,83.86102294921875,85.24878692626953,93.33751678466795,-0.016278987972591752,-0.10152931170551405
273,273,273,273,2020-03-06,82.7805404663086,83.58348083496094,93.50603485107422,-0.009606448075999419,-0.11470376646649572
274,274,274,274,2020-03-09,76.75365447998047,85.68495178222656,92.48503112792967,-0.104234140493485,-0.17009646270420586
275,275,275,275,2020-03-10,78.24056243896484,86.03189086914062,92.03895568847656,-0.09056325917591224,-0.14991905488600954
276,276,276,276,2020-03-11,72.20372772216797,85.46687316894531,87.8459243774414,-0.1551846341746893,-0.17806399973736642
277,277,277,277,2020-03-12,69.84452819824219,88.35144805908203,85.00096893310547,-0.20946934393722638,-0.17830903488631034
278,278,278,278,2020-03-13,73.1751937866211,83.86102294921875,85.24878692626953,-0.1274230719683489,-0.14162774128493716
279,279,279,279,2020-03-16,66.12728881835938,82.7805404663086,83.58348083496094,-0.20117350713271842,-0.20884739235818073
280,280,280,280,2020-03-17,66.5237808227539,76.75365447998047,85.68495178222656,-0.1332819098521857,-0.22362352502889793
281,281,281,281,2020-03-18,66.6328353881836,78.24056243896484,86.03189086914062,-0.14835945306293508,-0.22548679663991222
282,282,282,282,2020-03-19,66.43457794189453,72.20372772216797,85.46687316894531,-0.07990099628197167,-0.22268622357844992
283,283,283,283,2020-03-20,70.27076721191406,69.84452819824219,88.35144805908203,0.006102682982725094,-0.20464498595514957
284,284,284,284,2020-03-23,67.25732421875,73.1751937866211,83.86102294921875,-0.08087261900703135,-0.1979906534233784
285,285,285,285,2020-03-24,73.66089630126953,66.12728881835938,82.7805404663086,0.1139258484285317,-0.11016652118562487
286,286,286,286,2020-03-25,74.3448715209961,66.5237808227539,76.75365447998047,0.1175683432527792,-0.03138329992629407
287,287,287,287,2020-03-26,78.3198471069336,66.6328353881836,78.24056243896484,0.17539418292295172,0.001013344811147121
288,288,288,288,2020-03-27,74.14663696289062,66.43457794189453,72.20372772216797,0.11608501566369944,0.02690871097679004
289,289,289,289,2020-03-30,75.8416976928711,70.27076721191406,69.84452819824219,0.07927806543163096,0.08586455731516907
290,290,290,290,2020-03-31,74.62242889404297,67.25732421875,73.1751937866211,0.10950635876233283,0.019777673724268086
291,291,291,291,2020-04-01,70.21131134033203,73.66089630126953,66.12728881835938,-0.046830613448265224,0.061760017610744455
292,292,292,292,2020-04-02,71.67838287353516,74.3448715209961,66.5237808227539,-0.03586647730916959,0.07748510362805727
293,293,293,293,2020-04-03,70.57805633544922,78.3198471069336,66.6328353881836,-0.09884838974358778,0.05920836062703794
294,294,294,294,2020-04-06,74.75131225585938,74.14663696289062,66.43457794189453,0.008155127700146148,0.12518683149065657
295,295,295,295,2020-04-07,74.79095458984375,75.8416976928711,70.27076721191406,-0.013854424874327531,0.06432528855559894
