,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BBY,BBY_6m,BBY_12m,BBY_6m_ret,BBY_12m_ret
245,245,245,245,2020-01-27,75.92767333984375,76.92217254638672,76.66273498535156,-0.012928641685766906,-0.009588252306003242
246,246,246,246,2020-01-28,76.87030029296875,77.77831268310547,77.28536987304688,-0.0116743647273021,-0.005370609997208287
247,247,247,247,2020-01-29,76.20440673828125,78.03773498535156,78.39230346679688,-0.02349284288446407,-0.027909585912886392
248,248,248,248,2020-01-30,75.32232666015625,77.19891357421875,78.91981506347656,-0.024308462738382386,-0.04558409571065003
249,249,249,249,2020-01-31,73.23820495605469,77.67453002929688,78.23664855957031,-0.05711428278444575,-0.06388877457742514
250,250,250,250,2020-02-03,73.73112487792969,77.3459243774414,76.89622497558594,-0.04673548772746983,-0.041160669443280895
251,251,251,251,2020-02-04,74.96778869628906,75.92767333984375,76.92217254638672,-0.012642092156022633,-0.02540728876214582
252,252,252,252,2020-02-05,77.39779663085938,76.87030029296875,77.77831268310547,0.006862160494758296,-0.004892315596976782
253,253,253,253,2020-02-06,76.65408325195312,76.20440673828125,78.03773498535156,0.005900925325962536,-0.01773054707005739
254,254,254,254,2020-02-07,75.25313568115234,75.32232666015625,77.19891357421875,-0.0009185985360766757,-0.02520473155617331
255,255,255,255,2020-02-10,76.70597076416016,73.23820495605469,77.67453002929688,0.04734913710933042,-0.012469457681577256
256,256,256,256,2020-02-11,77.73506927490234,73.73112487792969,77.3459243774414,0.05430466988807847,0.005031226927510124
257,257,257,257,2020-02-12,78.63442993164062,74.96778869628906,75.92767333984375,0.048909555678718686,0.03564914441249556
258,258,258,258,2020-02-13,78.17610931396484,77.39779663085938,76.87030029296875,0.010056005687313574,0.01698717210703471
259,259,259,259,2020-02-14,78.01179504394531,76.65408325195312,76.20440673828125,0.017712191371848318,0.023717635016455407
260,260,260,260,2020-02-18,77.96856689453125,75.25313568115234,75.32232666015625,0.03608396100441835,0.03513221579458725
261,261,261,261,2020-02-19,78.6430892944336,76.70597076416016,73.23820495605469,0.025253816762573766,0.073798700304329
262,262,262,262,2020-02-20,79.49919891357422,77.73506927490234,73.73112487792969,0.022694128340365882,0.07823119537636569
263,263,263,263,2020-02-21,78.05503845214844,78.63442993164062,74.96778869628906,-0.007368165318879627,0.041181016667925174
264,264,264,264,2020-02-24,73.93867492675781,78.17610931396484,77.39779663085938,-0.05420370013796638,-0.04469276716751358
265,265,265,265,2020-02-25,70.81682586669922,78.01179504394531,76.65408325195312,-0.09222924781045039,-0.07615063852590231
266,266,266,266,2020-02-26,71.06761932373047,77.96856689453125,75.25313568115234,-0.08850935506017121,-0.055619162172270364
267,267,267,267,2020-02-27,67.72091674804688,78.6430892944336,76.70597076416016,-0.13888280132911557,-0.1171363053827803
268,268,268,268,2020-02-28,65.42059326171875,79.49919891357422,77.73506927490234,-0.17709116373814926,-0.15841596499560162
269,269,269,269,2020-03-02,68.84513854980469,78.05503845214844,78.63442993164062,-0.11799238184976191,-0.12449115979280423
270,270,270,270,2020-03-03,66.19889068603516,73.93867492675781,78.17610931396484,-0.10467842774284952,-0.1532081697725287
271,271,271,271,2020-03-04,69.5369644165039,70.81682586669922,78.01179504394531,-0.018072844052689385,-0.10863524705036454
272,272,272,272,2020-03-05,67.34042358398438,71.06761932373047,77.96856689453125,-0.05244576609169649,-0.13631318021945504
273,273,273,273,2020-03-06,63.83805847167969,67.72091674804688,78.6430892944336,-0.057336174151528585,-0.18825596699698588
274,274,274,274,2020-03-09,57.827823638916016,65.42059326171875,79.49919891357422,-0.11606084940910633,-0.27259866226095886
275,275,275,275,2020-03-10,60.63837432861328,68.84513854980469,78.05503845214844,-0.1192061544803833,-0.2231331182318541
276,276,276,276,2020-03-11,56.53065872192383,66.19889068603516,73.93867492675781,-0.14604824739383238,-0.23543857422489678
277,277,277,277,2020-03-12,47.9088134765625,69.5369644165039,70.81682586669922,-0.31103099080362184,-0.3234826202639639
278,278,278,278,2020-03-13,52.80345916748047,67.34042358398438,71.06761932373047,-0.21587277957011908,-0.25699693235891674
279,279,279,279,2020-03-16,49.55188751220703,63.83805847167969,67.72091674804688,-0.22378767934821187,-0.268292724143665
280,280,280,280,2020-03-17,52.16352462768555,57.827823638916016,65.42059326171875,-0.09795110130028484,-0.2026436626919227
281,281,281,281,2020-03-18,47.12783432006836,60.63837432861328,68.84513854980469,-0.2228051157065689,-0.3154515291450153
282,282,282,282,2020-03-19,47.78237915039063,56.53065872192383,66.19889068603516,-0.15475283269855866,-0.2781997000975356
283,283,283,283,2020-03-20,45.07690048217773,47.9088134765625,69.5369644165039,-0.059110480700386714,-0.3517562801248889
284,284,284,284,2020-03-23,44.23906326293945,52.80345916748047,67.34042358398438,-0.162193841834807,-0.34305338593889
285,285,285,285,2020-03-24,51.66606521606445,49.55188751220703,63.83805847167969,0.04266593685934961,-0.19066985348583343
286,286,286,286,2020-03-25,52.85298156738281,52.16352462768555,57.827823638916016,0.01321722304269568,-0.08602851981075277
287,287,287,287,2020-03-26,54.87773513793945,47.12783432006836,60.63837432861328,0.1644442383080389,-0.09499989494203132
288,288,288,288,2020-03-27,54.51991653442383,47.78237915039063,56.53065872192383,0.1410046444700339,-0.03556905638391561
289,289,289,289,2020-03-30,52.14606475830078,45.07690048217773,47.9088134765625,0.1568245420715655,0.08844408730371067
290,290,290,290,2020-03-31,49.74604034423828,44.23906326293945,52.80345916748047,0.12448222622996186,-0.05790186611723214
291,291,291,291,2020-04-01,47.040557861328125,51.66606521606445,49.55188751220703,-0.08952699098320582,-0.050680807068353206
292,292,292,292,2020-04-02,46.04563522338867,52.85298156738281,52.16352462768555,-0.128797773410671,-0.11728289926654678
293,293,293,293,2020-04-03,46.67400741577149,54.87773513793945,47.12783432006836,-0.14949100398453496,-0.009629699960637006
294,294,294,294,2020-04-06,52.49516677856445,54.51991653442383,47.78237915039063,-0.03713779999242939,0.09863024219327299
295,295,295,295,2020-04-07,53.891544342041016,52.14606475830078,45.07690048217773,0.033472891805558236,0.19554680480634157
296,296,296,296,2020-04-08,56.2479362487793,49.74604034423828,44.23906326293945,0.13070177766006008,0.2714540521453599
297,297,297,297,2020-04-09,57.59194564819336,47.040557861328125,51.66606521606445,0.22430405306777823,0.11469579514807693
298,298,298,298,2020-04-13,59.64288330078125,46.04563522338867,52.85298156738281,0.29529939181913845,0.12846771425263714
299,299,299,299,2020-04-14,60.96071243286133,46.67400741577149,54.87773513793945,0.30609552957011044,0.11084599755496183
300,300,300,300,2020-04-15,56.51848220825195,52.49516677856445,54.51991653442383,0.07664163534632973,0.036657533629315564
301,301,301,301,2020-04-16,56.710487365722656,53.891544342041016,52.14606475830078,0.05230770537563845,0.08753148734383243
302,302,302,302,2020-04-17,61.44072723388672,56.2479362487793,49.74604034423828,0.09231967128785312,0.2350877940982281
303,303,303,303,2020-04-20,60.90835952758789,57.59194564819336,47.040557861328125,0.05758468206046041,0.29480521270901927
304,304,304,304,2020-04-21,59.17161178588867,59.64288330078125,46.04563522338867,-0.007901554868096183,0.28506451260406807
305,305,305,305,2020-04-22,60.20143508911133,60.96071243286133,46.67400741577149,-0.01245519144131102,0.2898278597086741
306,306,306,306,2020-04-23,60.74252700805664,56.51848220825195,52.49516677856445,0.07473740685817565,0.1571070392876599
307,307,307,307,2020-04-24,62.732383728027344,56.710487365722656,53.891544342041016,0.10618664451726234,0.16404872960913752
308,308,308,308,2020-04-27,65.08003234863281,61.44072723388672,56.2479362487793,0.059232780577162414,0.15702080269736451
309,309,309,309,2020-04-28,67.7156982421875,60.90835952758789,57.59194564819336,0.11176361943414825,0.17578417398565027
310,310,310,310,2020-04-29,69.86265563964844,59.17161178588867,59.64288330078125,0.18067859791355856,0.17134940119055786
311,311,311,311,2020-04-30,66.96514892578125,60.20143508911133,60.96071243286133,0.1123513721335403,0.09849682284361205
312,312,312,312,2020-05-01,63.06400680541992,60.74252700805664,56.51848220825195,0.038218360540966057,0.1158121085603443
313,313,313,313,2020-05-04,64.89676666259766,62.732383728027344,56.710487365722656,0.03450184427797076,0.14435212386876795
314,314,314,314,2020-05-05,65.23712921142578,65.08003234863281,61.44072723388672,0.002413902653757294,0.061789665397144145
315,315,315,315,2020-05-06,64.57384490966797,67.7156982421875,60.90835952758789,-0.04639771004476079,0.06018033338132889
316,316,316,316,2020-05-07,66.54623413085938,69.86265563964844,59.17161178588867,-0.04747059038086332,0.1246310878205521
317,317,317,317,2020-05-08,68.62335205078125,66.96514892578125,60.20143508911133,0.024762180800013134,0.13989561792345384
318,318,318,318,2020-05-11,68.09098052978516,63.06400680541992,60.74252700805664,0.07971224758800455,0.12097707954681969
319,319,319,319,2020-05-12,67.24443054199219,64.89676666259766,62.732383728027344,0.03617535973094288,0.07192532063705026
320,320,320,320,2020-05-13,65.48149108886719,65.23712921142578,65.08003234863281,0.0037457484778256056,0.006168693003773651
321,321,321,321,2020-05-14,67.36662292480469,64.57384490966797,67.7156982421875,0.04324936851822159,-0.005155013186666557
322,322,322,322,2020-05-15,68.60591125488281,66.54623413085938,69.86265563964844,0.03095106959731475,-0.01798878633025225
323,323,323,323,2020-05-18,76.06781005859375,68.62335205078125,66.96514892578125,0.10848286749827674,0.1359313206769861
324,324,324,324,2020-05-19,72.85614776611328,68.09098052978516,63.06400680541992,0.06998235594865143,0.15527305442082673
325,325,325,325,2020-05-20,71.16302490234375,67.24443054199219,64.89676666259766,0.058273887201773844,0.09655732576516107
326,326,326,326,2020-05-21,68.05607604980469,65.48149108886719,65.23712921142578,0.03931775098773249,0.043210773871471764
327,327,327,327,2020-05-22,67.13097381591797,67.36662292480469,64.57384490966797,-0.0034980098252772596,0.039600071976930495
328,328,328,328,2020-05-26,69.35643768310547,68.60591125488281,66.54623413085938,0.010939675816480587,0.042229340081363365
329,329,329,329,2020-05-27,69.01607513427734,76.06781005859375,68.62335205078125,-0.09270327249968913,0.005722878171347201
330,330,330,330,2020-05-28,66.70332336425781,72.85614776611328,68.09098052978516,-0.08445168445643869,-0.02037945634988081
331,331,331,331,2020-05-29,68.15206146240234,71.16302490234375,67.24443054199219,-0.04231078490653428,0.013497488388177548
332,332,332,332,2020-06-01,67.63716888427734,68.05607604980469,65.48149108886719,-0.0061553235191047495,0.03292041399125467
333,333,333,333,2020-06-02,70.28154754638672,67.13097381591797,67.36662292480469,0.046931744787555685,0.043269567257894215
334,334,334,334,2020-06-03,71.75646209716797,69.35643768310547,68.60591125488281,0.034604205380737385,0.04592243998597034
335,335,335,335,2020-06-04,69.74919128417969,69.01607513427734,76.06781005859375,0.010622397006436524,-0.08306560645754013
336,336,336,336,2020-06-05,72.02702331542969,66.70332336425781,72.85614776611328,0.07981161481415056,-0.011380294952531567
337,337,337,337,2020-06-08,73.03067016601562,68.15206146240234,71.16302490234375,0.07158416926690725,0.026244601971808112
338,338,338,338,2020-06-09,71.23284149169922,67.63716888427734,68.05607604980469,0.05316119327190982,0.04667864540955491
339,339,339,339,2020-06-10,71.78639221191406,70.28154754638672,67.13097381591797,0.021411660927558973,0.06934829232124451
340,340,340,340,2020-06-11,67.8763656616211,71.75646209716797,69.35643768310547,-0.05407312905550865,-0.0213400813381871
341,341,341,341,2020-06-12,68.32447814941406,69.74919128417969,69.01607513427734,-0.020426231595444655,-0.01002081013036038
342,342,342,342,2020-06-15,70.30146789550781,72.02702331542969,66.70332336425781,-0.023957055845069575,0.05394250765589326
343,343,343,343,2020-06-16,73.34162902832031,73.03067016601562,68.15206146240234,0.004257921522530239,0.07614689056443158
344,344,344,344,2020-06-17,73.1395263671875,71.23284149169922,67.63716888427734,0.026766935525244673,0.08135109102990867
345,345,345,345,2020-06-18,72.3135986328125,71.78639221191406,70.28154754638672,0.007344099691514172,0.02891300999148605
346,346,346,346,2020-06-19,71.34706115722656,67.8763656616211,71.75646209716797,0.051132606493807575,-0.00570542259158513
347,347,347,347,2020-06-22,74.49264526367188,68.32447814941406,69.74919128417969,0.09027755910215762,0.06800729717662102
348,348,348,348,2020-06-23,75.42403411865234,70.30146789550781,72.02702331542969,0.07286570787907909,0.04716300420115993
349,349,349,349,2020-06-24,73.64916229248047,73.34162902832031,73.03067016601562,0.004193161076929464,0.008468936750256617
350,350,350,350,2020-06-25,74.43113708496094,73.1395263671875,71.23284149169922,0.017659544461486876,0.044899171874737354
351,351,351,351,2020-06-26,74.51023864746094,72.3135986328125,71.78639221191406,0.030376582775285987,0.03794377111898939
352,352,352,352,2020-06-29,75.85457611083984,71.34706115722656,67.8763656616211,0.06317730373897446,0.11754033044420664
353,353,353,353,2020-06-30,76.68051147460938,74.49264526367188,68.32447814941406,0.0293702311576316,0.12229926303896654
354,354,354,354,2020-07-01,76.75081634521484,75.42403411865234,70.30146789550781,0.0175909740451603,0.09173846070032265
355,355,355,355,2020-07-02,76.83868408203125,73.64916229248047,73.34162902832031,0.04330696630172581,0.047681720464111566
356,356,356,356,2020-07-06,77.05834197998047,74.43113708496094,73.1395263671875,0.0352971215799196,0.05357999712930961
357,357,357,357,2020-07-07,75.2043685913086,74.51023864746094,72.3135986328125,0.009315900156109835,0.03997546814361419
358,358,358,358,2020-07-08,76.6014404296875,75.85457611083984,71.34706115722656,0.009846002141733923,0.07364534974863135
359,359,359,359,2020-07-09,74.64202117919922,76.68051147460938,74.49264526367188,-0.026584203159431774,0.0020052438062658773
360,360,360,360,2020-07-10,74.59809875488281,76.75081634521484,75.42403411865234,-0.028048139327266575,-0.010950559373027247
361,361,361,361,2020-07-13,75.2131576538086,76.83868408203125,73.64916229248047,-0.02115505292213593,0.021235752215579717
362,362,362,362,2020-07-14,76.34664154052734,77.05834197998047,74.43113708496094,-0.009235864945524308,0.02573525718651748
363,363,363,363,2020-07-15,77.69097137451172,75.2043685913086,74.51023864746094,0.03306460555125912,0.04268853227138569
364,364,364,364,2020-07-16,77.62946319580078,76.6014404296875,75.85457611083984,0.013420410378012448,0.02339854990907142
365,365,365,365,2020-07-17,77.28678131103516,74.64202117919922,76.68051147460938,0.03543258998153931,0.007906439651573338
366,366,366,366,2020-07-20,77.65582275390625,74.59809875488281,76.75081634521484,0.04098930200715456,0.011791489026264035
367,367,367,367,2020-07-21,79.32527923583984,75.2131576538086,76.83868408203125,0.054672901794105444,0.032361240741108466
368,368,368,368,2020-07-22,85.54617309570312,76.34664154052734,77.05834197998047,0.12049687280995025,0.11014811502079525
369,369,369,369,2020-07-23,84.4215087890625,77.69097137451172,75.2043685913086,0.08663216967781251,0.12256123374751837
370,370,370,370,2020-07-24,85.22107696533203,77.62946319580078,76.6014404296875,0.09779294428950669,0.11252577611195846
371,371,371,371,2020-07-27,86.0382308959961,77.28678131103516,74.64202117919922,0.1132334590276356,0.15267820373509267
372,372,372,372,2020-07-28,85.39681243896484,77.65582275390625,74.59809875488281,0.0996833129898067,0.14475856441817436
373,373,373,373,2020-07-29,86.19640350341797,79.32527923583984,75.2131576538086,0.0866196039115068,0.1460282508037105
374,374,374,374,2020-07-30,87.8922119140625,85.54617309570312,76.34664154052734,0.02742424042434699,0.15122564844461928
375,375,375,375,2020-07-31,87.50559997558594,84.4215087890625,77.69097137451172,0.03653205481353594,0.12632907566263385
376,376,376,376,2020-08-03,88.64784240722656,85.22107696533203,77.62946319580078,0.04021030435098272,0.14193553269374926
377,377,377,377,2020-08-04,88.31395721435547,86.0382308959961,77.28678131103516,0.026450175633089268,0.14267867953954805
378,378,378,378,2020-08-05,89.54408264160156,85.39681243896484,77.65582275390625,0.0485646956155521,0.15308909835865858
379,379,379,379,2020-08-06,90.28214263916016,86.19640350341797,79.32527923583984,0.04740034351410238,0.13812574640607012
380,380,380,380,2020-08-07,90.41394805908205,87.8922119140625,85.54617309570312,0.02869123543602692,0.05690231119904321
381,381,381,381,2020-08-10,91.57379150390624,87.50559997558594,84.4215087890625,0.04649064207839637,0.08472109557665686
382,382,382,382,2020-08-11,91.48592376708984,88.64784240722656,85.22107696533203,0.03201523334122247,0.07351287996872369
383,383,383,383,2020-08-12,92.24156951904295,88.31395721435547,86.0382308959961,0.04447329084296836,0.07209979282983547
384,384,384,384,2020-08-13,94.8072509765625,89.54408264160156,85.39681243896484,0.05877739968621554,0.11019660182660251
385,385,385,385,2020-08-14,96.20431518554688,90.28214263916016,86.19640350341797,0.06559627821480118,0.1161059078495319
386,386,386,386,2020-08-17,97.34654998779295,90.41394805908205,87.8922119140625,0.07667624384880001,0.10756741544944304
387,387,387,387,2020-08-18,97.10932159423828,91.57379150390624,87.50559997558594,0.0604488467652442,0.10974979454265532
388,388,388,388,2020-08-19,98.37458801269533,91.48592376708984,88.64784240722656,0.07529753170709674,0.10972343309594002
389,389,389,389,2020-08-20,98.1461410522461,92.24156951904295,88.31395721435547,0.06401204537162775,0.11133216252586187
390,390,390,390,2020-08-21,100.16706085205078,94.8072509765625,89.54408264160156,0.05653375475271716,0.11863406153779565
391,391,391,391,2020-08-24,103.1281509399414,96.20431518554688,90.28214263916016,0.07197011632004968,0.14228736630813255
392,392,392,392,2020-08-25,98.97209167480467,97.34654998779295,90.41394805908205,0.016698503308186563,0.09465512566855505
393,393,393,393,2020-08-26,98.68213653564452,97.10932159423828,91.57379150390624,0.016196333323983847,0.07762422976048833
394,394,394,394,2020-08-27,97.7243881225586,98.37458801269533,91.48592376708984,-0.00660942935845199,0.06819042863196079
395,395,395,395,2020-08-28,97.7331771850586,98.1461410522461,92.24156951904295,-0.004207642427506819,0.05953506314614376
396,396,396,396,2020-08-31,97.4520034790039,100.16706085205078,94.8072509765625,-0.027105291399705522,0.027896099456519607
397,397,397,397,2020-09-01,99.72772979736328,103.1281509399414,96.20431518554688,-0.03297277330763371,0.036624288682070905
398,398,398,398,2020-09-02,100.18462371826172,98.97209167480467,97.34654998779295,0.012251252074585883,0.029154332956069284
399,399,399,399,2020-09-03,95.51014709472656,98.68213653564452,97.10932159423828,-0.03214350187657533,-0.01646777542318456
400,400,400,400,2020-09-04,93.4101791381836,97.7243881225586,98.37458801269533,-0.044146697331728935,-0.05046434221275797
401,401,401,401,2020-09-08,92.48757934570312,97.7331771850586,98.1461410522461,-0.053672642089828804,-0.057654449231282046
402,402,402,402,2020-09-09,95.6419677734375,97.4520034790039,100.16706085205078,-0.01857361204437813,-0.0451754602772757
403,403,403,403,2020-09-10,94.35033416748048,99.72772979736328,103.1281509399414,-0.053920766478983584,-0.08511562257693195
404,404,404,404,2020-09-11,94.11310577392578,100.18462371826172,98.97209167480467,-0.06060329139339993,-0.04909450551822425
405,405,405,405,2020-09-14,95.11994934082033,95.51014709472656,98.68213653564452,-0.004085406271223113,-0.036097588883652776
406,406,406,406,2020-09-15,95.34957122802734,93.4101791381836,97.7243881225586,0.020762106525614943,-0.02430116923886938
407,407,407,407,2020-09-16,94.57235717773438,92.48757934570312,97.7331771850586,0.022541165492489412,-0.03234132050510519
408,408,408,408,2020-09-17,93.29173278808594,95.6419677734375,97.4520034790039,-0.02457326046363817,-0.0426904583014992
409,409,409,409,2020-09-18,93.24756622314452,94.35033416748048,99.72772979736328,-0.011688013127525876,-0.06497855298005684
410,410,410,410,2020-09-21,93.5920181274414,94.11310577392578,100.18462371826172,-0.005536823402004232,-0.06580456507337873
411,411,411,411,2020-09-22,95.05810546875,95.11994934082033,95.51014709472656,-0.0006501672099166189,-0.004732917283942872
412,412,412,412,2020-09-23,94.05127716064452,95.34957122802734,93.4101791381836,-0.013616150032578211,0.006863256535591722
413,413,413,413,2020-09-24,92.5321807861328,94.57235717773438,92.48757934570312,-0.021572650322835618,0.00048224248861528096
414,414,414,414,2020-09-25,93.5920181274414,93.29173278808594,95.6419677734375,0.0032187775956264986,-0.021433578728243474
415,415,415,415,2020-09-28,95.77350616455078,93.24756622314452,94.35033416748048,0.027088534786651852,0.015083910508933984
416,416,416,416,2020-09-29,97.22193908691406,93.5920181274414,94.11310577392578,0.038784514236351875,0.03303294782828847
417,417,417,417,2020-09-30,98.29061126708984,95.05810546875,95.11994934082033,0.034005577771613726,0.03333330125007583
418,418,418,418,2020-10-01,100.76354217529295,94.05127716064452,95.34957122802734,0.07136814317984785,0.05678023380218633
419,419,419,419,2020-10-02,99.28861236572266,92.5321807861328,94.57235717773438,0.0730171008852134,0.04986927817739373
420,420,420,420,2020-10-05,102.51226806640624,93.5920181274414,93.29173278808594,0.09530994327762432,0.0988355023833134
421,421,421,421,2020-10-06,99.31510925292967,95.77350616455078,93.24756622314452,0.03697894365790444,0.06506918384620697
422,422,422,422,2020-10-07,101.1168212890625,97.22193908691406,93.5920181274414,0.040061762177634686,0.08040005239949832
423,423,423,423,2020-10-08,101.4966049194336,98.29061126708984,95.05810546875,0.03261749633067135,0.06773225091047319
424,424,424,424,2020-10-09,102.9715347290039,100.76354217529295,94.05127716064452,0.02191261349139384,0.09484461920834009
425,425,425,425,2020-10-12,104.50828552246094,99.28861236572266,92.5321807861328,0.05257071311976835,0.12942637506845522
426,426,426,426,2020-10-13,104.40231323242188,102.51226806640624,93.5920181274414,0.0184372583073793,0.11550445562847478
427,427,427,427,2020-10-14,104.60543823242188,99.31510925292967,95.77350616455078,0.05326811820766486,0.09221686060753309
428,428,428,428,2020-10-15,106.47779846191406,101.1168212890625,97.22193908691406,0.05301765922334667,0.09520340225600199
429,429,429,429,2020-10-16,105.40912628173828,101.4966049194336,98.29061126708984,0.03854829790031289,0.07242314319630139
430,430,430,430,2020-10-19,106.71627044677734,102.9715347290039,100.76354217529295,0.03636670782492146,0.05907621092883719
431,431,431,431,2020-10-20,106.76925659179688,104.50828552246094,99.28861236572266,0.021634371457084134,0.07534241891224935
432,432,432,432,2020-10-21,104.82623291015624,104.40231323242188,102.51226806640624,0.004060443342769782,0.022572565092902286
433,433,433,433,2020-10-22,103.73992156982422,104.60543823242188,99.31510925292967,-0.008274107706279787,0.04455326435402385
434,434,434,434,2020-10-23,104.40231323242188,106.47779846191406,101.1168212890625,-0.019492187662337623,0.032492041398009874
435,435,435,435,2020-10-26,101.00201416015624,105.40912628173828,101.4966049194336,-0.04180958781313382,-0.004872978358930857
436,436,436,436,2020-10-27,100.3131103515625,106.71627044677734,102.9715347290039,-0.0600017229650871,-0.02581708026822882
437,437,437,437,2020-10-28,98.13162231445312,106.76925659179688,104.50828552246094,-0.08090001329097374,-0.061015862772309415
438,438,438,438,2020-10-29,99.16495513916016,104.82623291015624,104.40231323242188,-0.05400630752273827,-0.050165153731816625
439,439,439,439,2020-10-30,98.52025604248048,103.73992156982422,104.60543823242188,-0.05031491684549361,-0.0581727135105613
440,440,440,440,2020-11-02,102.2031707763672,104.40231323242188,106.47779846191406,-0.021064116186380932,-0.04014571814307233
441,441,441,441,2020-11-03,104.94105529785156,101.00201416015624,105.40912628173828,0.03899962956629066,-0.004440516683874796
442,442,442,442,2020-11-04,105.85958099365234,100.3131103515625,106.71627044677734,0.05529158275175994,-0.008027730443899483
443,443,443,443,2020-11-05,108.685791015625,98.13162231445312,106.76925659179688,0.10755114867409499,0.01795024602592732
444,444,444,444,2020-11-06,108.685791015625,99.16495513916016,104.82623291015624,0.0960100860541313,0.03681862829866911
445,445,445,445,2020-11-09,98.03447723388672,98.52025604248048,103.73992156982422,-0.004930750569550946,-0.05499757711015174
446,446,446,446,2020-11-10,99.47409057617188,102.2031707763672,104.40231323242188,-0.026702500318379396,-0.047204151935587135
447,447,447,447,2020-11-11,101.17863464355467,104.94105529785156,101.00201416015624,-0.03585270458371226,0.001748682784863842
448,448,448,448,2020-11-12,100.68405151367188,105.85958099365234,100.3131103515625,-0.04889051544886436,0.0036978333221784343
449,449,449,449,2020-11-13,100.94902801513672,108.685791015625,98.13162231445312,-0.07118467766753445,0.028710477155421854
450,450,450,450,2020-11-16,104.79092407226562,108.685791015625,99.16495513916016,-0.035836027018466776,0.05673343899778338
451,451,451,451,2020-11-17,105.11769104003906,98.03447723388672,98.52025604248048,0.07225227293509717,0.06696526442962014
452,452,452,452,2020-11-18,104.01371002197266,99.47409057617188,102.2031707763672,0.0456361995320238,0.017715098581110977
453,453,453,453,2020-11-19,104.94989013671876,101.17863464355467,104.94105529785156,0.03727323961674278,8.418858417358344e-05
454,454,454,454,2020-11-20,105.22366333007812,100.68405151367188,105.85958099365234,0.045087695103229075,-0.006007180999633377
455,455,455,455,2020-11-23,107.7849349975586,100.94902801513672,108.685791015625,0.0677164220085098,-0.008288627332499243
456,456,456,456,2020-11-24,100.2777862548828,104.79092407226562,108.685791015625,-0.043068021943107326,-0.07736066216358894
457,457,457,457,2020-11-25,100.59575653076172,105.11769104003906,98.03447723388672,-0.04301782568221513,0.026126311570616068
458,458,458,458,2020-11-27,99.47409057617188,104.01371002197266,99.47409057617188,-0.04364443345826041,0.0
459,459,459,459,2020-11-30,96.0914535522461,104.94989013671876,101.17863464355467,-0.08440634452244533,-0.05027920281026099
460,460,460,460,2020-12-01,96.14444732666016,105.22366333007812,100.68405151367188,-0.08628492599556437,-0.04508761932762795
461,461,461,461,2020-12-02,94.91680145263672,107.7849349975586,100.94902801513672,-0.11938712534560925,-0.05975517229938565
462,462,462,462,2020-12-03,94.09542846679688,100.2777862548828,104.79092407226562,-0.06165231622058154,-0.10206509485585746
463,463,463,463,2020-12-04,93.23873138427734,100.59575653076172,105.11769104003906,-0.07313454762114768,-0.11300628408244862
464,464,464,464,2020-12-07,90.73046112060548,99.47409057617188,104.01371002197266,-0.08789856137333563,-0.12770671191866068
465,465,465,465,2020-12-08,90.96009063720705,96.0914535522461,104.94989013671876,-0.05340082520709366,-0.13329980127932606
466,466,466,466,2020-12-09,92.52334594726562,96.14444732666016,105.22366333007812,-0.037663135834475,-0.12069830094180078
467,467,467,467,2020-12-10,90.99542236328124,94.91680145263672,107.7849349975586,-0.04131385623347461,-0.15576863904642757
468,468,468,468,2020-12-11,88.8492660522461,94.09542846679688,100.2777862548828,-0.05575363755745022,-0.11396861288489224
469,469,469,469,2020-12-14,89.94156646728516,93.23873138427734,100.59575653076172,-0.03536261023761833,-0.10591092935633484
470,470,470,470,2020-12-15,91.46011352539062,90.73046112060548,99.47409057617188,0.008041978358461543,-0.08056346134317838
471,471,471,471,2020-12-16,91.91303253173828,90.96009063720705,96.0914535522461,0.01047648356389641,-0.04348379451077777
472,472,472,472,2020-12-17,90.88289642333984,92.52334594726562,96.14444732666016,-0.017730114568713984,-0.0547254786898268
473,473,473,473,2020-12-18,90.53655242919922,90.99542236328124,94.91680145263672,-0.005042780418668458,-0.046148299946909166
474,474,474,474,2020-12-21,91.73541259765624,88.8492660522461,94.09542846679688,0.032483628437774525,-0.025081089566146297
475,475,475,475,2020-12-22,92.47249603271484,89.94156646728516,93.23873138427734,0.028139709645264688,-0.008217994176738741
476,476,476,476,2020-12-23,90.88289642333984,91.46011352539062,90.73046112060548,-0.006311134764670268,0.0016800895845965336
477,477,477,477,2020-12-24,91.06938934326172,91.91303253173828,90.96009063720705,-0.009178711279983598,0.0012016116660504839
478,478,478,478,2020-12-28,91.0960464477539,90.88289642333984,92.52334594726562,0.0023453260492622974,-0.015426371419006157
479,479,479,479,2020-12-29,89.47978210449219,90.53655242919922,90.99542236328124,-0.011672305785372594,-0.016656225328985808
480,480,480,480,2020-12-30,90.0303726196289,91.73541259765624,88.8492660522461,-0.01858649707616722,0.013293374496625487
481,481,481,481,2020-12-31,88.61837005615234,92.47249603271484,89.94156646728516,-0.041678619502159786,-0.014711734108101227
482,482,482,482,2021-01-04,89.2400131225586,90.88289642333984,91.46011352539062,-0.018076924981886178,-0.024273973836864915
483,483,483,483,2021-01-05,89.69290924072266,91.06938934326172,91.91303253173828,-0.015114629761607268,-0.024154608218905138
484,484,484,484,2021-01-06,94.05323791503906,91.0960464477539,90.88289642333984,0.032462346968934463,0.03488380780616307
