,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HRL,HRL_6m,HRL_12m,HRL_6m_ret,HRL_12m_ret
483,483,483,483,2021-01-05,42.2760009765625,43.55010223388672,43.59626770019531,-0.02925598774674809,-0.030283939274620475
484,484,484,484,2021-01-06,42.53450393676758,43.59626770019531,44.10405349731445,-0.024354464715404478,-0.035587421928064855
485,485,485,485,2021-01-07,42.211368560791016,43.16232681274414,44.26100540161133,-0.02203213594296649,-0.04630795939275467
486,486,486,486,2021-01-08,42.17888259887695,42.87611770629883,43.984031677246094,-0.01626161939842441,-0.04104100987411263
487,487,487,487,2021-01-11,41.24137496948242,43.0330696105957,43.42083740234375,-0.041635297163930995,-0.05019392907294984
488,488,488,488,2021-01-12,40.90720748901367,42.75609588623047,43.70705795288086,-0.04324268525677599,-0.0640594584720302
489,489,489,489,2021-01-13,40.85150909423828,42.2760009765625,43.55010223388672,-0.03369504800404244,-0.061965253839258216
490,490,490,490,2021-01-14,40.81438827514648,42.53450393676758,43.59626770019531,-0.04044047778665172,-0.06381003631272708
491,491,491,491,2021-01-15,41.649784088134766,42.211368560791016,43.16232681274414,-0.013304104837242647,-0.03504312293383549
492,492,492,492,2021-01-19,41.53840637207031,42.17888259887695,42.87611770629883,-0.015184760414295395,-0.031199451018206203
493,493,493,493,2021-01-20,41.51983642578125,41.24137496948242,43.0330696105957,0.0067519925440140405,-0.03516442583593571
494,494,494,494,2021-01-21,42.00252151489258,40.90720748901367,42.75609588623047,0.026775575579757405,-0.017624957464382973
495,495,495,495,2021-01-22,42.15103149414063,40.85150909423828,42.2760009765625,0.03181087868515564,-0.002956038403233774
496,496,496,496,2021-01-25,43.66405487060547,40.81438827514648,42.53450393676758,0.06982014715615059,0.026556109259369798
497,497,497,497,2021-01-26,45.03783798217773,41.649784088134766,42.211368560791016,0.08134625348533686,0.06695990956360842
498,498,498,498,2021-01-27,46.87574005126953,41.53840637207031,42.17888259887695,0.12849153699810567,0.11135566337922942
499,499,499,499,2021-01-28,44.51803588867188,41.51983642578125,41.24137496948242,0.07221125420978147,0.0794508166038137
500,500,500,500,2021-01-29,43.49697113037109,42.00252151489258,40.90720748901367,0.03557999761868169,0.06330824811380587
501,501,501,501,2021-02-01,43.55266571044922,42.15103149414063,40.85150909423828,0.03325266705521601,0.06612134229802313
502,502,502,502,2021-02-02,45.25133895874024,43.66405487060547,40.81438827514648,0.036352191587303295,0.10871045410952784
503,503,503,503,2021-02-03,44.44377899169922,45.03783798217773,41.649784088134766,-0.013190219981553897,0.06708305852563612
504,504,504,504,2021-02-04,45.50196075439453,46.87574005126953,41.53840637207031,-0.029306828977472166,0.09541902852077744
505,505,505,505,2021-02-05,45.5390853881836,44.51803588867188,41.51983642578125,0.022935636739794596,0.09680310204465647
506,506,506,506,2021-02-08,46.22597503662109,43.49697113037109,42.00252151489258,0.06274009052424612,0.10055238041437642
507,507,507,507,2021-02-09,45.92893981933594,43.55266571044922,42.15103149414063,0.05456093375971238,0.08962789737946197
508,508,508,508,2021-02-10,46.25382614135742,45.25133895874024,43.66405487060547,0.02215375734033498,0.05931128655885276
509,509,509,509,2021-02-11,44.72224044799805,44.44377899169922,45.03783798217773,0.006265476577741902,-0.007007386418161676
510,510,510,510,2021-02-12,44.777931213378906,45.50196075439453,46.87574005126953,-0.015912051459138432,-0.044752548665817016
511,511,511,511,2021-02-16,43.69190216064453,45.5390853881836,44.51803588867188,-0.04056258951609015,-0.018557281594661967
512,512,512,512,2021-02-17,43.58979797363281,46.22597503662109,43.49697113037109,-0.05702804669668615,0.0021340990153888573
513,513,513,513,2021-02-18,44.08176803588867,45.92893981933594,43.55266571044922,-0.040218036617287956,0.012148563510602894
514,514,514,514,2021-02-19,43.7197494506836,46.25382614135742,45.25133895874024,-0.054786315037579136,-0.03384628042615778
515,515,515,515,2021-02-22,43.8868293762207,44.72224044799805,44.44377899169922,-0.01867999150777655,-0.01253155397929906
516,516,516,516,2021-02-23,43.94253158569336,44.777931213378906,45.50196075439453,-0.018656503439264394,-0.03427169165562971
517,517,517,517,2021-02-24,43.51553726196289,43.69190216064453,45.5390853881836,-0.0040365580338707074,-0.044435414303375054
518,518,518,518,2021-02-25,43.79401016235352,43.58979797363281,46.22597503662109,0.004684862013910607,-0.052610353212472316
519,519,519,519,2021-02-26,43.042137145996094,44.08176803588867,45.92893981933594,-0.023584146830185504,-0.06285367536666953
520,520,520,520,2021-03-01,43.01429748535156,43.7197494506836,46.25382614135742,-0.016135773287717425,-0.0700380687665807
521,521,521,521,2021-03-02,43.47841262817383,43.8868293762207,44.72224044799805,-0.009306134752768647,-0.027812287742393194
522,522,522,522,2021-03-03,43.561954498291016,43.94253158569336,44.777931213378906,-0.008660791121243738,-0.027155714481167825
523,523,523,523,2021-03-04,43.58979797363281,43.51553726196289,43.69190216064453,0.0017065332601289285,-0.002336913294282872
524,524,524,524,2021-03-05,44.29526138305664,43.79401016235352,43.58979797363281,0.01144565703951006,0.01618414037730931
525,525,525,525,2021-03-08,44.46233749389648,43.042137145996094,44.08176803588867,0.032995581587483835,0.008633262116391816
526,526,526,526,2021-03-09,44.17457962036133,43.01429748535156,43.7197494506836,0.026974336507643804,0.010403311441452345
527,527,527,527,2021-03-10,44.777931213378906,43.47841262817383,43.8868293762207,0.02988882313433394,0.020304538965875585
528,528,528,528,2021-03-11,44.32310104370117,43.561954498291016,43.94253158569336,0.0174727363401479,0.008660617499145484
529,529,529,529,2021-03-12,44.96357727050781,43.58979797363281,43.51553726196289,0.031516073960838,0.033276390449409776
530,530,530,530,2021-03-15,44.95430374145508,44.29526138305664,43.79401016235352,0.014878394162733732,0.026494344199129216
531,531,531,531,2021-03-16,44.76865005493164,44.46233749389648,43.042137145996094,0.006889259051600982,0.04011215574819915
532,532,532,532,2021-03-17,44.51803588867188,44.17457962036133,43.01429748535156,0.007774975365068215,0.03495903667454803
533,533,533,533,2021-03-18,44.82434844970703,44.777931213378906,43.47841262817383,0.0010366096661977853,0.03095641584350406
534,534,534,534,2021-03-19,44.52731323242188,44.32310104370117,43.561954498291016,0.004607353364543876,0.02216059277525617
535,535,535,535,2021-03-22,45.06568908691406,44.96357727050781,43.58979797363281,0.0022709896010260078,0.03385863623809415
536,536,536,536,2021-03-23,45.19563674926758,44.95430374145508,44.29526138305664,0.005368407198573788,0.020326674639634
537,537,537,537,2021-03-24,44.61085510253906,44.76865005493164,44.46233749389648,-0.0035246752403514936,0.003340301410445834
538,538,538,538,2021-03-25,45.00071334838867,44.51803588867188,44.17457962036133,0.010842290098418639,0.018701564001902815
539,539,539,539,2021-03-26,44.47161865234375,44.82434844970703,44.777931213378906,-0.007869156152019552,-0.0068407037291539075
540,540,540,540,2021-03-29,45.17707061767578,44.52731323242188,44.32310104370117,0.01459233306672525,0.019266918466120497
541,541,541,541,2021-03-30,44.70367813110352,45.06568908691406,44.96357727050781,-0.008032961730871646,-0.005780214902401881
542,542,542,542,2021-03-31,44.35094451904297,45.19563674926758,44.95430374145508,-0.018689685354157493,-0.013421611996978111
543,543,543,543,2021-04-01,44.18386459350586,44.61085510253906,44.76865005493164,-0.009571448654184134,-0.013062387646449958
544,544,544,544,2021-04-05,44.3695182800293,45.00071334838867,44.51803588867188,-0.014026334726579992,-0.0033361222182844985
545,545,545,545,2021-04-06,44.6294174194336,44.47161865234375,44.82434844970703,0.0035483027573932624,-0.004348775543098982
546,546,546,546,2021-04-07,44.1188850402832,45.17707061767578,44.52731323242188,-0.023423067563361655,-0.009172531699965458
547,547,547,547,2021-04-08,43.83113861083984,44.70367813110352,45.06568908691406,-0.019518293723052693,-0.027394465747395125
548,548,548,548,2021-04-09,43.24796676635742,44.35094451904297,45.19563674926758,-0.024869318221891756,-0.043094203843509704
549,549,549,549,2021-04-12,43.8824577331543,44.18386459350586,44.61085510253906,-0.006821650010123026,-0.01632780559149849
550,550,550,550,2021-04-13,43.52789306640625,44.3695182800293,45.00071334838867,-0.018968545214110732,-0.032728820776241285
551,551,551,551,2021-04-14,43.44391632080078,44.6294174194336,44.47161865234375,-0.02656322146200818,-0.023109173056573784
552,552,552,552,2021-04-15,43.27596282958984,44.1188850402832,45.17707061767578,-0.019105700652310875,-0.042081254098447984
553,553,553,553,2021-04-16,43.70517349243164,43.83113861083984,44.70367813110352,-0.0028738728310617745,-0.022336073460075156
554,554,554,554,2021-04-19,43.40659332275391,43.24796676635742,44.35094451904297,0.0036678384732733438,-0.021292696390796784
555,555,555,555,2021-04-20,44.10639953613281,43.8824577331543,44.18386459350586,0.00510321924857271,-0.0017532431371888313
556,556,556,556,2021-04-21,44.14371871948242,43.52789306640625,44.3695182800293,0.01414783968837341,-0.005089069462548279
557,557,557,557,2021-04-22,43.86379623413086,43.44391632080078,44.6294174194336,0.009664872527365587,-0.017155079083989055
558,558,558,558,2021-04-23,43.2852897644043,43.27596282958984,44.1188850402832,0.00021552229470178652,-0.018894296062055616
559,559,559,559,2021-04-26,42.92139053344727,43.70517349243164,43.83113861083984,-0.017933413743800752,-0.020755748224336013
560,560,560,560,2021-04-27,43.07068634033203,43.40659332275391,43.24796676635742,-0.007738616572008139,-0.004099162094327591
561,561,561,561,2021-04-28,42.87473678588867,44.10639953613281,43.8824577331543,-0.027924808263597667,-0.0229640954340683
562,562,562,562,2021-04-29,43.4532470703125,44.14371871948242,43.52789306640625,-0.015641447281721343,-0.0017149002819840664
563,563,563,563,2021-04-30,43.108009338378906,43.86379623413086,43.44391632080078,-0.017230312025840244,-0.007731968267811196
564,564,564,564,2021-05-03,43.65852355957031,43.2852897644043,43.27596282958984,0.008622647490578839,0.00884002815805407
565,565,565,565,2021-05-04,44.022422790527344,42.92139053344727,43.70517349243164,0.02565229698749083,0.0072588499883345925
566,566,566,566,2021-05-05,44.35832595825195,43.07068634033203,43.40659332275391,0.029895962366268458,0.021925992404456585
567,567,567,567,2021-05-06,44.29301071166992,42.87473678588867,44.10639953613281,0.03307947831525926,0.004230931962247997
568,568,568,568,2021-05-07,43.98509216308594,43.4532470703125,44.14371871948242,0.012239478718652386,-0.0035934117242024666
569,569,569,569,2021-05-10,44.38631820678711,43.108009338378906,43.86379623413086,0.029653627899494106,0.011912374612247367
570,570,570,570,2021-05-11,44.05973815917969,43.65852355957031,43.2852897644043,0.009189834353008575,0.017891722545710254
571,571,571,571,2021-05-12,43.74250030517578,44.022422790527344,42.92139053344727,-0.006358634250629991,0.019130549162629018
572,572,572,572,2021-05-13,44.24635314941406,44.35832595825195,43.07068634033203,-0.0025242794090848397,0.027296217194967776
573,573,573,573,2021-05-14,43.46257781982422,44.29301071166992,42.87473678588867,-0.018748621475552785,0.013710662222164993
574,574,574,574,2021-05-17,43.43458557128906,43.98509216308594,43.4532470703125,-0.012515753968543097,-0.0004294615542365099
575,575,575,575,2021-05-18,43.219970703125,44.38631820678711,43.108009338378906,-0.026277185195409225,0.0025972288320541548
576,576,576,576,2021-05-19,42.89339828491211,44.05973815917969,43.65852355957031,-0.026471784059492354,-0.017525221017019033
577,577,577,577,2021-05-20,46.0565185546875,43.74250030517578,44.022422790527344,0.05290091406224251,0.04620590224756671
578,578,578,578,2021-05-21,46.11250686645508,44.24635314941406,44.35832595825195,0.042176441315722846,0.03954569678427622
579,579,579,579,2021-05-24,45.96320724487305,43.46257781982422,44.29301071166992,0.057535230317338426,0.03770790258705703
580,580,580,580,2021-05-25,45.72994613647461,43.43458557128906,43.98509216308594,0.05284637887054733,0.03966921262593193
581,581,581,581,2021-05-26,45.51533508300781,43.219970703125,44.38631820678711,0.053108883290308384,0.025436146133158255
582,582,582,582,2021-05-27,45.34738159179688,42.89339828491211,44.05973815917969,0.05721121209806235,0.029224945186128393
583,583,583,583,2021-05-28,45.29139709472656,46.0565185546875,43.74250030517578,-0.01661266383068949,0.03540942512990064
584,584,584,584,2021-06-01,45.10478210449219,46.11250686645508,44.24635314941406,-0.02185361045065992,0.01940112334635402
585,585,585,585,2021-06-02,45.90723419189453,45.96320724487305,43.46257781982422,-0.0012177795313611517,0.05624738556016462
586,586,586,586,2021-06-03,46.31777572631836,45.72994613647461,43.43458557128906,0.012854368734427357,0.06638005444525596
587,587,587,587,2021-06-04,46.121829986572266,45.51533508300781,43.219970703125,0.013325067308817218,0.06714163004366513
588,588,588,588,2021-06-07,45.88856887817383,45.34738159179688,42.89339828491211,0.011934256563003842,0.06982824194452508
589,589,589,589,2021-06-08,45.459354400634766,45.29139709472656,46.0565185546875,0.0037083710523859725,-0.012965898699956235
590,590,590,590,2021-06-09,45.04880142211914,45.10478210449219,46.11250686645508,-0.0012411252146914409,-0.023067612598388965
591,591,591,591,2021-06-10,45.41270065307617,45.90723419189453,45.96320724487305,-0.010772453351277633,-0.011977114409444933
592,592,592,592,2021-06-11,45.51533508300781,46.31777572631836,45.72994613647461,-0.017324680011665317,-0.00469300910231385
593,593,593,593,2021-06-14,45.63663482666016,46.121829986572266,45.51533508300781,-0.010519859252188346,0.0026650302240143198
594,594,594,594,2021-06-15,45.384708404541016,45.88856887817383,45.34738159179688,-0.010980086892020458,0.0008231304969301689
595,595,595,595,2021-06-16,44.75954818725586,45.459354400634766,45.29139709472656,-0.015394108046750787,-0.011742824059022605
596,596,596,596,2021-06-17,45.10478210449219,45.04880142211914,45.10478210449219,0.0012426675206849147,0.0
597,597,597,597,2021-06-18,44.24635314941406,45.41270065307617,45.90723419189453,-0.025683288747177846,-0.03617907006851917
598,598,598,598,2021-06-21,44.61958312988281,45.51533508300781,46.31777572631836,-0.019680223192719337,-0.03666394963501263
599,599,599,599,2021-06-22,44.54494094848633,45.63663482666016,46.121829986572266,-0.023921436852659572,-0.0341896459560479
600,600,600,600,2021-06-23,44.25568008422852,45.384708404541016,45.88856887817383,-0.024876844205955706,-0.035583781186995456
601,601,601,601,2021-06-24,44.22770309448242,44.75954818725586,45.459354400634766,-0.011882271254133547,-0.02709346233335741
602,602,602,602,2021-06-25,44.563602447509766,45.10478210449219,45.04880142211914,-0.011998276717725798,-0.01077051906582227
603,603,603,603,2021-06-28,44.57293319702149,44.24635314941406,45.41270065307617,0.0073809483575879575,-0.018491907417485742
604,604,604,604,2021-06-29,44.35832595825195,44.61958312988281,45.51533508300781,-0.0058552131890243775,-0.02542020447934268
605,605,605,605,2021-06-30,44.55427551269531,44.54494094848633,45.63663482666016,0.00020955385752507993,-0.023716895824504425
606,606,606,606,2021-07-01,44.38631820678711,44.25568008422852,45.384708404541016,0.0029518950405902356,-0.0219983829984024
607,607,607,607,2021-07-02,44.57293319702149,44.22770309448242,44.75954818725586,0.007805743422885092,-0.00416927779193943
608,608,608,608,2021-07-06,44.69423675537109,44.563602447509766,45.10478210449219,0.0029314126481401193,-0.00910203596971182
609,609,609,609,2021-07-07,44.815528869628906,44.57293319702149,44.24635314941406,0.0054426678974679454,0.012863788305734758
610,610,610,610,2021-07-08,44.55427551269531,44.35832595825195,44.61958312988281,0.0044174244679067165,-0.0014636536831237335
611,611,611,611,2021-07-09,44.49330520629883,44.55427551269531,44.54494094848633,-0.001368450181152947,-0.0011591830876420683
612,612,612,612,2021-07-12,44.11815643310547,44.38631820678711,44.25568008422852,-0.0060415412792818035,-0.0031074802344313035
613,613,613,613,2021-07-13,44.20256042480469,44.57293319702149,44.22770309448242,-0.008309365026072713,-0.0005684823745881751
614,614,614,614,2021-07-14,44.27759552001953,44.69423675537109,44.563602447509766,-0.009322034910943744,-0.006417948993847955
615,615,615,615,2021-07-15,44.877838134765625,44.815528869628906,44.57293319702149,0.0013903498788998547,0.006840584989019849
616,616,616,616,2021-07-16,45.271751403808594,44.55427551269531,44.35832595825195,0.01610341281183758,0.020591972889516086
617,617,617,617,2021-07-19,45.309268951416016,44.49330520629883,44.55427551269531,0.01833902294589862,0.016945476725473307
618,618,618,618,2021-07-20,44.89659881591797,44.11815643310547,44.38631820678711,0.017644490290359638,0.011496349094636926
619,619,619,619,2021-07-21,44.24007797241211,44.20256042480469,44.57293319702149,0.0008487641269387947,-0.00746765359008561
620,620,620,620,2021-07-22,43.85554122924805,44.27759552001953,44.69423675537109,-0.009532005652399533,-0.018765182873880293
621,621,621,621,2021-07-23,44.39952087402344,44.877838134765625,44.815528869628906,-0.01065820638030357,-0.009282675137353813
622,622,622,622,2021-07-26,44.32448959350586,45.271751403808594,44.55427551269531,-0.02092390466305316,-0.005157438125640179
623,623,623,623,2021-07-27,44.727783203125,45.309268951416016,44.49330520629883,-0.012833704046616323,0.005269961306290538
624,624,624,624,2021-07-28,43.9962272644043,44.89659881591797,44.11815643310547,-0.020054337639368036,-0.0027636959147657736
625,625,625,625,2021-07-29,44.0056037902832,44.24007797241211,44.20256042480469,-0.005300039983544447,-0.004455774340414886
626,626,626,626,2021-07-30,43.499149322509766,43.85554122924805,44.27759552001953,-0.00812649660108622,-0.01758104044194997
627,627,627,627,2021-08-02,43.69611358642578,44.39952087402344,44.877838134765625,-0.0158426774377467,-0.02633202929230216
628,628,628,628,2021-08-03,43.42411804199219,44.32448959350586,45.271751403808594,-0.020313184872986945,-0.0408120583923548
629,629,629,629,2021-08-04,42.73008728027344,44.727783203125,45.309268951416016,-0.044663423487350196,-0.056923930375221254
630,630,630,630,2021-08-05,42.69256591796875,43.9962272644043,44.89659881591797,-0.02963120766244176,-0.04909131105868503
631,631,631,631,2021-08-06,42.65505599975586,44.0056037902832,44.24007797241211,-0.030690359277050883,-0.03582773912931758
632,632,632,632,2021-08-09,43.039588928222656,43.499149322509766,43.85554122924805,-0.010564813368644344,-0.018605455049799158
633,633,633,633,2021-08-10,42.88014221191406,43.69611358642578,44.39952087402344,-0.018673774565736267,-0.03422060941649285
634,634,634,634,2021-08-11,42.88014221191406,43.42411804199219,44.32448959350586,-0.012527043832003426,-0.03258576454771889
635,635,635,635,2021-08-12,42.57064437866211,42.73008728027344,44.727783203125,-0.0037313965816525574,-0.04822816312327716
636,636,636,636,2021-08-13,43.14274597167969,42.69256591796875,43.9962272644043,0.010544694234961849,-0.019398965452092964
637,637,637,637,2021-08-16,43.43349838256836,42.65505599975586,44.0056037902832,0.018249709549483573,-0.013000739870342781
638,638,638,638,2021-08-17,44.2119369506836,43.039588928222656,43.499149322509766,0.027238829451091462,0.016386242932916018
639,639,639,639,2021-08-18,43.33970642089844,42.88014221191406,43.69611358642578,0.01071741335915366,-0.008156495767579264
640,640,640,640,2021-08-19,43.555419921875,42.88014221191406,43.42411804199219,0.015748028694114513,0.003023708616392451
641,641,641,641,2021-08-20,43.4522590637207,42.57064437866211,42.73008728027344,0.02070945126450785,0.016900779507198926
642,642,642,642,2021-08-23,43.13338088989258,43.14274597167969,42.69256591796875,-0.00021707199150600154,0.010325333285678528
643,643,643,643,2021-08-24,42.56126403808594,43.43349838256836,42.65505599975586,-0.020082065156245554,-0.0021988474630172394
644,644,644,644,2021-08-25,42.53312301635742,44.2119369506836,43.039588928222656,-0.03797196074442111,-0.011767443055970439
645,645,645,645,2021-08-26,41.867225646972656,43.33970642089844,42.88014221191406,-0.03397532875801279,-0.02362204304117188
646,646,646,646,2021-08-27,42.12983322143555,43.555419921875,42.88014221191406,-0.0327304088216005,-0.01749781954477858
647,647,647,647,2021-08-30,42.47685623168945,43.4522590637207,42.57064437866211,-0.02244768978756362,-0.002203117860712145
648,648,648,648,2021-08-31,42.71132278442383,43.13338088989258,43.14274597167969,-0.009784953016925502,-0.009999900969193232
649,649,649,649,2021-09-01,42.833251953125,42.56126403808594,43.43349838256836,0.006390503693585625,-0.013819895974215624
650,650,650,650,2021-09-02,40.86368942260742,42.53312301635742,44.2119369506836,-0.03925020020533099,-0.07573175388834463
651,651,651,651,2021-09-03,40.1508903503418,41.867225646972656,43.33970642089844,-0.04099472248539027,-0.07357724206961846
652,652,652,652,2021-09-07,39.59754180908203,42.12983322143555,43.555419921875,-0.0601068463538349,-0.09086993352129724
653,653,653,653,2021-09-08,39.95393753051758,42.47685623168945,43.4522590637207,-0.059395137140344056,-0.08050954331449145
654,654,654,654,2021-09-09,39.57878494262695,42.71132278442383,43.13338088989258,-0.07334209379577594,-0.08240939787074686
655,655,655,655,2021-09-10,39.68195343017578,42.833251953125,42.56126403808594,-0.07357131152212948,-0.06765096556656791
656,656,656,656,2021-09-13,40.02897644042969,40.86368942260742,42.53312301635742,-0.020426765032036887,-0.0588752106203132
657,657,657,657,2021-09-14,39.77574157714844,40.1508903503418,41.867225646972656,-0.009343473330726937,-0.049955162719874435
658,658,658,658,2021-09-15,39.00667572021485,39.59754180908203,42.12983322143555,-0.014921787107796125,-0.07413173189661815
659,659,659,659,2021-09-16,39.25990295410156,39.95393753051758,42.47685623168945,-0.017370868037371756,-0.07573426008838935
660,660,660,660,2021-09-17,39.40996551513672,39.57878494262695,42.71132278442383,-0.0042654019757036865,-0.07729466225970094
661,661,661,661,2021-09-20,39.10983657836914,39.68195343017578,42.833251953125,-0.014417557664174407,-0.08692815056000458
662,662,662,662,2021-09-21,38.753448486328125,40.02897644042969,40.86368942260742,-0.03186511541207604,-0.051640979218871674
663,663,663,663,2021-09-22,38.303260803222656,39.77574157714844,40.1508903503418,-0.03701956809704676,-0.046017150080543856
664,664,664,664,2021-09-23,38.10630416870117,39.00667572021485,39.59754180908203,-0.023082498954071884,-0.03765985392655946
665,665,665,665,2021-09-24,38.265750885009766,39.25990295410156,39.95393753051758,-0.025322326197648848,-0.04225332344824195
666,666,666,666,2021-09-27,38.39704895019531,39.40996551513672,39.57878494262695,-0.02570204139235699,-0.02985781382992614
667,667,667,667,2021-09-28,38.57524490356445,39.10983657836914,39.68195343017578,-0.013668982577655697,-0.027889466897306092
668,668,668,668,2021-09-29,39.034812927246094,38.753448486328125,40.02897644042969,0.007260371706461877,-0.024836096287975007
669,669,669,669,2021-09-30,38.45331573486328,38.303260803222656,39.77574157714844,0.003917549798475584,-0.033247044300109385
670,670,670,670,2021-10-01,38.35015487670898,38.10630416870117,39.00667572021485,0.006399222210798694,-0.016830986783260782
671,671,671,671,2021-10-04,38.67842102050781,38.265750885009766,39.25990295410156,0.010784320860137697,-0.01481108942815157
672,672,672,672,2021-10-05,38.70655059814453,38.39704895019531,39.40996551513672,0.008060558204633805,-0.017848655988344286
673,673,673,673,2021-10-06,39.2130126953125,38.57524490356445,39.10983657836914,0.016533084711255253,0.002638111686726452
674,674,674,674,2021-10-07,38.77219772338867,39.034812927246094,38.753448486328125,-0.006727717751507822,0.00048380822334204154
675,675,675,675,2021-10-08,39.10046005249024,38.45331573486328,38.303260803222656,0.01682935022012244,0.020812829836161395
676,676,676,676,2021-10-11,39.31617736816406,38.35015487670898,38.10630416870117,0.02518953299043325,0.031749948620223956
677,677,677,677,2021-10-12,39.68195343017578,38.67842102050781,38.265750885009766,0.02594553715457737,0.037009663012278704
678,678,678,678,2021-10-13,39.72884750366211,38.70655059814453,38.39704895019531,0.02641147014445111,0.03468491954145403
679,679,679,679,2021-10-14,40.21654891967773,39.2130126953125,38.57524490356445,0.0255919184828457,0.04254811655030122
680,680,680,680,2021-10-15,40.24012756347656,38.77219772338867,39.034812927246094,0.037860372284297616,0.030877940634093992
681,681,681,681,2021-10-18,39.73076248168945,39.10046005249024,38.45331573486328,0.016120077061831717,0.03322071770440305
682,682,682,682,2021-10-19,39.28742599487305,39.31617736816406,38.35015487670898,-0.000731286081599003,0.024439826153956457
683,683,683,683,2021-10-20,39.50437545776367,39.68195343017578,38.67842102050781,-0.004475031016922482,0.021354399054137385
684,684,684,684,2021-10-21,39.296852111816406,39.72884750366211,38.70655059814453,-0.010873594855876023,0.015250687662676121
685,685,685,685,2021-10-22,39.62699890136719,40.21654891967773,39.2130126953125,-0.014659388588712963,0.010557368016361979
686,686,686,686,2021-10-25,39.57040786743164,40.24012756347656,38.77219772338867,-0.016643080839852664,0.020587178207890577
687,687,687,687,2021-10-26,39.79678726196289,39.73076248168945,39.10046005249024,0.0016618050132781725,0.01780867049998558
688,688,688,688,2021-10-27,39.86281967163086,39.28742599487305,39.31617736816406,0.014645746372717428,0.013903750060641373
689,689,689,689,2021-10-28,40.42877960205078,39.50437545776367,39.68195343017578,0.023400044515966112,0.018820297574037248
690,690,690,690,2021-10-29,39.9194221496582,39.296852111816406,39.72884750366211,0.01584274577694722,0.0047968833220879414
691,691,691,691,2021-11-01,40.51367568969727,39.62699890136719,40.21654891967773,0.02237557253672051,0.007388171735296822
692,692,692,692,2021-11-02,40.62687301635742,39.57040786743164,40.24012756347656,0.02669836390024427,0.009610940031708148
693,693,693,693,2021-11-03,40.900421142578125,39.79678726196289,39.73076248168945,0.027731733050473384,0.02943962279676171
694,694,694,694,2021-11-04,40.692901611328125,39.86281967163086,39.28742599487305,0.020823462728804643,0.0357741842552497
695,695,695,695,2021-11-05,40.758934020996094,40.42877960205078,39.50437545776367,0.008166321669738519,0.03175745847630829
696,696,696,696,2021-11-08,41.07021331787109,39.9194221496582,39.296852111816406,0.028827851362641432,0.045127309460022635
697,697,697,697,2021-11-09,40.796661376953125,40.51367568969727,39.62699890136719,0.006984942304995911,0.029516806924926753
698,698,698,698,2021-11-10,41.03247833251953,40.62687301635742,39.57040786743164,0.009983670562063729,0.03694858213203411
699,699,699,699,2021-11-11,40.88155364990234,40.900421142578125,39.79678726196289,-0.0004613031393984057,0.027257637175557736
700,700,700,700,2021-11-12,40.95701217651367,40.692901611328125,39.86281967163086,0.006490335039466055,0.027448949018062496
701,701,701,701,2021-11-15,40.966453552246094,40.758934020996094,40.42877960205078,0.005091387599663433,0.013299287178286212
702,702,702,702,2021-11-16,40.645729064941406,41.07021331787109,39.9194221496582,-0.010335574584049545,0.018194324370735426
703,703,703,703,2021-11-17,40.84382247924805,40.796661376953125,40.51367568969727,0.00115600396461768,0.008149020890610759
704,704,704,704,2021-11-18,40.2024040222168,41.03247833251953,40.62687301635742,-0.020229689846564147,-0.010447985843501262
705,705,705,705,2021-11-19,40.21183395385742,40.88155364990234,40.900421142578125,-0.016381953136619942,-0.016835699229606926
706,706,706,706,2021-11-22,40.5797119140625,40.95701217651367,40.692901611328125,-0.009212104164852408,-0.002781558767834702
707,707,707,707,2021-11-23,40.796661376953125,40.966453552246094,40.758934020996094,-0.004144663757052469,0.0009256217529534094
708,708,708,708,2021-11-24,40.50424575805664,40.645729064941406,41.07021331787109,-0.0034808898779675745,-0.01378048746506444
709,709,709,709,2021-11-26,40.38161849975586,40.84382247924805,40.796661376953125,-0.011316374213677594,-0.010173452022516072
710,710,710,710,2021-11-29,40.07977294921875,40.2024040222168,41.03247833251953,-0.0030503417887716155,-0.023218324167022852
711,711,711,711,2021-11-30,39.051605224609375,40.21183395385742,40.88155364990234,-0.028852917541124734,-0.04476220353473115
712,712,712,712,2021-12-01,39.674163818359375,40.5797119140625,40.95701217651367,-0.0223152913855289,-0.03132182476166878
713,713,713,713,2021-12-02,39.579833984375,40.796661376953125,40.966453552246094,-0.029826641482617378,-0.033847683839722253
714,714,714,714,2021-12-03,40.30615615844727,40.50424575805664,40.645729064941406,-0.0048905885272525484,-0.008354454805118205
715,715,715,715,2021-12-06,40.589141845703125,40.38161849975586,40.84382247924805,0.005139054690156186,-0.006235474989499834
716,716,716,716,2021-12-07,40.02317810058594,40.07977294921875,40.2024040222168,-0.0014120551207842391,-0.0044580896588127805
717,717,717,717,2021-12-08,40.362754821777344,39.051605224609375,40.21183395385742,0.033574793907363176,0.003753145606169017
718,718,718,718,2021-12-09,42.25874710083008,39.674163818359375,40.5797119140625,0.06514524904176255,0.041376222441483756
719,719,719,719,2021-12-10,43.39067459106445,39.579833984375,40.796661376953125,0.09628237976424736,0.06358395825930852
720,720,720,720,2021-12-13,44.59806442260742,40.30615615844727,40.50424575805664,0.10648269825800938,0.1010713466683053
721,721,721,721,2021-12-14,45.182899475097656,40.589141845703125,40.38161849975586,0.1131770079509784,0.11889768547466284
