,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,YUM,YUM_6m,YUM_12m,YUM_6m_ret,YUM_12m_ret
0,0,0,0,2019-02-05,86.31815338134766,,,,
1,1,1,1,2019-02-06,86.45526123046875,,,,
2,2,2,2,2019-02-07,86.47354888916016,,,,
3,3,3,3,2019-02-08,86.36383819580078,,,,
4,4,4,4,2019-02-11,85.23963165283203,,,,
5,5,5,5,2019-02-12,85.96168518066406,,,,
6,6,6,6,2019-02-13,85.68627166748047,86.31815338134766,,-0.007320380350070432,
7,7,7,7,2019-02-14,86.16365814208984,86.45526123046875,,-0.003372878460242701,
8,8,8,8,2019-02-15,86.41156005859375,86.47354888916016,,-0.0007168530881722646,
9,9,9,9,2019-02-19,86.77880096435547,86.36383819580078,,0.00480482082806355,
10,10,10,10,2019-02-20,86.9624252319336,85.23963165283203,,0.020211180476685353,
11,11,11,11,2019-02-21,87.10930633544922,85.96168518066406,,0.013350379909063292,
12,12,12,12,2019-02-22,87.5775375366211,85.68627166748047,86.31815338134766,0.022071982271325785,0.014590026615949103
13,13,13,13,2019-02-25,85.84233856201172,86.16365814208984,86.45526123046875,-0.003729177555904628,-0.007089477953494683
14,14,14,14,2019-02-26,85.71380615234375,86.41156005859375,86.47354888916016,-0.008074775015945446,-0.008785839676711205
15,15,15,15,2019-02-27,85.48428344726562,86.77880096435547,86.36383819580078,-0.01491743954403757,-0.010184294340196631
16,16,16,16,2019-02-28,86.76042938232422,86.9624252319336,85.23963165283203,-0.002322794575595588,0.01784143948071204
17,17,17,17,2019-03-01,87.5591812133789,87.10930633544922,85.96168518066406,0.005164486974529092,0.018583814746737648
18,18,18,18,2019-03-04,87.34803009033203,87.5775375366211,85.68627166748047,-0.002620619998513818,0.019393519994664876
19,19,19,19,2019-03-05,88.07331085205078,85.84233856201172,86.16365814208984,0.025989183512602265,0.02216308767684616
20,20,20,20,2019-03-06,88.68844604492188,85.71380615234375,86.41156005859375,0.03470432624694242,0.02634932160447301
21,21,21,21,2019-03-07,88.63336181640625,85.48428344726562,86.77880096435547,0.03683809750927214,0.02137112787272266
22,22,22,22,2019-03-08,88.75270080566406,86.76042938232422,86.9624252319336,0.022962904143322804,0.020586771458543263
23,23,23,23,2019-03-11,89.7809829711914,87.5591812133789,87.10930633544922,0.02537485763369629,0.030670392729954976
24,24,24,24,2019-03-12,89.95542907714844,87.34803009033203,87.5775375366211,0.029850690211558728,0.027151842897306988
25,25,25,25,2019-03-13,90.56136322021484,88.07331085205078,85.84233856201172,0.02824978809237222,0.05497316053189927
26,26,26,26,2019-03-14,90.87352752685548,88.68844604492188,85.71380615234375,0.024637724296430186,0.060197086165338254
27,27,27,27,2019-03-15,92.63626861572266,88.63336181640625,85.48428344726562,0.04516252929238962,0.0836643284595
28,28,28,28,2019-03-18,92.0303192138672,88.75270080566406,86.76042938232422,0.03692978780871048,0.06074070712951807
29,29,29,29,2019-03-19,91.11221313476562,89.7809829711914,87.5591812133789,0.0148275293889506,0.04057863346995094
30,30,30,30,2019-03-20,90.4971160888672,89.95542907714844,87.34803009033203,0.006021726729291688,0.03605216963998514
31,31,31,31,2019-03-21,91.06632995605467,90.56136322021484,88.07331085205078,0.005575962175082605,0.03398327001731194
32,32,32,32,2019-03-22,90.86433410644533,90.87352752685548,88.68844604492188,-0.00010116720083785946,0.024534064565990166
33,33,33,33,2019-03-25,90.86433410644533,92.63626861572266,88.63336181640625,-0.019127870063805563,0.025170796236526405
34,34,34,34,2019-03-26,90.662353515625,92.0303192138672,88.75270080566406,-0.014864293745012636,0.021516558849768108
35,35,35,35,2019-03-27,90.87352752685548,91.11221313476562,89.7809829711914,-0.002619688400687825,0.01216899748151179
36,36,36,36,2019-03-28,91.02042388916016,90.4971160888672,89.95542907714844,0.0057825909035496,0.01183913881504961
37,37,37,37,2019-03-29,91.6355438232422,91.06632995605467,90.56136322021484,0.006250541418131306,0.011861356375735044
38,38,38,38,2019-04-01,92.34249114990234,90.86433410644533,90.87352752685548,0.016267736488613904,0.016164923526411412
39,39,39,39,2019-04-02,91.97525024414062,90.86433410644533,92.63626861572266,0.012226096725629354,-0.007135632527731639
40,40,40,40,2019-04-03,92.30574035644533,90.662353515625,92.0303192138672,0.018126452458981257,0.0029927218000633804
41,41,41,41,2019-04-04,92.22311401367188,90.87352752685548,91.11221313476562,0.014851261126817672,0.01219266704962041
42,42,42,42,2019-04-05,91.77326965332033,91.02042388916016,90.4971160888672,0.00827117400680244,0.014101593725925454
43,43,43,43,2019-04-08,91.4335479736328,91.6355438232422,91.06632995605467,-0.0022043395082483874,0.004032423594486856
44,44,44,44,2019-04-09,91.33258819580078,92.34249114990234,90.86433410644533,-0.010936492415632992,0.005153332096253571
45,45,45,45,2019-04-10,91.8467025756836,91.97525024414062,90.86433410644533,-0.001397633255857511,0.01081137587039871
46,46,46,46,2019-04-11,92.51689910888672,92.30574035644533,90.662353515625,0.002287601525387206,0.020455520084663448
47,47,47,47,2019-04-12,93.09532165527344,92.22311401367188,90.87352752685548,0.009457581767107426,0.0244492999103767
48,48,48,48,2019-04-15,93.31566619873048,91.77326965332033,91.02042388916016,0.016806599037352266,0.025216783349255145
49,49,49,49,2019-04-16,93.30648803710938,91.4335479736328,91.6355438232422,0.020484166971369122,0.018234673404571966
50,50,50,50,2019-04-17,93.1871337890625,91.33258819580078,92.34249114990234,0.020305409382310513,0.009146847010971682
51,51,51,51,2019-04-18,94.85807037353516,91.8467025756836,91.97525024414062,0.032786890692892756,0.03134343338824652
52,52,52,52,2019-04-22,94.72953033447266,92.51689910888672,92.30574035644533,0.02391596829225562,0.026258280023189196
53,53,53,53,2019-04-23,94.49085235595705,93.09532165527344,92.22311401367188,0.014990341897643145,0.024589696048964216
54,54,54,54,2019-04-24,94.87643432617188,93.31566619873048,91.77326965332033,0.016725681667615122,0.03381338253038124
55,55,55,55,2019-04-25,94.9774169921875,93.30648803710938,91.4335479736328,0.017907961067118672,0.038758957703103336
56,56,56,56,2019-04-26,95.56501007080078,93.1871337890625,91.33258819580078,0.025517216648392793,0.046340763561046217
57,57,57,57,2019-04-29,95.29875946044922,94.85807037353516,91.8467025756836,0.004645773260816943,0.037584984413796096
58,58,58,58,2019-04-30,95.84043884277344,94.72953033447266,92.51689910888672,0.01172716157652598,0.03592359629320385
59,59,59,59,2019-05-01,93.59111785888672,94.49085235595705,93.09532165527344,-0.00952192169545607,0.005325683340449583
60,60,60,60,2019-05-02,93.40748596191406,94.87643432617188,93.31566619873048,-0.015482752642323905,0.0009839694332571813
61,61,61,61,2019-05-03,94.30722045898438,94.9774169921875,93.30648803710938,-0.007056377762497457,0.010725217966375489
62,62,62,62,2019-05-06,94.02261352539062,95.56501007080078,93.1871337890625,-0.016139762286086157,0.00896561255139905
63,63,63,63,2019-05-07,93.15961456298828,95.29875946044922,94.85807037353516,-0.022446723436612248,-0.017905232563330098
64,64,64,64,2019-05-08,92.25984191894533,95.84043884277344,94.72953033447266,-0.037359980474443444,-0.026070945425437198
65,65,65,65,2019-05-09,92.4893569946289,93.59111785888672,94.49085235595705,-0.011772066510830737,-0.021181895510776982
66,66,66,66,2019-05-10,93.12286376953124,93.40748596191406,94.87643432617188,-0.0030471025898167747,-0.01848267769646683
67,67,67,67,2019-05-13,92.18640899658205,94.30722045898438,94.9774169921875,-0.022488325412206356,-0.029386017055349378
68,68,68,68,2019-05-14,92.4343032836914,94.02261352539062,95.56501007080078,-0.016892853560918075,-0.03275996920619739
69,69,69,69,2019-05-15,92.52647399902344,93.15961456298828,95.29875946044922,-0.006796298663695688,-0.029090467463811387
70,70,70,70,2019-05-16,92.99667358398438,92.25984191894533,95.84043884277344,0.007986483064716277,-0.029671872261084586
71,71,71,71,2019-05-17,93.3931121826172,92.4893569946289,93.59111785888672,0.009771450655028158,-0.002115646022820883
72,72,72,72,2019-05-20,92.83073425292967,93.12286376953124,93.40748596191406,-0.0031370332137180545,-0.006174576941505028
73,73,73,73,2019-05-21,93.8356475830078,92.18640899658205,94.30722045898438,0.017890257407541466,-0.005000389934953775
74,74,74,74,2019-05-22,93.54061889648438,92.4343032836914,94.02261352539062,0.011968669352086403,-0.005126369187515634
75,75,75,75,2019-05-23,93.47608947753906,92.52647399902344,93.15961456298828,0.010263175904937638,0.00339712563255401
76,76,76,76,2019-05-24,93.10731506347656,92.99667358398438,92.25984191894533,0.0011897358822439141,0.009185720752435067
77,77,77,77,2019-05-28,92.01020050048828,93.3931121826172,92.4893569946289,-0.01480742690558201,-0.005180666291889735
78,78,78,78,2019-05-29,91.87191009521484,92.83073425292967,93.12286376953124,-0.010328736117742876,-0.013433367743203917
79,79,79,79,2019-05-30,93.62360382080078,93.8356475830078,92.18640899658205,-0.002259735693937004,0.015590094460366855
80,80,80,80,2019-05-31,94.36114501953124,93.54061889648438,92.4343032836914,0.008771869725973103,0.020845526686409155
81,81,81,81,2019-06-03,95.98377227783205,93.47608947753906,92.52647399902344,0.026826997302829447,0.037365503400087485
82,82,82,82,2019-06-04,98.62055206298828,93.10731506347656,92.99667358398438,0.05921378997722182,0.06047397463012527
83,83,83,83,2019-06-05,98.91556549072266,92.01020050048828,93.3931121826172,0.07504999394276646,0.059131269737612735
84,84,84,84,2019-06-06,99.95735931396484,91.87191009521484,92.83073425292967,0.08800784930203753,0.07677010333256362
85,85,85,85,2019-06-07,100.556640625,93.62360382080078,93.8356475830078,0.0740522317157255,0.07162515755056464
86,86,86,86,2019-06-10,100.1694107055664,94.36114501953124,93.54061889648438,0.06155357361160618,0.07086538326646852
