,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NOC,NOC_6m,NOC_12m,NOC_6m_ret,NOC_12m_ret
245,245,245,245,2020-01-27,355.14874267578125,359.5614624023437,346.9227905273437,-0.012272504670216011,0.023711189846978842
246,246,246,246,2020-01-28,357.743896484375,355.9919738769531,348.86212158203125,0.0049212418705468775,0.0254592698744891
247,247,247,247,2020-01-29,358.50274658203125,354.2680053710937,350.7640686035156,0.011953496072843794,0.02206234523771311
248,248,248,248,2020-01-30,360.5826721191406,351.6354064941406,353.0500793457031,0.025444723312153306,0.0213357628679689
249,249,249,249,2020-01-31,350.9325866699219,357.42535400390625,351.0263977050781,-0.018165379879328314,-0.0002672478074855489
250,250,250,250,2020-02-03,340.7955017089844,357.5565490722656,356.2636413574219,-0.0468766336591242,-0.04341767683477715
251,251,251,251,2020-02-04,338.9779357910156,355.14874267578125,359.5614624023437,-0.04553249087390998,-0.057246197837229396
252,252,252,252,2020-02-05,344.58990478515625,357.743896484375,355.9919738769531,-0.036769297333891116,-0.03202900606893444
253,253,253,253,2020-02-06,340.7955017089844,358.50274658203125,354.2680053710937,-0.04939221537873262,-0.03802912895844757
254,254,254,254,2020-02-07,338.6125183105469,360.5826721191406,351.6354064941406,-0.060929588433840665,-0.037035201640909676
255,255,255,255,2020-02-10,340.3645324707031,350.9325866699219,357.42535400390625,-0.030114200278467673,-0.04773254426997553
256,256,256,256,2020-02-11,344.814697265625,340.7955017089844,357.5565490722656,0.011793569857834418,-0.03563590665504879
257,257,257,257,2020-02-12,344.5243225097656,338.9779357910156,355.14874267578125,0.01636208771466885,-0.02991540976878737
258,258,258,258,2020-02-13,344.7772827148437,344.58990478515625,357.743896484375,0.0005437708043254386,-0.03624552059995145
259,259,259,259,2020-02-14,347.5317687988281,340.7955017089844,358.50274658203125,0.019766302829889115,-0.030602214035458708
260,260,260,260,2020-02-18,348.9183959960937,338.6125183105469,360.5826721191406,0.03043560745174556,-0.032348410017863816
261,261,261,261,2020-02-19,343.0440368652344,340.3645324707031,350.9325866699219,0.007872454791575167,-0.022478818167169123
262,262,262,262,2020-02-20,340.3270263671875,344.814697265625,340.7955017089844,-0.01301473206920889,-0.0013746523632137686
263,263,263,263,2020-02-21,343.2232360839844,344.5243225097656,338.9779357910156,-0.003776471908581658,0.012523824841466968
264,264,264,264,2020-02-24,337.9386901855469,344.7772827148437,344.58990478515625,-0.019834811839830047,-0.019301826627092455
265,265,265,265,2020-02-25,319.6778564453125,347.5317687988281,340.7955017089844,-0.08014781626953682,-0.06196573944718575
266,266,266,266,2020-02-26,314.3650817871094,348.9183959960937,338.6125183105469,-0.09902978634973192,-0.07160821060135703
267,267,267,267,2020-02-27,311.77911376953125,343.0440368652344,340.3645324707031,-0.09113967810490065,-0.0839847163089249
268,268,268,268,2020-02-28,309.2121276855469,340.3270263671875,344.814697265625,-0.09142647004493254,-0.1032513111024731
269,269,269,269,2020-03-02,315.9353332519531,343.2232360839844,344.5243225097656,-0.07950482357597166,-0.08298104775172188
270,270,270,270,2020-03-03,309.7198181152344,337.9386901855469,344.7772827148437,-0.08350293378606277,-0.10168148064617244
271,271,271,271,2020-03-04,326.260009765625,319.6778564453125,347.5317687988281,0.02058995700704247,-0.061208099353692424
272,272,272,272,2020-03-05,308.21539306640625,314.3650817871094,348.9183959960937,-0.019562251270857534,-0.1166547920567167
273,273,273,273,2020-03-06,309.3249206542969,311.77911376953125,343.0440368652344,-0.007871576404083758,-0.09829384156933807
274,274,274,274,2020-03-09,294.58087158203125,309.2121276855469,340.3270263671875,-0.04731785979104575,-0.13441822494520184
275,275,275,275,2020-03-10,314.90106201171875,315.9353332519531,343.2232360839844,-0.0032736801850825614,-0.0825182303954951
276,276,276,276,2020-03-11,298.87811279296875,309.7198181152344,337.9386901855469,-0.03500488082500375,-0.11558480436534724
277,277,277,277,2020-03-12,273.1605529785156,326.260009765625,319.6778564453125,-0.16275196223176225,-0.1455130611298835
278,278,278,278,2020-03-13,295.7280578613281,308.21539306640625,314.3650817871094,-0.04051496286685352,-0.0592846502538803
279,279,279,279,2020-03-16,265.7226867675781,309.3249206542969,311.77911376953125,-0.14095933103123248,-0.14772133529123532
280,280,280,280,2020-03-17,300.2696838378906,294.58087158203125,309.2121276855469,0.019311546691093362,-0.028920094158629728
281,281,281,281,2020-03-18,303.720703125,314.90106201171875,315.9353332519531,-0.03550435433686372,-0.03866180462066948
282,282,282,282,2020-03-19,279.18798828125,298.87811279296875,309.7198181152344,-0.06588011523399173,-0.09857887047649205
283,283,283,283,2020-03-20,267.0673522949219,273.1605529785156,326.260009765625,-0.022306297952446208,-0.18142786642232156
284,284,284,284,2020-03-23,253.7524871826172,295.7280578613281,308.21539306640625,-0.14193976378931883,-0.17670404239691817
285,285,285,285,2020-03-24,264.49090576171875,265.7226867675781,309.3249206542969,-0.00463558840550482,-0.1449414899961612
286,286,286,286,2020-03-25,271.1482849121094,300.2696838378906,294.58087158203125,-0.09698414623003793,-0.07954551340716176
287,287,287,287,2020-03-26,302.0187683105469,303.720703125,314.90106201171875,-0.00560361805086651,-0.04090901954688386
288,288,288,288,2020-03-27,293.5183410644531,279.18798828125,298.87811279296875,0.051328686708279614,-0.017932968320862996
289,289,289,289,2020-03-30,294.9946594238281,267.0673522949219,273.1605529785156,0.10457027745595115,0.07993140373760244
290,290,290,290,2020-03-31,284.4913635253906,253.7524871826172,295.7280578613281,0.12113724158554429,-0.03799671366051638
291,291,291,291,2020-04-01,288.6662902832031,264.49090576171875,265.7226867675781,0.09140346225463092,0.08634416501927533
292,292,292,292,2020-04-02,295.5305480957031,271.1482849121094,300.2696838378906,0.08992224749456579,-0.015782931135818745
293,293,293,293,2020-04-03,294.89111328125,302.0187683105469,303.720703125,-0.02360004005435834,-0.029071412494775073
294,294,294,294,2020-04-06,312.4937744140625,293.5183410644531,279.18798828125,0.06464820317801734,0.1192951972534746
295,295,295,295,2020-04-07,306.09033203125,294.9946594238281,267.0673522949219,0.03761313045155967,0.14611662339481746
296,296,296,296,2020-04-08,309.9925537109375,284.4913635253906,253.7524871826172,0.0896378359945218,0.22163355777413996
297,297,297,297,2020-04-09,316.5559387207031,288.6662902832031,264.49090576171875,0.09661553626555497,0.19684999304244521
298,298,298,298,2020-04-13,318.6246643066406,295.5305480957031,271.1482849121094,0.07814459912773142,0.1750937846054248
299,299,299,299,2020-04-14,327.97137451171875,294.89111328125,302.0187683105469,0.11217788444821242,0.08593044182766296
300,300,300,300,2020-04-15,323.7399597167969,312.4937744140625,293.5183410644531,0.03598850992734626,0.10296330560722078
301,301,301,301,2020-04-16,325.573486328125,306.09033203125,294.9946594238281,0.06365164873905882,0.10365891695809748
302,302,302,302,2020-04-17,335.0330810546875,309.9925537109375,284.4913635253906,0.08077783496406132,0.17765642128108428
303,303,303,303,2020-04-20,323.3826904296875,316.5559387207031,288.6662902832031,0.021565704110854123,0.12026482244402348
304,304,304,304,2020-04-21,313.76318359375,318.6246643066406,295.5305480957031,-0.015257703679248058,0.06169458831085883
305,305,305,305,2020-04-22,321.59600830078125,327.97137451171875,294.89111328125,-0.01943878858461079,0.09055849368394386
306,306,306,306,2020-04-23,315.7848815917969,323.7399597167969,312.4937744140625,-0.024572431935677597,0.010531752781012482
307,307,307,307,2020-04-24,319.0572204589844,325.573486328125,306.09033203125,-0.020014731367201333,0.042362946721265615
308,308,308,308,2020-04-27,324.2289428710937,335.0330810546875,309.9925537109375,-0.03224797428833681,0.04592493913073592
309,309,309,309,2020-04-28,323.9656066894531,323.3826904296875,316.5559387207031,0.0018025586310481678,0.02340713618798196
310,310,310,310,2020-04-29,312.02362060546875,313.76318359375,318.6246643066406,-0.005544190903332913,-0.020717302960636785
311,311,311,311,2020-04-30,310.9329528808594,321.59600830078125,327.97137451171875,-0.03315667839368508,-0.05195094131683309
312,312,312,312,2020-05-01,308.47869873046875,315.7848815917969,323.7399597167969,-0.023136582171063402,-0.04714049201611825
313,313,313,313,2020-05-04,303.3069763183594,319.0572204589844,325.573486328125,-0.049364951271020474,-0.06839165639957734
314,314,314,314,2020-05-05,309.1181030273437,324.2289428710937,335.0330810546875,-0.04660546251652109,-0.07735050504792895
315,315,315,315,2020-05-06,303.7489013671875,323.9656066894531,323.3826904296875,-0.0624038629558753,-0.06071379094660889
316,316,316,316,2020-05-07,304.7926940917969,312.02362060546875,313.76318359375,-0.023174292060455404,-0.028590000264555604
317,317,317,317,2020-05-08,308.0931396484375,310.9329528808594,321.59600830078125,-0.009133201245189349,-0.041987053022482845
318,318,318,318,2020-05-11,307.92388916015625,308.47869873046875,315.7848815917969,-0.0017985344615228938,-0.02489350469222984
319,319,319,319,2020-05-12,306.0809020996094,303.3069763183594,319.0572204589844,0.009145604940977048,-0.040670818672298714
320,320,320,320,2020-05-13,301.3323059082031,309.1181030273437,324.2289428710937,-0.02518712764762232,-0.0706187324306633
321,321,321,321,2020-05-14,293.3114013671875,303.7489013671875,323.9656066894531,-0.03436226420250521,-0.09462178913223385
322,322,322,322,2020-05-15,302.4324645996094,304.7926940917969,312.02362060546875,-0.007743720692585443,-0.030738557508076303
323,323,323,323,2020-05-18,311.403076171875,308.0931396484375,310.9329528808594,0.010743298364950471,0.001511976413756777
324,324,324,324,2020-05-19,307.5101623535156,307.92388916015625,308.47869873046875,-0.0013436008741284367,-0.0031397188231767625
325,325,325,325,2020-05-20,301.27593994140625,306.0809020996094,303.3069763183594,-0.01569834029252637,-0.006696306170093758
326,326,326,326,2020-05-21,308.5256652832031,301.3323059082031,309.1181030273437,0.023871849230767017,-0.0019165417306153953
327,327,327,327,2020-05-22,306.45703125,293.3114013671875,303.7489013671875,0.04481799828284161,0.008915686182314086
328,328,328,328,2020-05-26,304.8396301269531,302.4324645996094,304.7926940917969,0.007959348975747682,0.00015399330779919396
329,329,329,329,2020-05-27,322.50811767578125,311.403076171875,308.0931396484375,0.03566130958120972,0.046787728035075915
330,330,330,330,2020-05-28,322.2730712890625,307.5101623535156,307.92388916015625,0.04800787337419865,0.046599769079439746
331,331,331,331,2020-05-29,316.5317077636719,301.27593994140625,306.0809020996094,0.05063719268532574,0.0341439325105668
332,332,332,332,2020-06-01,312.2540283203125,308.5256652832031,301.3323059082031,0.012084450198614816,0.03624477760255984
333,333,333,333,2020-06-02,308.8449401855469,306.45703125,293.3114013671875,0.007791986125450956,0.05295920562908307
334,334,334,334,2020-06-03,317.2493591308594,304.8396301269531,302.4324645996094,0.04070904100867101,0.04899240744827482
335,335,335,335,2020-06-04,317.0415344238281,322.50811767578125,311.403076171875,-0.016950219087039198,0.01810662348383829
336,336,336,336,2020-06-05,323.04736328125,322.2730712890625,307.5101623535156,0.0024025960006226477,0.05052581289938862
337,337,337,337,2020-06-08,329.36480712890625,316.5317077636719,301.27593994140625,0.040542855740745454,0.0932330248242288
338,338,338,338,2020-06-09,323.45343017578125,312.2540283203125,308.5256652832031,0.03586631665158313,0.04838419156758178
339,339,339,339,2020-06-10,322.2447204589844,308.8449401855469,306.45703125,0.04338675668569225,0.05151681181726642
340,340,340,340,2020-06-11,303.11309814453125,317.2493591308594,304.8396301269531,-0.04455883228592172,-0.005663738608076785
341,341,341,341,2020-06-12,299.9874572753906,317.0415344238281,322.50811767578125,-0.05379130270559196,-0.06982974742679415
342,342,342,342,2020-06-15,296.1534729003906,323.04736328125,322.2730712890625,-0.08325061101781894,-0.081048032602277
343,343,343,343,2020-06-16,306.6541442871094,329.36480712890625,316.5317077636719,-0.06895291284994032,-0.031205605107774148
344,344,344,344,2020-06-17,304.3406677246094,323.45343017578125,312.2540283203125,-0.05908968855511909,-0.02534270138409722
345,345,345,345,2020-06-18,300.1290283203125,322.2447204589844,308.8449401855469,-0.06863011473755631,-0.028220996141293586
346,346,346,346,2020-06-19,295.2469787597656,303.11309814453125,317.2493591308594,-0.025951103508614737,-0.06935358492566157
347,347,347,347,2020-06-22,297.9855041503906,299.9874572753906,317.0415344238281,-0.006673456094406616,-0.0601057849031319
348,348,348,348,2020-06-23,289.99664306640625,296.1534729003906,323.04736328125,-0.02078932174486159,-0.1023092090247748
349,349,349,349,2020-06-24,285.095703125,306.6541442871094,329.36480712890625,-0.07030213536564822,-0.13440751120255623
350,350,350,350,2020-06-25,284.94464111328125,304.3406677246094,323.45343017578125,-0.06373130070437749,-0.11905512654966233
351,351,351,351,2020-06-26,285.04852294921875,300.1290283203125,322.2447204589844,-0.050246740395264555,-0.11542841557430572
352,352,352,352,2020-06-29,291.8097229003906,295.2469787597656,303.11309814453125,-0.011641967934147068,-0.03729094952785883
353,353,353,353,2020-06-30,290.31768798828125,297.9855041503906,299.9874572753906,-0.025732178429187957,-0.032233911960633965
354,354,354,354,2020-07-01,290.9787292480469,289.99664306640625,296.1534729003906,0.003386543276005183,-0.01747318240662421
355,355,355,355,2020-07-02,292.706787109375,285.095703125,306.6541442871094,0.026696593112236267,-0.04548236975619013
356,356,356,356,2020-07-06,295.0014953613281,284.94464111328125,304.3406677246094,0.03529406346704622,-0.0306865738092289
357,357,357,357,2020-07-07,287.5131530761719,285.04852294921875,300.1290283203125,0.008646352913718403,-0.04203483853176759
358,358,358,358,2020-07-08,284.3307800292969,291.8097229003906,295.2469787597656,-0.025629519115258126,-0.03697310900969786
359,359,359,359,2020-07-09,270.0245361328125,290.31768798828125,297.9855041503906,-0.06989981215435925,-0.09383331614502455
360,360,360,360,2020-07-10,275.7375793457031,290.9787292480469,289.99664306640625,-0.05237891423105134,-0.04916975441483973
361,361,361,361,2020-07-13,276.0681457519531,292.706787109375,285.095703125,-0.05684405722783792,-0.03166500678226203
362,362,362,362,2020-07-14,279.08990478515625,295.0014953613281,284.94464111328125,-0.05393732176402288,-0.020546925554558615
363,363,363,363,2020-07-15,284.0097351074219,287.5131530761719,285.04852294921875,-0.012185244157584041,-0.003644249165191904
364,364,364,364,2020-07-16,286.7387084960937,284.3307800292969,291.8097229003906,0.008468757643997238,-0.01737781165718022
365,365,365,365,2020-07-17,289.7511291503906,270.0245361328125,290.31768798828125,0.07305481679589132,-0.0019515133294719655
366,366,366,366,2020-07-20,284.6990966796875,275.7375793457031,290.9787292480469,0.03250016684432033,-0.02158107083836447
367,367,367,367,2020-07-21,291.02587890625,276.0681457519531,292.706787109375,0.05418130771138063,-0.0057426348726820065
368,368,368,368,2020-07-22,298.4010314941406,279.08990478515625,295.0014953613281,0.06919321114051091,0.011523792883316064
369,369,369,369,2020-07-23,295.624755859375,284.0097351074219,287.5131530761719,0.04089655851958707,0.028212979811236938
370,370,370,370,2020-07-24,295.275390625,286.7387084960937,284.3307800292969,0.029771641832663898,0.0384925282960058
371,371,371,371,2020-07-27,290.8653869628906,289.7511291503906,270.0245361328125,0.00384556849102613,0.07718132258850541
372,372,372,372,2020-07-28,295.4453430175781,284.6990966796875,275.7375793457031,0.037745979749212566,0.0714728972330847
373,373,373,373,2020-07-29,297.70220947265625,291.02587890625,276.0681457519531,0.02294067658689869,0.07836494015554152
374,374,374,374,2020-07-30,307.8534545898437,298.4010314941406,279.08990478515625,0.031676911599042734,0.1030619499721055
375,375,375,375,2020-07-31,306.9091491699219,295.624755859375,284.0097351074219,0.03817134081935514,0.08062897581253226
376,376,376,376,2020-08-03,305.5682373046875,295.275390625,286.7387084960937,0.03485846435729356,0.06566789990563948
377,377,377,377,2020-08-04,306.9091491699219,290.8653869628906,289.7511291503906,0.055158719208752593,0.059216404332373296
378,378,378,378,2020-08-05,311.3474426269531,295.4453430175781,284.6990966796875,0.0538241674312967,0.09360179311438932
379,379,379,379,2020-08-06,308.1650390625,297.70220947265625,291.02587890625,0.03514528699124342,0.058892220240561954
380,380,380,380,2020-08-07,310.9319152832031,307.8534545898437,298.4010314941406,0.00999976010488779,0.04199343322078475
381,381,381,381,2020-08-10,317.0321960449219,306.9091491699219,295.624755859375,0.032983855001974316,0.07241423379214607
382,382,382,382,2020-08-11,322.81134033203125,305.5682373046875,295.275390625,0.05642963149389879,0.09325514614931762
383,383,383,383,2020-08-12,320.49774169921875,306.9091491699219,290.8653869628906,0.044275618912140935,0.10187652455226193
384,384,384,384,2020-08-13,319.7611694335937,311.3474426269531,295.4453430175781,0.0270235937563863,0.08230228362262193
385,385,385,385,2020-08-14,323.0096130371094,308.1650390625,297.70220947265625,0.048170856823244845,0.08500912240215541
386,386,386,386,2020-08-17,320.8377380371094,310.9319152832031,307.8534545898437,0.031858494631803236,0.042176832040312195
387,387,387,387,2020-08-18,318.79803466796875,317.0321960449219,306.9091491699219,0.0055699031362628215,0.03873747501565861
388,388,388,388,2020-08-19,319.0907592773437,322.81134033203125,305.5682373046875,-0.011525558708255779,0.04425368975497501
389,389,389,389,2020-08-20,317.9197998046875,320.49774169921875,306.9091491699219,-0.008043557127309198,0.03587592831476494
390,390,390,390,2020-08-21,319.0434875488281,319.7611694335937,311.3474426269531,-0.002244431010922421,0.024718510153610485
391,391,391,391,2020-08-24,325.2381286621094,323.0096130371094,308.1650390625,0.006899223846765112,0.05540242219412406
392,392,392,392,2020-08-25,323.89727783203125,320.8377380371094,310.9319152832031,0.009536097011655142,0.041698397338912674
393,393,393,393,2020-08-26,322.3957824707031,318.79803466796875,317.0321960449219,0.011285351261595578,0.016918112711244104
394,394,394,394,2020-08-27,329.5536193847656,319.0907592773437,322.81134033203125,0.03278960547499876,0.020886128243820412
395,395,395,395,2020-08-28,326.9080505371094,317.9197998046875,320.49774169921875,0.02827206967903151,0.020001104544151715
396,396,396,396,2020-08-31,324.8787841796875,319.0434875488281,319.7611694335937,0.01828997255418452,0.016004490961672557
397,397,397,397,2020-09-01,322.7641906738281,325.2381286621094,323.0096130371094,-0.007606543545364608,-0.0007597989452191589
398,398,398,398,2020-09-02,330.3312072753906,323.89727783203125,320.8377380371094,0.01986410471376643,0.02958962775502183
399,399,399,399,2020-09-03,324.5184631347656,322.3957824707031,318.79803466796875,0.006584083227749504,0.01794373818130568
400,400,400,400,2020-09-04,321.4840393066406,329.5536193847656,319.0907592773437,-0.024486394939888245,0.00750031130552653
401,401,401,401,2020-09-08,317.245361328125,326.9080505371094,317.9197998046875,-0.029557819677761388,-0.002121410736219742
402,402,402,402,2020-09-09,321.84442138671875,324.8787841796875,319.0434875488281,-0.00933998445183315,0.008779160043070888
403,403,403,403,2020-09-10,312.9403686523437,322.7641906738281,325.2381286621094,-0.030436530152169072,-0.03781155690556148
404,404,404,404,2020-09-11,321.341796875,330.3312072753906,323.89727783203125,-0.027213324694739915,-0.007889788312319457
405,405,405,405,2020-09-14,320.9341125488281,324.5184631347656,322.3957824707031,-0.011045136080436224,-0.004533774947902192
406,406,406,406,2020-09-15,320.5263671875,321.4840393066406,329.5536193847656,-0.002978910309843319,-0.02739236247539434
407,407,407,407,2020-09-16,325.6942749023437,317.245361328125,326.9080505371094,0.0266321106756231,-0.0037128961271264416
408,408,408,408,2020-09-17,326.0451354980469,321.84442138671875,324.8787841796875,0.013052002247634586,0.0035901122977433086
409,409,409,409,2020-09-18,323.82623291015625,312.9403686523437,322.7641906738281,0.03478574625795905,0.0032904586909436873
410,410,410,410,2020-09-21,309.02410888671875,321.341796875,330.3312072753906,-0.03833204428452475,-0.06450222661193672
411,411,411,411,2020-09-22,315.5765075683594,320.9341125488281,324.5184631347656,-0.016693784708391224,-0.027554535665025748
412,412,412,412,2020-09-23,311.0817565917969,320.5263671875,321.4840393066406,-0.02946593966223776,-0.032357073580632
413,413,413,413,2020-09-24,307.9147033691406,325.6942749023437,317.245361328125,-0.05458975764475471,-0.029411487436482142
414,414,414,414,2020-09-25,311.02496337890625,326.0451354980469,321.84442138671875,-0.04606776940927737,-0.0336170437915162
415,415,415,415,2020-09-28,312.4662170410156,323.82623291015625,312.9403686523437,-0.03508059173295075,-0.0015151500375932825
416,416,416,416,2020-09-29,308.4456787109375,309.02410888671875,321.341796875,-0.0018717962746178651,-0.0401320907814523
417,417,417,417,2020-09-30,299.1623229980469,315.5765075683594,320.9341125488281,-0.05201332854840879,-0.06783881394804614
418,418,418,418,2020-10-01,295.6727905273437,311.0817565917969,320.5263671875,-0.04953349316679123,-0.07753988190811645
419,419,419,419,2020-10-02,297.7020568847656,307.9147033691406,325.6942749023437,-0.03316712833986257,-0.08594630048677177
420,420,420,420,2020-10-05,296.02362060546875,311.02496337890625,326.0451354980469,-0.04823195736594976,-0.09207778808513445
421,421,421,421,2020-10-06,292.9797668457031,312.4662170410156,323.82623291015625,-0.06236338244769235,-0.09525622982190973
422,422,422,422,2020-10-07,297.64520263671875,308.4456787109375,309.02410888671875,-0.03501581257145936,-0.03682206637855312
423,423,423,423,2020-10-08,303.135498046875,299.1623229980469,315.5765075683594,0.013281000792516373,-0.03942311681356525
424,424,424,424,2020-10-09,298.9631652832031,295.6727905273437,311.0817565917969,0.011128432717772085,-0.03895629059500205
425,425,425,425,2020-10-12,300.2054138183594,297.7020568847656,307.9147033691406,0.00840893395158071,-0.025037094579855257
426,426,426,426,2020-10-13,296.42193603515625,296.02362060546875,311.02496337890625,0.0013455528611967527,-0.0469513031529879
427,427,427,427,2020-10-14,298.5934143066406,292.9797668457031,312.4662170410156,0.01916052948425584,-0.0443977683915634
428,428,428,428,2020-10-15,298.52703857421875,297.64520263671875,308.4456787109375,0.0029627083846410773,-0.03215684582831868
429,429,429,429,2020-10-16,299.8735656738281,303.135498046875,299.1623229980469,-0.010760641343767863,0.00237744736253398
430,430,430,430,2020-10-19,295.2176513671875,298.9631652832031,295.6727905273437,-0.012528345799615703,-0.0015393339351397195
431,431,431,431,2020-10-20,293.0556335449219,300.2054138183594,297.7020568847656,-0.023816293592105242,-0.015607629280311897
432,432,432,432,2020-10-21,292.4107971191406,296.42193603515625,296.02362060546875,-0.013531855872973897,-0.012204510839164406
433,433,433,433,2020-10-22,287.3092956542969,298.5934143066406,292.9797668457031,-0.037790916047316214,-0.01935448052422195
434,434,434,434,2020-10-23,292.4677429199219,298.52703857421875,297.64520263671875,-0.020297309360104876,-0.01739473598409058
435,435,435,435,2020-10-26,293.8046875,299.8735656738281,303.135498046875,-0.0202381232243366,-0.03078098938261642
436,436,436,436,2020-10-27,286.4843139648437,295.2176513671875,298.9631652832031,-0.029582707408919107,-0.041740430820427
437,437,437,437,2020-10-28,278.462158203125,293.0556335449219,300.2054138183594,-0.04979762772436136,-0.07242792639439288
438,438,438,438,2020-10-29,277.2579040527344,292.4107971191406,296.42193603515625,-0.051820566188711226,-0.06465119362876359
439,439,439,439,2020-10-30,274.8208923339844,287.3092956542969,298.5934143066406,-0.04346675693827562,-0.07961502442328838
440,440,440,440,2020-11-02,281.2784423828125,292.4677429199219,298.52703857421875,-0.03825823807233686,-0.05777900813871495
441,441,441,441,2020-11-03,289.0445556640625,293.8046875,299.8735656738281,-0.016201687850666113,-0.0361119193198387
442,442,442,442,2020-11-04,299.3045959472656,286.4843139648437,295.2176513671875,0.044750380238951504,0.013843835424985684
443,443,443,443,2020-11-05,291.4910583496094,278.462158203125,293.0556335449219,0.04678876379669661,-0.0053388333688957346
444,444,444,444,2020-11-06,285.7635803222656,277.2579040527344,292.4107971191406,0.03067784955884778,-0.022732460163455093
445,445,445,445,2020-11-09,285.6877746582031,274.8208923339844,287.3092956542969,0.039541689250511824,-0.005643816683344793
446,446,446,446,2020-11-10,298.2330627441406,281.2784423828125,292.4677429199219,0.060276998897246914,0.019712669050813147
447,447,447,447,2020-11-11,293.9185791015625,289.0445556640625,293.8046875,0.01686253327381393,0.00038764392267398584
448,448,448,448,2020-11-12,290.381591796875,299.3045959472656,286.4843139648437,-0.02981245283638334,0.01360380880228429
449,449,449,449,2020-11-13,295.5779113769531,291.4910583496094,278.462158203125,0.014020509069756937,0.06146527515362776
450,450,450,450,2020-11-16,296.5451965332031,285.7635803222656,277.2579040527344,0.03772914728594423,0.06956444594921374
451,451,451,451,2020-11-17,296.45037841796875,285.6877746582031,274.8208923339844,0.037672608751431635,0.0787039365904485
452,452,452,452,2020-11-18,294.52545166015625,298.2330627441406,281.2784423828125,-0.012431925051734405,0.04709571471287832
453,453,453,453,2020-11-19,293.4634094238281,293.9185791015625,289.0445556640625,-0.001548625061830844,0.015287794470349336
454,454,454,454,2020-11-20,290.5617370605469,290.381591796875,299.3045959472656,0.0006203742549832914,-0.029210573459617528
455,455,455,455,2020-11-23,290.6281433105469,295.5779113769531,291.4910583496094,-0.016746068890424515,-0.0029603482314285445
456,456,456,456,2020-11-24,293.9375,296.5451965332031,285.7635803222656,-0.008793588848137524,0.02860378382898321
457,457,457,457,2020-11-25,296.0994873046875,296.45037841796875,285.6877746582031,-0.0011836419813454624,0.0364443758888211
458,458,458,458,2020-11-27,291.5457458496094,294.52545166015625,298.2330627441406,-0.010116972213270903,-0.022423123824699576
459,459,459,459,2020-11-30,287.95416259765625,293.4634094238281,293.9185791015625,-0.01877319846105674,-0.020292750877260013
460,460,460,460,2020-12-01,286.84912109375,290.5617370605469,290.381591796875,-0.012777373939030556,-0.012164926437885248
461,461,461,461,2020-12-02,284.6294250488281,290.6281433105469,295.5779113769531,-0.020640527766469297,-0.037040948956981734
462,462,462,462,2020-12-03,289.0688171386719,293.9375,296.5451965332031,-0.016563666974537483,-0.025211601745483536
463,463,463,463,2020-12-04,292.68902587890625,296.0994873046875,296.45037841796875,-0.011517957889173536,-0.012687966732021883
464,464,464,464,2020-12-07,286.7537841796875,291.5457458496094,294.52545166015625,-0.016436397162844396,-0.02638708280273261
465,465,465,465,2020-12-08,287.6683654785156,287.95416259765625,293.4634094238281,-0.0009925090735359854,-0.019747074964780786
466,466,466,466,2020-12-09,289.3546142578125,286.84912109375,290.5617370605469,0.008734533173778258,-0.004154445161796527
467,467,467,467,2020-12-10,284.30548095703125,284.6294250488281,290.6281433105469,-0.001138125798979872,-0.02175516204829353
468,468,468,468,2020-12-11,286.3441162109375,289.0688171386719,293.9375,-0.00942578640859515,-0.025833327796087602
469,469,469,469,2020-12-14,283.89581298828125,292.68902587890625,296.0994873046875,-0.030042851330760234,-0.041214776923435226
470,470,470,470,2020-12-15,284.3817443847656,286.7537841796875,291.5457458496094,-0.008272043564159226,-0.024572478133634723
471,471,471,471,2020-12-16,287.7160339355469,287.6683654785156,287.95416259765625,0.00016570628804446486,-0.0008269672504859216
472,472,472,472,2020-12-17,286.4489440917969,289.3546142578125,286.84912109375,-0.010041900224983746,-0.0013950783618483786
473,473,473,473,2020-12-18,288.78302001953125,284.30548095703125,284.6294250488281,0.01574904235904162,0.014592992168643848
474,474,474,474,2020-12-21,283.5242919921875,286.3441162109375,289.0688171386719,-0.009847676481233303,-0.019180640794695503
475,475,475,475,2020-12-22,282.2953186035156,283.89581298828125,292.68902587890625,-0.00563761179821165,-0.03551109319585766
476,476,476,476,2020-12-23,286.429931640625,284.3817443847656,286.7537841796875,0.007202245911707372,-0.0011293749443932466
477,477,477,477,2020-12-24,285.42010498046875,287.7160339355469,287.6683654785156,-0.007979843610636084,-0.00781545963285557
478,478,478,478,2020-12-28,288.6781921386719,286.4489440917969,289.3546142578125,0.0077823573549657965,-0.002337692526091617
479,479,479,479,2020-12-29,286.7442626953125,288.78302001953125,284.30548095703125,-0.007059824099356238,0.008578032790897305
480,480,480,480,2020-12-30,288.28765869140625,283.5242919921875,286.3441162109375,0.01680055936565039,0.006787436411080483
481,481,481,481,2020-12-31,290.2977905273437,282.2953186035156,283.89581298828125,0.028347873296005854,0.02255044719284638
482,482,482,482,2021-01-04,280.80914306640625,286.429931640625,284.3817443847656,-0.019623607567909485,-0.01256269570358104
483,483,483,483,2021-01-05,282.5525207519531,285.42010498046875,287.7160339355469,-0.01004688940434606,-0.01794656040876219
484,484,484,484,2021-01-06,284.9818420410156,288.6781921386719,286.4489440917969,-0.012804396723811506,-0.005121687759865101
