,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HIG,HIG_6m,HIG_12m,HIG_6m_ret,HIG_12m_ret
244,244,244,244,2020-01-24,53.44203567504883,54.00382232666016,54.311893463134766,-0.010402720166975965,-0.016015972425567737
245,245,245,245,2020-01-27,52.6356086730957,54.61090850830078,54.601844787597656,-0.036170426187010496,-0.036010433752754256
246,246,246,246,2020-01-28,53.17020034790039,55.47171401977539,54.92804718017578,-0.04148986041885283,-0.032002718511169315
247,247,247,247,2020-01-29,53.02523040771485,54.81024932861328,54.14879608154297,-0.032567246870131905,-0.020749596577108287
248,248,248,248,2020-01-30,53.93133163452149,54.27565383911133,53.913211822509766,-0.006343953139846259,0.0003360922378614628
249,249,249,249,2020-01-31,53.71387100219727,53.28799819946289,54.14879608154297,0.007991908443253815,-0.008032035997453058
250,250,250,250,2020-02-03,54.49311828613281,53.44203567504883,54.00382232666016,0.01966771283704527,0.009060394957101092
251,251,251,251,2020-02-04,52.30034255981445,52.6356086730957,54.61090850830078,-0.00636956846767911,-0.04230960464858635
252,252,252,252,2020-02-05,53.83165740966797,53.17020034790039,55.47171401977539,0.012440371814278928,-0.02956563789470701
253,253,253,253,2020-02-06,54.021949768066406,53.02523040771485,54.81024932861328,0.018797077404241413,-0.01438233852615134
254,254,254,254,2020-02-07,54.1941032409668,53.93133163452149,54.27565383911133,0.004872336700789015,-0.0015025263147685486
255,255,255,255,2020-02-10,53.46015167236328,53.71387100219727,53.28799819946289,-0.004723534630814652,0.0032306237561410267
256,256,256,256,2020-02-11,53.89508438110352,54.49311828613281,53.44203567504883,-0.010974484922832484,0.008477384896216078
257,257,257,257,2020-02-12,53.36954498291016,52.30034255981445,52.6356086730957,0.020443507074028977,0.013943722288322302
258,258,258,258,2020-02-13,53.6776237487793,53.83165740966797,53.17020034790039,-0.0028613954743479386,0.009543379516322226
259,259,259,259,2020-02-14,53.55076217651367,54.021949768066406,53.02523040771485,-0.008722150784555072,0.00991097567625765
260,260,260,260,2020-02-18,53.03428649902344,54.1941032409668,53.93133163452149,-0.02140116124417435,-0.016633098206754737
261,261,261,261,2020-02-19,52.6356086730957,53.46015167236328,53.71387100219727,-0.01542350654597624,-0.02007418770949243
262,262,262,262,2020-02-20,52.62654495239258,53.89508438110352,54.49311828613281,-0.02353720090204947,-0.03425337716845678
263,263,263,263,2020-02-21,52.5993537902832,53.36954498291016,52.30034255981445,-0.014431286473841731,0.005717194493072064
264,264,264,264,2020-02-24,51.27645111083984,53.6776237487793,53.83165740966797,-0.04473321414482445,-0.047466610202665405
265,265,265,265,2020-02-25,50.08038711547852,53.55076217651367,54.021949768066406,-0.06480533460188898,-0.07296224348640279
266,266,266,266,2020-02-26,49.337379455566406,53.03428649902344,54.1941032409668,-0.06970786801336726,-0.08961719993419992
267,267,267,267,2020-02-27,47.0811882019043,52.6356086730957,53.46015167236328,-0.1055259093836699,-0.11932183637549698
268,268,268,268,2020-02-28,45.5447883605957,52.62654495239258,53.89508438110352,-0.13456624595445565,-0.1549361340908405
269,269,269,269,2020-03-02,48.43521881103516,52.5993537902832,53.36954498291016,-0.07916703683947712,-0.09245584112540317
270,270,270,270,2020-03-03,47.031036376953125,51.27645111083984,53.6776237487793,-0.08279462876067156,-0.12382417304710369
271,271,271,271,2020-03-04,49.14643096923828,50.08038711547852,53.55076217651367,-0.01864913991352879,-0.08224591076328402
272,272,272,272,2020-03-05,47.14044570922852,49.337379455566406,53.03428649902344,-0.04452878873140109,-0.1111326498170847
273,273,273,273,2020-03-06,46.46571731567383,47.0811882019043,52.6356086730957,-0.013072543615319732,-0.11721896094602524
274,274,274,274,2020-03-09,42.50846481323242,45.5447883605957,52.62654495239258,-0.066666761591327,-0.19226191170849716
275,275,275,275,2020-03-10,44.040306091308594,48.43521881103516,52.5993537902832,-0.09073795530630002,-0.16272153709530446
276,276,276,276,2020-03-11,41.14987564086914,47.031036376953125,51.27645111083984,-0.12504850390594335,-0.19748978820864493
277,277,277,277,2020-03-12,36.63642883300781,49.14643096923828,50.08038711547852,-0.2545454855930581,-0.2684475711314048
278,278,278,278,2020-03-13,38.77006530761719,47.14044570922852,49.337379455566406,-0.177562606285937,-0.21418474723543468
279,279,279,279,2020-03-16,30.545557022094727,46.46571731567383,47.0811882019043,-0.3426216404972814,-0.351215247773648
280,280,280,280,2020-03-17,30.3723087310791,42.50846481323242,45.5447883605957,-0.2854997501197801,-0.3331331679354883
281,281,281,281,2020-03-18,23.93494415283203,44.040306091308594,48.43521881103516,-0.45652184834483656,-0.5058359445796733
282,282,282,282,2020-03-19,30.56379127502441,41.14987564086914,47.031036376953125,-0.25725677662390956,-0.3501357054933675
283,283,283,283,2020-03-20,28.51222038269043,36.63642883300781,49.14643096923828,-0.22175219335236707,-0.41985165920722123
284,284,284,284,2020-03-23,28.001611709594727,38.77006530761719,47.14044570922852,-0.2777517528686436,-0.40599603401473683
285,285,285,285,2020-03-24,31.57590675354004,30.545557022094727,46.46571731567383,0.03373157447088038,-0.3204472334081703
286,286,286,286,2020-03-25,30.2811279296875,30.3723087310791,42.50846481323242,-0.0030021030735243315,-0.2876447535159794
287,287,287,287,2020-03-26,31.85855484008789,23.93494415283203,44.040306091308594,0.3310478034400728,-0.2766046000217238
288,288,288,288,2020-03-27,32.031795501708984,30.56379127502441,41.14987564086914,0.04803082881553933,-0.22158220400803064
289,289,289,289,2020-03-30,32.67918014526367,28.51222038269043,36.63642883300781,0.14614644901885554,-0.10801403995410253
290,290,290,290,2020-03-31,32.13209915161133,28.001611709594727,38.77006530761719,0.14750891787422704,-0.1712136954977399
291,291,291,291,2020-04-01,30.509082794189453,31.57590675354004,30.545557022094727,-0.033786011837363406,-0.0011940927408490287
292,292,292,292,2020-04-02,30.335838317871094,30.2811279296875,30.3723087310791,0.00180674868884112,-0.001200778430475058
293,293,293,293,2020-04-03,29.314611434936523,31.85855484008789,23.93494415283203,-0.0798511865312328,0.22476205700559193
294,294,294,294,2020-04-06,30.955869674682617,32.031795501708984,30.56379127502441,-0.033589307442005945,0.0128281990977539
295,295,295,295,2020-04-07,33.6639289855957,32.67918014526367,28.51222038269043,0.03013382942762588,0.1806842306126688
296,296,296,296,2020-04-08,35.286949157714844,32.13209915161133,28.001611709594727,0.09818375049876904,0.26017564716190256
297,297,297,297,2020-04-09,38.18650436401367,30.509082794189453,31.57590675354004,0.25164380134319897,0.2093557490548552
298,298,298,298,2020-04-13,37.320274353027344,30.335838317871094,30.2811279296875,0.23023711960653692,0.23245984890934968
299,299,299,299,2020-04-14,37.59383010864258,29.314611434936523,31.85855484008789,0.28242634878793105,0.18002308319829807
300,300,300,300,2020-04-15,35.314308166503906,30.955869674682617,32.031795501708984,0.14079522034510483,0.10247669896056211
301,301,301,301,2020-04-16,34.119834899902344,33.6639289855957,32.67918014526367,0.013542861099241188,0.04408478879319344
302,302,302,302,2020-04-17,36.481422424316406,35.286949157714844,32.13209915161133,0.03385028445680782,0.13535758283899635
303,303,303,303,2020-04-20,35.23223876953125,38.18650436401367,30.509082794189453,-0.07736412755461519,0.15481147064314027
304,304,304,304,2020-04-21,33.51804733276367,37.320274353027344,30.335838317871094,-0.10188100398986599,0.10489932671542213
305,305,305,305,2020-04-22,32.53329849243164,37.59383010864258,29.314611434936523,-0.13461069546748716,0.10979804609175736
306,306,306,306,2020-04-23,32.76124572753906,35.314308166503906,30.955869674682617,-0.07229541144986829,0.058320960510212405
307,307,307,307,2020-04-24,32.861541748046875,34.119834899902344,33.6639289855957,-0.03687864128144036,-0.023835222498602482
308,308,308,308,2020-04-27,34.67604446411133,36.481422424316406,35.286949157714844,-0.049487597802702954,-0.017312482608600743
309,309,309,309,2020-04-28,35.870506286621094,35.23223876953125,38.18650436401367,0.018116007934239287,-0.06064964876898071
310,310,310,310,2020-04-29,37.52088165283203,33.51804733276367,37.320274353027344,0.1194232551893204,0.005375290061028659
311,311,311,311,2020-04-30,34.63957595825195,32.53329849243164,37.59383010864258,0.06474220455421409,-0.07858348409441418
312,312,312,312,2020-05-01,32.54240417480469,32.76124572753906,35.314308166503906,-0.006679891068684718,-0.07849237704530221
313,313,313,313,2020-05-04,32.26886367797852,32.861541748046875,34.119834899902344,-0.01803561362435402,-0.054249125980651125
314,314,314,314,2020-05-05,32.05915069580078,34.67604446411133,36.481422424316406,-0.07546690543147028,-0.12121982737076598
315,315,315,315,2020-05-06,30.572906494140625,35.870506286621094,35.23223876953125,-0.14768678619003373,-0.1322462732461953
316,316,316,316,2020-05-07,31.831195831298828,37.52088165283203,33.51804733276367,-0.1516405151184328,-0.050326663863140886
317,317,317,317,2020-05-08,33.14419937133789,34.63957595825195,32.53329849243164,-0.04316959851691915,0.018777711059589253
318,318,318,318,2020-05-11,31.84943199157715,32.54240417480469,32.76124572753906,-0.021294437236572095,-0.027832083784147588
319,319,319,319,2020-05-12,31.138229370117188,32.26886367797852,32.861541748046875,-0.03503793375385955,-0.05244161674283321
320,320,320,320,2020-05-13,29.24166488647461,32.05915069580078,34.67604446411133,-0.08788398158330546,-0.15671855488768738
321,321,321,321,2020-05-14,30.36319351196289,30.572906494140625,35.870506286621094,-0.006859438837387821,-0.15353317655046061
322,322,322,322,2020-05-15,30.31759452819824,31.831195831298828,37.52088165283203,-0.04755087779681533,-0.19198075331180542
323,323,323,323,2020-05-18,32.141212463378906,33.14419937133789,34.63957595825195,-0.030261310485186654,-0.07212454037786453
324,324,324,324,2020-05-19,31.31147003173828,31.84943199157715,32.54240417480469,-0.01689078662316912,-0.037825544064117866
325,325,325,325,2020-05-20,31.922382354736328,31.138229370117188,32.26886367797852,0.025182966420424613,-0.010737326442599393
326,326,326,326,2020-05-21,33.83717727661133,29.24166488647461,32.05915069580078,0.15715631815007636,0.055460813596769354
327,327,327,327,2020-05-22,33.72776412963867,30.36319351196289,30.572906494140625,0.1108108281281468,0.1031912891926936
328,328,328,328,2020-05-26,35.20488739013672,30.31759452819824,31.831195831298828,0.16120318706000347,0.10598695621484078
329,329,329,329,2020-05-27,35.80668258666992,32.141212463378906,33.14419937133789,0.11404268359407355,0.08033029205208275
330,330,330,330,2020-05-28,35.77021026611328,31.31147003173828,31.84943199157715,0.14239958168222322,0.12310355410963103
331,331,331,331,2020-05-29,35.204769134521484,31.922382354736328,31.138229370117188,0.10282399174691137,0.13059637129871238
332,332,332,332,2020-06-01,35.7380256652832,33.83717727661133,29.24166488647461,0.05617632857294397,0.2221611116887332
333,333,333,333,2020-06-02,37.15394973754883,33.72776412963867,30.36319351196289,0.10158353796418296,0.22365092205832782
334,334,334,334,2020-06-03,38.68939208984375,35.20488739013672,30.31759452819824,0.09897786807530817,0.2761366029174559
335,335,335,335,2020-06-04,40.71211242675781,35.80668258666992,32.141212463378906,0.13699760731015265,0.2666638656878433
336,336,336,336,2020-06-05,42.90953826904297,35.77021026611328,31.31147003173828,0.19958865071847476,0.3704095727715282
337,337,337,337,2020-06-08,42.8819465637207,35.204769134521484,31.922382354736328,0.21807208562748515,0.34331911970718876
338,338,338,338,2020-06-09,41.35570907592773,35.7380256652832,33.83717727661133,0.1571906479462204,0.2221973700067854
339,339,339,339,2020-06-10,39.443302154541016,37.15394973754883,33.72776412963867,0.06161800920666316,0.16946092254836853
340,340,340,340,2020-06-11,35.94029998779297,38.68939208984375,35.20488739013672,-0.07105544836855782,0.02088950291209546
341,341,341,341,2020-06-12,36.8045654296875,40.71211242675781,35.80668258666992,-0.09597996183814084,0.027868620350467
342,342,342,342,2020-06-15,37.567684173583984,42.90953826904297,35.77021026611328,-0.12449106448001235,0.05025058265239024
343,343,343,343,2020-06-16,38.14692687988281,42.8819465637207,35.204769134521484,-0.11041988676521153,0.08357270386063331
344,344,344,344,2020-06-17,37.76076889038086,41.35570907592773,35.7380256652832,-0.08692730135388749,0.0565991877682992
345,345,345,345,2020-06-18,37.88948440551758,39.443302154541016,37.15394973754883,-0.039393703471770514,0.019796944151684537
346,346,346,346,2020-06-19,36.758583068847656,35.94029998779297,38.68939208984375,0.022767842264327598,-0.049905385344706565
347,347,347,347,2020-06-22,35.977081298828125,36.8045654296875,40.71211242675781,-0.022483192538714336,-0.11630521841498975
348,348,348,348,2020-06-23,36.326446533203125,37.567684173583984,42.90953826904297,-0.03304003607583683,-0.15341791129431026
349,349,349,349,2020-06-24,34.80941390991211,38.14692687988281,42.8819465637207,-0.08749100498920603,-0.18825014489053482
350,350,350,350,2020-06-25,35.269126892089844,37.76076889038086,41.35570907592773,-0.06598493811193906,-0.14717634686575243
351,351,351,351,2020-06-26,34.42325210571289,37.88948440551758,39.443302154541016,-0.0914826990704557,-0.12727256022224742
352,352,352,352,2020-06-29,35.24153518676758,36.758583068847656,35.94029998779297,-0.041270575616005,-0.019442375307460513
353,353,353,353,2020-06-30,35.44381332397461,35.977081298828125,36.8045654296875,-0.014822435717454563,-0.03697237258004071
354,354,354,354,2020-07-01,34.66230392456055,36.326446533203125,37.567684173583984,-0.04581077334722283,-0.07733721981900543
355,355,355,355,2020-07-02,34.478424072265625,34.80941390991211,38.14692687988281,-0.009508630007477148,-0.09616771540125846
356,356,356,356,2020-07-06,35.21396255493164,35.269126892089844,37.76076889038086,-0.001564097045185897,-0.06744582831039725
357,357,357,357,2020-07-07,34.184200286865234,34.42325210571289,37.88948440551758,-0.0069444867705565905,-0.09779188544758266
358,358,358,358,2020-07-08,34.61632537841797,35.24153518676758,36.758583068847656,-0.017740708656311943,-0.058279115014235106
359,359,359,359,2020-07-09,32.924598693847656,35.44381332397461,35.977081298828125,-0.07107628649039655,-0.0848451985203118
360,360,360,360,2020-07-10,34.39567184448242,34.66230392456055,36.326446533203125,-0.007692278062601532,-0.05315066220297482
361,361,361,361,2020-07-13,34.57036209106445,34.478424072265625,34.80941390991211,0.0026665377340371332,-0.006867447394154014
362,362,362,362,2020-07-14,35.618507385253906,35.21396255493164,35.269126892089844,0.011488193914308775,0.009906128218967192
363,363,363,363,2020-07-15,37.15394973754883,34.184200286865234,34.42325210571289,0.08687491372511857,0.07932712526550478
364,364,364,364,2020-07-16,38.90084838867188,34.61632537841797,35.24153518676758,0.12377174536628188,0.10383523823554364
365,365,365,365,2020-07-17,38.5698471069336,32.924598693847656,35.44381332397461,0.17145990040998815,0.0881968809164364
366,366,366,366,2020-07-20,37.77915191650391,34.39567184448242,34.66230392456055,0.0983693555200682,0.08992039302196742
367,367,367,367,2020-07-21,38.28483581542969,34.57036209106445,34.478424072265625,0.10744676942002096,0.1103998180191168
368,368,368,368,2020-07-22,38.72616195678711,35.618507385253906,35.21396255493164,0.08724830992833166,0.09973882934579281
369,369,369,369,2020-07-23,38.98360061645508,37.15394973754883,34.184200286865234,0.04924512445731044,0.14039820412104076
370,370,370,370,2020-07-24,38.13772201538086,38.90084838867188,34.61632537841797,-0.019617216716364738,0.1017264714977042
371,371,371,371,2020-07-27,37.54930114746094,38.5698471069336,32.924598693847656,-0.02645968382097119,0.14046344183619341
372,372,372,372,2020-07-28,37.19072341918945,37.77915191650391,34.39567184448242,-0.015575481911689115,0.08126172349081173
373,373,373,373,2020-07-29,38.1009407043457,38.28483581542969,34.57036209106445,-0.004803340726614036,0.10212732524990864
374,374,374,374,2020-07-30,37.23668670654297,38.72616195678711,35.618507385253906,-0.038461731681703526,0.04543085716048245
375,375,375,375,2020-07-31,38.910037994384766,38.98360061645508,37.15394973754883,-0.0018870145627148949,0.0472651836276019
376,376,376,376,2020-08-03,38.61582565307617,38.13772201538086,38.90084838867188,0.01253624003820919,-0.007326902815793401
377,377,377,377,2020-08-04,37.30104446411133,37.54930114746094,38.5698471069336,-0.006611486119932675,-0.03289623210858372
378,378,378,378,2020-08-05,38.64340972900391,37.19072341918945,37.77915191650391,0.039060447774589724,0.022876580565124982
379,379,379,379,2020-08-06,38.22966003417969,38.1009407043457,38.28483581542969,0.0033783766871484655,-0.0014411915337968484
380,380,380,380,2020-08-07,39.351375579833984,37.23668670654297,38.72616195678711,0.05679046822711631,0.016144476794383245
381,381,381,381,2020-08-10,40.14206314086914,38.910037994384766,38.98360061645508,0.031663426971265674,0.029716663060750603
382,382,382,382,2020-08-11,40.289180755615234,38.61582565307617,38.13772201538086,0.04333340215414405,0.05641288012343004
383,383,383,383,2020-08-12,39.351375579833984,37.30104446411133,37.54930114746094,0.05496712344597632,0.04799222295232797
384,384,384,384,2020-08-13,39.038761138916016,38.64340972900391,37.19072341918945,0.010230758949186791,0.04969082474940567
385,385,385,385,2020-08-14,39.36056518554688,38.22966003417969,38.1009407043457,0.02958187832055259,0.03306019373578106
386,386,386,386,2020-08-17,38.45951843261719,39.351375579833984,37.23668670654297,-0.022663938275993556,0.03283943428455882
387,387,387,387,2020-08-18,37.95384216308594,40.14206314086914,38.910037994384766,-0.0545119210765066,-0.02457452833731033
388,388,388,388,2020-08-19,37.50331878662109,40.289180755615234,38.61582565307617,-0.06914665219659188,-0.028809609729695373
389,389,389,389,2020-08-20,37.04361343383789,39.351375579833984,37.30104446411133,-0.058645018426718765,-0.006901442948095471
390,390,390,390,2020-08-21,36.63906097412109,39.038761138916016,38.64340972900391,-0.061469680255882286,-0.0518678027880769
391,391,391,391,2020-08-24,38.0181999206543,39.36056518554688,38.22966003417969,-0.034104318842085646,-0.005531310331724937
392,392,392,392,2020-08-25,38.17450714111328,38.45951843261719,39.351375579833984,-0.007410682793734358,-0.02990666581230772
393,393,393,393,2020-08-26,37.19990921020508,37.95384216308594,40.14206314086914,-0.01986446983789525,-0.07329354050237191
394,394,394,394,2020-08-27,38.14692687988281,37.50331878662109,40.289180755615234,0.017161363689533582,-0.05317193935331754
395,395,395,395,2020-08-28,38.165306091308594,37.04361343383789,39.351375579833984,0.03028032509501566,-0.030140483554867203
396,396,396,396,2020-08-31,37.48419952392578,36.63906097412109,39.038761138916016,0.023066599616230254,-0.0398209771426522
397,397,397,397,2020-09-01,38.03094100952149,38.0181999206543,39.36056518554688,0.00033513130273887803,-0.03378061696414936
398,398,398,398,2020-09-02,38.51280975341797,38.17450714111328,38.45951843261719,0.008862003405941676,0.001385647116048716
399,399,399,399,2020-09-03,38.021671295166016,37.19990921020508,37.95384216308594,0.022090432541580052,0.0017871479727564754
400,400,400,400,2020-09-04,37.93826675415039,38.14692687988281,37.50331878662109,-0.005469906563887905,0.01159758606975525
401,401,401,401,2020-09-08,36.65018081665039,38.165306091308594,37.04361343383789,-0.03969902065067532,-0.010620794806915801
402,402,402,402,2020-09-09,36.5853157043457,37.48419952392578,36.63906097412109,-0.023980339209493606,-0.0014668844764702538
403,403,403,403,2020-09-10,36.0478401184082,38.03094100952149,38.0181999206543,-0.05214440764473316,-0.051826751565258844
404,404,404,404,2020-09-11,35.80691146850586,38.51280975341797,38.17450714111328,-0.07025969546851785,-0.06202033372311866
405,405,405,405,2020-09-14,36.03856658935547,38.021671295166016,37.19990921020508,-0.05215722082323804,-0.031218963849810044
406,406,406,406,2020-09-15,34.73196029663086,37.93826675415039,38.14692687988281,-0.0845137833601417,-0.08952140742568893
407,407,407,407,2020-09-16,35.34357452392578,36.65018081665039,38.165306091308594,-0.03565074615214481,-0.07393446709511409
408,408,408,408,2020-09-17,34.889495849609375,36.5853157043457,37.48419952392578,-0.046352472900347164,-0.06922126408649154
409,409,409,409,2020-09-18,34.51881790161133,36.0478401184082,38.03094100952149,-0.04241647243702862,-0.09234909825215376
410,410,410,410,2020-09-21,33.58287811279297,35.80691146850586,38.51280975341797,-0.06211184557676941,-0.12800758169007587
411,411,411,411,2020-09-22,33.21220016479492,36.03856658935547,38.021671295166016,-0.0784261609726552,-0.12649289119972373
412,412,412,412,2020-09-23,32.7025260925293,34.73196029663086,37.93826675415039,-0.058431317632780644,-0.13800684927305784
413,413,413,413,2020-09-24,32.8137321472168,35.34357452392578,36.65018081665039,-0.07157856585774625,-0.10467748272856192
414,414,414,414,2020-09-25,33.17513656616211,34.889495849609375,36.5853157043457,-0.049136831636575784,-0.09321169088007963
415,415,415,415,2020-09-28,34.17595672607422,34.51881790161133,36.0478401184082,-0.009932587393762016,-0.05192775451137466
416,416,416,416,2020-09-29,33.85161209106445,33.58287811279297,35.80691146850586,0.008002112784047277,-0.05460675878625276
417,417,417,417,2020-09-30,34.15741729736328,33.21220016479492,36.03856658935547,0.02845993724830964,-0.05219822734425328
418,418,418,418,2020-10-01,34.07401657104492,32.7025260925293,34.73196029663086,0.04193836508638804,-0.0189434664777548
419,419,419,419,2020-10-02,34.806095123291016,32.8137321472168,35.34357452392578,0.060717353549898156,-0.015207273397627619
420,420,420,420,2020-10-05,36.3536491394043,33.17513656616211,34.889495849609375,0.09581008255695322,0.04196544702468996
421,421,421,421,2020-10-06,35.13043594360352,34.17595672607422,34.51881790161133,0.02792838325433311,0.017718394753130973
422,422,422,422,2020-10-07,35.16750717163086,33.85161209106445,33.58287811279297,0.03887244947231783,0.047185623981234937
423,423,423,423,2020-10-08,36.44631576538086,34.15741729736328,33.21220016479492,0.06701029085692212,0.09737733677801064
424,424,424,424,2020-10-09,35.779109954833984,34.07401657104492,32.7025260925293,0.05004086853787593,0.09407786583824529
425,425,425,425,2020-10-12,36.17757797241211,34.806095123291016,32.8137321472168,0.03940352528093127,0.10251335660642402
426,426,426,426,2020-10-13,34.972900390625,36.3536491394043,33.17513656616211,-0.03798102202847864,0.054190095672328464
427,427,427,427,2020-10-14,34.676353454589844,35.13043594360352,34.17595672607422,-0.012925614977925104,0.014641776747506663
428,428,428,428,2020-10-15,35.056304931640625,35.16750717163086,33.85161209106445,-0.003162073428961687,0.035587458503760994
429,429,429,429,2020-10-16,34.93583297729492,36.44631576538086,34.15741729736328,-0.04144404602675078,0.0227890672516311
430,430,430,430,2020-10-19,34.463218688964844,35.779109954833984,34.07401657104492,-0.03677820011538202,0.011422255345460375
431,431,431,431,2020-10-20,35.57524108886719,36.17757797241211,34.806095123291016,-0.016649452984504487,0.022098025154838163
432,432,432,432,2020-10-21,37.437870025634766,34.972900390625,36.3536491394043,0.07048227649058636,0.029824265566101404
433,433,433,433,2020-10-22,37.03939437866211,34.676353454589844,35.13043594360352,0.06814560034885919,0.05433916157838525
434,434,434,434,2020-10-23,37.63247680664063,35.056304931640625,35.16750717163086,0.07348669176695921,0.07009224802257896
435,435,435,435,2020-10-26,36.14051055908203,34.93583297729492,36.44631576538086,0.03448257788987141,-0.008390565682068307
436,436,436,436,2020-10-27,34.806095123291016,34.463218688964844,35.779109954833984,0.00994905430687365,-0.027195054118765438
437,437,437,437,2020-10-28,34.61149215698242,35.57524108886719,36.17757797241211,-0.027090439934821964,-0.04328885191330212
438,438,438,438,2020-10-29,35.853240966796875,37.437870025634766,34.972900390625,-0.0423269020847834,0.02517207799007326
439,439,439,439,2020-10-30,35.69571685791016,37.03939437866211,34.676353454589844,-0.03627698409469726,0.029396499394182873
440,440,440,440,2020-11-02,36.4555778503418,37.63247680664063,35.056304931640625,-0.03127349183913297,0.03991501447256751
441,441,441,441,2020-11-03,36.62238693237305,36.14051055908203,34.93583297729492,0.013333413552729212,0.04827576191397043
442,442,442,442,2020-11-04,35.4084358215332,34.806095123291016,34.463218688964844,0.017305609724634685,0.027426838482472293
443,443,443,443,2020-11-05,37.01159286499024,34.61149215698242,35.57524108886719,0.06934404032978492,0.04037503983557089
444,444,444,444,2020-11-06,36.51118469238281,35.853240966796875,37.437870025634766,0.018351025119186515,-0.024752619008972077
445,445,445,445,2020-11-09,41.58012390136719,35.69571685791016,37.03939437866211,0.16484910687969667,0.1225918943566997
446,446,446,446,2020-11-10,42.4604606628418,36.4555778503418,37.63247680664063,0.16471780634369226,0.1282930135321101
447,447,447,447,2020-11-11,41.89519500732422,36.62238693237305,36.14051055908203,0.14397772828646982,0.15923085643282509
448,448,448,448,2020-11-12,41.45038986206055,35.4084358215332,34.806095123291016,0.17063600524406675,0.19089457508042607
449,449,449,449,2020-11-13,41.89519500732422,37.01159286499024,34.61149215698242,0.13194790508336762,0.21044174626468415
450,450,450,450,2020-11-16,42.94234085083008,36.51118469238281,35.853240966796875,0.176142083929393,0.1977254968553137
451,451,451,451,2020-11-17,43.0257453918457,41.58012390136719,35.69571685791016,0.03476712801307902,0.2053475648945038
452,452,452,452,2020-11-18,42.51607131958008,42.4604606628418,36.4555778503418,0.0013097045079151215,0.1662432425051099
453,453,453,453,2020-11-19,42.84967041015625,41.89519500732422,36.62238693237305,0.022782455187645434,0.1700403496168208
454,454,454,454,2020-11-20,42.41413497924805,41.45038986206055,35.4084358215332,0.02325056821889171,0.197853957543485
455,455,455,455,2020-11-23,42.94234085083008,41.89519500732422,37.01159286499024,0.024994413877839516,0.1602402795111748
456,456,456,456,2020-11-24,44.04509353637695,42.94234085083008,36.51118469238281,0.025679845665086853,0.20634523112491365
457,457,457,457,2020-11-25,43.16475296020508,43.0257453918457,41.58012390136719,0.0032307997710068204,0.03811025341330909
458,458,458,458,2020-11-27,42.46973419189453,42.51607131958008,42.4604606628418,-0.0010898732231688912,0.00021840387287297425
459,459,459,459,2020-11-30,41.25178909301758,42.84967041015625,41.89519500732422,-0.03729039924563671,-0.015357510907734406
460,460,460,460,2020-12-01,42.39973831176758,42.41413497924805,41.45038986206055,-0.0003394308875451779,0.022903245370340164
461,461,461,461,2020-12-02,42.42774200439453,42.94234085083008,41.89519500732422,-0.011983483812005535,0.01271140991173847
462,462,462,462,2020-12-03,42.78239059448242,44.04509353637695,42.94234085083008,-0.028668413221819122,-0.0037247679837314474
463,463,463,463,2020-12-04,43.389041900634766,43.16475296020508,43.0257453918457,0.005196113148996151,0.008443700521174824
464,464,464,464,2020-12-07,42.50239944458008,42.46973419189453,42.51607131958008,0.0007691419149917778,-0.0003215695753550074
465,465,465,465,2020-12-08,43.11837768554688,41.25178909301758,42.84967041015625,0.04524867002302324,0.006270929806893921
466,466,466,466,2020-12-09,44.39699935913086,42.39973831176758,42.41413497924805,0.04710550411130643,0.046750084160692484
467,467,467,467,2020-12-10,44.23834228515625,42.42774200439453,42.94234085083008,0.04267491493123021,0.030180036966967583
468,468,468,468,2020-12-11,43.15570831298828,42.78239059448242,44.04509353637695,0.008725966766195858,-0.020192606076636532
469,469,469,469,2020-12-14,42.50239944458008,43.389041900634766,43.16475296020508,-0.020434709254128935,-0.015344777166584112
470,470,470,470,2020-12-15,42.69839096069336,42.50239944458008,42.46973419189453,0.004611304742190736,0.005383993404942666
471,471,471,471,2020-12-16,43.20237731933594,43.11837768554688,41.25178909301758,0.0019481167496988583,0.04728493646469567
472,472,472,472,2020-12-17,43.6596908569336,44.39699935913086,42.39973831176758,-0.01660716969255316,0.029716045318523454
473,473,473,473,2020-12-18,44.47166442871094,44.23834228515625,42.42774200439453,0.005274206299384243,0.04817419753577035
474,474,474,474,2020-12-21,44.3316650390625,43.15570831298828,42.78239059448242,0.027249158269991858,0.03621290028565838
475,475,475,475,2020-12-22,44.46232986450195,42.50239944458008,43.389041900634766,0.04611340643197037,0.024736383124686734
476,476,476,476,2020-12-23,45.0503044128418,42.69839096069336,42.50239944458008,0.05508201595496942,0.059947320658543024
477,477,477,477,2020-12-24,45.18096923828125,43.20237731933594,43.11837768554688,0.045798218563767756,0.047835555590157064
478,478,478,478,2020-12-28,44.98497772216797,43.6596908569336,44.39699935913086,0.030354930124840696,0.013243650956698882
479,479,479,479,2020-12-29,44.35966110229492,44.47166442871094,44.23834228515625,-0.0025185323701018003,0.002742390669990824
480,480,480,480,2020-12-30,44.74231719970703,44.3316650390625,43.15570831298828,0.009263179271130184,0.03676475137916424
481,481,481,481,2020-12-31,45.71294021606445,44.46232986450195,42.50239944458008,0.02812741382140138,0.0755378711187984
482,482,482,482,2021-01-04,45.06897735595703,45.0503044128418,42.69839096069336,0.0004144909420391585,0.055519337893691345
