,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ZBH,ZBH_6m,ZBH_12m,ZBH_6m_ret,ZBH_12m_ret
244,244,244,244,2020-01-24,139.19284057617188,139.52244567871094,139.21168518066406,-0.00236238048247861,-0.00013536654245460689
245,245,245,245,2020-01-27,139.4188690185547,140.10635375976562,140.87863159179688,-0.004906877688000799,-0.010361845204969966
246,246,246,246,2020-01-28,140.51136779785156,140.6808319091797,139.94622802734375,-0.0012045998664376167,0.004038263685087529
247,247,247,247,2020-01-29,141.97103881835938,140.7750244140625,141.25531005859375,0.008495927521767088,0.005066915781564152
248,248,248,248,2020-01-30,142.37600708007812,142.18765258789062,140.34181213378906,0.0013246895124812141,0.014494575175856061
249,249,249,249,2020-01-31,139.28700256347656,140.80325317382812,139.70138549804688,-0.010768576550427289,-0.002966204902642877
250,250,250,250,2020-02-03,139.86148071289062,139.19284057617188,139.52244567871094,0.004803696324832574,0.0024299676839123485
251,251,251,251,2020-02-04,147.64047241210938,139.4188690185547,140.10635375976562,0.058970521360781625,0.053774282537265794
252,252,252,252,2020-02-05,148.5163116455078,140.51136779785156,140.6808319091797,0.05697007988117142,0.055696853864118046
253,253,253,253,2020-02-06,149.75001525878906,141.97103881835938,140.7750244140625,0.05479269930807695,0.06375414163188742
254,254,254,254,2020-02-07,147.28262329101562,142.37600708007812,142.18765258789062,0.03446238106802513,0.03583272253528236
255,255,255,255,2020-02-10,149.0060272216797,139.28700256347656,140.80325317382812,0.0697769675513975,0.05825699238443627
256,256,256,256,2020-02-11,150.01373291015625,139.86148071289062,139.19284057617188,0.07258790730312858,0.07774029389150039
257,257,257,257,2020-02-12,149.45809936523438,147.64047241210938,139.4188690185547,0.012311169989022153,0.07200768746261743
258,258,258,258,2020-02-13,149.486328125,148.5163116455078,140.51136779785156,0.006531380080374571,0.06387355320645915
259,259,259,259,2020-02-14,151.05908203125,149.75001525878906,141.97103881835938,0.008741680394480644,0.06401335996785962
260,260,260,260,2020-02-18,149.97604370117188,147.28262329101562,142.37600708007812,0.01828742827885632,0.05338003766898147
261,261,261,261,2020-02-19,150.70123291015625,149.0060272216797,139.28700256347656,0.0113767591827314,0.08194756249046242
262,262,262,262,2020-02-20,149.16612243652344,150.01373291015625,139.86148071289062,-0.005650219197868012,0.0665275505178835
263,263,263,263,2020-02-21,148.22438049316406,149.45809936523438,147.64047241210938,-0.008254613683099543,0.003954932353676277
264,264,264,264,2020-02-24,145.34254455566406,149.486328125,148.5163116455078,-0.027720150874740335,-0.02136982163561385
265,265,265,265,2020-02-25,141.01046752929688,151.05908203125,149.75001525878906,-0.06652108808574875,-0.05836091378280672
266,266,266,266,2020-02-26,138.02505493164062,149.97604370117188,147.28262329101562,-0.0796859850053363,-0.06285580846209515
267,267,267,267,2020-02-27,131.8000030517578,150.70123291015625,149.0060272216797,-0.12542186612147233,-0.11547200130585378
268,268,268,268,2020-02-28,128.22125244140625,149.16612243652344,150.01373291015625,-0.14041304857294334,-0.14526990326813338
269,269,269,269,2020-03-02,131.14076232910156,148.22438049316406,149.45809936523438,-0.11525511597500238,-0.12255834320072745
270,270,270,270,2020-03-03,126.0646514892578,145.34254455566406,149.486328125,-0.13263764663913058,-0.15668106193736375
271,271,271,271,2020-03-04,130.0294647216797,141.01046752929688,151.05908203125,-0.07787367136652978,-0.13921451809974494
272,272,272,272,2020-03-05,121.66661071777344,138.02505493164062,149.97604370117188,-0.11851793300838753,-0.18875969978115403
273,273,273,273,2020-03-06,116.87301635742188,131.8000030517578,150.70123291015625,-0.11325482813891985,-0.22447206236794215
274,274,274,274,2020-03-09,104.78074645996094,128.22125244140625,149.16612243652344,-0.1828129544449506,-0.29755667876565184
275,275,275,275,2020-03-10,111.4201889038086,131.14076232910156,148.22438049316406,-0.15037714494753063,-0.24830052564161564
276,276,276,276,2020-03-11,104.71482849121094,126.0646514892578,145.34254455566406,-0.1693561418354147,-0.279530788377613
277,277,277,277,2020-03-12,96.08826446533205,130.0294647216797,141.01046752929688,-0.2610269936048476,-0.3185735346536003
278,278,278,278,2020-03-13,92.10458374023438,121.66661071777344,138.02505493164062,-0.24297567593226754,-0.3326966340578469
279,279,279,279,2020-03-16,86.64237976074219,116.87301635742188,131.8000030517578,-0.258662243337916,-0.34262232356157263
280,280,280,280,2020-03-17,81.14244842529297,104.78074645996094,128.22125244140625,-0.2255977250906558,-0.36716849289572384
281,281,281,281,2020-03-18,75.93449401855469,111.4201889038086,131.14076232910156,-0.31848532330069423,-0.42096955462257524
282,282,282,282,2020-03-19,83.94891357421875,104.71482849121094,126.0646514892578,-0.19830921003451907,-0.33408046916805867
283,283,283,283,2020-03-20,80.97294616699219,96.08826446533205,130.0294647216797,-0.15730660120095474,-0.3772723256201205
284,284,284,284,2020-03-23,76.10401916503906,92.10458374023438,121.66661071777344,-0.17372169685194216,-0.3744872260675085
285,285,285,285,2020-03-24,87.9608383178711,86.64237976074219,116.87301635742188,0.015217247734535366,-0.2473811230398243
286,286,286,286,2020-03-25,91.19110107421876,81.14244842529297,104.78074645996094,0.12383965290593224,-0.1296960161563182
287,287,287,287,2020-03-26,95.21296691894533,75.93449401855469,111.4201889038086,0.2538829441028463,-0.14546037073097506
288,288,288,288,2020-03-27,89.63333129882812,83.94891357421875,104.71482849121094,0.06771282060230366,-0.1440244653950673
289,289,289,289,2020-03-30,92.78661346435548,80.97294616699219,96.08826446533205,0.14589647353326773,-0.034360606046410336
290,290,290,290,2020-03-31,95.4301300048828,76.10401916503906,92.10458374023438,0.2539433666168558,0.03610619721193875
291,291,291,291,2020-04-01,84.62010955810547,87.9608383178711,86.64237976074219,-0.03797972852069653,-0.023340427723951063
292,292,292,292,2020-04-02,87.5279769897461,91.19110107421876,81.14244842529297,-0.04016975386108479,0.07869529066937409
293,293,293,293,2020-04-03,86.86709594726562,95.21296691894533,75.93449401855469,-0.08765477268221811,0.14397411966740092
294,294,294,294,2020-04-06,92.46565246582033,89.63333129882812,83.94891357421875,0.03159897245757315,0.10145144861311373
295,295,295,295,2020-04-07,96.21373748779295,92.78661346435548,80.97294616699219,0.036935543775978186,0.18822078289419486
296,296,296,296,2020-04-08,105.05998229980467,95.4301300048828,76.10401916503906,0.10090997774423194,0.3804787638346898
297,297,297,297,2020-04-09,104.19141387939452,84.62010955810547,87.9608383178711,0.2312843179179549,0.18452047379164016
298,298,298,298,2020-04-13,101.98219299316406,87.5279769897461,91.19110107421876,0.165138239229627,0.11833492294563519
299,299,299,299,2020-04-14,107.24088287353516,86.86709594726562,95.21296691894533,0.23453974953459755,0.12632644842197993
300,300,300,300,2020-04-15,103.96481323242188,92.46565246582033,89.63333129882812,0.1243614300007474,0.1598900958596985
301,301,301,301,2020-04-16,103.20954132080078,96.21373748779295,92.78661346435548,0.07271107032813706,0.11233223702521844
302,302,302,302,2020-04-17,111.95195770263672,105.05998229980467,95.4301300048828,0.06560038610290975,0.17313009734879925
303,303,303,303,2020-04-20,110.46027374267578,104.19141387939452,84.62010955810547,0.06016676067509463,0.30536670679712175
304,304,304,304,2020-04-21,105.87191772460938,101.98219299316406,87.5279769897461,0.03814121482665156,0.20957802711483065
305,305,305,305,2020-04-22,103.15289306640624,107.24088287353516,86.86709594726562,-0.038119695563768596,0.18747947012096766
306,306,306,306,2020-04-23,106.67440795898438,103.96481323242188,92.46565246582033,0.026062613323846184,0.15366522718710351
307,307,307,307,2020-04-24,109.94102478027344,103.20954132080078,96.21373748779295,0.06522152286821559,0.14267491993253167
308,308,308,308,2020-04-27,110.9228744506836,111.95195770263672,105.05998229980467,-0.00919218630090013,0.05580518883154073
309,309,309,309,2020-04-28,108.32660675048828,110.46027374267578,104.19141387939452,-0.01931614796789305,0.03968842265525252
310,310,310,310,2020-04-29,114.1045150756836,105.87191772460938,101.98219299316406,0.07775997193598205,0.11886704655715818
311,311,311,311,2020-04-30,113.00934600830078,103.15289306640624,107.24088287353516,0.09555188079455323,0.053789776624350916
312,312,312,312,2020-05-01,109.75218200683594,106.67440795898438,103.96481323242188,0.028852037773061223,0.05566661060099176
313,313,313,313,2020-05-04,107.69405364990234,109.94102478027344,103.20954132080078,-0.020437967854691763,0.04345055962570932
314,314,314,314,2020-05-05,111.42327117919922,110.9228744506836,111.95195770263672,0.004511213137900594,-0.004722441074606176
315,315,315,315,2020-05-06,109.40287017822266,108.32660675048828,110.46027374267578,0.00993535623444175,-0.009572704544589583
316,316,316,316,2020-05-07,112.7261199951172,114.1045150756836,105.87191772460938,-0.012080109885679202,0.06474051304460882
317,317,317,317,2020-05-08,115.0486068725586,113.00934600830078,103.15289306640624,0.018045063849037923,0.11532118443342454
318,318,318,318,2020-05-11,111.39493560791016,109.75218200683594,106.67440795898438,0.014967844566150745,0.0442517351560161
319,319,319,319,2020-05-12,107.24088287353516,107.69405364990234,109.94102478027344,-0.004207946130808438,-0.024559912117744442
320,320,320,320,2020-05-13,104.86174011230467,111.42327117919922,110.9228744506836,-0.0588883363183782,-0.054642781016946196
321,321,321,321,2020-05-14,105.83413696289062,109.40287017822266,108.32660675048828,-0.032620105939802024,-0.02300884207827747
322,322,322,322,2020-05-15,106.1079559326172,112.7261199951172,114.1045150756836,-0.058710120270143884,-0.07008100545155826
323,323,323,323,2020-05-18,115.81336212158205,115.0486068725586,113.00934600830078,0.006647236066670281,0.024812249714950996
324,324,324,324,2020-05-19,117.02178955078124,111.39493560791016,109.75218200683594,0.0505126549260424,0.06623656505974984
325,325,325,325,2020-05-20,119.52367401123048,107.24088287353516,107.69405364990234,0.11453459546934108,0.10984469393068363
326,326,326,326,2020-05-21,115.18080139160156,104.86174011230467,111.42327117919922,0.09840635171841883,0.033723029064181675
327,327,327,327,2020-05-22,116.50252532958984,105.83413696289062,109.40287017822266,0.10080290417485949,0.06489459682183374
328,328,328,328,2020-05-26,119.6558609008789,106.1079559326172,112.7261199951172,0.12768038785767555,0.06147413666026891
329,329,329,329,2020-05-27,121.16641998291016,115.81336212158205,115.0486068725586,0.046221418351609644,0.053175899097399615
330,330,330,330,2020-05-28,120.8359832763672,117.02178955078124,111.39493560791016,0.03259387623644927,0.08475293438552556
331,331,331,331,2020-05-29,119.2782211303711,119.52367401123048,107.24088287353516,-0.0020535921681618108,0.11224579595293971
332,332,332,332,2020-06-01,120.73212432861328,115.18080139160156,104.86174011230467,0.04819659934590881,0.1513458025711929
333,333,333,333,2020-06-02,121.29859161376952,116.50252532958984,105.83413696289062,0.04116705857329217,0.14611972180867605
334,334,334,334,2020-06-03,123.08294677734376,119.6558609008789,106.1079559326172,0.02864118690603723,0.1599784926165797
335,335,335,335,2020-06-04,122.27102661132812,121.16641998291016,115.81336212158205,0.009116441903406658,0.05575923513011172
336,336,336,336,2020-06-05,129.7200164794922,120.8359832763672,117.02178955078124,0.07352142103901338,0.10851164537353619
337,337,337,337,2020-06-08,128.87033081054688,119.2782211303711,119.52367401123048,0.08041794712625361,0.07819920929169366
338,338,338,338,2020-06-09,126.6422348022461,120.73212432861328,115.18080139160156,0.04895226110282347,0.09950819296418123
339,339,339,339,2020-06-10,126.78384399414062,121.29859161376952,116.50252532958984,0.04522107229271777,0.08824974939783115
340,340,340,340,2020-06-11,114.36886596679688,123.08294677734376,119.6558609008789,-0.07079844152830206,-0.0441850060187331
341,341,341,341,2020-06-12,118.19248962402344,122.27102661132812,121.16641998291016,-0.03335652852796789,-0.024544179478985795
342,342,342,342,2020-06-15,120.02405548095705,129.7200164794922,120.8359832763672,-0.07474529576603939,-0.006719255087726417
343,343,343,343,2020-06-16,123.7343978881836,128.87033081054688,119.2782211303711,-0.039853493741035306,0.037359517232755435
344,344,344,344,2020-06-17,120.91151428222656,126.6422348022461,120.73212432861328,-0.04525125862606694,0.0014858510492619104
345,345,345,345,2020-06-18,120.31671905517578,126.78384399414062,121.29859161376952,-0.05100906184279852,-0.008094674023257808
346,346,346,346,2020-06-19,119.16490173339844,114.36886596679688,123.08294677734376,0.041934802151434525,-0.031832558014986745
347,347,347,347,2020-06-22,117.63545989990234,118.19248962402344,122.27102661132812,-0.004712902874734581,-0.037912225323511795
348,348,348,348,2020-06-23,118.91944122314452,120.02405548095705,129.7200164794922,-0.009203273905269649,-0.08326066824124378
349,349,349,349,2020-06-24,111.61206817626952,123.7343978881836,128.87033081054688,-0.0979705717957976,-0.13391959596696346
350,350,350,350,2020-06-25,108.85530090332033,120.91151428222656,126.6422348022461,-0.09971104448138113,-0.14045025284574575
351,351,351,351,2020-06-26,109.20533752441406,120.31671905517578,126.78384399414062,-0.0923511014763142,-0.1386494202726568
352,352,352,352,2020-06-29,110.5960693359375,119.16490173339844,114.36886596679688,-0.07190735084590216,-0.03298796922542435
353,353,353,353,2020-06-30,112.92340850830078,117.63545989990234,118.19248962402344,-0.0400563860217924,-0.044580507039693296
354,354,354,354,2020-07-01,112.9044952392578,118.91944122314452,120.02405548095705,-0.05058000543914487,-0.05931777770022806
355,355,355,355,2020-07-02,114.1060028076172,111.61206817626952,123.7343978881836,0.022344668207464835,-0.07781502350920544
356,356,356,356,2020-07-06,111.70297241210938,108.85530090332033,120.91151428222656,0.02616015467467414,-0.07615934615311326
357,357,357,357,2020-07-07,110.69068145751952,109.20533752441406,120.31671905517578,0.013601385855095183,-0.08000581858654143
358,358,358,358,2020-07-08,112.50714111328124,110.5960693359375,119.16490173339844,0.01727974410680755,-0.05587014736111029
359,359,359,359,2020-07-09,111.2961654663086,112.92340850830078,117.63545989990234,-0.014410148112670274,-0.053889315679030325
360,360,360,360,2020-07-10,112.98963165283205,112.9044952392578,118.91944122314452,0.000754056899097133,-0.04986408874210546
361,361,361,361,2020-07-13,114.35198211669922,114.1060028076172,111.61206817626952,0.0021557087535239994,0.024548545557838253
362,362,362,362,2020-07-14,117.4740219116211,111.70297241210938,108.85530090332033,0.051664242901436896,0.07917594216156254
363,363,363,363,2020-07-15,124.61688232421876,110.69068145751952,109.20533752441406,0.12581186314264214,0.14112446469348883
364,364,364,364,2020-07-16,123.51942443847656,112.50714111328124,110.5960693359375,0.09788074975709571,0.11685184817268812
365,365,365,365,2020-07-17,127.85245513916016,111.2961654663086,112.92340850830078,0.148758850796737,0.1322050656110152
366,366,366,366,2020-07-20,123.63296508789062,112.98963165283205,112.9044952392578,0.09419743457312002,0.09502252169763437
367,367,367,367,2020-07-21,125.38320922851562,114.35198211669922,114.1060028076172,0.09646730128874159,0.09883096544808256
368,368,368,368,2020-07-22,125.91302490234376,117.4740219116211,111.70297241210938,0.0718371845400132,0.12721284119288057
369,369,369,369,2020-07-23,125.61026000976562,124.61688232421876,110.69068145751952,0.007971453522343408,0.13478622008458663
370,370,370,370,2020-07-24,126.87799835205078,123.51942443847656,112.50714111328124,0.027190653849322954,0.12773284519157602
371,371,371,371,2020-07-27,127.00100708007812,127.85245513916016,111.2961654663086,-0.006659614460710062,0.14110855974210246
372,372,372,372,2020-07-28,126.92527770996094,123.63296508789062,112.98963165283205,0.026629731154063974,0.12333561808526872
373,373,373,373,2020-07-29,132.05299377441406,125.38320922851562,114.35198211669922,0.053195197243216974,0.1547940956515339
374,374,374,374,2020-07-30,130.842041015625,125.91302490234376,117.4740219116211,0.039146197282641015,0.11379553442088697
375,375,375,375,2020-07-31,127.58755493164062,125.61026000976562,124.61688232421876,0.015741508072041777,0.023838444294353334
376,376,376,376,2020-08-03,128.40118408203125,126.87799835205078,123.51942443847656,0.01200512105931928,0.0395222019997854
377,377,377,377,2020-08-04,123.5951156616211,127.00100708007812,127.85245513916016,-0.02681783000594251,-0.033298848058140096
378,378,378,378,2020-08-05,126.42389678955078,126.92527770996094,123.63296508789062,-0.0039502054236656425,0.02257433282196275
379,379,379,379,2020-08-06,125.8184051513672,132.05299377441406,125.38320922851562,-0.047212777573959475,0.0034709266538106576
380,380,380,380,2020-08-07,131.8638153076172,130.842041015625,125.91302490234376,0.007809220064598055,0.0472611186165115
381,381,381,381,2020-08-10,130.91773986816406,127.58755493164062,125.61026000976562,0.026101173725820548,0.042253553634757246
382,382,382,382,2020-08-11,130.7568817138672,128.40118408203125,126.87799835205078,0.018346385577962865,0.030571757217146445
383,383,383,383,2020-08-12,131.10694885253906,123.5951156616211,127.00100708007812,0.06077775121376061,0.032329993807624025
384,384,384,384,2020-08-13,130.47305297851562,126.42389678955078,126.92527770996094,0.032028408329362046,0.02795168411340221
385,385,385,385,2020-08-14,129.9148712158203,125.8184051513672,132.05299377441406,0.03255855977132138,-0.016191397843249966
386,386,386,386,2020-08-17,131.10694885253906,131.8638153076172,130.842041015625,-0.005739758502455561,0.0020246385248792187
387,387,387,387,2020-08-18,131.31509399414062,130.91773986816406,127.58755493164062,0.0030351434906890074,0.029215538024042864
388,388,388,388,2020-08-19,129.8486785888672,130.7568817138672,128.40118408203125,-0.006945738634142384,0.011273217744714792
389,389,389,389,2020-08-20,129.4229278564453,131.10694885253906,123.5951156616211,-0.012844635702626506,0.04715244743796854
390,390,390,390,2020-08-21,128.81744384765625,130.47305297851562,126.42389678955078,-0.01268928022349558,0.018932710657462604
391,391,391,391,2020-08-24,129.43238830566406,129.9148712158203,125.8184051513672,-0.0037138389596270693,0.028723803563946104
392,392,392,392,2020-08-25,130.1798095703125,131.10694885253906,131.8638153076172,-0.007071625801233106,-0.012770794879369829
393,393,393,393,2020-08-26,129.45132446289062,131.31509399414062,130.91773986816406,-0.014193109676585713,-0.0112010443103443
394,394,394,394,2020-08-27,132.95179748535156,129.8486785888672,130.7568817138672,0.023897962845733867,0.016786235207776334
395,395,395,395,2020-08-28,134.0303192138672,129.4229278564453,131.10694885253906,0.03559949874208024,0.022297600446915755
396,396,396,396,2020-08-31,133.2829132080078,128.81744384765625,130.47305297851562,0.03466509835137366,0.02153594298092254
397,397,397,397,2020-09-01,132.90447998046875,129.43238830566406,129.9148712158203,0.026825524277625856,0.02301205964082409
398,398,398,398,2020-09-02,135.26023864746094,130.1798095703125,131.10694885253906,0.03902624449918557,0.03167863970042695
399,399,399,399,2020-09-03,132.9423370361328,129.45132446289062,131.31509399414062,0.02696776249858268,0.01239189641112226
400,400,400,400,2020-09-04,132.2611541748047,132.95179748535156,129.8486785888672,-0.005194689531166086,0.018579130817156786
401,401,401,401,2020-09-08,130.82315063476562,134.0303192138672,129.4229278564453,-0.023928679704060096,0.010818970034995878
402,402,402,402,2020-09-09,132.6395721435547,133.2829132080078,128.81744384765625,-0.004826883273845395,0.029670890694109886
403,403,403,403,2020-09-10,131.19207763671875,132.90447998046875,129.43238830566406,-0.0128844591544367,0.013595432751337677
404,404,404,404,2020-09-11,131.70297241210938,135.26023864746094,130.1798095703125,-0.026299423030171742,0.011700453755650875
405,405,405,405,2020-09-14,133.00857543945312,132.9423370361328,129.45132446289062,0.0004982491266292133,0.027479448289323916
406,406,406,406,2020-09-15,136.51853942871094,132.2611541748047,132.95179748535156,0.032189234098769726,0.026827331490214323
407,407,407,407,2020-09-16,138.0606231689453,130.82315063476562,134.0303192138672,0.055322567137871426,0.03007009144436279
408,408,408,408,2020-09-17,135.08993530273438,132.6395721435547,133.2829132080078,0.018473846979298658,0.01355779260246548
409,409,409,409,2020-09-18,131.3813018798828,131.19207763671875,132.90447998046875,0.0014423450453162623,-0.011460697944943421
410,410,410,410,2020-09-21,126.77393341064452,131.70297241210938,135.26023864746094,-0.037425419572471696,-0.06274057566122537
411,411,411,411,2020-09-22,128.24034118652344,133.00857543945312,132.9423370361328,-0.03584907392005143,-0.03536868656319325
412,412,412,412,2020-09-23,126.5279769897461,136.51853942871094,132.2611541748047,-0.07318099417685209,-0.043347400231221855
413,413,413,413,2020-09-24,124.99533081054688,138.0606231689453,130.82315063476562,-0.0946344588232837,-0.04454731288721947
414,414,414,414,2020-09-25,127.75786590576172,135.08993530273438,132.6395721435547,-0.0542754675286623,-0.03680429723121803
415,415,415,415,2020-09-28,128.95936584472656,131.3813018798828,131.19207763671875,-0.018434404291187034,-0.017018648017563587
416,416,416,416,2020-09-29,126.42890167236328,126.77393341064452,131.70297241210938,-0.0027216299833784374,-0.040045191411801184
417,417,417,417,2020-09-30,129.0257110595703,128.24034118652344,133.00857543945312,0.006124202928504019,-0.029944417995032557
418,418,418,418,2020-10-01,130.1534881591797,126.5279769897461,136.51853942871094,0.028653830209641296,-0.046624079748927016
419,419,419,419,2020-10-02,130.49473571777344,124.99533081054688,138.0606231689453,0.043996882696057726,-0.0548011973110788
420,420,420,420,2020-10-05,134.19090270996094,127.75786590576172,135.08993530273438,0.05035335208983871,-0.006655067165134976
421,421,421,421,2020-10-06,133.7075653076172,128.95936584472656,131.3813018798828,0.03681934562711553,0.017706198632901238
422,422,422,422,2020-10-07,137.2615966796875,126.42890167236328,126.77393341064452,0.08568210958121614,0.0827272845993623
423,423,423,423,2020-10-08,138.9959716796875,129.0257110595703,128.24034118652344,0.07727344060529129,0.08387088176504598
424,424,424,424,2020-10-09,140.25650024414062,130.1534881591797,126.5279769897461,0.07762382881820895,0.10850187903902953
425,425,425,425,2020-10-12,141.3558349609375,130.49473571777344,124.99533081054688,0.08323017157300372,0.13088892236453176
426,426,426,426,2020-10-13,137.2426300048828,134.19090270996094,127.75786590576172,0.022741685414531032,0.07424015759716407
427,427,427,427,2020-10-14,138.10507202148438,133.7075653076172,128.95936584472656,0.03288898951790764,0.07091928621740973
428,428,428,428,2020-10-15,139.8300018310547,137.2615966796875,126.42890167236328,0.018711753421904342,0.10599712551027252
429,429,429,429,2020-10-16,139.25184631347656,138.9959716796875,129.0257110595703,0.001840878053492867,0.0792565696397125
430,430,430,430,2020-10-19,134.5794677734375,140.25650024414062,130.1534881591797,-0.040476073913303656,0.03400584707222576
431,431,431,431,2020-10-20,134.4846954345703,141.3558349609375,130.49473571777344,-0.04860881426130004,0.03057563736077551
432,432,432,432,2020-10-21,134.4088897705078,137.2426300048828,134.19090270996094,-0.02064766781483407,0.001624454833708322
433,433,433,433,2020-10-22,135.5746307373047,138.10507202148438,133.7075653076172,-0.018322580388546728,0.01396379797502112
434,434,434,434,2020-10-23,135.2523651123047,139.8300018310547,137.2615966796875,-0.03273715696779289,-0.014637973154804085
435,435,435,435,2020-10-26,132.21963500976562,139.25184631347656,138.9959716796875,-0.05049995019728781,-0.048752036393815534
436,436,436,436,2020-10-27,131.35716247558594,134.5794677734375,140.25650024414062,-0.023943513458355103,-0.06345044795117416
437,437,437,437,2020-10-28,126.40047454833984,134.4846954345703,141.3558349609375,-0.06011257162093675,-0.10579938505354547
438,438,438,438,2020-10-29,126.84590911865234,134.4088897705078,137.2426300048828,-0.056268455641354076,-0.07575431107565178
439,439,439,439,2020-10-30,125.19683837890624,135.5746307373047,138.10507202148438,-0.07654671306836835,-0.09346676015324085
440,440,440,440,2020-11-02,125.59489440917967,135.2523651123047,139.8300018310547,-0.07140334067434673,-0.10180295527045868
441,441,441,441,2020-11-03,129.28158569335938,132.21963500976562,139.25184631347656,-0.02222097584968563,-0.07159876787322916
442,442,442,442,2020-11-04,129.65121459960938,131.35716247558594,134.5794677734375,-0.012987094451691106,-0.036619651239257145
443,443,443,443,2020-11-05,132.06797790527344,126.40047454833984,134.4846954345703,0.04483767467792332,-0.01797020487340628
444,444,444,444,2020-11-06,131.2813262939453,126.84590911865234,134.4088897705078,0.0349669706032385,-0.023269022472416467
445,445,445,445,2020-11-09,147.8004913330078,125.19683837890624,135.5746307373047,0.18054491828053987,0.09017808515659897
446,446,446,446,2020-11-10,142.3130645751953,125.59489440917967,135.2523651123047,0.13311186131140795,0.05220388905604634
447,447,447,447,2020-11-11,141.5927734375,129.28158569335938,132.21963500976562,0.09522769757281058,0.07089066935513832
448,448,448,448,2020-11-12,140.6734619140625,129.65121459960938,131.35716247558594,0.08501460899145585,0.07092342178301925
449,449,449,449,2020-11-13,143.45037841796875,132.06797790527344,126.40047454833984,0.08618592253195101,0.13488797356617876
450,450,450,450,2020-11-16,142.36993408203125,131.2813262939453,126.84590911865234,0.08446447107990052,0.12238490836040805
451,451,451,451,2020-11-17,142.30357360839844,147.8004913330078,125.19683837890624,-0.037191471253125385,0.1366387158892859
452,452,452,452,2020-11-18,140.4459991455078,142.3130645751953,125.59489440917967,-0.013119423963363408,0.11824608640494771
453,453,453,453,2020-11-19,138.8727569580078,141.5927734375,129.28158569335938,-0.01921013631880597,0.07418822420230486
454,454,454,454,2020-11-20,138.31358337402344,140.6734619140625,129.65121459960938,-0.01677557734010071,0.06681286250318053
455,455,455,455,2020-11-23,138.59791564941406,143.45037841796875,132.06797790527344,-0.03382676868523937,0.049443762581299344
456,456,456,456,2020-11-24,143.18496704101562,142.36993408203125,131.2813262939453,0.005724754768199558,0.09067276423165826
457,457,457,457,2020-11-25,141.85816955566406,142.30357360839844,147.8004913330078,-0.0031299569043857778,-0.040205020455278184
458,458,458,458,2020-11-27,142.18038940429688,140.4459991455078,142.3130645751953,0.012349161025172029,-0.0009322768172723706
459,459,459,459,2020-11-30,141.32742309570312,138.8727569580078,141.5927734375,0.017675649216336575,-0.00187403873343861
460,460,460,460,2020-12-01,138.46524047851562,138.31358337402344,140.6734619140625,0.0010964729623270664,-0.015697498344754424
461,461,461,461,2020-12-02,140.12379455566406,138.59791564941406,143.45037841796875,0.01100939288372671,-0.023189787987955568
462,462,462,462,2020-12-03,138.66427612304688,143.18496704101562,142.36993408203125,-0.03157238508616478,-0.02602837448003059
463,463,463,463,2020-12-04,141.26104736328125,141.85816955566406,142.30357360839844,-0.004209290125857024,-0.007326072133550854
464,464,464,464,2020-12-07,137.96292114257812,142.18038940429688,140.4459991455078,-0.029662798641844845,-0.017679948293558123
465,465,465,465,2020-12-08,138.91065979003906,141.32742309570312,138.8727569580078,-0.017100455472307652,0.0002729320916607936
466,466,466,466,2020-12-09,139.5172119140625,138.46524047851562,138.31358337402344,0.0075973683497130295,0.008702171621020272
467,467,467,467,2020-12-10,138.3609619140625,140.12379455566406,138.59791564941406,-0.012580537425435523,-0.0017096486209139394
468,468,468,468,2020-12-11,134.2761993408203,138.66427612304688,143.18496704101562,-0.03164533003679115,-0.06221859657685558
469,469,469,469,2020-12-14,135.13865661621094,141.26104736328125,141.85816955566406,-0.04334096951246125,-0.04736782492330438
470,470,470,470,2020-12-15,140.0858917236328,137.96292114257812,142.18038940429688,0.015387979345991898,-0.014731269828698101
471,471,471,471,2020-12-16,141.07150268554688,138.91065979003906,141.32742309570312,0.015555630494980655,-0.0018108333439501578
472,472,472,472,2020-12-17,143.45037841796875,139.5172119140625,138.46524047851562,0.028191263643721154,0.03600281140757944
473,473,473,473,2020-12-18,143.9147491455078,138.3609619140625,140.12379455566406,0.04013984258720926,0.02705432436985422
474,474,474,474,2020-12-21,140.8345947265625,134.2761993408203,138.66427612304688,0.0488425753628583,0.015651605908862498
475,475,475,475,2020-12-22,142.9480438232422,135.13865661621094,141.26104736328125,0.05778795943791004,0.011942403737263074
476,476,476,476,2020-12-23,141.1947479248047,140.0858917236328,137.96292114257812,0.007915545152537451,0.023425328743848617
477,477,477,477,2020-12-24,141.67884826660156,141.07150268554688,138.91065979003906,0.004305232236793355,0.019927833333644562
478,478,478,478,2020-12-28,141.3370819091797,143.45037841796875,139.5172119140625,-0.01473189915631723,0.013044053634315489
479,479,479,479,2020-12-29,144.7165069580078,143.9147491455078,138.3609619140625,0.005571060765212854,0.04593452485458149
480,480,480,480,2020-12-30,144.49818420410156,140.8345947265625,134.2761993408203,0.02601342010215668,0.07612655789680023
481,481,481,481,2020-12-31,146.27334594726562,142.9480438232422,135.13865661621094,0.023262312901149107,0.08239455393342277
482,482,482,482,2021-01-04,145.39053344726562,141.1947479248047,140.0858917236328,0.029716300245781646,0.037867066114680714
483,483,483,483,2021-01-05,147.90609741210938,141.67884826660156,141.07150268554688,0.043953273348113386,0.04844773463423757
