,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TRMB,TRMB_6m,TRMB_12m,TRMB_6m_ret,TRMB_12m_ret
488,488,488,488,2021-01-12,71.91000366210938,66.29000091552734,66.58000183105469,0.08477904161961836,0.08005409559133758
489,489,489,489,2021-01-13,70.0199966430664,66.8499984741211,66.6500015258789,0.04741956980257034,0.05056256624208766
490,490,490,490,2021-01-14,69.87000274658203,68.41000366210938,66.43000030517578,0.021341894552204366,0.0517838691194199
491,491,491,491,2021-01-15,69.45999908447266,71.83999633789062,65.7699966430664,-0.03312913940340345,0.05610464694763295
492,492,492,492,2021-01-19,69.19000244140625,72.31999969482422,66.33000183105469,-0.04327982946108855,0.04311775262174877
493,493,493,493,2021-01-20,71.41999816894531,73.08000183105469,66.7699966430664,-0.022714882601494013,0.06964208116912918
494,494,494,494,2021-01-21,70.30999755859375,71.91000366210938,66.29000091552734,-0.02225011850971015,0.06064257938673201
495,495,495,495,2021-01-22,70.76000213623047,70.0199966430664,66.8499984741211,0.010568487984029984,0.0584892109402666
496,496,496,496,2021-01-25,70.86000061035156,69.87000274658203,68.41000366210938,0.01416914018681581,0.03581343103478263
497,497,497,497,2021-01-26,69.66999816894531,69.45999908447266,71.83999633789062,0.0030233096349061572,-0.030205989414851753
498,498,498,498,2021-01-27,66.6500015258789,69.19000244140625,72.31999969482422,-0.03671051923546831,-0.07840152368461784
499,499,499,499,2021-01-28,67.62999725341797,71.41999816894531,73.08000183105469,-0.05306638214358428,-0.07457586810460082
500,500,500,500,2021-01-29,65.91000366210938,70.30999755859375,71.91000366210938,-0.06257991820889464,-0.0834376261221289
501,501,501,501,2021-02-01,67.72000122070312,70.76000213623047,70.0199966430664,-0.04296213713609831,-0.032847693982159476
502,502,502,502,2021-02-02,70.80999755859375,70.86000061035156,69.87000274658203,-0.0007056597703515299,0.013453481824253988
503,503,503,503,2021-02-03,70.5999984741211,69.66999816894531,69.45999908447266,0.01334864833670002,0.016412315068735417
504,504,504,504,2021-02-04,71.43000030517578,66.6500015258789,69.19000244140625,0.07171790952534174,0.0323745885927158
505,505,505,505,2021-02-05,72.2699966430664,67.62999725341797,71.41999816894531,0.06860859940984154,0.011901407111638562
506,506,506,506,2021-02-08,73.98999786376953,65.91000366210938,70.30999755859375,0.12259131774719068,0.052339644900556426
507,507,507,507,2021-02-09,74.72000122070312,67.72000122070312,70.76000213623047,0.10336680262580944,0.05596380673998125
508,508,508,508,2021-02-10,73.98999786376953,70.80999755859375,70.86000061035156,0.044908917028904094,0.04417156684247514
509,509,509,509,2021-02-11,73.04000091552734,70.5999984741211,69.66999816894531,0.034560941843371884,0.048370932038924286
510,510,510,510,2021-02-12,73.97000122070312,71.43000030517578,66.6500015258789,0.03555930147942754,0.10982744977105519
511,511,511,511,2021-02-16,75.16999816894531,72.2699966430664,67.62999725341797,0.04012732337876934,0.11148900224369407
512,512,512,512,2021-02-17,72.4800033569336,73.98999786376953,65.91000366210938,-0.020408089612546587,0.09968137353633932
513,513,513,513,2021-02-18,72.5,74.72000122070312,67.72000122070312,-0.029710936622522666,0.07058474148159855
514,514,514,514,2021-02-19,72.98999786376953,73.98999786376953,70.80999755859375,-0.013515340301012091,0.030786617431696417
515,515,515,515,2021-02-22,72.5199966430664,73.04000091552734,70.5999984741211,-0.0071194450430297485,0.027195442074253062
516,516,516,516,2021-02-23,73.62999725341797,73.97000122070312,71.43000030517578,-0.004596511581373308,0.030799341156978466
517,517,517,517,2021-02-24,76.05000305175781,75.16999816894531,72.2699966430664,0.011706863166800696,0.05230395162961532
518,518,518,518,2021-02-25,73.63999938964844,72.4800033569336,73.98999786376953,0.01600435953351642,-0.004730348482581581
519,519,519,519,2021-02-26,74.13999938964844,72.5,74.72000122070312,0.02262068123653016,-0.0077623370125693425
520,520,520,520,2021-03-01,77.55999755859375,72.98999786376953,73.98999786376953,0.06261131427012478,0.04824976075005849
521,521,521,521,2021-03-02,75.56999969482422,72.5199966430664,73.04000091552734,0.04205740751436471,0.03463853706988429
522,522,522,522,2021-03-03,74.08000183105469,73.62999725341797,73.97000122070312,0.00611170167625974,0.0014870975873497727
523,523,523,523,2021-03-04,70.37000274658203,76.05000305175781,75.16999816894531,-0.07468770647267575,-0.06385520206579287
524,524,524,524,2021-03-05,70.66999816894531,73.63999938964844,72.4800033569336,-0.04033135857305037,-0.02497247660261226
525,525,525,525,2021-03-08,69.54000091552734,74.13999938964844,72.5,-0.06204476007540072,-0.040827573578933185
526,526,526,526,2021-03-09,70.37000274658203,77.55999755859375,72.98999786376953,-0.09270235995791443,-0.03589526228069673
527,527,527,527,2021-03-10,70.87000274658203,75.56999969482422,72.5199966430664,-0.062193952192963864,-0.022752261070907442
528,528,528,528,2021-03-11,74.2300033569336,74.08000183105469,73.62999725341797,0.002024858560627507,0.008148935568346394
529,529,529,529,2021-03-12,73.87000274658203,70.37000274658203,76.05000305175781,0.049737101938226,-0.028665354604813453
530,530,530,530,2021-03-15,75.4800033569336,70.66999816894531,73.63999938964844,0.0680629024001016,0.024986474504830047
531,531,531,531,2021-03-16,75.69999694824219,69.54000091552734,74.13999938964844,0.08858205279861298,0.021041240510335957
532,532,532,532,2021-03-17,76.69000244140625,70.37000274658203,77.55999755859375,0.0898109911631515,-0.011217059625746484
533,533,533,533,2021-03-18,74.62000274658203,70.87000274658203,75.56999969482422,0.052913783754310106,-0.012571085775818114
534,534,534,534,2021-03-19,74.68000030517578,74.2300033569336,74.08000183105469,0.0060621976005899025,0.008099331253925257
535,535,535,535,2021-03-22,75.18000030517578,73.87000274658203,70.37000274658203,0.017733823066012677,0.06835295396982732
536,536,536,536,2021-03-23,71.19000244140625,75.4800033569336,70.66999816894531,-0.05683625761435873,0.007358204130949675
537,537,537,537,2021-03-24,70.93000030517578,75.69999694824219,69.54000091552734,-0.06301184723069098,0.019988486789594972
538,538,538,538,2021-03-25,72.29000091552734,76.69000244140625,70.37000274658203,-0.05737386081374374,0.02728432704286865
539,539,539,539,2021-03-26,74.69999694824219,74.62000274658203,70.87000274658203,0.0010720208887129434,0.05404252932450859
540,540,540,540,2021-03-29,75.27999877929688,74.68000030517578,74.2300033569336,0.008034259127868593,0.01414516199486604
541,541,541,541,2021-03-30,76.04000091552734,75.18000030517578,73.87000274658203,0.011439220628632452,0.029375904809286313
542,542,542,542,2021-03-31,77.79000091552734,71.19000244140625,75.4800033569336,0.09270962561847496,0.030604099839133703
543,543,543,543,2021-04-01,80.73999786376953,70.93000030517578,75.69999694824219,0.1383053364780249,0.0665786145139915
544,544,544,544,2021-04-05,83.73999786376953,72.29000091552734,76.69000244140625,0.15838977456400638,0.09192848087010708
545,545,545,545,2021-04-06,82.91999816894531,74.69999694824219,74.62000274658203,0.11004018147950623,0.11123016774136296
546,546,546,546,2021-04-07,79.73999786376953,75.27999877929688,74.68000030517578,0.059245472327228876,0.06775572493192739
547,547,547,547,2021-04-08,80.4000015258789,76.04000091552734,75.18000030517578,0.057338250366344434,0.06943337589137721
548,548,548,548,2021-04-09,80.4000015258789,77.79000091552734,71.19000244140625,0.0335518778716275,0.1293720855263778
549,549,549,549,2021-04-12,81.30000305175781,80.73999786376953,70.93000030517578,0.006935907887106518,0.14620051743923823
550,550,550,550,2021-04-13,81.63999938964844,83.73999786376953,72.29000091552734,-0.02507760362661371,0.12934013495236774
551,551,551,551,2021-04-14,81.13999938964844,82.91999816894531,74.69999694824219,-0.021466459462169962,0.08621154892239646
552,552,552,552,2021-04-15,82.05000305175781,79.73999786376953,75.27999877929688,0.02896921557403065,0.08993098276089229
553,553,553,553,2021-04-16,81.97000122070312,80.4000015258789,76.04000091552734,0.01952735901775915,0.07798527398445732
554,554,554,554,2021-04-19,80.97000122070312,80.4000015258789,77.79000091552734,0.0070895483085375854,0.04087929383917821
555,555,555,555,2021-04-20,79.41999816894531,81.30000305175781,80.73999786376953,-0.023124290433490402,-0.016348770494785225
556,556,556,556,2021-04-21,81.0,81.63999938964844,83.73999786376953,-0.007839287045972032,-0.03272030013933169
557,557,557,557,2021-04-22,81.33999633789062,81.13999938964844,82.91999816894531,0.00246483793131147,-0.01905453287439196
558,558,558,558,2021-04-23,82.54000091552734,82.05000305175781,79.73999786376953,0.00597194205416951,0.03511416010496293
559,559,559,559,2021-04-26,84.12000274658203,81.97000122070312,80.4000015258789,0.02622912643480446,0.046268671021178376
560,560,560,560,2021-04-27,84.05999755859375,80.97000122070312,80.4000015258789,0.03816223652347617,0.04552233785140891
561,561,561,561,2021-04-28,83.45999908447266,79.41999816894531,81.30000305175781,0.050868811491701305,0.02656821588727043
562,562,562,562,2021-04-29,83.66000366210938,81.0,81.63999938964844,0.03283955138406647,0.024742825668333746
563,563,563,563,2021-04-30,82.0,81.33999633789062,81.13999938964844,0.008114134396658645,0.010598972354210812
564,564,564,564,2021-05-03,81.19999694824219,82.54000091552734,82.05000305175781,-0.016234600828954893,-0.010359610870208424
565,565,565,565,2021-05-04,79.93000030517578,84.12000274658203,81.97000122070312,-0.04980982292676517,-0.024887164635201908
566,566,566,566,2021-05-05,81.11000061035156,84.05999755859375,80.97000122070312,-0.03509394520486275,0.0017290278811634696
567,567,567,567,2021-05-06,75.91999816894531,83.45999908447266,79.41999816894531,-0.0903426910884082,-0.044069504919336144
568,568,568,568,2021-05-07,79.33000183105469,83.66000366210938,81.0,-0.05175713174174523,-0.020617261345003857
569,569,569,569,2021-05-10,77.73999786376953,82.0,81.33999633789062,-0.051951245563786164,-0.04425865055570588
570,570,570,570,2021-05-11,76.47000122070312,81.19999694824219,82.54000091552734,-0.05825118109984684,-0.07354009725583044
571,571,571,571,2021-05-12,73.83999633789062,79.93000030517578,84.12000274658203,-0.07619171705283734,-0.12220644404471448
572,572,572,572,2021-05-13,74.29000091552734,81.11000061035156,84.05999755859375,-0.0840833392122281,-0.1162264683181351
573,573,573,573,2021-05-14,76.30999755859375,75.91999816894531,83.45999908447266,0.005136978385860358,-0.08566980115398937
574,574,574,574,2021-05-17,76.2300033569336,79.33000183105469,83.66000366210938,-0.039077252017755026,-0.08881185727871199
575,575,575,575,2021-05-18,75.45999908447266,77.73999786376953,82.0,-0.02932851610431364,-0.07975610872594319
576,576,576,576,2021-05-19,74.7699966430664,76.47000122070312,81.19999694824219,-0.022230999744988433,-0.07918719885265924
577,577,577,577,2021-05-20,76.76000213623047,73.83999633789062,79.93000030517578,0.03954504256714664,-0.03965967917980906
578,578,578,578,2021-05-21,76.72000122070312,74.29000091552734,81.11000061035156,0.03270965507106194,-0.05412402116402115
579,579,579,579,2021-05-24,77.94000244140625,76.30999755859375,75.91999816894531,0.02136030579166137,0.02660701160668899
580,580,580,580,2021-05-25,78.29000091552734,76.2300033569336,79.33000183105469,0.02702344835206394,-0.01310980576733356
581,581,581,581,2021-05-26,78.16000366210938,75.45999908447266,77.73999786376953,0.035780607081829396,0.005402698866494138
582,582,582,582,2021-05-27,78.11000061035156,74.7699966430664,76.47000122070312,0.044670377387195925,0.02144631049390422
583,583,583,583,2021-05-28,77.79000091552734,76.76000213623047,73.83999633789062,0.013418430831579231,0.05349410581714498
584,584,584,584,2021-06-01,78.43000030517578,76.72000122070312,74.29000091552734,0.022288830256316672,0.0557275452770003
585,585,585,585,2021-06-02,78.43000030517578,77.94000244140625,76.30999755859375,0.006286859743658724,0.02778145478191396
586,586,586,586,2021-06-03,77.8499984741211,78.29000091552734,76.2300033569336,-0.005620161403255053,0.021251410807397786
587,587,587,587,2021-06-04,79.81999969482422,78.16000366210938,75.45999908447266,0.021238433405033064,0.05777896452756148
588,588,588,588,2021-06-07,78.22000122070312,78.11000061035156,74.7699966430664,0.0014082781909103836,0.046141563896360704
589,589,589,589,2021-06-08,78.37999725341797,77.79000091552734,76.76000213623047,0.00758447526606032,0.021104677854390852
590,590,590,590,2021-06-09,78.16000366210938,78.43000030517578,76.72000122070312,-0.003442517429756875,0.018769583139913504
591,591,591,591,2021-06-10,78.76000213623047,78.43000030517578,77.94000244140625,0.004207596962522375,0.010520909278142199
592,592,592,592,2021-06-11,78.61000061035156,77.8499984741211,78.29000091552734,0.009762391151274086,0.004087363534067245
593,593,593,593,2021-06-14,78.79000091552734,79.81999969482422,78.16000366210938,-0.012904018832809672,0.008060353427585376
594,594,594,594,2021-06-15,78.19000244140625,78.22000122070312,78.11000061035156,-0.0003835180111060321,0.0010242200797536682
595,595,595,595,2021-06-16,78.2699966430664,78.37999725341797,77.79000091552734,-0.0014034270758636058,0.0061704039322521
596,596,596,596,2021-06-17,78.19999694824219,78.16000366210938,78.43000030517578,0.0005116848037227673,-0.0029325941098895525
597,597,597,597,2021-06-18,77.87000274658203,78.76000213623047,78.43000030517578,-0.011300144305595783,-0.007140093795929725
598,598,598,598,2021-06-21,78.95999908447266,78.61000061035156,77.8499984741211,0.004452340305350466,0.014258196944224144
599,599,599,599,2021-06-22,79.4000015258789,78.79000091552734,79.81999969482422,0.007742106907773216,-0.0052618162183799555
600,600,600,600,2021-06-23,79.23999786376953,78.19000244140625,78.22000122070312,0.013428768251415812,0.01304010006581846
601,601,601,601,2021-06-24,80.48999786376953,78.2699966430664,78.37999725341797,0.028363374420813825,0.026920141417325016
602,602,602,602,2021-06-25,81.05000305175781,78.19999694824219,78.16000366210938,0.03644509226006676,0.036975425463669165
603,603,603,603,2021-06-28,81.66000366210938,77.87000274658203,78.76000213623047,0.04867087173300111,0.03682073955334331
604,604,604,604,2021-06-29,82.7300033569336,78.95999908447266,78.61000061035156,0.04774574868507431,0.05241066931170457
605,605,605,605,2021-06-30,81.83000183105469,79.4000015258789,78.79000091552734,0.03060453726041512,0.038583587767521355
606,606,606,606,2021-07-01,82.44999694824219,79.23999786376953,78.19000244140625,0.04050983305162781,0.05448259846299752
607,607,607,607,2021-07-02,82.56999969482422,80.48999786376953,78.2699966430664,0.025841742902952047,0.05493807635340864
608,608,608,608,2021-07-06,82.7300033569336,81.05000305175781,78.19999694824219,0.020727948697336185,0.057928472960039334
609,609,609,609,2021-07-07,82.91000366210938,81.66000366210938,77.87000274658203,0.015307371343898257,0.0647232661841477
610,610,610,610,2021-07-08,81.48999786376953,82.7300033569336,78.95999908447266,-0.014988582652585403,0.03204152493201318
611,611,611,611,2021-07-09,83.26000213623047,81.83000183105469,79.4000015258789,0.017475256912839132,0.04861461632457864
612,612,612,612,2021-07-12,84.05000305175781,82.44999694824219,79.23999786376953,0.019405775169646367,0.06070173293363412
613,613,613,613,2021-07-13,82.66000366210938,82.56999969482422,80.48999786376953,0.0010900323073490537,0.026959943544943465
614,614,614,614,2021-07-14,82.4000015258789,82.7300033569336,81.05000305175781,-0.0039889014585302585,0.016656365494014835
615,615,615,615,2021-07-15,80.94000244140625,82.91000366210938,81.66000366210938,-0.02376071805196933,-0.008817060842690183
616,616,616,616,2021-07-16,79.22000122070312,81.48999786376953,82.7300033569336,-0.027856138208044445,-0.04242719683071661
617,617,617,617,2021-07-19,78.70999908447266,83.26000213623047,81.83000183105469,-0.05464812557070409,-0.03812785869201807
618,618,618,618,2021-07-20,80.69000244140625,84.05000305175781,82.44999694824219,-0.03997621045037303,-0.021346204632860966
619,619,619,619,2021-07-21,82.44000244140625,82.66000366210938,82.56999969482422,-0.0026615196099243343,-0.0015743884449368473
620,620,620,620,2021-07-22,82.33000183105469,82.4000015258789,82.7300033569336,-0.0008495108437860388,-0.0048350236872725105
621,621,621,621,2021-07-23,83.44999694824219,80.94000244140625,82.91000366210938,0.031010556351946716,0.00651300521386422
622,622,622,622,2021-07-26,83.2300033569336,79.22000122070312,81.48999786376953,0.05061855685988692,0.021352381136061638
623,623,623,623,2021-07-27,82.48999786376953,78.70999908447266,83.26000213623047,0.04802437839238349,-0.009248189439162502
624,624,624,624,2021-07-28,84.12000274658203,80.69000244140625,84.05000305175781,0.04250836784478351,0.0008328339355456738
625,625,625,625,2021-07-29,85.48999786376953,82.44000244140625,82.66000366210938,0.03699654696797272,0.03423656032279365
626,626,626,626,2021-07-30,85.5,82.33000183105469,82.4000015258789,0.03850356004425115,0.03762134000868311
627,627,627,627,2021-08-02,85.30999755859375,83.44999694824219,80.94000244140625,0.022288803815117886,0.053990548373791025
628,628,628,628,2021-08-03,85.80999755859375,83.2300033569336,79.22000122070312,0.030998367146469974,0.08318601661632408
629,629,629,629,2021-08-04,86.7300033569336,82.48999786376953,78.70999908447266,0.051400237640523816,0.10189308049481438
630,630,630,630,2021-08-05,89.41999816894531,84.12000274658203,80.69000244140625,0.06300517414781748,0.10819178911140104
631,631,631,631,2021-08-06,89.36000061035156,85.48999786376953,82.44000244140625,0.04526848570927533,0.08393981033496045
632,632,632,632,2021-08-09,89.18000030517578,85.5,82.33000183105469,0.04304093924182206,0.08320172867453146
633,633,633,633,2021-08-10,88.98999786376953,85.30999755859375,83.44999694824219,0.043136800029190514,0.06638707151737089
634,634,634,634,2021-08-11,89.08999633789062,85.80999755859375,83.2300033569336,0.03822397008060974,0.07040721788543403
635,635,635,635,2021-08-12,88.61000061035156,86.7300033569336,82.48999786376953,0.02167643468986058,0.07419084622464278
636,636,636,636,2021-08-13,88.9000015258789,89.41999816894531,84.12000274658203,-0.005815216436081294,0.05682356898747365
637,637,637,637,2021-08-16,90.08000183105467,89.36000061035156,85.48999786376953,0.008057309934929702,0.0536905378638497
638,638,638,638,2021-08-17,88.5999984741211,89.18000030517578,85.5,-0.006503720891118059,0.03625729209498352
639,639,639,639,2021-08-18,88.79000091552734,88.98999786376953,85.30999755859375,-0.002247409293664182,0.04079244469024168
640,640,640,640,2021-08-19,88.93000030517578,89.08999633789062,85.80999755859375,-0.0017958922358468632,0.03635943171367173
641,641,641,641,2021-08-20,90.58999633789062,88.61000061035156,86.7300033569336,0.02234505940526721,0.04450585531596718
642,642,642,642,2021-08-23,92.08999633789062,88.9000015258789,89.41999816894531,0.035882955649703785,0.029859072060153258
643,643,643,643,2021-08-24,92.66000366210938,90.08000183105467,89.36000061035156,0.02864122756006937,0.03692930874236744
644,644,644,644,2021-08-25,94.20999908447266,88.5999984741211,89.18000030517578,0.06331829240369768,0.05640276701148372
645,645,645,645,2021-08-26,94.36000061035156,88.79000091552734,88.98999786376953,0.06273228558836697,0.06034389117305872
646,646,646,646,2021-08-27,95.70999908447266,88.93000030517578,89.08999633789062,0.0762397251324678,0.07430691456619232
647,647,647,647,2021-08-30,95.72000122070312,90.58999633789062,88.61000061035156,0.05662882316142448,0.08023925698428402
648,648,648,648,2021-08-31,94.22000122070312,92.08999633789062,88.9000015258789,0.023129601124070254,0.05984251522510453
649,649,649,649,2021-09-01,93.75,92.66000366210938,90.08000183105467,0.011763396231510681,0.04074154189992596
650,650,650,650,2021-09-02,94.36000061035156,94.20999908447266,88.5999984741211,0.001592203877896381,0.0650113119123008
651,651,651,651,2021-09-03,94.86000061035156,94.36000061035156,88.79000091552734,0.005298855412948722,0.06836355031237207
652,652,652,652,2021-09-07,94.58000183105467,95.70999908447266,88.93000030517578,-0.01180647021447212,0.0635331328740596
653,653,653,653,2021-09-08,93.9000015258789,95.72000122070312,90.58999633789062,-0.019013786790785914,0.03653830800083413
654,654,654,654,2021-09-09,93.6500015258789,94.22000122070312,92.08999633789062,-0.006049667665457115,0.0169400070585779
655,655,655,655,2021-09-10,93.87999725341795,93.75,92.66000366210938,0.001386637369791499,0.013166345166112592
656,656,656,656,2021-09-13,91.80999755859376,94.36000061035156,94.20999908447266,-0.02702419494768482,-0.02547501909778127
657,657,657,657,2021-09-14,91.30999755859376,94.86000061035156,94.36000061035156,-0.03742360350955354,-0.03232305036063343
658,658,658,658,2021-09-15,91.9000015258789,94.58000183105467,95.70999908447266,-0.028335803058694875,-0.03980772745835137
659,659,659,659,2021-09-16,91.9499969482422,93.9000015258789,95.72000122070312,-0.02076682157560228,-0.03938575244862741
660,660,660,660,2021-09-17,90.58999633789062,93.6500015258789,94.22000122070312,-0.032674908041968265,-0.03852690337277209
661,661,661,661,2021-09-20,89.11000061035156,93.87999725341795,93.75,-0.05080950982764043,-0.04949332682291663
662,662,662,662,2021-09-21,88.97000122070312,91.80999755859376,94.36000061035156,-0.030933410449969112,-0.057121654883257156
663,663,663,663,2021-09-22,90.54000091552734,91.30999755859376,94.86000061035156,-0.008432774763489803,-0.045540793453809014
664,664,664,664,2021-09-23,89.58999633789062,91.9000015258789,94.58000183105467,-0.025136073445415463,-0.05275962567729209
665,665,665,665,2021-09-24,87.69999694824219,91.9499969482422,93.9000015258789,-0.04622077369281807,-0.06602773670805528
666,666,666,666,2021-09-27,86.62999725341797,90.58999633789062,93.6500015258789,-0.043713425814725704,-0.07496000168799843
667,667,667,667,2021-09-28,84.36000061035156,89.11000061035156,93.87999725341795,-0.05330490368606522,-0.10140601748600697
668,668,668,668,2021-09-29,84.30999755859375,88.97000122070312,91.80999755859376,-0.05237724624224238,-0.08169044983596108
669,669,669,669,2021-09-30,82.25,90.54000091552734,91.30999755859376,-0.09156174985310428,-0.09922240500313173
670,670,670,670,2021-10-01,84.13999938964844,89.58999633789062,91.9000015258789,-0.06083265064201371,-0.08443963011301214
671,671,671,671,2021-10-04,81.37000274658203,87.69999694824219,91.9499969482422,-0.07217781552941127,-0.11506247474500242
672,672,672,672,2021-10-05,82.30999755859375,86.62999725341797,90.58999633789062,-0.04986724958777222,-0.09140080708705844
673,673,673,673,2021-10-06,81.86000061035156,84.36000061035156,89.11000061035156,-0.02963489784153972,-0.08136011615241523
674,674,674,674,2021-10-07,82.9000015258789,84.30999755859375,88.97000122070312,-0.016723948209521944,-0.0682252400982517
675,675,675,675,2021-10-08,81.93000030517578,82.25,90.54000091552734,-0.0038905737972549925,-0.0950960959055499
676,676,676,676,2021-10-11,80.37999725341797,84.13999938964844,89.58999633789062,-0.04468745143220254,-0.1028016459531591
677,677,677,677,2021-10-12,80.68000030517578,81.37000274658203,87.69999694824219,-0.008479813421601867,-0.080045574542145
678,678,678,678,2021-10-13,81.08999633789062,82.30999755859375,86.62999725341797,-0.014822029606241238,-0.06395014534424182
679,679,679,679,2021-10-14,83.62000274658203,81.86000061035156,84.36000061035156,0.021500148095624505,-0.00877190443830711
680,680,680,680,2021-10-15,84.93000030517578,82.9000015258789,84.30999755859375,0.024487318961787574,0.00735384609815859
681,681,681,681,2021-10-18,85.19999694824219,81.93000030517578,82.25,0.03991207898066884,0.03586622429473785
682,682,682,682,2021-10-19,87.04000091552734,80.37999725341797,84.13999938964844,0.08285648033940651,0.03446638396619339
683,683,683,683,2021-10-20,86.51000213623047,80.68000030517578,81.37000274658203,0.07226080576354033,0.06316823419136908
684,684,684,684,2021-10-21,87.69000244140625,81.08999633789062,82.30999755859375,0.08139112592895348,0.06536271464450794
685,685,685,685,2021-10-22,87.12000274658203,83.62000274658203,81.86000061035156,0.04185601393254035,0.06425607252640697
686,686,686,686,2021-10-25,86.94999694824219,84.93000030517578,82.9000015258789,0.023784253335782823,0.048853984895271596
687,687,687,687,2021-10-26,86.41000366210938,85.19999694824219,81.93000030517578,0.014201957244226682,0.054680865864107364
688,688,688,688,2021-10-27,85.7300033569336,87.04000091552734,80.37999725341797,-0.015050523263035243,0.06655892369152983
689,689,689,689,2021-10-28,87.69999694824219,86.51000213623047,80.68000030517578,0.013755574877200694,0.08701036956510855
690,690,690,690,2021-10-29,87.37000274658203,87.69000244140625,81.08999633789062,-0.0036492152573269765,0.07744489693307544
691,691,691,691,2021-11-01,87.25,87.12000274658203,83.62000274658203,0.001492163100546673,0.043410633032613166
692,692,692,692,2021-11-02,88.43000030517578,86.94999694824219,84.93000030517578,0.01702131580078814,0.04121040842368506
693,693,693,693,2021-11-03,88.12999725341797,86.41000366210938,85.19999694824219,0.019905028566302496,0.03438967617517297
694,694,694,694,2021-11-04,86.61000061035156,85.7300033569336,87.04000091552734,0.010264752349934403,-0.004940260807132835
695,695,695,695,2021-11-05,86.37999725341797,87.69999694824219,86.51000213623047,-0.015051308332464819,-0.0015027728540311092
696,696,696,696,2021-11-08,89.16999816894531,87.37000274658203,87.69000244140625,0.020601984271239937,0.016877587938579186
697,697,697,697,2021-11-09,88.4000015258789,87.25,87.12000274658203,0.01318053324789581,0.01469236385380035
698,698,698,698,2021-11-10,85.45999908447266,88.43000030517578,86.94999694824219,-0.03358590083064028,-0.01713626125434442
699,699,699,699,2021-11-11,85.44999694824219,88.12999725341797,86.41000366210938,-0.03040962655960866,-0.011109902478665723
700,700,700,700,2021-11-12,86.69000244140625,86.61000061035156,85.7300033569336,0.0009237020031278576,0.011197935925369551
701,701,701,701,2021-11-15,87.30999755859375,86.37999725341797,87.69999694824219,0.010766384982015875,-0.004446971530439159
702,702,702,702,2021-11-16,89.27999877929688,89.16999816894531,87.37000274658203,0.00123360561411201,0.021861004608810797
703,703,703,703,2021-11-17,88.6500015258789,88.4000015258789,87.25,0.0028280542498273498,0.016045862760789786
704,704,704,704,2021-11-18,87.80000305175781,85.45999908447266,88.43000030517578,0.027381277701304274,-0.007124248006828204
705,705,705,705,2021-11-19,88.6500015258789,85.44999694824219,88.12999725341797,0.03744885537649578,0.005900423109802988
706,706,706,706,2021-11-22,86.91999816894531,86.69000244140625,86.61000061035156,0.002653082490042813,0.0035792351507812903
707,707,707,707,2021-11-23,85.83000183105469,87.30999755859375,86.37999725341797,-0.016951045343299165,-0.006367161841296709
708,708,708,708,2021-11-24,86.2300033569336,89.27999877929688,89.16999816894531,-0.034162135574206,-0.03297067256232844
709,709,709,709,2021-11-26,83.41000366210938,88.6500015258789,88.4000015258789,-0.05910882993318234,-0.05644793866104991
710,710,710,710,2021-11-29,86.52999877929688,87.80000305175781,85.45999908447266,-0.014464740641435658,0.01252047397948819
711,711,711,711,2021-11-30,85.87000274658203,88.6500015258789,85.44999694824219,-0.031359263750100785,0.004915223093503895
712,712,712,712,2021-12-01,84.01000213623047,86.91999816894531,86.69000244140625,-0.033479016268025186,-0.03091475636982699
713,713,713,713,2021-12-02,86.29000091552734,85.83000183105469,87.30999755859375,0.005359420653143099,-0.01168247247266141
714,714,714,714,2021-12-03,83.7699966430664,86.2300033569336,89.27999877929688,-0.028528431150401712,-0.061715974591928235
715,715,715,715,2021-12-06,83.5,83.41000366210938,88.6500015258789,0.001078963360980012,-0.05809364283401064
716,716,716,716,2021-12-07,87.5999984741211,86.52999877929688,87.80000305175781,0.012365650178192578,-0.0022779563859333107
717,717,717,717,2021-12-08,88.37000274658203,85.87000274658203,88.6500015258789,0.02911377570789142,-0.0031584746133945796
718,718,718,718,2021-12-09,86.91000366210938,84.01000213623047,86.91999816894531,0.03451971732099546,-0.00011498512478691492
719,719,719,719,2021-12-10,86.08999633789062,86.29000091552734,85.83000183105469,-0.0023178186987448113,0.003029179788993863
720,720,720,720,2021-12-13,86.06999969482422,83.7699966430664,86.2300033569336,0.02745616740988832,-0.0018555451221202723
721,721,721,721,2021-12-14,83.87000274658203,83.5,83.41000366210938,0.004431170617748892,0.005514915049471769
722,722,722,722,2021-12-15,87.18000030517578,87.5999984741211,86.52999877929688,-0.004794499729008472,0.007511863342755776
723,723,723,723,2021-12-16,84.7699966430664,88.37000274658203,85.87000274658203,-0.0407378747496403,-0.012810132390026152
724,724,724,724,2021-12-17,85.43000030517578,86.91000366210938,84.01000213623047,-0.01702914848200421,0.016902727447175137
725,725,725,725,2021-12-20,83.69000244140625,86.08999633789062,86.29000091552734,-0.027877732588868387,-0.030130935757740174
726,726,726,726,2021-12-21,86.33999633789062,86.06999969482422,83.7699966430664,0.0031369425354215164,0.03067923836471742
727,727,727,727,2021-12-22,85.87999725341797,83.87000274658203,83.5,0.023965594861243167,0.028502961118778147
728,728,728,728,2021-12-23,86.11000061035156,87.18000030517578,87.5999984741211,-0.012273453671468926,-0.017009108330175438
729,729,729,729,2021-12-27,88.6500015258789,84.7699966430664,88.37000274658203,0.04577096893314381,0.003168482183935506
