,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SCHW,SCHW_6m,SCHW_12m,SCHW_6m_ret,SCHW_12m_ret
243,243,243,243,2020-01-23,45.75801849365234,45.0870475769043,44.73740005493164,0.014881677838930907,0.02281353939807662
244,244,244,244,2020-01-24,44.55783462524414,44.52949142456055,45.00200271606445,0.0006365040286078205,-0.00986996275749652
245,245,245,245,2020-01-27,43.24424743652344,46.30613327026367,45.27605819702149,-0.06612268435089741,-0.04487605240846071
246,246,246,246,2020-01-28,43.75457763671875,45.682411193847656,45.46506881713867,-0.042200783775365625,-0.037622095928184995
247,247,247,247,2020-01-29,43.42380905151367,45.78636932373047,45.17210388183594,-0.051599642144858016,-0.03870297551107127
248,248,248,248,2020-01-30,44.59563446044922,46.23998260498047,45.380008697509766,-0.035561175672980005,-0.017284576613657454
249,249,249,249,2020-01-31,43.04580307006836,45.75801849365234,45.0870475769043,-0.05927300859761275,-0.045273412577175653
250,250,250,250,2020-02-03,43.16864776611328,44.55783462524414,44.52949142456055,-0.03117716268787929,-0.030560503048922882
251,251,251,251,2020-02-04,44.4916877746582,43.24424743652344,46.30613327026367,0.028846387949422292,-0.03918369700651836
252,252,252,252,2020-02-05,45.63516998291016,43.75457763671875,45.682411193847656,0.04298047079337408,-0.0010341225365060325
253,253,253,253,2020-02-06,45.20045471191406,43.42380905151367,45.78636932373047,0.04091409066147911,-0.012796703920193386
254,254,254,254,2020-02-07,44.70904159545898,44.59563446044922,46.23998260498047,0.002543009789676587,-0.0331085983011723
255,255,255,255,2020-02-10,44.198726654052734,43.04580307006836,45.75801849365234,0.026783646761280977,-0.03407690916108863
256,256,256,256,2020-02-11,45.04925155639648,43.16864776611328,44.55783462524414,0.043564111631947844,0.01102874354836647
257,257,257,257,2020-02-12,45.16265106201172,44.4916877746582,43.24424743652344,0.015080643619361345,0.04436205366515478
258,258,258,258,2020-02-13,44.85910034179688,45.63516998291016,43.75457763671875,-0.017005954867789663,0.025243591979076108
259,259,259,259,2020-02-14,44.80218505859375,45.20045471191406,43.42380905151367,-0.008811186875412935,0.031742402087410415
260,260,260,260,2020-02-18,44.327884674072266,44.70904159545898,44.59563446044922,-0.008525276046745467,-0.006003946117515424
261,261,261,261,2020-02-19,45.00139236450195,44.198726654052734,43.04580307006836,0.018160380880013927,0.04543042886783555
262,262,262,262,2020-02-20,46.082786560058594,45.04925155639648,43.16864776611328,0.0229423346216584,0.06750590868016171
263,263,263,263,2020-02-21,43.81564712524414,45.16265106201172,44.4916877746582,-0.029825617077218092,-0.015194762959725772
264,264,264,264,2020-02-24,41.54850006103516,44.85910034179688,45.63516998291016,-0.0737999704750456,-0.08955088637569253
265,265,265,265,2020-02-25,39.46158981323242,44.80218505859375,45.20045471191406,-0.11920390129134828,-0.12696476031620485
266,266,266,266,2020-02-26,39.29085159301758,44.327884674072266,44.70904159545898,-0.11363125306091781,-0.12118779130778135
267,267,267,267,2020-02-27,39.75566101074219,45.00139236450195,44.198726654052734,-0.11656820107410071,-0.10052474312409054
268,268,268,268,2020-02-28,38.65528106689453,46.082786560058594,45.04925155639648,-0.16117743842343324,-0.14193289052754698
269,269,269,269,2020-03-02,39.82205581665039,43.81564712524414,45.16265106201172,-0.09114532297510824,-0.11825247455089138
270,270,270,270,2020-03-03,36.33122253417969,41.54850006103516,44.85910034179688,-0.12557077919037374,-0.19010362986864127
271,271,271,271,2020-03-04,35.24982452392578,39.46158981323242,44.80218505859375,-0.10673075538113097,-0.2132119342432759
272,272,272,272,2020-03-05,33.011131286621094,39.29085159301758,44.327884674072266,-0.15982652581428036,-0.2552964904745484
273,273,273,273,2020-03-06,32.37558364868164,39.75566101074219,45.00139236450195,-0.18563588617144133,-0.2805648459397406
274,274,274,274,2020-03-09,28.714000701904297,38.65528106689453,46.082786560058594,-0.257177805738534,-0.3769039842136711
275,275,275,275,2020-03-10,31.246749877929688,39.82205581665039,43.81564712524414,-0.21534061370922986,-0.2868586468981523
276,276,276,276,2020-03-11,30.76296806335449,36.33122253417969,41.54850006103516,-0.153263614115564,-0.25958896185991365
277,277,277,277,2020-03-12,26.968582153320312,35.24982452392578,39.46158981323242,-0.23493003106964638,-0.3165865267730015
278,278,278,278,2020-03-13,32.12894821166992,33.011131286621094,39.29085159301758,-0.02672380620014403,-0.18227915891292124
279,279,279,279,2020-03-16,28.989091873168945,32.37558364868164,39.75566101074219,-0.10460017685737055,-0.2708185165042045
280,280,280,280,2020-03-17,31.948713302612305,28.714000701904297,38.65528106689453,0.11265280078137918,-0.17349680507241017
281,281,281,281,2020-03-18,30.75347900390625,31.246749877929688,39.82205581665039,-0.0157863098066352,-0.22772748987390024
282,282,282,282,2020-03-19,30.18432235717773,30.76296806335449,36.33122253417969,-0.01880981396154857,-0.16919056800852428
283,283,283,283,2020-03-20,29.16932487487793,26.968582153320312,35.24982452392578,0.08160394599338128,-0.17249730264389596
284,284,284,284,2020-03-23,27.034984588623047,32.12894821166992,33.011131286621094,-0.1585474753013122,-0.18103428949798173
285,285,285,285,2020-03-24,29.140867233276367,28.989091873168945,32.37558364868164,0.0052356024387192335,-0.09991221935969619
286,286,286,286,2020-03-25,32.41351318359375,31.948713302612305,28.714000701904297,0.014548312997113344,0.1288400219842616
287,287,287,287,2020-03-26,32.4040412902832,30.75347900390625,31.246749877929688,0.05367075010171374,0.037037177206418415
288,288,288,288,2020-03-27,31.882322311401367,30.18432235717773,30.76296806335449,0.056254367221858725,0.03638641907834228
289,289,289,289,2020-03-30,32.5652961730957,29.16932487487793,26.968582153320312,0.1164226910559234,0.20752718804263637
290,290,290,290,2020-03-31,31.891801834106445,27.034984588623047,32.12894821166992,0.17964934396623478,-0.007381081260460887
291,291,291,291,2020-04-01,31.26571655273437,29.140867233276367,28.989091873168945,0.07291647508113996,0.07853383919461687
292,292,292,292,2020-04-02,32.62221908569336,32.41351318359375,31.948713302612305,0.006438854712152775,0.02108084218296158
293,293,293,293,2020-04-03,31.872827529907227,32.4040412902832,30.75347900390625,-0.016393441658009156,0.03639746013317069
294,294,294,294,2020-04-06,34.225345611572266,31.882322311401367,30.18432235717773,0.07348973130897107,0.13387821686292023
295,295,295,295,2020-04-07,33.143943786621094,32.5652961730957,29.16932487487793,0.017768842342157143,0.1362602298405029
296,296,296,296,2020-04-08,34.61427307128906,31.891801834106445,27.034984588623047,0.08536586459881645,0.28035113013733914
297,297,297,297,2020-04-09,34.66169357299805,31.26571655273437,29.140867233276367,0.1086166381165723,0.18945305558433656
298,298,298,298,2020-04-13,32.98268508911133,32.62221908569336,32.41351318359375,0.011049708251639201,0.01755971042983595
299,299,299,299,2020-04-14,34.348663330078125,31.872827529907227,32.4040412902832,0.07767857426040248,0.06001171342717804
300,300,300,300,2020-04-15,32.887821197509766,34.225345611572266,31.882322311401367,-0.039079938862918495,0.03153781823944568
301,301,301,301,2020-04-16,32.8214111328125,33.143943786621094,32.5652961730957,-0.009731269636620188,0.007864659309574806
302,302,302,302,2020-04-17,33.95024871826172,34.61427307128906,31.891801834106445,-0.019183541762086587,0.06454470320814187
303,303,303,303,2020-04-20,34.70912551879883,34.66169357299805,31.26571655273437,0.0013684255127606182,0.11013369740804202
304,304,304,304,2020-04-21,34.0925407409668,32.98268508911133,32.62221908569336,0.033649645226181635,0.045071172240341406
305,305,305,305,2020-04-22,34.02613067626953,34.348663330078125,31.872827529907227,-0.009389962302438715,0.0675592130739513
306,306,306,306,2020-04-23,33.807952880859375,32.887821197509766,34.225345611572266,0.027977885121173163,-0.01219542778179461
307,307,307,307,2020-04-24,33.580299377441406,32.8214111328125,33.143943786621094,0.023121743350950075,0.013165469795312967
308,308,308,308,2020-04-27,34.9462776184082,33.95024871826172,34.61427307128906,0.029337897003703706,0.009591550469234766
309,309,309,309,2020-04-28,35.17394256591797,34.70912551879883,34.66169357299805,0.013391782137161412,0.014778533306259778
310,310,310,310,2020-04-29,36.79603958129883,34.0925407409668,32.98268508911133,0.07929883726980225,0.1156168602369616
311,311,311,311,2020-04-30,35.781044006347656,34.02613067626953,34.348663330078125,0.05157545965995003,0.04170120573557323
312,312,312,312,2020-05-01,34.57632064819336,33.807952880859375,32.887821197509766,0.022727426592250133,0.0513411770437211
313,313,313,313,2020-05-04,33.7984733581543,33.580299377441406,32.8214111328125,0.006497082657322961,0.029769049886005705
314,314,314,314,2020-05-05,33.10601043701172,34.9462776184082,33.95024871826172,-0.05265989131921478,-0.02486692478326047
315,315,315,315,2020-05-06,32.792964935302734,35.17394256591797,34.70912551879883,-0.06769151982758681,-0.05520624777648986
316,316,316,316,2020-05-07,33.5367431640625,36.79603958129883,34.0925407409668,-0.08857737012797506,-0.016302615317738134
317,317,317,317,2020-05-08,34.814510345458984,35.781044006347656,34.02613067626953,-0.02701244996421026,0.023169830172294237
318,318,318,318,2020-05-11,34.175628662109375,34.57632064819336,33.807952880859375,-0.01158862419633766,0.010875422790185052
319,319,319,319,2020-05-12,32.7262077331543,33.7984733581543,33.580299377441406,-0.03172526799176578,-0.02543430702291094
320,320,320,320,2020-05-13,31.610538482666016,33.10601043701172,34.9462776184082,-0.04517221902019952,-0.09545334619516277
321,321,321,321,2020-05-14,31.848934173583984,32.792964935302734,35.17394256591797,-0.02878760013256587,-0.0945304435549904
322,322,322,322,2020-05-15,31.04794883728028,33.5367431640625,36.79603958129883,-0.07421097256245135,-0.15621492990620522
323,323,323,323,2020-05-18,32.62131881713867,34.814510345458984,35.781044006347656,-0.06299647780645523,-0.08830723856599709
324,324,324,324,2020-05-19,31.45798110961914,34.175628662109375,34.57632064819336,-0.0795200456839964,-0.09018714195482669
325,325,325,325,2020-05-20,32.12546920776367,32.7262077331543,33.7984733581543,-0.018356496734634686,-0.04949939994810426
326,326,326,326,2020-05-21,31.67729377746582,31.610538482666016,33.10601043701172,0.0021118050499648877,-0.04315580889047954
327,327,327,327,2020-05-22,31.30541038513184,31.848934173583984,32.792964935302734,-0.01706568218232407,-0.04536200228023579
328,328,328,328,2020-05-26,32.89785385131836,31.04794883728028,33.5367431640625,0.05958219732109438,-0.01905042805196322
329,329,329,329,2020-05-27,35.36757278442383,32.62131881713867,34.814510345458984,0.08418586577322329,0.015885974941967973
330,330,330,330,2020-05-28,34.337730407714844,31.45798110961914,34.175628662109375,0.09154272450164136,0.0047431971832370134
331,331,331,331,2020-05-29,34.242374420166016,32.12546920776367,32.7262077331543,0.06589491965741501,0.04632882304525987
332,332,332,332,2020-06-01,34.814510345458984,31.67729377746582,31.610538482666016,0.09903676084302626,0.1013577122246716
333,333,333,333,2020-06-02,35.415252685546875,31.30541038513184,31.848934173583984,0.13128217294883182,0.1119760709267581
334,334,334,334,2020-06-03,37.67518997192383,32.89785385131836,31.04794883728028,0.14521725770308924,0.2134518183270775
335,335,335,335,2020-06-04,39.74442672729492,35.36757278442383,32.62131881713867,0.12375330276548402,0.2183574474743153
336,336,336,336,2020-06-05,40.831485748291016,34.337730407714844,31.45798110961914,0.18911428517468898,0.29796904658340173
337,337,337,337,2020-06-08,39.87791442871094,34.242374420166016,32.12546920776367,0.16457795652237373,0.2413177274022118
338,338,338,338,2020-06-09,38.3140869140625,34.814510345458984,31.67729377746582,0.10052063159521007,0.2095126301893211
339,339,339,339,2020-06-10,36.3497428894043,35.415252685546875,31.30541038513184,0.026386659221516506,0.16113293012980945
340,340,340,340,2020-06-11,34.48076248168945,37.67518997192383,32.89785385131836,-0.084788623298646,0.0481158630445937
341,341,341,341,2020-06-12,34.86219024658203,39.74442672729492,35.36757278442383,-0.12284078253819575,-0.01428943232611013
342,342,342,342,2020-06-15,34.94801330566406,40.831485748291016,34.337730407714844,-0.14409155911925653,0.017772953852887907
343,343,343,343,2020-06-16,35.20547103881836,39.87791442871094,34.242374420166016,-0.11716869993904588,0.028125871378976486
344,344,344,344,2020-06-17,34.96708297729492,38.3140869140625,34.814510345458984,-0.08735700642624789,0.004382443708728978
345,345,345,345,2020-06-18,35.167335510253906,36.3497428894043,35.415252685546875,-0.032528631158352805,-0.0070002938421541705
346,346,346,346,2020-06-19,34.96708297729492,34.48076248168945,37.67518997192383,0.014104110831763661,-0.07188038060715907
347,347,347,347,2020-06-22,34.72869110107422,34.86219024658203,39.74442672729492,-0.0038293390221201262,-0.12619972255823464
348,348,348,348,2020-06-23,34.22330093383789,34.94801330566406,40.831485748291016,-0.020736868945529396,-0.16184042028717283
349,349,349,349,2020-06-24,32.2303581237793,35.20547103881836,39.87791442871094,-0.08450711856002824,-0.19177422928180077
350,350,350,350,2020-06-25,32.49736022949219,34.96708297729492,38.3140869140625,-0.07062993356941993,-0.15181692043495854
351,351,351,351,2020-06-26,30.27556228637696,35.167335510253906,36.3497428894043,-0.13909991055337778,-0.16710381202717994
352,352,352,352,2020-06-29,31.229122161865234,34.96708297729492,34.48076248168945,-0.10689941788558244,-0.09430302829152803
353,353,353,353,2020-06-30,32.173152923583984,34.72869110107422,34.86219024658203,-0.07358579020593115,-0.07713334429014218
354,354,354,354,2020-07-01,31.48658943176269,34.22330093383789,34.94801330566406,-0.07996632199114684,-0.09904493979748985
355,355,355,355,2020-07-02,31.839399337768555,32.2303581237793,35.20547103881836,-0.012130140922085975,-0.09561217622506168
356,356,356,356,2020-07-06,32.62131881713867,32.49736022949219,34.96708297729492,0.003814420210475733,-0.067084925605016
357,357,357,357,2020-07-07,32.31618118286133,30.27556228637696,35.167335510253906,0.06740151932380734,-0.0810739365386739
358,358,358,358,2020-07-08,32.83111572265625,31.229122161865234,34.96708297729492,0.05129806571211448,-0.061085085536749295
359,359,359,359,2020-07-09,32.3066520690918,32.173152923583984,34.72869110107422,0.00414939579670337,-0.06974173097780534
360,360,360,360,2020-07-10,33.18391799926758,31.48658943176269,34.22330093383789,0.0539063962828783,-0.03037062195080764
361,361,361,361,2020-07-13,32.83111572265625,31.839399337768555,32.2303581237793,0.031147458982095255,0.018639494993191397
362,362,362,362,2020-07-14,32.945526123046875,32.62131881713867,32.49736022949219,0.009938510080649277,0.01379083994483854
363,363,363,363,2020-07-15,34.00398635864258,32.31618118286133,30.27556228637696,0.05222786585552286,0.12314962268903229
364,364,364,364,2020-07-16,33.2983512878418,32.83111572265625,31.229122161865234,0.01423148604307456,0.06625959946140769
365,365,365,365,2020-07-17,31.887081146240234,32.3066520690918,32.173152923583984,-0.012987137198687715,-0.008891630174487797
366,366,366,366,2020-07-20,32.268497467041016,33.18391799926758,31.48658943176269,-0.02758627032066463,0.024833049542341223
367,367,367,367,2020-07-21,33.603492736816406,32.83111572265625,31.839399337768555,0.023525761983993476,0.05540598867250757
368,368,368,368,2020-07-22,33.24113464355469,32.945526123046875,32.62131881713867,0.008972645311650318,0.019000330118179587
369,369,369,369,2020-07-23,33.57487869262695,34.00398635864258,32.31618118286133,-0.012619334141879546,0.03894945082289514
370,370,370,370,2020-07-24,33.31742858886719,33.2983512878418,32.83111572265625,0.0005729202884694473,0.014812559838633277
371,371,371,371,2020-07-27,32.268497467041016,31.887081146240234,32.3066520690918,0.011961468628989058,-0.0011810138038811369
372,372,372,372,2020-07-28,32.096858978271484,32.268497467041016,33.18391799926758,-0.005319072849451434,-0.03275860978863576
373,373,373,373,2020-07-29,32.49736022949219,33.603492736816406,32.83111572265625,-0.03291718857880288,-0.010165828538496569
374,374,374,374,2020-07-30,32.02057647705078,33.24113464355469,32.945526123046875,-0.03671830638731122,-0.02807512141531865
375,375,375,375,2020-07-31,31.610538482666016,33.57487869262695,34.00398635864258,-0.058506248911401326,-0.07038727314887994
376,376,376,376,2020-08-03,31.791728973388672,33.31742858886719,33.2983512878418,-0.04579283816603774,-0.04524615352362016
377,377,377,377,2020-08-04,32.37339401245117,32.268497467041016,31.887081146240234,0.003250741548077807,0.015251093820115136
378,378,378,378,2020-08-05,32.611793518066406,32.096858978271484,32.268497467041016,0.016043144288464983,0.010638736785808955
379,379,379,379,2020-08-06,31.76820945739746,32.49736022949219,33.603492736816406,-0.02243723080722737,-0.05461584882836257
380,380,380,380,2020-08-07,32.630958557128906,32.02057647705078,33.24113464355469,0.019062182734767008,-0.018356054718610237
381,381,381,381,2020-08-10,32.4008903503418,31.610538482666016,33.57487869262695,0.025002796713165187,-0.03496627204621783
382,382,382,382,2020-08-11,33.51287078857422,31.791728973388672,33.31742858886719,0.05413803749479085,0.005866064939127336
383,383,383,383,2020-08-12,33.39784240722656,32.37339401245117,32.268497467041016,0.03164476342460043,0.03499837391992178
384,384,384,384,2020-08-13,33.1773681640625,32.611793518066406,32.096858978271484,0.017342641571760575,0.03366401636130445
385,385,385,385,2020-08-14,33.599151611328125,31.76820945739746,32.49736022949219,0.057634414567369285,0.0339040270980544
386,386,386,386,2020-08-17,33.18695068359375,32.630958557128906,32.02057647705078,0.017038792332485064,0.03642577164027361
387,387,387,387,2020-08-18,33.503292083740234,32.4008903503418,31.610538482666016,0.034023809885422196,0.05987729700055988
388,388,388,388,2020-08-19,34.23183059692383,33.51287078857422,31.791728973388672,0.02145324442317631,0.07675271846893406
389,389,389,389,2020-08-20,33.11984634399414,33.39784240722656,32.37339401245117,-0.008323773130095025,0.023057586463003377
390,390,390,390,2020-08-21,33.02399444580078,33.1773681640625,32.611793518066406,-0.004622841616106599,0.012639627670463005
391,391,391,391,2020-08-24,33.66625213623047,33.599151611328125,31.76820945739746,0.0019970898574630525,0.05974660552960542
392,392,392,392,2020-08-25,34.07844543457031,33.18695068359375,32.630958557128906,0.02686281000855195,0.04435931218223965
393,393,393,393,2020-08-26,33.953826904296875,33.503292083740234,32.4008903503418,0.013447479114307548,0.047928823472553006
394,394,394,394,2020-08-27,34.58651351928711,34.23183059692383,33.51287078857422,0.010361202313122986,0.03203672814204084
395,395,395,395,2020-08-28,34.77823638916016,33.11984634399414,33.39784240722656,0.05007239550393483,0.04133183111358463
396,396,396,396,2020-08-31,34.05927276611328,33.02399444580078,33.1773681640625,0.031349276115328895,0.026581511760961574
397,397,397,397,2020-09-01,34.31809997558594,33.66625213623047,33.599151611328125,0.019362055411388468,0.021397813033333213
398,398,398,398,2020-09-02,34.48107147216797,34.07844543457031,33.18695068359375,0.011814683224640854,0.03899486882396763
399,399,399,399,2020-09-03,33.925071716308594,33.953826904296875,33.503292083740234,-0.0008468909283578796,0.012589199637878412
400,400,400,400,2020-09-04,34.70154571533203,34.58651351928711,34.23183059692383,0.003325926331972484,0.013721589240699661
401,401,401,401,2020-09-08,33.22529220581055,34.77823638916016,33.11984634399414,-0.04465275829321946,0.003183766637115726
402,402,402,402,2020-09-09,33.579978942871094,34.05927276611328,33.02399444580078,-0.014072344601528064,0.016835773697297496
403,403,403,403,2020-09-10,33.22529220581055,34.31809997558594,33.66625213623047,-0.031843481152884934,-0.013097980988070135
404,404,404,404,2020-09-11,33.781280517578125,34.48107147216797,34.07844543457031,-0.020294930659411015,-0.008720025611577142
405,405,405,405,2020-09-14,34.250999450683594,33.925071716308594,33.953826904296875,0.009607282103940795,0.008752254855523
406,406,406,406,2020-09-15,33.31157302856445,34.70154571533203,34.58651351928711,-0.040055065505438026,-0.03686235937055893
407,407,407,407,2020-09-16,34.250999450683594,33.22529220581055,34.77823638916016,0.030871278377911926,-0.01515996764691896
408,408,408,408,2020-09-17,34.32769012451172,33.579978942871094,34.05927276611328,0.02226657684665878,0.007880889302648075
409,409,409,409,2020-09-18,34.5385856628418,33.22529220581055,34.31809997558594,0.039526919700094476,0.006424763824708135
410,410,410,410,2020-09-21,33.781280517578125,33.781280517578125,34.48107147216797,0.0,-0.020294930659411015
411,411,411,411,2020-09-22,33.5224609375,34.250999450683594,33.925071716308594,-0.02127057676762345,-0.011867647095202716
412,412,412,412,2020-09-23,33.340328216552734,33.31157302856445,34.70154571533203,0.0008632191570066006,-0.03922642264831089
413,413,413,413,2020-09-24,32.937705993652344,34.250999450683594,33.22529220581055,-0.038343215616881476,-0.00865564132218255
414,414,414,414,2020-09-25,33.49369430541992,34.32769012451172,33.579978942871094,-0.0242951336389593,-0.0025695262524721985
415,415,415,415,2020-09-28,34.70154571533203,34.5385856628418,33.22529220581055,0.00471820282628288,0.04443161855062061
416,416,416,416,2020-09-29,34.29893112182617,33.781280517578125,33.781280517578125,0.015323593313127493,0.015323593313127493
417,417,417,417,2020-09-30,34.730308532714844,33.5224609375,34.250999450683594,0.0360309941882484,0.013994017392729985
418,418,418,418,2020-10-01,36.168216705322266,33.340328216552734,33.31157302856445,0.08481885572336822,0.08575529214151079
419,419,419,419,2020-10-02,36.11069869995117,32.937705993652344,34.250999450683594,0.09633314192889797,0.05429620387998524
420,420,420,420,2020-10-05,35.41091537475586,33.49369430541992,34.32769012451172,0.05724125418514059,0.031555436626091726
421,421,421,421,2020-10-06,35.228782653808594,34.70154571533203,34.5385856628418,0.015193471288041716,0.019983359993496874
422,422,422,422,2020-10-07,36.21614837646485,34.29893112182617,33.781280517578125,0.05589728868893684,0.07207742932124028
423,423,423,423,2020-10-08,36.17780685424805,34.730308532714844,33.5224609375,0.041678245391045365,0.07921094819675467
424,424,424,424,2020-10-09,36.64751052856445,36.168216705322266,33.340328216552734,0.013251795828010948,0.09919465370979097
425,425,425,425,2020-10-12,36.877586364746094,36.11069869995117,32.937705993652344,0.02123713172007835,0.11961611327312927
426,426,426,426,2020-10-13,36.05317306518555,35.41091537475586,33.49369430541992,0.01813728009097293,0.07641673493602807
427,427,427,427,2020-10-14,35.58346939086914,35.228782653808594,34.70154571533203,0.010068095186428483,0.025414535789610504
428,428,428,428,2020-10-15,37.41439437866211,36.21614837646485,34.29893112182617,0.03308595905178979,0.09083266314539484
429,429,429,429,2020-10-16,37.66363906860352,36.17780685424805,34.730308532714844,0.04107026775673672,0.08446024984562328
430,430,430,430,2020-10-19,37.28019714355469,36.64751052856445,36.168216705322266,0.017264108963065627,0.030744685238207836
431,431,431,431,2020-10-20,37.5102653503418,36.877586364746094,36.11069869995117,0.0171561929063917,0.03875767295503807
432,432,432,432,2020-10-21,37.31854248046875,36.05317306518555,35.41091537475586,0.035097310658214864,0.05387116050303575
433,433,433,433,2020-10-22,38.468875885009766,35.58346939086914,35.228782653808594,0.0810883970431795,0.09197289792955377
434,434,434,434,2020-10-23,38.67977142333984,37.41439437866211,36.21614837646485,0.033820594070590904,0.0680255399129075
435,435,435,435,2020-10-26,37.52944564819336,37.66363906860352,36.17780685424805,-0.0035629435638370177,0.037360993146730914
436,436,436,436,2020-10-27,36.877586364746094,37.28019714355469,36.64751052856445,-0.010799588244082003,0.006278075450781628
437,437,437,437,2020-10-28,36.57083511352539,37.5102653503418,36.877586364746094,-0.02504461720124429,-0.00831809457882382
438,438,438,438,2020-10-29,38.64142608642578,37.31854248046875,36.05317306518555,0.03544842638614254,0.07178988147757681
439,439,439,439,2020-10-30,39.408302307128906,38.468875885009766,35.58346939086914,0.024420428216495038,0.10748903863885828
440,440,440,440,2020-11-02,39.55208587646485,38.67977142333984,37.41439437866211,0.022552213237709395,0.05713553655760606
441,441,441,441,2020-11-03,40.79828643798828,37.52944564819336,37.66363906860352,0.0871006947567925,0.08322741633316588
442,442,442,442,2020-11-04,39.14947891235352,36.877586364746094,37.28019714355469,0.06160632437103564,0.05014141319051513
443,443,443,443,2020-11-05,39.73423004150391,36.57083511352539,37.5102653503418,0.08650048373679531,0.05928949503264058
444,444,444,444,2020-11-06,39.42747116088867,38.64142608642578,37.31854248046875,0.020342030666901767,0.056511550029684665
445,445,445,445,2020-11-09,43.098934173583984,39.408302307128906,38.468875885009766,0.0936511255342114,0.1203585543392085
446,446,446,446,2020-11-10,44.498497009277344,39.55208587646485,38.67977142333984,0.12506068954901362,0.1504332981250871
447,447,447,447,2020-11-11,44.31637191772461,40.79828643798828,37.52944564819336,0.08623120691805708,0.18084269970712907
448,448,448,448,2020-11-12,43.03643798828125,39.14947891235352,36.877586364746094,0.09928507821597621,0.16700799132078892
449,449,449,449,2020-11-13,44.26824951171875,39.73423004150391,36.57083511352539,0.11410865305503304,0.2104795904796426
450,450,450,450,2020-11-16,45.12474060058594,39.42747116088867,38.64142608642578,0.1444999963717899,0.1677814503962538
451,451,451,451,2020-11-17,47.05907440185547,43.098934173583984,39.408302307128906,0.09188487613920437,0.19414112374342363
452,452,452,452,2020-11-18,45.90425109863281,44.498497009277344,39.55208587646485,0.03159104652596212,0.16060253413708758
453,453,453,453,2020-11-19,45.30758666992188,44.31637191772461,40.79828643798828,0.022366784763822922,0.11052670652694085
454,454,454,454,2020-11-20,44.85528945922852,43.03643798828125,39.14947891235352,0.04226305791019569,0.14574422713643176
455,455,455,455,2020-11-23,46.423919677734375,44.26824951171875,39.73423004150391,0.04869562699661234,0.1683608724578991
456,456,456,456,2020-11-24,47.91556930541992,45.12474060058594,39.42747116088867,0.06184697502278258,0.21528385906097092
457,457,457,457,2020-11-25,47.8770751953125,47.05907440185547,43.098934173583984,0.017382424194573254,0.11086448222789502
458,458,458,458,2020-11-27,47.82895660400391,45.90425109863281,44.498497009277344,0.0419286985258851,0.07484431651775147
459,459,459,459,2020-11-30,46.94358825683594,45.30758666992188,44.31637191772461,0.03610877795881673,0.059283199987329116
460,460,460,460,2020-12-01,48.13690948486328,44.85528945922852,43.03643798828125,0.07316015714529289,0.11851518701363895
461,461,461,461,2020-12-02,48.94528198242188,46.423919677734375,44.26824951171875,0.05431170659845841,0.10565207620113881
462,462,462,462,2020-12-03,49.14738464355469,47.91556930541992,45.12474060058594,0.02570803928641685,0.08914497877283134
463,463,463,463,2020-12-04,49.07039260864258,47.8770751953125,47.05907440185547,0.024924609710639034,0.042740284044086696
464,464,464,464,2020-12-07,48.84905242919922,47.82895660400391,45.90425109863281,0.02132799662850915,0.06415095029519202
465,465,465,465,2020-12-08,48.646949768066406,46.94358825683594,45.30758666992188,0.036285285690371705,0.07370428097335435
466,466,466,466,2020-12-09,48.646949768066406,48.13690948486328,44.85528945922852,0.01059561755545424,0.08453095174615544
467,467,467,467,2020-12-10,48.21389389038086,48.94528198242188,46.423919677734375,-0.014942974325976799,0.03855715383518077
468,468,468,468,2020-12-11,47.569122314453125,49.14738464355469,47.91556930541992,-0.0321128446721638,-0.00723036365817753
469,469,469,469,2020-12-14,47.96368408203125,49.07039260864258,47.8770751953125,-0.022553488321110482,0.0018089844955113676
470,470,470,470,2020-12-15,49.12813568115234,48.84905242919922,47.82895660400391,0.005713176368315809,0.027163023603146375
471,471,471,471,2020-12-16,49.73441696166992,48.646949768066406,46.94358825683594,0.022354272956233157,0.059450689827222236
472,472,472,472,2020-12-17,49.83065032958984,48.646949768066406,48.13690948486328,0.024332472378369996,0.03518590750532402
473,473,473,473,2020-12-18,50.02311706542969,48.21389389038086,48.94528198242188,0.03752493377038335,0.022021225322491622
474,474,474,474,2020-12-21,49.8017807006836,47.569122314453125,49.14738464355469,0.046935034274368403,0.013314972136869052
475,475,475,475,2020-12-22,49.695919036865234,47.96368408203125,49.07039260864258,0.03611555258915011,0.01274753257450989
476,476,476,476,2020-12-23,50.37919616699219,49.12813568115234,48.84905242919922,0.025465254654876146,0.031323918514299276
477,477,477,477,2020-12-24,50.10011291503906,49.73441696166992,48.646949768066406,0.007352975579285159,0.029871618958658086
478,478,478,478,2020-12-28,50.94697570800781,49.83065032958984,48.646949768066406,0.02240238429629904,0.047279962071768544
479,479,479,479,2020-12-29,50.56203842163086,50.02311706542969,48.21389389038086,0.01077344611484854,0.04870265273717034
480,480,480,480,2020-12-30,50.43693161010742,49.8017807006836,47.569122314453125,0.012753578295546797,0.060287202204337476
481,481,481,481,2020-12-31,51.043216705322266,49.695919036865234,47.96368408203125,0.027110831121919476,0.06420550635818878
482,482,482,482,2021-01-04,50.77376174926758,50.37919616699219,49.12813568115234,0.007831915002524559,0.03349661136737536
483,483,483,483,2021-01-05,50.78338623046875,50.10011291503906,49.73441696166992,0.01363815919114586,0.021091415821909987
