,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LLY,LLY_6m,LLY_12m,LLY_6m_ret,LLY_12m_ret
484,484,484,484,2021-01-06,158.1246337890625,160.22244262695312,166.12135314941406,-0.013093102336324769,-0.04813781737715017
485,485,485,485,2021-01-07,159.57769775390625,160.29942321777344,164.9376678466797,-0.004502358457564082,-0.03249694361967015
486,486,486,486,2021-01-08,160.13583374023438,160.7132110595703,162.41648864746094,-0.0035925940097228937,-0.014042015845921463
487,487,487,487,2021-01-11,178.92950439453125,162.47422790527344,160.43414306640625,0.10127930257869355,0.11528319953982291
488,488,488,488,2021-01-12,172.05868530273438,159.26014709472656,159.2408905029297,0.08036246632621369,0.08049311178380325
489,489,489,489,2021-01-13,178.50611877441406,160.0492401123047,160.3764190673828,0.11532000182667779,0.11304467210615288
490,490,490,490,2021-01-14,179.65121459960938,158.1246337890625,160.22244262695312,0.13613679472145512,0.12126123940010314
491,491,491,491,2021-01-15,183.5774078369141,159.57769775390625,160.29942321777344,0.15039513930085113,0.14521564801587927
492,492,492,492,2021-01-19,190.99668884277344,160.13583374023438,160.7132110595703,0.19271673542225565,0.18843178842328134
493,493,493,493,2021-01-20,193.67189025878903,178.92950439453125,162.47422790527344,0.08239214608090295,0.19201606775263214
494,494,494,494,2021-01-21,194.72080993652344,172.05868530273438,159.26014709472656,0.1317115994110698,0.2226587347097273
495,495,495,495,2021-01-22,198.367919921875,178.50611877441406,160.0492401123047,0.11126678056655948,0.2394180677314215
496,496,496,496,2021-01-25,204.34375,179.65121459960938,158.1246337890625,0.13744708297922248,0.29229548302128294
497,497,497,497,2021-01-26,204.6998291015625,183.5774078369141,159.57769775390625,0.11506002570541285,0.2827596336001892
498,498,498,498,2021-01-27,199.74400329589844,190.99668884277344,160.13583374023438,0.04579825182375652,0.24734107682553286
499,499,499,499,2021-01-28,202.19781494140625,193.67189025878903,178.92950439453125,0.0440225201046196,0.13004177609283185
500,500,500,500,2021-01-29,200.1288909912109,194.72080993652344,172.05868530273438,0.027773513557438623,0.16314320686042372
501,501,501,501,2021-02-01,195.48101806640625,198.367919921875,178.50611877441406,-0.014553269785788525,0.09509421530498963
502,502,502,502,2021-02-02,190.11138916015625,204.34375,179.65121459960938,-0.06964911253632056,0.058224903092693125
503,503,503,503,2021-02-03,189.5340118408203,204.6998291015625,183.5774078369141,-0.07408807973756348,0.032447369608780585
504,504,504,504,2021-02-04,194.018310546875,199.74400329589844,190.99668884277344,-0.028665154670708515,0.01582028318087203
505,505,505,505,2021-02-05,194.16262817382807,202.19781494140625,193.67189025878903,-0.03973923640028776,0.0025338623709578734
506,506,506,506,2021-02-08,198.0118408203125,200.1288909912109,194.72080993652344,-0.01057843353057597,0.016901279759784726
507,507,507,507,2021-02-09,194.1049194335937,195.48101806640625,198.367919921875,-0.007039551187241533,-0.021490372485431286
508,508,508,508,2021-02-10,196.6838836669922,190.11138916015625,204.34375,0.03457180832705942,-0.03748519997801647
509,509,509,509,2021-02-11,195.7562255859375,189.5340118408203,204.6998291015625,0.03282900881316708,-0.04369130914705166
510,510,510,510,2021-02-12,200.3075714111328,194.018310546875,199.74400329589844,0.03241581089192258,0.0028214519882205913
511,511,511,511,2021-02-16,198.82911682128903,194.16262817382807,202.19781494140625,0.024033917810811545,-0.016660408130985016
512,512,512,512,2021-02-17,199.5055389404297,198.0118408203125,200.1288909912109,0.0075434787835373385,-0.0031147529359396575
513,513,513,513,2021-02-18,194.34539794921875,194.1049194335937,195.48101806640625,0.0012389099479126475,-0.005809362609323632
514,514,514,514,2021-02-19,194.15213012695312,196.6838836669922,190.11138916015625,-0.01287219620050617,0.021254597026761024
515,515,515,515,2021-02-22,193.92022705078125,195.7562255859375,189.5340118408203,-0.00937900457398344,0.023142100815365385
516,516,516,516,2021-02-23,195.6596069335937,200.3075714111328,194.018310546875,-0.023204137740750364,0.00845949221025788
517,517,517,517,2021-02-24,197.630859375,198.82911682128903,194.16262817382807,-0.006026569274388716,0.01786250646580112
518,518,518,518,2021-02-25,196.95448303222656,199.5055389404297,198.0118408203125,-0.012786892643441017,-0.0053398715132669805
519,519,519,519,2021-02-26,197.98843383789065,194.34539794921875,194.1049194335937,0.018745161589181603,0.020007295104262246
520,520,520,520,2021-03-01,199.5152130126953,194.15213012695312,196.6838836669922,0.027623095776674544,0.014395329667665546
521,521,521,521,2021-03-02,197.263671875,193.92022705078125,195.7562255859375,0.017241341324044646,0.00770063013092126
522,522,522,522,2021-03-03,195.1957550048828,195.6596069335937,200.3075714111328,-0.002370708681165401,-0.025519836171134846
523,523,523,523,2021-03-04,193.784912109375,197.630859375,198.82911682128903,-0.019460256752349636,-0.025369547441322915
524,524,524,524,2021-03-05,199.95001220703125,196.95448303222656,199.5055389404297,0.015209245957171547,0.0022278743184882543
525,525,525,525,2021-03-08,200.05633544921875,197.98843383789065,194.34539794921875,0.010444557650379105,0.029385504160444498
526,526,526,526,2021-03-09,199.1673126220703,199.5152130126953,194.15213012695312,-0.001743728637890185,0.02583119995561134
527,527,527,527,2021-03-10,198.529541015625,197.263671875,193.92022705078125,0.006417142743987636,0.023769124216406423
528,528,528,528,2021-03-11,198.29763793945312,195.1957550048828,195.6596069335937,0.01589113930522057,0.013482757362150766
529,529,529,529,2021-03-12,201.07095336914065,193.784912109375,197.630859375,0.03759859929473408,0.01740666414658021
530,530,530,530,2021-03-15,182.78826904296875,199.95001220703125,196.95448303222656,-0.08583016812368571,-0.07192633430405271
531,531,531,531,2021-03-16,184.4696502685547,200.05633544921875,197.98843383789065,-0.07791148001219139,-0.06828067330642607
532,532,532,532,2021-03-17,180.4401397705078,199.1673126220703,199.5152130126953,-0.09402734115862788,-0.09560711162899516
533,533,533,533,2021-03-18,177.73443603515625,198.529541015625,197.263671875,-0.10474564578191459,-0.09900067079872077
534,534,534,534,2021-03-19,178.08230590820312,198.29763793945312,195.1957550048828,-0.10194439147793788,-0.0876732646990791
535,535,535,535,2021-03-22,179.58009338378906,201.07095336914065,193.784912109375,-0.10688197188729254,-0.07330198502537977
536,536,536,536,2021-03-23,177.49282836914062,182.78826904296875,199.95001220703125,-0.028970352974803326,-0.11231399083205917
537,537,537,537,2021-03-24,174.1011199951172,184.4696502685547,200.05633544921875,-0.05620724199532434,-0.1297395325962566
538,538,538,538,2021-03-25,176.9227294921875,180.4401397705078,199.1673126220703,-0.01949350229274882,-0.11168792126091998
539,539,539,539,2021-03-26,179.0679473876953,177.73443603515625,198.529541015625,0.007502830527874149,-0.0980287040828749
540,540,540,540,2021-03-29,180.063232421875,178.08230590820312,198.29763793945312,0.01112365714027197,-0.09195472879584021
541,541,541,541,2021-03-30,179.25157165527344,179.58009338378906,201.07095336914065,-0.0018293883376790943,-0.10851583159209277
542,542,542,542,2021-03-31,180.527099609375,177.49282836914062,182.78826904296875,0.017095176566367165,-0.01237042970773039
543,543,543,543,2021-04-01,179.0003204345703,174.1011199951172,184.4696502685547,0.028139970837582906,-0.02964894130835083
544,544,544,544,2021-04-05,178.66207885742188,176.9227294921875,180.4401397705078,0.009831124413616887,-0.009854020925429086
545,545,545,545,2021-04-06,176.64251708984375,179.0679473876953,177.73443603515625,-0.013544748422230635,-0.006143541846311162
546,546,546,546,2021-04-07,176.17868041992188,180.063232421875,178.08230590820312,-0.021573265956105425,-0.010689582429725064
547,547,547,547,2021-04-08,176.45889282226562,179.25157165527344,179.58009338378906,-0.01557966162984914,-0.01738054871623762
548,548,548,548,2021-04-09,178.27557373046875,180.527099609375,177.49282836914062,-0.012471955090277875,0.004410011201693154
549,549,549,549,2021-04-12,175.6955108642578,179.0003204345703,174.1011199951172,-0.018462590247264377,0.009157843839174173
550,550,550,550,2021-04-13,176.381591796875,178.66207885742188,176.9227294921875,-0.012764247875828083,-0.003058610371124759
551,551,551,551,2021-04-14,176.8357696533203,176.64251708984375,179.0679473876953,0.0010940319842605017,-0.01246553482596291
552,552,552,552,2021-04-15,179.65737915039062,176.17868041992188,180.063232421875,0.019745287694159508,-0.0022539486047516988
553,553,553,553,2021-04-16,182.875228881836,176.45889282226562,179.25157165527344,0.03636164750298576,0.02021548370873627
554,554,554,554,2021-04-19,183.25210571289065,178.27557373046875,180.527099609375,0.027914828028801297,0.015094720456995336
555,555,555,555,2021-04-20,184.18942260742188,175.6955108642578,179.0003204345703,0.04834450067268059,0.02898934571878775
556,556,556,556,2021-04-21,184.5179748535156,176.381591796875,178.66207885742188,0.04612943433468186,0.03277637892463403
557,557,557,557,2021-04-22,180.7493438720703,176.8357696533203,176.64251708984375,0.022131123281349696,0.023249367422327527
558,558,558,558,2021-04-23,182.3630828857422,179.65737915039062,176.17868041992188,0.015060354036928514,0.03510301275432304
559,559,559,559,2021-04-26,180.91363525390625,182.875228881836,176.45889282226562,-0.010726404226114261,0.025245213547427037
560,560,560,560,2021-04-27,176.0723876953125,183.25210571289065,178.27557373046875,-0.039179457118091454,-0.012358316897003507
561,561,561,561,2021-04-28,174.4683074951172,184.18942260742188,175.6955108642578,-0.05277781413661364,-0.006984830534963238
562,562,562,562,2021-04-29,176.0626983642578,184.5179748535156,176.381591796875,-0.04582359250349577,-0.001807974570183224
563,563,563,563,2021-04-30,176.61351013183594,180.7493438720703,176.8357696533203,-0.022881597529679665,-0.001256869704133412
564,564,564,564,2021-05-03,179.65737915039062,182.3630828857422,179.65737915039062,-0.014836904994893096,0.0
565,565,565,565,2021-05-04,181.860580444336,180.91363525390625,182.875228881836,0.005234238917927625,-0.005548309870636481
566,566,566,566,2021-05-05,186.3153381347656,176.0723876953125,183.25210571289065,0.05817465517181586,0.016715946646060686
567,567,567,567,2021-05-06,187.3589324951172,174.4683074951172,184.18942260742188,0.07388519545511585,0.017207882205324765
568,568,568,568,2021-05-07,188.83740234375,176.0626983642578,184.5179748535156,0.07255769733269957,0.023409250473638066
569,569,569,569,2021-05-10,188.1996459960937,176.61351013183594,180.7493438720703,0.0656016397364454,0.041218971889029454
570,570,570,570,2021-05-11,188.18997192382807,179.65737915039062,182.3630828857422,0.04749369501986789,0.03195213058410884
571,571,571,571,2021-05-12,186.6921844482422,181.860580444336,180.91363525390625,0.026567626651697873,0.03194092687500283
572,572,572,572,2021-05-13,189.20602416992188,186.3153381347656,176.0723876953125,0.015515019128835128,0.07459225518845525
573,573,573,573,2021-05-14,190.4386444091797,187.3589324951172,174.4683074951172,0.0164374971240977,0.0915371802670204
574,574,574,574,2021-05-17,189.7786407470703,188.83740234375,176.0626983642578,0.0049843854640985175,0.07790373832869157
575,575,575,575,2021-05-18,188.9051513671875,188.1996459960937,176.61351013183594,0.0037487072165292012,0.06959626829327092
576,576,576,576,2021-05-19,190.72979736328125,188.18997192382807,179.65737915039062,0.013496072152458849,0.0616307455071019
577,577,577,577,2021-05-20,193.6609802246093,186.6921844482422,181.860580444336,0.03732773172569037,0.06488706761763119
578,578,578,578,2021-05-21,194.0006866455078,189.20602416992188,186.3153381347656,0.025340960979550742,0.041249145602726855
579,579,579,579,2021-05-24,195.1071929931641,190.4386444091797,187.3589324951172,0.024514712328835397,0.04135516996633637
580,580,580,580,2021-05-25,193.3601226806641,189.7786407470703,188.83740234375,0.018871891586403677,0.023950341832605693
581,581,581,581,2021-05-26,195.0780639648437,188.9051513671875,188.1996459960937,0.03267731214834635,0.03654851704074291
582,582,582,582,2021-05-27,193.34068298339844,190.72979736328125,188.18997192382807,0.013688923577810153,0.02736974243056456
583,583,583,583,2021-05-28,193.86480712890625,193.6609802246093,186.6921844482422,0.0010524934039917166,0.038419512321109295
584,584,584,584,2021-06-01,192.5836334228516,194.0006866455078,189.20602416992188,-0.007304372201762166,0.017851488966843743
585,585,585,585,2021-06-02,193.2727508544922,195.1071929931641,190.4386444091797,-0.009402227106697025,0.014881992329367266
586,586,586,586,2021-06-03,196.7377319335937,193.3601226806641,189.7786407470703,0.01746797222769536,0.036669517492214476
587,587,587,587,2021-06-04,196.07774353027344,195.0780639648437,188.9051513671875,0.005124510388876402,0.03796927776280756
588,588,588,588,2021-06-07,215.9747467041016,193.34068298339844,190.72979736328125,0.11706829298128985,0.13235975547510548
589,589,589,589,2021-06-08,214.2082977294922,193.86480712890625,193.6609802246093,0.10493648074587858,0.10609941910369347
590,590,590,590,2021-06-09,219.3524169921875,192.5836334228516,194.0006866455078,0.13899822686676755,0.13067855988058552
591,591,591,591,2021-06-10,226.67059326171875,193.2727508544922,195.1071929931641,0.17280160943314016,0.16177466235014992
592,592,592,592,2021-06-11,217.49855041503903,196.7377319335937,193.3601226806641,0.10552535234295002,0.12483663849468996
593,593,593,593,2021-06-14,219.4494781494141,196.07774353027344,195.0780639648437,0.11919626469759015,0.12493159758322459
594,594,594,594,2021-06-15,216.9453582763672,215.9747467041016,193.34068298339844,0.004494097514073703,0.12208850681982741
595,595,595,595,2021-06-16,214.2665405273437,214.2082977294922,193.86480712890625,0.0002718979538554045,0.10523691071413355
596,596,596,596,2021-06-17,215.67388916015625,219.3524169921875,192.5836334228516,-0.01676994437750945,0.11989728995612992
597,597,597,597,2021-06-18,212.1215057373047,226.67059326171875,193.2727508544922,-0.06418603893454933,0.09752411966756247
598,598,598,598,2021-06-21,216.120346069336,217.49855041503903,196.7377319335937,-0.006336613936382962,0.09852006498826893
599,599,599,599,2021-06-22,214.926513671875,219.4494781494141,196.07774353027344,-0.020610504593952972,0.09612906494250528
600,600,600,600,2021-06-23,210.7141876220703,216.9453582763672,215.9747467041016,-0.028722304564631318,-0.024357287888099988
601,601,601,601,2021-06-24,226.1173858642578,214.2665405273437,214.2082977294922,0.05530889380930559,0.05559583013821778
602,602,602,602,2021-06-25,223.44827270507807,215.67388916015625,219.3524169921875,0.03604693908565193,0.01867248954469658
603,603,603,603,2021-06-28,221.5070953369141,212.1215057373047,226.67059326171875,0.044246289724308774,-0.022779743285194387
604,604,604,604,2021-06-29,222.62326049804688,216.120346069336,217.49855041503903,0.030089320820468224,0.02356204247443805
605,605,605,605,2021-06-30,222.76885986328125,214.926513671875,219.4494781494141,0.036488500452666495,0.015125949452507337
606,606,606,606,2021-07-01,224.3314971923828,210.7141876220703,216.9453582763672,0.06462455007887757,0.03404607950452854
607,607,607,607,2021-07-02,227.07827758789065,226.1173858642578,214.2665405273437,0.004249526059042941,0.059793456453888005
608,608,608,608,2021-07-06,228.4953155517578,223.44827270507807,215.67388916015625,0.022587074787287165,0.0594482087819197
609,609,609,609,2021-07-07,228.8835601806641,221.5070953369141,212.1215057373047,0.03330125760770941,0.0790210044243127
610,610,610,610,2021-07-08,230.14529418945312,222.62326049804688,216.120346069336,0.03378817502977083,0.06489415908864782
611,611,611,611,2021-07-09,228.0779571533203,222.76885986328125,214.926513671875,0.023832313427008645,0.06119041925894453
612,612,612,612,2021-07-12,229.0679473876953,224.3314971923828,210.7141876220703,0.021113620934159805,0.08710262926644341
613,613,613,613,2021-07-13,228.3788452148437,227.07827758789065,226.1173858642578,0.005727397797658851,0.010001262582893355
614,614,614,614,2021-07-14,229.39796447753903,228.4953155517578,223.44827270507807,0.00395040451311468,0.026626707382579662
615,615,615,615,2021-07-15,224.66151428222656,228.8835601806641,221.5070953369141,-0.018446261038166933,0.014240712878811346
616,616,616,616,2021-07-16,225.6223907470703,230.14529418945312,222.62326049804688,-0.019652382892780818,0.013471773984056634
617,617,617,617,2021-07-19,227.25299072265625,228.0779571533203,222.76885986328125,-0.0036170370910043603,0.020129073974374245
618,618,618,618,2021-07-20,228.1071014404297,229.0679473876953,224.3314971923828,-0.004194589239669533,0.01683046872730931
619,619,619,619,2021-07-21,230.310287475586,228.3788452148437,227.07827758789065,0.008457185510879262,0.014233020974207422
620,620,620,620,2021-07-22,231.4750061035156,229.39796447753903,228.4953155517578,0.009054315851089179,0.013040488574405096
621,621,621,621,2021-07-23,236.9685211181641,224.66151428222656,228.8835601806641,0.05478021847781678,0.03532346722988011
622,622,622,622,2021-07-26,236.05618286132807,225.6223907470703,230.14529418945312,0.04624448876598586,0.025683291473294956
623,623,623,623,2021-07-27,236.41531372070312,227.25299072265625,228.0779571533203,0.04031772241549403,0.03655485462708796
624,624,624,624,2021-07-28,239.2591094970703,228.1071014404297,229.0679473876953,0.0488893505998671,0.044489690616236865
625,625,625,625,2021-07-29,238.11383056640625,230.310287475586,228.3788452148437,0.03388273783318274,0.04262647594353375
626,626,626,626,2021-07-30,236.337631225586,231.4750061035156,229.39796447753903,0.021007128173034184,0.03025164919772627
627,627,627,627,2021-08-02,239.34646606445312,236.9685211181641,224.66151428222656,0.010034855832616207,0.06536478590533701
628,628,628,628,2021-08-03,248.4602508544922,236.05618286132807,225.6223907470703,0.05254710062159629,0.1012216031919626
629,629,629,629,2021-08-04,254.74966430664065,236.41531372070312,227.25299072265625,0.07755145086581572,0.12099587115023658
630,630,630,630,2021-08-05,256.4190979003906,239.2591094970703,228.1071014404297,0.07172135865334917,0.12411711990191865
631,631,631,631,2021-08-06,255.6910858154297,238.11383056640625,230.310287475586,0.07381870766268417,0.11020262541478609
632,632,632,632,2021-08-09,259.3017272949219,236.337631225586,231.4750061035156,0.09716648148773421,0.12021479839150406
633,633,633,633,2021-08-10,261.5243225097656,239.34646606445312,236.9685211181641,0.09266005389584597,0.1036247400107495
634,634,634,634,2021-08-11,256.3317565917969,248.4602508544922,236.05618286132807,0.03168114702546343,0.08589300006761413
635,635,635,635,2021-08-12,256.5459289550781,254.74966430664065,236.41531372070312,0.0070510972146966555,0.0851493708997082
636,636,636,636,2021-08-13,257.2664489746094,256.4190979003906,239.2591094970703,0.0033045552424020297,0.07526292108748134
637,637,637,637,2021-08-16,262.84588623046875,255.6910858154297,238.11383056640625,0.027982205137193406,0.10386652302065724
638,638,638,638,2021-08-17,265.5430603027344,259.3017272949219,236.337631225586,0.024069770274664615,0.12357502665020603
639,639,639,639,2021-08-18,261.46319580078125,261.5243225097656,239.34646606445312,-0.0002337324054518808,0.09240466383310775
640,640,640,640,2021-08-19,263.2937927246094,256.3317565917969,248.4602508544922,0.027160256011116823,0.05970187110051772
641,641,641,641,2021-08-20,263.7904052734375,256.5459289550781,254.74966430664065,0.028238515995425928,0.03548872573160522
642,642,642,642,2021-08-23,260.7816162109375,257.2664489746094,256.4190979003906,0.013663527639684814,0.017013234763978202
643,643,643,643,2021-08-24,255.8643341064453,262.84588623046875,255.6910858154297,-0.026561390113984396,0.0006775687563105315
644,644,644,644,2021-08-25,256.9353942871094,265.5430603027344,259.3017272949219,-0.03241533032650812,-0.009125789606179935
645,645,645,645,2021-08-26,254.45245361328125,261.46319580078125,261.5243225097656,-0.026813495360325068,-0.027040960583007756
646,646,646,646,2021-08-27,252.9237060546875,263.2937927246094,256.3317565917969,-0.03938598993394582,-0.013295467492686175
647,647,647,647,2021-08-30,255.41636657714844,263.7904052734375,256.5459289550781,-0.03174504655546051,-0.0044029635649665
648,648,648,648,2021-08-31,251.5020904541016,260.7816162109375,257.2664489746094,-0.035583511950205926,-0.022406180609569892
649,649,649,649,2021-09-01,250.63543701171875,255.8643341064453,262.84588623046875,-0.02043620934112378,-0.046454785326347614
650,650,650,650,2021-09-02,252.74842834472656,256.9353942871094,265.5430603027344,-0.016295792777012763,-0.04818288959772177
651,651,651,651,2021-09-03,252.70947265625,254.45245361328125,261.46319580078125,-0.006849927883502582,-0.0334797527343047
652,652,652,652,2021-09-07,248.10379028320312,252.9237060546875,263.2937927246094,-0.019056797192597674,-0.05769221630414256
653,653,653,653,2021-09-08,248.14273071289065,255.41636657714844,263.7904052734375,-0.02847756375886268,-0.05931858872701201
654,654,654,654,2021-09-09,233.69273376464844,251.5020904541016,260.7816162109375,-0.07081196286399583,-0.10387573648741322
655,655,655,655,2021-09-10,233.20587158203125,250.63543701171875,255.8643341064453,-0.06954150473491327,-0.08855654932737766
656,656,656,656,2021-09-13,231.7063140869141,252.74842834472656,256.9353942871094,-0.08325319526463237,-0.09819231122358851
657,657,657,657,2021-09-14,226.9642944335937,252.70947265625,254.45245361328125,-0.10187658559865853,-0.10802866621779272
658,658,658,658,2021-09-15,227.58750915527344,248.10379028320312,252.9237060546875,-0.08269233252950692,-0.100173278711707
659,659,659,659,2021-09-16,224.9682006835937,248.14273071289065,255.41636657714844,-0.09339193601488438,-0.11920992496131955
660,660,660,660,2021-09-17,224.0529022216797,233.69273376464844,251.5020904541016,-0.04125002685225554,-0.10914099434665059
661,661,661,661,2021-09-20,225.5524139404297,233.20587158203125,250.63543701171875,-0.03281846031440694,-0.10007771993597325
662,662,662,662,2021-09-21,224.1210784912109,231.7063140869141,252.74842834472656,-0.032736421644763314,-0.11326420520593894
663,663,663,663,2021-09-22,222.3002014160156,226.9642944335937,252.70947265625,-0.02054989763573911,-0.12033292982886656
664,664,664,664,2021-09-23,226.0782470703125,227.58750915527344,248.10379028320312,-0.006631568184751413,-0.08877552087273277
665,665,665,665,2021-09-24,225.59133911132807,224.9682006835937,248.14273071289065,0.002769895593425664,-0.09088072633348787
666,666,666,666,2021-09-27,220.4501342773437,224.0529022216797,233.69273376464844,-0.016079987844885846,-0.05666671476675589
667,667,667,667,2021-09-28,215.7762908935547,225.5524139404297,233.20587158203125,-0.04334302114566135,-0.07473903024069284
668,668,668,668,2021-09-29,224.3060607910156,224.1210784912109,231.7063140869141,0.0008253677032521445,-0.031938073526656785
669,669,669,669,2021-09-30,224.9779510498047,222.3002014160156,226.9642944335937,0.01204564645795303,-0.008751787979453196
670,670,670,670,2021-10-01,223.5562896728516,226.0782470703125,227.58750915527344,-0.011155241294296458,-0.017712832735787387
671,671,671,671,2021-10-04,218.94088745117188,225.59133911132807,224.9682006835937,-0.02948008414841774,-0.02679184531016865
672,672,672,672,2021-10-05,224.861083984375,220.4501342773437,224.0529022216797,0.02000883202675663,0.00360710240609019
673,673,673,673,2021-10-06,221.862045288086,215.7762908935547,225.5524139404297,0.02820399947246055,-0.01636146821872786
674,674,674,674,2021-10-07,227.05194091796875,224.3060607910156,224.1210784912109,0.012241667109973875,0.013077138689892465
675,675,675,675,2021-10-08,227.7919769287109,224.9779510498047,222.3002014160156,0.01250800741039404,0.02470432090350627
676,676,676,676,2021-10-11,227.5290679931641,223.5562896728516,226.0782470703125,0.017770818822079093,0.006417339755825147
677,677,677,677,2021-10-12,226.6624755859375,218.94088745117188,225.59133911132807,0.035267912835548865,0.004748127649000011
678,678,678,678,2021-10-13,230.22628784179688,224.861083984375,220.4501342773437,0.023860081799635502,0.044346326195265684
679,679,679,679,2021-10-14,230.4697265625,221.862045288086,215.7762908935547,0.03879744849208877,0.06809569118135306
680,680,680,680,2021-10-15,231.62844848632807,227.05194091796875,224.3060607910156,0.020156214255894644,0.03264462703098636
681,681,681,681,2021-10-18,232.6995391845703,227.7919769287109,224.9779510498047,0.021544052262188584,0.03432153283792805
682,682,682,682,2021-10-19,235.9420166015625,227.5290679931641,223.5562896728516,0.03697526950117491,0.05540316913845711
683,683,683,683,2021-10-20,237.31497192382807,226.6624755859375,218.94088745117188,0.04699717635375311,0.08392258150846299
684,684,684,684,2021-10-21,234.8319854736328,230.22628784179688,224.861083984375,0.020005090100748246,0.04434249498659648
685,685,685,685,2021-10-22,237.3441772460937,230.4697265625,221.862045288086,0.029827998610175044,0.0697826973419644
686,686,686,686,2021-10-25,238.61004638671875,231.62844848632807,227.05194091796875,0.03014136625278474,0.050905116344835966
687,687,687,687,2021-10-26,241.9109344482422,232.6995391845703,227.7919769287109,0.039584931263510814,0.06198180335363568
688,688,688,688,2021-10-27,243.5954742431641,235.9420166015625,227.5290679931641,0.03243787499928863,0.07061254367060776
689,689,689,689,2021-10-28,246.69189453125,237.31497192382807,226.6624755859375,0.03951256227707245,0.08836671748834979
690,690,690,690,2021-10-29,248.0648193359375,234.8319854736328,230.22628784179688,0.05635021922424821,0.07748260053777445
691,691,691,691,2021-11-01,242.758041381836,237.3441772460937,230.4697265625,0.02281018307910232,0.053318563798458785
692,692,692,692,2021-11-02,250.0998992919922,238.61004638671875,231.62844848632807,0.0481532654607999,0.07974603692410609
693,693,693,693,2021-11-03,259.2626037597656,241.9109344482422,232.6995391845703,0.07172751141282485,0.11415177128531528
694,694,694,694,2021-11-04,263.8780517578125,243.5954742431641,235.9420166015625,0.08326335937753004,0.11840212082032786
695,695,695,695,2021-11-05,258.0357360839844,246.69189453125,237.31497192382807,0.04598384383195597,0.08731334560217774
696,696,696,696,2021-11-08,253.6831970214844,248.0648193359375,234.8319854736328,0.022648829046324037,0.08027531475250504
697,697,697,697,2021-11-09,255.134017944336,242.758041381836,237.3441772460937,0.05098070692963663,0.07495376926730613
698,698,698,698,2021-11-10,257.69488525390625,250.0998992919922,238.61004638671875,0.030367808957199482,0.07998338358417834
699,699,699,699,2021-11-11,255.72799682617188,259.2626037597656,241.9109344482422,-0.013633308014097345,0.05711632014255197
700,700,700,700,2021-11-12,253.6472320556641,263.8780517578125,243.5954742431641,-0.038771014239328494,0.041264140246160874
701,701,701,701,2021-11-15,252.4554901123047,258.0357360839844,246.69189453125,-0.02162586491455376,0.02336353852244044
702,702,702,702,2021-11-16,251.7618865966797,253.6831970214844,248.0648193359375,-0.00757366056310782,0.0149036339398676
703,703,703,703,2021-11-17,255.14187622070312,255.134017944336,242.758041381836,3.08005824956048e-05,0.05101307774760189
704,704,704,704,2021-11-18,255.2884063720703,257.69488525390625,250.0998992919922,-0.00933848135738058,0.02074573838200755
705,705,705,705,2021-11-19,254.6729736328125,255.72799682617188,259.2626037597656,-0.0041255678160123654,-0.017702630693340993
706,706,706,706,2021-11-22,254.4189453125,253.6472320556641,263.8780517578125,0.0030424666990513938,-0.03584650705998871
707,707,707,707,2021-11-23,255.90383911132807,252.4554901123047,258.0357360839844,0.01365923552500048,-0.008262022171853123
708,708,708,708,2021-11-24,255.94293212890625,251.7618865966797,253.6831970214844,0.01660714252163409,0.008907705098144314
709,709,709,709,2021-11-26,254.3505859375,255.14187622070312,255.134017944336,-0.003101373615825631,-0.0030706685574438675
710,710,710,710,2021-11-29,248.9386749267578,255.2884063720703,257.69488525390625,-0.02487277638475316,-0.03397898378355846
711,711,711,711,2021-11-30,242.30563354492188,254.6729736328125,255.72799682617188,-0.04856165109110422,-0.052486874522282734
712,712,712,712,2021-12-01,243.3704528808593,254.4189453125,253.6472320556641,-0.04342637462815502,-0.040516031227770366
713,713,713,713,2021-12-02,242.1493530273437,255.90383911132807,252.4554901123047,-0.053748650789098296,-0.0408235807443772
714,714,714,714,2021-12-03,239.90252685546875,255.94293212890625,251.7618865966797,-0.06267180398386119,-0.04710546104307489
715,715,715,715,2021-12-06,240.6351928710937,254.3505859375,255.14187622070312,-0.05392318250753514,-0.0568573201878505
716,716,716,716,2021-12-07,239.4434051513672,248.9386749267578,255.2884063720703,-0.03814300762299916,-0.062067061508503496
717,717,717,717,2021-12-08,238.67166137695312,242.30563354492188,254.6729736328125,-0.014997472880856622,-0.06283082192667244
718,718,718,718,2021-12-09,237.2845001220703,243.3704528808593,254.4189453125,-0.02500695004980047,-0.06734736349678538
719,719,719,719,2021-12-10,238.49581909179688,242.1493530273437,255.90383911132807,-0.015087935977818878,-0.06802563056491717
720,720,720,720,2021-12-13,242.7843170166016,239.90252685546875,255.94293212890625,0.012012337672745677,-0.05141230118312978
721,721,721,721,2021-12-14,243.6146697998047,240.6351928710937,254.3505859375,0.012381717292312633,-0.04220912681653266
722,722,722,722,2021-12-15,268.9158935546875,239.4434051513672,248.9386749267578,0.1230874927822252,0.08024955798373767
723,723,723,723,2021-12-16,272.5890197753906,238.67166137695312,242.30563354492188,0.14210886287362423,0.12498011617569094
724,724,724,724,2021-12-17,261.2376403808594,237.2845001220703,243.3704528808593,0.1009469234040421,0.07341559868299563
725,725,725,725,2021-12-20,257.388671875,238.49581909179688,242.1493530273437,0.07921670432273387,0.06293355178172
