,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,INVH,INVH_6m,INVH_12m,INVH_6m_ret,INVH_12m_ret
245,245,245,245,2020-01-27,28.13954734802246,27.5352725982666,26.912954330444336,0.021945479115899502,0.0455763050952227
246,246,246,246,2020-01-28,28.2207145690918,27.49918937683105,26.90393829345703,0.026238053143073925,0.04894362532622254
247,247,247,247,2020-01-29,28.24777603149414,27.877992630004883,27.11136817932129,0.013264348204585774,0.04191628562071714
248,248,248,248,2020-01-30,28.41913604736328,28.09444808959961,27.22862243652344,0.01155701499200723,0.04372287337030056
249,249,249,249,2020-01-31,28.3830623626709,28.28385353088379,26.94001007080078,0.0035076136877452146,0.05356539541290606
250,250,250,250,2020-02-03,28.328947067260746,28.26581382751465,27.138427734375,0.00223355464418451,0.04386839740821724
251,251,251,251,2020-02-04,28.61755752563477,28.13954734802246,27.5352725982666,0.01698713101886118,0.03930540086377432
252,252,252,252,2020-02-05,28.328947067260746,28.2207145690918,27.49918937683105,0.003835214657799124,0.030173896366879616
253,253,253,253,2020-02-06,28.464229583740234,28.24777603149414,27.877992630004883,0.007662675886581871,0.021028664492305893
254,254,254,254,2020-02-07,28.41913604736328,28.41913604736328,28.09444808959961,0.0,0.01155701499200723
255,255,255,255,2020-02-10,28.78892135620117,28.3830623626709,28.28385353088379,0.014299337694584136,0.017857107934952543
256,256,256,256,2020-02-11,28.616744995117188,28.328947067260746,28.26581382751465,0.010159146655649876,0.012415392309027773
257,257,257,257,2020-02-12,28.834232330322266,28.61755752563477,28.13954734802246,0.007571394046937963,0.02468714132846994
258,258,258,258,2020-02-13,29.314496994018555,28.328947067260746,28.2207145690918,0.03478950080346577,0.03875814066468397
259,259,259,259,2020-02-14,29.495729446411133,28.464229583740234,28.24777603149414,0.036238460613742696,0.04417882007863616
260,260,260,260,2020-02-18,29.550098419189453,28.41913604736328,28.41913604736328,0.03979580413497841,0.03979580413497841
261,261,261,261,2020-02-19,28.78892135620117,28.78892135620117,28.3830623626709,0.0,0.014299337694584136
262,262,262,262,2020-02-20,28.58050346374512,28.616744995117188,28.328947067260746,-0.0012664449216097662,0.008879835734350028
263,263,263,263,2020-02-21,28.444580078125,28.834232330322266,28.61755752563477,-0.01351352960375174,-0.006044451814408713
264,264,264,264,2020-02-24,28.317710876464844,29.314496994018555,28.328947067260746,-0.03400317998828695,-0.00039663284234403573
265,265,265,265,2020-02-25,27.5927791595459,29.495729446411133,28.464229583740234,-0.06451612903225812,-0.030615633619402005
266,266,266,266,2020-02-26,26.831600189208984,29.550098419189453,28.41913604736328,-0.09199624960352448,-0.055861510198920605
267,267,267,267,2020-02-27,26.22446823120117,28.78892135620117,28.78892135620117,-0.08907777729045108,-0.08907777729045108
268,268,268,268,2020-02-28,25.997922897338867,28.58050346374512,28.616744995117188,-0.0903616190555322,-0.09151362596358059
269,269,269,269,2020-03-02,27.04907989501953,28.444580078125,28.834232330322266,-0.049060319374468975,-0.06191087089998426
270,270,270,270,2020-03-03,27.00377082824707,28.317710876464844,29.314496994018555,-0.046399938679711705,-0.07882537320162697
271,271,271,271,2020-03-04,27.846508026123047,27.5927791595459,29.495729446411133,0.009195480640425746,-0.05591390520734363
272,272,272,272,2020-03-05,27.36624336242676,26.831600189208984,29.550098419189453,0.01992587730316564,-0.07390347828231003
273,273,273,273,2020-03-06,26.76816940307617,26.22446823120117,28.78892135620117,0.02073259091782531,-0.07019199948905785
274,274,274,274,2020-03-09,24.874277114868164,25.997922897338867,28.58050346374512,-0.043220598311171976,-0.12967673412675784
275,275,275,275,2020-03-10,25.78950881958008,27.04907989501953,28.444580078125,-0.046566133869543225,-0.09334190384433805
276,276,276,276,2020-03-11,24.43931770324707,27.00377082824707,28.317710876464844,-0.09496648232244198,-0.13695998204576443
277,277,277,277,2020-03-12,23.270368576049805,27.846508026123047,27.5927791595459,-0.16433440939094868,-0.1566500626306332
278,278,278,278,2020-03-13,24.51181411743164,27.36624336242676,26.831600189208984,-0.1043047526542934,-0.08645723905465408
279,279,279,279,2020-03-16,18.73953056335449,26.76816940307617,26.22446823120117,-0.29993230836319484,-0.2854180912977027
280,280,280,280,2020-03-17,20.026281356811523,24.874277114868164,25.997922897338867,-0.1948999657625763,-0.22969687094266278
281,281,281,281,2020-03-18,17.48902130126953,25.78950881958008,27.04907989501953,-0.3218551999721918,-0.35343378151322136
282,282,282,282,2020-03-19,16.76408576965332,24.43931770324707,27.00377082824707,-0.3140526272782975,-0.37919463632399864
283,283,283,283,2020-03-20,15.57701015472412,23.270368576049805,27.846508026123047,-0.33060750181859166,-0.4406117226579651
284,284,284,284,2020-03-23,14.61646842956543,24.51181411743164,27.36624336242676,-0.4036969944557922,-0.4658942319560926
285,285,285,285,2020-03-24,16.437864303588867,18.73953056335449,26.76816940307617,-0.12282411514974523,-0.3859175031334101
286,286,286,286,2020-03-25,17.108428955078125,20.026281356811523,24.874277114868164,-0.1457011588794518,-0.3122039737648552
287,287,287,287,2020-03-26,18.05990600585937,17.48902130126953,25.78950881958008,0.032642461505173026,-0.29971888444235084
288,288,288,288,2020-03-27,18.85733413696289,16.76408576965332,24.43931770324707,0.12486504758278016,-0.22840177594411903
289,289,289,289,2020-03-30,19.201675415039062,15.57701015472412,23.270368576049805,0.23269325912429184,-0.17484437978340828
290,290,290,290,2020-03-31,19.364784240722656,14.61646842956543,24.51181411743164,0.3248606757534249,-0.20998159712090259
291,291,291,291,2020-04-01,18.377063751220703,16.437864303588867,18.73953056335449,0.11797149628546655,-0.01934236350843266
292,292,292,292,2020-04-02,18.531110763549805,17.108428955078125,20.026281356811523,0.0831567768266297,-0.07466042080514201
293,293,293,293,2020-04-03,17.552452087402344,18.05990600585937,17.48902130126953,-0.02809836985266634,0.003626891696232759
294,294,294,294,2020-04-06,19.4372787475586,18.85733413696289,16.76408576965332,0.030754326480270766,0.15945951450238627
295,295,295,295,2020-04-07,19.573205947875977,19.201675415039062,15.57701015472412,0.019348860180498972,0.25654446864053115
296,296,296,296,2020-04-08,20.88714599609375,19.364784240722656,14.61646842956543,0.0786149608715847,0.42901454593808186
297,297,297,297,2020-04-09,22.02891540527344,18.377063751220703,16.437864303588867,0.19871790746822438,0.3401324526364342
298,298,298,298,2020-04-13,21.43990898132324,18.531110763549805,17.108428955078125,0.15696836821540994,0.25317812860656863
299,299,299,299,2020-04-14,21.929237365722656,17.552452087402344,18.05990600585937,0.24935463469868102,0.2142498060957745
300,300,300,300,2020-04-15,21.575834274291992,19.4372787475586,18.85733413696289,0.11002340165554303,0.1441614237507982
301,301,301,301,2020-04-16,20.687788009643555,19.573205947875977,19.201675415039062,0.0569442770252222,0.07739494405996172
302,302,302,302,2020-04-17,21.584896087646484,20.88714599609375,19.364784240722656,0.03340571716610907,0.11464686718559469
303,303,303,303,2020-04-20,20.15315055847168,22.02891540527344,18.377063751220703,-0.08515012256811916,0.0966469307227058
304,304,304,304,2020-04-21,19.17448616027832,21.43990898132324,18.531110763549805,-0.10566382641915018,0.034718663383849435
305,305,305,305,2020-04-22,20.00816535949707,21.929237365722656,17.552452087402344,-0.08760322915872998,0.13990713433465118
306,306,306,306,2020-04-23,19.56414031982422,21.575834274291992,19.4372787475586,-0.09323829284621199,0.006526714665835209
307,307,307,307,2020-04-24,19.736312866210938,20.687788009643555,19.573205947875977,-0.04599211587962371,0.008333173357973012
308,308,308,308,2020-04-27,20.461240768432617,21.584896087646484,20.88714599609375,-0.05205748105764385,-0.02039078138012651
309,309,309,309,2020-04-28,20.66060447692871,20.15315055847168,22.02891540527344,0.025179880286445577,-0.062114312174314956
310,310,310,310,2020-04-29,21.65738868713379,19.17448616027832,21.43990898132324,0.12948991206862304,0.010143686057622725
311,311,311,311,2020-04-30,21.430843353271484,20.00816535949707,21.929237365722656,0.07110486984750586,-0.022727375518776904
312,312,312,312,2020-05-01,20.72403717041016,19.56414031982422,21.575834274291992,0.05928688056947862,-0.039479219809208654
313,313,313,313,2020-05-04,20.651540756225582,19.736312866210938,20.687788009643555,0.04637278990350513,-0.001752108703022115
314,314,314,314,2020-05-05,21.30398178100586,20.461240768432617,21.584896087646484,0.041187190068816104,-0.013014392355652715
315,315,315,315,2020-05-06,20.88714599609375,20.66060447692871,20.15315055847168,0.010964902765454587,0.03642087799088678
316,316,316,316,2020-05-07,22.300764083862305,21.65738868713379,19.17448616027832,0.029706970033313906,0.16304363503937602
317,317,317,317,2020-05-08,22.59073829650879,21.430843353271484,20.00816535949707,0.05412269242592571,0.12907594927417354
318,318,318,318,2020-05-11,22.94414520263672,20.72403717041016,19.56414031982422,0.107127197947533,0.1727653159074698
319,319,319,319,2020-05-12,21.987001419067383,20.651540756225582,19.736312866210938,0.06466639359289528,0.11403794458030103
320,320,320,320,2020-05-13,21.85026359558105,21.30398178100586,20.461240768432617,0.02564224003712967,0.06788556192014528
321,321,321,321,2020-05-14,21.895841598510746,20.88714599609375,20.66060447692871,0.048292648627325185,0.05978707558926466
322,322,322,322,2020-05-15,21.968765258789062,22.300764083862305,21.65738868713379,-0.014887329592150111,0.014377382987093679
323,323,323,323,2020-05-18,23.17203712463379,22.59073829650879,21.430843353271484,0.025731732203494895,0.08124709525705653
324,324,324,324,2020-05-19,23.00795555114746,22.94414520263672,20.72403717041016,0.002781116836002573,0.11020624803734114
325,325,325,325,2020-05-20,22.524822235107425,21.987001419067383,20.651540756225582,0.024460853291874418,0.0907090420513601
326,326,326,326,2020-05-21,22.998838424682617,21.85026359558105,21.30398178100586,0.05256571958856604,0.07955586242511026
327,327,327,327,2020-05-22,23.19938087463379,21.895841598510746,20.88714599609375,0.059533645704292315,0.11070133176511843
328,328,328,328,2020-05-26,23.81925201416016,21.968765258789062,22.300764083862305,0.08423262452726021,0.06809129609136089
329,329,329,329,2020-05-27,23.94686889648437,23.17203712463379,22.59073829650879,0.03343822417006548,0.060030379803264866
330,330,330,330,2020-05-28,23.883060455322266,23.00795555114746,22.94414520263672,0.038034883291973465,0.040921779582254736
331,331,331,331,2020-05-29,23.97421264648437,22.524822235107425,21.987001419067383,0.06434636403557992,0.09038118429799424
332,332,332,332,2020-06-01,25.441835403442383,22.998838424682617,21.85026359558105,0.1062226245364597,0.16437201282037095
333,333,333,333,2020-06-02,25.150135040283203,23.19938087463379,21.895841598510746,0.08408647524651691,0.14862609537665805
334,334,334,334,2020-06-03,25.35979652404785,23.81925201416016,21.968765258789062,0.06467644361677949,0.15435693473497047
335,335,335,335,2020-06-04,25.27775382995605,23.94686889648437,23.17203712463379,0.05557657409094796,0.09087318020407076
336,336,336,336,2020-06-05,26.125513076782227,23.883060455322266,23.00795555114746,0.09389301784228565,0.1354991111098216
337,337,337,337,2020-06-08,26.617759704589844,23.97421264648437,22.524822235107425,0.11026627222701002,0.1817078699561554
338,338,338,338,2020-06-09,25.94319725036621,25.441835403442383,22.998838424682617,0.019706198038526468,0.1280220666502736
339,339,339,339,2020-06-10,25.122787475585938,25.150135040283203,23.19938087463379,-0.0010873724794504547,0.08290766944798955
340,340,340,340,2020-06-11,23.9924430847168,25.35979652404785,23.81925201416016,-0.053918154983398026,0.007271054122677034
341,341,341,341,2020-06-12,25.22306251525879,25.27775382995605,23.94686889648437,-0.0021636144993408823,0.05329271331008023
342,342,342,342,2020-06-15,25.86115837097168,26.125513076782227,23.883060455322266,-0.010118641690734065,0.08282430634674376
343,343,343,343,2020-06-16,26.31694221496582,26.617759704589844,23.97421264648437,-0.011301382722008424,0.09771872816123506
344,344,344,344,2020-06-17,25.888505935668945,25.94319725036621,25.441835403442383,-0.0021081177531614426,0.01755653729943263
345,345,345,345,2020-06-18,25.84292984008789,25.122787475585938,25.150135040283203,0.028664906917744704,0.027546365007385942
346,346,346,346,2020-06-19,25.37803077697754,23.9924430847168,25.35979652404785,0.05775100465460148,0.0007190220517896417
347,347,347,347,2020-06-22,25.660614013671875,25.22306251525879,25.27775382995605,0.017347278830569746,0.01514613150722699
348,348,348,348,2020-06-23,25.487417221069336,25.86115837097168,26.125513076782227,-0.014451833306966533,-0.02442424207469318
349,349,349,349,2020-06-24,24.858436584472656,26.31694221496582,26.617759704589844,-0.055420786297267766,-0.06609583750257608
350,350,350,350,2020-06-25,25.35068130493164,25.888505935668945,25.94319725036621,-0.02077464926225403,-0.022838971608490022
351,351,351,351,2020-06-26,24.821971893310547,25.84292984008789,25.122787475585938,-0.03950627707829091,-0.01197381391566199
352,352,352,352,2020-06-29,24.694351196289062,25.37803077697754,23.9924430847168,-0.026939819984326707,0.02925538300096564
353,353,353,353,2020-06-30,25.095441818237305,25.660614013671875,25.22306251525879,-0.02202488978375372,-0.005059682857475378
354,354,354,354,2020-07-01,25.888505935668945,25.487417221069336,25.86115837097168,0.015736734370560113,0.0010574764016744176
355,355,355,355,2020-07-02,25.733537673950195,24.858436584472656,26.31694221496582,0.03520338403035983,-0.022168401490195055
356,356,356,356,2020-07-06,25.58769416809082,25.35068130493164,25.888505935668945,0.009349368575473749,-0.011619510539759292
357,357,357,357,2020-07-07,25.03163146972656,24.821971893310547,25.84292984008789,0.00844653185964317,-0.03139343624664548
358,358,358,358,2020-07-08,25.13190650939941,24.694351196289062,25.37803077697754,0.01771884224178777,-0.009698320162863427
359,359,359,359,2020-07-09,24.94959259033203,25.095441818237305,25.660614013671875,-0.005811781635949642,-0.027708667569724343
360,360,360,360,2020-07-10,25.113670349121094,25.888505935668945,25.487417221069336,-0.0299297143092484,-0.014663975902559523
361,361,361,361,2020-07-13,24.68523406982422,25.733537673950195,24.858436584472656,-0.040736863209723584,-0.0069675546191277915
362,362,362,362,2020-07-14,24.858436584472656,25.58769416809082,25.35068130493164,-0.028500324367937258,-0.01941741582949985
363,363,363,363,2020-07-15,25.150135040283203,25.03163146972656,24.821971893310547,0.0047341528937081545,0.013220671926596372
364,364,364,364,2020-07-16,24.96782112121582,25.13190650939941,24.694351196289062,-0.006528966997478736,0.011074189508078813
365,365,365,365,2020-07-17,25.542110443115234,24.94959259033203,25.095441818237305,0.02374859832431908,0.017798795020748548
366,366,366,366,2020-07-20,25.26864051818848,25.113670349121094,25.888505935668945,0.006170749512637741,-0.023943653566597667
367,367,367,367,2020-07-21,25.21394920349121,24.68523406982422,25.733537673950195,0.021418275077784488,-0.020191101473970963
368,368,368,368,2020-07-22,25.888505935668945,24.858436584472656,25.58769416809082,0.041437414927361305,0.011756110793025298
369,369,369,369,2020-07-23,25.47830009460449,25.150135040283203,25.03163146972656,0.013048242237891028,0.017844167505347563
370,370,370,370,2020-07-24,25.095441818237305,24.96782112121582,25.13190650939941,0.005111407054780637,-0.0014509321506693817
371,371,371,371,2020-07-27,25.532995223999023,25.542110443115234,24.94959259033203,-0.0003568702412634073,0.023383252915041952
372,372,372,372,2020-07-28,25.997892379760746,25.26864051818848,25.113670349121094,0.028859956318083135,0.035208793392105475
373,373,373,373,2020-07-29,26.75449562072754,25.21394920349121,24.68523406982422,0.061098973619849284,0.08382588332159391
374,374,374,374,2020-07-30,27.18292999267578,25.888505935668945,24.858436584472656,0.04999995211092467,0.0935092358002545
375,375,375,375,2020-07-31,27.18292999267578,25.47830009460449,25.150135040283203,0.0669051660331248,0.08082640308438238
376,376,376,376,2020-08-03,27.03708267211914,25.095441818237305,24.96782112121582,0.0773702598242687,0.08287713777094519
377,377,377,377,2020-08-04,27.04619026184082,25.532995223999023,25.542110443115234,0.05926429800212052,0.058886278096530686
378,378,378,378,2020-08-05,26.81830406188965,25.997892379760746,25.26864051818848,0.03155685353815785,0.06132753927088852
379,379,379,379,2020-08-06,26.736263275146484,26.75449562072754,25.21394920349121,-0.0006814684843817753,0.06037586811051754
380,380,380,380,2020-08-07,27.52932548522949,27.18292999267578,25.888505935668945,0.012743125654483878,0.06338023343787635
381,381,381,381,2020-08-10,27.37435913085937,27.18292999267578,25.47830009460449,0.007042255497665906,0.0744185848041099
382,382,382,382,2020-08-11,26.89796257019043,27.03708267211914,25.095441818237305,-0.005145529331541887,0.0718266195514119
383,383,383,383,2020-08-12,27.346874237060547,27.04619026184082,25.532995223999023,0.011117424388009223,0.07104058874207664
384,384,384,384,2020-08-13,26.73305892944336,26.81830406188965,25.997892379760746,-0.003178617568417641,0.02827792880068003
385,385,385,385,2020-08-14,26.265825271606445,26.736263275146484,26.75449562072754,-0.017595503107472377,-0.01826498081101946
386,386,386,386,2020-08-17,27.117839813232425,27.52932548522949,27.18292999267578,-0.014947175956702585,-0.002394524043614621
387,387,387,387,2020-08-18,26.80634880065918,27.37435913085937,27.18292999267578,-0.020749721572837387,-0.013853590915992808
388,388,388,388,2020-08-19,26.29331016540528,26.89796257019043,27.03708267211914,-0.02247948718075965,-0.027509347651654914
389,389,389,389,2020-08-20,26.33911895751953,27.346874237060547,27.04619026184082,-0.036850839726878304,-0.026143101763167254
390,390,390,390,2020-08-21,26.65060806274414,26.73305892944336,26.81830406188965,-0.0030842286667167595,-0.006253042651709451
391,391,391,391,2020-08-24,26.668928146362305,26.265825271606445,26.736263275146484,0.015347047754544318,-0.0025184943793836734
392,392,392,392,2020-08-25,26.51318550109864,27.117839813232425,27.52932548522949,-0.022297289028115674,-0.03691118348235756
393,393,393,393,2020-08-26,26.110082626342773,26.80634880065918,27.37435913085937,-0.025973928023322768,-0.046184697821523346
394,394,394,394,2020-08-27,26.40324783325196,26.29331016540528,26.89796257019043,0.004181203019136381,-0.018392275461292185
395,395,395,395,2020-08-28,26.256664276123047,26.33911895751953,27.346874237060547,-0.00313050263865966,-0.039865980714536065
396,396,396,396,2020-08-31,26.22918128967285,26.65060806274414,26.73305892944336,-0.015813026557559784,-0.018848484234460172
397,397,397,397,2020-09-01,26.35744285583496,26.668928146362305,26.265825271606445,-0.011679707891441127,0.0034880908283341228
398,398,398,398,2020-09-02,26.888805389404297,26.51318550109864,27.117839813232425,0.014167286246689947,-0.008445894857612157
399,399,399,399,2020-09-03,26.40324783325196,26.110082626342773,26.80634880065918,0.011228045927874852,-0.015037518552221019
400,400,400,400,2020-09-04,26.265825271606445,26.40324783325196,26.29331016540528,-0.005204759752034938,-0.001045318890087743
401,401,401,401,2020-09-08,25.816913604736328,26.256664276123047,26.33911895751953,-0.01674815455467482,-0.01982622705130843
402,402,402,402,2020-09-09,26.61395835876465,26.22918128967285,26.65060806274414,0.014669808593808176,-0.0013751920366397163
403,403,403,403,2020-09-10,26.03679084777832,26.35744285583496,26.668928146362305,-0.012165520373523475,-0.023703138540654423
404,404,404,404,2020-09-11,26.10092163085937,26.888805389404297,26.51318550109864,-0.02930155308630389,-0.015549390329660184
405,405,405,405,2020-09-14,26.71472930908203,26.40324783325196,26.110082626342773,0.011797089426164975,0.02315759361593228
406,406,406,406,2020-09-15,26.48569869995117,26.265825271606445,26.40324783325196,0.008371083949241465,0.0031227547163865665
407,407,407,407,2020-09-16,26.504024505615234,25.816913604736328,26.256664276123047,0.026614757728160354,0.00942085509761914
408,408,408,408,2020-09-17,26.22918128967285,26.61395835876465,26.22918128967285,-0.014457716657735764,0.0
409,409,409,409,2020-09-18,25.95433616638184,26.03679084777832,26.35744285583496,-0.0031668527000330293,-0.01529384666251421
410,410,410,410,2020-09-21,25.267230987548828,26.10092163085937,26.888805389404297,-0.031941042354798,-0.06030667329291095
411,411,411,411,2020-09-22,25.395490646362305,26.71472930908203,26.40324783325196,-0.049382445446349066,-0.0381679251451974
412,412,412,412,2020-09-23,24.22282791137696,26.48569869995117,26.265825271606445,-0.08543745869080588,-0.07778157888067505
413,413,413,413,2020-09-24,24.69922065734864,26.504024505615234,25.816913604736328,-0.06809546406373956,-0.04329305061402222
414,414,414,414,2020-09-25,25.267230987548828,26.22918128967285,26.61395835876465,-0.036674812358812314,-0.05060229497098878
415,415,415,415,2020-09-28,26.146728515625,25.95433616638184,26.03679084777832,0.007412724718128816,0.00422239701080751
416,416,416,416,2020-09-29,25.65200996398925,25.267230987548828,26.10092163085937,0.015228379264432768,-0.01719907339744542
417,417,417,417,2020-09-30,25.64284896850586,25.395490646362305,26.71472930908203,0.009740245840809791,-0.04012319676440712
418,418,418,418,2020-10-01,26.35744285583496,24.22282791137696,26.48569869995117,0.08812410145784089,-0.004842456510933735
419,419,419,419,2020-10-02,26.85215759277344,24.69922065734864,26.504024505615234,0.08716618897787964,0.013135102825023726
420,420,420,420,2020-10-05,27.044546127319336,25.267230987548828,26.22918128967285,0.07034071682197118,0.0310861718725286
421,421,421,421,2020-10-06,26.94377517700196,26.146728515625,25.95433616638184,0.03048360948485973,0.03812230080851475
422,422,422,422,2020-10-07,26.778865814208984,25.65200996398925,25.267230987548828,0.043928559664589084,0.0598258996961345
423,423,423,423,2020-10-08,27.36520004272461,25.64284896850586,25.395490646362305,0.06716691567049016,0.07756138378229949
424,424,424,424,2020-10-09,27.145322799682617,26.35744285583496,24.22282791137696,0.02989212376014838,0.12065044176501871
425,425,425,425,2020-10-12,27.209453582763672,26.85215759277344,24.69922065734864,0.01330604398383195,0.10163207010615438
426,426,426,426,2020-10-13,26.458213806152344,27.044546127319336,25.267230987548828,-0.021680242604430466,0.04713547041187094
427,427,427,427,2020-10-14,26.09175682067871,26.94377517700196,26.146728515625,-0.031622085276694856,-0.0021024310905067845
428,428,428,428,2020-10-15,26.06427574157715,26.778865814208984,25.65200996398925,-0.026684852061683362,0.016071480486973266
429,429,429,429,2020-10-16,25.597042083740234,27.36520004272461,25.64284896850586,-0.06461337597473416,-0.0017863414795245003
430,430,430,430,2020-10-19,25.34967994689941,27.145322799682617,26.35744285583496,-0.0661492539998162,-0.038234471926871794
431,431,431,431,2020-10-20,25.60620307922364,27.209453582763672,26.85215759277344,-0.05892255420210424,-0.046400536316125174
432,432,432,432,2020-10-21,25.743629455566406,26.458213806152344,27.044546127319336,-0.02700803447358091,-0.04810273633835527
433,433,433,433,2020-10-22,26.37576675415039,26.09175682067871,26.94377517700196,0.010885044476828476,-0.021081248604553293
434,434,434,434,2020-10-23,26.63228416442871,26.06427574157715,26.778865814208984,0.02179260335039679,-0.00547378110773078
435,435,435,435,2020-10-26,26.23834228515625,25.597042083740234,27.36520004272461,0.02505368391074314,-0.04117849516206806
436,436,436,436,2020-10-27,25.69781494140625,25.34967994689941,27.145322799682617,0.013733309266076965,-0.05332439289663893
437,437,437,437,2020-10-28,25.029033660888672,25.60620307922364,27.209453582763672,-0.0225402187332987,-0.08013464567536288
438,438,438,438,2020-10-29,25.102325439453125,25.743629455566406,26.458213806152344,-0.024911173353398874,-0.0512464059982739
439,439,439,439,2020-10-30,24.974063873291016,26.37576675415039,26.09175682067871,-0.05314358797318408,-0.042837013815101965
440,440,440,440,2020-11-02,25.34052467346192,26.63228416442871,26.06427574157715,-0.048503518623916,-0.027767933215988694
441,441,441,441,2020-11-03,25.65200996398925,26.23834228515625,25.597042083740234,-0.022346393487621463,0.002147430944137607
442,442,442,442,2020-11-04,26.40324783325196,25.69781494140625,25.34967994689941,0.02745108459431944,0.041561388094819574
443,443,443,443,2020-11-05,26.54067039489746,25.029033660888672,25.60620307922364,0.060395329459759894,0.0364937867899684
444,444,444,444,2020-11-06,26.54067039489746,25.102325439453125,25.743629455566406,0.05729927129315682,0.030960705859550686
445,445,445,445,2020-11-09,25.40794944763184,24.974063873291016,26.37576675415039,0.017373446970512907,-0.0366934283101461
446,446,446,446,2020-11-10,25.8315658569336,25.34052467346192,26.63228416442871,0.019377703887320408,-0.030065701557982938
447,447,447,447,2020-11-11,26.752479553222656,25.65200996398925,26.23834228515625,0.042899936136710615,0.019594883795584384
448,448,448,448,2020-11-12,26.45779037475586,26.40324783325196,25.69781494140625,0.002065751223044865,0.02957354292893899
449,449,449,449,2020-11-13,26.86299133300781,26.54067039489746,25.029033660888672,0.012144415846116585,0.07327321130199893
450,450,450,450,2020-11-16,26.81694221496582,26.54067039489746,25.102325439453125,0.010409376099311807,0.06830509705757559
451,451,451,451,2020-11-17,26.52225112915039,25.40794944763184,24.974063873291016,0.04385641918153338,0.061991803325013306
452,452,452,452,2020-11-18,26.05258560180664,25.8315658569336,25.34052467346192,0.008556188428419098,0.02809969160150949
453,453,453,453,2020-11-19,25.85919570922852,26.752479553222656,25.65200996398925,-0.0333906934576661,0.008076784062150288
454,454,454,454,2020-11-20,26.01575088500977,26.45779037475586,26.40324783325196,-0.016707347192827293,-0.01467610919267981
455,455,455,455,2020-11-23,25.92365837097168,26.86299133300781,26.54067039489746,-0.03496754886273323,-0.023247793471125155
456,456,456,456,2020-11-24,26.33806800842285,26.81694221496582,26.54067039489746,-0.017857151747738054,-0.007633657457030929
457,457,457,457,2020-11-25,26.93666076660156,26.52225112915039,25.40794944763184,0.015624979773896097,0.06016665461809656
458,458,458,458,2020-11-27,26.48541831970215,26.05258560180664,25.8315658569336,0.016613810410644803,0.02531214973145124
459,459,459,459,2020-11-30,26.31965446472168,25.85919570922852,26.752479553222656,0.01780638348813124,-0.016178877462176722
460,460,460,460,2020-12-01,26.93666076660156,26.01575088500977,26.45779037475586,0.03539816650544636,0.018099409854823056
461,461,461,461,2020-12-02,26.595922470092773,25.92365837097168,26.86299133300781,0.02593245480637374,-0.009941888436932
462,462,462,462,2020-12-03,27.056379318237305,26.33806800842285,26.81694221496582,0.027272741097970288,0.008928575873869082
463,463,463,463,2020-12-04,27.848365783691406,26.93666076660156,26.52225112915039,0.03384625232464811,0.05000007910653914
464,464,464,464,2020-12-07,27.29582023620605,26.48541831970215,26.05258560180664,0.030598041032301015,0.04772020149559353
465,465,465,465,2020-12-08,27.13004875183105,26.31965446472168,25.85919570922852,0.030790460725675928,0.04914511096526475
466,466,466,466,2020-12-09,26.881410598754883,26.93666076660156,26.01575088500977,-0.002051114216621075,0.03327444660626355
467,467,467,467,2020-12-10,26.62355232238769,26.595922470092773,25.92365837097168,0.0010388755015355855,0.026998270899902144
468,468,468,468,2020-12-11,26.669601440429688,27.056379318237305,26.33806800842285,-0.01429525633338935,0.01258761393967145
469,469,469,469,2020-12-14,26.50383186340332,27.848365783691406,26.93666076660156,-0.04828053217670225,-0.01606839492647505
470,470,470,470,2020-12-15,27.01033401489257,27.29582023620605,26.48541831970215,-0.010458972063964622,0.01981904491196751
471,471,471,471,2020-12-16,26.881410598754883,27.13004875183105,26.31965446472168,-0.00916467771033358,0.02134359836623889
472,472,472,472,2020-12-17,26.96428871154785,26.881410598754883,26.93666076660156,0.003083101330880522,0.0010256633212883948
473,473,473,473,2020-12-18,26.135467529296875,26.62355232238769,26.595922470092773,-0.018332820022682994,-0.017312990038743092
474,474,474,474,2020-12-21,26.42094993591309,26.669601440429688,27.056379318237305,-0.00932340534117082,-0.023485381205308076
475,475,475,475,2020-12-22,26.724851608276367,26.50383186340332,27.848365783691406,0.008339161899764136,-0.04034398945136641
476,476,476,476,2020-12-23,26.374906539916992,27.01033401489257,27.29582023620605,-0.023525346803383695,-0.033738267922336695
477,477,477,477,2020-12-24,26.80773162841797,26.881410598754883,27.13004875183105,-0.0027408892872730073,-0.011880447630648994
478,478,478,478,2020-12-28,27.01954460144043,26.96428871154785,26.881410598754883,0.002049224827833651,0.005138644126508218
479,479,479,479,2020-12-29,26.80773162841797,26.135467529296875,26.62355232238769,0.025722290920088264,0.006917908767396286
480,480,480,480,2020-12-30,27.19451904296875,26.42094993591309,26.669601440429688,0.02927862582276708,0.01968224398521823
481,481,481,481,2020-12-31,27.35107040405273,26.724851608276367,26.50383186340332,0.023432077564181197,0.03196664335240085
482,482,482,482,2021-01-04,26.31965446472168,26.374906539916992,27.01033401489257,-0.0020948728334522215,-0.025570937026919927
483,483,483,483,2021-01-05,26.73406219482422,26.80773162841797,26.881410598754883,-0.0027480666628151296,-0.005481423803611274
484,484,484,484,2021-01-06,26.79852867126465,27.01954460144043,26.96428871154785,-0.00817985400701382,-0.006147391539099378
