,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ORLY,ORLY_6m,ORLY_12m,ORLY_6m_ret,ORLY_12m_ret
491,491,491,491,2021-01-15,466.6900024414063,469.8999938964844,452.5799865722656,-0.00683122259368496,0.031176844508761015
492,492,492,492,2021-01-19,463.9400024414063,477.9200134277344,451.7999877929688,-0.029251779782271004,0.026870329739806298
493,493,493,493,2021-01-20,466.1900024414063,483.8299865722656,452.5700073242188,-0.03645905508220204,0.030094780689764455
494,494,494,494,2021-01-21,471.010009765625,495.3999938964844,453.9700012207031,-0.049232911649885414,0.037535538690006254
495,495,495,495,2021-01-22,457.30999755859375,482.80999755859375,451.2799987792969,-0.052815807727563335,0.013361989885676051
496,496,496,496,2021-01-25,449.9500122070313,471.5,465.1799926757813,-0.04570517029261656,-0.03273997314705002
497,497,497,497,2021-01-26,454.5,466.6900024414063,469.8999938964844,-0.02612012765998084,-0.03277291784744496
498,498,498,498,2021-01-27,428.3699951171875,463.9400024414063,477.9200134277344,-0.07666941228830804,-0.10367847530628527
499,499,499,499,2021-01-28,432.3299865722656,466.1900024414063,483.8299865722656,-0.0726313642330767,-0.10644234840600952
500,500,500,500,2021-01-29,425.4700012207031,471.010009765625,495.3999938964844,-0.09668586144821556,-0.14115864662362787
501,501,501,501,2021-02-01,436.5400085449219,457.30999755859375,482.80999755859375,-0.04541774534682175,-0.09583477816872787
502,502,502,502,2021-02-02,444.9700012207031,449.9500122070313,471.5,-0.011067920549442722,-0.05626722964856179
503,503,503,503,2021-02-03,442.4800109863281,454.5,466.6900024414063,-0.026446620492127315,-0.05187595904867881
504,504,504,504,2021-02-04,451.8399963378906,428.3699951171875,463.9400024414063,0.05478908767707358,-0.026080971763248306
505,505,505,505,2021-02-05,448.2900085449219,432.3299865722656,466.1900024414063,0.03691629650581385,-0.03839634870491293
506,506,506,506,2021-02-08,452.5,425.4700012207031,471.010009765625,0.06352974052634952,-0.039298548612237805
507,507,507,507,2021-02-09,453.2699890136719,436.5400085449219,457.30999755859375,0.03832404852080917,-0.008834288702390003
508,508,508,508,2021-02-10,456.4700012207031,444.9700012207031,449.9500122070313,0.02584443888004051,0.0144904741344285
509,509,509,509,2021-02-11,433.1600036621094,442.4800109863281,454.5,-0.02106311492680446,-0.04695268721208057
510,510,510,510,2021-02-12,433.0499877929688,451.8399963378906,428.3699951171875,-0.04158553624560157,0.010925117840013598
511,511,511,511,2021-02-16,442.7799987792969,448.2900085449219,432.3299865722656,-0.012291172367436043,0.024171379574857488
512,512,512,512,2021-02-17,447.4599914550781,452.5,425.4700012207031,-0.011138140430766552,0.05168399692407033
513,513,513,513,2021-02-18,458.5199890136719,453.2699890136719,436.5400085449219,0.011582500777128857,0.05035043761971281
514,514,514,514,2021-02-19,460.4100036621094,456.4700012207031,444.9700012207031,0.008631459747343362,0.03469897386126952
515,515,515,515,2021-02-22,456.6700134277344,433.1600036621094,442.4800109863281,0.05427557846260478,0.03206925078892375
516,516,516,516,2021-02-23,453.9700012207031,433.0499877929688,451.8399963378906,0.0483085417790976,0.004714068918369119
517,517,517,517,2021-02-24,455.8699951171875,442.7799987792969,448.2900085449219,0.02956320604810192,0.016908667219394546
518,518,518,518,2021-02-25,445.8900146484375,447.4599914550781,452.5,-0.0035086417481376975,-0.014607702434392245
519,519,519,519,2021-02-26,447.3299865722656,458.5199890136719,453.2699890136719,-0.024404612033331885,-0.013104777694044722
520,520,520,520,2021-03-01,451.2300109863281,460.4100036621094,456.4700012207031,-0.01993873417771863,-0.011479374811843246
521,521,521,521,2021-03-02,451.3599853515625,456.6700134277344,433.1600036621094,-0.01162771349122571,0.042016764095445414
522,522,522,522,2021-03-03,454.5,453.9700012207031,433.0499877929688,0.0011674753350920941,0.04953241614519088
523,523,523,523,2021-03-04,450.260009765625,455.8699951171875,442.7799987792969,-0.012306107907190444,0.016893290137200978
524,524,524,524,2021-03-05,465.8500061035156,445.8900146484375,447.4599914550781,0.044764383142366526,0.04109867921070598
525,525,525,525,2021-03-08,472.8999938964844,447.3299865722656,458.5199890136719,0.057161397831057226,0.031361784060375486
526,526,526,526,2021-03-09,464.9200134277344,451.2300109863281,460.4100036621094,0.03033929948826275,0.009795638082909397
527,527,527,527,2021-03-10,473.8999938964844,451.3599853515625,456.6700134277344,0.04993798581273334,0.03772960773014833
528,528,528,528,2021-03-11,474.3500061035156,454.5,453.9700012207031,0.04367438086582087,0.04489284496334922
529,529,529,529,2021-03-12,482.6400146484375,450.260009765625,455.8699951171875,0.07191401452611212,0.05872292499612386
530,530,530,530,2021-03-15,484.30999755859375,465.8500061035156,445.8900146484375,0.03962647035143796,0.08616470799519593
531,531,531,531,2021-03-16,483.9200134277344,472.8999938964844,447.3299865722656,0.023303065496892872,0.08179649912550113
532,532,532,532,2021-03-17,482.9800109863281,464.9200134277344,451.2300109863281,0.03884538638257817,0.07036322768203918
533,533,533,533,2021-03-18,482.1799926757813,473.8999938964844,451.3599853515625,0.017472038164038306,0.06828254237072695
534,534,534,534,2021-03-19,488.1000061035156,474.3500061035156,454.5,0.02898703451686968,0.07392740616835125
535,535,535,535,2021-03-22,490.8399963378906,482.6400146484375,450.260009765625,0.01698985049017554,0.09012567337123456
536,536,536,536,2021-03-23,485.2900085449219,484.30999755859375,465.8500061035156,0.0020235200414369103,0.0417301753498025
537,537,537,537,2021-03-24,488.8599853515625,483.9200134277344,472.8999938964844,0.010208240590912965,0.033749189386903744
538,538,538,538,2021-03-25,496.9800109863281,482.9800109863281,464.9200134277344,0.02898670686476157,0.06895809307545986
539,539,539,539,2021-03-26,506.739990234375,482.1799926757813,473.8999938964844,0.05093533106237347,0.06929731327463151
540,540,540,540,2021-03-29,508.0299987792969,488.1000061035156,474.3500061035156,0.040831781246801535,0.07100240801605762
541,541,541,541,2021-03-30,509.1300048828125,490.8399963378906,482.6400146484375,0.03726266946740653,0.054885607140698234
542,542,542,542,2021-03-31,507.25,485.2900085449219,484.30999755859375,0.0452512746366287,0.04736636153919349
543,543,543,543,2021-04-01,507.8200073242188,488.8599853515625,483.9200134277344,0.038784156079007426,0.049388314666290345
544,544,544,544,2021-04-05,509.1099853515625,496.9800109863281,482.9800109863281,0.024407368701128807,0.054101564807770064
545,545,545,545,2021-04-06,514.260009765625,506.739990234375,482.1799926757813,0.014839996203520167,0.06653120738548424
546,546,546,546,2021-04-07,512.6400146484375,508.0299987792969,488.1000061035156,0.009074298526106084,0.05027659954529362
547,547,547,547,2021-04-08,508.2200012207031,509.1300048828125,490.8399963378906,-0.0017873699318091685,0.03540869736061247
548,548,548,548,2021-04-09,516.7100219726562,507.25,485.2900085449219,0.018649624391633868,0.06474481830347822
549,549,549,549,2021-04-12,519.5700073242188,507.8200073242188,488.8599853515625,0.02313811947251243,0.06281966798851668
550,550,550,550,2021-04-13,515.3900146484375,509.1099853515625,496.9800109863281,0.012335309613969558,0.03704375076488908
551,551,551,551,2021-04-14,517.6900024414062,514.260009765625,506.739990234375,0.006669763564435938,0.02160873903393079
552,552,552,552,2021-04-15,521.989990234375,512.6400146484375,508.0299987792969,0.018238871954522784,0.027478675449523537
553,553,553,553,2021-04-16,530.52001953125,508.2200012207031,509.1300048828125,0.04387867116009603,0.04201287381080765
554,554,554,554,2021-04-19,533.77001953125,516.7100219726562,507.25,0.033016579576806704,0.052281950776244424
555,555,555,555,2021-04-20,536.27001953125,519.5700073242188,507.8200073242188,0.03214198658817158,0.05602381118644506
556,556,556,556,2021-04-21,533.260009765625,515.3900146484375,509.1099853515625,0.03467276161603006,0.0474357704797046
557,557,557,557,2021-04-22,529.5800170898438,517.6900024414062,514.260009765625,0.022967441117975218,0.029790392084348305
558,558,558,558,2021-04-23,532.6099853515625,521.989990234375,512.6400146484375,0.020345208367729573,0.03895515397255944
559,559,559,559,2021-04-26,526.1900024414062,530.52001953125,508.2200012207031,-0.008161835426436115,0.03535870524092055
560,560,560,560,2021-04-27,532.6500244140625,533.77001953125,516.7100219726562,-0.0020982728070247925,0.03084902897867492
561,561,561,561,2021-04-28,528.9500122070312,536.27001953125,519.5700073242188,-0.01364985372595906,0.018053399446822382
562,562,562,562,2021-04-29,547.1699829101562,533.260009765625,515.3900146484375,0.026084785826420598,0.06166197900321535
563,563,563,563,2021-04-30,552.8800048828125,529.5800170898438,517.6900024414062,0.0439971053307624,0.06797504737478333
564,564,564,564,2021-05-03,554.9600219726562,532.6099853515625,521.989990234375,0.041963232451117216,0.06316219152684832
565,565,565,565,2021-05-04,559.8800048828125,526.1900024414062,530.52001953125,0.06402630662895925,0.05534189902485487
566,566,566,566,2021-05-05,560.0900268554688,532.6500244140625,533.77001953125,0.051516007103522554,0.04930963965966595
567,567,567,567,2021-05-06,561.219970703125,528.9500122070312,536.27001953125,0.06100757680569502,0.04652497858016291
568,568,568,568,2021-05-07,562.3200073242188,547.1699829101562,533.260009765625,0.027687966970494582,0.054494987485309565
569,569,569,569,2021-05-10,562.469970703125,552.8800048828125,529.5800170898438,0.017345474127510085,0.0621057301104726
570,570,570,570,2021-05-11,559.8300170898438,554.9600219726562,532.6099853515625,0.008775398090616893,0.051106874611661635
571,571,571,571,2021-05-12,548.280029296875,559.8800048828125,526.1900024414062,-0.020718681654590343,0.041981084309804295
572,572,572,572,2021-05-13,554.4199829101562,560.0900268554688,532.6500244140625,-0.010123451005092932,0.040871036324539034
573,573,573,573,2021-05-14,553.3300170898438,561.219970703125,528.9500122070312,-0.014058576004336243,0.046091321145995456
574,574,574,574,2021-05-17,553.1599731445312,562.3200073242188,547.1699829101562,-0.01628971770589349,0.010947220098801669
575,575,575,575,2021-05-18,548.0700073242188,562.469970703125,552.8800048828125,-0.02560130163198815,-0.008699894219566295
576,576,576,576,2021-05-19,542.469970703125,559.8300170898438,554.9600219726562,-0.031009495483934946,-0.022506218060778904
577,577,577,577,2021-05-20,546.52001953125,548.280029296875,559.8800048828125,-0.003210056306231057,-0.023862229826119408
578,578,578,578,2021-05-21,544.2000122070312,554.4199829101562,560.0900268554688,-0.01843362616455535,-0.028370465258325206
579,579,579,579,2021-05-24,536.8800048828125,553.3300170898438,561.219970703125,-0.02972911589641858,-0.04336974286538331
580,580,580,580,2021-05-25,534.7999877929688,553.1599731445312,562.3200073242188,-0.03319109523993946,-0.04894013937402497
581,581,581,581,2021-05-26,531.219970703125,548.0700073242188,562.469970703125,-0.03074431440494041,-0.055558521570378994
582,582,582,582,2021-05-27,529.0999755859375,542.469970703125,559.8300170898438,-0.024646516561751652,-0.0548917360016703
583,583,583,583,2021-05-28,535.1199951171875,546.52001953125,548.280029296875,-0.02085929884844895,-0.024002395630868034
584,584,584,584,2021-06-01,537.6500244140625,544.2000122070312,554.4199829101562,-0.012035993469395434,-0.030247752629816937
585,585,585,585,2021-06-02,533.6099853515625,536.8800048828125,553.3300170898438,-0.006090782859316524,-0.03563882516621053
586,586,586,586,2021-06-03,528.2999877929688,534.7999877929688,553.1599731445312,-0.012154076567623795,-0.04494176469465372
587,587,587,587,2021-06-04,526.5900268554688,531.219970703125,548.0700073242188,-0.00871568107939924,-0.039192037844981376
588,588,588,588,2021-06-07,525.4400024414062,529.0999755859375,542.469970703125,-0.00691735647970515,-0.03139338430041627
589,589,589,589,2021-06-08,529.0599975585938,535.1199951171875,546.52001953125,-0.01132455825588552,-0.031947634759348253
590,590,590,590,2021-06-09,527.97998046875,537.6500244140625,544.2000122070312,-0.017985759334524398,-0.029805276322027452
591,591,591,591,2021-06-10,527.739990234375,533.6099853515625,536.8800048828125,-0.011000534619531432,-0.017024315611143925
592,592,592,592,2021-06-11,534.760009765625,528.2999877929688,534.7999877929688,0.012227942687721205,-7.475323159356062e-05
593,593,593,593,2021-06-14,532.4199829101562,526.5900268554688,531.219970703125,0.011071147870955755,0.0022589741975305166
594,594,594,594,2021-06-15,535.0700073242188,525.4400024414062,529.0999755859375,0.01832750616258294,0.011283371789367225
595,595,595,595,2021-06-16,534.47998046875,529.0599975585938,535.1199951171875,0.010244552480186409,-0.001196020807066489
596,596,596,596,2021-06-17,537.5399780273438,527.97998046875,537.6500244140625,0.018106742513430474,-0.0002046803342725667
597,597,597,597,2021-06-18,537.0900268554688,527.739990234375,533.6099853515625,0.017717127362171903,0.006521694869734196
598,598,598,598,2021-06-21,547.0,534.760009765625,528.2999877929688,0.022888753853788746,0.03539657891182735
599,599,599,599,2021-06-22,551.6500244140625,532.4199829101562,526.5900268554688,0.03611818136275935,0.04758919896041225
600,600,600,600,2021-06-23,549.8499755859375,535.0700073242188,525.4400024414062,0.02762249436411235,0.04645625196237946
601,601,601,601,2021-06-24,549.6199951171875,534.47998046875,529.0599975585938,0.028326626256720333,0.03886137234618037
602,602,602,602,2021-06-25,557.1599731445312,537.5399780273438,527.97998046875,0.03649960173974165,0.05526723314371651
603,603,603,603,2021-06-28,561.5700073242188,537.0900268554688,527.739990234375,0.04557891460408281,0.06410356940132478
604,604,604,604,2021-06-29,564.969970703125,547.0,534.760009765625,0.032851866002056695,0.0564925581304041
605,605,605,605,2021-06-30,566.2100219726562,551.6500244140625,532.4199829101562,0.026393541039101187,0.06346500910391617
606,606,606,606,2021-07-01,575.3800048828125,549.8499755859375,535.0700073242188,0.04643090011901774,0.0753359317599882
607,607,607,607,2021-07-02,581.8800048828125,549.6199951171875,534.47998046875,0.05869511672104766,0.08868437761221992
608,608,608,608,2021-07-06,580.1799926757812,557.1599731445312,537.5399780273438,0.04131671448206942,0.07932435984560104
609,609,609,609,2021-07-07,585.0999755859375,561.5700073242188,537.0900268554688,0.041900329353119936,0.08938901549067158
610,610,610,610,2021-07-08,581.530029296875,564.969970703125,547.0,0.029311396096221687,0.06312619615516457
611,611,611,611,2021-07-09,591.6500244140625,566.2100219726562,551.6500244140625,0.044930328772306405,0.0725097402877597
612,612,612,612,2021-07-12,591.510009765625,575.3800048828125,549.8499755859375,0.028033655577061056,0.07576618355814824
613,613,613,613,2021-07-13,589.5,581.8800048828125,549.6199951171875,0.013095475103534593,0.07255923226430183
614,614,614,614,2021-07-14,595.0399780273438,580.1799926757812,557.1599731445312,0.025612715948766906,0.06798766370280185
615,615,615,615,2021-07-15,597.4600219726562,585.0999755859375,561.5700073242188,0.02112467424791986,0.06391013440950499
616,616,616,616,2021-07-16,601.2999877929688,581.530029296875,564.969970703125,0.033996453321589515,0.06430433292698678
617,617,617,617,2021-07-19,594.4500122070312,591.6500244140625,566.2100219726562,0.004732506849368878,0.049875468710334436
618,618,618,618,2021-07-20,607.3800048828125,591.510009765625,575.3800048828125,0.02682963069969979,0.05561541890305599
619,619,619,619,2021-07-21,604.3900146484375,589.5,581.8800048828125,0.025258718657230617,0.03868496868208826
620,620,620,620,2021-07-22,609.0399780273438,595.0399780273438,580.1799926757812,0.02352783093064148,0.049743158529925724
621,621,621,621,2021-07-23,620.9199829101562,597.4600219726562,585.0999755859375,0.03926616020272178,0.06122031929389071
622,622,622,622,2021-07-26,619.5599975585938,601.2999877929688,581.530029296875,0.030367553860506602,0.06539639630940575
623,623,623,623,2021-07-27,616.469970703125,594.4500122070312,591.6500244140625,0.03704257388159449,0.04195038496557624
624,624,624,624,2021-07-28,609.5900268554688,607.3800048828125,591.510009765625,0.003638614960798092,0.03056586835615449
625,625,625,625,2021-07-29,596.3200073242188,604.3900146484375,589.5,-0.01335231742521914,0.011569138802745904
626,626,626,626,2021-07-30,603.8400268554688,609.0399780273438,595.0399780273438,-0.00853794719472678,0.014789004357822488
627,627,627,627,2021-08-02,601.1300048828125,620.9199829101562,597.4600219726562,-0.03187202630295638,0.0061426418089680634
628,628,628,628,2021-08-03,612.5,619.5599975585938,601.2999877929688,-0.011395179783094456,0.018626330341598996
629,629,629,629,2021-08-04,605.8300170898438,616.469970703125,594.4500122070312,-0.017259484028306682,0.019143754141011105
630,630,630,630,2021-08-05,605.1500244140625,609.5900268554688,607.3800048828125,-0.0072835877324137765,-0.0036714749429069826
631,631,631,631,2021-08-06,603.4500122070312,596.3200073242188,604.3900146484375,0.01195667560242697,-0.001555291150786231
632,632,632,632,2021-08-09,598.5999755859375,603.8400268554688,609.0399780273438,-0.008677879962378676,-0.017141735876224473
633,633,633,633,2021-08-10,600.6500244140625,601.1300048828125,620.9199829101562,-0.0007984636681770407,-0.032645041316099355
634,634,634,634,2021-08-11,601.1799926757812,612.5,619.5599975585938,-0.01848164461096935,-0.029666222731034586
635,635,635,635,2021-08-12,596.9299926757812,605.8300170898438,616.469970703125,-0.014690629653536402,-0.031696560993972
636,636,636,636,2021-08-13,594.030029296875,605.1500244140625,609.5900268554688,-0.018375600542947068,-0.025525347976670498
637,637,637,637,2021-08-16,603.9000244140625,603.4500122070312,596.3200073242188,0.0007457323687598549,0.01271132445120604
638,638,638,638,2021-08-17,599.77001953125,598.5999755859375,603.8400268554688,0.0019546341347027596,-0.006740207908067175
639,639,639,639,2021-08-18,598.8400268554688,600.6500244140625,601.1300048828125,-0.0030133979605834194,-0.0038094555399712515
640,640,640,640,2021-08-19,602.1300048828125,601.1799926757812,612.5,0.001580245880776765,-0.016930604272959227
641,641,641,641,2021-08-20,606.4099731445312,596.9299926757812,605.8300170898438,0.015881226584469887,0.0009572917127371738
642,642,642,642,2021-08-23,602.5999755859375,594.030029296875,605.1500244140625,0.014426789667866258,-0.004213911799134551
643,643,643,643,2021-08-24,599.4000244140625,603.9000244140625,603.4500122070312,-0.0074515645273671716,-0.0067113890314733915
644,644,644,644,2021-08-25,607.0700073242188,599.77001953125,598.5999755859375,0.012171311594857626,0.01414973619066795
645,645,645,645,2021-08-26,600.280029296875,598.8400268554688,600.6500244140625,0.002404652957097353,-0.0006159911798029327
646,646,646,646,2021-08-27,591.9099731445312,602.1300048828125,601.1799926757812,-0.016973131475602643,-0.015419707315924236
647,647,647,647,2021-08-30,596.6500244140625,606.4099731445312,596.9299926757812,-0.01609463755989804,-0.00046901356131190397
648,648,648,648,2021-08-31,594.0800170898438,602.5999755859375,594.030029296875,-0.014138663858738743,8.41502794528548e-05
649,649,649,649,2021-09-01,592.5399780273438,599.4000244140625,603.9000244140625,-0.011444855033872825,-0.018811137485448715
650,650,650,650,2021-09-02,578.8200073242188,607.0700073242188,599.77001953125,-0.04653499540278305,-0.03493007573703788
651,651,651,651,2021-09-03,584.7999877929688,600.280029296875,598.8400268554688,-0.025788033498363228,-0.02344539181227545
652,652,652,652,2021-09-07,580.6599731445312,591.9099731445312,602.1300048828125,-0.019006268707104534,-0.03565680428508089
653,653,653,653,2021-09-08,591.4000244140625,596.6500244140625,606.4099731445312,-0.008799128107227938,-0.024752146889397086
654,654,654,654,2021-09-09,592.1599731445312,594.0800170898438,602.5999755859375,-0.003231961840288844,-0.017324930076963452
655,655,655,655,2021-09-10,592.3599853515625,592.5399780273438,599.4000244140625,-0.00030376461075332095,-0.011745143102691591
656,656,656,656,2021-09-13,587.3800048828125,578.8200073242188,607.0700073242188,0.01478870365619378,-0.03243448400324345
657,657,657,657,2021-09-14,590.8499755859375,584.7999877929688,600.280029296875,0.010345396578753885,-0.015709424353135937
658,658,658,658,2021-09-15,600.9199829101562,580.6599731445312,591.9099731445312,0.034891348986753945,0.015221925925253732
659,659,659,659,2021-09-16,606.8800048828125,591.4000244140625,596.6500244140625,0.02617514343880356,0.017145696891232465
660,660,660,660,2021-09-17,599.3400268554688,592.1599731445312,594.0800170898438,0.012125192577285171,0.008854042577280508
661,661,661,661,2021-09-20,599.010009765625,592.3599853515625,592.5399780273438,0.011226322807938782,0.010919148037607407
662,662,662,662,2021-09-21,607.219970703125,587.3800048828125,578.8200073242188,0.033777053449871364,0.04906527593991461
663,663,663,663,2021-09-22,620.260009765625,590.8499755859375,584.7999877929688,0.049775806710530945,0.060636153749732635
664,664,664,664,2021-09-23,626.3300170898438,600.9199829101562,580.6599731445312,0.042285220831949966,0.07865195821573323
665,665,665,665,2021-09-24,625.5399780273438,606.8800048828125,591.4000244140625,0.030747384976268055,0.057727345627193394
666,666,666,666,2021-09-27,623.6799926757812,599.3400268554688,592.1599731445312,0.04061128029111605,0.05322889246274132
667,667,667,667,2021-09-28,613.0599975585938,599.010009765625,592.3599853515625,0.023455347262838044,0.034944987370721714
668,668,668,668,2021-09-29,626.0,607.219970703125,587.3800048828125,0.030927884791287052,0.06574959105884526
669,669,669,669,2021-09-30,611.0599975585938,620.260009765625,590.8499755859375,-0.014832509048112952,0.034204997559006856
670,670,670,670,2021-10-01,604.4400024414062,626.3300170898438,600.9199829101562,-0.034949649627438295,0.0058577175520160285
671,671,671,671,2021-10-04,598.280029296875,625.5399780273438,606.8800048828125,-0.04357826787735242,-0.014170800680108342
672,672,672,672,2021-10-05,607.6199951171875,623.6799926757812,599.3400268554688,-0.02575038120060802,0.013815143141967079
673,673,673,673,2021-10-06,612.9299926757812,613.0599975585938,599.010009765625,-0.00021205898823972724,0.0232383143573891
674,674,674,674,2021-10-07,611.8200073242188,626.0,607.219970703125,-0.02265174548846849,0.007575568728029669
675,675,675,675,2021-10-08,610.25,611.0599975585938,620.260009765625,-0.001325561420858823,-0.016138409067202986
676,676,676,676,2021-10-11,605.219970703125,604.4400024414062,626.3300170898438,0.0012903981512943918,-0.03370435043941156
677,677,677,677,2021-10-12,608.9199829101562,598.280029296875,625.5399780273438,0.01778423663210993,-0.026569037473190837
678,678,678,678,2021-10-13,612.3400268554688,607.6199951171875,623.6799926757812,0.007768065198991536,-0.018182346641681613
679,679,679,679,2021-10-14,625.1300048828125,612.9299926757812,613.0599975585938,0.019904413803885523,0.019688133905793048
680,680,680,680,2021-10-15,628.989990234375,611.8200073242188,626.0,0.028063781348453665,0.004776342227436059
681,681,681,681,2021-10-18,638.3300170898438,610.25,611.0599975585938,0.0460139567223985,0.044627400975687515
682,682,682,682,2021-10-19,638.239990234375,605.219970703125,604.4400024414062,0.05455870779162897,0.05591950839859461
683,683,683,683,2021-10-20,644.4099731445312,608.9199829101562,598.280029296875,0.058283503958534766,0.07710426821679173
684,684,684,684,2021-10-21,663.25,612.3400268554688,607.6199951171875,0.08314003806997183,0.0915539405053376
685,685,685,685,2021-10-22,663.5700073242188,625.1300048828125,612.9299926757812,0.06149121325349327,0.08261957361127914
686,686,686,686,2021-10-25,661.3400268554688,628.989990234375,611.8200073242188,0.05143171930135071,0.08093886917465265
687,687,687,687,2021-10-26,658.3499755859375,638.3300170898438,610.25,0.03136302219871312,0.078820115667247
688,688,688,688,2021-10-27,650.9500122070312,638.239990234375,605.219970703125,0.019914173613578834,0.07555937298430293
689,689,689,689,2021-10-28,624.7999877929688,644.4099731445312,608.9199829101562,-0.030430915362578137,0.02607896821995981
690,690,690,690,2021-10-29,622.3200073242188,663.25,612.3400268554688,-0.06171125921715981,0.01629810241215135
691,691,691,691,2021-11-01,619.72998046875,663.5700073242188,625.1300048828125,-0.0660669204026405,-0.008638242240627703
692,692,692,692,2021-11-02,621.0999755859375,661.3400268554688,628.989990234375,-0.06084623587787985,-0.012543943100743915
693,693,693,693,2021-11-03,621.5700073242188,658.3499755859375,638.3300170898438,-0.05586689394039124,-0.026256026376503705
694,694,694,694,2021-11-04,633.8699951171875,650.9500122070312,638.239990234375,-0.026238600152927782,-0.006846946578171531
695,695,695,695,2021-11-05,638.0800170898438,624.7999877929688,644.4099731445312,0.021254848841763208,-0.00982287102696311
696,696,696,696,2021-11-08,635.1599731445312,622.3200073242188,663.25,0.020632416874270643,-0.04235209476889368
697,697,697,697,2021-11-09,643.4500122070312,619.72998046875,663.5700073242188,0.03827478496415471,-0.030320832610140735
698,698,698,698,2021-11-10,647.969970703125,621.0999755859375,661.3400268554688,0.04326194843565845,-0.020216614161274182
699,699,699,699,2021-11-11,645.0900268554688,621.5700073242188,658.3499755859375,0.0378396950530171,-0.02014118511763785
700,700,700,700,2021-11-12,648.97998046875,633.8699951171875,650.9500122070312,0.023837672500603313,-0.003026394809644284
701,701,701,701,2021-11-15,649.760009765625,638.0800170898438,624.7999877929688,0.018304902775440945,0.039948819558759174
702,702,702,702,2021-11-16,652.0,635.1599731445312,622.3200073242188,0.026513047999699335,0.047692493132907465
703,703,703,703,2021-11-17,640.969970703125,643.4500122070312,619.72998046875,-0.003854287756401953,0.03427297517268646
704,704,704,704,2021-11-18,645.9500122070312,647.969970703125,621.0999755859375,-0.0031173643647434135,0.04000972081451226
705,705,705,705,2021-11-19,636.1699829101562,645.0900268554688,621.5700073242188,-0.01382759548894874,0.023488867567450056
706,706,706,706,2021-11-22,640.1699829101562,648.97998046875,633.8699951171875,-0.013575145341510275,0.009938927290294108
707,707,707,707,2021-11-23,651.3099975585938,649.760009765625,638.0800170898438,0.0023854773603686485,0.02073404606696405
708,708,708,708,2021-11-24,646.510009765625,652.0,635.1599731445312,-0.008420230420820518,0.017869571605563017
709,709,709,709,2021-11-26,635.72998046875,640.969970703125,643.4500122070312,-0.008175094737475574,-0.011997873326323516
710,710,710,710,2021-11-29,644.1500244140625,645.9500122070312,647.969970703125,-0.0027865744391252223,-0.005895252036012377
711,711,711,711,2021-11-30,638.1599731445312,636.1699829101562,645.0900268554688,0.003128079425049002,-0.010742769880846659
712,712,712,712,2021-12-01,636.739990234375,640.1699829101562,648.97998046875,-0.00535794049603644,-0.01886035101658179
713,713,713,713,2021-12-02,657.3499755859375,651.3099975585938,649.760009765625,0.009273584084359632,0.011681183369611103
714,714,714,714,2021-12-03,659.1799926757812,646.510009765625,652.0,0.019597504630669782,0.011012258705185962
715,715,715,715,2021-12-06,661.4299926757812,635.72998046875,640.969970703125,0.04042598744215509,0.03192040642748406
716,716,716,716,2021-12-07,672.7899780273438,644.1500244140625,645.9500122070312,0.04446162000743992,0.04155114995447984
717,717,717,717,2021-12-08,674.719970703125,638.1599731445312,636.1699829101562,0.057289706495448955,0.06059699267265328
718,718,718,718,2021-12-09,672.0,636.739990234375,640.1699829101562,0.05537583677231628,0.04972119583793555
719,719,719,719,2021-12-10,682.3699951171875,657.3499755859375,651.3099975585938,0.038061946391567236,0.0476885011362036
720,720,720,720,2021-12-13,671.760009765625,659.1799926757812,646.510009765625,0.019084343016507965,0.03905585314781712
721,721,721,721,2021-12-14,667.3599853515625,661.4299926757812,635.72998046875,0.008965412426781283,0.049753835519115164
722,722,722,722,2021-12-15,687.2100219726562,672.7899780273438,644.1500244140625,0.021433202657971773,0.06684777757753313
723,723,723,723,2021-12-16,687.469970703125,674.719970703125,638.1599731445312,0.018896728351931236,0.07726902286838655
724,724,724,724,2021-12-17,676.0700073242188,672.0,636.739990234375,0.006056558518182653,0.06176778228640378
725,725,725,725,2021-12-20,672.5900268554688,682.3699951171875,657.3499755859375,-0.01433235390140386,0.0231840752043031
726,726,726,726,2021-12-21,674.719970703125,671.760009765625,659.1799926757812,0.004406277382502655,0.023574711308004037
727,727,727,727,2021-12-22,681.4500122070312,667.3599853515625,661.4299926757812,0.021113083140647415,0.030267783065385467
728,728,728,728,2021-12-23,679.4199829101562,687.2100219726562,672.7899780273438,-0.011335747171059118,0.009854494120515866
729,729,729,729,2021-12-27,692.4400024414062,687.469970703125,674.719970703125,0.0072294528489702525,0.026262794207521756
730,730,730,730,2021-12-28,696.8699951171875,676.0700073242188,672.0,0.030766026547002,0.037008921305338616
731,731,731,731,2021-12-29,708.1400146484375,672.5900268554688,682.3699951171875,0.05285535968942945,0.03776546406737058
732,732,732,732,2021-12-30,701.77001953125,674.719970703125,671.760009765625,0.04009077840090636,0.04467370687352368
733,733,733,733,2021-12-31,706.22998046875,681.4500122070312,667.3599853515625,0.036363589137614394,0.0582444197590164
734,734,734,734,2022-01-03,695.9400024414062,679.4199829101562,687.2100219726562,0.024314886148167014,0.01270351157523919
735,735,735,735,2022-01-04,698.8599853515625,692.4400024414062,687.469970703125,0.009271536721622953,0.016568017708159744
