,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EQIX,EQIX_6m,EQIX_12m,EQIX_6m_ret,EQIX_12m_ret
246,246,246,246,2020-01-28,562.60400390625,549.0003662109375,549.924560546875,0.02477892280692151,0.023056695898008073
247,247,247,247,2020-01-29,562.7067260742188,550.8674926757812,554.6023559570312,0.021491980477790884,0.014612938495730754
248,248,248,248,2020-01-30,563.0055541992188,552.2963256835938,555.4987182617188,0.019390367122884333,0.013513687234041782
249,249,249,249,2020-01-31,550.6156005859375,556.4791259765625,547.599853515625,-0.01053682899665842,0.005507209417517478
250,250,250,250,2020-02-03,563.565673828125,552.6978759765625,547.3570556640625,0.0196631800553968,0.02961251343402882
251,251,251,251,2020-02-04,567.5337524414062,554.5556640625,555.6481323242188,0.023402679333996534,0.021390551728251328
252,252,252,252,2020-02-05,561.3809204101562,562.60400390625,549.0003662109375,-0.0021739687019673992,0.022551085502303447
253,253,253,253,2020-02-06,563.68701171875,562.7067260742188,550.8674926757812,0.0017420897940394475,0.02327151123167437
254,254,254,254,2020-02-07,565.8063354492188,563.0055541992188,552.2963256835938,0.004974695594226697,0.024461523891007753
255,255,255,255,2020-02-10,571.4364624023438,550.6156005859375,556.4791259765625,0.03781378841109784,0.026878521992235838
256,256,256,256,2020-02-11,572.8742065429688,563.565673828125,552.6978759765625,0.01651721023321695,0.03650517116744245
257,257,257,257,2020-02-12,581.8095703125,567.5337524414062,554.5556640625,0.0251541301458853,0.04914548352161163
258,258,258,258,2020-02-13,593.5831909179688,561.3809204101562,562.60400390625,0.057362602356141545,0.05506392915198832
259,259,259,259,2020-02-14,605.627685546875,563.68701171875,562.7067260742188,0.07440418699775031,0.07627589556659253
260,260,260,260,2020-02-18,600.9033813476562,565.8063354492188,563.0055541992188,0.062030139465604206,0.06731341612133979
261,261,261,261,2020-02-19,601.0245971679688,571.4364624023438,550.6156005859375,0.051778520819681706,0.09155025126129468
262,262,262,262,2020-02-20,605.3849487304688,572.8742065429688,563.565673828125,0.05675022861246859,0.07420479430246085
263,263,263,263,2020-02-21,612.4807739257812,581.8095703125,567.5337524414062,0.05271691147467239,0.07919708967268058
264,264,264,264,2020-02-24,602.12646484375,593.5831909179688,561.3809204101562,0.014392715387659738,0.07258092135340877
265,265,265,265,2020-02-25,592.507080078125,605.627685546875,563.68701171875,-0.021664474365801545,0.051127785030027795
266,266,266,266,2020-02-26,590.5008544921875,600.9033813476562,565.8063354492188,-0.017311479978925792,0.043644825969229695
267,267,267,267,2020-02-27,560.17138671875,601.0245971679688,571.4364624023438,-0.06797260984279063,-0.019713610217022004
268,268,268,268,2020-02-28,537.0234375,605.3849487304688,572.8742065429688,-0.11292238330970605,-0.0625805257655282
269,269,269,269,2020-03-02,580.2255859375,612.4807739257812,581.8095703125,-0.05266318448093821,-0.0027225134405217677
270,270,270,270,2020-03-03,576.73779296875,602.12646484375,593.5831909179688,-0.04216501575227771,-0.02837916943565666
271,271,271,271,2020-03-04,605.1735229492188,592.507080078125,605.627685546875,0.02137770719874532,-0.0007499039566629673
272,272,272,272,2020-03-05,578.1533813476562,590.5008544921875,600.9033813476562,-0.02091016981702709,-0.03785966380980943
273,273,273,273,2020-03-06,570.653076171875,560.17138671875,601.0245971679688,0.01871157595985462,-0.050532908535198984
274,274,274,274,2020-03-09,538.204833984375,537.0234375,605.3849487304688,0.002199897438135645,-0.11097090353332173
275,275,275,275,2020-03-10,572.1624755859375,580.2255859375,612.4807739257812,-0.013896509473181107,-0.06582785951209202
276,276,276,276,2020-03-11,561.3995971679688,576.73779296875,602.12646484375,-0.026594747193222967,-0.06763839501117053
277,277,277,277,2020-03-12,529.8325805664062,605.1735229492188,592.507080078125,-0.12449477633398465,-0.10577848201148043
278,278,278,278,2020-03-13,582.29736328125,578.1533813476562,590.5008544921875,0.007167616876916361,-0.013892429026190367
279,279,279,279,2020-03-16,508.55029296875,570.653076171875,560.17138671875,-0.1088275623076117,-0.09215232154640174
280,280,280,280,2020-03-17,539.2547607421875,538.204833984375,537.0234375,0.0019507939942489116,0.004154982979094779
281,281,281,281,2020-03-18,536.4047241210938,572.1624755859375,580.2255859375,-0.06249579969085728,-0.07552383569160026
282,282,282,282,2020-03-19,515.6476440429688,561.3995971679688,576.73779296875,-0.08149623433255004,-0.10592360977649917
283,283,283,283,2020-03-20,474.88323974609375,529.8325805664062,605.1735229492188,-0.10371076229696952,-0.21529409047536585
284,284,284,284,2020-03-23,458.5888366699219,582.29736328125,578.1533813476562,-0.2124490585260933,-0.20680419510655357
285,285,285,285,2020-03-24,511.7942199707031,508.55029296875,570.653076171875,0.006378773243873592,-0.10314297540638184
286,286,286,286,2020-03-25,519.3226318359375,539.2547607421875,538.204833984375,-0.036962360571127784,-0.03508367252789424
287,287,287,287,2020-03-26,550.8803100585938,536.4047241210938,572.1624755859375,0.02698631329397494,-0.03719601762689739
288,288,288,288,2020-03-27,557.1526489257812,515.6476440429688,561.3995971679688,0.08049102010316544,-0.007564929265378217
289,289,289,289,2020-03-30,604.5921020507812,474.88323974609375,529.8325805664062,0.2731384295096182,0.14110027247560897
290,290,290,290,2020-03-31,585.5599975585938,458.5888366699219,582.29736328125,0.2768736409082322,0.0056030380404932245
291,291,291,291,2020-04-01,558.2683715820312,511.7942199707031,508.55029296875,0.09080632370953401,0.09776432990146056
292,292,292,292,2020-04-02,587.0413208007812,519.3226318359375,539.2547607421875,0.1303981086390189,0.08861592615858238
293,293,293,293,2020-04-03,585.6725463867188,550.8803100585938,536.4047241210938,0.06315752386289564,0.09184822588270625
294,294,294,294,2020-04-06,611.4829711914062,557.1526489257812,515.6476440429688,0.09751424922842356,0.18585429072657922
295,295,295,295,2020-04-07,584.6693115234375,604.5921020507812,474.88323974609375,-0.03295244919635154,0.23118540009127964
296,296,296,296,2020-04-08,622.77099609375,585.5599975585938,458.5888366699219,0.06354771277119675,0.3580160402857808
297,297,297,297,2020-04-09,644.0344848632812,558.2683715820312,511.7942199707031,0.15362882378273435,0.2583856161957985
298,298,298,298,2020-04-13,616.1425170898438,587.0413208007812,519.3226318359375,0.049572654015846096,0.18643494297874774
299,299,299,299,2020-04-14,645.86279296875,585.6725463867188,550.8803100585938,0.10277115933361114,0.17241945514453683
300,300,300,300,2020-04-15,633.3370361328125,611.4829711914062,557.1526489257812,0.035739449781939214,0.13673880462368548
301,301,301,301,2020-04-16,640.0967407226562,584.6693115234375,604.5921020507812,0.09480133146512326,0.058724946209920637
302,302,302,302,2020-04-17,651.544189453125,622.77099609375,585.5599975585938,0.04620188406308445,0.11268562089221024
303,303,303,303,2020-04-20,628.8555908203125,644.0344848632812,558.2683715820312,-0.02356844920531076,0.12643958144762868
304,304,304,304,2020-04-21,630.2152099609375,616.1425170898438,587.0413208007812,0.0228399963981738,0.07354488965318984
305,305,305,305,2020-04-22,642.0186157226562,645.86279296875,585.6725463867188,-0.00595200294543019,0.0962074621451221
306,306,306,306,2020-04-23,642.675048828125,633.3370361328125,611.4829711914062,0.014744144369530199,0.05101054175874187
307,307,307,307,2020-04-24,642.3092651367188,640.0967407226562,584.6693115234375,0.003456546914400116,0.09858556362928006
308,308,308,308,2020-04-27,658.15380859375,651.544189453125,622.77099609375,0.010144544679575374,0.0568151258198184
309,309,309,309,2020-04-28,641.0531005859375,628.8555908203125,644.0344848632812,0.019396360537582202,-0.004629230805826556
310,310,310,310,2020-04-29,636.890380859375,630.2152099609375,616.1425170898438,0.01059189113961767,0.03367380629326999
311,311,311,311,2020-04-30,633.0277099609375,642.0186157226562,645.86279296875,-0.014004120038791368,-0.019872770420502506
312,312,312,312,2020-05-01,628.9494018554688,642.675048828125,633.3370361328125,-0.021357055945588788,-0.006927803092228513
313,313,313,313,2020-05-04,633.7495727539062,642.3092651367188,640.0967407226562,-0.013326434550170352,-0.0099159510819945
314,314,314,314,2020-05-05,643.5188598632812,658.15380859375,651.544189453125,-0.022236365632736566,-0.012317398757833775
315,315,315,315,2020-05-06,641.4562377929688,641.0531005859375,628.8555908203125,0.000628867104242703,0.020037425374908935
316,316,316,316,2020-05-07,633.158935546875,636.890380859375,630.2152099609375,-0.005858850164238705,0.004670984672235923
317,317,317,317,2020-05-08,635.8027954101562,633.0277099609375,642.0186157226562,0.004383829341988887,-0.009681682369137357
318,318,318,318,2020-05-11,635.65283203125,628.9494018554688,642.675048828125,0.010658139042672543,-0.010926543374726538
319,319,319,319,2020-05-12,622.1991577148438,633.7495727539062,642.3092651367188,-0.018225519251825473,-0.031309072612543565
320,320,320,320,2020-05-13,636.40283203125,643.5188598632812,658.15380859375,-0.011057994218760081,-0.03304847024888369
321,321,321,321,2020-05-14,618.0834350585938,641.4562377929688,641.0531005859375,-0.03643709634002912,-0.03583114332704884
322,322,322,322,2020-05-15,617.5208129882812,633.158935546875,636.890380859375,-0.024698573581823813,-0.03041271850417626
323,323,323,323,2020-05-18,621.0084838867188,635.8027954101562,633.0277099609375,-0.023268711037820577,-0.01898688775402968
324,324,324,324,2020-05-19,611.9810180664062,635.65283203125,628.9494018554688,-0.03724016125154306,-0.02697893302546106
325,325,325,325,2020-05-20,617.0172729492188,622.1991577148438,633.7495727539062,-0.008328337802089858,-0.02640206877296769
326,326,326,326,2020-05-21,606.5874633789062,636.40283203125,643.5188598632812,-0.04684983653699348,-0.05738976553417763
327,327,327,327,2020-05-22,630.7041015625,618.0834350585938,641.4562377929688,0.02041903372270415,-0.016762072916249426
328,328,328,328,2020-05-26,619.3986206054688,617.5208129882812,633.158935546875,0.0030408815017917146,-0.021732797515557678
329,329,329,329,2020-05-27,635.9000854492188,621.0084838867188,635.8027954101562,0.023979707119776483,0.00015301920621424436
330,330,330,330,2020-05-28,652.6649780273438,611.9810180664062,635.65283203125,0.06647912069148987,0.026763266265535046
331,331,331,331,2020-05-29,656.6939086914062,617.0172729492188,622.1991577148438,0.06430393034629511,0.055440047690279215
332,332,332,332,2020-06-01,668.498046875,606.5874633789062,636.40283203125,0.1020637372741433,0.05043223132950159
333,333,333,333,2020-06-02,655.80908203125,630.7041015625,618.0834350585938,0.0398046887701462,0.061036495775169675
334,334,334,334,2020-06-03,648.5607299804688,619.3986206054688,617.5208129882812,0.04708132760530481,0.0502653778452915
335,335,335,335,2020-06-04,626.1480102539062,635.9000854492188,621.0084838867188,-0.015335860803389223,0.008276096865892368
336,336,336,336,2020-06-05,633.9798583984375,652.6649780273438,611.9810180664062,-0.02862896012190108,0.03594693247437308
337,337,337,337,2020-06-08,636.5590209960938,656.6939086914062,617.0172729492188,-0.0306609935448241,0.031671314408216356
338,338,338,338,2020-06-09,650.6599731445312,668.498046875,606.5874633789062,-0.026683808298103018,0.0726564797764293
339,339,339,339,2020-06-10,654.7172241210938,655.80908203125,630.7041015625,-0.0016649020882334442,0.03807351577245788
340,340,340,340,2020-06-11,621.9309692382812,648.5607299804688,619.3986206054688,-0.04105977977265052,0.004088398889776412
341,341,341,341,2020-06-12,636.935546875,626.1480102539062,635.9000854492188,0.017228413161800793,0.001628339812298929
342,342,342,342,2020-06-15,653.7758178710938,633.9798583984375,652.6649780273438,0.031224902826826106,0.0017020062070856046
343,343,343,343,2020-06-16,656.2891845703125,636.5590209960938,656.6939086914062,0.030995026263777925,-0.000616305581241372
344,344,344,344,2020-06-17,657.0421752929688,650.6599731445312,668.498046875,0.009808813223277646,-0.01713673156650719
345,345,345,345,2020-06-18,655.6396484375,654.7172241210938,655.80908203125,0.001408889643379263,-0.00025835810816343674
346,346,346,346,2020-06-19,669.68408203125,621.9309692382812,648.5607299804688,0.07678201465261503,0.03256958226782758
347,347,347,347,2020-06-22,656.2326049804688,636.935546875,626.1480102539062,0.03029672028849073,0.04804709786486905
348,348,348,348,2020-06-23,653.9264526367188,653.7758178710938,633.9798583984375,0.00023040736825574726,0.03146250464276634
349,349,349,349,2020-06-24,649.163330078125,656.2891845703125,636.5590209960938,-0.010857796623378713,0.01980069194889089
350,350,350,350,2020-06-25,655.9502563476562,657.0421752929688,650.6599731445312,-0.001661870404020327,0.008130641842862829
351,351,351,351,2020-06-26,646.2545776367188,655.6396484375,654.7172241210938,-0.01431437348724629,-0.012925651216424638
352,352,352,352,2020-06-29,648.4949951171875,669.68408203125,621.9309692382812,-0.03164042192819172,0.042712177384317984
353,353,353,353,2020-06-30,661.08984375,656.2326049804688,636.935546875,0.007401702891120188,0.03792267050176168
354,354,354,354,2020-07-01,685.4418334960938,653.9264526367188,653.7758178710938,0.04819407554519439,0.04843558718356222
355,355,355,355,2020-07-02,676.2545166015625,649.163330078125,656.2891845703125,0.04173246588062374,0.0304215466301212
356,356,356,356,2020-07-06,680.2645874023438,655.9502563476562,657.0421752929688,0.03706733981639121,0.03534386829737435
357,357,357,357,2020-07-07,678.7584228515625,646.2545776367188,655.6396484375,0.05029572917488134,0.03526140383541243
358,358,358,358,2020-07-08,678.0806274414062,648.4949951171875,669.68408203125,0.04562199021886415,0.012538069270943808
359,359,359,359,2020-07-09,685.9314575195312,661.08984375,656.2326049804688,0.037576759050809816,0.04525659394803516
360,360,360,360,2020-07-10,674.541259765625,685.4418334960938,653.9264526367188,-0.01590298869689699,0.031524657009644796
361,361,361,361,2020-07-13,659.9790649414062,676.2545166015625,649.163330078125,-0.024067050586141225,0.016661037927049316
362,362,362,362,2020-07-14,674.8425903320312,680.2645874023438,655.9502563476562,-0.007970423818498218,0.028801473589732174
363,363,363,363,2020-07-15,671.9903564453125,678.7584228515625,646.2545776367188,-0.009971244817583824,0.03982297332841589
364,364,364,364,2020-07-16,672.1881713867188,678.0806274414062,648.4949951171875,-0.008689904734369813,0.036535634735700206
365,365,365,365,2020-07-17,681.7330322265625,685.9314575195312,661.08984375,-0.006120765051585653,0.031225995485674174
366,366,366,366,2020-07-20,688.896484375,674.541259765625,685.4418334960938,0.021281462625967196,0.005040035069475923
367,367,367,367,2020-07-21,683.3802490234375,659.9790649414062,676.2545166015625,0.035457464221397395,0.010537057050183707
368,368,368,368,2020-07-22,692.360595703125,674.8425903320312,680.2645874023438,0.025958654095134426,0.017781328801740326
369,369,369,369,2020-07-23,693.4619140625,671.9903564453125,678.7584228515625,0.03195218117528875,0.021662333336750272
370,370,370,370,2020-07-24,694.120849609375,672.1881713867188,678.0806274414062,0.032628777411255694,0.023655331709583116
371,371,371,371,2020-07-27,709.7561645507812,681.7330322265625,685.9314575195312,0.04110572760820208,0.034733364055652194
372,372,372,372,2020-07-28,708.3724365234375,688.896484375,674.541259765625,0.02827123173100099,0.05015434751844161
373,373,373,373,2020-07-29,724.8173217773438,683.3802490234375,659.9790649414062,0.06063545560926076,0.09824289932847186
374,374,374,374,2020-07-30,732.30078125,692.360595703125,674.8425903320312,0.057686970914793134,0.08514310113370072
375,375,375,375,2020-07-31,739.3890380859375,693.4619140625,671.9903564453125,0.06622876194365612,0.10029709651958374
376,376,376,376,2020-08-03,733.4021606445312,694.120849609375,672.1881713867188,0.05659145818377631,0.09106674568748896
377,377,377,377,2020-08-04,746.8726196289062,709.7561645507812,681.7330322265625,0.052294656858129285,0.09554999438650591
378,378,378,378,2020-08-05,747.4466552734375,708.3724365234375,688.896484375,0.05516055782995899,0.08499124647378187
379,379,379,379,2020-08-06,745.5829467773438,724.8173217773438,683.3802490234375,0.028649460182712083,0.09102208886311103
380,380,380,380,2020-08-07,745.2439575195312,732.30078125,692.360595703125,0.017674672212472542,0.07638124142911495
381,381,381,381,2020-08-10,736.8096923828125,739.3890380859375,693.4619140625,-0.0034884824771032052,0.06250924159103222
382,382,382,382,2020-08-11,713.6814575195312,733.4021606445312,694.120849609375,-0.026889344186917796,0.02818040679971534
383,383,383,383,2020-08-12,727.6318359375,746.8726196289062,709.7561645507812,-0.025761800855634953,0.025185651466701486
384,384,384,384,2020-08-13,724.9302978515625,747.4466552734375,708.3724365234375,-0.03012436708762567,0.023374513849505396
385,385,385,385,2020-08-14,717.296142578125,745.5829467773438,724.8173217773438,-0.03793917809075931,-0.010376654880123293
386,386,386,386,2020-08-17,726.7752685546875,745.2439575195312,732.30078125,-0.024782071398894545,-0.00754541417514365
387,387,387,387,2020-08-18,743.2392578125,736.8096923828125,739.3890380859375,0.008726222654447557,0.005207298902523139
388,388,388,388,2020-08-19,735.550537109375,713.6814575195312,733.4021606445312,0.03064263385215571,0.0029293293367935735
389,389,389,389,2020-08-20,741.40673828125,727.6318359375,746.8726196289062,0.018931143008609652,-0.007318358183182605
390,390,390,390,2020-08-21,738.818603515625,724.9302978515625,747.4466552734375,0.019158125553894623,-0.01154336794062727
391,391,391,391,2020-08-24,729.6561889648438,717.296142578125,745.5829467773438,0.017231441315568752,-0.021361483496022404
392,392,392,392,2020-08-25,736.4949951171875,726.7752685546875,745.2439575195312,0.013373771760050834,-0.011739729405473853
393,393,393,393,2020-08-26,738.6580810546875,743.2392578125,736.8096923828125,-0.006163798143945964,0.0025086378355005934
394,394,394,394,2020-08-27,745.8839721679688,735.550537109375,713.6814575195312,0.014048572514409274,0.04512169163026947
395,395,395,395,2020-08-28,743.3999633789062,741.40673828125,727.6318359375,0.0026884367173098944,0.021670474905884474
396,396,396,396,2020-08-31,746.0067138671875,738.818603515625,724.9302978515625,0.009729195119557499,0.02907371381509094
397,397,397,397,2020-09-01,746.02587890625,729.6561889648438,717.296142578125,0.022434799003938855,0.04005282424197043
398,398,398,398,2020-09-02,755.2920532226562,736.4949951171875,726.7752685546875,0.025522316146191715,0.03923741753716947
399,399,399,399,2020-09-03,720.1915893554688,738.6580810546875,743.2392578125,-0.025000053709358316,-0.031009756568652014
400,400,400,400,2020-09-04,710.4909057617188,745.8839721679688,735.550537109375,-0.04745116898460411,-0.03406921765856852
401,401,401,401,2020-09-08,699.9777221679688,743.3999633789062,741.40673828125,-0.05841033541833185,-0.05587893119143095
402,402,402,402,2020-09-09,711.6619262695312,746.0067138671875,738.818603515625,-0.046038174937619525,-0.03675689420497841
403,403,403,403,2020-09-10,701.6968994140625,746.02587890625,729.6561889648438,-0.05942016322165433,-0.0383184436363746
404,404,404,404,2020-09-11,706.3441772460938,755.2920532226562,736.4949951171875,-0.06480655498454302,-0.040938252223012506
405,405,405,405,2020-09-14,714.1368408203125,720.1915893554688,738.6580810546875,-0.008407135857522174,-0.03319701071890058
406,406,406,406,2020-09-15,725.8591918945312,710.4909057617188,745.8839721679688,0.02163051772821234,-0.026847044608337645
407,407,407,407,2020-09-16,724.8106689453125,699.9777221679688,743.3999633789062,0.035476767318295854,-0.025005777978655774
408,408,408,408,2020-09-17,713.7685546875,711.6619262695312,746.0067138671875,0.0029601533259078217,-0.043214301668372035
409,409,409,409,2020-09-18,710.3869018554688,701.6968994140625,746.02587890625,0.01238426797761627,-0.04777177046864867
410,410,410,410,2020-09-21,704.2283325195312,706.3441772460938,755.2920532226562,-0.0029954868953713243,-0.06760791469372396
411,411,411,411,2020-09-22,708.4317016601562,714.1368408203125,720.1915893554688,-0.007988859885176725,-0.016328832312297537
412,412,412,412,2020-09-23,690.1729125976562,725.8591918945312,710.4909057617188,-0.049164190101019356,-0.028597119258380266
413,413,413,413,2020-09-24,693.0633544921875,724.8106689453125,699.9777221679688,-0.04380083767161047,-0.009877982479736813
414,414,414,414,2020-09-25,709.6783447265625,713.7685546875,711.6619262695312,-0.00573044292029401,-0.002787252584055655
415,415,415,415,2020-09-28,722.4208374023438,710.3869018554688,701.6968994140625,0.016939973858531854,0.02953403101194607
416,416,416,416,2020-09-29,721.145751953125,704.2283325195312,706.3441772460938,0.024022633927646586,0.020955187547152754
417,417,417,417,2020-09-30,718.0001831054688,708.4317016601562,714.1368408203125,0.013506568696586507,0.0054098067265631045
418,418,418,418,2020-10-01,725.7645263671875,690.1729125976562,725.8591918945312,0.05156912582322648,-0.0001304185831093596
419,419,419,419,2020-10-02,734.8798217773438,693.0633544921875,724.8106689453125,0.06033570670576793,0.013892114538936129
420,420,420,420,2020-10-05,744.5711059570312,709.6783447265625,713.7685546875,0.04916700853245404,0.04315481687620304
421,421,421,421,2020-10-06,746.998779296875,722.4208374023438,710.3869018554688,0.034021640326582725,0.05153793988287125
422,422,422,422,2020-10-07,758.7396850585938,721.145751953125,704.2283325195312,0.052130839020614994,0.07740579301039507
423,423,423,423,2020-10-08,778.7080688476562,718.0001831054688,708.4317016601562,0.08455135133756642,0.09919991866938282
424,424,424,424,2020-10-09,783.3837280273438,725.7645263671875,690.1729125976562,0.07939104153873289,0.1350542939723074
425,425,425,425,2020-10-12,788.720458984375,734.8798217773438,693.0633544921875,0.07326454695247309,0.1380207218750964
426,426,426,426,2020-10-13,780.3233032226562,744.5711059570312,709.6783447265625,0.04801716985736526,0.09954503898990064
427,427,427,427,2020-10-14,772.0960693359375,746.998779296875,722.4208374023438,0.033597498061088915,0.06876218038257909
428,428,428,428,2020-10-15,769.6685180664062,758.7396850585938,721.145751953125,0.014403929599344112,0.0672856575551668
429,429,429,429,2020-10-16,772.3699951171875,778.7080688476562,718.0001831054688,-0.008139216715511766,0.07572395284992872
430,430,430,430,2020-10-19,765.1061401367188,783.3837280273438,725.7645263671875,-0.023331589917817475,0.05420713239658537
431,431,431,431,2020-10-20,760.3265991210938,788.720458984375,734.8798217773438,-0.03599990280440257,0.03462712757877284
432,432,432,432,2020-10-21,758.6453247070312,780.3233032226562,744.5711059570312,-0.027780765262420237,0.01890245087057174
433,433,433,433,2020-10-22,734.4546508789062,772.0960693359375,746.998779296875,-0.04875224722929339,-0.016792702699964357
434,434,434,434,2020-10-23,733.9635009765625,769.6685180664062,758.7396850585938,-0.04639012282786803,-0.0326543932918415
435,435,435,435,2020-10-26,727.776611328125,772.3699951171875,778.7080688476562,-0.05773577957581921,-0.0654050722691244
436,436,436,436,2020-10-27,730.4497680664062,765.1061401367188,783.3837280273438,-0.0452961625221302,-0.06757092095113038
437,437,437,437,2020-10-28,714.1653442382812,760.3265991210938,788.720458984375,-0.06071240298073621,-0.09452666517881048
438,438,438,438,2020-10-29,699.6282958984375,758.6453247070312,780.3233032226562,-0.07779264814079567,-0.10341227410607445
439,439,439,439,2020-10-30,690.7115478515625,734.4546508789062,772.0960693359375,-0.059558616689263655,-0.10540724751308728
440,440,440,440,2020-11-02,697.39892578125,733.9635009765625,769.6685180664062,-0.04981797479937644,-0.09389703565726581
441,441,441,441,2020-11-03,710.585205078125,727.776611328125,772.3699951171875,-0.023621817440144577,-0.07999377297105936
442,442,442,442,2020-11-04,734.2090454101562,730.4497680664062,765.1061401367188,0.005146524111714568,-0.04038275620300391
443,443,443,443,2020-11-05,737.7606811523438,714.1653442382812,760.3265991210938,0.03303903935471553,-0.02967924309742065
444,444,444,444,2020-11-06,750.3613891601562,699.6282958984375,758.6453247070312,0.07251435306310627,-0.010919378630684928
445,445,445,445,2020-11-09,702.01806640625,690.7115478515625,734.4546508789062,0.016369378201155138,-0.04416417600983269
446,446,446,446,2020-11-10,686.4891967773438,697.39892578125,733.9635009765625,-0.015643455417836738,-0.06468210494943227
447,447,447,447,2020-11-11,718.6802368164062,710.585205078125,727.776611328125,0.011392063443526501,-0.012498855239547635
448,448,448,448,2020-11-12,718.170166015625,734.2090454101562,730.4497680664062,-0.021845112771079145,-0.016811015058964207
449,449,449,449,2020-11-13,718.642578125,737.7606811523438,714.1653442382812,-0.025913691954255746,0.006269183912157139
450,450,450,450,2020-11-16,713.2394409179688,750.3613891601562,699.6282958984375,-0.04947209275218212,0.019454823510321795
451,451,451,451,2020-11-17,712.0546875,702.01806640625,690.7115478515625,0.01429681310785802,0.030900221249846815
452,452,452,452,2020-11-18,696.07275390625,686.4891967773438,697.39892578125,0.013960244638801855,-0.0019015972436642326
453,453,453,453,2020-11-19,692.5371704101562,718.6802368164062,710.585205078125,-0.036376492725134546,-0.025398832594585863
454,454,454,454,2020-11-20,690.1956787109375,718.170166015625,734.2090454101562,-0.038952449751412876,-0.05994664186496268
455,455,455,455,2020-11-23,674.4033813476562,718.642578125,737.7606811523438,-0.06155938727255428,-0.08587784822813638
456,456,456,456,2020-11-24,656.3171997070312,713.2394409179688,750.3613891601562,-0.079808039131538,-0.12533186116943484
457,457,457,457,2020-11-25,657.416748046875,712.0546875,702.01806640625,-0.07673278529343996,-0.06353300647616766
458,458,458,458,2020-11-27,664.0332641601562,696.07275390625,686.4891967773438,-0.04602893816241649,-0.032711268760826306
459,459,459,459,2020-11-30,661.4454345703125,692.5371704101562,718.6802368164062,-0.044895403695702885,-0.0796387590949088
460,460,460,460,2020-12-01,675.4651489257812,690.1956787109375,718.170166015625,-0.021342541310412355,-0.059463646793863956
461,461,461,461,2020-12-02,654.64892578125,674.4033813476562,718.642578125,-0.029291750475703537,-0.08904795553683298
462,462,462,462,2020-12-03,656.5731811523438,656.3171997070312,713.2394409179688,0.00039002702569246317,-0.07944913939797438
463,463,463,463,2020-12-04,671.4364013671875,657.416748046875,712.0546875,0.021325366842210203,-0.057043773246436946
464,464,464,464,2020-12-07,661.218017578125,664.0332641601562,696.07275390625,-0.004239616799305734,-0.050073409902234745
465,465,465,465,2020-12-08,659.0662841796875,661.4454345703125,692.5371704101562,-0.0035968959286423186,-0.04833081552957741
466,466,466,466,2020-12-09,643.0654907226562,675.4651489257812,690.1956787109375,-0.04796643950417201,-0.06828525509795313
467,467,467,467,2020-12-10,651.2080078125,654.64892578125,674.4033813476562,-0.005256127113694831,-0.03439391642551537
468,468,468,468,2020-12-11,652.9805297851562,656.5731811523438,656.3171997070312,-0.005471821680078537,-0.005083928812721128
469,469,469,469,2020-12-14,654.0896606445312,671.4364013671875,657.416748046875,-0.025835270008201183,-0.005060849776383436
470,470,470,470,2020-12-15,659.407470703125,661.218017578125,664.0332641601562,-0.0027381995451841723,-0.006966207427698379
471,471,471,471,2020-12-16,654.2413940429688,659.0662841796875,661.4454345703125,-0.007320796485173142,-0.010891360270743444
472,472,472,472,2020-12-17,675.6168212890625,643.0654907226562,675.4651489257812,0.050618997654229725,0.0002245450613143074
473,473,473,473,2020-12-18,672.7634887695312,651.2080078125,654.64892578125,0.03310076150543528,0.027670652581707866
474,474,474,474,2020-12-21,667.7113647460938,652.9805297851562,656.5731811523438,0.022559378555719434,0.01696411597897063
475,475,475,475,2020-12-22,676.2802734375,654.0896606445312,671.4364013671875,0.03392594949613237,0.007214193422413917
476,476,476,476,2020-12-23,666.4600219726562,659.407470703125,661.218017578125,0.01069528566610134,0.00792780029457063
477,477,477,477,2020-12-24,669.1710205078125,654.2413940429688,659.0662841796875,0.022819752159954687,0.015331896913376442
478,478,478,478,2020-12-28,672.90576171875,675.6168212890625,643.0654907226562,-0.004012717689799161,0.046403160217103556
479,479,479,479,2020-12-29,671.8631591796875,672.7634887695312,651.2080078125,-0.0013382557241482518,0.03171820849772877
480,480,480,480,2020-12-30,663.9195556640625,667.7113647460938,652.9805297851562,-0.005678814652904873,0.016752453373311882
481,481,481,481,2020-12-31,676.9817504882812,676.2802734375,654.0896606445312,0.0010372578919324305,0.034998397346921006
482,482,482,482,2021-01-04,656.4879150390625,666.4600219726562,659.407470703125,-0.014962798374728137,-0.004427544111608839
483,483,483,483,2021-01-05,655.5209350585938,669.1710205078125,654.2413940429688,-0.02039850057891046,0.0019557628533986016
484,484,484,484,2021-01-06,634.1171264648438,672.90576171875,675.6168212890625,-0.057643488078971905,-0.06142489872445478
485,485,485,485,2021-01-07,643.6056518554688,671.8631591796875,672.7634887695312,-0.04205842653840375,-0.04334039733248829
486,486,486,486,2021-01-08,656.3930053710938,663.9195556640625,667.7113647460938,-0.011336539538198354,-0.01695097608426055
487,487,487,487,2021-01-11,646.8475341796875,676.9817504882812,676.2802734375,-0.044512597698326606,-0.04352151084964717
488,488,488,488,2021-01-12,641.2929077148438,656.4879150390625,666.4600219726562,-0.023145905623128793,-0.03776237647881764
