,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WDC,WDC_6m,WDC_12m,WDC_6m_ret,WDC_12m_ret
244,244,244,244,2020-01-24,68.62110900878906,65.8079605102539,66.78516387939453,0.04274784504371354,0.0274903140570264
245,245,245,245,2020-01-27,65.798095703125,67.7821044921875,67.75248718261719,-0.029270392294933445,-0.028846047735847757
246,246,246,246,2020-01-28,67.52546691894531,67.37740325927734,67.73274993896484,0.0021975269527410024,-0.0030603071661244874
247,247,247,247,2020-01-29,65.89679718017578,67.90055084228516,67.0615463256836,-0.029510123809798783,-0.017368360995602794
248,248,248,248,2020-01-30,66.0942153930664,67.7821044921875,68.23615264892578,-0.024901692146717558,-0.031390064836738674
249,249,249,249,2020-01-31,64.65309143066406,70.01287841796875,68.31511688232422,-0.07655430127165153,-0.053604906480188785
250,250,250,250,2020-02-03,66.37059020996094,68.62110900878906,65.8079605102539,-0.032796304684319155,0.008549569008742708
251,251,251,251,2020-02-04,67.54520416259766,65.798095703125,67.7821044921875,0.02655256874538514,-0.0034950276531638957
252,252,252,252,2020-02-05,67.2293472290039,67.52546691894531,67.37740325927734,-0.004385303848351896,-0.002197413719013497
253,253,253,253,2020-02-06,67.81171417236328,65.89679718017578,67.90055084228516,0.029059333292811074,-0.0013083350402888216
254,254,254,254,2020-02-07,66.1633071899414,66.0942153930664,67.7821044921875,0.001045353159336404,-0.02388237004993954
255,255,255,255,2020-02-10,67.1405029296875,64.65309143066406,70.01287841796875,0.038473202811825535,-0.04102638761876787
256,256,256,256,2020-02-11,68.02886962890625,66.37059020996094,68.62110900878906,0.02498515402227719,-0.008630571385941255
257,257,257,257,2020-02-12,69.44037628173828,67.54520416259766,65.798095703125,0.028057833900072104,0.05535541020893553
258,258,258,258,2020-02-13,68.68033599853516,67.2293472290039,67.52546691894531,0.021582669315362235,0.017102718904203895
259,259,259,259,2020-02-14,68.35460662841797,67.81171417236328,65.89679718017578,0.00800588014446535,0.037297858976696796
260,260,260,260,2020-02-18,67.4267578125,66.1633071899414,66.0942153930664,0.019095941182799114,0.020161256344581435
261,261,261,261,2020-02-19,68.66059112548828,67.1405029296875,64.65309143066406,0.022640405261674657,0.0619846569768745
262,262,262,262,2020-02-20,68.16706085205078,68.02886962890625,66.37059020996094,0.0020313614484315234,0.027067269349372536
263,263,263,263,2020-02-21,66.11396026611328,69.44037628173828,67.54520416259766,-0.04790319686818567,-0.021189422909123512
264,264,264,264,2020-02-24,62.73817443847656,68.68033599853516,67.2293472290039,-0.08651911021788439,-0.06680375424781415
265,265,265,265,2020-02-25,58.76028060913086,68.35460662841797,67.81171417236328,-0.14036107429368683,-0.13347890808696505
266,266,266,266,2020-02-26,58.849117279052734,67.4267578125,66.1633071899414,-0.12721419228401765,-0.1105475258346914
267,267,267,267,2020-02-27,54.4566535949707,68.66059112548828,67.1405029296875,-0.20687176293832943,-0.1889150182267756
268,268,268,268,2020-02-28,54.84161376953125,68.16706085205078,68.02886962890625,-0.19548220087471524,-0.1938479344329952
269,269,269,269,2020-03-02,59.26368713378906,66.11396026611328,69.44037628173828,-0.10361311143291663,-0.14655290902600604
270,270,270,270,2020-03-03,56.19390106201172,62.73817443847656,68.68033599853516,-0.10431086710822945,-0.18180509391785382
271,271,271,271,2020-03-04,58.37532424926758,58.76028060913086,68.35460662841797,-0.006551302272090664,-0.14599282874084407
272,272,272,272,2020-03-05,56.96381378173828,58.849117279052734,67.4267578125,-0.03203622389737226,-0.1551749538344558
273,273,273,273,2020-03-06,54.02234649658203,54.4566535949707,68.66059112548828,-0.007975280699745069,-0.2131971832597902
274,274,274,274,2020-03-09,46.78712463378906,54.84161376953125,68.16706085205078,-0.1468682006621964,-0.31364028243295616
275,275,275,275,2020-03-10,49.30414962768555,59.26368713378906,66.11396026611328,-0.16805463830860945,-0.2542550857756377
276,276,276,276,2020-03-11,44.55634307861328,56.19390106201172,62.73817443847656,-0.20709645999760773,-0.2898049157884419
277,277,277,277,2020-03-12,38.60431289672852,58.37532424926758,58.76028060913086,-0.33868782069826564,-0.34302027668108626
278,278,278,278,2020-03-13,41.27927017211914,56.96381378173828,58.849117279052734,-0.2753422316440365,-0.29855753016005826
279,279,279,279,2020-03-16,32.839820861816406,54.02234649658203,54.4566535949707,-0.39210673005671526,-0.3969548495199988
280,280,280,280,2020-03-17,33.609737396240234,46.78712463378906,54.84161376953125,-0.28164558819740526,-0.3871490080966028
281,281,281,281,2020-03-18,28.812576293945312,49.30414962768555,59.26368713378906,-0.41561559196294684,-0.5138241022888047
282,282,282,282,2020-03-19,30.934776306152344,44.55634307861328,56.19390106201172,-0.3057155464582817,-0.4494993990181452
283,283,283,283,2020-03-20,30.64852523803711,38.60431289672852,58.37532424926758,-0.20608546200457356,-0.47497464669891487
284,284,284,284,2020-03-23,33.92559814453125,41.27927017211914,56.96381378173828,-0.17814442932071772,-0.40443597624063454
285,285,285,285,2020-03-24,39.94672775268555,32.839820861816406,54.02234649658203,0.2164112563455698,-0.26055178378427235
286,286,286,286,2020-03-25,41.09172821044922,33.609737396240234,46.78712463378906,0.2226137837972504,-0.12172999447858146
287,287,287,287,2020-03-26,43.71733474731445,28.812576293945312,49.30414962768555,0.5173004420469416,-0.11331327936003899
288,288,288,288,2020-03-27,41.703712463378906,30.934776306152344,44.55634307861328,0.3481174730552301,-0.0640229969098074
289,289,289,289,2020-03-30,42.94741821289063,30.64852523803711,38.60431289672852,0.4012882472919015,0.11250311144717107
290,290,290,290,2020-03-31,41.08185577392578,33.92559814453125,41.27927017211914,0.21093976291610672,-0.00478241009034841
291,291,291,291,2020-04-01,38.16999816894531,39.94672775268555,32.839820861816406,-0.044477474969668473,0.16230835513863662
292,292,292,292,2020-04-02,38.400001525878906,41.09172821044922,33.609737396240234,-0.06550531705030194,0.14252608025954228
293,293,293,293,2020-04-03,38.209999084472656,43.71733474731445,28.812576293945312,-0.12597601602828978,0.3261569772399049
294,294,294,294,2020-04-06,43.310001373291016,41.703712463378906,30.934776306152344,0.0385166886838344,0.40004249407413606
295,295,295,295,2020-04-07,42.86000061035156,42.94741821289063,30.64852523803711,-0.0020354565228051236,0.39843598598862107
296,296,296,296,2020-04-08,45.34000015258789,41.08185577392578,33.92559814453125,0.10365024409059709,0.3364539649213709
297,297,297,297,2020-04-09,45.04999923706055,38.16999816894531,39.94672775268555,0.1802463033313093,0.12775192791684709
298,298,298,298,2020-04-13,43.7599983215332,38.400001525878906,41.09172821044922,0.1395832443402909,0.06493448261456836
299,299,299,299,2020-04-14,44.77000045776367,38.209999084472656,43.71733474731445,0.17168284560249547,0.024078908664803444
300,300,300,300,2020-04-15,42.650001525878906,43.310001373291016,41.703712463378906,-0.015238970826242593,0.02269076316241536
301,301,301,301,2020-04-16,41.08000183105469,42.86000061035156,42.94741821289063,-0.04153053555643138,-0.04348145847974261
302,302,302,302,2020-04-17,42.31999969482422,45.34000015258789,41.08185577392578,-0.06660786165858223,0.030138461312749998
303,303,303,303,2020-04-20,39.54999923706055,45.04999923706055,38.16999816894531,-0.12208657254483157,0.03615407739888199
304,304,304,304,2020-04-21,37.83000183105469,43.7599983215332,38.400001525878906,-0.13551180799658558,-0.014843741462876703
305,305,305,305,2020-04-22,39.93000030517578,44.77000045776367,38.209999084472656,-0.10810811041098778,0.04501442716344051
306,306,306,306,2020-04-23,39.38999938964844,42.650001525878906,43.310001373291016,-0.07643615520745961,-0.09051031769442563
307,307,307,307,2020-04-24,40.68999862670898,41.08000183105469,42.86000061035156,-0.009493748465485341,-0.05063000356370706
308,308,308,308,2020-04-27,43.09000015258789,42.31999969482422,45.34000015258789,0.01819471794225569,-0.04962505497194125
309,309,309,309,2020-04-28,44.70000076293945,39.54999923706055,45.04999923706055,0.13021495891845847,-0.007769111654793659
310,310,310,310,2020-04-29,47.72999954223633,37.83000183105469,43.7599983215332,0.2616969926513386,0.0907221520333008
311,311,311,311,2020-04-30,46.08000183105469,39.93000030517578,44.77000045776367,0.1540195712215342,0.029260695999475894
312,312,312,312,2020-05-01,40.47999954223633,39.38999938964844,42.650001525878906,0.027672002271580176,-0.050879294396411145
313,313,313,313,2020-05-04,39.66999816894531,40.68999862670898,41.08000183105469,-0.02506759626907762,-0.03432335928094998
314,314,314,314,2020-05-05,40.34000015258789,43.09000015258789,42.31999969482422,-0.06381991158649003,-0.04678637893465021
315,315,315,315,2020-05-06,40.630001068115234,44.70000076293945,39.54999923706055,-0.09105144575743795,0.027307252892249556
316,316,316,316,2020-05-07,41.84999847412109,47.72999954223633,37.83000183105469,-0.12319298396204725,0.1062647752706789
317,317,317,317,2020-05-08,44.20000076293945,46.08000183105469,39.93000030517578,-0.04079863266950323,0.10693715064184928
318,318,318,318,2020-05-11,42.38999938964844,40.47999954223633,39.38999938964844,0.047183791230512195,0.0761614634802048
319,319,319,319,2020-05-12,40.97999954223633,39.66999816894531,40.68999862670898,0.03302247123158475,0.007127080985866563
320,320,320,320,2020-05-13,39.25,40.34000015258789,43.09000015258789,-0.027020330898981593,-0.08911580735646085
321,321,321,321,2020-05-14,40.34000015258789,40.630001068115234,44.70000076293945,-0.007137605412344539,-0.09753916187774248
322,322,322,322,2020-05-15,39.209999084472656,41.84999847412109,47.72999954223633,-0.0630824249917461,-0.1785040967834981
323,323,323,323,2020-05-18,42.380001068115234,44.20000076293945,46.08000183105469,-0.04117646297305588,-0.08029515225509198
324,324,324,324,2020-05-19,41.7400016784668,42.38999938964844,40.47999954223633,-0.01533375136920545,0.031126535337921535
325,325,325,325,2020-05-20,42.97999954223633,40.97999954223633,39.66999816894531,0.04880429532310471,0.08343840499297439
326,326,326,326,2020-05-21,42.68999862670898,39.25,40.34000015258789,0.08764327711360442,0.05825479586594229
327,327,327,327,2020-05-22,42.41999816894531,40.34000015258789,40.630001068115234,0.05156167596652783,0.04405604365673499
328,328,328,328,2020-05-26,45.06999969482422,39.209999084472656,41.84999847412109,0.14945168954804067,0.07694148956049052
329,329,329,329,2020-05-27,46.0099983215332,42.380001068115234,44.20000076293945,0.0856535432262886,0.04095017030206449
330,330,330,330,2020-05-28,43.619998931884766,41.7400016784668,42.38999938964844,0.04504066070480861,0.029016267042850874
331,331,331,331,2020-05-29,44.369998931884766,42.97999954223633,40.97999954223633,0.0323406096894554,0.08272326567877353
332,332,332,332,2020-06-01,43.08000183105469,42.68999862670898,39.25,0.009135704307605685,0.09757966448546984
333,333,333,333,2020-06-02,44.0,42.41999816894531,40.34000015258789,0.03724662657367506,0.09072880103044101
334,334,334,334,2020-06-03,45.43999862670898,45.06999969482422,39.209999084472656,0.008209428320170353,0.15888803080088398
335,335,335,335,2020-06-04,45.97999954223633,46.0099983215332,42.380001068115234,-0.0006520056594488954,0.08494569097190441
336,336,336,336,2020-06-05,48.459999084472656,43.619998931884766,41.7400016784668,0.11095828223530768,0.16099657728266537
337,337,337,337,2020-06-08,48.52999877929688,44.369998931884766,42.97999954223633,0.09375704186512146,0.12912981145117475
338,338,338,338,2020-06-09,47.83000183105469,43.08000183105469,42.68999862670898,0.11025997674345289,0.12040298359555046
339,339,339,339,2020-06-10,46.84999847412109,44.0,42.41999816894531,0.06477269259366114,0.10443188346054377
340,340,340,340,2020-06-11,42.34999847412109,45.43999862670898,45.06999969482422,-0.06800176597654284,-0.060350593279801856
341,341,341,341,2020-06-12,42.95000076293945,45.97999954223633,46.0099983215332,-0.06589819072341607,-0.06650723038956596
342,342,342,342,2020-06-15,42.93000030517578,48.459999084472656,43.619998931884766,-0.11411471076706592,-0.015818400816250744
343,343,343,343,2020-06-16,44.470001220703125,48.52999877929688,44.369998931884766,-0.08365954380212703,0.0022538267123215494
344,344,344,344,2020-06-17,43.709999084472656,47.83000183105469,43.08000183105469,-0.08613846098385525,0.014623891054800886
345,345,345,345,2020-06-18,42.81999969482422,46.84999847412109,44.0,-0.08601918699149902,-0.026818188753994998
346,346,346,346,2020-06-19,44.38999938964844,42.34999847412109,45.43999862670898,0.04817003516007068,-0.02310737827450915
347,347,347,347,2020-06-22,45.11000061035156,42.95000076293945,45.97999954223633,0.05029103164244697,-0.018921247075820435
348,348,348,348,2020-06-23,43.5099983215332,42.93000030517578,48.459999084472656,0.013510319409140381,-0.10214611754967018
349,349,349,349,2020-06-24,42.25,44.470001220703125,48.52999877929688,-0.049921321334922664,-0.1294044701681707
350,350,350,350,2020-06-25,42.56999969482422,43.709999084472656,47.83000183105469,-0.02608097491480854,-0.10997286085854374
351,351,351,351,2020-06-26,40.869998931884766,42.81999969482422,46.84999847412109,-0.04553948568045307,-0.12764140313770855
352,352,352,352,2020-06-29,41.9900016784668,44.38999938964844,42.34999847412109,-0.05406618031495869,-0.008500514961630401
353,353,353,353,2020-06-30,44.150001525878906,45.11000061035156,42.95000076293945,-0.021281291764211674,0.027939481760729246
354,354,354,354,2020-07-01,42.45000076293945,43.5099983215332,42.93000030517578,-0.024362160411050993,-0.011180981570560578
355,355,355,355,2020-07-02,42.43999862670898,42.25,44.470001220703125,0.0044970089161888716,-0.045648809045884975
356,356,356,356,2020-07-06,42.95000076293945,42.56999969482422,43.709999084472656,0.008926499197542626,-0.017387287518914163
357,357,357,357,2020-07-07,41.720001220703125,40.869998931884766,42.81999969482422,0.02079770763476163,-0.02568889495471094
358,358,358,358,2020-07-08,42.79999923706055,41.9900016784668,44.38999938964844,0.01929024830235071,-0.03581888205564321
359,359,359,359,2020-07-09,42.31999969482422,44.150001525878906,45.11000061035156,-0.041449643664950186,-0.06184883346880543
360,360,360,360,2020-07-10,42.310001373291016,42.45000076293945,43.5099983215332,-0.0032979832068852355,-0.02757979762201701
361,361,361,361,2020-07-13,41.84999847412109,42.43999862670898,42.25,-0.013901983310069754,-0.009467491736778966
362,362,362,362,2020-07-14,42.04999923706055,42.95000076293945,42.56999969482422,-0.02095463352483795,-0.01221518584663972
363,363,363,363,2020-07-15,44.06999969482422,41.720001220703125,40.869998931884766,0.056327862065232326,0.07829706010691795
364,364,364,364,2020-07-16,43.79999923706055,42.79999923706055,41.9900016784668,0.023364486397796425,0.043105441444217574
365,365,365,365,2020-07-17,43.40999984741211,42.31999969482422,44.150001525878906,0.025756147458602108,-0.016761079340689045
366,366,366,366,2020-07-20,43.58000183105469,42.310001373291016,42.45000076293945,0.030016554397121364,0.026619577097906078
367,367,367,367,2020-07-21,44.16999816894531,41.84999847412109,42.43999862670898,0.05543607597163591,0.04076342125863275
368,368,368,368,2020-07-22,43.959999084472656,42.04999923706055,42.95000076293945,0.04542211372333971,0.02351567645150565
369,369,369,369,2020-07-23,46.15999984741211,44.06999969482422,41.720001220703125,0.04742455564013426,0.10642374153396905
370,370,370,370,2020-07-24,42.84999847412109,43.79999923706055,42.79999923706055,-0.021689515513407476,0.0011682064942011294
371,371,371,371,2020-07-27,43.72999954223633,43.40999984741211,42.31999969482422,0.00737156636602232,0.03331757697494875
372,372,372,372,2020-07-28,42.84999847412109,43.58000183105469,42.310001373291016,-0.016750879446118083,0.012762871266909448
373,373,373,373,2020-07-29,42.41999816894531,44.16999816894531,41.84999847412109,-0.03961965298948955,0.013620064889051209
374,374,374,374,2020-07-30,42.7599983215332,43.959999084472656,42.04999923706055,-0.02729756114492987,0.01688463965171505
375,375,375,375,2020-07-31,43.09999847412109,46.15999984741211,44.06999969482422,-0.06629119114831572,-0.022010465791245548
376,376,376,376,2020-08-03,43.900001525878906,42.84999847412109,43.79999923706055,0.024504156106142316,0.0022831573187276355
377,377,377,377,2020-08-04,44.7599983215332,43.72999954223633,43.40999984741211,0.023553596846074942,0.031098790114406638
378,378,378,378,2020-08-05,44.470001220703125,42.84999847412109,43.58000183105469,0.03780636649404845,0.02042219716049276
379,379,379,379,2020-08-06,37.29999923706055,42.41999816894531,44.16999816894531,-0.12069776409450661,-0.1555354135539645
380,380,380,380,2020-08-07,36.9900016784668,42.7599983215332,43.959999084472656,-0.1349391223002161,-0.15855317450331274
381,381,381,381,2020-08-10,37.36000061035156,43.09999847412109,46.15999984741211,-0.13317860944278315,-0.19064123193566052
382,382,382,382,2020-08-11,36.97999954223633,43.900001525878906,42.84999847412109,-0.15763101920539246,-0.13698947820102947
383,383,383,383,2020-08-12,36.77000045776367,44.7599983215332,43.72999954223633,-0.1785075550354901,-0.15915845317469957
384,384,384,384,2020-08-13,35.7400016784668,44.470001220703125,42.84999847412109,-0.19631210484815664,-0.16592758573721578
385,385,385,385,2020-08-14,35.7400016784668,37.29999923706055,42.41999816894531,-0.041822991702470835,-0.1574728142107461
386,386,386,386,2020-08-17,35.599998474121094,36.9900016784668,42.7599983215332,-0.037577808631321985,-0.16744621441686203
387,387,387,387,2020-08-18,34.709999084472656,37.36000061035156,43.09999847412109,-0.0709315171998326,-0.1946635658162752
388,388,388,388,2020-08-19,34.45000076293945,36.97999954223633,43.900001525878906,-0.06841532749093904,-0.2152619688946641
389,389,389,389,2020-08-20,34.099998474121094,36.77000045776367,44.7599983215332,-0.07261359669302991,-0.23815907612051412
390,390,390,390,2020-08-21,33.709999084472656,35.7400016784668,44.470001220703125,-0.05679917455676031,-0.2419609138940415
391,391,391,391,2020-08-24,34.540000915527344,35.7400016784668,37.29999923706055,-0.03357584517581169,-0.07399459458409108
392,392,392,392,2020-08-25,34.310001373291016,35.599998474121094,36.9900016784668,-0.03623587517195603,-0.07245201902047782
393,393,393,393,2020-08-26,34.29999923706055,34.709999084472656,37.36000061035156,-0.011812153795057845,-0.08190581700480926
394,394,394,394,2020-08-27,35.2400016784668,34.45000076293945,36.97999954223633,0.022931811263621427,-0.04705240360487861
395,395,395,395,2020-08-28,37.84000015258789,34.099998474121094,36.77000045776367,0.10967747348449675,0.02909980096555298
396,396,396,396,2020-08-31,38.41999816894531,33.709999084472656,35.7400016784668,0.13972112762952138,0.07498590835526464
397,397,397,397,2020-09-01,37.34000015258789,34.540000915527344,35.7400016784668,0.08106540714658217,0.04476772241130278
398,398,398,398,2020-09-02,38.86000061035156,34.310001373291016,35.599998474121094,0.13261437058998604,0.09157309763932386
399,399,399,399,2020-09-03,37.709999084472656,34.29999923706055,34.709999084472656,0.09941690738370812,0.08643042578880489
400,400,400,400,2020-09-04,38.15999984741211,35.2400016784668,34.45000076293945,0.08286033001892745,0.10769227873178422
401,401,401,401,2020-09-08,36.45000076293945,37.84000015258789,34.099998474121094,-0.036733598944062806,0.06891502621625634
402,402,402,402,2020-09-09,36.54999923706055,38.41999816894531,33.709999084472656,-0.04867254089033968,0.08424800444138958
403,403,403,403,2020-09-10,36.25,37.34000015258789,34.540000915527344,-0.029191219821469327,0.049507789205180064
404,404,404,404,2020-09-11,37.369998931884766,38.86000061035156,34.310001373291016,-0.03834281150448282,0.08918675127118592
405,405,405,405,2020-09-14,38.93999862670898,37.709999084472656,34.29999923706055,0.03261733153270696,0.13527695314450594
406,406,406,406,2020-09-15,37.77999877929688,38.15999984741211,35.2400016784668,-0.009958099309085755,0.0720770993147295
407,407,407,407,2020-09-16,38.77999877929688,36.45000076293945,37.84000015258789,0.0639231266827971,0.02484140123991785
408,408,408,408,2020-09-17,38.27999877929688,36.54999923706055,38.41999816894531,0.047332409804325515,-0.003643919737653434
409,409,409,409,2020-09-18,37.209999084472656,36.25,37.34000015258789,0.026482733364763034,-0.003481549747830548
410,410,410,410,2020-09-21,36.09000015258789,37.369998931884766,38.86000061035156,-0.03425204216970845,-0.07128153407763449
411,411,411,411,2020-09-22,36.470001220703125,38.93999862670898,37.709999084472656,-0.0634308549849737,-0.032882468678714694
412,412,412,412,2020-09-23,38.91999816894531,37.77999877929688,38.15999984741211,0.030174680425695044,0.019916098652310144
413,413,413,413,2020-09-24,37.52999877929688,38.77999877929688,36.45000076293945,-0.032233110865060866,0.029629574588528218
414,414,414,414,2020-09-25,38.470001220703125,38.27999877929688,36.54999923706055,0.004963491313092705,0.05253083512230994
415,415,415,415,2020-09-28,38.619998931884766,37.209999084472656,36.25,0.03789303633711949,0.06537928087957967
416,416,416,416,2020-09-29,39.31999969482422,36.09000015258789,37.369998931884766,0.08949846296979613,0.0521809156723223
417,417,417,417,2020-09-30,36.54999923706055,36.470001220703125,38.93999862670898,0.0021935293029826664,-0.06137646312111389
418,418,418,418,2020-10-01,36.33000183105469,38.91999816894531,37.77999877929688,-0.0665466716274723,-0.03838001575152994
419,419,419,419,2020-10-02,35.959999084472656,37.52999877929688,38.77999877929688,-0.041833193335734986,-0.07271789024216557
420,420,420,420,2020-10-05,36.56999969482422,38.470001220703125,38.27999877929688,-0.04938917248737684,-0.044670823902886014
421,421,421,421,2020-10-06,36.2599983215332,38.619998931884766,37.209999084472656,-0.06110825156971045,-0.025530792429819704
422,422,422,422,2020-10-07,37.54999923706055,39.31999969482422,36.09000015258789,-0.045015271401354084,0.040454393967852775
423,423,423,423,2020-10-08,38.70000076293945,36.54999923706055,36.470001220703125,0.058823572387352474,0.06114613292007265
424,424,424,424,2020-10-09,38.119998931884766,36.33000183105469,38.91999816894531,0.04927049299788355,-0.020554965948042514
425,425,425,425,2020-10-12,38.31999969482422,35.959999084472656,37.52999877929688,0.06562849472848287,0.021049851884437976
426,426,426,426,2020-10-13,37.84999847412109,36.56999969482422,38.470001220703125,0.035001334153087926,-0.01611652526406404
427,427,427,427,2020-10-14,37.72999954223633,36.2599983215332,38.619998931884766,0.04054057608243622,-0.02304503920930079
428,428,428,428,2020-10-15,38.0,37.54999923706055,39.31999969482422,0.011984041866379469,-0.03357069443207483
429,429,429,429,2020-10-16,37.93999862670898,38.70000076293945,36.54999923706055,-0.01963829770665748,0.03803007985398299
430,430,430,430,2020-10-19,40.91999816894531,38.119998931884766,36.33000183105469,0.07345223807754464,0.12634175905730682
431,431,431,431,2020-10-20,41.40999984741211,38.31999969482422,35.959999084472656,0.0806367478391512,0.15155731094811786
432,432,432,432,2020-10-21,42.060001373291016,37.84999847412109,36.56999969482422,0.11122861476595314,0.15012309883184938
433,433,433,433,2020-10-22,42.93999862670898,37.72999954223633,36.2599983215332,0.13808638080263913,0.18422505831195313
434,434,434,434,2020-10-23,41.720001220703125,38.0,37.54999923706055,0.09789476896587179,0.11105198584203779
435,435,435,435,2020-10-26,40.4900016784668,37.93999862670898,38.70000076293945,0.06721146926881194,0.04625325271935177
436,436,436,436,2020-10-27,40.31999969482422,40.91999816894531,38.119998931884766,-0.01466271996503754,0.05771250851477072
437,437,437,437,2020-10-28,38.810001373291016,41.40999984741211,38.31999969482422,-0.06278672986480527,0.0127871002705926
438,438,438,438,2020-10-29,38.11000061035156,42.060001373291016,37.84999847412109,-0.09391347203920408,0.00686927732396736
439,439,439,439,2020-10-30,37.72999954223633,42.93999862670898,37.72999954223633,-0.1213320738494853,0.0
440,440,440,440,2020-11-02,37.02999877929688,41.720001220703125,38.0,-0.11241616261216403,-0.025526347913239933
441,441,441,441,2020-11-03,37.47999954223633,40.4900016784668,37.93999862670898,-0.07433939272546963,-0.01212438326628773
442,442,442,442,2020-11-04,37.5099983215332,40.31999969482422,40.91999816894531,-0.06969249490474894,-0.08333333333333337
443,443,443,443,2020-11-05,39.150001525878906,38.810001373291016,41.40999984741211,0.00876063232561175,-0.05457614899446661
444,444,444,444,2020-11-06,39.810001373291016,38.11000061035156,42.060001373291016,0.044607733815614115,-0.05349500538601493
445,445,445,445,2020-11-09,41.47999954223633,37.72999954223633,42.93999862670898,0.09939040671872035,-0.034000911298691094
446,446,446,446,2020-11-10,41.27000045776367,37.02999877929688,41.720001220703125,0.11450180443530922,-0.010786211643640686
447,447,447,447,2020-11-11,40.59999847412109,37.47999954223633,40.4900016784668,0.08324436953017633,0.002716640926018643
448,448,448,448,2020-11-12,39.310001373291016,37.5099983215332,40.31999969482422,0.04798728691823184,-0.025049561735558612
449,449,449,449,2020-11-13,41.470001220703125,39.150001525878906,38.810001373291016,0.05925924915457936,0.06853902997392614
450,450,450,450,2020-11-16,43.58000183105469,39.810001373291016,38.11000061035156,0.09469983239671542,0.14353191112826558
451,451,451,451,2020-11-17,42.720001220703125,41.47999954223633,37.72999954223633,0.02989396557741486,0.13225554569330988
452,452,452,452,2020-11-18,42.4900016784668,41.27000045776367,37.02999877929688,0.02956145401431942,0.14744809827599958
453,453,453,453,2020-11-19,42.61000061035156,40.59999847412109,37.47999954223633,0.049507443639725146,0.13687302910274113
454,454,454,454,2020-11-20,42.41999816894531,39.310001373291016,37.5099983215332,0.07911464479793606,0.1308984288755206
455,455,455,455,2020-11-23,44.47999954223633,41.470001220703125,39.150001525878906,0.07258254721320134,0.13614298361736177
456,456,456,456,2020-11-24,45.84000015258789,43.58000183105469,39.810001373291016,0.05185861006372772,0.15146944414180474
457,457,457,457,2020-11-25,45.2599983215332,42.720001220703125,41.47999954223633,0.059456859275536234,0.09112822615747507
458,458,458,458,2020-11-27,45.84999847412109,42.4900016784668,41.27000045776367,0.07907735144564798,0.11097644694830211
459,459,459,459,2020-11-30,44.880001068115234,42.61000061035156,40.59999847412109,0.05327388935104138,0.10541878706528207
460,460,460,460,2020-12-01,47.27000045776367,42.41999816894531,39.310001373291016,0.11433292074889656,0.20249297396059207
461,461,461,461,2020-12-02,47.720001220703125,44.47999954223633,41.470001220703125,0.07284176510366702,0.15071135317159823
462,462,462,462,2020-12-03,48.47999954223633,45.84000015258789,43.58000183105469,0.05759160953011899,0.11243684041541169
463,463,463,463,2020-12-04,51.75,45.2599983215332,42.720001220703125,0.1433937675463648,0.21137636987989428
464,464,464,464,2020-12-07,51.13999938964844,45.84999847412109,42.4900016784668,0.11537625063418844,0.2035772503997173
465,465,465,465,2020-12-08,52.41999816894531,44.880001068115234,42.61000061035156,0.16800349646575286,0.23022758549809863
466,466,466,466,2020-12-09,51.09999847412109,47.27000045776367,42.41999816894531,0.08102386247657356,0.20462047807277361
467,467,467,467,2020-12-10,51.61000061035156,47.720001220703125,44.47999954223633,0.08151716869530956,0.16029678825299642
468,468,468,468,2020-12-11,51.09000015258789,48.47999954223633,45.84000015258789,0.05383664676146904,0.1145287954302856
469,469,469,469,2020-12-14,51.13999938964844,51.75,45.2599983215332,-0.011787451407759608,0.1299160690714769
470,470,470,470,2020-12-15,53.58000183105469,51.13999938964844,45.84999847412109,0.04771221099975498,0.16859331764856256
471,471,471,471,2020-12-16,53.02000045776367,52.41999816894531,44.880001068115234,0.011446057035038537,0.18137253110342422
472,472,472,472,2020-12-17,53.459999084472656,51.09999847412109,47.27000045776367,0.04618396635660882,0.13094983217188294
473,473,473,473,2020-12-18,53.18999862670898,51.61000061035156,47.720001220703125,0.03061418325270293,0.11462693348869224
474,474,474,474,2020-12-21,52.209999084472656,51.09000015258789,48.47999954223633,0.021922077285960517,0.07693893517855144
475,475,475,475,2020-12-22,49.720001220703125,51.13999938964844,51.75,-0.027766878879406875,-0.03922702955163049
476,476,476,476,2020-12-23,49.93000030517578,53.58000183105469,51.13999938964844,-0.06812245989441879,-0.023660522074968604
477,477,477,477,2020-12-24,49.91999816894531,53.02000045776367,52.41999816894531,-0.05846854511606159,-0.047691722383177204
478,478,478,478,2020-12-28,50.060001373291016,53.459999084472656,51.09999847412109,-0.06359891076334045,-0.020352194361742737
479,479,479,479,2020-12-29,48.290000915527344,53.18999862670898,51.61000061035156,-0.09212253877970844,-0.06432861181091165
480,480,480,480,2020-12-30,49.52999877929688,52.209999084472656,51.09000015258789,-0.05133116935780235,-0.03053437793368241
481,481,481,481,2020-12-31,55.38999938964844,49.720001220703125,51.13999938964844,0.11403857662385497,0.08310520239975339
482,482,482,482,2021-01-04,52.22999954223633,49.93000030517578,53.58000183105469,0.046064474724670124,-0.025196010501737365
483,483,483,483,2021-01-05,53.060001373291016,49.91999816894531,53.02000045776367,0.06290070752244259,0.0007544495507729732
484,484,484,484,2021-01-06,53.40999984741211,50.060001373291016,53.459999084472656,0.06691966404756133,-0.0009352644578527469
