,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BWA,BWA_6m,BWA_12m,BWA_6m_ret,BWA_12m_ret
243,243,243,243,2020-01-23,33.22743225097656,34.185916900634766,34.554569244384766,-0.02803741237785573,-0.0384069899416809
244,244,244,244,2020-01-24,32.14607238769531,33.82545471191406,34.76755905151367,-0.049648477412108094,-0.07540036560904984
245,245,245,245,2020-01-27,31.42515754699707,34.30880355834961,34.98054885864258,-0.08404973978320962,-0.10163909451543907
246,246,246,246,2020-01-28,29.024852752685547,34.02207946777344,34.34975814819336,-0.14688187180978718,-0.15502017139494406
247,247,247,247,2020-01-29,28.910160064697266,33.17827606201172,33.93196105957031,-0.12864188571272206,-0.14799619114429807
248,248,248,248,2020-01-30,28.72174453735352,33.006248474121094,33.89918518066406,-0.12980887361757842,-0.15273053366084244
249,249,249,249,2020-01-31,28.09094619750977,33.22743225097656,34.185916900634766,-0.1545857054095966,-0.17828893461716178
250,250,250,250,2020-02-03,28.1646785736084,32.14607238769531,33.82545471191406,-0.12385319631181102,-0.16735255110441472
251,251,251,251,2020-02-04,28.205642700195312,31.42515754699707,34.30880355834961,-0.10245023726569702,-0.17788906126599668
252,252,252,252,2020-02-05,28.70535659790039,29.024852752685547,34.02207946777344,-0.011007675301835773,-0.15627271915901497
253,253,253,253,2020-02-06,27.656757354736328,28.910160064697266,33.17827606201172,-0.04335509409688432,-0.16641969874973062
254,254,254,254,2020-02-07,27.501108169555664,28.72174453735352,33.006248474121094,-0.04249868479299301,-0.16679085200736443
255,255,255,255,2020-02-10,27.263538360595703,28.09094619750977,33.22743225097656,-0.02945460900805874,-0.17948705290658085
256,256,256,256,2020-02-11,27.943483352661133,28.1646785736084,32.14607238769531,-0.007853639102224141,-0.1307341371085452
257,257,257,257,2020-02-12,28.41863441467285,28.205642700195312,31.42515754699707,0.007551386676115879,-0.09567249194623417
258,258,258,258,2020-02-13,28.738126754760746,28.70535659790039,29.024852752685547,0.0011416042420024919,-0.009878637468652474
259,259,259,259,2020-02-14,27.97625541687012,27.656757354736328,28.910160064697266,0.011552260376579415,-0.032303683055963206
260,260,260,260,2020-02-18,28.13190269470215,27.501108169555664,28.72174453735352,0.022937058436240942,-0.020536421173312225
261,261,261,261,2020-02-19,28.50055503845215,27.263538360595703,28.09094619750977,0.045372565420353395,0.014581525238145598
262,262,262,262,2020-02-20,28.79546546936035,27.943483352661133,28.1646785736084,0.030489474270146255,0.022396381840587676
263,263,263,263,2020-02-21,27.83698463439941,28.41863441467285,28.205642700195312,-0.020467196691658418,-0.013070365731937317
264,264,264,264,2020-02-24,26.34600830078125,28.738126754760746,28.70535659790039,-0.08323849617592827,-0.08219191735425824
265,265,265,265,2020-02-25,25.20730209350586,27.97625541687012,27.656757354736328,-0.09897512308579148,-0.08856624910190314
266,266,266,266,2020-02-26,24.748538970947266,28.13190269470215,27.501108169555664,-0.12026785960666797,-0.10008939209422674
267,267,267,267,2020-02-27,25.0598373413086,28.50055503845215,27.263538360595703,-0.12072458562654054,-0.08082960436537234
268,268,268,268,2020-02-28,26.051719665527344,28.79546546936035,27.943483352661133,-0.09528395388338051,-0.06769963727351946
269,269,269,269,2020-03-02,26.653545379638672,27.83698463439941,28.41863441467285,-0.042513198548750464,-0.062110269243720095
270,270,270,270,2020-03-03,25.754928588867188,26.34600830078125,28.738126754760746,-0.02243526629028414,-0.10380628463890262
271,271,271,271,2020-03-04,26.002254486083984,25.20730209350586,27.97625541687012,0.03153659164432865,-0.07055986948116666
272,272,272,272,2020-03-05,24.650205612182617,24.748538970947266,28.13190269470215,-0.003973299550332432,-0.12376329892450577
273,273,273,273,2020-03-06,23.80105209350586,25.0598373413086,28.50055503845215,-0.050231181897089194,-0.16489162890357234
274,274,274,274,2020-03-09,21.476179122924805,26.051719665527344,28.79546546936035,-0.17563295634019405,-0.2541819077112537
275,275,275,275,2020-03-10,22.91067314147949,26.653545379638672,27.83698463439941,-0.14042680569686838,-0.17697001157346104
276,276,276,276,2020-03-11,22.086254119873047,25.754928588867188,26.34600830078125,-0.1424455306228246,-0.16168499350172472
277,277,277,277,2020-03-12,20.297258377075195,26.002254486083984,25.20730209350586,-0.2194039025370672,-0.19478656217222212
278,278,278,278,2020-03-13,21.1546573638916,24.650205612182617,24.748538970947266,-0.14180604832616273,-0.14521590996844636
279,279,279,279,2020-03-16,19.002914428710938,23.80105209350586,25.0598373413086,-0.2015935113265055,-0.2416984128868802
280,280,280,280,2020-03-17,18.376354217529297,21.476179122924805,26.051719665527344,-0.14433782134395556,-0.29462029940980794
281,281,281,281,2020-03-18,16.265836715698242,22.91067314147949,26.653545379638672,-0.2900323523777594,-0.3897308412814705
282,282,282,282,2020-03-19,17.321096420288086,22.086254119873047,25.754928588867188,-0.21575219019586067,-0.32746478560319925
283,283,283,283,2020-03-20,16.9006404876709,20.297258377075195,26.002254486083984,-0.1673436789493018,-0.35003172525998205
284,284,284,284,2020-03-23,17.436513900756836,21.1546573638916,24.650205612182617,-0.17576004182800797,-0.2926422531688998
285,285,285,285,2020-03-24,18.78856658935547,19.002914428710938,23.80105209350586,-0.011279735019572468,-0.2105993249566498
286,286,286,286,2020-03-25,19.55527877807617,18.376354217529297,21.476179122924805,0.06415443164576629,-0.08944330059149885
287,287,287,287,2020-03-26,20.561071395874023,16.265836715698242,22.91067314147949,0.26406478530738164,-0.10255489793320571
288,288,288,288,2020-03-27,19.538787841796875,17.321096420288086,22.086254119873047,0.12803412484392274,-0.11534170820682443
289,289,289,289,2020-03-30,20.264280319213867,16.9006404876709,20.297258377075195,0.19902439993305343,-0.0016247543017225974
290,290,290,290,2020-03-31,20.091154098510746,17.436513900756836,21.1546573638916,0.1522460402843877,-0.05027277195215296
291,291,291,291,2020-04-01,18.6813907623291,18.78856658935547,19.002914428710938,-0.005704310997683426,-0.016919702900732747
292,292,292,292,2020-04-02,18.36811065673828,19.55527877807617,18.376354217529297,-0.060708319978994396,-0.0004485960976499115
293,293,293,293,2020-04-03,17.551931381225586,20.561071395874023,16.265836715698242,-0.14635132365973302,0.0790672307859901
294,294,294,294,2020-04-06,20.38794136047364,19.538787841796875,17.321096420288086,0.04345988735597395,0.17705836084333426
295,295,295,295,2020-04-07,20.33847999572754,20.264280319213867,16.9006404876709,0.0036615993928645896,0.2034147469478782
296,296,296,296,2020-04-08,21.0474796295166,20.091154098510746,17.436513900756836,0.04759933283657136,0.20709218306550548
297,297,297,297,2020-04-09,21.22060775756836,18.6813907623291,18.78856658935547,0.1359222676482723,0.1294426137644129
298,298,298,298,2020-04-13,21.56686782836914,18.36811065673828,19.55527877807617,0.17414731604186007,0.10286680507711332
299,299,299,299,2020-04-14,22.416019439697266,17.551931381225586,20.561071395874023,0.27712551700575516,0.09021650711234219
300,300,300,300,2020-04-15,21.82243537902832,20.38794136047364,19.538787841796875,0.07035992468252594,0.11687764643957732
301,301,301,301,2020-04-16,21.476179122924805,20.33847999572754,20.264280319213867,0.055938257305180095,0.059804680187031334
302,302,302,302,2020-04-17,22.242889404296875,21.0474796295166,20.091154098510746,0.056795863249291534,0.10709864128440616
303,303,303,303,2020-04-20,21.03923797607422,21.22060775756836,18.6813907623291,-0.008546870267155948,0.1262136873931088
304,304,304,304,2020-04-21,21.030994415283203,21.56686782836914,18.36811065673828,-0.02484706714718432,0.1449731988394818
305,305,305,305,2020-04-22,21.146413803100582,22.416019439697266,17.551931381225586,-0.0566383179677431,0.20479127588886503
306,306,306,306,2020-04-23,21.970834732055664,21.82243537902832,20.38794136047364,0.006800311259941072,0.0776387053305343
307,307,307,307,2020-04-24,22.32533836364746,21.476179122924805,20.33847999572754,0.039539586434917506,0.09768961929983444
308,308,308,308,2020-04-27,23.13326835632324,22.242889404296875,21.0474796295166,0.04002982417627643,0.09909921584537673
309,309,309,309,2020-04-28,23.5372314453125,21.03923797607422,21.22060775756836,0.11873022549956391,0.10916858339827296
310,310,310,310,2020-04-29,24.460588455200195,21.030994415283203,21.56686782836914,0.16307331798941038,0.13417435716022896
311,311,311,311,2020-04-30,23.553726196289062,21.146413803100582,22.416019439697266,0.11384021969888392,0.05075418317031777
312,312,312,312,2020-05-01,22.391292572021484,21.970834732055664,21.82243537902832,0.019137089923687345,0.026067539351718905
313,313,313,313,2020-05-04,22.27587127685547,22.32533836364746,21.476179122924805,-0.0022157373826208193,0.03723623971253942
314,314,314,314,2020-05-05,22.226402282714844,23.13326835632324,22.242889404296875,-0.03920181358033281,-0.0007412311090683188
315,315,315,315,2020-05-06,23.141510009765625,23.5372314453125,21.03923797607422,-0.01681257358013033,0.09992149126703675
316,316,316,316,2020-05-07,22.95189666748047,24.460588455200195,21.030994415283203,-0.061678474762899116,0.09133672969839912
317,317,317,317,2020-05-08,24.2297477722168,23.553726196289062,21.146413803100582,0.02870125814888036,0.14580883538106715
318,318,318,318,2020-05-11,24.12257194519043,22.391292572021484,21.970834732055664,0.07731931363945566,0.09793607022109896
319,319,319,319,2020-05-12,23.26517105102539,22.27587127685547,22.32533836364746,0.04441127181399174,0.042097130716203024
320,320,320,320,2020-05-13,21.71526336669922,22.226402282714844,23.13326835632324,-0.022996925436427063,-0.061297217832880224
321,321,321,321,2020-05-14,22.92716407775879,23.141510009765625,23.5372314453125,-0.009262400418831085,-0.025919249210391238
322,322,322,322,2020-05-15,22.894184112548828,22.95189666748047,24.460588455200195,-0.0025145004688614803,-0.0640378846780506
323,323,323,323,2020-05-18,24.353412628173828,24.2297477722168,23.553726196289062,0.00510384413076026,0.03395158902758899
324,324,324,324,2020-05-19,23.817535400390625,24.12257194519043,22.391292572021484,-0.012645274537594342,0.06369631515383212
325,325,325,325,2020-05-20,24.52653884887696,23.26517105102539,22.27587127685547,0.05421700081573122,0.10103611858988981
326,326,326,326,2020-05-21,24.650205612182617,21.71526336669922,22.226402282714844,0.1351557287573215,0.10905063710435625
327,327,327,327,2020-05-22,24.60074043273925,22.92716407775879,23.141510009765625,0.07299534950351605,0.06305683692887087
328,328,328,328,2020-05-26,25.98576545715332,22.894184112548828,22.95189666748047,0.13503784757762682,0.13218379437771732
329,329,329,329,2020-05-27,26.826675415039062,24.353412628173828,24.2297477722168,0.10155713388619625,0.1071793097986784
330,330,330,330,2020-05-28,26.46393203735352,23.817535400390625,24.12257194519043,0.11111127127450349,0.09706096420742205
331,331,331,331,2020-05-29,26.66557884216309,24.52653884887696,23.26517105102539,0.08721328380111304,0.1461587272958318
332,332,332,332,2020-06-01,27.586225509643555,24.650205612182617,21.71526336669922,0.11910731876450953,0.270361083989779
333,333,333,333,2020-06-02,28.150224685668945,24.60074043273925,22.92716407775879,0.1442836349838461,0.2278110188506457
334,334,334,334,2020-06-03,28.473695755004883,25.98576545715332,22.894184112548828,0.09574204392607921,0.24370869103816606
335,335,335,335,2020-06-04,29.004514694213867,26.826675415039062,24.353412628173828,0.08118185520498389,0.19098358562936268
336,336,336,336,2020-06-05,30.92875289916992,26.46393203735352,23.817535400390625,0.1687134344025052,0.2985706698545587
337,337,337,337,2020-06-08,31.119516372680664,26.66557884216309,24.52653884887696,0.16702947109758948,0.26880994356468646
338,338,338,338,2020-06-09,30.39792823791504,27.586225509643555,24.650205612182617,0.10192415512910857,0.23317138672838422
339,339,339,339,2020-06-10,29.50216484069824,28.150224685668945,24.60074043273925,0.04802590992169087,0.1992388977624453
340,340,340,340,2020-06-11,27.088579177856445,28.473695755004883,25.98576545715332,-0.04864547928959917,0.042439147021529955
341,341,341,341,2020-06-12,27.82675552368164,29.004514694213867,26.826675415039062,-0.04060606367487951,0.037279315948405944
342,342,342,342,2020-06-15,28.0838680267334,30.92875289916992,26.46393203735352,-0.091981881122432,0.0612129742131049
343,343,343,343,2020-06-16,27.868227005004883,31.119516372680664,26.66557884216309,-0.10447750308002979,0.045101145936505604
344,344,344,344,2020-06-17,27.65257835388184,30.39792823791504,27.586225509643555,-0.0903137168607745,0.0024052889807302247
345,345,345,345,2020-06-18,27.57792854309082,29.50216484069824,28.150224685668945,-0.065223562677439,-0.020330073701666618
346,346,346,346,2020-06-19,28.3990478515625,27.088579177856445,28.473695755004883,0.04837716533974934,-0.0026216443444739834
347,347,347,347,2020-06-22,28.432218551635746,27.82675552368164,29.004514694213867,0.021758304788311866,-0.01973127799625929
348,348,348,348,2020-06-23,29.37775039672852,28.0838680267334,30.92875289916992,0.0460720855390524,-0.05014759267849511
349,349,349,349,2020-06-24,27.51987266540528,27.868227005004883,31.119516372680664,-0.012500053897832819,-0.11567158255825127
350,350,350,350,2020-06-25,27.785280227661133,27.65257835388184,30.39792823791504,0.004798896944836484,-0.08594822613585806
351,351,351,351,2020-06-26,27.56134033203125,27.57792854309082,29.50216484069824,-0.0006015031561797946,-0.06578583365481105
352,352,352,352,2020-06-29,29.09575080871582,28.3990478515625,27.088579177856445,0.024532616755141845,0.0740966005518715
353,353,353,353,2020-06-30,29.278221130371094,28.432218551635746,27.82675552368164,0.02975506737889355,0.052160791992232
354,354,354,354,2020-07-01,28.3990478515625,29.37775039672852,28.0838680267334,-0.033314414206303766,0.01122280679175236
355,355,355,355,2020-07-02,29.186988830566406,27.51987266540528,27.868227005004883,0.06057862932108793,0.047321339291684694
356,356,356,356,2020-07-06,29.31969451904297,27.785280227661133,27.65257835388184,0.05522399913945364,0.060287910365042
357,357,357,357,2020-07-07,29.06257438659668,27.56134033203125,27.57792854309082,0.05446883339054187,0.05383456705916423
358,358,358,358,2020-07-08,28.97134017944336,29.09575080871582,28.3990478515625,-0.004275903725268093,0.020151813922499873
359,359,359,359,2020-07-09,28.531753540039062,29.278221130371094,28.432218551635746,-0.02549566064851183,0.003500781629915739
360,360,360,360,2020-07-10,29.45240020751953,28.3990478515625,29.37775039672852,0.037091115218465864,0.0025410322364003424
361,361,361,361,2020-07-13,29.23675537109375,29.186988830566406,27.51987266540528,0.0017050933488289566,0.062387014887853365
362,362,362,362,2020-07-14,30.091047286987305,29.31969451904297,27.785280227661133,0.026308349408052267,0.08298520081257665
363,363,363,363,2020-07-15,31.15269088745117,29.06257438659668,27.56134033203125,0.0719178030497678,0.13030391527244123
364,364,364,364,2020-07-16,31.326868057250977,28.97134017944336,29.09575080871582,0.08130545094627628,0.07668189294042249
365,365,365,365,2020-07-17,31.094633102416992,28.531753540039062,29.278221130371094,0.08982551874287714,0.06203969715092028
366,366,366,366,2020-07-20,31.326868057250977,29.45240020751953,28.3990478515625,0.06364397592468118,0.10309571718713051
367,367,367,367,2020-07-21,31.26881217956543,29.23675537109375,29.186988830566406,0.06950349936849576,0.0713271026718183
368,368,368,368,2020-07-22,31.774757385253903,30.091047286987305,29.31969451904297,0.05595385505225359,0.08373425802974799
369,369,369,369,2020-07-23,32.12310028076172,31.15269088745117,29.06257438659668,0.03115009861640705,0.10530814832345059
370,370,370,370,2020-07-24,31.816225051879883,31.326868057250977,28.97134017944336,0.01562099963949759,0.09819652300569492
371,371,371,371,2020-07-27,32.3304557800293,31.094633102416992,28.531753540039062,0.0397439221598741,0.1331394593276385
372,372,372,372,2020-07-28,31.932348251342773,31.326868057250977,29.45240020751953,0.019327824057778775,0.0842018995514695
373,373,373,373,2020-07-29,32.28068161010742,31.26881217956543,29.23675537109375,0.03236034118377096,0.10411299750529723
374,374,374,374,2020-07-30,30.779460906982425,31.774757385253903,30.091047286987305,-0.03132349576124149,0.022877688949457742
375,375,375,375,2020-07-31,30.35645866394043,32.12310028076172,31.15269088745117,-0.05499598735428779,-0.025559019167473385
376,376,376,376,2020-08-03,30.630163192749023,31.816225051879883,31.326868057250977,-0.037278522426744676,-0.02223985057263622
377,377,377,377,2020-08-04,30.8209285736084,32.3304557800293,31.094633102416992,-0.04669056374248026,-0.008802307713588031
378,378,378,378,2020-08-05,32.11480712890625,31.932348251342773,31.326868057250977,0.005713919819717805,0.0251521815144522
379,379,379,379,2020-08-06,32.08163833618164,32.28068161010742,31.26881217956543,-0.006166018311814625,0.025994788415640624
380,380,380,380,2020-08-07,32.27240753173828,30.779460906982425,31.774757385253903,0.048504638507725684,0.015661807907786818
381,381,381,381,2020-08-10,33.58286666870117,30.35645866394043,32.12310028076172,0.10628407089504477,0.04544288612185099
382,382,382,382,2020-08-11,34.619625091552734,30.630163192749023,31.816225051879883,0.1302461849027341,0.08811227715109493
383,383,383,383,2020-08-12,34.428863525390625,30.8209285736084,32.3304557800293,0.11706120220114524,0.06490498493552099
384,384,384,384,2020-08-13,33.972694396972656,32.11480712890625,31.932348251342773,0.05785142226166884,0.06389590046964644
385,385,385,385,2020-08-14,34.66110610961914,32.08163833618164,32.28068161010742,0.08040324332589899,0.07374145714340741
386,386,386,386,2020-08-17,34.49522018432617,32.27240753173828,30.779460906982425,0.06887656740210235,0.12072203891332012
387,387,387,387,2020-08-18,34.180049896240234,33.58286666870117,30.35645866394043,0.017782377943799332,0.12595643235690535
388,388,388,388,2020-08-19,34.014163970947266,34.619625091552734,30.630163192749023,-0.017488956596274696,0.11047935843186507
389,389,389,389,2020-08-20,33.723873138427734,34.428863525390625,30.8209285736084,-0.020476725478985824,0.09418744662044642
390,390,390,390,2020-08-21,33.665809631347656,33.972694396972656,32.11480712890625,-0.009033277197240674,0.04829555713088385
391,391,391,391,2020-08-24,34.321041107177734,34.66110610961914,32.08163833618164,-0.009811141091860098,0.0698032546695253
392,392,392,392,2020-08-25,34.00586700439453,34.49522018432617,32.27240753173828,-0.014186115563743829,0.05371336089355849
393,393,393,393,2020-08-26,34.445457458496094,34.180049896240234,33.58286666870117,0.007764984634649474,0.02568544246994997
394,394,394,394,2020-08-27,33.80681228637695,34.014163970947266,34.619625091552734,-0.00609603942485315,-0.023478382652217356
395,395,395,395,2020-08-28,34.36251449584961,33.723873138427734,34.428863525390625,0.018937366855829918,-0.0019271338855575415
396,396,396,396,2020-08-31,33.82347869873047,33.665809631347656,33.972694396972656,0.004683358847131336,-0.004392224428789615
397,397,397,397,2020-09-01,34.648441314697266,34.321041107177734,34.66110610961914,0.009539343707468673,-0.00036538923142903634
398,398,398,398,2020-09-02,35.77338790893555,34.00586700439453,34.49522018432617,0.051976939870775896,0.03705347343137544
399,399,399,399,2020-09-03,35.16508483886719,34.445457458496094,34.180049896240234,0.02089179338779812,0.028819002477094235
400,400,400,400,2020-09-04,35.0567512512207,33.80681228637695,34.014163970947266,0.036972990953880513,0.030651562718517766
401,401,401,401,2020-09-08,34.673439025878906,34.36251449584961,33.723873138427734,0.009048363735629783,0.028157082774966202
402,402,402,402,2020-09-09,35.24007797241211,33.82347869873047,33.665809631347656,0.04188212827839055,0.046761636161531284
403,403,403,403,2020-09-10,34.71509552001953,34.648441314697266,34.321041107177734,0.0019237288256885865,0.011481423643625588
404,404,404,404,2020-09-11,35.306739807128906,35.77338790893555,34.00586700439453,-0.013044559911254083,0.03825436365337387
405,405,405,405,2020-09-14,35.681724548339844,35.16508483886719,34.445457458496094,0.01469183742453617,0.03589056964429482
406,406,406,406,2020-09-15,35.22340774536133,35.0567512512207,33.80681228637695,0.004753905829617322,0.04190266290073197
407,407,407,407,2020-09-16,32.96518325805664,34.673439025878906,34.36251449584961,-0.04926698406083374,-0.04066440591714382
408,408,408,408,2020-09-17,32.981842041015625,35.24007797241211,33.82347869873047,-0.06408146807065396,-0.02488320805826616
409,409,409,409,2020-09-18,32.498531341552734,34.71509552001953,34.648441314697266,-0.06385015352150036,-0.0620492550766657
410,410,410,410,2020-09-21,31.17359161376953,35.306739807128906,35.77338790893555,-0.11706400012965335,-0.1285815116777651
411,411,411,411,2020-09-22,31.17359161376953,35.681724548339844,35.16508483886719,-0.12634291059735403,-0.11350728267505694
412,412,412,412,2020-09-23,31.165258407592773,35.22340774536133,35.0567512512207,-0.11521171849997913,-0.11100551833057903
413,413,413,413,2020-09-24,30.8569450378418,32.96518325805664,34.673439025878906,-0.0639534809714607,-0.11006966990463862
414,414,414,414,2020-09-25,30.67361259460449,32.981842041015625,35.24007797241211,-0.06998485541046084,-0.12958159120370005
415,415,415,415,2020-09-28,31.67357063293457,32.498531341552734,34.71509552001953,-0.02538455353406588,-0.08761389941534148
416,416,416,416,2020-09-29,31.69023704528809,31.17359161376953,35.306739807128906,0.016573176357720376,-0.10243094609122183
417,417,417,417,2020-09-30,32.28187561035156,31.17359161376953,35.681724548339844,0.03555201499760763,-0.09528264065214487
418,418,418,418,2020-10-01,32.948509216308594,31.165258407592773,35.22340774536133,0.057219188924849895,-0.0645848506623361
419,419,419,419,2020-10-02,32.66519546508789,30.8569450378418,32.96518325805664,0.05860108397083774,-0.009100140309258986
420,420,420,420,2020-10-05,34.06513214111328,30.67361259460449,32.981842041015625,0.1105679853016519,0.03284504542682898
421,421,421,421,2020-10-06,33.281837463378906,31.67357063293457,32.498531341552734,0.050776303343963436,0.024102816019400564
422,422,422,422,2020-10-07,34.6151123046875,31.69023704528809,31.17359161376953,0.09229578356323143,0.11039859421901932
423,423,423,423,2020-10-08,33.40681838989258,32.28187561035156,31.17359161376953,0.03484750369276224,0.07163841766428414
424,424,424,424,2020-10-09,33.01517868041992,32.948509216308594,31.165258407592773,0.0020234440251496455,0.05935841277595344
425,425,425,425,2020-10-12,32.84851837158203,32.66519546508789,30.8569450378418,0.005612178463467954,0.06454214217570264
426,426,426,426,2020-10-13,32.45686721801758,34.06513214111328,30.67361259460449,-0.047211468795527844,0.05813643951827063
427,427,427,427,2020-10-14,32.13188171386719,33.281837463378906,31.67357063293457,-0.03455205112329063,0.014469826791680296
428,428,428,428,2020-10-15,32.673526763916016,34.6151123046875,31.69023704528809,-0.05609069020725266,0.031028159152697965
429,429,429,429,2020-10-16,32.24020767211914,33.40681838989258,32.28187561035156,-0.034921335643456564,-0.001290753323485938
430,430,430,430,2020-10-19,32.2152099609375,33.01517868041992,32.948509216308594,-0.024230331364429425,-0.02225591605850652
431,431,431,431,2020-10-20,32.74018859863281,32.84851837158203,32.66519546508789,-0.0032978587260403813,0.0022958115657099043
432,432,432,432,2020-10-21,33.01517868041992,32.45686721801758,34.06513214111328,0.017201643604482397,-0.030821940051310337
433,433,433,433,2020-10-22,33.49015045166016,32.13188171386719,33.281837463378906,0.0422716836159267,0.006259059119271049
434,434,434,434,2020-10-23,33.12349319458008,32.673526763916016,34.6151123046875,0.013771590496346242,-0.04309155772709805
435,435,435,435,2020-10-26,32.06521224975586,32.24020767211914,33.40681838989258,-0.005427862752714674,-0.040159650179157125
436,436,436,436,2020-10-27,31.281923294067383,32.2152099609375,33.01517868041992,-0.028970373559625173,-0.052498743172953666
437,437,437,437,2020-10-28,30.5402889251709,32.74018859863281,32.84851837158203,-0.06719263900494998,-0.07026890590012225
438,438,438,438,2020-10-29,29.53199958801269,33.01517868041992,32.45686721801758,-0.10550235472367664,-0.09011552502458475
439,439,439,439,2020-10-30,29.148685455322266,33.49015045166016,32.13188171386719,-0.1296340845827011,-0.09284225197609453
440,440,440,440,2020-11-02,29.665327072143555,33.12349319458008,32.673526763916016,-0.1044022169437846,-0.09206841102609886
441,441,441,441,2020-11-03,30.281965255737305,32.06521224975586,32.24020767211914,-0.05561313551049807,-0.0607391377964136
442,442,442,442,2020-11-04,29.865318298339844,31.281923294067383,32.2152099609375,-0.045285099078169466,-0.07294354640081546
443,443,443,443,2020-11-05,30.848604202270508,30.5402889251709,32.74018859863281,0.01009536215767426,-0.057775610872360494
444,444,444,444,2020-11-06,30.35696029663086,29.53199958801269,33.01517868041992,0.027934468377584176,-0.08051503853788178
445,445,445,445,2020-11-09,31.65690422058105,29.148685455322266,33.49015045166016,0.08604912112085694,-0.05473986250749241
446,446,446,446,2020-11-10,32.33187484741211,29.665327072143555,33.12349319458008,0.08988769174139688,-0.023898999496149154
447,447,447,447,2020-11-11,32.13188171386719,30.281965255737305,32.06521224975586,0.06108970941968139,0.0020791836209297365
448,448,448,448,2020-11-12,30.223636627197266,29.865318298339844,31.281923294067383,0.011997807131268301,-0.033830613831561385
449,449,449,449,2020-11-13,31.38191604614257,30.848604202270508,30.5402889251709,0.01728803807054624,0.027557929233538392
450,450,450,450,2020-11-16,32.28187561035156,30.35696029663086,29.53199958801269,0.06340935636873812,0.09311513140664784
451,451,451,451,2020-11-17,31.66523742675781,31.65690422058105,29.148685455322266,0.00026323503140712745,0.08633500729536481
452,452,452,452,2020-11-18,31.96522331237793,32.33187484741211,29.665327072143555,-0.01134024973078629,0.07752809313853914
453,453,453,453,2020-11-19,31.4235897064209,32.13188171386719,30.281965255737305,-0.022043278191846816,0.03769981376843767
454,454,454,454,2020-11-20,31.298587799072266,30.223636627197266,29.865318298339844,0.03556657278322639,0.04799110079506819
455,455,455,455,2020-11-23,32.54853820800781,31.38191604614257,30.848604202270508,0.03717498192748625,0.05510570250086677
456,456,456,456,2020-11-24,33.723480224609375,32.28187561035156,30.35696029663086,0.044656779911373734,0.11089779395179256
457,457,457,457,2020-11-25,32.5901985168457,31.66523742675781,31.65690422058105,0.029210615970505227,0.029481540259324923
458,458,458,458,2020-11-27,32.91518020629883,31.96522331237793,32.33187484741211,0.0297184500992691,0.01804118572274538
459,459,459,459,2020-11-30,32.532596588134766,31.4235897064209,32.13188171386719,0.035292176739669445,0.012470943277954394
460,460,460,460,2020-12-01,32.41535949707031,31.298587799072266,30.223636627197266,0.03568121683851655,0.0725168482174241
461,461,461,461,2020-12-02,32.33162307739258,32.54853820800781,31.38191604614257,-0.006664358602804121,0.030262875914064624
462,462,462,462,2020-12-03,32.398616790771484,33.723480224609375,32.28187561035156,-0.039286082723783755,0.0036163072378139205
463,463,463,463,2020-12-04,33.3867301940918,32.5901985168457,31.66523742675781,0.024440835389031745,0.05436538321608442
464,464,464,464,2020-12-07,32.84242630004883,32.91518020629883,31.96522331237793,-0.002210345068567432,0.02744241700107941
465,465,465,465,2020-12-08,32.951290130615234,32.532596588134766,31.4235897064209,0.0128699700113446,0.04861635600728875
466,466,466,466,2020-12-09,33.37835693359375,32.41535949707031,31.298587799072266,0.029708059742804105,0.06644929630285534
467,467,467,467,2020-12-10,32.0552864074707,32.33162307739258,32.54853820800781,-0.008546947032643692,-0.015154345715463036
468,468,468,468,2020-12-11,30.58148002624512,32.398616790771484,33.723480224609375,-0.056086862481239064,-0.09316951208586743
469,469,469,469,2020-12-14,30.430747985839844,33.3867301940918,32.5901985168457,-0.08853763729084951,-0.06626073572057722
470,470,470,470,2020-12-15,31.569589614868164,32.84242630004883,32.91518020629883,-0.038755866376984804,-0.040880547607427764
471,471,471,471,2020-12-16,32.16413879394531,32.951290130615234,32.532596588134766,-0.0238883313384618,-0.011325803435064175
472,472,472,472,2020-12-17,32.658206939697266,33.37835693359375,32.41535949707031,-0.02157535780833142,0.007491739915730378
473,473,473,473,2020-12-18,32.34000015258789,32.0552864074707,32.33162307739258,0.008881959171977094,0.00025909850474437057
474,474,474,474,2020-12-21,32.27299880981445,30.58148002624512,32.398616790771484,0.05531186790559728,-0.003877263704443523
475,475,475,475,2020-12-22,32.75032043457031,30.430747985839844,33.3867301940918,0.07622462812316755,-0.019061757645081
476,476,476,476,2020-12-23,33.177391052246094,31.569589614868164,32.84242630004883,0.05092880385815057,0.010199147564099675
477,477,477,477,2020-12-24,32.62471008300781,32.16413879394531,32.951290130615234,0.014319403731375413,-0.00991099426799058
478,478,478,478,2020-12-28,32.85917663574219,32.658206939697266,33.37835693359375,0.006153727190718383,-0.015554399483607706
479,479,479,479,2020-12-29,32.28137969970703,32.34000015258789,32.0552864074707,-0.0018126299506577848,0.007053229516103654
480,480,480,480,2020-12-30,32.81730270385742,32.27299880981445,30.58148002624512,0.016865612558986776,0.07311034899859359
481,481,481,481,2020-12-31,32.35675048828125,32.75032043457031,30.430747985839844,-0.012017285359859242,0.06329132965570294
482,482,482,482,2021-01-04,31.87105941772461,33.177391052246094,31.569589614868164,-0.039374151887480835,0.00954937351211127
