,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MS,MS_6m,MS_12m,MS_6m_ret,MS_12m_ret
245,245,245,245,2020-01-27,46.37762451171875,49.28551864624024,45.03284454345703,-0.05900098475971549,0.029862203507131202
246,246,246,246,2020-01-28,47.172271728515625,50.21986770629883,45.460723876953125,-0.060685065831046714,0.037648935291815455
247,247,247,247,2020-01-29,46.87538528442383,48.8314208984375,45.59170913696289,-0.04005690553387642,0.028155911935756173
248,248,248,248,2020-01-30,47.30606460571289,48.77903747558594,46.0894660949707,-0.030196841637358585,0.02639645484795361
249,249,249,249,2020-01-31,45.93487930297852,48.49086380004883,46.15932083129883,-0.05271064066026665,-0.0048623230211853885
250,250,250,250,2020-02-03,46.23371887207031,47.63508987426758,46.22917938232422,-0.029418880197270014,9.819533478094833e-05
251,251,251,251,2020-02-04,47.48185729980469,46.37762451171875,49.28551864624024,0.023809602145683728,-0.03659617258736403
252,252,252,252,2020-02-05,48.3344612121582,47.172271728515625,50.21986770629883,0.024637131964539982,-0.03754303984166307
253,253,253,253,2020-02-06,48.35203170776367,46.87538528442383,48.8314208984375,0.031501531440863095,-0.009817227962112596
254,254,254,254,2020-02-07,48.3696174621582,47.30606460571289,48.77903747558594,0.022482378640240386,-0.008393359824548585
255,255,255,255,2020-02-10,48.65089416503906,45.93487930297852,48.49086380004883,0.05912750622780938,0.003300216833631131
256,256,256,256,2020-02-11,49.028839111328125,46.23371887207031,47.63508987426758,0.06045631429719012,0.029258877032442676
257,257,257,257,2020-02-12,49.38043212890625,47.48185729980469,46.37762451171875,0.039985268838870214,0.06474690432729568
258,258,258,258,2020-02-13,49.160682678222656,48.3344612121582,47.172271728515625,0.017093838336954992,0.04215211345238301
259,259,259,259,2020-02-14,49.08157730102539,48.35203170776367,46.87538528442383,0.01508820968829272,0.04706504284103774
260,260,260,260,2020-02-18,48.80030822753906,48.3696174621582,47.30606460571289,0.008904159015063806,0.031586724329753624
261,261,261,261,2020-02-19,49.49469757080078,48.65089416503906,45.93487930297852,0.017344047221398817,0.07749706370930709
262,262,262,262,2020-02-20,47.24453353881836,49.028839111328125,46.23371887207031,-0.036392980230639416,0.021863148615515637
263,263,263,263,2020-02-21,46.07550811767578,49.38043212890625,47.48185729980469,-0.06692780659762265,-0.02961866409835423
264,264,264,264,2020-02-24,43.66714096069336,49.160682678222656,48.3344612121582,-0.11174665237028614,-0.09656299324364481
265,265,265,265,2020-02-25,42.216835021972656,49.08157730102539,48.35203170776367,-0.139863929737835,-0.12688601634925534
266,266,266,266,2020-02-26,41.522457122802734,48.80030822753906,48.3696174621582,-0.1491353511703699,-0.1415591170368945
267,267,267,267,2020-02-27,39.913944244384766,49.49469757080078,48.65089416503906,-0.19357130756705843,-0.17958457024481045
268,268,268,268,2020-02-28,39.57993316650391,47.24453353881836,49.028839111328125,-0.1622325335483913,-0.1927213883928376
269,269,269,269,2020-03-02,40.85444259643555,46.07550811767578,49.38043212890625,-0.11331541928752586,-0.17265927341854448
270,270,270,270,2020-03-03,39.02618408203125,43.66714096069336,49.160682678222656,-0.106280300852296,-0.20615048538943126
271,271,271,271,2020-03-04,39.76452255249024,42.216835021972656,49.08157730102539,-0.05808849640684943,-0.18982794076466036
272,272,272,272,2020-03-05,37.43525314331055,41.522457122802734,48.80030822753906,-0.09843357697749622,-0.2328890020783715
273,273,273,273,2020-03-06,36.776023864746094,39.913944244384766,49.49469757080078,-0.07861714593841784,-0.25697042976898643
274,274,274,274,2020-03-09,32.961307525634766,39.57993316650391,47.24453353881836,-0.1672217487843164,-0.30232547436303536
275,275,275,275,2020-03-10,34.719242095947266,40.85444259643555,46.07550811767578,-0.15017217493559842,-0.2464707712549773
276,276,276,276,2020-03-11,32.40755081176758,39.02618408203125,43.66714096069336,-0.16959468177446224,-0.257850408824819
277,277,277,277,2020-03-12,27.52049446105957,39.76452255249024,42.216835021972656,-0.30791336863829366,-0.34811564043737675
278,278,278,278,2020-03-13,32.961307525634766,37.43525314331055,41.522457122802734,-0.11951156308596378,-0.20618118941873687
279,279,279,279,2020-03-16,27.8193416595459,36.776023864746094,39.913944244384766,-0.24354678031917887,-0.3030169734864121
280,280,280,280,2020-03-17,29.700334548950195,32.961307525634766,39.57993316650391,-0.09893336222018612,-0.24961130116093067
281,281,281,281,2020-03-18,27.02826881408692,34.719242095947266,40.85444259643555,-0.22151904297352454,-0.3384252214361365
282,282,282,282,2020-03-19,27.17769241333008,32.40755081176758,39.02618408203125,-0.1613777736186861,-0.303603643230816
283,283,283,283,2020-03-20,26.0789852142334,27.52049446105957,39.76452255249024,-0.05237948209345766,-0.3441645079528257
284,284,284,284,2020-03-23,24.4441032409668,32.961307525634766,37.43525314331055,-0.25840007342075066,-0.3470298398306727
285,285,285,285,2020-03-24,29.199323654174805,27.8193416595459,36.776023864746094,0.04960512766682901,-0.20602282178292797
286,286,286,286,2020-03-25,29.87612533569336,29.700334548950195,32.961307525634766,0.005918815037367242,-0.09360011545482505
287,287,287,287,2020-03-26,31.38794708251953,27.02826881408692,34.719242095947266,0.16130068479119086,-0.09594953150825236
288,288,288,288,2020-03-27,29.893707275390625,27.17769241333008,32.40755081176758,0.09993544782074282,-0.0775696858728413
289,289,289,289,2020-03-30,30.623254776000977,26.0789852142334,27.52049446105957,0.17425024495536756,0.11274362527648951
290,290,290,290,2020-03-31,29.88492012023925,24.4441032409668,32.961307525634766,0.22258197920527434,-0.09333329398425527
291,291,291,291,2020-04-01,27.79297637939453,29.199323654174805,27.8193416595459,-0.04816369349634575,-0.0009477319943090867
292,292,292,292,2020-04-02,29.79702377319336,29.87612533569336,29.700334548950195,-0.002647651313923749,0.003255492765033008
293,293,293,293,2020-04-03,29.753074645996094,31.38794708251953,27.02826881408692,-0.05208599441770834,0.10081318380587612
294,294,294,294,2020-04-06,32.530601501464844,29.893707275390625,27.17769241333008,0.0882090067244683,0.19695966113404362
295,295,295,295,2020-04-07,32.46908950805664,30.623254776000977,26.0789852142334,0.06027558943545808,0.2450288706147834
296,296,296,296,2020-04-08,34.60497283935547,29.88492012023925,24.4441032409668,0.15794095149411524,0.4156777402805141
297,297,297,297,2020-04-09,36.10801315307617,27.79297637939453,29.199323654174805,0.2991776289151362,0.23660443579875823
298,298,298,298,2020-04-13,34.78955841064453,29.79702377319336,29.87612533569336,0.1675514533079865,0.164460184168562
299,299,299,299,2020-04-14,35.035667419433594,29.753074645996094,31.38794708251953,0.17754779417892474,0.11621404634473653
300,300,300,300,2020-04-15,33.752376556396484,32.530601501464844,29.893707275390625,0.0375577148451014,0.12907965029089685
301,301,301,301,2020-04-16,33.717220306396484,32.46908950805664,30.623254776000977,0.03844058509956505,0.1010332034601431
302,302,302,302,2020-04-17,34.35886001586914,34.60497283935547,29.88492012023925,-0.007112065211807628,0.14970559993566668
303,303,303,303,2020-04-20,33.717220306396484,36.10801315307617,27.79297637939453,-0.0662122514618616,0.21315615305578195
304,304,304,304,2020-04-21,32.477874755859375,34.78955841064453,29.79702377319336,-0.06644762855276287,0.08997042802233901
305,305,305,305,2020-04-22,33.23378372192383,35.035667419433594,29.753074645996094,-0.05142998065195403,0.11698653390755154
306,306,306,306,2020-04-23,32.93494415283203,33.752376556396484,32.530601501464844,-0.024218513982226186,0.012429608820758498
307,307,307,307,2020-04-24,33.37442398071289,33.717220306396484,32.46908950805664,-0.010166802677341713,0.02788296457871442
308,308,308,308,2020-04-27,34.5522346496582,34.35886001586914,34.60497283935547,0.005628086429519286,-0.001524006099992925
309,309,309,309,2020-04-28,35.27299118041992,33.717220306396484,36.10801315307617,0.04614172994943755,-0.02312566933872162
310,310,310,310,2020-04-29,36.168556213378906,32.477874755859375,34.78955841064453,0.11363679074640465,0.03963826693219663
311,311,311,311,2020-04-30,34.962642669677734,33.23378372192383,35.035667419433594,0.05202112892771238,-0.00208429737848681
312,312,312,312,2020-05-01,34.049346923828125,32.93494415283203,33.752376556396484,0.03383648582565657,0.00879850243835234
313,313,313,313,2020-05-04,33.77446746826172,33.37442398071289,33.717220306396484,0.01198652859986482,0.001697861251461985
314,314,314,314,2020-05-05,33.67693328857422,34.5522346496582,34.35886001586914,-0.02533269902682378,-0.01984718721692058
315,315,315,315,2020-05-06,33.073970794677734,35.27299118041992,33.717220306396484,-0.062342895006955557,-0.01907777408319511
316,316,316,316,2020-05-07,34.41289138793945,36.168556213378906,32.477874755859375,-0.04854119183198213,0.05957953365563062
317,317,317,317,2020-05-08,35.539005279541016,34.962642669677734,33.23378372192383,0.016485098546716648,0.06936380091131378
318,318,318,318,2020-05-11,35.317317962646484,34.049346923828125,32.93494415283203,0.03723921758778337,0.07233574767150763
319,319,319,319,2020-05-12,34.06706619262695,33.77446746826172,33.37442398071289,0.008663311261389861,0.02075368288945878
320,320,320,320,2020-05-13,32.79909896850586,33.67693328857422,34.5522346496582,-0.026066337826733954,-0.05073870616266163
321,321,321,321,2020-05-14,33.52618408203125,33.073970794677734,35.27299118041992,0.013672784866408882,-0.04952251113192596
322,322,322,322,2020-05-15,33.06510162353516,34.41289138793945,36.168556213378906,-0.03916525784510638,-0.0858053213828801
323,323,323,323,2020-05-18,35.71633529663086,35.539005279541016,34.962642669677734,0.00498972933246189,0.02155708405894563
324,324,324,324,2020-05-19,34.87397384643555,35.317317962646484,34.049346923828125,-0.012553164900002911,0.02421858264865384
325,325,325,325,2020-05-20,36.40797424316406,34.06706619262695,33.77446746826172,0.06871469463501212,0.0779733026842564
326,326,326,326,2020-05-21,35.73408126831055,32.79909896850586,33.67693328857422,0.08948362583444425,0.061084777586748684
327,327,327,327,2020-05-22,35.583335876464844,33.52618408203125,33.073970794677734,0.06135955673929949,0.07587129762450284
328,328,328,328,2020-05-26,38.739994049072266,33.06510162353516,34.41289138793945,0.17162785374589062,0.12574074675542413
329,329,329,329,2020-05-27,41.55083465576172,35.71633529663086,35.539005279541016,0.16335660729675228,0.16916144188429416
330,330,330,330,2020-05-28,39.36955642700195,34.87397384643555,35.317317962646484,0.12890938670661134,0.11473800101812204
331,331,331,331,2020-05-29,39.19221115112305,36.40797424316406,34.06706619262695,0.0764732717443557,0.1504428038950214
332,332,332,332,2020-06-01,39.63555908203125,35.73408126831055,32.79909896850586,0.10918086250563785,0.20843438778881862
333,333,333,333,2020-06-02,40.41585540771485,35.583335876464844,33.52618408203125,0.13580850171066405,0.20550120791635806
334,334,334,334,2020-06-03,41.595176696777344,38.739994049072266,33.06510162353516,0.07370116381764014,0.2579781901281266
335,335,335,335,2020-06-04,43.17349624633789,41.55083465576172,35.71633529663086,0.03905244272514663,0.20878852457212949
336,336,336,336,2020-06-05,43.918338775634766,39.36955642700195,34.87397384643555,0.11554060450406789,0.25934425967700947
337,337,337,337,2020-06-08,44.46808624267578,39.19221115112305,36.40797424316406,0.13461539771790987,0.2213831493529217
338,338,338,338,2020-06-09,44.68976211547852,39.63555908203125,35.73408126831055,0.12751688510276593,0.2506201511079562
339,339,339,339,2020-06-10,43.17349624633789,40.41585540771485,35.583335876464844,0.06823165836288703,0.2133065993650487
340,340,340,340,2020-06-11,39.52029800415039,41.595176696777344,38.739994049072266,-0.049882675285947475,0.020142077308780815
341,341,341,341,2020-06-12,41.03654479980469,43.17349624633789,41.55083465576172,-0.04949683561276241,-0.01237736522545918
342,342,342,342,2020-06-15,42.02965927124024,43.918338775634766,39.36955642700195,-0.04300434754700544,0.06756750864517835
343,343,343,343,2020-06-16,43.05824279785156,44.46808624267578,39.19221115112305,-0.03170461254235857,0.09864285614866963
344,344,344,344,2020-06-17,42.3488655090332,44.68976211547852,39.63555908203125,-0.05238104871528371,0.06845636821689305
345,345,345,345,2020-06-18,42.189266204833984,43.17349624633789,40.41585540771485,-0.022797089118938185,0.04387908604751711
346,346,346,346,2020-06-19,41.61290740966797,39.52029800415039,41.595176696777344,0.052950243576043166,0.00042626848348015223
347,347,347,347,2020-06-22,42.01192092895508,41.03654479980469,43.17349624633789,0.023768475974493608,-0.026904823986344195
348,348,348,348,2020-06-23,42.46414566040039,42.02965927124024,43.918338775634766,0.010337613882524632,-0.03311129600469176
349,349,349,349,2020-06-24,41.630645751953125,43.05824279785156,44.46808624267578,-0.03315502336220899,-0.06380846873503587
350,350,350,350,2020-06-25,43.262168884277344,42.3488655090332,44.68976211547852,0.02156618280717182,-0.03194452518033708
351,351,351,351,2020-06-26,41.71931076049805,42.189266204833984,43.17349624633789,-0.011139218256469463,-0.03368236562409954
352,352,352,352,2020-06-29,41.88777923583984,41.61290740966797,39.52029800415039,0.006605446321398034,0.05990544988908786
353,353,353,353,2020-06-30,42.82767868041992,42.01192092895508,41.03654479980469,0.01941729236433498,0.04364728778588001
354,354,354,354,2020-07-01,42.21587371826172,42.46414566040039,42.02965927124024,-0.0058466251534691205,0.004430548575703019
355,355,355,355,2020-07-02,42.37546920776367,41.630645751953125,43.05824279785156,0.01789122994268233,-0.015856977566254926
356,356,356,356,2020-07-06,43.28876876831055,43.262168884277344,42.3488655090332,0.0006148532244039107,0.022194296068612784
357,357,357,357,2020-07-07,42.10946273803711,41.71931076049805,42.189266204833984,0.009351831811863942,-0.001891558540255689
358,358,358,358,2020-07-08,43.36858367919922,41.88777923583984,41.61290740966797,0.03535170568537516,0.0421906658010478
359,359,359,359,2020-07-09,42.127197265625,42.82767868041992,42.01192092895508,-0.01635581092362981,0.002743895878145164
360,360,360,360,2020-07-10,44.15774154663086,42.21587371826172,42.46414566040039,0.04599852276725769,0.03988296149355519
361,361,361,361,2020-07-13,44.53016662597656,42.37546920776367,41.630645751953125,0.05084775362954863,0.069648712424486
362,362,362,362,2020-07-14,44.77843475341797,43.28876876831055,43.262168884277344,0.03441229740398466,0.03504830914040635
363,363,363,363,2020-07-15,45.53213119506836,42.10946273803711,41.71931076049805,0.08128026895815954,0.09139222017494308
364,364,364,364,2020-07-16,46.67598342895508,43.36858367919922,41.88777923583984,0.07626257233164346,0.11431029002889659
365,365,365,365,2020-07-17,46.47202682495117,42.127197265625,42.82767868041992,0.10313597488887472,0.08509329146053823
366,366,366,366,2020-07-20,45.98434448242188,44.15774154663086,42.21587371826172,0.041365406649298775,0.08926667701609126
367,367,367,367,2020-07-21,46.445430755615234,44.53016662597656,42.37546920776367,0.04301048648044814,0.09604522673004179
368,368,368,368,2020-07-22,45.22178649902344,44.77843475341797,43.28876876831055,0.009901010342297178,0.04465402425878073
369,369,369,369,2020-07-23,44.831634521484375,45.53213119506836,42.10946273803711,-0.01538466694174545,0.06464513214955714
370,370,370,370,2020-07-24,44.49468612670898,46.67598342895508,43.36858367919922,-0.04673275509162489,0.025965857124586433
371,371,371,371,2020-07-27,45.50552749633789,46.47202682495117,42.127197265625,-0.020797442991971282,0.08019356733873062
372,372,372,372,2020-07-28,44.56562042236328,45.98434448242188,44.15774154663086,-0.030852327591642137,0.009236859980751078
373,373,373,373,2020-07-29,44.85824203491211,46.445430755615234,44.53016662597656,-0.03417319410933084,0.007367486667884338
374,374,374,374,2020-07-30,43.70641326904297,45.22178649902344,44.77843475341797,-0.0335098046162593,-0.023940575196036096
375,375,375,375,2020-07-31,43.64391708374024,44.831634521484375,45.53213119506836,-0.026492842619310508,-0.04146992600101773
376,376,376,376,2020-08-03,44.16179656982422,44.49468612670898,46.67598342895508,-0.007481557594018695,-0.0538646788868985
377,377,377,377,2020-08-04,43.98321533203125,45.50552749633789,46.47202682495117,-0.03345334617710238,-0.053555045109064614
378,378,378,378,2020-08-05,44.43858337402344,44.56562042236328,45.98434448242188,-0.002850561646755345,-0.03361494277665156
379,379,379,379,2020-08-06,44.152862548828125,44.85824203491211,46.445430755615234,-0.015724635074531146,-0.049360468177161665
380,380,380,380,2020-08-07,44.95645523071289,43.70641326904297,45.22178649902344,0.028600881842558268,-0.005867332736097852
381,381,381,381,2020-08-10,45.16181564331055,43.64391708374024,44.831634521484375,0.03477915505745943,0.007364913756779057
382,382,382,382,2020-08-11,46.23326873779297,44.16179656982422,44.49468612670898,0.04690642883365359,0.0390739380907863
383,383,383,383,2020-08-12,46.76899719238281,43.98321533203125,45.50552749633789,0.06333738539398648,0.027765191737346706
384,384,384,384,2020-08-13,46.59041595458984,44.43858337402344,44.56562042236328,0.04842261875125953,0.04543402544465658
385,385,385,385,2020-08-14,46.697566986083984,44.152862548828125,44.85824203491211,0.05763396279101274,0.04100305468369392
386,386,386,386,2020-08-17,45.78683090209961,44.95645523071289,43.70641326904297,0.018470666050632634,0.04759982523045858
387,387,387,387,2020-08-18,45.46538925170898,45.16181564331055,43.64391708374024,0.006721908853179581,0.041734846220925714
388,388,388,388,2020-08-19,45.8671875,46.23326873779297,44.16179656982422,-0.007918134447061465,0.038616882976655775
389,389,389,389,2020-08-20,45.358245849609375,46.76899719238281,43.98321533203125,-0.030164241858134266,0.031262619324166296
390,390,390,390,2020-08-21,45.6261100769043,46.59041595458984,44.43858337402344,-0.020697515957475376,0.02672287486947722
391,391,391,391,2020-08-24,46.760066986083984,46.697566986083984,44.152862548828125,0.0013383994934601517,0.05904949955107863
392,392,392,392,2020-08-25,46.47434616088867,45.78683090209961,44.95645523071289,0.015015567691485154,0.03376358127850798
393,393,393,393,2020-08-26,46.17076873779297,45.46538925170898,45.16181564331055,0.015514647464664133,0.02234084436399031
394,394,394,394,2020-08-27,46.974369049072266,45.8671875,46.23326873779297,0.024138858504726635,0.01602958933062615
395,395,395,395,2020-08-28,47.224369049072266,45.358245849609375,46.76899719238281,0.0411418732031712,0.0097366179312397
396,396,396,396,2020-08-31,46.66185760498047,45.6261100769043,46.59041595458984,0.022700763364012166,0.0015333979945630904
397,397,397,397,2020-09-01,46.94757843017578,46.760066986083984,46.697566986083984,0.004010076464338708,0.00535384304210762
398,398,398,398,2020-09-02,47.54579925537109,46.47434616088867,45.78683090209961,0.023054721217016683,0.038416468635544154
399,399,399,399,2020-09-03,47.09936141967773,46.17076873779297,45.46538925170898,0.02011213387323707,0.035938814004706554
400,400,400,400,2020-09-04,47.06364059448242,46.974369049072266,45.8671875,0.0019004309630406002,0.026085163701882186
401,401,401,401,2020-09-08,44.79572677612305,47.224369049072266,45.358245849609375,-0.05142773364373687,-0.012401693737262853
402,402,402,402,2020-09-09,45.59040069580078,46.66185760498047,45.6261100769043,-0.022962157191644406,-0.000782652324367028
403,403,403,403,2020-09-10,44.90287780761719,46.94757843017578,46.760066986083984,-0.04355284534216475,-0.03971741911788762
404,404,404,404,2020-09-11,44.95645523071289,47.54579925537109,46.47434616088867,-0.05445999573486371,-0.03266083453699431
405,405,405,405,2020-09-14,45.67075347900391,47.09936141967773,46.17076873779297,-0.030331790020341032,-0.010829693168607935
406,406,406,406,2020-09-15,44.99216842651367,47.06364059448242,46.974369049072266,-0.044014278151945696,-0.04219749328592082
407,407,407,407,2020-09-16,45.67075347900391,44.79572677612305,47.224369049072266,0.0195337092587875,-0.03289859878178458
408,408,408,408,2020-09-17,44.86716842651367,45.59040069580078,46.66185760498047,-0.015863696266080973,-0.03846158877042305
409,409,409,409,2020-09-18,44.71537780761719,44.90287780761719,46.94757843017578,-0.004175678913127312,-0.04754666155739007
410,410,410,410,2020-09-21,43.17962646484375,44.95645523071289,47.54579925537109,-0.039523328891270415,-0.0918308843032879
411,411,411,411,2020-09-22,42.52781295776367,45.67075347900391,47.09936141967773,-0.06881735644420972,-0.09706179285912997
412,412,412,412,2020-09-23,41.44744110107422,44.99216842651367,47.06364059448242,-0.07878542976271763,-0.1193320240947664
413,413,413,413,2020-09-24,41.61708831787109,45.67075347900391,44.79572677612305,-0.08875844719742598,-0.07095851964045452
414,414,414,414,2020-09-25,42.00102996826172,44.86716842651367,45.59040069580078,-0.06388052909882869,-0.07873084405396924
415,415,415,415,2020-09-28,43.19747924804688,44.71537780761719,44.90287780761719,-0.033945784067863416,-0.03797971628626895
416,416,416,416,2020-09-29,42.17960357666016,43.17962646484375,44.95645523071289,-0.02315960025726005,-0.061767584650572416
417,417,417,417,2020-09-30,43.17070388793945,42.52781295776367,45.67075347900391,0.015116952541487816,-0.054740712614119724
418,418,418,418,2020-10-01,42.19746017456055,41.44744110107422,44.99216842651367,0.018095666549288847,-0.062115438079357266
419,419,419,419,2020-10-02,42.83140182495117,41.61708831787109,45.67075347900391,0.02917824278827874,-0.062170019930984255
420,420,420,420,2020-10-05,43.39391708374024,42.00102996826172,44.86716842651367,0.033163165677867035,-0.03283584399105588
421,421,421,421,2020-10-06,42.62604141235352,43.19747924804688,44.71537780761719,-0.013228499570821506,-0.04672523184871202
422,422,422,422,2020-10-07,43.49213790893555,42.17960357666016,43.17962646484375,0.031117749361723845,0.007237474468340777
423,423,423,423,2020-10-08,43.751068115234375,43.17070388793945,42.52781295776367,0.013443473815053064,0.028763650712195776
424,424,424,424,2020-10-09,43.59927749633789,42.19746017456055,41.44744110107422,0.03322041933278386,0.05191723151294614
425,425,425,425,2020-10-12,45.30467987060547,42.83140182495117,41.61708831787109,0.05774450380499818,0.08860762974498781
426,426,426,426,2020-10-13,45.03681182861328,43.39391708374024,42.00102996826172,0.03786002406057576,0.07227874798893175
427,427,427,427,2020-10-14,45.22431945800781,42.62604141235352,43.19747924804688,0.0609551804381554,0.04692033528906836
428,428,428,428,2020-10-15,45.83147811889648,43.49213790893555,42.17960357666016,0.05378765732002133,0.08657915752098377
429,429,429,429,2020-10-16,46.29577255249024,43.751068115234375,43.17070388793945,0.05816325285027246,0.0723886428320164
430,430,430,430,2020-10-19,45.49217987060547,43.59927749633789,42.19746017456055,0.04341591152345514,0.07807862564276324
431,431,431,431,2020-10-20,45.95647811889648,45.30467987060547,42.83140182495117,0.014386996004664532,0.0729622697551966
432,432,432,432,2020-10-21,44.98323822021485,45.03681182861328,43.39391708374024,-0.0011895515295865522,0.03662543608145774
433,433,433,433,2020-10-22,46.22433853149414,45.22431945800781,42.62604141235352,0.02211241839503808,0.08441546528638688
434,434,434,434,2020-10-23,46.313621520996094,45.83147811889648,43.49213790893555,0.010519918228446334,0.06487341730517393
435,435,435,435,2020-10-26,44.929664611816406,46.29577255249024,43.751068115234375,-0.02950826534161277,0.02693869081042255
436,436,436,436,2020-10-27,43.384986877441406,45.49217987060547,43.59927749633789,-0.04631989496123512,-0.004915003899192638
437,437,437,437,2020-10-28,42.4742431640625,45.95647811889648,45.30467987060547,-0.07577245031320501,-0.06247559224846022
438,438,438,438,2020-10-29,43.28379821777344,44.98323822021485,45.03681182861328,-0.03777940561152637,-0.038924016591380894
439,439,439,439,2020-10-30,43.3107795715332,46.22433853149414,45.22431945800781,-0.06303084159821637,-0.04231218754438948
440,440,440,440,2020-11-02,44.41716766357422,46.313621520996094,45.83147811889648,-0.04094807953124813,-0.030858931751082563
441,441,441,441,2020-11-03,46.03626251220703,44.929664611816406,46.29577255249024,0.024629560668912642,-0.0056054802841658535
442,442,442,442,2020-11-04,46.26113510131836,43.384986877441406,45.49217987060547,0.06629362899202462,0.016903020099279686
443,443,443,443,2020-11-05,46.95374298095703,42.4742431640625,45.95647811889648,0.10546391137781685,0.021700202079899977
444,444,444,444,2020-11-06,46.50399398803711,43.28379821777344,44.98323822021485,0.07439725492808935,0.0338071652462506
445,445,445,445,2020-11-09,50.38982391357422,43.3107795715332,46.22433853149414,0.1634476315613087,0.09011454818854792
446,446,446,446,2020-11-10,50.14696502685547,44.41716766357422,46.313621520996094,0.1289996112917431,0.08276924541782038
447,447,447,447,2020-11-11,50.67765808105469,46.03626251220703,44.929664611816406,0.10082042536830471,0.12793314882049156
448,448,448,448,2020-11-12,49.96705627441406,46.26113510131836,43.384986877441406,0.08010873846867828,0.1517130664477644
449,449,449,449,2020-11-13,50.920528411865234,46.95374298095703,42.4742431640625,0.0844828373430635,0.19885663919137575
450,450,450,450,2020-11-16,52.26977157592773,46.50399398803711,43.28379821777344,0.12398456763463872,0.20760593404819128
451,451,451,451,2020-11-17,52.89941787719727,50.38982391357422,43.3107795715332,0.04980358669098295,0.22139149654019108
452,452,452,452,2020-11-18,52.89941787719727,50.14696502685547,44.41716766357422,0.05488772548583487,0.1909678320299384
453,453,453,453,2020-11-19,52.73751068115234,50.67765808105469,46.03626251220703,0.040646167918870324,0.1455645572263473
454,454,454,454,2020-11-20,51.99992370605469,49.96705627441406,46.26113510131836,0.0406841543851677,0.12405204913730672
455,455,455,455,2020-11-23,54.21268081665039,50.920528411865234,46.95374298095703,0.06465275415362814,0.15459763960963357
456,456,456,456,2020-11-24,57.2080078125,52.26977157592773,46.50399398803711,0.09447594829066608,0.23017407552599534
457,457,457,457,2020-11-25,57.100074768066406,52.89941787719727,50.38982391357422,0.07940837648952392,0.13316678514299296
458,458,458,458,2020-11-27,57.42388916015625,52.89941787719727,50.14696502685547,0.08552969889880946,0.14511195501868812
459,459,459,459,2020-11-30,55.61590194702149,52.73751068115234,50.67765808105469,0.05457958156712639,0.09744420032331602
460,460,460,460,2020-12-01,56.9201774597168,51.99992370605469,49.96705627441406,0.09462040331973043,0.13915410880154488
461,461,461,461,2020-12-02,57.58579635620117,54.21268081665039,50.920528411865234,0.06222004683662119,0.13089549838180448
462,462,462,462,2020-12-03,57.62177276611328,57.2080078125,52.26977157592773,0.007232640489237108,0.10239189934876936
463,463,463,463,2020-12-04,58.467315673828125,57.100074768066406,52.89941787719727,0.02394464300292576,0.10525442471893331
464,464,464,464,2020-12-07,57.80167770385742,57.42388916015625,52.89941787719727,0.006578943872079357,0.09267133785933979
465,465,465,465,2020-12-08,57.48686218261719,55.61590194702149,52.73751068115234,0.03364074248724647,0.09005642170293426
466,466,466,466,2020-12-09,57.9006233215332,56.9201774597168,51.99992370605469,0.01722492630157868,0.1134751590951173
467,467,467,467,2020-12-10,57.96359252929688,57.58579635620117,54.21268081665039,0.0065605791184830675,0.06918882549513161
468,468,468,468,2020-12-11,56.95615005493164,57.62177276611328,57.2080078125,-0.01155158335519113,-0.0044024913154435685
469,469,469,469,2020-12-14,55.66088485717773,58.467315673828125,57.100074768066406,-0.047999994258444256,-0.025204693982179394
470,470,470,470,2020-12-15,57.52284240722656,57.80167770385742,57.42388916015625,-0.004824000058604727,0.0017232069878501122
471,471,471,471,2020-12-16,57.774696350097656,57.48686218261719,55.61590194702149,0.005006955616504438,0.0388161358082908
472,472,472,472,2020-12-17,58.17047119140625,57.9006233215332,56.9201774597168,0.004660534798986982,0.021965738469004403
473,473,473,473,2020-12-18,57.7297248840332,57.96359252929688,57.58579635620117,-0.00403473344316041,0.0024993754873468
474,474,474,474,2020-12-21,61.012882232666016,56.95615005493164,57.62177276611328,0.07122553356962924,0.058851182526390655
475,475,475,475,2020-12-22,59.942474365234375,55.66088485717773,58.467315673828125,0.0769227711532603,0.025230484321115743
476,476,476,476,2020-12-23,61.35469818115234,57.52284240722656,57.80167770385742,0.06661450675191904,0.061469158308839145
477,477,477,477,2020-12-24,61.24675750732422,57.774696350097656,57.48686218261719,0.06009657127727497,0.06540442775886879
478,478,478,478,2020-12-28,61.21076583862305,58.17047119140625,57.9006233215332,0.052265257353905525,0.057169376203568545
479,479,479,479,2020-12-29,60.90494155883789,57.7297248840332,57.96359252929688,0.05500141705478456,0.050744767554812054
480,480,480,480,2020-12-30,61.02187728881836,61.012882232666016,56.95615005493164,0.0001474288022984549,0.07138346306703514
481,481,481,481,2020-12-31,61.64255142211914,59.942474365234375,55.66088485717773,0.028361809799943405,0.10746624995793708
482,482,482,482,2021-01-04,61.46263122558594,61.35469818115234,57.52284240722656,0.001759165110957417,0.06849085777903818
483,483,483,483,2021-01-05,62.50605773925781,61.24675750732422,57.774696350097656,0.02056109226325975,0.08189331468727246
484,484,484,484,2021-01-06,66.27494812011719,61.21076583862305,58.17047119140625,0.08273352264282119,0.13932286884944878
485,485,485,485,2021-01-07,67.4083251953125,60.90494155883789,57.7297248840332,0.10677924434410535,0.16765367114985485
