,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DHR,DHR_6m,DHR_12m,DHR_6m_ret,DHR_12m_ret
244,244,244,244,2020-01-24,141.38206481933594,140.11854553222656,136.04916381835938,0.009017502160831192,0.03919833721357202
245,245,245,245,2020-01-27,140.4671173095703,140.73727416992188,136.1885986328125,-0.0019195828677581739,0.03141612968860508
246,246,246,246,2020-01-28,142.6978759765625,142.08790588378906,137.39112854003906,0.004292906486160097,0.038625109880926045
247,247,247,247,2020-01-29,143.9700469970703,142.654296875,137.78326416015625,0.009223347287065753,0.0449022809455486
248,248,248,248,2020-01-30,147.30746459960938,142.70655822753906,139.04673767089844,0.032240328890382086,0.05940971407946849
249,249,249,249,2020-01-31,140.17953491210938,141.5824737548828,140.63267517089844,-0.00990898665326545,-0.003222154867198568
250,250,250,250,2020-02-03,140.29281616210938,141.38206481933594,140.11854553222656,-0.007704291620146075,0.0012437370743527687
251,251,251,251,2020-02-04,141.82644653320312,140.4671173095703,140.73727416992188,0.009677205951603929,0.007739046885093304
252,252,252,252,2020-02-05,141.9397430419922,142.6978759765625,142.08790588378906,-0.005312853673412943,-0.0010427547712473784
253,253,253,253,2020-02-06,142.8895721435547,143.9700469970703,142.654296875,-0.007504858656728897,0.0016492687126055117
254,254,254,254,2020-02-07,141.15550231933594,147.30746459960938,142.70655822753906,-0.041762732777967826,-0.010868848127708608
255,255,255,255,2020-02-10,142.0269012451172,140.17953491210938,141.5824737548828,0.013178573706683183,0.003139000742449216
256,256,256,256,2020-02-11,142.62814331054688,140.29281616210938,141.38206481933594,0.016646092168675297,0.008813554200125973
257,257,257,257,2020-02-12,142.7588653564453,141.82644653320312,140.4671173095703,0.006574364979410996,0.01631519241492163
258,258,258,258,2020-02-13,142.40158081054688,141.9397430419922,142.6978759765625,0.003253759367579434,-0.002076381053242149
259,259,259,259,2020-02-14,144.60618591308594,142.8895721435547,143.9700469970703,0.012013569246373423,0.004418550450487668
260,260,260,260,2020-02-18,142.90701293945312,141.15550231933594,147.30746459960938,0.01240837651623905,-0.029872563974384758
261,261,261,261,2020-02-19,142.82855224609375,142.0269012451172,140.17953491210938,0.005644360286316763,0.018897318611060143
262,262,262,262,2020-02-20,139.6480255126953,142.62814331054688,140.29281616210938,-0.02089431811057718,-0.004596034686972117
263,263,263,263,2020-02-21,141.0596466064453,142.7588653564453,141.82644653320312,-0.011902719636761816,-0.0054066074804905995
264,264,264,264,2020-02-24,136.6504669189453,142.40158081054688,141.9397430419922,-0.04038658741613921,-0.037264236285689645
265,265,265,265,2020-02-25,132.14537048339844,144.60618591308594,142.8895721435547,-0.08617069422726453,-0.07519234258299856
266,266,266,266,2020-02-26,132.6159210205078,142.90701293945312,141.15550231933594,-0.07201250454591368,-0.060497686299957665
267,267,267,267,2020-02-27,128.1370391845703,142.82855224609375,142.0269012451172,-0.10286117747808532,-0.09779740273692972
268,268,268,268,2020-02-28,125.98470306396484,139.6480255126953,142.62814331054688,-0.09784114310651926,-0.11669113724872626
269,269,269,269,2020-03-02,131.30885314941406,141.0596466064453,142.7588653564453,-0.06912532174588415,-0.08020526205810374
270,270,270,270,2020-03-03,128.56398010253906,136.6504669189453,142.40158081054688,-0.059176430192534824,-0.09717308353772813
271,271,271,271,2020-03-04,135.9185028076172,132.14537048339844,144.60618591308594,0.02855289073250411,-0.06007822591137557
272,272,272,272,2020-03-05,130.2458038330078,132.6159210205078,142.90701293945312,-0.017872041073661804,-0.08859753518051361
273,273,273,273,2020-03-06,129.3395233154297,128.1370391845703,142.82855224609375,0.00938436020148159,-0.0944421036168066
274,274,274,274,2020-03-09,123.37928009033205,125.98470306396484,139.6480255126953,-0.020680470805332418,-0.1164982130082769
275,275,275,275,2020-03-10,125.74943542480467,131.30885314941406,141.0596466064453,-0.042338483592446186,-0.1085371440377696
276,276,276,276,2020-03-11,121.4448013305664,128.56398010253906,136.6504669189453,-0.055374598439583145,-0.11127415757311832
277,277,277,277,2020-03-12,112.31271362304688,135.9185028076172,132.14537048339844,-0.17367605364210492,-0.15008211629209633
278,278,278,278,2020-03-13,123.20499420166016,130.2458038330078,132.6159210205078,-0.054057861552107234,-0.07096377830375544
279,279,279,279,2020-03-16,111.22347259521484,129.3395233154297,128.1370391845703,-0.14006585346718736,-0.13199592168656982
280,280,280,280,2020-03-17,114.83100128173828,123.37928009033205,125.98470306396484,-0.06928455736113182,-0.08853219090069697
281,281,281,281,2020-03-18,111.6591567993164,125.74943542480467,131.30885314941406,-0.11205043249608815,-0.14964487069077215
282,282,282,282,2020-03-19,108.21719360351562,121.4448013305664,128.56398010253906,-0.10891868225010248,-0.1582619523975176
283,283,283,283,2020-03-20,107.88606262207033,112.31271362304688,135.9185028076172,-0.03941362342854293,-0.20624447449384253
284,284,284,284,2020-03-23,105.77730560302734,123.20499420166016,130.2458038330078,-0.14145277723163907,-0.18786400413599724
285,285,285,285,2020-03-24,112.53924560546876,111.22347259521484,129.3395233154297,0.011829993971169461,-0.12989283769810145
286,286,286,286,2020-03-25,112.6874008178711,114.83100128173828,123.37928009033205,-0.018667436841448892,-0.08665862910395405
287,287,287,287,2020-03-26,121.01612091064452,111.6591567993164,125.74943542480467,0.08379934417868884,-0.0376408410755098
288,288,288,288,2020-03-27,120.94629669189452,108.21719360351562,121.4448013305664,0.11762551462030668,-0.0041047836812296845
289,289,289,289,2020-03-30,122.9012680053711,107.88606262207033,112.31271362304688,0.13917650731123343,0.09427743343342576
290,290,290,290,2020-03-31,120.79792022705078,105.77730560302734,123.20499420166016,0.1420022427154124,-0.019537146121442972
291,291,291,291,2020-04-01,112.32347869873048,112.53924560546876,111.22347259521484,-0.0019172592243482667,0.009890053581755875
292,292,292,292,2020-04-02,119.06989288330078,112.6874008178711,114.83100128173828,0.056638914546846886,0.03691417434532651
293,293,293,293,2020-04-03,117.95275115966795,121.01612091064452,111.6591567993164,-0.025313732814477574,0.05636433715564371
294,294,294,294,2020-04-06,123.87877655029295,120.94629669189452,108.21719360351562,0.024246131866846765,0.14472361022554314
295,295,295,295,2020-04-07,120.70191955566406,122.9012680053711,107.88606262207033,-0.017895246203732507,0.11879066324339083
296,296,296,296,2020-04-08,126.66284942626952,120.79792022705078,105.77730560302734,0.04855157430024515,0.19744824945365624
297,297,297,297,2020-04-09,127.18650817871094,112.32347869873048,112.53924560546876,0.13232344343470226,0.13015248586783135
298,298,298,298,2020-04-13,127.53558349609376,119.06989288330078,112.6874008178711,0.0710984986027503,0.1317643549363674
299,299,299,299,2020-04-14,132.78085327148438,117.95275115966795,121.01612091064452,0.12571221922364662,0.09721624088022662
300,300,300,300,2020-04-15,133.3219451904297,123.87877655029295,120.94629669189452,0.07622910802887173,0.10232350090107856
301,301,301,301,2020-04-16,135.16346740722656,120.70191955566406,122.9012680053711,0.11981207842260755,0.09977276557732173
302,302,302,302,2020-04-17,136.6122589111328,126.66284942626952,120.79792022705078,0.07855033681880697,0.1309156536334195
303,303,303,303,2020-04-20,136.0012969970703,127.18650817871094,112.32347869873048,0.0693060053663368,0.21080025808181668
304,304,304,304,2020-04-21,134.18597412109375,127.53558349609376,119.06989288330078,0.05214537341418657,0.1269513297757654
305,305,305,305,2020-04-22,139.85887145996094,132.78085327148438,117.95275115966795,0.05330601524306222,0.1857194519408838
306,306,306,306,2020-04-23,140.20799255371094,133.3219451904297,123.87877655029295,0.0516497666865392,0.1318160903598249
307,307,307,307,2020-04-24,144.0655517578125,135.16346740722656,120.70191955566406,0.06586161572612914,0.19356471121715546
308,308,308,308,2020-04-27,147.9405517578125,136.6122589111328,126.66284942626952,0.08292295974733,0.16798692298430207
309,309,309,309,2020-04-28,144.29246520996094,136.0012969970703,127.18650817871094,0.060963890756639216,0.13449505986290822
310,310,310,310,2020-04-29,143.97830200195312,134.18597412109375,127.53558349609376,0.07297579307374158,0.12892651646795472
311,311,311,311,2020-04-30,142.660400390625,139.85887145996094,132.78085327148438,0.020031113517644084,0.07440490760321339
312,312,312,312,2020-05-01,140.3126983642578,140.20799255371094,133.3219451904297,0.0007467891711434582,0.052435127344136134
313,313,313,313,2020-05-04,140.61817932128906,144.0655517578125,135.16346740722656,-0.023929193304439544,0.040356407087636326
314,314,314,314,2020-05-05,143.52447509765625,147.9405517578125,136.6122589111328,-0.02985034601861991,0.05059733468736427
315,315,315,315,2020-05-06,143.11428833007812,144.29246520996094,136.0012969970703,-0.008165200297662434,0.052300908080023856
316,316,316,316,2020-05-07,142.67787170410156,143.97830200195312,134.18597412109375,-0.00903212692308264,0.06328453952530433
317,317,317,317,2020-05-08,140.88873291015625,142.660400390625,139.85887145996094,-0.012418775466896625,0.007363576149619799
318,318,318,318,2020-05-11,141.13308715820312,140.3126983642578,140.20799255371094,0.005846860644184604,0.006598016187542299
319,319,319,319,2020-05-12,139.87637329101562,140.61817932128906,144.0655517578125,-0.005275320970971609,-0.029078280100153786
320,320,320,320,2020-05-13,139.54470825195312,143.52447509765625,147.9405517578125,-0.027728837489182423,-0.05675146811405618
321,321,321,321,2020-05-14,141.0894317626953,143.11428833007812,144.29246520996094,-0.014148528361561552,-0.02219820309123466
322,322,322,322,2020-05-15,143.00079345703125,142.67787170410156,143.97830200195312,0.002263292471865519,-0.006789276796087096
323,323,323,323,2020-05-18,141.59567260742188,140.88873291015625,142.660400390625,0.005017716340145029,-0.007463373019336417
324,324,324,324,2020-05-19,138.87265014648438,141.13308715820312,140.3126983642578,-0.016016350646286925,-0.010263135372359566
325,325,325,325,2020-05-20,138.75921630859375,139.87637329101562,140.61817932128906,-0.007986745410517693,-0.01321993373593533
326,326,326,326,2020-05-21,137.59844970703125,139.54470825195312,143.52447509765625,-0.013947204227965693,-0.041289301957682434
327,327,327,327,2020-05-22,138.12210083007812,141.0894317626953,143.11428833007812,-0.02103156058923017,-0.03488252331930719
328,328,328,328,2020-05-26,138.40138244628906,143.00079345703125,142.67787170410156,-0.03216353489761725,-0.02997303791215411
329,329,329,329,2020-05-27,140.32144165039062,141.59567260742188,140.88873291015625,-0.008999081211783166,-0.00402651970848078
330,330,330,330,2020-05-28,143.1055145263672,138.87265014648438,141.13308715820312,0.030480187246502144,0.013975655233510631
331,331,331,331,2020-05-29,145.4096221923828,138.75921630859375,139.87637329101562,0.047927669676361306,0.039558138170019186
332,332,332,332,2020-06-01,144.3361053466797,137.59844970703125,139.54470825195312,0.04896607232126504,0.0343359282823934
333,333,333,333,2020-06-02,145.71507263183594,138.12210083007812,141.0894317626953,0.054972895402879196,0.03278516903321793
334,334,334,334,2020-06-03,148.05404663085938,138.40138244628906,143.00079345703125,0.06974398675762017,0.0353372387080253
335,335,335,335,2020-06-04,147.31219482421875,140.32144165039062,141.59567260742188,0.049819564933244465,0.040372153410691336
336,336,336,336,2020-06-05,151.187255859375,143.1055145263672,138.87265014648438,0.05647400353337706,0.08867552898213615
337,337,337,337,2020-06-08,149.68606567382812,145.4096221923828,138.75921630859375,0.029409632024127053,0.07874683682944417
338,338,338,338,2020-06-09,147.8882293701172,144.3361053466797,137.59844970703125,0.024610086401497977,0.07478121799333137
339,339,339,339,2020-06-10,150.71595764160156,145.71507263183594,138.12210083007812,0.034319613746484956,0.09117915768611695
340,340,340,340,2020-06-11,143.9171905517578,148.05404663085938,138.40138244628906,-0.0279415265792492,0.03985370671864019
341,341,341,341,2020-06-12,146.95440673828125,147.31219482421875,140.32144165039062,-0.002428774388735677,0.04726979006114118
342,342,342,342,2020-06-15,149.72100830078125,151.187255859375,143.1055145263672,-0.009698221918635563,0.046228084195841124
343,343,343,343,2020-06-16,152.64474487304688,149.68606567382812,145.4096221923828,0.019765895949632517,0.049756835700265345
344,344,344,344,2020-06-17,153.8927459716797,147.8882293701172,144.3361053466797,0.04060172082076319,0.06621101907970961
345,345,345,345,2020-06-18,153.604736328125,150.71595764160156,145.71507263183594,0.019167039321694723,0.054144458454364
346,346,346,346,2020-06-19,150.94284057617188,143.9171905517578,148.05404663085938,0.04881730943661933,0.019511752708219365
347,347,347,347,2020-06-22,152.59237670898438,146.95440673828125,147.31219482421875,0.038365436572066036,0.0358434811935715
348,348,348,348,2020-06-23,153.24696350097656,149.72100830078125,151.187255859375,0.0235501700142966,0.013623553320640802
349,349,349,349,2020-06-24,149.64247131347656,152.64474487304688,149.68606567382812,-0.019668371564754983,-0.000291238600970134
350,350,350,350,2020-06-25,150.42276000976562,153.8927459716797,147.8882293701172,-0.022548080093083955,0.01713814987469564
351,351,351,351,2020-06-26,150.0382843017578,153.604736328125,150.71595764160156,-0.023218372763901374,-0.004496360905958174
352,352,352,352,2020-06-29,150.62376403808594,150.94284057617188,143.9171905517578,-0.002113889846434458,0.046600225175436494
353,353,353,353,2020-06-30,154.51211547851562,152.59237670898438,146.95440673828125,0.012580830123594344,0.051428935735791104
354,354,354,354,2020-07-01,154.80047607421875,153.24696350097656,149.72100830078125,0.010137313900071332,0.033926219380203015
355,355,355,355,2020-07-02,157.00247192382812,149.64247131347656,152.64474487304688,0.04918390177434029,0.028548162954483258
356,356,356,356,2020-07-06,159.90338134765625,150.42276000976562,153.8927459716797,0.06302650833740264,0.03905730148633957
357,357,357,357,2020-07-07,159.06454467773438,150.0382843017578,153.604736328125,0.06015971468870496,0.03554453124379142
358,358,358,358,2020-07-08,161.14418029785156,150.62376403808594,150.94284057617188,0.06984566032425987,0.06758412444564854
359,359,359,359,2020-07-09,162.0616455078125,154.51211547851562,152.59237670898438,0.048860440528669224,0.06205597555431863
360,360,360,360,2020-07-10,160.4888458251953,154.80047607421875,153.24696350097656,0.03674646160809791,0.04725628592420761
361,361,361,361,2020-07-13,159.3878631591797,157.00247192382812,149.64247131347656,0.01519333553237856,0.06512450482916798
362,362,362,362,2020-07-14,162.04417419433594,159.90338134765625,150.42276000976562,0.013388039881566005,0.07725834962618583
363,363,363,363,2020-07-15,164.56942749023438,159.06454467773438,150.0382843017578,0.03460785572078873,0.09684956913564435
364,364,364,364,2020-07-16,164.98011779785156,161.14418029785156,150.62376403808594,0.02380438122499884,0.09531267427452916
365,365,365,365,2020-07-17,166.85000610351562,162.0616455078125,154.51211547851562,0.029546538175019954,0.0798506355750177
366,366,366,366,2020-07-20,168.96458435058594,160.4888458251953,154.80047607421875,0.05281200996748647,0.09149912607230126
367,367,367,367,2020-07-21,170.38885498046875,159.3878631591797,157.00247192382812,0.06902026040905285,0.08526224391635817
368,368,368,368,2020-07-22,170.92190551757812,162.04417419433594,159.90338134765625,0.05478587161421378,0.06890738692989729
369,369,369,369,2020-07-23,174.07626342773438,164.56942749023438,159.06454467773438,0.05776793467950858,0.09437501474897392
370,370,370,370,2020-07-24,170.62478637695312,164.98011779785156,161.14418029785156,0.03421423535421342,0.05883306528090593
371,371,371,371,2020-07-27,173.86654663085938,166.85000610351562,162.0616455078125,0.04205298334235974,0.07284204159507812
372,372,372,372,2020-07-28,173.89276123046875,168.96458435058594,160.4888458251953,0.029166922161967923,0.08351929591339324
373,373,373,373,2020-07-29,176.61898803710938,170.38885498046875,159.3878631591797,0.03656420519613657,0.10810813656947693
374,374,374,374,2020-07-30,176.6277313232422,170.92190551757812,162.04417419433594,0.033382647989945724,0.08999741707107911
375,375,375,375,2020-07-31,178.07823181152344,174.07626342773438,164.56942749023438,0.022989741995757207,0.08208574658917556
376,376,376,376,2020-08-03,180.7257843017578,170.62478637695312,164.98011779785156,0.059200061956350414,0.0954397821633226
377,377,377,377,2020-08-04,180.06173706054688,173.86654663085938,166.85000610351562,0.035631871396403,0.07918328123305285
378,378,378,378,2020-08-05,179.59860229492188,173.89276123046875,168.96458435058594,0.03281241280015612,0.0629363720522127
379,379,379,379,2020-08-06,179.7296600341797,176.61898803710938,170.38885498046875,0.017612330540681898,0.05482051660469023
380,380,380,380,2020-08-07,179.47625732421875,176.6277313232422,170.92190551757812,0.016127286353259773,0.0500483058665695
381,381,381,381,2020-08-10,176.54908752441406,178.07823181152344,174.07626342773438,-0.008586924249830874,0.014205406572885604
382,382,382,382,2020-08-11,174.76654052734375,180.7257843017578,170.62478637695312,-0.03297395442182127,0.024274047389811537
383,383,383,383,2020-08-12,179.93063354492188,180.06173706054688,173.86654663085938,-0.00072810313709748,0.0348778245819612
384,384,384,384,2020-08-13,181.0403594970703,179.59860229492188,173.89276123046875,0.008027663822132158,0.04110348364144101
385,385,385,385,2020-08-14,179.00442504882812,179.7296600341797,176.61898803710938,-0.004035143588507539,0.013506118669514455
386,386,386,386,2020-08-17,179.62478637695312,179.47625732421875,176.6277313232422,0.0008275693673847062,0.016968202168809565
387,387,387,387,2020-08-18,181.46853637695312,176.54908752441406,178.07823181152344,0.027864481892939663,0.019038287447833424
388,388,388,388,2020-08-19,179.93939208984375,174.76654052734375,180.7257843017578,0.02959863797092588,-0.004351300590296647
389,389,389,389,2020-08-20,179.7034454345703,179.93063354492188,180.06173706054688,-0.0012626427522406392,-0.0019898265551892003
390,390,390,390,2020-08-21,181.57334899902344,181.0403594970703,179.59860229492188,0.002944036917700288,0.010995334478487662
391,391,391,391,2020-08-24,179.61607360839844,179.00442504882812,179.7296600341797,0.003416946588909564,-0.0006319848697184938
392,392,392,392,2020-08-25,181.3724060058593,179.62478637695312,179.47625732421875,0.009729278815890696,0.010564899836390085
393,393,393,393,2020-08-26,181.91416931152344,181.46853637695312,176.54908752441406,0.002455703580727775,0.030388612381627045
394,394,394,394,2020-08-27,178.59378051757812,179.93939208984375,174.76654052734375,-0.007478137814280084,0.021899157462784258
395,395,395,395,2020-08-28,179.6859588623047,179.7034454345703,179.93063354492188,-9.730794099882534e-05,-0.0013598278280729792
396,396,396,396,2020-08-31,180.4112548828125,181.57334899902344,181.0403594970703,-0.0064001359374452615,-0.003474941256223052
397,397,397,397,2020-09-01,182.08013916015625,179.61607360839844,179.00442504882812,0.013718513617717809,0.017182335634938317
398,398,398,398,2020-09-02,183.469482421875,181.3724060058593,179.62478637695312,0.011562268275516763,0.02140403962320403
399,399,399,399,2020-09-03,175.55294799804688,181.91416931152344,181.46853637695312,-0.034968256390095376,-0.032598424481796506
400,400,400,400,2020-09-04,171.76947021484375,178.59378051757812,179.93939208984375,-0.03821135474570847,-0.04540374278312975
401,401,401,401,2020-09-08,171.3937225341797,179.6859588623047,179.7034454345703,-0.0461484936309321,-0.04624131095703554
402,402,402,402,2020-09-09,176.45298767089844,180.4112548828125,181.57334899902344,-0.021940245438042072,-0.0281999608221829
403,403,403,403,2020-09-10,177.4578399658203,182.08013916015625,179.61607360839844,-0.025386070197750632,-0.012015815729741086
404,404,404,404,2020-09-11,179.01318359375,183.469482421875,181.3724060058593,-0.02428904670847687,-0.013007614907159959
405,405,405,405,2020-09-14,181.6869659423828,175.55294799804688,181.91416931152344,0.03494112753039147,-0.0012489591657456334
406,406,406,406,2020-09-15,182.3510284423828,171.76947021484375,178.59378051757812,0.06160325356015828,0.021037955039172607
407,407,407,407,2020-09-16,180.91798400878903,171.3937225341797,179.6859588623047,0.05556948839074316,0.006856546578736689
408,408,408,408,2020-09-17,181.00538635253903,176.45298767089844,180.4112548828125,0.025799499015178196,0.0032932062365647052
409,409,409,409,2020-09-18,180.2714691162109,177.4578399658203,182.08013916015625,0.01585519778068134,-0.009933373580928828
410,410,410,410,2020-09-21,179.8345184326172,179.01318359375,183.469482421875,0.004588124865323451,-0.019812363022311597
411,411,411,411,2020-09-22,181.00538635253903,181.6869659423828,175.55294799804688,-0.003751395078389508,0.031058654478151038
412,412,412,412,2020-09-23,179.30152893066406,182.3510284423828,171.76947021484375,-0.016723237251619283,0.04384981048378078
413,413,413,413,2020-09-24,177.96463012695312,180.91798400878903,171.3937225341797,-0.016324269242865563,0.03833808785769888
414,414,414,414,2020-09-25,181.1947784423828,181.00538635253903,176.45298767089844,0.0010463339995578913,0.02687282790772727
415,415,415,415,2020-09-28,183.49513244628903,180.2714691162109,177.4578399658203,0.017882271364860314,0.03402099609479947
416,416,416,416,2020-09-29,184.562240600586,179.8345184326172,179.01318359375,0.026289292006752563,0.030998035426423876
417,417,417,417,2020-09-30,188.3407592773437,181.00538635253903,181.6869659423828,0.04052571623762491,0.03662229318679344
418,418,418,418,2020-10-01,187.7634735107422,179.30152893066406,182.3510284423828,0.04719393432138763,0.029681461709274215
419,419,419,419,2020-10-02,185.865463256836,177.96463012695312,180.91798400878903,0.04439552468513952,0.027346530944135417
420,420,420,420,2020-10-05,190.9822235107422,181.1947784423828,181.00538635253903,0.054016154066335975,0.05511900700441896
421,421,421,421,2020-10-06,190.88601684570312,183.49513244628903,180.2714691162109,0.04027836761052761,0.0588809076751331
422,422,422,422,2020-10-07,194.2010192871093,184.562240600586,179.8345184326172,0.05222508490987998,0.07988733742390575
423,423,423,423,2020-10-08,193.04641723632807,188.3407592773437,181.00538635253903,0.024984809326668245,0.06652305285731708
424,424,424,424,2020-10-09,197.72586059570312,187.7634735107422,179.30152893066406,0.0530581741948386,0.1027561325043902
425,425,425,425,2020-10-12,197.4547119140625,185.865463256836,177.96463012695312,0.06235288931118976,0.109516603232934
426,426,426,426,2020-10-13,197.34100341796875,190.9822235107422,181.1947784423828,0.033295140198579265,0.08910976968754203
427,427,427,427,2020-10-14,198.15444946289065,190.88601684570312,183.49513244628903,0.038077344466057594,0.07988940535462197
428,428,428,428,2020-10-15,197.1660919189453,194.2010192871093,184.562240600586,0.015268059059218464,0.06829051964987531
429,429,429,429,2020-10-16,198.941650390625,193.04641723632807,188.3407592773437,0.03053790502146425,0.05628569808232964
430,430,430,430,2020-10-19,195.7753448486328,197.72586059570312,187.7634735107422,-0.009864747793707163,0.04267002089430494
431,431,431,431,2020-10-20,198.57427978515625,197.4547119140625,185.865463256836,0.005669998250439345,0.06837642833493351
432,432,432,432,2020-10-21,198.15444946289065,197.34100341796875,190.9822235107422,0.0041220325772795,0.0375544164284225
433,433,433,433,2020-10-22,204.6531982421875,198.15444946289065,190.88601684570312,0.032796380787371016,0.07212252434190947
434,434,434,434,2020-10-23,203.4986267089844,197.1660919189453,194.2010192871093,0.032117767961046706,0.04787620299834483
435,435,435,435,2020-10-26,205.4665985107422,198.941650390625,193.04641723632807,0.03279830094555547,0.0643377973661603
436,436,436,436,2020-10-27,209.7262115478516,195.7753448486328,197.72586059570312,0.07125956902287744,0.06069186355287126
437,437,437,437,2020-10-28,203.0088348388672,198.57427978515625,197.4547119140625,0.02233197098087847,0.028128591467708297
438,438,438,438,2020-10-29,201.23326110839844,198.15444946289065,197.34100341796875,0.015537433824237112,0.019723512209907312
439,439,439,439,2020-10-30,200.7696990966797,204.6531982421875,198.15444946289065,-0.0189760002719922,0.013198036384637346
440,440,440,440,2020-11-02,203.30621337890625,203.4986267089844,197.1660919189453,-0.0009455264302756783,0.031141873332282355
441,441,441,441,2020-11-03,205.33541870117188,205.4665985107422,198.941650390625,-0.0006384483440186051,0.03213891258061152
442,442,442,442,2020-11-04,210.3734741210937,209.7262115478516,195.7753448486328,0.003086226411401327,0.07456571859826222
443,443,443,443,2020-11-05,210.216049194336,203.0088348388672,198.57427978515625,0.03550197389778309,0.058626773929510545
444,444,444,444,2020-11-06,214.6942749023437,201.23326110839844,198.15444946289065,0.06689258882851479,0.08346936182500686
445,445,445,445,2020-11-09,204.478271484375,200.7696990966797,204.6531982421875,0.018471773401968816,-0.0008547472471233108
446,446,446,446,2020-11-10,197.56842041015625,203.30621337890625,203.4986267089844,-0.028222418161201746,-0.029141259549179677
447,447,447,447,2020-11-11,203.91848754882807,205.33541870117188,205.4665985107422,-0.006900568646687755,-0.007534611334081065
448,448,448,448,2020-11-12,203.7872772216797,210.3734741210937,209.7262115478516,-0.031307164208463356,-0.028317558794108355
449,449,449,449,2020-11-13,205.2654571533203,210.216049194336,203.0088348388672,-0.023550019420444324,0.01111588230258187
450,450,450,450,2020-11-16,200.8658905029297,214.6942749023437,201.23326110839844,-0.06440965603625903,-0.0018255958455638543
451,451,451,451,2020-11-17,200.6035003662109,204.478271484375,200.7696990966797,-0.018949549455968384,-0.0008278078376197096
452,452,452,452,2020-11-18,196.536361694336,197.56842041015625,203.30621337890625,-0.005223804055717429,-0.033298793834466545
453,453,453,453,2020-11-19,197.5247039794922,203.91848754882807,205.33541870117188,-0.03135460470598528,-0.03803880875050958
454,454,454,454,2020-11-20,197.4634704589844,203.7872772216797,210.3734741210937,-0.03103141103267326,-0.06136706976031647
455,455,455,455,2020-11-23,193.3700408935547,205.2654571533203,210.216049194336,-0.05795137878888457,-0.0801366421134091
456,456,456,456,2020-11-24,190.9034881591797,200.8658905029297,214.6942749023437,-0.049597282638710105,-0.1108123947598767
457,457,457,457,2020-11-25,189.9938507080078,200.6035003662109,204.478271484375,-0.052888656672663736,-0.07083598991335371
458,458,458,458,2020-11-27,189.60903930664065,196.536361694336,197.56842041015625,-0.035247026697630024,-0.040286707192332405
459,459,459,459,2020-11-30,196.47512817382807,197.5247039794922,203.91848754882807,-0.005313643228003984,-0.036501640751026576
460,460,460,460,2020-12-01,196.79872131347656,197.4634704589844,203.7872772216797,-0.0033664411142105832,-0.03429338672895155
461,461,461,461,2020-12-02,196.62380981445312,193.3700408935547,205.2654571533203,0.016826644426731763,-0.04209986160707213
462,462,462,462,2020-12-03,195.34678649902344,190.9034881591797,200.8658905029297,0.023275102946986648,-0.027476561551030287
463,463,463,463,2020-12-04,196.30018615722656,189.9938507080078,200.6035003662109,0.03319231346550611,-0.02145184007820622
464,464,464,464,2020-12-07,197.8045959472656,189.60903930664065,196.536361694336,0.04322344900113584,0.006452924242599023
465,465,465,465,2020-12-08,195.4867401123047,196.47512817382807,197.5247039794922,-0.0050306014339327465,-0.01031751384069457
466,466,466,466,2020-12-09,194.9094390869141,196.79872131347656,197.4634704589844,-0.009600073689264854,-0.012934196720708502
467,467,467,467,2020-12-10,195.23306274414065,196.62380981445312,193.3700408935547,-0.007073136623814147,0.009634490647967064
468,468,468,468,2020-12-11,195.7053680419922,195.34678649902344,190.9034881591797,0.001835615263476864,0.025153442344691967
469,469,469,469,2020-12-14,193.38755798339844,196.30018615722656,189.9938507080078,-0.014837623085569907,0.017862195343396836
470,470,470,470,2020-12-15,195.1980895996093,197.8045959472656,189.60903930664065,-0.013177177886964708,0.029476708037794896
471,471,471,471,2020-12-16,194.08729553222656,195.4867401123047,196.47512817382807,-0.00715876984430841,-0.012153358360397215
472,472,472,472,2020-12-17,196.3526763916016,194.9094390869141,196.79872131347656,0.007404655779877034,-0.002266503150518351
473,473,473,473,2020-12-18,197.7696075439453,195.23306274414065,196.62380981445312,0.012992393625094634,0.005827360026099848
474,474,474,474,2020-12-21,197.8133087158203,195.7053680419922,195.34678649902344,0.010770990570763583,0.012626377228934782
475,475,475,475,2020-12-22,194.9881591796875,193.38755798339844,196.30018615722656,0.008276650333556956,-0.0066837785700732955
476,476,476,476,2020-12-23,192.9239959716797,195.1980895996093,197.8045959472656,-0.011650183834248762,-0.0246738451764138
477,477,477,477,2020-12-24,193.9071655273437,194.08729553222656,195.4867401123047,-0.0009280875617794226,-0.008080213440837758
478,478,478,478,2020-12-28,195.01025390625,196.3526763916016,194.9094390869141,-0.006836792398359215,0.0005172392871695131
479,479,479,479,2020-12-29,195.10655212402344,197.7696075439453,195.23306274414065,-0.013465443214423778,-0.0006479979279073733
480,480,480,480,2020-12-30,193.19802856445312,197.8133087158203,195.7053680419922,-0.023331494636680494,-0.012811807374650375
481,481,481,481,2020-12-31,194.47622680664065,194.9881591796875,193.38755798339844,-0.0026254536439573872,0.005629466727821608
482,482,482,482,2021-01-04,195.4304962158203,192.9239959716797,195.1980895996093,0.012992164253681437,0.001190619317472441
483,483,483,483,2021-01-05,200.28057861328125,193.9071655273437,194.08729553222656,0.03286837321666081,0.03190978092652297
484,484,484,484,2021-01-06,206.9165802001953,195.01025390625,196.3526763916016,0.061054873041030966,0.05380066115078197
