,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ABNB,ABNB_6m,ABNB_12m,ABNB_6m_ret,ABNB_12m_ret
735,735,735,735,2023-11-13,119.1500015258789,122.63999938964844,115.47000122070312,-0.02845725604320337,0.03186975202452813
736,736,736,736,2023-11-14,126.68000030517578,118.16999816894533,114.08999633789062,0.0720149129905534,0.11035151521960262
737,737,737,737,2023-11-15,128.35000610351562,121.08000183105467,116.9499969482422,0.060042981190278955,0.09747763533776443
738,738,738,738,2023-11-16,126.27999877929688,117.66000366210938,118.29000091552734,0.07326189740688771,0.06754584328285973
739,739,739,739,2023-11-17,127.1500015258789,115.5199966430664,119.47000122070312,0.10067525294990176,0.06428392254711812
740,740,740,740,2023-11-20,129.6999969482422,118.1500015258789,115.5,0.09775704844010047,0.12294369652157733
741,741,741,741,2023-11-21,126.81999969482422,119.1500015258789,122.63999938964844,0.06437262333798133,0.0340834990702763
742,742,742,742,2023-11-22,129.0399932861328,126.68000030517578,118.16999816894533,0.018629562482410433,0.09198608179418666
743,743,743,743,2023-11-24,128.3699951171875,128.35000610351562,121.08000183105467,0.00015573831493043144,0.060208070497923316
744,744,744,744,2023-11-27,129.0,126.27999877929688,117.66000366210938,0.021539446048435273,0.0963793641419246
745,745,745,745,2023-11-28,127.55999755859376,127.1500015258789,115.5199966430664,0.0032245067069969213,0.10422438768526399
746,746,746,746,2023-11-29,126.4800033569336,129.6999969482422,118.1500015258789,-0.024826473917293645,0.07050361170947705
747,747,747,747,2023-11-30,126.33999633789062,126.81999969482422,119.1500015258789,-0.0037849184520474255,0.06034405975605539
748,748,748,748,2023-12-01,135.02000427246094,129.0399932861328,126.68000030517578,0.046342307016926654,0.06583520640348794
749,749,749,749,2023-12-04,133.6999969482422,128.3699951171875,128.35000610351562,0.04152062034581361,0.04168282501219167
750,750,750,750,2023-12-05,133.7100067138672,129.0,126.27999877929688,0.03651167995245874,0.05883756736136769
751,751,751,751,2023-12-06,135.30999755859375,127.55999755859376,127.1500015258789,0.06075572395993567,0.0641761379063297
752,752,752,752,2023-12-07,139.83999633789062,126.4800033569336,129.6999969482422,0.10562929021478906,0.07818041347907578
753,753,753,753,2023-12-08,140.67999267578125,126.33999633789062,126.81999969482422,0.11350321951521147,0.10928870063325413
754,754,754,754,2023-12-11,142.91000366210938,135.02000427246094,129.0399932861328,0.058435780921225255,0.10748613683837727
755,755,755,755,2023-12-12,140.5500030517578,133.6999969482422,128.3699951171875,0.05123415302819634,0.09488204719063309
756,756,756,756,2023-12-13,144.50999450683594,133.7100067138672,129.0,0.08077172425905399,0.12023251555686776
757,757,757,757,2023-12-14,147.25999450683594,135.30999755859375,127.55999755859376,0.08831569849868215,0.15443710665793264
758,758,758,758,2023-12-15,146.60000610351562,139.83999633789062,126.4800033569336,0.04834103219862085,0.15907655133280052
759,759,759,759,2023-12-18,147.5,140.67999267578125,126.33999633789062,0.048478871760652575,0.16748459929916337
760,760,760,760,2023-12-19,146.91000366210938,142.91000366210938,135.02000427246094,0.027989643114539664,0.08806102068886945
761,761,761,761,2023-12-20,141.07000732421875,140.5500030517578,133.6999969482422,0.003699781296123028,0.05512348948541579
762,762,762,762,2023-12-21,142.08999633789062,144.50999450683594,133.7100067138672,-0.016746233900319152,0.06267286817176076
763,763,763,763,2023-12-22,140.8000030517578,147.25999450683594,135.30999755859375,-0.04386793220190055,0.040573539222678034
764,764,764,764,2023-12-26,138.72000122070312,146.60000610351562,139.83999633789062,-0.05375173638975406,-0.008009118610681987
765,765,765,765,2023-12-27,136.5500030517578,147.5,140.67999267578125,-0.0742372674457098,-0.029357334653418943
766,766,766,766,2023-12-28,137.0,146.91000366210938,142.91000366210938,-0.06745628898697886,-0.04135472332701595
767,767,767,767,2023-12-29,136.13999938964844,141.07000732421875,140.5500030517578,-0.03494724376982383,-0.031376759632551376
768,768,768,768,2024-01-02,134.47999572753906,142.08999633789062,144.50999450683594,-0.053557610011157664,-0.06940695564708788
769,769,769,769,2024-01-03,133.4199981689453,140.8000030517578,147.25999450683594,-0.0524148062702785,-0.09398340930433868
770,770,770,770,2024-01-04,133.72000122070312,138.72000122070312,146.60000610351562,-0.036043828979247294,-0.08785814697523142
771,771,771,771,2024-01-05,135.97999572753906,136.5500030517578,147.5,-0.004174348674329198,-0.07810172388109116
772,772,772,772,2024-01-08,140.0800018310547,137.0,146.91000366210938,0.022481765190180303,-0.046491060246404925
773,773,773,773,2024-01-09,139.52999877929688,136.13999938964844,141.07000732421875,0.024900833001665124,-0.010916626249139583
774,774,774,774,2024-01-10,139.75999450683594,134.47999572753906,142.08999633789062,0.039262336013114796,-0.016398070878360316
775,775,775,775,2024-01-11,139.4499969482422,133.4199981689453,140.8000030517578,0.04519561431608832,-0.009588111322833992
776,776,776,776,2024-01-12,137.13999938964844,133.72000122070312,138.72000122070312,0.025575816166054643,-0.011389863157086566
777,777,777,777,2024-01-16,135.02000427246094,135.97999572753906,136.5500030517578,-0.007059799126642452,-0.01120467773784628
778,778,778,778,2024-01-17,134.97999572753906,140.0800018310547,137.0,-0.03640781008602889,-0.014744556733291558
779,779,779,779,2024-01-18,137.0399932861328,139.52999877929688,136.13999938964844,-0.017845664122040583,0.006610796977517985
780,780,780,780,2024-01-19,139.92999267578125,139.75999450683594,134.47999572753906,0.0012163578679662557,0.040526450932405256
781,781,781,781,2024-01-22,142.00999450683594,139.4499969482422,133.4199981689453,0.018357817243580987,0.0643831243874955
782,782,782,782,2024-01-23,142.3000030517578,137.13999938964844,133.72000122070312,0.03762581074139093,0.0641639377260661
783,783,783,783,2024-01-24,141.19000244140625,135.02000427246094,135.97999572753906,0.04569691878023274,0.03831450858629526
784,784,784,784,2024-01-25,142.11000061035156,134.97999572753906,140.0800018310547,0.0528226782374821,0.014491710113947454
785,785,785,785,2024-01-26,149.6199951171875,137.0399932861328,139.52999877929688,0.09179803303688328,0.07231417205020252
786,786,786,786,2024-01-29,152.6999969482422,139.92999267578125,139.75999450683594,0.09125995098169648,0.09258731360906958
787,787,787,787,2024-01-30,149.44000244140625,142.00999450683594,139.4499969482422,0.05232031703383133,0.07163862109564567
788,788,788,788,2024-01-31,144.13999938964844,142.3000030517578,137.13999938964844,0.012930402659382834,0.05104273028404549
789,789,789,789,2024-02-01,146.49000549316406,141.19000244140625,135.02000427246094,0.03753809023381316,0.08495038407462552
790,790,790,790,2024-02-02,146.5500030517578,142.11000061035156,134.97999572753906,0.031243420043183256,0.0857164594046449
791,791,791,791,2024-02-05,143.5,149.6199951171875,137.0399932861328,-0.04090359121048037,0.04713957260913615
