,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ES,ES_6m,ES_12m,ES_6m_ret,ES_12m_ret
244,244,244,244,2020-01-24,81.08463287353516,77.11914825439453,73.0212173461914,0.05142023361123749,0.11042565189122144
245,245,245,245,2020-01-27,80.69605255126953,77.50776672363281,73.0830307006836,0.0411350495880638,0.10416948746646226
246,246,246,246,2020-01-28,81.06697082519531,78.36445617675781,73.65711975097656,0.034486485076113294,0.10059925095184719
247,247,247,247,2020-01-29,81.59688568115234,79.3094482421875,74.54911804199219,0.028841928542734152,0.09453857837983115
248,248,248,248,2020-01-30,82.32109832763672,79.44193267822266,75.20267486572266,0.03624239179925337,0.09465651952705523
249,249,249,249,2020-01-31,81.64103698730469,80.58123016357422,75.8208999633789,0.01315203083372074,0.07676164522891282
250,250,250,250,2020-02-03,81.61455535888672,81.08463287353516,77.11914825439453,0.0065354243655275646,0.058291711024389015
251,251,251,251,2020-02-04,80.01599884033203,80.69605255126953,77.50776672363281,-0.008427347923932627,0.0323610422893843
252,252,252,252,2020-02-05,79.9188232421875,81.06697082519531,78.36445617675781,-0.014162951585838357,0.019835103071776272
253,253,253,253,2020-02-06,80.25444793701172,81.59688568115234,79.3094482421875,-0.016452070847241984,0.011915348243735968
254,254,254,254,2020-02-07,79.99835205078125,82.32109832763672,79.44193267822266,-0.02821568618546577,0.007004101660169182
255,255,255,255,2020-02-10,80.69605255126953,81.64103698730469,80.58123016357422,-0.011574870566405271,0.0014249272127297985
256,256,256,256,2020-02-11,80.52824401855469,81.61455535888672,81.08463287353516,-0.013310264762886437,-0.00686182862600182
257,257,257,257,2020-02-12,80.59888458251953,80.01599884033203,80.69605255126953,0.007284614959948366,-0.0012041229487436134
258,258,258,258,2020-02-13,81.6763687133789,79.9188232421875,81.06697082519531,0.02199163350873312,0.007517215482216955
259,259,259,259,2020-02-14,82.71852111816406,80.25444793701172,81.59688568115234,0.03070325999982315,0.013746056943822804
260,260,260,260,2020-02-18,83.73418426513672,79.99835205078125,82.32109832763672,0.04669886464641215,0.017165537950865728
261,261,261,261,2020-02-19,83.28375244140625,80.69605255126953,81.64103698730469,0.032067242551829134,0.020121197803464996
262,262,262,262,2020-02-20,84.47604370117188,80.52824401855469,81.61455535888672,0.04902378948816466,0.03506100510751087
263,263,263,263,2020-02-21,84.74983978271484,80.59888458251953,80.01599884033203,0.051501397590005604,0.059161180401296365
264,264,264,264,2020-02-24,84.08744812011719,81.6763687133789,79.9188232421875,0.029519914324292573,0.05216073897005469
265,265,265,265,2020-02-25,82.47122192382812,82.71852111816406,80.25444793701172,-0.0029896471913789524,0.02762182089341958
266,266,266,266,2020-02-26,82.54187774658203,83.73418426513672,79.99835205078125,-0.014239184737016797,0.03179472614868617
267,267,267,267,2020-02-27,79.0621566772461,83.28375244140625,80.69605255126953,-0.050689307823038265,-0.020247531599954738
268,268,268,268,2020-02-28,76.35963439941406,84.47604370117188,80.52824401855469,-0.09607942022556182,-0.051765808008679914
269,269,269,269,2020-03-02,82.68318176269531,84.74983978271484,80.59888458251953,-0.024385391468799367,0.025860124379783578
270,270,270,270,2020-03-03,82.1038589477539,84.08744812011719,81.6763687133789,-0.023589598884363405,0.005233952501918493
271,271,271,271,2020-03-04,87.55966186523438,82.47122192382812,82.71852111816406,0.061699582262841,0.05852547508864081
272,272,272,272,2020-03-05,86.58222961425781,82.54187774658203,83.73418426513672,0.04894911501868626,0.03401293479020495
273,273,273,273,2020-03-06,85.62258911132812,79.0621566772461,83.28375244140625,0.0829781618640073,0.02808274845165437
274,274,274,274,2020-03-09,82.24601745605469,76.35963439941406,84.47604370117188,0.07708762755267706,-0.026398327234709917
275,275,275,275,2020-03-10,80.9842529296875,82.68318176269531,84.74983978271484,-0.020547453506129187,-0.04443178727749475
276,276,276,276,2020-03-11,78.00753784179688,82.1038589477539,84.08744812011719,-0.049891943672996986,-0.07230461161855317
277,277,277,277,2020-03-12,73.41362762451172,87.55966186523438,82.47122192382812,-0.1615588038987088,-0.10982733234730246
278,278,278,278,2020-03-13,78.66507720947266,86.58222961425781,82.54187774658203,-0.09144084692734,-0.04696768044230626
279,279,279,279,2020-03-16,68.5798110961914,85.62258911132812,79.0621566772461,-0.19904534763574333,-0.13258360284613235
280,280,280,280,2020-03-17,77.49217224121094,82.24601745605469,76.35963439941406,-0.05780030890108212,0.014831629966598703
281,281,281,281,2020-03-18,76.63914489746094,80.9842529296875,82.68318176269531,-0.05365373977085508,-0.07309874555361273
282,282,282,282,2020-03-19,68.46430969238281,78.00753784179688,82.1038589477539,-0.12233725628884995,-0.1661255564619747
283,283,283,283,2020-03-20,60.72484970092773,73.41362762451172,87.55966186523438,-0.17283954402148893,-0.30647459792168785
284,284,284,284,2020-03-23,55.29570007324219,78.66507720947266,86.58222961425781,-0.297074355803421,-0.36135047203570236
285,285,285,285,2020-03-24,63.47942352294922,68.5798110961914,85.62258911132812,-0.07437156054699945,-0.2586135950594526
286,286,286,286,2020-03-25,63.8881721496582,77.49217224121094,82.24601745605469,-0.17555321651337086,-0.22320649527140157
287,287,287,287,2020-03-26,69.96598052978516,76.63914489746094,80.9842529296875,-0.08707253162341666,-0.13605450444135947
288,288,288,288,2020-03-27,71.93860626220703,68.46430969238281,78.00753784179688,0.05074609800981844,-0.07779929667691776
289,289,289,289,2020-03-30,74.328857421875,60.72484970092773,73.41362762451172,0.22402702992181212,0.012466756200148588
290,290,290,290,2020-03-31,69.49503326416016,55.29570007324219,78.66507720947266,0.2567891024457629,-0.11657071054407186
291,291,291,291,2020-04-01,67.52239227294922,63.47942352294922,68.5798110961914,0.06368943707465102,-0.015418806297950116
292,292,292,292,2020-04-02,70.45470428466797,63.8881721496582,77.49217224121094,0.1027816560415542,-0.09081521078848254
293,293,293,293,2020-04-03,66.69605255126953,69.96598052978516,76.63914489746094,-0.04673597016372244,-0.1297390825471073
294,294,294,294,2020-04-06,72.94268798828125,71.93860626220703,68.46430969238281,0.013957480944438494,0.06541186665023346
295,295,295,295,2020-04-07,70.89009857177734,74.328857421875,60.72484970092773,-0.04626411557196397,0.16739850194630157
296,296,296,296,2020-04-08,74.06228637695312,69.49503326416016,55.29570007324219,0.0657205687697453,0.33938599708211603
297,297,297,297,2020-04-09,80.06015014648438,67.52239227294922,63.47942352294922,0.18568296311026922,0.2611984435797665
298,298,298,298,2020-04-13,77.05677032470703,70.45470428466797,63.8881721496582,0.09370653254556016,0.20611950118405886
299,299,299,299,2020-04-14,81.21528625488281,66.69605255126953,69.96598052978516,0.21769254923223968,0.1607825065827344
300,300,300,300,2020-04-15,79.01161193847656,72.94268798828125,71.93860626220703,0.08320126550820728,0.09832002653052974
301,301,301,301,2020-04-16,79.78468322753906,70.89009857177734,74.328857421875,0.12547005625554064,0.07340117950014946
302,302,302,302,2020-04-17,81.3574447631836,74.06228637695312,69.49503326416016,0.09850031295415951,0.17069437831524992
303,303,303,303,2020-04-20,77.98976135253906,80.06015014648438,67.52239227294922,-0.025860416076626924,0.15502070834926962
304,304,304,304,2020-04-21,77.48328399658203,77.05677032470703,70.45470428466797,0.005535057725333248,0.09976026133777394
305,305,305,305,2020-04-22,78.20301818847656,81.21528625488281,66.69605255126953,-0.03708991503092984,0.17252843604741952
306,306,306,306,2020-04-23,76.91459655761719,79.01161193847656,72.94268798828125,-0.026540597380702025,0.05445245683808708
307,307,307,307,2020-04-24,76.92350006103516,79.78468322753906,70.89009857177734,-0.03586130884726402,0.08510922696981305
308,308,308,308,2020-04-27,76.03490447998047,81.3574447631836,74.06228637695312,-0.06542167466906135,0.026634582856210454
309,309,309,309,2020-04-28,76.61247253417969,77.98976135253906,80.06015014648438,-0.017659867070673352,-0.04306359163699469
310,310,310,310,2020-04-29,74.08007049560547,77.48328399658203,77.05677032470703,-0.04392190580263333,-0.038629958361324324
311,311,311,311,2020-04-30,71.70758056640625,78.20301818847656,81.21528625488281,-0.08305865646279409,-0.11706793298293572
312,312,312,312,2020-05-01,70.97007751464844,76.91459655761719,79.01161193847656,-0.07728726807421626,-0.10177661519030612
313,313,313,313,2020-05-04,71.79644012451172,76.92350006103516,79.78468322753906,-0.06665141253915075,-0.10012251449624188
314,314,314,314,2020-05-05,71.96526336669922,76.03490447998047,81.3574447631836,-0.05352332775472557,-0.11544341668821179
315,315,315,315,2020-05-06,67.76233673095703,76.61247253417969,77.98976135253906,-0.11551821146712471,-0.13113804227904668
316,316,316,316,2020-05-07,68.9885482788086,74.08007049560547,77.48328399658203,-0.0687299861181816,-0.1096331399447158
317,317,317,317,2020-05-08,69.12184143066406,71.70758056640625,78.20301818847656,-0.036059494900230415,-0.11612309816388444
318,318,318,318,2020-05-11,68.43765258789062,70.97007751464844,76.91459655761719,-0.035682995079653335,-0.1102124219474574
319,319,319,319,2020-05-12,67.23807525634766,71.79644012451172,76.92350006103516,-0.06349012374790164,-0.1259098298569693
320,320,320,320,2020-05-13,68.09999084472656,71.96526336669922,76.03490447998047,-0.05371025326867973,-0.10435882953391651
321,321,321,321,2020-05-14,68.6597900390625,67.76233673095703,76.61247253417969,0.013244131643049828,-0.10380401822391516
322,322,322,322,2020-05-15,67.87784576416016,68.9885482788086,74.08007049560547,-0.016099809930188336,-0.0837232563353627
323,323,323,323,2020-05-18,70.90787506103516,69.12184143066406,71.70758056640625,0.02583891854447562,-0.011152314707236766
324,324,324,324,2020-05-19,70.01113891601562,68.43765258789062,70.97007751464844,0.022991529788434217,-0.013511871935533493
325,325,325,325,2020-05-20,71.05821990966797,67.23807525634766,71.79644012451172,0.05681519940533497,-0.01028212838357312
326,326,326,326,2020-05-21,70.53914642333984,68.09999084472656,71.96526336669922,0.03581726734992885,-0.01981674041950754
327,327,327,327,2020-05-22,70.21697998046875,68.6597900390625,67.76233673095703,0.02267979468798731,0.036224300517522234
328,328,328,328,2020-05-26,69.81424713134766,67.87784576416016,68.9885482788086,0.02852773751711979,0.011968636435167435
329,329,329,329,2020-05-27,69.33098602294922,70.90787506103516,69.12184143066406,-0.022238560057378676,0.0030257381452278853
330,330,330,330,2020-05-28,72.39167785644531,70.01113891601562,68.43765258789062,0.03400228845420372,0.05777558287050755
331,331,331,331,2020-05-29,74.90646362304688,71.05821990966797,67.23807525634766,0.05415620766001372,0.11404830280258915
332,332,332,332,2020-06-01,76.58894348144531,70.53914642333984,68.09999084472656,0.08576510157633166,0.12465424049871365
333,333,333,333,2020-06-02,76.75896453857422,70.21697998046875,68.6597900390625,0.09316812770821481,0.11796095640408844
334,334,334,334,2020-06-03,77.78816986083984,69.81424713134766,67.87784576416016,0.11421626755481795,0.14600233677292662
335,335,335,335,2020-06-04,76.54420471191406,69.33098602294922,70.90787506103516,0.1040403303448938,0.07948806315275059
336,336,336,336,2020-06-05,77.43019104003906,72.39167785644531,70.01113891601562,0.06960072390620997,0.1059695962512941
337,337,337,337,2020-06-08,78.53992462158203,74.90646362304688,71.05821990966797,0.04850664178754838,0.10528978521309851
338,338,338,338,2020-06-09,76.31151580810547,76.58894348144531,70.53914642333984,-0.003622294037873175,0.08183214112236081
339,339,339,339,2020-06-10,77.19752502441406,76.75896453857422,70.21697998046875,0.0057134757936898595,0.09941391734430893
340,340,340,340,2020-06-11,75.48816680908203,77.78816986083984,69.81424713134766,-0.029567517218523465,0.08127165887873189
341,341,341,341,2020-06-12,75.45237731933594,76.54420471191406,69.33098602294922,-0.01426401119049292,0.08829228671809863
342,342,342,342,2020-06-15,75.40763854980469,77.43019104003906,72.39167785644531,-0.026120980241266856,0.04166170453101126
343,343,343,343,2020-06-16,75.33602142333984,78.53992462158203,74.90646362304688,-0.04079330625384614,0.005734589239917209
344,344,344,344,2020-06-17,76.09673309326172,76.31151580810547,76.58894348144531,-0.0028145518087184795,-0.006426650712355597
345,345,345,345,2020-06-18,75.8193130493164,77.19752502441406,76.75896453857422,-0.017853059080090827,-0.012241586307298435
346,346,346,346,2020-06-19,74.18154907226562,75.48816680908203,77.78816986083984,-0.01730890803218188,-0.04636464381443006
347,347,347,347,2020-06-22,75.33602142333984,75.45237731933594,76.54420471191406,-0.001542110403011443,-0.01578412491345882
348,348,348,348,2020-06-23,74.62902069091797,75.40763854980469,77.43019104003906,-0.010325450761496269,-0.036176720107439886
349,349,349,349,2020-06-24,73.76094055175781,75.33602142333984,78.53992462158203,-0.020907407131723788,-0.060847831123471696
350,350,350,350,2020-06-25,73.70723724365234,76.09673309326172,76.31151580810547,-0.03140076784480206,-0.03412694056558774
351,351,351,351,2020-06-26,73.25081634521484,75.8193130493164,77.19752502441406,-0.03387654940148155,-0.05112480844367817
352,352,352,352,2020-06-29,74.36054992675781,74.18154907226562,75.48816680908203,0.002413010468651944,-0.014937664139812679
353,353,353,353,2020-06-30,74.52164459228516,75.33602142333984,75.45237731933594,-0.010809926190267105,-0.01233536649364475
354,354,354,354,2020-07-01,76.16832733154297,74.62902069091797,75.40763854980469,0.020626113358771736,0.010087688679388362
355,355,355,355,2020-07-02,75.77454376220703,73.76094055175781,75.33602142333984,0.027299044662212335,0.005820885289428368
356,356,356,356,2020-07-06,75.04965209960938,73.70723724365234,76.09673309326172,0.018212795732927,-0.013759867882489396
357,357,357,357,2020-07-07,75.47027587890625,73.25081634521484,75.8193130493164,0.030299451179241377,-0.004603539076951657
358,358,358,358,2020-07-08,76.19518280029297,74.36054992675781,74.18154907226562,0.024672126219375645,0.027144670786878766
359,359,359,359,2020-07-09,75.68505859375,74.52164459228516,75.33602142333984,0.015611759614672982,0.004633071455270921
360,360,360,360,2020-07-10,76.46365356445312,76.16832733154297,74.62902069091797,0.003877283948020338,0.024583370605028243
361,361,361,361,2020-07-13,76.91111755371094,75.77454376220703,73.76094055175781,0.014999414514070386,0.042707928863009226
362,362,362,362,2020-07-14,77.3406982421875,75.04965209960938,73.70723724365234,0.030527072124696186,0.04929585118655444
363,363,363,363,2020-07-15,76.06987762451172,75.47027587890625,73.25081634521484,0.007944872847259088,0.038485049313461195
364,364,364,364,2020-07-16,76.7947769165039,76.19518280029297,74.36054992675781,0.007869186662134098,0.03273546244808179
365,365,365,365,2020-07-17,78.61150360107422,75.68505859375,74.52164459228516,0.03866608630155555,0.05488149156080846
366,366,366,366,2020-07-20,77.51073455810547,76.46365356445312,76.16832733154297,0.013693839423586152,0.017624218275390513
367,367,367,367,2020-07-21,78.01190185546875,76.91111755371094,75.77454376220703,0.014312421100747708,0.02952651355160807
368,368,368,368,2020-07-22,80.21345520019531,77.3406982421875,75.04965209960938,0.03714418182535617,0.06880515706764778
369,369,369,369,2020-07-23,80.57144165039062,76.06987762451172,75.47027587890625,0.059176696038595766,0.06759172021140225
370,370,370,370,2020-07-24,80.07920837402344,76.7947769165039,76.19518280029297,0.042768943271891624,0.05097468673197447
371,371,371,371,2020-07-27,79.38115692138672,78.61150360107422,75.68505859375,0.009790594061375835,0.04883524431785191
372,372,372,372,2020-07-28,80.66986846923828,77.51073455810547,76.46365356445312,0.040757372887036514,0.05500933723026491
373,373,373,373,2020-07-29,80.98310852050781,78.01190185546875,76.91111755371094,0.038086581590380364,0.052944113885137645
374,374,374,374,2020-07-30,81.06365203857422,80.21345520019531,77.3406982421875,0.010599179854015706,0.048137059543069016
375,375,375,375,2020-07-31,80.60722351074219,80.57144165039062,76.06987762451172,0.0004441010315643368,0.059647077501915335
376,376,376,376,2020-08-03,80.08816528320312,80.07920837402344,76.7947769165039,0.00011185062092344822,0.04288557762567624
377,377,377,377,2020-08-04,80.78620910644531,79.38115692138672,78.61150360107422,0.017700071900565106,0.02766396018077666
378,378,378,378,2020-08-05,78.91577911376953,80.66986846923828,77.51073455810547,-0.021744046305686382,0.018127096377996255
379,379,379,379,2020-08-06,78.84420013427734,80.98310852050781,78.01190185546875,-0.026411784201748945,0.010668862814684044
380,380,380,380,2020-08-07,79.66752624511719,81.06365203857422,80.21345520019531,-0.01722258692209777,-0.00680595236442072
381,381,381,381,2020-08-10,79.24691772460938,80.60722351074219,80.57144165039062,-0.016875730572106007,-0.016439124069897115
382,382,382,382,2020-08-11,77.04535675048828,80.08816528320312,80.07920837402344,-0.03799323560422496,-0.03788563455029481
383,383,383,383,2020-08-12,78.67416381835938,80.78620910644531,79.38115692138672,-0.02614363653706131,-0.008906308882944303
384,384,384,384,2020-08-13,78.68311309814453,78.91577911376953,80.66986846923828,-0.002948282564499194,-0.02462822127758091
385,385,385,385,2020-08-14,77.9939956665039,78.84420013427734,80.98310852050781,-0.010783348252953018,-0.03691032498767266
386,386,386,386,2020-08-17,78.27143859863281,79.66752624511719,81.06365203857422,-0.017523923639714334,-0.03444470326371096
387,387,387,387,2020-08-18,77.80606842041016,79.24691772460938,80.60722351074219,-0.01818177092018025,-0.034750670824913565
388,388,388,388,2020-08-19,77.15274047851562,77.04535675048828,80.08816528320312,0.001393772870377008,-0.03665241667489094
389,389,389,389,2020-08-20,76.66949462890625,78.67416381835938,80.78620910644531,-0.0254806545396713,-0.05095813410572103
390,390,390,390,2020-08-21,77.44808959960938,78.68311309814453,78.91577911376953,-0.01569616973587029,-0.018598175556807872
391,391,391,391,2020-08-24,76.85742950439453,77.9939956665039,78.84420013427734,-0.014572482822514221,-0.025198690918281863
392,392,392,392,2020-08-25,76.0072250366211,78.27143859863281,79.66752624511719,-0.028927711085295793,-0.045944707724879685
393,393,393,393,2020-08-26,75.18388366699219,77.80606842041016,79.24691772460938,-0.03370154547906845,-0.05127056261969232
394,394,394,394,2020-08-27,75.42552185058594,77.15274047851562,77.04535675048828,-0.022387002940104983,-0.02102443246707497
395,395,395,395,2020-08-28,75.8640365600586,76.66949462890625,78.67416381835938,-0.010505587297088836,-0.03571855259610668
396,396,396,396,2020-08-31,76.70528411865234,77.44808959960938,78.68311309814453,-0.009591011021668594,-0.025136638620604224
397,397,397,397,2020-09-01,74.87066650390625,76.85742950439453,77.9939956665039,-0.025849979804160372,-0.04004576424001616
398,398,398,398,2020-09-02,77.38543701171875,76.0072250366211,78.27143859863281,0.018132644290508093,-0.011319602690035846
399,399,399,399,2020-09-03,77.03642272949219,75.18388366699219,77.80606842041016,0.02464010865287758,-0.00989184656856501
400,400,400,400,2020-09-04,77.03642272949219,75.42552185058594,77.15274047851562,0.02135750392416713,-0.0015076295190814548
401,401,401,401,2020-09-08,76.30255889892578,75.8640365600586,76.66949462890625,0.005780371817152519,-0.004785941680671035
402,402,402,402,2020-09-09,76.7768783569336,76.70528411865234,77.44808959960938,0.0009333677477878499,-0.008666595214237072
403,403,403,403,2020-09-10,74.58428192138672,74.87066650390625,76.85742950439453,-0.003825057207211935,-0.029576159359816168
404,404,404,404,2020-09-11,73.52825164794922,77.38543701171875,76.0072250366211,-0.04984381445291086,-0.03261497031995941
405,405,405,405,2020-09-14,74.19947052001953,77.03642272949219,75.18388366699219,-0.036826115608124876,-0.013093406445094824
406,406,406,406,2020-09-15,75.1480941772461,77.03642272949219,75.42552185058594,-0.0245121526330061,-0.003678167104888108
407,407,407,407,2020-09-16,75.11024475097656,76.30255889892578,75.8640365600586,-0.015626135809267083,-0.009936088867157578
408,408,408,408,2020-09-17,73.82176208496094,76.7768783569336,76.70528411865234,-0.03848966427411127,-0.03759222153758013
409,409,409,409,2020-09-18,71.05558776855469,74.58428192138672,74.87066650390625,-0.04731149864191686,-0.05095558666026456
410,410,410,410,2020-09-21,70.29872131347656,73.52825164794922,77.38543701171875,-0.04392230553686405,-0.09157686474225146
411,411,411,411,2020-09-22,71.16372680664062,74.19947052001953,77.03642272949219,-0.040913280001908414,-0.07623271843077539
412,412,412,412,2020-09-23,70.5420150756836,75.1480941772461,77.03642272949219,-0.061293358826885136,-0.08430307929293701
413,413,413,413,2020-09-24,72.0377197265625,75.11024475097656,76.30255889892578,-0.04090687008943761,-0.05589378959115521
414,414,414,414,2020-09-25,74.31733703613281,73.82176208496094,76.7768783569336,0.006713128177589622,-0.0320349221463061
415,415,415,415,2020-09-28,74.47052764892578,71.05558776855469,74.58428192138672,0.048060117263323265,-0.0015251775512277188
416,416,416,416,2020-09-29,74.79489135742188,70.29872131347656,73.52825164794922,0.06395806296242523,0.017226571842579474
417,417,417,417,2020-09-30,75.28144073486328,71.16372680664062,74.19947052001953,0.05786253914737949,0.014581912879712888
418,418,418,418,2020-10-01,76.99340057373047,70.5420150756836,75.1480941772461,0.09145451106160296,0.02455559807188168
419,419,419,419,2020-10-02,78.4350814819336,72.0377197265625,75.11024475097656,0.08880572260829345,0.04426608836091961
420,420,420,420,2020-10-05,80.63358306884766,74.31733703613281,73.82176208496094,0.08499020934568624,0.0922738876924536
421,421,421,421,2020-10-06,81.7959213256836,74.47052764892578,71.05558776855469,0.09836634582867054,0.1511539612072843
422,422,422,422,2020-10-07,82.35457611083984,74.79489135742188,70.29872131347656,0.1010722071550656,0.1714946527064658
423,423,423,423,2020-10-08,83.28264617919922,75.28144073486328,71.16372680664062,0.10628390432265644,0.1702963000446418
424,424,424,424,2020-10-09,83.0663833618164,76.99340057373047,70.5420150756836,0.07887666660820258,0.17754480464862787
425,425,425,425,2020-10-12,83.85029602050781,78.4350814819336,72.0377197265625,0.06904072050746235,0.16397765418981813
426,426,426,426,2020-10-13,83.48987579345703,80.63358306884766,74.31733703613281,0.035423115479943146,0.12342394282594604
427,427,427,427,2020-10-14,82.74201202392578,81.7959213256836,74.47052764892578,0.011566477678944143,0.11107057565100131
428,428,428,428,2020-10-15,82.0121841430664,82.35457611083984,74.79489135742188,-0.004157534212945513,0.09649446178289511
429,429,429,429,2020-10-16,82.37257385253906,83.28264617919922,75.28144073486328,-0.01092751453528451,0.0941949708780192
430,430,430,430,2020-10-19,82.06624603271484,83.0663833618164,76.99340057373047,-0.012040217578093149,0.06588675680231204
431,431,431,431,2020-10-20,83.1114273071289,83.85029602050781,78.4350814819336,-0.008811760344867414,0.059620589879446184
432,432,432,432,2020-10-21,82.9672622680664,83.48987579345703,80.63358306884766,-0.006259603579762185,0.02894177723971625
433,433,433,433,2020-10-22,83.72413635253906,82.74201202392578,81.7959213256836,0.011869717747850839,0.02357348625218081
434,434,434,434,2020-10-23,82.86815643310547,82.0121841430664,82.35457611083984,0.010437135640063655,0.006236208678609412
435,435,435,435,2020-10-26,82.65190887451172,82.37257385253906,83.28264617919922,0.003391116835473884,-0.007573454178321226
436,436,436,436,2020-10-27,82.78705596923828,82.06624603271484,83.0663833618164,0.008783269265613791,-0.003362700785484396
437,437,437,437,2020-10-28,80.11099243164062,83.1114273071289,83.85029602050781,-0.036101351796071435,-0.044594995680786176
438,438,438,438,2020-10-29,79.70552825927734,82.9672622680664,83.48987579345703,-0.03931350655214383,-0.045327023165559255
439,439,439,439,2020-10-30,78.63328552246094,83.72413635253906,82.74201202392578,-0.06080505636560962,-0.04965707747446069
440,440,440,440,2020-11-02,81.62472534179688,82.86815643310547,82.0121841430664,-0.015004932471405219,-0.004724405346815619
441,441,441,441,2020-11-03,82.87715911865234,82.65190887451172,82.37257385253906,0.0027252878633767796,0.006125646468405632
442,442,442,442,2020-11-04,82.25546264648438,82.78705596923828,82.06624603271484,-0.006421213033006468,0.002305656989526561
443,443,443,443,2020-11-05,83.07539367675781,80.11099243164062,83.1114273071289,0.03700367646358571,-0.00043355807424572124
444,444,444,444,2020-11-06,83.59799194335938,79.70552825927734,82.9672622680664,0.04883555468599465,0.007602151234725518
445,445,445,445,2020-11-09,84.27377319335938,78.63328552246094,83.72413635253906,0.07173155278227927,0.006564855306550266
446,446,446,446,2020-11-10,84.39092254638672,81.62472534179688,82.86815643310547,0.03388920689174291,0.01837576915941752
447,447,447,447,2020-11-11,85.07569885253906,82.87715911865234,82.65190887451172,0.02652769179429937,0.029325275254166616
448,448,448,448,2020-11-12,83.17450714111328,82.25546264648438,82.78705596923828,0.011173051187843397,0.00468009361293098
449,449,449,449,2020-11-13,84.05752563476562,83.07539367675781,80.11099243164062,0.0118221763935209,0.04926331684746765
450,450,450,450,2020-11-16,85.0846939086914,83.59799194335938,79.70552825927734,0.01778394349877832,0.06748798693004021
451,451,451,451,2020-11-17,82.669921875,84.27377319335938,78.63328552246094,-0.019031440715007064,0.05133495727310078
452,452,452,452,2020-11-18,80.86784362792969,84.39092254638672,81.62472534179688,-0.041747131233463186,-0.009272701509227876
453,453,453,453,2020-11-19,79.46224975585938,85.07569885253906,82.87715911865234,-0.0659818158697636,-0.04120446935088551
454,454,454,454,2020-11-20,79.85869598388672,83.17450714111328,82.25546264648438,-0.03986571452237142,-0.029138085003526437
455,455,455,455,2020-11-23,79.1018295288086,84.05752563476562,83.07539367675781,-0.05895600743102758,-0.0478308193568141
456,456,456,456,2020-11-24,78.81350708007812,85.0846939086914,83.59799194335938,-0.07370522876115893,-0.05723205488623351
457,457,457,457,2020-11-25,79.67850494384766,82.669921875,84.27377319335938,-0.036185070256573804,-0.05452785695222462
458,458,458,458,2020-11-27,79.22797393798828,80.86784362792969,84.39092254638672,-0.020278390227472798,-0.06117895684290631
459,459,459,459,2020-11-30,78.84953308105469,79.46224975585938,85.07569885253906,-0.007710789421230935,-0.07318383340319223
460,460,460,460,2020-12-01,79.4892807006836,79.85869598388672,83.17450714111328,-0.004625861700492395,-0.044307162940891986
461,461,461,461,2020-12-02,79.42621612548828,79.1018295288086,84.05752563476562,0.004100873502066671,-0.055096905057622436
462,462,462,462,2020-12-03,78.21881866455078,78.81350708007812,85.0846939086914,-0.007545513929777425,-0.08069459886062158
463,463,463,463,2020-12-04,77.07450103759766,79.67850494384766,82.669921875,-0.03268138512494856,-0.06768387716469393
464,464,464,464,2020-12-07,78.15573120117188,79.22797393798828,80.86784362792969,-0.013533638228028555,-0.03353758805831586
465,465,465,465,2020-12-08,77.83136749267578,78.84953308105469,79.46224975585938,-0.012912766234547846,-0.020523988034498508
466,466,466,466,2020-12-09,77.50700378417969,79.4892807006836,79.85869598388672,-0.024937663280262368,-0.029448166799286857
467,467,467,467,2020-12-10,77.20966339111328,79.42621612548828,79.1018295288086,-0.02790706699250267,-0.023920636841985976
468,468,468,468,2020-12-11,77.29976654052734,78.21881866455078,78.81350708007812,-0.011749757151982676,-0.019206613125498317
469,469,469,469,2020-12-14,77.0024185180664,77.07450103759766,79.67850494384766,-0.0009352317376156716,-0.03358605219396604
470,470,470,470,2020-12-15,78.05662536621094,78.15573120117188,79.22797393798828,-0.0012680558858292335,-0.014784532704246067
471,471,471,471,2020-12-16,76.99340057373047,77.83136749267578,78.84953308105469,-0.010766442193427594,-0.02354018387675394
472,472,472,472,2020-12-17,77.29074096679688,77.50700378417969,79.4892807006836,-0.002790235808688979,-0.027658317127881804
473,473,473,473,2020-12-18,76.3266372680664,77.20966339111328,79.42621612548828,-0.011436730640487558,-0.039024632024830974
474,474,474,474,2020-12-21,75.93477630615234,77.29976654052734,78.21881866455078,-0.01765840047730738,-0.029200675711989255
475,475,475,475,2020-12-22,75.80776977539062,77.0024185180664,77.07450103759766,-0.01551443143822151,-0.016435153587165074
476,476,476,476,2020-12-23,75.21815490722656,78.05662536621094,78.15573120117188,-0.036364247694124496,-0.037586191681631465
477,477,477,477,2020-12-24,76.33390045166016,76.99340057373047,77.83136749267578,-0.008565670786793711,-0.019239891180847346
478,478,478,478,2020-12-28,77.14124298095703,77.29074096679688,77.50700378417969,-0.0019342289124135714,-0.0047190677663289105
479,479,479,479,2020-12-29,77.27731323242188,76.3266372680664,77.20966339111328,0.012455362877007214,0.0008761836062658457
480,480,480,480,2020-12-30,77.40430450439453,75.93477630615234,77.29976654052734,0.019352505791514707,0.0013523710167013814
481,481,481,481,2020-12-31,78.47470092773438,75.80776977539062,77.0024185180664,0.03518018219300667,0.01911995023016755
482,482,482,482,2021-01-04,76.66046142578125,75.21815490722656,78.05662536621094,0.019174978704723733,-0.01788655266454875
