,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MOH,MOH_6m,MOH_12m,MOH_6m_ret,MOH_12m_ret
490,490,490,490,2021-01-14,223.759994506836,235.72999572753903,206.5200042724609,-0.05077843905167756,0.08347854870093085
491,491,491,491,2021-01-15,220.7400054931641,242.0500030517578,207.33999633789065,-0.08803965003064673,0.06462819230225203
492,492,492,492,2021-01-19,219.1000061035156,243.1000061035156,206.759994506836,-0.09872480212847234,0.059682781604405655
493,493,493,493,2021-01-20,222.6300048828125,241.8000030517578,212.67999267578125,-0.07928038844913465,0.04678395970325
494,494,494,494,2021-01-21,222.3099975585937,237.88999938964844,216.0800018310547,-0.06549246236087336,0.02883189408897735
495,495,495,495,2021-01-22,223.1199951171875,228.58999633789065,215.9499969482422,-0.02392931146740851,0.033202122112850896
496,496,496,496,2021-01-25,224.83999633789065,223.759994506836,235.72999572753903,0.004826608230103835,-0.04619691845341245
497,497,497,497,2021-01-26,219.32000732421875,220.7400054931641,242.0500030517578,-0.006432899037819961,-0.0939061988884945
498,498,498,498,2021-01-27,216.92999267578125,219.1000061035156,243.1000061035156,-0.009904214364599762,-0.10765122488968903
499,499,499,499,2021-01-28,218.47000122070312,222.6300048828125,241.8000030517578,-0.01868572775848032,-0.09648470445246793
500,500,500,500,2021-01-29,213.6100006103516,222.3099975585937,237.88999938964844,-0.03913452855825372,-0.10206397428051517
501,501,501,501,2021-02-01,214.1100006103516,223.1199951171875,228.58999633789065,-0.040381833560473424,-0.06334483555498827
502,502,502,502,2021-02-02,212.0599975585937,224.83999633789065,223.759994506836,-0.056840415350706164,-0.05228815353713667
503,503,503,503,2021-02-03,210.8999938964844,219.32000732421875,220.7400054931641,-0.038391451516263664,-0.04457738222256413
504,504,504,504,2021-02-04,206.6499938964844,216.92999267578125,219.1000061035156,-0.04738855449398882,-0.056823422456451556
505,505,505,505,2021-02-05,204.6999969482422,218.47000122070312,222.6300048828125,-0.06302926807122677,-0.08053724808571183
506,506,506,506,2021-02-08,202.5399932861328,213.6100006103516,222.3099975585937,-0.05182345064645033,-0.08892989289539333
507,507,507,507,2021-02-09,206.009994506836,214.1100006103516,223.1199951171875,-0.037831049836184016,-0.0766851962387547
508,508,508,508,2021-02-10,206.1999969482422,212.0599975585937,224.83999633789065,-0.027633691775047486,-0.08290339660758661
509,509,509,509,2021-02-11,216.259994506836,210.8999938964844,219.32000732421875,0.02541489220233184,-0.013952273915708746
510,510,510,510,2021-02-12,216.27999877929688,206.6499938964844,216.92999267578125,0.046600557305781276,-0.0029963302375427547
511,511,511,511,2021-02-16,215.42999267578125,204.6999969482422,218.47000122070312,0.05241815284565976,-0.01391499303307453
512,512,512,512,2021-02-17,216.8999938964844,202.5399932861328,213.6100006103516,0.07089958075620606,0.015401869185582395
513,513,513,513,2021-02-18,216.1100006103516,206.009994506836,214.1100006103516,0.04902677720900783,0.009340992920922497
514,514,514,514,2021-02-19,220.8300018310547,206.1999969482422,212.0599975585937,0.07095055819270812,0.04135624056129572
515,515,515,515,2021-02-22,224.3500061035156,216.259994506836,210.8999938964844,0.03740872931735817,0.063774360342717
516,516,516,516,2021-02-23,225.13999938964844,216.27999877929688,206.6499938964844,0.04096541825577105,0.08947498688253575
517,517,517,517,2021-02-24,226.0200042724609,215.42999267578125,204.6999969482422,0.04915755445722669,0.10415245550594432
518,518,518,518,2021-02-25,218.759994506836,216.8999938964844,202.5399932861328,0.00857538341489894,0.08008295526004505
519,519,519,519,2021-02-26,216.759994506836,216.1100006103516,206.009994506836,0.003007699295028754,0.05218193430728557
520,520,520,520,2021-03-01,222.2400054931641,220.8300018310547,206.1999969482422,0.006385018568211276,0.07778859739240485
521,521,521,521,2021-03-02,222.8600006103516,224.3500061035156,216.259994506836,-0.006641432817597104,0.030518848937208132
522,522,522,522,2021-03-03,212.08999633789065,225.13999938964844,216.27999877929688,-0.05796394726452947,-0.01937304635220527
523,523,523,523,2021-03-04,210.1000061035156,226.0200042724609,215.42999267578125,-0.07043623514737307,-0.02474115375516539
524,524,524,524,2021-03-05,219.5500030517578,218.759994506836,216.8999938964844,0.003611302636493452,0.012217654356127428
525,525,525,525,2021-03-08,217.2400054931641,216.759994506836,216.1100006103516,0.002214481447188721,0.005228841236504911
526,526,526,526,2021-03-09,218.08999633789065,222.2400054931641,220.8300018310547,-0.01867354685338629,-0.012407759228568294
527,527,527,527,2021-03-10,223.47000122070312,222.8600006103516,224.3500061035156,0.002737147126810058,-0.00392246426954157
528,528,528,528,2021-03-11,229.08999633789065,212.08999633789065,225.13999938964844,0.08015465271127864,0.017544625383985935
529,529,529,529,2021-03-12,232.4900054931641,210.1000061035156,226.0200042724609,0.10656829480822116,0.02862579018848166
530,530,530,530,2021-03-15,234.0200042724609,219.5500030517578,218.759994506836,0.06590754279011257,0.06975685750964877
531,531,531,531,2021-03-16,233.83999633789065,217.2400054931641,216.759994506836,0.07641313949998452,0.07879683642691737
532,532,532,532,2021-03-17,227.0500030517578,218.08999633789065,222.2400054931641,0.04108398763960386,0.021643257018105544
533,533,533,533,2021-03-18,230.1199951171875,223.47000122070312,222.8600006103516,0.02975788186404804,0.03257648069170238
534,534,534,534,2021-03-19,233.1699981689453,229.08999633789065,212.08999633789065,0.017809602759943033,0.09939177799537102
535,535,535,535,2021-03-22,234.47999572753903,232.4900054931641,210.1000061035156,0.008559465729091054,0.1160399282045308
536,536,536,536,2021-03-23,234.7100067138672,234.0200042724609,219.5500030517578,0.0029484763217204613,0.06905034594117265
537,537,537,537,2021-03-24,235.1000061035156,233.83999633789065,217.2400054931641,0.00538834153847767,0.0822132211321156
538,538,538,538,2021-03-25,234.0399932861328,227.0500030517578,218.08999633789065,0.030786127022343956,0.07313493152400508
539,539,539,539,2021-03-26,234.19000244140625,230.1199951171875,223.47000122070312,0.01768645667729185,0.04797065002973655
540,540,540,540,2021-03-29,233.27999877929688,233.1699981689453,229.08999633789065,0.00047176142391980314,0.018289766067420388
541,541,541,541,2021-03-30,235.1999969482422,234.47999572753903,232.4900054931641,0.0030706296222378082,0.011656378300347159
542,542,542,542,2021-03-31,233.759994506836,234.7100067138672,234.0200042724609,-0.004047599931217838,-0.0011110578620543432
543,543,543,543,2021-04-01,235.47999572753903,235.1000061035156,233.83999633789065,0.0016162892988447197,0.007013339956089659
544,544,544,544,2021-04-05,236.72000122070312,234.0399932861328,227.0500030517578,0.011451068242399831,0.04258972930619587
545,545,545,545,2021-04-06,233.33999633789065,234.19000244140625,230.1199951171875,-0.0036295576013253283,0.0139927050626929
546,546,546,546,2021-04-07,231.3099975585937,233.27999877929688,233.1699981689453,-0.008444792656943423,-0.007977015160432144
547,547,547,547,2021-04-08,230.6699981689453,235.1999969482422,234.47999572753903,-0.019260199141472478,-0.01624871045724885
548,548,548,548,2021-04-09,240.97999572753903,233.759994506836,234.7100067138672,0.030886385140173722,0.026713769478587057
549,549,549,549,2021-04-12,240.8500061035156,235.47999572753903,235.1000061035156,0.0228045289341261,0.02445767694905232
550,550,550,550,2021-04-13,242.44000244140625,236.72000122070312,234.0399932861328,0.024163573805367378,0.03589134078039291
551,551,551,551,2021-04-14,244.1600036621093,233.33999633789065,234.19000244140625,0.04637013582768135,0.04257227514738804
552,552,552,552,2021-04-15,249.02999877929688,231.3099975585937,233.27999877929688,0.07660715666305995,0.06751543245205882
553,553,553,553,2021-04-16,250.3000030517578,230.6699981689453,235.1999969482422,0.08509994814512134,0.0642007070554449
554,554,554,554,2021-04-19,254.6699981689453,240.97999572753903,233.759994506836,0.05680970488888515,0.08945073645395651
555,555,555,555,2021-04-20,252.4900054931641,240.8500061035156,235.47999572753903,0.04832883161583035,0.0722354767888922
556,556,556,556,2021-04-21,254.42999267578125,242.44000244140625,236.72000122070312,0.0494554946115906,0.07481408991108629
557,557,557,557,2021-04-22,253.1600036621093,244.1600036621093,233.33999633789065,0.03686107415223927,0.08494046299511404
558,558,558,558,2021-04-23,255.44000244140625,249.02999877929688,231.3099975585937,0.025739885529976858,0.10431890163632085
559,559,559,559,2021-04-26,253.52999877929688,250.3000030517578,230.6699981689453,0.012904497355803679,0.09910261755674288
560,560,560,560,2021-04-27,250.8300018310547,254.6699981689453,240.97999572753903,-0.015078322399575406,0.040874787443570426
561,561,561,561,2021-04-28,248.6600036621093,252.4900054931641,240.8500061035156,-0.015168924502869108,0.03242681071486886
562,562,562,562,2021-04-29,253.7700042724609,254.42999267578125,242.44000244140625,-0.0025939882180532337,0.04673321942319708
563,563,563,563,2021-04-30,255.1000061035156,253.1600036621093,244.1600036621093,0.007663147469359366,0.04480669346870614
564,564,564,564,2021-05-03,256.2300109863281,255.44000244140625,249.02999877929688,0.0030927362095649613,0.0289122284155503
565,565,565,565,2021-05-04,264.6099853515625,253.52999877929688,250.3000030517578,0.04370286208974816,0.05717132291382998
566,566,566,566,2021-05-05,262.9800109863281,250.8300018310547,254.6699981689453,0.04843921806234741,0.03263051351604451
567,567,567,567,2021-05-06,263.6199951171875,248.6600036621093,252.4900054931641,0.06016243559380996,0.044080911647509824
568,568,568,568,2021-05-07,267.8399963378906,253.7700042724609,254.42999267578125,0.05544387369881365,0.05270606472562256
569,569,569,569,2021-05-10,268.739990234375,255.1000061035156,253.1600036621093,0.05346916426699155,0.061542053827192245
570,570,570,570,2021-05-11,263.0299987792969,256.2300109863281,255.44000244140625,0.026538607896838373,0.029713421019997188
571,571,571,571,2021-05-12,257.010009765625,264.6099853515625,253.52999877929688,-0.02872142400763944,0.01372622964968162
572,572,572,572,2021-05-13,265.0400085449219,262.9800109863281,250.8300018310547,0.007833285696762893,0.0566519419931204
573,573,573,573,2021-05-14,260.4800109863281,263.6199951171875,248.6600036621093,-0.01191102415984624,0.04753481521009073
574,574,574,574,2021-05-17,262.04998779296875,267.8399963378906,253.7700042724609,-0.021617415711197796,0.03262790472122945
575,575,575,575,2021-05-18,261.75,268.739990234375,255.1000061035156,-0.026010234756200012,0.02606818399598909
576,576,576,576,2021-05-19,258.5,263.0299987792969,256.2300109863281,-0.01722236551085532,0.008859184780634521
577,577,577,577,2021-05-20,256.239990234375,257.010009765625,264.6099853515625,-0.0029960682541205763,-0.031631440915077635
578,578,578,578,2021-05-21,256.5,265.0400085449219,262.9800109863281,-0.03222158266522401,-0.024640697831079694
579,579,579,579,2021-05-24,254.0,260.4800109863281,263.6199951171875,-0.024877191005141075,-0.03649190234189592
580,580,580,580,2021-05-25,253.0,262.04998779296875,267.8399963378906,-0.0345353490346989,-0.05540619974908223
581,581,581,581,2021-05-26,251.6199951171875,261.75,268.739990234375,-0.03870106927531036,-0.06370468013434372
582,582,582,582,2021-05-27,250.27999877929688,258.5,263.0299987792969,-0.031798844180669694,-0.04847355837422285
583,583,583,583,2021-05-28,251.3600006103516,256.239990234375,257.010009765625,-0.019044605877325482,-0.021983615192364803
584,584,584,584,2021-06-01,249.1000061035156,256.5,265.0400085449219,-0.028849878738730572,-0.060141872651292894
585,585,585,585,2021-06-02,248.92999267578125,254.0,260.4800109863281,-0.01996065875676678,-0.04434128464142728
586,586,586,586,2021-06-03,250.3699951171875,253.0,262.04998779296875,-0.010395276216650151,-0.04457162075889498
587,587,587,587,2021-06-04,249.0,251.6199951171875,261.75,-0.010412507622724054,-0.04871060171919772
588,588,588,588,2021-06-07,245.1999969482422,250.27999877929688,258.5,-0.020297274475913563,-0.051450688788231336
589,589,589,589,2021-06-08,252.2400054931641,251.3600006103516,256.239990234375,0.0035009742229299423,-0.015610306328657897
590,590,590,590,2021-06-09,248.3500061035156,249.1000061035156,256.5,-0.0030108389467012886,-0.03177385534691779
591,591,591,591,2021-06-10,250.83999633789065,248.92999267578125,254.0,0.007672854691306963,-0.012440959299643062
592,592,592,592,2021-06-11,248.38999938964844,250.3699951171875,253.0,-0.00790827881197309,-0.018221346285974604
593,593,593,593,2021-06-14,243.6100006103516,249.0,251.6199951171875,-0.02164658389417029,-0.03183369629709032
594,594,594,594,2021-06-15,247.8800048828125,245.1999969482422,250.27999877929688,0.010929885676695283,-0.009589235688788444
595,595,595,595,2021-06-16,243.33999633789065,252.2400054931641,251.3600006103516,-0.03528389217195227,-0.031906445946000894
596,596,596,596,2021-06-17,249.77999877929688,248.3500061035156,249.1000061035156,0.005757973185574361,0.002729797908951781
597,597,597,597,2021-06-18,239.5399932861328,250.83999633789065,248.92999267578125,-0.04504864940492315,-0.037721446454539675
598,598,598,598,2021-06-21,246.3999938964844,248.38999938964844,250.3699951171875,-0.008011616804436295,-0.015856537516985236
599,599,599,599,2021-06-22,246.2899932861328,243.6100006103516,249.0,0.011001160334414228,-0.01088356109986821
600,600,600,600,2021-06-23,248.4900054931641,247.8800048828125,245.1999969482422,0.002460870575825558,0.013417653286579734
601,601,601,601,2021-06-24,249.6600036621093,243.33999633789065,252.2400054931641,0.02597192167062823,-0.010228360985048868
602,602,602,602,2021-06-25,254.6499938964844,249.77999877929688,248.3500061035156,0.019497138045430962,0.025367375229066402
603,603,603,603,2021-06-28,254.02999877929688,239.5399932861328,250.83999633789065,0.060490965597780555,0.012717279891477862
604,604,604,604,2021-06-29,256.8299865722656,246.3999938964844,248.38999938964844,0.04232951677816588,0.03397877210578604
605,605,605,605,2021-06-30,253.0599975585937,246.2899932861328,243.6100006103516,0.027487938840436987,0.03879149839729745
606,606,606,606,2021-07-01,256.04998779296875,248.4900054931641,247.8800048828125,0.03042368760385661,0.03295942693731457
607,607,607,607,2021-07-02,257.0,249.6600036621093,243.33999633789065,0.029399968878574212,0.05613546423803539
608,608,608,608,2021-07-06,255.6600036621093,254.6499938964844,249.77999877929688,0.003966266600561763,0.023540735493428944
609,609,609,609,2021-07-07,256.7300109863281,254.02999877929688,239.5399932861328,0.010628714010178841,0.07176262078149787
610,610,610,610,2021-07-08,253.47000122070312,256.8299865722656,246.3999938964844,-0.013082527458751714,0.028693212253848133
611,611,611,611,2021-07-09,257.25,253.0599975585937,246.2899932861328,0.016557347987945725,0.04450041419723516
612,612,612,612,2021-07-12,257.7099914550781,256.04998779296875,248.4900054931641,0.00648312337921908,0.03710405150346241
613,613,613,613,2021-07-13,257.04998779296875,257.0,249.6600036621093,0.0001945050310068197,0.02960019235143929
614,614,614,614,2021-07-14,255.1000061035156,255.6600036621093,254.6499938964844,-0.002190399556333489,0.0017671793356262011
615,615,615,615,2021-07-15,260.760009765625,256.7300109863281,254.02999877929688,0.01569741988408002,0.026492977280904606
616,616,616,616,2021-07-16,257.1300048828125,253.47000122070312,256.8299865722656,0.01443959302672071,0.0011681591957037885
617,617,617,617,2021-07-19,250.13999938964844,257.25,253.0599975585937,-0.027638486337615453,-0.011538758385821746
618,618,618,618,2021-07-20,254.2100067138672,257.7099914550781,256.04998779296875,-0.013581098355750165,-0.007186022912796575
619,619,619,619,2021-07-21,256.5,257.04998779296875,257.0,-0.0021396141571176086,-0.0019455252918287869
620,620,620,620,2021-07-22,257.57000732421875,255.1000061035156,255.6600036621093,0.009682482013351423,0.007470873952711843
621,621,621,621,2021-07-23,261.20001220703125,260.760009765625,256.7300109863281,0.0016873846637823764,0.01741129213343573
622,622,622,622,2021-07-26,257.8299865722656,257.1300048828125,253.47000122070312,0.0027222870772010133,0.017201188821418523
623,623,623,623,2021-07-27,260.32000732421875,250.13999938964844,257.25,0.040697241382465554,0.011933944894922277
624,624,624,624,2021-07-28,259.1700134277344,254.2100067138672,257.7099914550781,0.019511453455292482,0.0056653681311023
625,625,625,625,2021-07-29,255.2100067138672,256.5,257.04998779296875,-0.005029213591161041,-0.007158067171679883
626,626,626,626,2021-07-30,273.010009765625,257.57000732421875,255.1000061035156,0.05994487712993313,0.07020777433788772
627,627,627,627,2021-08-02,274.25,261.20001220703125,260.760009765625,0.049961666091443924,0.05173335530436596
628,628,628,628,2021-08-03,277.45001220703125,257.8299865722656,257.1300048828125,0.07609675622143519,0.07902620051471487
629,629,629,629,2021-08-04,278.7900085449219,260.32000732421875,250.13999938964844,0.07095113975507639,0.11453589679851528
630,630,630,630,2021-08-05,268.6400146484375,259.1700134277344,254.2100067138672,0.03653972577866793,0.056764122392759964
631,631,631,631,2021-08-06,265.0599975585937,255.2100067138672,256.5,0.038595629425181466,0.0333723101699559
632,632,632,632,2021-08-09,261.25,273.010009765625,257.57000732421875,-0.04307537945484419,0.014287349346343126
633,633,633,633,2021-08-10,256.0400085449219,274.25,261.20001220703125,-0.06639923958095939,-0.019754990126185312
634,634,634,634,2021-08-11,249.7700042724609,277.45001220703125,257.8299865722656,-0.09976574776257607,-0.03126084132787876
635,635,635,635,2021-08-12,247.5399932861328,278.7900085449219,260.32000732421875,-0.11209158973053257,-0.04909347602379599
636,636,636,636,2021-08-13,248.27999877929688,268.6400146484375,259.1700134277344,-0.07578921515391246,-0.04201880651394885
637,637,637,637,2021-08-16,253.32000732421875,265.0599975585937,255.2100067138672,-0.0442918220120323,-0.007405663335793289
638,638,638,638,2021-08-17,259.9200134277344,261.25,273.010009765625,-0.005090857692882755,-0.047946946520855405
639,639,639,639,2021-08-18,253.2700042724609,256.0400085449219,274.25,-0.01081863841593711,-0.07649952863277698
640,640,640,640,2021-08-19,263.0,249.7700042724609,277.45001220703125,0.052968713221092756,-0.05208149782400717
641,641,641,641,2021-08-20,266.989990234375,247.5399932861328,278.7900085449219,0.07857314969609708,-0.04232582929400619
642,642,642,642,2021-08-23,262.82000732421875,248.27999877929688,268.6400146484375,0.058562947544747335,-0.021664707440681386
643,643,643,643,2021-08-24,267.6400146484375,253.32000732421875,265.0599975585937,0.05652931829380092,0.009733709777438149
644,644,644,644,2021-08-25,264.8800048828125,259.9200134277344,261.25,0.0190827608450288,0.013894755532296577
645,645,645,645,2021-08-26,264.1300048828125,253.2700042724609,256.0400085449219,0.04287914252438951,0.031596610169895456
646,646,646,646,2021-08-27,268.739990234375,263.0,249.7700042724609,0.021825057925380253,0.07594981638075615
647,647,647,647,2021-08-30,265.5199890136719,266.989990234375,247.5399932861328,-0.005505828961650194,0.07263471041124214
648,648,648,648,2021-08-31,268.7699890136719,262.82000732421875,248.27999877929688,0.02263899826360305,0.08252775227612719
649,649,649,649,2021-09-01,265.17999267578125,267.6400146484375,253.32000732421875,-0.009191532797842794,0.04681819441282098
650,650,650,650,2021-09-02,272.6700134277344,264.8800048828125,259.9200134277344,0.029409575661886178,0.04905355240582465
651,651,651,651,2021-09-03,274.75,264.1300048828125,253.2700042724609,0.04020745436285944,0.0848106580534167
652,652,652,652,2021-09-07,268.3699951171875,268.739990234375,263.0,-0.0013767772963927394,0.020418232384743273
653,653,653,653,2021-09-08,262.1000061035156,265.5199890136719,266.989990234375,-0.012880321827597463,-0.018315233940293996
654,654,654,654,2021-09-09,258.7099914550781,268.7699890136719,262.82000732421875,-0.03742976511444518,-0.015638139238275173
655,655,655,655,2021-09-10,252.38999938964844,265.17999267578125,267.6400146484375,-0.048231366013235855,-0.05697957862848324
656,656,656,656,2021-09-13,262.989990234375,272.6700134277344,264.8800048828125,-0.035500871810844936,-0.007135361724542655
657,657,657,657,2021-09-14,262.04998779296875,274.75,264.1300048828125,-0.04622388428400814,-0.007874974638972243
658,658,658,658,2021-09-15,266.1099853515625,268.3699951171875,268.739990234375,-0.008421246066044552,-0.009786429182046197
659,659,659,659,2021-09-16,269.6300048828125,262.1000061035156,265.5199890136719,0.028729487233674078,0.015479120364565002
660,660,660,660,2021-09-17,278.1400146484375,258.7099914550781,268.7699890136719,0.07510348975730685,0.03486261866197049
661,661,661,661,2021-09-20,277.3900146484375,252.38999938964844,265.17999267578125,0.09905311351181223,0.046044280526037484
662,662,662,662,2021-09-21,279.3299865722656,262.989990234375,272.6700134277344,0.06213162836854935,0.024425029583593494
663,663,663,663,2021-09-22,277.2200012207031,262.04998779296875,274.75,0.05788976964089532,0.008989995343778423
664,664,664,664,2021-09-23,282.739990234375,266.1099853515625,268.3699951171875,0.06249297583043467,0.05354546103752256
665,665,665,665,2021-09-24,287.6400146484375,269.6300048828125,262.1000061035156,0.06679527292762755,0.09744375410214579
666,666,666,666,2021-09-27,282.70001220703125,278.1400146484375,258.7099914550781,0.016394611772626355,0.09272939408727354
667,667,667,667,2021-09-28,275.8399963378906,277.3900146484375,252.38999938964844,-0.0055878662846294835,0.0929117516738025
668,668,668,668,2021-09-29,280.1300048828125,279.3299865722656,262.989990234375,0.002864061679750618,0.06517363886421079
669,669,669,669,2021-09-30,271.3099975585937,277.2200012207031,262.04998779296875,-0.021318821283044076,0.03533680670476036
670,670,670,670,2021-10-01,271.510009765625,282.739990234375,266.1099853515625,-0.039718401558410554,0.020292453163410773
671,671,671,671,2021-10-04,269.5,287.6400146484375,269.6300048828125,-0.06306499000359456,-0.0004821602954352411
672,672,672,672,2021-10-05,269.4100036621094,282.70001220703125,278.1400146484375,-0.04701099388417829,-0.03138710910532827
673,673,673,673,2021-10-06,270.510009765625,275.8399963378906,277.3900146484375,-0.019322747400767226,-0.024802640756669603
674,674,674,674,2021-10-07,277.1199951171875,280.1300048828125,279.3299865722656,-0.01074504591853409,-0.007911758713045947
675,675,675,675,2021-10-08,280.6199951171875,271.3099975585937,277.2200012207031,0.034314981542776124,0.012264605300890796
676,676,676,676,2021-10-11,279.1300048828125,271.510009765625,282.739990234375,0.028065245637777014,-0.012767862616710257
677,677,677,677,2021-10-12,280.69000244140625,269.5,287.6400146484375,0.0415213448660714,-0.024162188336437684
678,678,678,678,2021-10-13,275.57000732421875,269.4100036621094,282.70001220703125,0.02286479187252155,-0.02522109860253896
679,679,679,679,2021-10-14,280.0400085449219,270.510009765625,275.8399963378906,0.035229745426255565,0.01522626255362347
680,680,680,680,2021-10-15,280.0899963378906,277.1199951171875,280.1300048828125,0.010717383346687814,-0.00014282134803311752
681,681,681,681,2021-10-18,276.2799987792969,280.6199951171875,271.3099975585937,-0.015465741620009021,0.018318533284531258
682,682,682,682,2021-10-19,281.9200134277344,279.1300048828125,271.510009765625,0.009995373109720651,0.0383411413490633
683,683,683,683,2021-10-20,290.1000061035156,280.69000244140625,269.5,0.033524541594863955,0.07643787051397255
684,684,684,684,2021-10-21,296.25,275.57000732421875,269.4100036621094,0.07504442474195105,0.09962509176739043
685,685,685,685,2021-10-22,297.8900146484375,280.0400085449219,270.510009765625,0.06374091400819348,0.10121623560819448
686,686,686,686,2021-10-25,297.6000061035156,280.0899963378906,277.1199951171875,0.06251565566269468,0.07390304325628905
687,687,687,687,2021-10-26,299.4599914550781,276.2799987792969,280.6199951171875,0.08390036476834628,0.06713704178500546
688,688,688,688,2021-10-27,295.6199951171875,281.9200134277344,279.1300048828125,0.04859527893348692,0.05907637998751869
689,689,689,689,2021-10-28,297.1400146484375,290.1000061035156,280.69000244140625,0.024267522912115425,0.05860562208825071
690,690,690,690,2021-10-29,295.7200012207031,296.25,275.57000732421875,-0.001789025415348089,0.0731211429434595
691,691,691,691,2021-11-01,297.9700012207031,297.8900146484375,280.0400085449219,0.0002685104177124753,0.06402653952535164
692,692,692,692,2021-11-02,294.4599914550781,297.6000061035156,280.0899963378906,-0.010551124274323032,0.051304920936383835
693,693,693,693,2021-11-03,303.989990234375,299.4599914550781,276.2799987792969,0.01512722536752098,0.1002967698621351
694,694,694,694,2021-11-04,303.04998779296875,295.6199951171875,281.9200134277344,0.025133593121249742,0.07495024602306466
695,695,695,695,2021-11-05,304.17999267578125,297.1400146484375,290.1000061035156,0.0236924603900055,0.04853494062747976
696,696,696,696,2021-11-08,305.0400085449219,295.7200012207031,296.25,0.031516323839262395,0.029670914919567526
697,697,697,697,2021-11-09,305.3800048828125,297.9700012207031,297.8900146484375,0.024868287518047483,0.02514347533002903
698,698,698,698,2021-11-10,302.67999267578125,294.4599914550781,297.6000061035156,0.02791551130625214,0.01706984700295555
699,699,699,699,2021-11-11,312.57000732421875,303.989990234375,299.4599914550781,0.028224669776885092,0.04377885608504495
700,700,700,700,2021-11-12,313.2200012207031,303.04998779296875,295.6199951171875,0.03355886433720001,0.0595359123003123
701,701,701,701,2021-11-15,308.82000732421875,304.17999267578125,297.1400146484375,0.015254174370972429,0.039308043683044414
702,702,702,702,2021-11-16,308.29998779296875,305.0400085449219,295.7200012207031,0.01068705467062303,0.04254019518577268
703,703,703,703,2021-11-17,307.75,305.3800048828125,297.9700012207031,0.007760806468311454,0.03282209195298469
704,704,704,704,2021-11-18,306.9599914550781,302.67999267578125,294.4599914550781,0.014140342549437745,0.04245058874800289
705,705,705,705,2021-11-19,298.0,312.57000732421875,303.989990234375,-0.04661358090287193,-0.019704564054088602
706,706,706,706,2021-11-22,302.8900146484375,313.2200012207031,303.04998779296875,-0.03297997104912476,-0.0005278770862070514
707,707,707,707,2021-11-23,306.5,308.82000732421875,304.17999267578125,-0.007512490347761247,0.007627087185486214
708,708,708,708,2021-11-24,307.0,308.29998779296875,305.0400085449219,-0.004216632644960527,0.006425358642059953
709,709,709,709,2021-11-26,292.4200134277344,307.75,305.3800048828125,-0.049813116400538204,-0.042438899888194825
710,710,710,710,2021-11-29,297.5299987792969,306.9599914550781,302.67999267578125,-0.03072059205852984,-0.0170146492041211
711,711,711,711,2021-11-30,285.17999267578125,298.0,312.57000732421875,-0.043020158806103215,-0.08762841605601246
712,712,712,712,2021-12-01,282.2799987792969,302.8900146484375,313.2200012207031,-0.06804455370726747,-0.09878041734507592
713,713,713,713,2021-12-02,288.0199890136719,306.5,308.82000732421875,-0.06029367369111949,-0.06735320839724512
714,714,714,714,2021-12-03,285.95001220703125,307.0,308.29998779296875,-0.06856673548198289,-0.0724942473917517
715,715,715,715,2021-12-06,285.04998779296875,292.4200134277344,307.75,-0.025203560961421623,-0.07376120944608044
716,716,716,716,2021-12-07,291.1300048828125,297.5299987792969,306.9599914550781,-0.021510415496730384,-0.05157019485577574
717,717,717,717,2021-12-08,297.3299865722656,285.17999267578125,298.0,0.04260465042615236,-0.0022483672071623717
718,718,718,718,2021-12-09,295.239990234375,282.2799987792969,302.8900146484375,0.04591183049143699,-0.025256773231503993
719,719,719,719,2021-12-10,302.9800109863281,288.0199890136719,306.5,0.051940915711742974,-0.01148446660251834
720,720,720,720,2021-12-13,300.94000244140625,285.95001220703125,307.0,0.05242171566519138,-0.01973940572831845
721,721,721,721,2021-12-14,306.17999267578125,285.04998779296875,292.4200134277344,0.07412736638374873,0.04705553182476474
722,722,722,722,2021-12-15,314.0,291.1300048828125,297.5299987792969,0.07855595346963051,0.055355766774026316
723,723,723,723,2021-12-16,306.8699951171875,297.3299865722656,285.17999267578125,0.03208559168519387,0.07605723752881022
724,724,724,724,2021-12-17,302.9200134277344,295.239990234375,282.2799987792969,0.026012814819776242,0.07311894125582397
725,725,725,725,2021-12-20,299.04998779296875,302.9800109863281,288.0199890136719,-0.012971229291877995,0.038295948892537846
726,726,726,726,2021-12-21,308.54998779296875,300.94000244140625,285.95001220703125,0.025287383830084886,0.07903470754033348
727,727,727,727,2021-12-22,316.3800048828125,306.17999267578125,285.04998779296875,0.0333137776831558,0.10991060667085062
728,728,728,728,2021-12-23,316.7300109863281,314.0,291.1300048828125,0.008694302504229645,0.08793324519683332
729,729,729,729,2021-12-27,322.3299865722656,306.8699951171875,297.3299865722656,0.05037961254300627,0.0840816639055133
730,730,730,730,2021-12-28,322.8900146484375,302.9200134277344,295.239990234375,0.0659249978062848,0.09365270738599007
731,731,731,731,2021-12-29,324.8800048828125,299.04998779296875,302.9800109863281,0.086373576807252,0.07228197604584752
732,732,732,732,2021-12-30,320.67999267578125,308.54998779296875,300.94000244140625,0.03931293262909308,0.06559443767605622
733,733,733,733,2021-12-31,318.0799865722656,316.3800048828125,306.17999267578125,0.005373227331742392,0.03886600751566904
734,734,734,734,2022-01-03,316.57000732421875,316.7300109863281,314.0,-0.0005051736701903176,0.008184736701333684
