,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CPB,CPB_6m,CPB_12m,CPB_6m_ret,CPB_12m_ret
244,244,244,244,2020-01-24,43.05919647216797,42.16782760620117,42.52967071533203,0.021138600600703272,0.012450737283631108
245,245,245,245,2020-01-27,43.04154586791992,42.44142532348633,41.78833770751953,0.014139971498589032,0.029989423584439123
246,246,246,246,2020-01-28,43.13862609863281,42.379638671875,42.0266227722168,0.017909247236256087,0.026459497648503527
247,247,247,247,2020-01-29,42.662052154541016,42.85621643066406,42.12369918823242,-0.004530597712403717,0.012780287028044013
248,248,248,248,2020-01-30,43.27101135253906,42.86503219604492,42.11487579345703,0.009471103500806377,0.02745195224490371
249,249,249,249,2020-01-31,42.706172943115234,43.209228515625,41.95602035522461,-0.01164231785179537,0.01787949813970413
250,250,250,250,2020-02-03,43.12979888916016,43.05919647216797,42.16782760620117,0.0016396594171892431,0.022812920123433722
251,251,251,251,2020-02-04,42.944461822509766,43.04154586791992,42.44142532348633,-0.0022555891860407407,0.011852488345745149
252,252,252,252,2020-02-05,43.24453353881836,43.13862609863281,42.379638671875,0.0024550489842536383,0.02040826429974585
253,253,253,253,2020-02-06,42.50318908691406,42.662052154541016,42.85621643066406,-0.0037237558814910976,-0.0082374827540167
254,254,254,254,2020-02-07,43.13862609863281,43.27101135253906,42.86503219604492,-0.0030594444125116027,0.006382682773609094
255,255,255,255,2020-02-10,42.979766845703125,42.706172943115234,43.209228515625,0.006406425201160415,-0.005310478289120568
256,256,256,256,2020-02-11,43.00624084472656,43.12979888916016,43.05919647216797,-0.0028647952834450763,-0.0012298331548206143
257,257,257,257,2020-02-12,42.52083969116211,42.944461822509766,43.04154586791992,-0.009864418212958248,-0.012097757323951241
258,258,258,258,2020-02-13,42.67969512939453,43.24453353881836,43.13862609863281,-0.013061498487821677,-0.010638516122163377
259,259,259,259,2020-02-14,42.92681121826172,42.50318908691406,42.662052154541016,0.009966831676592403,0.006205961747025812
260,260,260,260,2020-02-18,42.53849792480469,43.13862609863281,43.27101135253906,-0.01391162000514301,-0.016928502589560912
261,261,261,261,2020-02-19,42.17665863037109,42.979766845703125,42.706172943115234,-0.018685727593990675,-0.012399011108990332
262,262,262,262,2020-02-20,42.13252639770508,43.00624084472656,43.12979888916016,-0.02031599204813128,-0.023122586173378368
263,263,263,263,2020-02-21,42.3266830444336,42.52083969116211,42.944461822509766,-0.0045661526945072195,-0.014385528467662612
264,264,264,264,2020-02-24,42.379638671875,42.67969512939453,43.24453353881836,-0.007030426450091332,-0.02000009703346639
265,265,265,265,2020-02-25,42.256080627441406,42.92681121826172,42.50318908691406,-0.01562498056074968,-0.0058138804353562445
266,266,266,266,2020-02-26,41.16173553466797,42.53849792480469,43.13862609863281,-0.03236509179450631,-0.0458264609411726
267,267,267,267,2020-02-27,40.33214569091797,42.17665863037109,42.979766845703125,-0.04373302673448143,-0.06160157090405083
268,268,268,268,2020-02-28,39.82027053833008,42.13252639770508,43.00624084472656,-0.054880541402828054,-0.07408158080822236
269,269,269,269,2020-03-02,42.34434127807617,42.3266830444336,42.52083969116211,0.0004171891670328165,-0.004150868476913483
270,270,270,270,2020-03-03,42.256080627441406,42.379638671875,42.67969512939453,-0.00291550490532122,-0.009925434112610931
271,271,271,271,2020-03-04,46.5275764465332,42.256080627441406,42.92681121826172,0.10108594445263952,0.08388149797485234
272,272,272,272,2020-03-05,46.86294937133789,41.16173553466797,42.53849792480469,0.13850761544950263,0.10165971196673507
273,273,273,273,2020-03-06,45.68035125732422,40.33214569091797,42.17665863037109,0.13260404262624093,0.08307183975048593
274,274,274,274,2020-03-09,44.30358123779297,39.82027053833008,42.13252639770508,0.11258865494515802,0.051529187203123605
275,275,275,275,2020-03-10,45.23907852172852,42.34434127807617,42.3266830444336,0.06836184378551446,0.06880755277321282
276,276,276,276,2020-03-11,44.541873931884766,42.256080627441406,42.379638671875,0.054093831479461674,0.05102061574311434
277,277,277,277,2020-03-12,42.0795783996582,46.5275764465332,42.256080627441406,-0.09559917766158277,-0.004176966371760016
278,278,278,278,2020-03-13,43.49163818359375,46.86294937133789,41.16173553466797,-0.07193979962785024,0.0566036057192838
279,279,279,279,2020-03-16,43.50929641723633,45.68035125732422,40.33214569091797,-0.047527104768919526,0.07877465163064201
280,280,280,280,2020-03-17,47.51603317260742,44.30358123779297,39.82027053833008,0.07250998328040548,0.19326243971320034
281,281,281,281,2020-03-18,44.55069732666016,45.23907852172852,42.34434127807617,-0.015216516727628027,0.05210509791839257
282,282,282,282,2020-03-19,41.920711517333984,44.541873931884766,42.256080627441406,-0.05884715175116273,-0.007936588181574722
283,283,283,283,2020-03-20,39.9791259765625,42.0795783996582,46.5275764465332,-0.049916194576530404,-0.14074342508460125
284,284,284,284,2020-03-23,37.88750457763672,43.49163818359375,46.86294937133789,-0.12885542692827479,-0.19152539296194393
285,285,285,285,2020-03-24,38.39054870605469,43.50929641723633,45.68035125732422,-0.11764721870229633,-0.15958289178217977
286,286,286,286,2020-03-25,36.5460319519043,47.51603317260742,44.30358123779297,-0.2308694663305193,-0.17509982419369585
287,287,287,287,2020-03-26,38.4699821472168,44.55069732666016,45.23907852172852,-0.13648978678958923,-0.14962940439338301
288,288,288,288,2020-03-27,38.99950408935547,41.920711517333984,44.541873931884766,-0.06968410893432986,-0.12443054935238951
289,289,289,289,2020-03-30,41.06464767456055,39.9791259765625,42.0795783996582,0.027152211847613295,-0.024119317818685704
290,290,290,290,2020-03-31,40.73811340332031,37.88750457763672,43.49163818359375,0.07523875899090426,-0.06331159034869704
291,291,291,291,2020-04-01,40.57925415039063,38.39054870605469,43.50929641723633,0.05701156972499222,-0.06734290158930156
292,292,292,292,2020-04-02,41.87659454345703,36.5460319519043,47.51603317260742,0.1458588609173197,-0.11868496279275853
293,293,293,293,2020-04-03,43.7122802734375,38.4699821472168,44.55069732666016,0.13626983517069213,-0.018819392367197207
294,294,294,294,2020-04-06,42.01780319213867,38.99950408935547,41.920711517333984,0.07739326879305164,0.0023160788853628933
295,295,295,295,2020-04-07,41.24999237060547,41.06464767456055,39.9791259765625,0.004513485602355205,0.03178824856721496
296,296,296,296,2020-04-08,41.04547119140625,40.73811340332031,37.88750457763672,0.007544723169750078,0.08335113776887626
297,297,297,297,2020-04-09,42.45929718017578,40.57925415039063,38.39054870605469,0.04633015241772376,0.10598307685764863
298,298,298,298,2020-04-13,43.12620162963867,41.87659454345703,36.5460319519043,0.029840226976548312,0.18005154941018175
299,299,299,299,2020-04-14,44.52224349975586,43.7122802734375,38.4699821472168,0.01852942059420659,0.15732425685507967
300,300,300,300,2020-04-15,44.904598236083984,42.01780319213867,38.99950408935547,0.0687040926614988,0.15141459576508454
301,301,301,301,2020-04-16,45.4470100402832,41.24999237060547,41.06464767456055,0.10174590171969355,0.10671861598455945
302,302,302,302,2020-04-17,44.762332916259766,41.04547119140625,40.73811340332031,0.09055473398077885,0.09878266755012421
303,303,303,303,2020-04-20,45.61595153808594,42.45929718017578,40.57925415039063,0.07434542179336856,0.12412000893433928
304,304,304,304,2020-04-21,44.85124588012695,43.12620162963867,41.87659454345703,0.03999991154571658,0.07103374496183079
305,305,305,305,2020-04-22,45.17135620117188,44.52224349975586,43.7122802734375,0.014579514651358094,0.03337908520459898
306,306,306,306,2020-04-23,44.94017028808594,44.904598236083984,42.01780319213867,0.0007921694748260766,0.06955068742132675
307,307,307,307,2020-04-24,45.12690353393555,45.4470100402832,41.24999237060547,-0.007043510806627795,0.09398574255477299
308,308,308,308,2020-04-27,45.56260299682617,44.762332916259766,41.04547119140625,0.017878203132609904,0.1100518930421166
309,309,309,309,2020-04-28,45.33141326904297,45.61595153808594,42.45929718017578,-0.006237692286335417,0.06764398564298846
310,310,310,310,2020-04-29,44.62005615234375,44.85124588012695,43.12620162963867,-0.005154588757714795,0.03463913969363852
311,311,311,311,2020-04-30,44.44221878051758,45.17135620117188,44.52224349975586,-0.01614158798790699,-0.0017974098551147843
312,312,312,312,2020-05-01,44.82456970214844,44.94017028808594,44.904598236083984,-0.002572321938178024,-0.0017821901782708593
313,313,313,313,2020-05-04,45.1535758972168,45.12690353393555,45.4470100402832,0.00059105236992818,-0.006456621520454564
314,314,314,314,2020-05-05,45.24249267578125,45.56260299682617,44.762332916259766,-0.007025725046201137,0.010726870746879058
315,315,315,315,2020-05-06,44.95795822143555,45.33141326904297,45.61595153808594,-0.008238327920441324,-0.014424632052255082
316,316,316,316,2020-05-07,44.67340850830078,44.62005615234375,44.85124588012695,0.0011957034696432611,-0.0039650486477337266
317,317,317,317,2020-05-08,45.58039093017578,44.44221878051758,45.17135620117188,0.025610155858310835,0.009055179286232784
318,318,318,318,2020-05-11,46.20283126831055,44.82456970214844,44.94017028808594,0.030747904002657922,0.028096488556460963
319,319,319,319,2020-05-12,46.594085693359375,45.1535758972168,45.12690353393555,0.03190245218721133,0.032512360577111155
320,320,320,320,2020-05-13,46.68300247192383,45.24249267578125,45.56260299682617,0.03183975309374798,0.02459033069677119
321,321,321,321,2020-05-14,47.100921630859375,44.95795822143555,45.33141326904297,0.047665941564091874,0.0390349259864089
322,322,322,322,2020-05-15,47.59886932373047,44.67340850830078,44.62005615234375,0.06548550722038837,0.06675951193822627
323,323,323,323,2020-05-18,45.29584884643555,45.58039093017578,44.44221878051758,-0.006242642459476144,0.01920763835247974
324,324,324,324,2020-05-19,44.12209701538086,46.20283126831055,44.82456970214844,-0.045034778082026605,-0.01567159911261584
325,325,325,325,2020-05-20,42.832763671875,46.594085693359375,45.1535758972168,-0.08072531020863971,-0.05139819337065721
326,326,326,326,2020-05-21,41.95245361328125,46.68300247192383,45.24249267578125,-0.1013334320449425,-0.07272011040764759
327,327,327,327,2020-05-22,42.9928092956543,47.100921630859375,44.95795822143555,-0.08721936202015934,-0.043710813469377774
328,328,328,328,2020-05-26,42.11251831054688,47.59886932373047,44.67340850830078,-0.11526221297127237,-0.05732471023065233
329,329,329,329,2020-05-27,43.26847076416016,45.29584884643555,45.58039093017578,-0.04475858459234772,-0.050721815211221655
330,330,330,330,2020-05-28,44.03318786621094,44.12209701538086,46.20283126831055,-0.002015070796361429,-0.04695910061225439
331,331,331,331,2020-05-29,45.33141326904297,42.832763671875,46.594085693359375,0.058335007666307614,-0.02709941413221817
332,332,332,332,2020-06-01,45.98942565917969,41.95245361328125,46.68300247192383,0.09622731683613428,-0.014857159480289872
333,333,333,333,2020-06-02,46.24729537963867,42.9928092956543,47.100921630859375,0.07569838159688103,-0.01812334497211676
334,334,334,334,2020-06-03,43.410743713378906,42.11251831054688,47.59886932373047,0.03082754142743549,-0.08798792218922658
335,335,335,335,2020-06-04,43.36627960205078,43.26847076416016,45.29584884643555,0.002260510625016865,-0.04259925122336261
336,336,336,336,2020-06-05,42.84165954589844,44.03318786621094,44.12209701538086,-0.02705977872719101,-0.02902032215368333
337,337,337,337,2020-06-08,44.3621826171875,45.33141326904297,42.832763671875,-0.021380993486857847,0.035706753760480714
338,338,338,338,2020-06-09,44.04207611083984,45.98942565917969,41.95245361328125,-0.042343419610658906,0.049809303570675034
339,339,339,339,2020-06-10,43.51744079589844,46.24729537963867,42.9928092956543,-0.05902733470857435,0.012202773180890247
340,340,340,340,2020-06-11,42.6549072265625,43.410743713378906,42.11251831054688,-0.01741127707479162,0.012879517487316416
341,341,341,341,2020-06-12,41.85464096069336,43.36627960205078,43.26847076416016,-0.03485746656685618,-0.03267575161537484
342,342,342,342,2020-06-15,43.01948928833008,42.84165954589844,44.03318786621094,0.004150860268172352,-0.02302123981940285
343,343,343,343,2020-06-16,43.72195053100586,44.3621826171875,45.33141326904297,-0.014431933877247727,-0.035504358279873416
344,344,344,344,2020-06-17,43.93537139892578,44.04207611083984,45.98942565917969,-0.0024227902346273256,-0.044663620621752775
345,345,345,345,2020-06-18,43.615264892578125,43.51744079589844,46.24729537963867,0.002247928529126808,-0.05691209540913722
346,346,346,346,2020-06-19,43.69528198242188,42.6549072265625,43.410743713378906,0.024390505653509198,0.006554558726790116
347,347,347,347,2020-06-22,44.29104995727539,41.85464096069336,43.36627960205078,0.058211202883573065,0.02132464125838629
348,348,348,348,2020-06-23,43.65971755981445,43.01948928833008,42.84165954589844,0.014882284333813667,0.01909491888472692
349,349,349,349,2020-06-24,43.44631576538086,43.72195053100586,44.3621826171875,-0.006304265072289761,-0.020645216212869633
350,350,350,350,2020-06-25,44.10432434082031,43.93537139892578,44.04207611083984,0.003845487963683558,0.0014133809183702883
351,351,351,351,2020-06-26,43.03728103637695,43.615264892578125,43.51744079589844,-0.013251870821482159,-0.01103373155083931
352,352,352,352,2020-06-29,43.79309844970703,43.69528198242188,42.6549072265625,0.0022386047840246004,0.026683711140174315
353,353,353,353,2020-06-30,44.1309928894043,44.29104995727539,41.85464096069336,-0.0036137564592731986,0.05438708531387748
354,354,354,354,2020-07-01,43.84645462036133,43.65971755981445,43.01948928833008,0.004277101891257962,0.01922303927154201
355,355,355,355,2020-07-02,43.85533905029297,43.44631576538086,43.72195053100586,0.009414452703444764,0.0030508364258021725
356,356,356,356,2020-07-06,43.84645462036133,44.10432434082031,43.93537139892578,-0.005846812626949527,-0.0020238085108489345
357,357,357,357,2020-07-07,44.21992111206055,43.03728103637695,43.615264892578125,0.027479432882481003,0.013863408166192581
358,358,358,358,2020-07-08,44.04207611083984,43.79309844970703,43.69528198242188,0.005685317320461847,0.00793664928303861
359,359,359,359,2020-07-09,43.93537139892578,44.1309928894043,44.29104995727539,-0.004432746187441494,-0.00803048378154747
360,360,360,360,2020-07-10,44.7089729309082,43.84645462036133,43.65971755981445,0.0196713352998521,0.024032573496524767
361,361,361,361,2020-07-13,44.30884552001953,43.85533905029297,43.44631576538086,0.010340963712684559,0.019852770929910557
362,362,362,362,2020-07-14,45.05208969116211,43.84645462036133,44.10432434082031,0.027496751590057045,0.021489170608710584
363,363,363,363,2020-07-15,44.06705093383789,44.21992111206055,43.03728103637695,-0.003457043214420419,0.02392739208107808
364,364,364,364,2020-07-16,44.371524810791016,44.04207611083984,43.79309844970703,0.0074803172112518634,0.013208162508717258
365,365,365,365,2020-07-17,44.416290283203125,43.93537139892578,44.1309928894043,0.010946052553207686,0.006464785293043507
366,366,366,366,2020-07-20,44.07601165771485,44.7089729309082,43.84645462036133,-0.014157365551016099,0.005235475464119288
367,367,367,367,2020-07-21,44.19241714477539,44.30884552001953,43.85533905029297,-0.002627655355893599,0.007686135868106403
368,368,368,368,2020-07-22,44.1834716796875,45.05208969116211,43.84645462036133,-0.019280304585849395,0.00768630125842984
369,369,369,369,2020-07-23,44.44316101074219,44.06705093383789,44.21992111206055,0.008534950012175413,0.005048401106729994
370,370,370,370,2020-07-24,44.23720169067383,44.371524810791016,44.04207611083984,-0.0030272369653728814,0.004430435553104406
371,371,371,371,2020-07-27,44.31779479980469,44.416290283203125,43.93537139892578,-0.002217553126801386,0.008704225973340751
372,372,372,372,2020-07-28,44.98045349121094,44.07601165771485,44.7089729309082,0.020520047061421742,0.006072171703033202
373,373,373,373,2020-07-29,44.95358657836914,44.19241714477539,44.30884552001953,0.017223982818141526,0.014551068771545994
374,374,374,374,2020-07-30,44.15660095214844,44.1834716796875,45.05208969116211,-0.0006081624308262867,-0.019876741459771585
375,375,375,375,2020-07-31,44.38942337036133,44.44316101074219,44.06705093383789,-0.001209131824981391,0.00731549830750966
376,376,376,376,2020-08-03,44.51480484008789,44.23720169067383,44.371524810791016,0.006275332498542507,0.00322909861465992
377,377,377,377,2020-08-04,45.17745971679688,44.31779479980469,44.416290283203125,0.01939773675282197,0.017137168114231383
378,378,378,378,2020-08-05,44.54166793823242,44.98045349121094,44.07601165771485,-0.009755027326797672,0.010564846114792692
379,379,379,379,2020-08-06,44.66702651977539,44.95358657836914,44.19241714477539,-0.0063745760995995715,0.010739611129329418
380,380,380,380,2020-08-07,44.74761962890625,44.15660095214844,44.1834716796875,0.013384605336771438,0.012768302891827954
381,381,381,381,2020-08-10,45.13268280029297,44.38942337036133,44.44316101074219,0.016744065894487736,0.01551468828655378
382,382,382,382,2020-08-11,44.56852340698242,44.51480484008789,44.23720169067383,0.0012067573268603748,0.00748966262887385
383,383,383,383,2020-08-12,45.6341552734375,45.17745971679688,44.31779479980469,0.010108925103436528,0.029702752124268983
384,384,384,384,2020-08-13,45.8311653137207,44.54166793823242,44.98045349121094,0.02895036120507366,0.018912922313599978
385,385,385,385,2020-08-14,46.234134674072266,44.66702651977539,44.95358657836914,0.035084228264065764,0.02848600508150123
386,386,386,386,2020-08-17,46.816200256347656,44.74761962890625,44.15660095214844,0.046227724392855496,0.06023106957624225
387,387,387,387,2020-08-18,46.95948028564453,45.13268280029297,44.38942337036133,0.04047615546000083,0.05789795676866616
388,388,388,388,2020-08-19,46.90574264526367,44.56852340698242,44.51480484008789,0.052441029220076985,0.053711070143176665
389,389,389,389,2020-08-20,46.92366409301758,45.6341552734375,45.17745971679688,0.028257536747495537,0.03865211517351996
390,390,390,390,2020-08-21,47.04903030395508,45.8311653137207,44.54166793823242,0.02657285674274079,0.05629251174876759
391,391,391,391,2020-08-24,47.18335723876953,46.234134674072266,44.66702651977539,0.020530773883599585,0.05633530850503532
392,392,392,392,2020-08-25,47.4878158569336,46.816200256347656,44.74761962890625,0.01434579476566733,0.061236692605146414
393,393,393,393,2020-08-26,47.89080047607422,46.95948028564453,45.13268280029297,0.019832421158936686,0.06111131678091475
394,394,394,394,2020-08-27,47.72065734863281,46.90574264526367,44.56852340698242,0.01737345274611979,0.0707255637093096
395,395,395,395,2020-08-28,46.69084167480469,46.92366409301758,45.6341552734375,-0.004961727152239526,0.023155603407920555
396,396,396,396,2020-08-31,47.11172103881836,47.04903030395508,45.8311653137207,0.001332455407864419,0.027940719297274486
397,397,397,397,2020-09-01,46.02818298339844,47.18335723876953,46.234134674072266,-0.024482663442649488,-0.004454537586259244
398,398,398,398,2020-09-02,46.96844100952149,47.4878158569336,46.816200256347656,-0.010937012748213792,0.0032518818772182545
399,399,399,399,2020-09-03,43.45812225341797,47.89080047607422,46.95948028564453,-0.09255803157582998,-0.07456126028074728
400,400,400,400,2020-09-04,42.60741424560547,47.72065734863281,46.90574264526367,-0.10714946916324986,-0.0916375726564097
401,401,401,401,2020-09-08,40.49404525756836,46.69084167480469,46.92366409301758,-0.13271974106605677,-0.13702294907541057
402,402,402,402,2020-09-09,40.82537841796875,47.11172103881836,47.04903030395508,-0.13343479037137895,-0.1322801308715421
403,403,403,403,2020-09-10,40.58360290527344,46.02818298339844,47.18335723876953,-0.11828796457354762,-0.13987462359022684
404,404,404,404,2020-09-11,40.74478149414063,46.96844100952149,47.4878158569336,-0.132507261931883,-0.1419950410671168
405,405,405,405,2020-09-14,41.03134536743164,43.45812225341797,47.89080047607422,-0.05584173360816258,-0.1432311642414391
406,406,406,406,2020-09-15,40.76269912719727,42.60741424560547,47.72065734863281,-0.04329563647712931,-0.14580600117476972
407,407,407,407,2020-09-16,40.52986526489258,40.49404525756836,46.69084167480469,0.0008845746849044378,-0.13195256690428636
408,408,408,408,2020-09-17,40.82537841796875,40.82537841796875,47.11172103881836,0.0,-0.13343479037137895
409,409,409,409,2020-09-18,40.69105529785156,40.58360290527344,46.02818298339844,0.002647679971365058,-0.11595347327683747
410,410,410,410,2020-09-21,41.25521469116211,40.74478149414063,46.96844100952149,0.012527572324688485,-0.12163968391459257
411,411,411,411,2020-09-22,40.8880615234375,41.03134536743164,43.45812225341797,-0.003492058149959454,-0.05913878917716775
412,412,412,412,2020-09-23,40.45823669433594,40.76269912719727,42.60741424560547,-0.007469143098480346,-0.05044139827122218
413,413,413,413,2020-09-24,41.917877197265625,40.52986526489258,40.49404525756836,0.034246645610622295,0.03516151401127687
414,414,414,414,2020-09-25,42.58949279785156,40.82537841796875,40.82537841796875,0.04321121930143246,0.04321121930143246
415,415,415,415,2020-09-28,42.96559143066406,40.69105529785156,40.58360290527344,0.055897693391417036,0.05869337256601992
416,416,416,416,2020-09-29,43.001426696777344,41.25521469116211,40.74478149414063,0.04232706140756837,0.055384889055331676
417,417,417,417,2020-09-30,43.31483840942383,40.8880615234375,41.03134536743164,0.059351722619456426,0.05565240480280953
418,418,418,418,2020-10-01,43.44916534423828,40.45823669433594,40.76269912719727,0.07392632240744845,0.06590501302816265
419,419,419,419,2020-10-02,43.70885467529297,41.917877197265625,40.52986526489258,0.04272586299155856,0.07843572609046068
420,420,420,420,2020-10-05,43.861087799072266,42.58949279785156,40.82537841796875,0.02985701208643765,0.07435838928482252
421,421,421,421,2020-10-06,43.50289535522461,42.96559143066406,40.69105529785156,0.012505446955795474,0.06910216598687002
422,422,422,422,2020-10-07,43.52093124389648,43.001426696777344,41.25521469116211,0.012081100257030908,0.05491951913704951
423,423,423,423,2020-10-08,43.67427062988281,43.31483840942383,40.8880615234375,0.008298131394639752,0.06814236240689042
424,424,424,424,2020-10-09,43.7193717956543,43.44916534423828,40.45823669433594,0.006218910059036409,0.08060497361653218
425,425,425,425,2020-10-12,44.305660247802734,43.70885467529297,41.917877197265625,0.013654111436763872,0.056963358122841035
426,426,426,426,2020-10-13,44.74763870239258,43.861087799072266,42.58949279785156,0.020212697582458583,0.0506732004249153
427,427,427,427,2020-10-14,44.61233901977539,43.50289535522461,42.96559143066406,0.02550275459809237,0.03832712489874068
428,428,428,428,2020-10-15,44.34174346923828,43.52093124389648,43.001426696777344,0.018860171459610386,0.031169123338909754
429,429,429,429,2020-10-16,44.1432991027832,43.67427062988281,43.31483840942383,0.010739239972091807,0.019126486991098313
430,430,430,430,2020-10-19,43.86368179321289,43.7193717956543,43.44916534423828,0.003300825049204814,0.009540262642342645
431,431,431,431,2020-10-20,42.99777221679688,44.305660247802734,43.70885467529297,-0.029519660099653122,-0.01626861339146546
432,432,432,432,2020-10-21,43.0699348449707,44.74763870239258,43.861087799072266,-0.03749256734148454,-0.018037695684289368
433,433,433,433,2020-10-22,43.21425628662109,44.61233901977539,43.50289535522461,-0.031338476391802095,-0.006634939266608075
434,434,434,434,2020-10-23,43.79153060913086,44.34174346923828,43.52093124389648,-0.012408462479359339,0.006217683250340222
435,435,435,435,2020-10-26,43.55701446533203,44.1432991027832,43.67427062988281,-0.013281396029917625,-0.0026847881569556087
436,436,436,436,2020-10-27,43.51191329956055,43.86368179321289,43.7193717956543,-0.008019584295515636,-0.0047452304910377
437,437,437,437,2020-10-28,42.45657730102539,42.99777221679688,44.305660247802734,-0.012586580370786637,-0.04173468889607723
438,438,438,438,2020-10-29,42.18599319458008,43.0699348449707,44.74763870239258,-0.02052340347326631,-0.05724649572795293
439,439,439,439,2020-10-30,42.09578323364258,43.21425628662109,44.61233901977539,-0.02588203868557104,-0.056409411419053646
440,440,440,440,2020-11-02,43.006797790527344,43.79153060913086,44.34174346923828,-0.01791973944934211,-0.030105845514104446
441,441,441,441,2020-11-03,43.19620895385742,43.55701446533203,44.1432991027832,-0.008283522548630629,-0.02145490183505716
442,442,442,442,2020-11-04,43.01581573486328,43.51191329956055,43.86368179321289,-0.011401419222405784,-0.019329568875378844
443,443,443,443,2020-11-05,43.34955978393555,42.45657730102539,42.99777221679688,0.021032842015943354,0.008181530088696931
444,444,444,444,2020-11-06,43.28641891479492,42.18599319458008,43.0699348449707,0.026085096897901616,0.0050263384563604685
445,445,445,445,2020-11-09,41.59969329833984,42.09578323364258,43.21425628662109,-0.011784789287547226,-0.03736181360087665
446,446,446,446,2020-11-10,42.65502166748047,43.006797790527344,43.79153060913086,-0.008179546981392671,-0.025952711080014623
447,447,447,447,2020-11-11,43.55701446533203,43.19620895385742,43.55701446533203,0.00835271243038993,0.0
448,448,448,448,2020-11-12,43.77349090576172,43.01581573486328,43.51191329956055,0.017613874291458886,0.006011631904125236
449,449,449,449,2020-11-13,44.368797302246094,43.34955978393555,42.45657730102539,0.023512061561655306,0.04503942905389402
450,450,450,450,2020-11-16,45.00921249389648,43.28641891479492,42.18599319458008,0.03979986384396228,0.06692314404675725
451,451,451,451,2020-11-17,44.54018020629883,41.59969329833984,42.09578323364258,0.07068530257833272,0.05806750189417342
452,452,452,452,2020-11-18,44.233497619628906,42.65502166748047,43.006797790527344,0.03700563006282187,0.028523393791754392
453,453,453,453,2020-11-19,44.486061096191406,43.55701446533203,43.19620895385742,0.021329437801546725,0.029860308892195153
454,454,454,454,2020-11-20,44.179386138916016,43.77349090576172,43.01581573486328,0.009272626531617867,0.02704982770115616
455,455,455,455,2020-11-23,44.2966423034668,44.368797302246094,43.34955978393555,-0.0016262554580366295,0.0218475694851743
456,456,456,456,2020-11-24,44.531158447265625,45.00921249389648,43.28641891479492,-0.010621248854235765,0.02875589073147511
457,457,457,457,2020-11-25,44.125267028808594,44.54018020629883,41.59969329833984,-0.00931548043964936,0.06071135458514432
458,458,458,458,2020-11-27,44.179386138916016,44.233497619628906,42.65502166748047,-0.0012233145381855826,0.035737045999385764
459,459,459,459,2020-11-30,45.11745071411133,44.486061096191406,43.55701446533203,0.014192976459630247,0.03582514246979174
460,460,460,460,2020-12-01,45.32491302490234,44.179386138916016,43.77349090576172,0.025928990556463694,0.035442046933853444
461,461,461,461,2020-12-02,44.26056289672852,44.2966423034668,44.368797302246094,-0.0008144952949503681,-0.002439426175568027
462,462,462,462,2020-12-03,43.96290969848633,44.531158447265625,45.00921249389648,-0.01276069989178985,-0.023246414176920638
463,463,463,463,2020-12-04,43.746429443359375,44.125267028808594,44.54018020629883,-0.008585502388050892,-0.017821004748139746
464,464,464,464,2020-12-07,43.57505798339844,44.179386138916016,44.233497619628906,-0.013678962256681193,-0.014885543121470945
465,465,465,465,2020-12-08,43.52995300292969,45.11745071411133,44.486061096191406,-0.03518589118079585,-0.021492307246405606
466,466,466,466,2020-12-09,42.64599990844727,45.32491302490234,44.179386138916016,-0.059104649908168994,-0.03470818326101721
467,467,467,467,2020-12-10,42.67306518554688,44.26056289672852,44.2966423034668,-0.035867092673125045,-0.036652374389849585
468,468,468,468,2020-12-11,42.58286285400391,43.96290969848633,44.531158447265625,-0.031391162549232465,-0.0437512892364772
469,469,469,469,2020-12-14,42.13187026977539,43.746429443359375,44.125267028808594,-0.03690722178079542,-0.04517585712811101
470,470,470,470,2020-12-15,42.23108673095703,43.57505798339844,44.179386138916016,-0.030842672726986264,-0.04409973922753985
471,471,471,471,2020-12-16,42.49265670776367,43.52995300292969,45.11745071411133,-0.023829483461564993,-0.058176913030387634
472,472,472,472,2020-12-17,43.09699630737305,42.64599990844727,45.32491302490234,0.010575350557941565,-0.049154351742610736
473,473,473,473,2020-12-18,42.9075813293457,42.67306518554688,44.26056289672852,0.005495647963864814,-0.030568557624079062
474,474,474,474,2020-12-21,43.58407211303711,42.58286285400391,43.96290969848633,0.023512023192659992,-0.008617209098474743
475,475,475,475,2020-12-22,43.078948974609375,42.13187026977539,43.746429443359375,0.022478914388792237,-0.015257941670741793
476,476,476,476,2020-12-23,43.394657135009766,42.23108673095703,43.57505798339844,0.027552461802972994,-0.004140002486225036
477,477,477,477,2020-12-24,43.79153060913086,42.49265670776367,43.52995300292969,0.03056702032777059,0.006009140560835569
478,478,478,478,2020-12-28,43.683292388916016,43.09699630737305,42.64599990844727,0.013604105431418878,0.024323324173324723
479,479,479,479,2020-12-29,43.67427062988281,42.9075813293457,42.67306518554688,0.017868387748361636,0.023462234080973143
480,480,480,480,2020-12-30,43.31348037719727,43.58407211303711,42.58286285400391,-0.006208500553551932,0.017157548230101183
481,481,481,481,2020-12-31,43.61112976074219,43.078948974609375,42.13187026977539,0.012353615833257114,0.035110226094757335
482,482,482,482,2021-01-04,43.77349090576172,43.394657135009766,42.23108673095703,0.008729963450876621,0.03652295723837118
483,483,483,483,2021-01-05,44.10722732543945,43.79153060913086,42.49265670776367,0.007209081571649012,0.03799646204236473
