,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FOX,FOX_6m,FOX_12m,FOX_6m_ret,FOX_12m_ret
483,483,483,483,2021-02-10,29.21990394592285,28.300498962402344,29.38271713256836,0.032487235816653026,-0.005541120853831516
484,484,484,484,2021-02-11,29.44975471496582,27.917409896850582,31.987707138061523,0.054888502328008126,-0.07934149240962152
485,485,485,485,2021-02-12,30.12015914916992,28.08979797363281,31.09702491760254,0.0722810885803793,-0.03141347993967303
486,486,486,486,2021-02-16,29.353984832763672,29.02836036682129,29.325252532958984,0.011217459816110109,0.0009797801322390942
487,487,487,487,2021-02-17,29.363561630249023,30.21592712402344,28.62611961364746,-0.02820914580167677,0.02576115891900299
488,488,488,488,2021-02-18,29.74664688110352,28.434579849243164,29.353984832763672,0.04614335920617729,0.013376788554498864
489,489,489,489,2021-02-19,31.00125312805176,29.21990394592285,28.300498962402344,0.06096355365937023,0.09543132681997624
490,490,490,490,2021-02-22,31.978126525878903,29.44975471496582,27.917409896850582,0.08585374769278498,0.14545463365089684
491,491,491,491,2021-02-23,31.4801082611084,30.12015914916992,28.08979797363281,0.04515079436344749,0.1206954315106854
492,492,492,492,2021-02-24,31.355613708496094,29.353984832763672,29.02836036682129,0.06818934080453332,0.08017171181100524
493,493,493,493,2021-02-25,30.40747261047364,29.363561630249023,30.21592712402344,0.03555123841479868,0.006339222545248546
494,494,494,494,2021-02-26,30.579858779907227,29.74664688110352,28.434579849243164,0.02801027968409442,0.07544612728720046
495,495,495,495,2021-03-01,31.978126525878903,31.00125312805176,29.21990394592285,0.03151077131598945,0.09439533357333008
496,496,496,496,2021-03-02,34.52565002441406,31.978126525878903,29.44975471496582,0.0796645637283826,0.17235781277555984
497,497,497,497,2021-03-03,35.521671295166016,31.4801082611084,30.12015914916992,0.12838466121321135,0.17933212501451723
498,498,498,498,2021-03-04,35.15774154663086,31.355613708496094,29.353984832763672,0.12125828164238883,0.19771614473920684
499,499,499,499,2021-03-05,37.38922119140625,30.40747261047364,29.363561630249023,0.22960634283455028,0.27332037108501006
500,500,500,500,2021-03-08,38.327781677246094,30.579858779907227,29.74664688110352,0.2533668632384172,0.2884740196245015
501,501,501,501,2021-03-09,36.834739685058594,31.978126525878903,31.00125312805176,0.15187297339790629,0.1881693792477166
502,502,502,502,2021-03-10,37.52827835083008,34.52565002441406,31.978126525878903,0.08696804620022425,0.1735608813874574
503,503,503,503,2021-03-11,37.96174240112305,35.521671295166016,31.4801082611084,0.06869246341708846,0.2058961832740036
504,504,504,504,2021-03-12,38.53006362915039,35.15774154663086,31.355613708496094,0.09591975861267166,0.22880910535998567
505,505,505,505,2021-03-15,38.62638473510742,37.38922119140625,30.40747261047364,0.0330887754352458,0.27029251098635654
506,506,506,506,2021-03-16,39.91714096069336,38.327781677246094,30.579858779907227,0.0414675520965726,0.30534091893587423
507,507,507,507,2021-03-17,38.96352005004883,36.834739685058594,31.978126525878903,0.05779273542290664,0.2184428633902884
508,508,508,508,2021-03-18,38.91536712646485,37.52827835083008,34.52565002441406,0.036961161998098735,0.12714364824258761
509,509,509,509,2021-03-19,38.8671989440918,37.96174240112305,35.521671295166016,0.023851817269113562,0.09418272077139167
510,510,510,510,2021-03-22,39.6378059387207,38.53006362915039,35.15774154663086,0.02875007734823032,0.12742753644023996
511,511,511,511,2021-03-23,37.76909255981445,38.62638473510742,37.38922119140625,-0.022194470985884895,0.010159916583004858
512,512,512,512,2021-03-24,36.55540084838867,39.91714096069336,38.327781677246094,-0.08421795828551482,-0.04624271876161368
513,513,513,513,2021-03-25,37.00812149047852,38.96352005004883,36.834739685058594,-0.05018536716032296,0.004707018616185721
514,514,514,514,2021-03-26,34.84080505371094,38.91536712646485,37.52827835083008,-0.10470316416423986,-0.07161195277852916
515,515,515,515,2021-03-29,34.50366973876953,38.8671989440918,37.96174240112305,-0.11226765303048847,-0.09109362330669024
516,516,516,516,2021-03-30,34.5229377746582,39.6378059387207,38.53006362915039,-0.12904014344209636,-0.10399998019885304
517,517,517,517,2021-03-31,33.64637756347656,37.76909255981445,38.62638473510742,-0.10915578630354428,-0.12892760235737366
518,518,518,518,2021-04-01,33.713802337646484,36.55540084838867,39.91714096069336,-0.07773402684127428,-0.15540538409690563
519,519,519,519,2021-04-05,33.83902740478516,37.00812149047852,38.96352005004883,-0.08563239521651234,-0.1315202691820767
520,520,520,520,2021-04-06,34.455509185791016,34.84080505371094,38.91536712646485,-0.011058753301651514,-0.1146040310034967
521,521,521,521,2021-04-07,34.590362548828125,34.50366973876953,38.8671989440918,0.0025125678142341457,-0.11003716530783847
522,522,522,522,2021-04-08,34.32065200805664,34.5229377746582,39.6378059387207,-0.005859459815440449,-0.13414349772245926
523,523,523,523,2021-04-09,34.75411605834961,33.64637756347656,37.76909255981445,0.03292296452369081,-0.07982655385988058
524,524,524,524,2021-04-12,34.773380279541016,33.713802337646484,36.55540084838867,0.031428609899375015,-0.04874848934740117
525,525,525,525,2021-04-13,35.01419448852539,33.83902740478516,37.00812149047852,0.03472815780674732,-0.053878092744213735
526,526,526,526,2021-04-14,34.8215446472168,34.455509185791016,34.84080505371094,0.010623423367567941,-0.0005528117523245779
527,527,527,527,2021-04-15,35.418758392333984,34.590362548828125,34.50366973876953,0.02394874706318806,0.026521487728484283
528,528,528,528,2021-04-16,35.370601654052734,34.32065200805664,34.5229377746582,0.03059235721249176,0.024553642709305157
529,529,529,529,2021-04-19,35.2453727722168,34.75411605834961,33.64637756347656,0.014135209568915563,0.047523547095778884
530,530,530,530,2021-04-20,35.303165435791016,34.773380279541016,33.713802337646484,0.015235365443080129,0.047142801699640025
531,531,531,531,2021-04-21,35.987083435058594,35.01419448852539,33.83902740478516,0.027785558421229206,0.06347865748557768
532,532,532,532,2021-04-22,35.73663330078125,34.8215446472168,34.455509185791016,0.026279381424212378,0.03718198178648757
533,533,533,533,2021-04-23,35.96781539916992,35.418758392333984,34.590362548828125,0.015501870527307116,0.03982186796676013
534,534,534,534,2021-04-26,35.707733154296875,35.370601654052734,34.32065200805664,0.009531404174051294,0.04041534950777215
535,535,535,535,2021-04-27,35.88111877441406,35.2453727722168,34.75411605834961,0.018037715370637475,0.03242789182646155
536,536,536,536,2021-04-28,35.524715423583984,35.303165435791016,34.773380279541016,0.006275640868406596,0.021606617993506383
537,537,537,537,2021-04-29,35.47655487060547,35.987083435058594,35.01419448852539,-0.014186439014276075,0.013204941276932614
538,538,538,538,2021-04-30,35.043094635009766,35.73663330078125,34.8215446472168,-0.019406939090603204,0.006362439978970791
539,539,539,539,2021-05-03,34.46514129638672,35.96781539916992,35.418758392333984,-0.041778297795030506,-0.026924069030993092
540,540,540,540,2021-05-04,34.484405517578125,35.707733154296875,35.370601654052734,-0.034259459468698905,-0.025054596049628453
541,541,541,541,2021-05-05,34.23396301269531,35.88111877441406,35.2453727722168,-0.04590591982581371,-0.028696242370821468
542,542,542,542,2021-05-06,35.35133361816406,35.524715423583984,35.303165435791016,-0.004880596603029197,0.0013644153938732195
543,543,543,543,2021-05-07,35.80406188964844,35.47655487060547,35.987083435058594,0.00923164665333176,-0.005085756553193099
544,544,544,544,2021-05-10,35.88111877441406,35.043094635009766,35.73663330078125,0.02391410199734678,0.004043063385874568
545,545,545,545,2021-05-11,36.0159797668457,34.46514129638672,35.96781539916992,0.04499730487457976,0.0013390962765253978
546,546,546,546,2021-05-12,35.149044036865234,34.484405517578125,35.707733154296875,0.01927359655216665,-0.015646165916427313
547,547,547,547,2021-05-13,35.707733154296875,34.23396301269531,35.88111877441406,0.043049942568876176,-0.004832224469010327
548,548,548,548,2021-05-14,34.937129974365234,35.35133361816406,35.524715423583984,-0.011716775617936048,-0.016540187365685854
549,549,549,549,2021-05-17,34.5229377746582,35.80406188964844,35.47655487060547,-0.035781530010164264,-0.02688020579860184
550,550,550,550,2021-05-18,34.98529815673828,35.88111877441406,35.043094635009766,-0.024966351336697112,-0.001649297211717804
551,551,551,551,2021-05-19,34.88897705078125,36.0159797668457,34.46514129638672,-0.03129174114824185,0.01229751970983406
552,552,552,552,2021-05-20,34.811912536621094,35.149044036865234,34.484405517578125,-0.009591484192018052,0.009497249963495102
553,553,553,553,2021-05-21,35.043094635009766,35.707733154296875,34.23396301269531,-0.018613293552271593,0.023635347798161677
554,554,554,554,2021-05-24,34.97566223144531,34.937129974365234,35.35133361816406,0.001102902760139468,-0.010626795321965532
555,555,555,555,2021-05-25,34.58073043823242,34.5229377746582,35.80406188964844,0.001674036663723344,-0.03416739293956206
556,556,556,556,2021-05-26,34.8311767578125,34.98529815673828,35.88111877441406,-0.004405319006723918,-0.029261685601348897
557,557,557,557,2021-05-27,35.45729064941406,34.88897705078125,36.0159797668457,0.016289202111189116,-0.015512256533027569
558,558,558,558,2021-05-28,34.94676208496094,34.811912536621094,35.149044036865234,0.0038736610118155212,-0.005754977338562561
559,559,559,559,2021-06-01,34.667423248291016,35.043094635009766,35.707733154296875,-0.01072026859018993,-0.029134022636233214
560,560,560,560,2021-06-02,34.28212356567383,34.97566223144531,34.937129974365234,-0.01982917896399261,-0.018748145860063792
561,561,561,561,2021-06-03,33.867919921875,34.58073043823242,34.5229377746582,-0.020612939846098244,-0.018973409999424318
562,562,562,562,2021-06-04,34.35918045043945,34.8311767578125,34.98529815673828,-0.013550972183768661,-0.01789659483517181
563,563,563,563,2021-06-07,34.29175567626953,35.45729064941406,34.88897705078125,-0.032871518150352275,-0.017117766842015936
564,564,564,564,2021-06-08,33.867919921875,34.94676208496094,34.811912536621094,-0.03087101919379842,-0.027116942045428916
565,565,565,565,2021-06-09,34.705955505371094,34.667423248291016,35.043094635009766,0.0011114831582406115,-0.009620700829939044
566,566,566,566,2021-06-10,34.542205810546875,34.28212356567383,34.97566223144531,0.007586526674020266,-0.01239308688510643
567,567,567,567,2021-06-11,34.86970901489258,33.867919921875,34.58073043823242,0.029579292006372437,0.008356635993456596
568,568,568,568,2021-06-14,34.638526916503906,34.35918045043945,34.8311767578125,0.00813018420120315,-0.005530959882524833
569,569,569,569,2021-06-15,34.65779113769531,34.29175567626953,35.45729064941406,0.010674153428635424,-0.022548240349885895
570,570,570,570,2021-06-16,34.60962677001953,33.867919921875,34.94676208496094,0.021899982338905666,-0.009647111630021077
571,571,571,571,2021-06-17,34.13763427734375,34.705955505371094,34.667423248291016,-0.016375322902128175,-0.015282040639503891
572,572,572,572,2021-06-18,34.46514129638672,34.542205810546875,34.28212356567383,-0.0022310246943356704,0.005338576251330718
573,573,573,573,2021-06-21,34.455509185791016,34.86970901489258,33.867919921875,-0.011878499729511938,0.017349434664763574
574,574,574,574,2021-06-22,34.426612854003906,34.638526916503906,34.35918045043945,-0.006117871669624408,0.0019625731079855324
575,575,575,575,2021-06-23,34.38808059692383,34.65779113769531,34.29175567626953,-0.007782104165263259,0.0028089818895145058
576,576,576,576,2021-06-24,34.94676208496094,34.60962677001953,33.867919921875,0.009741084964066893,0.031854396891647374
577,577,577,577,2021-06-25,35.0527229309082,34.13763427734375,34.705955505371094,0.026805860245909807,0.009991582726585513
578,578,578,578,2021-06-28,34.86970901489258,34.46514129638672,34.542205810546875,0.011738461044646042,0.009481247553846384
579,579,579,579,2021-06-29,33.75233459472656,34.455509185791016,34.86970901489258,-0.020408190378867874,-0.03204427142448463
580,580,580,580,2021-06-30,33.906455993652344,34.426612854003906,34.638526916503906,-0.015109150079836153,-0.021134585908235026
581,581,581,581,2021-07-01,34.253231048583984,34.38808059692383,34.65779113769531,-0.003921403753831654,-0.01167299114660858
582,582,582,582,2021-07-02,34.07020950317383,34.94676208496094,34.60962677001953,-0.02508251206953238,-0.015585757986646964
583,583,583,583,2021-07-06,33.453731536865234,35.0527229309082,34.13763427734375,-0.04561675271831844,-0.02003368877064815
584,584,584,584,2021-07-07,33.232173919677734,34.86970901489258,34.46514129638672,-0.046961536000070025,-0.03577433111635753
585,585,585,585,2021-07-08,32.567535400390625,33.75233459472656,34.455509185791016,-0.035102733146081366,-0.05479454026408537
586,586,586,586,2021-07-09,33.24181365966797,33.906455993652344,34.426612854003906,-0.019602235459489026,-0.034415212421867514
587,587,587,587,2021-07-12,33.61748123168945,34.253231048583984,34.38808059692383,-0.018560287524198804,-0.02240890889686087
588,588,588,588,2021-07-13,32.72166061401367,34.07020950317383,34.94676208496094,-0.03958146747041669,-0.0636711769043925
589,589,589,589,2021-07-14,33.1165885925293,33.453731536865234,35.0527229309082,-0.010077887543409436,-0.05523491975773709
590,590,590,590,2021-07-15,32.63496398925781,33.232173919677734,34.86970901489258,-0.017970835488023695,-0.06408843345037163
591,591,591,591,2021-07-16,32.143707275390625,32.567535400390625,33.75233459472656,-0.013013822501131478,-0.0476597349087452
592,592,592,592,2021-07-19,31.402000427246094,33.24181365966797,33.906455993652344,-0.055346355384156,-0.07386367855358023
593,593,593,593,2021-07-20,31.66207504272461,33.61748123168945,34.253231048583984,-0.05816635028330386,-0.0756470536220113
594,594,594,594,2021-07-21,32.63496398925781,32.72166061401367,34.07020950317383,-0.0026495178768136673,-0.042126113541577026
595,595,595,595,2021-07-22,32.50974655151367,33.1165885925293,33.453731536865234,-0.018324412833769954,-0.028217629005341638
596,596,596,596,2021-07-23,32.76018142700195,32.63496398925781,33.232173919677734,0.003836910553520312,-0.014202877422842985
597,597,597,597,2021-07-26,33.05879592895508,32.143707275390625,32.567535400390625,0.02846867182196644,0.015084363078901042
598,598,598,598,2021-07-27,32.7120246887207,31.402000427246094,33.24181365966797,0.04171786012517731,-0.015937426771333363
599,599,599,599,2021-07-28,32.769813537597656,31.66207504272461,33.61748123168945,0.03498628859221231,-0.02521508640845893
600,600,600,600,2021-07-29,32.6927604675293,32.63496398925781,32.72166061401367,0.0017709986838199132,-0.0008832114856663908
601,601,601,601,2021-07-30,32.01848220825195,32.50974655151367,33.1165885925293,-0.015111294161684108,-0.03315880140278282
602,602,602,602,2021-08-02,32.06664276123047,32.76018142700195,32.63496398925781,-0.021170171701181406,-0.017414489202881134
603,603,603,603,2021-08-03,31.613916397094727,33.05879592895508,32.143707275390625,-0.04370635684873303,-0.016481946956426796
604,604,604,604,2021-08-04,31.44053077697754,32.7120246887207,31.402000427246094,-0.038869312549204005,0.0012270030318837222
605,605,605,605,2021-08-05,33.0298957824707,32.769813537597656,31.66207504272461,0.00793664097522706,0.0432006031790515
606,606,606,606,2021-08-06,32.5001106262207,32.6927604675293,32.63496398925781,-0.005892737063299847,-0.004132174409063216
607,607,607,607,2021-08-09,32.26892852783203,32.01848220825195,32.50974655151367,0.00782192978265317,-0.0074075638608885885
608,608,608,608,2021-08-10,32.75054931640625,32.06664276123047,32.76018142700195,0.021327663150401355,-0.00029401884165891623
609,609,609,609,2021-08-11,33.270713806152344,31.613916397094727,33.05879592895508,0.05240721801902004,0.006410332598098423
610,610,610,610,2021-08-12,32.89504623413086,31.44053077697754,32.7120246887207,0.046262433273499104,0.0055949317461008174
611,611,611,611,2021-08-13,32.8179817199707,33.0298957824707,32.769813537597656,-0.0064158259503944715,0.0014698949177047727
612,612,612,612,2021-08-16,32.99136734008789,32.5001106262207,32.6927604675293,0.015115539744373852,0.009133730779790517
613,613,613,613,2021-08-17,32.827613830566406,32.26892852783203,32.01848220825195,0.017313413497832997,0.025270767585164222
614,614,614,614,2021-08-18,32.567535400390625,32.75054931640625,32.06664276123047,-0.005588117446443719,0.015620364217415084
615,615,615,615,2021-08-19,32.23039245605469,33.270713806152344,31.613916397094727,-0.03126838083964645,0.01950014832760849
616,616,616,616,2021-08-20,32.76018142700195,32.89504623413086,31.44053077697754,-0.004099851575492641,0.041972912588063904
617,617,617,617,2021-08-23,33.05879592895508,32.8179817199707,33.0298957824707,0.007337873822930163,0.0008749693512417611
618,618,618,618,2021-08-24,32.98173522949219,32.99136734008789,32.5001106262207,-0.00029195851437169296,0.01481916811947448
619,619,619,619,2021-08-25,33.0298957824707,32.827613830566406,32.26892852783203,0.006161945030434879,0.02358204283053089
620,620,620,620,2021-08-26,32.75054931640625,32.567535400390625,32.75054931640625,0.0056195199841075905,0.0
621,621,621,621,2021-08-27,33.26108169555664,32.23039245605469,33.270713806152344,0.03197879892115085,-0.0002895071819565276
622,622,622,622,2021-08-30,33.05879592895508,32.76018142700195,32.89504623413086,0.009115166306954414,0.004977943902517268
623,623,623,623,2021-08-31,33.59231185913086,33.05879592895508,32.8179817199707,0.016138395703289676,0.02359469103759526
624,624,624,624,2021-09-01,33.21399688720703,32.98173522949219,32.99136734008789,0.007042129715090217,0.006748115190988946
625,625,625,625,2021-09-02,33.48561096191406,33.0298957824707,32.827613830566406,0.013797051690523698,0.02004401339505768
626,626,626,626,2021-09-03,33.1072998046875,32.75054931640625,32.567535400390625,0.010892961972474025,0.016573695174072034
627,627,627,627,2021-09-07,33.019989013671875,33.26108169555664,32.23039245605469,-0.00724849191891952,0.024498508936674712
628,628,628,628,2021-09-08,32.30216598510742,33.05879592895508,32.76018142700195,-0.022887401751524483,-0.013980857917869183
629,629,629,629,2021-09-09,32.66107177734375,33.59231185913086,33.05879592895508,-0.027721821757676568,-0.012030811783528272
630,630,630,630,2021-09-10,32.30216598510742,33.21399688720703,32.98173522949219,-0.027453212126084647,-0.02060441149188219
631,631,631,631,2021-09-13,32.71928405761719,33.48561096191406,33.0298957824707,-0.02288525973644262,-0.00940395715745368
632,632,632,632,2021-09-14,31.85594749450684,33.1072998046875,32.75054931640625,-0.03779687010305466,-0.02731562799929166
633,633,633,633,2021-09-15,33.039390563964844,33.019989013671875,33.26108169555664,0.0005875698591217837,-0.00666518105517333
634,634,634,634,2021-09-16,33.6505126953125,32.30216598510742,33.05879592895508,0.04174168106332932,0.01789892068752441
635,635,635,635,2021-09-17,34.0482292175293,32.66107177734375,33.59231185913086,0.04247127741679879,0.013572074476752904
636,636,636,636,2021-09-20,33.49531173706055,32.30216598510742,33.21399688720703,0.03693702002841581,0.0084697680561856
637,637,637,637,2021-09-21,33.44680404663086,32.71928405761719,33.48561096191406,0.02223520501648335,-0.0011589131620546311
638,638,638,638,2021-09-22,34.358638763427734,31.85594749450684,33.1072998046875,0.07856276349502567,0.03779646682521243
639,639,639,639,2021-09-23,34.6108512878418,33.039390563964844,33.019989013671875,0.04756324790055011,0.04817876449054026
640,640,640,640,2021-09-24,35.22197341918945,33.6505126953125,32.30216598510742,0.04669945858197444,0.09039045355126274
641,641,641,641,2021-09-27,35.82339096069336,34.0482292175293,32.66107177734375,0.052136683286017727,0.09682227224224893
642,642,642,642,2021-09-28,35.755489349365234,33.49531173706055,32.30216598510742,0.06747743176857601,0.10690686704569385
643,643,643,643,2021-09-29,36.13380432128906,33.44680404663086,32.71928405761719,0.08033653292888743,0.10435803722535786
644,644,644,644,2021-09-30,36.0077018737793,34.358638763427734,31.85594749450684,0.04799558916480917,0.13032901878019398
645,645,645,645,2021-10-01,36.55091857910156,34.6108512878418,33.039390563964844,0.05605372936727737,0.10628307469347353
646,646,646,646,2021-10-04,37.10383987426758,35.22197341918945,33.6505126953125,0.053428762570494115,0.10262331543721537
647,647,647,647,2021-10-05,37.47245407104492,35.82339096069336,34.0482292175293,0.04603313829673383,0.10056983673478981
648,648,648,648,2021-10-06,37.210540771484375,35.755489349365234,33.49531173706055,0.04069449051310414,0.11091788198863517
649,649,649,649,2021-10-07,37.67616271972656,36.13380432128906,33.44680404663086,0.04268463914630716,0.12645030799352952
650,650,650,650,2021-10-08,37.90896987915039,36.0077018737793,34.358638763427734,0.052801703703162284,0.10333154174611026
651,651,651,651,2021-10-11,37.7343635559082,36.55091857910156,34.6108512878418,0.032377981807638845,0.09024661780462018
652,652,652,652,2021-10-12,37.6567611694336,37.10383987426758,35.22197341918945,0.01490199658686775,0.06912695439482786
653,653,653,653,2021-10-13,37.93807220458984,37.47245407104492,35.82339096069336,0.012425610894395644,0.059030739055852655
654,654,654,654,2021-10-14,38.22908020019531,37.210540771484375,35.755489349365234,0.027372336106748385,0.0691807298918703
655,655,655,655,2021-10-15,37.80226516723633,37.67616271972656,36.13380432128906,0.0033470087823923578,0.0461745137907954
656,656,656,656,2021-10-18,37.91866683959961,37.90896987915039,36.0077018737793,0.0002557959364268836,0.05307100610083282
657,657,657,657,2021-10-19,38.733497619628906,37.7343635559082,36.55091857910156,0.026478095019155656,0.059713384105625655
658,658,658,658,2021-10-20,38.99541091918945,37.6567611694336,37.10383987426758,0.035548722412230394,0.05098046593915262
659,659,659,659,2021-10-21,38.452186584472656,37.93807220458984,37.47245407104492,0.013551410232716554,0.026145405677734157
660,660,660,660,2021-10-22,38.335784912109375,38.22908020019531,37.210540771484375,0.0027911922378272003,0.030239929796648024
661,661,661,661,2021-10-25,37.76346206665039,37.80226516723633,37.67616271972656,-0.0010264755409304938,0.002317097618811381
662,662,662,662,2021-10-26,37.559757232666016,37.91866683959961,37.90896987915039,-0.009465248566143503,-0.009211873801837078
663,663,663,663,2021-10-27,36.356910705566406,38.733497619628906,37.7343635559082,-0.061357405349784955,-0.03650393753960968
664,664,664,664,2021-10-28,36.79343032836914,38.99541091918945,37.6567611694336,-0.05646768527156942,-0.022926316928319257
665,665,665,665,2021-10-29,35.85249328613281,38.452186584472656,37.93807220458984,-0.06760846467414217,-0.05497324448142904
666,666,666,666,2021-11-01,37.03593444824219,38.335784912109375,38.22908020019531,-0.03390697404128529,-0.031210422686210215
667,667,667,667,2021-11-02,37.52095031738281,37.76346206665039,37.80226516723633,-0.0064218621915427265,-0.007441745848006387
668,668,668,668,2021-11-03,37.47245407104492,37.559757232666016,37.91866683959961,-0.002324380348900812,-0.011767628077279713
669,669,669,669,2021-11-04,37.268741607666016,36.356910705566406,38.733497619628906,0.025079988491981675,-0.03781625987787374
670,670,670,670,2021-11-05,37.45305252075195,36.79343032836914,38.99541091918945,0.017927716619404732,-0.03955230531186715
671,671,671,671,2021-11-08,36.76432418823242,35.85249328613281,38.452186584472656,0.025432844929986764,-0.04389509534216729
672,672,672,672,2021-11-09,36.57032012939453,37.03593444824219,38.335784912109375,-0.01257196087487289,-0.04605265776512568
673,673,673,673,2021-11-10,36.677024841308594,37.52095031738281,37.76346206665039,-0.022492113577497586,-0.028769534515249107
674,674,674,674,2021-11-11,37.074737548828125,37.47245407104492,37.559757232666016,-0.0106135702098068,-0.012913280584680331
675,675,675,675,2021-11-12,37.00683975219727,37.268741607666016,36.356910705566406,-0.007027386602580399,0.017876355114279763
676,676,676,676,2021-11-15,37.268741607666016,37.45305252075195,36.79343032836914,-0.004921118591970974,0.012918373607866407
677,677,677,677,2021-11-16,36.48301696777344,36.76432418823242,35.85249328613281,-0.007651635836380399,0.01758660622591912
678,678,678,678,2021-11-17,36.41511535644531,36.57032012939453,37.03593444824219,-0.0042440091418414205,-0.01676261449983041
679,679,679,679,2021-11-18,35.81369400024414,36.677024841308594,37.52095031738281,-0.02353873698316178,-0.045501414614963265
680,680,680,680,2021-11-19,35.23167419433594,37.074737548828125,37.47245407104492,-0.04971210792968761,-0.059798055191705224
681,681,681,681,2021-11-22,34.98916244506836,37.00683975219727,37.268741607666016,-0.05452174032258761,-0.06116598157767572
682,682,682,682,2021-11-23,35.260772705078125,37.268741607666016,37.45305252075195,-0.05387809772935448,-0.0585340758128895
683,683,683,683,2021-11-24,34.80485534667969,36.48301696777344,36.76432418823242,-0.04599843325940178,-0.05329810583543715
684,684,684,684,2021-11-26,34.019126892089844,36.41511535644531,36.57032012939453,-0.06579653643555983,-0.0697613044752673
685,685,685,685,2021-11-29,33.45650863647461,35.81369400024414,36.677024841308594,-0.06581799028476265,-0.08780745490585107
686,686,686,686,2021-11-30,32.59317398071289,35.23167419433594,37.074737548828125,-0.0748900037809509,-0.12087917175982521
687,687,687,687,2021-12-01,31.254528045654297,34.98916244506836,37.00683975219727,-0.10673689046650647,-0.15543914976423878
688,688,688,688,2021-12-02,31.923852920532227,35.260772705078125,37.268741607666016,-0.09463546963238634,-0.1434147882802238
689,689,689,689,2021-12-03,32.53497695922852,34.80485534667969,36.48301696777344,-0.06521729123254949,-0.10821583127383183
690,690,690,690,2021-12-06,32.903587341308594,34.019126892089844,36.41511535644531,-0.03279153972175097,-0.09643050641923046
691,691,691,691,2021-12-07,32.93269348144531,33.45650863647461,35.81369400024414,-0.015656599459341947,-0.08044410383299716
692,692,692,692,2021-12-08,33.2527961730957,32.59317398071289,35.23167419433594,0.020238047168193773,-0.05616758404170219
693,693,693,693,2021-12-09,33.12670135498047,31.254528045654297,34.98916244506836,0.05990086641498604,-0.053229656268905634
694,694,694,694,2021-12-10,33.21399688720703,31.923852920532227,35.260772705078125,0.04041316597612288,-0.05804682259774541
695,695,695,695,2021-12-13,32.78718185424805,32.53497695922852,34.80485534667969,0.007751808010670436,-0.0579710351424898
696,696,696,696,2021-12-14,32.46706771850586,32.903587341308594,34.019126892089844,-0.013266627078522442,-0.04562313367145443
697,697,697,697,2021-12-15,32.71928405761719,32.93269348144531,33.45650863647461,-0.006480169134916447,-0.022035311181684114
698,698,698,698,2021-12-16,33.291603088378906,33.2527961730957,32.59317398071289,0.0011670271300252555,0.021428692648322922
699,699,699,699,2021-12-17,33.19459915161133,33.12670135498047,31.254528045654297,0.0020496395310622972,0.062073281129797264
700,700,700,700,2021-12-20,32.806583404541016,33.21399688720703,31.923852920532227,-0.012266319047646412,0.027651126140887827
701,701,701,701,2021-12-21,33.184898376464844,32.78718185424805,32.53497695922852,0.012130244190696304,0.019976083525455657
702,702,702,702,2021-12-22,33.1072998046875,32.46706771850586,32.903587341308594,0.019719430523647663,0.0061911931141671595
703,703,703,703,2021-12-23,33.47591018676758,32.71928405761719,32.93269348144531,0.02312477644125721,0.016494754843794368
704,704,704,704,2021-12-27,33.58260726928711,33.291603088378906,33.2527961730957,0.008741068435054844,0.009918296629089163
705,705,705,705,2021-12-28,33.728118896484375,33.19459915161133,33.12670135498047,0.016072486443842182,0.018155068778482164
706,706,706,706,2021-12-29,33.34980392456055,32.806583404541016,33.21399688720703,0.016558277749347816,0.004088849583948173
707,707,707,707,2021-12-30,33.708717346191406,33.184898376464844,32.78718185424805,0.015784859841489363,0.028106578236578805
708,708,708,708,2021-12-31,33.243099212646484,33.1072998046875,32.46706771850586,0.004101796545176395,0.023902112160818723
709,709,709,709,2022-01-03,33.9415283203125,33.47591018676758,32.71928405761719,0.013909050745660512,0.03735547087592117
710,710,710,710,2022-01-04,34.07733154296875,33.58260726928711,33.291603088378906,0.014731562374374896,0.023601400404299477
711,711,711,711,2022-01-05,33.718414306640625,33.728118896484375,33.19459915161133,-0.0002877299464442151,0.015780131961734112
712,712,712,712,2022-01-06,34.41684341430664,33.34980392456055,32.806583404541016,0.031995375209995514,0.04908344126876485
713,713,713,713,2022-01-07,34.921260833740234,33.708717346191406,33.184898376464844,0.035971214065961155,0.052323874479809795
714,714,714,714,2022-01-10,34.89215850830078,33.243099212646484,33.1072998046875,0.04960606365567011,0.053911334181369064
715,715,715,715,2022-01-11,34.785457611083984,33.9415283203125,33.47591018676758,0.02486421008527273,0.03911909839076011
716,716,716,716,2022-01-12,35.13467025756836,34.07733154296875,33.58260726928711,0.031027626481445303,0.04621627427066044
717,717,717,717,2022-01-13,35.736087799072266,33.718414306640625,33.728118896484375,0.05983891988759016,0.059533972491931264
718,718,718,718,2022-01-14,36.57032012939453,34.41684341430664,33.34980392456055,0.06257043068024992,0.09656777029691099
719,719,719,719,2022-01-18,35.600284576416016,34.921260833740234,33.708717346191406,0.019444422293588115,0.05611507583626074
720,720,720,720,2022-01-19,35.38687515258789,34.89215850830078,33.243099212646484,0.014178447692464013,0.06448784832690513
721,721,721,721,2022-01-20,34.213134765625,34.785457611083984,33.9415283203125,-0.016452934207673575,0.008002186664940458
722,722,722,722,2022-01-21,33.776615142822266,35.13467025756836,34.07733154296875,-0.03865284930213786,-0.008824528991282832
