,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KIM,KIM_6m,KIM_12m,KIM_6m_ret,KIM_12m_ret
243,243,243,243,2020-01-23,17.256181716918945,16.910215377807617,16.93552589416504,0.020459014352079974,0.018933915885327446
244,244,244,244,2020-01-24,17.171798706054688,17.070537567138672,16.73301124572754,0.005931924435170988,0.026222862931451374
245,245,245,245,2020-01-27,16.986156463623047,17.163360595703125,16.665502548217773,-0.010324559173128467,0.019240578823082943
246,246,246,246,2020-01-28,17.045223236083984,17.104291915893555,16.31110191345215,-0.0034534419840369646,0.045007463415233095
247,247,247,247,2020-01-29,16.927087783813477,17.222427368164062,16.37016487121582,-0.01714854579073599,0.03402060498345438
248,248,248,248,2020-01-30,16.327974319458008,17.163360595703125,16.665502548217773,-0.048672651931245814,-0.020253108346610316
249,249,249,249,2020-01-31,16.074825286865234,17.256181716918945,16.910215377807617,-0.06845989741145586,-0.04940150508305885
250,250,250,250,2020-02-03,16.184526443481445,17.171798706054688,17.070537567138672,-0.05749381759437555,-0.05190294214066382
251,251,251,251,2020-02-04,16.395483016967773,16.986156463623047,17.163360595703125,-0.034773814071490494,-0.04473934894356246
252,252,252,252,2020-02-05,16.640188217163086,17.045223236083984,17.104291915893555,-0.02376237690237215,-0.027133756896373873
253,253,253,253,2020-02-06,16.597997665405273,16.927087783813477,17.222427368164062,-0.01944162649897141,-0.036256776667443424
254,254,254,254,2020-02-07,16.555809020996094,16.327974319458008,17.163360595703125,0.013953641589610877,-0.035398171081899465
255,255,255,255,2020-02-10,16.623310089111328,16.074825286865234,17.256181716918945,0.03412073179384789,-0.036675067415818496
256,256,256,256,2020-02-11,16.13389778137207,16.184526443481445,17.171798706054688,-0.0031282139941615217,-0.060442178623760556
257,257,257,257,2020-02-12,15.838553428649902,16.395483016967773,16.986156463623047,-0.03396847703367456,-0.06756107760050434
258,258,258,258,2020-02-13,15.973566055297852,16.640188217163086,17.045223236083984,-0.040060974861910736,-0.06287140778053768
259,259,259,259,2020-02-14,16.252033233642578,16.597997665405273,16.927087783813477,-0.020843745055090568,-0.03988013524786105
260,260,260,260,2020-02-18,16.091705322265625,16.555809020996094,16.327974319458008,-0.028032680139151833,-0.014470196520999012
261,261,261,261,2020-02-19,15.661352157592772,16.623310089111328,16.074825286865234,-0.05786801343185333,-0.025721780603756406
262,262,262,262,2020-02-20,15.998882293701172,16.13389778137207,16.184526443481445,-0.008368435792793005,-0.011470471528998272
263,263,263,263,2020-02-21,16.091705322265625,15.838553428649902,16.395483016967773,0.015983271121073672,-0.0185281332906001
264,264,264,264,2020-02-24,16.007322311401367,15.973566055297852,16.640188217163086,0.002113257364489307,-0.03803237664757697
265,265,265,265,2020-02-25,15.678230285644531,16.252033233642578,16.597997665405273,-0.03530653301952669,-0.0554143577015791
266,266,266,266,2020-02-26,15.42508602142334,16.091705322265625,16.555809020996094,-0.04142626822279072,-0.06829765903549445
267,267,267,267,2020-02-27,14.91879177093506,15.661352157592772,16.623310089111328,-0.047413555303889354,-0.10253784048056525
268,268,268,268,2020-02-28,14.64032745361328,15.998882293701172,16.13389778137207,-0.08491560942496346,-0.09257343439247778
269,269,269,269,2020-03-02,15.036925315856934,16.091705322265625,15.838553428649902,-0.06554805629886984,-0.05061245753308041
270,270,270,270,2020-03-03,14.986292839050291,16.007322311401367,15.973566055297852,-0.06378515110074578,-0.061806688176565205
271,271,271,271,2020-03-04,15.42508602142334,15.678230285644531,16.252033233642578,-0.016146226940739528,-0.05088269266564216
272,272,272,272,2020-03-05,15.07911777496338,15.42508602142334,16.091705322265625,-0.02242893465744411,-0.06292605581716415
273,273,273,273,2020-03-06,14.623453140258787,14.91879177093506,15.661352157592772,-0.019796417512285114,-0.06627135427963682
274,274,274,274,2020-03-09,13.138320922851562,14.64032745361328,15.998882293701172,-0.10259377978537065,-0.1787975758766489
275,275,275,275,2020-03-10,13.653056144714355,15.036925315856934,16.091705322265625,-0.09203139219446965,-0.15154696961651304
276,276,276,276,2020-03-11,12.530771255493164,14.986292839050291,16.007322311401367,-0.16385116785911802,-0.21718504745993628
277,277,277,277,2020-03-12,10.733428955078123,15.42508602142334,15.678230285644531,-0.30415759496116557,-0.3153928243479125
278,278,278,278,2020-03-13,11.155340194702148,15.07911777496338,15.42508602142334,-0.2602126754906098,-0.2768053170524364
279,279,279,279,2020-03-16,8.944524765014648,14.623453140258787,14.91879177093506,-0.38834386931564646,-0.4004524694526228
280,280,280,280,2020-03-17,9.163918495178224,13.138320922851562,14.64032745361328,-0.3025045933198842,-0.37406328347413154
281,281,281,281,2020-03-18,8.235711097717285,13.653056144714355,15.036925315856934,-0.3967862571995898,-0.45230085774034823
282,282,282,282,2020-03-19,8.649184226989746,12.530771255493164,14.986292839050291,-0.30976441508353536,-0.42286032177001953
283,283,283,283,2020-03-20,8.96983528137207,10.733428955078123,15.42508602142334,-0.16430850579876188,-0.41849042080451326
284,284,284,284,2020-03-23,7.940375328063965,11.155340194702148,15.07911777496338,-0.2881996255179221,-0.4734191053771216
285,285,285,285,2020-03-24,8.851702690124512,8.944524765014648,14.623453140258787,-0.010377530090049936,-0.3946913492165869
286,286,286,286,2020-03-25,9.442378997802734,9.163918495178224,13.138320922851562,0.030386619301669526,-0.28131006593243235
287,287,287,287,2020-03-26,9.552075386047363,8.235711097717285,13.653056144714355,0.15983614198110208,-0.30037089976039144
288,288,288,288,2020-03-27,8.775758743286133,8.649184226989746,12.530771255493164,0.014634272201233811,-0.2996633196508899
289,289,289,289,2020-03-30,8.522611618041992,8.96983528137207,10.733428955078123,-0.04985862608412006,-0.20597493552982105
290,290,290,290,2020-03-31,8.159767150878906,7.940375328063965,11.155340194702148,0.027629905860940385,-0.2685326481792002
291,291,291,291,2020-04-01,7.212574958801269,8.851702690124512,8.944524765014648,-0.18517654610699386,-0.19363240101784696
292,292,292,292,2020-04-02,6.73463249206543,9.442378997802734,9.163918495178224,-0.28676528514343724,-0.265092493390356
293,293,293,293,2020-04-03,6.752011775970459,9.552075386047363,8.235711097717285,-0.2931366741689386,-0.1801543672601711
294,294,294,294,2020-04-06,7.52540922164917,8.775758743286133,8.649184226989746,-0.14247765443569638,-0.12992843901206785
295,295,295,295,2020-04-07,7.951212406158447,8.522611618041992,8.96983528137207,-0.06704508400616516,-0.11356093431604353
296,296,296,296,2020-04-08,8.368326187133789,8.159767150878906,7.940375328063965,0.02555943477289291,0.05389554541046704
297,297,297,297,2020-04-09,9.40241527557373,7.212574958801269,8.851702690124512,0.30361421950981193,0.06221544088502062
298,298,298,298,2020-04-13,9.167790412902832,6.73463249206543,9.442378997802734,0.3612903783100394,-0.029080445189056725
299,299,299,299,2020-04-14,9.32420539855957,6.752011775970459,9.552075386047363,0.3809521825396125,-0.023855547436386515
300,300,300,300,2020-04-15,8.437845230102539,7.52540922164917,8.775758743286133,0.12124736098449818,-0.03850533305078763
301,301,301,301,2020-04-16,7.368989944458008,7.951212406158447,8.522611618041992,-0.07322436277132915,-0.13536011322419272
302,302,302,302,2020-04-17,7.751344680786133,8.368326187133789,8.159767150878906,-0.07372818560732719,-0.05005320158538851
303,303,303,303,2020-04-20,7.438510894775391,9.40241527557373,7.212574958801269,-0.20887232942160205,0.03132528081367392
304,304,304,304,2020-04-21,7.212574958801269,9.167790412902832,6.73463249206543,-0.21327008647032064,0.07096786161664181
305,305,305,305,2020-04-22,7.238643646240234,9.32420539855957,6.752011775970459,-0.22367179434308893,0.07207212996897239
306,306,306,306,2020-04-23,7.508029460906982,8.437845230102539,7.52540922164917,-0.11019587866797809,-0.002309477163340068
307,307,307,307,2020-04-24,7.473270416259766,7.368989944458008,7.951212406158447,0.014151257171979736,-0.0601093223881809
308,308,308,308,2020-04-27,8.081558227539062,7.751344680786133,8.368326187133789,0.04260080803417976,-0.03426825785491361
309,309,309,309,2020-04-28,8.820195198059082,7.438510894775391,9.40241527557373,0.18574743289737583,-0.06192239551758383
310,310,310,310,2020-04-29,9.7239408493042,7.212574958801269,9.167790412902832,0.34819269190934277,0.060663519927182996
311,311,311,311,2020-04-30,9.48062515258789,7.238643646240234,9.32420539855957,0.30972397812567354,0.01677566584413559
312,312,312,312,2020-05-01,9.211240768432615,7.508029460906982,8.437845230102539,0.22685197446200256,0.09165794314061837
313,313,313,313,2020-05-04,9.037442207336426,7.473270416259766,7.368989944458008,0.20930218016378155,0.22641532631391503
314,314,314,314,2020-05-05,9.020063400268556,8.081558227539062,7.751344680786133,0.11612923477200265,0.16367724204386058
315,315,315,315,2020-05-06,8.533430099487305,8.820195198059082,7.438510894775391,-0.03251233018458377,0.1471960208434937
316,316,316,316,2020-05-07,8.733297348022461,9.7239408493042,7.212574958801269,-0.10187675106565708,0.21084320064715656
317,317,317,317,2020-05-08,9.47193431854248,9.48062515258789,7.238643646240234,-0.0009166941953229202,0.30852336175745054
318,318,318,318,2020-05-11,8.768056869506836,9.211240768432615,7.508029460906982,-0.048113376912759964,0.1678239829985484
319,319,319,319,2020-05-12,8.151079177856445,9.037442207336426,7.473270416259766,-0.09807675768708624,0.09069774326939317
320,320,320,320,2020-05-13,7.612307071685791,9.020063400268556,8.081558227539062,-0.15606944941660295,-0.05806444037663816
321,321,321,321,2020-05-14,8.012041091918945,8.533430099487305,8.820195198059082,-0.061099581468381015,-0.09162542188612499
322,322,322,322,2020-05-15,7.951212406158447,8.733297348022461,9.7239408493042,-0.0895520798958147,-0.182305556010514
323,323,323,323,2020-05-18,9.04613208770752,9.47193431854248,9.48062515258789,-0.04495409454026733,-0.04582957957806921
324,324,324,324,2020-05-19,9.089581489562988,8.768056869506836,9.211240768432615,0.036669997108975894,-0.013207697196078061
325,325,325,325,2020-05-20,9.524073600769045,8.151079177856445,9.037442207336426,0.16844326903884488,0.053846141670215175
326,326,326,326,2020-05-21,9.784770965576172,7.612307071685791,9.020063400268556,0.28538836826103964,0.08477851334003339
327,327,327,327,2020-05-22,9.845598220825195,8.012041091918945,8.533430099487305,0.22885019034108556,0.15376795802390486
328,328,328,328,2020-05-26,10.636374473571776,7.951212406158447,8.733297348022461,0.33770473359931774,0.21791049241902205
329,329,329,329,2020-05-27,10.801483154296877,9.04613208770752,9.47193431854248,0.1940443771514948,0.14036719333575198
330,330,330,330,2020-05-28,10.175811767578123,9.089581489562988,8.768056869506836,0.11950278230767686,0.16055494609838994
331,331,331,331,2020-05-29,9.65442180633545,9.524073600769045,8.151079177856445,0.01368618209291017,0.18443479638414573
332,332,332,332,2020-06-01,10.41043758392334,9.784770965576172,7.612307071685791,0.06394289866858682,0.3675798264425356
333,333,333,333,2020-06-02,10.844931602478027,9.845598220825195,8.012041091918945,0.10150052431949375,0.35357912897081545
334,334,334,334,2020-06-03,12.078889846801758,10.636374473571776,7.951212406158447,0.13562096528419554,0.5191255408352948
335,335,335,335,2020-06-04,12.435173988342283,10.801483154296877,9.04613208770752,0.15124689921823542,0.37463988672462767
336,336,336,336,2020-06-05,13.225950241088867,10.175811767578123,9.089581489562988,0.29974399518955397,0.45506701890240153
337,337,337,337,2020-06-08,13.63437271118164,9.65442180633545,9.524073600769045,0.4122412491066485,0.431569440001041
338,338,338,338,2020-06-09,12.965254783630373,10.41043758392334,9.784770965576172,0.24540920389863286,0.3250442784244485
339,339,339,339,2020-06-10,12.21792697906494,10.844931602478027,9.845598220825195,0.12660249293533465,0.2409532366679199
340,340,340,340,2020-06-11,10.905760765075684,12.078889846801758,10.636374473571776,-0.09712226012531233,0.025326890490105614
341,341,341,341,2020-06-12,11.957233428955078,12.435173988342283,10.801483154296877,-0.03843456953921709,0.106999220213424
342,342,342,342,2020-06-15,11.83557415008545,13.225950241088867,10.175811767578123,-0.1051248542190909,0.1631085971731132
343,343,343,343,2020-06-16,12.27875518798828,13.63437271118164,9.65442180633545,-0.0994264680825111,0.27182708962754076
344,344,344,344,2020-06-17,11.583569526672363,12.965254783630373,10.41043758392334,-0.10656830737352674,0.11268805305174401
345,345,345,345,2020-06-18,11.583569526672363,12.21792697906494,10.844931602478027,-0.05192021964769711,0.06810904404648888
346,346,346,346,2020-06-19,11.053488731384276,10.905760765075684,12.078889846801758,0.01354586529916113,-0.08489199987935869
347,347,347,347,2020-06-22,11.348941802978516,11.957233428955078,12.435173988342283,-0.050872271549332826,-0.0873515872300692
348,348,348,348,2020-06-23,11.340252876281738,11.83557415008545,13.225950241088867,-0.04185021085775842,-0.14257556776138924
349,349,349,349,2020-06-24,11.131698608398438,12.27875518798828,13.63437271118164,-0.093417985946324,-0.18355623363081042
350,350,350,350,2020-06-25,11.079557418823242,11.583569526672363,12.965254783630373,-0.04351094942613165,-0.14544236856710047
351,351,351,351,2020-06-26,10.87969207763672,11.583569526672363,12.21792697906494,-0.06076515942817906,-0.10953043865143774
352,352,352,352,2020-06-29,11.053488731384276,11.053488731384276,10.905760765075684,0.0,0.01354586529916113
353,353,353,353,2020-06-30,11.157766342163086,11.348941802978516,11.957233428955078,-0.01684522346966799,-0.06686054023634258
354,354,354,354,2020-07-01,11.218594551086426,11.340252876281738,11.83557415008545,-0.010728008142548706,-0.052129249597457794
355,355,355,355,2020-07-02,11.08824634552002,11.131698608398438,12.27875518798828,-0.0039034710161515163,-0.09695680256194683
356,356,356,356,2020-07-06,11.235976219177246,11.079557418823242,11.583569526672363,0.014117784171438164,-0.030007443447785942
357,357,357,357,2020-07-07,10.558165550231934,10.87969207763672,11.583569526672363,-0.029552906930673806,-0.08852227925764433
358,358,358,358,2020-07-08,10.558165550231934,11.053488731384276,11.053488731384276,-0.0448114792704285,-0.0448114792704285
359,359,359,359,2020-07-09,10.288783073425291,11.157766342163086,11.348941802978516,-0.07788147215935792,-0.09341476482635469
360,360,360,360,2020-07-10,10.51471710205078,11.218594551086426,11.340252876281738,-0.06274203473798612,-0.07279694582098573
361,361,361,361,2020-07-13,10.254021644592283,11.08824634552002,11.131698608398438,-0.07523504393143177,-0.0788448371341981
362,362,362,362,2020-07-14,9.993325233459473,11.235976219177246,11.079557418823242,-0.1105957294210762,-0.0980393118878875
363,363,363,363,2020-07-15,10.445199012756348,10.558165550231934,10.87969207763672,-0.010699447450234767,-0.039936154606202146
364,364,364,364,2020-07-16,10.288783073425291,10.558165550231934,11.053488731384276,-0.025514136478066995,-0.06918228955060568
365,365,365,365,2020-07-17,10.09760284423828,10.288783073425291,11.157766342163086,-0.01858142287796971,-0.09501574646877564
366,366,366,366,2020-07-20,9.776080131530762,10.51471710205078,11.218594551086426,-0.07024791664399177,-0.1285824541556294
367,367,367,367,2020-07-21,9.741320610046388,10.254021644592283,11.08824634552002,-0.04999999534975441,-0.12147328743447594
368,368,368,368,2020-07-22,9.81083869934082,9.993325233459473,11.235976219177246,-0.018260842097648777,-0.12683700036709245
369,369,369,369,2020-07-23,9.637043952941896,10.445199012756348,10.558165550231934,-0.07737095854540255,-0.08724257949050651
370,370,370,370,2020-07-24,9.341588020324709,10.288783073425291,10.558165550231934,-0.09206094115708152,-0.11522622221816747
371,371,371,371,2020-07-27,9.306828498840332,10.09760284423828,10.288783073425291,-0.0783130766377057,-0.09543933112179526
372,372,372,372,2020-07-28,9.66310977935791,9.776080131530762,10.51471710205078,-0.011555792367995088,-0.08099193867296461
373,373,373,373,2020-07-29,9.845598220825195,9.741320610046388,10.254021644592283,0.010704668797294703,-0.03983055994254514
374,374,374,374,2020-07-30,9.75869846343994,9.81083869934082,9.993325233459473,-0.005314554392213622,-0.023478348251286807
375,375,375,375,2020-07-31,9.689181327819824,9.637043952941896,10.445199012756348,0.0054101003515723,-0.07237944284385833
376,376,376,376,2020-08-03,9.637043952941896,9.341588020324709,10.288783073425291,0.03162801998700404,-0.0633446264570161
377,377,377,377,2020-08-04,10.028085708618164,9.306828498840332,10.09760284423828,0.0774976362643518,-0.006884518701365083
378,378,378,378,2020-08-05,9.836908340454102,9.66310977935791,9.776080131530762,0.01798577942966717,0.006222147129006261
379,379,379,379,2020-08-06,9.94118595123291,9.845598220825195,9.741320610046388,0.009708676736932986,0.02051727370315648
380,380,380,380,2020-08-07,10.366990089416504,9.75869846343994,9.81083869934082,0.0623332740790663,0.05668744611131471
381,381,381,381,2020-08-10,10.488646507263184,9.689181327819824,9.637043952941896,0.08251111754384399,0.08836761132144866
382,382,382,382,2020-08-11,10.82755184173584,9.637043952941896,9.341588020324709,0.1235345500764804,0.159069723282389
383,383,383,383,2020-08-12,10.7667236328125,10.028085708618164,9.306828498840332,0.07365692173527671,0.15686279532862102
384,384,384,384,2020-08-13,10.436508178710938,9.836908340454102,9.66310977935791,0.06095409426465759,0.08003618058910411
385,385,385,385,2020-08-14,10.41043758392334,9.94118595123291,9.845598220825195,0.04720278194094463,0.05736973522882627
386,386,386,386,2020-08-17,10.42781925201416,10.366990089416504,9.75869846343994,0.0058675818220137455,0.0685666014869728
387,387,387,387,2020-08-18,10.210572242736816,10.488646507263184,9.689181327819824,-0.026511930241314374,0.053811658310074284
388,388,388,388,2020-08-19,9.93249797821045,10.82755184173584,9.637043952941896,-0.08266447269043031,0.030658158944928404
389,389,389,389,2020-08-20,10.03677463531494,10.7667236328125,10.028085708618164,-0.06779676179975302,0.0008664591577340897
390,390,390,390,2020-08-21,9.93249797821045,10.436508178710938,9.836908340454102,-0.04829299147473487,0.009717447235249477
391,391,391,391,2020-08-24,10.297471046447754,10.41043758392334,9.94118595123291,-0.010851276573622393,0.03583929492543669
392,392,392,392,2020-08-25,10.271401405334473,10.42781925201416,10.366990089416504,-0.01500005350106881,-0.009220485720307203
393,393,393,393,2020-08-26,10.054155349731444,10.210572242736816,10.488646507263184,-0.015319111337431468,-0.041424902367608984
394,394,394,394,2020-08-27,10.323540687561035,9.93249797821045,10.82755184173584,0.03937002657422539,-0.04654894860277148
395,395,395,395,2020-08-28,10.488646507263184,10.03677463531494,10.7667236328125,0.045021621822443736,-0.025827460147844095
396,396,396,396,2020-08-31,10.419129371643066,9.93249797821045,10.436508178710938,0.04899385778886356,-0.001665193642383378
397,397,397,397,2020-09-01,10.610305786132812,10.297471046447754,10.41043758392334,0.030379763951166927,0.019198828156669068
398,398,398,398,2020-09-02,10.74065399169922,10.271401405334473,10.42781925201416,0.04568535176914024,0.030000015547319236
399,399,399,399,2020-09-03,10.871002197265623,10.054155349731444,10.210572242736816,0.0812447012325106,0.06468099327132193
400,400,400,400,2020-09-04,11.001350402832031,10.323540687561035,9.93249797821045,0.06565670982318084,0.10761164280792124
401,401,401,401,2020-09-08,10.653753280639648,10.488646507263184,10.03677463531494,0.01574147562911299,0.06147180421425791
402,402,402,402,2020-09-09,10.592425346374512,10.419129371643066,9.93249797821045,0.016632481328343163,0.06644122854208345
403,403,403,403,2020-09-10,10.627470016479492,10.610305786132812,10.297471046447754,0.0016176942203789402,0.03204660334010612
404,404,404,404,2020-09-11,10.21568775177002,10.74065399169922,10.271401405334473,-0.04887656192396794,-0.0054241530795903214
405,405,405,405,2020-09-14,10.837740898132324,10.871002197265623,10.054155349731444,-0.0030596350299391117,0.07793648706868361
406,406,406,406,2020-09-15,11.363422393798828,11.001350402832031,10.323540687561035,0.032911595186859044,0.10072917206504162
407,407,407,407,2020-09-16,11.442272186279297,10.653753280639648,10.488646507263184,0.0740132500601991,0.09091980346136608
408,408,408,408,2020-09-17,11.258285522460938,10.592425346374512,10.419129371643066,0.06286191823993659,0.08053994924966923
409,409,409,409,2020-09-18,10.688799858093262,10.627470016479492,10.610305786132812,0.005770878818633918,0.007397908556324273
410,410,410,410,2020-09-21,10.119314193725586,10.21568775177002,10.74065399169922,-0.009433878597917777,-0.05784934497041139
411,411,411,411,2020-09-22,9.944087982177734,10.837740898132324,10.871002197265623,-0.08245749038977246,-0.08526483559363418
412,412,412,412,2020-09-23,9.453454971313477,11.363422393798828,11.001350402832031,-0.1680802980207483,-0.1407004935612347
413,413,413,413,2020-09-24,9.549829483032228,11.442272186279297,10.653753280639648,-0.16539046375040278,-0.1036182994413346
414,414,414,414,2020-09-25,9.830191612243652,11.258285522460938,10.592425346374512,-0.12684825832211788,-0.07196026492570473
415,415,415,415,2020-09-28,10.12807559967041,10.688799858093262,10.627470016479492,-0.052459047401686276,-0.04699090338854839
416,416,416,416,2020-09-29,9.88275909423828,10.119314193725586,10.21568775177002,-0.0233765940021885,-0.03258994065025678
417,417,417,417,2020-09-30,9.865238189697266,9.944087982177734,10.837740898132324,-0.007929313640606117,-0.08973297272706071
418,418,418,418,2020-10-01,10.171881675720217,9.453454971313477,11.363422393798828,0.0759962052590093,-0.10485755759011928
419,419,419,419,2020-10-02,10.425959587097168,9.549829483032228,11.442272186279297,0.09174301024134657,-0.0888208725187305
420,420,420,420,2020-10-05,10.469767570495604,9.830191612243652,11.258285522460938,0.06506241012182823,-0.07003890160648296
421,421,421,421,2020-10-06,10.469767570495604,10.12807559967041,10.688799858093262,0.033737107060724636,-0.02049175683945592
422,422,422,422,2020-10-07,10.303303718566896,9.88275909423828,10.119314193725586,0.04255336190212278,0.01818201523532026
423,423,423,423,2020-10-08,10.531097412109377,9.865238189697266,9.944087982177734,0.06749550387009395,0.05903099720997118
424,424,424,424,2020-10-09,10.18064308166504,10.171881675720217,9.453454971313477,0.0008613358102402824,0.0769229993222813
425,425,425,425,2020-10-12,10.171881675720217,10.425959587097168,9.549829483032228,-0.0243697387520464,0.06513751829739234
426,426,426,426,2020-10-13,9.698770523071287,10.469767570495604,9.830191612243652,-0.07364032126147957,-0.01336912792306899
427,427,427,427,2020-10-14,9.61115837097168,10.469767570495604,10.12807559967041,-0.08200842986653623,-0.051038049984100886
428,428,428,428,2020-10-15,9.733816146850586,10.303303718566896,9.88275909423828,-0.05527232694209283,-0.01507098837150933
429,429,429,429,2020-10-16,9.654967308044434,10.531097412109377,9.865238189697266,-0.08319456840818018,-0.021314323852051342
430,430,430,430,2020-10-19,9.576112747192385,10.18064308166504,10.171881675720217,-0.05938036817746739,-0.05857017880476367
431,431,431,431,2020-10-20,9.725057601928713,10.171881675720217,10.425959587097168,-0.04392737627474086,-0.06722661634290905
432,432,432,432,2020-10-21,9.690011978149414,9.698770523071287,10.469767570495604,-0.0009030572381353297,-0.07447687707448114
433,433,433,433,2020-10-22,10.0404634475708,9.61115837097168,10.469767570495604,0.04466736058535248,-0.04100416938907092
434,434,434,434,2020-10-23,10.075507164001465,9.733816146850586,10.303303718566896,0.03510350020956943,-0.022109078872918686
435,435,435,435,2020-10-26,9.733816146850586,9.654967308044434,10.531097412109377,0.008166660361496714,-0.07570732983079453
436,436,436,436,2020-10-27,9.278228759765623,9.576112747192385,10.18064308166504,-0.031106984148040473,-0.0886402081539065
437,437,437,437,2020-10-28,8.954060554504395,9.725057601928713,10.171881675720217,-0.07927943247055025,-0.11972427128430929
438,438,438,438,2020-10-29,9.12928581237793,9.690011978149414,9.698770523071287,-0.057866405845101054,-0.05871720640659306
439,439,439,439,2020-10-30,8.989104270935059,10.0404634475708,9.61115837097168,-0.10471221593761282,-0.06472207365923699
440,440,440,440,2020-11-02,9.15557098388672,10.075507164001465,9.733816146850586,-0.09130420584698329,-0.0594058028464981
441,441,441,441,2020-11-03,9.654967308044434,9.733816146850586,9.654967308044434,-0.008100506277968322,0.0
442,442,442,442,2020-11-04,9.400886535644531,9.278228759765623,9.576112747192385,0.013219955991040422,-0.01829826111845101
443,443,443,443,2020-11-05,9.278228759765623,8.954060554504395,9.725057601928713,0.03620348592551714,-0.04594613836266359
444,444,444,444,2020-11-06,8.989104270935059,9.12928581237793,9.690011978149414,-0.015355148729466417,-0.07233300730637626
445,445,445,445,2020-11-09,11.889100074768066,8.989104270935059,10.0404634475708,0.3226123222543671,0.18411865516472026
446,446,446,446,2020-11-10,12.388494491577148,9.15557098388672,10.075507164001465,0.35310998225890966,0.22956534990513422
447,447,447,447,2020-11-11,12.388494491577148,9.654967308044434,9.733816146850586,0.28312132981073534,0.2727273974232083
448,448,448,448,2020-11-12,11.871576309204102,9.400886535644531,9.278228759765623,0.26281455096725925,0.279508903755892
449,449,449,449,2020-11-13,12.458582878112791,9.278228759765623,8.954060554504395,0.34277599751997356,0.39138916944731017
450,450,450,450,2020-11-16,13.343475341796877,8.989104270935059,9.12928581237793,0.4844054468186596,0.46161218040792895
451,451,451,451,2020-11-17,13.20329475402832,11.889100074768066,8.989104270935059,0.11053777586155045,0.4688109466834447
452,452,452,452,2020-11-18,12.747709274291992,12.388494491577148,9.15557098388672,0.028995838272283248,0.39234454046910106
453,453,453,453,2020-11-19,13.12444305419922,12.388494491577148,9.654967308044434,0.05940581102267428,0.35934619304863413
454,454,454,454,2020-11-20,13.098159790039062,11.871576309204102,9.400886535644531,0.10332102906030971,0.3932898498855293
455,455,455,455,2020-11-23,13.676405906677246,12.458582878112791,9.278228759765623,0.09774972326137688,0.4740319796795702
456,456,456,456,2020-11-24,13.51870346069336,13.343475341796877,8.989104270935059,0.013132119961851485,0.5038988372183077
457,457,457,457,2020-11-25,13.378521919250488,13.20329475402832,11.889100074768066,0.013271472650317584,0.1252762475810414
458,458,458,458,2020-11-27,13.20329475402832,12.747709274291992,12.388494491577148,0.03573861545894341,0.06577072484514956
459,459,459,459,2020-11-30,12.651333808898926,13.12444305419922,12.388494491577148,-0.036047948346952685,0.021216405068467337
460,460,460,460,2020-12-01,12.9667387008667,13.098159790039062,11.871576309204102,-0.010033553665477979,0.09225079830498273
461,461,461,461,2020-12-02,13.212055206298828,13.676405906677246,12.458582878112791,-0.03395268490471659,0.060478172803243524
462,462,462,462,2020-12-03,13.308430671691896,13.51870346069336,13.343475341796877,-0.015554212695976899,-0.0026263525211611682
463,463,463,463,2020-12-04,13.676405906677246,13.378521919250488,13.20329475402832,0.02226583693062012,0.035832810026798834
464,464,464,464,2020-12-07,13.22957992553711,13.20329475402832,12.747709274291992,0.001990803962076848,0.037800567998275136
465,465,465,465,2020-12-08,13.123318672180176,12.651333808898926,13.12444305419922,0.03730712274378978,-8.567083680433019e-05
466,466,466,466,2020-12-09,13.220726013183594,12.9667387008667,13.098159790039062,0.0195876016457337,0.0093575147279652
467,467,467,467,2020-12-10,13.123318672180176,13.212055206298828,13.676405906677246,-0.006716330860950914,-0.04044097830022986
468,468,468,468,2020-12-11,13.061331748962402,13.308430671691896,13.51870346069336,-0.018567096964715257,-0.033832513085356064
469,469,469,469,2020-12-14,12.77796745300293,13.676405906677246,13.378521919250488,-0.0656925847188895,-0.04488944816717122
470,470,470,470,2020-12-15,13.512944221496582,13.22957992553711,13.20329475402832,0.021418994220103293,0.02345243920073714
471,471,471,471,2020-12-16,13.265000343322754,13.123318672180176,12.651333808898926,0.010796176994690043,0.048506074038784375
472,472,472,472,2020-12-17,13.35354995727539,13.220726013183594,12.9667387008667,0.010046645241671648,0.02983103657227515
473,473,473,473,2020-12-18,12.94621467590332,13.123318672180176,13.212055206298828,-0.013495366583781476,-0.020121058097665845
474,474,474,474,2020-12-21,12.77796745300293,13.061331748962402,13.308430671691896,-0.021694900750222734,-0.03985918638906871
475,475,475,475,2020-12-22,12.742547988891602,12.77796745300293,13.676405906677246,-0.00277191691414147,-0.06828240724631507
476,476,476,476,2020-12-23,12.742547988891602,13.512944221496582,13.22957992553711,-0.05701172298035706,-0.03681386252524832
477,477,477,477,2020-12-24,12.85766315460205,13.265000343322754,13.123318672180176,-0.03070766514723433,-0.020243013540567456
478,478,478,478,2020-12-28,13.025911331176758,13.35354995727539,13.220726013183594,-0.024535694788794804,-0.01473555096842405
479,479,479,479,2020-12-29,12.83995532989502,12.94621467590332,13.123318672180176,-0.008207754055405858,-0.021592353989380086
480,480,480,480,2020-12-30,13.105606079101562,12.77796745300293,13.061331748962402,0.025640903164269258,0.0033897255647517
481,481,481,481,2020-12-31,13.291566848754885,12.742547988891602,12.77796745300293,0.04308548497065834,0.04019413867197286
