,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NKE,NKE_6m,NKE_12m,NKE_6m_ret,NKE_12m_ret
485,485,485,485,2021-01-07,140.52249145507812,137.24575805664062,133.08677673339844,0.023874933876537163,0.055871175966452524
486,486,486,486,2021-01-08,141.8797607421875,137.2554473876953,139.6209259033203,0.03369129198515686,0.016178340204041408
487,487,487,487,2021-01-11,142.5583953857422,137.14881896972656,138.098876953125,0.03944311337605977,0.03229221360091783
488,488,488,488,2021-01-12,140.6194610595703,135.8206787109375,137.42994689941406,0.03533175061542648,0.02320829071185382
489,489,489,489,2021-01-13,138.6708221435547,136.91612243652344,137.27487182617188,0.012815873512958653,0.010169015631283695
490,490,490,490,2021-01-14,136.98402404785156,138.00198364257812,138.07949829101562,-0.007376412772174712,-0.007933648780032887
491,491,491,491,2021-01-15,136.4217071533203,140.52249145507812,137.24575805664062,-0.029182405316722893,-0.006004199437480873
492,492,492,492,2021-01-19,135.01602172851562,141.8797607421875,137.2554473876953,-0.04837715385032337,-0.016315750680948593
493,493,493,493,2021-01-20,138.43817138671875,142.5583953857422,137.14881896972656,-0.028902008807511592,0.009401119358357635
494,494,494,494,2021-01-21,137.28453063964844,140.6194610595703,135.8206787109375,-0.023715994889989656,0.010777828108387011
495,495,495,495,2021-01-22,135.09356689453125,138.6708221435547,136.91612243652344,-0.025796740754303715,-0.013311475007898754
496,496,496,496,2021-01-25,133.34857177734375,136.98402404785156,138.00198364257812,-0.026539242775039718,-0.03371989113784479
497,497,497,497,2021-01-26,130.973388671875,136.4217071533203,140.52249145507812,-0.03993732812126527,-0.06795426614148636
498,498,498,498,2021-01-27,127.01800537109376,135.01602172851562,141.8797607421875,-0.05923753533120624,-0.10474894582109795
499,499,499,499,2021-01-28,130.60496520996094,138.43817138671875,142.5583953857422,-0.05658270474316085,-0.08384935971983276
500,500,500,500,2021-01-29,129.50949096679688,137.28453063964844,140.6194610595703,-0.056634492150174465,-0.07900734371373352
501,501,501,501,2021-02-01,131.5647735595703,135.09356689453125,138.6708221435547,-0.02612110566090753,-0.05124400702426113
502,502,502,502,2021-02-02,135.32623291015625,133.34857177734375,136.98402404785156,0.014830763512898137,-0.012102076495549619
503,503,503,503,2021-02-03,134.3955841064453,130.973388671875,136.4217071533203,0.02612893710144326,-0.014851910954302161
504,504,504,504,2021-02-04,136.33447265625,127.01800537109376,135.01602172851562,0.07334761129288236,0.00976514424625452
505,505,505,505,2021-02-05,140.67762756347656,130.60496520996094,138.43817138671875,0.07712311960975438,0.016176580160843335
506,506,506,506,2021-02-08,139.02957153320312,129.50949096679688,137.28453063964844,0.07350874824183329,0.012711125466387418
507,507,507,507,2021-02-09,137.45901489257812,131.5647735595703,135.09356689453125,0.044801060143496496,0.01750970125685991
508,508,508,508,2021-02-10,138.10858154296875,135.32623291015625,133.34857177734375,0.020560305071520846,0.035695993606687626
509,509,509,509,2021-02-11,139.1555938720703,134.3955841064453,130.973388671875,0.03541790303061543,0.062472272292610764
510,510,510,510,2021-02-12,137.7789306640625,136.33447265625,127.01800537109376,0.010594957971154617,0.08471968412296982
511,511,511,511,2021-02-16,137.3814697265625,140.67762756347656,130.60496520996094,-0.02343057594873621,0.05188550454959828
512,512,512,512,2021-02-17,139.5918426513672,139.02957153320312,129.50949096679688,0.004044255563499188,0.07785029196937532
513,513,513,513,2021-02-18,140.6582489013672,137.45901489257812,131.5647735595703,0.023274093818358876,0.06911785803879722
514,514,514,514,2021-02-19,137.6820068359375,138.10858154296875,135.32623291015625,-0.00308869081316665,0.017408109832963925
515,515,515,515,2021-02-22,132.49542236328125,139.1555938720703,134.3955841064453,-0.04786132790976372,-0.014138572749972766
516,516,516,516,2021-02-23,131.97193908691406,137.7789306640625,136.33447265625,-0.04214716683574249,-0.031998756325815725
517,517,517,517,2021-02-24,131.50660705566406,137.3814697265625,140.67762756347656,-0.042763137434702725,-0.0651917484439688
518,518,518,518,2021-02-25,131.3999481201172,139.5918426513672,139.02957153320312,-0.05868462207859371,-0.054877702124427774
519,519,519,519,2021-02-26,130.9287872314453,140.6582489013672,137.45901489257812,-0.06917092844476114,-0.047506725304528596
520,520,520,520,2021-03-01,133.71676635742188,137.6820068359375,138.10858154296875,-0.02879999042460668,-0.031799726971929565
521,521,521,521,2021-03-02,133.1048126220703,132.49542236328125,139.1555938720703,0.004599330663048962,-0.043482127319744324
522,522,522,522,2021-03-03,130.4236602783203,131.97193908691406,137.7789306640625,-0.011731878907788706,-0.05338458028590798
523,523,523,523,2021-03-04,128.26707458496094,131.50660705566406,137.3814697265625,-0.02463399020957102,-0.06634370093537667
524,524,524,524,2021-03-05,129.53965759277344,131.3999481201172,139.5918426513672,-0.014157467746054198,-0.07201126418038084
525,525,525,525,2021-03-08,130.715087890625,130.9287872314453,140.6582489013672,-0.0016321799455955022,-0.07069020898813094
526,526,526,526,2021-03-09,132.06536865234375,133.71676635742188,137.6820068359375,-0.012349967397984885,-0.04079427887978537
527,527,527,527,2021-03-10,133.6584930419922,133.1048126220703,132.49542236328125,0.00415973253719959,0.008778195185656923
528,528,528,528,2021-03-11,137.15565490722656,130.4236602783203,131.97193908691406,0.051616360210565926,0.039278924415125926
529,529,529,529,2021-03-12,136.43679809570312,128.26707458496094,131.50660705566406,0.06369306805489483,0.03749006343044203
530,530,530,530,2021-03-15,140.79847717285156,129.53965759277344,131.3999481201172,0.0869140754985771,0.0715261245319736
531,531,531,531,2021-03-16,140.51675415039062,130.715087890625,130.9287872314453,0.07498496476525429,0.07323039586394753
532,532,532,532,2021-03-17,140.6819305419922,132.06536865234375,133.71676635742188,0.06524467373677023,0.05208893674524395
533,533,533,533,2021-03-18,139.07908630371094,133.6584930419922,133.1048126220703,0.040555546739672765,0.044883979504209304
534,534,534,534,2021-03-19,133.56137084960938,137.15565490722656,130.4236602783203,-0.02620587579891176,0.02405783248678417
535,535,535,535,2021-03-22,134.31910705566406,136.43679809570312,128.26707458496094,-0.015521406758267742,0.04718305527966504
536,536,536,536,2021-03-23,133.20193481445312,140.79847717285156,129.53965759277344,-0.05395329914735181,0.028271475235734922
537,537,537,537,2021-03-24,129.35511779785156,140.51675415039062,130.715087890625,-0.07943277952886041,-0.010404078937784056
538,538,538,538,2021-03-25,124.96424865722656,140.6819305419922,132.06536865234375,-0.11172495162819829,-0.053769735908666405
539,539,539,539,2021-03-26,129.18995666503906,139.07908630371094,133.6584930419922,-0.07110436156502142,-0.03343249108419333
540,540,540,540,2021-03-29,129.67567443847656,133.56137084960938,137.15565490722656,-0.029092965925814895,-0.054536435073052836
541,541,541,541,2021-03-30,129.1510772705078,134.31910705566406,136.43679809570312,-0.03847576043678236,-0.0533999692669771
542,542,542,542,2021-03-31,129.0927734375,133.20193481445312,140.79847717285156,-0.030849111784127525,-0.08313799957496015
543,543,543,543,2021-04-01,128.7430877685547,129.35511779785156,140.51675415039062,-0.004731394008339995,-0.08378834576007188
544,544,544,544,2021-04-05,131.2590789794922,124.96424865722656,140.6819305419922,0.050373049811487824,-0.06697982837026373
545,545,545,545,2021-04-06,133.24075317382812,129.18995666503906,139.07908630371094,0.03135535155640534,-0.04197851226268112
546,546,546,546,2021-04-07,132.63851928710938,129.67567443847656,133.56137084960938,0.022848115974430483,-0.006909569410897487
547,547,547,547,2021-04-08,129.8602294921875,129.1510772705078,134.31910705566406,0.0054908734535319415,-0.033196152514837096
548,548,548,548,2021-04-09,131.5796661376953,129.0927734375,133.20193481445312,0.019264383543509123,-0.01217901736200444
549,549,549,549,2021-04-12,132.7356414794922,128.7430877685547,129.35511779785156,0.031011790847482512,0.02613366783773885
550,550,550,550,2021-04-13,129.72421264648438,131.2590789794922,124.96424865722656,-0.011693410809682891,0.03809060623662264
551,551,551,551,2021-04-14,128.48080444335938,133.24075317382812,129.18995666503906,-0.03572442077281601,-0.0054892209888912635
552,552,552,552,2021-04-15,129.8505401611328,132.63851928710938,129.67567443847656,-0.02101937763600714,0.0013484851604856907
553,553,553,553,2021-04-16,130.47222900390625,129.8602294921875,129.1510772705078,0.004712755507301658,0.010229506104941555
554,554,554,554,2021-04-19,128.78195190429688,131.5796661376953,129.0927734375,-0.021262512024241564,-0.0024077376674660478
555,555,555,555,2021-04-20,123.47797393798828,132.7356414794922,128.7430877685547,-0.06974515238195633,-0.04089628361276887
556,556,556,556,2021-04-21,126.18824005126952,129.72421264648438,131.2590789794922,-0.02725761462010834,-0.03863229094434628
557,557,557,557,2021-04-22,125.4888153076172,128.48080444335938,133.24075317382812,-0.023287440864842912,-0.058179931301481136
558,558,558,558,2021-04-23,126.46996307373048,129.8505401611328,132.63851928710938,-0.02603437061722913,-0.04650652198571692
559,559,559,559,2021-04-26,127.83968353271484,130.47222900390625,129.8602294921875,-0.020177056001032923,-0.015559390025521314
560,560,560,560,2021-04-27,128.3350830078125,128.78195190429688,131.5796661376953,-0.0034699652387352176,-0.02465869708536439
561,561,561,561,2021-04-28,126.9751205444336,123.47797393798828,132.7356414794922,0.0283220277666818,-0.04339844875762777
562,562,562,562,2021-04-29,129.4522247314453,126.18824005126952,129.72421264648438,0.025865997329463264,-0.0020966626776164343
563,563,563,563,2021-04-30,128.8305206298828,125.4888153076172,128.48080444335938,0.026629507291736854,0.0027219333505776877
564,564,564,564,2021-05-03,129.2288055419922,126.46996307373048,129.8505401611328,0.021814211068072575,-0.004788078804825235
565,565,565,565,2021-05-04,127.79110717773438,127.83968353271484,130.47222900390625,-0.0003799786861020671,-0.02054936783590633
566,566,566,566,2021-05-05,128.43223571777344,128.3350830078125,128.78195190429688,0.0007570237824603421,-0.002715568302484872
567,567,567,567,2021-05-06,129.67567443847656,126.9751205444336,123.47797393798828,0.021268370389913915,0.050192761533330854
568,568,568,568,2021-05-07,133.8721923828125,129.4522247314453,126.18824005126952,0.03414362063330012,0.060892776762882406
569,569,569,569,2021-05-10,132.5025177001953,128.8305206298828,125.4888153076172,0.028502540022032452,0.05589105591111898
570,570,570,570,2021-05-11,133.20193481445312,129.2288055419922,126.46996307373048,0.03074491987910455,0.053229807118690964
571,571,571,571,2021-05-12,129.5785369873047,127.79110717773438,127.83968353271484,0.013987122023164877,0.013601828528813975
572,572,572,572,2021-05-13,129.79222106933594,128.43223571777344,128.3350830078125,0.010589127752560712,0.011354167756565392
573,573,573,573,2021-05-14,132.04591369628906,129.67567443847656,126.9751205444336,0.018278210374275128,0.03993532851249393
574,574,574,574,2021-05-17,132.51222229003906,133.8721923828125,129.4522247314453,-0.010158719810045014,0.023638045347941006
575,575,575,575,2021-05-18,131.6865234375,132.5025177001953,128.8305206298828,-0.006158330248045574,0.02216868171962294
576,576,576,576,2021-05-19,129.1608123779297,133.20193481445312,129.2288055419922,-0.030338316347676364,-0.0005261455739479226
577,577,577,577,2021-05-20,129.46194458007812,129.5785369873047,127.79110717773438,-0.0008997817843705569,0.013074754881182038
578,578,578,578,2021-05-21,128.869384765625,129.79222106933594,128.43223571777344,-0.007110104874605283,0.003403733069104131
579,579,579,579,2021-05-24,130.2293701171875,132.04591369628906,129.67567443847656,-0.013756908701314963,0.0042698500016178365
580,580,580,580,2021-05-25,130.48196411132812,132.51222229003906,133.8721923828125,-0.015321289943105554,-0.02532436506149005
581,581,581,581,2021-05-26,132.97853088378906,131.6865234375,132.5025177001953,0.00981123514056681,0.0035924840663843494
582,582,582,582,2021-05-27,132.65794372558594,129.1608123779297,133.20193481445312,0.027075792442552205,-0.00408395786161031
583,583,583,583,2021-05-28,132.82827758789062,129.46194458007812,129.5785369873047,0.02600249068350946,0.02507931233167371
584,584,584,584,2021-06-01,130.93019104003906,128.869384765625,129.79222106933594,0.015991434103313606,0.008767628455138343
585,585,585,585,2021-06-02,130.5992431640625,130.2293701171875,132.04591369628906,0.0028401661356587393,-0.010955814471881098
586,586,586,586,2021-06-03,130.5992431640625,130.48196411132812,132.51222229003906,0.000898814280832827,-0.01443624665647436
587,587,587,587,2021-06-04,130.18069458007812,132.97853088378906,131.6865234375,-0.021039759464300256,-0.011434950351138728
588,588,588,588,2021-06-07,130.3850860595703,132.65794372558594,129.1608123779297,-0.01713321948301283,0.009478677464944685
589,589,589,589,2021-06-08,129.80104064941406,132.82827758789062,129.46194458007812,-0.02279060598729421,0.0026192721763591553
590,590,590,590,2021-06-09,128.33123779296875,130.93019104003906,128.869384765625,-0.019849915641500404,-0.004175910156124174
591,591,591,591,2021-06-10,127.49410247802734,130.5992431640625,130.2293701171875,-0.023776100158056757,-0.021003462096904957
592,592,592,592,2021-06-11,128.4285888671875,130.5992431640625,130.48196411132812,-0.016620726462772573,-0.015736851128242302
593,593,593,593,2021-06-14,127.86402893066406,130.18069458007812,132.97853088378906,-0.017795769617660273,-0.03846111036972277
594,594,594,594,2021-06-15,126.8224868774414,130.3850860595703,132.65794372558594,-0.027323670902830277,-0.04398874793518326
595,595,595,595,2021-06-16,126.92955780029295,129.80104064941406,132.82827758789062,-0.022122186653933174,-0.044408614601620267
596,596,596,596,2021-06-17,125.48896026611328,128.33123779296875,130.93019104003906,-0.02214797874419938,-0.04155825887599773
597,597,597,597,2021-06-18,124.99251556396484,127.49410247802734,130.5992431640625,-0.019621197101988508,-0.0429307817125274
598,598,598,598,2021-06-21,126.61808013916016,128.4285888671875,130.5992431640625,-0.014097396413034313,-0.030483813906188484
599,599,599,599,2021-06-22,128.95420837402344,127.86402893066406,130.18069458007812,0.008526083938357187,-0.009421413904810882
600,600,600,600,2021-06-23,129.5576934814453,126.8224868774414,130.3850860595703,0.02156720524371325,-0.006345760877490059
601,601,601,601,2021-06-24,130.0443878173828,126.92955780029295,129.80104064941406,0.02453983194356213,0.0018747705469173148
602,602,602,602,2021-06-25,150.24217224121094,125.48896026611328,128.33123779296875,0.19725410046115388,0.17073734209273472
603,603,603,603,2021-06-28,148.30511474609375,124.99251556396484,127.49410247802734,0.1865119609517636,0.16323117590206215
604,604,604,604,2021-06-29,151.79957580566406,126.61808013916016,128.4285888671875,0.1988775666068232,0.181976514299673
605,605,605,605,2021-06-30,150.37844848632812,128.95420837402344,127.86402893066406,0.16613835548635247,0.17608094898896698
606,606,606,606,2021-07-01,153.79501342773438,129.5576934814453,126.8224868774414,0.1870774270133191,0.21267936952189448
607,607,607,607,2021-07-02,155.48870849609375,130.0443878173828,126.92955780029295,0.19565873703401637,0.22500000150268296
608,608,608,608,2021-07-06,155.848876953125,150.24217224121094,125.48896026611328,0.03731778253919682,0.24193296862632496
609,609,609,609,2021-07-07,155.89755249023438,148.30511474609375,124.99251556396484,0.05119471271870357,0.2472550999299945
610,610,610,610,2021-07-08,156.35504150390625,151.79957580566406,126.61808013916016,0.030009739316229522,0.23485556985276945
611,611,611,611,2021-07-09,156.71517944335938,150.37844848632812,128.95420837402344,0.04213855789054355,0.21527774408739742
612,612,612,612,2021-07-12,157.5133819580078,153.79501342773438,129.5576934814453,0.024177432332814996,0.2157779111787459
613,613,613,613,2021-07-13,157.2895050048828,155.48870849609375,130.0443878173828,0.011581525926908753,0.2095062896967108
614,614,614,614,2021-07-14,157.24078369140625,155.848876953125,150.24217224121094,0.00893113101289722,0.04658220355706244
615,615,615,615,2021-07-15,157.38682556152344,155.89755249023438,148.30511474609375,0.009552895779953552,0.06123666625374358
616,616,616,616,2021-07-16,155.59576416015625,156.35504150390625,151.79957580566406,-0.0048561104039042124,0.025007898305013265
617,617,617,617,2021-07-19,153.66847229003906,156.71517944335938,150.37844848632812,-0.019441046898851733,0.021878293311491825
618,618,618,618,2021-07-20,155.48870849609375,157.5133819580078,153.79501342773438,-0.012853977463666122,0.011012678698813616
619,619,619,619,2021-07-21,156.7930450439453,157.2895050048828,155.48870849609375,-0.003156345116109849,0.008388625518002346
620,620,620,620,2021-07-22,159.3238525390625,157.24078369140625,155.848876953125,0.013247637150832325,0.022297084546734736
621,621,621,621,2021-07-23,161.93252563476562,157.38682556152344,155.89755249023438,0.02888234168917303,0.038711147469164375
622,622,622,622,2021-07-26,160.69631958007812,155.59576416015625,156.35504150390625,0.03278081153078061,0.027765513886953253
623,623,623,623,2021-07-27,160.190185546875,153.66847229003906,156.71517944335938,0.042440151578566176,0.022174023702481005
624,624,624,624,2021-07-28,161.0564727783203,155.48870849609375,157.5133819580078,0.03580815826485839,0.022493903541840554
625,625,625,625,2021-07-29,162.5457763671875,156.7930450439453,157.2895050048828,0.03668996492561161,0.03341781361789842
626,626,626,626,2021-07-30,163.05191040039062,159.3238525390625,157.24078369140625,0.02339924500892976,0.036956866867243754
627,627,627,627,2021-08-02,164.25892639160156,161.93252563476562,157.38682556152344,0.014366482259920321,0.04366376159859575
628,628,628,628,2021-08-03,166.6729278564453,160.69631958007812,155.59576416015625,0.03719194249118396,0.07119193607923169
629,629,629,629,2021-08-04,167.3347930908203,160.190185546875,153.66847229003906,0.044600781998936245,0.08893379752605979
630,630,630,630,2021-08-05,169.2231903076172,161.0564727783203,155.48870849609375,0.05070716742032233,0.0883310559613304
631,631,631,631,2021-08-06,168.20114135742188,162.5457763671875,156.7930450439453,0.03479244503689238,0.07275894355058377
632,632,632,632,2021-08-09,167.19859313964844,163.05191040039062,159.3238525390625,0.025431672214543344,0.049425999152608036
633,633,633,633,2021-08-10,167.68524169921875,164.25892639160156,161.93252563476562,0.02085923354599717,0.03552538961461149
634,634,634,634,2021-08-11,166.71185302734375,166.6729278564453,160.69631958007812,0.00023354225187643962,0.037434170633061425
635,635,635,635,2021-08-12,166.09861755371094,167.3347930908203,160.190185546875,-0.007387438764384413,0.03688385768869096
636,636,636,636,2021-08-13,167.1206817626953,169.2231903076172,161.0564727783203,-0.012424470553355604,0.037652687158509
637,637,637,637,2021-08-16,167.77284240722656,168.20114135742188,162.5457763671875,-0.002546349844827711,0.032157501455043924
638,638,638,638,2021-08-17,166.11810302734375,167.19859313964844,163.05191040039062,-0.006462315812682862,0.018805008904365428
639,639,639,639,2021-08-18,164.31732177734375,167.68524169921875,164.25892639160156,-0.020084772444769583,0.0003555081420840711
640,640,640,640,2021-08-19,161.18301391601562,166.71185302734375,166.6729278564453,-0.03316404329343814,-0.03293824624691377
641,641,641,641,2021-08-20,163.32447814941406,166.09861755371094,167.3347930908203,-0.01670176094873166,-0.02396581647684992
642,642,642,642,2021-08-23,165.20310974121094,167.1206817626953,169.2231903076172,-0.011474175435732481,-0.023756085434262664
643,643,643,643,2021-08-24,165.4561767578125,167.77284240722656,168.20114135742188,-0.01380834714471213,-0.0163195361069306
644,644,644,644,2021-08-25,165.3199005126953,166.11810302734375,167.19859313964844,-0.004805030277266309,-0.011236294466808072
645,645,645,645,2021-08-26,162.4776153564453,164.31732177734375,167.68524169921875,-0.011196058948619636,-0.031055961097127938
646,646,646,646,2021-08-27,163.3892364501953,161.18301391601562,166.71185302734375,0.013687686317425785,-0.01993029599763052
647,647,647,647,2021-08-30,163.82801818847656,163.32447814941406,166.09861755371094,0.003083065347999181,-0.013670188221164059
648,648,648,648,2021-08-31,160.62026977539062,165.20310974121094,167.1206817626953,-0.02774063982814423,-0.038896514295789
649,649,649,649,2021-09-01,160.44476318359375,165.4561767578125,167.77284240722656,-0.030288464730780285,-0.043678578240009425
650,650,650,650,2021-09-02,159.5770263671875,165.3199005126953,166.11810302734375,-0.034737948230659677,-0.03937606161490759
651,651,651,651,2021-09-03,159.2064971923828,162.4776153564453,164.31732177734375,-0.02013273124969417,-0.031103382952445524
652,652,652,652,2021-09-07,158.57278442382812,163.3892364501953,161.18301391601562,-0.029478392402153997,-0.016194197073071015
653,653,653,653,2021-09-08,156.69105529785156,163.82801818847656,163.32447814941406,-0.04356375038617788,-0.040614994927423265
654,654,654,654,2021-09-09,159.25527954101562,160.62026977539062,165.20310974121094,-0.008498243940716743,-0.03600313704452984
655,655,655,655,2021-09-10,159.49900817871094,160.44476318359375,165.4561767578125,-0.00589458319559244,-0.03600451005115035
656,656,656,656,2021-09-13,155.53082275390625,159.5770263671875,165.3199005126953,-0.0253558028081744,-0.05921294247353681
657,657,657,657,2021-09-14,154.78981018066406,159.2064971923828,162.4776153564453,-0.02774187667970418,-0.04731608818184374
658,658,658,658,2021-09-15,153.96107482910156,158.57278442382812,163.3892364501953,-0.029082604631577524,-0.05770368860232522
659,659,659,659,2021-09-16,153.65882873535156,156.69105529785156,163.82801818847656,-0.019351625124587324,-0.06207234614427071
660,660,660,660,2021-09-17,152.50833129882812,159.25527954101562,160.62026977539062,-0.04236561740139888,-0.05050382799073949
661,661,661,661,2021-09-20,150.39259338378906,159.49900817871094,160.44476318359375,-0.05709386471368261,-0.06265190337376225
662,662,662,662,2021-09-21,151.14334106445312,155.53082275390625,159.5770263671875,-0.028209724682003112,-0.05285024727386778
663,663,663,663,2021-09-22,153.5028076171875,154.78981018066406,159.2064971923828,-0.008314517357275841,-0.0358257337218032
664,664,664,664,2021-09-23,155.58929443359375,153.96107482910156,158.57278442382812,0.010575527653983396,-0.018814640867125143
665,665,665,665,2021-09-24,145.84912109375,153.65882873535156,156.69105529785156,-0.05082498484387332,-0.06919306391479907
666,666,666,666,2021-09-27,144.33787536621094,152.50833129882812,159.25527954101562,-0.05357383339673305,-0.09366976226971968
667,667,667,667,2021-09-28,141.66641235351562,150.39259338378906,159.49900817871094,-0.05802267807168515,-0.11180380385321742
668,668,668,668,2021-09-29,142.368408203125,151.14334106445312,155.53082275390625,-0.058057025863853085,-0.08462897783038104
669,669,669,669,2021-09-30,141.59814453125,153.5028076171875,154.78981018066406,-0.0775533898743136,-0.08522308822536384
670,670,670,670,2021-10-01,143.3824005126953,155.58929443359375,153.96107482910156,-0.07845587297851264,-0.06871005757883086
671,671,671,671,2021-10-04,143.4604034423828,145.84912109375,153.65882873535156,-0.01637800511551768,-0.06637057809762181
672,672,672,672,2021-10-05,145.72239685058594,144.33787536621094,152.50833129882812,0.009592225747138139,-0.044495499953675854
673,673,673,673,2021-10-06,145.0789031982422,141.66641235351562,150.39259338378906,0.024088213910655076,-0.03533212684208986
674,674,674,674,2021-10-07,148.05262756347656,142.368408203125,151.14334106445312,0.039926128500654245,-0.020448889638204903
675,675,675,675,2021-10-08,148.66685485839844,141.59814453125,153.5028076171875,0.04992092481542665,-0.031504002003984066
676,676,676,676,2021-10-11,146.52188110351562,143.3824005126953,155.58929443359375,0.021895857368787297,-0.058277874214206604
677,677,677,677,2021-10-12,149.51510620117188,143.4604034423828,145.84912109375,0.04220469630298207,0.025135462455515345
678,678,678,678,2021-10-13,152.39132690429688,145.72239685058594,144.33787536621094,0.045764619563242626,0.055795829872463454
679,679,679,679,2021-10-14,153.21031188964844,145.0789031982422,141.66641235351562,0.056048181452648116,0.08148649594743795
680,680,680,680,2021-10-15,154.05856323242188,148.05262756347656,142.368408203125,0.0405662214023883,0.08211200207154024
681,681,681,681,2021-10-18,155.44302368164062,148.66685485839844,141.59814453125,0.04557955322116913,0.09777585148607026
682,682,682,682,2021-10-19,153.87332153320312,146.52188110351562,143.3824005126953,0.05017298695813088,0.07316742489311956
683,683,683,683,2021-10-20,154.48757934570312,149.51510620117188,143.4604034423828,0.033257329448977524,0.0768656412412021
684,684,684,684,2021-10-21,158.12429809570312,152.39132690429688,145.72239685058594,0.03762006216407987,0.08510634956020713
685,685,685,685,2021-10-22,159.39175415039062,153.21031188964844,145.0789031982422,0.04034612412508132,0.0986556324636032
686,686,686,686,2021-10-25,160.11328125,154.05856323242188,148.05262756347656,0.03930140519643577,0.08146193610344743
687,687,687,687,2021-10-26,159.6940155029297,155.44302368164062,148.66685485839844,0.0273475883356169,0.0741736324147999
688,688,688,688,2021-10-27,158.29005432128906,153.87332153320312,146.52188110351562,0.02870369433815645,0.08031683137796586
689,689,689,689,2021-10-28,160.34727478027344,154.48757934570312,149.51510620117188,0.0379298805728443,0.0724486565559932
690,690,690,690,2021-10-29,163.1064910888672,158.12429809570312,152.39132690429688,0.03150807973957703,0.07031347782213038
691,691,691,691,2021-11-01,162.17050170898438,159.39175415039062,153.21031188964844,0.017433446124019314,0.05848294223034811
692,692,692,692,2021-11-02,163.6329803466797,160.11328125,154.05856323242188,0.02198255553319184,0.06214790605189058
693,693,693,693,2021-11-03,168.1862030029297,159.6940155029297,155.44302368164062,0.05317786939764324,0.08197974421411214
694,694,694,694,2021-11-04,171.0526885986328,158.29005432128906,153.87332153320312,0.08062815021491376,0.11164617033189006
695,695,695,695,2021-11-05,173.07090759277344,160.34727478027344,154.48757934570312,0.07935047745548163,0.12029011216161045
696,696,696,696,2021-11-08,167.5524444580078,163.1064910888672,158.12429809570312,0.027257979369553542,0.059624905696646247
697,697,697,697,2021-11-09,169.47320556640625,162.17050170898438,159.39175415039062,0.04503102463434816,0.0632495167002396
698,698,698,698,2021-11-10,164.05223083496094,163.6329803466797,160.11328125,0.0025621392911929775,0.024601017193637276
699,699,699,699,2021-11-11,162.79449462890625,168.1862030029297,159.6940155029297,-0.03205797073574168,0.019415124080962798
700,700,700,700,2021-11-12,164.86148071289062,171.0526885986328,158.29005432128906,-0.036194741728202695,0.041515093413659665
701,701,701,701,2021-11-15,164.62750244140625,173.07090759277344,160.34727478027344,-0.04878581425847761,0.026693485542539364
702,702,702,702,2021-11-16,167.532958984375,167.5524444580078,163.1064910888672,-0.00011629477382946174,0.027138514635178357
703,703,703,703,2021-11-17,167.44520568847656,169.47320556640625,162.17050170898438,-0.011966492703975207,0.03252566850263361
704,704,704,704,2021-11-18,167.06497192382812,164.05223083496094,163.6329803466797,0.018364523746696504,0.020973715505745005
705,705,705,705,2021-11-19,170.50668334960938,162.79449462890625,168.1862030029297,0.04737376861719578,0.013797090993482142
706,706,706,706,2021-11-22,169.88270568847656,164.86148071289062,171.0526885986328,0.030457235697952445,-0.006839897810092643
707,707,707,707,2021-11-23,167.84495544433594,164.62750244140625,173.07090759277344,0.019543836571746853,-0.030195439667618063
708,708,708,708,2021-11-24,167.72793579101562,167.532958984375,167.5524444580078,0.0011638116333803072,0.00104738151434014
709,709,709,709,2021-11-26,163.81826782226562,167.44520568847656,169.47320556640625,-0.021660446181771653,-0.03336773931454784
710,710,710,710,2021-11-29,165.62197875976562,167.06497192382812,164.05223083496094,-0.00863731725116157,0.009568586277768354
711,711,711,711,2021-11-30,165.00772094726562,170.50668334960938,162.79449462890625,-0.032250714718722207,0.013595216001649701
712,712,712,712,2021-12-01,162.53125,169.88270568847656,164.86148071289062,-0.04327371440596983,-0.014134476427206
713,713,713,713,2021-12-02,165.74871826171875,167.84495544433594,164.62750244140625,-0.012489128297408891,0.006810622791969756
714,714,714,714,2021-12-03,166.2810516357422,167.72793579101562,167.532958984375,-0.00862637549582801,-0.007472603338603778
715,715,715,715,2021-12-06,164.9819793701172,163.81826782226562,167.44520568847656,0.007103673865689553,-0.01471064106154274
716,716,716,716,2021-12-07,167.30661010742188,165.62197875976562,167.06497192382812,0.010171544623916118,0.0014463725149034268
717,717,717,717,2021-12-08,166.29080200195312,165.00772094726562,170.50668334960938,0.0077758849544837805,-0.02472560761159104
718,718,718,718,2021-12-09,164.19082641601562,162.53125,169.88270568847656,0.010210814326571782,-0.03350475994241853
719,719,719,719,2021-12-10,165.12847900390625,165.74871826171875,167.84495544433594,-0.0037420455754785253,-0.016184438985600513
720,720,720,720,2021-12-13,162.9601287841797,166.2810516357422,167.72793579101562,-0.019971745541021546,-0.028425837260505515
721,721,721,721,2021-12-14,161.55360412597656,164.9819793701172,163.81826782226562,-0.02078030132278552,-0.01382424394052384
722,722,722,722,2021-12-15,160.08848571777344,167.30661010742188,165.62197875976562,-0.04314309150734641,-0.03341037876391095
723,723,723,723,2021-12-16,158.93594360351562,166.29080200195312,165.00772094726562,-0.044228894863055146,-0.03679692870669038
724,724,724,724,2021-12-17,157.60757446289062,164.19082641601562,162.53125,-0.04009512648681601,-0.030293716052201547
