,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VFC,VFC_6m,VFC_12m,VFC_6m_ret,VFC_12m_ret
244,244,244,244,2020-01-24,72.7359848022461,82.3561019897461,84.94615173339844,-0.11681122533819988,-0.1437400833586161
245,245,245,245,2020-01-27,70.99781036376953,81.85702514648438,83.50052642822266,-0.13266075530209065,-0.149732182529418
246,246,246,246,2020-01-28,71.96156311035156,81.11701965332031,82.41632080078125,-0.11286726980475292,-0.12685300179440406
247,247,247,247,2020-01-29,72.3315658569336,81.42679595947266,81.7967758178711,-0.11169824374602555,-0.11571617421709579
248,248,248,248,2020-01-30,72.76180267333984,81.37515258789062,82.54541778564453,-0.10584741952093779,-0.11852402440691456
249,249,249,249,2020-01-31,71.39363861083984,73.49320983886719,83.06169891357422,-0.028568234162457018,-0.14047461652421778
250,250,250,250,2020-02-03,71.34200286865234,72.7359848022461,82.3561019897461,-0.019164955797102312,-0.13373749916509015
251,251,251,251,2020-02-04,72.23690795898438,70.99781036376953,81.85702514648438,0.017452617043625995,-0.11752341561747026
252,252,252,252,2020-02-05,72.79621124267578,71.96156311035156,81.11701965332031,0.01159852699481112,-0.10257783688560285
253,253,253,253,2020-02-06,72.34877014160156,72.3315658569336,81.42679595947266,0.00023785306545143214,-0.11148695845025469
254,254,254,254,2020-02-07,71.38505554199219,72.76180267333984,81.37515258789062,-0.018921289478333714,-0.12276593933398117
255,255,255,255,2020-02-10,71.70340728759766,71.39363861083984,73.49320983886719,0.004338883446553643,-0.024353304954207955
256,256,256,256,2020-02-11,71.38505554199219,71.34200286865234,72.7359848022461,0.0006034688067155791,-0.018573052443392357
257,257,257,257,2020-02-12,72.2197036743164,72.23690795898438,70.99781036376953,-0.00023816474367555074,0.017210295701885592
258,258,258,258,2020-02-13,72.32295989990234,72.79621124267578,71.96156311035156,-0.006501043594092981,0.005022080871097678
259,259,259,259,2020-02-14,71.98735809326172,72.34877014160156,72.3315658569336,-0.0049954138492263045,-0.004758748958272108
260,260,260,260,2020-02-18,71.13549041748047,71.38505554199219,72.76180267333984,-0.003496041610066558,-0.022351181473067916
261,261,261,261,2020-02-19,71.76364135742188,71.70340728759766,71.39363861083984,0.0008400447357073126,0.005182573038459148
262,262,262,262,2020-02-20,72.27132415771484,71.38505554199219,71.34200286865234,0.012415324313942877,0.013026285381607217
263,263,263,263,2020-02-21,72.03899383544922,72.2197036743164,72.23690795898438,-0.002502223488511146,-0.002739792290770926
264,264,264,264,2020-02-24,70.4126968383789,72.32295989990234,72.79621124267578,-0.026412954671204192,-0.0327422864955309
265,265,265,265,2020-02-25,66.463134765625,71.98735809326172,72.34877014160156,-0.07673879794949445,-0.08135086974467087
266,266,266,266,2020-02-26,65.7317123413086,71.13549041748047,71.38505554199219,-0.07596458595362376,-0.07919505221030498
267,267,267,267,2020-02-27,62.98678207397461,71.76364135742188,71.70340728759766,-0.12230231238871703,-0.12156500706669682
268,268,268,268,2020-02-28,61.9542350769043,72.27132415771484,71.38505554199219,-0.14275494742971595,-0.13211197208553294
269,269,269,269,2020-03-02,64.2344970703125,72.03899383544922,72.2197036743164,-0.10833711507636645,-0.11056825489085598
270,270,270,270,2020-03-03,61.532596588134766,70.4126968383789,72.32295989990234,-0.1261150424422316,-0.14919692621405212
271,271,271,271,2020-03-04,63.941925048828125,66.463134765625,71.98735809326172,-0.03793395730862903,-0.1117617489727919
272,272,272,272,2020-03-05,61.58422088623047,65.7317123413086,71.13549041748047,-0.06309726777757574,-0.13426869590967094
273,273,273,273,2020-03-06,60.34514617919922,62.98678207397461,71.76364135742188,-0.04193952775159926,-0.1591125389158049
274,274,274,274,2020-03-09,54.05503845214844,61.9542350769043,72.27132415771484,-0.12750051090051429,-0.25205412959936546
275,275,275,275,2020-03-10,56.454986572265625,64.2344970703125,72.03899383544922,-0.12111109844187384,-0.21632738650931793
276,276,276,276,2020-03-11,54.3409538269043,61.532596588134766,70.4126968383789,-0.11687533372542935,-0.2282506384944285
277,277,277,277,2020-03-12,47.955543518066406,63.941925048828125,66.463134765625,-0.25001407947217724,-0.27846401336355253
278,278,278,278,2020-03-13,51.58578109741211,61.58422088623047,65.7317123413086,-0.16235392191271347,-0.21520710080462302
279,279,279,279,2020-03-16,48.27611541748047,60.34514617919922,62.98678207397461,-0.2000000252858598,-0.23355164642666215
280,280,280,280,2020-03-17,52.57348251342773,54.05503845214844,61.9542350769043,-0.027408285724044745,-0.1514142261918361
281,281,281,281,2020-03-18,49.64503479003906,56.454986572265625,64.2344970703125,-0.1206262226899909,-0.22712814680098592
282,282,282,282,2020-03-19,49.45443344116211,54.3409538269043,61.532596588134766,-0.08992334586741946,-0.19628885853488698
283,283,283,283,2020-03-20,45.728885650634766,47.955543518066406,63.941925048828125,-0.046431709539331734,-0.2848372078927135
284,284,284,284,2020-03-23,39.84598922729492,51.58578109741211,61.58422088623047,-0.22757805775875195,-0.352983789453054
285,285,285,285,2020-03-24,45.42563629150391,48.27611541748047,60.34514617919922,-0.05904532917212335,-0.24723628713054657
286,286,286,286,2020-03-25,50.29483795166016,52.57348251342773,54.05503845214844,-0.04334208906905834,-0.06956244243202137
287,287,287,287,2020-03-26,53.65648651123047,49.64503479003906,56.454986572265625,0.08080267720944923,-0.049570467215556135
288,288,288,288,2020-03-27,50.069580078125,49.45443344116211,54.3409538269043,0.012438655023613965,-0.07860321632161948
289,289,289,289,2020-03-30,51.76773452758789,45.728885650634766,47.955543518066406,0.13205764345734283,0.07949427177455104
290,290,290,290,2020-03-31,46.85520935058594,39.84598922729492,51.58578109741211,0.17590779546990465,-0.09170301672651204
291,291,291,291,2020-04-01,42.17662048339844,45.42563629150391,48.27611541748047,-0.07152383705218779,-0.12634601772191145
292,292,292,292,2020-04-02,42.55783081054688,50.29483795166016,52.57348251342773,-0.15383302653344955,-0.1905076708647322
293,293,293,293,2020-04-03,42.34989929199219,53.65648651123047,49.64503479003906,-0.21072172172271808,-0.146945923774649
294,294,294,294,2020-04-06,47.36639404296875,50.069580078125,49.45443344116211,-0.053988590096789135,-0.042221480520600485
295,295,295,295,2020-04-07,48.81327819824219,51.76773452758789,45.728885650634766,-0.05707138541616541,0.06744954537427272
296,296,296,296,2020-04-08,50.24285125732422,46.85520935058594,39.84598922729492,0.07230021920061946,0.260926186842096
297,297,297,297,2020-04-09,51.29986190795898,42.17662048339844,45.42563629150391,0.21631039471622993,0.12931520823966403
298,298,298,298,2020-04-13,49.818321228027344,42.55783081054688,50.29483795166016,0.17060292498933327,-0.009474465830684564
299,299,299,299,2020-04-14,51.61177444458008,42.34989929199219,53.65648651123047,0.2186988707748636,-0.03810745353634781
300,300,300,300,2020-04-15,48.38874435424805,47.36639404296875,50.069580078125,0.021583874642259415,-0.03356999841529118
301,301,301,301,2020-04-16,47.5223503112793,48.81327819824219,51.76773452758789,-0.026446244436198918,-0.08200830604333587
302,302,302,302,2020-04-17,49.818321228027344,50.24285125732422,46.85520935058594,-0.008449560856381266,0.0632397532421729
303,303,303,303,2020-04-20,48.37142181396485,51.29986190795898,42.17662048339844,-0.05708475588585926,0.14687761275242073
304,304,304,304,2020-04-21,46.21407318115234,49.818321228027344,42.55783081054688,-0.07234784228030733,0.08591232919933844
305,305,305,305,2020-04-22,47.01982498168945,51.61177444458008,42.34989929199219,-0.08897096665066984,0.11027005418594427
306,306,306,306,2020-04-23,47.08913803100586,48.38874435424805,47.36639404296875,-0.02685761617883553,-0.005853432957370064
307,307,307,307,2020-04-24,47.279747009277344,47.5223503112793,48.81327819824219,-0.005105035849718331,-0.03141627125998003
308,308,308,308,2020-04-27,50.00027084350586,49.818321228027344,50.24285125732422,0.0036522630830071456,-0.004828157792557519
309,309,309,309,2020-04-28,51.55112838745117,48.37142181396485,51.29986190795898,0.06573523072601395,0.004897995241059494
310,310,310,310,2020-04-29,52.2269172668457,46.21407318115234,49.818321228027344,0.13010850746965996,0.04834759541161149
311,311,311,311,2020-04-30,50.33815383911133,47.01982498168945,51.61177444458008,0.07057297339396951,-0.024676938918973712
312,312,312,312,2020-05-01,48.02485275268555,47.08913803100586,48.38874435424805,0.01987113718377187,-0.007520170370582391
313,313,313,313,2020-05-04,48.27611541748047,47.279747009277344,47.5223503112793,0.0210738946637683,0.01586127582629815
314,314,314,314,2020-05-05,48.22412872314453,50.00027084350586,49.818321228027344,-0.03552264998564536,-0.03200012496579141
315,315,315,315,2020-05-06,48.5360221862793,51.55112838745117,48.37142181396485,-0.05848768582737418,0.0034028433761466026
316,316,316,316,2020-05-07,49.627708435058594,52.2269172668457,46.21407318115234,-0.04976760965053395,0.07386570840716233
317,317,317,317,2020-05-08,50.4507942199707,50.33815383911133,47.01982498168945,0.0022376740557350505,0.07296856676130425
318,318,318,318,2020-05-11,49.64503479003906,48.02485275268555,47.08913803100586,0.03373632493361289,0.054277841258217
319,319,319,319,2020-05-12,48.336761474609375,48.27611541748047,47.279747009277344,0.0012562331621850387,0.02235660155128616
320,320,320,320,2020-05-13,45.71155548095703,48.22412872314453,50.00027084350586,-0.05210199351889222,-0.0857738426252116
321,321,321,321,2020-05-14,48.03352355957031,48.5360221862793,51.55112838745117,-0.01035310691058311,-0.06823526347363396
322,322,322,322,2020-05-15,45.01842880249024,49.627708435058594,52.2269172668457,-0.09287714016857995,-0.13802247656174604
323,323,323,323,2020-05-18,48.90859222412109,50.4507942199707,50.33815383911133,-0.030568438410016996,-0.02839916655583652
324,324,324,324,2020-05-19,47.51367950439453,49.64503479003906,48.02485275268555,-0.042931892276006134,-0.01064393161023136
325,325,325,325,2020-05-20,48.50138092041016,48.336761474609375,48.27611541748047,0.003405678013560287,0.0046661895014057375
326,326,326,326,2020-05-21,48.76996612548828,45.71155548095703,48.22412872314453,0.06690672877682657,0.011318761308833913
327,327,327,327,2020-05-22,48.20680618286133,48.03352355957031,48.5360221862793,0.0036075351223425756,-0.006782920985045959
328,328,328,328,2020-05-26,51.8283805847168,45.01842880249024,49.627708435058594,0.15127031225598553,0.04434361809266174
329,329,329,329,2020-05-27,53.87309646606445,48.90859222412109,50.4507942199707,0.10150576854050075,0.06783445729659188
330,330,330,330,2020-05-28,50.935977935791016,47.51367950439453,49.64503479003906,0.07202764481921364,0.026003469454934702
331,331,331,331,2020-05-29,48.60534286499024,48.50138092041016,48.336761474609375,0.0021434842185354963,0.005556462249171279
332,332,332,332,2020-06-01,50.31216812133789,48.76996612548828,45.71155548095703,0.03162196159581954,0.10064441238052879
333,333,333,333,2020-06-02,51.421173095703125,48.20680618286133,48.03352355957031,0.06667869471893328,0.07052677557438636
334,334,334,334,2020-06-03,55.449954986572266,51.8283805847168,45.01842880249024,0.06987627938588159,0.23171679824385594
335,335,335,335,2020-06-04,55.52791976928711,53.87309646606445,48.90859222412109,0.030717063094100272,0.1353407907312747
336,336,336,336,2020-06-05,59.18416213989258,50.935977935791016,47.51367950439453,0.16193238136114863,0.24562363422977262
337,337,337,337,2020-06-08,58.97622299194336,48.60534286499024,48.50138092041016,0.2133691383632461,0.21596997596258571
338,338,338,338,2020-06-09,56.23638534545898,50.31216812133789,48.76996612548828,0.11774919359137237,0.15309461566487692
339,339,339,339,2020-06-10,55.477272033691406,51.421173095703125,48.20680618286133,0.07887993785048875,0.15081824386480314
340,340,340,340,2020-06-11,52.17898941040039,55.449954986572266,51.8283805847168,-0.058989508232494825,0.006764803795296981
341,341,341,341,2020-06-12,53.44419860839844,55.52791976928711,53.87309646606445,-0.0375256478100805,-0.007961262407409353
342,342,342,342,2020-06-15,55.07588958740234,59.18416213989258,50.935977935791016,-0.06941506653046114,0.08127676780506743
343,343,343,343,2020-06-16,57.56268310546875,58.97622299194336,48.60534286499024,-0.0239679622526473,0.18428715265642848
344,344,344,344,2020-06-17,55.5034408569336,56.23638534545898,50.31216812133789,-0.013033278793132097,0.10318125673049727
345,345,345,345,2020-06-18,55.4074592590332,55.477272033691406,51.421173095703125,-0.0012584031640164861,0.07752227192310368
346,346,346,346,2020-06-19,55.224220275878906,52.17898941040039,55.449954986572266,0.05836124654555941,-0.0040709629204933595
347,347,347,347,2020-06-22,54.62215423583984,53.44419860839844,55.52791976928711,0.02204085117025767,-0.016311893858272364
348,348,348,348,2020-06-23,54.70068740844727,55.07588958740234,59.18416213989258,-0.006812457897019342,-0.07575463720932285
349,349,349,349,2020-06-24,51.507118225097656,57.56268310546875,58.97622299194336,-0.1051994895595092,-0.1266460344173964
350,350,350,350,2020-06-25,52.18771743774414,55.5034408569336,56.23638534545898,-0.05973906064195389,-0.07199374360289967
351,351,351,351,2020-06-26,49.85799407958984,55.4074592590332,55.477272033691406,-0.10015736605967229,-0.10128973087733972
352,352,352,352,2020-06-29,52.66763305664063,55.224220275878906,52.17898941040039,-0.04629467299794454,0.009364758723035882
353,353,353,353,2020-06-30,53.1737060546875,54.62215423583984,53.44419860839844,-0.02651759531303788,-0.00506121451446806
354,354,354,354,2020-07-01,52.87703704833984,54.70068740844727,55.07588958740234,-0.03333871010596867,-0.03992404944405015
355,355,355,355,2020-07-02,53.73214721679688,51.507118225097656,57.56268310546875,0.04319847563545198,-0.0665454715106556
356,356,356,356,2020-07-06,54.96245193481445,52.18771743774414,55.5034408569336,0.05316834368892165,-0.009746943860897028
357,357,357,357,2020-07-07,52.205169677734375,49.85799407958984,55.4074592590332,0.047077216833025126,-0.05779527926606298
358,358,358,358,2020-07-08,52.94684219360352,52.66763305664063,55.224220275878906,0.005301342034160106,-0.041238754859706184
359,359,359,359,2020-07-09,50.84397506713867,53.1737060546875,54.62215423583984,-0.043813590595938035,-0.06916935484434161
360,360,360,360,2020-07-10,52.99919891357422,52.87703704833984,54.70068740844727,0.0023103008801854674,-0.031105431677085238
361,361,361,361,2020-07-13,52.39712905883789,53.73214721679688,51.507118225097656,-0.024845799528027457,0.01727937544186986
362,362,362,362,2020-07-14,52.56291961669922,54.96245193481445,52.18771743774414,-0.043657665072167506,0.007189472875541281
363,363,363,363,2020-07-15,54.674503326416016,52.205169677734375,49.85799407958984,0.04730055785518905,0.09660455330668616
364,364,364,364,2020-07-16,54.37784194946289,52.94684219360352,52.66763305664063,0.02702710296917843,0.03247172492037076
365,365,365,365,2020-07-17,52.10919189453125,50.84397506713867,53.1737060546875,0.024884301939843922,-0.020019559273552034
366,366,366,366,2020-07-20,50.547306060791016,52.99919891357422,52.87703704833984,-0.046262828552965596,-0.04405940872630587
367,367,367,367,2020-07-21,52.06555938720703,52.39712905883789,53.73214721679688,-0.006328012194304233,-0.031016587199941048
368,368,368,368,2020-07-22,52.08301544189453,52.56291961669922,54.96245193481445,-0.009130089772490968,-0.05238915644329223
369,369,369,369,2020-07-23,52.47565841674805,54.674503326416016,52.205169677734375,-0.040217007487758805,0.005181263477993081
370,370,370,370,2020-07-24,52.2662467956543,54.37784194946289,52.94684219360352,-0.03883190428504035,-0.01285431519146285
371,371,371,371,2020-07-27,53.06899642944336,52.10919189453125,50.84397506713867,0.018419102273832033,0.043761750716118986
372,372,372,372,2020-07-28,53.06027603149414,50.547306060791016,52.99919891357422,0.049715210691562595,0.0011524158698987819
373,373,373,373,2020-07-29,54.02008819580078,52.06555938720703,52.39712905883789,0.037539763936042414,0.0309741996577797
374,374,374,374,2020-07-30,52.78977966308594,52.08301544189453,52.56291961669922,0.013569955871312711,0.004315971183507905
375,375,375,375,2020-07-31,52.66763305664063,52.47565841674805,54.674503326416016,0.0036583560013287997,-0.03670577961712851
376,376,376,376,2020-08-03,52.18771743774414,52.2662467956543,54.37784194946289,-0.00150248702986433,-0.04027604688237141
377,377,377,377,2020-08-04,51.89977264404297,53.06899642944336,52.10919189453125,-0.02203214426628375,-0.0040188543110042385
378,378,378,378,2020-08-05,54.04627227783203,53.06027603149414,50.547306060791016,0.018582569109754532,0.06922161613979916
379,379,379,379,2020-08-06,52.33604431152344,54.02008819580078,52.06555938720703,-0.031174400866828877,0.00519508341982533
380,380,380,380,2020-08-07,53.47037506103516,52.78977966308594,52.08301544189453,0.012892559929079228,0.026637467269697845
381,381,381,381,2020-08-10,55.85246658325195,52.66763305664063,52.47565841674805,0.06047041307488099,0.06434999137478514
382,382,382,382,2020-08-11,56.24510955810547,52.18771743774414,52.2662467956543,0.07774611191228042,0.07612681235764573
383,383,383,383,2020-08-12,55.599422454833984,51.89977264404297,53.06899642944336,0.07128450901250072,0.04768181415970241
384,384,384,384,2020-08-13,55.69540786743164,54.04627227783203,53.06027603149414,0.03051340120410173,0.049662987700505035
385,385,385,385,2020-08-14,56.05314636230469,52.33604431152344,54.02008819580078,0.07102374854040727,0.03763522486551474
386,386,386,386,2020-08-17,55.07588958740234,53.47037506103516,52.78977966308594,0.030026243962839594,0.04330591904165493
387,387,387,387,2020-08-18,54.13352584838867,55.85246658325195,52.66763305664063,-0.030776451605786903,0.027832896727513212
388,388,388,388,2020-08-19,53.57508850097656,56.24510955810547,52.18771743774414,-0.04747116821544406,0.02658424494015188
389,389,389,389,2020-08-20,53.22605514526367,55.599422454833984,51.89977264404297,-0.04268690581270529,0.025554688077673804
390,390,390,390,2020-08-21,53.80195236206055,55.69540786743164,54.04627227783203,-0.03399661799547227,-0.004520569235848981
391,391,391,391,2020-08-24,57.571414947509766,56.05314636230469,52.33604431152344,0.02708623304375468,0.10003374738876847
392,392,392,392,2020-08-25,56.2276611328125,55.07588958740234,53.47037506103516,0.020912445609841068,0.0515666117664213
393,393,393,393,2020-08-26,55.896087646484375,54.13352584838867,55.85246658325195,0.032559523335540685,0.0007810051355099379
394,394,394,394,2020-08-27,58.12984085083008,53.57508850097656,56.24510955810547,0.08501623566651673,0.03350924742670358
395,395,395,395,2020-08-28,59.2816162109375,53.22605514526367,55.599422454833984,0.11377061570967628,0.06622719433991842
396,396,396,396,2020-08-31,57.370704650878906,53.80195236206055,55.69540786743164,0.06633127855291243,0.03007962141932552
397,397,397,397,2020-09-01,58.07748794555664,57.571414947509766,56.05314636230469,0.008790351922187023,0.036114682486642735
398,398,398,398,2020-09-02,59.69171905517578,56.2276611328125,55.07588958740234,0.06160771856010516,0.08380853223348095
399,399,399,399,2020-09-03,59.805152893066406,55.896087646484375,54.13352584838867,0.06993450545778757,0.10477106295574057
400,400,400,400,2020-09-04,59.52593994140625,58.12984085083008,53.57508850097656,0.02401690887402852,0.11107497172536096
401,401,401,401,2020-09-08,59.66554641723633,59.2816162109375,53.22605514526367,0.006476378864785248,0.12098381618547727
402,402,402,402,2020-09-09,59.75341033935547,57.370704650878906,53.80195236206055,0.041531748703038884,0.1106178812479619
403,403,403,403,2020-09-10,60.09611129760742,58.07748794555664,57.571414947509766,0.03475741502358187,0.043853296855731694
404,404,404,404,2020-09-11,61.537227630615234,59.69171905517578,56.2276611328125,0.03091732998564778,0.09442979471013868
405,405,405,405,2020-09-14,64.33158111572266,59.805152893066406,55.896087646484375,0.07568625785055105,0.15091384432106736
406,406,406,406,2020-09-15,65.719970703125,59.52593994140625,58.12984085083008,0.10405599252722064,0.13057200469157215
407,407,407,407,2020-09-16,67.16985321044922,59.66554641723633,59.2816162109375,0.12577286631611284,0.1330637979140712
408,408,408,408,2020-09-17,65.54422760009766,59.75341033935547,57.370704650878906,0.0969119122716946,0.14246858216153235
409,409,409,409,2020-09-18,63.38255310058594,60.09611129760742,58.07748794555664,0.054686430319982327,0.09134460429835412
410,410,410,410,2020-09-21,60.35973358154297,61.537227630615234,59.69171905517578,-0.019134661966579314,0.011191075360883929
411,411,411,411,2020-09-22,60.87818145751953,64.33158111572266,59.805152893066406,-0.053681249524879404,0.01794207543239179
412,412,412,412,2020-09-23,60.69365310668945,65.719970703125,59.52593994140625,-0.07648082527517841,0.01961687906873255
413,413,413,413,2020-09-24,60.957275390625,67.16985321044922,59.66554641723633,-0.0924905671649996,0.021649495411568243
414,414,414,414,2020-09-25,61.9853744506836,65.54422760009766,59.75341033935547,-0.0542969728948145,0.03735291590307921
415,415,415,415,2020-09-28,62.55656433105469,63.38255310058594,60.09611129760742,-0.013031800221433687,0.040941967463795415
416,416,416,416,2020-09-29,61.212100982666016,60.35973358154297,61.537227630615234,0.014121457311794483,-0.005283413966921446
417,417,417,417,2020-09-30,61.73054504394531,60.87818145751953,64.33158111572266,0.014001134166935492,-0.040431713734790375
418,418,418,418,2020-10-01,62.899261474609375,60.69365310668945,65.719970703125,0.03634001670723008,-0.04292012303623105
419,419,419,419,2020-10-02,63.73404312133789,60.957275390625,67.16985321044922,0.04555268772954291,-0.05115107335945224
420,420,420,420,2020-10-05,65.8254165649414,61.9853744506836,65.54422760009766,0.061950777071016816,0.004290064512764591
421,421,421,421,2020-10-06,65.60574340820312,62.55656433105469,63.38255310058594,0.04874275161615205,0.03507574559341364
422,422,422,422,2020-10-07,67.62680053710938,61.212100982666016,60.35973358154297,0.1047946313141559,0.12039594153855848
423,423,423,423,2020-10-08,68.83067321777344,61.73054504394531,60.87818145751953,0.11501807036975964,0.13062958797156443
424,424,424,424,2020-10-09,68.1979751586914,62.899261474609375,60.69365310668945,0.08424127024481787,0.1236426161201829
425,425,425,425,2020-10-12,68.42644500732422,63.73404312133789,60.957275390625,0.07362473265744107,0.12253122484289958
426,426,426,426,2020-10-13,67.50379180908203,65.8254165649414,61.9853744506836,0.02549737368520555,0.089027732869291
427,427,427,427,2020-10-14,66.55475616455078,65.60574340820312,62.55656433105469,0.014465391397866512,0.06391322599395521
428,428,428,428,2020-10-15,68.31221771240234,67.62680053710938,61.212100982666016,0.010135289113919477,0.11599204431403076
429,429,429,429,2020-10-16,66.62506866455078,68.83067321777344,61.73054504394531,-0.03204391952181462,0.07928852105746209
430,430,430,430,2020-10-19,63.74283218383789,68.1979751586914,62.899261474609375,-0.0653266165818962,0.013411456501266628
431,431,431,431,2020-10-20,63.59346008300781,68.42644500732422,63.73404312133789,-0.07063036701379266,-0.0022057762452388774
432,432,432,432,2020-10-21,63.92737579345703,67.50379180908203,65.8254165649414,-0.052980964769209105,-0.028834466540926806
433,433,433,433,2020-10-22,64.99063110351562,66.55475616455078,65.60574340820312,-0.023501326594420946,-0.009375891084111854
434,434,434,434,2020-10-23,65.755126953125,68.31221771240234,67.62680053710938,-0.037432407333675144,-0.027676506490312502
435,435,435,435,2020-10-26,64.80609130859375,66.62506866455078,68.83067321777344,-0.027301695779337387,-0.058470761958789974
436,436,436,436,2020-10-27,63.60224533081055,63.74283218383789,68.1979751586914,-0.002205531950978945,-0.06738806859275448
437,437,437,437,2020-10-28,60.09611129760742,63.59346008300781,68.42644500732422,-0.05499541589395107,-0.12174143649907776
438,438,438,438,2020-10-29,60.50911712646485,63.92737579345703,67.50379180908203,-0.05347096802528284,-0.10361898932136893
439,439,439,439,2020-10-30,59.050437927246094,64.99063110351562,66.55475616455078,-0.0914007615468162,-0.11275404899314667
440,440,440,440,2020-11-02,60.43001937866211,65.755126953125,68.31221771240234,-0.08098391442934949,-0.11538489889062975
441,441,441,441,2020-11-03,62.16991424560547,64.80609130859375,66.62506866455078,-0.04067792100645795,-0.0668690405615412
442,442,442,442,2020-11-04,61.14179611206055,63.60224533081055,63.74283218383789,-0.03868494273987677,-0.04080515381362115
443,443,443,443,2020-11-05,62.7762336730957,60.09611129760742,63.59346008300781,0.044597267903339066,-0.012850793286690032
444,444,444,444,2020-11-06,61.51966094970703,60.50911712646485,63.92737579345703,0.016700686958134536,-0.037663282965487044
445,445,445,445,2020-11-09,68.37372589111328,59.050437927246094,64.99063110351562,0.15788685556158066,0.052055115178203826
446,446,446,446,2020-11-10,68.12767791748047,60.43001937866211,65.755126953125,0.12738136803471578,0.03608161179654923
447,447,447,447,2020-11-11,67.65316772460938,62.16991424560547,64.80609130859375,0.08819786138584695,0.043932234740996945
448,448,448,448,2020-11-12,66.92382049560547,61.14179611206055,63.60224533081055,0.09456746041525577,0.052224180884159255
449,449,449,449,2020-11-13,69.86756896972656,62.7762336730957,60.09611129760742,0.11296210176543342,0.1625971707841296
450,450,450,450,2020-11-16,72.3016357421875,61.51966094970703,60.50911712646485,0.17526063417831317,0.19488829412394382
451,451,451,451,2020-11-17,74.7884292602539,68.37372589111328,59.050437927246094,0.09381825087835916,0.2665177750654113
452,452,452,452,2020-11-18,75.18385314941406,68.12767791748047,60.43001937866211,0.10357281280715847,0.24414742742845363
453,453,453,453,2020-11-19,74.65662384033203,67.65316772460938,62.16991424560547,0.10352000285088048,0.20084810709883194
454,454,454,454,2020-11-20,74.57755279541016,66.92382049560547,61.14179611206055,0.11436484413359627,0.21974749741935273
455,455,455,455,2020-11-23,76.05379486083984,69.86756896972656,62.7762336730957,0.08854216601974163,0.21150617695362905
456,456,456,456,2020-11-24,77.98699188232422,72.3016357421875,61.51966094970703,0.07863385221891117,0.2676759052049946
457,457,457,457,2020-11-25,76.9500961303711,74.7884292602539,68.37372589111328,0.028903760802287515,0.12543371196292386
458,458,458,458,2020-11-27,75.32444763183594,75.18385314941406,68.12767791748047,0.0018700090050249862,0.10563650390480861
459,459,459,459,2020-11-30,73.28582000732422,74.65662384033203,67.65316772460938,-0.01836144956058483,0.08325777597943751
460,460,460,460,2020-12-01,74.52481079101562,74.57755279541016,66.92382049560547,-0.0007072101780977169,0.1135767539737107
461,461,461,461,2020-12-02,75.1135482788086,76.05379486083984,69.86756896972656,-0.012362914746748332,0.07508461202299888
462,462,462,462,2020-12-03,75.7638168334961,77.98699188232422,72.3016357421875,-0.028506998348938883,0.04788523877459716
463,463,463,463,2020-12-04,78.33848571777344,76.9500961303711,74.7884292602539,0.018042727133830816,0.04746799060541562
464,464,464,464,2020-12-07,77.59158325195312,75.32444763183594,75.18385314941406,0.030098270765930968,0.03202456380832386
465,465,465,465,2020-12-08,78.43515014648438,73.28582000732422,74.65662384033203,0.0702636627200941,0.0506120704605324
466,466,466,466,2020-12-09,77.86965942382812,74.52481079101562,74.57755279541016,0.0448823498820039,0.044143398449252746
467,467,467,467,2020-12-10,76.78286743164062,75.1135482788086,76.05379486083984,0.022223942166009758,0.009586274716926413
468,468,468,468,2020-12-11,76.57079315185547,75.7638168334961,77.98699188232422,0.010651209932214023,-0.018159422440676698
469,469,469,469,2020-12-14,75.76673889160156,78.33848571777344,76.9500961303711,-0.03282865123838352,-0.015378242501018491
470,470,470,470,2020-12-15,77.09210968017578,77.59158325195312,75.32444763183594,-0.006437213301286437,0.023467308475724424
471,471,471,471,2020-12-16,76.3145523071289,78.43515014648438,73.28582000732422,-0.027036320264512415,0.04132767156732364
472,472,472,472,2020-12-17,76.47360229492188,77.86965942382812,74.52481079101562,-0.01792812681134004,0.026149566610388364
473,473,473,473,2020-12-18,74.99803161621094,76.78286743164062,75.1135482788086,-0.023245235234523043,-0.0015378938320005364
474,474,474,474,2020-12-21,75.04220581054688,76.57079315185547,75.7638168334961,-0.019963060044018266,-0.009524480855222506
475,475,475,475,2020-12-22,73.23087310791016,75.76673889160156,78.33848571777344,-0.033469380110439206,-0.0651992767420122
476,476,476,476,2020-12-23,74.45903778076172,77.09210968017578,77.59158325195312,-0.03415488187231641,-0.04037223291371039
477,477,477,477,2020-12-24,74.13212585449219,76.3145523071289,78.43515014648438,-0.02859777574077238,-0.05486091738150456
478,478,478,478,2020-12-28,75.50166320800781,76.47360229492188,77.86965942382812,-0.012709471735956157,-0.03040974152630882
479,479,479,479,2020-12-29,74.89199829101562,74.99803161621094,76.78286743164062,-0.0014138147750052399,-0.024626185552505286
480,480,480,480,2020-12-30,76.12017822265625,75.04220581054688,76.57079315185547,0.01436488174176076,-0.005884945298993527
481,481,481,481,2020-12-31,75.4663314819336,73.23087310791016,75.76673889160156,0.030526173991253014,-0.0039648982398168275
482,482,482,482,2021-01-04,75.21009063720703,74.45903778076172,77.09210968017578,0.010086792400631373,-0.024412602674599104
483,483,483,483,2021-01-05,75.39566040039062,74.13212585449219,76.3145523071289,0.017044358722135167,-0.012040847767018081
