,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MKC,MKC_6m,MKC_12m,MKC_6m_ret,MKC_12m_ret
484,484,484,484,2021-01-06,88.90081024169922,88.10106658935547,89.2138900756836,0.00907757060503478,-0.0035093171446596294
485,485,485,485,2021-01-07,89.71476745605469,89.4213638305664,88.05392456054688,0.0032811356584117046,0.01886165669272133
486,486,486,486,2021-01-08,90.11226654052734,89.49708557128906,88.35568237304688,0.0068737542156973586,0.01988082849118844
487,487,487,487,2021-01-11,88.61687469482422,90.48139190673828,87.66726684570312,-0.020606637150717977,0.010831954540027278
488,488,488,488,2021-01-12,87.50003814697266,88.95759582519531,87.68612670898438,-0.016384859153419695,-0.0021222121331612165
489,489,489,489,2021-01-13,88.2667007446289,89.18474578857422,88.1482162475586,-0.010293745144732247,0.001344150819088119
490,490,490,490,2021-01-14,86.71449279785156,88.90081024169922,88.10106658935547,-0.024592772978149546,-0.015738445006197366
491,491,491,491,2021-01-15,88.42757415771484,89.71476745605469,89.4213638305664,-0.014347618957718966,-0.011113559783482718
492,492,492,492,2021-01-19,88.03006744384766,90.11226654052734,89.49708557128906,-0.023106722054796358,-0.016391797767233984
493,493,493,493,2021-01-20,86.8375244140625,88.61687469482422,90.48139190673828,-0.020079136021095123,-0.040272009701526446
494,494,494,494,2021-01-21,86.56304931640625,87.50003814697266,88.95759582519531,-0.010708439109392787,-0.026917841996252134
495,495,495,495,2021-01-22,86.95111083984375,88.2667007446289,89.18474578857422,-0.01490471371068225,-0.0250450335310215
496,496,496,496,2021-01-25,89.48761749267578,86.71449279785156,88.90081024169922,0.03197994482063016,0.006600696319652988
497,497,497,497,2021-01-26,90.9451675415039,88.42757415771484,89.71476745605469,0.028470682451367635,0.013714576990370153
498,498,498,498,2021-01-27,89.03331756591797,88.03006744384766,90.11226654052734,0.01139667560416524,-0.011973386266165287
499,499,499,499,2021-01-28,86.1466064453125,86.8375244140625,88.61687469482422,-0.007956444790567008,-0.027875822274467943
500,500,500,500,2021-01-29,84.74586486816406,86.56304931640625,87.50003814697266,-0.020992611311553944,-0.031476252320969844
501,501,501,501,2021-02-01,84.4051284790039,86.95111083984375,88.2667007446289,-0.02928061914619262,-0.043748913611229345
502,502,502,502,2021-02-02,84.68909454345703,89.48761749267578,86.71449279785156,-0.053622200296163824,-0.02335709048216572
503,503,503,503,2021-02-03,83.96976470947266,90.9451675415039,88.42757415771484,-0.07669899369692124,-0.05041198393943802
504,504,504,504,2021-02-04,84.12120056152344,89.03331756591797,88.03006744384766,-0.055171672118785486,-0.04440377016429753
505,505,505,505,2021-02-05,85.45569610595703,86.1466064453125,86.8375244140625,-0.008020168963870589,-0.015912801722865466
506,506,506,506,2021-02-08,85.96678161621094,84.74586486816406,86.56304931640625,0.014406800260357455,-0.006888247409305381
507,507,507,507,2021-02-09,85.90999603271484,84.4051284790039,86.95111083984375,0.017829100918734797,-0.011973565341178327
508,508,508,508,2021-02-10,85.93840026855469,84.68909454345703,89.48761749267578,0.014751671768749253,-0.039661545625701566
509,509,509,509,2021-02-11,85.0676498413086,83.96976470947266,90.9451675415039,0.013074767276465726,-0.06462704791338181
510,510,510,510,2021-02-12,84.8499755859375,84.12120056152344,89.03331756591797,0.008663393051327795,-0.046986252948321594
511,511,511,511,2021-02-16,82.27560424804688,85.45569610595703,86.1466064453125,-0.037213339810223345,-0.044935051501105994
512,512,512,512,2021-02-17,81.34806823730469,85.96678161621094,84.74586486816406,-0.05372672202067508,-0.04009395191311338
513,513,513,513,2021-02-18,81.8591537475586,85.90999603271484,84.4051284790039,-0.047152164733119895,-0.030163744517948787
514,514,514,514,2021-02-19,79.6160659790039,85.93840026855469,84.68909454345703,-0.07356821013416226,-0.05990179245392657
515,515,515,515,2021-02-22,79.46463012695312,85.0676498413086,83.96976470947266,-0.06586545795972676,-0.053651866217642286
516,516,516,516,2021-02-23,79.85266876220703,84.8499755859375,84.12120056152344,-0.05889579565841019,-0.0507426400339418
517,517,517,517,2021-02-24,80.25965118408203,82.27560424804688,85.45569610595703,-0.024502440090103605,-0.06080396227107432
518,518,518,518,2021-02-25,79.89053344726562,81.34806823730469,85.96678161621094,-0.01791726369933222,-0.07068134987386221
519,519,519,519,2021-02-26,79.76748657226562,81.8591537475586,85.90999603271484,-0.025552025394048883,-0.07149935681652375
520,520,520,520,2021-03-01,80.0230484008789,79.6160659790039,85.93840026855469,0.005111812758775702,-0.06883246429059076
521,521,521,521,2021-03-02,80.35429382324219,79.46463012695312,85.0676498413086,0.011195719339128996,-0.055407149802058075
522,522,522,522,2021-03-03,78.7358627319336,79.85266876220703,84.8499755859375,-0.013985832253135655,-0.07205792119305243
523,523,523,523,2021-03-04,78.46138763427734,80.25965118408203,82.27560424804688,-0.02240557394998166,-0.046359022806691574
524,524,524,524,2021-03-05,79.9094467163086,79.89053344726562,81.34806823730469,0.00023673980166183384,-0.017684765627124843
525,525,525,525,2021-03-08,79.64444732666016,79.76748657226562,81.8591537475586,-0.0015424736429924257,-0.02705508571134585
526,526,526,526,2021-03-09,80.46786499023438,80.0230484008789,79.6160659790039,0.00555860590472812,0.010698833216088666
527,527,527,527,2021-03-10,81.30075073242188,80.35429382324219,79.46463012695312,0.011778548029575564,0.02310613668666628
528,528,528,528,2021-03-11,81.22503662109375,78.7358627319336,79.85266876220703,0.03161423273705499,0.017186249128047226
529,529,529,529,2021-03-12,82.16202545166016,78.46138763427734,80.25965118408203,0.04716508245599926,0.02370274776319259
530,530,530,530,2021-03-15,82.66365051269531,79.9094467163086,79.89053344726562,0.03446656070795462,0.0347114601163625
531,531,531,531,2021-03-16,82.55955505371094,79.64444732666016,79.76748657226562,0.036601518685847934,0.035002588164989135
532,532,532,532,2021-03-17,82.0105972290039,80.46786499023438,80.0230484008789,0.01917202897028214,0.024837204628450182
533,533,533,533,2021-03-18,81.69825744628906,81.30075073242188,80.35429382324219,0.004889336325755167,0.016725473638076416
534,534,534,534,2021-03-19,81.90647888183594,81.22503662109375,78.7358627319336,0.008389559292180326,0.040269021509259595
535,535,535,535,2021-03-22,83.14635467529297,82.16202545166016,78.46138763427734,0.011980342721856774,0.05971047903018367
536,536,536,536,2021-03-23,82.87187194824219,82.66365051269531,79.9094467163086,0.0025188995919662727,0.037072278105624745
537,537,537,537,2021-03-24,82.8434829711914,82.55955505371094,79.64444732666016,0.003439067922492489,0.04016646171716731
538,538,538,538,2021-03-25,83.9508285522461,82.0105972290039,80.46786499023438,0.023658300131925047,0.043283906717723974
539,539,539,539,2021-03-26,85.37999725341797,81.69825744628906,81.30075073242188,0.0450650959054959,0.050174770641685296
540,540,540,540,2021-03-29,85.30426025390625,81.90647888183594,81.22503662109375,0.041483670381828874,0.05022125938633493
541,541,541,541,2021-03-30,85.08657836914062,83.14635467529297,82.16202545166016,0.02333504218464788,0.03559494670930574
542,542,542,542,2021-03-31,84.3862075805664,82.87187194824219,82.66365051269531,0.018273216191737607,0.02083814418051322
543,543,543,543,2021-04-01,84.4619140625,82.8434829711914,82.55955505371094,0.019536009753131633,0.023042263340099733
544,544,544,544,2021-04-05,84.31048583984375,83.9508285522461,82.0105972290039,0.004284142203240249,0.028043797857217223
545,545,545,545,2021-04-06,84.92568969726562,85.37999725341797,81.69825744628906,-0.005321006919265958,0.03950429729909932
546,546,546,546,2021-04-07,84.3862075805664,85.30426025390625,81.90647888183594,-0.010762096413558742,0.030275122708032676
547,547,547,547,2021-04-08,84.84049987792969,85.08657836914062,83.14635467529297,-0.002892095274337536,0.020375459745081814
548,548,548,548,2021-04-09,83.70992279052734,84.3862075805664,82.87187194824219,-0.008014162615299303,0.010112609050373145
549,549,549,549,2021-04-12,83.82393646240234,84.4619140625,82.8434829711914,-0.007553435263443875,0.011835010504711585
550,550,550,550,2021-04-13,83.62443542480469,84.31048583984375,83.9508285522461,-0.00813718967700272,-0.003887908351473568
551,551,551,551,2021-04-14,83.51992797851562,84.92568969726562,85.37999725341797,-0.01655284430142534,-0.021785773421629906
552,552,552,552,2021-04-15,84.06145477294922,84.3862075805664,85.30426025390625,-0.0038484109776723008,-0.01456909042125032
553,553,553,553,2021-04-16,84.35597229003906,84.84049987792969,85.08657836914062,-0.005711041172409059,-0.008586619571560261
554,554,554,554,2021-04-19,84.41297149658203,83.70992279052734,84.3862075805664,0.008398630444493183,0.00031715983906588363
555,555,555,555,2021-04-20,86.0945816040039,83.82393646240234,84.4619140625,0.02708826663873065,0.01933022190683209
556,556,556,556,2021-04-21,87.32967376708984,83.62443542480469,84.31048583984375,0.0443080820033388,0.03581034905885061
557,557,557,557,2021-04-22,86.85462951660156,83.51992797851562,84.92568969726562,0.03992701644742502,0.02271326645932481
558,558,558,558,2021-04-23,86.90214538574219,84.06145477294922,84.3862075805664,0.03379302226526648,0.02981456184973985
559,559,559,559,2021-04-26,85.83805847167969,84.35597229003906,84.84049987792969,0.017569428001431797,0.01175804710233086
560,560,560,560,2021-04-27,85.38204193115234,84.41297149658203,83.70992279052734,0.011480112800075437,0.01997516046943737
561,561,561,561,2021-04-28,84.85950469970703,86.0945816040039,83.82393646240234,-0.014345582280400282,0.012354087400430869
562,562,562,562,2021-04-29,86.07559204101562,87.32967376708984,83.62443542480469,-0.014360316167204346,0.02931148776980419
563,563,563,563,2021-04-30,85.84756469726562,86.85462951660156,83.51992797851562,-0.011594831788942717,0.02786923761894
564,564,564,564,2021-05-03,86.36060333251953,86.90214538574219,84.06145477294922,-0.00623163042544983,0.027350806214100576
565,565,565,565,2021-05-04,85.85707092285156,85.83805847167969,84.35597229003906,0.00022149209232336098,0.017794811583124348
566,566,566,566,2021-05-05,85.94257354736328,85.38204193115234,84.41297149658203,0.006564982559950083,0.018120462100344126
567,567,567,567,2021-05-06,85.72407531738281,84.85950469970703,86.0945816040039,0.010188259061082672,-0.0043034797279724035
568,568,568,568,2021-05-07,84.86900329589844,86.07559204101562,87.32967376708984,-0.014017780377766575,-0.028176796786783753
569,569,569,569,2021-05-10,86.1515884399414,85.84756469726562,86.85462951660156,0.0035414370081190416,-0.008094457147224121
570,570,570,570,2021-05-11,85.23954010009766,86.36060333251953,86.90214538574219,-0.012981188055222082,-0.019131924514228515
571,571,571,571,2021-05-12,84.49848937988281,85.85707092285156,85.83805847167969,-0.015823758350544392,-0.015605771095566379
572,572,572,572,2021-05-13,85.75257110595703,85.94257354736328,85.38204193115234,-0.0022108069791689777,0.004339661671519446
573,573,573,573,2021-05-14,85.08751678466797,85.72407531738281,84.85950469970703,-0.007425668114331541,0.002686936316300681
574,574,574,574,2021-05-17,84.68849182128906,84.86900329589844,86.07559204101562,-0.002126942318151359,-0.016114907685625957
575,575,575,575,2021-05-18,84.73601531982422,86.1515884399414,85.84756469726562,-0.016431190019253306,-0.01294794303555602
576,576,576,576,2021-05-19,85.32502746582031,85.23954010009766,86.36060333251953,0.0010029074021546958,-0.011991299582656656
577,577,577,577,2021-05-20,86.33212280273438,84.49848937988281,85.85707092285156,0.021700191758553533,0.005533054817461469
578,578,578,578,2021-05-21,86.07559204101562,85.75257110595703,85.94257354736328,0.00376689504340888,0.0015477601863882473
579,579,579,579,2021-05-24,86.07559204101562,85.08751678466797,85.72407531738281,0.011612458486104371,0.004100560109063567
580,580,580,580,2021-05-25,85.79057312011719,84.68849182128906,84.86900329589844,0.013013353705173536,0.010858732734325471
581,581,581,581,2021-05-26,85.1825180053711,84.73601531982422,86.1515884399414,0.005269337764604698,-0.011248433744734498
582,582,582,582,2021-05-27,84.27046966552734,85.32502746582031,85.23954010009766,-0.012359302207261558,-0.011368790040775956
583,583,583,583,2021-05-28,84.61248779296875,86.33212280273438,84.49848937988281,-0.019918831530355452,0.0013491177643831787
584,584,584,584,2021-06-01,84.48897552490234,86.07559204101562,85.75257110595703,-0.018432827221882442,-0.014735366703971686
585,585,585,585,2021-06-02,85.2015380859375,86.07559204101562,85.08751678466797,-0.01015449251469136,0.0013400473486384623
586,586,586,586,2021-06-03,85.19202423095703,85.79057312011719,84.68849182128906,-0.006976860829710496,0.0059457005177341316
587,587,587,587,2021-06-04,85.32502746582031,85.1825180053711,84.73601531982422,0.0016729895263278838,0.0069511428378234985
588,588,588,588,2021-06-07,85.02102661132812,84.27046966552734,85.32502746582031,0.008906523824772528,-0.0035628568020557028
589,589,589,589,2021-06-08,84.08045196533203,84.61248779296875,86.33212280273438,-0.006287911412538927,-0.026081495094790186
590,590,590,590,2021-06-09,83.72893524169922,84.48897552490234,86.07559204101562,-0.008995733212306622,-0.02726274363815251
591,591,591,591,2021-06-10,84.30846405029297,85.2015380859375,86.07559204101562,-0.01048190039414243,-0.020529954529741823
592,592,592,592,2021-06-11,84.41297149658203,85.19202423095703,85.79057312011719,-0.00914466748979903,-0.016057727247099085
593,593,593,593,2021-06-14,84.7455062866211,85.32502746582031,85.1825180053711,-0.006791924906573987,-0.005130298199478522
594,594,594,594,2021-06-15,84.33696746826172,85.02102661132812,84.27046966552734,-0.00804576432831805,0.0007890997047756976
595,595,595,595,2021-06-16,83.1968994140625,84.08045196533203,84.61248779296875,-0.010508418194919322,-0.016730253604762657
596,596,596,596,2021-06-17,83.16841125488281,83.72893524169922,84.48897552490234,-0.006694507522379767,-0.015630018731027318
597,597,597,597,2021-06-18,81.82881927490234,84.30846405029297,85.2015380859375,-0.02941157573350439,-0.039585186920373494
598,598,598,598,2021-06-21,82.81685638427734,84.41297149658203,85.19202423095703,-0.018908410449326674,-0.027880166812805918
599,599,599,599,2021-06-22,82.90238189697266,84.7455062866211,85.32502746582031,-0.02174893360616359,-0.02839314138888649
600,600,600,600,2021-06-23,81.809814453125,84.33696746826172,85.02102661132812,-0.02996495002132671,-0.03776962342366341
601,601,601,601,2021-06-24,81.9713134765625,83.1968994140625,84.08045196533203,-0.01473114919103391,-0.025084766309762085
602,602,602,602,2021-06-25,82.92137908935547,83.16841125488281,83.72893524169922,-0.0029702643323349376,-0.009644887397798452
603,603,603,603,2021-06-28,83.7479248046875,81.82881927490234,84.30846405029297,0.02345268509054188,-0.006648671066656897
604,604,604,604,2021-06-29,83.2444076538086,82.81685638427734,84.41297149658203,0.005162611673490414,-0.013843415556349159
605,605,605,605,2021-06-30,83.90946197509766,82.90238189697266,84.7455062866211,0.012147782187688527,-0.009865352726737164
606,606,606,606,2021-07-01,83.5769271850586,81.809814453125,84.33696746826172,0.021600253511711687,-0.009011947026541511
607,607,607,607,2021-07-02,84.16596221923828,81.9713134765625,83.1968994140625,0.026773375338230654,0.011647823560741788
608,608,608,608,2021-07-06,83.6529312133789,82.92137908935547,83.16841125488281,0.0088222377878584,0.00582576907729071
609,609,609,609,2021-07-07,83.77642059326172,83.7479248046875,81.82881927490234,0.00034025665281478545,0.023800921675485087
610,610,610,610,2021-07-08,82.73136138916016,83.2444076538086,82.81685638427734,-0.006163131904092123,-0.0010323380873150656
611,611,611,611,2021-07-09,83.07473754882812,83.90946197509766,82.90238189697266,-0.009947917751126245,0.0020790192985005174
612,612,612,612,2021-07-12,82.6836929321289,83.5769271850586,81.809814453125,-0.010687569919289541,0.010681829372741314
613,613,613,613,2021-07-13,81.73943328857422,84.16596221923828,81.9713134765625,-0.028830288001025384,-0.0028287967845553874
614,614,614,614,2021-07-14,82.1972427368164,83.6529312133789,82.92137908935547,-0.017401523837214716,-0.008732806430519435
615,615,615,615,2021-07-15,83.04612731933594,83.77642059326172,83.7479248046875,-0.008717169685147907,-0.008379879107312305
616,616,616,616,2021-07-16,83.83776092529297,82.73136138916016,83.2444076538086,0.01337339936820836,0.007127845439803826
617,617,617,617,2021-07-19,84.51493835449219,83.07473754882812,83.90946197509766,0.017336206507033047,0.007215829599458212
618,618,618,618,2021-07-20,83.6469955444336,82.6836929321289,83.5769271850586,0.011650454619817507,0.0008383696521869766
619,619,619,619,2021-07-21,81.60589599609375,81.73943328857422,84.16596221923828,-0.0016336948655983896,-0.030416882973142823
620,620,620,620,2021-07-22,80.81425476074219,82.1972427368164,83.6529312133789,-0.016825235616507728,-0.03393397471507509
621,621,621,621,2021-07-23,81.75849151611328,83.04612731933594,83.77642059326172,-0.015505067422004304,-0.0240870768034549
622,622,622,622,2021-07-26,81.43423461914062,83.83776092529297,82.73136138916016,-0.028668779791174326,-0.01567877946451257
623,623,623,623,2021-07-27,81.7871322631836,84.51493835449219,83.07473754882812,-0.032276022966105655,-0.015499360258438677
624,624,624,624,2021-07-28,80.78564453125,83.6469955444336,82.6836929321289,-0.03420745711857198,-0.022955534925573784
625,625,625,625,2021-07-29,80.3564453125,81.60589599609375,81.73943328857422,-0.015310789353425558,-0.016919471061069058
626,626,626,626,2021-07-30,80.28013610839844,80.81425476074219,82.1972427368164,-0.006609213361244981,-0.023323247405710013
627,627,627,627,2021-08-02,80.2038345336914,81.75849151611328,83.04612731933594,-0.01901523564821983,-0.03422547055945313
628,628,628,628,2021-08-03,79.91769409179688,81.43423461914062,83.83776092529297,-0.018622886731071375,-0.046757771083476674
629,629,629,629,2021-08-04,79.33589935302734,81.7871322631836,84.51493835449219,-0.029970887135012947,-0.06127956905963439
630,630,630,630,2021-08-05,79.40264892578125,80.78564453125,83.6469955444336,-0.01711932377953329,-0.05074117236401787
631,631,631,631,2021-08-06,79.57434844970703,80.3564453125,81.60589599609375,-0.009732845445706961,-0.02489461725270392
632,632,632,632,2021-08-09,79.83187103271484,80.28013610839844,80.81425476074219,-0.005583760783343994,-0.012156069878213716
633,633,633,633,2021-08-10,80.34688568115234,80.2038345336914,81.75849151611328,0.001783594865415683,-0.017265556259471015
634,634,634,634,2021-08-11,81.52959442138672,79.91769409179688,81.43423461914062,0.020169504987698206,0.0011710038498191633
635,635,635,635,2021-08-12,81.72035217285156,79.33589935302734,81.7871322631836,0.03005515585339147,-0.000816510965528594
636,636,636,636,2021-08-13,82.67414093017578,79.40264892578125,80.78564453125,0.04120129553174534,0.023376633433867866
637,637,637,637,2021-08-16,83.341796875,79.57434844970703,80.3564453125,0.04734501128430968,0.03715136416114717
638,638,638,638,2021-08-17,83.78052520751953,79.83187103271484,80.28013610839844,0.04946212739003131,0.043602181919506044
639,639,639,639,2021-08-18,82.34986114501953,80.34688568115234,80.2038345336914,0.024929098954945994,0.026757157233257223
640,640,640,640,2021-08-19,83.43717193603516,81.52959442138672,79.91769409179688,0.023397362984404202,0.044038781201515276
641,641,641,641,2021-08-20,83.51347351074219,81.72035217285156,79.33589935302734,0.021942163613023702,0.052656794613565205
642,642,642,642,2021-08-23,82.72183990478516,82.67414093017578,79.40264892578125,0.0005769515603393227,0.041802018243829675
643,643,643,643,2021-08-24,81.91111755371094,83.341796875,79.57434844970703,-0.017166408392116472,0.029365859093157365
644,644,644,644,2021-08-25,81.60589599609375,83.78052520751953,79.83187103271484,-0.025956261386991142,0.022222014095747866
645,645,645,645,2021-08-26,81.0050048828125,82.34986114501953,80.34688568115234,-0.01633100825560252,0.008190973378505717
646,646,646,646,2021-08-27,81.28160858154297,83.43717193603516,81.52959442138672,-0.02583456874766432,-0.003041666545794741
647,647,647,647,2021-08-30,81.50098419189453,83.51347351074219,81.72035217285156,-0.024097780085614473,-0.0026843739059400074
648,648,648,648,2021-08-31,82.30216217041016,82.72183990478516,82.67414093017578,-0.005073360733490184,-0.004499336256542308
649,649,649,649,2021-09-01,83.36087036132812,81.91111755371094,83.341796875,0.017699096910337664,0.0002288585924867803
650,650,650,650,2021-09-02,83.9712905883789,81.60589599609375,83.78052520751953,0.028985584477846826,0.0022769656836938434
651,651,651,651,2021-09-03,84.00944519042969,81.0050048828125,82.34986114501953,0.03708956393452012,0.020152845704106248
652,652,652,652,2021-09-07,82.95073699951172,81.28160858154297,83.43717193603516,0.020535130235448618,-0.005829954746025545
653,653,653,653,2021-09-08,84.26696014404297,81.50098419189453,83.51347351074219,0.03393794540733319,0.009022336176735202
654,654,654,654,2021-09-09,82.75045776367188,82.30216217041016,82.72183990478516,0.00544694794692635,0.00034595288160499393
655,655,655,655,2021-09-10,81.59635925292969,83.36087036132812,81.91111755371094,-0.021167138739676683,-0.0038426810692071545
656,656,656,656,2021-09-13,81.21484375,83.9712905883789,81.60589599609375,-0.03282606256334453,-0.0047919606950025395
657,657,657,657,2021-09-14,81.1480941772461,84.00944519042969,81.0050048828125,-0.03405987275237421,0.0017664253540949915
658,658,658,658,2021-09-15,81.40559387207031,82.95073699951172,81.28160858154297,-0.018627238085304754,0.0015253793901355284
659,659,659,659,2021-09-16,82.1304702758789,84.26696014404297,81.50098419189453,-0.025353826274402524,0.007723662360962891
660,660,660,660,2021-09-17,82.28308868408203,82.75045776367188,82.30216217041016,-0.005647933464303145,-0.00023174951696447454
661,661,661,661,2021-09-20,81.6917495727539,81.59635925292969,83.36087036132812,0.0011690511770081624,-0.020022833031126064
662,662,662,662,2021-09-21,81.52006530761719,81.21484375,83.9712905883789,0.003758199160694531,-0.029191230283424408
663,663,663,663,2021-09-22,81.38654327392578,81.1480941772461,84.00944519042969,0.0029384435838857303,-0.031221512183045697
664,664,664,664,2021-09-23,80.86194610595703,81.40559387207031,82.95073699951172,-0.0066782605500996794,-0.02518110108614202
665,665,665,665,2021-09-24,80.64258575439453,82.1304702758789,84.26696014404297,-0.01811610863162627,-0.043010622235014284
666,666,666,666,2021-09-27,80.45181274414062,82.28308868408203,82.75045776367188,-0.022255799693815748,-0.027778033882253306
667,667,667,667,2021-09-28,79.41218566894531,81.6917495727539,81.59635925292969,-0.027904456884944473,-0.026768027446101406
668,668,668,668,2021-09-29,79.82232666015625,81.52006530761719,81.21484375,-0.02082602168011638,-0.017146090856620666
669,669,669,669,2021-09-30,77.2852554321289,81.38654327392578,81.1480941772461,-0.050392702243084786,-0.047602334771779886
670,670,670,670,2021-10-01,76.98004150390625,80.86194610595703,81.40559387207031,-0.04800656908459944,-0.05436422925823581
671,671,671,671,2021-10-04,76.9609603881836,80.64258575439453,82.1304702758789,-0.04565361256425626,-0.06294265539124222
672,672,672,672,2021-10-05,76.35055541992188,80.45181274414062,82.28308868408203,-0.05097781124288525,-0.07209905898085023
673,673,673,673,2021-10-06,76.56991577148438,79.41218566894531,81.6917495727539,-0.03579135712634629,-0.062697075629505
674,674,674,674,2021-10-07,76.7129898071289,79.82232666015625,81.52006530761719,-0.03895322252714273,-0.05896800355039844
675,675,675,675,2021-10-08,75.96587371826172,77.2852554321289,81.38654327392578,-0.01707158379033702,-0.0666040027946575
676,676,676,676,2021-10-11,75.11339569091797,76.98004150390625,80.86194610595703,-0.024248438640989356,-0.07109092338077638
677,677,677,677,2021-10-12,74.806884765625,76.9609603881836,80.64258575439453,-0.02798919883137696,-0.07236500335620155
678,678,678,678,2021-10-13,75.56358337402344,76.35055541992188,80.45181274414062,-0.01030735194485688,-0.060759716945883224
679,679,679,679,2021-10-14,76.87581634521484,76.56991577148438,79.41218566894531,0.003995049108365123,-0.03193929624735581
680,680,680,680,2021-10-15,76.27236938476562,76.7129898071289,79.82232666015625,-0.005743752439724803,-0.044473237299942125
681,681,681,681,2021-10-18,76.06166076660156,75.96587371826172,77.2852554321289,0.0012609220910839714,-0.015832187636384165
682,682,682,682,2021-10-19,76.51183319091797,75.11339569091797,76.98004150390625,0.018617684464091955,-0.006082203956262133
683,683,683,683,2021-10-20,77.28768920898438,74.806884765625,76.9609603881836,0.0331627824247982,0.004245383882331977
684,684,684,684,2021-10-21,76.9237060546875,75.56358337402344,76.35055541992188,0.01799971123565891,0.007506829932190318
685,685,685,685,2021-10-22,77.32600402832031,76.87581634521484,76.56991577148438,0.00585603775683996,0.009874482023624065
686,686,686,686,2021-10-25,77.27810668945312,76.27236938476562,76.7129898071289,0.01318612903729166,0.0073666387367383734
687,687,687,687,2021-10-26,77.64208221435547,76.06166076660156,75.96587371826172,0.020778161189557665,0.022065282923097618
688,688,688,688,2021-10-27,77.07696533203125,76.51183319091797,75.11339569091797,0.00738620573504134,0.02614140424689526
689,689,689,689,2021-10-28,77.75701904296875,77.28768920898438,74.806884765625,0.006072504415487456,0.03943666798299006
690,690,690,690,2021-10-29,76.84708404541016,76.9237060546875,75.56358337402344,-0.0009960779739716097,0.016985704145787706
691,691,691,691,2021-11-01,77.28768920898438,77.32600402832031,76.87581634521484,-0.0004954972110275957,0.0053576388954361676
692,692,692,692,2021-11-02,77.92942810058594,77.27810668945312,76.27236938476562,0.008428278577659709,0.021725543983838635
693,693,693,693,2021-11-03,78.78190612792969,77.64208221435547,76.06166076660156,0.014680491314328359,0.03576368611875713
694,694,694,694,2021-11-04,77.88154602050781,77.07696533203125,76.51183319091797,0.010438665884296316,0.017901973753158273
695,695,695,695,2021-11-05,77.80492401123047,77.75701904296875,77.28768920898438,0.0006160854524945858,0.006692331049612532
696,696,696,696,2021-11-08,76.93327331542969,76.84708404541016,76.9237060546875,0.0011215685161014566,0.0001243733724345386
697,697,697,697,2021-11-09,77.56546020507812,77.28768920898438,77.32600402832031,0.003593987592806158,0.0030967095709499848
698,698,698,698,2021-11-10,78.8393783569336,77.92942810058594,77.27810668945312,0.011676593535027147,0.02020328569583807
699,699,699,699,2021-11-11,78.02521514892578,78.78190612792969,77.64208221435547,-0.009604882849307494,0.0049346040657765045
700,700,700,700,2021-11-12,78.31256866455078,77.88154602050781,77.07696533203125,0.005534336002131601,0.01603077297084554
701,701,701,701,2021-11-15,79.20336151123047,77.80492401123047,77.75701904296875,0.017973637501376594,0.01860079625046418
702,702,702,702,2021-11-16,79.96003723144531,76.93327331542969,76.84708404541016,0.03934271590922389,0.04050840997682692
703,703,703,703,2021-11-17,80.41021728515625,77.56546020507812,77.28768920898438,0.03667556503315739,0.04040136415165185
704,704,704,704,2021-11-18,80.02709197998047,78.8393783569336,77.92942810058594,0.015064979554629154,0.026917480732528976
705,705,705,705,2021-11-19,80.42937469482422,78.02521514892578,78.78190612792969,0.03081259745724063,0.020911763219073398
706,706,706,706,2021-11-22,81.19564819335938,78.31256866455078,77.88154602050781,0.03681502954089222,0.04255311228643155
707,707,707,707,2021-11-23,81.80865478515625,79.20336151123047,77.80492401123047,0.032893720976178153,0.051458578294451884
708,708,708,708,2021-11-24,81.8852767944336,79.96003723144531,76.93327331542969,0.02407752209288816,0.06436751311361055
709,709,709,709,2021-11-26,81.93318939208984,80.41021728515625,77.56546020507812,0.018940032229147308,0.05631023364605481
710,710,710,710,2021-11-29,83.3220443725586,80.02709197998047,78.8393783569336,0.04117296169405216,0.05685821107480571
711,711,711,711,2021-11-30,82.20137786865234,80.42937469482422,78.02521514892578,0.02203179100361896,0.05352324516831608
712,712,712,712,2021-12-01,82.90059661865234,81.19564819335938,78.31256866455078,0.020998027150824772,0.05858609968157502
713,713,713,713,2021-12-02,83.34119415283203,81.80865478515625,79.20336151123047,0.01873321804032213,0.05224314426370458
714,714,714,714,2021-12-03,84.80670166015625,81.8852767944336,79.96003723144531,0.03567704696238194,0.0606135839417159
715,715,715,715,2021-12-06,86.31048583984375,81.93318939208984,80.41021728515625,0.0534251928947429,0.07337709999916497
716,716,716,716,2021-12-07,84.12661743164062,83.3220443725586,80.02709197998047,0.009656184808482848,0.05122672022976538
717,717,717,717,2021-12-08,84.91204071044922,82.20137786865234,80.42937469482422,0.03297588084384895,0.05573418956237974
718,718,718,718,2021-12-09,84.9791030883789,82.90059661865234,81.19564819335938,0.025072273958266056,0.046596769398399296
719,719,719,719,2021-12-10,86.693603515625,83.34119415283203,81.80865478515625,0.040225117924819864,0.059711881869925376
720,720,720,720,2021-12-13,89.13609313964844,84.80670166015625,81.8852767944336,0.05105011036558471,0.08854847451291437
721,721,721,721,2021-12-14,87.718505859375,86.31048583984375,81.93318939208984,0.016313429426685788,0.07061017043532414
722,722,722,722,2021-12-15,88.32192993164062,84.12661743164062,83.3220443725586,0.04986902633294399,0.060006755675916956
