,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,STT,STT_6m,STT_12m,STT_6m_ret,STT_12m_ret
484,484,484,484,2021-01-06,70.60902404785156,65.12635040283203,63.880157470703125,0.08418518174451739,0.10533578568954605
485,485,485,485,2021-01-07,70.69998931884766,64.96380615234375,63.80794143676758,0.0882981387059163,0.1080123841467282
486,486,486,486,2021-01-08,70.15423583984375,65.39724731445312,63.51895904541016,0.07273988922679475,0.10446135916191546
487,487,487,487,2021-01-11,71.07290649414062,66.19768524169922,63.38349914550781,0.07364640069575135,0.12131560188844182
488,488,488,488,2021-01-12,73.14668273925781,65.71560668945312,64.63871765136719,0.11307931896484069,0.1316233582135531
489,489,489,489,2021-01-13,71.5458755493164,66.10671997070312,64.81932067871094,0.08227840650729279,0.10377391802587521
490,490,490,490,2021-01-14,72.3826675415039,70.60902404785156,65.12635040283203,0.025119218365776463,0.11141906607369689
491,491,491,491,2021-01-15,70.1997299194336,70.69998931884766,64.96380615234375,-0.00707580586975709,0.08059755234801536
492,492,492,492,2021-01-19,71.30938720703125,70.15423583984375,65.39724731445312,0.016465881972182128,0.09040349762965505
493,493,493,493,2021-01-20,69.70856475830078,71.07290649414062,66.19768524169922,-0.01919636895604271,0.05303628825966844
494,494,494,494,2021-01-21,67.83488464355469,73.14668273925781,65.71560668945312,-0.0726184414218457,0.03224923364272447
495,495,495,495,2021-01-22,67.46194458007812,71.5458755493164,66.10671997070312,-0.05708129137958817,0.02050055743161372
496,496,496,496,2021-01-25,65.98847198486328,72.3826675415039,70.60902404785156,-0.0883387663624613,-0.06543854875910682
497,497,497,497,2021-01-26,66.06124877929688,70.1997299194336,70.69998931884766,-0.058952949603742755,-0.06561161584665409
498,498,498,498,2021-01-27,63.79642868041992,71.30938720703125,70.15423583984375,-0.10535721622174499,-0.09062613373678774
499,499,499,499,2021-01-28,65.15167999267578,69.70856475830078,71.07290649414062,-0.06537051482016598,-0.08331200725487431
500,500,500,500,2021-01-29,63.66909790039063,67.83488464355469,73.14668273925781,-0.06141068515194814,-0.12956957833141158
501,501,501,501,2021-02-01,63.8964729309082,67.46194458007812,71.5458755493164,-0.05285159909580828,-0.10691605294753137
502,502,502,502,2021-02-02,64.39673614501953,65.98847198486328,72.3826675415039,-0.024121422908669143,-0.11032933252847132
503,503,503,503,2021-02-03,65.12438201904297,66.06124877929688,70.1997299194336,-0.01418179004432496,-0.07229868129429373
504,504,504,504,2021-02-04,67.1163101196289,63.79642868041992,71.30938720703125,0.052038672193384095,-0.05880119366653169
505,505,505,505,2021-02-05,68.00768280029297,65.15167999267578,69.70856475830078,0.043836211252545665,-0.024399899264964775
506,506,506,506,2021-02-08,69.19012451171875,63.66909790039063,67.83488464355469,0.08671438411088661,0.01997850921815969
507,507,507,507,2021-02-09,68.98091125488281,63.8964729309082,67.46194458007812,0.0795730670372441,0.022515904103559636
508,508,508,508,2021-02-10,67.38919067382812,64.39673614501953,65.98847198486328,0.04646904032635568,0.021226718043814374
509,509,509,509,2021-02-11,66.32499694824219,65.12438201904297,66.06124877929688,0.01843572087713863,0.0039924793100183376
510,510,510,510,2021-02-12,66.8525619506836,67.1163101196289,63.79642868041992,-0.003929717954923362,0.047904456933992146
511,511,511,511,2021-02-16,68.63528442382812,68.00768280029297,65.15167999267578,0.009228392994628631,0.053469142032008365
512,512,512,512,2021-02-17,68.36241912841797,69.19012451171875,63.66909790039063,-0.011962767651337192,0.07371427243040207
513,513,513,513,2021-02-18,67.94401550292969,68.98091125488281,63.8964729309082,-0.015031633144447998,0.06334532074091359
514,514,514,514,2021-02-19,65.42454528808594,67.38919067382812,64.39673614501953,-0.029153716880965574,0.01596057819998542
515,515,515,515,2021-02-22,66.88892364501953,66.32499694824219,65.12438201904297,0.008502476030529005,0.027094946182531165
516,516,516,516,2021-02-23,67.36190795898438,66.8525619506836,67.1163101196289,0.007618945234687091,0.003659286973877407
517,517,517,517,2021-02-24,69.87228393554688,68.63528442382812,68.00768280029297,0.01802279282592001,0.027417507235607097
518,518,518,518,2021-02-25,67.54381561279297,68.36241912841797,69.19012451171875,-0.011974466762026958,-0.023793986649741417
519,519,519,519,2021-02-26,66.18856811523438,67.94401550292969,68.98091125488281,-0.02583667413091917,-0.040479939868158565
520,520,520,520,2021-03-01,69.79951477050781,65.42454528808594,67.38919067382812,0.0668704606682009,0.035767221309214836
521,521,521,521,2021-03-02,70.06329345703125,66.88892364501953,66.32499694824219,0.047457331334230135,0.05636331218690138
522,522,522,522,2021-03-03,72.1370849609375,67.36190795898438,66.8525619506836,0.07088838702224187,0.07904742699542666
523,523,523,523,2021-03-04,71.12747192382812,69.87228393554688,68.63528442382812,0.017964032626142323,0.0363105874904015
524,524,524,524,2021-03-05,72.23712158203125,67.54381561279297,68.36241912841797,0.06948535445707571,0.0566788376276548
525,525,525,525,2021-03-08,73.2194595336914,66.18856811523438,67.94401550292969,0.10622516272320981,0.07764398367850722
526,526,526,526,2021-03-09,74.43827056884766,69.79951477050781,65.42454528808594,0.06645828145928379,0.13777283802388385
527,527,527,527,2021-03-10,75.7116470336914,70.06329345703125,66.88892364501953,0.08061787132693388,0.13190111169218688
528,528,528,528,2021-03-11,76.02090454101562,72.1370849609375,67.36190795898438,0.053839430608836336,0.12854440802513456
529,529,529,529,2021-03-12,76.22100067138672,71.12747192382812,69.87228393554688,0.07161127212581597,0.09086173198082603
530,530,530,530,2021-03-15,76.10275268554688,72.23712158203125,67.54381561279297,0.05351308328538362,0.1267168133026353
531,531,531,531,2021-03-16,76.0845718383789,73.2194595336914,66.18856811523438,0.03913047600916997,0.1495122799138906
532,532,532,532,2021-03-17,77.09417724609375,74.43827056884766,69.79951477050781,0.03567931733166274,0.10450878490444926
533,533,533,533,2021-03-18,77.53985595703125,75.7116470336914,70.06329345703125,0.02414699712616608,0.1067115479603491
534,534,534,534,2021-03-19,76.5484619140625,76.02090454101562,72.1370849609375,0.006939635567769997,0.061152692204207826
535,535,535,535,2021-03-22,74.23816680908203,76.22100067138672,71.12747192382812,-0.02601427224569408,0.04373408475118046
536,536,536,536,2021-03-23,72.20075225830078,76.10275268554688,72.23712158203125,-0.051272789610764535,-0.000503471386095744
537,537,537,537,2021-03-24,72.63734436035156,76.0845718383789,73.2194595336914,-0.04530783830064844,-0.00795027957112937
538,538,538,538,2021-03-25,74.92033386230469,77.09417724609375,74.43827056884766,-0.02819724473937757,0.006476014149350506
539,539,539,539,2021-03-26,78.12197875976562,77.53985595703125,75.7116470336914,0.007507401136480851,0.03183567945631438
540,540,540,540,2021-03-29,77.61262512207031,76.5484619140625,76.02090454101562,0.013901823516748069,0.020937932673451787
541,541,541,541,2021-03-30,78.50399017333984,74.23816680908203,76.22100067138672,0.057461324108772915,0.029952237334115228
542,542,542,542,2021-03-31,76.87515258789062,72.20075225830078,76.10275268554688,0.0647417122866949,0.010149434482813913
543,543,543,543,2021-04-01,77.73532104492188,72.63734436035156,76.0845718383789,0.07018396293894513,0.021696240994160343
544,544,544,544,2021-04-05,78.1471176147461,74.92033386230469,77.09417724609375,0.04306953247661549,0.013657845589184259
545,545,545,545,2021-04-06,77.76278686523438,78.12197875976562,77.53985595703125,-0.00459783405686387,0.0028750492949929374
546,546,546,546,2021-04-07,77.54315948486328,77.61262512207031,76.5484619140625,-0.0008950301203930477,0.012994350845579206
547,547,547,547,2021-04-08,77.24120330810547,78.50399017333984,74.23816680908203,-0.016085639245165706,0.04045138273344406
548,548,548,548,2021-04-09,79.12622833251953,76.87515258789062,72.20075225830078,0.0292822279871936,0.09591972185334874
549,549,549,549,2021-04-12,79.54718017578125,77.73532104492188,72.63734436035156,0.023308054903540265,0.09512786950401453
550,550,550,550,2021-04-13,78.46737670898438,78.1471176147461,74.92033386230469,0.004098156195819103,0.04734419434380466
551,551,551,551,2021-04-14,79.31840515136719,77.76278686523438,78.12197875976562,0.02000466224067754,0.01531485006646749
552,552,552,552,2021-04-15,79.16284942626953,77.54315948486328,77.61262512207031,0.02088759282141983,0.019973867676309043
553,553,553,553,2021-04-16,73.59920501708984,77.24120330810547,78.50399017333984,-0.04715097817013736,-0.0624781637904015
554,554,554,554,2021-04-19,74.02014923095703,79.12622833251953,76.87515258789062,-0.0645308036180462,-0.03713818133459312
555,555,555,555,2021-04-20,71.92462921142578,79.54718017578125,77.73532104492188,-0.0958242762032715,-0.07474969879056903
556,556,556,556,2021-04-21,73.33383178710938,78.46737670898438,78.1471176147461,-0.06542266528055374,-0.061592621385801016
557,557,557,557,2021-04-22,72.0161361694336,79.31840515136719,77.76278686523438,-0.09206273081258143,-0.07389975240676405
558,558,558,558,2021-04-23,74.22146606445312,79.16284942626953,77.54315948486328,-0.06242048382074339,-0.04283670464908729
559,559,559,559,2021-04-26,74.39532470703125,73.59920501708984,77.24120330810547,0.01081696045163194,-0.036844047984627704
560,560,560,560,2021-04-27,75.25547790527344,74.02014923095703,79.12622833251953,0.016689086514294127,-0.04891867726817056
561,561,561,561,2021-04-28,76.17970275878906,71.92462921142578,79.54718017578125,0.059160173559675844,-0.04233308345501152
562,562,562,562,2021-04-29,76.39019012451172,73.33383178710938,78.46737670898438,0.04167733040699484,-0.02647197691056269
563,563,563,563,2021-04-30,76.82025909423828,72.0161361694336,79.31840515136719,0.06670897913075957,-0.03149516247031914
564,564,564,564,2021-05-03,77.48826599121094,74.22146606445312,79.16284942626953,0.04401421987435494,-0.021153652845938287
565,565,565,565,2021-05-04,77.64382934570312,74.39532470703125,73.59920501708984,0.043665440690856316,0.054954728487544235
566,566,566,566,2021-05-05,78.8883285522461,75.25547790527344,74.02014923095703,0.04827357088271289,0.06576829919782257
567,567,567,567,2021-05-06,79.91321563720703,76.17970275878906,71.92462921142578,0.049009286505613536,0.1110688579609973
568,568,568,568,2021-05-07,79.82169342041016,76.39019012451172,73.33383178710938,0.044920732495956406,0.08847023911330942
569,569,569,569,2021-05-10,80.37074279785156,76.82025909423828,72.0161361694336,0.046218064680799475,0.11601020372381465
570,570,570,570,2021-05-11,78.78767395019531,77.48826599121094,74.22146606445312,0.016769093260284862,0.06152139169249149
571,571,571,571,2021-05-12,77.66212463378906,77.64382934570312,74.39532470703125,0.00023563093474532337,0.04391136055420786
572,572,572,572,2021-05-13,78.43079376220703,78.8883285522461,75.25547790527344,-0.005799777970147302,0.04219381691961965
573,573,573,573,2021-05-14,79.38246154785156,79.91321563720703,76.17970275878906,-0.006641630988358793,0.04204215392128163
574,574,574,574,2021-05-17,79.04388427734375,79.82169342041016,76.39019012451172,-0.009744332771415731,0.03473867715876411
575,575,575,575,2021-05-18,77.45165252685547,80.37074279785156,76.82025909423828,-0.036320309721887045,0.008219100534959667
576,576,576,576,2021-05-19,76.94837188720703,78.78767395019531,77.48826599121094,-0.023345048416469005,-0.006967430450245726
577,577,577,577,2021-05-20,77.05817413330078,77.66212463378906,77.64382934570312,-0.0077766414881922374,-0.007542842970749919
578,578,578,578,2021-05-21,78.9249267578125,78.43079376220703,78.8883285522461,0.006300242186807692,0.00046392421081864477
579,579,579,579,2021-05-24,79.07134246826172,79.38246154785156,79.91321563720703,-0.003919242028068148,-0.010534842857122362
580,580,580,580,2021-05-25,78.11050415039062,79.04388427734375,79.82169342041016,-0.011808378794722962,-0.021437646793672105
581,581,581,581,2021-05-26,78.96153259277344,77.45165252685547,80.37074279785156,0.019494484838711967,-0.017533870610385804
582,582,582,582,2021-05-27,79.60208129882812,76.94837188720703,78.78767395019531,0.034486881873355024,0.010336735529819396
583,583,583,583,2021-05-28,79.59293365478516,77.05817413330078,77.66212463378906,0.0328941030590677,0.024861655924309334
584,584,584,584,2021-06-01,80.50801086425781,78.9249267578125,78.43079376220703,0.020058100418681946,0.02648471349593451
585,585,585,585,2021-06-02,79.67527770996094,79.07134246826172,79.38246154785156,0.007637852385542043,0.003688675765400218
586,586,586,586,2021-06-03,79.6935806274414,78.11050415039062,79.04388427734375,0.02026713941063285,0.008219438556663627
587,587,587,587,2021-06-04,79.51971435546875,78.96153259277344,77.45165252685547,0.00706903405198589,0.026701326067848585
588,588,588,588,2021-06-07,79.07134246826172,79.60208129882812,76.94837188720703,-0.006667398916040845,0.02758954515849399
589,589,589,589,2021-06-08,78.75106048583984,79.59293365478516,77.05817413330078,-0.010577235067081858,0.02196893933160915
590,590,590,590,2021-06-09,77.38758087158203,80.50801086425781,78.9249267578125,-0.03875924841736611,-0.01947858489559251
591,591,591,591,2021-06-10,76.5365982055664,79.67527770996094,79.07134246826172,-0.03939339271361131,-0.03205642124658159
592,592,592,592,2021-06-11,76.62809753417969,79.6935806274414,78.11050415039062,-0.03846587227135034,-0.018978326056592554
593,593,593,593,2021-06-14,77.58891296386719,79.51971435546875,78.96153259277344,-0.024280788823894728,-0.01738339649491394
594,594,594,594,2021-06-15,78.50399780273438,79.07134246826172,79.60208129882812,-0.0071750984341143464,-0.013794658106633162
595,595,595,595,2021-06-16,79.80339813232422,78.75106048583984,79.59293365478516,0.013362837782655568,0.0026442608391832323
596,596,596,596,2021-06-17,75.74962615966797,77.38758087158203,80.50801086425781,-0.02116560168267967,-0.05910448728652373
597,597,597,597,2021-06-18,72.15339660644531,76.5365982055664,79.67527770996094,-0.05726935481700457,-0.09440671334585438
598,598,598,598,2021-06-21,74.67898559570312,76.62809753417969,79.6935806274414,-0.025435995427227853,-0.06292344994737975
599,599,599,599,2021-06-22,73.83712005615234,77.58891296386719,79.51971435546875,-0.04835475539478218,-0.07146145261430514
600,600,600,600,2021-06-23,74.10250091552734,78.50399780273438,79.07134246826172,-0.0560671686844173,-0.06283997966429888
601,601,601,601,2021-06-24,74.90776062011719,79.80339813232422,78.75106048583984,-0.061346228691783744,-0.04880315061171414
602,602,602,602,2021-06-25,76.16141510009766,75.74962615966797,77.38758087158203,0.005436184458015747,-0.015844477339575835
603,603,603,603,2021-06-28,75.12738037109375,72.15339660644531,76.5365982055664,0.041217515799980786,-0.018412339554048307
604,604,604,604,2021-06-29,75.21887969970703,74.67898559570312,76.62809753417969,0.0072295318381370155,-0.0183903539278667
605,605,605,605,2021-06-30,75.77141571044922,73.83712005615234,77.58891296386719,0.02619679170620226,-0.023424703143661407
606,606,606,606,2021-07-01,77.18960571289062,74.10250091552734,78.50399780273438,0.04165992725242029,-0.016742995600638966
607,607,607,607,2021-07-02,77.63162994384766,74.90776062011719,79.80339813232422,0.036362978964811665,-0.027213981350461935
608,608,608,608,2021-07-06,75.42147064208984,76.16141510009766,75.74962615966797,-0.009715476754670549,-0.004332107420390807
609,609,609,609,2021-07-07,74.96102905273438,75.12738037109375,72.15339660644531,-0.0022142568732954615,0.03891199275902513
610,610,610,610,2021-07-08,73.29421997070312,75.21887969970703,74.67898559570312,-0.02558745539268381,-0.01854290887796517
611,611,611,611,2021-07-09,77.4566650390625,75.77141571044922,73.83712005615234,0.022241227946079967,0.049020668468075845
612,612,612,612,2021-07-12,77.6500473022461,77.18960571289062,74.10250091552734,0.0059650724356346,0.047873504171778825
613,613,613,613,2021-07-13,76.98699951171875,77.63162994384766,74.90776062011719,-0.00830370858624474,0.027757322797915318
614,614,614,614,2021-07-14,75.94639587402344,75.42147064208984,76.16141510009766,0.006959891228117465,-0.0028232041879949765
615,615,615,615,2021-07-15,75.4859390258789,74.96102905273438,75.12738037109375,0.007002438197256655,0.0047726761270530105
616,616,616,616,2021-07-16,77.66847229003906,73.29421997070312,75.21887969970703,0.059680726816990326,0.03256619348907397
617,617,617,617,2021-07-19,73.33103942871094,77.4566650390625,75.77141571044922,-0.05326366179425557,-0.032207083091384536
618,618,618,618,2021-07-20,76.25950622558594,77.6500473022461,77.18960571289062,-0.01790779432815537,-0.012049543182850564
619,619,619,619,2021-07-21,78.3959732055664,76.98699951171875,77.63162994384766,0.018301449631547007,0.009845771140855941
620,620,620,620,2021-07-22,78.17495727539062,75.94639587402344,75.42147064208984,0.029343873079425986,0.03650799447238784
621,621,621,621,2021-07-23,78.59858703613281,75.4859390258789,74.96102905273438,0.04123480545412295,0.0485259878281481
622,622,622,622,2021-07-26,79.3445053100586,77.66847229003906,73.29421997070312,0.021579322608029194,0.08254791908248515
623,623,623,623,2021-07-27,78.9208755493164,73.33103942871094,77.4566650390625,0.07622742244148406,0.018903608998857457
624,624,624,624,2021-07-28,79.41817474365234,76.25950622558594,77.6500473022461,0.041419996986639784,0.02277046187137488
625,625,625,625,2021-07-29,81.00212097167969,78.3959732055664,76.98699951171875,0.033243388142903285,0.05215323996812948
626,626,626,626,2021-07-30,80.24699401855469,78.17495727539062,75.94639587402344,0.026505121529709408,0.05662675753125779
627,627,627,627,2021-08-02,80.12726593017578,78.59858703613281,75.4859390258789,0.019449190522219162,0.06148597956376589
628,628,628,628,2021-08-03,81.05735778808594,79.3445053100586,77.66847229003906,0.021587537427247616,0.04363270446973244
629,629,629,629,2021-08-04,79.74048614501953,78.9208755493164,73.33103942871094,0.010385219246471289,0.08740428018260338
630,630,630,630,2021-08-05,80.56929779052734,79.41817474365234,76.25950622558594,0.014494453575527588,0.05651481078558862
631,631,631,631,2021-08-06,82.88075256347656,81.00212097167969,78.3959732055664,0.023192375326242187,0.05720675660407171
632,632,632,632,2021-08-09,83.40564727783203,80.24699401855469,78.17495727539062,0.03936163962162875,0.06691004619311802
633,633,633,633,2021-08-10,84.05949401855469,80.12726593017578,78.59858703613281,0.04907478175787894,0.0694784370603434
634,634,634,634,2021-08-11,84.73175048828125,81.05735778808594,79.3445053100586,0.04533077317671208,0.06789689036651803
635,635,635,635,2021-08-12,84.22525787353516,79.74048614501953,78.9208755493164,0.056242091631588886,0.06721139733053416
636,636,636,636,2021-08-13,83.60824584960938,80.56929779052734,79.41817474365234,0.03771843794621388,0.052759599669494284
637,637,637,637,2021-08-16,82.93599700927734,82.88075256347656,81.00212097167969,0.0006665533805145785,0.023874387662932817
638,638,638,638,2021-08-17,81.1771011352539,83.40564727783203,80.24699401855469,-0.02671936751662185,0.011590553989899721
639,639,639,639,2021-08-18,80.44036865234375,84.05949401855469,80.12726593017578,-0.043054332035499465,0.003907567774006138
640,640,640,640,2021-08-19,78.7367172241211,84.73175048828125,81.05735778808594,-0.07075309113304928,-0.028629610282040807
641,641,641,641,2021-08-20,79.28003692626953,84.22525787353516,79.74048614501953,-0.05871422744339838,-0.005774346771759142
642,642,642,642,2021-08-23,81.14945983886719,83.60824584960938,80.56929779052734,-0.029408415231733653,0.0072007832294656016
643,643,643,643,2021-08-24,82.48477935791016,82.93599700927734,82.88075256347656,-0.005440552566296608,-0.0047776256044869125
644,644,644,644,2021-08-25,84.7225341796875,81.1771011352539,83.40564727783203,0.04367528520791031,0.01578894169442502
645,645,645,645,2021-08-26,85.18299865722656,80.44036865234375,84.05949401855469,0.05895833254295546,0.01336558888189221
646,646,646,646,2021-08-27,86.82217407226562,78.7367172241211,84.73175048828125,0.10268978861703859,0.02467107751153441
647,647,647,647,2021-08-30,85.19219970703125,79.28003692626953,84.22525787353516,0.07457315876706816,0.011480425918647397
648,648,648,648,2021-08-31,85.56056213378906,81.14945983886719,83.60824584960938,0.054357753011303966,0.023350762407949865
649,649,649,649,2021-09-01,84.60282897949219,82.48477935791016,82.93599700927734,0.02567806616044388,0.020097810725400622
650,650,650,650,2021-09-02,85.35797119140625,84.7225341796875,81.1771011352539,0.007500212521630356,0.05150307165054291
651,651,651,651,2021-09-03,85.54214477539062,85.18299865722656,80.44036865234375,0.004216171346693942,0.0634230823219657
652,652,652,652,2021-09-07,82.3558578491211,86.82217407226562,78.7367172241211,-0.05144211453893144,0.04596509421009065
653,653,653,653,2021-09-08,80.40353393554688,85.19219970703125,79.28003692626953,-0.05621014351022968,0.014171247300530432
654,654,654,654,2021-09-09,80.9376449584961,85.56056213378906,81.14945983886719,-0.05403093504767087,-0.002610182258658056
655,655,655,655,2021-09-10,80.63375854492188,84.60282897949219,82.48477935791016,-0.046914157392212275,-0.022440756069147083
656,656,656,656,2021-09-13,81.31522369384766,85.35797119140625,84.7225341796875,-0.047362272569636876,-0.040217287157786163
657,657,657,657,2021-09-14,79.7220687866211,85.54214477539062,85.18299865722656,-0.0680375270464798,-0.06410821357181917
658,658,658,658,2021-09-15,80.96527862548828,82.3558578491211,86.82217407226562,-0.016885006846512396,-0.06745852092925486
659,659,659,659,2021-09-16,80.16409301757812,80.40353393554688,85.19219970703125,-0.0029779899744293292,-0.059020740240824376
660,660,660,660,2021-09-17,78.11050415039062,80.9376449584961,85.56056213378906,-0.03492986248309049,-0.0870735043997134
661,661,661,661,2021-09-20,75.927978515625,80.63375854492188,84.60282897949219,-0.05835992410889834,-0.10253617483606814
662,662,662,662,2021-09-21,75.22808837890625,81.31522369384766,85.35797119140625,-0.07485849559806301,-0.11867529969503143
663,663,663,663,2021-09-22,76.5726089477539,79.7220687866211,85.54214477539062,-0.0395054956149824,-0.10485516643507331
664,664,664,664,2021-09-23,79.0682373046875,80.96527862548828,82.3558578491211,-0.02343030683036007,-0.039919692785625904
665,665,665,665,2021-09-24,78.9577407836914,80.16409301757812,80.40353393554688,-0.015048535927702611,-0.017981711513009424
666,666,666,666,2021-09-27,81.47176361083984,78.11050415039062,80.9376449584961,0.04303210556646242,0.006599137553577661
667,667,667,667,2021-09-28,79.94308471679688,75.927978515625,80.63375854492188,0.052880456976022616,-0.008565566588840334
668,668,668,668,2021-09-29,79.69444274902344,75.22808837890625,81.31522369384766,0.05937083430355439,-0.019932072632874664
669,669,669,669,2021-09-30,78.53569030761719,76.5726089477539,79.7220687866211,0.025636861363868446,-0.014881431165306158
670,670,670,670,2021-10-01,80.10234069824219,79.0682373046875,80.96527862548828,0.013078619541874836,-0.01065812335726879
671,671,671,671,2021-10-04,79.83350372314453,78.9577407836914,80.16409301757812,0.011091539990389476,-0.004123907375351954
672,672,672,672,2021-10-05,82.24370574951172,81.47176361083984,78.11050415039062,0.009474965367868515,0.052914798644279726
673,673,673,673,2021-10-06,82.0119400024414,79.94308471679688,75.927978515625,0.025879102526173092,0.0801280582699091
674,674,674,674,2021-10-07,82.57742309570312,79.69444274902344,75.22808837890625,0.03617542512667882,0.09769402460128984
675,675,675,675,2021-10-08,84.54267120361328,78.53569030761719,76.5726089477539,0.07648727441583936,0.10408502943000686
676,676,676,676,2021-10-11,84.32947540283203,80.10234069824219,79.0682373046875,0.05277167518130477,0.06654047538546326
677,677,677,677,2021-10-12,84.01427459716797,79.83350372314453,78.9577407836914,0.05236862569031131,0.06404101438678689
678,678,678,678,2021-10-13,83.06873321533203,82.24370574951172,81.47176361083984,0.010031496736456536,0.019601510188490767
679,679,679,679,2021-10-14,85.01544952392578,82.0119400024414,79.94308471679688,0.03662283225338858,0.06344970081024592
680,680,680,680,2021-10-15,85.96099853515625,82.57742309570312,79.69444274902344,0.040974582550629135,0.07863228062046534
681,681,681,681,2021-10-18,87.87061309814453,84.54267120361328,78.53569030761719,0.03936404950484951,0.11886217277728495
682,682,682,682,2021-10-19,89.97491455078125,84.32947540283203,80.10234069824219,0.06694502866265473,0.12324950515154809
683,683,683,683,2021-10-20,92.11627960205078,84.01427459716797,79.83350372314453,0.09643605260808763,0.15385490184048312
684,684,684,684,2021-10-21,90.97607421875,83.06873321533203,82.24370574951172,0.09519034054510556,0.10617673887208223
685,685,685,685,2021-10-22,92.14409637451172,85.01544952392578,82.0119400024414,0.08385119281854458,0.123544893240773
686,686,686,686,2021-10-25,91.40248107910156,85.96099853515625,82.57742309570312,0.06330176052712866,0.10687010629007676
687,687,687,687,2021-10-26,91.09658813476562,87.87061309814453,84.54267120361328,0.0367127862533283,0.07752199969371487
688,688,688,688,2021-10-27,89.21476745605469,89.97491455078125,84.32947540283203,-0.00844843363866199,0.05793101439189785
689,689,689,689,2021-10-28,91.60643005371094,92.11627960205078,84.01427459716797,-0.005534847374887852,0.09036744640057748
690,690,690,690,2021-10-29,91.35614776611328,90.97607421875,83.06873321533203,0.004177730800401402,0.09976575096310292
691,691,691,691,2021-11-01,92.07921600341795,92.14409637451172,85.01544952392578,-0.0007041185886729195,0.08308803304632573
692,692,692,692,2021-11-02,92.18118286132812,91.40248107910156,85.96099853515625,0.008519481889694536,0.07236054061921982
693,693,693,693,2021-11-03,92.3294906616211,91.09658813476562,87.87061309814453,0.013534014303933528,0.050743671931551715
694,694,694,694,2021-11-04,89.48358917236328,89.21476745605469,89.97491455078125,0.0030131975229439334,-0.005460692915030929
695,695,695,695,2021-11-05,88.6863784790039,91.60643005371094,92.11627960205078,-0.03187605469392196,-0.037234472971165444
696,696,696,696,2021-11-08,89.5762939453125,91.35614776611328,90.97607421875,-0.01948258397844771,-0.015386246169204476
697,697,697,697,2021-11-09,89.02011108398438,92.07921600341795,92.14409637451172,-0.03322253438083167,-0.0339032603654843
698,698,698,698,2021-11-10,90.42914581298828,92.18118286132812,91.40248107910156,-0.01900645005798529,-0.010648893275347016
699,699,699,699,2021-11-11,91.291259765625,92.3294906616211,91.09658813476562,-0.011244845916036916,0.0021369804824236116
700,700,700,700,2021-11-12,91.8381805419922,89.48358917236328,89.21476745605469,0.02631310826271749,0.029405592378299428
701,701,701,701,2021-11-15,92.62613677978516,88.6863784790039,91.60643005371094,0.0444234883456649,0.011131388107541662
702,702,702,702,2021-11-16,91.4117660522461,89.5762939453125,91.35614776611328,0.020490601096470717,0.0006088072613921192
703,703,703,703,2021-11-17,89.16841888427734,89.02011108398438,92.07921600341795,0.0016660033164084265,-0.03161187991688119
704,704,704,704,2021-11-18,88.28775787353516,90.42914581298828,92.18118286132812,-0.02368028493691199,-0.042236656841885045
705,705,705,705,2021-11-19,87.83353424072266,91.291259765625,92.3294906616211,-0.037875756493879864,-0.04869469536418969
706,706,706,706,2021-11-22,90.15103912353516,91.8381805419922,89.48358917236328,-0.018370806221336355,0.007458909028405625
707,707,707,707,2021-11-23,91.0316925048828,92.62613677978516,88.6863784790039,-0.017213762015067968,0.02644503097433537
708,708,708,708,2021-11-24,91.0873031616211,91.4117660522461,89.5762939453125,-0.003549465289178988,0.016868405129945252
709,709,709,709,2021-11-26,86.53572082519531,89.16841888427734,89.02011108398438,-0.029525005512307523,-0.027908190952999457
710,710,710,710,2021-11-29,86.38740539550781,88.28775787353516,90.42914581298828,-0.0215245298306187,-0.04469510776800856
711,711,711,711,2021-11-30,82.47545623779297,87.83353424072266,91.291259765625,-0.061002646076440126,-0.0965678812020464
712,712,712,712,2021-12-01,82.15100860595703,90.15103912353516,91.8381805419922,-0.08874030288897261,-0.10548087820191299
713,713,713,713,2021-12-02,85.64579772949219,91.0316925048828,92.62613677978516,-0.05916505150227458,-0.07536036040117311
714,714,714,714,2021-12-03,83.43952941894531,91.0873031616211,91.4117660522461,-0.08396091965864794,-0.08721236857785108
715,715,715,715,2021-12-06,86.7767562866211,86.53572082519531,89.16841888427734,0.0027853868798606296,-0.026821857195428622
716,716,716,716,2021-12-07,87.97258758544922,86.38740539550781,88.28775787353516,0.018349690937978336,-0.003569807362617472
717,717,717,717,2021-12-08,86.12784576416016,82.47545623779297,87.83353424072266,0.04428456286239424,-0.01941955872899037
718,718,718,718,2021-12-09,87.1197509765625,82.15100860595703,90.15103912353516,0.060483035508893,-0.03362455027078326
719,719,719,719,2021-12-10,86.68404388427734,85.64579772949219,91.0316925048828,0.01212255805082707,-0.04775972522286409
720,720,720,720,2021-12-13,84.59829711914062,83.43952941894531,91.0873031616211,0.013887514805808632,-0.07123941336770812
721,721,721,721,2021-12-14,85.3769760131836,86.7767562866211,86.53572082519531,-0.016130820433228332,-0.013390364128963772
722,722,722,722,2021-12-15,85.15449523925781,87.97258758544922,86.38740539550781,-0.03203375532695507,-0.01427187389880924
723,723,723,723,2021-12-16,85.92391204833984,86.12784576416016,82.47545623779297,-0.0023678023525485203,0.04181190341771868
